Date,IWF,IWM,MTUM,SPY,ULH,VLUE,VXX
2018-12-10,-0.14715610843460128,-1.001150499748328,-0.0,-0.7235205292298842,1.0,-0.723484576112749,0.0
2018-12-11,-0.15266242404630928,-0.9991370941645994,-0.0,-0.7249847193758315,1.0,-0.7186207888397512,0.0
2018-12-12,-0.1521090294508972,-0.9993527275342514,-0.0,-0.724837282894027,1.0,-0.7196231435866086,0.0
2018-12-13,-0.1503952069874039,-0.9950554011621613,-0.0,-0.7433500559425417,1.0,-0.7203955679070272,0.0
2018-12-14,-0.14527309018326984,-1.0189802213754309,-0.0,-0.7391399020141535,1.0,-0.7256759208855017,0.0
2018-12-17,-0.13729819735032214,-1.018895243611091,-0.0,-0.7332585245782958,1.0,-0.7303265040179541,0.0
2018-12-18,-0.11643365485350964,-1.010115241501391,-0.0,-0.7399660416892454,1.0,-0.7460713124525848,0.0
2018-12-19,-0.12325102136736686,-1.0089663400701399,-0.0,-0.7377345529484074,1.0,-0.7455077913156658,0.0
2018-12-20,-0.12127644265361923,-0.9938480356885884,-0.0,-0.7432004604979134,1.0,-0.7393150093538639,0.0
2018-12-21,-0.11663384064458371,-0.9942345568487019,-0.0,-0.7433124440465533,1.0,-0.7268397493285587,0.0
2018-12-24,-0.09581243106699398,-0.9745259188102607,-0.0,-0.739708969295905,1.0,-0.7477852492261715,0.0
2018-12-26,-0.09450627097685921,-0.9776364599894012,-0.0,-0.7232997703585938,1.0,-0.7375022080904433,0.0
2018-12-27,-0.05834955102598246,-0.9448257024821605,-0.0,-0.6666325241558265,1.0,-0.7444774488715901,0.0
2018-12-28,-0.05371646986553819,-0.9500375400996519,-0.0,-0.6666097877278001,1.0,-0.7423725342980001,0.0
2018-12-31,-0.05734791524265208,-0.9453861927546137,-0.0,-0.6692754613807245,1.0,-0.7456596035543404,0.0
2019-01-02,-0.05264776221387085,-0.9460881448582166,-0.0,-0.668261018107277,1.0,-0.7494704475572258,0.0
2019-01-03,-0.03953384440853931,-0.9561002440785177,-0.0,-0.6658530716078243,1.0,-0.776272817903675,0.0
2019-01-04,-0.028001508037152553,-0.9592829968811052,-0.0,-0.6615142063954484,1.0,-0.7785584535764473,0.0
2019-01-07,-0.008557663151511068,-0.9346383208112933,-0.0,-0.6625113709106836,1.0,-0.763485057781072,0.0
2019-01-08,-0.00786073344354104,-0.9390371444957997,-0.0,-0.6616173543402719,1.0,-0.7652238453493472,0.0
2019-01-09,-0.0099023331524688,-0.9525908844275638,-0.0,-0.6659997287032013,1.0,-0.7627509495387955,0.0
2019-01-10,-0.008194213049539288,-0.9580089082316141,-0.0,-0.6668933392268199,1.0,-0.7670259426745096,0.0
2019-01-11,-0.004414180125923898,-0.9533260333972078,-0.0,-0.6801601423487544,1.0,-0.7839447029838489,0.0
2019-01-14,-0.0061932146867662565,-0.945179841426481,-0.0,-0.6676761833463776,1.0,-0.7838500017014326,0.0
2019-01-15,-0.007479508196721312,-0.9508879781420765,-0.0,-0.669672131147541,1.0,-0.7872609289617486,0.0
2019-01-16,-0.0,-0.9528679413072476,-0.0,-0.6569073434346889,1.0,-0.8105482778670862,0.0
2019-01-17,-0.0,-0.9433362934626682,-0.0,-0.6587881685907507,1.0,-0.8133752305485348,0.0
2019-01-18,-0.0,-0.9474684637981683,-0.0,-0.6730257473647832,1.0,-0.8353551062726802,0.0
2019-01-22,-0.0,-1.0106371774618221,-0.0,-0.6414253115674917,1.0,-0.8585220291381429,0.0
2019-01-23,-0.0,-0.9721167369901548,-0.0,-0.6458509142053447,1.0,-0.8982067510548524,0.0
2019-01-24,-0.0,-0.9400000000000001,-0.0,-0.6684521739130435,1.0,-0.869808695652174,0.0
2019-01-25,-0.0,-0.9283870283269087,-0.0,-0.6980231283375181,1.0,-0.9100328889203239,0.0
2019-01-28,-0.0,-0.912986507065198,-0.0,-0.7214293303112936,1.0,-0.9070722810496866,0.0
2019-01-29,-0.0,-0.8738018043416972,-0.0,-0.72423879334649,1.0,-0.9260642796729631,0.0
2019-01-30,-0.0,-0.8755234911138483,-0.0,-0.7249692064050677,1.0,-0.9187752947386943,0.0
2019-01-31,-0.0,-0.8887362153401682,-0.0,-0.6912236197723989,1.0,-0.9432759045907761,0.0
2019-02-01,-0.0,-0.8867292225201071,-0.0,-0.6990263863411881,1.0,-0.9418301114717087,0.0
2019-02-04,-0.0,-0.891806167400881,-0.0,-0.6940264317180617,1.0,-0.9383964757709251,0.0
2019-02-05,-0.0,-0.8729797005925043,-0.0,-0.6886722995477335,1.0,-0.9442905725204223,0.0
2019-02-06,-0.0,-0.8470646625070902,-0.0,-0.7400028360748724,1.0,-0.9580615428247305,0.0
2019-02-07,-0.0,-0.8457993619283941,-0.0,-0.7437079049982275,1.0,-0.9553349875930521,0.0
2019-02-08,-0.0,-0.8561206866166154,-0.0,-0.7447393465158084,1.0,-0.9238659194247647,0.0
2019-02-11,-0.0,-0.8450614667231877,-0.0,-0.7471739437614808,1.0,-0.9402995619612832,0.0
2019-02-12,-0.0,-0.8484494477485132,-0.0,-0.7543542905692439,1.0,-0.9372698952138204,0.0
2019-02-13,-0.0,-0.8453208226039718,-0.0,-0.7519489223605771,1.0,-0.9301915411478358,0.0
2019-02-14,-0.0,-0.8192118401019721,-0.0,-0.7725100024784902,1.0,-0.948943100945367,0.0
2019-02-15,-0.0,-0.8463773250664305,-0.0,-0.7592914083259522,1.0,-0.937289636846767,0.0
2019-02-19,-0.0,-0.822933164396579,-0.0,-0.7694717206912328,1.0,-0.9270756343927075,0.0
2019-02-20,-0.0,-0.8361141486472186,-0.0,-0.7586510988041906,1.0,-0.9327313132738367,0.0
2019-02-21,-0.0,-0.8470434751948098,-0.0,-0.7551214696237791,1.0,-0.9237685554105991,0.0
2019-02-22,-0.0,-0.8482253004828875,-0.0,-0.7570758873497585,1.0,-0.9194247647245427,0.0
2019-02-25,-0.0,-0.8343426380478016,-0.0,-0.7910201741498549,1.0,-0.9579675350270542,0.0
2019-02-26,-0.0,-0.8328257676185016,-0.0,-0.7930923291892085,1.0,-0.9568987137687649,0.0
2019-02-27,-0.0,-0.8374377173172742,-0.0,-0.7911961859698176,1.0,-0.9559809298490877,0.0
2019-02-28,-0.0,-0.8336320619443649,-0.0,-0.7873888729566964,1.0,-0.9637582449096644,0.0
2019-03-01,-0.0,-0.8387905710396216,-0.0,-0.7858422297055241,1.0,-0.9578347782474744,0.0
2019-03-04,-0.0,-0.836907105781278,-0.0,-0.7730803651333453,1.0,-0.9697512081618042,0.0
2019-03-05,-0.0,-0.8287919583557709,-0.0,-0.7865733261532938,1.0,-0.9746544605995333,0.0
2019-03-06,-0.0,-0.8275465871961509,-0.0,-0.7838497720010055,1.0,-0.9791389896233529,0.0
2019-03-07,-0.0,-0.8254076574958695,-0.0,-0.7837080669492135,1.0,-0.9825802744055743,0.0
2019-03-08,-0.0,-0.8138650440073889,-0.0,-0.8165091093484008,1.0,-0.9916331630989895,0.0
2019-03-11,-0.0,-0.8095133713283647,-0.0,-0.8168201081397047,1.0,-1.027034926201958,0.0
2019-03-12,-0.0,-0.7541412059191636,-0.0,-0.8329161451814768,1.0,-1.0940145770448355,0.0
2019-03-13,-0.0,-0.7683057683057682,-0.0,-0.8399008399008399,1.0,-1.0917970917970918,0.0
2019-03-14,-0.0,-0.7674711282203138,-0.0,-0.8420195439739413,1.0,-1.0920195439739413,0.0
2019-03-15,-0.0,-0.7627049484383115,-0.0,-0.8470583871207064,1.0,-1.0997106610282663,0.0
2019-03-18,-0.0,-0.7796610169491526,-0.0,-0.8563624798892505,1.0,-1.10554869607513,0.0
2019-03-19,-0.0,-0.7812464823083561,-0.0,-0.8528010205996023,1.0,-1.1181569171888484,0.0
2019-03-20,-0.0,-0.8185348766372221,-0.0,-0.866318915625952,1.0,-1.1226393542491624,0.0
2019-03-21,-0.0,-0.8219839549827002,-0.0,-0.8801186266681874,1.0,-1.1000722405992165,0.0
2019-03-22,-0.0,-0.8137251111540692,-0.0,-0.9720858302725691,1.0,-1.0804175526773632,0.0
2019-03-25,-0.0,-0.7632820591507155,-0.0,-0.9921746135256435,1.0,-1.0805170892631095,0.0
2019-03-26,-0.0,-0.8166998944529144,-0.0,-1.0242758297173684,1.0,-1.0681365075642077,0.0
2019-03-27,-0.0,-0.8258822613906074,-0.0,-1.0112836076417258,1.0,-1.0536944087778686,0.0
2019-03-28,-0.0,-0.8232453065357949,-0.0,-1.007010983874737,1.0,-1.0647347511100722,0.0
2019-03-29,-0.0,-0.8141972182179452,-0.0,-1.009428448981182,1.0,-1.0724665913429696,0.0
2019-04-01,-0.0,-0.8161120161352883,-0.0,-1.0053137848111084,1.0,-1.0572104569079201,0.0
2019-04-02,-0.0,-0.8227759664648348,-0.0,-1.0156807949076232,1.0,-1.0429669306008384,0.0
2019-04-03,-0.0,-0.8214507611059334,-0.0,-1.0274541783162472,1.0,-1.0342497670083877,0.0
2019-04-04,-0.0,-0.8186973239600731,-0.0,-1.0173612459704044,1.0,-1.0479279139317204,0.0
2019-04-05,-0.0,-0.8099793878582817,-0.0,-1.0225955742231556,1.0,-1.0565083809746043,0.0
2019-04-08,-0.0,-0.798957239017937,-0.0,-1.031983191315513,1.0,-1.05995875646862,0.0
2019-04-09,-0.0,-0.7852519107783497,-0.0,-1.0659413508033067,1.0,-1.0483543908906567,0.0
2019-04-10,-0.0,-0.7710711919884659,-0.0,-1.0824143708841523,1.0,-1.0431749990258348,0.0
2019-04-11,-0.0,-0.7677180685358256,-0.0,-1.1070872274143304,1.0,-1.0192367601246106,0.0
2019-04-12,-0.0,-0.7694638694638695,-0.0,-1.0936285936285934,1.0,-1.0218725718725719,0.0
2019-04-15,-0.0,-0.7695390001945147,-0.0,-1.0965959929974713,1.0,-1.0241587239836607,0.0
2019-04-16,-0.0,-0.7703444249854057,-0.0,-1.0955438801323214,1.0,-1.0258805215022377,0.0
2019-04-17,-0.0,-0.7563388510223954,-0.0,-1.1060175267770205,1.0,-1.0324829600778969,0.0
2019-04-18,-0.0,-0.7426198182739929,-0.0,-1.105525874507663,1.0,-1.0515930273368952,0.0
2019-04-22,-0.0,-0.7417490137874468,-0.0,-1.1090497207358512,1.0,-1.054954497519822,0.0
2019-04-23,-0.0,-0.7516689439781378,-0.0,-1.1089595939878978,1.0,-1.043294944368534,0.0
2019-04-24,-0.0,-0.7179497158869775,-0.0,-1.1160971433019382,1.0,-1.0579123530785397,0.0
2019-04-25,-0.0,-0.7259611635342743,-0.0,-1.1253606800280744,1.0,-1.0478827107541135,0.0
2019-04-26,-0.0,-0.716589861751152,-0.0,-1.129266578145747,1.0,-1.0594782472857922,0.0
2019-04-29,-0.0,-0.73251625029368,-0.0,-1.1372856135954263,1.0,-1.0459315529798732,0.0
2019-04-30,-0.0,-0.7609318012471078,-0.0,-1.1288285815130006,1.0,-1.0319620377269696,0.0
2019-05-01,-0.0,-0.7415987077965567,-0.0,-1.1457274553835246,1.0,-1.0523184808730253,0.0
2019-05-02,-0.0,-0.7512439775689125,-0.0,-1.1394044704209778,1.0,-1.05848669141458,0.0
2019-05-03,-0.0,-0.7492099857797441,-0.0,-1.1397930162742929,1.0,-1.0610680992257862,0.0
2019-05-06,-0.0,-0.7107986412828817,-0.0,-1.16075519393317,1.0,-1.0782052294810016,0.0
2019-05-07,-0.0,-0.7309050509859939,-0.0,-1.1597032099353253,1.0,-1.0771733523786853,0.0
2019-05-08,-0.0,-0.7246731703463801,-0.0,-1.1445554721750462,1.0,-1.0803744223705516,0.0
2019-05-09,-0.0,-0.7258752864933217,-0.0,-1.1368450169920177,1.0,-1.0889117205405834,0.0
2019-05-10,-0.0,-0.7266044894087892,-0.0,-1.14147960796712,1.0,-1.0838207398039836,0.0
2019-05-13,-0.0,-0.7269058828183724,-0.0,-1.1353008664002848,1.0,-1.09399849665704,0.0
2019-05-14,-0.0,-0.6637867000273662,-0.0,-1.1506313773016927,1.0,-1.0950779936666797,0.0
2019-05-15,-0.0,-0.6766570154159168,-0.0,-1.157954456530245,1.0,-1.0780577509977307,0.0
2019-05-16,-0.0,-0.6786777377408741,-0.0,-1.1604652984490051,1.0,-1.0775105749647502,0.0
2019-05-17,-0.0,-0.6694524382071194,-0.0,-1.1425079828123152,1.0,-1.1301691173571964,0.0
2019-05-20,-0.0,-0.6737689393939393,-0.0,-1.1408617424242424,1.0,-1.131076388888889,0.0
2019-05-21,-0.0,-0.674961488328001,-0.0,-1.140142986925781,1.0,-1.1348501007228344,0.0
2019-05-22,-0.0,-0.6672323296104818,-0.0,-1.1477169580488575,1.0,-1.1315363668653062,0.0
2019-05-23,-0.0,-0.6709275259399535,-0.0,-1.1476308833392512,1.0,-1.126642206178246,0.0
2019-05-24,-0.0,-0.6627787847742138,-0.0,-1.1491843328867524,1.0,-1.1284577192844196,0.0
2019-05-28,-0.0,-0.626625830317012,-0.0,-1.1927130981265661,1.0,-1.158227596356549,0.0
2019-05-29,-0.0,-0.6405374249711809,-0.0,-1.2026871248559048,1.0,-1.131812219263028,0.0
2019-05-30,-0.0,-0.6380248679140349,-0.0,-1.1998172645294563,1.0,-1.134668096770349,0.0
2019-05-31,-0.0,-0.6463181383487409,-0.0,-1.1886356391456805,1.0,-1.1497449792795664,0.0
2019-06-03,-0.0,-0.646370951758037,-0.0,-1.1900344868593173,1.0,-1.1276013794743727,0.0
2019-06-04,-0.0,-0.6351651842439644,-0.0,-1.2349507623888183,1.0,-1.1006591486658195,0.0
2019-06-05,-0.0,-0.6391962954242211,-0.0,-1.2664233576642336,1.0,-1.018679852444863,0.0
2019-06-06,-0.0,-0.6440398002123726,-0.0,-1.2281039839540646,1.0,-1.0606835253864002,0.0
2019-06-07,-0.0,-0.6560386853278818,-0.0,-1.2186271426324895,1.0,-1.0567306180217015,0.0
2019-06-10,-0.0,-0.6606495349203846,-0.0,-1.2263518839665772,1.0,-1.054390666876872,0.0
2019-06-11,-0.0,-0.663517413131992,-0.0,-1.2348499822113295,1.0,-1.0547100446693285,0.0
2019-06-12,-0.0,-0.6642549321946783,-0.0,-1.2337010239987347,1.0,-1.0557071126398607,0.0
2019-06-13,-0.0,-0.687744845870761,-0.0,-1.2306200783506787,1.0,-1.038700486723913,0.0
2019-06-14,-0.0,-0.7021896063494595,-0.0,-1.226737925258246,1.0,-1.0594264746938937,0.0
2019-06-17,-0.0,-0.6970687936191426,-0.0,-1.2326221335992027,1.0,-1.0583449651046861,0.0
2019-06-18,-0.0,-0.6994537697858938,-0.0,-1.232367130497189,1.0,-1.055260954507396,0.0
2019-06-19,-0.0,-0.6913801337153772,-0.0,-1.2377825533269657,1.0,-1.0504616364215218,0.0
2019-06-20,-0.0,-0.6970916334661355,-0.0,-1.235219123505976,1.0,-1.0517529880478087,0.0
2019-06-21,-0.0,-0.7007371986451485,-0.0,-1.2354253835425382,1.0,-1.0486949591552102,0.0
2019-06-24,-0.0,-0.6848516314549303,-0.0,-1.2395463077598945,1.0,-1.069371780023164,0.0
2019-06-25,-0.0,-0.6667865276279515,-0.0,-1.2538255623476766,1.0,-1.0747133325342602,0.0
2019-06-26,-0.0,-0.6644523590379767,-0.0,-1.2229380927608147,1.0,-1.1143703229420945,0.0
2019-06-27,-0.0,-0.6599807830891185,-0.0,-1.21414845063656,1.0,-1.129353831371607,0.0
2019-06-28,-0.0,-0.6393324528754952,-0.0,-1.2322007443870813,1.0,-1.1305879057109696,0.0
2019-07-01,-0.0,-0.6381055242209689,-0.0,-1.235089403576143,1.0,-1.126965078603144,0.0
2019-07-02,-0.0,-0.6379572560633955,-0.0,-1.2386536460417834,1.0,-1.1256303529976788,0.0
2019-07-03,-0.0,-0.6452336149257317,-0.0,-1.2300516475157146,1.0,-1.128358089442287,0.0
2019-07-05,-0.0,-0.6402820060887678,-0.0,-1.2283688511456496,1.0,-1.1371174491267426,0.0
2019-07-08,-0.0,-0.6474312735433198,-0.0,-1.218201490742967,1.0,-1.1417408030776628,0.0
2019-07-09,-0.0,-0.6428485600993311,-0.0,-1.21840829895462,1.0,-1.1440301197580807,0.0
2019-07-10,-0.0,-0.6130478286972184,-0.0,-1.2411046627976785,1.0,-1.1482089253552132,0.0
2019-07-11,-0.0,-0.6188511326860842,-0.0,-1.2631877022653721,1.0,-1.1633090614886732,0.0
2019-07-12,-0.0,-0.6407822135670237,-0.0,-1.2665936384290815,1.0,-1.1497890295358648,0.0
2019-07-15,-0.0,-0.7781701070929691,-0.0,-1.1109731491541208,1.0,-0.990997982306379,0.0
2019-07-16,-0.0,-0.7983314372392871,-0.049905195297686764,-1.0731133864239668,1.0,-0.8708380735684491,0.0
2019-07-17,-0.0,-0.7815132370637786,-0.05433965102286402,-1.0518577015643804,1.0,-0.8728188929001204,0.0
2019-07-18,-0.0,-0.7805024597243606,-0.04483833414698261,-1.0596342333546132,1.0,-0.8703293401930225,0.0
2019-07-19,-0.0,-0.7816208502328376,-0.04514045365780381,-1.0603124530569323,1.0,-0.8683340844224124,0.0
2019-07-22,-0.0,-0.7670738582973126,-0.03394098853598947,-1.062168765269686,1.0,-0.8955459500093967,0.0
2019-07-23,-0.0,-0.7667580457396072,-0.029554245371587365,-1.0598971046603325,1.0,-0.8990949716474519,0.0
2019-07-24,-0.0,-0.7666528910095051,-0.025284592553631136,-1.0628169966562722,1.0,-0.90224292745238,0.0
2019-07-25,-0.0,-0.7664351417308054,-0.023089919279143986,-1.065815656091609,1.0,-0.8990801576872537,0.0
2019-07-26,-0.0,-0.7748484049564988,-0.016534217166961695,-1.072163007043049,1.0,-0.9028285186998606,0.0
2019-07-29,-0.0,-0.7261782689605408,-0.021799399946830732,-1.0878812046637043,1.0,-0.961945995214766,0.0
2019-07-30,-0.0,-0.7375594898153437,-0.023339044355606322,-1.088330477822197,1.0,-0.9581191699980963,0.0
2019-07-31,-0.0,-0.7564283265399413,-0.022018208830139805,-1.0806064530875013,1.0,-0.9503257018780236,0.0
2019-08-01,-0.0,-0.755365462460857,-0.029252272206522573,-1.0798136408768044,1.0,-0.9544413045138624,0.0
2019-08-02,-0.0,-0.736272146328397,-0.06137833390732024,-1.0798989783032946,1.0,-0.9490299621168637,0.0
2019-08-05,-0.0,-0.722200652275198,-0.04325205777294611,-1.1505668582077961,1.0,-0.9665708961018792,0.0
2019-08-06,-0.0,-0.724460678004794,-0.03279686489365749,-1.1002549176273637,1.0,-0.9472282463950081,0.0
2019-08-07,-0.0,-0.7461407168594728,-0.018016309501232695,-1.0801441304760098,1.0,-0.9485681775080599,0.0
2019-08-08,-0.0,-0.7457421386033457,-0.016576262185638964,-1.0810605773242803,1.0,-0.949778098092023,0.0
2019-08-09,-0.0,-0.7347678369195922,-0.0111362778406946,-1.0677614194035483,1.0,-0.9613439033597583,0.0
2019-08-12,-0.0,-0.730022249877437,-0.021872760870385033,-1.0741411170192707,1.0,-0.945129539540672,0.0
2019-08-13,-0.0,-0.7142588128954506,-0.01834136788189214,-1.0790524254293463,1.0,-0.9545420307321484,0.0
2019-08-14,-0.0,-0.7282008933598589,-0.017416763634998687,-1.0598325888667843,1.0,-0.9482001426372885,0.0
2019-08-15,-0.0,-0.7536135447857751,-0.033566226756866664,-1.0276884403534068,1.0,-0.881852796569443,0.0
2019-08-16,-0.0,-0.7617423540315107,-0.028619091751621875,-1.020129749768304,1.0,-0.8966450417052827,0.0
2019-08-19,-0.0,-0.7588484083994954,-0.02437486087408177,-1.0245603620983899,1.0,-0.9022408547896416,0.0
2019-08-20,-0.0,-0.7686636286169464,-0.030195250268608052,-1.0208588047867808,1.0,-0.8851839502056241,0.0
2019-08-21,-0.0,-0.7739548649648539,-0.024528301886792454,-1.0224195338512765,1.0,-0.8786533481317055,0.0
2019-08-22,-0.0,-0.7782128476967973,-0.013852462044253997,-1.0189132281777549,1.0,-0.8829744006501422,0.0
2019-08-23,-0.0,-0.7761514009018999,-0.012123900347453241,-1.0196274118429807,1.0,-0.888445331559104,0.0
2019-08-26,-0.0,-0.7684048517717761,-0.009710872512734068,-1.0081717908314705,1.0,-0.8782293231705083,0.0
2019-08-27,-0.0,-0.7664813053340161,-0.01346308626618863,-1.004207214458184,1.0,-0.874259164410624,0.0
2019-08-28,-0.0,-0.7557131887820395,-0.02128048557534096,-1.0091045376430583,1.0,-0.8703791729130864,0.0
2019-08-29,-0.0,-0.7649518874907476,-0.007920059215396003,-1.0234641006661733,1.0,-0.9046262028127313,0.0
2019-08-30,-0.0,-0.7589912118750461,-0.01000664648105753,-1.0252566280186102,1.0,-0.8982719149250424,0.0
2019-09-03,-0.0,-0.767214325272291,-0.02525383053350563,-1.0080487354624332,1.0,-0.8915266752815212,0.0
2019-09-04,-0.0,-0.7533503156495736,-0.026433344408756967,-1.0116291948167018,1.0,-0.9003950234429801,0.0
2019-09-05,-0.0,-0.7661447780438385,-0.01882482961871431,-1.020408915085651,1.0,-0.8785411678025418,0.0
2019-09-06,-0.0,-0.7666101944608132,-0.018046552740129642,-1.0237183264584562,1.0,-0.8745948733058339,0.0
2019-09-09,-0.0,-0.772921422785183,-0.01852124604168201,-1.0219824729361515,1.0,-0.8687311289491126,0.0
2019-09-10,-0.0,-0.7821057688754204,-0.0,-0.9964891533316087,1.0,-0.9170701060645257,0.0
2019-09-11,-0.0,-0.7699124847679184,-0.0,-1.0040988146671097,1.0,-0.9186145267900003,0.0
2019-09-12,-0.0,-0.7522973022843857,-0.0,-1.0162379599217626,1.0,-0.9219101745580692,0.0
