Date,IWF,IWM,MTUM,ROAD,SPY,VLUE,VXX
2019-02-04,-0.0,-0.9095574085952535,-0.0,1.0,-1.521915757964507,-1.9138336540517427,0.0
2019-02-05,-0.0,-0.8777885027885027,-0.0,1.0,-1.5246138996138996,-1.9601565851565852,0.0
2019-02-06,-0.0,-0.8870811334985453,-0.0,1.0,-1.5195022088137056,-1.9807671587113456,0.0
2019-02-07,-0.0,-0.8849466442771247,-0.0,1.0,-1.5176317642597907,-2.014246248848925,0.0
2019-02-08,-0.0,-0.905798278382329,-0.0,1.0,-1.534946673163337,-1.9731470954469166,0.0
2019-02-11,-0.0,-0.9032118055555555,-0.0,1.0,-1.5320095486111112,-1.9901258680555554,0.0
2019-02-12,-0.0,-0.9029458037215864,-0.0,1.0,-1.532360440514295,-1.9897466500298377,0.0
2019-02-13,-0.0,-0.917046140341252,-0.0,1.0,-1.566577056015801,-2.002688319525978,0.0
2019-02-14,-0.0,-0.9195679587696695,-0.0,1.0,-1.5692198037173093,-1.9939689675969077,0.0
2019-02-15,-0.0,-0.9386351128233352,-0.0,1.0,-1.5697853604843146,-1.99515685195377,0.0
2019-02-19,-0.0,-0.9267664309598201,-0.0,1.0,-1.5675601600613933,-1.9872279778545197,0.0
2019-02-20,-0.0,-0.9268372883213679,-0.0,1.0,-1.5691894558009536,-1.9842713870773279,0.0
2019-02-21,-0.0,-0.9242739726027397,-0.0,1.0,-1.5705205479452053,-1.9846575342465755,0.0
2019-02-22,-0.0,-0.926845306592142,-0.0,1.0,-1.5760863608964872,-1.9767658501835716,0.0
2019-02-25,-0.0,-0.9189337128468992,-0.0,1.0,-1.5746893644972357,-1.980075537796267,0.0
2019-02-26,-0.0,-0.9250521233402831,-0.0,1.0,-1.5835619444749258,-1.9780533304071106,0.0
2019-02-27,-0.0,-0.9225916172920781,-0.0,1.0,-1.5848145709896864,-1.978659205617731,0.0
2019-02-28,-0.0,-0.9841997961264017,-0.0,1.0,-1.6892626571525655,-1.989749688526447,0.0
2019-03-01,-0.0,-0.9847497023640797,-0.0,1.0,-1.6885877884233802,-1.9958614433924826,0.0
2019-03-04,-0.0,-0.9666837227812838,-0.0,1.0,-1.6932742054693275,-2.0254136107794647,0.0
2019-03-05,-0.0,-0.9505413105413105,-0.0,1.0,-1.723817663817664,-2.0236467236467237,0.0
2019-03-06,-0.0,-0.9490202779676464,-0.0,1.0,-1.7259056732740943,-2.0211323763955344,0.0
2019-03-07,-0.0,-0.8890975304426995,-0.0,1.0,-1.7896893137589622,-2.0114373506316148,0.0
2019-03-08,-0.0,-0.8863713992940908,-0.0,1.0,-1.7915290902880563,-2.014915177046567,0.0
2019-03-11,-0.0,-0.886130721931223,-0.0,1.0,-1.7924163060806195,-2.0149738100660444,0.0
2019-03-12,-0.0,-0.8582496413199426,-0.0,1.0,-1.8326542324246773,-2.047919655667145,0.0
2019-03-13,-0.0,-0.861602019738352,-0.0,1.0,-1.8290681661693826,-2.047222859765894,0.0
2019-03-14,-0.0,-0.8608970672800461,-0.0,1.0,-1.8368602645198389,-2.052673950546291,0.0
2019-03-15,-0.0,-0.8608555657773689,-0.0,1.0,-1.8372815087396503,-2.0516329346826128,0.0
2019-03-18,-0.0,-0.8656785016660923,-0.0,1.0,-1.8355739400206827,-2.0438354590371137,0.0
2019-03-19,-0.0,-0.8593120901875073,-0.0,1.0,-1.8483262395030486,-2.044115955366387,0.0
2019-03-20,-0.0,-0.8666820170389131,-0.0,1.0,-1.8483766981349297,-2.0413308772737735,0.0
2019-03-21,-0.0,-0.8654345942824142,-0.0,1.0,-1.9182211954952353,-1.9916835114062952,0.0
2019-03-22,-0.0,-0.8696845794392524,-0.0,1.0,-1.9923481308411217,-1.9791471962616825,0.0
2019-03-25,-0.0,-0.6401555954518252,-0.0,1.0,-2.2405745062836626,-2.103650508677439,0.0
2019-03-26,-0.0,-0.6228946102021174,-0.0,1.0,-2.2551130895091434,-2.1374518768046196,0.0
2019-03-27,-0.0,-0.6188014666105669,-0.0,1.0,-2.2556951373444734,-2.136262547334255,0.0
2019-03-28,-0.0,-0.6222876720562601,-0.0,1.0,-2.2519083969465647,-2.136502975296027,0.0
2019-03-29,-0.0,-0.6009771986970683,-0.0,1.0,-2.268548678972132,-2.1625045240680416,0.0
2019-04-01,-0.0,-0.5947093799296201,-0.0,1.0,-2.284067467540347,-2.1884480038830243,0.0
2019-04-02,-0.0,-0.6238766091814428,-0.0,1.0,-2.327787223706583,-2.1207189701238764,0.0
2019-04-03,-0.0,-0.6298062228742587,-0.0,1.0,-2.330276911791674,-2.152759948652118,0.0
2019-04-04,-0.0,-0.6314533887937364,-0.0,1.0,-2.3281747002691464,-2.157328113530707,0.0
2019-04-05,-0.0,-0.6306029718776863,-0.0,1.0,-2.3588358098980717,-2.150804371853125,0.0
2019-04-08,-0.0,-0.6334583000430213,-0.0,1.0,-2.360027041976523,-2.152479872165202,0.0
2019-04-09,-0.0,-0.63945326930181,-0.0,1.0,-2.3638714444033986,-2.1535525181627877,0.0
2019-04-10,-0.0,-0.6135381957299766,-0.0,1.0,-2.416142169566827,-2.1408737504627915,0.0
2019-04-11,-0.0,-0.5816496756255792,-0.0,1.0,-2.449860982391103,-2.1469879518072292,0.0
2019-04-12,-0.0,-0.5833642318625634,-0.0,1.0,-2.4503769620566063,-2.145964652082561,0.0
2019-04-15,-0.0,-0.5937616503044614,-0.0,1.0,-2.447309556356406,-2.172486640984218,0.0
2019-04-16,-0.0,-0.5916315888672489,-0.0,1.0,-2.4979581579443364,-2.1930640196016835,0.0
2019-04-17,-0.0,-0.5922970595627043,-0.0,1.0,-2.4971726564463435,-2.193515958783614,0.0
2019-04-18,-0.0,-0.5862805452603806,-0.0,1.0,-2.496764872165337,-2.1987562032791006,0.0
2019-04-22,-0.0,-0.5936400201106083,-0.0,1.0,-2.494783810960281,-2.1961412770236297,0.0
2019-04-23,-0.0,-0.6023823028927964,-0.0,1.0,-2.5190017016449233,-2.1810046007436816,0.0
2019-04-24,-0.0,-0.5733434019256183,-0.0,1.0,-2.518469573972689,-2.200994273488138,0.0
2019-04-25,-0.0,-0.5377280528891997,-0.0,1.0,-2.569194583942534,-2.249952323437798,0.0
2019-04-26,-0.0,-0.5095951546063118,-0.0,1.0,-2.6232706407395603,-2.2425884603124007,0.0
2019-04-29,-0.0,-0.5023905144387072,-0.0,1.0,-2.6234461656148405,-2.248868489832345,0.0
2019-04-30,-0.0,-0.5073703018314084,-0.0,1.0,-2.6235722034330933,-2.250271201582541,0.0
2019-05-01,-0.0,-0.4869805028219599,-0.0,1.0,-2.655400205233453,-2.271100564391996,0.0
2019-05-02,-0.0,-0.4864951975762264,-0.0,1.0,-2.6330174692193644,-2.326693740733578,0.0
2019-05-03,-0.0,-0.4623928293063133,-0.0,1.0,-2.677448687970901,-2.3553520394907768,0.0
2019-05-06,-0.0,-0.39831054939386124,-0.0,1.0,-2.668816094918752,-2.381158111942223,0.0
2019-05-07,-0.0,-0.3753910323253389,-0.0,1.0,-2.7166319082377477,-2.425182481751825,0.0
2019-05-08,-0.0,-0.4054071451560991,-0.0,1.0,-2.6437077566784684,-2.387962664950113,0.0
2019-05-09,-0.0,-0.4068636919708969,-0.0,1.0,-2.644903740905286,-2.386967999484901,0.0
2019-05-10,-0.0,-0.40655589902112316,-0.0,1.0,-2.646187532199897,-2.3872359608449254,0.0
2019-05-13,-0.0,-0.40420392976042824,-0.0,1.0,-2.704811018996018,-2.4188915725569555,0.0
2019-05-14,-0.0,-0.32081157091201284,-0.0,1.0,-2.883487344314986,-2.491830721842775,0.0
2019-05-15,-0.0,-0.34950735591847754,-0.0,1.0,-2.907544877851262,-2.491496828181941,0.0
2019-05-16,-0.0,-0.36945241021439296,-0.0,1.0,-2.930697801447494,-2.5276526013928713,0.0
2019-05-17,-0.0,-0.3678998762206024,-0.0,1.0,-2.965341768670059,-2.5434603218264336,0.0
2019-05-20,-0.0,-0.3316572530651605,-0.0,1.0,-2.9927675988428155,-2.5635762501722,0.0
2019-05-21,-0.0,-0.3407606079361804,-0.0,1.0,-2.9756550443573344,-2.5607592325149575,0.0
2019-05-22,-0.0,-0.3129545766433374,-0.02744613695622341,1.0,-2.971524632907918,-2.549677507890764,0.0
2019-05-23,-0.0,-0.30211397687624,-0.030101936101799277,1.0,-2.9709242662653077,-2.5382773482930836,0.0
2019-05-24,-0.0,-0.2600503367117883,-0.04115366301612135,1.0,-2.9634718726617235,-2.537582477382491,0.0
2019-05-28,-0.0,-0.24130713658767133,-0.05671460401053271,1.0,-2.9390993180744043,-2.5146175140098577,0.0
2019-05-29,-0.0,-0.2603745621126381,-0.06110212880625169,1.0,-2.944421988682296,-2.470897332255457,0.0
2019-05-30,-0.0,-0.2526737090742078,-0.03319992126500886,1.0,-2.8607702906633428,-2.414670953349518,0.0
2019-05-31,-0.0,-0.24034165571616295,-0.0466491458607096,1.0,-2.8699080157687256,-2.4134034165571614,0.0
2019-06-03,-0.0,-0.24819308208569957,-0.06562983995869903,1.0,-2.8137583892617455,-2.3257614868353125,0.0
2019-06-04,-0.0,-0.21109546966982337,-0.05579728692091119,1.0,-2.8002303557716917,-2.3317123112362426,0.0
2019-06-05,-0.0,-0.18289622286359644,-0.10509474212573724,1.0,-2.7819676245451124,-2.204354373196135,0.0
2019-06-06,-0.0,-0.193696239090852,-0.15112701701513154,1.0,-2.7757895397752246,-2.1580335279713694,0.0
2019-06-07,-0.0,-0.25611447302067575,-0.15292486132123045,1.0,-2.7466591023701463,-2.1478819969742813,0.0
2019-06-10,-0.0,-0.2610391244181658,-0.14177884010567365,1.0,-2.7314756573153858,-2.155805761731035,0.0
2019-06-11,-0.0,-0.259658463736121,-0.20297383286799558,1.0,-2.840789559119538,-2.189663008895526,0.0
2019-06-12,-0.0,-0.268988369826522,-0.210447664219349,1.0,-2.8367227600545775,-2.1811448248976677,0.0
2019-06-13,-0.0,-0.30499316450751907,-0.24008853590261053,1.0,-2.810754508170041,-2.1540915304993167,0.0
2019-06-14,-0.0,-0.2907233931824096,-0.25357793390580274,1.0,-2.819672131147541,-2.141295862607338,0.0
2019-06-17,-0.0,-0.2693741416519521,-0.25930285789026225,1.0,-2.8616833431430257,-2.1494343077627365,0.0
2019-06-18,-0.0,-0.2696357334379701,-0.2663004381662416,1.0,-2.852200640899876,-2.1515924399973843,0.0
2019-06-19,-0.0,-0.24525471267366775,-0.2844563303111343,1.0,-2.8407801187137176,-2.152240558345835,0.0
2019-06-20,-0.0,-0.26706462496755773,-0.25927848429794964,1.0,-2.8200103815208926,-2.1420970672203477,0.0
2019-06-21,-0.0,-0.2822026203139188,-0.25846413283175507,1.0,-2.8020495524711375,-2.143209235957971,0.0
2019-06-24,-0.0,-0.2487167825352479,-0.2669742057046326,1.0,-2.790461958287311,-2.1911506724709247,0.0
2019-06-25,-0.0,-0.22531365793408312,-0.27426379769875836,1.0,-2.803809399986999,-2.1972957160501854,0.0
2019-06-26,-0.0,-0.22521818418653117,-0.2580435065780904,1.0,-2.7826624983717596,-2.2470366028396507,0.0
2019-06-27,-0.0,-0.20467338656892262,-0.26901426888336166,1.0,-2.788650346904045,-2.2829558842780466,0.0
2019-06-28,-0.0,-0.1582526811404656,-0.2789040020925974,1.0,-2.81696311797018,-2.285312581742087,0.0
2019-07-01,-0.0,-0.16396549470657432,-0.273362959090315,1.0,-2.8155796627891783,-2.282185335250294,0.0
2019-07-02,-0.0,-0.1714136739881379,-0.26585413543635533,1.0,-2.804210389102522,-2.2761519911360226,0.0
2019-07-03,-0.0,-0.1874388573664645,-0.2534402921802648,1.0,-2.7957346898845628,-2.285267071023283,0.0
2019-07-05,-0.0,-0.1669061928403449,-0.25457277240658477,1.0,-2.8055265220799583,-2.3055265220799583,0.0
2019-07-08,-0.0,-0.16650330000653465,-0.2542638698294452,1.0,-2.8065738744037114,-2.307325361040319,0.0
2019-07-09,-0.0,-0.15498564343513443,-0.25313234142521535,1.0,-2.8051422605063956,-2.3124510571652315,0.0
2019-07-10,-0.0,-0.14272638117031708,-0.247401111474338,1.0,-2.822229486760379,-2.325727361882968,0.0
2019-07-11,-0.0,-0.13896707468743863,-0.25162008247692613,1.0,-2.8288276494076063,-2.3263729789880214,0.0
2019-07-12,-0.0,-0.16395690499510282,-0.24348677766895196,1.0,-2.8005876591576886,-2.321514854717597,0.0
2019-07-15,-0.0,-0.20670281570523288,-0.28366107009864766,1.0,-2.785130985823479,-2.2573985758149866,0.0
2019-07-16,-0.0,-0.2036734427086738,-0.29256814170860845,1.0,-2.7835152624354538,-2.256618079613047,0.0
2019-07-17,-0.0,-0.2239712606139778,-0.2838667537557152,1.0,-2.7785760940561723,-2.2452645329849767,0.0
2019-07-18,-0.0,-0.2208604954367666,-0.28350717079530635,1.0,-2.7772490221642765,-2.23735332464146,0.0
2019-07-19,-0.0,-0.23081410422608248,-0.30120560020741505,1.0,-2.739888514389422,-2.2098781436349495,0.0
2019-07-22,-0.0,-0.18999288900381409,-0.27797530544960886,1.0,-2.7399961212748076,-2.2565776714719763,0.0
2019-07-23,-0.0,-0.19486814891416754,-0.28199327817993797,1.0,-2.736944157187177,-2.2494829369183043,0.0
2019-07-24,-0.0,-0.19133410822678548,-0.28380472685005814,1.0,-2.735438460545008,-2.24680356450988,0.0
2019-07-25,-0.0,-0.17302373448253683,-0.29291824789348425,1.0,-2.731845372097511,-2.2343217340966106,0.0
2019-07-26,-0.0,-0.12739180685758317,-0.2989598048028766,1.0,-2.749068961088995,-2.2456016437652497,0.0
2019-07-29,-0.0,-0.11225342157681681,-0.3052753325194371,1.0,-2.74342992996209,-2.264473430572512,0.0
2019-07-30,-0.0,-0.11121595269547714,-0.30144052336918914,1.0,-2.6543372963452225,-2.2235641945021074,0.0
2019-07-31,-0.0,-0.14754201548435827,-0.2983571473531818,1.0,-2.6380688613331653,-2.210549505885315,0.0
2019-08-01,-0.0,-0.19139960964553296,-0.2885475036202229,1.0,-2.631115028646981,-2.1849776490587423,0.0
2019-08-02,-0.0,-0.1769448818897638,-0.2868661417322834,1.0,-2.632062992125984,-2.2034015748031495,0.0
2019-08-05,-0.0,-0.17141061891297515,-0.2702481935281181,1.0,-2.6337417530631475,-2.208042726987119,0.0
2019-08-06,-0.0,-0.17177389818093028,-0.2643144915150775,1.0,-2.4949334635575635,-2.1732999633744354,0.0
2019-08-07,-0.0,-0.2,-0.22532804394263048,1.0,-2.4803783948733598,-2.1973146170277693,0.0
2019-08-08,-0.0,-0.20002442300647208,-0.22273781902552203,1.0,-2.482903895469532,-2.2001465380388323,0.0
2019-08-09,-0.0,-0.16551640634459377,-0.20335391693909677,1.0,-2.4519312265407436,-2.2332001452960406,0.0
2019-08-12,-0.0,-0.1496643889459999,-0.23601620608332832,1.0,-2.4646550160246723,-2.196710406966197,0.0
2019-08-13,-0.0,-0.13420211766180065,-0.2519892237328488,1.0,-2.5911910281310693,-2.2879518827141156,0.0
2019-08-14,-0.0,-0.15970961887477317,-0.248138181363039,1.0,-2.5659928656361477,-2.2843732398773393,0.0
2019-08-15,-0.0,-0.224760136180749,-0.29117920148560816,1.0,-2.5385329619312906,-2.1355617455896008,0.0
2019-08-16,-0.0,-0.24239395264571753,-0.28562503904541764,1.0,-2.544949084775411,-2.174298744299369,0.0
2019-08-19,-0.0,-0.20049581654787726,-0.2928416485900217,1.0,-2.549984505732879,-2.1543848775952896,0.0
2019-08-20,-0.0,-0.20776255707762556,-0.29279279279279274,1.0,-2.540602246081698,-2.1293965198074787,0.0
2019-08-21,-0.0,-0.20927942895821797,-0.3270567965048305,1.0,-2.516398990831334,-2.1007322626299922,0.0
2019-08-22,-0.0,-0.21525600835945666,-0.3169217530272297,1.0,-2.519454176654988,-2.0950273526338434,0.0
2019-08-23,-0.0,-0.21228706721603838,-0.32212041079884385,1.0,-2.520570690609434,-2.094643625853269,0.0
2019-08-26,-0.0,-0.17648121387283236,-0.3203275529865125,1.0,-2.4815751445086707,-2.042750481695568,0.0
2019-08-27,-0.0,-0.1779204263307697,-0.33137528008235934,1.0,-2.5019075879610004,-2.044570944104645,0.0
2019-08-28,-0.0,-0.14837028959166362,-0.3555070883315158,1.0,-2.521810250817884,-2.032715376226826,0.0
2019-08-29,-0.0,-0.11164197157544603,-0.37326882370728753,1.0,-2.5347444814030844,-2.0280616873299064,0.0
2019-08-30,-0.0,-0.11141320766116852,-0.37236420760074923,1.0,-2.531750347411033,-2.026463657785028,0.0
2019-09-03,-0.0,-0.12344335630516261,-0.3918510458227542,1.0,-2.5107000362713094,-2.0192237939789623,0.0
2019-09-04,-0.0,-0.16197269708522938,-0.40628458984134797,1.0,-2.5544213503874063,-2.0266879842577787,0.0
2019-09-05,-0.0,-0.1694728463846201,-0.39521214718667724,1.0,-2.5551337782403722,-2.002755158268536,0.0
2019-09-06,-0.0,-0.14513752455795678,-0.4367632612966601,1.0,-2.607625245579568,-1.949963163064833,0.0
2019-09-09,-0.0,-0.16589918339780194,-0.4388162338061031,1.0,-2.6040400319273043,-1.9311107017867013,0.0
2019-09-10,-0.0,-0.16753573400404884,-0.4440218391509724,1.0,-2.595853015152445,-1.927182381448991,0.0
2019-09-11,-0.0,-0.16437852414807552,-0.4664133366021084,1.0,-2.592302034812454,-1.9058592792351068,0.0
2019-09-12,-0.0,-0.1078057775046097,-0.4894283958205286,1.0,-2.6244622003687765,-1.9245851259987707,0.0
2019-09-13,-0.0,-0.10456110154905336,-0.4911482665355299,1.0,-2.626690435210229,-1.924637324809442,0.0
2019-09-16,-0.0,-0.10761477475262739,-0.4903202015856432,1.0,-2.6238092311474404,-1.9240980886239323,0.0
2019-09-17,-0.0,-0.012794363063230113,-0.5144322887693924,1.0,-2.66419432597812,-1.9894307435564622,0.0
2019-09-18,-0.0,-0.0,-0.4878426034770773,1.0,-2.677040153436862,-2.0215306564375424,0.0
2019-09-19,-0.0,-0.0,-0.5153389723519758,1.0,-2.7626562302739552,-2.034339098598662,0.0
2019-09-20,-0.0,-0.005062009617818273,-0.5736522399392558,1.0,-2.732725892179195,-2.0160718805365727,0.0
2019-09-23,-0.0,-0.007089056269384138,-0.5837711247547314,1.0,-2.7194126210519656,-2.0191784290144947,0.0
2019-09-24,-0.0,-0.005052099778970635,-0.5617934954215346,1.0,-2.7236501420903063,-2.024692137669719,0.0
2019-09-25,-0.0,-0.0,-0.5569724133577426,1.0,-2.7320876207310145,-2.0236727479325802,0.0
2019-09-26,-0.0,-0.0,-0.7380199935504677,1.0,-2.7711705901322157,-1.9402773298935827,0.0
2019-09-27,-0.0,-0.0,-0.7343402641558782,1.0,-2.8245063423564796,-1.979665228194063,0.0
2019-09-30,-0.0,-0.0,-0.8228820733216123,1.0,-2.75118838314775,-1.9376180243537147,0.0
2019-10-01,-0.0,-0.0,-0.8519289571270574,1.0,-2.725131741591308,-1.9286968967536269,0.0
2019-10-02,-0.0,-0.0,-0.9136339662447257,1.0,-2.7832278481012653,-1.8958992616033754,0.0
2019-10-03,-0.0,-0.0,-0.8917267823487359,1.0,-2.7644115162149867,-1.8428543575745757,0.0
2019-10-04,-0.0,-0.0,-0.9091027647365675,1.0,-2.758607198748044,-1.8528951486697967,0.0
2019-10-07,-0.0,-0.0,-0.8921040679945502,1.0,-2.743463310192695,-1.852462207227665,0.0
2019-10-08,-0.0,-0.0,-0.8947845804988663,1.0,-2.731324910916748,-1.852672497570457,0.0
2019-10-09,-0.0,-0.0,-0.8805662805662804,1.0,-2.7227799227799228,-1.8316602316602315,0.0
2019-10-10,-0.0,-0.0,-0.9828666666666668,1.0,-2.7538,-1.93,0.0
2019-10-11,-0.0,-0.0,-1.1191299720633232,1.0,-2.592324065451643,-1.9401356924304909,0.0
2019-10-14,-0.0,-0.0,-1.1915724286483576,1.0,-2.655492730210016,-1.8842891760904685,0.0
2019-10-15,-0.0,-0.0,-1.2444950137206345,1.0,-2.622782946255271,-1.8257144769426414,0.0
2019-10-16,-0.0,-0.0,-1.260388362383193,1.0,-2.5610709788587713,-1.8059513552919346,0.0
2019-10-17,-0.0,-0.0,-1.2699827104668173,1.0,-2.573746508844261,-1.8060912355366403,0.0
2019-10-18,-0.0,-0.0,-1.3085626297114548,1.0,-2.5567383008636275,-1.8294838320947981,0.0
2019-10-21,-0.0,-0.0,-1.2992720229746877,1.0,-2.501636278634876,-1.877780004007213,0.0
2019-10-22,-0.0,-0.0,-1.3088186133582935,1.0,-2.5019723206525373,-1.8751086447817074,0.0
2019-10-23,-0.0,-0.0,-1.2942278108487726,1.0,-2.5067219583974314,-1.8874991639355228,0.0
2019-10-24,-0.0,-0.0,-1.4101690294438387,1.0,-2.5182660850599783,-1.88726826608506,0.0
2019-10-25,-0.0,-0.0,-1.3852647217720153,1.0,-2.4948676391139926,-1.872974068071313,0.0
2019-10-28,-0.0,-0.0,-1.4206709589969504,1.0,-2.4985428668248053,-1.8581497797356832,0.0
2019-10-29,-0.0,-0.0,-1.5406754170084769,1.0,-2.4372436423297787,-1.858285479901559,0.0
2019-10-30,-0.0,-0.0,-1.5400177704873215,1.0,-2.435581983459777,-1.859134713963502,0.0
2019-10-31,-0.0,-0.0,-1.5500171408981829,1.0,-2.419814878299623,-1.886527254028111,0.0
2019-11-01,-0.0,-0.0,-1.5754891864057672,1.0,-2.423686920700309,-1.866529351184346,0.0
2019-11-04,-0.0,-0.0,-1.5938291030991312,1.0,-2.4035711842375314,-1.843948826708627,0.0
2019-11-05,-0.0,-0.0,-1.811080332409972,1.0,-2.3289473684210527,-1.7851800554016621,0.0
2019-11-06,-0.0,-0.0,-1.8126961981164982,1.0,-2.307010812696198,-1.8562260202302057,0.0
2019-11-07,-0.0,-0.0,-1.8091746962714708,1.0,-2.30791788856305,-1.8651724619466554,0.0
2019-11-08,-0.0,-0.0,-1.8115274579582725,1.0,-2.30353778522085,-1.862884655641616,0.0
2019-11-11,-0.0,-0.0,-1.8637005649717515,1.0,-2.318785310734463,-1.8796610169491526,0.0
2019-11-12,-0.0,-0.0,-1.8570524539445927,1.0,-2.3075516804950076,-1.86682604415694,0.0
2019-11-13,-0.0,-0.0,-2.0699764605178683,1.0,-2.221770454383337,-1.8414294885512517,0.0
2019-11-14,-0.0,-0.0,-2.0808282756158514,1.0,-2.2197786504819703,-1.8397001071046053,0.0
2019-11-15,-0.0,-0.0,-2.1068696833226106,1.0,-2.2050182286081923,-1.8365858889127171,0.0
2019-11-18,-0.0,-0.0,-2.1340087662570957,1.0,-2.225695192929511,-1.8258245311489547,0.0
2019-11-19,-0.0,-0.019197470450952346,-2.205676428517654,1.0,-2.3518783407362793,-1.9517428291801548,0.0
2019-11-20,-0.0,-0.014099295035248238,-2.173616319184041,1.0,-2.349257537123144,-1.9626518674066298,0.0
2019-11-21,-0.0,-0.0,-2.3365758754863815,1.0,-2.4017120622568093,-2.043735408560311,0.0
2019-11-22,-0.0,-0.0,-2.341315973029528,1.0,-2.396264434627606,-2.0126327210726185,0.0
2019-11-25,-0.0,-0.0,-2.3421419714817113,1.0,-2.3967761934283947,-2.010616862988221,0.0
2019-11-26,-0.0,-0.0,-2.3413539651837523,1.0,-2.392882011605416,-2.0027852998065763,0.0
2019-11-27,-0.0,-0.0,-2.2880295492235794,1.0,-2.3274536408864765,-1.922584049449721,0.0
2019-11-29,-0.0,-0.0,-2.3718123861566487,1.0,-2.3731026108075293,-1.844565877352763,0.0
2019-12-02,-0.0,-0.0,-2.4958403943922356,1.0,-2.3688183638884612,-1.8383145894315207,0.0
2019-12-03,-0.0,-0.0,-2.448857994041708,1.0,-2.356886410511038,-1.833167825223436,0.0
2019-12-04,-0.0,-0.0,-2.4477234401349075,1.0,-2.362793193315959,-1.85466809750115,0.0
2019-12-05,-0.0,-0.0,-2.5347999686839424,1.0,-2.3757926877006184,-1.9184216707116573,0.0
2019-12-06,-0.0,-0.034629687015804156,-2.5130926557173847,1.0,-2.395955996281376,-1.8034552215680197,0.0
2019-12-09,-0.0,-0.0,-2.6409207571382742,1.0,-2.515960859801091,-1.8636509464228426,0.0
2019-12-10,-0.0,-0.0,-3.4608703951135715,1.0,-3.1394350066806647,-1.9434052300057263,0.0
2019-12-11,-0.0,-0.0056028221622743315,-3.8130317493255865,1.0,-3.379850591409006,-2.1770076779414818,0.0
2019-12-12,-0.0,-0.0,-3.724994907313098,1.0,-3.315339172947647,-2.1450397229578324,0.0
2019-12-13,-0.0,-0.0,-3.8071246819338422,1.0,-3.2851908396946565,-2.085903307888041,0.0
2019-12-16,-0.0,-0.0,-3.7708043694141016,1.0,-3.1996027805362464,-1.9599801390268123,0.0
2019-12-17,-0.0,-0.0,-3.933568548387097,1.0,-3.2758064516129037,-1.8712701612903226,0.0
2019-12-18,-0.0,-0.0,-4.023176761433868,1.0,-3.323547589616811,-1.954058508446642,0.0
2019-12-19,-0.0,-0.024994814353868487,-4.059220078821821,1.0,-3.3179838207840695,-1.9690935490562123,0.0
2019-12-20,-0.0,-0.030788433534428956,-4.073434574578739,1.0,-3.328999375910131,-1.9681714166840025,0.0
2019-12-23,-0.0,-0.06629318394024276,-4.0514576200850705,1.0,-3.318290279074593,-1.9384790953418403,0.0
2019-12-24,-0.0,-0.06887966804979254,-4.0487551867219915,1.0,-3.319502074688797,-1.9363070539419087,0.0
2019-12-26,-0.0,-0.08195712380757002,-3.9975382090470823,1.0,-3.2947994666119604,-1.8830649297363833,0.0
