Date,IWF,IWM,MTUM,OGIG,SPY,VLUE,VXX
2019-03-29,-0.6399214693497972,-0.2633101702358503,-0.5513936607165921,1.0,-0.1286197721577846,-0.0,0.0
2019-04-01,-0.6408567147212318,-0.26280163282178476,-0.5511290239239395,1.0,-0.12881723763757558,-0.0,0.0
2019-04-02,-0.6398150778687467,-0.26250677961724217,-0.5532942483018674,1.0,-0.12712105168005372,-0.0,0.0
2019-04-03,-0.642043546762404,-0.2615905157940956,-0.5515148384430612,1.0,-0.127721672650257,-0.0,0.0
2019-04-04,-0.6432354232865741,-0.26296210183678215,-0.5496912862641763,1.0,-0.12748973107029374,-0.0,0.0
2019-04-05,-0.6440476498100726,-0.25729347011550685,-0.5574045840977804,1.0,-0.1252745548980594,-0.0,0.0
2019-04-08,-0.6442595845819986,-0.2556060762633048,-0.557895008783714,1.0,-0.12568461299989667,-0.0,0.0
2019-04-09,-0.6436894458080351,-0.2560134349567239,-0.557912414416742,1.0,-0.12603022865262886,-0.0,0.0
2019-04-10,-0.6440021683574693,-0.24783809597563178,-0.5651410723043961,1.0,-0.12439660290663154,-0.0,0.0
2019-04-11,-0.6436722259513605,-0.24918676098518094,-0.5648267671812878,1.0,-0.1239995869262147,-0.0,0.0
2019-04-12,-0.6434989156253227,-0.24925126510379014,-0.5642879272952598,1.0,-0.12480636166477332,-0.0,0.0
2019-04-15,-0.6436538262935041,-0.24919962821439634,-0.5642621088505628,1.0,-0.12472890633068263,-0.0,0.0
2019-04-16,-0.6435433884297521,-0.2505681818181818,-0.5621126033057852,1.0,-0.12642045454545456,-0.0,0.0
2019-04-17,-0.644648807832399,-0.2519697243677508,-0.5581359303557129,1.0,-0.1284906099041616,-0.0,0.0
2019-04-18,-0.6484064259517537,-0.2492380804793636,-0.5542383387571672,1.0,-0.13089519086729687,-0.0,0.0
2019-04-22,-0.6473627111639201,-0.25120111587539395,-0.5538048251278608,1.0,-0.13067624115307125,-0.0,0.0
2019-04-23,-0.6517211081248708,-0.24824271242505686,-0.5514523464957618,1.0,-0.13280442422989455,-0.0,0.0
2019-04-24,-0.6516580940318953,-0.2489079583344103,-0.551009330817545,1.0,-0.13316446535190882,-0.0,0.0
2019-04-25,-0.6563324197135026,-0.24528106738377206,-0.546672182861871,1.0,-0.13743083208357038,-0.0,0.0
2019-04-26,-0.6554202538845368,-0.24049225678016495,-0.5521083792238682,1.0,-0.1373872126993976,-0.0,0.0
2019-04-29,-0.6568880847764279,-0.23796846730421295,-0.5503230808994571,1.0,-0.1394675626776945,-0.0,0.0
2019-04-30,-0.6559751681324366,-0.24192964304190379,-0.5468184169684428,1.0,-0.14192964304190378,-0.0,0.0
2019-05-01,-0.6590873816545089,-0.24284753479228105,-0.5433545449842206,1.0,-0.1414972321382379,-0.0,0.0
2019-05-02,-0.6609262276006516,-0.24226204328601347,-0.5435316629172807,1.0,-0.1390375714322654,-0.0,0.0
2019-05-03,-0.6613825027800047,-0.24078719387623163,-0.543096537277923,1.0,-0.14078460782538987,-0.0,0.0
2019-05-06,-0.6619623481886217,-0.24732630706683584,-0.5392961649014683,1.0,-0.1409741823549214,-0.0,0.0
2019-05-07,-0.666019115704406,-0.2444375372341803,-0.5365866293677313,1.0,-0.14316056673660216,-0.0,0.0
2019-05-08,-0.6477030885024656,-0.24744355048014535,-0.5360498313002855,1.0,-0.16418375291980275,-0.0,0.0
2019-05-09,-0.6481870798619221,-0.24545147810739962,-0.5367904695164681,1.0,-0.16504451192608163,-0.0,0.0
2019-05-10,-0.6480116291143183,-0.24561312428615925,-0.5364188557782161,1.0,-0.16576679472536598,-0.0,0.0
2019-05-13,-0.653483845854418,-0.24613987284287012,-0.5313351498637602,1.0,-0.1640586479823537,-0.0,0.0
2019-05-14,-0.6449508861285795,-0.24832389168962113,-0.5301699495868198,1.0,-0.17517280806610883,-0.0,0.0
2019-05-15,-0.6474627409160664,-0.2506307384191224,-0.5264129841079929,1.0,-0.17647670819569797,-0.0,0.0
2019-05-16,-0.6526230873321537,-0.2490111377120849,-0.5234984906838763,1.0,-0.17716248568751952,-0.0,0.0
2019-05-17,-0.6528667395719419,-0.24808623652554287,-0.5243972295995417,1.0,-0.17838358589803677,-0.0,0.0
2019-05-20,-0.6553486673968602,-0.2547332185886403,-0.5177854274239816,1.0,-0.17996661972565586,-0.0,0.0
2019-05-21,-0.6655959469340854,-0.253995612660608,-0.5093753264389429,1.0,-0.18254465684738327,-0.0,0.0
2019-05-22,-0.6631493718494529,-0.2513646929767284,-0.5139081150259879,1.0,-0.18343040718781833,-0.0,0.0
2019-05-23,-0.6623074915165753,-0.2472200469851214,-0.5092143043591751,1.0,-0.19154267815191856,-0.0,0.0
2019-05-24,-0.6674591770084911,-0.2514435009797518,-0.5033572828216852,1.0,-0.19041149575440888,-0.0,0.0
2019-05-28,-0.6663793103448276,-0.2514367816091954,-0.5047021943573669,1.0,-0.18981191222570534,-0.0,0.0
2019-05-29,-0.6749928297655986,-0.24926342137512061,-0.5023857325372201,1.0,-0.18071598049696241,-0.0,0.0
2019-05-30,-0.6769599916540608,-0.2495957435710187,-0.5001304052996715,1.0,-0.18144593396275627,-0.0,0.0
2019-05-31,-0.6730172795746567,-0.25007167244390005,-0.49826682999296307,1.0,-0.18491490526206053,-0.0,0.0
2019-06-03,-0.6731089376755801,-0.24947976277182393,-0.5041358859639996,1.0,-0.1744615544688378,-0.0,0.0
2019-06-04,-0.7136344691049287,-0.22882150672085028,-0.4967437740960717,1.0,-0.16578097322079818,-0.0,0.0
2019-06-05,-0.7076779317863261,-0.22525048019519286,-0.5022841717281835,1.0,-0.16041115091107305,-0.0,0.0
2019-06-06,-0.7071708494459007,-0.228595157146194,-0.5020113674703486,1.0,-0.15753549090342842,-0.0,0.0
2019-06-07,-0.7040392502985308,-0.23059550386791963,-0.5014537147603967,1.0,-0.1598307460671824,-0.0,0.0
2019-06-10,-0.7052057639880567,-0.2298325327794366,-0.5000649097754122,1.0,-0.16126184603401272,-0.0,0.0
2019-06-11,-0.7140041493775934,-0.22930497925311202,-0.4922717842323651,1.0,-0.15778008298755186,-0.0,0.0
2019-06-12,-0.713815192302705,-0.22944059752586943,-0.4923882880780103,1.0,-0.15775824061827332,-0.0,0.0
2019-06-13,-0.7130121543525021,-0.22515354912276156,-0.4871588877082956,1.0,-0.16622178453883432,-0.0,0.0
2019-06-14,-0.7130200507745713,-0.2253769234754676,-0.48554479042536663,1.0,-0.16659758561732554,-0.0,0.0
2019-06-17,-0.7129608041242455,-0.22543457423382812,-0.48568689930312686,1.0,-0.1665241833113132,-0.0,0.0
2019-06-18,-0.7149519392698914,-0.22882607456538073,-0.48431225224758406,1.0,-0.16278467238386404,-0.0,0.0
2019-06-19,-0.7181420170461905,-0.2237765860988057,-0.48659361156446723,1.0,-0.16209424626305016,-0.0,0.0
2019-06-20,-0.7173011098433772,-0.22686961933409397,-0.48768281298620475,1.0,-0.16121252982055806,-0.0,0.0
2019-06-21,-0.7145669291338583,-0.22927890592623293,-0.4875673435557397,1.0,-0.15872358060505595,-0.0,0.0
2019-06-24,-0.713645198911494,-0.22830115329791367,-0.4895425683555786,1.0,-0.16021770117921472,-0.0,0.0
2019-06-25,-0.7141006374047779,-0.22024148831424575,-0.4901020884075245,1.0,-0.16663211898222524,-0.0,0.0
2019-06-26,-0.7162857142857143,-0.21750649350649348,-0.4891948051948052,1.0,-0.1743896103896104,-0.0,0.0
2019-06-27,-0.72321962119047,-0.21582789888019954,-0.48322897451219826,1.0,-0.17586842994102211,-0.0,0.0
2019-06-28,-0.7230469257766801,-0.22376186143247107,-0.48041076303132724,1.0,-0.17252047315741584,-0.0,0.0
2019-07-01,-0.7319493881368703,-0.21767258177661147,-0.4779547403154148,1.0,-0.1705941957442386,-0.0,0.0
2019-07-02,-0.7320709628821528,-0.21823943479051403,-0.47793449180498193,1.0,-0.1692251746798618,-0.0,0.0
2019-07-03,-0.7308811305070656,-0.21939941812136324,-0.4780496674979218,1.0,-0.16934226932668328,-0.0,0.0
2019-07-05,-0.7313789077701388,-0.22755221170060966,-0.47142301206382153,1.0,-0.1640160850953431,-0.0,0.0
2019-07-08,-0.7307871931918427,-0.2300607129884282,-0.46951377717814335,1.0,-0.1642364174147683,-0.0,0.0
2019-07-09,-0.7313378637754837,-0.22915910151994603,-0.46999014369455827,1.0,-0.16330341858172953,-0.0,0.0
2019-07-10,-0.7352567262537945,-0.2260592066004203,-0.46872324416885036,1.0,-0.16446566172845914,-0.0,0.0
2019-07-11,-0.7316782419404996,-0.22999378044988078,-0.4660775370581528,1.0,-0.16375557168031513,-0.0,0.0
2019-07-12,-0.7084218159216865,-0.24467809602734758,-0.47337753146527173,1.0,-0.16325684984720568,-0.0,0.0
2019-07-15,-0.7062114697197326,-0.2432782469046262,-0.47593638294565604,1.0,-0.1648448427705538,-0.0,0.0
2019-07-16,-0.7011101622544834,-0.2415185156431954,-0.4658541003545274,1.0,-0.17933390264731,-0.0,0.0
2019-07-17,-0.7059250051792003,-0.24520923969339134,-0.4620364615703335,1.0,-0.17642945929148537,-0.0,0.0
2019-07-18,-0.7108368265797236,-0.243880349842157,-0.4645500181131294,1.0,-0.16832272421466643,-0.0,0.0
2019-07-19,-0.7212919589016279,-0.2427340252076917,-0.4601050751831051,1.0,-0.1639535184657988,-0.0,0.0
2019-07-22,-0.7219476857002406,-0.2407699671418592,-0.4559261079920312,1.0,-0.16861142014436883,-0.0,0.0
2019-07-23,-0.7205060540204906,-0.2415140225602815,-0.4557332091482977,1.0,-0.1694349580875505,-0.0,0.0
2019-07-24,-0.72052243631191,-0.24081210396999872,-0.45917496443812233,1.0,-0.16583473425578688,-0.0,0.0
2019-07-25,-0.720012414007138,-0.24310763978689287,-0.45975792686080796,1.0,-0.16337350643976623,-0.0,0.0
2019-07-26,-0.7192080026882415,-0.23666864838317783,-0.4614986946519503,1.0,-0.16749812598547315,-0.0,0.0
2019-07-29,-0.7185648878656975,-0.2341757417418971,-0.46022918337256524,1.0,-0.1737758348638092,-0.0,0.0
2019-07-30,-0.7219751809720787,-0.23420372285418822,-0.45703205791106516,1.0,-0.1721044467425026,-0.0,0.0
2019-07-31,-0.7259540800496432,-0.22799669045402832,-0.4576740097217913,1.0,-0.17395801013548456,-0.0,0.0
2019-08-01,-0.7292565142163571,-0.22663533300622368,-0.452289337086486,1.0,-0.17428918213981354,-0.0,0.0
2019-08-02,-0.7277985797288573,-0.2259780503550678,-0.45624273724983866,1.0,-0.172317624273725,-0.0,0.0
2019-08-05,-0.7277377354103697,-0.2271306414528921,-0.45583714381668344,1.0,-0.1726730217778811,-0.0,0.0
2019-08-06,-0.7219069239500567,-0.22784026416262512,-0.4537973377360438,1.0,-0.1761686100505624,-0.0,0.0
2019-08-07,-0.7233768575034124,-0.23206881454582912,-0.44847922944191193,1.0,-0.17146977774343916,-0.0,0.0
2019-08-08,-0.726085948966192,-0.22967788449159307,-0.4449622782398228,1.0,-0.1741123155753534,-0.0,0.0
2019-08-09,-0.727034727034727,-0.22586689253355918,-0.44557377890711225,1.0,-0.16819383486050155,-0.0,0.0
2019-08-12,-0.7297685636578233,-0.2267152460614769,-0.4420895981936676,1.0,-0.16723969826037874,-0.0,0.0
2019-08-13,-0.7344414280592123,-0.2284997182810019,-0.4407877887619731,1.0,-0.1573528658505353,-0.0,0.0
2019-08-14,-0.7338757131527106,-0.23025558369790466,-0.44191163302376746,1.0,-0.15235244454678026,-0.0,0.0
2019-08-15,-0.7327588404762512,-0.2306044922621931,-0.44489202763684566,1.0,-0.1412436580577722,-0.0,0.0
2019-08-16,-0.7335626034900012,-0.23326964717870333,-0.44279709591134886,1.0,-0.13781683861928418,-0.0,0.0
2019-08-19,-0.738390722750623,-0.22737907532678908,-0.4431615889324042,1.0,-0.13417425359849447,-0.0,0.0
2019-08-20,-0.738567402178605,-0.2260366147830282,-0.44938171292181905,1.0,-0.12518091562349234,-0.0,0.0
2019-08-21,-0.7433122629582807,-0.2316055625790139,-0.41304677623261693,1.0,-0.14050568900126423,-0.0,0.0
2019-08-22,-0.7413932561548962,-0.23065062433648448,-0.4151711238056721,1.0,-0.14046307062332541,-0.0,0.0
2019-08-23,-0.742575508656641,-0.22931884241122205,-0.4160748135978769,1.0,-0.13954252495892835,-0.0,0.0
2019-08-26,-0.7489635417975327,-0.2198045177014498,-0.41752305334304884,1.0,-0.12633483253348074,-0.0,0.0
2019-08-27,-0.748688602765856,-0.21988806063800415,-0.4154556634791557,1.0,-0.1258188389428507,-0.0,0.0
2019-08-28,-0.7512042147516306,-0.21527847466131458,-0.41756146512794784,1.0,-0.12473657802308077,-0.0,0.0
2019-08-29,-0.7567222152612455,-0.20964791379526374,-0.4200726725974189,1.0,-0.11950883347951385,-0.0,0.0
2019-08-30,-0.758333124640004,-0.20765821041296234,-0.4202499311312013,1.0,-0.11805364253337007,-0.0,0.0
2019-09-03,-0.7528749999999998,-0.204375,-0.41279999999999994,1.0,-0.12992499999999998,-0.0,0.0
2019-09-04,-0.7538307711536057,-0.20242469691288587,-0.41637295338082736,1.0,-0.1270841144856893,-0.0,0.0
2019-09-05,-0.7564854810117102,-0.20488876682230156,-0.41876607325659787,1.0,-0.11667623779680908,-0.0,0.0
2019-09-06,-0.7554280009982531,-0.2027202395807337,-0.42111305215872225,1.0,-0.11637135013725979,-0.0,0.0
2019-09-09,-0.7533867225507073,-0.2018312002594616,-0.4222238854377167,1.0,-0.11740638175785244,-0.0,0.0
2019-09-10,-0.7559485209757071,-0.19768543921783807,-0.4286676310669925,1.0,-0.11183718262084101,-0.0,0.0
2019-09-11,-0.755834829443447,-0.19342210253341313,-0.4278126870137642,1.0,-0.11644723718332335,-0.0,0.0
2019-09-12,-0.7508042995735341,-0.1991171409332369,-0.4278374940768636,1.0,-0.11619323141382149,-0.0,0.0
2019-09-13,-0.7520885807626125,-0.19890770343400083,-0.4265692411282077,1.0,-0.11626225092895084,-0.0,0.0
2019-09-16,-0.7490217580938615,-0.20300077262418065,-0.42790917927373334,1.0,-0.11242927996411035,-0.0,0.0
2019-09-17,-0.7514702950558213,-0.1917364433811802,-0.42979964114832536,1.0,-0.11901913875598084,-0.0,0.0
2019-09-18,-0.7540445019662502,-0.18089501717357756,-0.42403803076310415,1.0,-0.12997162626312908,-0.0,0.0
2019-09-19,-0.7542126092042711,-0.18097418921273364,-0.4230778803793215,1.0,-0.13069666724743012,-0.0,0.0
2019-09-20,-0.7429679922405432,-0.18045711159193215,-0.41858787833569594,1.0,-0.14499241463353973,-0.0,0.0
2019-09-23,-0.7382296615017285,-0.18374909841569878,-0.42308553236998536,1.0,-0.14206481458452508,-0.0,0.0
2019-09-24,-0.7358162199791158,-0.18335736661528515,-0.4104470190443041,1.0,-0.15658097558550044,-0.0,0.0
2019-09-25,-0.7428678117998506,-0.18800099576798607,-0.4078416728902166,1.0,-0.1507343788897187,-0.0,0.0
2019-09-26,-0.772280431049501,-0.18150369577661082,-0.41099026903262736,1.0,-0.12393917523207486,-0.0,0.0
2019-09-27,-0.7379914850989231,-0.18141748059103432,-0.4167793638868019,1.0,-0.16819434009516654,-0.0,0.0
2019-09-30,-0.7293938562124124,-0.20549996256831285,-0.4020662291318345,1.0,-0.15846080902353207,-0.0,0.0
2019-10-01,-0.7264473323189744,-0.20994736973385547,-0.39964081714100425,1.0,-0.15828989049911452,-0.0,0.0
2019-10-02,-0.7358075876020879,-0.20729788456255152,-0.4087264916706211,1.0,-0.1457079347636055,-0.0,0.0
2019-10-03,-0.7384385506163615,-0.21872743120408417,-0.40694807620470674,1.0,-0.12621093263603536,-0.0,0.0
2019-10-04,-0.7379503043608423,-0.2147240794331903,-0.40914080431094707,1.0,-0.1329707614010578,-0.0,0.0
2019-10-07,-0.7464213697129627,-0.20941522069257387,-0.3930145136797033,1.0,-0.14063083472329407,-0.0,0.0
2019-10-08,-0.7415490157088884,-0.20784450188904355,-0.3729369655995228,1.0,-0.16325313183535495,-0.0,0.0
2019-10-09,-0.7443218527906168,-0.207544356642314,-0.37249639679936386,1.0,-0.16060334973410867,-0.0,0.0
2019-10-10,-0.7435642580260411,-0.20793161713547362,-0.3725524301759269,1.0,-0.16081900407514163,-0.0,0.0
2019-10-11,-0.7438778808144594,-0.2100539492330259,-0.37926062203217065,1.0,-0.15294731869825723,-0.0,0.0
2019-10-14,-0.7388516032811335,-0.21439224459358686,-0.3778772060651255,1.0,-0.154586129753915,-0.0,0.0
2019-10-15,-0.7348343646710902,-0.21523894728994258,-0.3761773403911628,1.0,-0.15890056909962968,-0.0,0.0
2019-10-16,-0.7262948207171315,-0.22275896414342627,-0.3826693227091634,1.0,-0.15831673306772906,-0.0,0.0
2019-10-17,-0.7067330312260108,-0.24054676472773195,-0.3643364782210336,1.0,-0.16467325359681054,-0.0,0.0
2019-10-18,-0.7107607781022621,-0.23125278423996437,-0.36093649458001287,1.0,-0.17192991139929714,-0.0,0.0
2019-10-21,-0.718577133927021,-0.2291568476670057,-0.36100017364125714,1.0,-0.17185523280331405,-0.0,0.0
2019-10-22,-0.7061685490877498,-0.2264118158123371,-0.366662529477473,1.0,-0.18307062181953582,-0.0,0.0
2019-10-23,-0.7164008545734586,-0.22027624583892283,-0.36590152531425446,1.0,-0.1816465444427883,-0.0,0.0
2019-10-24,-0.7164862510887148,-0.21883787482891628,-0.37245240761478166,1.0,-0.1807390817469205,-0.0,0.0
2019-10-25,-0.717124735729387,-0.21544584006964307,-0.38390747419475185,1.0,-0.1707747792563114,-0.0,0.0
2019-10-28,-0.7191345772131797,-0.2075228265184597,-0.37641425168717746,1.0,-0.1780468439857086,-0.0,0.0
2019-10-29,-0.7181910897738862,-0.20937290117161264,-0.3815327976915997,1.0,-0.1783786472973309,-0.0,0.0
2019-10-30,-0.7305536875140103,-0.2026202396074622,-0.3752770928292112,1.0,-0.18224613315400134,-0.0,0.0
2019-10-31,-0.7310454908220272,-0.19902234636871508,-0.38417797286512373,1.0,-0.1797685554668795,-0.0,0.0
2019-11-01,-0.727899138684309,-0.20144800898764198,-0.38749219822743725,1.0,-0.1797029085008114,-0.0,0.0
2019-11-04,-0.729343378904301,-0.19930645644147293,-0.3817233809001098,1.0,-0.18436283804011575,-0.0,0.0
2019-11-05,-0.7154376736800317,-0.19906212782850335,-0.3531659388646288,1.0,-0.21347757046447002,-0.0,0.0
2019-11-06,-0.7048722741433022,-0.20169470404984424,-0.35855451713395636,1.0,-0.2271152647975078,-0.0,0.0
2019-11-07,-0.7064749633093704,-0.19071664883958112,-0.3539712942464118,1.0,-0.23636227954528494,-0.0,0.0
2019-11-08,-0.7056876166770379,-0.1863596764156814,-0.35594275046670815,1.0,-0.2410952084629745,-0.0,0.0
2019-11-11,-0.7047647468417388,-0.18780463543220932,-0.35444643390032826,1.0,-0.23980403859544416,-0.0,0.0
2019-11-12,-0.7049257776562149,-0.18919859760797672,-0.35460128801253193,1.0,-0.23778501628664495,-0.0,0.0
2019-11-13,-0.706416540193566,-0.18908765207872016,-0.3569029432985843,1.0,-0.2356131664717737,-0.0,0.0
2019-11-14,-0.7068322054140128,-0.19033638535031847,-0.35370222929936307,1.0,-0.23718650477707007,-0.0,0.0
2019-11-15,-0.706359474522293,-0.19048566878980894,-0.35380175159235666,1.0,-0.23741042993630573,-0.0,0.0
2019-11-18,-0.7014428688504234,-0.19355800034767925,-0.355129510517297,1.0,-0.23331760498671372,-0.0,0.0
2019-11-19,-0.7131245936077628,-0.20407142499874958,-0.3529485319861952,1.0,-0.23073075576451757,-0.0,0.0
2019-11-20,-0.7112484054128417,-0.20510768153280473,-0.35431101328197306,1.0,-0.23062107606493412,-0.0,0.0
2019-11-21,-0.7206041535556954,-0.20105726872246696,-0.36941472624292004,1.0,-0.2262303335431089,-0.0,0.0
2019-11-22,-0.7247879596305338,-0.1967130596733194,-0.3645080915108348,1.0,-0.23076535876978832,-0.0,0.0
2019-11-25,-0.7222739512293328,-0.19835417872511765,-0.3630872989908649,1.0,-0.23285602838664218,-0.0,0.0
2019-11-26,-0.7217937445044592,-0.18864464263283506,-0.361587740233639,1.0,-0.24024620022610227,-0.0,0.0
2019-11-27,-0.7218439894485617,-0.18505212912950633,-0.3635724155256877,1.0,-0.24180379349327974,-0.0,0.0
2019-11-29,-0.7195837847370941,-0.1826610566627195,-0.37104129399612007,1.0,-0.2462019097528407,-0.0,0.0
2019-12-02,-0.7198590422873139,-0.17822153353993803,-0.35354393681895435,1.0,-0.24762571228631414,-0.0,0.0
2019-12-03,-0.7098313554028731,-0.18001249219237977,-0.35497813866333544,1.0,-0.2536164896939413,-0.0,0.0
2019-12-04,-0.7079235109091817,-0.18193619252084478,-0.36307354336212494,1.0,-0.24344700184732138,-0.0,0.0
2019-12-05,-0.7057409077246769,-0.18194569682396552,-0.372607955114718,1.0,-0.2444644825167819,-0.0,0.0
2019-12-06,-0.7085050769076102,-0.1858600583090379,-0.37438423645320196,1.0,-0.24457122750578061,-0.0,0.0
2019-12-09,-0.6891133842678377,-0.17453105566413687,-0.3972129857603371,1.0,-0.27740690915551947,-0.0,0.0
2019-12-10,-0.7125770300839857,-0.16404482695857925,-0.4349827088587847,1.0,-0.28856704542499806,-0.0,0.0
2019-12-11,-0.7140402488870375,-0.1613600270755773,-0.43760901824998044,1.0,-0.29043763505245895,-0.0,0.0
2019-12-12,-0.7183351553959081,-0.15768650111926702,-0.43484824821698154,1.0,-0.2920766307460045,-0.0,0.0
2019-12-13,-0.7182915070492273,-0.1558908607614729,-0.4536262476220259,1.0,-0.27819039428765013,-0.0,0.0
2019-12-16,-0.7208022534035784,-0.1496792029628084,-0.4636690835115539,1.0,-0.27395545354963224,-0.0,0.0
2019-12-17,-0.7460810917617303,-0.13438891377084594,-0.47482677766946807,1.0,-0.2792633769792133,-0.0,0.0
2019-12-18,-0.7572462807287386,-0.136704765440611,-0.4786920894216235,1.0,-0.2792702007478321,-0.0,0.0
2019-12-19,-0.7610444415139127,-0.12375049452723198,-0.46751945140445733,1.0,-0.28516418304101276,-0.0,0.0
2019-12-20,-0.7612432989146223,-0.12776295983310007,-0.47104338870256424,1.0,-0.28077217630126494,-0.0,0.0
2019-12-23,-0.7638621562475282,-0.12640071716718962,-0.4652358478129037,1.0,-0.28111899174730404,-0.0,0.0
2019-12-24,-0.7690036900369004,-0.12693726937269373,-0.45890880337374795,1.0,-0.2808908803373748,-0.0,0.0
2019-12-26,-0.7670268845545598,-0.12778070637849237,-0.46022667369530834,1.0,-0.28073273589878756,-0.0,0.0
2019-12-27,-0.7678284464817303,-0.12613609420690747,-0.4579941515846045,1.0,-0.28246265707737295,-0.0,0.0
2019-12-30,-0.7679403786901219,-0.12556289995523134,-0.4575619519132014,1.0,-0.28238485239512284,-0.0,0.0
2019-12-31,-0.7721645682979508,-0.12195121951219512,-0.4583311383869778,1.0,-0.281515039772428,-0.0,0.0
2020-01-02,-0.7730601064109993,-0.12208291629352579,-0.4581467628931149,1.0,-0.2806721803719117,-0.0,0.0
2020-01-03,-0.8037068462639869,-0.10309169008856128,-0.440181365010341,1.0,-0.30455533754043596,-0.0,0.0
