Date,IWF,IWM,LIT,MTUM,SPY,VLUE,VXX
2018-11-27,-0.20110240933805554,-0.3916546116625929,1.0,-0.017384147253953208,-0.44258492542525063,-0.44143762158926525,0.0
2018-11-28,-0.201182251265807,-0.3915646122764572,1.0,-0.017609058937969223,-0.4424712543336742,-0.4413738059012795,0.0
2018-11-29,-0.19608476386853155,-0.38889026904826973,1.0,-0.01358904926340894,-0.4425260229051251,-0.44319678036419646,0.0
2018-11-30,-0.19618460927020714,-0.38894132843161605,1.0,-0.01321476476725123,-0.4428684981866958,-0.44276913905310744,0.0
2018-12-03,-0.19620064564191705,-0.3898187236155948,1.0,-0.010578594487211324,-0.44360566178296496,-0.4430345170101813,0.0
2018-12-04,-0.19994520001992727,-0.39030040352712597,1.0,-0.007348179146116674,-0.4477158371942411,-0.44559856523688535,0.0
2018-12-06,-0.19055914031256901,-0.36288917785029073,1.0,-0.02355308030128315,-0.44353394342353836,-0.43291052282931375,0.0
2018-12-07,-0.18762131747708788,-0.3651686773630802,1.0,-0.01955822010368805,-0.446448315683432,-0.43829086709747167,0.0
2018-12-10,-0.1805599706565595,-0.3660349675999511,1.0,-0.01697028976647512,-0.44765863797530264,-0.4340628438684436,0.0
2018-12-11,-0.17935234554615273,-0.36694712126400236,1.0,-0.016069070097343836,-0.4474392212493274,-0.43601721860783643,0.0
2018-12-12,-0.17921874617811803,-0.3670718880708363,1.0,-0.015972409069784508,-0.4473742142210699,-0.4363671941882934,0.0
2018-12-13,-0.17958254826632736,-0.3678518119754325,1.0,-0.01573396628086231,-0.4469865661780899,-0.4368072038564123,0.0
2018-12-14,-0.18002396732617573,-0.3615886913350779,1.0,-0.01912494803003253,-0.448947149600137,-0.43596077184572873,0.0
2018-12-17,-0.17819363349864412,-0.36144431143576083,1.0,-0.017125546624972513,-0.44775608921896753,-0.438472625998583,0.0
2018-12-18,-0.17707342068662613,-0.3602957323768392,1.0,-0.015396627870092475,-0.4481614327892052,-0.4391088988117024,0.0
2018-12-19,-0.175508809605154,-0.36077895456098397,1.0,-0.015618136561081557,-0.4489482161159647,-0.4394553174874323,0.0
2018-12-20,-0.1726757065998004,-0.35601431457993526,1.0,-0.021106702047374443,-0.44810964773474204,-0.43654599897753,0.0
2018-12-21,-0.17234400526687965,-0.3566604081831704,1.0,-0.019385043037233915,-0.44961107995415867,-0.44036965692131386,0.0
2018-12-24,-0.1595321296835566,-0.34456901572510196,1.0,-0.024922345175694038,-0.4464181712288876,-0.4512958648806057,0.0
2018-12-26,-0.1621171529939903,-0.34856273984505104,1.0,-0.021673545241715542,-0.4356672217797408,-0.4455144450076027,0.0
2018-12-27,-0.14523313115996966,-0.336974033358605,1.0,-0.024829416224412433,-0.4117702805155421,-0.4504122441243366,0.0
2018-12-28,-0.1431819258276891,-0.3400274712262587,1.0,-0.023682091602330316,-0.4120683938805475,-0.4492492776962061,0.0
2018-12-31,-0.14153044302298035,-0.3425965411040038,1.0,-0.024212271973466006,-0.41198768064439706,-0.448803601042407,0.0
2019-01-02,-0.1413586531858973,-0.34283617076693584,1.0,-0.021452418724693962,-0.41195273837993984,-0.4501929770558568,0.0
2019-01-03,-0.14169053423911757,-0.3419651099486354,1.0,-0.023717660425592348,-0.41212393779439954,-0.44751106587449996,0.0
2019-01-04,-0.14137947358454836,-0.34195701571672027,1.0,-0.022888657451240295,-0.4127769361863283,-0.44797386858549515,0.0
2019-01-07,-0.13569377089316823,-0.33579735392438437,1.0,-0.028791374358491453,-0.4102358868119968,-0.44366495597721173,0.0
2019-01-08,-0.13557126030624264,-0.3379034157832745,1.0,-0.028197879858657245,-0.40965842167255595,-0.4443816254416961,0.0
2019-01-09,-0.13550499340493688,-0.337431693989071,1.0,-0.02826455624646693,-0.40957697380817787,-0.44457791596005275,0.0
2019-01-10,-0.13573850791258477,-0.33682648831951767,1.0,-0.02842407686510927,-0.40975885455915595,-0.4441644687264506,0.0
2019-01-11,-0.1361804426217917,-0.3268047797496995,1.0,-0.03170001649814985,-0.41042683070541375,-0.4517664804732612,0.0
2019-01-14,-0.13997784116357465,-0.3276679003323826,1.0,-0.03257820419132034,-0.4107871101577049,-0.446288394898753,0.0
2019-01-15,-0.1398939304655274,-0.32652916912197993,1.0,-0.03316440777843253,-0.41063052445492043,-0.44685916322922803,0.0
2019-01-16,-0.13359417352157824,-0.32832865863718863,1.0,-0.0283310156268414,-0.4082541777641596,-0.45845805736912815,0.0
2019-01-17,-0.1282063350120017,-0.3338588977267379,1.0,-0.02958064667953123,-0.40678684049512875,-0.45484068339059636,0.0
2019-01-18,-0.1323581123848372,-0.33185643622383193,1.0,-0.034226504442412736,-0.40094240101272943,-0.4448976721288417,0.0
2019-01-22,-0.02965693756310611,-0.33669899265033926,1.0,-0.0,-0.4922863784723037,-0.4894920985277197,0.0
2019-01-23,-0.026032863849765258,-0.33431924882629105,1.0,-0.0,-0.4957511737089202,-0.49131455399061036,0.0
2019-01-24,-0.03160784681809649,-0.3298995682372818,1.0,-0.0,-0.49739534447156,-0.48761028721606914,0.0
2019-01-25,-0.0,-0.301590678106313,1.0,-0.0,-0.5560282682171641,-0.5059679973528091,0.0
2019-01-28,-0.0,-0.3023735076748153,1.0,-0.0,-0.5590534394542354,-0.5073668751184385,0.0
2019-01-29,-0.0,-0.308495838147563,1.0,-0.0,-0.5487514442689052,-0.5007427668655238,0.0
2019-01-30,-0.0,-0.3065295823802674,1.0,-0.0,-0.5463248991911712,-0.5052467752965313,0.0
2019-01-31,-0.0,-0.3040848981128524,1.0,-0.0,-0.5399077603651936,-0.5090827803661349,0.0
2019-02-01,-0.0,-0.3030160558546275,1.0,-0.0,-0.5359082253931686,-0.5118597052116881,0.0
2019-02-04,-0.0,-0.30733599811897483,1.0,-0.0,-0.5279567364213495,-0.5159652010345638,0.0
2019-02-05,-0.0,-0.30485194854065245,1.0,-0.0,-0.5241891860109598,-0.5228486088572167,0.0
2019-02-06,-0.0,-0.30295972143798233,1.0,-0.0,-0.5266327875023528,-0.5231272350837568,0.0
2019-02-07,-0.0,-0.30687370794963353,1.0,-0.0,-0.5233273820710392,-0.5189813944747228,0.0
2019-02-08,-0.0,-0.3067402536402067,1.0,-0.0,-0.5220995772663222,-0.5196806012212306,0.0
2019-02-11,-0.0,-0.26905422093808984,1.0,-0.0,-0.5125707761493115,-0.5484539925903489,0.0
2019-02-12,-0.0,-0.26908717565801754,1.0,-0.0,-0.5174537987679672,-0.5468312488333023,0.0
2019-02-13,-0.0,-0.251620792284798,1.0,-0.0,-0.5144544678494798,-0.5410792976951296,0.0
2019-02-14,-0.0,-0.25747412580964896,1.0,-0.0,-0.5099923933337943,-0.5376068967106932,0.0
2019-02-15,-0.0,-0.267595240291486,1.0,-0.0,-0.5050963933216492,-0.5333686929250069,0.0
2019-02-19,-0.0,-0.26096081551696304,1.0,-0.0,-0.51267326275975,-0.5326921746350239,0.0
2019-02-20,-0.0,-0.24246254251309865,1.0,-0.0,-0.5191194043570181,-0.5364463645555658,0.0
2019-02-21,-0.0,-0.24549383851388631,1.0,-0.0,-0.5181855802832445,-0.5353825639139231,0.0
2019-02-22,-0.0,-0.252141672807664,1.0,-0.0,-0.5232129697862933,-0.5274963154016212,0.0
2019-02-25,-0.0,-0.2511669617604452,1.0,-0.0,-0.5211202832900274,-0.5271218009151739,0.0
2019-02-26,-0.0,-0.2456156544212664,1.0,-0.0,-0.5250138453018276,-0.5369208048735462,0.0
2019-02-27,-0.0,-0.24765686319774688,1.0,-0.0,-0.5269633870446465,-0.5339119996306385,0.0
2019-02-28,-0.0,-0.24919744104944686,1.0,-0.0,-0.5279567657451674,-0.5323679530705097,0.0
2019-03-01,-0.0,-0.24915622543806926,1.0,-0.0,-0.5241342641823478,-0.5384437560682417,0.0
2019-03-04,-0.0,-0.24389623601220753,1.0,-0.0,-0.5166235087394803,-0.5515120688060667,0.0
2019-03-05,-0.0,-0.24754669930037637,1.0,-0.0,-0.5110023320787828,-0.5504629522731996,0.0
2019-03-06,-0.0,-0.24596560083112087,1.0,-0.0,-0.5122474893224056,-0.5504559621378275,0.0
2019-03-07,-0.0,-0.22508816817647467,1.0,-0.0,-0.5306456446073347,-0.5493396030703271,0.0
2019-03-08,-0.0,-0.21887945199139108,1.0,-0.0,-0.5404642336442109,-0.5548818587859573,0.0
2019-03-11,-0.0,-0.21794216105635114,1.0,-0.0,-0.5429142644597359,-0.5638832062488377,0.0
2019-03-12,-0.0,-0.1995974819217898,1.0,-0.0,-0.5517539959280148,-0.5888465048793616,0.0
2019-03-13,-0.0,-0.20826388073717572,1.0,-0.0,-0.5520835778847283,-0.5873459326211997,0.0
2019-03-14,-0.0,-0.21266947171575504,1.0,-0.0,-0.5380551659654044,-0.5868162692847124,0.0
2019-03-15,-0.0,-0.21238213341444584,1.0,-0.0,-0.5375886192938534,-0.5898125833547814,0.0
2019-03-18,-0.0,-0.2163722108819596,1.0,-0.0,-0.539006592994064,-0.5909058914619555,0.0
2019-03-19,-0.0,-0.21614442537787076,1.0,-0.0,-0.5386803319150937,-0.5958722173902823,0.0
2019-03-20,-0.0,-0.2185050029429076,1.0,-0.0,-0.5364331959976456,-0.599387875220718,0.0
2019-03-21,-0.0,-0.21587547541907312,1.0,-0.0,-0.5329389115837911,-0.5989341221768324,0.0
2019-03-22,-0.0,-0.21469539972148136,1.0,-0.0,-0.5452120754360705,-0.6004201383151981,0.0
2019-03-25,-0.0,-0.20216674517192654,1.0,-0.003462081959491286,-0.5496938294865756,-0.5998351389543101,0.0
2019-03-26,-0.0,-0.19952791219166763,1.0,-0.005853888823321138,-0.5465360557063613,-0.6085447893308155,0.0
2019-03-27,-0.0,-0.19300811473862994,1.0,-0.009176259671636157,-0.548358180788828,-0.6083930930364219,0.0
2019-03-28,-0.0,-0.19110880388871848,1.0,-0.012954529365959555,-0.5442554095188654,-0.6113169258359094,0.0
2019-03-29,-0.0,-0.19591692235071984,1.0,-0.018834080717488787,-0.5374557469907953,-0.607953740854378,0.0
2019-04-01,-0.0,-0.19645938216455128,1.0,-0.015528610933843863,-0.5374506606159446,-0.6141246543288662,0.0
2019-04-02,-0.0,-0.19750952865699203,1.0,-0.020667124357851376,-0.538102791127104,-0.6110887526336972,0.0
2019-04-03,-0.0,-0.19554630986714577,1.0,-0.01917167037019526,-0.544726017682379,-0.6045104250390052,0.0
2019-04-04,-0.0,-0.19664370754337382,1.0,-0.010319770882151058,-0.5421903477005373,-0.6177661009728042,0.0
2019-04-05,-0.0,-0.19353845425045596,1.0,-0.011914067126175418,-0.5442336388829674,-0.618915654089391,0.0
2019-04-08,-0.0,-0.19132163908813293,1.0,-0.010415926899131216,-0.5441848353573373,-0.6213337120943114,0.0
2019-04-09,-0.0,-0.18850672730718213,1.0,-0.012104415387530794,-0.5471148379761228,-0.621044153875308,0.0
2019-04-10,-0.0,-0.17811006482752095,1.0,-0.014101168788151234,-0.5425401031562013,-0.6312165807031658,0.0
2019-04-11,-0.0,-0.17918500638932272,1.0,-0.014553457333522646,-0.5420512092384874,-0.6306261536277155,0.0
2019-04-12,-0.0,-0.1814178150305441,1.0,-0.017332007387412987,-0.5407491594449969,-0.6282379125822797,0.0
2019-04-15,-0.0,-0.18237816579402497,1.0,-0.017365964604705155,-0.537799995261674,-0.6315951574308796,0.0
2019-04-16,-0.0,-0.18346841082515758,1.0,-0.016185601213327645,-0.5380349779610407,-0.6320915683207735,0.0
2019-04-17,-0.0,-0.178080242815138,1.0,-0.015484207531063266,-0.5405956558854216,-0.6371051882765816,0.0
2019-04-18,-0.0,-0.172673314339981,1.0,-0.0004985754985754986,-0.54508547008547,-0.655911680911681,0.0
2019-04-22,-0.0,-0.18017224971450324,1.0,-0.0,-0.5451798629615531,-0.6537637990102778,0.0
2019-04-23,-0.0,-0.1789801794084755,1.0,-0.0,-0.5422942394175173,-0.6581483332143623,0.0
2019-04-24,-0.0,-0.16279955260465007,1.0,-0.0020941909997382263,-0.5421574926822303,-0.6726874657909141,0.0
2019-04-25,-0.0,-0.14781362007168458,1.0,-0.0,-0.5527120669056153,-0.688984468339307,0.0
2019-04-26,-0.0,-0.14583732057416268,1.0,-0.0,-0.5514832535885168,-0.6950239234449761,0.0
2019-04-29,-0.0,-0.14513312441690787,1.0,-0.0,-0.5512762241944358,-0.6957395402243858,0.0
2019-04-30,-0.0,-0.14462038941778693,1.0,-0.0,-0.5532220255465723,-0.694158733196192,0.0
2019-05-01,-0.0,-0.14972481454893516,1.0,-0.0,-0.5547738693467337,-0.6884182818856186,0.0
2019-05-02,-0.0,-0.14909404246152372,1.0,-0.0,-0.5572177409703439,-0.6872352138634242,0.0
2019-05-03,-0.0,-0.15772439585730724,1.0,-0.0,-0.5556914077483698,-0.68397583429229,0.0
2019-05-06,-0.0,-0.16311359439821588,1.0,-0.0,-0.5548308194048104,-0.6800556341574543,0.0
2019-05-07,-0.0,-0.15707459963024323,1.0,-0.0,-0.5595572522749646,-0.6843861797402099,0.0
2019-05-08,-0.0,-0.15266427718040623,1.0,-0.00967741935483871,-0.5439187574671446,-0.683225806451613,0.0
2019-05-09,-0.0,-0.15433368410982495,1.0,-0.008777384482923563,-0.5434085908351669,-0.6851382378264613,0.0
2019-05-10,-0.0023533886419283526,-0.1584377302873987,1.0,-0.013050609741602682,-0.5202890626857157,-0.6830056814129841,0.0
2019-05-13,-0.0,-0.15732179782758537,1.0,-0.013975708886934614,-0.5201910964276377,-0.6853564043448293,0.0
2019-05-14,-0.003121202735221939,-0.15596483286078483,1.0,-0.015034190274236971,-0.5224798074861213,-0.6859974744466417,0.0
2019-05-15,-0.0,-0.1562805328503682,1.0,-0.021876414936968284,-0.5269403998760813,-0.6779782189071324,0.0
2019-05-16,-0.0,-0.1567991606857579,1.0,-0.024511790934452417,-0.5259305181334796,-0.6771739907961563,0.0
2019-05-17,-0.0,-0.1562216816902752,1.0,-0.02255925978919254,-0.5171936853150189,-0.6887251395049364,0.0
2019-05-20,-0.0,-0.16486247520730277,1.0,-0.013573254952565297,-0.5225225225225225,-0.6886993093889646,0.0
2019-05-21,-0.0,-0.16652725664985782,1.0,-0.013956934254236072,-0.5204932724709032,-0.6889085390626867,0.0
2019-05-22,-0.0,-0.16607428257913695,1.0,-0.014765869134801173,-0.5187614799265284,-0.685813792609909,0.0
2019-05-23,-0.0,-0.16116805721096544,1.0,-0.018212157330154948,-0.5251966626936829,-0.6792371871275329,0.0
2019-05-24,-0.0,-0.16338559190588686,1.0,-0.013076574319326127,-0.5296012599327081,-0.6801489011382347,0.0
2019-05-28,-0.0,-0.15800901954234173,1.0,-0.01517573790832518,-0.5313178553532654,-0.681619699825813,0.0
2019-05-29,-0.0,-0.1620688012197446,1.0,-0.016152086906803885,-0.5323994663617305,-0.6716695254431103,0.0
2019-05-30,-0.0,-0.161053057532551,1.0,-0.017947680369427055,-0.5296946037942444,-0.6716812263454809,0.0
2019-05-31,-0.0,-0.1579436136774931,1.0,-0.02219258977045433,-0.5319316125345271,-0.669135155729117,0.0
2019-06-03,-0.0,-0.16313991554775345,1.0,-0.036105707643402755,-0.5297480666128955,-0.6432367035156805,0.0
2019-06-04,-0.0,-0.17063463861843506,1.0,-0.0391822424371639,-0.5241039490204439,-0.6350176485916661,0.0
2019-06-05,-0.0,-0.18400770712909442,1.0,-0.03632689506085812,-0.5190328492880304,-0.6103670285257765,0.0
2019-06-06,-0.0,-0.18794201264068044,1.0,-0.021193111064119734,-0.514226639411668,-0.6261835953102607,0.0
2019-06-07,-0.0,-0.19196690874051095,1.0,-0.023572821922959415,-0.5104467790077323,-0.624221485816353,0.0
2019-06-10,-0.0,-0.19426100444172875,1.0,-0.03967004300721487,-0.4959695424314352,-0.6202439425630419,0.0
2019-06-11,-0.0,-0.19319064773610228,1.0,-0.0429234065597702,-0.49370158461067554,-0.6247321701867157,0.0
2019-06-12,-0.0,-0.1891458235016517,1.0,-0.03725814063237376,-0.49922133081642284,-0.6339782916470033,0.0
2019-06-13,-0.0047594241333585915,-0.1867541200985035,1.0,-0.03296078802803561,-0.499029172191703,-0.6443691987118773,0.0
2019-06-14,-0.0048568991660348755,-0.188329226686884,1.0,-0.03335860500379075,-0.4981283169067475,-0.6445460576194086,0.0
2019-06-17,-0.0036737692872887582,-0.191486335948425,1.0,-0.033324642696309636,-0.4932094522528501,-0.6484558318124718,0.0
2019-06-18,-0.009168877937831691,-0.19913286580742987,1.0,-0.03120261561789234,-0.4866849886277483,-0.6430297573919636,0.0
2019-06-19,-0.011260142407683393,-0.1902396328625837,1.0,-0.04234381283561611,-0.48532160007569847,-0.636387292124997,0.0
2019-06-20,-0.016356965321339803,-0.19386909693454848,1.0,-0.0337791454610013,-0.48621138596283586,-0.636903775594745,0.0
2019-06-21,-0.016694688484217006,-0.19320845864216532,1.0,-0.034454995382320205,-0.4876980274219138,-0.6360084302256742,0.0
2019-06-24,-0.018739635157545606,-0.18865197820421703,1.0,-0.032764747690120825,-0.4886045960672827,-0.6403458895996209,0.0
2019-06-25,-0.01846984442707963,-0.19066562477800666,1.0,-0.03341147498283251,-0.4865620042149132,-0.6388198242996851,0.0
2019-06-26,-0.013700250816336189,-0.19248970706544888,1.0,-0.03445175334816147,-0.48199328001514363,-0.6435568595901756,0.0
2019-06-27,-0.013913208082911362,-0.1925606928209739,1.0,-0.03461738677771994,-0.4818039846670768,-0.6433202404050921,0.0
2019-06-28,-0.01253785011355034,-0.19090651021953065,1.0,-0.036643641180923545,-0.48244700984102956,-0.6431207418622256,0.0
2019-07-01,-0.013329873071297125,-0.18324446751285803,1.0,-0.04135799556457321,-0.4808663237861558,-0.6404709102062001,0.0
2019-07-02,-0.008131422645422834,-0.1847364947676063,1.0,-0.04155274818516074,-0.4799660601489582,-0.6425238050344113,0.0
2019-07-03,-0.004879083580823079,-0.18762079856691652,1.0,-0.041507566115118084,-0.47852731815396216,-0.6444868712581907,0.0
2019-07-05,-0.0058421672555948176,-0.19034157832744406,1.0,-0.039528857479387516,-0.47634864546525324,-0.6436513545347468,0.0
2019-07-08,-0.0057735359962295275,-0.18831153528926592,1.0,-0.041168846471073405,-0.47745964416165904,-0.6438317426652528,0.0
2019-07-09,-0.0,-0.1899609540386696,1.0,-0.04283294914616362,-0.47452603848144137,-0.6448464035376582,0.0
2019-07-10,-0.0,-0.1948403179530596,1.0,-0.043060063026198206,-0.46794600442124074,-0.6458774281548375,0.0
2019-07-11,-0.0,-0.195382300385592,1.0,-0.040957396783598235,-0.468000564281012,-0.6468306216495816,0.0
2019-07-12,-0.0007052186177715092,-0.19478138222849084,1.0,-0.04153737658674189,-0.47087447108603664,-0.6428302773859896,0.0
2019-07-15,-0.0,-0.21033314511575382,1.0,-0.050465838509316775,-0.4565217391304348,-0.6353990212685865,0.0
2019-07-16,-0.0,-0.2044384825378895,1.0,-0.04702061564529794,-0.4588863786124447,-0.6430386896356961,0.0
2019-07-17,-0.0,-0.2042251864398805,1.0,-0.04679229303408851,-0.45783047498059143,-0.6437057425835744,0.0
2019-07-18,-0.004813675534787612,-0.20438161880386033,1.0,-0.04987437480921407,-0.44842322774555615,-0.6406649916641228,0.0
2019-07-19,-0.012583341158794253,-0.20471405765799605,1.0,-0.049417785707578175,-0.44227157479575546,-0.6386280401915673,0.0
2019-07-22,-0.008167671978782829,-0.2091909780083085,1.0,-0.04846621447180041,-0.4365245147510972,-0.6446827986011687,0.0
2019-07-23,-0.009663422071068371,-0.2132285680778703,1.0,-0.04923185176498183,-0.43290723583909935,-0.6404597161956139,0.0
2019-07-24,-0.009707599596689098,-0.2132858114287054,1.0,-0.05022627617417404,-0.4321054235936877,-0.6394822613548433,0.0
2019-07-25,-0.015714887049249334,-0.2078480894251906,1.0,-0.04672372667321454,-0.43774846826621766,-0.6304663018567888,0.0
2019-07-26,-0.01634524929444967,-0.21975540921919096,1.0,-0.03993414863593602,-0.44207431796801505,-0.633725305738476,0.0
2019-07-29,-0.016110498792298856,-0.22334263536805574,1.0,-0.04321928569753535,-0.4332950308374176,-0.6290833196538705,0.0
2019-07-30,-0.02736650059644937,-0.22297850443243747,1.0,-0.03845344186372886,-0.42710453067620985,-0.6231141674268472,0.0
2019-07-31,-0.024703487964067652,-0.2294430018480829,1.0,-0.039090462488595684,-0.4257842655624956,-0.6203242332795285,0.0
2019-08-01,-0.034779365486374975,-0.23256952376512274,1.0,-0.023497051213315,-0.4273759295088464,-0.6128581085806196,0.0
2019-08-02,-0.02535375979417612,-0.23622968073909487,1.0,-0.017424862589170857,-0.43590223365688224,-0.623997193310724,0.0
2019-08-05,-0.02383625730994152,-0.23607017543859649,1.0,-0.016421052631578947,-0.4368421052631579,-0.6260116959064328,0.0
2019-08-06,-0.02591777486420678,-0.2375444839857651,1.0,-0.020439220827870388,-0.43325060872822624,-0.6241103202846975,0.0
2019-08-07,-0.027962716378162448,-0.23711075291424302,1.0,-0.012544677272408718,-0.42950919242180013,-0.6289391921881936,0.0
2019-08-08,-0.03660620245757753,-0.2350380339379754,1.0,-0.01221767115272089,-0.42937390286717375,-0.6272908133411352,0.0
2019-08-09,-0.03702832961090866,-0.23968496532267544,1.0,-0.014787821793816856,-0.4395439050193958,-0.6199600329140708,0.0
2019-08-12,-0.036784901054015356,-0.23826850395549193,1.0,-0.012488556069391301,-0.44170050940162914,-0.6182070001643231,0.0
2019-08-13,-0.033813253294564555,-0.2448998733761666,1.0,-0.010927167846925854,-0.44168269005299443,-0.6135628194906908,0.0
2019-08-14,-0.02545743834526651,-0.2516963826103234,1.0,-0.014928166970845619,-0.43525668023772757,-0.6124760166596471,0.0
2019-08-15,-0.03169620017673597,-0.25880191618994464,1.0,-0.017464303985861122,-0.4234686758755407,-0.5940421375749965,0.0
2019-08-16,-0.03453802201886004,-0.26759418404793983,1.0,-0.012263668880940215,-0.4128768523249873,-0.5953918335114043,0.0
2019-08-19,-0.04029287054843717,-0.2588104450983572,1.0,-0.011909451099423063,-0.41386501077411436,-0.5921360550522488,0.0
