Date,IWF,IWM,MTUM,PAR,SPY,VLUE,VXX
2019-01-22,-0.0,-2.785939045221613,-0.0,1.0,-3.0155533579070397,-2.1889777937606762,0.0
2019-01-23,-0.0,-2.7066570449215224,-0.0,1.0,-3.050874977449035,-2.2629442540140716,0.0
2019-01-24,-0.0,-2.7051871898962565,-0.0,1.0,-3.0522327469553447,-2.263870094722598,0.0
2019-01-25,-0.0,-2.571864312783067,-0.0,1.0,-3.351603660227378,-2.3195304556798226,0.0
2019-01-28,-0.0,-2.508193702817161,-0.0,1.0,-3.399281900202541,-2.298839992634874,0.0
2019-01-29,-0.0,-2.4635810437027477,-0.0,1.0,-3.4202470957034854,-2.336252996496404,0.0
2019-01-30,-0.0,-2.454997696913865,-0.0,1.0,-3.4115154306771074,-2.3457392906494707,0.0
2019-01-31,-0.0,-2.499127559922858,-0.0,1.0,-3.283497107172376,-2.4009550922949767,0.0
2019-02-01,-0.0,-2.495999264232503,-0.0,1.0,-3.3044238020785435,-2.3966706520739445,0.0
2019-02-04,-0.0,-2.3674688213595645,-0.0,1.0,-3.1721412260671,-2.2431055682417003,0.0
2019-02-05,-0.0,-2.263940208263352,-0.0,1.0,-2.978921733288545,-2.154853879744709,0.0
2019-02-06,-0.0,-2.2682169241101406,-0.0,1.0,-2.9690228341168567,-2.1575721961047685,0.0
2019-02-07,-0.0,-2.2679667142977222,-0.0,1.0,-2.964528872825082,-2.1729847860805247,0.0
2019-02-08,-0.0,-2.2707084353626614,-0.0,1.0,-2.9980579245123704,-2.1750401080807227,0.0
2019-02-11,-0.0,-2.2043263184371593,-0.0,1.0,-2.988764987004276,-2.1912467510690035,0.0
2019-02-12,-0.0,-2.2093451683135155,-0.0,1.0,-2.995059454027801,-2.1694021101992966,0.0
2019-02-13,-0.0,-2.2395615429671154,-0.0,1.0,-2.979415948456196,-2.1484394611329596,0.0
2019-02-14,-0.0,-2.190592598836719,-0.0,1.0,-3.0340554665767514,-2.2050071651352945,0.0
2019-02-15,-0.0,-2.234042553191489,-0.0,1.0,-3.01789935832489,-2.1911516379601483,0.0
2019-02-19,-0.0,-2.115409729023833,-0.0,1.0,-2.9631080639895524,-2.0834149526607897,0.0
2019-02-20,-0.0,-2.1357580711074786,-0.0,1.0,-2.953248876174908,-2.0842664487127096,0.0
2019-02-21,-0.0,-2.072547269333766,-0.0,1.0,-2.9436825448348616,-2.0986772701452567,0.0
2019-02-22,-0.0,-2.084278246883796,-0.0,1.0,-2.8931242460796143,-2.0644149577804582,0.0
2019-02-25,-0.0,-2.049042391217245,-0.0,1.0,-2.900072121163555,-2.064348104816091,0.0
2019-02-26,-0.0,-2.051025312399872,-0.0,1.0,-2.8938641461070165,-2.0653636654918297,0.0
2019-02-27,-0.0,-2.050569001442539,-0.0,1.0,-2.9055938451674947,-2.0580221189293155,0.0
2019-02-28,-0.0,-2.050541516245487,-0.0,1.0,-2.905816285599679,-2.066105094263939,0.0
2019-03-01,-0.0,-2.0373331201534897,-0.0,1.0,-2.902710048764889,-2.0541210328563433,0.0
2019-03-04,-0.0,-2.0249218687394825,-0.0,1.0,-2.8834842535459573,-2.1049763602852796,0.0
2019-03-05,-0.0,-1.8822498285191678,-0.0,1.0,-2.7864492035668014,-1.9526712902979957,0.0
2019-03-06,-0.0,-1.8788571428571428,-0.0,1.0,-2.7918476190476187,-1.9483428571428572,0.0
2019-03-07,-0.0,-1.8399639693739678,-0.0,1.0,-2.7907971776009606,-1.8756943401891606,0.0
2019-03-08,-0.0,-1.8096462050196551,-0.0,1.0,-2.873979437556698,-1.8760961596613244,0.0
2019-03-11,-0.0,-1.808565965583174,-0.0,1.0,-2.8765583173996174,-1.963059273422562,0.0
2019-03-12,-0.0,-1.696154735300917,-0.0,1.0,-2.9245588348616787,-2.085227710564846,0.0
2019-03-13,-0.0,-1.6362299558854423,-0.0,1.0,-2.6514249702401793,-1.714585813318395,0.0
2019-03-14,-0.0,-1.6404368524222908,-0.0,1.0,-2.651498179781574,-1.7089050686082332,0.0
2019-03-15,-0.0,-1.6340760525760876,-0.0,1.0,-2.6706965628734096,-1.724045828354537,0.0
2019-03-18,-0.0,-1.6893998718587597,-0.0,1.0,-2.68498611803232,-1.7445717946892574,0.0
2019-03-19,-0.0,-1.672278418334866,-0.0,1.0,-2.6494305722571974,-1.7519275659616609,0.0
2019-03-20,-0.0,-1.7087849401026811,-0.0,1.0,-2.655519110096977,-1.7663291500285225,0.0
2019-03-21,-0.0,-1.7193197376954672,-0.0,1.0,-2.785832672767889,-1.7009440080709086,0.0
2019-03-22,-0.0,-1.6978204387990763,-0.0,1.0,-2.8350894919168597,-1.6841079676674366,0.0
2019-03-25,-0.0,-1.5252381629461111,-0.0,1.0,-2.901393430968292,-1.682710081046495,0.0
2019-03-26,-0.0,-1.555945558739255,-0.0,1.0,-2.8982808022922635,-1.7090974212034384,0.0
2019-03-27,-0.0,-1.5547763864042932,-0.0,1.0,-2.8982468694096597,-1.7026118067978533,0.0
2019-03-28,-0.0,-1.5543221370765594,-0.0,1.0,-2.89801618563346,-1.709446394041395,0.0
2019-03-29,-0.0,-1.5191727703576046,-0.0,1.0,-2.9207956340657764,-1.7407726554645986,0.0
2019-04-01,-0.0,-1.5231773823191732,-0.0,1.0,-2.9164035591274398,-1.7360792192881742,0.0
2019-04-02,-0.0,-1.547835344215756,-0.0,1.0,-2.9249822569198014,-1.6244144783534422,0.0
2019-04-03,-0.0,-1.5484604991822513,-0.0,1.0,-2.9470241058095707,-1.6153025670198393,0.0
2019-04-04,-0.0,-1.5444381142287424,-0.004272895598917533,1.0,-2.9663153396952002,-1.6064663153396954,0.0
2019-04-05,-0.0,-1.5240546143398386,-0.024233326184859533,1.0,-2.984988205018229,-1.6151976553005936,0.0
2019-04-08,-0.0,-1.5252467458160492,-0.018809898440852523,1.0,-2.9905592905163783,-1.617365183807753,0.0
2019-04-09,-0.0,-1.4911853232048158,-0.05718790311021929,1.0,-3.0242224451770103,-1.5938082270316754,0.0
2019-04-10,-0.0,-1.4857716292738872,-0.053329510429359905,1.0,-3.030893842735288,-1.5979499677442477,0.0
2019-04-11,-0.0,-1.3853673438215977,-0.11203604704444785,1.0,-3.34038490911868,-1.7992973881166947,0.0
2019-04-12,-0.0,-1.3909653749140105,-0.09676679660628296,1.0,-3.3402889245585876,-1.8154093097913322,0.0
2019-04-15,-0.0,-1.4007829891763262,-0.10294004759345975,1.0,-3.3318492362017347,-1.8408689644584324,0.0
2019-04-16,-0.0,-1.391384473623589,-0.11034323888504953,1.0,-3.33579052445673,-1.8412040236504643,0.0
2019-04-17,-0.0,-1.3722235031896088,-0.13480900776266236,1.0,-3.354469295211744,-1.8243793713012066,0.0
2019-04-18,-0.0,-1.3735486351403308,-0.12864282968089194,1.0,-3.3480968858131486,-1.8390618992695118,0.0
2019-04-22,-0.0,-1.38812432348848,-0.11357661976186793,1.0,-3.3704963661666922,-1.8593629194371424,0.0
2019-04-23,-0.0,-1.4071847055195807,-0.13143694110391613,1.0,-3.347055195806352,-1.8231575701510945,0.0
2019-04-24,-0.0,-1.374240676662822,-0.1479430988081507,1.0,-3.328950403690888,-1.8382160707420223,0.0
2019-04-25,-0.0,-1.3500655409052356,-0.16123062687948186,1.0,-3.3489860436425323,-1.8503354152209113,0.0
2019-04-26,-0.0,-1.3265116997451543,-0.1707467758128041,1.0,-3.372847324117693,-1.8524982624140862,0.0
2019-04-29,-0.0,-1.3156310304901584,-0.1599382477807796,1.0,-3.3788498649170204,-1.8646082593593207,0.0
2019-04-30,-0.0,-1.3508029768899332,-0.12252252252252252,1.0,-3.441049745397571,-1.9194672933803365,0.0
2019-05-01,-0.0,-1.3499960824257622,-0.13335422706260286,1.0,-3.4323434929091907,-1.919533025150827,0.0
2019-05-02,-0.0,-1.354564755838641,-0.1177950774553747,1.0,-3.4178658488637255,-1.9733427695211134,0.0
2019-05-03,-0.0,-1.3753532182103607,-0.11059654631083202,1.0,-3.400627943485086,-1.962794348508634,0.0
2019-05-06,-0.0,-1.3303153293787073,-0.13651264439587885,1.0,-3.3899469247580387,-1.9483296909147674,0.0
2019-05-07,-0.0,-1.3426939924906132,-0.15081351689612013,1.0,-3.380397371714643,-1.9483729662077596,0.0
2019-05-08,-0.0,-1.332201296696511,-0.22229083050324172,1.0,-3.2432077801790675,-1.92080889163322,0.0
2019-05-09,-0.0,-1.3317641611359778,-0.2248803827751196,1.0,-3.243324587127643,-1.9172711838246643,0.0
2019-05-10,-0.0,-1.3311993829541073,-0.23000385653682995,1.0,-3.2427304280755886,-1.909217123023525,0.0
2019-05-13,-0.0,-1.3256622132983242,-0.22974747084716968,1.0,-3.2538419955208897,-1.9133523824233534,0.0
2019-05-14,-0.0,-1.1501817631020903,-0.429945471069373,1.0,-3.14056346561648,-1.8527718873068768,0.0
2019-05-15,-0.0,-1.1646065722037986,-0.45289418148929755,1.0,-3.1336297859511606,-1.785800422068134,0.0
2019-05-16,-0.0,-1.1678200692041523,-0.47051301338949897,1.0,-3.1111779750263278,-1.7726794042425154,0.0
2019-05-17,-0.0,-1.1480141683623482,-0.49137086442083044,1.0,-3.0953349913331825,-1.8016429271233703,0.0
2019-05-20,-0.0,-1.124905944319037,-0.5114371708051166,1.0,-3.088186606471031,-1.8,0.0
2019-05-21,-0.0,-1.1293834947811068,-0.5227904182623714,1.0,-3.065630397236615,-1.7913944582113086,0.0
2019-05-22,-0.0,-1.1005669949268877,-0.5477469412115786,1.0,-3.043569083855566,-1.7685765443151298,0.0
2019-05-23,-0.0,-1.0845957702114895,-0.6133943302834859,1.0,-3.0871456427178643,-1.714414279286036,0.0
2019-05-24,-0.0,-1.0207009939466407,-0.6527912712054404,1.0,-3.080935655033256,-1.7188550930423734,0.0
2019-05-28,-0.0,-0.9955317247542448,-0.6707625856419421,1.0,-3.0711200476616023,-1.7096365802800118,0.0
2019-05-29,-0.0,-1.0295588564604015,-0.681869075166082,1.0,-3.0936776890348585,-1.6592520713592593,0.0
2019-05-30,-0.0,-1.0297281147296087,-0.672169106662683,1.0,-3.1066626829997013,-1.6608156558111742,0.0
2019-05-31,-0.0,-1.018873599518761,-0.7032107677268968,1.0,-3.1473043085946313,-1.6499736822317468,0.0
2019-06-03,-0.0,-1.0246213534283368,-0.7496829068119077,1.0,-3.128031037827352,-1.5586808923375364,0.0
2019-06-04,-0.0,-0.9944071588366891,-0.7662192393736018,1.0,-3.167636092468307,-1.5288590604026846,0.0
2019-06-05,-0.0,-0.9703522068658048,-0.8410610789121712,1.0,-3.233689998513895,-1.3853470054985881,0.0
2019-06-06,-0.0,-0.9293929247343135,-0.8033920512447226,1.0,-3.1779007133498327,-1.368467025767943,0.0
2019-06-07,-0.0,-0.9606843829632327,-0.8050964688751365,1.0,-3.1480160174736076,-1.3668729523116125,0.0
2019-06-10,-0.0,-0.965307011177239,-0.8149949194367831,1.0,-3.1169255334591375,-1.360719988387284,0.0
2019-06-11,-0.0,-0.9645203679369251,-0.8562563877938386,1.0,-3.119725507373339,-1.3597605489852536,0.0
2019-06-12,-0.0,-0.9637332165791009,-0.8609165207238763,1.0,-3.1170461179217748,-1.3555166374781087,0.0
2019-06-13,-0.0,-0.9937139098019151,-0.8850961187047731,1.0,-3.088151450917331,-1.3425188217235584,0.0
2019-06-14,-0.0,-0.9708077260755049,-0.9051068188469418,1.0,-3.111062335381914,-1.329382499268364,0.0
2019-06-17,-0.0,-0.9637986070806733,-0.9013348810214743,1.0,-3.062463726059199,-1.327190946024376,0.0
2019-06-18,-0.0,-0.9942225752870656,-0.9036614429118219,1.0,-3.0233263522784717,-1.3005705206904021,0.0
2019-06-19,-0.0,-0.9691896962262789,-0.9448012122086731,1.0,-3.028212713760012,-1.2732520383866082,0.0
2019-06-20,-0.0,-0.9843185431420726,-0.9356843474490534,1.0,-3.0293394999277354,-1.2771354241942476,0.0
2019-06-21,-0.0,-1.00180857990306,-0.9309122477031035,1.0,-3.013672864067135,-1.2879259205671707,0.0
2019-06-24,-0.0,-0.9288009712204529,-0.9392987217024925,1.0,-2.937299150182104,-1.3359994286938515,0.0
2019-06-25,-0.0,-0.9104180018514562,-0.93455814284697,1.0,-2.9379050060528376,-1.3381043936480808,0.0
2019-06-26,-0.0,-0.9038297266514806,-0.9041856492027335,1.0,-2.898206150341686,-1.412229498861048,0.0
2019-06-27,-0.0,-0.9091882630113514,-0.9273934461340757,1.0,-2.910973084886128,-1.3918040979510247,0.0
2019-06-28,-0.0,-0.8790558368394781,-0.9377451329957928,1.0,-2.9241246523568427,-1.3902160735933824,0.0
2019-07-01,-0.0,-0.8666714123006833,-0.9444048974943053,1.0,-2.932018792710706,-1.3753559225512528,0.0
2019-07-02,-0.0,-0.9035503809113122,-0.9215897657036078,1.0,-2.9340951559580275,-1.4277705907718843,0.0
2019-07-03,-0.0,-0.9042423372335081,-0.920680496733903,1.0,-2.9295097265092243,-1.423731246859522,0.0
2019-07-05,-0.0,-0.9070885349404505,-0.9108910891089108,1.0,-2.9235901851054673,-1.4330606973740851,0.0
2019-07-08,-0.0,-0.9071536198608021,-0.9081581402023391,1.0,-2.9232976967783597,-1.43646408839779,0.0
2019-07-09,-0.0,-0.8937818260058811,-0.909703794018504,1.0,-2.9252671591479595,-1.4433048841712688,0.0
2019-07-10,-0.0,-0.8756725733553341,-0.9050864480952723,1.0,-2.943683191046704,-1.4496735777315448,0.0
2019-07-11,-0.0,-0.8671790819625026,-0.9194023417857912,1.0,-2.952014941455355,-1.4448674664176424,0.0
2019-07-12,-0.0,-0.8663938545480652,-0.9224639241869481,1.0,-2.9557757197214447,-1.43463278052983,0.0
2019-07-15,-0.0,-0.8971469844709282,-0.965185987721199,1.0,-2.978692668833514,-1.3817262549656917,0.0
2019-07-16,-0.0,-0.9136097243325374,-0.9851674987338109,1.0,-2.975255046668114,-1.36133420157731,0.0
2019-07-17,-0.0,-0.9227095093356492,-0.9814010710667247,1.0,-2.973585178752352,-1.3591691995947315,0.0
2019-07-18,-0.0,-0.9225214816954294,-0.9828146436565818,1.0,-2.9740775507256845,-1.3412520759621633,0.0
2019-07-19,-0.0,-0.9276482056466171,-0.992201603003827,1.0,-2.9660625315907287,-1.3348978265578741,0.0
2019-07-22,-0.0,-0.8898500576701268,-0.9707324106113033,1.0,-2.969867358708189,-1.3783881199538637,0.0
2019-07-23,-0.0,-0.9005839521303439,-0.9685675149592675,1.0,-2.9653233364573572,-1.3748107562540552,0.0
2019-07-24,-0.0,-0.8999784126070374,-0.9900697992372453,1.0,-2.9523638195293946,-1.353313664819745,0.0
2019-07-25,-0.0,-0.8649813272048262,-1.0101982189026142,1.0,-2.973068083883941,-1.333596667624246,0.0
2019-07-26,-0.0,-0.7398037514184633,-0.9369868500100127,1.0,-2.834924237367332,-1.1634737333956346,0.0
2019-07-29,-0.0,-0.7294912081299726,-0.9370863141004212,1.0,-2.840275456308083,-1.1790466002540616,0.0
2019-07-30,-0.0,-0.7266206163655685,-0.9399574920297556,1.0,-2.803799149840595,-1.1714930924548352,0.0
2019-07-31,-0.0,-0.7412006906627707,-0.9398326470978883,1.0,-2.793996546686147,-1.1660247044760261,0.0
2019-08-01,-0.0,-0.7718111906656059,-0.9270087509944313,1.0,-2.785136568549456,-1.1455184301246353,0.0
2019-08-02,-0.0,-0.7450876261285184,-0.9678040361125864,1.0,-2.785249601699416,-1.1402018056293148,0.0
2019-08-05,-0.0,-0.737515750381325,-0.9574242323761523,1.0,-2.8015783540022547,-1.1352211685125007,0.0
2019-08-06,-0.0,-0.7382789702353932,-0.9365799883276051,1.0,-2.6919784709162826,-1.1177614940665326,0.0
2019-08-07,-0.0,-0.8013266566950641,-0.885543343955258,1.0,-2.6629381543864215,-1.153345906223581,0.0
2019-08-08,-0.0,-0.8081007982056864,-0.8780922224421136,1.0,-2.7174615739824524,-1.1930866152120851,0.0
2019-08-09,-0.0,-0.7821795123226777,-0.8649408380728248,1.0,-2.6853631430999543,-1.2048114009282866,0.0
2019-08-12,-0.0,-0.7645247920351085,-0.912097989126875,1.0,-2.7144167157922316,-1.1589703281587738,0.0
2019-08-13,-0.0,-0.7357833147064625,-0.9085530208401814,1.0,-2.749063177963316,-1.1807902176056801,0.0
2019-08-14,-0.0,-0.7695042464941734,-0.9085522417539009,1.0,-2.7278951873066033,-1.1778260583316875,0.0
2019-08-15,-0.0,-0.8245116369028431,-0.9447488878860164,1.0,-2.6557926632712268,-1.0219843981690413,0.0
2019-08-16,-0.0,-0.8146621142820331,-0.9498164014687881,1.0,-2.6520646782194164,-1.0254461122205758,0.0
2019-08-19,-0.0,-0.7442037248194603,-0.9535031040162169,1.0,-2.6441150386418344,-0.9929051057899404,0.0
2019-08-20,-0.0,-0.7493375394321766,-0.9611987381703471,1.0,-2.6314195583596214,-0.9671924290220819,0.0
2019-08-21,-0.0,-0.7559341141103526,-0.8997933237301934,1.0,-2.6385044153566732,-0.9687480428383541,0.0
2019-08-22,-0.0,-0.7478574926542605,-0.9237267384916749,1.0,-2.5790279138099903,-0.8707761998041135,0.0
2019-08-23,-0.0,-0.7426560587515301,-0.9259485924112607,1.0,-2.5769889840881275,-0.8743574051407589,0.0
2019-08-26,-0.0,-0.6926214969847463,-0.9074139765874423,1.0,-2.50756769540026,-0.8046588624807851,0.0
2019-08-27,-0.0,-0.6918906313764356,-0.8834023202938261,1.0,-2.4602110418002683,-0.7943799918381624,0.0
2019-08-28,-0.0,-0.6593649868919312,-0.9095834547043402,1.0,-2.473929507719196,-0.7829303815904457,0.0
2019-08-29,-0.0,-0.6302903112976564,-0.9291127433834674,1.0,-2.4941121604290544,-0.776028914538883,0.0
2019-08-30,-0.0,-0.6290955237655746,-0.9358560221504384,1.0,-2.458006460544532,-0.7454430087678819,0.0
2019-09-03,-0.0,-0.6204791522690625,-0.9265722183828612,1.0,-2.44862934807648,-0.7633609767334716,0.0
2019-09-04,-0.0,-0.6283635523732533,-0.9245871347730685,1.0,-2.4644300727566693,-0.7569580783000347,0.0
2019-09-05,-0.0,-0.6254127291358306,-0.8815894341341227,1.0,-2.460947284526927,-0.7248662188318342,0.0
