Date,IWF,IWM,MTUM,PLSE,SPY,VLUE,VXX
2018-10-16,-1.4653799019607845,-3.127859477124183,-0.090890522875817,1.0,-2.321180555555556,-2.2072099673202614,0.0
2018-10-17,-1.3995631019759707,-2.993744414655943,-0.03028497666567372,1.0,-2.2929202661106145,-2.2129877867143284,0.0
2018-10-18,-1.4083566015157558,-3.014260071798963,-0.024531312325488632,1.0,-2.300658157159952,-2.2242720382927805,0.0
2018-10-19,-1.361578584784962,-2.9729357346717844,-0.0,1.0,-2.295443361873831,-2.2114949316012202,0.0
2018-10-22,-1.3697371021941094,-2.996738485866772,-0.0,1.0,-2.3001581340185804,-2.2167424392172363,0.0
2018-10-23,-1.367748960601861,-3.001682835082162,-0.0,1.0,-2.3071668976440307,-2.222431201742229,0.0
2018-10-24,-1.3741903338315895,-3.006776283009467,-0.0,1.0,-2.3315396113602396,-2.2526158445440956,0.0
2018-10-25,-1.2364499288087327,-2.8274323682961557,-0.0,1.0,-2.307261509254865,-2.1210251542477456,0.0
2018-10-26,-1.2553816974869605,-2.8102418207681366,-0.0,1.0,-2.2987197724039827,-2.1188240872451396,0.0
2018-10-29,-1.1933827723901882,-2.8684160486784562,-0.0,1.0,-2.2875071306332004,-2.158204981935729,0.0
2018-10-30,-1.1900009504799924,-2.8680733770554134,-0.0,1.0,-2.2870449577036402,-2.1595855907233155,0.0
2018-10-31,-1.1842528626857196,-2.8531276615879624,-0.0,1.0,-2.277278319295921,-2.1487650231853888,0.0
2018-11-01,-1.1909643128321945,-2.8577258921791957,-0.0,1.0,-2.286731207289294,-2.1558466211085805,0.0
2018-11-02,-1.1869720292847756,-2.7907828045804393,-0.0,1.0,-2.2800825980852264,-2.128402477942557,0.0
2018-11-05,-1.1770950770387072,-2.82619316046599,-0.0,1.0,-2.2846674182638105,-2.107008643367155,0.0
2018-11-06,-1.1996038109612301,-2.85359871710216,-0.0,1.0,-2.2831808319969817,-2.096688991604566,0.0
2018-11-07,-1.1974516281264749,-2.8571967909391223,-0.0,1.0,-2.2857951864086834,-2.09806512505899,0.0
2018-11-08,-1.1126384116074837,-2.933848797250859,-0.0,1.0,-2.315196639938908,-2.183944253531882,0.0
2018-11-09,-1.1119731800766284,-2.9445402298850576,-0.0,1.0,-2.3295977011494253,-2.192432950191571,0.0
2018-11-12,-1.1017045995619463,-2.9204837634510996,-0.0,1.0,-2.3227311684601464,-2.178078278259213,0.0
2018-11-13,-1.033297944213879,-2.9795386545700224,-0.0,1.0,-2.404401119583052,-2.234340314641444,0.0
2018-11-14,-1.0362039003668662,-2.9784707472485037,-0.0,1.0,-2.405580227843213,-2.234118555705735,0.0
2018-11-15,-1.0303936703975298,-2.9806059436511,-0.0,1.0,-2.4063103049015826,-2.2314743342338867,0.0
2018-11-16,-1.0205611068408915,-2.963873943120676,-0.0,1.0,-2.3962336664104535,-2.227229054573405,0.0
2018-11-19,-1.036633567916707,-2.9693434879012823,-0.0,1.0,-2.4002699315530704,-2.2340692181625372,0.0
2018-11-20,-0.8862075730822052,-3.013243084167157,-0.0,1.0,-2.503041004512458,-2.4072984108299,0.0
2018-11-21,-0.8861309638786943,-2.9780761058528107,-0.0,1.0,-2.4734402163415106,-2.320552443500097,0.0
2018-11-23,-0.8892853698524448,-2.9445462436107626,-0.0,1.0,-2.486449995177934,-2.3239463786286043,0.0
2018-11-26,-0.8871434078643022,-2.9519082498072473,-0.0,1.0,-2.4805319969159596,-2.3179452582883577,0.0
2018-11-27,-0.855664174813111,-2.9621429940578876,-0.0,1.0,-2.464826528656316,-2.301418439716312,0.0
2018-11-28,-0.8548263289195932,-2.9774515448090577,-0.0,1.0,-2.4620034542314335,-2.300901938207638,0.0
2018-11-29,-0.7585361252593851,-2.929352952273156,-0.0,1.0,-2.4405772495755516,-2.3037162799471798,0.0
2018-11-30,-0.7563485320494666,-2.9326913999811195,-0.0,1.0,-2.443028414991032,-2.3082224110261493,0.0
2018-12-03,-0.7511312217194571,-2.9310897435897436,-0.0,1.0,-2.4398567119155357,-2.304769984917044,0.0
2018-12-04,-0.7272386310360994,-2.932489451476793,-0.0,1.0,-2.423722456633849,-2.292920768870136,0.0
2018-12-06,-0.6885810015394367,-2.7420990672824415,-0.0,1.0,-2.4186362401521326,-2.206193969030155,0.0
2018-12-07,-0.6950457386106331,-2.741961778824382,-0.0,1.0,-2.419164930712798,-2.2009781722670048,0.0
2018-12-10,-0.6070875466885306,-2.818620752482463,-0.0,1.0,-2.4850141204336342,-2.199234763596611,0.0
2018-12-11,-0.5910254066898191,-2.8339426064704805,-0.0,1.0,-2.489124474501919,-2.2250959605191007,0.0
2018-12-12,-0.5962101794214573,-2.8373306481142437,-0.0,1.0,-2.4957890882460636,-2.2248260710362504,0.0
2018-12-13,-0.5953339432753889,-2.8257090576395245,-0.0,1.0,-2.5078682525160114,-2.2203110704483078,0.0
2018-12-14,-0.6052102376599635,-2.7978976234003654,-0.0,1.0,-2.5188299817184645,-2.2189213893967095,0.0
2018-12-17,-0.5622675736961451,-2.7878458049886623,-0.0,1.0,-2.4822675736961455,-2.2379138321995464,0.0
2018-12-18,-0.522299838796346,-2.746999820884829,-0.0,1.0,-2.4582661651441877,-2.228192727924055,0.0
2018-12-19,-0.5214938205265987,-2.7471789360558843,-0.0,1.0,-2.458624395486298,-2.228461400680638,0.0
2018-12-20,-0.5135159088894797,-2.7035362935389524,-0.0,1.0,-2.445537534343703,-2.2003013382965526,0.0
2018-12-21,-0.4942084942084942,-2.6915584415584415,-0.0,1.0,-2.4326079326079326,-2.1565461565461566,0.0
2018-12-24,-0.429760028025924,-2.6421439831844458,-0.0,1.0,-2.445612191276931,-2.2404974601506393,0.0
2018-12-26,-0.44838157064286366,-2.80082950139753,-0.0,1.0,-2.4745288973041206,-2.292579569019926,0.0
2018-12-27,-0.2865392781316348,-2.665647558386412,-0.0,1.0,-2.2654777070063696,-2.2749044585987264,0.0
2018-12-28,-0.28407837814912207,-2.665535668843838,-0.0,1.0,-2.2621087454406648,-2.270760878785308,0.0
2018-12-31,-0.2926642242481043,-2.663627843571611,-0.0,1.0,-2.2772429070460936,-2.2864445769787847,0.0
2019-01-02,-0.28379413015737986,-2.6618460229689496,-0.0,1.0,-2.272224585282858,-2.289153551680136,0.0
2019-01-03,-0.26430774503084303,-2.687200137080192,-0.0,1.0,-2.2825565455791637,-2.3334475668265933,0.0
2019-01-04,-0.187452310300975,-2.700974989402289,-0.0,1.0,-2.2477320898685886,-2.3420941076727426,0.0
2019-01-07,-0.12096973695060609,-2.6147439597592146,-0.0,1.0,-2.2277562463923477,-2.282675022676672,0.0
2019-01-08,-0.11963845521774856,-2.5950698438783895,-0.0,1.0,-2.228759244042728,-2.2734593262119964,0.0
2019-01-09,-0.1086095992083127,-2.569107702457529,-0.0,1.0,-2.251278245093188,-2.317746989938974,0.0
2019-01-10,-0.1141416646003802,-2.5636002975452516,-0.0,1.0,-2.267625423588726,-2.3197784940904205,0.0
2019-01-11,-0.11932759191785358,-2.5203709837694603,-0.0,1.0,-2.2824610798277574,-2.358728055647565,0.0
2019-01-14,-0.13278282411230388,-2.5085879438480596,-0.0,1.0,-2.2670520231213875,-2.3492981007431872,0.0
2019-01-15,-0.12360571759068,-2.495662232504338,-0.0,1.0,-2.263653639593489,-2.37941006362059,0.0
2019-01-16,-0.08721219148583734,-2.5094417757164154,-0.0,1.0,-2.256750041411297,-2.428938214344873,0.0
2019-01-17,-0.07000082257135806,-2.5129554988895286,-0.0,1.0,-2.237723122480875,-2.405116393847166,0.0
2019-01-18,-0.062254901960784315,-2.449183006535948,-0.0,1.0,-2.209967320261438,-2.448529411764706,0.0
2019-01-22,-0.0,-2.5968004106424845,-0.0,1.0,-2.3696637864659085,-2.588587560954744,0.0
2019-01-23,-0.0,-2.54925219185147,-0.0,1.0,-2.401667526216263,-2.6445762420491663,0.0
2019-01-24,-0.0,-2.5468561584840654,-0.0,1.0,-2.41817398794143,-2.6482342807924204,0.0
2019-01-25,-0.0,-2.4695458593054322,-0.0,1.0,-2.6150489759572575,-2.8200356188780056,0.0
2019-01-28,-0.0,-2.42281341756384,-0.0,1.0,-2.6624254826941898,-2.8123498531897857,0.0
2019-01-29,-0.0,-2.3754451566951564,-0.0,1.0,-2.6822471509971506,-2.845352564102564,0.0
2019-01-30,-0.0,-2.367190971296543,-0.0,1.0,-2.6704878699013594,-2.848751444059362,0.0
2019-01-31,-0.0,-2.4006593014967925,-0.0,1.0,-2.6342658588738415,-2.87455452601568,0.0
2019-02-01,-0.0,-2.4012312633832975,-0.0,1.0,-2.6434689507494644,-2.877498215560314,0.0
2019-02-04,-0.0,-2.408110285560827,-0.0,1.0,-2.6451526273386445,-2.8984871542386537,0.0
2019-02-05,-0.0,-2.447681760779361,-0.0,1.0,-2.6666065307595166,-2.9060977809850264,0.0
2019-02-06,-0.0,-2.44449462559841,-0.0,1.0,-2.6645289495077225,-2.9235841387408543,0.0
2019-02-07,-0.0,-2.437234523271577,-0.0,1.0,-2.6610935381834615,-2.939177586985992,0.0
2019-02-08,-0.0,-2.430692621095518,-0.0,1.0,-2.6888184698958804,-2.934359438660027,0.0
2019-02-11,-0.0,-2.4222750548646674,-0.0,1.0,-2.757040965618142,-2.9647037307973667,0.0
2019-02-12,-0.0,-2.4833839639142044,-0.0,1.0,-2.7667311055877746,-2.955537144435239,0.0
2019-02-13,-0.0,-2.531773807331,-0.0,1.0,-2.7523484988027263,-2.9256769202431387,0.0
2019-02-14,-0.0,-2.4889464434372397,-0.0,1.0,-2.8095458329479235,-2.9512533530663214,0.0
2019-02-15,-0.0,-2.5835956304388072,-0.0,1.0,-2.763654878726162,-2.910294389927791,0.0
2019-02-19,-0.0,-2.5354462051709756,-0.0,1.0,-2.815587063293485,-2.915948475581503,0.0
2019-02-20,-0.0,-2.6020898051397907,-0.0,1.0,-2.8755530452791116,-2.9359879506730677,0.0
2019-02-21,-0.0,-2.602786144578313,-0.0,1.0,-2.875376506024096,-2.934487951807229,0.0
2019-02-22,-0.0,-2.6066054698589953,-0.0,1.0,-2.922116021576606,-2.9347023753193904,0.0
2019-02-25,-0.0,-2.591227737779462,-0.0,1.0,-2.9416445623342176,-2.940507768093975,0.0
2019-02-26,-0.0,-2.597657725727238,-0.0,1.0,-2.9205704571212694,-2.9264261428031735,0.0
2019-02-27,-0.0,-2.580028395646001,-0.0,1.0,-2.957501183151917,-2.927685754850923,0.0
2019-02-28,-0.0,-2.574928774928775,-0.0,1.0,-2.9633428300094966,-2.9584045584045584,0.0
2019-03-01,-0.0,-2.523319936442658,-0.0,1.0,-2.931862790915039,-2.891485185531358,0.0
2019-03-04,-0.0,-2.535439714982186,-0.0,1.0,-2.950778173635852,-2.889368085505344,0.0
2019-03-05,-0.0,-2.5343590711723616,-0.0,1.0,-2.9876345101000568,-2.9173116858599206,0.0
2019-03-06,-0.0,-2.540872191806683,-0.0,1.0,-2.9801774589390218,-2.9181612233339624,0.0
2019-03-07,-0.0,-2.480398608630253,-0.0,1.0,-3.0291435555137727,-2.8916987872520443,0.0
2019-03-08,-0.0,-2.46981852913085,-0.0,1.0,-3.1415472779369624,-2.9397325692454634,0.0
2019-03-11,-0.0,-2.499023818820773,-0.0,1.0,-3.203924248340492,-3.05886372510738,0.0
2019-03-12,-0.0,-2.404896421845575,-0.0,1.0,-3.2885320646248393,-3.218257508177223,0.0
2019-03-13,-0.0,-2.4568568568568567,-0.0,1.0,-3.3218218218218216,-3.231331331331331,0.0
2019-03-14,-0.0,-2.4777855781767126,-0.0,1.0,-3.3145120850466356,-3.2367866813759907,0.0
2019-03-15,-0.0,-2.478155584703864,-0.0,1.0,-3.338815457572394,-3.2728281707194027,0.0
2019-03-18,-0.0,-2.5110308864821502,-0.0,1.0,-3.276574408343361,-3.24047332531087,0.0
2019-03-19,-0.0,-2.521967478032522,-0.0,1.0,-3.297949702050298,-3.28007271992728,0.0
2019-03-20,-0.0,-2.524226384364821,-0.0,1.0,-3.3278705211726387,-3.3269543973941373,0.0
2019-03-21,-0.0,-2.3348868175765647,-0.0,1.0,-3.1044321856572195,-3.0717139052691653,0.0
2019-03-22,-0.0,-2.3364846613930155,-0.0,1.0,-3.223615666602354,-3.0867258344588073,0.0
2019-03-25,-0.0,-2.0946413541569253,-0.0,1.0,-3.234358926400449,-3.022912185541944,0.0
2019-03-26,-0.0,-2.129444024205749,-0.0,1.0,-3.2660741301059,-3.0598524962178515,0.0
2019-03-27,-0.0,-2.1155374716124147,-0.0,1.0,-3.290972747918244,-3.05611279333838,0.0
2019-03-28,-0.0,-2.1116380536849095,-0.0,1.0,-3.292421511903633,-3.0808119131177083,0.0
2019-03-29,-0.0,-2.088419693896367,-0.0,1.0,-3.149271620874055,-2.982297621242855,0.0
2019-04-01,-0.0,-2.1058026725242542,-0.0,1.0,-3.1015010067728355,-2.945176642870218,0.0
2019-04-02,-0.0,-2.167417072498392,-0.0,1.0,-3.1952586602958744,-2.8260589910870166,0.0
2019-04-03,-0.0,-2.1674632352941177,-0.0,1.0,-3.19375,-2.829871323529412,0.0
2019-04-04,-0.0,-2.1642863724315857,-0.0,1.0,-3.2157007279093337,-2.834055099972358,0.0
2019-04-05,-0.0,-2.15268022181146,-0.0,1.0,-3.242144177449168,-2.84731977818854,0.0
2019-04-08,-0.0,-2.134438305709024,-0.0,1.0,-3.229465930018416,-2.844290976058932,0.0
2019-04-09,-0.0,-2.110473191962219,-0.0,1.0,-3.3046578386887675,-2.8449856468191497,0.0
2019-04-10,-0.0,-2.021550162984426,-0.0,1.0,-3.2126946758420862,-2.8203549438609197,0.0
2019-04-11,-0.0,-1.9705221533207515,-0.0,1.0,-3.1941224049609063,-2.8225038195380607,0.0
2019-04-12,-0.0,-1.9781376518218625,-0.0,1.0,-3.1976608187134503,-2.8210526315789473,0.0
2019-04-15,-0.0,-1.98944710020745,-0.0,1.0,-3.1848110399567062,-2.8453143321006586,0.0
2019-04-16,-0.0,-1.983726606997559,-0.0,1.0,-3.205858421480879,-2.851188861766567,0.0
2019-04-17,-0.0,-1.9271218544241002,-0.0,1.0,-3.244340218273654,-2.8481103995670605,0.0
2019-04-18,-0.0,-1.9358916478555306,-0.0,1.0,-3.2408126410835214,-2.85255079006772,0.0
2019-04-22,-0.0,-1.9444747364594692,-0.0,1.0,-3.266812068338786,-2.876317702653581,0.0
2019-04-23,-0.0,-1.9178564973793604,-0.0,1.0,-3.2421832640520516,-2.876649195734683,0.0
2019-04-24,-0.0,-1.9134979275545143,-0.0,1.0,-3.2243647504054787,-2.872769868444765,0.0
2019-04-25,-0.0,-1.8388731426608262,-0.0,1.0,-3.0623550631280594,-2.6876234647427637,0.0
2019-04-26,-0.0,-1.7788885123686884,-0.0,1.0,-3.0258386987461874,-2.666977295831921,0.0
2019-04-29,-0.0,-1.74643993968839,-0.0,1.0,-2.9752052270061986,-2.654883565086279,0.0
2019-04-30,-0.0,-1.7277285642654188,-0.0,1.0,-2.962811298679592,-2.6664716697309045,0.0
2019-05-01,-0.0,-1.7127730531932632,-0.0,1.0,-3.0075037518759378,-2.6172252793063198,0.0
2019-05-02,-0.0,-2.0597613276151407,-0.09966436695879173,1.0,-3.282211448815961,-2.8815028901734108,0.0
2019-05-03,-0.0,-2.078427737090943,-0.08955223880597016,1.0,-3.2453879669973116,-2.857050152961899,0.0
2019-05-06,-0.0,-2.1305854800936768,-0.07484777517564403,1.0,-3.283559718969555,-2.878688524590164,0.0
2019-05-07,-0.0,-2.124695293455841,-0.07828614288393024,1.0,-3.285955372210763,-2.886836677292331,0.0
2019-05-08,-0.0,-2.0936253131669296,-0.11988494015032011,1.0,-3.214345365129442,-2.8512573072283565,0.0
2019-05-09,-0.0,-2.0900867294600394,-0.13009419005875222,1.0,-3.250209829338804,-2.8553576424508065,0.0
2019-05-10,-0.0,-2.086555483089537,-0.13109102767166683,1.0,-3.2509084133047614,-2.8485046119444704,0.0
2019-05-13,-0.0,-2.0818697147105287,-0.12405910231391136,1.0,-3.2392900288077318,-2.8476907350617973,0.0
2019-05-14,-0.0,-1.9095477386934672,-0.2883508451347647,1.0,-3.161900411146642,-2.776793056190041,0.0
2019-05-15,-0.0,-1.9184400401863182,-0.3077906658142296,1.0,-3.1684172070508723,-2.738606265412366,0.0
2019-05-16,-0.0,-1.922416156447044,-0.31865119254317825,1.0,-3.160010965914283,-2.7371835876816233,0.0
2019-05-17,-0.0,-1.9044959252815676,-0.33843054665323685,1.0,-3.14952843146232,-2.76421573116015,0.0
2019-05-20,-0.0,-1.8871350364963504,-0.34151459854014593,1.0,-3.1405109489051095,-2.75492700729927,0.0
2019-05-21,-0.0,-1.8760924981791698,-0.3520575382374363,1.0,-3.1285506190823016,-2.7474508375819373,0.0
2019-05-22,-0.0,-1.8509654609736197,-0.3653340585622337,1.0,-3.116852506572387,-2.732209228537757,0.0
2019-05-23,-0.0,-1.8536011581614187,-0.38237423090843287,1.0,-3.1048678972131745,-2.707292797683677,0.0
2019-05-24,-0.0,-1.8102268635217862,-0.3926899531868923,1.0,-3.0965070219661506,-2.703096867122795,0.0
2019-05-28,-0.0,-1.8223322827555155,-0.37838811346240436,1.0,-3.0974335884736606,-2.7068887888338584,0.0
2019-05-29,-0.0,-1.835262449528937,-0.3790040376850606,1.0,-3.089457155675191,-2.6689098250336474,0.0
2019-05-30,-0.0,-1.831032628182144,-0.37459662961634993,1.0,-3.0870383650053776,-2.6711186805306557,0.0
2019-05-31,-0.0,-1.8301428956592074,-0.3993888739103083,1.0,-3.104969893052935,-2.652736586681046,0.0
2019-06-03,-0.0,-1.8315357875033424,-0.42936090560656026,1.0,-3.0793297085301723,-2.5732239950084677,0.0
2019-06-04,-0.0,-1.826670244164207,-0.46015562114301045,1.0,-3.122529290761112,-2.53429925766926,0.0
2019-06-05,-0.0,-1.789700727959019,-0.553788083041251,1.0,-3.21784847667835,-2.4259009616248766,0.0
2019-06-06,-0.0,-1.7980605189907517,-0.5382059800664452,1.0,-3.207057555894765,-2.435754691568645,0.0
2019-06-07,-0.0,-1.8294678173318948,-0.5422509888529305,1.0,-3.1877921610931317,-2.430061129090255,0.0
2019-06-10,-0.0,-1.8366541015975586,-0.5313229222760725,1.0,-3.16810267456471,-2.4389696643331535,0.0
2019-06-11,-0.0,-1.8765696214305647,-0.5664589340526464,1.0,-3.2859268905218117,-2.572504883266673,0.0
2019-06-12,-0.0,-1.8958255335080494,-0.5813365780606514,1.0,-3.3106514414077126,-2.571976787719955,0.0
2019-06-13,-0.0,-1.9430879038317055,-0.6225582268970699,1.0,-3.291510142749812,-2.534184823441022,0.0
2019-06-14,-0.0,-1.9221826364147758,-0.6555409713107069,1.0,-3.2953309581848864,-2.502531408213013,0.0
2019-06-17,-0.0,-1.9150192073456382,-0.6556731940410381,1.0,-3.29682376089197,-2.5019207345638526,0.0
2019-06-18,-0.0,-1.902439024390244,-0.6540510232688533,1.0,-3.290159798149706,-2.498364638818802,0.0
2019-06-19,-0.0,-1.8638997943540847,-0.709011030099084,1.0,-3.3002430360815103,-2.4742942606094593,0.0
2019-06-20,-0.0,-1.885080831408776,-0.6715011547344112,1.0,-3.2428637413394923,-2.4384295612009237,0.0
2019-06-21,-0.0,-1.9019390581717452,-0.6646352723915051,1.0,-3.226408125577101,-2.4406278855032317,0.0
2019-06-24,-0.0,-1.8636321754353635,-0.6713351147148253,1.0,-3.198562609416751,-2.4804201603243343,0.0
2019-06-25,-0.0,-1.8001654563838587,-0.6875631951466128,1.0,-3.2165640224285323,-2.4877286515304715,0.0
2019-06-26,-0.0,-1.8082776540460284,-0.6333518930957684,1.0,-3.19543429844098,-2.642724573125464,0.0
2019-06-27,-0.0,-1.8040729031058211,-0.6469220755067883,1.0,-3.1976008926910917,-2.650362655755998,0.0
2019-06-28,-0.0,-1.737325905292479,-0.6653667595171774,1.0,-3.2304549675023213,-2.6519962859795725,0.0
2019-07-01,-0.0,-1.7126831077322455,-0.6819024661598369,1.0,-3.2460597070276282,-2.630632301131096,0.0
2019-07-02,-0.0,-1.7349875472742367,-0.6710635550225993,1.0,-3.206899732497002,-2.611382713771792,0.0
2019-07-03,-0.0,-1.7296723580987539,-0.6774342408860176,1.0,-3.2103368712505764,-2.611998154130134,0.0
2019-07-05,-0.0,-1.7094544784371544,-0.6784002948765204,1.0,-3.209178031699226,-2.6178584592701806,0.0
2019-07-08,-0.0,-1.7101289134438304,-0.672744014732965,1.0,-3.2049723756906077,-2.620257826887661,0.0
2019-07-09,-0.0,-1.6949090240764564,-0.6742326778165779,1.0,-3.196195552288182,-2.6242418673038044,0.0
2019-07-10,-0.0,-1.70517415678706,-0.671721349140704,1.0,-3.1874827681279294,-2.625953496921239,0.0
2019-07-11,-0.0,-1.692237023426734,-0.6979329352319705,1.0,-3.1864951768488745,-2.610197519522278,0.0
2019-07-12,-0.0,-1.69366391184573,-0.7008264462809918,1.0,-3.1884297520661153,-2.5998163452708907,0.0
2019-07-15,-0.0,-1.7398015435501653,-0.7462330025725836,1.0,-3.170066152149945,-2.531606027195884,0.0
2019-07-16,-0.0,-1.7428991635260593,-0.7612832061770384,1.0,-3.1665594264178694,-2.521279529368508,0.0
2019-07-17,-0.0,-1.7750823874038812,-0.7418528011717319,1.0,-3.143537165873306,-2.493683632369095,0.0
2019-07-18,-0.0,-1.7775334432838557,-0.7525196994685724,1.0,-3.1505405900678025,-2.48204141469672,0.0
2019-07-19,-0.0,-1.7797104088880793,-0.768144977688735,1.0,-3.104088880794099,-2.4547855386576813,0.0
2019-07-22,-0.0,-1.752137529561579,-0.7517736947425869,1.0,-3.108877569583409,-2.4831726396216123,0.0
2019-07-23,-0.0,-1.7533648599490723,-0.752819206984358,1.0,-3.1054019643506727,-2.4827209894507094,0.0
2019-07-24,-0.0,-1.754368401892974,-0.781488896978522,1.0,-3.1011103021477973,-2.463960684382963,0.0
2019-07-25,-0.0,-1.7352519275596199,-0.7662721893491125,1.0,-3.058185404339251,-2.4056840595302136,0.0
2019-07-26,-0.0,-1.7138252148997133,-0.7680873925501432,1.0,-3.0651862464183384,-2.4071454154727796,0.0
2019-07-29,-0.0,-1.6862867877269883,-0.7622327578495393,1.0,-3.0704893103139814,-2.42633509258431,0.0
2019-07-30,-0.0,-1.6906893464637422,-0.7649955237242615,1.0,-3.068755595344673,-2.4280214861235456,0.0
2019-07-31,-0.0,-1.7453960307527265,-0.7528160200250312,1.0,-3.038083318433756,-2.403450741998927,0.0
2019-08-01,-0.0,-1.777540297444118,-0.7487754920295663,1.0,-3.0085492920117556,-2.3705583756345177,0.0
2019-08-02,-0.0,-1.7590565198041832,-0.7735647530040053,1.0,-3.004895416110369,-2.363239875389408,0.0
2019-08-05,-0.0,-1.7512649800266313,-0.7492232578783844,1.0,-3.0079893475366175,-2.368486462494452,0.0
2019-08-06,-0.0,-1.7114292976361944,-0.7077014318393628,1.0,-2.7766669490807425,-2.276624586969415,0.0
2019-08-07,-0.0,-1.740677966101695,-0.6673728813559322,1.0,-2.7636440677966103,-2.3027966101694917,0.0
2019-08-08,-0.0,-1.7324732643014769,-0.6487014089288746,1.0,-2.778560516041419,-2.3277032761840095,0.0
2019-08-09,-0.0,-1.6990413723511606,-0.6238647830474269,1.0,-2.744534140598722,-2.341574167507568,0.0
2019-08-12,-0.0,-1.6930950583102609,-0.6373856867186843,1.0,-2.738484772212434,-2.321000083899656,0.0
2019-08-13,-0.0,-1.658883588584819,-0.6349485312578459,1.0,-2.7403966859151394,-2.334672357519458,0.0
2019-08-14,-0.0,-1.659953395472703,-0.6197569906790945,1.0,-2.7267809587217045,-2.315745672436751,0.0
2019-08-15,-0.0,-1.6881457977381824,-0.6329834838499715,1.0,-2.65169636319258,-2.1631274916605645,0.0
2019-08-16,-0.0,-1.6712261846604788,-0.6446832763393584,1.0,-2.664468327633936,-2.1616186288878034,0.0
2019-08-19,-0.0,-1.6120661427635887,-0.6847576948264571,1.0,-2.7257694826457106,-2.1633922724296006,0.0
2019-08-20,-0.0,-1.6124877730681448,-0.6886208020867297,1.0,-2.7103847407890447,-2.1397130746657975,0.0
2019-08-21,-0.0,-1.6203779117120052,-0.7022316338165825,1.0,-2.703208991692458,-2.118911874898192,0.0
2019-08-22,-0.0,-1.6285155294693079,-0.6925898752751284,1.0,-2.7135403929241053,-2.1172250754055595,0.0
2019-08-23,-0.0,-1.6265495443723832,-0.6941137837615959,1.0,-2.73729578852311,-2.1515474919957307,0.0
2019-08-26,-0.0,-1.5834878658389098,-0.6799967749737966,1.0,-2.7041038458437474,-2.0949770216883015,0.0
2019-08-27,-0.0,-1.5755285794678027,-0.672883672320926,1.0,-2.6947503818634937,-2.0960688158212077,0.0
2019-08-28,-0.0,-1.573865439543002,-0.662250079339892,1.0,-2.651459854014598,-2.0464138368771816,0.0
2019-08-29,-0.0,-1.537342922627045,-0.6712242156010433,1.0,-2.6522563818857186,-2.042440527938038,0.0
2019-08-30,-0.0,-1.5109643951898135,-0.6762556000943174,1.0,-2.6536194293798627,-2.018942073410359,0.0
2019-09-03,-0.0,-1.5296467455157827,-0.7045507950184068,1.0,-2.613221586903736,-1.9852745359129005,0.0
2019-09-04,-0.0,-1.4916966943443521,-0.7273225755914148,1.0,-2.611859627134576,-2.0024283252389163,0.0
2019-09-05,-0.0,-1.511796875,-0.7162499999999999,1.0,-2.61765625,-1.96671875,0.0
2019-09-06,-0.0,-1.4984050416245236,-0.7290126818641562,1.0,-2.624990274644052,-1.9278767602894267,0.0
2019-09-09,-0.0,-1.4845256609642303,-0.7286936236391913,1.0,-2.6245723172628304,-1.9382581648522552,0.0
2019-09-10,-0.0,-1.473218444340941,-0.7425865548827822,1.0,-2.630569787300109,-1.916394969725198,0.0
