Date,BGS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.30515816471929325,-1.825135366201197,-0.0,-1.2589341692789968,-1.3104018238814477,0.0
2018-10-22,1.0,-0.3092807158426064,-1.8101411035906851,-0.0,-1.2834117242170473,-1.3331421360559825,0.0
2018-10-23,1.0,-0.3153576960587459,-1.8110263323963056,-0.0,-1.2794446675463256,-1.3311341862199528,0.0
2018-10-24,1.0,-0.3113445860603973,-1.805718222528419,-0.0,-1.2844758296015617,-1.339648639338615,0.0
2018-10-25,1.0,-0.22709405968000884,-1.7146099761944305,-0.0,-1.3138459835021867,-1.2806289099263688,0.0
2018-10-26,1.0,-0.1864864864864865,-1.7029233314947603,-0.0,-1.3496966354109212,-1.2766133480419195,0.0
2018-10-29,1.0,-0.15390919521389937,-1.705184942359176,-0.0,-1.3302737256187511,-1.2742173414194395,0.0
2018-10-30,1.0,-0.13313285948605796,-1.707654455986878,-0.0,-1.3331875341716786,-1.293548387096774,0.0
2018-10-31,1.0,-0.1383685148194137,-1.6620417858878151,-0.0,-1.321330238082384,-1.2770069643146358,0.0
2018-11-01,1.0,-0.08891196240231705,-1.732171156893819,-0.0,-1.3431881523580522,-1.30045357669818,0.0
2018-11-02,1.0,-0.10353645266594123,-1.6714907508161045,-0.0,-1.3704570184983678,-1.2952121871599565,0.0
2018-11-05,1.0,-0.09503608616605146,-1.7379758690981213,-0.0,-1.3959561456669054,-1.280370227535673,0.0
2018-11-06,1.0,-0.09397936096241928,-1.737266155289443,-0.0,-1.4006953258650183,-1.286518404061586,0.0
2018-11-07,1.0,-0.09335024261138068,-1.7361601235112483,-0.0,-1.3990405822673138,-1.2853440670489635,0.0
2018-11-08,1.0,-0.03483561942085783,-1.736664489440453,-0.0,-1.3778576094056172,-1.2937078162421076,0.0
2018-11-09,1.0,-0.03498938891005061,-1.735811068183055,-0.0,-1.3776459705066118,-1.2930837459868314,0.0
2018-11-12,1.0,-0.04096690710863939,-1.7168107483068114,-0.0,-1.4336765596608116,-1.314905566874071,0.0
2018-11-13,1.0,-0.0,-1.7163811504570081,-0.0,-1.4445843139401235,-1.312133982814296,0.0
2018-11-14,1.0,-0.0,-1.7194666959288927,-0.0,-1.4512235268298037,-1.3159771754636234,0.0
2018-11-15,1.0,-0.0,-1.7179669548090601,-0.0,-1.451854688696794,-1.301236459131196,0.0
2018-11-16,1.0,-0.0,-1.698438605081334,-0.0,-1.441434089548991,-1.300473314835972,0.0
2018-11-19,1.0,-0.0,-1.6980690780527603,-0.0,-1.440794125645907,-1.3004079412564589,0.0
2018-11-20,1.0,-0.0,-1.6635852524597254,-0.0,-1.419829170721159,-1.3225754135582226,0.0
2018-11-21,1.0,-0.0,-1.6700586873418404,-0.0,-1.4387013406557907,-1.2753997738652882,0.0
2018-11-23,1.0,-0.0,-1.6459650829684882,-0.0,-1.4680828063347928,-1.2910653478190366,0.0
2018-11-26,1.0,-0.0,-1.658153879450276,-0.0,-1.465047072827616,-1.287522995346824,0.0
2018-11-27,1.0,-0.0,-1.6632202477113625,-0.0,-1.4490037695207323,-1.2728056004308024,0.0
2018-11-28,1.0,-0.0,-1.6528100199751659,-0.0,-1.463099929816984,-1.2827835663769367,0.0
2018-11-29,1.0,-0.0,-1.6205548414738649,-0.0,-1.4441409597257926,-1.290863324764353,0.0
2018-11-30,1.0,-0.0,-1.6211715570786034,-0.0,-1.4458128078817731,-1.2874812593703147,0.0
2018-12-03,1.0,-0.0,-1.6234065345474022,-0.0,-1.4457418318157471,-1.2870380289234065,0.0
2018-12-04,1.0,-0.0,-1.6349809885931559,-0.0,-1.436405505274996,-1.2839393777111336,0.0
2018-12-06,1.0,-0.0,-1.4957724827056111,-0.0,-1.416961311811427,-1.2115295926210607,0.0
2018-12-07,1.0,-0.0,-1.5000769981007134,-0.0,-1.4240028745957598,-1.2091268415379086,0.0
2018-12-10,1.0,-0.0,-1.4967333502152445,-0.0,-1.4052165105089895,-1.1626234489744238,0.0
2018-12-11,1.0,-0.0,-1.4963022996656872,-0.0,-1.4107993111133623,-1.158291966366123,0.0
2018-12-12,1.0,-0.0,-1.4961252089348123,-0.0,-1.410879805500684,-1.1580813452869372,0.0
2018-12-13,1.0,-0.0,-1.4965548687810315,-0.0,-1.4108825615563887,-1.1589320093221198,0.0
2018-12-14,1.0,-0.0,-1.473638808545187,-0.0,-1.4354797787588165,-1.1651697366418023,0.0
2018-12-17,1.0,-0.0,-1.4625270903684289,-0.0,-1.3988710246459353,-1.178670429917847,0.0
2018-12-18,1.0,-0.0,-1.4486813791722966,-0.0,-1.3856277836160737,-1.169944452784867,0.0
2018-12-19,1.0,-0.0,-1.459475806451613,-0.0,-1.3984375,-1.1824092741935484,0.0
2018-12-20,1.0,-0.0,-1.4305,-0.0,-1.4013,-1.16815,0.0
2018-12-21,1.0,-0.0,-1.4367649990033884,-0.0,-1.4123480167430738,-1.133944588399442,0.0
2018-12-24,1.0,-0.0,-1.391077664650042,-0.0,-1.3835030249372877,-1.144016526486646,0.0
2018-12-26,1.0,-0.0,-1.4355948869223205,-0.0,-1.3509341199606688,-1.1298918387413963,0.0
2018-12-27,1.0,-0.0,-1.3406904883602062,-0.0,-1.1855397054040238,-1.1203940337344918,0.0
2018-12-28,1.0,-0.0,-1.3408679508006498,-0.0,-1.1830587143188676,-1.1175214666976097,0.0
2018-12-31,1.0,-0.0,-1.3382804503582397,-0.0,-1.1899134642225737,-1.1243137619800876,0.0
2019-01-02,1.0,-0.0,-1.3511787357941203,-0.0,-1.1991171221940453,-1.145909645909646,0.0
2019-01-03,1.0,-0.0,-1.3494394145517663,-0.0,-1.2045785054182108,-1.1370736970493034,0.0
2019-01-04,1.0,-0.0,-1.345334756182434,-0.0,-1.163782304087598,-1.130608267990535,0.0
2019-01-07,1.0,-0.0,-1.2949092236109845,-0.0,-1.164264209469939,-1.1024997719186205,0.0
2019-01-08,1.0,-0.0,-1.2717149220489976,-0.0,-1.1766283350756783,-1.0969046861506293,0.0
2019-01-09,1.0,-0.0,-1.2734218664726216,-0.0,-1.1774604329634348,-1.0970984173185374,0.0
2019-01-10,1.0,-0.0,-1.2685787009681377,-0.0,-1.1818553702104448,-1.0948138720967229,0.0
2019-01-11,1.0,-0.0,-1.2623748737257783,-0.0,-1.2041968959500413,-1.1252640279180826,0.0
2019-01-14,1.0,-0.0,-1.2619540705968981,-0.0,-1.2062220994983661,-1.1339224078420542,0.0
2019-01-15,1.0,-0.0,-1.2523109632094658,-0.0,-1.2104825291181365,-1.1590867073396192,0.0
2019-01-16,1.0,-0.0,-1.2511080332409974,-0.0,-1.2040627885503232,-1.1616805170821793,0.0
2019-01-17,1.0,-0.0,-1.2478779164154181,-0.0,-1.2180991697203025,-1.1724105941834035,0.0
2019-01-18,1.0,-0.0,-1.2470372460496615,-0.0,-1.2377257336343115,-1.2180210684725359,0.0
2019-01-22,1.0,-0.0,-1.3226860793344228,-0.0,-1.4039518645075024,-1.2255732184420345,0.0
2019-01-23,1.0,-0.0,-1.2628881369426752,-0.0,-1.4305832006369428,-1.2825935509554138,0.0
2019-01-24,1.0,-0.0,-1.2530192336364991,-0.0,-1.4416281496943493,-1.2752348292828388,0.0
2019-01-25,1.0,-0.0,-1.1540465891917244,-0.0,-1.7218197925895045,-1.3354004898639844,0.0
2019-01-28,1.0,-0.0,-1.1264120212262911,-0.0,-1.783113539641675,-1.3444543687279988,0.0
2019-01-29,1.0,-0.0,-1.1042734139770747,-0.0,-1.7955205747187153,-1.3825471448946174,0.0
2019-01-30,1.0,-0.0,-1.0947807272151564,-0.0,-1.7841574753285134,-1.39838513905747,0.0
2019-01-31,1.0,-0.0,-1.1545756799476754,-0.0,-1.7220253992478334,-1.5738812884940319,0.0
2019-02-01,1.0,-0.0,-1.156730716592763,-0.0,-1.7500958011715113,-1.5675261400339409,0.0
2019-02-04,1.0,-0.0,-1.1716875794593997,-0.0,-1.7909457741418386,-1.5649770604167819,0.0
2019-02-05,1.0,-0.0,-1.150107812240836,-0.0,-1.7832144634267706,-1.5955105877149334,0.0
2019-02-06,1.0,-0.0,-1.1544495387504834,-0.0,-1.7824117549577418,-1.5870850135336685,0.0
2019-02-07,1.0,-0.0,-1.1566265060240963,-0.0,-1.7894329612026088,-1.5806344644633579,0.0
2019-02-08,1.0,-0.0,-1.1616992882562278,-0.0,-1.830182384341637,-1.5686165480427048,0.0
2019-02-11,1.0,-0.0,-1.1530076028622538,-0.0,-1.8487813059033988,-1.588550983899821,0.0
2019-02-12,1.0,-0.0,-1.1605625879043602,-0.0,-1.870661040787623,-1.5946554149085794,0.0
2019-02-13,1.0,-0.0,-1.0792901946067657,-0.0,-1.7800889937275506,-1.5017423470755373,0.0
2019-02-14,1.0,-0.0,-1.0372965398296863,-0.0,-1.8293629406057992,-1.5230139053573353,0.0
2019-02-15,1.0,-0.0,-0.9762598696412486,-0.0,-1.8145302315722538,-1.5083461395792488,0.0
2019-02-19,1.0,-0.0,-0.9465770106422406,-0.0,-1.8428019272515488,-1.5052152274050934,0.0
2019-02-20,1.0,-0.0,-0.9420673586104639,-0.0,-1.8439949163312854,-1.5094259690743488,0.0
2019-02-21,1.0,-0.0,-0.9982485988791033,-0.0,-1.6900520416333067,-1.315652522017614,0.0
2019-02-22,1.0,-0.0,-0.9384637907476089,-0.0,-1.6868534062073004,-1.2546359554948272,0.0
2019-02-25,1.0,-0.0,-0.9279582308348813,-0.0,-1.7635925498267984,-1.3287313620161656,0.0
2019-02-26,1.0,-0.0,-0.9504955553284969,-0.0,-1.8157249412485952,-1.342648411157658,0.0
2019-02-27,1.0,-0.0,-0.939310485516116,-0.0,-1.8370053039575684,-1.3235924112607098,0.0
2019-02-28,1.0,-0.0,-0.917388676203909,-0.0,-1.7941265363691314,-1.325760628652025,0.0
2019-03-01,1.0,-0.0,-0.9201110269997478,-0.0,-1.8144335099671967,-1.3121372697451426,0.0
2019-03-04,1.0,-0.0,-0.9163893091275844,-0.0,-1.8085224407463438,-1.3179021684316692,0.0
2019-03-05,1.0,-0.0,-0.9039436334144362,-0.0,-1.8407846715328464,-1.3242092457420924,0.0
2019-03-06,1.0,-0.0,-0.8896426956128448,-0.0,-1.8229056736519424,-1.312829790441731,0.0
2019-03-07,1.0,-0.0,-0.8410924580305688,-0.0,-1.8745677774993736,-1.295615134051616,0.0
2019-03-08,1.0,-0.0,-0.8148185894822666,-0.0,-1.9701386057888302,-1.310843864655524,0.0
2019-03-11,1.0,-0.0,-0.816993804342167,-0.0,-1.99479356484615,-1.3946477846618421,0.0
2019-03-12,1.0,-0.0,-0.6941623704629485,-0.0,-2.0109357912826122,-1.5024735718377336,0.0
2019-03-13,1.0,-0.0,-0.7374406593979864,-0.0,-1.9986436433825447,-1.4806197506390528,0.0
2019-03-14,1.0,-0.0,-0.7416922356856831,-0.0,-1.9837745072546678,-1.4750117010764991,0.0
2019-03-15,1.0,-0.0,-0.7062293046357616,-0.0,-1.9718025662251655,-1.4958091887417218,0.0
2019-03-18,1.0,-0.0,-0.7461224921920491,-0.0,-2.012969138743317,-1.534434386745011,0.0
2019-03-19,1.0,-0.0,-0.7538182206557728,-0.0,-2.02216170030973,-1.5641888283669763,0.0
2019-03-20,1.0,-0.0,-0.7587429492344883,-0.0,-2.0273972602739727,-1.5858178887993555,0.0
2019-03-21,1.0,-0.0,-0.7603461249059443,-0.0,-2.0742233688057614,-1.5400408470385898,0.0
2019-03-22,1.0,-0.0,-0.7348980786630476,-0.0,-2.099739209111714,-1.4876789610942571,0.0
2019-03-25,1.0,-0.0,-0.5582100475717497,-0.0,-2.179936222489414,-1.4895185320717237,0.0
2019-03-26,1.0,-0.0,-0.5831841634200273,-0.0,-2.1682110140044224,-1.513425292197536,0.0
2019-03-27,1.0,-0.0,-0.5200083151439558,-0.0,-2.1772165055607524,-1.499740151751377,0.0
2019-03-28,1.0,-0.0,-0.5156478197371166,-0.0,-2.171708741915293,-1.5285833507197997,0.0
2019-03-29,1.0,-0.0,-0.5062333733242919,-0.0,-2.1720306713264828,-1.5379479422043711,0.0
2019-04-01,1.0,-0.0,-0.5208964580503604,-0.0,-2.1734928429631175,-1.5297252115766378,0.0
2019-04-02,1.0,-0.0,-0.5468904759422405,-0.0,-2.2046082468852632,-1.4614502424021267,0.0
2019-04-03,1.0,-0.0,-0.5440060316662478,-0.0,-2.0643880371952754,-1.417944207087208,0.0
2019-04-04,1.0,-0.0,-0.5405880874591606,-0.0,-2.0878110077909025,-1.3979894445840664,0.0
2019-04-05,1.0,-0.0,-0.5390113762206785,-0.0,-2.0934762911507097,-1.4012382965871337,0.0
2019-04-08,1.0,-0.0,-0.5375132088763649,-0.0,-2.092487294318925,-1.4019523977255575,0.0
2019-04-09,1.0,-0.0,-0.4975012493753123,-0.0,-2.150224887556222,-1.349775112443778,0.0
2019-04-10,1.0,-0.0,-0.47759852155237,-0.0,-2.1773637680435542,-1.339843164677089,0.0
2019-04-11,1.0,-0.0,-0.44648829431438125,-0.0,-2.203078890419044,-1.2687881172535902,0.0
2019-04-12,1.0,-0.0,-0.4481368596991447,-0.0,-2.2000294956248156,-1.2678202733261235,0.0
2019-04-15,1.0,-0.0,-0.45450056781711357,-0.0,-2.194094702019454,-1.2889448476768874,0.0
2019-04-16,1.0,-0.0,-0.45086990905496244,-0.0,-2.2012653222617633,-1.2905792803479637,0.0
2019-04-17,1.0,-0.0,-0.46560534591194963,-0.0,-2.179441823899371,-1.2684257075471697,0.0
2019-04-18,1.0,-0.0,-0.46253672869735557,-0.0,-2.146816846229187,-1.287757100881489,0.0
2019-04-22,1.0,-0.0,-0.4349962908011869,-0.0,-2.0249907270029674,-1.1765114985163203,0.0
2019-04-23,1.0,-0.0,-0.4036764369655677,-0.0,-1.9943298733366868,-1.1746764826923957,0.0
2019-04-24,1.0,-0.0,-0.36903996325218186,-0.0,-2.0102434542949013,-1.2141938447404685,0.0
2019-04-25,1.0,-0.0,-0.3877740186309496,-0.0,-2.043008759327061,-1.2037818046994486,0.0
2019-04-26,1.0,-0.0,-0.3782501511698219,-0.0,-2.0563747151030283,-1.2167542676403553,0.0
2019-04-29,1.0,-0.0,-0.3850542721959366,-0.0,-2.050561276556267,-1.2029872901011227,0.0
2019-04-30,1.0,-0.0,-0.3736345121273838,-0.0,-2.038742825402703,-1.2163951120162932,0.0
2019-05-01,1.0,-0.0,-0.35332034872936374,-0.0,-2.061398627341866,-1.222639584492673,0.0
2019-05-02,1.0,-0.0,-0.35161320229927684,-0.0,-2.0557203782681257,-1.2282588540700907,0.0
2019-05-03,1.0,-0.0,-0.328196797400789,-0.0,-2.076491065212346,-1.2367602692039914,0.0
2019-05-06,1.0,-0.0,-0.22716958297614848,-0.0,-2.3822298421663053,-1.4331602037214464,0.0
2019-05-07,1.0,-0.0,-0.22317140979628974,-0.0,-2.392761461861194,-1.4388616488904615,0.0
2019-05-08,1.0,-0.0,-0.23445544554455444,-0.0,-2.2869801980198017,-1.4290594059405939,0.0
2019-05-09,1.0,-0.0,-0.23170252480597306,-0.0,-2.2545436683367717,-1.425827684448374,0.0
2019-05-10,1.0,-0.0,-0.23576635145784083,-0.0,-2.2676319936958236,-1.4217395587076438,0.0
2019-05-13,1.0,-0.0,-0.22657014282919194,-0.0,-2.2510271962433963,-1.413813343768343,0.0
2019-05-14,1.0,-0.0,-0.14075349015108052,-0.0,-2.247657295850067,-1.3926659017020462,0.0
2019-05-15,1.0,-0.0,-0.14229419962516218,-0.0,-2.289105675428901,-1.374213080878466,0.0
2019-05-16,1.0,-0.0,-0.14598364598364597,-0.0,-2.2887926887926886,-1.375180375180375,0.0
2019-05-17,1.0,-0.0,-0.13281401199922585,-0.0,-2.2767563383007547,-1.4287787884652603,0.0
2019-05-20,1.0,-0.0,-0.10857032120536794,-0.0,-2.2962065791386075,-1.4399496148442419,0.0
2019-05-21,1.0,-0.0,-0.11734053845411561,-0.0,-2.275499372768503,-1.4320177554762135,0.0
2019-05-22,1.0,-0.0,-0.10103589496506865,-0.0,-2.289713322091062,-1.427415080703445,0.0
2019-05-23,1.0,-0.0,-0.111943523987898,-0.0,-2.3148921865245162,-1.3755462709503914,0.0
2019-05-24,1.0,-0.0,-0.0774055595153243,-0.0,-2.3039676882870044,-1.3703492516037064,0.0
2019-05-28,1.0,-0.0,-0.07282129133260591,-0.0,-2.3041415626927275,-1.36709521324541,0.0
2019-05-29,1.0,-0.0,-0.0885396885681732,-0.0,-2.3259589821496394,-1.3329377136346374,0.0
2019-05-30,1.0,-0.0,-0.06800970152947583,-0.0,-2.438202247191011,-1.4435479879225859,0.0
2019-05-31,1.0,-0.0,-0.09067694772681754,-0.0,-2.4416683356699376,-1.4746645303424795,0.0
2019-06-03,1.0,-0.0,-0.09675029632556302,-0.0,-2.427103911497432,-1.414905175819834,0.0
2019-06-04,1.0,-0.0,-0.08625578271899717,-0.0,-2.4122270307914246,-1.475899119534398,0.0
2019-06-05,1.0,-0.0,-0.06971189002096231,-0.0,-2.446107346560718,-1.359138107541559,0.0
2019-06-06,1.0,-0.0,-0.053812963591409316,-0.0,-2.437921171280361,-1.3562321229456538,0.0
2019-06-07,1.0,-0.0,-0.08729084050681885,-0.0,-2.4033755682367737,-1.345391237063546,0.0
2019-06-10,1.0,-0.0,-0.09564339296018466,-0.0,-2.3672821696480093,-1.3456914791306018,0.0
2019-06-11,1.0,-0.0,-0.10203203442505379,-0.0,-2.3665311977049965,-1.3126942385847478,0.0
2019-06-12,1.0,-0.0,-0.11065515102352436,-0.0,-2.35506036169299,-1.3060075392470296,0.0
2019-06-13,1.0,-0.0,-0.14585920336230776,-0.0,-2.341627662622982,-1.2885662431941922,0.0
2019-06-14,1.0,-0.0,-0.14127793395911756,-0.0,-2.3558869776528324,-1.2676895220851003,0.0
2019-06-17,1.0,-0.0,-0.13472998137802608,-0.0,-2.319925512104283,-1.2008379888268157,0.0
2019-06-18,1.0,-0.0,-0.11381399435785969,-0.0,-2.3104564584007767,-1.2004347222864542,0.0
2019-06-19,1.0,-0.0,-0.08423128066394608,-0.0,-2.3143656288688153,-1.1866660552982713,0.0
2019-06-20,1.0,-0.0,-0.07574034481190012,-0.0,-2.2984578992858116,-1.1747714142746668,0.0
2019-06-21,1.0,-0.0,-0.09857798165137614,-0.0,-2.2896330275229357,-1.1989449541284403,0.0
2019-06-24,1.0,-0.0,-0.09953660797034292,-0.0,-2.2854494902687676,-1.2489341983317888,0.0
2019-06-25,1.0,-0.0,-0.05349890294570748,-0.0,-2.3417674244899866,-1.2730498109331962,0.0
2019-06-26,1.0,-0.0,-0.049095607235142114,-0.0,-2.3062250411087617,-1.3428235846840497,0.0
2019-06-27,1.0,-0.0,-0.05918483953909151,-0.0,-2.394105323302542,-1.3081135129987618,0.0
2019-06-28,1.0,-0.0,-0.06647922226458254,-0.0,-2.389344262295082,-1.3097121616469691,0.0
2019-07-01,1.0,-0.0,-0.054709800190294956,-0.0,-2.408277830637488,-1.2943862987630828,0.0
2019-07-02,1.0,-0.0,-0.06083668163554715,-0.0,-2.372961474828646,-1.293216733632711,0.0
2019-07-03,1.0,-0.0,-0.058734512437340396,-0.0,-2.3766669819351174,-1.293625271919039,0.0
2019-07-05,1.0,-0.0,-0.051891024127673636,-0.0,-2.3715000708248737,-1.2983143680060436,0.0
2019-07-08,1.0,-0.0,-0.06373458993764577,-0.0,-2.379789613974963,-1.3163406159265079,0.0
2019-07-09,1.0,-0.0,-0.0586892418909921,-0.0,-2.380814230000951,-1.3165604489679446,0.0
2019-07-10,1.0,-0.0,-0.02525783040488923,-0.0,-2.4121944232238355,-1.3371371275783042,0.0
2019-07-11,1.0,-0.0,-0.023848212578856814,-0.0,-2.418514624354808,-1.3368380806729117,0.0
2019-07-12,1.0,-0.0,-0.026540239195692573,-0.0,-2.429313384476104,-1.309000810025254,0.0
2019-07-15,1.0,-0.0,-0.046124401913875596,-0.0,-2.463444976076555,-1.2751196172248804,0.0
2019-07-16,1.0,-0.0,-0.05665236051502146,-0.0,-2.4769194086790653,-1.2351454458750597,0.0
2019-07-17,1.0,-0.0,-0.08000380970522405,-0.0,-2.460831468165151,-1.221296252202486,0.0
2019-07-18,1.0,-0.0,-0.07835041761579348,-0.0,-2.4598044798785117,-1.2074316628701594,0.0
2019-07-19,1.0,-0.0,-0.08713086140201906,-0.0,-2.4340503821115202,-1.1962449287668648,0.0
2019-07-22,1.0,-0.0,-0.08406464297702969,-0.0,-2.502133985517671,-1.2092744449239918,0.0
2019-07-23,1.0,-0.0,-0.09432781201848998,-0.0,-2.5047669491525424,-1.2160053929121726,0.0
2019-07-24,1.0,-0.0,-0.10048379293662313,-0.0,-2.5337203676826316,-1.2036768263183357,0.0
2019-07-25,1.0,-0.0,-0.06264849924841197,-0.0,-2.5971003248799884,-1.1892062260582845,0.0
2019-07-26,1.0,-0.0,-0.042841255258449784,-0.0,-2.6017600696291283,-1.190754799090953,0.0
2019-07-29,1.0,-0.0,-0.024598466213283175,-0.0,-2.591086673419187,-1.2074952973520476,0.0
2019-07-30,1.0,-0.0,-0.020829306011985307,-0.0,-2.5907597138990917,-1.2211965977189254,0.0
2019-07-31,1.0,-0.0,-0.04038889426332591,-0.0,-2.5807294185934024,-1.2158750120924833,0.0
2019-08-01,1.0,-0.0,-0.0769637534852418,-0.0,-2.547303143928468,-1.1829631766176327,0.0
2019-08-02,1.0,-0.0,-0.0628933839427281,-0.0,-2.5563349829433526,-1.185461009945707,0.0
2019-08-05,1.0,-0.0,-0.042627040511958356,-0.0,-2.970660014100548,-1.4100005423287596,0.0
2019-08-06,1.0,-0.0,-0.04795568451595886,-0.0,-2.8359271959905037,-1.391769981535215,0.0
2019-08-07,1.0,-0.0,-0.08780538734600125,-0.0,-2.751722697849238,-1.3807684276466903,0.0
2019-08-08,1.0,-0.0,-0.09051072043403412,-0.0,-2.749960874328343,-1.3762846262194168,0.0
2019-08-09,1.0,-0.0,-0.0455988756441622,-0.0,-2.725938264535943,-1.4338139607516525,0.0
2019-08-12,1.0,-0.0,-0.03897047376887552,-0.0,-2.7323439364848734,-1.4178298998495147,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-2.7193298041835843,-1.4202086652618597,0.0
2019-08-14,1.0,-0.0,-0.01170185703383363,-0.0,-2.6715339608242172,-1.404528109895701,0.0
2019-08-15,1.0,-0.0,-0.07425548589341692,-0.0,-2.5731289184952977,-1.2507347178683386,0.0
2019-08-16,1.0,-0.0,-0.06657809270741069,-0.0,-2.6016632221238067,-1.2525341993898238,0.0
2019-08-19,1.0,-0.0,-0.022579707335982167,-0.0,-2.596084891946894,-1.2267661595115806,0.0
2019-08-20,1.0,-0.0,-0.026136254444124152,-0.0,-2.580666858845008,-1.1976073796483135,0.0
2019-08-21,1.0,-0.0,-0.024554322233434244,-0.0,-2.5824323674979577,-1.198164432271395,0.0
2019-08-22,1.0,-0.0,-0.0314374153608048,-0.0,-2.6010350164441864,-1.2040046430644225,0.0
2019-08-23,1.0,-0.0,-0.026223016371275415,-0.0,-2.596513256386729,-1.2065485101656446,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-2.5549797418260622,-1.1562234994817677,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-2.5423903858792603,-1.152004506619097,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-2.5452840802550156,-1.1425089068066754,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-2.553752630348375,-1.1224222585924712,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-2.522356313866926,-1.1015397419891801,0.0
2019-09-03,1.0,-0.0,-0.023655605037590385,-0.0,-2.674184743571326,-1.0907436670976394,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-2.6610846812559465,-1.0962892483349191,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-2.6688609992896044,-1.0671086905043807,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-2.668143887605488,-1.0463910235255294,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-2.6729512079583135,-1.0641402179062056,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-2.652530714861724,-1.091029837294246,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-2.640199572344975,-1.1115704442860537,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-2.6376660341555977,-1.1061669829222012,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-2.6177847113884556,-1.1096771143573017,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-2.6186416595623756,-1.1175049730036943,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-2.5934989900887784,-1.1038094790737,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-2.588846081563616,-1.1095188874271753,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-2.5813075289119656,-1.1390134529147982,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-2.5837469862430864,-1.143714839502671,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-2.591227318188313,-1.171357813020908,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-2.589441141498216,-1.166753864447087,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-2.6209819515215007,-1.1411019572360588,0.0
2019-09-26,1.0,-0.0,-0.0,-0.09032602886157134,-2.7322773431806033,-1.0361984354501725,0.0
2019-09-27,1.0,-0.0,-0.0,-0.09233277344135954,-2.7770971247900404,-1.0707439976286928,0.0
