Date,CYTK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.8271451542172198,-2.3099693027335184,-0.0,-1.6351410612483555,-1.5366174535886568,0.0
2018-11-02,1.0,-0.8330194146624167,-2.2497826716893656,-0.0,-1.6415531729933353,-1.5199217618081715,0.0
2018-11-05,1.0,-0.8227419829361577,-2.348779052662548,-0.0,-1.6807884671962343,-1.5027949396881437,0.0
2018-11-06,1.0,-0.8648971962616823,-2.412411214953271,-0.0,-1.6969719626168223,-1.502355140186916,0.0
2018-11-07,1.0,-0.8638809986545074,-2.4127672297802363,-0.0,-1.6965166691583196,-1.5017939901330541,0.0
2018-11-08,1.0,-0.8250498486079314,-2.400413558821357,-0.0,-1.6692267927036408,-1.490288752677055,0.0
2018-11-09,1.0,-0.8354194605870957,-2.420578155267471,-0.0,-1.6847712710475338,-1.50968559082104,0.0
2018-11-12,1.0,-0.8358242248494312,-2.3806974496245075,-0.0,-1.7105360993382408,-1.5085136441371105,0.0
2018-11-13,1.0,-0.7907882171453757,-2.3698670388599132,-0.0,-1.698596929405715,-1.4866671563946228,0.0
2018-11-14,1.0,-0.7905370656086989,-2.3705091470134447,-0.0,-1.6989199911836015,-1.4870325472044668,0.0
2018-11-15,1.0,-0.7872934263679765,-2.372750642673522,-0.0,-1.6995960337862652,-1.485200146896805,0.0
2018-11-16,1.0,-0.78298433152731,-2.3603016547078632,-0.0,-1.6935861765997948,-1.484844047444721,0.0
2018-11-19,1.0,-0.776659811985899,-2.3704465334900116,-0.0,-1.7046856639247945,-1.4924353701527615,0.0
2018-11-20,1.0,-0.6553348050036792,-2.3713024282560706,-0.0,-1.7462840323767477,-1.5854304635761591,0.0
2018-11-21,1.0,-0.6927527631481344,-2.400192864030858,-0.0,-1.78985238483792,-1.5350493286848157,0.0
2018-11-23,1.0,-0.6931506849315068,-2.3852647167715664,-0.0,-1.7922991484635318,-1.5339503887449093,0.0
2018-11-26,1.0,-0.6918750924966701,-2.3889299985200534,-0.0,-1.788663608110108,-1.5302649104632233,0.0
2018-11-27,1.0,-0.6744049368204527,-2.3856890978548337,-0.0,-1.772774022920952,-1.5135909491625037,0.0
2018-11-28,1.0,-0.6768552534900808,-2.3792799412196914,-0.0,-1.7756061719324028,-1.5157237325495958,0.0
2018-11-29,1.0,-0.615834717907968,-2.341472224228852,-0.0,-1.754821931662212,-1.51173878494546,0.0
2018-11-30,1.0,-0.6134978229317852,-2.3522496371552974,-0.0,-1.7632801161103047,-1.527866473149492,0.0
2018-12-03,1.0,-0.6111957073453702,-2.3517511420491624,-0.0,-1.761873685737075,-1.526212747443985,0.0
2018-12-04,1.0,-0.5915268941584731,-2.362131289762869,-0.0,-1.753687102371313,-1.5222672064777327,0.0
2018-12-06,1.0,-0.5685190369540873,-2.221444568868981,-0.0,-1.7551791713325868,-1.4537374020156775,0.0
2018-12-07,1.0,-0.5723983483798727,-2.2212191196024915,-0.0,-1.7550563370424803,-1.4497165651900064,0.0
2018-12-10,1.0,-0.5086117451753476,-2.236909455627032,-0.0,-1.7586636231583315,-1.4129487445528117,0.0
2018-12-11,1.0,-0.542205534696148,-2.2363370880267004,-0.0,-1.7810457516339868,-1.393547489917953,0.0
2018-12-12,1.0,-0.5476770913143415,-2.238489935223236,-0.0,-1.7868635508811033,-1.3922128578393815,0.0
2018-12-13,1.0,-0.5466499686912962,-2.2285535378835317,-0.0,-1.7946149029430183,-1.3876713281847908,0.0
2018-12-14,1.0,-0.5542269187986651,-2.2074527252502785,-0.0,-1.8034621802002224,-1.387027252502781,0.0
2018-12-17,1.0,-0.5205697296549816,-2.205766438498237,-0.0,-1.777846919726198,-1.4100117541312314,0.0
2018-12-18,1.0,-0.4963373724926405,-2.183336756349695,-0.0,-1.7636749503662628,-1.4026151845005819,0.0
2018-12-19,1.0,-0.4847362283048638,-2.1910544007683335,-0.0,-1.7745763874596967,-1.4097550936406666,0.0
2018-12-20,1.0,-0.4801144102424407,-2.1596295287387632,-0.0,-1.7763552165622447,-1.3940343230727321,0.0
2018-12-21,1.0,-0.47000949925363,-2.160130275478355,-0.0,-1.775206948025512,-1.3797665897679467,0.0
2018-12-24,1.0,-0.42756255044390634,-2.118576809254775,-0.0,-1.7658730158730158,-1.4139763249932742,0.0
2018-12-26,1.0,-0.4258519701810436,-2.1397097976570816,-0.0,-1.711727902023429,-1.3787273695420659,0.0
2018-12-27,1.0,-0.31483600305110604,-2.063310450038139,-0.0,-1.5786295448766845,-1.3996948893974066,0.0
2018-12-28,1.0,-0.30739423199085253,-2.0715283953754287,-0.0,-1.5778808283572607,-1.3956295261084997,0.0
2018-12-31,1.0,-0.31205087440381557,-2.0660095389507154,-0.0,-1.5813036565977743,-1.3999364069952305,0.0
2019-01-02,1.0,-0.30870393900889453,-2.0655019059720456,-0.0,-1.579415501905972,-1.3995552731893266,0.0
2019-01-03,1.0,-0.286273001218183,-2.0899531961274604,-0.0,-1.5842149131243188,-1.451048278515099,0.0
2019-01-04,1.0,-0.20185481291973137,-2.1318835944995205,-0.0,-1.5726255196674128,-1.489542692676687,0.0
2019-01-07,1.0,-0.163286953266363,-2.0735633618269174,-0.0,-1.5570599613152805,-1.4455606164597243,0.0
2019-01-08,1.0,-0.1727118962601015,-2.0350811251017977,-0.0,-1.6048988285410009,-1.4517947754181546,0.0
2019-01-09,1.0,-0.17462319480355679,-2.0605410859557294,-0.0,-1.61720375859242,-1.4539950810367661,0.0
2019-01-10,1.0,-0.17943996444218682,-2.059178360530827,-0.0,-1.6471522001396914,-1.463838973903105,0.0
2019-01-11,1.0,-0.18584576324976199,-2.0216439225642655,-0.0,-1.6510948905109488,-1.4886702634084419,0.0
2019-01-14,1.0,-0.2055273189326556,-2.020838627700127,-0.0,-1.65425667090216,-1.472554002541296,0.0
2019-01-15,1.0,-0.20891630628338845,-2.019651488170949,-0.0,-1.6537776647163571,-1.477359450521496,0.0
2019-01-16,1.0,-0.18533113003686283,-2.026058217872124,-0.0,-1.642621075378162,-1.5017160289818228,0.0
2019-01-17,1.0,-0.18618981069749713,-2.0226781857451406,-0.0,-1.6430567907508575,-1.5005081946385466,0.0
2019-01-18,1.0,-0.19764087441502662,-2.010000641066735,-0.0,-1.6563882300147446,-1.546637604974678,0.0
2019-01-22,1.0,-0.0,-2.258507940744695,-0.0,-1.9059121847057254,-1.5084745762711866,0.0
2019-01-23,1.0,-0.0,-2.2028121861399397,-0.0,-1.9322397053900233,-1.5606293940408436,0.0
2019-01-24,1.0,-0.0,-2.1835616438356165,-0.0,-1.9510858670230538,-1.5476110925492816,0.0
2019-01-25,1.0,-0.0,-2.149130643941997,-0.0,-2.1243213524843654,-1.598927908734795,0.0
2019-01-28,1.0,-0.0,-2.117452667814114,-0.0,-2.168399311531842,-1.598829604130809,0.0
2019-01-29,1.0,-0.0,-2.087626018505731,-0.0,-2.187888413202596,-1.6296091700041428,0.0
2019-01-30,1.0,-0.0,-2.087563013604033,-0.0,-2.1878323320212694,-1.6302050963331263,0.0
2019-01-31,1.0,-0.0,-2.115900913368392,-0.0,-2.1253113755881534,-1.678245225574315,0.0
2019-02-01,1.0,-0.0,-2.1002747252747254,-0.0,-2.1328983516483513,-1.6349587912087913,0.0
2019-02-04,1.0,-0.0,-2.1099430276722737,-0.0,-2.0866793271839392,-1.585865436787846,0.0
2019-02-05,1.0,-0.0,-2.1006374610063743,-0.0,-2.0815136308151363,-1.5992811609928117,0.0
2019-02-06,1.0,-0.0,-2.0975576662143824,-0.0,-2.0850067842605156,-1.601696065128901,0.0
2019-02-07,1.0,-0.0,-2.1034506135177278,-0.0,-2.0852823537387293,-1.5904684428174363,0.0
2019-02-08,1.0,-0.0,-2.092157129264646,-0.0,-2.1051379638439585,-1.59895337773549,0.0
2019-02-11,1.0,-0.0,-2.0629299189538925,-0.0,-2.1172784853231628,-1.6303207791323302,0.0
2019-02-12,1.0,-0.0,-2.09903497364999,-0.0,-2.1216206967353366,-1.623502840325782,0.0
2019-02-13,1.0,-0.0,-2.1325868778589476,-0.0,-2.0993377483443707,-1.5954120297671879,0.0
2019-02-14,1.0,-0.0,-2.0845031842772035,-0.0,-2.1456550023967678,-1.6177497774429912,0.0
2019-02-15,1.0,-0.0,-2.10872694865291,-0.0,-2.1361486254884485,-1.6104750805511756,0.0
2019-02-19,1.0,-0.0,-2.0880120358339602,-0.0,-2.1460028721876494,-1.6045271148191207,0.0
2019-02-20,1.0,-0.0,-2.111103495544894,-0.0,-2.1498286497601096,-1.5930774503084304,0.0
2019-02-21,1.0,-0.0,-2.115477421578766,-0.0,-2.1740779041709755,-1.6045501551189243,0.0
2019-02-22,1.0,-0.0,-2.117136360504375,-0.0,-2.1728794873561634,-1.6003582994556602,0.0
2019-02-25,1.0,-0.0,-2.0942591955998626,-0.0,-2.183499484358886,-1.5973874183568237,0.0
2019-02-26,1.0,-0.0,-2.0793129405324025,-0.0,-2.183535208376103,-1.5803736399096695,0.0
2019-02-27,1.0,-0.0,-2.07970469615148,-0.0,-2.1989883108893293,-1.556975869847563,0.0
2019-02-28,1.0,-0.0,-2.0853349757065627,-0.0,-2.2040648737425577,-1.5538219393690549,0.0
2019-03-01,1.0,-0.0,-2.0684325207680785,-0.0,-2.2082255209042625,-1.5325480049026283,0.0
2019-03-04,1.0,-0.0,-2.039663706013967,-0.0,-2.210793952132348,-1.5296630280018984,0.0
2019-03-05,1.0,-0.0,-2.040828887977021,-0.0,-2.2374504171795926,-1.560730406237177,0.0
2019-03-06,1.0,-0.0,-2.0404379062606908,-0.0,-2.236537803626411,-1.5653780362641123,0.0
2019-03-07,1.0,-0.0,-2.064469717730885,-0.0,-2.224102493833927,-1.56261989586188,0.0
2019-03-08,1.0,-0.0,-2.0488700956606127,-0.0,-2.3112435879661724,-1.571814778871482,0.0
2019-03-11,1.0,-0.0,-2.049726085124315,-0.0,-2.308961932855738,-1.6647703329119257,0.0
2019-03-12,1.0,-0.0,-1.934958776689451,-0.0,-2.3351419914030016,-1.7765485166654922,0.0
2019-03-13,1.0,-0.0,-1.9472713079270456,-0.0,-2.357817046341636,-1.7915690866510539,0.0
2019-03-14,1.0,-0.0,-1.9487343118485432,-0.0,-2.3499255477557965,-1.79210097142452,0.0
2019-03-15,1.0,-0.0,-1.912032718662553,-0.0,-2.4137188778072756,-1.8493937002224294,0.0
2019-03-18,1.0,-0.0,-1.9449294340171686,-0.0,-2.4395460497599304,-1.890368107085698,0.0
2019-03-19,1.0,-0.0,-1.9610199296600235,-0.0,-2.4349355216881596,-1.9311254396248536,0.0
2019-03-20,1.0,-0.0,-1.9385294117647056,-0.0,-2.455147058823529,-1.9593382352941173,0.0
2019-03-21,1.0,-0.0,-2.0380639474316853,-0.0,-2.957608782755029,-2.0177097523840053,0.0
2019-03-22,1.0,-0.0,-2.104238160603981,-0.0,-3.306966369251888,-2.1681537405628,0.0
2019-03-25,1.0,-0.0,-1.8583240985423237,-0.0,-3.4501747506606426,-2.2159236211746656,0.0
2019-03-26,1.0,-0.0,-1.8926917138445702,-0.0,-3.438582947332304,-2.246440212729456,0.0
2019-03-27,1.0,-0.0,-1.8521926053310402,-0.0,-3.4858125537403266,-2.2604471195184868,0.0
2019-03-28,1.0,-0.0,-1.8455361768261094,-0.0,-3.499395613883612,-2.2891555862545325,0.0
2019-03-29,1.0,-0.0,-1.831346120615172,-0.0,-3.5055296353896663,-2.303179540349058,0.0
2019-04-01,1.0,-0.0,-1.8645155694336022,-0.0,-3.5175644028103044,-2.2916124555468818,0.0
2019-04-02,1.0,-0.0,-1.90750693481276,-0.0,-3.567787794729542,-2.193221220527046,0.0
2019-04-03,1.0,-0.0,-1.9064026742093085,-0.0,-3.505528413473901,-2.159252592783063,0.0
2019-04-04,1.0,-0.0,-1.9065773656190967,-0.0,-3.5037781212433456,-2.176283702558819,0.0
2019-04-05,1.0,-0.0,-1.8825601374570446,-0.0,-3.51606529209622,-2.192439862542955,0.0
2019-04-08,1.0,-0.0,-1.8764912883014333,-0.0,-3.518667925499957,-2.1877092095099133,0.0
2019-04-09,1.0,-0.0,-1.85601034037053,-0.0,-3.5843171046962516,-2.1766479965532097,0.0
2019-04-10,1.0,-0.0,-1.83176926388291,-0.0,-3.6244511407662507,-2.1532501076194572,0.0
2019-04-11,1.0,-0.0,-1.8135039945021905,-0.0,-3.6220255991753287,-2.154711794519371,0.0
2019-04-12,1.0,-0.0,-1.8069517379344837,-0.0,-3.4743685921480374,-2.0540968575477203,0.0
2019-04-15,1.0,-0.0,-1.8097345132743363,-0.0,-3.4768742694940724,-2.062030389046585,0.0
2019-04-16,1.0,-0.0,-1.8179690764730463,-0.0,-3.476305892185541,-2.063435018804847,0.0
2019-04-17,1.0,-0.0,-1.7763190902249353,-0.0,-3.5331549460657246,-2.052429132870641,0.0
2019-04-18,1.0,-0.0,-1.792141420911528,-0.0,-3.5339309651474533,-2.0519436997319036,0.0
2019-04-22,1.0,-0.0,-1.7910912765240823,-0.0,-3.5538901987201075,-2.0753620747726504,0.0
2019-04-23,1.0,-0.0,-1.7940379403794038,-0.0,-3.6037432249322494,-2.0710535230352303,0.0
2019-04-24,1.0,-0.0,-1.7919939194324803,-0.0,-3.587872645891394,-2.065366100836078,0.0
2019-04-25,1.0,-0.0,-1.824951233992028,-0.0,-3.6039352048172333,-2.052158425918073,0.0
2019-04-26,1.0,-0.0,-1.7847533632286994,-0.0,-3.629579490650647,-2.0467044589220746,0.0
2019-04-29,1.0,-0.0,-1.7616224913201795,-0.0,-3.630620713015497,-2.075874333135744,0.0
2019-04-30,1.0,-0.0,-1.7822023909749116,-0.0,-3.602374137060111,-2.034349217039906,0.0
2019-05-01,1.0,-0.0,-1.8086676278517513,-0.0,-3.6442201679246886,-2.0280722585022475,0.0
2019-05-02,1.0,-0.0,-1.8168691072793681,-0.0,-3.6400237832328206,-2.037118831223987,0.0
2019-05-03,1.0,-0.0,-1.8422434974159112,-0.0,-3.609844954672541,-2.020333813437262,0.0
2019-05-06,1.0,-0.0,-1.7933451566590661,-0.0,-3.6197956253694787,-2.0320074318047463,0.0
2019-05-07,1.0,-0.0,-1.8294311554391007,-0.0,-3.594793339531739,-2.0281463950638154,0.0
2019-05-08,1.0,-0.0,-1.8112543962485346,-0.03441634567074192,-3.498241500586167,-2.02989449003517,0.0
2019-05-09,1.0,-0.0,-1.8133903133903133,-0.03234456175632646,-3.4981565275682924,-2.035528741411094,0.0
2019-05-10,1.0,-0.0,-1.8119658119658117,-0.038629126864420986,-3.5029327970504442,-2.0258924082453493,0.0
2019-05-13,1.0,-0.0,-1.809511590112052,-0.06363869643315372,-3.5956718843554873,-2.084851595244205,0.0
2019-05-14,1.0,-0.0,-1.6086402987608217,-0.3193006280767272,-3.5098455270752,-2.0497368867764387,0.0
2019-05-15,1.0,-0.0,-1.618076792388719,-0.34021406727828746,-3.5225959904858986,-2.013846415222562,0.0
2019-05-16,1.0,-0.0,-1.62153898420248,-0.35374554102259215,-3.510956344487855,-2.0071343638525567,0.0
2019-05-17,1.0,-0.0,-1.5851298591071128,-0.38567306060091666,-3.4625700220675606,-2.054150398913597,0.0
2019-05-20,1.0,-0.0,-1.5574602646251143,-0.4238994757426978,-3.3526670550054094,-1.9874344678372304,0.0
2019-05-21,1.0,-0.0,-1.5222678718159408,-0.43089564502875927,-3.3115858668857845,-1.952177485620378,0.0
2019-05-22,1.0,-0.0,-1.4973757585697884,-0.45333770706905036,-3.309086435952107,-1.9409545678202393,0.0
2019-05-23,1.0,-0.0,-1.4841665984780297,-0.45880042549709515,-3.3104492267408556,-1.9292201947467476,0.0
2019-05-24,1.0,-0.0,-1.4829276262048685,-0.448946250612645,-3.3220878941349454,-1.9147198170233621,0.0
2019-05-28,1.0,-0.0,-1.4939768842585055,-0.454175484291063,-3.3013185739866517,-1.889793260621846,0.0
2019-05-29,1.0,-0.0,-1.5201170446232626,-0.4626513858408518,-3.3063480451922294,-1.839063643013899,0.0
2019-05-30,1.0,-0.0,-1.512645360657071,-0.4550703423599252,-3.3090997804342526,-1.8553305684313246,0.0
2019-05-31,1.0,-0.0,-1.5153658536585366,-0.44520325203252037,-3.301138211382114,-1.8683739837398372,0.0
2019-06-03,1.0,-0.0,-1.5188358932902182,-0.5286176232821342,-3.2854486661277282,-1.7511721907841553,0.0
2019-06-04,1.0,-0.0,-1.5945451775102852,-0.5038854182538474,-3.0286454365381688,-1.4913911321042206,0.0
2019-06-05,1.0,-0.0,-1.554712159927852,-0.566586502329776,-3.0413347362092287,-1.3527731850293099,0.0
2019-06-06,1.0,-0.0,-1.5962147489066507,-0.5105564771527674,-3.0217915849796415,-1.411702608957925,0.0
2019-06-07,1.0,-0.0,-1.663852764468781,-0.5006464369914062,-3.0171876188303295,-1.4235303064871856,0.0
2019-06-10,1.0,-0.0,-1.6750379362670713,-0.5001517450682853,-2.977921092564492,-1.4341426403641881,0.0
2019-06-11,1.0,-0.0,-1.6706586826347305,-0.5943303266883954,-2.9413325248237703,-1.37345562040476,0.0
2019-06-12,1.0,-0.0,-1.6895979482537529,-0.6007392321037943,-2.909104623972241,-1.3436674964169875,0.0
2019-06-13,1.0,-0.0,-1.7251793129482822,-0.6316345790864476,-2.8766326915817286,-1.3166477916194788,0.0
2019-06-14,1.0,-0.0,-1.7240181268882175,-0.6453172205438067,-2.880513595166163,-1.3029456193353475,0.0
2019-06-17,1.0,-0.0,-1.7307227094042938,-0.6428031448442696,-2.8748866041729664,-1.3113093438161476,0.0
2019-06-18,1.0,-0.0,-1.8102766798418972,-0.6249709369913974,-2.9787646283809965,-1.3360458808029139,0.0
2019-06-19,1.0,-0.0,-1.7538840178434087,-0.6728964774650054,-2.945623750192278,-1.3186432856483619,0.0
2019-06-20,1.0,-0.0,-1.7709953044415365,-0.6575321376337464,-2.9468093295358324,-1.3223000538834577,0.0
2019-06-21,1.0,-0.0,-1.7866882366535706,-0.6534935675217626,-2.9298975425622062,-1.3334874046683614,0.0
2019-06-24,1.0,-0.0,-1.7294388931591085,-0.6600307455803229,-2.90184473481937,-1.3950807071483475,0.0
2019-06-25,1.0,-0.0,-1.7413779860204317,-0.6584991166756279,-2.8916199400875646,-1.3896612643060142,0.0
2019-06-26,1.0,-0.0,-1.7402417430133188,-0.6340749865270614,-2.8620371083224265,-1.462468242358919,0.0
2019-06-27,1.0,-0.0,-1.724278883233071,-0.6584143143606356,-2.863026376677464,-1.4668363412000618,0.0
2019-06-28,1.0,-0.0,-1.6850581798566695,-0.6715727826153965,-2.8833320490097867,-1.4659782692455883,0.0
2019-07-01,1.0,-0.0,-1.659096140566255,-0.6867183303920816,-2.88498427069746,-1.4420317655182997,0.0
2019-07-02,1.0,-0.0,-1.6785112574666872,-0.678128350436514,-2.8649869811609743,-1.4365140143973043,0.0
2019-07-03,1.0,-0.0,-1.6988182934315532,-0.662523020257827,-2.8606507059545736,-1.4514272559852672,0.0
2019-07-05,1.0,-0.0,-1.687260462977158,-0.6626552199908018,-2.8598037712708875,-1.4553886248658594,0.0
2019-07-08,1.0,-0.0,-1.6827490987190301,-0.6666410984122113,-2.8640791593157933,-1.4570069801334662,0.0
2019-07-09,1.0,-0.0,-1.671988388969521,-0.6661064853716294,-2.845924681078604,-1.454816285998014,0.0
2019-07-10,1.0,-0.0,-1.6107852844847286,-0.6558763043643843,-2.8941275039987815,-1.4559372381750324,0.0
2019-07-11,1.0,-0.0,-1.594705613874943,-0.6848471017800092,-2.892362695877073,-1.4349612049292562,0.0
2019-07-12,1.0,-0.0,-1.6144715818306323,-0.6820360648253824,-2.885718633493114,-1.426386669710112,0.0
2019-07-15,1.0,-0.0,-1.620272429799863,-0.705045278137128,-2.8882885625142682,-1.3962407731527282,0.0
2019-07-16,1.0,-0.0,-1.6219196836020686,-0.7479464557347124,-2.8753422573775476,-1.3605111043504714,0.0
2019-07-17,1.0,-0.0,-1.669767441860465,-0.7245139153640869,-2.8795272588638965,-1.3509721692718264,0.0
2019-07-18,1.0,-0.0,-1.6724085597207465,-0.7435119137957201,-2.8469418728183333,-1.325542570951586,0.0
2019-07-19,1.0,-0.0,-1.682707682936115,-0.7517703495012563,-2.8609609380948755,-1.3189674864844285,0.0
2019-07-22,1.0,-0.0,-1.5966739081579144,-0.7057457487452244,-2.81811371638325,-1.370664469248633,0.0
2019-07-23,1.0,-0.0,-1.5876876876876875,-0.7142642642642643,-2.830255255255255,-1.3753003003003001,0.0
2019-07-24,1.0,-0.0,-1.5902958932697324,-0.7343668480286204,-2.78825370798241,-1.3403145263471714,0.0
2019-07-25,1.0,-0.0,-1.5490984950081954,-0.7562956340336761,-2.826776933392937,-1.3183579198331097,0.0
2019-07-26,1.0,-0.0,-1.5317661062341912,-0.7691563755393541,-2.8262907305460496,-1.3121559291772058,0.0
2019-07-29,1.0,-0.0,-1.5019348117279359,-0.7672272659621967,-2.8323411221908024,-1.3400059532668553,0.0
2019-07-30,1.0,-0.0,-1.4956068503350708,-0.7730454206999255,-2.8269545793000743,-1.3503350707371558,0.0
2019-07-31,1.0,-0.0,-1.5223224267720055,-0.77163300290676,-2.815458001043452,-1.3437430125959602,0.0
2019-08-01,1.0,-0.0,-1.5593346205257685,-0.7729838110797564,-2.784048715282935,-1.3097430565869597,0.0
2019-08-02,1.0,-0.0,-1.5243420562141206,-0.8341907105047343,-2.7862521434429284,-1.3106687541936928,0.0
2019-08-05,1.0,-0.0,-1.5163213593680132,-0.8188254583395439,-2.8047399016246835,-1.3127887911760323,0.0
2019-08-06,1.0,-0.0,-1.5067982456140352,-0.8120614035087719,-2.6724415204678365,-1.3187134502923976,0.0
2019-08-07,1.0,-0.0,-1.50513810946724,-0.7981196705779462,-2.6708694701552367,-1.3139712848917717,0.0
2019-08-08,1.0,-0.0,-1.5045577189528185,-0.8008459126376432,-2.673813169984686,-1.313279369940932,0.0
2019-08-09,1.0,-0.0,-1.462305746295627,-0.7933501987712324,-2.6301409468738703,-1.3423202023852547,0.0
2019-08-12,1.0,-0.0,-1.4513312648820262,-0.8266830218630494,-2.6356880005772423,-1.3018255285374125,0.0
2019-08-13,1.0,-0.0,-1.4321423426019304,-0.8225039619651348,-2.6436392450655526,-1.3052874225615905,0.0
2019-08-14,1.0,-0.0,-1.465754411235146,-0.8231904933381347,-2.6113791861721283,-1.30169247389269,0.0
2019-08-15,1.0,-0.0,-1.5164711666783735,-0.8414694106904544,-2.5140830231088014,-1.1518578352180937,0.0
2019-08-16,1.0,-0.0,-1.5167978633680068,-0.8411582794489739,-2.5087152094461627,-1.161793646331178,0.0
2019-08-19,1.0,-0.0,-1.480036234408752,-0.8402898752700161,-2.5069333147515853,-1.140896104801059,0.0
2019-08-20,1.0,-0.0,-1.4842522422304107,-0.8355697698672042,-2.507195995272196,-1.1256344295348675,0.0
2019-08-21,1.0,-0.0,-1.4840318669899548,-0.8922757187391755,-2.4669899549705576,-1.0843782473155525,0.0
2019-08-22,1.0,-0.0,-1.489690008303349,-0.8807777470246331,-2.4687932466094655,-1.0801273180182671,0.0
2019-08-23,1.0,-0.0,-1.5011083402604601,-0.8821003047935717,-2.4771404821280134,-1.0668467719589916,0.0
2019-08-26,1.0,-0.0,-1.4625102431029775,-0.885686970773013,-2.458071565146135,-1.0224665391969407,0.0
2019-08-27,1.0,-0.0,-1.45480264044187,-0.8917553549777718,-2.4116933854236833,-0.9775023575373838,0.0
2019-08-28,1.0,-0.0,-1.4408313778075763,-0.9065370432450552,-2.4086490110626886,-0.9487093530003351,0.0
2019-08-29,1.0,-0.0,-1.4379054370360465,-0.9145322008961413,-2.4042667023339797,-0.9309837490804521,0.0
2019-08-30,1.0,-0.0,-1.4049460071990403,-0.9288094920677243,-2.422743634182109,-0.9092787628316226,0.0
2019-09-03,1.0,-0.0,-1.417011340893929,-0.943962641761174,-2.4174116077384924,-0.8927284856571047,0.0
2019-09-04,1.0,-0.0,-1.4223245877561919,-0.9401161626276787,-2.426530475999733,-0.8871086187328927,0.0
2019-09-05,1.0,-0.0,-1.4303199627486196,-0.9261624426262223,-2.432182531763454,-0.8634337790194905,0.0
2019-09-06,1.0,-0.0,-1.4250726168471086,-0.9335885925534724,-2.430287826775812,-0.8125165038288883,0.0
2019-09-09,1.0,-0.0,-1.4472335392298592,-0.9316598764620843,-2.405309501905638,-0.7869628072019976,0.0
