Date,IWF,IWM,MTUM,NXPI,SPY,VLUE,VXX
2018-10-31,-0.4570154468554616,-1.068683339463038,-0.0,1.0,-1.0264803236484001,-1.0450993012136816,0.0
2018-11-01,-0.4276784483154846,-1.0939467757503332,-0.0,1.0,-1.0271177092430022,-1.0474789722847817,0.0
2018-11-02,-0.44093612494560225,-1.2121270731589382,-0.0,1.0,-1.071369856389923,-1.1109230694840675,0.0
2018-11-05,-0.4357053079377357,-1.2269167552934355,-0.0,1.0,-1.0724161268490768,-1.099197524896065,0.0
2018-11-06,-0.445912588935676,-1.2368714002226417,-0.0,1.0,-1.0673733120371716,-1.0898310827162287,0.0
2018-11-07,-0.4456974155454458,-1.2369083341399671,-0.0,1.0,-1.0673216532765464,-1.0898267350692092,0.0
2018-11-08,-0.4019542101733882,-1.2380975189194368,-0.0,1.0,-1.0515375035922983,-1.0981894817511257,0.0
2018-11-09,-0.4021551724137931,-1.2377394636015324,-0.0,1.0,-1.0514367816091954,-1.0978927203065134,0.0
2018-11-12,-0.4007051648561082,-1.211835334476844,-0.0,1.0,-1.0594149037545264,-1.0926243567753,0.0
2018-11-13,-0.3787742758588101,-1.204791381184142,-0.0,1.0,-1.0552379152294098,-1.086424419978264,0.0
2018-11-14,-0.3854567936462643,-1.2112046416512103,-0.0,1.0,-1.0660103676225803,-1.0931183716174442,0.0
2018-11-15,-0.3846738923749763,-1.2152975850922227,-0.0,1.0,-1.0737307472903594,-1.0801007796158966,0.0
2018-11-16,-0.38341870612786944,-1.2087364826408653,-0.0,1.0,-1.0706222728135077,-1.080108138873079,0.0
2018-11-19,-0.38390401214075687,-1.2084795598975624,-0.0,1.0,-1.0702361756615766,-1.0799108413165133,0.0
2018-11-20,-0.3523316062176166,-1.1985869053226568,-0.0,1.0,-1.0688177107866228,-1.090579368817711,0.0
2018-11-21,-0.36512465503531505,-1.1938350717994293,-0.0,1.0,-1.0713784554937087,-1.0471022966462415,0.0
2018-11-23,-0.36565420560747663,-1.188551401869159,-0.0,1.0,-1.0720560747663552,-1.0466355140186916,0.0
2018-11-26,-0.3647954418083318,-1.1919951429105176,-0.0,1.0,-1.069447039043527,-1.0440407248271997,0.0
2018-11-27,-0.34738656480014907,-1.2047889686015094,-0.0,1.0,-1.0665238050871146,-1.0397838442187646,0.0
2018-11-28,-0.3466163310961969,-1.2111297539149888,-0.0,1.0,-1.0642710663683819,-1.0386372110365398,0.0
2018-11-29,-0.30844856893462586,-1.189920521890936,-0.0,1.0,-1.0550374419993567,-1.0406578766021959,0.0
2018-11-30,-0.308497932935232,-1.1904455672944418,-0.0,1.0,-1.056407900780891,-1.0381717960496095,0.0
2018-12-03,-0.30614960991280404,-1.1904084442404772,-0.0,1.0,-1.055575952271684,-1.037127122533272,0.0
2018-12-04,-0.30015103666071674,-1.190809648038812,-0.0,1.0,-1.0515355393839536,-1.0343722824843242,0.0
2018-12-06,-0.28821966341895483,-1.1052258635961028,-0.0,1.0,-1.042426926483614,-0.9928697962798937,0.0
2018-12-07,-0.2921298551751628,-1.1048762124097613,-0.0,1.0,-1.0424730944683114,-0.9894149430887107,0.0
2018-12-10,-0.27933796989171583,-1.1030020248261292,-0.0,1.0,-1.0389118760454266,-0.9805440619772868,0.0
2018-12-11,-0.2793502663203768,-1.1030505788616456,-0.0,1.0,-1.0385614297662542,-0.9809834044988334,0.0
2018-12-12,-0.2871014942579701,-1.111249057775019,-0.0,1.0,-1.0530749789385003,-0.9825743803485123,0.0
2018-12-13,-0.28695421131874943,-1.106633601983881,-0.0,1.0,-1.0549109910548224,-0.9798069258701622,0.0
2018-12-14,-0.29116332581087656,-1.0951812027080845,-0.0,1.0,-1.0596044072746582,-0.9790256206026816,0.0
2018-12-17,-0.27083333333333337,-1.093816067653277,-0.0,1.0,-1.0437808315715293,-0.9960799859055673,0.0
2018-12-18,-0.25659619080901624,-1.0789795561768303,-0.0,1.0,-1.0367814083522626,-0.9960248121614537,0.0
2018-12-19,-0.2684913509962777,-1.0789139478870156,-0.0,1.0,-1.0350339391285308,-0.996759360630611,0.0
2018-12-20,-0.27257922535211265,-1.0878961267605634,-0.0,1.0,-1.0378521126760563,-1.003125,0.0
2018-12-21,-0.26490619095742346,-1.0976756447998595,-0.0,1.0,-1.053649105848236,-0.9776352212311614,0.0
2018-12-24,-0.2400610287707062,-1.0710985178727115,-0.0,1.0,-1.0475588491717525,-1.0005231037489102,0.0
2018-12-26,-0.23932177064457674,-1.0741651566140304,-0.0,1.0,-1.0188972301320218,-0.9820088014496505,0.0
2018-12-27,-0.19261464665260722,-1.0249348716040194,-0.0,1.0,-0.9367324153330853,-0.9808956705123434,0.0
2018-12-28,-0.1918402777777778,-1.025504298941799,-0.0,1.0,-0.9362185846560847,-0.9800347222222222,0.0
2018-12-31,-0.19431808783392604,-1.0222065999503762,-0.0,1.0,-0.937226035894467,-0.9815565296501529,0.0
2019-01-02,-0.1924062138489506,-1.0215253677078169,-0.0,1.0,-0.9357957362419435,-0.9818211865807304,0.0
2019-01-03,-0.18932219511186468,-1.0236135809106324,-0.0,1.0,-0.9344526694512221,-0.988131177370663,0.0
2019-01-04,-0.16880605611783098,-1.0279766312844565,-0.0,1.0,-0.9256150744672098,-0.9918127211388135,0.0
2019-01-07,-0.15182929288854827,-0.9962083013997015,-0.0,1.0,-0.9166229680125852,-0.9690613529103305,0.0
2019-01-08,-0.15564766005392136,-0.9782302523037303,-0.0,1.0,-0.9254355961530722,-0.9646694298016176,0.0
2019-01-09,-0.15242457113012736,-0.9657707605158491,-0.0,1.0,-0.9263187497489053,-0.9729621148206179,0.0
2019-01-10,-0.14902039991920824,-0.977378307412644,-0.0,1.0,-0.9305190870531206,-0.9826701676429005,0.0
2019-01-11,-0.15129822858529482,-0.9610126991830461,-0.0,1.0,-0.9349267977028228,-0.9970880854161611,0.0
2019-01-14,-0.16238624873609706,-0.9604448938321537,-0.0,1.0,-0.9362184024266936,-0.9854802831142568,0.0
2019-01-15,-0.1571318676869509,-0.954168184946759,-0.0,1.0,-0.9349771245799425,-1.0024697356168266,0.0
2019-01-16,-0.13771460965338514,-0.9598720440557175,-0.0,1.0,-0.9267897635244573,-1.0248623258827338,0.0
2019-01-17,-0.14231376198761786,-0.9528992837777689,-0.0,1.0,-0.9259094403755109,-1.0253307975559423,0.0
2019-01-18,-0.14361853614874484,-0.9405590137922616,-0.0,1.0,-0.9282721022010659,-1.055982749501607,0.0
2019-01-22,-0.0,-0.9772926493300497,-0.0,1.0,-1.0561005134198773,-1.140752180990942,0.0
2019-01-23,-0.0,-0.9250282084499979,-0.0,1.0,-1.0650257010322204,-1.1889757198378537,0.0
2019-01-24,-0.0,-0.9275689223057645,-0.0,1.0,-1.0600250626566416,-1.1894736842105265,0.0
2019-01-25,-0.0,-0.8547322083639032,-0.0,1.0,-1.107720857969013,-1.3533295930257652,0.0
2019-01-28,-0.0,-0.8289575956472925,-0.0,1.0,-1.1417220830814405,-1.347439329821228,0.0
2019-01-29,-0.0,-0.812310491206792,-0.0,1.0,-1.1441133154292644,-1.3752057524040542,0.0
2019-01-30,-0.0,-0.8100498158977691,-0.0,1.0,-1.1416504223521768,-1.3801169590643274,0.0
2019-01-31,-0.0,-0.8323239314760339,-0.0,1.0,-1.0968593182211455,-1.3968247101574667,0.0
2019-02-01,-0.0,-0.8308192457737322,-0.0,1.0,-1.101387082791504,-1.4024273948851322,0.0
2019-02-04,-0.0,-0.8255950058525167,-0.0,1.0,-1.0993193739974858,-1.410239736419994,0.0
2019-02-05,-0.0,-0.8087678229410513,-0.0,1.0,-1.037454777612258,-1.4100021281123645,0.0
2019-02-06,-0.0,-0.798167483486043,-0.0,1.0,-1.049051779245685,-1.4144470487960792,0.0
2019-02-07,-0.0,-0.7946264576481141,-0.0,1.0,-1.0410490794925462,-1.4358207680150357,0.0
2019-02-08,-0.0,-0.7848653270628474,-0.0,1.0,-1.0538264215476698,-1.4366823428815734,0.0
2019-02-11,-0.0,-0.7556290821588174,-0.0,1.0,-1.0510484702646958,-1.490331729116535,0.0
2019-02-12,-0.0,-0.7795390911048891,-0.0,1.0,-1.0535860435063538,-1.4744777083782037,0.0
2019-02-13,-0.0,-0.8045833153510855,-0.0,1.0,-1.04630788485607,-1.4648051443614862,0.0
2019-02-14,-0.0,-0.7778836574695717,-0.0,1.0,-1.0865422099016764,-1.466972755230216,0.0
2019-02-15,-0.0,-0.804671925110514,-0.0,1.0,-1.0736326601369508,-1.4555343676865735,0.0
2019-02-19,-0.0,-0.7858998787458861,-0.0,1.0,-1.091027195565564,-1.4536203014030835,0.0
2019-02-20,-0.0,-0.8009355509355509,-0.0,1.0,-1.0850225225225225,-1.4452962577962578,0.0
2019-02-21,-0.0,-0.8112864077669903,-0.0,1.0,-1.0824809292649098,-1.4405339805825241,0.0
2019-02-22,-0.0,-0.8090842109825338,-0.0,1.0,-1.0905387249165692,-1.4344471893555237,0.0
2019-02-25,-0.0,-0.7990869565217391,-0.0,1.0,-1.1051739130434783,-1.4435652173913043,0.0
2019-02-26,-0.0,-0.7969921534437664,-0.0,1.0,-1.1081081081081081,-1.4540976460331299,0.0
2019-02-27,-0.0,-0.8124945352802307,-0.0,1.0,-1.109206959867098,-1.4500743201888606,0.0
2019-02-28,-0.0,-0.8049154472969421,-0.0,1.0,-1.1056251642863402,-1.470428458775081,0.0
2019-03-01,-0.0,-0.8074379079241316,-0.0,1.0,-1.107713872705769,-1.4651977747601737,0.0
2019-03-04,-0.0,-0.8170924414011062,-0.0,1.0,-1.107628829777895,-1.4647089807742955,0.0
2019-03-05,-0.0,-0.7962735102830022,-0.0,1.0,-1.1341184742485497,-1.4640094920021092,0.0
2019-03-06,-0.0,-0.7942352475943584,-0.0,1.0,-1.138802232084011,-1.460828683158311,0.0
2019-03-07,-0.0,-0.7696624287593161,-0.0,1.0,-1.164094695309075,-1.4502411223147742,0.0
2019-03-08,-0.0,-0.7502996404314822,-0.0,1.0,-1.2177387135437476,-1.4710791494650863,0.0
2019-03-11,-0.0,-0.7442734430923408,-0.0,1.0,-1.2121957766642808,-1.5173586256263423,0.0
2019-03-12,-0.0,-0.6780862107876326,-0.0,1.0,-1.2405777476867523,-1.5949898442789439,0.0
2019-03-13,-0.0,-0.7031667648258052,-0.0,1.0,-1.2453223395098083,-1.5819326779323153,0.0
2019-03-14,-0.0,-0.7135011029577274,-0.0,1.0,-1.2144690046369244,-1.5738531490568588,0.0
2019-03-15,-0.0,-0.7009615818698929,-0.0,1.0,-1.2198546341022978,-1.5936526567649314,0.0
2019-03-18,-0.0,-0.7261509038750512,-0.0,1.0,-1.2263558125768408,-1.600974454715177,0.0
2019-03-19,-0.0,-0.7249405524053412,-0.0,1.0,-1.2317084324126575,-1.616288640936528,0.0
2019-03-20,-0.0,-0.7270272743913602,-0.0,1.0,-1.2212612117883948,-1.627951674903899,0.0
2019-03-21,-0.0,-0.7301202615574558,-0.0,1.0,-1.2373222369564223,-1.6052402944807718,0.0
2019-03-22,-0.0,-0.7227795674183157,-0.0,1.0,-1.2774965485503913,-1.6016566958122413,0.0
2019-03-25,-0.0,-0.6380874242217056,-0.0,1.0,-1.3131409818132094,-1.6068644878982634,0.0
2019-03-26,-0.0,-0.6388786933382273,-0.0,1.0,-1.3101486511286475,-1.6389704532941824,0.0
2019-03-27,-0.0,-0.624558668439635,-0.0,1.0,-1.3216103443532485,-1.6390939520381493,0.0
2019-03-28,-0.0,-0.6110805609018422,-0.0,1.0,-1.3094125194757584,-1.6620383099624234,0.0
2019-03-29,-0.0,-0.5946653199889818,-0.0,1.0,-1.3168212285373242,-1.6794141952070516,0.0
2019-04-01,-0.0,-0.5942641786928946,-0.0,1.0,-1.3097711186689953,-1.6919294052762204,0.0
2019-04-02,-0.0,-0.5980569049271339,-0.0,1.0,-1.3245431413370343,-1.7038167938931297,0.0
2019-04-03,-0.0,-0.5997685720897941,-0.0,1.0,-1.318953945845869,-1.7098356861837538,0.0
2019-04-04,-0.0,-0.605035805035805,-0.0,1.0,-1.3092169092169093,-1.7057519057519057,0.0
2019-04-05,-0.0,-0.6008325624421831,-0.0,1.0,-1.31836262719704,-1.7061517113783533,0.0
2019-04-08,-0.0,-0.5944585546063266,-0.0,1.0,-1.313738166705149,-1.7096282613715077,0.0
2019-04-09,-0.0,-0.5834374855344165,-0.0,1.0,-1.3418043790214322,-1.703791140119428,0.0
2019-04-10,-0.0,-0.5645138920993019,-0.0,1.0,-1.353520410521936,-1.704960473394665,0.0
2019-04-11,-0.0,-0.5481961147086032,-0.0,1.0,-1.3771507863089731,-1.7000462534690102,0.0
2019-04-12,-0.0,-0.553260167850226,-0.0,1.0,-1.364059762058471,-1.69395001383381,0.0
2019-04-15,-0.0,-0.5521546143887553,-0.0,1.0,-1.37220270020344,-1.69927871277973,0.0
2019-04-16,-0.0,-0.5590016177490179,-0.0,1.0,-1.3694014328634156,-1.693737000231107,0.0
2019-04-17,-0.0,-0.5523492415834259,-0.0,1.0,-1.3734739178690345,-1.6986681465038846,0.0
2019-04-18,-0.0,-0.5197153470885736,-0.0,1.0,-1.330931387906727,-1.6250279729669248,0.0
2019-04-22,-0.0,-0.5212526978813372,-0.0,1.0,-1.2897414438620447,-1.5937100823679688,0.0
2019-04-23,-0.0,-0.5419050972796902,-0.0,1.0,-1.2798661854036448,-1.5800246500572233,0.0
2019-04-24,-0.0,-0.5236776150903575,-0.0,1.0,-1.2804819065206876,-1.5927977839335181,0.0
2019-04-25,-0.0,-0.5287978863936592,-0.0,1.0,-1.2932628797886394,-1.5812857771906648,0.0
2019-04-26,-0.0,-0.5211789622308507,-0.0,1.0,-1.2950052947405577,-1.596099541122485,0.0
2019-04-29,-0.0,-0.5205630570999912,-0.0,1.0,-1.2955167240314185,-1.5965934162915894,0.0
2019-04-30,-0.0,-0.5609125411853025,-0.0,1.0,-1.1720815781790883,-1.4376694332068232,0.0
2019-05-01,-0.0,-0.5177775873886223,-0.0,1.0,-1.2441312542837561,-1.5218899931459902,0.0
2019-05-02,-0.0,-0.5257106219277624,-0.0,1.0,-1.206967300705279,-1.5417396879675145,0.0
2019-05-03,-0.0,-0.5494130202774813,-0.0,1.0,-1.1862540021344716,-1.5332764140875133,0.0
2019-05-06,-0.0,-0.49192252389410474,-0.0,1.0,-1.1675124756829907,-1.5696100820434744,0.0
2019-05-07,-0.0,-0.48702451394759083,-0.0,1.0,-1.168639053254438,-1.57083685545224,0.0
2019-05-08,-0.0,-0.5043734230445752,-0.0,1.0,-1.157695542472666,-1.5431455004205215,0.0
2019-05-09,-0.0,-0.5051165911759772,-0.0,1.0,-1.1633534641838619,-1.525415198792149,0.0
2019-05-10,-0.0,-0.5066236270646433,-0.0,1.0,-1.1613565858975434,-1.5242307369833152,0.0
2019-05-13,-0.0,-0.4981127379816666,-0.0,1.0,-1.1300344269774774,-1.519722925048737,0.0
2019-05-14,-0.0,-0.46990788549712914,-0.0,1.0,-1.144409104052212,-1.5164195134041059,0.0
2019-05-15,-0.0,-0.4911070478723404,-0.0,1.0,-1.1502659574468086,-1.5142121010638299,0.0
2019-05-16,-0.0,-0.49122077057501873,-0.0,1.0,-1.155030373637347,-1.5145210951152535,0.0
2019-05-17,-0.0,-0.47961229946524064,-0.0,1.0,-1.1341076203208555,-1.56408756684492,0.0
2019-05-20,-0.0,-0.48142601605724034,-0.0,1.0,-1.1190149340654771,-1.5594242688963766,0.0
2019-05-21,-0.0,-0.45819577418289864,-0.0,1.0,-1.1202542093100032,-1.5483245295477055,0.0
2019-05-22,-0.0,-0.4569303862838257,-0.0,1.0,-1.1165874819252222,-1.5578599462920886,0.0
2019-05-23,-0.0,-0.4872046841092413,-0.0,1.0,-1.088891618556279,-1.5184047823772673,0.0
2019-05-24,-0.0,-0.46468112922335253,-0.0,1.0,-1.0915553376639293,-1.5292315234710137,0.0
2019-05-28,-0.0,-0.45639309472309514,-0.0,1.0,-1.0899073582826593,-1.5348732808227563,0.0
2019-05-29,-0.0,-0.4713914174252276,-0.0,1.0,-1.080786736020806,-1.5115409622886866,0.0
2019-05-30,-0.0,-0.468113536057011,-0.0,1.0,-1.070939790257926,-1.510021460096368,0.0
2019-05-31,-0.0,-0.45810690242517643,-0.0,1.0,-1.0890988725768513,-1.508273177062211,0.0
2019-06-03,-0.0,-0.4620171326975917,-0.0,1.0,-1.0936237271698723,-1.4850897042185227,0.0
2019-06-04,-0.0,-0.4703198190922307,-0.0,1.0,-1.0823776449685028,-1.4854627685349702,0.0
2019-06-05,-0.0,-0.475660082535358,-0.0,1.0,-1.0842581834208103,-1.4466925758243518,0.0
2019-06-06,-0.0,-0.46387513970940436,-0.0,1.0,-1.059276704454734,-1.4685454255149288,0.0
2019-06-07,-0.0,-0.4911341853035144,-0.0,1.0,-1.0442492012779552,-1.458226837060703,0.0
2019-06-10,-0.0,-0.5000597252637866,-0.0,1.0,-1.0210631096954013,-1.4605614174795938,0.0
2019-06-11,-0.0,-0.4974475552364999,-0.0,1.0,-1.0199010927654144,-1.4708861769163277,0.0
2019-06-12,-0.0,-0.5018542887905252,-0.0,1.0,-1.0177054671611436,-1.468197950313036,0.0
2019-06-13,-0.0,-0.5193067923172144,-0.0,1.0,-1.01377630475582,-1.4600487162081222,0.0
2019-06-14,-0.0,-0.5139892237078427,-0.0,1.0,-1.0223109159848334,-1.4549590900019955,0.0
2019-06-17,-0.0,-0.5261219424316426,-0.0,1.0,-1.0158132831578526,-1.461387565555066,0.0
2019-06-18,-0.0,-0.521772222889877,-0.0,1.0,-1.016744782277771,-1.4674518287064855,0.0
2019-06-19,-0.0,-0.5279543077789397,-0.0,1.0,-1.0159279221301585,-1.4783203282117285,0.0
2019-06-20,-0.0,-0.5391335856349143,-0.0,1.0,-1.009219743940736,-1.4777357275142926,0.0
2019-06-21,-0.0,-0.5421031426269138,-0.0,1.0,-1.0110797743755036,-1.4757856567284449,0.0
2019-06-24,-0.0,-0.5206324875963051,-0.0,1.0,-1.0053245129280788,-1.5077649146867815,0.0
2019-06-25,-0.0,-0.5286501266637179,-0.0,1.0,-0.9942096586111223,-1.4982106236680204,0.0
2019-06-26,-0.0,-0.5269202869347949,-0.0,1.0,-1.0047956798581446,-1.4982671072781495,0.0
2019-06-27,-0.0,-0.5154893170160345,-0.0,1.0,-1.0048871117573408,-1.5185589078718849,0.0
2019-06-28,-0.0,-0.5083774072429247,-0.0,1.0,-1.0098106504097866,-1.5191166377326497,0.0
2019-07-01,-0.0,-0.4821882438374955,-0.0,1.0,-1.050348973252108,-1.5018356396498163,0.0
2019-07-02,-0.0,-0.481675815305134,-0.0,1.0,-1.053802066515983,-1.50068614788505,0.0
2019-07-03,-0.0,-0.4896215388335819,-0.0,1.0,-1.0420378058119382,-1.4988110112450121,0.0
2019-07-05,-0.0,-0.5137913036495764,-0.0,1.0,-1.0112819689243986,-1.4898221383546795,0.0
2019-07-08,-0.0,-0.5103467673885965,-0.0,1.0,-1.0159119218869288,-1.4919034033832925,0.0
2019-07-09,-0.0,-0.506782790174988,-0.0,1.0,-1.0142880077058918,-1.4924145127628834,0.0
2019-07-10,-0.0,-0.44854997203802827,-0.0,1.0,-1.0476551889430374,-1.4983622273707757,0.0
2019-07-11,-0.0,-0.43998883884083395,-0.0,1.0,-1.0618647108063939,-1.4842747239606173,0.0
2019-07-12,-0.0,-0.49317976335547775,-0.0,1.0,-0.961240614804041,-1.4765910609693778,0.0
2019-07-15,-0.0,-0.5525346705320066,-0.0,1.0,-0.9287785003525818,-1.4362610671472225,0.0
2019-07-16,-0.0,-0.5420054200542006,-0.0,1.0,-0.9449353913828993,-1.4406346962020344,0.0
2019-07-17,-0.0,-0.5440129067799945,-0.0,1.0,-0.9514421752646283,-1.4394994687758231,0.0
2019-07-18,-0.0,-0.5446432081777078,-0.0,1.0,-0.9520739138981716,-1.4348732062119127,0.0
2019-07-19,-0.0,-0.5480281524004247,-0.0,1.0,-0.9502614713167932,-1.4336098769315455,0.0
2019-07-22,-0.0,-0.5339916594539302,-0.0,1.0,-0.9431898654496813,-1.4570383193012826,0.0
2019-07-23,-0.0,-0.5349285686174191,-0.0,1.0,-0.94560982329096,-1.4550749734346098,0.0
2019-07-24,-0.0,-0.5344664778092539,-0.0,1.0,-0.9457821844507397,-1.4542807680201448,0.0
2019-07-25,-0.0,-0.545343427174513,-0.0,1.0,-0.9330494440501537,-1.4645138396025548,0.0
2019-07-26,-0.0,-0.5523331621162433,-0.0,1.0,-0.9312102414160971,-1.467620214153068,0.0
2019-07-29,-0.0,-0.5410853325955496,-0.0,1.0,-0.9331646970475475,-1.4781629184617207,0.0
2019-07-30,-0.0,-0.5305225653206651,-0.0,1.0,-0.9409738717339668,-1.4873317498020586,0.0
2019-07-31,-0.0,-0.5667771726260952,-0.0,1.0,-0.9098587102375878,-1.470044991712053,0.0
2019-08-01,-0.0,-0.5747081098138214,-0.0,1.0,-0.9053329125907226,-1.4644209529820131,0.0
2019-08-02,-0.0,-0.5684866656146442,-0.0,1.0,-0.8893009310399244,-1.4872968281521226,0.0
2019-08-05,-0.0,-0.5608678500986193,-0.0,1.0,-0.8927021696252465,-1.4912426035502957,0.0
2019-08-06,-0.0,-0.5626315379218957,-0.0,1.0,-0.8496375399485542,-1.4851118559513603,0.0
2019-08-07,-0.0,-0.5569501832072972,-0.0,1.0,-0.8531223201060264,-1.4879940749980511,0.0
2019-08-08,-0.0,-0.5603872277305019,-0.0,1.0,-0.8597860879069404,-1.483332032164884,0.0
2019-08-09,-0.0,-0.5316578998636274,-0.0,1.0,-0.8400545489966882,-1.5246444574323008,0.0
2019-08-12,-0.0,-0.5274772320386083,-0.0,1.0,-0.8498092939985988,-1.5146726862302484,0.0
2019-08-13,-0.0,-0.511372030636445,-0.0,1.0,-0.8481785311613079,-1.5283620388009798,0.0
2019-08-14,-0.0,-0.5102984610601586,-0.0,1.0,-0.8464946370278253,-1.5294186227265663,0.0
2019-08-15,-0.0,-0.5461101733926652,-0.0,1.0,-0.8369264999232775,-1.4530842412152831,0.0
2019-08-16,-0.0,-0.5505940973553085,-0.0,1.0,-0.8334610962054426,-1.448869298581832,0.0
2019-08-19,-0.0,-0.5384644796207082,-0.0,1.0,-0.8369656649078535,-1.4480767760189646,0.0
2019-08-20,-0.0,-0.5525302215612248,-0.0,1.0,-0.8326659802463485,-1.4282500095336153,0.0
2019-08-21,-0.0,-0.5570917123705058,-0.0,1.0,-0.8296008531383303,-1.4219226081657526,0.0
2019-08-22,-0.0,-0.5603120243531202,-0.0,1.0,-0.8237823439878235,-1.4211187214611873,0.0
2019-08-23,-0.0,-0.5592343113749667,-0.0,1.0,-0.8242569547513035,-1.4220801461354036,0.0
2019-08-26,-0.0,-0.5516289969007484,-0.0,1.0,-0.8170307657419307,-1.4108776173558093,0.0
2019-08-27,-0.0,-0.5461460636264848,-0.0,1.0,-0.7981788885974445,-1.4028178513883163,0.0
2019-08-28,-0.0,-0.5257990782028703,-0.0,1.0,-0.82373440251808,-1.3976093228912954,0.0
2019-08-29,-0.0,-0.5342665173572229,-0.0,1.0,-0.8203434117207913,-1.3780888391190742,0.0
2019-08-30,-0.0,-0.5223091247672254,-0.0,1.0,-0.8323277467411545,-1.3697579143389198,0.0
2019-09-03,-0.0,-0.5166592295106351,-0.0,1.0,-0.830804700282612,-1.3711140859735238,0.0
2019-09-04,-0.0,-0.5245309708159619,-0.0,1.0,-0.8295116140559857,-1.3683740321620013,0.0
2019-09-05,-0.0,-0.528924083574987,-0.0,1.0,-0.8279425979626739,-1.3608818499516693,0.0
2019-09-06,-0.0,-0.5274713027972808,-0.0,1.0,-0.8321260076525875,-1.3552509379991828,0.0
2019-09-09,-0.0,-0.5319662691779041,-0.0,1.0,-0.8323117500650099,-1.350570229206137,0.0
2019-09-10,-0.0,-0.5239207832665776,-0.027369826435246998,1.0,-0.8449043168669337,-1.3124165554072096,0.0
2019-09-11,-0.0,-0.531010888758093,-0.08181283107710417,1.0,-0.8213655091230134,-1.2444452619187756,0.0
2019-09-12,-0.0,-0.5158254604271588,-0.08723302576921664,1.0,-0.824798735433592,-1.24824467889571,0.0
2019-09-13,-0.0,-0.5150178302268299,-0.08650417264071174,1.0,-0.8252270137127312,-1.249586412264255,0.0
2019-09-16,-0.0,-0.518180815471157,-0.08287069377550646,1.0,-0.8255818228611346,-1.2499724254568183,0.0
2019-09-17,-0.0,-0.48456118345814736,-0.0904932305308592,1.0,-0.8377171948205262,-1.2762386099531486,0.0
