Date,CPT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-07,1.0,-0.0,-0.3543110172991328,-0.0,-0.5770430872298444,-0.3629605836736567,0.0
2018-12-10,1.0,-0.0,-0.3510098135203442,-0.0,-0.5733054031284865,-0.3526036567317106,0.0
2018-12-11,1.0,-0.0,-0.3509267270822897,-0.0,-0.5746391001411721,-0.35140489093310256,0.0
2018-12-12,1.0,-0.0,-0.3509802582143589,-0.0,-0.5746977252544573,-0.3513445818248059,0.0
2018-12-13,1.0,-0.0,-0.34835577539617113,-0.0,-0.5895163506457818,-0.3521571860401209,0.0
2018-12-14,1.0,-0.0,-0.3381888140717329,-0.0,-0.5984380010077414,-0.35369428793916907,0.0
2018-12-17,1.0,-0.0,-0.3351751221516965,-0.0,-0.5832458103109731,-0.3647655144070506,0.0
2018-12-18,1.0,-0.0,-0.33848832680367497,-0.0,-0.5873026783054963,-0.3653172039315417,0.0
2018-12-19,1.0,-0.0,-0.34005419556331234,-0.0,-0.5889174665870573,-0.36745051210214486,0.0
2018-12-20,1.0,-0.0,-0.33138245581948284,-0.0,-0.5911844722342882,-0.3636176584897464,0.0
2018-12-21,1.0,-0.0,-0.3313461363429508,-0.0,-0.5943615181578229,-0.34973150086465826,0.0
2018-12-24,1.0,-0.0,-0.316968929492108,-0.0,-0.5880557188729592,-0.356315860883723,0.0
2018-12-26,1.0,-0.0,-0.31912985489916523,-0.0,-0.6104123071262677,-0.3699956308781935,0.0
2018-12-27,1.0,-0.0,-0.2988181573999463,-0.0,-0.5704628883516877,-0.36905721192586627,0.0
2018-12-28,1.0,-0.0,-0.30027511239347787,-0.0,-0.5693037196090273,-0.36710729383345636,0.0
2018-12-31,1.0,-0.0,-0.3000357877784737,-0.0,-0.5693835555157915,-0.367316811308938,0.0
2019-01-02,1.0,-0.0,-0.299691454634888,-0.0,-0.5688637481554353,-0.3672807762822519,0.0
2019-01-03,1.0,-0.0,-0.31245301929341013,-0.0,-0.6178674745449989,-0.3475319468804811,0.0
2019-01-04,1.0,-0.0,-0.31714564384058797,-0.0,-0.5989520720393767,-0.3521446231315354,0.0
2019-01-07,1.0,-0.0,-0.29617564371457894,-0.0,-0.5964344682939889,-0.33863626221607385,0.0
2019-01-08,1.0,-0.0,-0.2888131667446159,-0.0,-0.6011892830894635,-0.3371194405469811,0.0
2019-01-09,1.0,-0.0,-0.2970192974217929,-0.0,-0.6035866818720512,-0.33547997585027167,0.0
2019-01-10,1.0,-0.0,-0.2956597532630073,-0.0,-0.6045279814053282,-0.33474879313427497,0.0
2019-01-11,1.0,-0.0,-0.28516097255182915,-0.0,-0.6081359423274973,-0.34554247078314604,0.0
2019-01-14,1.0,-0.0,-0.28603729655913496,-0.0,-0.6058564104860193,-0.3467729297723254,0.0
2019-01-15,1.0,-0.0,-0.28443737538923364,-0.0,-0.6051434843970519,-0.3505902910011425,0.0
2019-01-16,1.0,-0.0,-0.2882552735073293,-0.0,-0.5973811226313909,-0.34890060779406507,0.0
2019-01-17,1.0,-0.0,-0.2964784970171846,-0.0,-0.5898851393464518,-0.3396180215475025,0.0
2019-01-18,1.0,-0.0,-0.2970505303674529,-0.0,-0.5887750078324308,-0.3520341941547689,0.0
2019-01-22,1.0,-0.0,-0.23720363394637717,-0.0,-0.7241081320629295,-0.2545091956569909,0.0
2019-01-23,1.0,-0.0,-0.2197719306030084,-0.0,-0.7339929893064739,-0.26480898078715004,0.0
2019-01-24,1.0,-0.0,-0.2224485728836828,-0.0,-0.7253603773167112,-0.26649099887070704,0.0
2019-01-25,1.0,-0.0,-0.16920126655666057,-0.0,-0.8552602238772689,-0.20539178522053247,0.0
2019-01-28,1.0,-0.0,-0.17256942128548877,-0.0,-0.8459280997798972,-0.20476222237043953,0.0
2019-01-29,1.0,-0.0,-0.16757843027799488,-0.0,-0.8429161549625991,-0.2223958914815228,0.0
2019-01-30,1.0,-0.0,-0.16556350626118066,-0.0,-0.8427996422182469,-0.2277728085867621,0.0
2019-01-31,1.0,-0.0,-0.17860492118072613,-0.0,-0.81174920734158,-0.24248649131425,0.0
2019-02-01,1.0,-0.0,-0.17695866886150285,-0.0,-0.8030208657739022,-0.24451661698625263,0.0
2019-02-04,1.0,-0.0,-0.17512340463378842,-0.0,-0.8053764397207275,-0.24300707075199005,0.0
2019-02-05,1.0,-0.0,-0.16885416436112524,-0.0,-0.8020406808171577,-0.24240277992961645,0.0
2019-02-06,1.0,-0.0,-0.18318852027382831,-0.0,-0.7901527119536598,-0.22079603299982448,0.0
2019-02-07,1.0,-0.0,-0.18559344319775598,-0.0,-0.7867943548387097,-0.21905680224403926,0.0
2019-02-08,1.0,-0.0,-0.19350455820476858,-0.0,-0.798891129032258,-0.19902699859747544,0.0
2019-02-11,1.0,-0.0,-0.1776022814522321,-0.0,-0.7987715257211803,-0.21733026214763632,0.0
2019-02-12,1.0,-0.0,-0.177410166520596,-0.0,-0.7930324276950044,-0.22063978965819458,0.0
2019-02-13,1.0,-0.0,-0.1900986184629577,-0.0,-0.7912758900920294,-0.21500582046607658,0.0
2019-02-14,1.0,-0.0,-0.17674275138803208,-0.0,-0.7988455098263858,-0.22763726095003084,0.0
2019-02-15,1.0,-0.0,-0.20244589125461904,-0.0,-0.7833450642266409,-0.2137515396797466,0.0
2019-02-19,1.0,-0.0,-0.19442432224783227,-0.0,-0.7892657227527164,-0.21145867632532103,0.0
2019-02-20,1.0,-0.0,-0.2052738959699888,-0.0,-0.7814536120922274,-0.20705087422942764,0.0
2019-02-21,1.0,-0.0,-0.19507127859431983,-0.0,-0.7959111504033595,-0.21920654215935462,0.0
2019-02-22,1.0,-0.0,-0.20710579544455193,-0.0,-0.7809779263037551,-0.21049160144226542,0.0
2019-02-25,1.0,-0.0,-0.20471365638766517,-0.0,-0.7847136563876652,-0.21323788546255504,0.0
2019-02-26,1.0,-0.0,-0.20550268746145037,-0.0,-0.7855317649132082,-0.21180280200898757,0.0
2019-02-27,1.0,-0.0,-0.2042515695561185,-0.0,-0.7927745346403788,-0.2058596761757903,0.0
2019-02-28,1.0,-0.0,-0.2028490906688978,-0.0,-0.789224536527368,-0.20969659606323487,0.0
2019-03-01,1.0,-0.0,-0.20453995024108854,-0.0,-0.7929500869680091,-0.20423170919659173,0.0
2019-03-04,1.0,-0.0,-0.19594683800554505,-0.0,-0.7945253707697048,-0.20994146899617128,0.0
2019-03-05,1.0,-0.0,-0.18529723522657007,-0.0,-0.8128478049642257,-0.21014044695698259,0.0
2019-03-06,1.0,-0.0,-0.1814030443414957,-0.0,-0.8163688506507831,-0.2082947275534966,0.0
2019-03-07,1.0,-0.0,-0.18306822431962688,-0.0,-0.8177678041053396,-0.19923877411832003,0.0
2019-03-08,1.0,-0.0,-0.17346758132330162,-0.0,-0.8500774507634432,-0.18935605222394333,0.0
2019-03-11,1.0,-0.0,-0.17473022384732007,-0.0,-0.8462052974226345,-0.20861945955587266,0.0
2019-03-12,1.0,-0.0,-0.15433085041744493,-0.0,-0.8593064338276662,-0.2367621576614083,0.0
2019-03-13,1.0,-0.0,-0.1644954086940788,-0.0,-0.860654996155064,-0.23657664992988647,0.0
2019-03-14,1.0,-0.0,-0.15580357142857143,-0.0,-0.8587053571428571,-0.21763392857142858,0.0
2019-03-15,1.0,-0.0,-0.14912810870100507,-0.0,-0.8619971795043986,-0.22734089942470842,0.0
2019-03-18,1.0,-0.0,-0.15989716064139284,-0.0,-0.8638055073182833,-0.2315464243025642,0.0
2019-03-19,1.0,-0.0,-0.15719842598036998,-0.0,-0.86955538468497,-0.23476864625265728,0.0
2019-03-20,1.0,-0.0,-0.1595433852007882,-0.0,-0.8692441847296777,-0.23616679123915651,0.0
2019-03-21,1.0,-0.0,-0.16113529198404064,-0.0,-0.8717582517228872,-0.234063293434893,0.0
2019-03-22,1.0,-0.0,-0.15792957071456284,-0.0,-0.8900883218842003,-0.23417851518816898,0.0
2019-03-25,1.0,-0.0,-0.1048689985972216,-0.0,-0.9202678854246799,-0.2374315579890493,0.0
2019-03-26,1.0,-0.0,-0.11120203673395163,-0.0,-0.9196444808146936,-0.24229405346426625,0.0
2019-03-27,1.0,-0.0,-0.09699338681453538,-0.0,-0.9278458286934982,-0.24771038338295118,0.0
2019-03-28,1.0,-0.0,-0.0897572474444117,-0.0,-0.9155239239329993,-0.26133865228133,0.0
2019-03-29,1.0,-0.0,-0.09521974659443776,-0.0,-0.9131439969174279,-0.2582334141752986,0.0
2019-04-01,1.0,-0.0,-0.10160112486959677,-0.0,-0.9127092121377057,-0.2535492357236812,0.0
2019-04-02,1.0,-0.0,-0.11230612475942488,-0.0,-0.9266387410845692,-0.2252688780708706,0.0
2019-04-03,1.0,-0.0,-0.11265435595332503,-0.0,-0.9329783618443412,-0.22014274385408406,0.0
2019-04-04,1.0,-0.0,-0.11224489795918369,-0.0,-0.9386397574550885,-0.2116837865966786,0.0
2019-04-05,1.0,-0.0,-0.10859615733188328,-0.0,-0.9426092079028459,-0.21451876019575858,0.0
2019-04-08,1.0,-0.0,-0.10323048015756231,-0.0,-0.9441287664410386,-0.21646707264618656,0.0
2019-04-09,1.0,-0.0,-0.0937202232406189,-0.0,-0.9683288715458959,-0.20665638186850585,0.0
2019-04-10,1.0,-0.0,-0.08746117748407427,-0.0,-0.9710503049126068,-0.20849674684319103,0.0
2019-04-11,1.0,-0.0,-0.09073779795686719,-0.0,-0.9717366628830874,-0.20767309875141884,0.0
2019-04-12,1.0,-0.0,-0.09306594153636982,-0.0,-0.9667799682755495,-0.20616360752322682,0.0
2019-04-15,1.0,-0.0,-0.09377407222801215,-0.0,-0.9641578685033304,-0.20771217544972587,0.0
2019-04-16,1.0,-0.0,-0.09083706822400289,-0.0,-0.9624700076961384,-0.21026302684594142,0.0
2019-04-17,1.0,-0.0,-0.09139097057210747,-0.0,-1.0067857795649788,-0.18662036190824347,0.0
2019-04-18,1.0,-0.0,-0.10770712467609897,-0.0,-1.0130477653695338,-0.1723268132724896,0.0
2019-04-22,1.0,-0.0,-0.1057487091222031,-0.0,-1.0131956397016637,-0.17592656339644291,0.0
2019-04-23,1.0,-0.0,-0.10695162587613466,-0.0,-1.009192232563484,-0.18189130184993682,0.0
2019-04-24,1.0,-0.0,-0.10890702218135846,-0.0,-1.0081140098839214,-0.18156533731754973,0.0
2019-04-25,1.0,-0.0,-0.1153970154753132,-0.0,-1.0148074797347089,-0.17266949152542374,0.0
2019-04-26,1.0,-0.0,-0.11453196294418584,-0.0,-1.0152555652855233,-0.1746785269852975,0.0
2019-04-29,1.0,-0.0,-0.11613869369888263,-0.0,-1.0160580578274394,-0.17168528971316668,0.0
2019-04-30,1.0,-0.0,-0.10171523423091111,-0.0,-1.0242299889339728,-0.17945407598672078,0.0
2019-05-01,1.0,-0.0,-0.10433125114826382,-0.0,-0.9972441668197686,-0.19495223222487598,0.0
2019-05-02,1.0,-0.0,-0.10726659477319138,-0.0,-0.9850400385471401,-0.20218892687515774,0.0
2019-05-03,1.0,-0.0,-0.10800642349162651,-0.0,-0.9840100940582702,-0.20208763477861894,0.0
2019-05-06,1.0,-0.0,-0.10269564619929916,-0.0,-0.9869912740764492,-0.20058172823672218,0.0
2019-05-07,1.0,-0.0,-0.10487157181447736,-0.0,-0.9873403232452727,-0.19703768142484318,0.0
2019-05-08,1.0,-0.0,-0.11731856361430894,-0.0,-0.9577735564049162,-0.21360400979561944,0.0
2019-05-09,1.0,-0.0,-0.1164028384279476,-0.0,-0.9393422489082969,-0.21863628093158657,0.0
2019-05-10,1.0,-0.0,-0.11949599708879186,-0.0,-0.9404112081513828,-0.21449690684133915,0.0
2019-05-13,1.0,-0.0,-0.11720119272528623,-0.0,-0.9437325017640498,-0.2152823617781622,0.0
2019-05-14,1.0,-0.0,-0.08831555445298933,-0.0,-0.9480841658961231,-0.21884937191312778,0.0
2019-05-15,1.0,-0.0,-0.0839696370822853,-0.0,-0.947808120733022,-0.214000179662235,0.0
2019-05-16,1.0,-0.0,-0.08661187460702416,-0.0,-0.9458591574598041,-0.21312763855205244,0.0
2019-05-17,1.0,-0.0,-0.0873124453315989,-0.0,-0.939040527508018,-0.21645322627671743,0.0
2019-05-20,1.0,-0.0,-0.07341522901702804,-0.0,-0.946320288201204,-0.2178738448457184,0.0
2019-05-21,1.0,-0.0,-0.07967254182696609,-0.0,-0.9407712266261071,-0.21629238615012972,0.0
2019-05-22,1.0,-0.0,-0.07791277885927815,-0.0,-0.9428744042424649,-0.21679980309234523,0.0
2019-05-23,1.0,-0.0,-0.07430845949149133,-0.0,-0.953241351550795,-0.20863615018224915,0.0
2019-05-24,1.0,-0.0,-0.0521531846637111,-0.0,-0.9608795419609242,-0.21478379040702208,0.0
2019-05-28,1.0,-0.0,-0.05230577389832773,-0.0,-0.958404774098733,-0.21601460731701885,0.0
2019-05-29,1.0,-0.0,-0.054153148748944495,-0.0,-0.9605128660948403,-0.20745744633571842,0.0
2019-05-30,1.0,-0.0,-0.05560474588276961,-0.0,-0.9577430494067647,-0.20019479369576768,0.0
2019-05-31,1.0,-0.0,-0.05299579924828654,-0.0,-0.950961751050188,-0.20696440415653328,0.0
2019-06-03,1.0,-0.0,-0.061919982365259564,-0.0,-0.9705058966163341,-0.1719166758514273,0.0
2019-06-04,1.0,-0.0,-0.06519631604459526,-0.0,-0.965980698893932,-0.17214559555810163,0.0
2019-06-05,1.0,-0.0,-0.06355450651280706,-0.0,-0.9961753649794561,-0.12575399947547863,0.0
2019-06-06,1.0,-0.0,-0.05053548259406681,-0.0,-1.034767884238999,-0.11380379565896245,0.0
2019-06-07,1.0,-0.0,-0.05835456382324519,-0.0,-1.0236536941052448,-0.11424931916015109,0.0
2019-06-10,1.0,-0.0,-0.060611376694004654,-0.0,-1.0148677689575019,-0.11740713126617254,0.0
2019-06-11,1.0,-0.0,-0.05908221376899228,-0.014951955847753906,-1.0177884298247541,-0.10701642516326215,0.0
2019-06-12,1.0,-0.0,-0.06459619143842386,-0.01803246282589119,-1.0117068242219245,-0.1020668145577544,0.0
2019-06-13,1.0,-0.0,-0.07207999120975718,-0.026436655312603013,-1.0036039995604877,-0.09541808592462367,0.0
2019-06-14,1.0,-0.0,-0.06891405495566676,-0.02651215872179791,-1.0049381090334475,-0.09435080326573611,0.0
2019-06-17,1.0,-0.0,-0.06862572971074923,-0.026927972611157442,-1.0050695694157925,-0.09399552297765879,0.0
2019-06-18,1.0,-0.0,-0.08245633307700759,-0.025332308030319675,-1.0025266395693726,-0.08676260573437328,0.0
2019-06-19,1.0,-0.0,-0.07695345928510301,-0.03714918921291115,-1.0039935926974304,-0.07620740350646214,0.0
2019-06-20,1.0,-0.0,-0.07909070942235889,-0.03623984186250824,-1.0036898748078191,-0.07731166264001758,0.0
2019-06-21,1.0,-0.0,-0.08193480362006854,-0.03679377910552676,-0.999099376153238,-0.07879360337404447,0.0
2019-06-24,1.0,-0.0,-0.07917474872156585,-0.04659672015517545,-0.9845706224651737,-0.09387674131546464,0.0
2019-06-25,1.0,-0.0,-0.07821697052534114,-0.046625956217896426,-0.9851855117832499,-0.09450849848989219,0.0
2019-06-26,1.0,-0.0,-0.07519626003351856,-0.03975919555437947,-0.9697009790949987,-0.12051248125606422,0.0
2019-06-27,1.0,-0.0,-0.07826394726363757,-0.05156395168782905,-0.9782108569658894,-0.10403486262885457,0.0
2019-06-28,1.0,-0.0,-0.06898913139524608,-0.05144914730052134,-0.9846469912520985,-0.10395864628435096,0.0
2019-07-01,1.0,-0.0,-0.06766037319200618,-0.0522468808656288,-0.9844540134702441,-0.10387545544882412,0.0
2019-07-02,1.0,-0.0,-0.07309349986806227,-0.0525991731902542,-0.9769988565397132,-0.0962705602955405,0.0
2019-07-03,1.0,-0.0,-0.06348506557919101,-0.06106028876887468,-0.9839964730519123,-0.09582277085859144,0.0
2019-07-05,1.0,-0.0,-0.04342562838402958,-0.07184047189329577,-0.9852533345071972,-0.10047541488752916,0.0
2019-07-08,1.0,-0.0,-0.041532914119871596,-0.07462292775163801,-0.9847412163053516,-0.09777494393386395,0.0
2019-07-09,1.0,-0.0,-0.034710307509568425,-0.07551361576701421,-0.9872860850820465,-0.10215124719545994,0.0
2019-07-10,1.0,-0.0,-0.02140861185064578,-0.07234482606878039,-1.0029043543312284,-0.10361064049814077,0.0
2019-07-11,1.0,-0.0,-0.02043287755686197,-0.07202148975053395,-1.0056146376907324,-0.10374969724992844,0.0
2019-07-12,1.0,-0.0,-0.0272575029747477,-0.07282623066413997,-1.0108413027191396,-0.09256974130712617,0.0
2019-07-15,1.0,-0.0,-0.02766215174540249,-0.07686378152185883,-1.0123334434533642,-0.08554123995154718,0.0
2019-07-16,1.0,-0.0,-0.02898359211540579,-0.08626803215504901,-1.008082810263187,-0.07904415813236428,0.0
2019-07-17,1.0,-0.0,-0.015428321678321678,-0.09204545454545454,-0.9969842657342658,-0.0808784965034965,0.0
2019-07-18,1.0,-0.0,-0.014817562849162013,-0.08881808659217877,-1.0019858589385475,-0.0766628840782123,0.0
2019-07-19,1.0,-0.0,-0.01728158301915575,-0.09634537014840805,-0.9907381175496328,-0.07487959552814523,0.0
2019-07-22,1.0,-0.0,-0.029459901800327332,-0.10415711947626842,-0.9952427714129841,-0.05333333333333334,0.0
2019-07-23,1.0,-0.0,-0.034848451786064986,-0.10308333515176642,-0.992580792982303,-0.051585309970104964,0.0
2019-07-24,1.0,-0.0,-0.033916466214738684,-0.09949704788978789,-0.9975071069319922,-0.055805816750492024,0.0
2019-07-25,1.0,-0.0,-0.026184184665108867,-0.10408158808499487,-1.0020528051363804,-0.051494835229630276,0.0
2019-07-26,1.0,-0.0,-0.01816593886462882,-0.10596069868995632,-1.0074235807860261,-0.051855895196506546,0.0
2019-07-29,1.0,-0.0,-0.0,-0.10904062685191282,-1.0056846864643005,-0.08013432540989003,0.0
2019-07-30,1.0,-0.0,-0.0,-0.11173086213711626,-0.9996486450876192,-0.08461065483771796,0.0
2019-07-31,1.0,-0.0,-0.0,-0.11192555853048325,-0.9987051749111179,-0.08401000746170391,0.0
2019-08-01,1.0,-0.0,-0.0,-0.12433553168493726,-0.9923462072920574,-0.08902221143878068,0.0
2019-08-02,1.0,-0.0,-0.0,-0.12835320827914562,-0.9922851411819164,-0.08360702713426058,0.0
2019-08-05,1.0,-0.0,-0.0,-0.12616853265292657,-0.9971845236785958,-0.07621582385676265,0.0
2019-08-06,1.0,-0.0,-0.0,-0.13378072163151475,-0.9611730869792574,-0.08388530590901168,0.0
2019-08-07,1.0,-0.0,-0.0028316887756213377,-0.13450521684201355,-0.9574811039229781,-0.08338234333137294,0.0
2019-08-08,1.0,-0.0,-0.00317992725371899,-0.134929105046501,-0.9573976869296279,-0.08252564633110449,0.0
2019-08-09,1.0,-0.0,-0.0,-0.1317119736185538,-0.9515327707027097,-0.08628208187794242,0.0
2019-08-12,1.0,-0.0,-0.0,-0.13710918033497282,-0.9582259008081815,-0.07137130847398869,0.0
2019-08-13,1.0,-0.0,-0.0,-0.13343717549325027,-0.9628115264797508,-0.06712962962962962,0.0
2019-08-14,1.0,-0.0,-0.0,-0.1336576126727218,-0.9569540699926823,-0.061706340665490085,0.0
2019-08-15,1.0,-0.0,-0.0,-0.14459118690430395,-0.9408898576740607,-0.05154506988075394,0.0
2019-08-16,1.0,-0.0,-0.0,-0.1492105037329443,-0.951321548099202,-0.04483823908006522,0.0
2019-08-19,1.0,-0.0,-0.0,-0.14947350398082357,-0.9521445081756699,-0.03863111035014126,0.0
2019-08-20,1.0,-0.0,-0.0,-0.1543700098202468,-0.9467571837240083,-0.03370906451475172,0.0
2019-08-21,1.0,-0.0,-0.0,-0.16427840327533266,-0.9412743091095189,-0.02682531559194814,0.0
2019-08-22,1.0,-0.0,-0.0,-0.16333098876739777,-0.9407890530085045,-0.027303536031715585,0.0
2019-08-23,1.0,-0.0,-0.0,-0.16299390477814246,-0.9408592984101274,-0.027343250500831164,0.0
2019-08-26,1.0,-0.0,-0.0,-0.16280102332071802,-0.935112163562171,-0.01636467429223841,0.0
2019-08-27,1.0,-0.0,-0.0,-0.16189953103215174,-0.9337107609108961,-0.01685749292323292,0.0
2019-08-28,1.0,-0.0,-0.0,-0.163510061020671,-0.9349675893667786,-0.012943138869534005,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1640095445235129,-0.9352577232510506,-0.012352978440357286,0.0
2019-08-30,1.0,-0.0,-0.0,-0.16610505033486372,-0.9342277073417294,-0.005728486584389874,0.0
2019-09-03,1.0,-0.0,-0.0,-0.17691773178075845,-0.9252700511675896,-0.0034743425070013264,0.0
2019-09-04,1.0,-0.0,-0.0,-0.1803095714436138,-0.9229019690428557,-0.0027166473623249448,0.0
2019-09-05,1.0,-0.0,-0.0,-0.16489383977553498,-0.9255831483730474,-0.003413040747099962,0.0
2019-09-06,1.0,-0.0,-0.0,-0.17156237586502476,-0.9191319437185089,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.17028394597081084,-0.9206498557270103,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.18717446560273346,-0.8962456769032043,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.18713291956512684,-0.8956137793143667,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.1938898343779835,-0.8815740317961064,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.18866749688667495,-0.8868825238688253,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.19091021825396826,-0.8758680555555556,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.1910158835208471,-0.877130211780278,-0.0,0.0
