Date,ECL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.19047944114501558,-0.3236625935786288,-0.05224474935718024,-0.3706282567638291,-0.338430382051107,0.0
2018-10-19,1.0,-0.18500418561505916,-0.31738274621597773,-0.04758026199687776,-0.37340211316998123,-0.33910269463110027,0.0
2018-10-22,1.0,-0.18796277426805244,-0.3116636098091162,-0.039829721712745965,-0.38006928877114327,-0.34481353168942325,0.0
2018-10-23,1.0,-0.18695277412330444,-0.3133647870072132,-0.035997822437962165,-0.3843396996779023,-0.3476387061652226,0.0
2018-10-24,1.0,-0.1887092018417292,-0.31041756447186375,-0.029826033704552155,-0.38751162421465674,-0.35165233958583775,0.0
2018-10-25,1.0,-0.16985736152088554,-0.2848554759422347,-0.02562168637281217,-0.40091838771933713,-0.33707491293063285,0.0
2018-10-26,1.0,-0.16685807677017536,-0.28177039621891425,-0.022129952736428284,-0.4027783912716993,-0.3350413004107955,0.0
2018-10-29,1.0,-0.16645693975318454,-0.28127690575534803,-0.02068569662450052,-0.4041768770558757,-0.3350773781928163,0.0
2018-10-30,1.0,-0.1663244806499327,-0.28129898227255673,-0.020597390555665937,-0.40419895357308433,-0.3352319138132769,0.0
2018-10-31,1.0,-0.16671073506081438,-0.278049532875022,-0.02106469240260885,-0.4034461484223515,-0.33414859862506613,0.0
2018-11-01,1.0,-0.1775609756097561,-0.26933481152993344,-0.03017738359201774,-0.4049445676274944,-0.3352771618625277,0.0
2018-11-02,1.0,-0.18444886238126795,-0.2507841837861719,-0.02518223989396952,-0.41453501214932625,-0.33404020322509387,0.0
2018-11-05,1.0,-0.17957403471484237,-0.26888505136379737,-0.023955012398157987,-0.4183714133900106,-0.32317127169677645,0.0
2018-11-06,1.0,-0.17784275935402408,-0.267893932345318,-0.024944064154538002,-0.4195077645599345,-0.32509248798210055,0.0
2018-11-07,1.0,-0.17736291965630258,-0.26769421560811407,-0.025733014438834263,-0.41894764815306934,-0.3248073345734786,0.0
2018-11-08,1.0,-0.17521990894222694,-0.26738275206648104,-0.023537992308712372,-0.4186447420766477,-0.325332626088494,0.0
2018-11-09,1.0,-0.17585406301824213,-0.2677722498618021,-0.023217247097844115,-0.4185295743504699,-0.3257490326147043,0.0
2018-11-12,1.0,-0.17595450136672253,-0.2586853011198307,-0.022771360550216033,-0.42264791464597484,-0.3243541133938806,0.0
2018-11-13,1.0,-0.16902581182348042,-0.25605854770147685,-0.015316183881852841,-0.4269030194136465,-0.3238091064463824,0.0
2018-11-14,1.0,-0.1688909341923608,-0.2562619157188876,-0.01527403414195867,-0.42697170907019044,-0.3239541559836083,0.0
2018-11-15,1.0,-0.16887409969570263,-0.2562446638499092,-0.014645679633967469,-0.42816173734101015,-0.32126360034151363,0.0
2018-11-16,1.0,-0.1683322035380814,-0.25405086265334237,-0.014104218145240646,-0.42767488137149856,-0.32253832192604576,0.0
2018-11-19,1.0,-0.16827480581993218,-0.2551361995405317,-0.011749261568756152,-0.4292746964227109,-0.3235094628596433,0.0
2018-11-20,1.0,-0.14197840549678262,-0.2521976224233831,-0.0,-0.44065874141127714,-0.3464281819173301,0.0
2018-11-21,1.0,-0.1395394564362492,-0.2528401642925806,-0.0,-0.44269422354277727,-0.3496679192519444,0.0
2018-11-23,1.0,-0.14081338458850254,-0.2423772496942163,-0.0,-0.44897780884151667,-0.35197885724270483,0.0
2018-11-26,1.0,-0.14119216303682325,-0.24081605877722384,-0.0,-0.45088778098486837,-0.35380040234409166,0.0
2018-11-27,1.0,-0.1380483125490538,-0.24121391820005234,-0.0,-0.44915845469608445,-0.35174849568326505,0.0
2018-11-28,1.0,-0.13696956474310026,-0.24692920257445186,-0.0,-0.4471037416821207,-0.3507363368604778,0.0
2018-11-29,1.0,-0.12740207348284388,-0.24289680301912983,-0.0,-0.4459940137943001,-0.3526439075174598,0.0
2018-11-30,1.0,-0.12812377765222305,-0.2451214742057456,-0.0,-0.45004128819157724,-0.3497761745403972,0.0
2018-12-03,1.0,-0.12903295986076363,-0.2454476231915588,-0.0,-0.4506472315892527,-0.3504405525943653,0.0
2018-12-04,1.0,-0.12189238525730181,-0.25089099443671764,-0.0,-0.4495610222531293,-0.3508344923504868,0.0
2018-12-06,1.0,-0.11977430110284688,-0.22488672309139093,-0.0,-0.45216722236470885,-0.34047191587586556,0.0
2018-12-07,1.0,-0.12266227798320045,-0.224442687071195,-0.0,-0.45219826020048304,-0.33804261867612795,0.0
2018-12-10,1.0,-0.11839161286198299,-0.2234439259306612,-0.0,-0.45332310511623947,-0.3357199173219118,0.0
2018-12-11,1.0,-0.12114302761677463,-0.22261762700306853,-0.0,-0.4539720422775316,-0.33321258097511086,0.0
2018-12-12,1.0,-0.12201359732316021,-0.22254427654994563,-0.0,-0.4542955179983376,-0.3323884827689094,0.0
2018-12-13,1.0,-0.12156261315952031,-0.219907555328349,-0.0,-0.45753722282573966,-0.33105416746543975,0.0
2018-12-14,1.0,-0.12298782045822332,-0.21537773613831873,-0.0005536155353036367,-0.4595647730176305,-0.330806575249127,0.0
2018-12-17,1.0,-0.1156687898089172,-0.21475583864118897,-0.0,-0.454203821656051,-0.3385138004246285,0.0
2018-12-18,1.0,-0.11616613418530351,-0.21752928647497338,-0.0,-0.45735889243876465,-0.33887113951011716,0.0
2018-12-19,1.0,-0.11365379698286883,-0.21852893548112162,-0.0,-0.4589192874797579,-0.3396403306912128,0.0
2018-12-20,1.0,-0.11316824317143162,-0.21477308959506858,-0.000573918588585397,-0.45938994579657777,-0.3377404612604953,0.0
2018-12-21,1.0,-0.1119920293388167,-0.21395713649757278,-0.0,-0.4607720518092977,-0.33313548004154925,0.0
2018-12-24,1.0,-0.10509755891544895,-0.20671087085057863,-0.0025128811555029987,-0.4593082185995439,-0.33803530703606727,0.0
2018-12-26,1.0,-0.10225114691134107,-0.20699882641630213,-0.0006401365624666595,-0.4761122372772858,-0.3477861943881361,0.0
2018-12-27,1.0,-0.09152043711253546,-0.1987811285068824,-0.0038457497110433963,-0.45739203530524325,-0.3499632237049491,0.0
2018-12-28,1.0,-0.09252130009466708,-0.19781213842431894,-0.003912906279583465,-0.4581676659303671,-0.3512780056800252,0.0
2018-12-31,1.0,-0.0935639293904774,-0.19665888194575942,-0.0035767636600812134,-0.4583938227187612,-0.3517641860758695,0.0
2019-01-02,1.0,-0.09375131850976752,-0.19775536897177334,-0.006096789165014135,-0.4604868992869499,-0.3515041559427872,0.0
2019-01-03,1.0,-0.09646770685978506,-0.19325211663112557,-0.023393788400228026,-0.4668412051601461,-0.33137681312416867,0.0
2019-01-04,1.0,-0.09565823078709078,-0.19296283006522152,-0.022795871414399392,-0.4678008316271608,-0.33151107077273784,0.0
2019-01-07,1.0,-0.0933532644167,-0.19030675621618207,-0.024801566414720932,-0.46727161715476767,-0.3296839800408447,0.0
2019-01-08,1.0,-0.0939247424847593,-0.18356106789993692,-0.026676476771074206,-0.47021231868824886,-0.3278116459953752,0.0
2019-01-09,1.0,-0.09401871123725429,-0.18383265005781563,-0.02674235257016714,-0.4701145800483549,-0.3276779144328813,0.0
2019-01-10,1.0,-0.09473374521918211,-0.18188122557054595,-0.026940696843609464,-0.471315092674316,-0.32658765183037025,0.0
2019-01-11,1.0,-0.09523609212325167,-0.1727205805026817,-0.029845409611946577,-0.4720159848564518,-0.33347355137238405,0.0
2019-01-14,1.0,-0.0976625781069197,-0.1738023605646841,-0.030779912057394124,-0.4707243693589447,-0.3309208726936105,0.0
2019-01-15,1.0,-0.09241591373391463,-0.1717529116909922,-0.036561993218339965,-0.4679134811819465,-0.33748236136559884,0.0
2019-01-16,1.0,-0.09128429741624376,-0.17241887595022004,-0.03495546337046474,-0.46756090884204765,-0.3395523173787614,0.0
2019-01-17,1.0,-0.09352245464876469,-0.16850456669051728,-0.03554442527042384,-0.46693884422745063,-0.33997642998442695,0.0
2019-01-18,1.0,-0.09225654816100959,-0.17072860863489103,-0.037626781290363565,-0.4661316619730239,-0.35066805005611196,0.0
2019-01-22,1.0,-0.0,-0.11864015286731203,-0.0,-0.6303886777397476,-0.3507968838586397,0.0
2019-01-23,1.0,-0.0,-0.09245076586433261,-0.0,-0.635814677663693,-0.37575744824103685,0.0
2019-01-24,1.0,-0.0019756200084068937,-0.0862547288776797,-0.0,-0.6428541403951239,-0.37063892391761244,0.0
2019-01-25,1.0,-0.0,-0.030353638678969563,-0.0,-0.7301991566114149,-0.3270427122040833,0.0
2019-01-28,1.0,-0.0,-0.027054737194509543,-0.0,-0.7383034817542685,-0.3270631067961165,0.0
2019-01-29,1.0,-0.0,-0.025490647843662943,-0.0,-0.7333221624112435,-0.33573508158264037,0.0
2019-01-30,1.0,-0.0,-0.023909220333305416,-0.0,-0.7306339502554225,-0.3390838288250565,0.0
2019-01-31,1.0,-0.0,-0.02891227775914123,-0.0,-0.7226811472660181,-0.3450394163032539,0.0
2019-02-01,1.0,-0.0,-0.02845409210912291,-0.0,-0.7212839961446591,-0.34557683442987047,0.0
2019-02-04,1.0,-0.0,-0.029694048616932103,-0.0,-0.7192791282481139,-0.3465842414082146,0.0
2019-02-05,1.0,-0.0,-0.02676756031609617,-0.0,-0.7135011633512902,-0.3558597270840757,0.0
2019-02-06,1.0,-0.0,-0.03505724272169782,-0.0,-0.704744762343289,-0.3531677096632412,0.0
2019-02-07,1.0,-0.0,-0.032456525833385645,-0.0,-0.7038315859961913,-0.3563521459811246,0.0
2019-02-08,1.0,-0.0,-0.03268973027307757,-0.0,-0.7096247277600938,-0.3518386664432903,0.0
2019-02-11,1.0,-0.0,-0.030461215932914048,-0.0,-0.7129559748427673,-0.35301886792452836,0.0
2019-02-12,1.0,-0.0,-0.0378404485416098,-0.0,-0.709644904558913,-0.35244954956846763,0.0
2019-02-13,1.0,-0.0,-0.04308623552407575,-0.0,-0.7069715630845541,-0.3517097879316505,0.0
2019-02-14,1.0,-0.0,-0.04465280551642946,-0.0,-0.7066874093384069,-0.3509575966531419,0.0
2019-02-15,1.0,-0.0,-0.05977243569520685,-0.0,-0.6992239257997349,-0.3441857530443561,0.0
2019-02-19,1.0,-0.0,-0.05914475342350668,-0.0,-0.6980593127782911,-0.3431067798034109,0.0
2019-02-20,1.0,-0.0,-0.05697765209867685,-0.0,-0.6971321248443665,-0.35615253128495156,0.0
2019-02-21,1.0,-0.0,-0.03481306439361972,-0.0,-0.7040889526542324,-0.37098067347455477,0.0
2019-02-22,1.0,-0.0,-0.04080168776371308,-0.0,-0.7040084388185655,-0.3648945147679325,0.0
2019-02-25,1.0,-0.0,-0.036198616370829544,-0.0,-0.7103264433960268,-0.36911587365392345,0.0
2019-02-26,1.0,-0.0,-0.031223593037012,-0.0,-0.7133260098022647,-0.3680074362007774,0.0
2019-02-27,1.0,-0.0,-0.03140188495837032,-0.0,-0.7167913444064072,-0.3649888001352437,0.0
2019-02-28,1.0,-0.0,-0.03295147108555969,-0.0,-0.717154210348326,-0.36352299628001356,0.0
2019-03-01,1.0,-0.0,-0.03463798131789171,-0.0,-0.7191132338644913,-0.35960945094889896,0.0
2019-03-04,1.0,-0.0,-0.0321592972676211,-0.0,-0.7241437560707801,-0.3552726044174163,0.0
2019-03-05,1.0,-0.0,-0.030865502515749862,-0.0,-0.7265654729186927,-0.35662339858779757,0.0
2019-03-06,1.0,-0.0,-0.02875325059726421,-0.0,-0.7314108120679084,-0.354045540074843,0.0
2019-03-07,1.0,-0.0,-0.018752771735687287,-0.0,-0.7432264059299305,-0.34984055920427426,0.0
2019-03-08,1.0,-0.0,-0.007263563593240439,-0.0,-0.7650459531574266,-0.34534750751768245,0.0
2019-03-11,1.0,-0.0,-0.008231065359338112,-0.0,-0.762000978369526,-0.3566582300019142,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.7660678813251598,-0.3699083666189632,0.0
2019-03-13,1.0,-0.0,-0.0014579447267425657,-0.0,-0.7708239531742459,-0.3717544649557256,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.7742918454935621,-0.3716523605150215,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.7753318156436579,-0.37234225333963317,0.0
2019-03-18,1.0,-0.0,-0.0009028374892519347,-0.0,-0.774097162510748,-0.3746130696474635,0.0
2019-03-19,1.0,-0.0,-0.0010297114662662233,-0.0,-0.7731631449104366,-0.37101791268904855,0.0
2019-03-20,1.0,-0.0,-0.0019517007678119503,-0.0,-0.7730236348818256,-0.36972933556384846,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.7729907801570154,-0.3661839262412561,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0040149433184472685,-0.7799725180350395,-0.3630410511851597,0.0
2019-03-25,1.0,-0.0,-0.0,-0.015607628495681177,-0.7697340289061831,-0.352689643376379,0.0
2019-03-26,1.0,-0.0,-0.0,-0.02241892963542448,-0.7664873438069314,-0.3543948389309214,0.0
2019-03-27,1.0,-0.0,-0.0,-0.02221032340972371,-0.7668237309916471,-0.3527736131934033,0.0
2019-03-28,1.0,-0.0,-0.0,-0.027314794978362398,-0.7595441107159691,-0.3554779553536998,0.0
2019-03-29,1.0,-0.0,-0.0,-0.028471656883328336,-0.7586229058657183,-0.3552422982989845,0.0
2019-04-01,1.0,-0.0,-0.0,-0.04645836397638209,-0.7313147443844424,-0.3234435082263453,0.0
2019-04-02,1.0,-0.0,-0.0,-0.05411819060019321,-0.7281070183544038,-0.31782099206182535,0.0
2019-04-03,1.0,-0.0,-0.0,-0.053629480484070555,-0.7280983242098199,-0.31563161979068355,0.0
2019-04-04,1.0,-0.0,-0.0,-0.04613731645142941,-0.7262940569237576,-0.33429540522889584,0.0
2019-04-05,1.0,-0.0,-0.0,-0.043524124981539694,-0.7271039473406612,-0.3391210785037659,0.0
2019-04-08,1.0,-0.0,-0.0,-0.04552070369354736,-0.7278882865399624,-0.3359841373636805,0.0
2019-04-09,1.0,-0.0,-0.0,-0.04224284902443645,-0.7214118835638063,-0.341121003557071,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0457277350481234,-0.7156726768377253,-0.340058000252175,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0485230736886366,-0.7161147902869757,-0.3377483443708609,0.0
2019-04-12,1.0,-0.0,-0.0,-0.04803851490560484,-0.7157633603834671,-0.3385191102888618,0.0
2019-04-15,1.0,-0.0,-0.0,-0.04652335623778604,-0.7197461598268508,-0.33507743386076616,0.0
2019-04-16,1.0,-0.0,-0.0,-0.036619659195836485,-0.7222152270628726,-0.33969193318223795,0.0
2019-04-17,1.0,-0.0,-0.0,-0.028738757582095795,-0.7161681656557205,-0.34670571010248896,0.0
2019-04-18,1.0,-0.0,-0.0,-0.03678319919517103,-0.7156480549966465,-0.34347753185781355,0.0
2019-04-22,1.0,-0.0,-0.0,-0.03506046355391333,-0.718277628485052,-0.3460908632851864,0.0
2019-04-23,1.0,-0.0,-0.0,-0.03550507065320092,-0.7171352384151847,-0.34700904948873534,0.0
2019-04-24,1.0,-0.0,-0.0,-0.037670514165792236,-0.7133892969569781,-0.3475760755508919,0.0
2019-04-25,1.0,-0.0,-0.0,-0.039509851234813986,-0.713590297740196,-0.3451394280198913,0.0
2019-04-26,1.0,-0.0,-0.0,-0.03394854115866477,-0.7151265450264862,-0.3530017657445556,0.0
2019-04-29,1.0,-0.0,-0.0,-0.03332772614491778,-0.7180074855965347,-0.3513604440893225,0.0
2019-04-30,1.0,-0.0,-0.0,-0.03501176866173504,-0.7145258910558172,-0.3520090786819099,0.0
2019-05-01,1.0,-0.0,-0.0,-0.03396424815983176,-0.7196635120925342,-0.3494216614090431,0.0
2019-05-02,1.0,-0.0,-0.0,-0.033137786749090604,-0.7247208730208793,-0.34479278370024596,0.0
2019-05-03,1.0,-0.0,-0.003450815360336665,-0.033666491320357705,-0.7211572856391373,-0.34588111520252496,0.0
2019-05-06,1.0,-0.0,-0.0,-0.03547410894418292,-0.7159759583053127,-0.35009667114996634,0.0
2019-05-07,1.0,-0.0,-0.0,-0.034361585725107315,-0.718373874253009,-0.35146452318828386,0.0
2019-05-08,1.0,-0.0,-0.0,-0.04576389035207855,-0.697709698489286,-0.3635195212911654,0.0
2019-05-09,1.0,-0.0,-0.0,-0.05005582825963301,-0.704384098426275,-0.35230791918596077,0.0
2019-05-10,1.0,-0.0,-0.0,-0.05030757562989804,-0.7040743237549507,-0.3523004971770456,0.0
2019-05-13,1.0,-0.0,-0.0,-0.048241735102126766,-0.704801010739103,-0.3526426616129712,0.0
2019-05-14,1.0,-0.0,-0.0,-0.06920783201618115,-0.674937965260546,-0.34107638092457826,0.0
2019-05-15,1.0,-0.0,-0.0,-0.07244566575068698,-0.6726621700391373,-0.3366641685402615,0.0
2019-05-16,1.0,-0.0,-0.0,-0.07164694382630037,-0.6710479795353868,-0.3370421978661898,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0761890872726515,-0.670701472947353,-0.33650701056272003,0.0
2019-05-20,1.0,-0.0,-0.0,-0.07745818840730635,-0.6697977631058255,-0.3355132984816612,0.0
2019-05-21,1.0,-0.0,-0.0,-0.07831789320287291,-0.6685541792443009,-0.3349432705319038,0.0
2019-05-22,1.0,-0.0,-0.0,-0.07752002496619162,-0.6684073650265265,-0.3345885779673359,0.0
2019-05-23,1.0,-0.0,-0.0,-0.07914267301415712,-0.6726191713614535,-0.3271105752239985,0.0
2019-05-24,1.0,-0.0,-0.0,-0.08029894124974049,-0.6717874195557401,-0.32387378036122066,0.0
2019-05-28,1.0,-0.0,-0.0,-0.07838824798738485,-0.6711137853763798,-0.32535895095028633,0.0
2019-05-29,1.0,-0.0,-0.0,-0.08004806198338547,-0.6735721240496364,-0.31801702885790645,0.0
2019-05-30,1.0,-0.0,-0.0,-0.07999088894870891,-0.6711531691963639,-0.31957012403453916,0.0
2019-05-31,1.0,-0.0,-0.0,-0.08062779526254762,-0.6708216001325161,-0.3191154546960411,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0968041237113402,-0.6702268041237114,-0.2948041237113402,0.0
2019-06-04,1.0,-0.0,-0.0,-0.09497206703910614,-0.6597744748397204,-0.3067059720876538,0.0
2019-06-05,1.0,-0.0,-0.0,-0.09647568013190436,-0.6579348722176422,-0.3065952184666117,0.0
2019-06-06,1.0,-0.0,-0.0,-0.10690358887674961,-0.6564490527921503,-0.2980561109851374,0.0
2019-06-07,1.0,-0.0,-0.0,-0.10768151525780428,-0.6577052427424845,-0.29785214682154865,0.0
2019-06-10,1.0,-0.0,-0.0,-0.08711553080890058,-0.6748166259168704,-0.2926588728400896,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0953204099271515,-0.673046055068527,-0.2895007614108738,0.0
2019-06-12,1.0,-0.0,-0.0,-0.10113748763600396,-0.6736935377514013,-0.2858555885262117,0.0
2019-06-13,1.0,-0.0,-0.0,-0.11265572147512581,-0.6690248329345764,-0.28085553997194956,0.0
2019-06-14,1.0,-0.0,-0.0,-0.11175888920934449,-0.6705121338222569,-0.2778006674632277,0.0
2019-06-17,1.0,-0.0,-0.0,-0.11177027973468463,-0.6712396489927079,-0.2769126189593375,0.0
2019-06-18,1.0,-0.0,-0.0,-0.11485776713307282,-0.6863943863187528,-0.2996764569939913,0.0
2019-06-19,1.0,-0.0,-0.0,-0.1243491770238495,-0.6895574403762177,-0.28552233792408466,0.0
2019-06-20,1.0,-0.0,-0.0,-0.12029838201302795,-0.6933809623870562,-0.287602437486867,0.0
2019-06-21,1.0,-0.0,-0.0,-0.12166891550008432,-0.7010246247259233,-0.28558778883454206,0.0
2019-06-24,1.0,-0.0,-0.0,-0.13000973380168437,-0.6919674975665496,-0.29406661306022264,0.0
2019-06-25,1.0,-0.0,-0.0,-0.13173665374923238,-0.6953391355907079,-0.290536391165322,0.0
2019-06-26,1.0,-0.0,-0.0,-0.12926855086270775,-0.6867788715994496,-0.3010267809886737,0.0
2019-06-27,1.0,-0.0,-0.0,-0.1438076612388929,-0.701500786531185,-0.280451511415331,0.0
2019-06-28,1.0,-0.0,-0.0,-0.14277176581076179,-0.6979573541653327,-0.29369703955091675,0.0
2019-07-01,1.0,-0.0,-0.0,-0.13934549517608888,-0.694385354219042,-0.3150261071359505,0.0
2019-07-02,1.0,-0.0,-0.0,-0.13501139245948154,-0.6912213576372469,-0.32330940200335323,0.0
2019-07-03,1.0,-0.0,-0.0,-0.1391321185000323,-0.6934016049568641,-0.3188829844452572,0.0
2019-07-05,1.0,-0.0,-0.0,-0.1355481157180874,-0.6895870890205168,-0.3209717572323805,0.0
2019-07-08,1.0,-0.0,-0.0,-0.14114081843191198,-0.6922068431911967,-0.31589580467675377,0.0
2019-07-09,1.0,-0.0,-0.0,-0.14097332588806324,-0.6900691551050213,-0.31661011124951677,0.0
2019-07-10,1.0,-0.0,-0.0,-0.13618375774260152,-0.695307123193393,-0.31925326909841706,0.0
2019-07-11,1.0,-0.0,-0.0,-0.13807360192941276,-0.6981847154331489,-0.3171041581429402,0.0
2019-07-12,1.0,-0.0,-0.0,-0.1390066952272287,-0.70274052227078,-0.3110589653613485,0.0
2019-07-15,1.0,-0.0,-0.0,-0.1370222279547702,-0.7065652005675224,-0.3061395588804334,0.0
2019-07-16,1.0,-0.0,-0.0,-0.14055879379691566,-0.7064719420127761,-0.3038091755748177,0.0
2019-07-17,1.0,-0.0,-0.0,-0.139829140754449,-0.7088506810699146,-0.30319984506466396,0.0
2019-07-18,1.0,-0.0,-0.0,-0.12702448613307124,-0.7142429810691852,-0.295414725866416,0.0
2019-07-19,1.0,-0.0,-0.0,-0.12593462935270242,-0.7145481734672078,-0.2958128604998932,0.0
2019-07-22,1.0,-0.0,-0.0,-0.12422028539690678,-0.7143467486969153,-0.297637357942408,0.0
2019-07-23,1.0,-0.0,-0.0,-0.12296289967748138,-0.7139409214207907,-0.2989811828531152,0.0
2019-07-24,1.0,-0.0,-0.0,-0.11968955121763486,-0.7167689380171474,-0.30161852429924524,0.0
2019-07-25,1.0,-0.0,-0.0,-0.12604808350444902,-0.7307067077344285,-0.28216974674880224,0.0
2019-07-26,1.0,-0.0,-0.0,-0.12717479587910913,-0.730881032787586,-0.2793356987132903,0.0
2019-07-29,1.0,-0.0,-0.0,-0.12860409942932866,-0.7275952721909932,-0.28114647231068457,0.0
2019-07-30,1.0,-0.0,-0.0,-0.13002222602154215,-0.7240553940844588,-0.28303983586937936,0.0
2019-07-31,1.0,-0.0,-0.0,-0.13099027789727266,-0.7325131205368665,-0.2874042846081046,0.0
2019-08-01,1.0,-0.0,-0.0,-0.1353676946301488,-0.7310761268061247,-0.29012292430450726,0.0
2019-08-02,1.0,-0.0,-0.0,-0.13733396584440227,-0.7294937036398137,-0.2894600655511471,0.0
2019-08-05,1.0,-0.0,-0.0,-0.13528891954221178,-0.7311248572105956,-0.28889798909412245,0.0
2019-08-06,1.0,-0.0,-0.0,-0.139148561236112,-0.7182644574817871,-0.29159951002514345,0.0
2019-08-07,1.0,-0.0,-0.0,-0.1367939717910736,-0.715377514437217,-0.29464803245958654,0.0
2019-08-08,1.0,-0.0,-0.0,-0.1446423194390674,-0.7159633501096916,-0.2901879812448918,0.0
2019-08-09,1.0,-0.0,-0.0,-0.1439485237152449,-0.7188387707669794,-0.289231298958423,0.0
2019-08-12,1.0,-0.0,-0.0,-0.14691474733585422,-0.724991405981437,-0.27659848745273286,0.0
2019-08-13,1.0,-0.0,-0.0,-0.14432591384232327,-0.7277898216317156,-0.274292214900513,0.0
2019-08-14,1.0,-0.0,-0.0,-0.14451610138624044,-0.7238231954234783,-0.27422706918346795,0.0
2019-08-15,1.0,-0.0,-0.0,-0.1483909543231758,-0.7153900360887484,-0.27164791048282044,0.0
2019-08-16,1.0,-0.0,-0.0,-0.15049031127822762,-0.7178199841903989,-0.26812228940115795,0.0
2019-08-19,1.0,-0.0,-0.0,-0.15032972661502017,-0.718675971573084,-0.2651471498388715,0.0
2019-08-20,1.0,-0.0,-0.0,-0.1512606833052708,-0.7184296340501716,-0.2616424049958439,0.0
2019-08-21,1.0,-0.0,-0.0,-0.1774193548387097,-0.6988892671716742,-0.2515320452804494,0.0
2019-08-22,1.0,-0.0,-0.0,-0.17343597159018415,-0.6997618338791306,-0.2532854165780632,0.0
2019-08-23,1.0,-0.0,-0.0,-0.17398609132089915,-0.6997511750069118,-0.25297207630633123,0.0
2019-08-26,1.0,-0.0,-0.0,-0.17383736972810052,-0.6985545390868763,-0.25016449812153757,0.0
2019-08-27,1.0,-0.0,-0.0,-0.1714297829036635,-0.6962983378561737,-0.25235329036635007,0.0
2019-08-28,1.0,-0.0,-0.0,-0.17873494997456335,-0.7008436493132101,-0.24014329319993216,0.0
2019-08-29,1.0,-0.0,-0.0,-0.18199152542372884,-0.7028389830508475,-0.2338135593220339,0.0
2019-08-30,1.0,-0.0,-0.0,-0.1822375521086823,-0.7040861671286794,-0.22976490255411897,0.0
2019-09-03,1.0,-0.0,-0.0,-0.1862576998793421,-0.7049808429118775,-0.22556677462373786,0.0
2019-09-04,1.0,-0.0,-0.0,-0.18822158669632452,-0.7059845355364898,-0.22419235250503122,0.0
2019-09-05,1.0,-0.0,-0.0,-0.19151592087168096,-0.7054268486194858,-0.2188088437533058,0.0
2019-09-06,1.0,-0.0,-0.0,-0.20228991507879504,-0.7161477037475178,-0.19405129071781654,0.0
2019-09-09,1.0,-0.0,-0.0,-0.20163982925489204,-0.7154389079075273,-0.19610329233760196,0.0
