Date,DISH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-20,1.0,-0.02764505119453925,-0.9754266211604096,-0.0,-1.139462457337884,-1.1236348122866895,0.0
2018-12-21,1.0,-0.02163727745123094,-0.9751256495442543,-0.0,-1.1412811994207344,-1.1212624584717608,0.0
2018-12-24,1.0,-0.011292239769060962,-0.9674392935982341,-0.0,-1.1398794362370523,-1.1265494990660554,0.0
2018-12-26,1.0,-0.008584413398417775,-0.9705436795152332,-0.0,-1.1167311900353476,-1.1121865005891263,0.0
2018-12-27,1.0,-0.0,-0.9175712896953987,-0.0,-1.0181869734283862,-1.1147926117952043,0.0
2018-12-28,1.0,-0.0,-0.92838594498093,-0.0,-1.0176499229083826,-1.1113770997322079,0.0
2018-12-31,1.0,-0.0,-0.9384152294175072,-0.0,-1.0181418808981453,-1.1111291897168891,0.0
2019-01-02,1.0,-0.0,-0.9369717165149545,-0.0,-1.0143042912873863,-1.1124431079323798,0.0
2019-01-03,1.0,-0.0,-0.941174072564207,-0.0,-1.0074194863432533,-1.1280880554423156,0.0
2019-01-04,1.0,-0.0,-0.9605059159526723,-0.0,-0.9720522235822112,-1.1473684210526316,0.0
2019-01-07,1.0,-0.0,-0.9347511457747045,-0.0,-0.9579480582133956,-1.127562917102195,0.0
2019-01-08,1.0,-0.0,-0.9200160449257923,-0.0,-0.9668271159245888,-1.1243882872041717,0.0
2019-01-09,1.0,-0.0,-0.906079782121115,-0.0,-0.9664370394104452,-1.1326097404677986,0.0
2019-01-10,1.0,-0.0,-0.9017195077959037,-0.0,-0.9747885686801074,-1.1316686039520623,0.0
2019-01-11,1.0,-0.0,-0.8889111931909427,-0.0,-0.980126866870082,-1.1457764573630962,0.0
2019-01-14,1.0,-0.0,-0.8957989949748744,-0.0,-0.9921206030150754,-1.132180904522613,0.0
2019-01-15,1.0,-0.0,-0.8896221480020924,-0.0,-0.9867208563035693,-1.147680173836063,0.0
2019-01-16,1.0,-0.0,-0.8901187361642182,-0.0,-0.9870798953511773,-1.147756087744013,0.0
2019-01-17,1.0,-0.0,-0.8877308760210857,-0.0,-0.9875256528912316,-1.1487666492294073,0.0
2019-01-18,1.0,-0.0,-0.8807584781815971,-0.0,-0.9912483286738787,-1.179692881163648,0.0
2019-01-22,1.0,-0.0,-0.8349414054412191,-0.0,-1.0233964139301834,-1.2826203983601805,0.0
2019-01-23,1.0,-0.0,-0.7428771121983307,-0.0,-1.019775521111705,-1.3486823171483782,0.0
2019-01-24,1.0,-0.0,-0.7201960383908514,-0.0,-1.0354911170104144,-1.3284051460077597,0.0
2019-01-25,1.0,-0.0,-0.6220995861030979,-0.0,-1.0757974831723733,-1.4828797190517997,0.0
2019-01-28,1.0,-0.0,-0.5881836427496236,-0.0,-1.1188325806991135,-1.4742849974912193,0.0
2019-01-29,1.0,-0.0,-0.5757677462661521,-0.0,-1.1184343010572244,-1.5011746937405608,0.0
2019-01-30,1.0,-0.0,-0.5790777759113053,-0.0,-1.12216529480934,-1.4983201747018309,0.0
2019-01-31,1.0,-0.0,-0.5963989735391865,-0.0,-1.0684447435951367,-1.5419628959656724,0.0
2019-02-01,1.0,-0.0,-0.598184888138455,-0.0,-1.083495145631068,-1.5395103419164204,0.0
2019-02-04,1.0,-0.0,-0.6004897821313968,-0.0,-1.0887941226144233,-1.5330180712717447,0.0
2019-02-05,1.0,-0.0,-0.5830166371083523,-0.0,-1.0836078033949836,-1.5559918925766405,0.0
2019-02-06,1.0,-0.0,-0.591307291887088,-0.0,-1.0994540606881376,-1.5413686571585763,0.0
2019-02-07,1.0,-0.0,-0.5945374598342634,-0.0,-1.0944529003889734,-1.5389819042787078,0.0
2019-02-08,1.0,-0.0,-0.5951271186440678,-0.0,-1.1133898305084746,-1.528771186440678,0.0
2019-02-11,1.0,-0.0,-0.5873373586189302,-0.0,-1.1334297134110045,-1.5312951781614084,0.0
2019-02-12,1.0,-0.0,-0.5813973315145574,-0.0,-1.1503900422012874,-1.530968924506586,0.0
2019-02-13,1.0,-0.0,-0.5793920353230874,-0.0,-1.1475757833064446,-1.5186380232656875,0.0
2019-02-14,1.0,-0.0,-0.6016671758390434,-0.0,-1.243355300484441,-1.519312180858028,0.0
2019-02-15,1.0,-0.0,-0.6408558775814444,-0.0,-1.2337440259569432,-1.5100188538606567,0.0
2019-02-19,1.0,-0.0,-0.6366631523458092,-0.0,-1.2434106483921983,-1.5128272711298543,0.0
2019-02-20,1.0,-0.0,-0.6529168863117203,-0.0,-1.2359866455807416,-1.503953610964681,0.0
2019-02-21,1.0,-0.0,-0.6501252692189355,-0.0,-1.236736846732012,-1.5085930288778517,0.0
2019-02-22,1.0,-0.0,-0.6470045272735264,-0.0,-1.2463627972396818,-1.5020438662036832,0.0
2019-02-25,1.0,-0.0,-0.6507831165383594,-0.0,-1.2684718166533935,-1.5051322891779488,0.0
2019-02-26,1.0,-0.0,-0.6548590175563043,-0.0,-1.2817432168824259,-1.4968079446710407,0.0
2019-02-27,1.0,-0.0,-0.6509668263260598,-0.0,-1.2897374489976938,-1.4942788717402873,0.0
2019-02-28,1.0,-0.0,-0.654581761704016,-0.0,-1.292256489904593,-1.4907033503439096,0.0
2019-03-01,1.0,-0.0,-0.656872332859175,-0.0,-1.3127222617354197,-1.4756401137980084,0.0
2019-03-04,1.0,-0.0,-0.6421777777777778,-0.0,-1.3134222222222223,-1.4888444444444444,0.0
2019-03-05,1.0,-0.0,-0.622468681244668,-0.0,-1.3767230928112792,-1.490907458129406,0.0
2019-03-06,1.0,-0.0,-0.6376336746302617,-0.0,-1.3803412969283275,-1.5326052332195677,0.0
2019-03-07,1.0,-0.0,-0.5593181610456083,-0.0,-1.4815830362855316,-1.5290649849191116,0.0
2019-03-08,1.0,-0.0,-0.5386677760828364,-0.0,-1.533582951971525,-1.5503628715388529,0.0
2019-03-11,1.0,-0.0,-0.5397196261682243,-0.0,-1.5403271028037382,-1.5928971962616822,0.0
2019-03-12,1.0,-0.0,-0.4682887725750931,-0.0,-1.5703305512330832,-1.6768048285943322,0.0
2019-03-13,1.0,-0.0,-0.49718556359680244,-0.0,-1.571543446383804,-1.6614162054775083,0.0
2019-03-14,1.0,-0.0,-0.4977313545703753,-0.0,-1.5714150675867284,-1.657245486340864,0.0
2019-03-15,1.0,-0.0,-0.4835388994307401,-0.0,-1.5834440227703985,-1.6768500948766605,0.0
2019-03-18,1.0,-0.0,-0.5153053892215569,-0.0,-1.5909461077844314,-1.6841676646706587,0.0
2019-03-19,1.0,-0.0,-0.5150408457472369,-0.0,-1.5983181162902451,-1.6920711196540124,0.0
2019-03-20,1.0,-0.0,-0.5268661751240904,-0.0,-1.5933689942653366,-1.6988578863669221,0.0
2019-03-21,1.0,-0.0,-0.5268532344299408,-0.0,-1.6112904002697366,-1.6786281971003323,0.0
2019-03-22,1.0,-0.0,-0.5235485279138575,-0.0,-1.6562060435562884,-1.670611631178154,0.0
2019-03-25,1.0,-0.0,-0.4179262031572381,-0.0,-1.7040928938150761,-1.6761671704812626,0.0
2019-03-26,1.0,-0.0,-0.419236346060899,-0.0,-1.7034316094731754,-1.7105848235862735,0.0
2019-03-27,1.0,-0.0,-0.4109171783590388,-0.0,-1.7093265000241744,-1.7146448774355751,0.0
2019-03-28,1.0,-0.0,-0.40246615087040616,-0.0,-1.6985976789168278,-1.7345261121856868,0.0
2019-03-29,1.0,-0.0,-0.39382799651736483,-0.0,-1.7002998935861469,-1.7428170649124504,0.0
2019-04-01,1.0,-0.0,-0.40125847047434654,-0.0,-1.6980638915779285,-1.7409002904162632,0.0
2019-04-02,1.0,-0.0,-0.41303296915788457,-0.0,-1.7107222275935414,-1.7103838344774245,0.0
2019-04-03,1.0,-0.0,-0.41164813919768,-0.0,-1.7185113581440308,-1.7031416143064284,0.0
2019-04-04,1.0,-0.0,-0.408366823221808,-0.0,-1.7328717377620684,-1.7006730257105507,0.0
2019-04-05,1.0,-0.0,-0.41211268971536635,-0.0,-1.7296222664015906,-1.707171604519226,0.0
2019-04-08,1.0,-0.0,-0.4145075206210578,-0.0,-1.7297913634158175,-1.7077632217370209,0.0
2019-04-09,1.0,-0.0,-0.4070662768031189,-0.0,-1.7673001949317737,-1.6989278752436647,0.0
2019-04-10,1.0,-0.0,-0.3900301820660111,-0.0,-1.7833219744912863,-1.6947230065232208,0.0
2019-04-11,1.0,-0.0,-0.38861265477235063,-0.0,-1.8055474310227162,-1.6805596178219753,0.0
2019-04-12,1.0,-0.0,-0.3731271378330202,-0.0,-1.7852772558654912,-1.6592474827768944,0.0
2019-04-15,1.0,-0.0,-0.37735576227888373,-0.0,-1.7737022220080012,-1.6689159878536657,0.0
2019-04-16,1.0,-0.0,-0.3811382583971856,-0.0,-1.773263939087273,-1.6646426678232376,0.0
2019-04-17,1.0,-0.0,-0.3642371327962954,-0.0,-1.8016014664029714,-1.657855385654334,0.0
2019-04-18,1.0,-0.0,-0.35014736435232163,-0.0,-1.7985215248586754,-1.6829492196936755,0.0
2019-04-22,1.0,-0.0,-0.35217138425746414,-0.0,-1.8049146956184567,-1.6898022489336952,0.0
2019-04-23,1.0,-0.0,-0.3526180174048325,-0.0,-1.7983373037094657,-1.7107297389275122,0.0
2019-04-24,1.0,-0.0,-0.35621708266544544,-0.0,-1.600732768490955,-1.6228532173116557,0.0
2019-04-25,1.0,-0.0,-0.3791763791763792,-0.0,-1.590383472736414,-1.6010329539741304,0.0
2019-04-26,1.0,-0.0,-0.37222069722755974,-0.0,-1.6057736297922958,-1.5969896605361882,0.0
2019-04-29,1.0,-0.0,-0.3801172268522759,-0.0,-1.6104954666178222,-1.5885612235552706,0.0
2019-04-30,1.0,-0.0,-0.3884055316420918,-0.0,-1.607702170528437,-1.5830662148548402,0.0
2019-05-01,1.0,-0.0,-0.3877205040091638,-0.0,-1.6246506300114547,-1.5694845360824743,0.0
2019-05-02,1.0,-0.0,-0.3792188786243483,-0.0,-1.624439769505168,-1.5696515137656637,0.0
2019-05-03,1.0,-0.0,-0.3664143152099105,-0.0,-1.6406515255792613,-1.5811424638678597,0.0
2019-05-06,1.0,-0.0,-0.3661551185443852,-0.0,-1.6417018930343688,-1.5868406542914906,0.0
2019-05-07,1.0,-0.0,-0.3597541397183615,-0.0,-1.6352919590844455,-1.5918994541534792,0.0
2019-05-08,1.0,-0.0,-0.3719890510948905,-0.0,-1.6081204379562042,-1.581934306569343,0.0
2019-05-09,1.0,-0.0,-0.36989726338758067,-0.0,-1.6233748522592961,-1.5525956905173197,0.0
2019-05-10,1.0,-0.0,-0.3732407155180242,-0.0,-1.6185417234177788,-1.5483065468083173,0.0
2019-05-13,1.0,-0.0,-0.3685334060044511,-0.0,-1.621565154199028,-1.5518463005859107,0.0
2019-05-14,1.0,-0.0,-0.3260166980877996,-0.0,-1.6261334051530656,-1.5365831762276685,0.0
2019-05-15,1.0,-0.0,-0.33993369769733894,-0.0,-1.6394588298539559,-1.5004479885314936,0.0
2019-05-16,1.0,-0.0,-0.3413715822501121,-0.0,-1.6401165396683104,-1.5008068130883014,0.0
2019-05-17,1.0,-0.0,-0.3199588477366255,-0.0,-1.6194310252281265,-1.5336822329575952,0.0
2019-05-20,1.0,-0.0,-0.2986396993019509,-0.0,-1.6328083049937354,-1.5431805978163593,0.0
2019-05-21,1.0,-0.0,-0.29535598120708345,-0.0,-1.6633538127936394,-1.5587730393928443,0.0
2019-05-22,1.0,-0.0,-0.30317353139770425,-0.0,-1.6466351564258386,-1.5516092730137296,0.0
2019-05-23,1.0,-0.0,-0.3179066325844208,-0.0,-1.6575631194223956,-1.5090362796537962,0.0
2019-05-24,1.0,-0.0,-0.29064722458290465,-0.0,-1.6644898689448497,-1.517690208883124,0.0
2019-05-28,1.0,-0.0,-0.281841363575359,-0.0,-1.6690824497830268,-1.5227486243457253,0.0
2019-05-29,1.0,-0.0,-0.3029105282069709,-0.0,-1.6988411785842616,-1.4898041681638519,0.0
2019-05-30,1.0,-0.0,-0.2997220229555237,-0.0,-1.6925215208034434,-1.491257173601148,0.0
2019-05-31,1.0,-0.0,-0.2881499665253292,-0.0,-1.674179870564606,-1.500959607230529,0.0
2019-06-03,1.0,-0.0,-0.31407114269011105,-0.0,-1.7558573548590188,-1.4270809911408913,0.0
2019-06-04,1.0,-0.0,-0.3115566569047083,-0.0,-1.8020725388601035,-1.3919351205226402,0.0
2019-06-05,1.0,-0.0,-0.30859026911423987,-0.0,-1.8362591338442344,-1.3106398146497948,0.0
2019-06-06,1.0,-0.0,-0.30695977216091136,-0.0,-1.8070487718049126,-1.3359736561053754,0.0
2019-06-07,1.0,-0.0,-0.31943149011769933,-0.0,-1.791783255607373,-1.3302242949145016,0.0
2019-06-10,1.0,-0.0,-0.33208130799823243,-0.0,-1.76389748121962,-1.3228899690676095,0.0
2019-06-11,1.0,-0.0,-0.3326830998403972,-0.0,-1.7793935094874977,-1.3213335697818762,0.0
2019-06-12,1.0,-0.0,-0.3383871968790176,-0.0,-1.7778959968080863,-1.3168861107416765,0.0
2019-06-13,1.0,-0.0,-0.3662109375,-0.0,-1.7764559659090908,-1.2962979403409092,0.0
2019-06-14,1.0,-0.0,-0.36065137329724456,-0.0,-1.7922971114167814,-1.2841549452012246,0.0
2019-06-17,1.0,-0.0,-0.3596273291925466,-0.0,-1.7930789707187225,-1.2838509316770188,0.0
2019-06-18,1.0,-0.0,-0.40256330381380445,-0.0,-1.7851898001869078,-1.2623826264963731,0.0
2019-06-19,1.0,-0.0,-0.39025365376926835,-0.0,-1.8034294344986894,-1.2485895784283239,0.0
2019-06-20,1.0,-0.0,-0.3954978200907554,-0.0,-1.8016727466856481,-1.251623809947504,0.0
2019-06-21,1.0,-0.0,-0.4016745669605281,-0.0,-1.7755282860054047,-1.2528241704691445,0.0
2019-06-24,1.0,-0.0,-0.3919584609239781,-0.0,-1.7762392934806728,-1.26973771801358,0.0
2019-06-25,1.0,-0.0,-0.3697847462131278,-0.0,-1.784480467711932,-1.2748250509345378,0.0
2019-06-26,1.0,-0.0,-0.37247446836730186,-0.0,-1.7815995402095584,-1.2669879305009064,0.0
2019-06-27,1.0,-0.0,-0.36907554100101786,-0.0,-1.8011682966765499,-1.2551223613754037,0.0
2019-06-28,1.0,-0.0,-0.3623778141448096,-0.0,-1.8060064576053783,-1.2545888805343004,0.0
2019-07-01,1.0,-0.0,-0.34748864488248005,-0.0,-1.8191559730123033,-1.2431097587864355,0.0
2019-07-02,1.0,-0.0,-0.3560562886326772,-0.0,-1.8010170531760992,-1.2267765551707508,0.0
2019-07-03,1.0,-0.0,-0.35294117647058826,-0.0007878151260504203,-1.7972689075630253,-1.2257528011204482,0.0
2019-07-05,1.0,-0.0,-0.3461773967809657,-0.002055633310006998,-1.7956175647305808,-1.2297935619314204,0.0
2019-07-08,1.0,-0.0,-0.3495319744554282,-0.0,-1.7943749453241187,-1.2302073309421748,0.0
2019-07-09,1.0,-0.0,-0.34147300366940414,-0.0,-1.7919360475275206,-1.2349292329197972,0.0
2019-07-10,1.0,-0.0,-0.32258346825362094,-0.0,-1.816698026517306,-1.2365116177307136,0.0
2019-07-11,1.0,-0.0,-0.3115692012053981,-0.019609555837009216,-1.8152596410010045,-1.2209896492990346,0.0
2019-07-12,1.0,-0.0,-0.30613491578671786,-0.02343136399336766,-1.8235448119382145,-1.2103150362160748,0.0
2019-07-15,1.0,-0.0,-0.32928746070555365,-0.038726859937128884,-1.802698218651764,-1.1953370590289907,0.0
2019-07-16,1.0,-0.0,-0.3364726400697624,-0.0724656638325703,-1.7890124264224985,-1.1621975147155004,0.0
2019-07-17,1.0,-0.0,-0.3268879017507186,-0.07682257643062451,-1.7863862032923963,-1.1648811079174288,0.0
2019-07-18,1.0,-0.0,-0.32773327560077936,-0.08837410694955619,-1.7614635202424769,-1.1523706429963196,0.0
2019-07-19,1.0,-0.0,-0.33354913893564675,-0.10311191678535975,-1.7366740040571453,-1.1427769864905692,0.0
2019-07-22,1.0,-0.0,-0.43763866877971475,-0.11434231378763866,-1.51513470681458,-0.894809825673534,0.0
2019-07-23,1.0,-0.0,-0.42031599168855605,-0.11487042772572234,-1.4954326263378679,-0.8898733680950326,0.0
2019-07-24,1.0,-0.0,-0.41938651270570676,-0.10702643258316641,-1.5036330073445663,-0.8974902792506185,0.0
2019-07-25,1.0,-0.0,-0.3557368608657769,-0.1421838488653016,-1.5821220642401679,-0.8804705136837103,0.0
2019-07-26,1.0,-0.0,-0.36798976695846825,-0.12767318223607949,-1.6058680097533677,-0.8957508893952113,0.0
2019-07-29,1.0,-0.0,-0.37287191726332536,-0.13504375497215593,-1.5802704852824185,-0.889538583929992,0.0
2019-07-30,1.0,-0.0,-0.38773554774832325,-0.13637815394442673,-1.5824017885659534,-0.8858192270839987,0.0
2019-07-31,1.0,-0.0,-0.26406818934127774,-0.15537073816617014,-1.713464084740152,-1.0047583581595498,0.0
2019-08-01,1.0,-0.0,-0.2711359404096834,-0.1599420649699979,-1.7066832195323816,-1.000455203807159,0.0
2019-08-02,1.0,-0.0,-0.26318840579710145,-0.15631469979296067,-1.7072463768115942,-1.0140372670807454,0.0
2019-08-05,1.0,-0.0,-0.26158940397350994,-0.14772350993377484,-1.7082781456953642,-1.0214817880794702,0.0
2019-08-06,1.0,-0.0,-0.2645835033042343,-0.1519539854776862,-1.6341682303989558,-1.0285959043811699,0.0
2019-08-07,1.0,-0.0,-0.27195767195767195,-0.13137973137973138,-1.6262922262922261,-1.0403744403744404,0.0
2019-08-08,1.0,-0.0,-0.27540890227032305,-0.13320856050126129,-1.623728537716657,-1.0362926194157376,0.0
2019-08-09,1.0,-0.0,-0.26819177415429546,-0.12809280441307697,-1.617871339336416,-1.0419404559097916,0.0
2019-08-12,1.0,-0.0,-0.2626929778354066,-0.13525669597633616,-1.6257546902224564,-1.028323675999838,0.0
2019-08-13,1.0,-0.0,-0.24808743169398906,-0.13005464480874318,-1.6359441408621738,-1.0337178708763408,0.0
2019-08-14,1.0,-0.0,-0.2625025186379206,-0.12818859560749546,-1.6181744912351401,-1.0209550674994963,0.0
2019-08-15,1.0,-0.0,-0.2994764813199016,-0.15685730149916716,-1.578646783532958,-0.9310700404537162,0.0
2019-08-16,1.0,-0.0,-0.3025006935362422,-0.1586414615780922,-1.5741687472753934,-0.9277137082392105,0.0
2019-08-19,1.0,-0.0,-0.27627212389380534,-0.16901074589127685,-1.589838811630847,-0.9155736409608091,0.0
2019-08-20,1.0,-0.0,-0.2775609948366245,-0.17295337196011196,-1.5849986204721926,-0.9059950336998936,0.0
2019-08-21,1.0,-0.0,-0.28069277701239914,-0.16358984451879552,-1.5895296201535132,-0.9024601456406219,0.0
2019-08-22,1.0,-0.0,-0.28590551181102364,-0.1561023622047244,-1.5969291338582676,-0.8981102362204724,0.0
2019-08-23,1.0,-0.0,-0.2781269641734758,-0.1599230043997486,-1.5885056568196103,-0.9017913262099307,0.0
2019-08-26,1.0,-0.0,-0.25992387166938546,-0.16546259613143788,-1.5821098423056008,-0.8766021906315543,0.0
2019-08-27,1.0,-0.0,-0.2602451838879159,-0.16828176688071608,-1.5886359213854835,-0.8746059544658494,0.0
2019-08-28,1.0,-0.0,-0.24396031900408482,-0.18191013421513325,-1.6011670881151527,-0.8632172729041043,0.0
2019-08-29,1.0,-0.0,-0.25761105933519723,-0.17808325566946254,-1.591099720410065,-0.856399502951227,0.0
2019-08-30,1.0,-0.0,-0.24742467663232903,-0.18410657578808767,-1.5953063279374176,-0.8458291379443884,0.0
2019-09-03,1.0,-0.0,-0.2624366071774225,-0.20216019511439745,-1.5809298904417175,-0.8257907165808526,0.0
2019-09-04,1.0,-0.0,-0.26233635448136955,-0.19935703772561778,-1.587497095049965,-0.8240762258889147,0.0
2019-09-05,1.0,-0.0,-0.25288871655680495,-0.1915083365645599,-1.5977510663047692,-0.8353237689026755,0.0
2019-09-06,1.0,-0.0,-0.24993232530260262,-0.1963339649638424,-1.606094589891334,-0.8147646854093352,0.0
2019-09-09,1.0,-0.0,-0.2355403938595131,-0.1947976430454334,-1.6130020158164056,-0.8332299581330438,0.0
2019-09-10,1.0,-0.0,-0.23807314621510864,-0.2046702234593675,-1.5952601871182246,-0.8280754658625222,0.0
2019-09-11,1.0,-0.0,-0.24326625386996903,-0.18204334365325076,-1.5936919504643963,-0.8509674922600619,0.0
2019-09-12,1.0,-0.0,-0.19837114601512507,-0.1977506302113632,-1.6164048865619545,-0.8656971107232887,0.0
2019-09-13,1.0,-0.0,-0.19613023544952987,-0.18233739995337633,-1.6202890667495533,-0.8865102183541845,0.0
