Date,FLEX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.8460231563050591,-1.548074502894538,-0.25201359174427385,-1.3647118046816007,-1.2816511452303045,0.0
2018-11-12,1.0,-0.8422963751330369,-1.5310837037500782,-0.24798096788330307,-1.3644274713579163,-1.2748387904588994,0.0
2018-11-13,1.0,-0.8176521631337548,-1.528263294905169,-0.2135862154456427,-1.3679806619561174,-1.270608652535019,0.0
2018-11-14,1.0,-0.8175282013139952,-1.5284492376348084,-0.21327631089624396,-1.3681666046857566,-1.2707326143547786,0.0
2018-11-15,1.0,-0.8219169567379413,-1.5392217802088513,-0.2092864246643461,-1.3818373943311786,-1.26355047240179,0.0
2018-11-16,1.0,-0.8177876873529047,-1.5281803542673107,-0.20642883686361949,-1.377430942648334,-1.2637185680663943,0.0
2018-11-19,1.0,-0.8176186346177672,-1.5294882914137033,-0.204373683558419,-1.3788254243588154,-1.2647131706108288,0.0
2018-11-20,1.0,-0.7790497291974396,-1.5268956179222057,-0.1547882816346627,-1.3946331856228458,-1.2991752831117676,0.0
2018-11-21,1.0,-0.7852858366997184,-1.521177622720039,-0.15864854939405068,-1.3935610233810747,-1.262027175908924,0.0
2018-11-23,1.0,-0.7842825714984112,-1.5080664874113907,-0.16181862625274993,-1.3955634319237349,-1.2611830848203374,0.0
2018-11-26,1.0,-0.7851022156934753,-1.520687966703391,-0.15913820541069898,-1.395336026441425,-1.260435793854817,0.0
2018-11-27,1.0,-0.776655306718598,-1.5250121713729308,-0.1391796494644596,-1.3907010710808179,-1.2541382667964949,0.0
2018-11-28,1.0,-0.7785153157542173,-1.5180561476158578,-0.14164788989708302,-1.3946166494123378,-1.2569271055355946,0.0
2018-11-29,1.0,-0.7444310656231186,-1.5058398555087298,-0.10337146297411198,-1.3975918121613486,-1.2692956050571944,0.0
2018-11-30,1.0,-0.7445976042858004,-1.5062902546198762,-0.10196833804851622,-1.3984229218082225,-1.2681634864262927,0.0
2018-12-03,1.0,-0.7440433212996391,-1.5063176895306862,-0.10036101083032492,-1.3983152827918173,-1.2678098676293623,0.0
2018-12-04,1.0,-0.7324019666626693,-1.5088739657033214,-0.09887276651876724,-1.392313227005636,-1.2634608466242954,0.0
2018-12-06,1.0,-0.69330466116471,-1.416656980123213,-0.11885388817854237,-1.3728931767987913,-1.2101592467743811,0.0
2018-12-07,1.0,-0.6962562492733403,-1.4161144053017092,-0.12149750029066386,-1.3725729566329494,-1.206836414370422,0.0
2018-12-10,1.0,-0.6627055090856648,-1.4324776463801558,-0.09766368618402077,-1.3833285261032593,-1.1924430343236228,0.0
2018-12-11,1.0,-0.6579053780832996,-1.4386228409681705,-0.09248454739760845,-1.3848420079718098,-1.2028190168101205,0.0
2018-12-12,1.0,-0.6572650560628829,-1.4400647324008784,-0.09149231302739567,-1.3856201595191306,-1.2052941856432782,0.0
2018-12-13,1.0,-0.6556620108507446,-1.4346646658201547,-0.0936742467967217,-1.385720881911578,-1.2019508253491862,0.0
2018-12-14,1.0,-0.6559574713972033,-1.4417543048653647,-0.09147116606957126,-1.3852421125621173,-1.2039754998266496,0.0
2018-12-17,1.0,-0.6396961500834436,-1.444150313632963,-0.07268228117626747,-1.3751510617482878,-1.2230534614720607,0.0
2018-12-18,1.0,-0.6265370317414927,-1.4324277952530742,-0.05250214469545325,-1.37706605661996,-1.2306548470117245,0.0
2018-12-19,1.0,-0.6265370317414927,-1.4323706033743209,-0.052730912210466115,-1.3769516728624536,-1.2305976551329711,0.0
2018-12-20,1.0,-0.6139812446717818,-1.4080136402387042,-0.07172492185279909,-1.3730036942313157,-1.2167092924126173,0.0
2018-12-21,1.0,-0.6106480693995577,-1.4157169586664398,-0.06197199070136645,-1.3839655270170663,-1.1975392640471736,0.0
2018-12-24,1.0,-0.5775910680049622,-1.3864892297282057,-0.06653885192286005,-1.3818089545505807,-1.226457651967971,0.0
2018-12-26,1.0,-0.5777032690695725,-1.3991058955015367,-0.04945515507124895,-1.3545124336406817,-1.207376362112322,0.0
2018-12-27,1.0,-0.5004019508012219,-1.3490004823409614,-0.02283080550940565,-1.275952623398896,-1.2111581542419207,0.0
2018-12-28,1.0,-0.49844737123889066,-1.3502516329371452,-0.02221865296070243,-1.2742263625655852,-1.208748259985009,0.0
2018-12-31,1.0,-0.49938426942228414,-1.348985383091503,-0.02227338437650586,-1.274455212293195,-1.2090806874765754,0.0
2019-01-02,1.0,-0.49769930444087745,-1.3506153023006955,-0.01380417335473515,-1.2752273943285177,-1.2131086142322096,0.0
2019-01-03,1.0,-0.49699699699699695,-1.356981981981982,-0.0055770055770055765,-1.2775632775632775,-1.2253861003861002,0.0
2019-01-04,1.0,-0.4692856382412435,-1.3612264452251677,-0.0,-1.265516874268072,-1.2271372298520176,0.0
2019-01-07,1.0,-0.42860116569525397,-1.317547876769359,-0.015403830141548709,-1.248126561199001,-1.1943692756036637,0.0
2019-01-08,1.0,-0.4290088220031136,-1.3016606123508043,-0.018785677218474312,-1.2511157239231967,-1.1888427607680332,0.0
2019-01-09,1.0,-0.42523898586866166,-1.287770157938487,-0.014910640066500416,-1.2599231088944305,-1.2075540315876974,0.0
2019-01-10,1.0,-0.4251260460522896,-1.2890482873330213,-0.014605748739539477,-1.260408545142679,-1.2085867248817506,0.0
2019-01-11,1.0,-0.4232490373608076,-1.2847330627536686,-0.018316161931522534,-1.2632427932146948,-1.2139140389218441,0.0
2019-01-14,1.0,-0.4260964570001561,-1.281358930336611,-0.024868633265698978,-1.2587794599656625,-1.2115394620467197,0.0
2019-01-15,1.0,-0.42402624453238913,-1.2761403874192878,-0.030306186211206,-1.2586440324932306,-1.2181837117267238,0.0
2019-01-16,1.0,-0.4137213055020561,-1.2795273541200354,-0.020977564936754983,-1.2564676487429078,-1.2346572276300036,0.0
2019-01-17,1.0,-0.41671868497711195,-1.2718997086974615,-0.02444860590928007,-1.2548377028714108,-1.2339263420724096,0.0
2019-01-18,1.0,-0.4184111366966715,-1.259263135859326,-0.04710069081013188,-1.252878375549508,-1.2558090851999164,0.0
2019-01-22,1.0,-0.3000647039792947,-1.3484848484848482,-0.0,-1.4054243502642079,-1.338024371832201,0.0
2019-01-23,1.0,-0.29300157207133953,-1.3268824199056757,-0.0,-1.4311812218788964,-1.3698704396378814,0.0
2019-01-24,1.0,-0.29830361498021785,-1.3219337705273426,-0.0,-1.4327136740556066,-1.3668093870250935,0.0
2019-01-25,1.0,-0.3099196607900022,-1.3172282972550768,-0.0,-1.5038495871457265,-1.4482258424458825,0.0
2019-01-28,1.0,-0.32466372718647096,-1.3003292961991404,-0.0,-1.5120834961210023,-1.4442149913489981,0.0
2019-01-29,1.0,-0.3225463299927216,-1.2956161469122671,-0.0,-1.520519567773361,-1.4600526286322155,0.0
2019-01-30,1.0,-0.318421347684718,-1.2957170086332548,-0.0,-1.5235452404978136,-1.4683821056172215,0.0
2019-01-31,1.0,-0.3167265782970119,-1.3109413614917995,-0.0,-1.512637609525949,-1.4764097955515614,0.0
2019-02-01,1.0,-0.3167313861218977,-1.3135798300410828,-0.0,-1.5182621419325795,-1.4792053576453377,0.0
2019-02-04,1.0,-0.31992110453648914,-1.3163708086785009,-0.0,-1.5226824457593688,-1.476472245703015,0.0
2019-02-05,1.0,-0.3065570076611086,-1.312133844073907,-0.0,-1.523264984227129,-1.4911559260928344,0.0
2019-02-06,1.0,-0.306721505436926,-1.30914417713674,-0.0,-1.5240858639923374,-1.4942250267620711,0.0
2019-02-07,1.0,-0.30343425214640757,-1.3098169905106192,-0.0,-1.5266041572525983,-1.5085856303660188,0.0
2019-02-08,1.0,-0.3108682109078552,-1.3121708104434502,-0.0,-1.535538313416775,-1.5048989069490855,0.0
2019-02-11,1.0,-0.31259225615987285,-1.3061769047348701,-0.000965141364823436,-1.5416713977517884,-1.5159532190303167,0.0
2019-02-12,1.0,-0.3187693011552099,-1.3347821114034084,-0.0,-1.546608715543864,-1.5186434862175455,0.0
2019-02-13,1.0,-0.30945182819006334,-1.351206434316354,-0.0013119616679025726,-1.5370486566653356,-1.5051052421424904,0.0
2019-02-14,1.0,-0.3172626528047527,-1.3250885410716327,-0.025248486233291446,-1.539472180966526,-1.5052553410259342,0.0
2019-02-15,1.0,-0.31796866064279994,-1.3364405810362576,-0.023218574859887913,-1.5376301040832667,-1.5036028823058447,0.0
2019-02-19,1.0,-0.33266738969119236,-1.3121182715908442,-0.027912552086306296,-1.5392431074833037,-1.4961470403561847,0.0
2019-02-20,1.0,-0.3315624107397886,-1.3185375606969436,-0.02622107969151671,-1.5388174807197943,-1.4975149957155096,0.0
2019-02-21,1.0,-0.33171539515760623,-1.31247144814984,-0.026381909547738693,-1.5399725902238464,-1.4998857925993605,0.0
2019-02-22,1.0,-0.32884220141584836,-1.3108015528659511,-0.03414021466088148,-1.5397350993377483,-1.4955469285224938,0.0
2019-02-25,1.0,-0.3316323605297861,-1.3084685511151883,-0.05171721804942377,-1.5425147640616936,-1.4992832979760333,0.0
2019-02-26,1.0,-0.3326453388372893,-1.307820204105034,-0.05326224056874212,-1.5412223368879716,-1.4983373466345604,0.0
2019-02-27,1.0,-0.33692722371967654,-1.302116189711533,-0.05780810919309515,-1.5432700579228078,-1.4948672363365259,0.0
2019-02-28,1.0,-0.3375595203946991,-1.3013596466066206,-0.06018013883311342,-1.542080201939074,-1.495783374447823,0.0
2019-03-01,1.0,-0.33648826937417536,-1.3008661733493947,-0.06533585728216601,-1.5424195491309585,-1.4911374978489071,0.0
2019-03-04,1.0,-0.33103725388898453,-1.2954480225015785,-0.06796395155272372,-1.5438838183801158,-1.5018655645485333,0.0
2019-03-05,1.0,-0.35241657077100114,-1.2827387802071346,-0.07318757192174913,-1.5470655926352128,-1.4983889528193324,0.0
2019-03-06,1.0,-0.35281596962549616,-1.2806189955703848,-0.07536098487027555,-1.5467410688603807,-1.4972099177357185,0.0
2019-03-07,1.0,-0.36475315729047075,-1.2423650975889782,-0.08645235361653272,-1.5592422502870262,-1.487830080367394,0.0
2019-03-08,1.0,-0.3725092678405932,-1.2314643188137167,-0.14197173308619093,-1.5600671918443005,-1.486387859128823,0.0
2019-03-11,1.0,-0.37535145267104025,-1.2386363636363635,-0.1645970009372071,-1.5670688847235237,-1.5118908153701967,0.0
2019-03-12,1.0,-0.3729764858797117,-1.2009334751270235,-0.2110362755524046,-1.576332269880657,-1.5468509984639018,0.0
2019-03-13,1.0,-0.39462736241530966,-1.2062284559610128,-0.24729585165814813,-1.5602044455010102,-1.5348864852014739,0.0
2019-03-14,1.0,-0.39344651549329224,-1.2072895642882584,-0.24729906209189126,-1.5557995963433455,-1.5322925323518939,0.0
2019-03-15,1.0,-0.40020233277791006,-1.1982266127112593,-0.25606998333730063,-1.554867888597953,-1.541597238752678,0.0
2019-03-18,1.0,-0.40254033228991093,-1.2097279075367204,-0.30778954972309175,-1.5503250662171923,-1.549361907055141,0.0
2019-03-19,1.0,-0.40242944340363807,-1.2144799661570074,-0.31310811627485347,-1.5546624765818575,-1.5587719828367679,0.0
2019-03-20,1.0,-0.41045997212290164,-1.2148960669050362,-0.31428398278892195,-1.5539664262771953,-1.5666323253136176,0.0
2019-03-21,1.0,-0.4169795325178636,-1.2121230471115416,-0.31815429332687417,-1.5581930483226352,-1.5500181664042627,0.0
2019-03-22,1.0,-0.4213733016511302,-1.2059952476695304,-0.3512459635654664,-1.5694266739779443,-1.5446901846097605,0.0
2019-03-25,1.0,-0.3931665062560154,-1.1233758421559192,-0.3863089509143407,-1.5766361886429259,-1.535851780558229,0.0
2019-03-26,1.0,-0.3879655465243237,-1.131748149945408,-0.40209875045493143,-1.5845565934732502,-1.559383719519592,0.0
2019-03-27,1.0,-0.3936125083328283,-1.116114174898491,-0.4047027452881644,-1.5877825586328103,-1.5580267862553785,0.0
2019-03-28,1.0,-0.3886764973602767,-1.1145700588627951,-0.41634807937374846,-1.5854724194429275,-1.563262333879483,0.0
2019-03-29,1.0,-0.3813338187996844,-1.1068025972449784,-0.4314582195521573,-1.5827416712179139,-1.5659930821044967,0.0
2019-04-01,1.0,-0.38137755102040816,-1.111455296404276,-0.43015063168124384,-1.5830296404275994,-1.56790573372206,0.0
2019-04-02,1.0,-0.3924457378440645,-1.1081605432278403,-0.45477143203589177,-1.5683278768036863,-1.5391051291378681,0.0
2019-04-03,1.0,-0.39687158966897057,-1.106644840548078,-0.4527707044986055,-1.5710561416272586,-1.5354674427064385,0.0
2019-04-04,1.0,-0.40192984585507946,-1.1068697657482702,-0.44950843548974384,-1.5711858235222722,-1.5391430998907634,0.0
2019-04-05,1.0,-0.41290597250942707,-1.1025422697968617,-0.4407006446904269,-1.574869237319061,-1.5509062157888334,0.0
2019-04-08,1.0,-0.4131372668165522,-1.0970407729233762,-0.44096736950841586,-1.5747706143282494,-1.550464847785137,0.0
2019-04-09,1.0,-0.430434517642757,-1.0847705527454445,-0.4521908708635505,-1.5833993540130415,-1.5434822353586446,0.0
2019-04-10,1.0,-0.43427944938482155,-1.0665732732366915,-0.46741381410646854,-1.5855768059446949,-1.537032525277135,0.0
2019-04-11,1.0,-0.44880306998842656,-1.0513492111835292,-0.4806602911616007,-1.586160687092648,-1.5243345312785526,0.0
2019-04-12,1.0,-0.3755735780599722,-0.891420339344787,-0.3984633443602604,-1.3666631095934263,-1.3034894888485753,0.0
2019-04-15,1.0,-0.3710806046685541,-0.8941830030447092,-0.3968805085198441,-1.3706532770685327,-1.3088510229154426,0.0
2019-04-16,1.0,-0.3625994694960212,-0.883554376657825,-0.3863129973474801,-1.3660477453580901,-1.306525198938992,0.0
2019-04-17,1.0,-0.36293149229952204,-0.8745087626128519,-0.3877854487519915,-1.3707912904938928,-1.31465746149761,0.0
2019-04-18,1.0,-0.3581503871036165,-0.8811114646303956,-0.37999787888429315,-1.3663166825750346,-1.3172128539611836,0.0
2019-04-22,1.0,-0.36846583355490564,-0.8843392714703536,-0.3767083222547195,-1.3679340600904017,-1.3202871576708322,0.0
2019-04-23,1.0,-0.3677072807530713,-0.889379354358347,-0.3802584693931819,-1.3654735946391532,-1.31548157208956,0.0
2019-04-24,1.0,-0.3667533570404968,-0.8801549811581126,-0.3803407462448915,-1.3642057215646728,-1.3161721776975746,0.0
2019-04-25,1.0,-0.36475714741205234,-0.8761292379636518,-0.3892018280369859,-1.3674673185248167,-1.3165054734828356,0.0
2019-04-26,1.0,-0.3648655870878093,-0.886002886002886,-0.37849393404948956,-1.3757682646571534,-1.3393725615947838,0.0
2019-04-29,1.0,-0.36491827796175624,-0.8795000534130969,-0.37565431043691916,-1.37608161521205,-1.3451554321119539,0.0
2019-04-30,1.0,-0.3651073373918616,-0.8768023069528997,-0.3766421018904197,-1.3757876748905267,-1.3458293282067715,0.0
2019-05-01,1.0,-0.3630821881182824,-0.8726271322389176,-0.39259932623923854,-1.37088925725897,-1.348056253676274,0.0
2019-05-02,1.0,-0.3663776856388994,-0.875935598513812,-0.3924936729309138,-1.376500996176835,-1.373377847181089,0.0
2019-05-03,1.0,-0.36656433457209026,-0.8751009856196478,-0.3917703452361717,-1.3778747239726397,-1.3745893251467658,0.0
2019-05-06,1.0,-0.3638319617018988,-0.8479371739013501,-0.4024527997418106,-1.3834113280619653,-1.3812597493410792,0.0
2019-05-07,1.0,-0.359007481565208,-0.8484310242747187,-0.40712632542117444,-1.3839280908552667,-1.3839280908552667,0.0
2019-05-08,1.0,-0.33972060161644274,-0.8361076914842369,-0.40459241021249265,-1.3852700315795108,-1.386715195632393,0.0
2019-05-09,1.0,-0.3431173004820568,-0.8376004284949116,-0.40482056775575787,-1.3851098018211032,-1.3854847348687735,0.0
2019-05-10,1.0,-0.34343867166577396,-0.8379217996786288,-0.4046598821638993,-1.384467059453669,-1.3856989823245849,0.0
2019-05-13,1.0,-0.3402945113788487,-0.8368406961178045,-0.40016064257028117,-1.3874163319946453,-1.3900401606425703,0.0
2019-05-14,1.0,-0.2896056590825107,-0.7749036583434514,-0.4507733727498284,-1.3840468774745291,-1.3796653117246478,0.0
2019-05-15,1.0,-0.2765169549806909,-0.7877585568428291,-0.45495424006771407,-1.3932709093794635,-1.3777178225678464,0.0
2019-05-16,1.0,-0.27373828311179366,-0.7891224911295874,-0.45818990626489436,-1.3954350473971298,-1.3792299952338083,0.0
2019-05-17,1.0,-0.2717287488061127,-0.7828186352541654,-0.4660405391064417,-1.3883052106547809,-1.3973256924546325,0.0
2019-05-20,1.0,-0.2717443154714581,-0.775693008957439,-0.4711400858642073,-1.3855408915036835,-1.3961944135262627,0.0
2019-05-21,1.0,-0.27553998832457677,-0.7734967892586107,-0.4659024571458898,-1.3922942206654993,-1.39977710555644,0.0
2019-05-22,1.0,-0.27221633085896074,-0.7633616118769883,-0.4765111346765642,-1.393372216330859,-1.3968186638388125,0.0
2019-05-23,1.0,-0.2730067854113655,-0.7631997455470737,-0.4786365564037319,-1.392175572519084,-1.3940839694656488,0.0
2019-05-24,1.0,-0.26099133375607697,-0.745138448530966,-0.48657789050940603,-1.3945254703022618,-1.3970619319382795,0.0
2019-05-28,1.0,-0.2656961355214399,-0.7322392800423504,-0.4912122816304923,-1.4014293276866068,-1.4032292218104816,0.0
2019-05-29,1.0,-0.2735629754860524,-0.7371090448013525,-0.4895393068469992,-1.3969251901944209,-1.385989010989011,0.0
2019-05-30,1.0,-0.274374141755572,-0.7342875250871447,-0.48616245906834266,-1.396693778388085,-1.389986268089152,0.0
2019-05-31,1.0,-0.27762817466603307,-0.7368393262579862,-0.48635091609905484,-1.3944242040234436,-1.384814404139606,0.0
2019-06-03,1.0,-0.26966056345417344,-0.7286081527726772,-0.49457006452966795,-1.388017417764021,-1.3654582655684382,0.0
2019-06-04,1.0,-0.26291203023304643,-0.7307894184337602,-0.49364896073903003,-1.388305689691371,-1.3731366785639303,0.0
2019-06-05,1.0,-0.2562039248260824,-0.7153462776451043,-0.5009863980895026,-1.3804381684144948,-1.3385941231440142,0.0
2019-06-06,1.0,-0.2514172777864462,-0.7325115722681645,-0.4789098663338014,-1.3768658657096793,-1.36131481770427,0.0
2019-06-07,1.0,-0.2527443941522293,-0.7320638884553353,-0.4876437230112897,-1.3716768118204048,-1.3585141251755894,0.0
2019-06-10,1.0,-0.2365065320356009,-0.740384114922188,-0.4862853276427419,-1.3717795242804351,-1.3699057929526883,0.0
2019-06-11,1.0,-0.25295100804345555,-0.7460043873393921,-0.5087224485532227,-1.3561057139872559,-1.3592395278387133,0.0
2019-06-12,1.0,-0.2545796148426491,-0.7439590835551381,-0.5082198215124472,-1.3542090705078023,-1.3580188925421428,0.0
2019-06-13,1.0,-0.26252746103148866,-0.7547860654880219,-0.5153258709069987,-1.3460613034836282,-1.3520242703211633,0.0
2019-06-14,1.0,-0.26852964220423087,-0.7431705406111255,-0.5299033690258553,-1.3459388874379734,-1.3357534604335335,0.0
2019-06-17,1.0,-0.2674552496597927,-0.7512299801109599,-0.529467183083848,-1.3431382811682195,-1.3426148853763216,0.0
2019-06-18,1.0,-0.2681637353433836,-0.7498429648241206,-0.532715661641541,-1.3400858458961475,-1.3436976549413735,0.0
2019-06-19,1.0,-0.26923679674032286,-0.7439272841247454,-0.5376900172386774,-1.3368855456302564,-1.3360497309721568,0.0
2019-06-20,1.0,-0.27049652069272223,-0.7469261759012191,-0.5416208863077486,-1.3365248783550463,-1.3364202375346623,0.0
2019-06-21,1.0,-0.2762482989636763,-0.749502773997697,-0.5417146446142572,-1.3326703653302627,-1.3338218360724379,0.0
2019-06-24,1.0,-0.2784650870203397,-0.7467498427343258,-0.5447158733487104,-1.332145103795345,-1.3401132312853845,0.0
2019-06-25,1.0,-0.2780311369712219,-0.737222833778896,-0.5487760129999476,-1.3363212245111915,-1.3415631388583111,0.0
2019-06-26,1.0,-0.2677925211097708,-0.7408611737557035,-0.5457596895159176,-1.3329836890963445,-1.3572140347196728,0.0
2019-06-27,1.0,-0.27413675303516055,-0.7370578651390131,-0.5444368528932569,-1.3327376885478532,-1.3673726809271036,0.0
2019-06-28,1.0,-0.2782535596069984,-0.7132874481164293,-0.5526716755109546,-1.3426679976882256,-1.3670992486733566,0.0
2019-07-01,1.0,-0.2857517711886644,-0.7074258724744162,-0.5518236683285227,-1.3427446864340067,-1.3602204145893466,0.0
2019-07-02,1.0,-0.2801552338997273,-0.7082022236207258,-0.5496119152506819,-1.3440318858821063,-1.3624396895322008,0.0
2019-07-03,1.0,-0.27666054082436337,-0.7171436072459964,-0.5447098976109215,-1.344394854292465,-1.367813074297716,0.0
2019-07-05,1.0,-0.27792057913235063,-0.7058700099669518,-0.5485495462414101,-1.3450139012747209,-1.3683575512773438,0.0
2019-07-08,1.0,-0.27777777777777773,-0.7073759311719651,-0.547529115517784,-1.3446123177001361,-1.3687440982058543,0.0
2019-07-09,1.0,-0.2758204886232568,-0.702946419209395,-0.547499213589179,-1.3456013421411346,-1.37092377057775,0.0
2019-07-10,1.0,-0.2780776688852786,-0.6943032335831455,-0.5455164823646559,-1.350400922383523,-1.3725171636706672,0.0
2019-07-11,1.0,-0.283444333735382,-0.6894435995594945,-0.5516282972363522,-1.3508836331218208,-1.3687136189627145,0.0
2019-07-12,1.0,-0.2808876764073238,-0.6970778028435024,-0.5515450396096742,-1.35024395362258,-1.3665599916058968,0.0
2019-07-15,1.0,-0.28597612065354,-0.6916631755341434,-0.547496857980729,-1.3446795140343528,-1.366830749895266,0.0
2019-07-16,1.0,-0.29195932487682147,-0.6951986581402663,-0.5561379599538736,-1.3418073173288605,-1.356536324562323,0.0
2019-07-17,1.0,-0.29335290417278254,-0.7024533445166702,-0.5524743132732228,-1.340322918850912,-1.3535856573705178,0.0
2019-07-18,1.0,-0.29505531959519693,-0.7024277699124325,-0.5563945257196791,-1.3408840648104452,-1.3488018457343611,0.0
2019-07-19,1.0,-0.3020598563866031,-0.7021856491430369,-0.55951569788773,-1.3326170134703077,-1.3449342208711148,0.0
2019-07-22,1.0,-0.29990569003458034,-0.700880226343917,-0.556743162527507,-1.332233050403437,-1.3497327884313108,0.0
2019-07-23,1.0,-0.30369321162522295,-0.7005560801594795,-0.5594900849858356,-1.3334907145105446,-1.3488091490924352,0.0
2019-07-24,1.0,-0.303244744980867,-0.6992189547622792,-0.5635057923153536,-1.3316035015987837,-1.3443413534622846,0.0
2019-07-25,1.0,-0.30441384365673596,-0.6906644326928112,-0.5663123723755171,-1.3347295669930361,-1.339703649405728,0.0
2019-07-26,1.0,-0.302387684574301,-0.6943659021887109,-0.5644570112053618,-1.3351659859671168,-1.3397737983034872,0.0
2019-07-29,1.0,-0.3311507611720413,-0.75396955311835,-0.5908222840617668,-1.4084138156817811,-1.3721285535003003,0.0
2019-07-30,1.0,-0.33215065502183405,-0.753056768558952,-0.5942685589519651,-1.4060589519650655,-1.3730349344978166,0.0
2019-07-31,1.0,-0.32799694022511205,-0.7722106873565732,-0.5944159108294176,-1.4005573161403126,-1.3687028740028413,0.0
2019-08-01,1.0,-0.3258543509116716,-0.7812534119445353,-0.5938421225024566,-1.3957309749972704,-1.362430396331477,0.0
2019-08-02,1.0,-0.31458958276520316,-0.7734933187892009,-0.6003272429779111,-1.3965094082356149,-1.3691300790837195,0.0
2019-08-05,1.0,-0.3120984427746924,-0.7707176304040075,-0.5972993575084395,-1.3978002831318743,-1.36692801916585,0.0
2019-08-06,1.0,-0.2738867156100959,-0.7573013236160978,-0.5789078827501206,-1.3815979851026203,-1.3670757194148224,0.0
