Date,IWF,IWM,MTUM,SPY,TGI,VLUE,VXX
2018-11-02,-0.3305164319248826,-1.3512780386019823,-0.0,-1.2952529994783515,1.0,-1.2394366197183098,0.0
2018-11-05,-0.3225907547662575,-1.3788978845651605,-0.0,-1.2996082528075215,1.0,-1.222199007573779,0.0
2018-11-06,-0.32781577985483784,-1.3823299044436321,-0.0,-1.2953892747115032,1.0,-1.2161244843611299,0.0
2018-11-07,-0.3311272192457191,-1.3905872465595124,-0.0,-1.30664985817838,1.0,-1.224288265574115,0.0
2018-11-08,-0.29221488376930677,-1.388527744552499,-0.0,-1.2915908263560247,1.0,-1.2281969941234594,0.0
2018-11-09,-0.3154488071038836,-1.4348988980421524,-0.0,-1.328126671659356,1.0,-1.2707820691130844,0.0
2018-11-12,-0.35995198353721275,-1.4754201440493884,-0.0,-1.5026294729621583,1.0,-1.3782439693609236,0.0
2018-11-13,-0.3123585332729742,-1.4664440923494795,-0.0,-1.507582616568583,1.0,-1.3722838388411047,0.0
2018-11-14,-0.31109466613536746,-1.480104741845506,-0.0,-1.5178459611772073,1.0,-1.3834462344168044,0.0
2018-11-15,-0.3090743170022244,-1.483374208635145,-0.0,-1.5207893686191751,1.0,-1.3902925911138995,0.0
2018-11-16,-0.3006828484535491,-1.4731738107534287,-0.0,-1.537900958283124,1.0,-1.426407299018764,0.0
2018-11-19,-0.30374662918124967,-1.4720867519651157,-0.0,-1.536117964312353,1.0,-1.425669860577199,0.0
2018-11-20,-0.27756827791109584,-1.465946748942978,-0.0,-1.5376528396754656,1.0,-1.4324648611587245,0.0
2018-11-21,-0.27164705213485707,-1.4597759963613621,-0.0,-1.5346523395303884,1.0,-1.4192392972880779,0.0
2018-11-23,-0.27434834459651314,-1.4382418081662784,-0.0,-1.5442671361235731,1.0,-1.4220569027202001,0.0
2018-11-26,-0.2728047740835465,-1.4512077294685992,-0.0,-1.5411196362603012,1.0,-1.4183006535947713,0.0
2018-11-27,-0.2543532338308458,-1.4569764812302124,-0.0,-1.5329036635006783,1.0,-1.409317051108096,0.0
2018-11-28,-0.2539027149321267,-1.4646493212669682,-0.0,-1.5298076923076922,1.0,-1.4077488687782804,0.0
2018-11-29,-0.2147040776482401,-1.4401182573771405,-0.0,-1.5168739889552072,1.0,-1.406481843030066,0.0
2018-11-30,-0.21543785231902665,-1.4422615393201985,-0.0,-1.5209577496232627,1.0,-1.4025785566780156,0.0
2018-12-03,-0.21154811715481173,-1.443905160390516,-0.0,-1.521171548117155,1.0,-1.4021757322175734,0.0
2018-12-04,-0.19641764476831505,-1.4507982421983643,-0.0,-1.5156588974801133,1.0,-1.3997886187906767,0.0
2018-12-06,-0.17411460298636192,-1.3489299768206566,-0.0,-1.5133955042854832,1.0,-1.3540509945555497,0.0
2018-12-07,-0.17066594769479643,-1.3500674036128335,-0.0,-1.5149636020490698,1.0,-1.356538150444864,0.0
2018-12-10,-0.1277774817498801,-1.352480417754569,-0.0,-1.5153194437043749,1.0,-1.3329780998561305,0.0
2018-12-11,-0.11917844758602293,-1.3576953854361162,-0.0,-1.513897039210456,1.0,-1.343985062683382,0.0
2018-12-12,-0.1136985566346515,-1.3691581263078823,-0.0,-1.5222407039759618,1.0,-1.360626710307453,0.0
2018-12-13,-0.11423361578890916,-1.3673710179126892,-0.0,-1.5220422610747615,1.0,-1.3593800278880188,0.0
2018-12-14,-0.10659041394335511,-1.435566448801743,-0.0,-1.5232026143790849,1.0,-1.3813180827886709,0.0
2018-12-17,-0.06814718049205312,-1.4436098410624865,-0.0,-1.505279773568474,1.0,-1.4260287393860223,0.0
2018-12-18,-0.03955138971663867,-1.4271008289537845,-0.0,-1.5095085875277672,1.0,-1.441837785122176,0.0
2018-12-19,-0.043294500135464646,-1.4261717691682472,-0.0,-1.507884042264969,1.0,-1.441181251693308,0.0
2018-12-20,-0.043827493261455526,-1.4111051212938006,-0.0,-1.5041509433962263,1.0,-1.4317520215633424,0.0
2018-12-21,-0.03327241453450871,-1.4197484411954415,-0.0,-1.5196731885615997,1.0,-1.4024403354117392,0.0
2018-12-24,-0.0009064732856990509,-1.3884504639010344,-0.0,-1.5137037432014504,1.0,-1.429135117841527,0.0
2018-12-26,-0.0,-1.4111828184511215,-0.0,-1.4726512907321203,1.0,-1.4059987304274228,0.0
2018-12-27,-0.0,-1.3338404584410972,-0.0,-1.3344490085704142,1.0,-1.4029616106293423,0.0
2018-12-28,-0.0,-1.3738754947822958,-0.0,-1.3530046779417055,1.0,-1.4137151082095305,0.0
2018-12-31,-0.0,-1.380802882141019,-0.0,-1.3528049408131753,1.0,-1.4130725681935152,0.0
2019-01-02,-0.0,-1.3889262613195341,-0.0,-1.3562225097024578,1.0,-1.4295472186287193,0.0
2019-01-03,-0.0,-1.3936893455809851,-0.0,-1.3502516996211533,1.0,-1.445741865172038,0.0
2019-01-04,-0.0,-1.3908134859263839,-0.0,-1.3221981647592533,1.0,-1.4421589854624186,0.0
2019-01-07,-0.0,-1.3385251272745602,-0.0,-1.2984525429709157,1.0,-1.4036493774887846,0.0
2019-01-08,-0.0,-1.3162023534144622,-0.0,-1.3128331489490095,1.0,-1.3996278789097858,0.0
2019-01-09,-0.0,-1.3360643301471706,-0.0,-1.3217013098669905,1.0,-1.3996358670914884,0.0
2019-01-10,-0.0,-1.3366381708735897,-0.0,-1.32171581769437,1.0,-1.4000708179472914,0.0
2019-01-11,-0.0,-1.3336718115353372,-0.0,-1.3300162469536962,1.0,-1.413484971567831,0.0
2019-01-14,-0.0,-1.3297231641277392,-0.0,-1.331342679285389,1.0,-1.3999190242421178,0.0
2019-01-15,-0.0,-1.3185688222177177,-0.0,-1.3293127914048246,1.0,-1.420028380295966,0.0
2019-01-16,-0.0,-1.319854058984494,-0.0,-1.3255802168845647,1.0,-1.4219620958751396,0.0
2019-01-17,-0.0,-1.3151502884323452,-0.0,-1.3270417973889281,1.0,-1.418024491448234,0.0
2019-01-18,-0.0,-1.314127339300244,-0.0,-1.3353336045565498,1.0,-1.4359743694060212,0.0
2019-01-22,-0.0,-1.320573912132796,-0.0,-1.419647064984029,1.0,-1.4962035921872545,0.0
2019-01-23,-0.0,-1.2885263157894737,-0.0,-1.4329473684210525,1.0,-1.5416842105263158,0.0
2019-01-24,-0.0,-1.2920940508126875,-0.0,-1.4255431066224815,1.0,-1.542475408973752,0.0
2019-01-25,-0.0,-1.4967233774417137,-0.0,-1.7345305608065533,1.0,-2.0699432892249527,0.0
2019-01-28,-0.0,-1.477221100454316,-0.0,-1.7635032811711255,1.0,-2.0691569914184753,0.0
2019-01-29,-0.0,-1.451166318983501,-0.0,-1.7709716164106455,1.0,-2.099374170301536,0.0
2019-01-30,-0.0,-1.4476630194168618,-0.0,-1.7692745556890772,1.0,-2.107773069382076,0.0
2019-01-31,-0.0,-1.4631705617835202,-0.0,-1.7303819114573438,1.0,-2.1399708657926406,0.0
2019-02-01,-0.0,-1.4603224786595004,-0.0,-1.7239329750237116,1.0,-2.138918748024028,0.0
2019-02-04,-0.0,-1.4588391502276177,-0.0,-1.724076884167931,1.0,-2.139795144157815,0.0
2019-02-05,-0.0,-1.4612025316455695,-0.0,-1.723987341772152,1.0,-2.143987341772152,0.0
2019-02-06,-0.0,-1.451696796701554,-0.0,-1.7399936568347605,1.0,-2.1515382175705673,0.0
2019-02-07,-0.0,-1.448709800432185,-0.0,-1.7367484428625906,1.0,-2.170268208974196,0.0
2019-02-08,-0.0,-1.4925208832480734,-0.0,-1.8178462733924752,1.0,-2.165058602603121,0.0
2019-02-11,-0.0,-1.4888237210817856,-0.0,-1.8519387422613227,1.0,-2.1760182469859886,0.0
2019-02-12,-0.0,-1.5202910902773226,-0.0,-1.8602897790598572,1.0,-2.175572018619288,0.0
2019-02-13,-0.0,-1.5551733091003506,-0.0,-1.8135142152408155,1.0,-2.1222251071011295,0.0
2019-02-14,-0.0,-1.5584457706279191,-0.0,-1.8134405812143226,1.0,-2.114880643487286,0.0
2019-02-15,-0.0,-1.591481625762888,-0.0,-1.7994416309570187,1.0,-2.1017400337618493,0.0
2019-02-19,-0.0,-1.5664567235893772,-0.0,-1.8239075384715275,1.0,-2.1027206025582754,0.0
2019-02-20,-0.0,-1.5752517050990582,-0.0,-1.821760311789542,1.0,-2.0986683988307893,0.0
2019-02-21,-0.0,-1.5719300526555289,-0.0,-1.8272118572450107,1.0,-2.101540661769486,0.0
2019-02-22,-0.0,-1.5755348897704367,-0.0,-1.8328022371073684,1.0,-2.0948169343825196,0.0
2019-02-25,-0.0,-1.5730550284629983,-0.0,-1.8570306876922071,1.0,-2.1131322384348623,0.0
2019-02-26,-0.0,-1.574484789008832,-0.0,-1.8567222767419036,1.0,-2.111220150474321,0.0
2019-02-27,-0.0,-1.5817502947726976,-0.0,-1.859426175815538,1.0,-2.1093279182497056,0.0
2019-02-28,-0.0,-1.5936620179401557,-0.0,-1.8655143062921495,1.0,-2.088325803705886,0.0
2019-03-01,-0.0,-1.5983112972902211,-0.0,-1.8664746694593535,1.0,-2.0806388270716063,0.0
2019-03-04,-0.0,-1.5894984941731047,-0.0,-1.856815503469949,1.0,-2.100824931255729,0.0
2019-03-05,-0.0,-1.5665596119813854,-0.0,-1.8851019204299664,1.0,-2.10277249786983,0.0
2019-03-06,-0.0,-1.5634707385805098,-0.0,-1.889966577102038,1.0,-2.100072088603447,0.0
2019-03-07,-0.0,-1.5344399424911779,-0.0,-1.9055025486864463,1.0,-2.095085609724219,0.0
2019-03-08,-0.0,-1.534803629379429,-0.0,-1.9624478442280946,1.0,-2.1257699185376513,0.0
2019-03-11,-0.0,-1.5386521972132905,-0.0,-1.9760852090032153,1.0,-2.1840836012861735,0.0
2019-03-12,-0.0,-1.4856868263884122,-0.0,-2.070089929292236,1.0,-2.309123361021487,0.0
2019-03-13,-0.0,-1.5204039286208328,-0.0,-2.0857656660672292,1.0,-2.3104163784755847,0.0
2019-03-14,-0.0,-1.5338606716625036,-0.0,-2.088814876491812,1.0,-2.3159866777685263,0.0
2019-03-15,-0.0,-1.5116360089186176,-0.0,-2.1099498327759196,1.0,-2.3460841694537344,0.0
2019-03-18,-0.0,-1.5453587979216403,-0.0,-2.1152927959556242,1.0,-2.3608341525066705,0.0
2019-03-19,-0.0,-1.5523346029059106,-0.0,-2.119833544928763,1.0,-2.381012836789392,0.0
2019-03-20,-0.0,-1.5747322125274879,-0.0,-2.1265517485989927,1.0,-2.392423919982975,0.0
2019-03-21,-0.0,-1.5712971481140754,-0.0,-2.1408251362253203,1.0,-2.3645177269832285,0.0
2019-03-22,-0.0,-1.5742765273311898,-0.0,-2.1961414790996785,1.0,-2.37491961414791,0.0
2019-03-25,-0.0,-1.4606473355332443,-0.0,-2.20480235905357,1.0,-2.3554728638629503,0.0
2019-03-26,-0.0,-1.4798076243015774,-0.0,-2.2060966122073697,1.0,-2.38666100855789,0.0
2019-03-27,-0.0,-1.4548864199278184,-0.0,-2.229495435567193,1.0,-2.3921873894275,0.0
2019-03-28,-0.0,-1.4524501808382384,-0.0,-2.225941422594142,1.0,-2.4132331040351747,0.0
2019-03-29,-0.0,-1.4318887634105024,-0.0,-2.2170383963862226,1.0,-2.4092320722755503,0.0
2019-04-01,-0.0,-1.4507848960543064,-0.0,-2.2204072974119646,1.0,-2.3998727195587617,0.0
2019-04-02,-0.0,-1.4653702529415908,-0.0,-2.228633833579934,1.0,-2.351722680194462,0.0
2019-04-03,-0.0,-1.4634609969022812,-0.0,-2.2296536186989577,1.0,-2.347155730780062,0.0
2019-04-04,-0.0,-1.459285915890488,-0.0,-2.242591024555461,1.0,-2.3543607112616427,0.0
2019-04-05,-0.0,-1.484942586841915,-0.0,-2.2968151946269946,1.0,-2.4400231096988514,0.0
2019-04-08,-0.0,-1.5358253145817913,-0.0,-2.3609918578830493,1.0,-2.505181347150259,0.0
2019-04-09,-0.0,-1.548689138576779,-0.0,-2.4169288389513106,1.0,-2.5250187265917603,0.0
2019-04-10,-0.0,-1.5293018388398862,-0.0,-2.4088802511586183,1.0,-2.5367767977276126,0.0
2019-04-11,-0.0,-1.5221066806314056,-0.0,-2.4260492257050945,1.0,-2.533029101518665,0.0
2019-04-12,-0.0,-1.5227017727578727,-0.0,-2.424265090881891,1.0,-2.5330989602812477,0.0
2019-04-15,-0.0,-1.5242521928180521,-0.0,-2.4294174975635356,1.0,-2.5430691955918734,0.0
2019-04-16,-0.0,-1.5284729506968382,-0.0,-2.429042409710775,1.0,-2.5353664019181776,0.0
2019-04-17,-0.0,-1.499212480312008,-0.0,-2.445961149028726,1.0,-2.5550888772219302,0.0
2019-04-18,-0.0,-1.4926089892699033,-0.0,-2.4417348240414194,1.0,-2.5692954153222782,0.0
2019-04-22,-0.0,-1.4953983101991548,-0.0,-2.4616022933011465,1.0,-2.5867531683765836,0.0
2019-04-23,-0.0,-1.4928345150098055,-0.0,-2.4655302458892745,1.0,-2.5843264444109217,0.0
2019-04-24,-0.0,-1.4593474493255973,-0.0,-2.4708763469218598,1.0,-2.6050033908522345,0.0
2019-04-25,-0.0,-1.4488028911308537,-0.0,-2.481252823369975,1.0,-2.598930883903027,0.0
2019-04-26,-0.0,-1.3714369673817222,-0.0,-2.425727299441669,1.0,-2.5492947399353514,0.0
2019-04-29,-0.0,-1.3596297928602907,-0.0,-2.425444395475246,1.0,-2.560305567797855,0.0
2019-04-30,-0.0,-1.354194211840752,-0.0,-2.429631261936242,1.0,-2.561480828558836,0.0
2019-05-01,-0.0,-1.3476089032542422,-0.0,-2.4470726511422907,1.0,-2.551164328215676,0.0
2019-05-02,-0.0,-1.3510693025648564,-0.0,-2.4377158815315645,1.0,-2.5603733372528845,0.0
2019-05-03,-0.0,-1.3512363342871818,-0.0,-2.432900432900433,1.0,-2.5532320786558076,0.0
2019-05-06,-0.0,-1.291943612592214,-0.0,-2.4355415966693448,1.0,-2.5766561975020084,0.0
2019-05-07,-0.0,-1.302121433796635,-0.0,-2.4345281638624727,1.0,-2.578639356254572,0.0
2019-05-08,-0.0,-1.2840052204176335,-0.0,-2.401174593967518,1.0,-2.5653277262180976,0.0
2019-05-09,-0.0,-1.2809718371516126,-0.0,-2.4497300452356634,1.0,-2.565372829417773,0.0
2019-05-10,-0.0,-1.285839929639402,-0.0,-2.4576370565816474,1.0,-2.5858252711814718,0.0
2019-05-13,-0.0,-1.2906414762741651,-0.0,-2.4477885178676044,1.0,-2.584431751611014,0.0
2019-05-14,-0.0,-1.2320057409400789,-0.0,-2.416792249730894,1.0,-2.5273771080014353,0.0
2019-05-15,-0.0,-1.2343514193316565,-0.0,-2.440675530003593,1.0,-2.5114624505928855,0.0
2019-05-16,-0.0,-1.2345139088041297,-0.0,-2.4273014052193864,1.0,-2.5075996558646403,0.0
2019-05-17,-0.0,-1.2314828235976227,-0.0,-2.4290476880707352,1.0,-2.5868966516886505,0.0
2019-05-20,-0.0,-1.2024379625598607,-0.0,-2.450224931069511,1.0,-2.6031780583369613,0.0
2019-05-21,-0.0,-1.217933021245949,-0.0,-2.4023766654663303,1.0,-2.5817788980914655,0.0
2019-05-22,-0.0,-1.2082164184473703,-0.0,-2.4072954888840923,1.0,-2.5792503057773937,0.0
2019-05-23,-0.0,-1.2169236285406957,-0.0,-2.4108999641448547,1.0,-2.543205449982073,0.0
2019-05-24,-0.0,-1.1758915834522112,-0.0,-2.4067760342368048,1.0,-2.5500000000000003,0.0
2019-05-28,-0.0,-1.168651501105327,-0.0,-2.408685730585467,1.0,-2.5538044640947017,0.0
2019-05-29,-0.0,-1.186193658467226,-0.0,-2.4055168491397696,1.0,-2.5177022607706525,0.0
2019-05-30,-0.0,-1.1823801065719362,-0.0,-2.402486678507993,1.0,-2.519928952042629,0.0
2019-05-31,-0.0,-1.1949038256796083,-0.0,-2.3927177230463488,1.0,-2.5101142735467388,0.0
2019-06-03,-0.0,-1.2044431946006748,-0.0,-2.3785151856018,1.0,-2.4474128233970753,0.0
2019-06-04,-0.0,-1.2095980888139404,-0.0,-2.393268690275436,1.0,-2.4235525576166386,0.0
2019-06-05,-0.0,-1.1860481194690267,-0.0,-2.3992671460176993,1.0,-2.328401548672567,0.0
2019-06-06,-0.0,-1.2083477538589327,-0.0,-2.3619436561223783,1.0,-2.3515608776908703,0.0
2019-06-07,-0.0,-1.2403739612188365,-0.0,-2.343490304709141,1.0,-2.341343490304709,0.0
2019-06-10,-0.0,-1.2401327158360407,-0.0,-2.329439413838391,1.0,-2.342710997442455,0.0
2019-06-11,-0.0,-1.252151582454192,-0.0,-2.341893392559689,1.0,-2.3464741810105494,0.0
2019-06-12,-0.0,-1.2600887532935794,-0.0,-2.334627652198031,1.0,-2.3390653168769937,0.0
2019-06-13,-0.0,-1.282755265169945,-0.0,-2.3334955167859874,1.0,-2.3344686175019116,0.0
2019-06-14,-0.0,-1.274581916591493,-0.0,-2.3486225799736316,1.0,-2.3159392131011036,0.0
2019-06-17,-0.0,-1.2707399489690365,-0.0,-2.3141852286049236,1.0,-2.3112199158678712,0.0
2019-06-18,-0.0,-1.251550846866941,-0.0,-2.357914546595107,1.0,-2.3606328849236777,0.0
2019-06-19,-0.0,-1.236021393345836,-0.0,-2.3605612280336183,1.0,-2.349308883795235,0.0
2019-06-20,-0.0,-1.2475502119674753,-0.0,-2.351518521092501,1.0,-2.3506150531656127,0.0
2019-06-21,-0.0,-1.2602739726027399,-0.0,-2.3389889437452194,1.0,-2.354356442528336,0.0
2019-06-24,-0.0,-1.2404851526557925,-0.0,-2.341976857660672,1.0,-2.3881221246340445,0.0
2019-06-25,-0.0,-1.2305226480836238,-0.0,-2.348432055749129,1.0,-2.389686411149826,0.0
2019-06-26,-0.0,-1.2340963347844405,-0.0,-2.3224266254739505,1.0,-2.464962786125544,0.0
2019-06-27,-0.0,-1.219446796500141,-0.0,-2.333686141687835,1.0,-2.502963590177815,0.0
2019-06-28,-0.0,-1.2292504054721107,-0.0,-2.3221211480149497,1.0,-2.500317325999577,0.0
2019-07-01,-0.0,-1.2296332932947078,-0.0,-2.32395958454038,1.0,-2.5120469158482304,0.0
2019-07-02,-0.0,-1.2394892776523703,-0.0,-2.3069977426636568,1.0,-2.5076890519187356,0.0
2019-07-03,-0.0,-1.2405357772294676,-0.0,-2.3013041945717307,1.0,-2.507860415932323,0.0
2019-07-05,-0.0,-1.2538310136370028,-0.0,-2.2759032756923943,1.0,-2.4996485308589906,0.0
2019-07-08,-0.0,-1.2561687170474516,-0.0,-2.2739543057996485,1.0,-2.4997539543058,0.0
2019-07-09,-0.0,-1.2415221512321841,-0.0,-2.271080530787053,1.0,-2.5083900863582107,0.0
2019-07-10,-0.0,-1.2870783384443825,-0.0,-2.2036520769445223,1.0,-2.478882074156677,0.0
2019-07-11,-0.0,-1.285704318705086,-0.0,-2.213911951440731,1.0,-2.477290169538826,0.0
2019-07-12,-0.0,-1.2769145007316562,-0.0,-2.2228416138248206,1.0,-2.468329733119643,0.0
2019-07-15,-0.0,-1.3173364909103573,-0.0,-2.225534582433656,1.0,-2.4223723619140487,0.0
2019-07-16,-0.0,-1.3286737603449474,-0.0,-2.23388274567077,1.0,-2.3920300438138953,0.0
2019-07-17,-0.0,-1.3340984974958263,-0.0,-2.232192543127435,1.0,-2.3897468002225932,0.0
2019-07-18,-0.0,-1.3328030984162114,-0.0,-2.2084514835050832,1.0,-2.3748530327131894,0.0
2019-07-19,-0.0,-1.3425150529448404,-0.0,-2.2110872724756034,1.0,-2.3672918541075507,0.0
2019-07-22,-0.0,-1.3078575388026608,-0.0,-2.2053076496674056,1.0,-2.4158813747228383,0.0
2019-07-23,-0.0,-1.310516835250104,-0.0,-2.201745877788555,1.0,-2.415823749480394,0.0
2019-07-24,-0.0,-1.3179675585747954,-0.0,-2.212394288090947,1.0,-2.4016359351171497,0.0
2019-07-25,-0.0,-1.2520193861066236,-0.0,-1.991340872374798,1.0,-2.218675282714055,0.0
2019-07-26,-0.0,-1.2377663008392512,-0.0,-1.996061975468044,1.0,-2.2219496449322143,0.0
2019-07-29,-0.0,-1.2247756761990836,-0.0,-1.9961913369053,1.0,-2.234329610741721,0.0
2019-07-30,-0.0,-1.2279989692049993,-0.0,-1.989563200618477,1.0,-2.2249065842030666,0.0
2019-07-31,-0.0,-1.2395853454381558,-0.0,-1.9777863627583543,1.0,-2.221363724164574,0.0
2019-08-01,-0.0,-1.3166499833166498,-0.0,-2.095161828495162,1.0,-2.261594928261595,0.0
2019-08-02,-0.0,-1.290852071795556,-0.0,-2.1088943751251086,1.0,-2.272703009274705,0.0
2019-08-05,-0.0,-1.283351120597652,-0.0,-2.1165955176093916,1.0,-2.2702774813233724,0.0
2019-08-06,-0.0,-1.2677453027139873,-0.0,-2.019832985386221,1.0,-2.2364300626304803,0.0
2019-08-07,-0.0,-1.2738629709154794,-0.0,-1.9897195653588393,1.0,-2.2430867330340294,0.0
2019-08-08,-0.0,-1.2790743028017941,-0.0,-1.9871286485080935,1.0,-2.234479620360138,0.0
2019-08-09,-0.0,-1.2491934443153954,-0.0,-1.9509614143760485,1.0,-2.2522906181442766,0.0
2019-08-12,-0.0,-1.243979394719897,-0.0,-1.9619446233097233,1.0,-2.23322601416613,0.0
2019-08-13,-0.0,-1.2252860264815528,-0.0,-1.9606633243347473,1.0,-2.241547756781077,0.0
2019-08-14,-0.0,-1.2407786885245902,-0.0,-1.933081454918033,1.0,-2.229828381147541,0.0
2019-08-15,-0.0,-1.2586746837028686,-0.0,-1.8704747588625832,1.0,-2.13409745709633,0.0
2019-08-16,-0.0,-1.268976279650437,-0.0,-1.8491885143570537,1.0,-2.124032459425718,0.0
2019-08-19,-0.0,-1.2475499317702519,-0.0,-1.8485919861059423,1.0,-2.1065624612330973,0.0
2019-08-20,-0.0,-1.2470994816094794,-0.0,-1.8352875833127624,1.0,-2.08899037274747,0.0
2019-08-21,-0.0,-1.253125577384985,-0.0,-1.834267413931145,1.0,-2.0713801810679318,0.0
2019-08-22,-0.0,-1.2544749953866028,-0.0,-1.8267823091591318,1.0,-2.069939103155564,0.0
2019-08-23,-0.0,-1.2481401782969568,-0.0,-1.8245926836766062,1.0,-2.0754380571779896,0.0
2019-08-26,-0.0,-1.2191266428441645,-0.0,-1.7938344134213553,1.0,-2.0436072921082915,0.0
2019-08-27,-0.0,-1.2112590799031475,-0.0,-1.7805084745762711,1.0,-2.061501210653753,0.0
2019-08-28,-0.0,-1.1975092195151442,-0.0,-1.79590109425065,1.0,-2.0521733873405474,0.0
2019-08-29,-0.0,-1.1865788837883546,-0.0,-1.8110050736892966,1.0,-2.0425827494563906,0.0
2019-08-30,-0.0,-1.1616770074091922,-0.0,-1.8336847177880853,1.0,-2.028371784832239,0.0
2019-09-03,-0.0,-1.1773066730908215,-0.0,-1.8323295591423754,1.0,-2.0130089135148155,0.0
2019-09-04,-0.0,-1.1622907382873657,-0.0,-1.836685535348669,1.0,-2.0228832951945077,0.0
2019-09-05,-0.0,-1.169528154640413,-0.0,-1.8316724696842357,1.0,-2.001920998919438,0.0
2019-09-06,-0.0,-1.164973102211596,-0.0,-1.830962343096234,1.0,-1.9814106395696354,0.0
2019-09-09,-0.0,-1.1714848883048619,-0.0,-1.8263648309640423,1.0,-1.9751523115517857,0.0
2019-09-10,-0.0,-1.1620235041460358,-0.0,-1.869474437749806,1.0,-1.9339617013661037,0.0
2019-09-11,-0.0,-1.1520987359885524,-0.0,-1.8803958979251132,1.0,-1.9298235153827807,0.0
2019-09-12,-0.0,-1.1539929623665532,-0.0,-1.88036023140693,1.0,-1.9298025884177252,0.0
2019-09-13,-0.0,-1.1540113331345065,-0.0,-1.875395168505816,1.0,-1.9354607813898002,0.0
2019-09-16,-0.0,-1.1559808612440192,-0.0,-1.881459330143541,1.0,-1.9433612440191388,0.0
2019-09-17,-0.0,-1.1448902708844106,-0.0,-1.8878191712013395,1.0,-1.9470788734078814,0.0
2019-09-18,-0.0,-1.1412510465255352,-0.0,-1.8909221385001793,1.0,-1.9479727305346248,0.0
2019-09-19,-0.0,-1.1490074144941402,-0.0,-1.8792752929921073,1.0,-1.9511480507055727,0.0
2019-09-20,-0.0,-1.1634644161130065,-0.0,-1.878853175315736,1.0,-1.9431974621416173,0.0
