Date,IWF,IWM,MTUM,NWS,SPY,VLUE,VXX
2019-01-09,-0.03717005871957128,-0.45889630009691573,-0.0,1.0,-0.6875890770195541,-0.6668376945442107,0.0
2019-01-10,-0.03797720797720798,-0.45709401709401715,-0.0,1.0,-0.6882336182336183,-0.6656980056980057,0.0
2019-01-11,-0.03794941978159838,-0.45245630542012377,-0.0,1.0,-0.6902745701821915,-0.6705157813702848,0.0
2019-01-14,-0.03974435789894148,-0.4525949385146509,-0.0,1.0,-0.6882935319124653,-0.67251562098776,0.0
2019-01-15,-0.03607540702656384,-0.44810054270208505,-0.0,1.0,-0.6877749214510139,-0.6843758926021136,0.0
2019-01-16,-0.02673323823109843,-0.4521825962910128,-0.0,1.0,-0.6812553495007133,-0.6928958630527817,0.0
2019-01-17,-0.023443286047969008,-0.4551358742095369,-0.0,1.0,-0.6802540876203498,-0.6897111604853872,0.0
2019-01-18,-0.027961420680575826,-0.4538507770241264,-0.0,1.0,-0.679946195014453,-0.7002089236140923,0.0
2019-01-22,-0.0,-0.39159043029061213,-0.0,1.0,-0.7554471732417535,-0.7389108539436091,0.0
2019-01-23,-0.0,-0.37742876115137,-0.0,1.0,-0.7613823368074603,-0.7482749660767388,0.0
2019-01-24,-0.0,-0.38412450912450913,-0.0,1.0,-0.7515015015015014,-0.7518768768768769,0.0
2019-01-25,-0.0,-0.31504035216434334,-0.0,1.0,-0.8047248716067499,-0.8149376375641966,0.0
2019-01-28,-0.0,-0.30972904592392103,-0.0,1.0,-0.8173634197287518,-0.8148627577888264,0.0
2019-01-29,-0.0,-0.30059848462513633,-0.0,1.0,-0.8185382823786079,-0.829063356820661,0.0
2019-01-30,-0.0,-0.2995533877886819,-0.0,1.0,-0.8163013457131105,-0.8223834988540872,0.0
2019-01-31,-0.0,-0.3098670275358908,-0.0,1.0,-0.7774770534243352,-0.8545245940221229,0.0
2019-02-01,-0.0,-0.3079639766907999,-0.0,1.0,-0.7890693978456649,-0.8460180116546,0.0
2019-02-04,-0.0,-0.31287513239967046,-0.0,1.0,-0.790867364952336,-0.8384429798752501,0.0
2019-02-05,-0.0,-0.31187187775492214,-0.0,1.0,-0.7907140758154569,-0.8359976491331179,0.0
2019-02-06,-0.0,-0.30198776758409784,-0.0,1.0,-0.7979593036932486,-0.8405375205833922,0.0
2019-02-07,-0.0,-0.30833040215734553,-0.0,1.0,-0.793674522218314,-0.8291710634306484,0.0
2019-02-08,-0.0,-0.3053825361382066,-0.0,1.0,-0.7995651662945117,-0.8331178751909742,0.0
2019-02-11,-0.0,-0.2963006597549482,-0.0,1.0,-0.7980678605089537,-0.8509660697455231,0.0
2019-02-12,-0.0,-0.28530412905135416,-0.0,1.0,-0.8192097084504959,-0.8553796063341721,0.0
2019-02-13,-0.0,-0.290033428985593,-0.0,1.0,-0.8169689080850813,-0.8513445552169925,0.0
2019-02-14,-0.0,-0.2851303317535545,-0.0,1.0,-0.825414691943128,-0.8515402843601896,0.0
2019-02-15,-0.0,-0.3000355703106474,-0.0,1.0,-0.8185914156983638,-0.8455655679392934,0.0
2019-02-19,-0.0,-0.29691760521636046,-0.0,1.0,-0.8217842323651453,-0.8451393005334915,0.0
2019-02-20,-0.0,-0.29238882469706395,-0.0,1.0,-0.8235712381121678,-0.846769176073238,0.0
2019-02-21,-0.0,-0.30022820900388253,-0.0,1.0,-0.821493138911117,-0.8420319492605435,0.0
2019-02-22,-0.0,-0.29327763458062983,-0.0,1.0,-0.8292892483631085,-0.8401031019464936,0.0
2019-02-25,-0.0,-0.2935970539320504,-0.0,1.0,-0.8338976003801377,-0.8423319078165834,0.0
2019-02-26,-0.0,-0.2925576146353053,-0.0,1.0,-0.8350261344737466,-0.8422428130197197,0.0
2019-02-27,-0.0,-0.2875267411457095,-0.0,1.0,-0.8418409793201806,-0.8418409793201806,0.0
2019-02-28,-0.0,-0.28847868735509186,-0.0,1.0,-0.841804886748707,-0.8421615837346175,0.0
2019-03-01,-0.0,-0.2928611746531594,-0.0,1.0,-0.8413594367368765,-0.8366061614331125,0.0
2019-03-04,-0.0,-0.29408618127786035,-0.0,1.0,-0.8502526002971766,-0.8274294205052005,0.0
2019-03-05,-0.0,-0.2865775608013574,-0.0,1.0,-0.8645253475426429,-0.8257375048373173,0.0
2019-03-06,-0.0,-0.2867820027990352,-0.0,1.0,-0.8635023672691541,-0.827412679034035,0.0
2019-03-07,-0.0,-0.25397391330183916,-0.0,1.0,-0.8926820572243516,-0.8245238731913124,0.0
2019-03-08,-0.0,-0.23704791298354955,-0.0,1.0,-0.9274263626284721,-0.8319599676385101,0.0
2019-03-11,-0.0,-0.23876741950985106,-0.0,1.0,-0.9285800096107641,-0.836046371936569,0.0
2019-03-12,-0.0,-0.1995633982172094,-0.0,1.0,-0.9454550967194227,-0.8869383299981809,0.0
2019-03-13,-0.0,-0.21722560975609753,-0.0,1.0,-0.9471036585365853,-0.8844512195121952,0.0
2019-03-14,-0.0,-0.2231908797171249,-0.0,1.0,-0.940986404925928,-0.8840151191855148,0.0
2019-03-15,-0.0,-0.2238112700158905,-0.0,1.0,-0.9404412663488573,-0.8916086053049749,0.0
2019-03-18,-0.0,-0.23776266806140972,-0.0,1.0,-0.9452973571670309,-0.8935482878503523,0.0
2019-03-19,-0.0,-0.23688668494163306,-0.0,1.0,-0.9477315427973018,-0.8954630855946036,0.0
2019-03-20,-0.0,-0.2456622414325409,-0.0,1.0,-0.9427601111454152,-0.8989502933004012,0.0
2019-03-21,-0.0,-0.2466582286296422,-0.0,1.0,-0.9677090729478592,-0.8727502855555214,0.0
2019-03-22,-0.0,-0.2443035220243091,-0.0,1.0,-0.99213528552333,-0.8721439895551618,0.0
2019-03-25,-0.0,-0.18485633247009498,-0.0,1.0,-1.021920088790233,-0.8762177827105686,0.0
2019-03-26,-0.0,-0.18820581046378515,-0.0,1.0,-1.0225240555675876,-0.8832028711982921,0.0
2019-03-27,-0.0,-0.18252667388278954,-0.0,1.0,-1.030586052265347,-0.8795113653935362,0.0
2019-03-28,-0.0,-0.17959752321981423,-0.0,1.0,-1.0286687306501547,-0.8877089783281733,0.0
2019-03-29,-0.0,-0.17721871518752322,-0.0,1.0,-1.0291805916573833,-0.8880430746379503,0.0
2019-04-01,-0.0,-0.1827847318806985,-0.0,1.0,-1.0292072322670376,-0.878720445062587,0.0
2019-04-02,-0.0,-0.1942679089282409,-0.0,1.0,-1.0425124946010984,-0.8482754365397668,0.0
2019-04-03,-0.0,-0.19506774900459892,-0.0,1.0,-1.038828358899966,-0.8526189079909874,0.0
2019-04-04,-0.0,-0.19238124614435534,-0.0,1.0,-1.024583590376311,-0.8675817396668724,0.0
2019-04-05,-0.0,-0.1858806089991044,-0.0,1.0,-1.0290911336895094,-0.8732898922207467,0.0
2019-04-08,-0.0,-0.18333642032475148,-0.0,1.0,-1.0306538247823671,-0.8730011730567389,0.0
2019-04-09,-0.0,-0.1774512836374884,-0.0,1.0,-1.047107949273121,-0.8685431487782246,0.0
2019-04-10,-0.0,-0.165564142194745,-0.0,1.0,-1.0613292117465223,-0.8642967542503864,0.0
2019-04-11,-0.0,-0.16387659745644706,-0.0,1.0,-1.072562428443234,-0.8579076028096667,0.0
2019-04-12,-0.0,-0.16592372461614663,-0.0,1.0,-1.0732417038137692,-0.8564264487369986,0.0
2019-04-15,-0.0,-0.16639296005949245,-0.0,1.0,-1.072289529947634,-0.8599138598828742,0.0
2019-04-16,-0.0,-0.16969847221791814,-0.0,1.0,-1.0705940686107411,-0.8586879048002728,0.0
2019-04-17,-0.0,-0.17795377904278686,-0.0,1.0,-1.0595241778300282,-0.8562942796151348,0.0
2019-04-18,-0.0,-0.18069284064665128,-0.0,1.0,-1.0323325635103926,-0.8662971516551194,0.0
2019-04-22,-0.0,-0.18591723285979,-0.0,1.0,-1.0342804200123532,-0.8681284743668932,0.0
2019-04-23,-0.0,-0.17776064157927207,-0.0,1.0,-1.0288402220851327,-0.8779148673658236,0.0
2019-04-24,-0.0,-0.16979911264481143,-0.0,1.0,-1.0280687700271136,-0.883226522060636,0.0
2019-04-25,-0.0,-0.17182872655478776,-0.0,1.0,-1.0355997038499507,-0.8774987660414609,0.0
2019-04-26,-0.0,-0.16537403825356117,-0.0,1.0,-1.0384080585854218,-0.8861663010227729,0.0
2019-04-29,-0.0,-0.1556896910588445,-0.0,1.0,-0.971871190270881,-0.8458565014421219,0.0
2019-04-30,-0.0,-0.179796918767507,-0.0,1.0,-0.9472163865546217,-0.7907913165266105,0.0
2019-05-01,-0.0,-0.17787184352649246,-0.0,1.0,-0.9557728798715516,-0.7856079404466502,0.0
2019-05-02,-0.0,-0.17862145441811603,-0.0,1.0,-0.943416598575931,-0.7961655188514066,0.0
2019-05-03,-0.0,-0.17822331173758243,-0.0,1.0,-0.9436175801085624,-0.7965038230315764,0.0
2019-05-06,-0.0,-0.16110981580788064,-0.0,1.0,-0.9504837957565866,-0.8028095127069247,0.0
2019-05-07,-0.0,-0.15116959064327484,-0.0,1.0,-0.9608187134502923,-0.8120175438596491,0.0
2019-05-08,-0.0,-0.16543311002545125,-0.0,1.0,-0.9499166252230641,-0.81008103443232,0.0
2019-05-09,-0.0,-0.16635940654902995,-0.0,1.0,-0.950077546601118,-0.8098498814853833,0.0
2019-05-10,-0.0,-0.16676910469166156,-0.0,1.0,-0.9548980009951124,-0.8051336084526005,0.0
2019-05-13,-0.0,-0.1618713519250044,-0.0,1.0,-0.9752962679087318,-0.8108012499263015,0.0
2019-05-14,-0.0,-0.1696814097327576,-0.0,1.0,-0.9563251254522115,-0.7914867545804644,0.0
2019-05-15,-0.0,-0.1674146170882387,-0.0,1.0,-0.9622042196060145,-0.7844737148851847,0.0
2019-05-16,-0.0,-0.16555829824306664,-0.0,1.0,-0.9562363873965443,-0.7822273849281255,0.0
2019-05-17,-0.0,-0.16210795570153766,-0.0,1.0,-0.9451501322559079,-0.7994651629218382,0.0
2019-05-20,-0.0,-0.1580262699058468,-0.0,1.0,-0.9471114727420668,-0.8008252935022667,0.0
2019-05-21,-0.0,-0.14500668099692093,-0.0,1.0,-0.9560216115726486,-0.8037529774008016,0.0
2019-05-22,-0.0,-0.1430025001453573,-0.0,1.0,-0.9582533868248154,-0.8058608058608059,0.0
2019-05-23,-0.0,-0.14254169330001742,-0.0,1.0,-0.9709744900923936,-0.7919402638154454,0.0
2019-05-24,-0.0,-0.11695770725764346,-0.0,1.0,-0.9804200266867785,-0.8033880605673841,0.0
2019-05-28,-0.0,-0.11750884724720079,-0.0,1.0,-0.9802459824795499,-0.802981957417184,0.0
2019-05-29,-0.0,-0.11702281467773182,-0.0,1.0,-0.981031142468843,-0.7935690946418761,0.0
2019-05-30,-0.0,-0.11592404478817961,-0.0,1.0,-0.977923352187464,-0.7920177767517027,0.0
2019-05-31,-0.0,-0.11786271000519599,-0.0,1.0,-0.9719415738121355,-0.796865077074072,0.0
2019-06-03,-0.0,-0.12196453717274477,-0.0,1.0,-0.9813777049745668,-0.7704399804580855,0.0
2019-06-04,-0.0,-0.11550842099212506,-0.0,1.0,-0.980944990515606,-0.7776340748404896,0.0
2019-06-05,-0.0,-0.11734563156546246,-0.0,1.0,-0.9960998661997892,-0.7333959632191761,0.0
2019-06-06,-0.0,-0.11722842177180598,-0.0,1.0,-0.9959007059895241,-0.7336028239580961,0.0
2019-06-07,-0.0,-0.13136920011386277,-0.0,1.0,-0.985397096498719,-0.7298320523768859,0.0
2019-06-10,-0.0,-0.13289140516088652,-0.0,1.0,-0.9818771515548094,-0.7302625963754303,0.0
2019-06-11,-0.0,-0.13159319522411875,-0.0,1.0,-0.9888581768443848,-0.729119767474995,0.0
2019-06-12,-0.0,-0.1340361874910956,-0.0,1.0,-0.9873486251602792,-0.7280239350334806,0.0
2019-06-13,-0.0,-0.1546200763837428,-0.0,1.0,-0.9805335461437611,-0.7149860343156815,0.0
2019-06-14,-0.0,-0.15323017297882646,-0.0,1.0,-0.984326465475478,-0.7121769114587786,0.0
2019-06-17,-0.0,-0.1470143936155052,-0.0,1.0,-0.9912213196522731,-0.7120136810602822,0.0
2019-06-18,-0.0,-0.19115797896662096,-0.0,1.0,-0.9789094650205762,-0.6877572016460906,0.0
2019-06-19,-0.0,-0.17642640473783042,-0.0,1.0,-0.988993211035678,-0.7234724830275892,0.0
2019-06-20,-0.0,-0.19022294947842097,-0.0,1.0,-1.00149022587149,-0.7302983373754494,0.0
2019-06-21,-0.0,-0.19123972262047575,-0.0,1.0,-1.0051496620534277,-0.7295549638645873,0.0
2019-06-24,-0.0,-0.18293183283512104,-0.0,1.0,-1.0038977785592873,-0.7438309594982708,0.0
2019-06-25,-0.0,-0.20333635221595722,-0.0,1.0,-0.9841946887142482,-0.733968272517456,0.0
2019-06-26,-0.0,-0.2029912657377384,-0.0,1.0,-0.9729208658312155,-0.745275027020711,0.0
2019-06-27,-0.0,-0.19697678498333432,-0.0,1.0,-0.9793579322846617,-0.7475001461902813,0.0
2019-06-28,-0.0,-0.19679031833727967,-0.0,1.0,-0.9793329240843053,-0.7471133327486917,0.0
2019-07-01,-0.0,-0.1914272366269563,-0.0,1.0,-0.9855174024760569,-0.7429338939500116,0.0
2019-07-02,-0.0,-0.19661135574932195,-0.0,1.0,-0.9787116152926425,-0.7408941121577091,0.0
2019-07-03,-0.0,-0.19945761525675793,-0.0,1.0,-0.9748636748024377,-0.7417257166185518,0.0
2019-07-05,-0.0,-0.19768017952379566,-0.0,1.0,-0.971672543933786,-0.7450237519307551,0.0
2019-07-08,-0.0,-0.19813492641701877,-0.0,1.0,-0.9712079265627277,-0.7448054786536499,0.0
2019-07-09,-0.0,-0.19801749271137023,-0.0,1.0,-0.9723323615160349,-0.7451020408163266,0.0
2019-07-10,-0.0,-0.17035095383719237,-0.0,1.0,-0.9920780544633756,-0.7500509683995922,0.0
2019-07-11,-0.0,-0.1710840566202598,-0.0,1.0,-0.9914953107706647,-0.7499854371759772,0.0
2019-07-12,-0.0,-0.18263020075647368,-0.0,1.0,-0.9771312190864127,-0.7497235961594414,0.0
2019-07-15,-0.0,-0.1903418181818182,-0.0,1.0,-0.9791418181818181,-0.7396072727272728,0.0
2019-07-16,-0.0,-0.19374545454545455,-0.0,1.0,-0.98592,-0.7294545454545454,0.0
2019-07-17,-0.0,-0.19786360858049307,-0.0,1.0,-0.9826236283726753,-0.7301568821491983,0.0
2019-07-18,-0.0,-0.1951859956236324,-0.0,1.0,-0.986725018234865,-0.7356673960612691,0.0
2019-07-19,-0.0,-0.19770021013308428,-0.0,1.0,-0.9833936493112305,-0.737392014942797,0.0
2019-07-22,-0.0,-0.195970214629873,-0.0,1.0,-0.9866841874726239,-0.7375091254197694,0.0
2019-07-23,-0.0,-0.1961030614629586,-0.0,1.0,-0.988519513905118,-0.7366207057723767,0.0
2019-07-24,-0.0,-0.19729161802474898,-0.0,1.0,-0.9900770487975717,-0.7311463927153865,0.0
2019-07-25,-0.0,-0.19379777116517885,-0.0,1.0,-0.9948655114067332,-0.7286597817842349,0.0
2019-07-26,-0.0,-0.18791926733943884,-0.0,1.0,-0.9973458554512045,-0.7313772385230123,0.0
2019-07-29,-0.0,-0.2579269710830297,-0.0,1.0,-0.7607824895986769,-0.5654960332842339,0.0
2019-07-30,-0.0,-0.26541602858601326,-0.0,1.0,-0.730551301684533,-0.5563552833078101,0.0
2019-07-31,-0.0,-0.2690335909403933,-0.0,1.0,-0.7282117989134593,-0.553345065932104,0.0
2019-08-01,-0.0,-0.2741795539223192,-0.0,1.0,-0.726203235849538,-0.5515490226101158,0.0
2019-08-02,-0.0,-0.2703777335984095,-0.0,1.0,-0.7316868022633429,-0.5467451700056074,0.0
2019-08-05,-0.0,-0.2681871404571603,-0.0,1.0,-0.7347146566206791,-0.5425342361146465,0.0
2019-08-06,-0.0,-0.27000600180054013,-0.0,1.0,-0.6816544963489046,-0.5490897269180753,0.0
2019-08-07,-0.0,-0.2784892283881275,-0.0,1.0,-0.6680895678873661,-0.5497391347762051,0.0
2019-08-08,-0.0,-0.2716702430260991,-0.0,1.0,-0.6657517840211588,-0.5577124607016318,0.0
2019-08-09,-0.0,-0.26716706302021404,-0.0,1.0,-0.6563119302417757,-0.5537059056678557,0.0
2019-08-12,-0.0,-0.24827814064604672,-0.021373929397412766,1.0,-0.7475538160469668,-0.5242585203446261,0.0
2019-08-13,-0.0,-0.23530012510531825,-0.01968493885158424,1.0,-0.7622743636224372,-0.5359103326780198,0.0
2019-08-14,-0.0,-0.24268336132742913,-0.019875808011401232,1.0,-0.7495037410291647,-0.5328294396091006,0.0
2019-08-15,-0.0,-0.24373280342402937,-0.02369306022623051,1.0,-0.744522572098237,-0.5356669723835729,0.0
2019-08-16,-0.0,-0.23934961839855018,-0.028588202261531,1.0,-0.7556729713862725,-0.5289072670189142,0.0
2019-08-19,-0.0,-0.23349866463181992,-0.03316800203484675,1.0,-0.7563525371995422,-0.52053923438891,0.0
2019-08-20,-0.0,-0.23027734781395112,-0.04059986297546246,1.0,-0.7480271004085361,-0.5185871247684539,0.0
2019-08-21,-0.0,-0.23203691496374423,-0.04660007099031489,1.0,-0.7441306221794026,-0.5126007808934638,0.0
2019-08-22,-0.0,-0.2310805341966815,-0.05255969243221368,1.0,-0.7423613921489275,-0.5033640226628895,0.0
2019-08-23,-0.0,-0.23135290993246832,-0.05243189923362925,1.0,-0.742418494068847,-0.5030730707944457,0.0
2019-08-26,-0.0,-0.23006282009233794,-0.05361152458561445,1.0,-0.7405202210056261,-0.498675479980826,0.0
2019-08-27,-0.0,-0.22845262096774194,-0.05161290322580646,1.0,-0.7383568548387097,-0.5017389112903226,0.0
2019-08-28,-0.0,-0.22400201485958948,-0.05387230827351719,1.0,-0.7386223397556981,-0.5020778239516434,0.0
2019-08-29,-0.0,-0.22609396243516797,-0.05355254544539,1.0,-0.7373986605569263,-0.5006797925373886,0.0
2019-08-30,-0.0,-0.2259350245663291,-0.058683445302316256,1.0,-0.7284919282061566,-0.49365787626591795,0.0
2019-09-03,-0.0,-0.2287039358235147,-0.06076710955126599,1.0,-0.7288794184006017,-0.488543494610178,0.0
2019-09-04,-0.0,-0.2346183751787103,-0.0560836740324563,1.0,-0.7331761518974642,-0.4843362010584665,0.0
2019-09-05,-0.0,-0.23504477162707868,-0.05651007048082471,1.0,-0.7333015626175726,-0.4833329152975997,0.0
2019-09-06,-0.0,-0.23101566801822093,-0.06327276367822997,1.0,-0.7389748210442009,-0.46964008609901386,0.0
2019-09-09,-0.0,-0.22750381927922064,-0.062285556863432595,1.0,-0.7391369681184102,-0.4755190463071953,0.0
2019-09-10,-0.0,-0.23058416660401473,-0.04658797584141543,1.0,-0.7410219782973712,-0.48790817733002534,0.0
2019-09-11,-0.0,-0.22871034033381785,-0.03676507443235928,1.0,-0.7412661019497769,-0.4994235877900858,0.0
