Date,IWF,IWM,MRCY,MTUM,SPY,VLUE,VXX
2018-11-21,-0.5808666701347344,-1.5005462206731517,1.0,-0.0,-1.234510742339905,-0.886178015918431,0.0
2018-11-23,-0.5819267722669437,-1.4868345884185925,1.0,-0.0,-1.2382757725266165,-0.8864710464814335,0.0
2018-11-26,-0.5807372793354102,-1.4930944963655244,1.0,-0.0,-1.2351505711318795,-0.8831256490134994,0.0
2018-11-27,-0.5708460228152583,-1.491663655603159,1.0,-0.0,-1.226345945387911,-0.8730191503639085,0.0
2018-11-28,-0.570174532686151,-1.4970050604151606,1.0,-0.0,-1.2242073737478054,-0.8723019725291749,0.0
2018-11-29,-0.5383871296202015,-1.4739334080032582,1.0,-0.0,-1.2103655432237044,-0.868496079828938,0.0
2018-11-30,-0.5379994909646221,-1.474268261644184,1.0,-0.0,-1.2108424535505216,-0.8672435734283532,0.0
2018-12-03,-0.536649880461875,-1.4738796479983725,1.0,-0.0,-1.2099801617579735,-0.8662699018261357,0.0
2018-12-04,-0.5218892839004571,-1.484763839512443,1.0,-0.0,-1.2065515490096497,-0.8654647028948705,0.0
2018-12-06,-0.5073504105413246,-1.3995771670190278,1.0,-0.0,-1.1969123359063867,-0.8128718226068146,0.0
2018-12-07,-0.503468634686347,-1.4016728167281673,1.0,-0.0,-1.198868388683887,-0.8160885608856089,0.0
2018-12-10,-0.45801824657266915,-1.4187442064692393,1.0,-0.0,-1.2092501341659754,-0.7927501585597891,0.0
2018-12-11,-0.470749096591464,-1.4154214278738158,1.0,-0.0,-1.2141810723703488,-0.7829377868932513,0.0
2018-12-12,-0.4703785103785104,-1.4156288156288157,1.0,-0.0,-1.2140170940170942,-0.7839316239316241,0.0
2018-12-13,-0.4705710102489019,-1.4131771595900438,1.0,-0.0,-1.213909224011713,-0.7828208882381649,0.0
2018-12-14,-0.469130371022144,-1.4225937331964609,1.0,-0.0,-1.2112724250867675,-0.785305763308403,0.0
2018-12-17,-0.4408969047038752,-1.4262247136241775,1.0,-0.0,-1.1944918352425054,-0.8128198878869121,0.0
2018-12-18,-0.4195689028820538,-1.4113829014289174,1.0,-0.0,-1.193606200048438,-0.8191813998546863,0.0
2018-12-19,-0.42184548316783727,-1.4106563332526034,1.0,-0.0,-1.1924921288447565,-0.818793896827319,0.0
2018-12-20,-0.42083714657290117,-1.3956938490438806,1.0,-0.0,-1.1895380762005685,-0.8106545927460143,0.0
2018-12-21,-0.4148864833796341,-1.3944822300986686,1.0,-0.0,-1.1881885238049623,-0.7921735798448127,0.0
2018-12-24,-0.3892056252375523,-1.3682060053211706,1.0,-0.0,-1.181917521854808,-0.8117160775370582,0.0
2018-12-26,-0.38686612098974504,-1.3707780600244615,1.0,-0.0,-1.1555649637783423,-0.790902248565246,0.0
2018-12-27,-0.3233889139251916,-1.3182965299684544,1.0,-0.0,-1.0683641279855791,-0.7964849031095089,0.0
2018-12-28,-0.32786143897255005,-1.3175507619952065,1.0,-0.0,-1.0732600732600734,-0.8035544702211369,0.0
2018-12-31,-0.3273483786350685,-1.3188458233458458,1.0,-0.0,-1.0730405680430555,-0.803401022115689,0.0
2019-01-02,-0.3254405784003615,-1.3183461364663354,1.0,-0.0,-1.0717126073203795,-0.8032535020334388,0.0
2019-01-03,-0.3478418735533064,-1.3175237144283574,1.0,-0.0,-1.0969908773203831,-0.7762901102891118,0.0
2019-01-04,-0.3333484019709778,-1.3205551286108224,1.0,-0.0,-1.0910447086478912,-0.7756882600244112,0.0
2019-01-07,-0.31237547044498565,-1.285986274075714,1.0,-0.0,-1.0813814478636263,-0.7479300420633164,0.0
2019-01-08,-0.3166475214279402,-1.265132102147212,1.0,-0.0,-1.0926482283290624,-0.7437041618803569,0.0
2019-01-09,-0.316707898922071,-1.2646669022795547,1.0,-0.0,-1.0924633327443012,-0.7438593391058491,0.0
2019-01-10,-0.31875800538845456,-1.259705843381476,1.0,-0.0,-1.096462170398834,-0.7418400247338899,0.0
2019-01-11,-0.32143489030431704,-1.2460633404104742,1.0,-0.0,-1.1008492569002122,-0.7548655343241331,0.0
2019-01-14,-0.3301795458546031,-1.2363580355571202,1.0,-0.0,-1.0941295546558705,-0.740010561520859,0.0
2019-01-15,-0.3257956448911223,-1.232874900819889,1.0,-0.0,-1.0931411443180816,-0.7562373269858061,0.0
2019-01-16,-0.310129091950478,-1.2369035555359738,1.0,-0.0,-1.0861787901484778,-0.7727012380490814,0.0
2019-01-17,-0.3106714839619316,-1.2362971448713431,1.0,-0.0,-1.0860504053577722,-0.7729996475149807,0.0
2019-01-18,-0.3161699485541955,-1.2268050381408548,1.0,-0.0,-1.0894092602448109,-0.8025989001241794,0.0
2019-01-22,-0.0,-1.4243034268197832,1.0,-0.0,-1.3898522212563482,-0.7610376538408747,0.0
2019-01-23,-0.0,-1.393817081001743,1.0,-0.0,-1.4068892762131915,-0.7860288046968168,0.0
2019-01-24,-0.0,-1.3871899500252167,1.0,-0.0,-1.4146073082389619,-0.7830452523955802,0.0
2019-01-25,-0.0,-1.3945508169093208,1.0,-0.0,-1.552595852254108,-0.7342821028978044,0.0
2019-01-28,-0.0,-1.385704371963914,1.0,-0.0,-1.5249595188526486,-0.715706685172334,0.0
2019-01-29,-0.0,-1.3588662992636502,1.0,-0.0,-1.5278562497105541,-0.7444079099708238,0.0
2019-01-30,-0.0,-1.3555710630379156,1.0,-0.0,-1.5320307048150732,-0.7646894626657361,0.0
2019-01-31,-0.0,-1.4168643732700674,1.0,-0.0,-1.7038849347568208,-0.8219157769869513,0.0
2019-02-01,-0.0,-1.4158788298767513,1.0,-0.0,-1.7098450725139833,-0.8240360342523387,0.0
2019-02-04,-0.0,-1.4169926226667326,1.0,-0.0,-1.7145615685497844,-0.819676189533099,0.0
2019-02-05,-0.0,-1.43050173869846,1.0,-0.0,-1.7184798807749628,-0.8187282662692499,0.0
2019-02-06,-0.0,-1.4167949545612555,1.0,-0.0,-1.7190246809355914,-0.8301137210110742,0.0
2019-02-07,-0.0,-1.4154473972330048,1.0,-0.0,-1.712750074649149,-0.8484124614312729,0.0
2019-02-08,-0.0,-1.4177107772175908,1.0,-0.0,-1.7353866120900514,-0.8386662007687316,0.0
2019-02-11,-0.0,-1.4105373761633142,1.0,-0.0,-1.738166716701691,-0.854848393875713,0.0
2019-02-12,-0.0,-1.4064383286460427,1.0,-0.0,-1.7497991161108881,-0.8658597830453998,0.0
2019-02-13,-0.0,-1.4241450308843469,1.0,-0.0,-1.741525636518857,-0.8561743584592979,0.0
2019-02-14,-0.0,-1.3929633550078127,1.0,-0.0,-1.7759463682645293,-0.8716669186954987,0.0
2019-02-15,-0.0,-1.4049036424175159,1.0,-0.0,-1.7709111088689335,-0.8690344062153162,0.0
2019-02-19,-0.0,-1.3864288952697599,1.0,-0.0,-1.7852501133444159,-0.865850586872198,0.0
2019-02-20,-0.0,-1.4022965350523773,1.0,-0.0,-1.77477840451249,-0.8591861402095086,0.0
2019-02-21,-0.0,-1.4030527429348647,1.0,-0.0,-1.7754269306332173,-0.8590499219182912,0.0
2019-02-22,-0.0,-1.4073514602215509,1.0,-0.0,-1.769486404833837,-0.8584088620342396,0.0
2019-02-25,-0.0,-1.4000101255569055,1.0,-0.0,-1.7855913325232888,-0.8771769947347103,0.0
2019-02-26,-0.0,-1.3978434747392934,1.0,-0.0,-1.7862711349600082,-0.8781512605042018,0.0
2019-02-27,-0.0,-1.4069885383913177,1.0,-0.0,-1.789583122020489,-0.8748858910640025,0.0
2019-02-28,-0.0,-1.409231236398603,1.0,-0.0,-1.7866288779796549,-0.8651247532769878,0.0
2019-03-01,-0.0,-1.4089759158065167,1.0,-0.0,-1.7885043513458814,-0.8622242461040275,0.0
2019-03-04,-0.0,-1.404338153503893,1.0,-0.0,-1.7879462028516533,-0.86383860855496,0.0
2019-03-05,-0.0,-1.4120823145884271,1.0,-0.0,-1.7935513447432763,-0.888039934800326,0.0
2019-03-06,-0.0,-1.4097901385493075,1.0,-0.0,-1.7996638141809291,-0.8842705786471068,0.0
2019-03-07,-0.0,-1.380195102123768,1.0,-0.0,-1.8278122142058735,-0.8727771567930088,0.0
2019-03-08,-0.0,-1.3785061132230556,1.0,-0.0,-1.8765026199527381,-0.8821534984074798,0.0
2019-03-11,-0.0,-1.3771419669747638,1.0,-0.0,-1.8775054522795722,-0.9379997922941115,0.0
2019-03-12,-0.0,-1.3195898086478488,1.0,-0.0,-1.9335553441167144,-1.0328258801141772,0.0
2019-03-13,-0.0,-1.3404725569646898,1.0,-0.0,-1.9176445824343524,-1.0042098616008,0.0
2019-03-14,-0.0,-1.3419405732316592,1.0,-0.0,-1.915330002629503,-1.0017354719957927,0.0
2019-03-15,-0.0,-1.3347761824324322,1.0,-0.0,-1.9248310810810811,-1.0191089527027029,0.0
2019-03-18,-0.0,-1.3580708977169438,1.0,-0.0,-1.9359461049029567,-1.0526653478051649,0.0
2019-03-19,-0.0,-1.3593298362059736,1.0,-0.0,-1.9245262819826572,-1.0688898404881704,0.0
2019-03-20,-0.0,-1.3688392569526469,1.0,-0.0,-1.9224739611296038,-1.0775260388703962,0.0
2019-03-21,-0.0,-1.3696002578981303,1.0,-0.0,-1.9591661293788953,-1.0441113260262196,0.0
2019-03-22,-0.0,-1.3639514731369151,1.0,-0.009965337954939342,-1.989872183708839,-1.0521555459272096,0.0
2019-03-25,-0.0,-1.2066571261991836,1.0,-0.10918535008215402,-1.9718026183282982,-1.0126146181162876,0.0
2019-03-26,-0.0,-1.2132231404958678,1.0,-0.13127166089042921,-1.9557451346307653,-1.0316715542521995,0.0
2019-03-27,-0.0,-1.1883795309168443,1.0,-0.143816631130064,-1.967857142857143,-1.0304904051172707,0.0
2019-03-28,-0.0,-1.178660976260336,1.0,-0.16751133635636167,-1.9463323552947451,-1.0423046145638837,0.0
2019-03-29,-0.0,-1.174631960742479,1.0,-0.1682846170258161,-1.947621079581822,-1.0433646255600597,0.0
2019-04-01,-0.0,-1.1859449091587193,1.0,-0.16037082423144547,-1.9424050295700357,-1.0392135968884864,0.0
2019-04-02,-0.0,-1.1879571716315065,1.0,-0.234548923990247,-1.9118520089049085,-0.9661825506201632,0.0
2019-04-03,-0.0,-1.1884402216943784,1.0,-0.24022169437846397,-1.8885193982581154,-0.961309052520454,0.0
2019-04-04,-0.0,-1.187873025933555,1.0,-0.228965298684836,-1.8898220039085196,-0.9750699836264722,0.0
2019-04-05,-0.0,-1.1736691713408827,1.0,-0.239972483860726,-1.8975023812043603,-0.9804212085935019,0.0
2019-04-08,-0.0,-1.1771026306039274,1.0,-0.24030064044884353,-1.8980574816069444,-0.9775048959932251,0.0
2019-04-09,-0.0,-1.1821781132872302,1.0,-0.2343345826954548,-1.8853930211687697,-0.9770891622235127,0.0
2019-04-10,-0.0,-1.003174311082486,1.0,-0.22523807333118642,-1.6117679532594194,-0.7602705065096379,0.0
2019-04-11,-0.0,-0.9974750952577699,1.0,-0.22411972639214067,-1.6057016939815454,-0.7634852866914568,0.0
2019-04-12,-0.0,-0.967084570061578,1.0,-0.24609046205643914,-1.5289505161033092,-0.687901475213751,0.0
2019-04-15,-0.0,-0.9673778328611897,1.0,-0.24681303116147307,-1.5255842776203967,-0.6865704674220963,0.0
2019-04-16,-0.0,-0.968168939259784,1.0,-0.24605985479015405,-1.524747653621392,-0.6881530015937666,0.0
2019-04-17,-0.0,-0.9811646106910731,1.0,-0.23486757748596188,-1.5191227837467391,-0.686297917495689,0.0
2019-04-18,-0.0,-0.980540969862772,1.0,-0.20941622909588317,-1.5127741252261395,-0.7097471649825707,0.0
2019-04-22,-0.0,-0.9802727393088839,1.0,-0.19815525839622225,-1.5191314709386998,-0.7156979566618121,0.0
2019-04-23,-0.0,-0.9632078821232026,1.0,-0.18857624711521392,-1.5616012781821411,-0.7247470264512693,0.0
2019-04-24,-0.005265253749834079,-0.9427901420291138,1.0,-0.18569974779876997,-1.5622317596566524,-0.7286403256493076,0.0
2019-04-25,-0.0,-0.9423800876921034,1.0,-0.20643075424066612,-1.5627795739403871,-0.7173036892687896,0.0
2019-04-26,-0.0,-0.9272203765227021,1.0,-0.20398671096345514,-1.572846068660022,-0.7256256921373201,0.0
2019-04-29,-0.0,-0.9128448505278098,1.0,-0.19657588929300096,-1.5792158254235784,-0.7467399982258495,0.0
2019-04-30,-0.0,-0.904225601915488,1.0,-0.2007715159845697,-1.5796124684077506,-0.7493903250121935,0.0
2019-05-01,-0.003060545575515635,-0.8903082723442005,1.0,-0.21068973164781546,-1.580439121756487,-0.7510756265247284,0.0
2019-05-02,-0.003910937291675926,-0.8834274032265234,1.0,-0.20714634905115328,-1.5772187902759878,-0.7725434425136661,0.0
2019-05-03,-0.009872241579558653,-0.8562494416152953,1.0,-0.20526221745733939,-1.605557044581435,-0.790136692575717,0.0
2019-05-06,-0.007753319668478745,-0.8365564566437929,1.0,-0.21544425630514213,-1.6074770519561536,-0.7886997593797344,0.0
2019-05-07,-0.0,-0.8494239528445119,1.0,-0.23287487719924982,-1.5961418237027774,-0.7870411717424309,0.0
2019-05-08,-0.0021734309159458856,-0.840408072743402,1.0,-0.2609004213794633,-1.5437125748502993,-0.7883344422266577,0.0
2019-05-09,-0.00673908224340501,-0.8378186654843716,1.0,-0.2625138550210596,-1.544801596098426,-0.7817778763023719,0.0
2019-05-10,-0.001551968783256474,-0.8352695991486343,1.0,-0.26937743880808795,-1.5562699538843563,-0.7717275629655906,0.0
2019-05-13,-0.01838202646301394,-0.8380250421809785,1.0,-0.24917858094307788,-1.5561229020513276,-0.778394458751443,0.0
2019-05-14,-0.0,-0.7504265278446126,1.0,-0.34336585152456367,-1.5153768756288553,-0.7655190515770595,0.0
2019-05-15,-0.0,-0.7546071350404903,1.0,-0.35622674545852484,-1.522696432479755,-0.7437951411687459,0.0
2019-05-16,-0.0,-0.7556713672593501,1.0,-0.35955154594026456,-1.5208023123412457,-0.7433651572216871,0.0
2019-05-17,-0.0,-0.7427080135093644,1.0,-0.36984078249046015,-1.499539453484802,-0.7741128996885829,0.0
2019-05-20,-0.0,-0.7350401122265574,1.0,-0.3763535136556924,-1.4983122177896626,-0.7741440533076147,0.0
2019-05-21,-0.0,-0.7354590049053961,1.0,-0.3828836720392432,-1.4894008409250175,-0.7720742817098809,0.0
2019-05-22,-0.0,-0.7039693715895089,1.0,-0.4168280232353459,-1.5069530012321775,-0.772883295194508,0.0
2019-05-23,-0.0,-0.700193423597679,1.0,-0.4318621417267452,-1.5083084227184809,-0.7556268682961139,0.0
2019-05-24,-0.0,-0.686786011292511,1.0,-0.4349367531842255,-1.5037860550619335,-0.7514772180154944,0.0
2019-05-28,-0.0,-0.6798704425088633,1.0,-0.43506806145226945,-1.506455989845494,-0.7555477743248566,0.0
2019-05-29,-0.0,-0.7030712263123503,1.0,-0.4418645175343063,-1.499760400784143,-0.7116096710956218,0.0
2019-05-30,-0.0,-0.6992703266157053,1.0,-0.4470552466990966,-1.4891851980542044,-0.7077831827658095,0.0
2019-05-31,-0.0,-0.7073519843851659,1.0,-0.4502710908696595,-1.4851442203426588,-0.6946866189546735,0.0
2019-06-03,-0.0,-0.7131518785316827,1.0,-0.46732519518612775,-1.4775050683690636,-0.6555234439028598,0.0
2019-06-04,-0.008938351662796303,-0.69824300048197,1.0,-0.5065504096744513,-1.576655128598344,-0.5911580423257241,0.0
2019-06-05,-0.004192237877085315,-0.6985478433745353,1.0,-0.5258017114703086,-1.5732128965338403,-0.5200968104416976,0.0
2019-06-06,-0.013813581203201654,-0.6806093467596178,1.0,-0.5160082623289439,-1.5721662793699973,-0.5207418882864274,0.0
2019-06-07,-0.014121989955788299,-0.6968279177576512,1.0,-0.5237154998497661,-1.5445765549212345,-0.5131991243507747,0.0
2019-06-10,-0.0,-0.7030693281820134,1.0,-0.5174930242541318,-1.5453101523932176,-0.5268941833011376,0.0
2019-06-11,-0.0,-0.7033052160440696,1.0,-0.5529351007058013,-1.5290927870545705,-0.5183336202444483,0.0
2019-06-12,-0.0,-0.7111599259163545,1.0,-0.5597191712968946,-1.525864668131111,-0.5104449325924969,0.0
2019-06-13,-0.0,-0.7330632649543183,1.0,-0.5775728322702982,-1.5041372177210826,-0.49487157386657477,0.0
2019-06-14,-0.0,-0.726360229181924,1.0,-0.5882048851936414,-1.5082496876750096,-0.4851160987377762,0.0
2019-06-17,-0.0,-0.7382094842865171,1.0,-0.5865646479055894,-1.5011887779362816,-0.4969091773656681,0.0
2019-06-18,-0.0,-0.7426718547341115,1.0,-0.5856895806312149,-1.5005188067444877,-0.4944660613921314,0.0
2019-06-19,-0.0,-0.7351570590265792,1.0,-0.5959181912323094,-1.4973679668622715,-0.4863652053848809,0.0
2019-06-20,-0.0,-0.7370378378378378,1.0,-0.5856432432432432,-1.5074162162162161,-0.4941837837837838,0.0
2019-06-21,-0.0,-0.7410258628146353,1.0,-0.5859787215638785,-1.501513709886688,-0.4963238474180434,0.0
2019-06-24,-0.0,-0.7256456924943664,1.0,-0.5896602530767897,-1.498136592130352,-0.5200641358987693,0.0
2019-06-25,-0.0,-0.7253304442036835,1.0,-0.5898591549295775,-1.4979848320693392,-0.5205633802816901,0.0
2019-06-26,-0.0,-0.7214211257817928,1.0,-0.5850851285615011,-1.498870743571925,-0.5379603891591382,0.0
2019-06-27,-0.0,-0.7101039537210212,1.0,-0.5965377756513418,-1.49658562046018,-0.5462572310904267,0.0
2019-06-28,-0.004173731576887962,-0.6857093169862181,1.0,-0.6014955871483849,-1.5095430633450722,-0.546758836572323,0.0
2019-07-01,-0.0,-0.6937698914417753,1.0,-0.5982473732397438,-1.5106596329075292,-0.5570475650695383,0.0
2019-07-02,-0.0,-0.7111995451961342,1.0,-0.5880089211527528,-1.5055757204705469,-0.5683299077272925,0.0
2019-07-03,-0.0,-0.703749070388031,1.0,-0.5942517170479898,-1.511177216851131,-0.5654665558423378,0.0
2019-07-05,-0.0,-0.7013293685499388,1.0,-0.5899072940353332,-1.509664159524226,-0.5720220395312228,0.0
2019-07-08,-0.0,-0.6975076519457806,1.0,-0.5941845212068212,-1.510887625710538,-0.569960647135986,0.0
2019-07-09,-0.0,-0.6957470010905126,1.0,-0.5927153762268266,-1.50525627044711,-0.568287895310796,0.0
2019-07-10,-0.0,-0.661378889566809,1.0,-0.5873354833086377,-1.5386559748975857,-0.5706877015601849,0.0
2019-07-11,-0.0,-0.6594398883266446,1.0,-0.5945297504798465,-1.539827255278311,-0.5684871750130867,0.0
2019-07-12,-0.059976581811873896,-0.6068346415716207,1.0,-0.5824623791144456,-1.5406565766078322,-0.5467279587146017,0.0
2019-07-15,-0.06421540996401162,-0.620604431340242,1.0,-0.5952391276069896,-1.531067077136539,-0.5248233100637384,0.0
2019-07-16,-0.06059160305343512,-0.626084316446912,1.0,-0.5905621096460791,-1.5310114503816796,-0.528972935461485,0.0
2019-07-17,-0.0600008627011172,-0.610878661087866,1.0,-0.5958676616486218,-1.5169305094250096,-0.5298278911271189,0.0
2019-07-18,-0.049702017114914426,-0.5988691931540343,1.0,-0.5141732885085574,-1.3544468215158925,-0.3031020782396088,0.0
2019-07-19,-0.047488061127029614,-0.598777459407832,1.0,-0.5146513849092645,-1.3554154727793697,-0.30406876790830945,0.0
2019-07-22,-0.05424063116370809,-0.5502199969655591,1.0,-0.4871415566681839,-1.348467607343347,-0.3529813381884388,0.0
2019-07-23,-0.05146779943867102,-0.5515057270727453,1.0,-0.4864219070014413,-1.3481756808010317,-0.3551922931047561,0.0
2019-07-24,-0.04933485366780692,-0.553743823641201,1.0,-0.5104522995058913,-1.346066134549601,-0.3412390725959711,0.0
2019-07-25,-0.052377879834516264,-0.5360762136106578,1.0,-0.5192621550840703,-1.35632140281626,-0.3314988423729457,0.0
2019-07-26,-0.04928295014796267,-0.529175202974429,1.0,-0.51893163365961,-1.3631155626375295,-0.3334092116245542,0.0
2019-07-29,-0.05360191191532946,-0.512613330298547,1.0,-0.5156860513637571,-1.363036303630363,-0.3485831341754865,0.0
2019-07-30,-0.05226745733074847,-0.5223704717375602,1.0,-0.5170867069601247,-1.3615767666400578,-0.34796822138594286,0.0
2019-07-31,-0.03302696312116243,-0.5681705503222608,1.0,-0.5208420731474772,-1.3571183402616225,-0.33465542885473476,0.0
2019-08-01,-0.0005480376038109691,-0.6574764976181442,1.0,-0.49428776189873946,-1.5904051262594325,-0.4729142953501117,0.0
2019-08-02,-0.0,-0.650788297782649,1.0,-0.4966276030688812,-1.5898743782143159,-0.4782058848326448,0.0
2019-08-05,-0.0,-0.6469423854447439,1.0,-0.4894710242587601,-1.5981721698113205,-0.47700471698113206,0.0
2019-08-06,-0.0,-0.6458376496912941,1.0,-0.48328015580325695,-1.544234036381718,-0.47031036340280946,0.0
2019-08-07,-0.0,-0.6661982890440964,1.0,-0.4638591560937307,-1.5288672149440012,-0.4738190684795636,0.0
2019-08-08,-0.0,-0.6684232365145228,1.0,-0.474149377593361,-1.535643153526971,-0.47116182572614107,0.0
2019-08-09,-0.0,-0.6489888567891045,1.0,-0.4630210482872472,-1.521295914156005,-0.493768056128766,0.0
2019-08-12,-0.0,-0.641672853254145,1.0,-0.4806566031510352,-1.5322527427204486,-0.4698094531056669,0.0
2019-08-13,-0.0,-0.6328967959805618,1.0,-0.4766081871345029,-1.5413886829750432,-0.4673832468495181,0.0
2019-08-14,-0.0,-0.6382559428501046,1.0,-0.4738678819230611,-1.535123373157614,-0.458389785277333,0.0
2019-08-15,-0.0,-0.6711952126799289,1.0,-0.4934902151059356,-1.5040433446546981,-0.3746158822578036,0.0
2019-08-16,-0.0,-0.667017019040304,1.0,-0.49508832922343043,-1.4995351093503657,-0.3809273557828354,0.0
2019-08-19,-0.0,-0.6418391174812788,1.0,-0.5021338272002577,-1.5122795716241244,-0.36983654078428213,0.0
2019-08-20,-0.0,-0.6442443005910499,1.0,-0.49985927385308193,-1.5147762454264004,-0.3618672349322504,0.0
2019-08-21,-0.0,-0.6484478534998595,1.0,-0.5181719609654231,-1.5046383679370305,-0.3446447933817919,0.0
2019-08-22,-0.0,-0.649716833353416,1.0,-0.5142788287745511,-1.5042776238100977,-0.34827489255733624,0.0
2019-08-23,-0.0,-0.6516917142168287,1.0,-0.5153901792172306,-1.5061078518042272,-0.34517399340994936,0.0
2019-08-26,-0.0,-0.6377668439012777,1.0,-0.5117450995952701,-1.494206808983414,-0.32422029997619234,0.0
2019-08-27,-0.0,-0.6338312794706186,1.0,-0.505448349645362,-1.4904703411657487,-0.3326861354360661,0.0
