Date,IWF,IWM,MTUM,SPY,TCO,VLUE,VXX
2018-10-17,-0.1924146801064816,-0.7650824036131966,-0.0,-0.521520653246792,1.0,-0.5120390033798942,0.0
2018-10-18,-0.1919672229200311,-0.7643698785812548,-0.0,-0.5222202284825648,1.0,-0.5120521562294396,0.0
2018-10-19,-0.17570737210890414,-0.7546984947002762,-0.0,-0.5257563611531724,1.0,-0.5128410676642617,0.0
2018-10-22,-0.175670458257848,-0.7457158979537286,-0.0,-0.5309316622612931,1.0,-0.5175967449734192,0.0
2018-10-23,-0.17300368915863384,-0.747173628466024,-0.0,-0.5347494942282519,1.0,-0.5202011186481019,0.0
2018-10-24,-0.17109486447931527,-0.7455718021873513,-0.0,-0.5347123157394199,1.0,-0.52056585829767,0.0
2018-10-25,-0.13854013334487836,-0.7067278552255606,-0.0,-0.5463387883510838,1.0,-0.4946460010967761,0.0
2018-10-26,-0.13915325604199114,-0.7050527772971102,-0.0,-0.5458268443213936,1.0,-0.4939724289092692,0.0
2018-10-29,-0.12343942829262691,-0.7111040955141634,-0.0,-0.5385873776655282,1.0,-0.49691473179691753,0.0
2018-10-30,-0.09186930532180373,-0.7235215599791075,-0.0,-0.5514769891474668,1.0,-0.5349080146248042,0.0
2018-10-31,-0.09214265004349088,-0.7220063786604813,-0.0,-0.5509423021165555,1.0,-0.5342997970426211,0.0
2018-11-01,-0.04775695963118388,-0.7822861871268987,-0.0,-0.5707193096518707,1.0,-0.5544653939358118,0.0
2018-11-02,-0.053997648442092885,-0.7542034097589653,-0.0,-0.5808054085831863,1.0,-0.5504703115814227,0.0
2018-11-05,-0.0624759080800593,-0.7430392883617494,-0.0,-0.5871015567086731,1.0,-0.572542624166049,0.0
2018-11-06,-0.05792873515315691,-0.7414639954752478,-0.0,-0.5949751436311136,1.0,-0.5824427708153485,0.0
2018-11-07,-0.05753383905994348,-0.7412464673508851,-0.0,-0.5940502751747732,1.0,-0.582031831027815,0.0
2018-11-08,-0.03498112317130722,-0.7419773478055687,-0.0,-0.5861550259556394,1.0,-0.5863909863142991,0.0
2018-11-09,-0.03400537237653865,-0.7427162971927856,-0.0,-0.5884228237447235,1.0,-0.5867107477049325,0.0
2018-11-12,-0.033044245185947375,-0.7312656181096574,-0.0,-0.591591944730266,1.0,-0.5839776569160665,0.0
2018-11-13,-0.010987409652599674,-0.7286372114712055,-0.0,-0.5933784098857543,1.0,-0.5814292375845186,0.0
2018-11-14,-0.012776384108278397,-0.7282538941718686,-0.0,-0.5944810687824514,1.0,-0.5814713260603231,0.0
2018-11-15,-0.011940997424490753,-0.7306836806368532,-0.0,-0.5957621166003277,1.0,-0.5883282603605713,0.0
2018-11-16,-0.005817540766857646,-0.7224621712942559,-0.0,-0.6032025855736742,1.0,-0.6066696048185691,0.0
2018-11-19,-0.009584288822249662,-0.7219968248368319,-0.0,-0.6018698183101077,1.0,-0.6065443640853766,0.0
2018-11-20,-0.0,-0.7066557107641741,-0.0,-0.5974586219039794,1.0,-0.6305024063857261,0.0
2018-11-21,-0.0,-0.7091069589524791,-0.0,-0.5985287626894219,1.0,-0.6348388995144917,0.0
2018-11-23,-0.0,-0.7017868688649856,-0.0,-0.6015987774055134,1.0,-0.6355434079821313,0.0
2018-11-26,-0.0,-0.7039952996474735,-0.0,-0.599882491186839,1.0,-0.6338425381903643,0.0
2018-11-27,-0.0,-0.7033333333333333,-0.0,-0.592719298245614,1.0,-0.6279239766081871,0.0
2018-11-28,-0.0,-0.6905154153918569,-0.0,-0.610996705107084,1.0,-0.6403565544834079,0.0
2018-11-29,-0.0,-0.6761031017911753,-0.0,-0.599388379204893,1.0,-0.636988495704092,0.0
2018-11-30,-0.0,-0.6763703120902178,-0.0,-0.5992073899233616,1.0,-0.6384590727627707,0.0
2018-12-03,-0.0,-0.6765477439664218,-0.0,-0.5995103182931095,1.0,-0.6387140025649994,0.0
2018-12-04,-0.0,-0.677664089297134,-0.0,-0.593541073193419,1.0,-0.6356025812452765,0.0
2018-12-06,-0.0,-0.6404845865089296,-0.0,-0.5861676714821977,1.0,-0.6171368445000569,0.0
2018-12-07,-0.0,-0.6589705754708792,-0.0,-0.6132280184011805,1.0,-0.6210687729653097,0.0
2018-12-10,-0.0,-0.6605662488167294,-0.0,-0.6071541263876539,1.0,-0.6007859786007286,0.0
2018-12-11,-0.0,-0.6630072422117484,-0.0,-0.6023393493505,1.0,-0.6085469594206231,0.0
2018-12-12,-0.0,-0.6637997986480656,-0.0,-0.6018696965338702,1.0,-0.6107867107723285,0.0
2018-12-13,-0.0,-0.6622092011370888,-0.0,-0.6247026744793177,1.0,-0.6137959041596566,0.0
2018-12-14,-0.0,-0.6416122639309864,-0.0,-0.6516670552576358,1.0,-0.6211238050827699,0.0
2018-12-17,-0.0,-0.6378684478002034,-0.0,-0.6326121678524758,1.0,-0.6335414549150573,0.0
2018-12-18,-0.0,-0.6530942231368513,-0.0,-0.6463325003674849,1.0,-0.640452741437601,0.0
2018-12-19,-0.0,-0.653113423884283,-0.0,-0.6462927030046451,1.0,-0.6405597695066737,0.0
2018-12-20,-0.0,-0.6517243405205335,-0.0,-0.6460842488690441,1.0,-0.6397391457611186,0.0
2018-12-21,-0.0,-0.6501038224197935,-0.0,-0.6447810955458719,1.0,-0.6296902874857426,0.0
2018-12-24,-0.0,-0.6285365711961889,-0.0,-0.6339975599837332,1.0,-0.6422761866031488,0.0
2018-12-26,-0.0,-0.629768569284931,-0.0,-0.6213424135741906,1.0,-0.6345587810930917,0.0
2018-12-27,-0.0,-0.6047466396715595,-0.0,-0.5790169281817671,1.0,-0.6282267588999494,0.0
2018-12-28,-0.0,-0.6090415811521268,-0.0,-0.5772723438949647,1.0,-0.6251511147347409,0.0
2018-12-31,-0.0,-0.6133862478538659,-0.0,-0.5768245658476174,1.0,-0.6243913422837682,0.0
2019-01-02,-0.0,-0.6143634262521491,-0.0,-0.5748752783336621,1.0,-0.6293300262126892,0.0
2019-01-03,-0.0,-0.6152912621359223,-0.0,-0.5923176789342967,1.0,-0.6146703544818243,0.0
2019-01-04,-0.0,-0.6209890418656927,-0.0,-0.5686147794324248,1.0,-0.6201742062377072,0.0
2019-01-07,-0.0,-0.5985796789079555,-0.0,-0.5604465445301059,1.0,-0.6042167509464201,0.0
2019-01-08,-0.0,-0.6037155988703693,-0.0,-0.558890304003544,1.0,-0.606096683094302,0.0
2019-01-09,-0.0,-0.6209110193145027,-0.0,-0.5657865356704254,1.0,-0.604415540917718,0.0
2019-01-10,-0.0,-0.6203365237045512,-0.0,-0.5660351033847699,1.0,-0.604040516784329,0.0
2019-01-11,-0.0,-0.6103366391954184,-0.0,-0.569520882804861,1.0,-0.613800810169018,0.0
2019-01-14,-0.0,-0.6104712919997763,-0.0,-0.5707776597528932,1.0,-0.6141052160787164,0.0
2019-01-15,-0.0,-0.6082016637820334,-0.0,-0.5710457260901122,1.0,-0.6123611188655017,0.0
2019-01-16,-0.0,-0.6082612336031259,-0.0,-0.5694111080100475,1.0,-0.6133128663131454,0.0
2019-01-17,-0.0,-0.6084355785549341,-0.0,-0.5660072893191999,1.0,-0.6077678546587653,0.0
2019-01-18,-0.0,-0.6045340050377833,-0.0,-0.5705009795689896,1.0,-0.6237055695493983,0.0
2019-01-22,-0.0,-0.6114157176999859,-0.0,-0.5679741318712217,1.0,-0.6323632785041473,0.0
2019-01-23,-0.0,-0.5671352263143098,-0.0,-0.5689344953612594,1.0,-0.6753162777621591,0.0
2019-01-24,-0.0,-0.5635944570930658,-0.0,-0.5750344323579841,1.0,-0.6721758439441212,0.0
2019-01-25,-0.0,-0.5309159326092534,-0.0,-0.6167792696485077,1.0,-0.7030131987798968,0.0
2019-01-28,-0.0,-0.5381742160278745,-0.0,-0.5622299651567944,1.0,-0.6870801393728222,0.0
2019-01-29,-0.0,-0.5308382982294202,-0.0,-0.5591451987356997,1.0,-0.7071410589913568,0.0
2019-01-30,-0.0,-0.5324453647480203,-0.0,-0.5609032655231272,1.0,-0.7048717015977838,0.0
2019-01-31,-0.0,-0.5431396716902908,-0.0,-0.5319905877079948,1.0,-0.7261191103143033,0.0
2019-02-01,-0.0,-0.5417741392845127,-0.0,-0.5329426937310755,1.0,-0.7288886396770214,0.0
2019-02-04,-0.0,-0.5411996066863324,-0.0,-0.5474645315353279,1.0,-0.7207192021351313,0.0
2019-02-05,-0.0,-0.5442540039336893,-0.0,-0.5415285192469795,1.0,-0.7240236021354314,0.0
2019-02-06,-0.0,-0.5582969676625266,-0.0,-0.5402540002237887,1.0,-0.6988083249412554,0.0
2019-02-07,-0.0,-0.5646501254530247,-0.0,-0.5362141064956788,1.0,-0.6869528854195706,0.0
2019-02-08,-0.0,-0.562660632472902,-0.0,-0.5450050284948039,1.0,-0.6859425634149067,0.0
2019-02-11,-0.0,-0.5598187818110633,-0.0,-0.5419766206163655,1.0,-0.6947536215672018,0.0
2019-02-12,-0.0,-0.539681665473371,-0.0,-0.5240127774412072,1.0,-0.6900644379578124,0.0
2019-02-13,-0.0,-0.5549129764265257,-0.0,-0.5205441727252699,1.0,-0.6784534038334434,0.0
2019-02-14,-0.0,-0.515707671957672,-0.0,-0.5513668430335098,1.0,-0.6886574074074074,0.0
2019-02-15,-0.0,-0.5471413401889007,-0.0,-0.5558318895657519,1.0,-0.691387693511429,0.0
2019-02-19,-0.0,-0.5261510952168081,-0.0,-0.5783415288332587,1.0,-0.6894278050961109,0.0
2019-02-20,-0.0,-0.5282584915715367,-0.0,-0.5760525061004684,1.0,-0.7005020615375985,0.0
2019-02-21,-0.0,-0.5658640029018668,-0.0,-0.5583861156840314,1.0,-0.6660063059795196,0.0
2019-02-22,-0.0,-0.558552778397679,-0.0,-0.5729189912965855,1.0,-0.6580841330060254,0.0
2019-02-25,-0.0,-0.5537562230799351,-0.0,-0.5824802819264977,1.0,-0.6606533534709402,0.0
2019-02-26,-0.0,-0.5550268696820422,-0.0,-0.589089789520824,1.0,-0.6548085535154501,0.0
2019-02-27,-0.0,-0.5481813094571909,-0.0,-0.6049244543928372,1.0,-0.6448796866256296,0.0
2019-02-28,-0.0,-0.5457828289897265,-0.0,-0.6026089634129272,1.0,-0.6509251742574812,0.0
2019-03-01,-0.0,-0.5442988351254481,-0.0,-0.6166834677419355,1.0,-0.6391969086021505,0.0
2019-03-04,-0.0,-0.5248802064135644,-0.0,-0.6261873032975134,1.0,-0.6842836485298704,0.0
2019-03-05,-0.0,-0.5131908119172163,-0.0,-0.6468330680009097,1.0,-0.6828235160336592,0.0
2019-03-06,-0.0,-0.5070590914266195,-0.0,-0.660594329955596,1.0,-0.6787544119321416,0.0
2019-03-07,-0.0,-0.4896440037503196,-0.0,-0.680398897633321,1.0,-0.6711083330965707,0.0
2019-03-08,-0.0,-0.4760077874484654,-0.0,-0.7127519468621164,1.0,-0.6742727897388915,0.0
2019-03-11,-0.0,-0.4713158579231814,-0.0,-0.7126672639519089,1.0,-0.7061356608190514,0.0
2019-03-12,-0.0,-0.44328784697923956,-0.0,-0.7295602985770935,1.0,-0.7429437835316073,0.0
2019-03-13,-0.0,-0.445580223771308,-0.0,-0.7384746060570558,1.0,-0.744859703590885,0.0
2019-03-14,-0.0,-0.4351010247206623,-0.0,-0.7359173276211429,1.0,-0.7236727841139351,0.0
2019-03-15,-0.0,-0.41915232171271516,-0.0,-0.732156806017648,1.0,-0.7418197598727037,0.0
2019-03-18,-0.0,-0.4456208458325981,-0.0,-0.7498676548438327,1.0,-0.7455149697076643,0.0
2019-03-19,-0.0,-0.44380021779439033,-0.0,-0.7531565470759631,1.0,-0.7462106719251258,0.0
2019-03-20,-0.0,-0.44158830292132184,-0.0,-0.7546502373021254,1.0,-0.7516139492379801,0.0
2019-03-21,-0.0,-0.44167085167351045,-0.0,-0.7987356355794512,1.0,-0.713715990664973,0.0
2019-03-22,-0.0,-0.44067745982436224,-0.0,-0.8205687317044029,1.0,-0.725790071091463,0.0
2019-03-25,-0.0,-0.36650887573964497,-0.0,-0.8614497041420117,1.0,-0.7306213017751478,0.0
2019-03-26,-0.0,-0.37414521020396035,-0.0,-0.860914550752215,1.0,-0.738122138312422,0.0
2019-03-27,-0.0,-0.3703505166919801,-0.0,-0.8650049137854017,1.0,-0.7426963280621818,0.0
2019-03-28,-0.0,-0.3587788524298344,-0.0,-0.8473862220376193,1.0,-0.7606360885302319,0.0
2019-03-29,-0.0,-0.3628512923999169,-0.0,-0.8456242395465471,1.0,-0.7591773748404902,0.0
2019-04-01,-0.0,-0.37427196006180913,-0.0,-0.8486568406038275,1.0,-0.7486924997028409,0.0
2019-04-02,-0.0,-0.384156830179726,-0.0,-0.8607272080194555,1.0,-0.7208909187970818,0.0
2019-04-03,-0.0,-0.38458571894746213,-0.0,-0.8659408466581625,1.0,-0.7160402266457029,0.0
2019-04-04,-0.0,-0.383430241138101,-0.0,-0.8785750125439037,1.0,-0.6895014905109058,0.0
2019-04-05,-0.0,-0.3836780456141386,-0.0,-0.8811849054377009,1.0,-0.6856283008290798,0.0
2019-04-08,-0.0,-0.38191235763265546,-0.0,-0.8720974719679803,1.0,-0.6890138026428089,0.0
2019-04-09,-0.0,-0.3743727492768168,-0.0,-0.8973965405277761,1.0,-0.6800283369738472,0.0
2019-04-10,-0.0,-0.36444051304732417,-0.0,-0.8973020787262272,1.0,-0.6868347338935574,0.0
2019-04-11,-0.0,-0.36464169861397816,-0.0,-0.897817752875258,1.0,-0.6865231495134179,0.0
2019-04-12,-0.0,-0.3687705688763517,-0.0,-0.8875176304654442,1.0,-0.6821227080394923,0.0
2019-04-15,-0.0,-0.3716479587350898,-0.0,-0.8726883737287886,1.0,-0.6864101286597696,0.0
2019-04-16,-0.0,-0.3728395786261334,-0.0,-0.8713870712168785,1.0,-0.6901317526922739,0.0
2019-04-17,-0.0,-0.3692887705334969,-0.0,-0.9616109631668711,1.0,-0.6612309625684449,0.0
2019-04-18,-0.0,-0.3674696992368697,-0.0,-0.9543917402364208,1.0,-0.6708065240161604,0.0
2019-04-22,-0.0,-0.36475323661049536,-0.0,-0.9608903307200145,1.0,-0.6781712775224535,0.0
2019-04-23,-0.0,-0.3661031225558029,-0.0,-0.9561999879670297,1.0,-0.6859394741591962,0.0
2019-04-24,-0.0,-0.3799315438659701,-0.0,-0.9429231970215576,1.0,-0.6795772533477451,0.0
2019-04-25,-0.0,-0.3784116869063365,-0.0,-0.9511843212696887,1.0,-0.6762955392569436,0.0
2019-04-26,-0.0,-0.3713907205010087,-0.0,-0.955318700508837,1.0,-0.6841598169391503,0.0
2019-04-29,-0.0,-0.37662689804772237,-0.0,-0.9579718004338394,1.0,-0.6781754639672211,0.0
2019-04-30,-0.0,-0.3417058508422118,-0.0,-0.9435450270817214,1.0,-0.6907624546157968,0.0
2019-05-01,-0.0,-0.3589360430364614,-0.0,-0.9493723849372384,1.0,-0.6803347280334728,0.0
2019-05-02,-0.0,-0.35074087459342246,-0.0,-0.9457294301891339,1.0,-0.7151849174798217,0.0
2019-05-03,-0.0,-0.36910955402520074,-0.0,-0.9296003368117163,1.0,-0.7085375755570926,0.0
2019-05-06,-0.0,-0.3531848472113826,-0.0,-0.9364231254127394,1.0,-0.7121330371615537,0.0
2019-05-07,-0.0,-0.36175648462625104,-0.0,-0.9339364611824111,1.0,-0.7099275645457004,0.0
2019-05-08,-0.0,-0.37967303762471455,-0.0,-0.9212645750691189,1.0,-0.7042012261089073,0.0
2019-05-09,-0.0,-0.3789170368591667,-0.0,-0.9158362348421178,1.0,-0.7068075399207587,0.0
2019-05-10,-0.0,-0.37979355458200803,-0.0,-0.9172417931945028,1.0,-0.7036247974554402,0.0
2019-05-13,-0.0,-0.3763628172398258,-0.0,-0.9213395404715421,1.0,-0.7057516143565099,0.0
2019-05-14,-0.0,-0.32287888697306616,-0.0,-0.9434270765206018,1.0,-0.7065223853974671,0.0
2019-05-15,-0.0,-0.32164212405176257,-0.0,-0.9584709207199166,1.0,-0.6947493678417374,0.0
2019-05-16,-0.0,-0.32481176155471564,-0.0,-0.9552394273979941,1.0,-0.6960507127764055,0.0
2019-05-17,-0.0,-0.3171240427877596,-0.0,-0.9499716933345251,1.0,-0.712583057715801,0.0
2019-05-20,-0.0,-0.3138742598708679,-0.0,-0.9500728971406468,1.0,-0.7114463387783034,0.0
2019-05-21,-0.0,-0.3116317891849997,-0.0,-0.9561199546890837,1.0,-0.7132295951827342,0.0
2019-05-22,-0.0,-0.3102861746889081,-0.0,-0.9583420369430933,1.0,-0.7154665632180478,0.0
2019-05-23,-0.0,-0.3181858815816919,-0.0,-0.9564349354867546,1.0,-0.7052057570249411,0.0
2019-05-24,-0.0,-0.3040235350053489,-0.0,-0.96047783192678,1.0,-0.7070605016046595,0.0
2019-05-28,-0.0,-0.2964328180737218,-0.0,-0.9648038049940548,1.0,-0.7114149821640904,0.0
2019-05-29,-0.0,-0.2842874180083483,-0.0,-0.9680679785330948,1.0,-0.729129397734049,0.0
2019-05-30,-0.0,-0.2885032537960954,-0.0,-0.9919558929862617,1.0,-0.7323451434080501,0.0
2019-05-31,-0.0,-0.2980530866436906,-0.0,-0.9815889715218573,1.0,-0.7434850958340891,0.0
2019-06-03,-0.0,-0.3102189781021898,-0.0,-1.0093503046389576,1.0,-0.6966881824214273,0.0
2019-06-04,-0.0,-0.3006276340923562,-0.0,-1.0709499408750494,1.0,-0.660501500864134,0.0
2019-06-05,-0.0,-0.2955684238951064,-0.0,-1.0874913738786043,1.0,-0.6173602568333884,0.0
2019-06-06,-0.0,-0.2856844117822788,-0.0,-1.0689490350719963,1.0,-0.6327298799067933,0.0
2019-06-07,-0.0,-0.3267020072666627,-0.0,-1.0334742986479242,1.0,-0.6179343617845018,0.0
2019-06-10,-0.0,-0.3384747468766653,-0.0,-1.0009473621884066,1.0,-0.6210847297057256,0.0
2019-06-11,-0.0,-0.34031553614404136,-0.0,-1.0158659417060345,1.0,-0.6149983658674273,0.0
2019-06-12,-0.0,-0.33569147189636134,-0.0,-1.0196113548849288,1.0,-0.6296826960389242,0.0
2019-06-13,-0.0,-0.35534892064820905,-0.0,-1.020869461221073,1.0,-0.613675775877534,0.0
2019-06-14,-0.0,-0.36405433018811223,-0.0,-1.0204339203077106,1.0,-0.6205000300498827,0.0
2019-06-17,-0.0,-0.36089999699600467,-0.0,-1.0269458379644927,1.0,-0.616149478806813,0.0
2019-06-18,-0.0,-0.3672482657136851,-0.0,-1.0227334154178802,1.0,-0.6131115048499955,0.0
2019-06-19,-0.0,-0.3516276002637731,-0.0,-1.0401954319285414,1.0,-0.6055991847011569,0.0
2019-06-20,-0.0,-0.35510877719429856,-0.0,-1.0389497374343586,1.0,-0.6066916729182296,0.0
2019-06-21,-0.0,-0.36648472603359367,-0.0,-1.027110159524743,1.0,-0.6219957178613431,0.0
2019-06-24,-0.0,-0.35921068536202105,-0.0,-1.0213646802852654,1.0,-0.6413030339659131,0.0
2019-06-25,-0.0,-0.37005179150134776,-0.0,-1.016476360662689,1.0,-0.6422146167126026,0.0
2019-06-26,-0.0,-0.36466917111003394,-0.0,-0.9900024236548717,1.0,-0.6748969946679593,0.0
2019-06-27,-0.0,-0.3735530644571707,-0.0,-1.0238820519069085,1.0,-0.6487449738028511,0.0
2019-06-28,-0.0,-0.38076512726718487,-0.0,-1.018167962200884,1.0,-0.6493827160493827,0.0
2019-07-01,-0.0,-0.37187614287455806,-0.0,-1.0372119956113617,1.0,-0.6385773497500914,0.0
2019-07-02,-0.0,-0.387086875134256,-0.0,-1.0291527296161047,1.0,-0.652468775892227,0.0
2019-07-03,-0.0,-0.36987189381077323,-0.0,-1.0650100324124092,1.0,-0.6519833307609199,0.0
2019-07-05,-0.0,-0.3442012253317324,-0.0,-1.076721775807395,1.0,-0.6578307318124442,0.0
2019-07-08,-0.0,-0.34550155437224905,-0.0,-1.0754409184647111,1.0,-0.6570223768044569,0.0
2019-07-09,-0.0,-0.3360956224392348,-0.0,-1.0802501463294416,1.0,-0.6642740519392502,0.0
2019-07-10,-0.0,-0.320690186411955,-0.0,-1.0930827299337544,1.0,-0.6674164227391773,0.0
2019-07-11,-0.0,-0.32152974504249293,-0.0,-1.0900665106540215,1.0,-0.6676006897401158,0.0
2019-07-12,-0.0,-0.3268466915047572,-0.0,-1.0960679865751146,1.0,-0.6561874557379068,0.0
2019-07-15,-0.0,-0.32992484908217323,-0.0,-1.1111555993593691,1.0,-0.6389059997536035,0.0
2019-07-16,-0.0,-0.34087772564173335,-0.0,-1.1261078909436624,1.0,-0.5998405250406355,0.0
2019-07-17,-0.0,-0.3434355828220859,-0.0,-1.122760736196319,1.0,-0.6012883435582822,0.0
2019-07-18,-0.0,-0.33951300498063086,-0.0,-1.129342679702392,1.0,-0.6056078214351596,0.0
2019-07-19,-0.0,-0.3414521634837162,-0.0,-1.128947934926346,1.0,-0.6049143524925423,0.0
2019-07-22,-0.0,-0.34742923875964227,-0.0,-1.129629060512001,1.0,-0.5961461630658594,0.0
2019-07-23,-0.0,-0.35422552511976413,-0.0,-1.1248618105883799,1.0,-0.5917884780739467,0.0
2019-07-24,-0.0,-0.3504199604743083,-0.0,-1.132225790513834,1.0,-0.6052989130434783,0.0
2019-07-25,-0.0,-0.3436710031444602,-0.0,-1.1420247857451138,1.0,-0.5971083297367286,0.0
2019-07-26,-0.0,-0.33507901789840117,-0.0,-1.1460521856997627,1.0,-0.5994578109115555,0.0
2019-07-29,-0.0,-0.3070610096004955,-0.0,-1.152647878600186,1.0,-0.6372251471043666,0.0
2019-07-30,-0.0,-0.2971059495714818,-0.0,-1.1576201714072787,1.0,-0.6504782014656565,0.0
2019-07-31,-0.0,-0.3087414755114693,-0.0,-1.1496590204587724,1.0,-0.6414135151890886,0.0
2019-08-01,-0.0,-0.3231397796211465,-0.0,-1.1419153150922372,1.0,-0.6301535223474063,0.0
2019-08-02,-0.0,-0.3183113423775011,-0.0,-1.1406182246174812,1.0,-0.6383881558570278,0.0
2019-08-05,-0.0,-0.31255030648257076,-0.0,-1.1515076465853509,1.0,-0.6316946319113368,0.0
2019-08-06,-0.0,-0.3151114630283835,-0.0,-1.100499451821172,1.0,-0.6298270191253502,0.0
2019-08-07,-0.0,-0.32042296440760604,-0.0,-1.0988846903949292,1.0,-0.6279863481228669,0.0
2019-08-08,-0.0,-0.3193004983337919,-0.0,-1.1085022470879575,1.0,-0.629490354336727,0.0
2019-08-09,-0.0,-0.3010612095964971,-0.0,-1.0860826466384894,1.0,-0.6535713199744579,0.0
2019-08-12,-0.0,-0.2950630060266634,-0.0,-1.118098252876362,1.0,-0.6305777074328849,0.0
2019-08-13,-0.0,-0.27723253623408584,-0.0,-1.122451459998177,1.0,-0.6387833854942117,0.0
2019-08-14,-0.0,-0.28870660168901535,-0.0,-1.1070920483094713,1.0,-0.6311408420861458,0.0
2019-08-15,-0.0,-0.309048073482047,-0.0,-1.0855600620302994,1.0,-0.5876177979243707,0.0
2019-08-16,-0.0,-0.29876188767270767,-0.0,-1.1065554159937796,1.0,-0.585262276451941,0.0
2019-08-19,-0.0,-0.28187859463003245,-0.0,-1.1232231725124415,1.0,-0.5749024048633669,0.0
2019-08-20,-0.0,-0.28596876670031474,-0.0,-1.1220830116976426,1.0,-0.560893058606971,0.0
2019-08-21,-0.0,-0.2866765578635015,-0.0,-1.1263798219584569,1.0,-0.5543026706231453,0.0
2019-08-22,-0.0,-0.2897617705521109,-0.0,-1.1248108701456672,1.0,-0.5521701723677575,0.0
2019-08-23,-0.0,-0.2901370025502639,-0.0,-1.122976098689283,1.0,-0.5522804104145661,0.0
2019-08-26,-0.0,-0.2847419837474697,-0.0,-1.1144717927655705,1.0,-0.5344559509490422,0.0
2019-08-27,-0.0,-0.2801875732708089,-0.0,-1.1077960140679952,1.0,-0.5428487690504104,0.0
2019-08-28,-0.0,-0.27105733454428266,-0.0,-1.1217004072305392,1.0,-0.5369583687340697,0.0
2019-08-29,-0.0,-0.26688753371643015,-0.0,-1.1236953207458662,1.0,-0.541280637973496,0.0
2019-08-30,-0.0,-0.2662168871754432,-0.0,-1.1201553783696951,1.0,-0.5342737813604369,0.0
2019-09-03,-0.0,-0.2788635435505513,-0.0,-1.1123913423954261,1.0,-0.5257277871769441,0.0
2019-09-04,-0.0,-0.26109797741003415,-0.0,-1.1205090038817382,1.0,-0.5370224440358404,0.0
2019-09-05,-0.0,-0.2465381244522349,-0.0,-1.1214723926380368,1.0,-0.5534034472684779,0.0
2019-09-06,-0.0,-0.23842585839726946,-0.0,-1.153650923305814,1.0,-0.5251903497768313,0.0
2019-09-09,-0.0,-0.2367238562091503,-0.0,-1.153623949579832,1.0,-0.527515172735761,0.0
2019-09-10,-0.0,-0.24617665871954408,-0.0,-1.1138861429319067,1.0,-0.5474210618131069,0.0
2019-09-11,-0.0,-0.26931435886748634,-0.0,-1.0568043109351275,1.0,-0.6510464735478877,0.0
2019-09-12,-0.0,-0.2332418893129771,-0.0,-1.0852516698473282,1.0,-0.6633766698473282,0.0
2019-09-13,-0.0,-0.23243743101751038,-0.0,-1.0897891000208813,1.0,-0.6608000477284253,0.0
2019-09-16,-0.0,-0.2223577719590574,-0.0,-1.0950071411568674,1.0,-0.6581171149726256,0.0
2019-09-17,-0.0,-0.19960156993339676,-0.0,-1.1063570409134158,1.0,-0.6673703615604186,0.0
2019-09-18,-0.0,-0.20327019299499643,-0.0,-1.0983440552775792,1.0,-0.6767035978079581,0.0
2019-09-19,-0.0,-0.21993778699451932,-0.0,-1.0615019997037476,1.0,-0.6810842838098059,0.0
2019-09-20,-0.0,-0.2136613312858071,-0.0,-1.0530978678164313,1.0,-0.6863741066682417,0.0
2019-09-23,-0.0,-0.21842206390966332,-0.0,-1.0457004345384138,1.0,-0.6919506931922316,0.0
