Date,AKRO,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-03-17,1.0,-1.028742374472079,-0.7464218676677616,-1.4905560769591741,-1.140485687470671,-0.4595260441107462,0.0
2020-03-18,1.0,-0.9951425795759756,-0.7467283844791132,-1.4112806446082633,-1.112577861592091,-0.4488256471798388,0.0
2020-03-19,1.0,-0.9928231006447995,-0.6651527894589291,-1.4061676478833753,-1.1036725539669188,-0.43908045977011495,0.0
2020-03-20,1.0,-1.037127702978376,-0.8545200209826892,-1.4077635950340968,-1.1455382642653145,-0.38357521711254877,0.0
2020-03-23,1.0,-1.0550399436090225,-0.993656015037594,-1.3011630639097744,-1.156954887218045,-0.36718749999999994,0.0
2020-03-24,1.0,-1.0639119747161419,-1.0072574037223456,-1.260330094814468,-1.1420461196301064,-0.379199344492567,0.0
2020-03-25,1.0,-1.075729465339855,-1.0031483667847305,-1.0833754989599147,-1.1459492888064318,-0.31388092427053466,0.0
2020-03-26,1.0,-1.0897191011235956,-1.0042134831460674,-1.0662921348314607,-1.1437078651685395,-0.31404494382022474,0.0
2020-03-27,1.0,-1.089774045632838,-0.9828186288050383,-1.0193911938566929,-1.1473951715374842,-0.2851223689298934,0.0
2020-03-30,1.0,-1.0772400153820798,-0.9722023842223809,-1.0380157116958744,-1.146569246827446,-0.25957259792341925,0.0
2020-03-31,1.0,-1.0626911314984708,-0.9787570991699431,-1.0292704237658366,-1.1336282219309741,-0.25655307994757537,0.0
2020-04-01,1.0,-1.1606381753254233,-1.121990554083631,-0.9920516069577238,-1.2402372998502476,-0.24478746688169567,0.0
2020-04-02,1.0,-1.1729024943310657,-1.058560090702948,-0.9778344671201814,-1.246485260770975,-0.21315192743764172,0.0
2020-04-03,1.0,-1.1675534925846258,-1.0683799388656174,-0.9784331484206951,-1.229253934110721,-0.21691384580550208,0.0
2020-04-06,1.0,-1.176077097505669,-1.0453514739229026,-0.9802154195011338,-1.2430839002267573,-0.22420634920634921,0.0
2020-04-07,1.0,-1.1443087173792337,-0.9895613548028872,-0.960022209883398,-1.2574680732926151,-0.20116601887840085,0.0
2020-04-08,1.0,-1.1476193121840101,-0.9894994166342574,-0.9661092282904604,-1.2589588310461692,-0.19367742652369577,0.0
2020-04-09,1.0,-1.151337931034483,-0.959448275862069,-0.9747310344827587,-1.2535172413793105,-0.17820689655172417,0.0
2020-04-13,1.0,-1.147295870157301,-1.0073925851814798,-0.9698738258017899,-1.2636873992551831,-0.17008504252126064,0.0
2020-04-14,1.0,-1.1487366647950588,-1.0506457046603033,-0.9524985962942167,-1.2838854576080854,-0.1790005614823133,0.0
2020-04-15,1.0,-1.1242676189944756,-1.062329111098711,-0.9284080129457061,-1.2791138887338875,-0.18592712460242175,0.0
2020-04-16,1.0,-1.13916722333556,-1.0418058338900023,-0.940102427076375,-1.2830661322645291,-0.16265865063460255,0.0
2020-04-17,1.0,-1.1324389021878305,-1.0516060791627233,-0.9293547848354952,-1.283638590435896,-0.16996047430830039,0.0
2020-04-20,1.0,-1.1744004461795874,-0.9984383714445065,-0.9698271054099276,-1.2876185164528724,-0.14696040156162857,0.0
2020-04-21,1.0,-1.185384141905881,-1.0148844496670584,-0.9869061608192042,-1.2852106765150242,-0.1232163840859493,0.0
2020-04-22,1.0,-1.170977251237555,-1.032426720062295,-0.9665721119083375,-1.2854441292619168,-0.10662439512764892,0.0
2020-04-23,1.0,-1.154837629728825,-1.063106796116505,-0.9550831380426291,-1.2897556076330767,-0.11695123312130343,0.0
2020-04-24,1.0,-1.1575950427064141,-1.0581700441020487,-0.9583542678501645,-1.2918550773181487,-0.11650756433874838,0.0
2020-04-27,1.0,-1.1554551539491298,-1.0535475234270415,-0.9586680053547524,-1.2935631414547077,-0.11663319946452477,0.0
2020-04-28,1.0,-1.154793906810036,-1.076108870967742,-0.9582773297491041,-1.2995071684587813,-0.11167114695340502,0.0
2020-04-29,1.0,-1.168836269778925,-1.0660419705981372,-0.9694198182022221,-1.306867916058804,-0.09987655706430255,0.0
2020-04-30,1.0,-1.1722653848303615,-1.0204572131239171,-0.9865854340171035,-1.3250796489855234,-0.08507070594153483,0.0
2020-05-01,1.0,-1.176891272767907,-1.016202927701419,-0.98714940216784,-1.328584199351883,-0.07833277461168846,0.0
2020-05-04,1.0,-1.1944289070365814,-0.9933997091397249,-1.0102360443002574,-1.3530596263564159,-0.04234254390871463,0.0
2020-05-05,1.0,-1.192327051059784,-0.9926178625356524,-1.0038588445836363,-1.3555170292489236,-0.048207594653542865,0.0
2020-05-06,1.0,-1.1879299737121762,-0.9936797360031322,-0.995357682196991,-1.3580177862296547,-0.058224732926897484,0.0
2020-05-07,1.0,-1.187940485512921,-0.9938471864861842,-0.995301487862177,-1.3584293545139277,-0.05794831636648395,0.0
2020-05-08,1.0,-1.188622252055714,-0.994294344688706,-0.995189349443419,-1.3597919113945292,-0.05588185937237791,0.0
2020-05-11,1.0,-1.203375621751523,-0.9673615380316324,-1.0101715754764433,-1.3696417593472308,-0.038227239702677024,0.0
2020-05-12,1.0,-1.200514138817481,-0.968872247680787,-1.0043590030177714,-1.3701799485861184,-0.044484184642897065,0.0
2020-05-13,1.0,-1.2051668340586987,-0.9449280214261802,-1.0133355652270952,-1.3803704943644683,-0.03598928690994309,0.0
2020-05-14,1.0,-1.2093762194102236,-0.941747031607113,-1.0170020625452925,-1.3872010702937734,-0.019120352305033724,0.0
2020-05-15,1.0,-1.2151013097503638,-0.933952759431322,-1.0184708384641217,-1.3985783051606402,-0.031064591962386656,0.0
2020-05-18,1.0,-1.2140539330871656,-0.9274924471299094,-1.014714109880273,-1.3994069598299206,-0.039107082913729434,0.0
2020-05-19,1.0,-1.2487119175627241,-0.8477262544802868,-1.0953741039426523,-1.408546146953405,-0.0,0.0
2020-05-20,1.0,-1.2555767290662483,-0.8361730747674028,-1.1037439748907074,-1.4092590516758212,-0.0,0.0
2020-05-21,1.0,-1.25424013434089,-0.8260285474391268,-1.1083683179401063,-1.408900083963056,-0.0,0.0
2020-05-22,1.0,-1.2555443548387097,-0.8237007168458781,-1.1099910394265233,-1.4111223118279572,-0.0,0.0
2020-05-26,1.0,-1.2560224089635856,-0.8244817927170869,-1.1109243697478992,-1.410812324929972,-0.0,0.0
2020-05-27,1.0,-1.2603921568627452,-0.8136134453781513,-1.1215686274509804,-1.4066106442577033,-0.0,0.0
2020-05-28,1.0,-1.267103347889374,-0.7990706527824432,-1.1273653566229984,-1.4048818721307803,-0.0,0.0
2020-05-29,1.0,-1.2702838904753906,-0.7915896746738339,-1.1302424547847023,-1.407245646452769,-0.0,0.0
2020-06-01,1.0,-1.2694805194805197,-0.7950067174205105,-1.1260076130765786,-1.407355575459024,-0.0,0.0
2020-06-02,1.0,-1.269820828667413,-0.7922172452407614,-1.126763717805151,-1.41030235162374,-0.0,0.0
2020-06-03,1.0,-1.2699479254157569,-0.7923175989697071,-1.1265468391287308,-1.4106612912257124,-0.0,0.0
2020-06-04,1.0,-1.3018363750071067,-0.7575757575757577,-1.199215418727614,-1.4267439877195975,-0.0,0.0
2020-06-05,1.0,-1.2825728734587192,-0.7747599295414512,-1.1935337235070174,-1.4312745042331951,-0.0,0.0
2020-06-08,1.0,-1.2846673862409816,-0.7396466511390105,-1.2303016531273079,-1.4261773561324775,-0.0,0.0
2020-06-09,1.0,-1.2843337880854935,-0.7430081855388813,-1.2303888130968623,-1.4266143701682585,-0.0,0.0
2020-06-10,1.0,-1.2637344023488228,-0.7418553441364125,-1.2292360679803511,-1.4113827564790244,-0.0,0.0
2020-06-11,1.0,-1.251334794582139,-0.759399763952116,-1.218737705839375,-1.3907154498960266,-0.0,0.0
2020-06-12,1.0,-1.2347931873479319,-0.6947024994470249,-1.2404335324043352,-1.3598761335987612,-0.0,0.0
2020-06-15,1.0,-1.2389429455992922,-0.6863113666519238,-1.2432551968155683,-1.3600729765590447,-0.0,0.0
2020-06-16,1.0,-1.2412670382429225,-0.6715413056674576,-1.2427570222393907,-1.3629490646211577,-0.0,0.0
2020-06-17,1.0,-1.2393317896129672,-0.6645164847281949,-1.2448450766346895,-1.364593670746499,-0.0,0.0
2020-06-18,1.0,-1.24603919403809,-0.6533811758211427,-1.2536571901738889,-1.3671542920231852,-0.0,0.0
2020-06-19,1.0,-1.2430853994490358,-0.651900826446281,-1.2511845730027549,-1.3634159779614325,-0.0,0.0
2020-06-22,1.0,-1.2422274803279592,-0.6508006383095801,-1.252517470973422,-1.3571232047543058,-0.0,0.0
2020-06-23,1.0,-1.2404861416630004,-0.6473273207215133,-1.2519247690277167,-1.3596568411790584,-0.0,0.0
2020-06-24,1.0,-1.2288655278142795,-0.6541283399036356,-1.2467696014016645,-1.3455431449846693,-0.0,0.0
2020-06-25,1.0,-1.2197856015671764,-0.6406377537138815,-1.2453066332916145,-1.3358546008597705,-0.0,0.0
2020-06-26,1.0,-1.2161090593091461,-0.6417010645231371,-1.2405496415381272,-1.3328807299587224,-0.0,0.0
2020-06-29,1.0,-1.2125860480242832,-0.6364030570762643,-1.2406634505935283,-1.3306954306466476,-0.0,0.0
2020-06-30,1.0,-1.2222884386174018,-0.6097085274677647,-1.2513815147903349,-1.334326579261025,-0.0,0.0
2020-07-01,1.0,-1.2172171088251218,-0.6085544125609096,-1.2560909583107742,-1.3322685435841906,-0.0,0.0
2020-07-02,1.0,-1.3832829574517553,-0.5538828179493142,-1.4078702627295978,-1.4675075563822368,-0.0,0.0
2020-07-06,1.0,-1.376941803848829,-0.5579063297009043,-1.399373985624855,-1.4622652446093205,-0.0,0.0
2020-07-07,1.0,-1.3710367970377226,-0.5610969682943763,-1.3955102985420043,-1.4580536912751678,-0.0,0.0
2020-07-08,1.0,-1.3762324556315972,-0.5578239183389399,-1.408421296833314,-1.4573135367126784,-0.0,0.0
2020-07-09,1.0,-1.3663793103448276,-0.5665517241379311,-1.3844827586206898,-1.4297126436781609,-0.0,0.0
2020-07-10,1.0,-1.3712839974699556,-0.5613248231844057,-1.3891668104191823,-1.4283249956874244,-0.0,0.0
2020-07-13,1.0,-1.3845578935265033,-0.5462803265493847,-1.3931240657698056,-1.4250891111877657,-0.0,0.0
2020-07-14,1.0,-1.3743757534010677,-0.5473279375466391,-1.3846507089145283,-1.433844211009701,-0.0,0.0
2020-07-15,1.0,-1.3854520342982102,-0.5370317085803072,-1.3938539448696552,-1.43839558036485,-0.0,0.0
2020-07-16,1.0,-1.3823563284579061,-0.5497523897270529,-1.3872509501324428,-1.4390763560981226,-0.0,0.0
2020-07-17,1.0,-1.3810372585096595,-0.5509429622815087,-1.3864995400183993,-1.4312902483900645,-0.0,0.0
2020-07-20,1.0,-1.3958501907293954,-0.5565252571956999,-1.3919778060339845,-1.4353253959079875,-0.0,0.0
2020-07-21,1.0,-1.3781304096941718,-0.5731102135025966,-1.3789959607616848,-1.4401615695326022,-0.0,0.0
2020-07-22,1.0,-1.3760796959576183,-0.5677185304618219,-1.3787285500403086,-1.4358516641713692,-0.0,0.0
2020-07-23,1.0,-1.3767249310027598,-0.5703771849126035,-1.375517479300828,-1.4271504139834406,-0.0,0.0
2020-07-24,1.0,-1.3630364929997707,-0.580732155152628,-1.3687170071149874,-1.425407390406243,-0.0,0.0
2020-07-27,1.0,-1.3664485766758494,-0.5786271808999082,-1.365989439853076,-1.4282024793388428,-0.0,0.0
2020-07-28,1.0,-1.3729816698270414,-0.5747284950870539,-1.367120611388841,-1.4313049474228583,-0.0,0.0
2020-07-29,1.0,-1.3833862128641476,-0.5774444764926449,-1.3687337755985,-1.4390539371214306,-0.0,0.0
2020-07-30,1.0,-1.3857472590882862,-0.5679746105020196,-1.3722446624350835,-1.4443162146566648,-0.0,0.0
2020-07-31,1.0,-1.3848906331159463,-0.5752871241415133,-1.370346857505627,-1.440872626536619,-0.0,0.0
2020-08-03,1.0,-1.3705522181146026,-0.5922481515711645,-1.3763285582255085,-1.4371534195933457,-0.0,0.0
2020-08-04,1.0,-1.3691747993301382,-0.5903447479355547,-1.3746607380031184,-1.440492002078882,-0.0,0.0
2020-08-05,1.0,-1.369074426929961,-0.5906807552399099,-1.3743287718690456,-1.439921473526185,-0.0,0.0
2020-08-06,1.0,-1.3714830435033798,-0.5817782656421515,-1.3807267895314577,-1.4433531688716852,-0.0,0.0
2020-08-07,1.0,-1.3735951801645232,-0.5960491252462056,-1.383211678832117,-1.440215502259298,-0.0,0.0
2020-08-10,1.0,-1.3760797727404486,-0.5945851933445417,-1.386167314047191,-1.4406052524784045,-0.0,0.0
2020-08-11,1.0,-1.374630413357296,-0.5984694764913908,-1.3835584671575163,-1.4407791756043828,-0.0,0.0
2020-08-12,1.0,-1.3700445627640487,-0.6009607037444297,-1.3720701429480873,-1.4443544186584871,-0.0,0.0
2020-08-13,1.0,-1.3587997691863818,-0.6252163877668783,-1.34333525678015,-1.442931332948644,-0.0,0.0
2020-08-14,1.0,-1.3570769408236243,-0.625446995039797,-1.342311685315492,-1.4427846349059867,-0.0,0.0
2020-08-17,1.0,-1.3590305828043854,-0.6295441431044432,-1.341200230813618,-1.4405654933641086,-0.0,0.0
2020-08-18,1.0,-1.3561422724390382,-0.627197786360754,-1.3365423416152649,-1.4447454891335678,-0.0,0.0
2020-08-19,1.0,-1.3628706588208146,-0.6284181377639322,-1.3332179531556478,-1.44455982462213,-0.0,0.0
2020-08-20,1.0,-1.3612360198316615,-0.6261385910296322,-1.3324685806526,-1.445232330220224,-0.0,0.0
2020-08-21,1.0,-1.3275921067640013,-0.6592334892209422,-1.278715638188662,-1.4376639671495381,-0.0,0.0
2020-08-24,1.0,-1.324729344729345,-0.6656410256410257,-1.271054131054131,-1.4365811965811968,-0.0,0.0
2020-08-25,1.0,-1.3233986779120128,-0.671586505584682,-1.2747321632094826,-1.4289947572372919,-0.0,0.0
2020-08-26,1.0,-1.3214835070928046,-0.669800034182191,-1.2778442431493193,-1.4279040619837065,-0.0,0.0
2020-08-27,1.0,-1.3026383269701978,-0.6966208900792068,-1.266795828822155,-1.432218360020514,-0.0,0.0
2020-08-28,1.0,-1.3049649432822208,-0.6991962606167702,-1.2672860970187538,-1.4288320127686256,-0.0,0.0
2020-08-31,1.0,-1.3041075599612602,-0.7000512732866178,-1.2649119808579732,-1.4280180026206346,-0.0,0.0
2020-09-01,1.0,-1.3028629973248333,-0.6961693892651829,-1.2648414821560703,-1.4279128009562294,-0.0,0.0
2020-09-02,1.0,-1.2972804178731618,-0.6917617668767387,-1.262419803554193,-1.4261624936126724,-0.0,0.0
2020-09-03,1.0,-1.3011160840745566,-0.6886861934168036,-1.2597019998866918,-1.4158971163106906,-0.0,0.0
2020-09-04,1.0,-1.2523291053990346,-0.7129868672129307,-1.2113592995846896,-1.4356268941519812,-0.0,0.0
2020-09-08,1.0,-1.2481207225401099,-0.7173791091663861,-1.2061034444070458,-1.4309996634129922,-0.007180522831818692,0.0
2020-09-09,1.0,-1.2177698403839714,-0.7380287978569037,-1.15610001116196,-1.4285634557428282,-0.04057372474606541,0.0
2020-09-10,1.0,-1.197005690293354,-0.7502900392243521,-1.121043036296337,-1.4088724379868516,-0.04729020496105187,0.0
2020-09-11,1.0,-1.185970905884946,-0.7541326867974433,-1.116100947762839,-1.4031298214679302,-0.0508595988538682,0.0
2020-09-14,1.0,-1.1611446602469941,-0.7542571133235407,-1.0965671073391001,-1.376856536641097,-0.05157499591969969,0.0
2020-09-15,1.0,-1.1514346151760049,-0.762542713022726,-1.0893312361013179,-1.3675760698595214,-0.053045506318815425,0.0
2020-09-16,1.0,-1.1480355980030388,-0.7634035163881051,-1.080909485565444,-1.3662361623616235,-0.06794009116561754,0.0
2020-09-17,1.0,-1.1402343539067983,-0.7592742588692695,-1.0731140990334251,-1.3555807549003727,-0.07160213834440304,0.0
2020-09-18,1.0,-1.1322033898305086,-0.7524885660478882,-1.0732849071832125,-1.3499596448748992,-0.07269303201506591,0.0
2020-09-21,1.0,-1.1236781362391968,-0.7596220945837135,-1.0745611680712865,-1.337645606312738,-0.07246765795265446,0.0
2020-09-22,1.0,-1.1222293953088014,-0.7654400688616312,-1.0756939961265333,-1.3387131482676997,-0.07773832580159243,0.0
2020-09-23,1.0,-1.111417004048583,-0.7583265856950068,-1.0896626180836708,-1.3417004048582997,-0.09695006747638327,0.0
2020-09-24,1.0,-1.1022384847180369,-0.7463409384416702,-1.0807684029272493,-1.3436827378390013,-0.10799612569952648,0.0
2020-09-25,1.0,-1.1017441860465116,-0.7479005167958656,-1.0801033591731266,-1.3425925925925926,-0.11089577950043066,0.0
2020-09-28,1.0,-1.094961552938646,-0.7455503575845567,-1.0700112921438942,-1.3433349464967468,-0.1233532290154326,0.0
2020-09-29,1.0,-1.0990850376749193,-0.736329386437029,-1.07475780409042,-1.348762109795479,-0.12314316469321852,0.0
2020-09-30,1.0,-1.098274286328692,-0.7324875006720069,-1.0769313477770013,-1.344228804902962,-0.12413311112305789,0.0
2020-10-01,1.0,-1.0985060189165952,-0.7305460017196905,-1.074806534823732,-1.3432394668959589,-0.12688091143594152,0.0
2020-10-02,1.0,-1.1004369167700523,-0.7172447273315713,-1.0755704191164572,-1.3605911861481204,-0.14019094881061545,0.0
2020-10-05,1.0,-1.0894935344827588,-0.7261314655172414,-1.063739224137931,-1.3601293103448278,-0.14843750000000003,0.0
2020-10-06,1.0,-1.0919997847958252,-0.7161994942701887,-1.0618712003012858,-1.3620810243718728,-0.1478990692419433,0.0
2020-10-07,1.0,-1.0914368650217707,-0.7159597914314896,-1.0589152287265495,-1.3635972692576466,-0.1456216739235607,0.0
2020-10-08,1.0,-1.089074908778708,-0.7130285468984761,-1.054732775273664,-1.3640266151534663,-0.14504185447520926,0.0
2020-10-09,1.0,-1.0894849785407725,-0.711802575107296,-1.0545600858369097,-1.3626609442060085,-0.14629828326180255,0.0
2020-10-12,1.0,-1.0822306744522419,-0.7106123104944554,-1.0464991696576846,-1.353993678684309,-0.16371136229710184,0.0
2020-10-13,1.0,-1.0736343307422,-0.7095623469279098,-1.034128420828453,-1.3390480247045045,-0.16792673836652114,0.0
2020-10-14,1.0,-1.0710527714300897,-0.7119094435882446,-1.0314609130041983,-1.3316681723973005,-0.1683052558856353,0.0
2020-10-15,1.0,-1.07062762395706,-0.711856300154116,-1.031726630174842,-1.3310304511877558,-0.16915555083169473,0.0
2020-10-16,1.0,-1.0718843045512547,-0.7126222883879201,-1.0293492131008082,-1.3313483623989792,-0.17168226286686517,0.0
2020-10-19,1.0,-1.0662174351355653,-0.7095028386480607,-1.0157054173077944,-1.3289117631453282,-0.18554677136944872,0.0
2020-10-20,1.0,-1.0611899216599618,-0.7095596019479145,-1.0088397205166209,-1.3243171712894348,-0.18939233538005504,0.0
2020-10-21,1.0,-1.0607360338893301,-0.708022239872915,-1.0141911570029125,-1.323272438443209,-0.18893301562086315,0.0
2020-10-22,1.0,-1.0606991525423728,-0.7088453389830509,-1.0145656779661016,-1.3229872881355933,-0.18956567796610171,0.0
2020-10-23,1.0,-1.0618878712478161,-0.7055958494361798,-1.018158716713431,-1.320980464820795,-0.18741066229022182,0.0
2020-10-26,1.0,-1.06176890911978,-0.7057111099348966,-1.0182078018313663,-1.3202773513999895,-0.18705340602339493,0.0
2020-10-27,1.0,-1.058969485798754,-0.7018794213916165,-1.0245486221095976,-1.3173899271460248,-0.17648611551050575,0.0
2020-10-28,1.0,-1.060183718720304,-0.7019322141273361,-1.0247070003167564,-1.3174427198817442,-0.17495512617463838,0.0
2020-10-29,1.0,-1.0346329432754369,-0.7037833866820591,-1.0225638872855118,-1.3063965996746603,-0.18003883087579367,0.0
2020-10-30,1.0,-1.033231994968026,-0.7000733829541881,-1.0209665583394485,-1.3053255058182198,-0.1820945591781109,0.0
2020-11-02,1.0,-1.0147012660876844,-0.6945171078790415,-1.014387360050225,-1.3061630218687872,-0.20205085277806845,0.0
2020-11-03,1.0,-1.0154921496009597,-0.6858797141515831,-1.0055291847060666,-1.3027489437170727,-0.20661415679933234,0.0
2020-11-04,1.0,-1.0148275323864524,-0.6763956089693564,-1.0036938764892567,-1.3019613963893657,-0.20576452838041728,0.0
2020-11-05,1.0,-0.9833678756476683,-0.6952331606217617,-0.9752331606217616,-1.3006735751295335,-0.22683937823834197,0.0
2020-11-06,1.0,-0.9774020064122454,-0.6874547523011687,-0.9777639880028959,-1.3033922846209536,-0.22510083772882408,0.0
