Date,IWF,IWM,MRTX,MTUM,SPY,VLUE,VXX
2019-01-22,-0.0,-1.950107219442459,1.0,-0.0,-2.1812008577555395,-2.0166547533952826,0.0
2019-01-23,-0.0,-1.9325770547945205,1.0,-0.0,-2.1922802511415522,-2.009845890410959,0.0
2019-01-24,-0.0,-1.9280719280719283,1.0,-0.0,-2.199586128157557,-2.0080633652062225,0.0
2019-01-25,-0.0,-1.8851371276909463,1.0,-0.0,-2.3902978472427012,-2.097095252138012,0.0
2019-01-28,-0.0,-1.845750958984951,1.0,-0.0,-2.437887282384184,-2.0930953083505455,0.0
2019-01-29,-0.0,-1.832537669700134,1.0,-0.0,-2.497762196031627,-2.1289721020438606,0.0
2019-01-30,-0.0,-1.8300507311250374,1.0,-0.0,-2.4959713518352733,-2.1344374813488516,0.0
2019-01-31,-0.0,-1.859744718966933,1.0,-0.0,-2.448160035828917,-2.156452937224752,0.0
2019-02-01,-0.0,-1.8575700934579438,1.0,-0.0,-2.4637757009345793,-2.155289719626168,0.0
2019-02-04,-0.0,-1.8548579970104635,1.0,-0.0,-2.4652466367713,-2.153736920777279,0.0
2019-02-05,-0.0,-1.8313594040968342,1.0,-0.0,-2.453258845437616,-2.164171322160149,0.0
2019-02-06,-0.0,-1.8332464048878625,1.0,-0.0,-2.44683704641979,-2.170926160494747,0.0
2019-02-07,-0.0,-1.8347988077496273,1.0,-0.0,-2.4328614008941876,-2.1839046199701935,0.0
2019-02-08,-0.0,-1.828221774494441,1.0,-0.0,-2.457428550108201,-2.1764793672114022,0.0
2019-02-11,-0.0,-1.7976831091180867,1.0,-0.0,-2.4745142002989535,-2.201644245142003,0.0
2019-02-12,-0.0,-1.8068846557672118,1.0,-0.0,-2.4876256187190644,-2.205114744262787,0.0
2019-02-13,-0.0,-1.8399310241415503,1.0,-0.0,-2.4745838956365276,-2.1827860248912883,0.0
2019-02-14,-0.0,-1.7674645456591882,1.0,-0.0,-2.5323028438508293,-2.2037968034816537,0.0
2019-02-15,-0.0,-1.799474079639369,1.0,-0.0,-2.5202103681442525,-2.1934635612321562,0.0
2019-02-19,-0.0,-1.7663600329070377,1.0,-0.0,-2.530476404158253,-2.18203574900905,0.0
2019-02-20,-0.0,-1.8003583694191427,1.0,-0.0,-2.5069434074958936,-2.1587277885620426,0.0
2019-02-21,-0.0,-1.8124812930260399,1.0,-0.0,-2.510251421730021,-2.160056869200838,0.0
2019-02-22,-0.0,-1.8094418674248092,1.0,-0.0,-2.519976058656292,-2.152326799341613,0.0
2019-02-25,-0.0,-1.7952203136669158,1.0,-0.0,-2.5180731889469756,-2.1549663928304703,0.0
2019-02-26,-0.0,-1.796355761332238,1.0,-0.0,-2.5200507803748784,-2.1513703233515047,0.0
2019-02-27,-0.0,-1.7918190639695455,1.0,-0.0,-2.5194446517877136,-2.1530939762633423,0.0
2019-02-28,-0.0,-1.7937136031058682,1.0,-0.0,-2.519187695983276,-2.1530536060922802,0.0
2019-03-01,-0.0,-1.782024484920872,1.0,-0.0,-2.5179157957599285,-2.16497461928934,0.0
2019-03-04,-0.0,-1.7728697209371735,1.0,-0.0,-2.5009700044769434,-2.1877331741531116,0.0
2019-03-05,-0.0,-1.7462965733951819,1.0,-0.0,-2.5412988178961546,-2.1939997007332037,0.0
2019-03-06,-0.0,-1.7432867080559502,1.0,-0.0,-2.5440945470865435,-2.1926097688682775,0.0
2019-03-07,-0.0,-1.7651606124287003,1.0,-0.0,-2.538276793755629,-2.201816271389973,0.0
2019-03-08,-0.0,-1.7387250814826045,1.0,-0.0,-2.6217691199878725,-2.2192829530811795,0.0
2019-03-11,-0.0,-1.7324578147667404,1.0,-0.0,-2.6083072459341836,-2.2945712758647017,0.0
2019-03-12,-0.0,-1.6161817763107393,1.0,-0.0,-2.648268979811162,-2.4119137176633147,0.0
2019-03-13,-0.0,-1.6309974503592677,1.0,-0.0,-2.6697056323881636,-2.425480954956347,0.0
2019-03-14,-0.0,-1.6298132796157125,1.0,-0.0,-2.68242039203533,-2.4355001162160073,0.0
2019-03-15,-0.0,-1.631767826493993,1.0,-0.0,-2.697690747386488,-2.4720705258230615,0.0
2019-03-18,-0.0,-1.6711308344559792,1.0,-0.0,-2.7365876852365485,-2.516839686187495,0.0
2019-03-19,-0.0,-1.6623601701591304,1.0,-0.0,-2.692610682212069,-2.522766661414842,0.0
2019-03-20,-0.0,-1.6948803296877477,1.0,-0.0,-2.6943255666508166,-2.536059597400539,0.0
2019-03-21,-0.0,-1.6965005134686784,1.0,-0.0,-2.727466624535903,-2.475550991389525,0.0
2019-03-22,-0.0,-1.6988432389309933,1.0,-0.0,-2.7980853609892304,-2.480813721579578,0.0
2019-03-25,-0.0,-1.508453251553039,1.0,-0.0,-2.866006133522057,-2.4890304317055905,0.0
2019-03-26,-0.0,-1.551107934238742,1.0,-0.0,-2.8788023191168297,-2.5122706695258517,0.0
2019-03-27,-0.0,-1.513149556400507,1.0,-0.0,-2.8925855513307988,-2.515684410646388,0.0
2019-03-28,-0.0,-1.5107350945805729,1.0,-0.0,-2.923218133929284,-2.5475297310240244,0.0
2019-03-29,-0.0,-1.499880449509843,1.0,-0.0,-2.916394357216865,-2.5537578704072685,0.0
2019-04-01,-0.0,-1.5233049159429526,1.0,-0.0,-2.907099035933392,-2.5370886781929722,0.0
2019-04-02,-0.0,-1.5879835258015023,1.0,-0.0,-3.0184123394976985,-2.4691108778163615,0.0
2019-04-03,-0.0,-1.5885558583106267,1.0,-0.0,-2.981086712614201,-2.4444622535662766,0.0
2019-04-04,-0.0,-1.5873689265988953,1.0,-0.0,-2.988873769310814,-2.4282398142960058,0.0
2019-04-05,-0.0,-1.5632101136181789,1.0,-0.0,-2.9963194111057767,-2.4417506801088176,0.0
2019-04-08,-0.0,-1.5454980460961798,1.0,-0.0,-2.9883563282558416,-2.441183507456735,0.0
2019-04-09,-0.0,-1.5226854445066815,1.0,-0.0,-3.0465711770825,-2.432663839321437,0.0
2019-04-10,-0.0,-1.5205533596837943,1.0,-0.0,-3.030197628458498,-2.354387351778656,0.0
2019-04-11,-0.0,-1.4936348541156006,1.0,-0.0,-3.05708863762157,-2.35629002925595,0.0
2019-04-12,-0.0,-1.5045346062052507,1.0,-0.0,-3.0851233094669848,-2.365791567223548,0.0
2019-04-15,-0.0,-1.5250140528386733,1.0,-0.0,-3.093069942985626,-2.412189833774994,0.0
2019-04-16,-0.0,-1.5067518977227325,1.0,-0.0,-3.0755892928485813,-2.4079904115061925,0.0
2019-04-17,-0.0,-1.4478444497569527,1.0,-0.0,-3.1304486413260024,-2.3904693601083755,0.0
2019-04-18,-0.0,-1.4555023923444974,1.0,-0.0,-3.1251993620414673,-2.39377990430622,0.0
2019-04-22,-0.0,-1.4403764036058835,1.0,-0.0,-3.0933892139807053,-2.373873161473984,0.0
2019-04-23,-0.0,-1.4566954045717,1.0,-0.0,-3.0886656647947484,-2.3641540773550584,0.0
2019-04-24,-0.0,-1.4167718523193435,1.0,-0.0,-3.0908804039129056,-2.3812716945408643,0.0
2019-04-25,-0.0,-1.4244955863808324,1.0,-0.0,-3.0835435056746534,-2.373423707440101,0.0
2019-04-26,-0.0,-1.386618273631056,1.0,-0.0,-3.139577086949661,-2.363894587344169,0.0
2019-04-29,-0.0,-1.3671955166153604,1.0,-0.0,-3.1393953745362695,-2.386691925171679,0.0
2019-04-30,-0.0,-1.3697199810156622,1.0,-0.0,-3.1654801455465904,-2.3750197753520013,0.0
2019-05-01,-0.0,-1.3872630660639225,1.0,-0.0,-3.1774129589975413,-2.366167023554604,0.0
2019-05-02,-0.0,-1.395260663507109,1.0,-0.0,-3.111532385466035,-2.3921011058451818,0.0
2019-05-03,-0.0,-1.4096442687747035,1.0,-0.0,-3.1064031620553356,-2.389090909090909,0.0
2019-05-06,-0.0,-1.356703954624232,1.0,-0.0,-3.112257759571451,-2.408775799590358,0.0
2019-05-07,-0.0,-1.3794138557547988,1.0,-0.0,-3.107828422466229,-2.4121968559917843,0.0
2019-05-08,-0.0,-1.3885884473704835,1.0,-0.0,-3.0515714397680065,-2.3974449408260834,0.0
2019-05-09,-0.0,-1.3825957078846005,1.0,-0.0,-3.079710714566465,-2.3987107931766376,0.0
2019-05-10,-0.0,-1.3780554900573765,1.0,-0.0,-3.083706672954492,-2.398019335062485,0.0
2019-05-13,-0.0,-1.3309705150441142,1.0,-0.0,-2.9155418143428093,-2.294472513385114,0.0
2019-05-14,-0.0,-1.208382701421801,1.0,-0.0,-2.925355450236967,-2.2714751184834125,0.0
2019-05-15,-0.0,-1.233008998463677,1.0,-0.0,-2.8947984490452847,-2.188016680079011,0.0
2019-05-16,-0.0,-1.2529755304206402,1.0,-0.0,-2.9139498780217346,-2.2256967546388706,0.0
2019-05-17,-0.0,-1.2335640138408304,1.0,-0.023845343764104108,-3.0005265533323304,-2.264254550925229,0.0
2019-05-20,-0.0,-1.1681336714903772,1.0,-0.09167536923765478,-2.9510666865582573,-2.2484708339549453,0.0
2019-05-21,-0.0,-1.1759880686055184,1.0,-0.09075316927665922,-2.944295302013423,-2.2460104399701715,0.0
2019-05-22,-0.0,-1.1661694510739857,1.0,-0.09196002386634845,-2.94965692124105,-2.2504474940334127,0.0
2019-05-23,-0.0,-1.1705523175131833,1.0,-0.18838467943380516,-2.690119344990286,-1.8896058839855676,0.0
2019-05-24,-0.0,-1.1233757257395631,1.0,-0.21329831351949127,-2.6842687309925353,-1.8908625933093721,0.0
2019-05-28,-0.0,-1.127558075221239,1.0,-0.20754977876106198,-2.6855641592920354,-1.8929756637168142,0.0
2019-05-29,-0.0,-1.130113832355985,1.0,-0.20365643325284583,-2.687823387374957,-1.8773370127630216,0.0
2019-05-30,-0.0,-1.1316982687551524,1.0,-0.18446001648804616,-2.6843913162956854,-1.8694696345149766,0.0
2019-05-31,-0.0,-1.1371915595573578,1.0,-0.17148944944669736,-2.6805278713313627,-1.8841157467867204,0.0
2019-06-03,-0.0,-1.1432375230422611,1.0,-0.200928517785212,-2.666484604355841,-1.816686010787192,0.0
2019-06-04,-0.0,-1.4524001288659791,1.0,-0.5791720360824743,-2.5658021907216497,-2.4566688144329896,0.0
2019-06-05,-0.0,-1.4068561475734305,1.0,-0.5896603594331407,-2.537882986303539,-2.3825508669147335,0.0
2019-06-06,-0.0,-1.415492957746479,1.0,-0.5776230416205096,-2.5296724165216014,-2.3897768634277576,0.0
2019-06-07,-0.0,-1.4549342626326627,1.0,-0.5774592111515919,-2.508632979565975,-2.37913828607635,0.0
2019-06-10,-0.0,-1.4533533454459278,1.0,-0.5573110040287542,-2.5068330831819257,-2.3820996919187927,0.0
2019-06-11,-0.0,-1.4570293884034946,1.0,-0.6031771247021445,-2.504447974583002,-2.378157267672756,0.0
2019-06-12,-0.0,-1.4696353044449764,1.0,-0.6176681829063921,-2.5164791317532518,-2.3764264623733142,0.0
2019-06-13,-0.0,-1.4791500239654896,1.0,-0.6318101933216167,-2.5074293018054,-2.3701869308196195,0.0
2019-06-14,-0.0,-1.466677308643946,1.0,-0.6415516002873333,-2.5123313911724794,-2.360922659430122,0.0
2019-06-17,-0.0,-1.4636617471080975,1.0,-0.6418827283605905,-2.5114479457518946,-2.3606701236537697,0.0
2019-06-18,-0.0,-1.5073170731707317,1.0,-0.6340663734506198,-2.509076369452219,-2.3463414634146345,0.0
2019-06-19,-0.0,-1.461776859504132,1.0,-0.6706929434202161,-2.4902256834075014,-2.3239828353464715,0.0
2019-06-20,-0.0,-1.4728330146590187,1.0,-0.661408540471638,-2.4993626513702996,-2.333253664754621,0.0
2019-06-21,-0.0,-1.4827503784558997,1.0,-0.6602661142538443,-2.489841446896661,-2.3347143653892117,0.0
2019-06-24,-0.0,-1.461937440153208,1.0,-0.6674912224704757,-2.4843600383019475,-2.365783593999362,0.0
2019-06-25,-0.0,-1.4005516154452322,1.0,-0.6669030732860519,-2.4654846335697393,-2.34736012608353,0.0
2019-06-26,-0.0,-1.3993537200504416,1.0,-0.637610340479193,-2.4393127364438842,-2.4051860025220684,0.0
2019-06-27,-0.0,-1.3867939413064057,1.0,-0.6740296623540548,-2.4426475228778792,-2.3855317134742817,0.0
2019-06-28,-0.0,-1.3757389453771576,1.0,-0.6747063923701426,-2.4467565224245287,-2.3848033420036256,0.0
2019-07-01,-0.0,-1.3534012799241528,1.0,-0.6959785099154618,-2.480287587896026,-2.371178004266414,0.0
2019-07-02,-0.0,-1.3562711597512005,1.0,-0.6864813794189434,-2.463900480277143,-2.366821510117313,0.0
2019-07-03,-0.0,-1.3527192706696007,1.0,-0.6876768311851619,-2.455674316252751,-2.3631719585036155,0.0
2019-07-05,-0.0,-1.3363943175574917,1.0,-0.6900557256102346,-2.456243622949533,-2.3659838317243547,0.0
2019-07-08,-0.0,-1.3337214718211459,1.0,-0.6734202763546033,-2.411271541686074,-2.344356466387207,0.0
2019-07-09,-0.0,-1.3261459706817653,1.0,-0.6723803614364384,-2.4103001628790817,-2.347320251299155,0.0
2019-07-10,-0.0,-1.3151726814124953,1.0,-0.6683740783857199,-2.421420256111758,-2.3559953434225847,0.0
2019-07-11,-0.0,-1.3163613784538961,1.0,-0.6715305805650419,-2.419279726792921,-2.3545482769326296,0.0
2019-07-12,-0.0,-1.2864927091327705,1.0,-0.6842670759785111,-2.4028396009209514,-2.3009976976208746,0.0
2019-07-15,-0.0,-1.3250747871442814,1.0,-0.7188770422643245,-2.3818363120349773,-2.2446881951369178,0.0
2019-07-16,-0.0,-1.3270691109917925,1.0,-0.7484850809235253,-2.3757766357290784,-2.219222213699471,0.0
2019-07-17,-0.0,-1.3469575200918487,1.0,-0.7367776502104861,-2.366628396479143,-2.2036739380022965,0.0
2019-07-18,-0.0,-1.3460099274532262,1.0,-0.7454753722794959,-2.3545628102329133,-2.190378006872852,0.0
2019-07-19,-0.0,-1.348055322075342,1.0,-0.7508214258424392,-2.3523343776266525,-2.1900359135019487,0.0
2019-07-22,-0.0,-1.3003260292668133,1.0,-0.7207521419364622,-2.3383122298885435,-2.2226855713094245,0.0
2019-07-23,-0.0,-1.3058778915434206,1.0,-0.7201365187713311,-2.336594615092909,-2.2218430034129693,0.0
2019-07-24,-0.0,-1.3157410248542498,1.0,-0.7721693771095428,-2.3634550475606013,-2.2196992942620435,0.0
2019-07-25,-0.0,-1.2805981595092026,1.0,-0.7947085889570553,-2.3888036809815953,-2.2046012269938653,0.0
2019-07-26,-0.0,-1.2723371647509578,1.0,-0.7946360153256705,-2.391264367816092,-2.2045977011494253,0.0
2019-07-29,-0.0,-1.2499425155208095,1.0,-0.7952786081091439,-2.3947267571089137,-2.224649344676937,0.0
2019-07-30,-0.0,-1.2520318969483206,1.0,-0.7986505137248888,-2.3918110719214845,-2.225042171446097,0.0
2019-07-31,-0.0,-1.2741502340213307,1.0,-0.7962863500345277,-2.3828742423079876,-2.2195196808102513,0.0
2019-08-01,-0.0,-1.3388063185744299,1.0,-0.789277099058439,-2.4246362150805383,-2.228698155785542,0.0
2019-08-02,-0.0,-1.3196453569762017,1.0,-0.8096904650801058,-2.4181832322289623,-2.229662466946648,0.0
2019-08-05,-0.0,-1.3193244610475525,1.0,-0.8048097128181182,-2.4222896723480427,-2.2362829792201726,0.0
2019-08-06,-0.0,-1.291439393939394,1.0,-0.7701515151515151,-2.3115151515151515,-2.202651515151515,0.0
2019-08-07,-0.0,-1.3130611936919943,1.0,-0.7420961291782993,-2.2893684448804046,-2.2008601826001657,0.0
2019-08-08,-0.0,-1.308806882499434,1.0,-0.7333031469323071,-2.293336351973436,-2.211229341181798,0.0
2019-08-09,-0.0,-1.2763958818666867,1.0,-0.7151874953032239,-2.2769219207935674,-2.2463365146163676,0.0
2019-08-12,-0.0,-1.2655511367899752,1.0,-0.7370000750356419,-2.2789074810535004,-2.2221805357544837,0.0
2019-08-13,-0.0,-1.2161860879904873,1.0,-0.7266646848989298,-2.261370392390012,-2.2274078478002375,0.0
2019-08-14,-0.0,-1.2268422610239715,1.0,-0.7170020716188221,-2.2400118378218408,-2.2147084936371706,0.0
2019-08-15,-0.0,-1.2535159950448154,1.0,-0.7322014136850543,-2.2001748888726955,-2.101144064708883,0.0
2019-08-16,-0.0,-1.255413780532264,1.0,-0.7321910317170981,-2.1975209624498726,-2.1061611374407585,0.0
2019-08-19,-0.0,-1.2211419865051147,1.0,-0.7435246317927882,-2.2042371036784445,-2.0864833490531813,0.0
2019-08-20,-0.0,-1.2314767871369594,1.0,-0.7466502498732527,-2.1988121967118133,-2.0657637430288984,0.0
2019-08-21,-0.0,-1.2299616247918324,1.0,-0.752588516399971,-2.196944464557237,-2.0611107088552605,0.0
2019-08-22,-0.0,-1.2210322024151812,1.0,-0.7595600920069006,-2.179916618746406,-2.0275301897642324,0.0
2019-08-23,-0.0,-1.2262826543165206,1.0,-0.7728489760474708,-2.203053766553296,-2.0342282364859976,0.0
2019-08-26,-0.0,-1.1848595324898137,1.0,-0.7680320251626278,-2.1942240331689185,-2.0013582100221603,0.0
2019-08-27,-0.0,-1.1806584948688712,1.0,-0.7574828962371721,-2.1842930444697832,-2.0041334093500573,0.0
2019-08-28,-0.0,-1.1535945388608406,1.0,-0.7760079641612743,-2.187371115693664,-1.9939557704614945,0.0
2019-08-29,-0.0,-1.1288347925119226,1.0,-0.7976368424798919,-2.204783258594918,-1.9866182646451704,0.0
2019-08-30,-0.0,-1.1076453033963336,1.0,-0.8107147932357538,-2.2142248117095353,-1.9726445928662781,0.0
2019-09-03,-0.0,-1.1264703785556427,1.0,-0.8323946674271049,-2.2223568831539176,-1.947814928352463,0.0
2019-09-04,-0.0,-1.0960359332667904,1.0,-0.8499928703835734,-2.222230144018252,-1.9613574789676316,0.0
2019-09-05,-0.0,-1.1244689889549702,1.0,-0.8572642310960067,-2.1964740866610026,-1.9020815632965165,0.0
2019-09-06,-0.0,-1.107077400253771,1.0,-0.877555336247004,-2.199492457352319,-1.865007754123784,0.0
2019-09-09,-0.0,-1.1005429034759924,1.0,-0.8768243672001691,-2.2018613833462597,-1.871395332440245,0.0
2019-09-10,-0.0,-1.0571123755334282,1.0,-1.0082503556187767,-2.2541963015647224,-1.7928165007112375,0.0
