Date,CCC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-10-01,1.0,-0.0,-0.0,-0.2690164929119091,-1.0772794969386066,-0.41171603508191296,0.0
2019-10-02,1.0,-0.0,-0.0,-0.26637614805416887,-1.0819427972529443,-0.409769148026588,0.0
2019-10-03,1.0,-0.0,-0.0,-0.2602103875415419,-1.085088851657557,-0.4012744101733088,0.0
2019-10-04,1.0,-0.0,-0.0,-0.25630966750795564,-1.0838088445078458,-0.40321518709535825,0.0
2019-10-07,1.0,-0.0,-0.0,-0.2541244176486709,-1.0832556864894491,-0.40309673883255687,0.0
2019-10-08,1.0,-0.0,-0.0,-0.25521176212420454,-1.0850614439324116,-0.40278692122010096,0.0
2019-10-09,1.0,-0.0,-0.0,-0.24048008728859793,-1.0958810692853247,-0.39140752864157125,0.0
2019-10-10,1.0,-0.0,-0.0,-0.23630519462831304,-1.0970281387050203,-0.3906730952575522,0.0
2019-10-11,1.0,-0.0,-0.0,-0.23873812569748767,-1.0961104003919542,-0.3870546285963145,0.0
2019-10-14,1.0,-0.0,-0.0,-0.24574520145723452,-1.1078244793649068,-0.3651514327660269,0.0
2019-10-15,1.0,-0.0,-0.0,-0.24711643090315563,-1.1077529923830252,-0.3655059847660501,0.0
2019-10-16,1.0,-0.0,-0.0,-0.27422973786460897,-1.1052098724894652,-0.3568379576424232,0.0
2019-10-17,1.0,-0.0,-0.0,-0.3103164139749505,-1.0781421665568007,-0.3581630410898703,0.0
2019-10-18,1.0,-0.0,-0.0,-0.3328192133964966,-1.0497135617494768,-0.3716811721934559,0.0
2019-10-21,1.0,-0.0,-0.0,-0.33886491868569535,-1.0509735590220157,-0.37595419847328243,0.0
2019-10-22,1.0,-0.0,-0.0,-0.34129551298001165,-1.0469160377097677,-0.37643415996240087,0.0
2019-10-23,1.0,-0.0,-0.0,-0.32559039876113044,-1.0533985952104419,-0.3863447818151651,0.0
2019-10-24,1.0,-0.0,-0.0,-0.3806892702664993,-1.0321473419840936,-0.3777312683131017,0.0
2019-10-25,1.0,-0.0,-0.0,-0.39774570677406723,-1.0260390445824243,-0.3731051071208815,0.0
2019-10-28,1.0,-0.0,-0.0,-0.4117267498947959,-1.0054145041380278,-0.38830130453078976,0.0
2019-10-29,1.0,-0.0,-0.0,-0.45927691696464046,-0.9724728985754014,-0.4061240706055962,0.0
2019-10-30,1.0,-0.0,-0.0,-0.4590596786099597,-0.9735960479245926,-0.4064505138833684,0.0
2019-10-31,1.0,-0.0,-0.0,-0.4660997667936978,-0.9609806040612024,-0.4168989249758262,0.0
2019-11-01,1.0,-0.0,-0.0,-0.4763627043344535,-0.9627214216551803,-0.4087828216665717,0.0
2019-11-04,1.0,-0.0,-0.0,-0.4849803720771462,-0.9699607441542925,-0.3896853843090402,0.0
2019-11-05,1.0,-0.0,-0.0,-0.6363106003150341,-0.9434688757948777,-0.3372031970130097,0.0
2019-11-06,1.0,-0.0,-0.0,-0.6278302594092068,-0.967251461988304,-0.40386864597390915,0.0
2019-11-07,1.0,-0.0,-0.0,-0.6366970270838969,-0.9644993537138905,-0.40478552319115035,0.0
2019-11-08,1.0,-0.0,-0.0,-0.6428829588579001,-0.9655442443226312,-0.4034094331666767,0.0
2019-11-11,1.0,-0.0,-0.0,-0.6693054291780407,-0.9563542614498028,-0.4074006672732787,0.0
2019-11-12,1.0,-0.0,-0.0,-0.6736781399866449,-0.9552601226249015,-0.40636192557518364,0.0
2019-11-13,1.0,-0.0,-0.0,-0.7671541404418116,-0.9105886708626435,-0.40750339380476364,0.0
2019-11-14,1.0,-0.0,-0.0,-0.7676234567901233,-0.9079938271604938,-0.41077160493827164,0.0
2019-11-15,1.0,-0.0,-0.0,-0.7819407091409317,-0.8964110173421126,-0.41296485208198086,0.0
2019-11-18,1.0,-0.0,-0.0,-0.7855726940469554,-0.902868116211361,-0.40887691259369385,0.0
2019-11-19,1.0,-0.0,-0.0,-0.7905433298402718,-0.9355053824902352,-0.44946175097646945,0.0
2019-11-20,1.0,-0.0,-0.0,-0.827244760622957,-0.9459719284752932,-0.43129526373133364,0.0
2019-11-21,1.0,-0.0,-0.0,-0.8923357664233577,-0.9098670490093849,-0.4564324817518248,0.0
2019-11-22,1.0,-0.0,-0.0,-0.8888200580352777,-0.9184897786182389,-0.45309901861693463,0.0
2019-11-25,1.0,-0.0,-0.0,-0.8973553286200576,-0.9268133019114951,-0.44893951296150825,0.0
2019-11-26,1.0,-0.0,-0.0,-0.8993947325372158,-0.9210862097169966,-0.4512350727956813,0.0
2019-11-27,1.0,-0.0,-0.0,-0.8953153624705573,-0.9213556660560063,-0.4547238942685161,0.0
2019-11-29,1.0,-0.0,-0.0,-0.929778804886101,-0.9440739517992737,-0.42756685374711123,0.0
2019-12-02,1.0,-0.0,-0.0,-0.9795768292275295,-0.9342180031420263,-0.42878630878764584,0.0
2019-12-03,1.0,-0.0,-0.0,-0.9683438853715429,-0.9339220259913363,-0.4299900033322226,0.0
2019-12-04,1.0,-0.0,-0.0,-0.9588957883369331,-0.9591657667386609,-0.45666846652267823,0.0
2019-12-05,1.0,-0.0,-0.0,-0.9909465300704537,-0.9236581464211565,-0.48898948299921713,0.0
2019-12-06,1.0,-0.0,-0.0,-1.0204656011118833,-0.9761292564280751,-0.4780403057678944,0.0
2019-12-09,1.0,-0.0,-0.0,-1.0485032074126872,-1.0260513186029936,-0.4892373485388454,0.0
2019-12-10,1.0,-0.0,-0.0,-1.261232497307278,-1.1642560393906753,-0.42129558393599015,0.0
2019-12-11,1.0,-0.0,-0.0,-1.27089759407773,-1.1605490438001234,-0.4241980259099322,0.0
2019-12-12,1.0,-0.0,-0.0,-1.270810039711609,-1.1605428538381464,-0.42418167097197057,0.0
2019-12-13,1.0,-0.0,-0.0,-1.325121053650978,-1.1503776873910518,-0.3982180902576022,0.0
2019-12-16,1.0,-0.0,-0.0,-1.3296647936446424,-1.1504747142026739,-0.3950397209843054,0.0
2019-12-17,1.0,-0.0,-0.0,-1.4039328954656958,-1.1929651024768535,-0.35973727941758327,0.0
2019-12-18,1.0,-0.0,-0.0,-1.4652561794074317,-1.2310525454247832,-0.3960140775904403,0.0
2019-12-19,1.0,-0.0,-0.0,-1.4760186931212593,-1.2146429449864722,-0.4087070591128966,0.0
2019-12-20,1.0,-0.0,-0.0,-1.489671033718017,-1.2160252987802374,-0.4012485112324941,0.0
2019-12-23,1.0,-0.0,-0.0,-1.495436605821411,-1.2083538891629666,-0.4073343200131557,0.0
2019-12-24,1.0,-0.0,-0.0,-1.5008437255628266,-1.2069391282874429,-0.40795159896283495,0.0
2019-12-26,1.0,-0.0,-0.0,-1.5004117259552043,-1.2051218708827405,-0.41176712779973645,0.0
2019-12-27,1.0,-0.0,-0.0,-1.4955903271692745,-1.164681975208291,-0.4039422881528145,0.0
2019-12-30,1.0,-0.0,-0.0,-1.5233602875112309,-1.185697949848893,-0.37486727109368617,0.0
2019-12-31,1.0,-0.0,-0.0,-1.5254582484725052,-1.1762932790224032,-0.3715682281059063,0.0
2020-01-02,1.0,-0.0,-0.0,-1.5291933575421275,-1.180382716553103,-0.3705985556326247,0.0
2020-01-03,1.0,-0.0,-0.0,-1.533259468997497,-1.1930731667282204,-0.37724157741392755,0.0
2020-01-06,1.0,-0.0,-0.0,-1.5478372131418194,-1.194196797094271,-0.38542182598646196,0.0
2020-01-07,1.0,-0.0,-0.0,-1.549711221122112,-1.1910066006600661,-0.38469471947194717,0.0
2020-01-08,1.0,-0.0,-0.0,-1.5500659848234908,-1.18826294952161,-0.38572253381722205,0.0
2020-01-09,1.0,-0.0,-0.0,-1.548020497561782,-1.1853045706256715,-0.39928919745433505,0.0
2020-01-10,1.0,-0.0,-0.0,-1.5549850944021197,-1.1853262669758196,-0.40017389864193437,0.0
2020-01-13,1.0,-0.0,-0.0,-1.5587930534256227,-1.1865130351887927,-0.39942802669208766,0.0
2020-01-14,1.0,-0.0,-0.0,-1.6201478743068392,-1.218660729289195,-0.36212401277096284,0.0
2020-01-15,1.0,-0.0,-0.0,-1.6259214017943642,-1.2233267343414347,-0.3628322311612821,0.0
2020-01-16,1.0,-0.0,-0.0,-1.60680306474699,-1.2305295950155763,-0.37244253599393784,0.0
2020-01-17,1.0,-0.0,-0.0,-1.6038685855746235,-1.2191918768094658,-0.37284437544581045,0.0
2020-01-21,1.0,-0.0,-0.0,-1.7071060222008567,-1.276592955161262,-0.38654837863823094,0.0
2020-01-22,1.0,-0.0,-0.0,-1.72167563076654,-1.2824347369801914,-0.36866500502864136,0.0
2020-01-23,1.0,-0.0,-0.0,-1.7461875082880256,-1.2754718649162355,-0.3986650753657782,0.0
2020-01-24,1.0,-0.0,-0.0,-1.7482539121209442,-1.2766333657501547,-0.39558836530810715,0.0
2020-01-27,1.0,-0.0,-0.0,-1.7747420626134702,-1.2498782269849003,-0.40344506929991586,0.0
2020-01-28,1.0,-0.0,-0.0,-1.8342526690391459,-1.2415035587188612,-0.3726423487544484,0.0
2020-01-29,1.0,-0.0,-0.0,-1.8314432533002571,-1.2315052715513424,-0.36692655267121466,0.0
2020-01-30,1.0,-0.0,-0.0,-1.835293073612282,-1.2230997914540533,-0.3787549363269291,0.0
2020-01-31,1.0,-0.0,-0.0,-1.835379960847126,-1.2238387613454351,-0.3900160170848906,0.0
2020-02-03,1.0,-0.0,-0.0,-1.8105734609642574,-1.198867129182401,-0.3814876613682269,0.0
2020-02-04,1.0,-0.0,-0.0,-1.782421313830482,-1.1909799312176221,-0.3799138043620217,0.0
2020-02-05,1.0,-0.0,-0.0,-1.788617186154641,-1.1630359910452903,-0.35353883244360257,0.0
2020-02-06,1.0,-0.0,-0.0,-1.8272429544083428,-1.155778677928122,-0.32620873911919335,0.0
2020-02-07,1.0,-0.0,-0.0,-1.852564660802926,-1.1740834276756944,-0.32761473482539405,0.0
2020-02-10,1.0,-0.0,-0.0,-1.8514829955640602,-1.1728276941810907,-0.3246499086718274,0.0
2020-02-11,1.0,-0.0,-0.0,-1.8614491994939582,-1.1742354840116915,-0.32674606290625136,0.0
2020-02-12,1.0,-0.0,-0.0,-1.8644562565353782,-1.1669135587312653,-0.32554897176716624,0.0
2020-02-13,1.0,-0.0,-0.0,-1.8791371932582308,-1.1759671644397869,-0.3112828573923675,0.0
2020-02-14,1.0,-0.0,-0.0,-1.8765123619147819,-1.1828423636682448,-0.32425916184464315,0.0
2020-02-18,1.0,-0.0,-0.0,-1.8673241288625906,-1.1758930528161298,-0.3398641244795091,0.0
2020-02-19,1.0,-0.0,-0.0,-1.88234257259948,-1.1769708720750893,-0.3473317763186886,0.0
2020-02-20,1.0,-0.0,-0.0,-1.8750772217809548,-1.187097343570735,-0.3504986320713088,0.0
2020-02-21,1.0,-0.0,-0.0,-1.900040144520273,-1.1926490922877917,-0.36781301574557296,0.0
2020-02-24,1.0,-0.0,-0.0,-1.8996607748616319,-1.1969737546866632,-0.3668094983038743,0.0
2020-02-25,1.0,-0.0,-0.0,-1.7790653734727295,-1.0579418062728305,-0.3616744342276525,0.0
2020-02-26,1.0,-0.0,-0.0,-1.705775737071049,-1.0027388432415014,-0.31919606895440633,0.0
2020-02-27,1.0,-0.0,-0.0,-1.7020120724346077,-1.0059959758551307,-0.31613682092555334,0.0
2020-02-28,1.0,-0.0,-0.045437189767086675,-1.5826651393661701,-0.8687285223367697,-0.32142038946162654,0.0
2020-03-02,1.0,-0.0,-0.030404633086946575,-1.5804313038177245,-0.8762478091899717,-0.3230206507658309,0.0
2020-03-03,1.0,-0.0,-0.07462903167289484,-1.4476290679534158,-0.805427565939847,-0.30036643326198165,0.0
2020-03-04,1.0,-0.0,-0.11365503446797871,-1.465264135443083,-0.7199699967853699,-0.27292209879629964,0.0
2020-03-05,1.0,-0.0,-0.1534962849802097,-1.3859107006457885,-0.6708909103534477,-0.2616484966321783,0.0
2020-03-06,1.0,-0.0,-0.22839103729883672,-1.3388120646467419,-0.6373743265964382,-0.22677830010637198,0.0
2020-03-09,1.0,-0.0,-0.21263818752559027,-1.3421591374368773,-0.6310563668622902,-0.22618397707110688,0.0
2020-03-10,1.0,-0.20654023450793552,-0.07329146428239952,-1.1085604677783623,-0.5622312285369551,-0.1431797791046623,0.0
2020-03-11,1.0,-0.15164289771877898,-0.14458695847161182,-1.0972583490298085,-0.4996561724519389,-0.0966603880766586,0.0
2020-03-12,1.0,-0.17177896239331178,-0.10361501937137697,-1.0505112295726646,-0.49605289988056744,-0.09106003670366164,0.0
2020-03-13,1.0,-0.28262506724045183,-0.04480903711672943,-0.881360946745562,-0.4494351802044109,-0.03136094674556213,0.0
2020-03-16,1.0,-0.18718480403450838,-0.16729385863860946,-0.8398996492844892,-0.36556332078949394,-0.0,0.0
2020-03-17,1.0,-0.2883965073436633,-0.20865088578206228,-0.6172714884166961,-0.3763942865795185,-0.03288245091606521,0.0
2020-03-18,1.0,-0.294823055137397,-0.2066695583394994,-0.6333784094098436,-0.38037404638583416,-0.036230959610134464,0.0
2020-03-19,1.0,-0.2910371318822023,-0.21651728553137004,-0.6465813060179257,-0.3838924455825864,-0.022791293213828424,0.0
2020-03-20,1.0,-0.29026806974422,-0.21957651637350542,-0.6456717105768494,-0.3829787234042553,-0.021865478659395247,0.0
2020-03-23,1.0,-0.2981447077087522,-0.28819382587229275,-0.5733336726643423,-0.38116203904003254,-0.004148321583997149,0.0
2020-03-24,1.0,-0.3230275556461061,-0.3088422553863393,-0.5306371924820455,-0.37289257882137217,-0.01135842713798197,0.0
2020-03-25,1.0,-0.3239387956564659,-0.3110562685093781,-0.4693237907206318,-0.363573543928924,-0.0,0.0
2020-03-26,1.0,-0.3081611155698234,-0.31490770465489565,-0.504414125200642,-0.3789877608346709,-0.0015800561797752809,0.0
2020-03-27,1.0,-0.3179466772781536,-0.30247711898129725,-0.4718961400716275,-0.39472244329486667,-0.0,0.0
2020-03-30,1.0,-0.30085775199563686,-0.29131340175516884,-0.4945956666170856,-0.39228519014328916,-0.0,0.0
2020-03-31,1.0,-0.2897161631382624,-0.3038956547516119,-0.49331785281984136,-0.3833897383957906,-0.0,0.0
2020-04-01,1.0,-0.2944650358290091,-0.3241907585866074,-0.4677044724487275,-0.3846305905609093,-0.0,0.0
2020-04-02,1.0,-0.30012505210504375,-0.2995856116519138,-0.4641394698771547,-0.38815192604761783,-0.0,0.0
2020-04-03,1.0,-0.3050404419017558,-0.2928092325902545,-0.4640215032550799,-0.4040984415072006,-0.0,0.0
2020-04-06,1.0,-0.3063811943464641,-0.29562664956463824,-0.4617794331664241,-0.402876100737525,-0.0,0.0
2020-04-07,1.0,-0.28713375178731554,-0.2701209315851974,-0.45314204008433706,-0.41305770302692485,-0.0,0.0
2020-04-08,1.0,-0.28726188745092335,-0.26998206582327566,-0.45368620037807184,-0.4126072415297368,-0.0,0.0
2020-04-09,1.0,-0.2927088363109609,-0.24872042491549975,-0.4622404635441815,-0.4106470304200869,-0.0,0.0
2020-04-13,1.0,-0.2867401711881619,-0.2629720972967745,-0.45899221432371,-0.4092074084820349,-0.0,0.0
2020-04-14,1.0,-0.28306315557837597,-0.30269688745446094,-0.43406929264774197,-0.42524267096995033,-0.0,0.0
2020-04-15,1.0,-0.2872689837737144,-0.2993529094563459,-0.438501887347419,-0.4259767635668415,-0.0,0.0
2020-04-16,1.0,-0.2952175828479123,-0.2818297518233883,-0.44586127563757405,-0.42459249106662095,-0.0,0.0
2020-04-17,1.0,-0.3127146917088843,-0.26573582107994564,-0.4672927221055233,-0.425552946991227,-0.0,0.0
2020-04-20,1.0,-0.3145248913472936,-0.2619271039114974,-0.46908336625839586,-0.4238443303042276,-0.0,0.0
2020-04-21,1.0,-0.31649041312512355,-0.2666534888317849,-0.47316663372207945,-0.4145335046451868,-0.0,0.0
2020-04-22,1.0,-0.3072043275141382,-0.27297762478485366,-0.4646422424391443,-0.41399065650356526,-0.0,0.0
2020-04-23,1.0,-0.30286443631722343,-0.2765273311897106,-0.46260523796666747,-0.41253282933654056,-0.0,0.0
2020-04-24,1.0,-0.30231587219725436,-0.27117561826174513,-0.4677914487094477,-0.414573049436381,-0.0,0.0
2020-04-27,1.0,-0.30702099414917156,-0.27289935591720343,-0.4628546142878215,-0.41555632036973306,-0.0,0.0
2020-04-28,1.0,-0.3220005412187262,-0.24404044379935544,-0.4682772023912027,-0.4257669315358311,-0.0,0.0
2020-04-29,1.0,-0.3265953522685356,-0.24150989794663716,-0.46595352268535595,-0.42505840403295214,-0.0,0.0
2020-04-30,1.0,-0.3261376180547038,-0.2212437139703177,-0.47312645651907276,-0.4325769655341592,-0.0,0.0
2020-05-01,1.0,-0.31908411949685533,-0.23410475628930816,-0.47295106132075465,-0.4306456367924528,-0.0,0.0
2020-05-04,1.0,-0.31852160486262593,-0.22609739957353986,-0.474767775299625,-0.43153354084458717,-0.0,0.0
2020-05-05,1.0,-0.3250925240562546,-0.22736244756970145,-0.4889958055761165,-0.42588206266962747,-0.0,0.0
2020-05-06,1.0,-0.3245830454949176,-0.22577222934964963,-0.49178426921938223,-0.42504687654199147,-0.0,0.0
2020-05-07,1.0,-0.324703557312253,-0.23008893280632411,-0.487203557312253,-0.4283349802371541,-0.0,0.0
2020-05-08,1.0,-0.3209492796526544,-0.23418689559897377,-0.48648115255575286,-0.42535030590092754,-0.0,0.0
2020-05-11,1.0,-0.33544491735128185,-0.19954468969612987,-0.502078590517668,-0.4374443234682768,-0.0,0.0
2020-05-12,1.0,-0.33409287925696596,-0.2053250773993808,-0.49305263157894735,-0.44428482972136224,-0.0,0.0
2020-05-13,1.0,-0.33284671532846716,-0.20066806878634172,-0.4955338364468638,-0.4452802177409378,-0.0,0.0
2020-05-14,1.0,-0.33233606962713874,-0.19649391751557707,-0.49817030956384134,-0.4455296212046286,-0.0,0.0
2020-05-15,1.0,-0.34561347193757874,-0.18916516457196472,-0.4979135287291044,-0.4365046050519766,-0.0,0.0
2020-05-18,1.0,-0.3456033225383798,-0.19302365825319523,-0.5001854095077997,-0.4333391016291316,-0.0,0.0
2020-05-19,1.0,-0.3497904855804782,-0.1701257086517131,-0.5163667734779394,-0.4285925560759182,-0.0,0.0
2020-05-20,1.0,-0.3471060143714933,-0.17538635692489418,-0.5130672310266758,-0.42528792203957083,-0.0,0.0
2020-05-21,1.0,-0.3492470362063441,-0.15786360387449783,-0.5287999408473616,-0.4287580410617899,-0.0,0.0
2020-05-22,1.0,-0.34757013719549745,-0.1590186950417498,-0.5288061282297594,-0.4276952634301337,-0.0,0.0
2020-05-26,1.0,-0.347562776957164,-0.15824716888232399,-0.5267602166420482,-0.4292466765140325,-0.0,0.0
2020-05-27,1.0,-0.3512701851122489,-0.15234836549822767,-0.5307699881843245,-0.4272105159511619,-0.0,0.0
2020-05-28,1.0,-0.362935219180445,-0.13717566468718428,-0.5376635537047532,-0.4263115097454599,-0.0,0.0
2020-05-29,1.0,-0.36722314008827955,-0.12773407639385495,-0.5414149384755752,-0.429536655734471,-0.0,0.0
2020-06-01,1.0,-0.36784553245985613,-0.13057826815092108,-0.5391833316914589,-0.4251797852428332,-0.0,0.0
2020-06-02,1.0,-0.37269965170565417,-0.13766272262431142,-0.5358051527801793,-0.4240051379591433,-0.0,0.0
2020-06-03,1.0,-0.3739726705614418,-0.13558273096346174,-0.5444846024358848,-0.42147737399742546,-0.0,0.0
2020-06-04,1.0,-0.37629504783621676,-0.1240767362315967,-0.5601050909631686,-0.41808357705844446,-0.0,0.0
2020-06-05,1.0,-0.37161427441676553,-0.12875642546461052,-0.565712732305259,-0.40524911032028466,-0.0,0.0
2020-06-08,1.0,-0.3706134939045457,-0.11879966437984305,-0.5775134494842308,-0.40089334188835696,-0.0,0.0
2020-06-09,1.0,-0.37761978819521586,-0.11293786565948308,-0.5785874743884075,-0.399417413414303,-0.0,0.0
2020-06-10,1.0,-0.3781502233850863,-0.1114703922197813,-0.5798632537703947,-0.39885962530545754,-0.0,0.0
2020-06-11,1.0,-0.3763942355147567,-0.11765867140459975,-0.5777070378047577,-0.39588885598657586,-0.0,0.0
2020-06-12,1.0,-0.378515625,-0.09199218749999999,-0.5861328124999999,-0.38476562499999994,-0.0,0.0
2020-06-15,1.0,-0.3827681205353878,-0.08277055854889437,-0.5894629056244972,-0.38301192188604727,-0.0,0.0
2020-06-16,1.0,-0.38493774821528637,-0.07903905659917647,-0.585191140998465,-0.38732548790293103,-0.0,0.0
2020-06-17,1.0,-0.3840161639767278,-0.07777696633316293,-0.5853599162589158,-0.3872051413130797,-0.0,0.0
