Date,FRT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.0,-0.3782185593891139,-0.0,-0.5460259812823021,-0.40382735018857385,0.0
2018-12-12,1.0,-0.0,-0.3783821543333489,-0.0,-0.5468029618590788,-0.40329716388022163,0.0
2018-12-13,1.0,-0.0,-0.3757963275248267,-0.0,-0.5621603897320592,-0.40418306164511897,0.0
2018-12-14,1.0,-0.0,-0.3642562564439029,-0.0,-0.5728512512887806,-0.4061064767082201,0.0
2018-12-17,1.0,-0.0,-0.3608543417366947,-0.0,-0.5622315592903828,-0.4112044817927171,0.0
2018-12-18,1.0,-0.0,-0.36559795482796625,-0.0,-0.567230339845674,-0.4125759317025119,0.0
2018-12-19,1.0,-0.0,-0.3664193821016058,-0.0,-0.5682458446802516,-0.41299652549535165,0.0
2018-12-20,1.0,-0.0,-0.3646893317702228,-0.0,-0.5679015240328253,-0.41207502930832357,0.0
2018-12-21,1.0,-0.0,-0.3630631261823022,-0.0,-0.5679020995352531,-0.404446624162171,0.0
2018-12-24,1.0,-0.0,-0.35286872865010577,-0.0,-0.5629168312690261,-0.408012455557363,0.0
2018-12-26,1.0,-0.0,-0.3523418739654489,-0.0,-0.5683911127689832,-0.4106497563705033,0.0
2018-12-27,1.0,-0.0,-0.3363841782119462,-0.0,-0.5378084130280967,-0.40821217446876495,0.0
2018-12-28,1.0,-0.0,-0.3373628629427731,-0.0,-0.5368245786100404,-0.4066783751111922,0.0
2018-12-31,1.0,-0.0,-0.3375302221613978,-0.0,-0.5367227772455636,-0.4066648419323936,0.0
2019-01-02,1.0,-0.0,-0.3376996805111821,-0.0,-0.5346417161113647,-0.40974440894568687,0.0
2019-01-03,1.0,-0.0,-0.339889183991208,-0.0,-0.5552019415697409,-0.39449583295173557,0.0
2019-01-04,1.0,-0.0,-0.3444282327193142,-0.0,-0.5362484041583075,-0.399097209556812,0.0
2019-01-07,1.0,-0.0,-0.32613672067866606,-0.0,-0.5315992638807846,-0.3865074734054491,0.0
2019-01-08,1.0,-0.0,-0.3247868999551369,-0.0,-0.5322566173171827,-0.3861372812920592,0.0
2019-01-09,1.0,-0.0,-0.33039489070792477,-0.0,-0.533732121975353,-0.3846811190069263,0.0
2019-01-10,1.0,-0.0,-0.3286282618956643,-0.0,-0.5352543210986491,-0.3837630082488593,0.0
2019-01-11,1.0,-0.0,-0.3188637592358984,-0.0,-0.5391061452513967,-0.3946882321138944,0.0
2019-01-14,1.0,-0.0,-0.32077299038266627,-0.0,-0.5394716097209397,-0.3920809027230343,0.0
2019-01-15,1.0,-0.0,-0.3195820572869753,-0.0,-0.5392722032066295,-0.3930147721131328,0.0
2019-01-16,1.0,-0.0,-0.32190656139640544,-0.0,-0.5332568549384799,-0.3942011381784645,0.0
2019-01-17,1.0,-0.0,-0.3258376735140935,-0.0,-0.5253369693989316,-0.38408923262623784,0.0
2019-01-18,1.0,-0.0,-0.3265805177906403,-0.0,-0.5251716247139587,-0.3917081706824606,0.0
2019-01-22,1.0,-0.0,-0.28141218398485357,-0.0,-0.6116939525559638,-0.3343356721238445,0.0
2019-01-23,1.0,-0.0,-0.2531117555208566,-0.0,-0.6212134731206782,-0.35632389025206335,0.0
2019-01-24,1.0,-0.0,-0.256287905815198,-0.0,-0.6150998929718159,-0.3583883339279344,0.0
2019-01-25,1.0,-0.0,-0.2159101083355717,-0.0,-0.6898782343987824,-0.3325275315605694,0.0
2019-01-28,1.0,-0.0,-0.21660358766488255,-0.0,-0.6897184959577184,-0.3331914988914519,0.0
2019-01-29,1.0,-0.0,-0.20905579013565714,-0.0,-0.6884376965232234,-0.3484862096846644,0.0
2019-01-30,1.0,-0.0,-0.20712359550561799,-0.0,-0.6868314606741573,-0.3532359550561798,0.0
2019-01-31,1.0,-0.0,-0.21387595329688872,-0.0,-0.6700861622910621,-0.365683561674653,0.0
2019-02-01,1.0,-0.0,-0.2135268962412784,-0.0,-0.6721359441818592,-0.3650686473103759,0.0
2019-02-04,1.0,-0.0,-0.20485815443911623,-0.0,-0.6729709138170573,-0.3630170752476135,0.0
2019-02-05,1.0,-0.0,-0.2134255930984903,-0.0,-0.6737508986340762,-0.3594311646297627,0.0
2019-02-06,1.0,-0.0,-0.23087352745054457,-0.0,-0.6537452767281617,-0.3380973549677706,0.0
2019-02-07,1.0,-0.0,-0.23873615462689202,-0.0,-0.6477207537178412,-0.3199549887471868,0.0
2019-02-08,1.0,-0.0,-0.24990600880199926,-0.0,-0.665767299909326,-0.29588429130636706,0.0
2019-02-11,1.0,-0.0,-0.24854915164134145,-0.0,-0.6717317148806096,-0.2947547955522084,0.0
2019-02-12,1.0,-0.0,-0.2388394329047148,-0.0,-0.6625343444334543,-0.2966699637322783,0.0
2019-02-13,1.0,-0.0,-0.2531684562577011,-0.0,-0.6587748635803555,-0.28837352578771347,0.0
2019-02-14,1.0,-0.0,-0.21208192326286643,-0.0,-0.6830747593723905,-0.30237770843405265,0.0
2019-02-15,1.0,-0.0,-0.21505636779989432,-0.0,-0.6838779284833538,-0.30293288708825084,0.0
2019-02-19,1.0,-0.0,-0.2090160324171952,-0.0,-0.6908254052149402,-0.30243569415081045,0.0
2019-02-20,1.0,-0.0,-0.21084509834151927,-0.0,-0.6915402065942778,-0.30011232737924803,0.0
2019-02-21,1.0,-0.0,-0.20460866110448947,-0.0,-0.6978325166644594,-0.3047499227475389,0.0
2019-02-22,1.0,-0.0,-0.2022868747516666,-0.0,-0.705597986843848,-0.2995231998587259,0.0
2019-02-25,1.0,-0.0,-0.1978180047800301,-0.0,-0.7137956979729132,-0.3013853235372223,0.0
2019-02-26,1.0,-0.0,-0.1978756362026997,-0.0,-0.7180570922770524,-0.2969240982518256,0.0
2019-02-27,1.0,-0.0,-0.19895715958551513,-0.0,-0.7272044364905769,-0.28324606173085,0.0
2019-02-28,1.0,-0.0,-0.19657231313578064,-0.0,-0.7243697478991598,-0.29049093321539143,0.0
2019-03-01,1.0,-0.0,-0.1948950276243094,-0.0,-0.7301878453038674,-0.2848618784530386,0.0
2019-03-04,1.0,-0.0,-0.18536207849640687,-0.0,-0.7304588170259811,-0.2953454947484798,0.0
2019-03-05,1.0,-0.0,-0.1802912277595822,-0.0,-0.7385589094449854,-0.29412675931663274,0.0
2019-03-06,1.0,-0.0,-0.1743792699374295,-0.0,-0.7460036702115899,-0.29061000685400956,0.0
2019-03-07,1.0,-0.0,-0.1786937783180462,-0.0,-0.7436622831252071,-0.2878550116034921,0.0
2019-03-08,1.0,-0.0,-0.1672897196261682,-0.0,-0.7762349799732976,-0.28166444147752556,0.0
2019-03-11,1.0,-0.0,-0.1669839847687311,-0.0,-0.7757867622354127,-0.29712173815656845,0.0
2019-03-12,1.0,-0.0,-0.14129771509932879,-0.0,-0.7888218410287704,-0.3298980721856849,0.0
2019-03-13,1.0,-0.0,-0.15024423491991365,-0.0,-0.7924343973645348,-0.3292741110984892,0.0
2019-03-14,1.0,-0.0,-0.1418286537077034,-0.0,-0.7937814974802017,-0.31418736501079914,0.0
2019-03-15,1.0,-0.0,-0.13386998579449366,-0.0,-0.7934338992987441,-0.32753838868971114,0.0
2019-03-18,1.0,-0.0,-0.14771771020491709,-0.0,-0.7950601560190134,-0.3315290318178717,0.0
2019-03-19,1.0,-0.0,-0.14660652040188643,-0.0,-0.7969607910145126,-0.3347002938965211,0.0
2019-03-20,1.0,-0.0,-0.15264754865056007,-0.0,-0.7965687951999636,-0.3321698263865125,0.0
2019-03-21,1.0,-0.0,-0.15393737599489157,-0.0,-0.8150470934342858,-0.3115692490136605,0.0
2019-03-22,1.0,-0.0,-0.15489117983963346,-0.0,-0.8185337915234823,-0.31750286368843067,0.0
2019-03-25,1.0,-0.0,-0.09431988721633544,-0.0,-0.8554959297830733,-0.3240483878302788,0.0
2019-03-26,1.0,-0.0,-0.10404148865687327,-0.0,-0.852779237394622,-0.3278197893582509,0.0
2019-03-27,1.0,-0.0,-0.0962929061784897,-0.0,-0.8589473684210527,-0.3331121281464531,0.0
2019-03-28,1.0,-0.0,-0.08960647195941314,-0.0,-0.8492618492618492,-0.34642808172219935,0.0
2019-03-29,1.0,-0.0,-0.09566311935004004,-0.0,-0.8494335736354274,-0.34347179311133996,0.0
2019-04-01,1.0,-0.0,-0.1047060440819319,-0.0,-0.851578609723686,-0.3348760482060212,0.0
2019-04-02,1.0,-0.0,-0.11588002470887003,-0.0,-0.8668695234391087,-0.3051087876638679,0.0
2019-04-03,1.0,-0.0,-0.11658813303444805,-0.0,-0.86701129969349,-0.30378791344526285,0.0
2019-04-04,1.0,-0.0,-0.11666628755999363,-0.0,-0.8732115642699543,-0.2847621863840047,0.0
2019-04-05,1.0,-0.0,-0.1219727490833371,-0.0,-0.8668688606219728,-0.2745235616314336,0.0
2019-04-08,1.0,-0.0,-0.12336148151502116,-0.0,-0.8669262638382649,-0.2736410767245478,0.0
2019-04-09,1.0,-0.0,-0.11701789444999547,-0.0,-0.8892269960941048,-0.26460168952675084,0.0
2019-04-10,1.0,-0.0,-0.11692999182783982,-0.0,-0.8900163443203486,-0.26309815672387177,0.0
2019-04-11,1.0,-0.0,-0.12310206304895485,-0.0,-0.8801661333151767,-0.2663126120605524,0.0
2019-04-12,1.0,-0.0,-0.1289527813566601,-0.0,-0.8711828394475711,-0.26021111638525346,0.0
2019-04-15,1.0,-0.0,-0.1287760505057362,-0.0,-0.8730794469712398,-0.2609463037132578,0.0
2019-04-16,1.0,-0.0,-0.1259277697320782,-0.0,-0.8694786386676322,-0.2674465966690804,0.0
2019-04-17,1.0,-0.0,-0.14249863113706882,-0.0,-0.9059819310093083,-0.2329576565066618,0.0
2019-04-18,1.0,-0.0,-0.1535885930346446,-0.0,-0.8894380794023188,-0.23472200077443456,0.0
2019-04-22,1.0,-0.0,-0.15028664093369573,-0.0,-0.8930178379736428,-0.24068702464426833,0.0
2019-04-23,1.0,-0.0,-0.15613801341541855,-0.0,-0.8878296425617936,-0.2532160249931085,0.0
2019-04-24,1.0,-0.0,-0.163567919937566,-0.0,-0.881145847679383,-0.25065417986503236,0.0
2019-04-25,1.0,-0.0,-0.17399406446269586,-0.0,-0.8869947316354936,-0.2396070582280811,0.0
2019-04-26,1.0,-0.0,-0.1670582815019581,-0.0,-0.9015894955079475,-0.23499193734162638,0.0
2019-04-29,1.0,-0.0,-0.16201464695315737,-0.0,-0.9009027681820275,-0.24003961125696652,0.0
2019-04-30,1.0,-0.0,-0.15148234318490705,-0.0,-0.9066365667687913,-0.24544470295547213,0.0
2019-05-01,1.0,-0.0,-0.1550207811890055,-0.0,-0.8851868010746515,-0.2560793588830972,0.0
2019-05-02,1.0,-0.0,-0.15965712452155578,-0.0,-0.8656001466846968,-0.2666681946322569,0.0
2019-05-03,1.0,-0.0,-0.16161338375157555,-0.0,-0.8643978457660135,-0.26572705397043656,0.0
2019-05-06,1.0,-0.0,-0.13125429947259803,-0.0,-0.8795230451731255,-0.2822747076358633,0.0
2019-05-07,1.0,-0.0,-0.13322959335453902,-0.0,-0.8780978969770475,-0.27705439483741046,0.0
2019-05-08,1.0,-0.0,-0.14626037510890996,-0.0,-0.8569954601733387,-0.2895859127802999,0.0
2019-05-09,1.0,-0.0,-0.1459909228441755,-0.0,-0.8558428460092605,-0.29037729794159445,0.0
2019-05-10,1.0,-0.0,-0.14679193400549956,-0.0,-0.8543767186067828,-0.2903070577451879,0.0
2019-05-13,1.0,-0.0,-0.14610397049052623,-0.0,-0.8535981854422984,-0.29140605310788825,0.0
2019-05-14,1.0,-0.0,-0.11523175799968206,-0.0,-0.8616946381123248,-0.294097608611723,0.0
2019-05-15,1.0,-0.0,-0.10980969642048029,-0.0,-0.8691889442682375,-0.2864975079293158,0.0
2019-05-16,1.0,-0.0,-0.10973728390580335,-0.0,-0.8724306910476882,-0.2865375017015291,0.0
2019-05-17,1.0,-0.0,-0.10295419968664138,-0.0,-0.866164081836554,-0.3015963123594995,0.0
2019-05-20,1.0,-0.0,-0.09271117166212534,-0.0,-0.8730926430517711,-0.3048365122615804,0.0
2019-05-21,1.0,-0.0,-0.09145801648014891,-0.0,-0.8741515901300706,-0.3043833564115951,0.0
2019-05-22,1.0,-0.0,-0.09226904449373105,-0.0,-0.8705472321549813,-0.30032136875933557,0.0
2019-05-23,1.0,-0.0,-0.08648477587648908,-0.0,-0.8781844074233143,-0.2957797418567327,0.0
2019-05-24,1.0,-0.0,-0.07029452888908935,-0.0,-0.8860222813585314,-0.29888142167696546,0.0
2019-05-28,1.0,-0.0,-0.06851137721850123,-0.0,-0.88640822677762,-0.30020521841102316,0.0
2019-05-29,1.0,-0.0,-0.06823339099957312,-0.0,-0.8876407018805186,-0.29084005482037345,0.0
2019-05-30,1.0,-0.0,-0.07034408408947983,-0.0,-0.890238972239691,-0.2853966400143742,0.0
2019-05-31,1.0,-0.0,-0.06653945448422943,-0.0,-0.8912335840161635,-0.28717027724772703,0.0
2019-06-03,1.0,-0.0,-0.07535468903363968,-0.0,-0.8965601855982868,-0.25883376461140356,0.0
2019-06-04,1.0,-0.0,-0.0792500780239868,-0.0,-0.8944446921396406,-0.2555619956306568,0.0
2019-06-05,1.0,-0.0,-0.0792685623314023,-0.0,-0.9251536726661655,-0.20671737496130546,0.0
2019-06-06,1.0,-0.0,-0.06162806147305018,-0.0,-0.9565968377696089,-0.19622215332831391,0.0
2019-06-07,1.0,-0.0,-0.08526810994467918,-0.0,-0.9147101102060374,-0.17798492834429586,0.0
2019-06-10,1.0,-0.0,-0.0923644251626898,-0.0,-0.8960520607375271,-0.18078091106290672,0.0
2019-06-11,1.0,-0.0,-0.09329591925519881,-0.0,-0.909618898459932,-0.17232228312886103,0.0
2019-06-12,1.0,-0.0,-0.09871309943045954,-0.0,-0.9070909960436503,-0.16803617234033302,0.0
2019-06-13,1.0,-0.0,-0.11282285614813849,-0.0,-0.90310507648454,-0.1600191483343125,0.0
2019-06-14,1.0,-0.0,-0.1152154984762734,-0.0,-0.8964518937744884,-0.1650631258162821,0.0
2019-06-17,1.0,-0.0,-0.11207609594706369,-0.0,-0.8996343215358495,-0.16496887379739672,0.0
2019-06-18,1.0,-0.0,-0.13294357993566897,-0.0,-0.8881378770755456,-0.15224289315830655,0.0
2019-06-19,1.0,-0.0,-0.12887336168735353,-0.0,-0.8965584584671469,-0.1445404044787779,0.0
2019-06-20,1.0,-0.0,-0.12983545347978986,-0.0,-0.8961707115877219,-0.14479225459123865,0.0
2019-06-21,1.0,-0.0,-0.13371966835959542,-0.0,-0.8888093067673742,-0.14789252072752532,0.0
2019-06-24,1.0,-0.0,-0.12762256767039895,-0.0,-0.884857049679313,-0.16166974671159906,0.0
2019-06-25,1.0,-0.0,-0.12955386289445048,-0.0,-0.8837214363438519,-0.16300326441784546,0.0
2019-06-26,1.0,-0.0,-0.13015292914790402,-0.0,-0.8836172203006374,-0.16163066414322697,0.0
2019-06-27,1.0,-0.0,-0.14693064926446192,-0.0,-0.939298750138259,-0.12591527485897577,0.0
2019-06-28,1.0,-0.0,-0.15811170212765957,-0.0,-0.9312056737588652,-0.1270168439716312,0.0
2019-07-01,1.0,-0.0,-0.1548222788174067,-0.0,-0.9369283578784188,-0.12284353892149263,0.0
2019-07-02,1.0,-0.0,-0.16167068557396636,-0.0,-0.9289648917107273,-0.12160697298851846,0.0
2019-07-03,1.0,-0.0,-0.15329179324567044,-0.0,-0.942989555846287,-0.12116105284165245,0.0
2019-07-05,1.0,-0.0,-0.13459534945581098,-0.006915966572828232,-0.9493494114778446,-0.1257952253230776,0.0
2019-07-08,1.0,-0.0,-0.13156669253797537,-0.009801530103115646,-0.9510145248918949,-0.12518017518571903,0.0
2019-07-09,1.0,-0.0,-0.12538538316513254,-0.01053565487412665,-0.9533325939891317,-0.12877897305090386,0.0
2019-07-10,1.0,-0.0,-0.11450195312499999,-0.008189808238636364,-0.9672185724431818,-0.12952769886363635,0.0
2019-07-11,1.0,-0.0,-0.11428508012607094,-0.008190171793847383,-0.9679495716251609,-0.1291339281750788,0.0
2019-07-12,1.0,-0.0,-0.13689105403011514,-0.003565101860053145,-0.9470106288751107,-0.12688219663418954,0.0
2019-07-15,1.0,-0.0,-0.12641596926270232,-0.0013248835206571422,-0.9543798441053724,-0.12601850420650518,0.0
2019-07-16,1.0,-0.0,-0.13144352568613651,-0.032965341308937364,-0.9382037297677691,-0.09654292751583392,0.0
2019-07-17,1.0,-0.0,-0.11803386127799018,-0.03868924085199345,-0.9288694702348443,-0.09900600764609503,0.0
2019-07-18,1.0,-0.0,-0.11824014665444546,-0.039915324516607745,-0.9283968399458775,-0.09582733184933001,0.0
2019-07-19,1.0,-0.0,-0.11883779774888753,-0.03751854113951662,-0.9319649245266556,-0.09298926795218568,0.0
2019-07-22,1.0,-0.0,-0.13448088027018193,-0.046323128881141734,-0.9310382394596362,-0.06704434034208519,0.0
2019-07-23,1.0,-0.0,-0.1428540409084987,-0.04729230902853172,-0.9220046032917879,-0.05921309766795501,0.0
2019-07-24,1.0,-0.0,-0.14074833195237885,-0.04081810649339322,-0.9307705725873272,-0.06811739566525664,0.0
2019-07-25,1.0,-0.0,-0.138281181905343,-0.04087858450274558,-0.9349341933234551,-0.06493506493506494,0.0
2019-07-26,1.0,-0.0,-0.1344486559491134,-0.04023439201847253,-0.9385047706182198,-0.06517666535964797,0.0
2019-07-29,1.0,-0.0,-0.13235614409548285,-0.042666724746264754,-0.932787385111295,-0.07017467439125322,0.0
2019-07-30,1.0,-0.0,-0.12646988240940724,-0.04605449745838515,-0.9297510744594978,-0.0793900124353688,0.0
2019-07-31,1.0,-0.0,-0.12351823957037135,-0.04663042766389417,-0.9309275874866286,-0.082018032178488,0.0
2019-08-01,1.0,-0.0,-0.13860501601551434,-0.04715316061272961,-0.9220360403547383,-0.0712091168587802,0.0
2019-08-02,1.0,-0.0,-0.13731519037027345,-0.04420166601247329,-0.9269920188407693,-0.07211391687382791,0.0
2019-08-05,1.0,-0.0,-0.13362762579915627,-0.04259992171530466,-0.9383725481668335,-0.05997477493150089,0.0
2019-08-06,1.0,-0.0,-0.13624085047054724,-0.048841059602649006,-0.9265423492506099,-0.06683513419309864,0.0
2019-08-07,1.0,-0.0,-0.15282420874397604,-0.04467503147657709,-0.9118221681934616,-0.06147701124473581,0.0
2019-08-08,1.0,-0.0,-0.15190725342480624,-0.04415883285208745,-0.912919823712034,-0.06204815353552897,0.0
2019-08-09,1.0,-0.0,-0.1499220171562256,-0.04059440256476909,-0.9114244866129452,-0.06422753660861277,0.0
2019-08-12,1.0,-0.0,-0.14609757153369984,-0.04954330981342799,-0.9196138695294576,-0.04913207220466647,0.0
2019-08-13,1.0,-0.0,-0.13478289061318002,-0.04711781615406229,-0.9277022499837897,-0.05176475673806384,0.0
2019-08-14,1.0,-0.0,-0.14123188094111574,-0.04602348488107015,-0.920899823648329,-0.04247494515893157,0.0
2019-08-15,1.0,-0.0,-0.1463096434758432,-0.05462283722223411,-0.904805697542614,-0.03297901918429326,0.0
2019-08-16,1.0,-0.0,-0.14685000641546556,-0.05570762585004919,-0.9025063085411232,-0.033403190624866345,0.0
2019-08-19,1.0,-0.0,-0.1371871935882679,-0.057616063435221895,-0.9078952977789145,-0.02886132071449887,0.0
2019-08-20,1.0,-0.0,-0.13640613710739938,-0.06404862085086489,-0.9013982744698033,-0.02318415572272515,0.0
2019-08-21,1.0,-0.0,-0.1359787798408488,-0.08214323607427056,-0.8893368700265252,-0.014535809018567639,0.0
2019-08-22,1.0,-0.0,-0.13852446855859102,-0.07598075578068372,-0.8865269270711909,-0.01835406820253057,0.0
2019-08-23,1.0,-0.0,-0.14229800918188165,-0.07466096854041933,-0.8856496075486069,-0.013032348149872003,0.0
2019-08-26,1.0,-0.0,-0.1379281361630595,-0.07509981088463963,-0.8825593612103383,-0.005673460811094769,0.0
2019-08-27,1.0,-0.0,-0.1358561054443185,-0.073038660118373,-0.8805985812030391,-0.00931872560130966,0.0
2019-08-28,1.0,-0.0,-0.14416952216779835,-0.06510542580251845,-0.8808257478610019,-0.012108726271311149,0.0
2019-08-29,1.0,-0.0,-0.14286915927156496,-0.06510493333894099,-0.8814190183791059,-0.013479412877991336,0.0
2019-08-30,1.0,-0.0,-0.14745887037619199,-0.06672953997694644,-0.8712354605469979,-0.010332180655978204,0.0
2019-09-03,1.0,-0.0,-0.156168858363347,-0.0789429600469051,-0.85788173213837,-0.0009841695284362175,0.0
2019-09-04,1.0,-0.0,-0.1268805891635981,-0.08873224618621778,-0.8670594423987374,-0.021504471330878485,0.0
2019-09-05,1.0,-0.0,-0.11951004656235581,-0.07712152355384035,-0.8739041067158857,-0.02688871177482277,0.0
2019-09-06,1.0,-0.0,-0.11619099430867091,-0.08269166387679946,-0.8785780046869769,-0.014939738868429862,0.0
2019-09-09,1.0,-0.0,-0.11260233244697557,-0.08228470928163147,-0.8791901342099203,-0.019681329955402945,0.0
2019-09-10,1.0,-0.0,-0.11662391290746417,-0.08415191140586872,-0.8624580283217586,-0.022315376754468288,0.0
2019-09-11,1.0,-0.0,-0.1206507664675661,-0.06754103838603233,-0.8612004511089763,-0.039054341923896244,0.0
2019-09-12,1.0,-0.0,-0.10125052105043768,-0.07451021258857857,-0.8634847853272196,-0.044956231763234676,0.0
2019-09-13,1.0,-0.0,-0.10033981695749161,-0.07042341609856777,-0.8638647403423187,-0.05013863697959013,0.0
