Date,IWF,IWM,MTUM,SKT,SPY,VLUE,VXX
2018-12-10,-0.0,-0.7767298623809066,-0.0,1.0,-0.7882141596894748,-0.6429281750232573,0.0
2018-12-11,-0.0,-0.7929498227699913,-0.0,1.0,-0.7853728334037917,-0.673604110435433,0.0
2018-12-12,-0.0,-0.7978827680846893,-0.0,1.0,-0.794909494870287,-0.674540939685029,0.0
2018-12-13,-0.0,-0.7961379038094613,-0.0,1.0,-0.8161721165866176,-0.6773800907954471,0.0
2018-12-14,-0.0,-0.7814011648951924,-0.0,1.0,-0.829444864918227,-0.6798183553259403,0.0
2018-12-17,-0.0,-0.7770055404386453,-0.0,1.0,-0.8061502147329771,-0.6952103071829,0.0
2018-12-18,-0.0,-0.7888469934510816,-0.0,1.0,-0.8174240920817623,-0.7012634782033472,0.0
2018-12-19,-0.0,-0.7889513728084684,-0.0,1.0,-0.8174660932848163,-0.7015547469401257,0.0
2018-12-20,-0.0,-0.8059236947791164,-0.0,1.0,-0.8262382864792502,-0.7145582329317269,0.0
2018-12-21,-0.0,-0.8027878505605641,-0.0,1.0,-0.8234139525599654,-0.7005888419441764,0.0
2018-12-24,-0.0,-0.7723279165015194,-0.0,1.0,-0.8100805918879641,-0.7205707491082045,0.0
2018-12-26,-0.0,-0.7722736642345319,-0.0,1.0,-0.79151261329058,-0.7081438340477048,0.0
2018-12-27,-0.0,-0.734839627113288,-0.0,1.0,-0.7315531679570232,-0.6936640859535472,0.0
2018-12-28,-0.0,-0.7403919089759797,-0.0,1.0,-0.7298988621997471,-0.6902654867256637,0.0
2018-12-31,-0.0,-0.7379159812729343,-0.0,1.0,-0.7325066430469441,-0.6929330633936479,0.0
2019-01-02,-0.0,-0.7415748181558302,-0.0,1.0,-0.7328081821935648,-0.7019343772829781,0.0
2019-01-03,-0.0,-0.741165264327671,-0.0,1.0,-0.7345610414351484,-0.6994126051754247,0.0
2019-01-04,-0.0,-0.745746124948701,-0.0,1.0,-0.707769043785712,-0.703349433342804,0.0
2019-01-07,-0.0,-0.7152260576655645,-0.0,1.0,-0.6946135541889428,-0.6804907444605829,0.0
2019-01-08,-0.0,-0.7064935865811545,-0.0,1.0,-0.6988159842131229,-0.6780648741983226,0.0
2019-01-09,-0.0,-0.7151035058947303,-0.0,1.0,-0.702107250054151,-0.6771358727604666,0.0
2019-01-10,-0.0,-0.7136848616050718,-0.0,1.0,-0.7027060460800989,-0.6762641100974176,0.0
2019-01-11,-0.0,-0.7059843885516045,-0.0,1.0,-0.7065729153760376,-0.6849522983521248,0.0
2019-01-14,-0.0,-0.7079602144207231,-0.0,1.0,-0.709819353639265,-0.6807857961763703,0.0
2019-01-15,-0.0,-0.7052873277894998,-0.0,1.0,-0.7093521161722726,-0.6882524512845972,0.0
2019-01-16,-0.0,-0.7073872424673638,-0.0,1.0,-0.6947348883251871,-0.6913629895440203,0.0
2019-01-17,-0.0,-0.7089005555216409,-0.0,1.0,-0.67474513155485,-0.6686710213051705,0.0
2019-01-18,-0.0,-0.7037913963285262,-0.0,1.0,-0.6801758863503583,-0.6909996617570185,0.0
2019-01-22,-0.0,-0.7188026718272051,-0.0,1.0,-0.7295087084087646,-0.6730132967101567,0.0
2019-01-23,-0.0,-0.6806089593297696,-0.0,1.0,-0.7376598205633187,-0.7078058082465848,0.0
2019-01-24,-0.0,-0.6767300713302465,-0.0,1.0,-0.7457139281691904,-0.7060755850331624,0.0
2019-01-25,-0.0,-0.6459815588807709,-0.0,1.0,-0.8057939571834222,-0.7387295408863224,0.0
2019-01-28,-0.0,-0.6301798779513723,-0.0,1.0,-0.829195820952746,-0.735614556375603,0.0
2019-01-29,-0.0,-0.6276306095646881,-0.0,1.0,-0.8246580607963099,-0.7508888817707164,0.0
2019-01-30,-0.0,-0.6262134367090635,-0.0,1.0,-0.8239835965783486,-0.7536282959023484,0.0
2019-01-31,-0.0,-0.6455028069319014,-0.0,1.0,-0.6810165975103735,-0.724524041981938,0.0
2019-02-01,-0.0,-0.6439532893127904,-0.0,1.0,-0.6866287600880411,-0.7264000978234286,0.0
2019-02-04,-0.0,-0.6405080377960485,-0.0,1.0,-0.7109461283593078,-0.7164069210946128,0.0
2019-02-05,-0.0,-0.6375828627547262,-0.0,1.0,-0.7053768720844585,-0.7260311809477044,0.0
2019-02-06,-0.0,-0.648016432644552,-0.0,1.0,-0.7104972714452142,-0.7072475320375252,0.0
2019-02-07,-0.0,-0.657211052969797,-0.0,1.0,-0.7145261482909514,-0.6883319563022123,0.0
2019-02-08,-0.0,-0.6591299545956559,-0.0,1.0,-0.7309792612590501,-0.6777211927843907,0.0
2019-02-11,-0.0,-0.6594400662353194,-0.0,1.0,-0.7282512035816135,-0.678789365551501,0.0
2019-02-12,-0.0,-0.6493260962371165,-0.0,1.0,-0.72171738732695,-0.6782948100262243,0.0
2019-02-13,-0.0,-0.6703219714277011,-0.0,1.0,-0.7131194980048128,-0.6626762923025373,0.0
2019-02-14,-0.0,-0.6376404494382023,-0.0,1.0,-0.7445346849047387,-0.671104054714216,0.0
2019-02-15,-0.0,-0.6406743295019158,-0.0,1.0,-0.7493026819923372,-0.6751877394636016,0.0
2019-02-19,-0.0,-0.6235705307048471,-0.0,1.0,-0.767973756016801,-0.6743109421467333,0.0
2019-02-20,-0.0,-0.6323574541214019,-0.0,1.0,-0.7684895353832935,-0.6679555637390291,0.0
2019-02-21,-0.0,-0.6360373074799043,-0.0,1.0,-0.7681475118119898,-0.6638645149414002,0.0
2019-02-22,-0.0,-0.6096878232824195,-0.0,1.0,-0.7832714659526562,-0.6496987768514574,0.0
2019-02-25,-0.0,-0.5966769193655388,-0.0,1.0,-0.7814064290452928,-0.6374163198842048,0.0
2019-02-26,-0.0,-0.5951190117505273,-0.0,1.0,-0.7864115697499248,-0.6314251280506177,0.0
2019-02-27,-0.0,-0.5919713304824429,-0.0,1.0,-0.7982593507197493,-0.6212431488285249,0.0
2019-02-28,-0.0,-0.5964605505140341,-0.0,1.0,-0.802134523199373,-0.616298350869788,0.0
2019-03-01,-0.0,-0.5891284086467635,-0.0,1.0,-0.803222993896756,-0.6141426896365112,0.0
2019-03-04,-0.0,-0.569536222174853,-0.0,1.0,-0.8151892566765127,-0.6604037881786899,0.0
2019-03-05,-0.0,-0.562835693359375,-0.0,1.0,-0.8269653320312499,-0.66192626953125,0.0
2019-03-06,-0.0,-0.5589655804854191,-0.0,1.0,-0.8401907440239653,-0.65760836339182,0.0
2019-03-07,-0.0,-0.5322595405875354,-0.0,1.0,-0.8662639943869925,-0.6520240383148775,0.0
2019-03-08,-0.0,-0.5148043491614964,-0.0,1.0,-0.9073653172799313,-0.6492720683088642,0.0
2019-03-11,-0.0,-0.5101210804098106,-0.0,1.0,-0.9084135361688918,-0.6860912760012419,0.0
2019-03-12,-0.0,-0.47857187676476126,-0.0,1.0,-0.9295350442366819,-0.7292464077304386,0.0
2019-03-13,-0.0,-0.49293687330516495,-0.0,1.0,-0.9358012234344454,-0.7244119316390238,0.0
2019-03-14,-0.0,-0.4871015265022099,-0.0,1.0,-0.9359307902078176,-0.711500485847726,0.0
2019-03-15,-0.0,-0.46160534078559223,-0.0,1.0,-0.9157584226051856,-0.7277751901878591,0.0
2019-03-18,-0.0,-0.49456264775413716,-0.0,1.0,-0.9268715524034673,-0.7306540583136328,0.0
2019-03-19,-0.0,-0.49167405343801446,-0.0,1.0,-0.9358300620488793,-0.7382550335570469,0.0
2019-03-20,-0.0,-0.4894648458540604,-0.0,1.0,-0.9372326605620861,-0.7417699058965179,0.0
2019-03-21,-0.0,-0.4896704689480355,-0.0,1.0,-0.9633396704689481,-0.7155576679340938,0.0
2019-03-22,-0.0,-0.4879165199577478,-0.0,1.0,-0.9880285522230402,-0.7249767933164751,0.0
2019-03-25,-0.0,-0.40076723099359585,-0.0,1.0,-1.03728362183755,-0.7323251537632364,0.0
2019-03-26,-0.0,-0.41226923444823516,-0.0,1.0,-1.0387399164620732,-0.7374932245002073,0.0
2019-03-27,-0.0,-0.4078754228093688,-0.0,1.0,-1.0428872295615548,-0.7402514519114174,0.0
2019-03-28,-0.0,-0.4012690112553008,-0.0,1.0,-1.0299078532028185,-0.7572936262474891,0.0
2019-03-29,-0.0,-0.4021427204897647,-0.0,1.0,-1.0286971494164914,-0.7577322874816657,0.0
2019-04-01,-0.0,-0.4156366772060937,-0.0,1.0,-1.030244961834499,-0.7478841301778927,0.0
2019-04-02,-0.0,-0.4447274251265353,-0.0,1.0,-1.0891711531641897,-0.6899319771752797,0.0
2019-04-03,-0.0,-0.44611860360069694,-0.0,1.0,-1.0835322965735303,-0.6968122862489514,0.0
2019-04-04,-0.0,-0.4464073491150869,-0.0,1.0,-1.0846690007387658,-0.6809494748337777,0.0
2019-04-05,-0.0,-0.4492326423376374,-0.0,1.0,-1.082118483867867,-0.6726154240492135,0.0
2019-04-08,-0.0,-0.44783959514429394,-0.0,1.0,-1.0811312898369687,-0.6740335030908683,0.0
2019-04-09,-0.0,-0.43630112778331137,-0.0,1.0,-1.116344825370305,-0.6604119140185715,0.0
2019-04-10,-0.0,-0.42863105175292154,-0.0,1.0,-1.1177282650571467,-0.6640875818672146,0.0
2019-04-11,-0.0,-0.4215513653679931,-0.0,1.0,-1.1125268111534399,-0.6672855908057752,0.0
2019-04-12,-0.0,-0.4252464228934817,-0.0,1.0,-1.0933545310015897,-0.6610492845786964,0.0
2019-04-15,-0.0,-0.4273664778152651,-0.0,1.0,-1.0885161372461647,-0.6670061748042523,0.0
2019-04-16,-0.0,-0.42354550370582433,-0.0,1.0,-1.0846772910901168,-0.6727423100168591,0.0
2019-04-17,-0.0,-0.5129208371246589,-0.0,1.0,-0.9937518956627237,-0.5263876251137398,0.0
2019-04-18,-0.0,-0.5040830575878086,-0.0,1.0,-0.9906499499104461,-0.5410278983637412,0.0
2019-04-22,-0.0,-0.5040981118329185,-0.0,1.0,-0.9895574039220448,-0.5419525226155061,0.0
2019-04-23,-0.0,-0.5007932633634367,-0.0,1.0,-0.9829143275567489,-0.5673053453746644,0.0
2019-04-24,-0.0,-0.5113352428545309,-0.0,1.0,-0.9728502650984215,-0.5629532573587664,0.0
2019-04-25,-0.0,-0.5207362037968125,-0.0,1.0,-0.9732455739403357,-0.5532193680104823,0.0
2019-04-26,-0.0,-0.5130028691777059,-0.0,1.0,-0.9791221537146694,-0.5601916854892863,0.0
2019-04-29,-0.0,-0.5102555531921359,-0.0,1.0,-0.9716187061290225,-0.5568081679783645,0.0
2019-04-30,-0.0,-0.49593891643598087,-0.0,1.0,-0.9813524777172755,-0.5647491862622821,0.0
2019-05-01,-0.0,-0.5152474283279567,-0.0,1.0,-0.9705094649704791,-0.5576115405685069,0.0
2019-05-02,-0.0,-0.514802081114796,-0.0,1.0,-0.9596251559314815,-0.5681078285210088,0.0
2019-05-03,-0.0,-0.5255687875003807,-0.0,1.0,-0.9545579142935462,-0.5655894983705418,0.0
2019-05-06,-0.0,-0.5090322973055167,-0.0,1.0,-0.9552642783285689,-0.5769113800863694,0.0
2019-05-07,-0.0,-0.5230927960186927,-0.0,1.0,-0.9465011834678644,-0.564939005886994,0.0
2019-05-08,-0.0,-0.518509571834048,-0.0,1.0,-0.9247841053203696,-0.5762425267226282,0.0
2019-05-09,-0.0,-0.518918918918919,-0.0,1.0,-0.919673863807942,-0.5811867733655443,0.0
2019-05-10,-0.0,-0.5175268360725331,-0.0,1.0,-0.9234641276002182,-0.591333616350294,0.0
2019-05-13,-0.0,-0.5150982294445792,-0.0,1.0,-0.9238418627213193,-0.5928632064031045,0.0
2019-05-14,-0.0,-0.45035289859443806,-0.0,1.0,-0.9646498160101346,-0.601254750558002,0.0
2019-05-15,-0.0,-0.44569310957789765,-0.0,1.0,-0.9763791389232022,-0.590792684763942,0.0
2019-05-16,-0.0,-0.44651681330601417,-0.0,1.0,-0.9755333252983005,-0.5910871399300952,0.0
2019-05-17,-0.0,-0.4408508070598883,-0.0,1.0,-0.9688640820636597,-0.607331422537336,0.0
2019-05-20,-0.0,-0.43688208343380763,-0.0,1.0,-0.9701591511936339,-0.6071859175307451,0.0
2019-05-21,-0.0,-0.43100246582848795,-0.0,1.0,-0.9950987853511523,-0.6181314499680356,0.0
2019-05-22,-0.0,-0.4296603451429965,-0.0,1.0,-0.9976218062076956,-0.6216842490395756,0.0
2019-05-23,-0.0,-0.4343591622397265,-0.0,1.0,-0.991665140135556,-0.6270073884105758,0.0
2019-05-24,-0.0,-0.40557266103710027,-0.0,1.0,-1.0036582019937201,-0.6392707984025852,0.0
2019-05-28,-0.0,-0.412808242143445,-0.0,1.0,-1.001219251988905,-0.6340719968299449,0.0
2019-05-29,-0.0,-0.41054040895813054,-0.0,1.0,-1.0006694255111976,-0.6316333982473222,0.0
2019-05-30,-0.0,-0.41421763304209686,-0.0,1.0,-1.0121280625649172,-0.6285819026089081,0.0
2019-05-31,-0.0,-0.42061962871211434,-0.0,1.0,-1.0045569929962994,-0.6332079395663212,0.0
2019-06-03,-0.0,-0.43156067251461994,-0.0,1.0,-1.0253715886939572,-0.5888767056530215,0.0
2019-06-04,-0.0,-0.42466254303909323,-0.0,1.0,-1.0451872390993022,-0.5771656662299278,0.0
2019-06-05,-0.0,-0.422437172301573,-0.0,1.0,-1.052492014704996,-0.5383595492074972,0.0
2019-06-06,-0.0,-0.4108492263404102,-0.0,1.0,-1.041321818399904,-0.5465095358042461,0.0
2019-06-07,-0.0,-0.45894321287579715,-0.0,1.0,-1.0300334041907075,-0.547767992711813,0.0
2019-06-10,-0.0,-0.47286401925391097,-0.0,1.0,-0.9893802647412756,-0.5461793020457281,0.0
2019-06-11,-0.0,-0.4791447071224213,-0.0,1.0,-0.9954826080409577,-0.5369673241981628,0.0
2019-06-12,-0.0,-0.4918737044491843,-0.0,1.0,-0.9876528374440472,-0.52464926247484,0.0
2019-06-13,-0.0,-0.5185040786948176,-0.0,1.0,-0.9737883877159308,-0.5067478406909789,0.0
2019-06-14,-0.0,-0.5231166957253652,-0.0,1.0,-0.969969338062887,-0.5130162929116816,0.0
2019-06-17,-0.0,-0.5288279914850239,-0.0,1.0,-0.967109405450784,-0.5022936467484185,0.0
2019-06-18,-0.0,-0.5474566595559295,-0.0,1.0,-0.9645765105309015,-0.49247363518913556,0.0
2019-06-19,-0.0,-0.5321952680443247,-0.0,1.0,-0.9740341419586704,-0.4887091943695717,0.0
2019-06-20,-0.0,-0.5283205763169744,-0.0,1.0,-0.9796788233528441,-0.49365150832958127,0.0
2019-06-21,-0.0,-0.5353957050608199,-0.0,1.0,-0.96858387145217,-0.4994743955548881,0.0
2019-06-24,-0.0,-0.5179151136227006,-0.0,1.0,-0.960773115306,-0.5272033185042684,0.0
2019-06-25,-0.0,-0.5396302784993656,-0.0,1.0,-0.9526067782275115,-0.5283634386516038,0.0
2019-06-26,-0.0,-0.5375022756235209,-0.0,1.0,-0.9221433339401663,-0.5745190848959282,0.0
2019-06-27,-0.0,-0.542033578110241,-0.0,1.0,-0.9514610439074926,-0.5535512965050733,0.0
2019-06-28,-0.0,-0.5599474199070678,-0.0,1.0,-0.940663976522377,-0.5563401809733431,0.0
2019-07-01,-0.0,-0.556838311648647,-0.0,1.0,-0.9437725245861585,-0.5535703377924378,0.0
2019-07-02,-0.0,-0.5689047020212864,-0.0,1.0,-0.9340244762751895,-0.5642425543661627,0.0
2019-07-03,-0.0,-0.5530069152877254,-0.0,1.0,-0.9678933069893803,-0.5662817979748086,0.0
2019-07-05,-0.0,-0.5287543870451328,-0.0,1.0,-0.9755864786651068,-0.5742872975801983,0.0
2019-07-08,-0.0,-0.533314842209073,-0.0,1.0,-0.9713387573964498,-0.5772004437869823,0.0
2019-07-09,-0.0,-0.5289464774860732,-0.0,1.0,-0.9712228001600444,-0.5776061063063618,0.0
2019-07-10,-0.0,-0.5236687301733961,-0.0,1.0,-0.9786565647232746,-0.5775662940035111,0.0
2019-07-11,-0.0,-0.523775793039729,-0.0,1.0,-0.978749615029258,-0.5772405297197414,0.0
2019-07-12,-0.0,-0.5272055427251733,-0.0,1.0,-0.9810623556581987,-0.5710238645111625,0.0
2019-07-15,-0.0,-0.5288633146655178,-0.0,1.0,-0.986399163025417,-0.5618499599975383,0.0
2019-07-16,-0.0,-0.5352579852579852,-0.0,1.0,-1.0019348894348894,-0.5340909090909091,0.0
2019-07-17,-0.0,-0.539085296556808,-0.0,1.0,-0.998924962373683,-0.5335565316214639,0.0
2019-07-18,-0.0,-0.5378256743103818,-0.0,1.0,-0.9977038238986009,-0.5260386369898663,0.0
2019-07-19,-0.0,-0.5429926560587516,-0.0,1.0,-0.9958078335373317,-0.5211750305997552,0.0
2019-07-22,-0.0,-0.5530997798972854,-0.0,1.0,-0.9972487160674981,-0.5066030814380044,0.0
2019-07-23,-0.0,-0.5558714726833593,-0.0,1.0,-0.9981656424837201,-0.5032254119661256,0.0
2019-07-24,-0.0,-0.5539858728557013,-0.0,1.0,-0.9975537412469805,-0.5062838271718191,0.0
2019-07-25,-0.0,-0.5511613691931541,-0.0,1.0,-1.0016503667481662,-0.5034229828850856,0.0
2019-07-26,-0.0,-0.539347819443171,-0.0,1.0,-1.0109715473243481,-0.5058219492069312,0.0
2019-07-29,-0.0,-0.5213186005937988,-0.0,1.0,-1.0119065838205137,-0.5275932784426556,0.0
2019-07-30,-0.0,-0.5186058619950384,-0.0,1.0,-1.0106275458638325,-0.5334292977244188,0.0
2019-07-31,-0.0,-0.5268616533072263,-0.0,1.0,-1.0051092210732424,-0.527473536070489,0.0
2019-08-01,-0.0,-0.531005492313829,-0.0,1.0,-1.0070878463379462,-0.5302384093768219,0.0
2019-08-02,-0.0,-0.5301427165354331,-0.0,1.0,-1.0074126476377951,-0.5382320374015748,0.0
2019-08-05,-0.0,-0.5198266522210184,-0.0,1.0,-1.037114997678378,-0.5385544033431358,0.0
2019-08-06,-0.0,-0.5214958954089388,-0.0,1.0,-0.9862268166615992,-0.5327151109759806,0.0
2019-08-07,-0.0,-0.531152411848528,-0.0,1.0,-0.9680441439529455,-0.5326683442985781,0.0
2019-08-08,-0.0,-0.5372587048092367,-0.0,1.0,-0.9693930119094518,-0.5237431437316282,0.0
2019-08-09,-0.0,-0.5214102757269851,-0.0,1.0,-0.949495253879765,-0.5425041434383004,0.0
2019-08-12,-0.0,-0.5197267447109453,-0.0,1.0,-0.9633753648921124,-0.5262872791838455,0.0
2019-08-13,-0.0,-0.5034994442942538,-0.0,1.0,-0.9661169685500587,-0.534198432008651,0.0
2019-08-14,-0.0,-0.5183999521302058,-0.0,1.0,-0.9499461464815703,-0.5235160363810436,0.0
2019-08-15,-0.0,-0.5336853282992154,-0.0,1.0,-0.9307120523862898,-0.4852811043596248,0.0
2019-08-16,-0.0,-0.536642956229155,-0.0,1.0,-0.9241462766742422,-0.4907175112895133,0.0
2019-08-19,-0.0,-0.5182331490412893,-0.0,1.0,-0.9405952240912834,-0.4819727090930479,0.0
2019-08-20,-0.0,-0.5190757186258471,-0.0,1.0,-0.9322271558775415,-0.46994040663706477,0.0
2019-08-21,-0.0,-0.5161838366677406,-0.0,1.0,-0.9399220832478982,-0.47309528691525815,0.0
2019-08-22,-0.0,-0.5186582441363982,-0.0,1.0,-0.9308358191495584,-0.4749956132654852,0.0
2019-08-23,-0.0,-0.516974947319129,-0.0,1.0,-0.9295247014750644,-0.48021540622804965,0.0
2019-08-26,-0.0,-0.5095711100170861,-0.0,1.0,-0.9205641307810373,-0.46584228664098926,0.0
2019-08-27,-0.0,-0.5028101280491338,-0.0,1.0,-0.9167970334318327,-0.47740309403789327,0.0
2019-08-28,-0.0,-0.4948927920368066,-0.0,1.0,-0.9233774125408721,-0.4753609768801181,0.0
2019-08-29,-0.0,-0.49031175892185785,-0.0,1.0,-0.9289432587194171,-0.4727572444907167,0.0
2019-08-30,-0.0,-0.4837946943483276,-0.0,1.0,-0.9347750865051904,-0.4649365628604383,0.0
2019-09-03,-0.0,-0.4963449030104185,-0.0,1.0,-0.9223795544810913,-0.45933344845449836,0.0
2019-09-04,-0.0,-0.4655182380484421,-0.0,1.0,-0.941528412046939,-0.48326492860859005,0.0
2019-09-05,-0.0,-0.44108017268855215,-0.0,1.0,-0.9423695419117434,-0.5140092139193927,0.0
2019-09-06,-0.0,-0.435046014482301,-0.0,1.0,-0.9594091682774141,-0.49046533767994693,0.0
2019-09-09,-0.0,-0.4308975950573086,-0.0,1.0,-0.9585125732598089,-0.497647024857811,0.0
2019-09-10,-0.0,-0.44761849068740683,-0.0,1.0,-0.8894769158796526,-0.5867664688167012,0.0
2019-09-11,-0.0,-0.4618573303113444,-0.0,1.0,-0.8323094357628534,-0.6880591673625194,0.0
2019-09-12,-0.0,-0.4434704830053668,-0.0,1.0,-0.8451997614788314,-0.6928443649373882,0.0
2019-09-13,-0.0,-0.43783215733373365,-0.0,1.0,-0.840384326677676,-0.7243356853325327,0.0
2019-09-16,-0.0,-0.43338428798369455,-0.0,1.0,-0.8408416509306718,-0.7231064352726074,0.0
2019-09-17,-0.0,-0.37920086263703345,-0.0,1.0,-0.8609896363745282,-0.7551069310489427,0.0
2019-09-18,-0.0,-0.3783970244165817,-0.0,1.0,-0.854580358749775,-0.7666026756254125,0.0
2019-09-19,-0.0,-0.38810351024320117,-0.0,1.0,-0.8359590271953996,-0.7710255181502336,0.0
2019-09-20,-0.0,-0.3818344786375859,-0.0,1.0,-0.8312518673438901,-0.7746638780997909,0.0
2019-09-23,-0.0,-0.3894482840800763,-0.0,1.0,-0.8153896568160154,-0.7742194947569114,0.0
