Date,HCM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.5293276108726752,-1.7451016980779994,-0.0,-1.598245941406979,-1.347390682341233,0.0
2018-10-31,1.0,-0.5297936187151694,-1.6974095168105827,-0.0,-1.5746830791842736,-1.322248759875069,0.0
2018-11-01,1.0,-0.5397420147420148,-1.6965601965601966,-0.0,-1.5794226044226045,-1.3267813267813269,0.0
2018-11-02,1.0,-0.5588541986137521,-1.6311108384959823,-0.0,-1.617616389621542,-1.3262589707415813,0.0
2018-11-05,1.0,-0.5508750383788763,-1.6586429229352166,-0.0,-1.6218606079214002,-1.309241633404974,0.0
2018-11-06,1.0,-0.5566466183871364,-1.6621455750583038,-0.0,-1.6164845955566467,-1.30195163863999,0.0
2018-11-07,1.0,-0.5553575817154092,-1.6673015482919638,-0.0,-1.616797739002212,-1.3045588596706807,0.0
2018-11-08,1.0,-0.487313979019273,-1.6808977799463285,-0.0,-1.6038667967797022,-1.3269699926811418,0.0
2018-11-09,1.0,-0.48627211714460034,-1.6815741305674194,-0.0,-1.6062843197071386,-1.3272117144600366,0.0
2018-11-12,1.0,-0.4833393917363383,-1.642614806736944,-0.0,-1.615291409184539,-1.317157397310069,0.0
2018-11-13,1.0,-0.4256845629558771,-1.6295587707760375,-0.0,-1.6191558053330146,-1.3043166327872773,0.0
2018-11-14,1.0,-0.42899904214559387,-1.630088601532567,-0.0,-1.6220665708812263,-1.3054956896551726,0.0
2018-11-15,1.0,-0.5550157187767933,-2.009931408973993,-0.0,-2.013146613318091,-1.5668048013718205,0.0
2018-11-16,1.0,-0.5470664552400173,-2.0061986449473834,-0.0,-2.0401470376243336,-1.6143145451924463,0.0
2018-11-19,1.0,-0.7326141078838174,-2.317593360995851,-0.0,-2.332780082987552,-1.9157676348547719,0.0
2018-11-20,1.0,-0.5959207556632952,-2.331772966647162,-0.0,-2.3974755496113014,-2.033937975424225,0.0
2018-11-21,1.0,-0.629873417721519,-2.368438818565401,-0.0,-2.4521518987341775,-1.988438818565401,0.0
2018-11-23,1.0,-0.6315700950298545,-2.3348751156336727,-0.0,-2.457152468253301,-1.986123959296947,0.0
2018-11-26,1.0,-0.6382905982905982,-2.4041025641025637,-0.0,-2.49042735042735,-2.014102564102564,0.0
2018-11-27,1.0,-0.6122500420097463,-2.3733826247689462,-0.0,-2.444883212905394,-1.971517392034952,0.0
2018-11-28,1.0,-0.61192398250925,-2.383030608812647,-0.0,-2.4429027917928017,-1.9712411705348132,0.0
2018-11-29,1.0,-0.5230668735200458,-2.306769004654201,-0.0,-2.3896464440271084,-1.9457826406466892,0.0
2018-11-30,1.0,-0.5234496919917864,-2.3213963039014374,-0.0,-2.4035318275154003,-1.9650924024640657,0.0
2018-12-03,1.0,-0.517631622109234,-2.320485484664589,-0.0,-2.4007708709201245,-1.961866491717238,0.0
2018-12-04,1.0,-0.49589397511992844,-2.312870965119115,-0.0,-2.3784047483535247,-1.943653955606147,0.0
2018-12-06,1.0,-0.4507223356780879,-2.0642916572120114,-0.0,-2.269495499583995,-1.7792905226533546,0.0
2018-12-07,1.0,-0.43940894203671266,-2.0827176479549094,-0.0,-2.2898164368954226,-1.8047833041358825,0.0
2018-12-10,1.0,-0.3553387779794313,-2.1154718693284935,-0.0,-2.316772534785239,-1.7745009074410165,0.0
2018-12-11,1.0,-0.34596438044713906,-2.124289503599848,-0.0,-2.31845395983327,-1.7899204244031828,0.0
2018-12-12,1.0,-0.34581564584596725,-2.1248483929654336,-0.0,-2.3182989690721647,-1.791312916919345,0.0
2018-12-13,1.0,-0.3593173431734317,-2.1622847478474787,-0.0,-2.3414052890528905,-1.8244926199261993,0.0
2018-12-14,1.0,-0.37615740740740744,-2.130015432098766,-0.0,-2.375308641975309,-1.8344907407407407,0.0
2018-12-17,1.0,-0.3283971457070513,-2.128212997774879,-0.0,-2.34420317655183,-1.872093915445408,0.0
2018-12-18,1.0,-0.2986602438657233,-2.0777510161071806,-0.0,-2.305208490139997,-1.8451001053740779,0.0
2018-12-19,1.0,-0.2986602438657233,-2.0777510161071806,-0.0,-2.305133222941442,-1.8451753725726328,0.0
2018-12-20,1.0,-0.292681110862929,-2.0323877596604865,-0.0,-2.3006477551932094,-1.8198198198198197,0.0
2018-12-21,1.0,-0.2908402050367729,-2.028303989302429,-0.0,-2.296486145160092,-1.8132382438154668,0.0
2018-12-24,1.0,-0.30237227634416597,-2.0288540194838998,-0.0,-2.2923328623484793,-1.813043801591433,0.0
2018-12-26,1.0,-0.29583760809028287,-2.0422101714788217,-0.0,-2.2243880990766525,-1.7656456104352922,0.0
2018-12-27,1.0,-0.14251631464458636,-1.9712300891165533,-0.0,-2.083222230018946,-1.8200828012069328,0.0
2018-12-28,1.0,-0.13931498213910484,-1.9717027386705888,-0.0,-2.0787980668207604,-1.8144568186593821,0.0
2018-12-31,1.0,-0.148993288590604,-1.9751324620275519,-0.0,-2.102084069233486,-1.8384316495937831,0.0
2019-01-02,1.0,-0.14004376367614882,-1.9754358720971272,-0.0,-2.099597656525729,-1.8435801510552696,0.0
2019-01-03,1.0,-0.15894647648637197,-1.970625617850586,-0.0,-2.114531845784494,-1.8170456150261263,0.0
2019-01-04,1.0,-0.09929621629154763,-1.9729635565465822,-0.0,-2.080342833252038,-1.8155529231412446,0.0
2019-01-07,1.0,-0.030373992699221707,-1.9296094772367243,-0.0,-2.12163372133067,-1.8059783731661958,0.0
2019-01-08,1.0,-0.03790948423871987,-1.892109058443788,-0.0,-2.139962914634984,-1.797747407458279,0.0
2019-01-09,1.0,-0.033798576902025174,-1.869526546250684,-0.0,-2.134989053092501,-1.8034345922276955,0.0
2019-01-10,1.0,-0.03545566334198661,-1.8636425741221476,-0.0,-2.1335564967891787,-1.7988796283645305,0.0
2019-01-11,1.0,-0.04384233099598339,-1.8133977806521888,-0.0,-2.1305058206821434,-1.820069439716795,0.0
2019-01-14,1.0,-0.07433495178827873,-1.823360459550024,-0.0,-2.142515215756001,-1.7983313957464266,0.0
2019-01-15,1.0,-0.06225786719227893,-1.7937198395976344,-0.0,-2.1196221029021953,-1.8211105824780807,0.0
2019-01-16,1.0,-0.050502307901167526,-1.796701058919359,-0.0,-2.1130192777626933,-1.8277219657887591,0.0
2019-01-17,1.0,-0.05414207205373499,-1.7900807381776243,-0.0,-2.113169143089762,-1.8273288554175997,0.0
2019-01-18,1.0,-0.06906209440535556,-1.7689049798483505,-0.0,-2.110048500580641,-1.8829838103695609,0.0
2019-01-22,1.0,-0.0,-1.8246997540153376,-0.0,-2.471639415424685,-1.938503834466792,0.0
2019-01-23,1.0,-0.0,-1.6152073732718897,-0.0,-2.4038542103058234,-1.9632034632034632,0.0
2019-01-24,1.0,-0.0,-1.5847628307521355,-0.0,-2.4207236613653724,-1.9393707896381691,0.0
2019-01-25,1.0,-0.0,-1.4738640494365685,-0.0,-2.738495092693566,-2.057797164667394,0.0
2019-01-28,1.0,-0.0,-1.3755511307068695,-0.0,-2.7474043521547435,-1.988337363106244,0.0
2019-01-29,1.0,-0.0,-1.3468761156729738,-0.0,-2.7635844341306672,-2.029775080328454,0.0
2019-01-30,1.0,-0.0,-1.341983647351582,-0.0,-2.7530039104159263,-2.0148595805190186,0.0
2019-01-31,1.0,-0.0,-1.3648822269807281,-0.0,-2.7041399000713775,-2.0687366167023553,0.0
2019-02-01,1.0,-0.0,-1.3607915981996141,-0.0,-2.7211545331142384,-2.062441951846824,0.0
2019-02-04,1.0,-0.0,-1.3633830987927709,-0.0,-2.7202657332666615,-2.0597185513250946,0.0
2019-02-05,1.0,-0.0,-1.3390747330960853,-0.0,-2.6892526690391456,-2.0891103202846972,0.0
2019-02-06,1.0,-0.0,-1.3494718933862622,-0.0,-2.665910540866237,-2.073296944779188,0.0
2019-02-07,1.0,-0.0,-1.3508648076244263,-0.0,-2.6482174373455702,-2.0605718319802326,0.0
2019-02-08,1.0,-0.0,-1.3468146786396098,-0.0,-2.674114402884819,-2.0497065686205187,0.0
2019-02-11,1.0,-0.0,-1.3330964899815263,-0.0,-2.694969447207617,-2.0772346170243,0.0
2019-02-12,1.0,-0.0,-1.355177588794397,-0.0,-2.7072107482312586,-2.084042021010505,0.0
2019-02-13,1.0,-0.0,-1.389248382279741,-0.0,-2.671976107516177,-2.0497048993813554,0.0
2019-02-14,1.0,-0.0,-1.2824686814353456,-0.0,-2.7118692051808337,-2.083374619576757,0.0
2019-02-15,1.0,-0.0,-1.3338519199490841,-0.0,-2.6814935294533626,-2.056219503571176,0.0
2019-02-19,1.0,-0.0,-1.303915343915344,-0.0,-2.7003174603174607,-2.050440917107584,0.0
2019-02-20,1.0,-0.0,-1.3109553147794066,-0.0,-2.7209121167056156,-2.049784009631046,0.0
2019-02-21,1.0,-0.0,-1.315375902590967,-0.0,-2.719949030157157,-2.043749115106895,0.0
2019-02-22,1.0,-0.0,-1.3185064705466374,-0.0,-2.718831765787426,-2.0342974329962518,0.0
2019-02-25,1.0,-0.0,-1.3268379728765167,-0.0,-2.7527480371163455,-2.058172733761599,0.0
2019-02-26,1.0,-0.0,-1.3249803669593776,-0.0,-2.753765974155779,-2.060541157992432,0.0
2019-02-27,1.0,-0.0,-1.339533552725712,-0.0,-2.750250393475462,-2.064243811704107,0.0
2019-02-28,1.0,-0.0,-1.3474272610004299,-0.0,-2.7557689551383118,-2.063207682384979,0.0
2019-03-01,1.0,-0.0,-1.3464487923744,-0.0,-2.7708736472443207,-2.049595069160754,0.0
2019-03-04,1.0,-0.0,-1.3475683782046706,-0.0,-2.7406270084981794,-2.0531314718274656,0.0
2019-03-05,1.0,-0.0,-1.3094831268688596,-0.0,-2.7637761640324645,-2.046205325359533,0.0
2019-03-06,1.0,-0.0,-1.3070843716625133,-0.0,-2.7757920968316125,-2.0370950516197937,0.0
2019-03-07,1.0,-0.0,-1.2484185087781645,-0.0,-2.8412111735020256,-2.0182671120904114,0.0
2019-03-08,1.0,-0.0,-1.2419776390300565,-0.0,-2.952228836939161,-2.0658487004501236,0.0
2019-03-11,1.0,-0.0,-1.2670378619153675,-0.0,-2.988492947290275,-2.168374164810691,0.0
2019-03-12,1.0,-0.0,-1.1273636965639025,-0.0,-2.9799131778382755,-2.2505334412478843,0.0
2019-03-13,1.0,-0.0,-1.1620869055470067,-0.0,-2.9538360079138273,-2.211621601817249,0.0
2019-03-14,1.0,-0.0,-1.1623900821680841,-0.0,-2.8770361827879487,-2.1683004180481475,0.0
2019-03-15,1.0,-0.0,-1.1522780034822984,-0.0,-2.8998113755078356,-2.2026987811955894,0.0
2019-03-18,1.0,-0.0,-1.2038920184358768,-0.0,-2.8978710951788718,-2.214061013973224,0.0
2019-03-19,1.0,-0.0,-1.2173881036513545,-0.0,-2.8970111896348647,-2.2472025912838633,0.0
2019-03-20,1.0,-0.0,-1.2242258517478382,-0.0,-2.898011972507575,-2.268198950557978,0.0
2019-03-21,1.0,-0.0,-1.228028679133713,-0.0,-2.953285534777146,-2.2102150935028457,0.0
2019-03-22,1.0,-0.0,-1.222139507183801,-0.0,-3.0210675202858632,-2.201146430432517,0.0
2019-03-25,1.0,-0.0,-1.0487502732638636,-0.0,-3.0572032354441454,-2.18108285360344,0.0
2019-03-26,1.0,-0.0,-1.0745135613207548,-0.0,-3.073629127358491,-2.222140330188679,0.0
2019-03-27,1.0,-0.0,-1.0440094200765382,-0.0,-3.09331763320577,-2.2221077421254045,0.0
2019-03-28,1.0,-0.0,-1.0424148378038867,-0.0,-3.092292913618562,-2.254562920268972,0.0
2019-03-29,1.0,-0.0,-1.0501142309676468,-0.0,-3.076940084015034,-2.242611835802196,0.0
2019-04-01,1.0,-0.0,-1.0654515938606848,-0.0,-3.07556080283353,-2.237898465171192,0.0
2019-04-02,1.0,-0.0,-1.0963077148939295,-0.0,-3.091829993393526,-2.1523893415547235,0.0
2019-04-03,1.0,-0.0,-1.0946997504037586,-0.0,-3.1026281016003523,-2.1437380707678755,0.0
2019-04-04,1.0,-0.0,-1.0880973321606566,-0.0,-3.0822339489885664,-2.1588243916739955,0.0
2019-04-05,1.0,-0.0,-1.0826026085034264,-0.0,-3.113845700390539,-2.1722054380664653,0.0
2019-04-08,1.0,-0.0,-1.0738151309979393,-0.0,-3.1156903149838096,-2.169929349425964,0.0
2019-04-09,1.0,-0.0,-1.036244669901485,-0.0,-3.175562417291575,-2.1400529333921483,0.0
2019-04-10,1.0,-0.0,-1.0130488967084526,-0.0,-3.183417638003079,-2.1343743127336707,0.0
2019-04-11,1.0,-0.0,-0.9812755997659449,-0.0,-3.225351082504388,-2.107592159157402,0.0
2019-04-12,1.0,-0.0,-0.9837012132729133,-0.0,-3.2201432539102472,-2.10502850460459,0.0
2019-04-15,1.0,-0.0,-0.9867240498942301,-0.0,-3.198045079874535,-2.1097089503246043,0.0
2019-04-16,1.0,-0.0,-0.9941741916690942,-0.0,-3.190722400233032,-2.0972909991261286,0.0
2019-04-17,1.0,-0.0,-0.968861664114344,-0.0,-3.23167796980967,-2.0918106905855756,0.0
2019-04-18,1.0,-0.0,-0.97492528609957,-0.0,-3.2124790436620745,-2.1017566878052336,0.0
2019-04-22,1.0,-0.0,-0.9828341855368883,-0.0,-3.2125639152666183,-2.1092037983929877,0.0
2019-04-23,1.0,-0.0,-0.9912338373876834,-0.0,-3.2163781138140113,-2.0975235590620205,0.0
2019-04-24,1.0,-0.0,-0.9491413474240423,-0.0,-3.242844561867019,-2.146924996330545,0.0
2019-04-25,1.0,-0.0,-0.9516556291390729,-0.0,-3.259308314937454,-2.1473877851361296,0.0
2019-04-26,1.0,-0.0,-0.9246087148210743,-0.0,-3.2742302887794845,-2.1492394738775813,0.0
2019-04-29,1.0,-0.0,-0.9249209500698581,-0.0,-3.2791381719244064,-2.149422751672917,0.0
2019-04-30,1.0,-0.0,-0.9200147167034585,-0.0,-3.289477557027226,-2.14878587196468,0.0
2019-05-01,1.0,-0.0,-0.9222443119063398,-0.0,-3.2855459833591047,-2.155437743906929,0.0
2019-05-02,1.0,-0.0,-0.9270099765258217,-0.0,-3.2411971830985915,-2.1675469483568075,0.0
2019-05-03,1.0,-0.0,-0.9366197183098591,-0.0,-3.234888497652582,-2.164099178403756,0.0
2019-05-06,1.0,-0.0,-0.872427682167704,-0.0,-3.2596118637861586,-2.191285243500549,0.0
2019-05-07,1.0,-0.0,-0.8818995889606577,-0.0,-3.2626981796829124,-2.19539048737522,0.0
2019-05-08,1.0,-0.0,-0.8839634941329857,-0.0,-3.1921628277560483,-2.1671736925974217,0.0
2019-05-09,1.0,-0.0,-0.8818886233615758,-0.0,-3.2014628141067423,-2.1583025563038603,0.0
2019-05-10,1.0,-0.0,-0.9190135598271494,-0.0,-3.2652361794069438,-2.266204738489048,0.0
2019-05-13,1.0,-0.0,-0.9190875993758825,-0.0,-3.2527676647596406,-2.258117244966194,0.0
2019-05-14,1.0,-0.0,-0.8142341040462427,-0.06445086705202313,-3.1545520231213873,-2.1921965317919074,0.0
2019-05-15,1.0,-0.0,-0.8272604588394062,-0.07912493785069963,-3.1040556857731376,-2.0924071311882946,0.0
2019-05-16,1.0,-0.0,-0.8361189494247884,-0.09174444685623327,-3.1760364662470155,-2.131538962448448,0.0
2019-05-17,1.0,-0.0,-0.7850346948994922,-0.132985192073825,-3.089205236426068,-2.146362400743973,0.0
2019-05-20,1.0,-0.0,-0.7461136184540441,-0.15975356400888316,-3.100293717314994,-2.157676051293073,0.0
2019-05-21,1.0,-0.0,-0.745560011458035,-0.17251503867086795,-3.0874391291893444,-2.155757662560871,0.0
2019-05-22,1.0,-0.0,-0.7115933752141633,-0.20523986293546545,-3.0814534551684747,-2.1404197601370645,0.0
2019-05-23,1.0,-0.0,-0.707537760045597,-0.2544172128811627,-3.0764462809917354,-2.086135651182673,0.0
2019-05-24,1.0,-0.0,-0.6263851139452227,-0.28008920482263566,-3.0091992473343088,-2.053383511046066,0.0
2019-05-28,1.0,-0.0,-0.612480846914612,-0.2866694525699958,-3.011491851232762,-2.054185819752054,0.0
2019-05-29,1.0,-0.0,-0.6420438571830195,-0.29814450379533314,-3.0578436885015465,-2.030362665167276,0.0
2019-05-30,1.0,-0.0,-0.6349496797804208,-0.29009782532197903,-3.064325427545922,-2.0484200154831447,0.0
2019-05-31,1.0,-0.0,-0.665351278979635,-0.2698893664998943,-3.0601085194841797,-2.0513001197942358,0.0
2019-06-03,1.0,-0.0,-0.6644492682585253,-0.33099922974581614,-3.050486660597998,-1.9564456270569288,0.0
2019-06-04,1.0,-0.0,-0.6969925844548202,-0.3370639934084043,-2.958321889590772,-1.8738670694864048,0.0
2019-06-05,1.0,-0.0,-0.6623270397382591,-0.4022220707518233,-2.9972735328198485,-1.7543453070683661,0.0
2019-06-06,1.0,-0.0,-0.6588235294117647,-0.38952737164229856,-2.9907514450867057,-1.7613056783407006,0.0
2019-06-07,1.0,-0.0,-0.7548513192796314,-0.38294010889292196,-3.033296104983945,-1.8091581739494627,0.0
2019-06-10,1.0,-0.0,-0.7595218237420072,-0.3917153183208229,-2.9981234361968303,-1.8008757297748124,0.0
2019-06-11,1.0,-0.0,-0.7658666293471416,-0.4408368903505703,-2.9838359806871457,-1.806801483451123,0.0
2019-06-12,1.0,-0.0,-0.7713625866050808,-0.44474770802715374,-2.979984603541186,-1.8023654559451328,0.0
2019-06-13,1.0,-0.0,-0.8034200014016399,-0.47003994673768307,-2.9494007989347533,-1.7853388464503466,0.0
2019-06-14,1.0,-0.0,-0.7919322081378247,-0.48602843336368096,-2.954618670775264,-1.770572168919392,0.0
2019-06-17,1.0,-0.0,-0.7941320635809818,-0.4868006442125902,-2.9546250262586655,-1.7667530284994049,0.0
2019-06-18,1.0,-0.0,-0.80663679641557,-0.4876085130215626,-2.946443573228788,-1.7601512181461774,0.0
2019-06-19,1.0,-0.0,-0.7886338185890257,-0.4998600223964165,-2.943519036954087,-1.7668673012318028,0.0
2019-06-20,1.0,-0.0,-0.8019496458377166,-0.49386352479135986,-2.945437969002034,-1.771933515674311,0.0
2019-06-21,1.0,-0.0,-0.8174419420472884,-0.4917561215182769,-2.929558689398723,-1.7773100399915809,0.0
2019-06-24,1.0,-0.0,-0.7734096780951051,-0.49982543118497313,-2.8914181970532784,-1.8180294672159762,0.0
2019-06-25,1.0,-0.0,-0.7482517482517483,-0.510909090909091,-2.9082517482517485,-1.8255944055944058,0.0
2019-06-26,1.0,-0.0,-0.7401086653663973,-0.47318194483142945,-2.854764558372806,-1.897673446642519,0.0
2019-06-27,1.0,-0.0,-0.7354892784801286,-0.4945868547880143,-2.861633023678145,-1.892924495355172,0.0
2019-06-28,1.0,-0.0,-0.7362391729533388,-0.4940625873148924,-2.8619726180497342,-1.8928471640122937,0.0
2019-07-01,1.0,-0.06346187100121045,-0.986685111533806,-1.0085595711568391,-3.252204738025246,-2.3351201798374546,0.0
2019-07-02,1.0,-0.04322641998789661,-1.002507132359298,-1.004668453358693,-3.253306821129074,-2.3414887179043835,0.0
2019-07-03,1.0,-0.04916056823073611,-0.9987946620749031,-0.9970727507533361,-3.2374515712440806,-2.326990959965562,0.0
2019-07-05,1.0,-0.052916416115453994,-0.9956189330813504,-0.9909801563439568,-3.225667897946912,-2.3250579847092174,0.0
2019-07-08,1.0,-0.049173305919643626,-1.0035980467746082,-0.9769553670864388,-3.2125417630429194,-2.324509551957509,0.0
2019-07-09,1.0,-0.0352233676975945,-1.0051546391752577,-0.9761168384879725,-3.2397766323024055,-2.334879725085911,0.0
2019-07-10,1.0,-0.056404940830957935,-0.9785782154271401,-0.9771961648095361,-3.2786559557743806,-2.346981083182172,0.0
2019-07-11,1.0,-0.059837201246969174,-0.9760997575337721,-0.9877034984412885,-3.287062694838933,-2.34863179771389,0.0
2019-07-12,1.0,-0.07485936823885764,-0.9632193855473821,-0.9856339247079187,-3.2880138468195583,-2.3425356988316746,0.0
2019-07-15,1.0,-0.08250910983862571,-1.0055526635432934,-1.0277633177164671,-3.277633177164671,-2.2825785181329166,0.0
2019-07-16,1.0,-0.08701681400589358,-1.0095337146819205,-1.0229675853700815,-3.264950598023921,-2.282544635118738,0.0
2019-07-17,1.0,-0.09368793713841637,-1.0386840514636042,-1.0024177532164753,-3.2411708833434076,-2.2589586391503325,0.0
2019-07-18,1.0,-0.0812702748847533,-1.0287689943657163,-0.9881338569233397,-3.216151613453987,-2.2225542086392354,0.0
2019-07-19,1.0,-0.12212704605207361,-1.0240861674158257,-0.9830379102705453,-3.166143668900008,-2.1856500720888814,0.0
2019-07-22,1.0,-0.11796610169491527,-1.0048305084745763,-0.971271186440678,-3.171440677966102,-2.2091525423728817,0.0
2019-07-23,1.0,-0.10631963936378329,-1.0195628136429362,-0.9722718380539254,-3.185166283915965,-2.2223356298375436,0.0
2019-07-24,1.0,-0.1066213921901528,-1.0161290322580645,-0.985314091680815,-3.175806451612903,-2.2050933786078097,0.0
2019-07-25,1.0,-0.11455422910845821,-0.9827279654559309,-0.9992379984759969,-3.1858437050207433,-2.1844043688087376,0.0
2019-07-26,1.0,-0.10593005575266093,-0.9548910288900152,-1.0042236864335192,-3.195387734414597,-2.186855887818888,0.0
2019-07-29,1.0,-0.10711881521373275,-0.9174520363513968,-0.9985695052170986,-3.186048468529115,-2.2055705149781217,0.0
2019-07-30,1.0,-0.12255354892902143,-0.9154976900461991,-1.0001679966400672,-3.1619487610247794,-2.1996640067198654,0.0
2019-07-31,1.0,-0.11574618096357227,-0.9414973980191372,-0.9989927816014773,-3.1459627329192545,-2.191203625986235,0.0
2019-08-01,1.0,-0.13092436974789917,-0.977310924369748,-0.9789915966386555,-3.1393277310924375,-2.1768067226890757,0.0
2019-08-02,1.0,-0.11707850058833418,-0.9552025550512692,-1.0084047739115818,-3.1447302067574383,-2.179441923012271,0.0
2019-08-05,1.0,-0.1051750125607101,-0.949673421537431,-0.9932172165466421,-3.1445319042036513,-2.181125439624853,0.0
2019-08-06,1.0,-0.04093519278096801,-0.931583264971288,-0.9729286300246104,-3.085397867104184,-2.1725184577522563,0.0
2019-08-07,1.0,-0.018370346178967992,-0.9585238406270411,-0.9427661659046375,-3.067602873938602,-2.177253429131287,0.0
2019-08-08,1.0,-0.014944875459371171,-0.959493670886076,-0.9427521437321356,-3.070069416088199,-2.179420171498571,0.0
2019-08-09,1.0,-0.0,-0.925328602532054,-0.9205709216998629,-3.0372550600758004,-2.1807112329650837,0.0
2019-08-12,1.0,-0.0,-0.9100716528459867,-0.9439658642621367,-3.0451654456162953,-2.1516786088076643,0.0
2019-08-13,1.0,-0.0,-0.8829812866436431,-0.9337402618263594,-3.0578266805879046,-2.1569351859288415,0.0
2019-08-14,1.0,-0.0,-0.8987281017518598,-0.9220862331013518,-3.038316934645228,-2.140228781697464,0.0
2019-08-15,1.0,-0.0,-0.9108478802992519,-0.927602867830424,-2.9736596009975065,-1.980985037406484,0.0
2019-08-16,1.0,-0.0,-0.9036106995242922,-0.9354285268657879,-2.978164236138189,-1.9813616158465257,0.0
2019-08-19,1.0,-0.0,-0.8646622352759313,-0.9402535167722986,-2.9741072808780338,-1.950146854227856,0.0
2019-08-20,1.0,-0.0,-0.873750290630086,-0.9604743083003952,-2.9820196853444934,-1.933968844454778,0.0
2019-08-21,1.0,-0.0,-0.8808748255002327,-0.986970684039088,-2.976268031642624,-1.9114316736466574,0.0
2019-08-22,1.0,-0.0,-0.875172943889316,-0.9920061491160647,-2.9500384319754036,-1.8692544196771714,0.0
2019-08-23,1.0,-0.0,-0.8573610262675627,-0.9887751985339035,-2.9262370189370803,-1.8636224801466097,0.0
2019-08-26,1.0,-0.0,-0.8028787878787879,-0.9901515151515152,-2.9485606060606058,-1.834090909090909,0.0
2019-08-27,1.0,-0.0,-0.7938689217758985,-0.9824826336454244,-2.9378586529749318,-1.8363787375415284,0.0
2019-08-28,1.0,-0.0,-0.7633230024945197,-1.014060019653791,-2.9594829541159577,-1.8223599667397385,0.0
2019-08-29,1.0,-0.0,-0.7384452189725718,-1.0389452947416276,-2.983406576754054,-1.816108501288074,0.0
2019-08-30,1.0,-0.0,-0.7201234196267309,-1.0395845875978327,-2.9735099337748347,-1.7924443106562313,0.0
2019-09-03,1.0,-0.0,-0.7346723839614835,-1.060332505830136,-2.9537350485217786,-1.7739411720454374,0.0
2019-09-04,1.0,-0.0,-0.7292938427914688,-1.0702389027055543,-2.962619639761851,-1.7741352023513453,0.0
2019-09-05,1.0,-0.0,-0.7383058470764617,-1.0616941529235384,-2.956371814092954,-1.739880059970015,0.0
