Date,COLM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.3107507646142305,-0.7874660972935541,-0.06157308557908708,-0.38706792082636043,-0.3384499971146633,0.0
2018-10-18,1.0,-0.3109418282548477,-0.7879443674976916,-0.06128808864265928,-0.38688827331486614,-0.338440674053555,0.0
2018-10-19,1.0,-0.30353150260849626,-0.7829788453821017,-0.05400447170784842,-0.38866594049188785,-0.33726996502895146,0.0
2018-10-22,1.0,-0.30203388855326374,-0.7930151606685655,-0.062311210839734184,-0.3848278242858376,-0.3345703518310751,0.0
2018-10-23,1.0,-0.306539470271205,-0.7941320575265873,-0.07009251520304349,-0.37925469060725714,-0.3320748191486296,0.0
2018-10-24,1.0,-0.30820418275047534,-0.7920723627354957,-0.0636918822377139,-0.38154635017572164,-0.3351673676326554,0.0
2018-10-25,1.0,-0.2837508064289922,-0.759950632520827,-0.05938122352809178,-0.3908726262937926,-0.31101511879049676,0.0
2018-10-26,1.0,-0.27653475816775197,-0.7523793621639673,-0.050425780597762565,-0.39639338787777595,-0.30714643513107365,0.0
2018-10-29,1.0,-0.27573355583368103,-0.7551661799471562,-0.04792101237658184,-0.3963287442636629,-0.3061048532888333,0.0
2018-10-30,1.0,-0.2446732241690803,-0.7930085171059046,-0.007398698058558687,-0.4390467723896648,-0.38361389119899053,0.0
2018-10-31,1.0,-0.24540052565421094,-0.7853388184207518,-0.00865615358244772,-0.4367786538681293,-0.38067078048223063,0.0
2018-11-01,1.0,-0.21872308663949014,-0.8180226215766205,-0.0,-0.444881437675834,-0.3891313084917035,0.0
2018-11-02,1.0,-0.22311382717459594,-0.7962762008110115,-0.0,-0.4510823005311554,-0.38517333942543835,0.0
2018-11-05,1.0,-0.21541286509439372,-0.825185057669134,-0.0,-0.4583691972227004,-0.3701727204911918,0.0
2018-11-06,1.0,-0.21932466936339906,-0.8280689674957684,-0.0,-0.45554694896290554,-0.3659236308345526,0.0
2018-11-07,1.0,-0.21852404453116037,-0.8295363250315619,-0.0,-0.4547802134741191,-0.3664352117525536,0.0
2018-11-08,1.0,-0.19320286015440277,-0.8340312793778308,-0.0,-0.4477679970372902,-0.37375722872688943,0.0
2018-11-09,1.0,-0.19212679228072177,-0.8344973062341439,-0.0,-0.4498731507083606,-0.37407713577150026,0.0
2018-11-12,1.0,-0.1916796819537129,-0.8225188130058214,-0.0,-0.4541246627857447,-0.3713474371716598,0.0
2018-11-13,1.0,-0.17665295079195084,-0.8224451834733104,-0.0,-0.45324389831463835,-0.3659883884786652,0.0
2018-11-14,1.0,-0.17655514529721808,-0.8225992840835424,-0.0,-0.45331040897432284,-0.36610389244341723,0.0
2018-11-15,1.0,-0.17637440090217085,-0.8266140400338314,-0.0,-0.4598815900761206,-0.35641387087679727,0.0
2018-11-16,1.0,-0.17207207207207206,-0.8176238738738739,-0.0,-0.4607826576576577,-0.3648648648648648,0.0
2018-11-19,1.0,-0.17819854393588805,-0.8178791128167504,-0.0,-0.4599018003273323,-0.3658502172808849,0.0
2018-11-20,1.0,-0.16262995223377355,-0.8159033436358528,-0.0,-0.4601854453498174,-0.371059286316381,0.0
2018-11-21,1.0,-0.16758188153310105,-0.8127665505226481,-0.0,-0.45770034843205576,-0.3494355400696864,0.0
2018-11-23,1.0,-0.16746665178322265,-0.8164871351230675,-0.0,-0.45691242953619465,-0.3497516325277669,0.0
2018-11-26,1.0,-0.1671269562306469,-0.8180879850475633,-0.0,-0.4557982536892906,-0.3485926297877089,0.0
2018-11-27,1.0,-0.163214811931834,-0.8189930777570821,-0.0,-0.4526424063829196,-0.34516694003502824,0.0
2018-11-28,1.0,-0.15779857773280492,-0.8538100458161172,-0.0,-0.45169632065660403,-0.347499789189645,0.0
2018-11-29,1.0,-0.14142033265539242,-0.8452901679993313,-0.0,-0.4492240826902181,-0.3501518401916808,0.0
2018-11-30,1.0,-0.14153597593247724,-0.8457895763113179,-0.0,-0.4500682470263796,-0.34822697011058806,0.0
2018-12-03,1.0,-0.14188982082648313,-0.8458494719536321,-0.0,-0.45030233789394486,-0.34848273748153924,0.0
2018-12-04,1.0,-0.1464318813716404,-0.8487937765046198,-0.0,-0.45901086864942287,-0.3541719324851855,0.0
2018-12-06,1.0,-0.14269625885842993,-0.8146184694830523,-0.0,-0.45668296434653627,-0.3328022853375817,0.0
2018-12-07,1.0,-0.14179370965526714,-0.8151078148605961,-0.0,-0.4568603213844252,-0.33308611454470544,0.0
2018-12-10,1.0,-0.13874704881128866,-0.8179871520342613,-0.0,-0.4572009004557185,-0.3313841761379235,0.0
2018-12-11,1.0,-0.1366432337434095,-0.8187335237258349,-0.0,-0.4566948594024605,-0.33397407732864676,0.0
2018-12-12,1.0,-0.1359116629127067,-0.8190408174476734,-0.0,-0.4566005603471955,-0.3352469373180245,0.0
2018-12-13,1.0,-0.13547785035955426,-0.8153373222813854,-0.0,-0.4602843497831695,-0.3335895043091618,0.0
2018-12-14,1.0,-0.12869040701696136,-0.8419246838770371,-0.0,-0.45613015688553166,-0.3401953460059213,0.0
2018-12-17,1.0,-0.1149688379019359,-0.8433897744195025,-0.0,-0.44572831062820584,-0.3536208703325796,0.0
2018-12-18,1.0,-0.10694410176275462,-0.837404391808537,-0.0,-0.4427721577980645,-0.3543328672862352,0.0
2018-12-19,1.0,-0.11509941777436011,-0.8364550148302757,-0.0,-0.4405415796990003,-0.3542238822366253,0.0
2018-12-20,1.0,-0.114082581350834,-0.8265791632485643,-0.0,-0.44353295050587915,-0.3502597757724911,0.0
2018-12-21,1.0,-0.11091755355344457,-0.8291461389803751,-0.0,-0.4460654889899017,-0.3357739731620349,0.0
2018-12-24,1.0,-0.10219946909366705,-0.8212525055528469,-0.0,-0.44290048214962885,-0.3423262365241887,0.0
2018-12-26,1.0,-0.1024033156605754,-0.8252011733993595,-0.0,-0.43001318728637944,-0.3336921710579433,0.0
2018-12-27,1.0,-0.08561670826218311,-0.8051490870878759,-0.0,-0.39868645737554187,-0.3376329961907264,0.0
2018-12-28,1.0,-0.08460690089806207,-0.8061288797857256,-0.0,-0.39835092694711416,-0.33679953783939925,0.0
2018-12-31,1.0,-0.08588086983926883,-0.8042073747242358,-0.0,-0.3987288580733271,-0.33753545540497953,0.0
2019-01-02,1.0,-0.08227665327767714,-0.8047307762988632,-0.0,-0.3978630122601139,-0.34042162190543696,0.0
2019-01-03,1.0,-0.08936069703968087,-0.802277976065505,-0.0,-0.40355343271047656,-0.32920428301490656,0.0
2019-01-04,1.0,-0.08439227604999083,-0.8045169911179815,-0.0,-0.4017344826682736,-0.32942070374931226,0.0
2019-01-07,1.0,-0.07209230292705592,-0.7882917763667339,-0.0,-0.40256052862526454,-0.31823344174281143,0.0
2019-01-08,1.0,-0.07390228818800249,-0.7803803339517625,-0.0,-0.40630797773654914,-0.3161976911976912,0.0
2019-01-09,1.0,-0.07203520691785052,-0.7731109738521721,-0.0,-0.40698991146798436,-0.32146901379452336,0.0
2019-01-10,1.0,-0.07334019557385486,-0.7697375193000514,-0.0,-0.41016469377251674,-0.3200463201235203,0.0
2019-01-11,1.0,-0.06964091403699674,-0.7654023524534951,-0.0,-0.42134307477071353,-0.3344214726151614,0.0
2019-01-14,1.0,-0.07039111941072726,-0.7630200228239444,-0.0,-0.42156862745098034,-0.33867621122523084,0.0
2019-01-15,1.0,-0.06731418480236846,-0.758037708409079,-0.0,-0.42268737339635376,-0.3489586038539448,0.0
2019-01-16,1.0,-0.05811810512654121,-0.760778715120052,-0.0,-0.41783257624918885,-0.35898767034393253,0.0
2019-01-17,1.0,-0.06490814396393128,-0.7506542637265826,-0.0,-0.4159821729329153,-0.359572979555878,0.0
2019-01-18,1.0,-0.06563233376792699,-0.7438070404172099,-0.0,-0.4202346805736636,-0.37788787483702735,0.0
2019-01-22,1.0,-0.0,-0.8656782996588821,-0.0,-0.44647074258724745,-0.31183416426134875,0.0
2019-01-23,1.0,-0.0,-0.8507066673672043,-0.0,-0.4523721956601692,-0.32396364209530815,0.0
2019-01-24,1.0,-0.0,-0.8391832027051823,-0.0,-0.4665653097066765,-0.31555217699022253,0.0
2019-01-25,1.0,-0.0,-0.8719127241989592,-0.0,-0.49016034022769894,-0.27947275272736877,0.0
2019-01-28,1.0,-0.0,-0.8785487315726416,-0.0,-0.45561806532270666,-0.2704068344012085,0.0
2019-01-29,1.0,-0.0,-0.8351504579153947,-0.0,-0.4472178753751828,-0.2829840178548524,0.0
2019-01-30,1.0,-0.0,-0.8348776492269888,-0.0,-0.44634995392648713,-0.27841199959045765,0.0
2019-01-31,1.0,-0.0,-0.8391322144903807,-0.0,-0.4302855096193205,-0.2889121981170692,0.0
2019-02-01,1.0,-0.0,-0.83807378203323,-0.0,-0.43826322930800543,-0.283761296433783,0.0
2019-02-04,1.0,-0.0,-0.8453613505380732,-0.0,-0.4282654154128628,-0.2764828887642169,0.0
2019-02-05,1.0,-0.0,-0.8443826814217962,-0.0,-0.42865520934264884,-0.2768116681115814,0.0
2019-02-06,1.0,-0.0,-0.8337344462082031,-0.0,-0.4475395565569154,-0.2790209432126581,0.0
2019-02-07,1.0,-0.0,-0.8361091923145803,-0.0,-0.44487937165809605,-0.2774323944022309,0.0
2019-02-08,1.0,-0.0,-0.8329871528579122,-0.0,-0.4508039079929226,-0.28050875708387824,0.0
2019-02-11,1.0,-0.0,-0.9324051407588739,-0.0,-0.7684822521419828,-0.35911872705018366,0.0
2019-02-12,1.0,-0.0,-0.9297002055908435,-0.0,-0.777317499769861,-0.3615023474178404,0.0
2019-02-13,1.0,-0.0,-0.9392605362805159,-0.0,-0.7812086322076163,-0.3580642182064464,0.0
2019-02-14,1.0,-0.0,-0.9144330533596837,-0.0,-0.8075592885375493,-0.36595232213438733,0.0
2019-02-15,1.0,-0.0,-0.9262773948255076,-0.0,-0.802849989181169,-0.36193626163024323,0.0
2019-02-19,1.0,-0.0,-0.912135442412259,-0.0,-0.8167325753830943,-0.3606030647553139,0.0
2019-02-20,1.0,-0.0,-0.915268378603875,-0.0,-0.8177435802354686,-0.35712740644603075,0.0
2019-02-21,1.0,-0.0,-0.9171897708648998,-0.0,-0.8204644546831998,-0.35458734036302914,0.0
2019-02-22,1.0,-0.0,-0.8998582609231528,-0.0,-0.840358661490109,-0.3410673568743452,0.0
2019-02-25,1.0,-0.0,-0.8956409309198373,-0.0,-0.8394286417928826,-0.34336904322127815,0.0
2019-02-26,1.0,-0.0,-0.9000889597840425,-0.0,-0.826375042179208,-0.34111475812141473,0.0
2019-02-27,1.0,-0.0,-0.8964279138280243,-0.0,-0.8334867734609955,-0.3388878659547045,0.0
2019-02-28,1.0,-0.0,-0.8941678695371764,-0.0,-0.8319154817112496,-0.34510610853475016,0.0
2019-03-01,1.0,-0.0,-0.8951905905536055,-0.0,-0.8273292690436602,-0.35648746844017487,0.0
2019-03-04,1.0,-0.0,-0.8971412728728975,-0.0,-0.8314028710492268,-0.3520115827737046,0.0
2019-03-05,1.0,-0.0,-0.8923518873169827,-0.0,-0.8380181627231728,-0.35855933774016185,0.0
2019-03-06,1.0,-0.0,-0.8916857125208475,-0.0,-0.8393662363333128,-0.35749583050219286,0.0
2019-03-07,1.0,-0.0,-0.8783487992107778,-0.0,-0.8547646206492586,-0.3497857385084934,0.0
2019-03-08,1.0,-0.0,-0.8742345590749433,-0.0,-0.8908644431320134,-0.3432905411706195,0.0
2019-03-11,1.0,-0.0,-0.8698462503922185,-0.0,-0.8906495136491999,-0.37721995607154063,0.0
2019-03-12,1.0,-0.0,-0.8449023517867883,-0.0,-0.9083341246478651,-0.41202165036558736,0.0
2019-03-13,1.0,-0.0,-0.8526791396207204,-0.0,-0.9123393152602775,-0.41688939798905433,0.0
2019-03-14,1.0,-0.0,-0.8561537239955535,-0.0,-0.9040495474035255,-0.4159123392091472,0.0
2019-03-15,1.0,-0.0,-0.8483815470880592,-0.0,-0.9101248884924175,-0.4274244934369823,0.0
2019-03-18,1.0,-0.0,-0.8615854639009486,-0.0,-0.9158707187650748,-0.4384627753658144,0.0
2019-03-19,1.0,-0.0,-0.863375282349145,-0.0,-0.9144562762181347,-0.44901581155211356,0.0
2019-03-20,1.0,-0.0,-0.860667915509334,-0.0,-0.9160583941605839,-0.4530715070085911,0.0
2019-03-21,1.0,-0.0,-0.860683815925543,-0.0,-0.9094493278179938,-0.46151111685625645,0.0
2019-03-22,1.0,-0.0,-0.8548087876322212,-0.0,-0.9365012205044752,-0.46340113913751013,0.0
2019-03-25,1.0,-0.0,-0.8140052947633499,-0.0,-0.9534125395492994,-0.46109640343513913,0.0
2019-03-26,1.0,-0.0,-0.8303643856062819,-0.0,-0.958532074369707,-0.45585515428793927,0.0
2019-03-27,1.0,-0.0,-0.8075540150950731,-0.0,-0.9743124615334781,-0.45741958472352695,0.0
2019-03-28,1.0,-0.0,-0.7996766892984157,-0.0,-0.9601357904946654,-0.4732945360491432,0.0
2019-03-29,1.0,-0.0,-0.8014289871003202,-0.0,-0.9606543597038572,-0.47091914260773987,0.0
2019-04-01,1.0,-0.0,-0.811770034617749,-0.0,-0.9594292924390955,-0.46410430618913584,0.0
2019-04-02,1.0,-0.0,-0.8230337078651686,-0.0,-0.9736536226268888,-0.43206767402815444,0.0
2019-04-03,1.0,-0.0,-0.8249419054996127,-0.0,-0.9662083656080558,-0.4363219726310354,0.0
2019-04-04,1.0,-0.0,-0.821985976023524,-0.0,-0.9708210812033475,-0.4385239280059456,0.0
2019-04-05,1.0,-0.0,-0.8205468370813784,-0.0,-0.9701666397023135,-0.4450412554602815,0.0
2019-04-08,1.0,-0.0,-0.8120636152055857,-0.0,-0.9804758210499094,-0.4399405223687613,0.0
2019-04-09,1.0,-0.0,-0.8081423616738518,-0.0,-0.9980227545298369,-0.43518848659686876,0.0
2019-04-10,1.0,-0.0,-0.808942957905976,-0.0,-1.0017795321448215,-0.4247905005338596,0.0
2019-04-11,1.0,-0.0,-0.7982342668650152,-0.0,-1.0094754543690576,-0.4262337494340599,0.0
2019-04-12,1.0,-0.0,-0.8024413748795374,-0.0,-0.9909412142627689,-0.4189527786700932,0.0
2019-04-15,1.0,-0.0,-0.8023457583547559,-0.0,-0.993155526992288,-0.417866323907455,0.0
2019-04-16,1.0,-0.0,-0.8061106470474846,-0.0,-0.9908115401914799,-0.41582599755831134,0.0
2019-04-17,1.0,-0.0,-0.8076268191602146,-0.0,-0.9874385581649373,-0.4175474668294407,0.0
2019-04-18,1.0,-0.0,-0.8087715918577024,-0.0,-0.9871893662107494,-0.4146920952931355,0.0
2019-04-22,1.0,-0.0,-0.807759175788796,-0.0,-0.9905666452028332,-0.42124919510624603,0.0
2019-04-23,1.0,-0.0,-0.80814103390486,-0.0,-0.9863993812040738,-0.4283550341626918,0.0
2019-04-24,1.0,-0.0,-0.800489280885856,-0.0,-0.9851928152964656,-0.43327110023820253,0.0
2019-04-25,1.0,-0.0,-0.8070124508096252,-0.0,-0.9958067221469582,-0.42277917553706207,0.0
2019-04-26,1.0,-0.0,-0.7978489761643305,-0.0,-1.0057166849686712,-0.426167560235127,0.0
2019-04-29,1.0,-0.0,-0.7645655654674377,-0.0,-1.0228735744861612,-0.48018168153449003,0.0
2019-04-30,1.0,-0.0,-0.7581441263573544,-0.0,-1.0506416584402765,-0.4818032247449819,0.0
2019-05-01,1.0,-0.0,-0.7406698564593301,-0.0,-1.0653027553209042,-0.49381290216135953,0.0
2019-05-02,1.0,-0.0,-0.736185207139564,-0.0,-1.0689916353816769,-0.48797997760653367,0.0
2019-05-03,1.0,-0.0,-0.7370534979423867,-0.0,-1.0685102880658437,-0.48661728395061726,0.0
2019-05-06,1.0,-0.0,-0.711838774369596,-0.0,-1.0789689976000263,-0.49682743202814217,0.0
2019-05-07,1.0,-0.0,-0.7088670112936684,-0.0,-1.0835336340588062,-0.500246946099898,0.0
2019-05-08,1.0,-0.0,-0.7066115702479339,-0.0,-1.061393152302243,-0.5115440115440115,0.0
2019-05-09,1.0,-0.0,-0.7025499474237644,-0.0024316508937960043,-1.073869610935857,-0.5071635120925342,0.0
2019-05-10,1.0,-0.0,-0.7002893214097844,-0.0,-1.0783469226722777,-0.5091070489216202,0.0
2019-05-13,1.0,-0.0,-0.7000460253797094,-0.0,-1.0750542441975146,-0.5124268525215333,0.0
2019-05-14,1.0,-0.0,-0.6456429105812705,-0.04651465374231533,-1.04716520834011,-0.5134502163094038,0.0
2019-05-15,1.0,-0.0,-0.6553374352964156,-0.049191001725428916,-1.0524790832438065,-0.4984861802910441,0.0
2019-05-16,1.0,-0.0,-0.6555269922879177,-0.049038430249585103,-1.0510559370017245,-0.49842178907292306,0.0
2019-05-17,1.0,-0.0,-0.6539027019962754,-0.05400725324272225,-1.064789100532558,-0.4945273956937955,0.0
2019-05-20,1.0,-0.0,-0.6431929480901076,-0.0624224616389161,-1.063630427685276,-0.49555990858635324,0.0
2019-05-21,1.0,-0.0,-0.637540347559584,-0.06654494473606991,-1.0616217273646116,-0.49470183561018555,0.0
2019-05-22,1.0,-0.0,-0.6272970155089274,-0.07738172813762544,-1.062296363873322,-0.49120291932751203,0.0
2019-05-23,1.0,-0.0,-0.6256955969930684,-0.0919327020078753,-1.0618959289270722,-0.47473071040385306,0.0
2019-05-24,1.0,-0.0,-0.6091032961328834,-0.1010576174409551,-1.0594342071113418,-0.47463015831819366,0.0
2019-05-28,1.0,-0.0,-0.6054501216545012,-0.10076236820762367,-1.0608272506082725,-0.47708029197080287,0.0
2019-05-29,1.0,-0.0,-0.6095358322004273,-0.10111995856800673,-1.06156535249563,-0.4646209619990937,0.0
2019-05-30,1.0,-0.0,-0.6104581512060872,-0.10263882143435324,-1.0629431762991743,-0.46180994010037235,0.0
2019-05-31,1.0,-0.0,-0.6168290866707676,-0.09978308026030369,-1.060802279276071,-0.4601936089616991,0.0
2019-06-03,1.0,-0.0,-0.6212560386473429,-0.12347826086956522,-1.0568115942028986,-0.41906602254428343,0.0
2019-06-04,1.0,-0.0,-0.6142571833526608,-0.11876691148047933,-1.0580788558175493,-0.43013142636258217,0.0
2019-06-05,1.0,-0.0,-0.6055952077491715,-0.13882870252357887,-1.0600943155748153,-0.38181876115217944,0.0
2019-06-06,1.0,-0.0,-0.611733978850809,-0.13202318766721874,-1.0533825965091095,-0.38797936042808,0.0
2019-06-07,1.0,-0.0,-0.6262346269037151,-0.13359459631682918,-1.039412476900529,-0.38686038361052705,0.0
2019-06-10,1.0,-0.0,-0.6229283964754907,-0.1192543817794319,-1.0522950663231225,-0.3864554505837071,0.0
2019-06-11,1.0,-0.0,-0.623235509670841,-0.15406430232928656,-1.0358155689385975,-0.3733550011152535,0.0
2019-06-12,1.0,-0.0,-0.6169637173774666,-0.15092297899427118,-1.0368555060471039,-0.3779439847231063,0.0
2019-06-13,1.0,-0.0,-0.6116953473550032,-0.14984066284257488,-1.0348948374760993,-0.3903123008285532,0.0
2019-06-14,1.0,-0.0,-0.6098594691055097,-0.15620917115452027,-1.0357222523182819,-0.3848507058411141,0.0
2019-06-17,1.0,-0.0,-0.5964149918522541,-0.1576189411125667,-1.0557880947055627,-0.3853723999105345,0.0
2019-06-18,1.0,-0.0,-0.6019705375932658,-0.1623302085326191,-1.0420891524775204,-0.3821822587845163,0.0
2019-06-19,1.0,-0.0,-0.5945480631276902,-0.16773473617089113,-1.040363462458154,-0.3855890323609119,0.0
2019-06-20,1.0,-0.0,-0.5985074148810096,-0.15182088978572114,-1.0577816213446078,-0.39486243233720897,0.0
2019-06-21,1.0,-0.0,-0.6003205128205128,-0.15320512820512822,-1.0560897435897436,-0.3955128205128205,0.0
2019-06-24,1.0,-0.0,-0.594002825221523,-0.15590086040837295,-1.0535828945678696,-0.40702452805958655,0.0
2019-06-25,1.0,-0.0,-0.5889416902132032,-0.15653095299255074,-1.0564795787310557,-0.40893912150012846,0.0
2019-06-26,1.0,-0.0,-0.5871975320543719,-0.1508724573411742,-1.0468845399916449,-0.4285163404993733,0.0
2019-06-27,1.0,-0.0,-0.5783969883200875,-0.16026899192380706,-1.044692557675601,-0.43421603011679905,0.0
2019-06-28,1.0,-0.0,-0.5584745490208689,-0.1674330364320396,-1.0553393999807068,-0.4342904916556803,0.0
2019-07-01,1.0,-0.0,-0.5603265411068972,-0.16603458250305325,-1.0562126373979557,-0.4314456514752201,0.0
2019-07-02,1.0,-0.0,-0.5626203620490435,-0.16260110412119655,-1.0532160739504428,-0.4312491975863397,0.0
2019-07-03,1.0,-0.0,-0.5723189616397867,-0.15462957013429288,-1.048641007517831,-0.4371907729872133,0.0
2019-07-05,1.0,-0.0,-0.5593405533952502,-0.16171224732461353,-1.0516759327698686,-0.44094867757174533,0.0
2019-07-08,1.0,-0.0,-0.5565594855305466,-0.1640192926045016,-1.0535369774919614,-0.44135048231511254,0.0
2019-07-09,1.0,-0.0,-0.5461743972704155,-0.16596388450767696,-1.0566839411594298,-0.45002736022145684,0.0
2019-07-10,1.0,-0.0,-0.5231111397627642,-0.15736204228984013,-1.081324136152656,-0.4615136668385766,0.0
2019-07-11,1.0,-0.0,-0.5235544656685597,-0.16000903458957152,-1.0816662364481155,-0.4614093959731544,0.0
2019-07-12,1.0,-0.0,-0.5282696339300113,-0.15845831317529432,-1.0756007095629738,-0.4629575874858894,0.0
2019-07-15,1.0,-0.0,-0.46784414606600583,-0.1188354875141172,-1.0626803864976786,-0.4878278328523027,0.0
2019-07-16,1.0,-0.0,-0.46985381767990464,-0.13162682727900119,-1.0580337536859277,-0.4774766296505427,0.0
2019-07-17,1.0,-0.0,-0.47024518718254216,-0.1304007023264564,-1.055308208440459,-0.4794318680629585,0.0
2019-07-18,1.0,-0.0,-0.4713421704114568,-0.13393500673748865,-1.0565635674218923,-0.47190623922785246,0.0
2019-07-19,1.0,-0.0,-0.4727158752546623,-0.13577809120827455,-1.0555085409810374,-0.47030246042939977,0.0
2019-07-22,1.0,-0.0,-0.452381698036391,-0.1253014312110488,-1.0592214462434626,-0.4948795841032226,0.0
2019-07-23,1.0,-0.0,-0.4568397262853915,-0.11931069119216525,-1.0615543976395254,-0.5012241823089961,0.0
2019-07-24,1.0,-0.0,-0.45605312018126315,-0.11203071403845549,-1.069735972558769,-0.5090788935393523,0.0
2019-07-25,1.0,-0.0,-0.43980374889923257,-0.12014089822619196,-1.0850421436658697,-0.5000629009938357,0.0
2019-07-26,1.0,-0.0,-0.4187683835033482,-0.11918768383503349,-1.087896614306277,-0.5032229801614619,0.0
2019-07-29,1.0,-0.0,-0.39539407630522083,-0.12289784136546186,-1.0876631526104419,-0.5315951305220883,0.0
2019-07-30,1.0,-0.0,-0.3791318074191003,-0.1286503551696922,-1.096132596685083,-0.5531176006314128,0.0
2019-07-31,1.0,-0.0,-0.3921228009222703,-0.1278228735668488,-1.0903951233378604,-0.5480875525093963,0.0
2019-08-01,1.0,-0.0,-0.4092681086519115,-0.14144240442655936,-1.0610538229376258,-0.5320988430583502,0.0
2019-08-02,1.0,-0.0,-0.40797315099429143,-0.12678000125462643,-1.04598205884198,-0.5558308763565649,0.0
2019-08-05,1.0,-0.0,-0.4068136272545091,-0.12640906813627256,-1.0473446893787577,-0.5507264529058117,0.0
2019-08-06,1.0,-0.0,-0.40785367812895845,-0.12772268050792474,-1.0065807767170265,-0.547440294126734,0.0
2019-08-07,1.0,-0.0,-0.42356638831541,-0.11422672788340062,-0.9930052691584753,-0.5505808399839769,0.0
2019-08-08,1.0,-0.0,-0.42560532314706423,-0.11545807405581911,-0.9913437249707349,-0.5481177992729961,0.0
2019-08-09,1.0,-0.0,-0.4156831488918181,-0.111431286594525,-0.9806872873302475,-0.5577388798626651,0.0
2019-08-12,1.0,-0.0,-0.4129715825575698,-0.12209088682018618,-0.9823615874571288,-0.5448003429691328,0.0
2019-08-13,1.0,-0.0,-0.39681565788262724,-0.11985765561247969,-0.9938031107157101,-0.5572905482099579,0.0
2019-08-14,1.0,-0.0,-0.40046501667329515,-0.11799798084865543,-0.9892617860311438,-0.5515648422920427,0.0
2019-08-15,1.0,-0.0,-0.41072023755416176,-0.12723085780080598,-0.9675787049662152,-0.5244977729297337,0.0
2019-08-16,1.0,-0.0,-0.4251025679987844,-0.11937395532593831,-0.9560553107430481,-0.5385503722838474,0.0
2019-08-19,1.0,-0.0,-0.4062168951844789,-0.1230061442537607,-0.9647689094706255,-0.5327643088471201,0.0
2019-08-20,1.0,-0.0,-0.4107466473359913,-0.12078651685393259,-0.9644496798356893,-0.5244351818291652,0.0
2019-08-21,1.0,-0.0,-0.41561849606370466,-0.11649021204717523,-0.9663982143395772,-0.5178415226374687,0.0
2019-08-22,1.0,-0.0,-0.41882324586509206,-0.10728165577079506,-0.961648540354894,-0.5249299551110174,0.0
2019-08-23,1.0,-0.0,-0.41627731725697065,-0.10676714393368501,-0.9617483044461191,-0.5295252449133383,0.0
2019-08-26,1.0,-0.0,-0.40877350044762756,-0.10343181139958223,-0.9514771709937332,-0.5205013428827215,0.0
2019-08-27,1.0,-0.0,-0.40686756684252884,-0.10316253837670274,-0.9491490059316223,-0.5215356642522876,0.0
2019-08-28,1.0,-0.0,-0.39592955689978837,-0.11177329479424299,-0.9559283649691587,-0.5161655591644567,0.0
2019-08-29,1.0,-0.0,-0.38078631255775136,-0.12137470565441592,-0.9668842588452711,-0.5116396911979493,0.0
2019-08-30,1.0,-0.0,-0.3776793412016529,-0.12417873175372358,-0.9653655201117817,-0.5056634063679876,0.0
2019-09-03,1.0,-0.0,-0.38333382917323655,-0.1272126855680838,-0.970993365662095,-0.49349953886889003,0.0
