Date,ADTN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.5272607394634071,-1.5044377947963685,-0.0,-1.0259674392656082,-1.0140995080387483,0.0
2018-10-22,1.0,-0.5271934715393584,-1.4937401794312941,-0.0,-1.029955902478585,-1.0177910689847434,0.0
2018-10-23,1.0,-0.5378791728062597,-1.4985010924241655,-0.0,-1.0269295259387226,-1.0177328387785174,0.0
2018-10-24,1.0,-0.5345816207438981,-1.4932257573451058,-0.0,-1.0269447404475567,-1.0195362054092454,0.0
2018-10-25,1.0,-0.4734011627906977,-1.403827519379845,-0.0,-1.0142441860465117,-0.9534883720930233,0.0
2018-10-26,1.0,-0.442367452311517,-1.3796433522971745,-0.0,-1.0216092173829898,-0.9371802839795382,0.0
2018-10-29,1.0,-0.4060937871935254,-1.3995239228755059,-0.0,-1.0068079028802668,-0.9482980242799335,0.0
2018-10-30,1.0,-0.4059792440255165,-1.3994096924688184,-0.0,-1.0067599733409502,-0.9483480910216129,0.0
2018-10-31,1.0,-0.4075471698113208,-1.3750471698113207,-0.0,-0.9971698113207548,-0.9372169811320755,0.0
2018-11-01,1.0,-0.36975147928994084,-1.4148639053254437,-0.0,-1.0035502958579883,-0.9455621301775149,0.0
2018-11-02,1.0,-0.372980841472577,-1.3840157776108188,-0.0,-1.003380916604057,-0.935339969947408,0.0
2018-11-05,1.0,-0.36847045571877785,-1.3958792884967381,-0.0,-1.0037546346271178,-0.9251889050546768,0.0
2018-11-06,1.0,-0.3695448146410136,-1.3958235570154855,-0.0,-1.0029563585171282,-0.9243078366963866,0.0
2018-11-07,1.0,-0.3682506919360135,-1.3971947272130225,-0.0,-1.0013135056527653,-0.9243326922174789,0.0
2018-11-08,1.0,-0.3327773917072041,-1.392819087329164,-0.0,-0.9829974519342136,-0.9242529534398889,0.0
2018-11-09,1.0,-0.33157113708031904,-1.394129104062326,-0.0,-0.986505286588759,-0.9251994064181043,0.0
2018-11-12,1.0,-0.329460580912863,-1.3745043798985708,-0.0,-0.9880129091747348,-0.9183955739972337,0.0
2018-11-13,1.0,-0.30656434151020967,-1.3697409894477184,-0.0,-0.9827783107213011,-0.9090037001507469,0.0
2018-11-14,1.0,-0.3105390921998809,-1.3712270416342234,-0.0,-0.987221178949297,-0.9112352860349012,0.0
2018-11-15,1.0,-0.30899698271921,-1.372268446557557,-0.0,-0.9900795464935541,-0.9002925848038767,0.0
2018-11-16,1.0,-0.30419930770632175,-1.3584897066860993,-0.0,-0.9866095828019675,-0.905219529969029,0.0
2018-11-19,1.0,-0.3091157702825889,-1.3581586144029172,-0.0,-0.9852780309936189,-0.9053327256153144,0.0
2018-11-20,1.0,-0.2555048153004476,-1.347244201293123,-0.0,-0.9888773341773296,-0.9297825202333047,0.0
2018-11-21,1.0,-0.2523663571621743,-1.3458036599657441,-0.0,-0.9863427386640223,-0.9228342197782385,0.0
2018-11-23,1.0,-0.2528974069898534,-1.3475084554678693,-0.0,-0.986065388951522,-0.9231116121758737,0.0
2018-11-26,1.0,-0.25211826212367044,-1.3502794303226968,-0.0,-0.9837750135208221,-0.9207679826933478,0.0
2018-11-27,1.0,-0.2346378767431399,-1.3646423751686911,-0.0,-0.9818713450292398,-0.9172739541160594,0.0
2018-11-28,1.0,-0.2335434488968933,-1.3734804142278254,-0.0,-0.9793336334984242,-0.9161638901395768,0.0
2018-11-29,1.0,-0.18356713426853707,-1.3580494321977288,-0.0,-0.9809841906034291,-0.9307503896682253,0.0
2018-11-30,1.0,-0.18276553106212426,-1.3584947673124026,-0.0,-0.9812068581607659,-0.9309285237140948,0.0
2018-12-03,1.0,-0.18033370411568408,-1.3586206896551725,-0.0,-0.9804671857619577,-0.9299221357063403,0.0
2018-12-04,1.0,-0.17455739450681104,-1.3592314860007988,-0.0,-0.9763943736965879,-0.926920175711053,0.0
2018-12-06,1.0,-0.16040456208306433,-1.2725199053152572,-0.0,-0.9824833225737035,-0.8884871960404562,0.0
2018-12-07,1.0,-0.16442837465564739,-1.2724690082644627,-0.0,-0.9826101928374656,-0.8848570936639119,0.0
2018-12-10,1.0,-0.14234633066575855,-1.271156138259833,-0.0,-0.9758641239570919,-0.8674016686531586,0.0
2018-12-11,1.0,-0.13588716550196012,-1.2746718936424069,-0.0,-0.975115050281234,-0.8754900289756264,0.0
2018-12-12,1.0,-0.13429716820197884,-1.2761429546229957,-0.0,-0.9756055953599454,-0.8787529853292393,0.0
2018-12-13,1.0,-0.13521006611217742,-1.2759650245254854,-0.0,-0.9752185967157178,-0.8789507357645554,0.0
2018-12-14,1.0,-0.13894216425861994,-1.2661211268806205,-0.0,-0.9788177129949281,-0.8781911946468909,0.0
2018-12-17,1.0,-0.12303320751516181,-1.2643878027057975,-0.0,-0.9654353450103906,-0.8881631960642945,0.0
2018-12-18,1.0,-0.11440981739973854,-1.2572006916037617,-0.0,-0.9599797579386834,-0.885505840678109,0.0
2018-12-19,1.0,-0.11584363007632945,-1.2567368110319235,-0.0,-0.9593050225614641,-0.8852106439505757,0.0
2018-12-20,1.0,-0.1149800963754452,-1.240100565681961,-0.0,-0.9587261680284936,-0.8763880159228996,0.0
2018-12-21,1.0,-0.10729488356564561,-1.2463483849428263,-0.0,-0.9679909857274017,-0.851640096819965,0.0
2018-12-24,1.0,-0.08086286849950314,-1.2208512752567076,-0.0,-0.9627774097383238,-0.8759937065253395,0.0
2018-12-26,1.0,-0.08058698147237252,-1.2346696179701588,-0.0,-0.9284718806361698,-0.8553041482210199,0.0
2018-12-27,1.0,-0.04305675484731926,-1.183766386686553,-0.0,-0.8492817332600674,-0.8488892377737656,0.0
2018-12-28,1.0,-0.03592461719670201,-1.1926580290537887,-0.0,-0.8506085590891246,-0.8469572045543777,0.0
2018-12-31,1.0,-0.038697257798381395,-1.1890469081480317,-0.0,-0.8520468295749195,-0.8489039050836804,0.0
2019-01-02,1.0,-0.03307148468185389,-1.190102120974077,-0.0,-0.8510997643362137,-0.8534564021995288,0.0
2019-01-03,1.0,-0.03654706759833556,-1.1883489047656433,-0.0,-0.8526340582554761,-0.8480411399858678,0.0
2019-01-04,1.0,-0.0,-1.207145928618897,-0.0,-0.8371838473867323,-0.8648606387553263,0.0
2019-01-07,1.0,-0.0,-1.1693566893597491,-0.0,-0.819819475254341,-0.8355006501950585,0.0
2019-01-08,1.0,-0.0,-1.1615575491506012,-0.0,-0.822866959343386,-0.8330979194502768,0.0
2019-01-09,1.0,-0.0,-1.1576659038901602,-0.0,-0.8219679633867277,-0.8342105263157895,0.0
2019-01-10,1.0,-0.0,-1.1553472063419468,-0.0,-0.8230810275173414,-0.8328378687399954,0.0
2019-01-11,1.0,-0.0,-1.1498223224179436,-0.0,-0.8289327882006802,-0.8422681594130907,0.0
2019-01-14,1.0,-0.0,-1.1495087732711498,-0.0,-0.8328300011468328,-0.8403990978248405,0.0
2019-01-15,1.0,-0.0,-1.141354246365723,-0.0,-0.8280795715378729,-0.8561208875286915,0.0
2019-01-16,1.0,-0.0,-1.14001758342571,-0.0,-0.8155651542372233,-0.8669011123428003,0.0
2019-01-17,1.0,-0.0,-1.1365042979942694,-0.0,-0.8157784145176695,-0.8681566380133716,0.0
2019-01-18,1.0,-0.0,-1.117586127522443,-0.0,-0.8172715414716488,-0.9015575845929563,0.0
2019-01-22,1.0,-0.0,-1.2144590574604666,-0.0,-0.8196727728197903,-0.8800688899326758,0.0
2019-01-23,1.0,-0.0,-1.1809654631083202,-0.0,-0.8316326530612245,-0.9120486656200941,0.0
2019-01-24,1.0,-0.0,-1.169550584042764,-0.0,-0.8754702039200158,-0.9146307661849139,0.0
2019-01-25,1.0,-0.0,-1.2030256801423849,-0.0,-0.923213831680651,-1.111407746419188,0.0
2019-01-28,1.0,-0.0,-1.1933398545485476,-0.0,-0.9462425041466422,-1.1133415557351254,0.0
2019-01-29,1.0,-0.0,-1.1973917174072637,-0.0,-0.9528868160815304,-1.1681133134689297,0.0
2019-01-30,1.0,-0.0,-1.1979868671159495,-0.0,-0.9533437013996889,-1.1686970796613099,0.0
2019-01-31,1.0,-0.0,-1.2214408973252804,-0.0,-0.8970664365832615,-1.1955565142364106,0.0
2019-02-01,1.0,-0.0,-1.2201894381730893,-0.0,-0.9046321525885559,-1.2002941049262574,0.0
2019-02-04,1.0,-0.0,-1.2289432722241438,-0.0,-0.9086388792805258,-1.1861812521618815,0.0
2019-02-05,1.0,-0.0,-1.2116640006917125,-0.0,-0.8946435519432797,-1.2169383078984914,0.0
2019-02-06,1.0,-0.0,-1.2104808024904876,-0.0,-0.8934192320996195,-1.219863369076444,0.0
2019-02-07,1.0,-0.0,-1.19824168246854,-0.0,-0.8875624892259955,-1.2237976210998105,0.0
2019-02-08,1.0,-0.0,-1.1903345404380066,-0.0,-0.9025262976375238,-1.2182272805656147,0.0
2019-02-11,1.0,-0.0,-1.1742063835308365,-0.0,-0.9066689732722082,-1.244010033734106,0.0
2019-02-12,1.0,-0.0,-1.1819601040763228,-0.0,-0.9132263660017346,-1.2413269731136167,0.0
2019-02-13,1.0,-0.0,-1.2123222748815166,-0.0,-0.8860404997845757,-1.2101249461439034,0.0
2019-02-14,1.0,-0.0,-1.1885504428602292,-0.0,-0.9125513069777491,-1.2194858500756103,0.0
2019-02-15,1.0,-0.0,-1.216944024205749,-0.0,-0.8985087529716879,-1.2070023773503349,0.0
2019-02-19,1.0,-0.0,-1.195384415921172,-0.0,-0.920134837287696,-1.2062319028480055,0.0
2019-02-20,1.0,-0.0,-1.1962378378378378,-0.0,-0.9263567567567567,-1.2017297297297296,0.0
2019-02-21,1.0,-0.0,-1.1910238671739881,-0.0,-0.9281822898650985,-1.2045572466274646,0.0
2019-02-22,1.0,-0.0,-1.1946340620409572,-0.0,-0.9262939600794954,-1.1994729110861488,0.0
2019-02-25,1.0,-0.0,-1.185594727028316,-0.0,-0.9418498764147262,-1.2089241576687912,0.0
2019-02-26,1.0,-0.0,-1.1811448984926376,-0.0,-0.9511196305654788,-1.2242746362289796,0.0
2019-02-27,1.0,-0.0,-1.1836272588721968,-0.0,-0.9616372741127804,-1.2091878946222512,0.0
2019-02-28,1.0,-0.0,-1.1919592298980748,-0.0,-0.9690739611464414,-1.1947904869762174,0.0
2019-03-01,1.0,-0.0,-1.1964822151595629,-0.0,-0.9681744960599068,-1.1890373982324003,0.0
2019-03-04,1.0,-0.0,-1.1997920187183153,-0.0,-0.9345725551367043,-1.1985354651414708,0.0
2019-03-05,1.0,-0.0,-1.1721653064768187,-0.0,-0.9715662441396076,-1.19729987845112,0.0
2019-03-06,1.0,-0.0,-1.1756598112961434,-0.0,-0.9689116918126875,-1.2034001478325145,0.0
2019-03-07,1.0,-0.0,-1.1503664830637115,-0.0,-0.9938847204753437,-1.1928698442989114,0.0
2019-03-08,1.0,-0.0,-1.1421805104815368,-0.0,-1.0356986229278133,-1.2076572230506095,0.0
2019-03-11,1.0,-0.0,-1.1381631387831017,-0.0,-1.0340093880081482,-1.2561332034363655,0.0
2019-03-12,1.0,-0.0,-1.0619172949101128,-0.0,-1.0606236338493107,-1.3383592809028861,0.0
2019-03-13,1.0,-0.0,-1.0824728382867919,-0.0,-1.0718775253658974,-1.3351441142138816,0.0
2019-03-14,1.0,-0.0,-1.0817178244480343,-0.0,-1.0729222760725183,-1.3328397056183807,0.0
2019-03-15,1.0,-0.0,-1.0723358256012974,-0.0,-1.079452301594451,-1.3523106026484102,0.0
2019-03-18,1.0,-0.0,-1.0970754373177842,-0.0,-1.0948888483965016,-1.3634748542274053,0.0
2019-03-19,1.0,-0.0,-1.0966046702920074,-0.0,-1.0932230498560527,-1.3799753233103325,0.0
2019-03-20,1.0,-0.0,-1.1061922619592062,-0.0,-1.0815421201865911,-1.3856215128510017,0.0
2019-03-21,1.0,-0.0,-1.1082773435714612,-0.0,-1.1070432835138717,-1.3552721788015905,0.0
2019-03-22,1.0,-0.0,-1.1006075110456552,-0.0,-1.154409057437408,-1.3473398379970545,0.0
2019-03-25,1.0,-0.0,-1.018590909090909,-0.0,-1.1796363636363636,-1.3472272727272727,0.0
2019-03-26,1.0,-0.0,-1.034273180094137,-0.0,-1.1699492756934609,-1.3655348900973356,0.0
2019-03-27,1.0,-0.0,-1.0097167100041058,-0.0,-1.1837963596551253,-1.368322613019479,0.0
2019-03-28,1.0,-0.0,-1.0032873710163455,-0.0,-1.1780202721212676,-1.3844854351200804,0.0
2019-03-29,1.0,-0.0,-0.9947507759722477,-0.0,-1.1768760270220924,-1.3929158298338506,0.0
2019-04-01,1.0,-0.0,-1.0147375165911483,-0.0,-1.1817932170808734,-1.3803377728957849,0.0
2019-04-02,1.0,-0.0,-1.0192579747182038,-0.0,-1.18244877469995,-1.3617943686396203,0.0
2019-04-03,1.0,-0.0,-1.0192959001782531,-0.0,-1.1064171122994653,-1.3306149732620323,0.0
2019-04-04,1.0,-0.0,-1.01690681179462,-0.0,-1.107463086050765,-1.3364857028148278,0.0
2019-04-05,1.0,-0.0,-1.0089385474860335,-0.0,-1.1206703910614524,-1.3396648044692738,0.0
2019-04-08,1.0,-0.0,-0.9953125,-0.0,-1.1244196428571427,-1.3445535714285715,0.0
2019-04-09,1.0,-0.0,-0.9692802286122522,-0.0,-1.1724415074120378,-1.3233166636899447,0.0
2019-04-10,1.0,-0.0,-0.9479073510999821,-0.0,-1.2067608656769808,-1.3168037918082631,0.0
2019-04-11,1.0,-0.0,-0.9183006535947713,-0.0,-1.253290357238786,-1.3050855045214433,0.0
2019-04-12,1.0,-0.0,-0.9175954523074168,-0.0,-1.25419632066604,-1.3042836041358936,0.0
2019-04-15,1.0,-0.0,-0.9193613310076478,-0.0,-1.2452703609284852,-1.3078402433024732,0.0
2019-04-16,1.0,-0.0,-0.9131017236759846,-0.0,-1.2419844601232473,-1.3103956416897382,0.0
2019-04-17,1.0,-0.0,-0.8987267999641352,-0.0,-1.245763471711647,-1.3386084461579844,0.0
2019-04-18,1.0,-0.0,-0.8995112326801488,-0.0,-1.243217792924084,-1.3413299852024572,0.0
2019-04-22,1.0,-0.0,-0.8802239355694151,-0.0,-1.497912881206109,-1.5327309335559594,0.0
2019-04-23,1.0,-0.0,-0.8782997762863535,-0.0,-1.5567486950037284,-1.5364156102411135,0.0
2019-04-24,1.0,-0.0,-0.8546058832283348,-0.0,-1.558757874894588,-1.5471997618929512,0.0
2019-04-25,1.0,-0.0,-0.855050153937829,-0.0,-1.5712583176085013,-1.5394279471645644,0.0
2019-04-26,1.0,-0.0,-0.8455794504181602,-0.0,-1.5729291119076063,-1.5595878136200718,0.0
2019-04-29,1.0,-0.0,-0.8329268899616783,-0.0,-1.5716916339023541,-1.5721893196635646,0.0
2019-04-30,1.0,-0.0,-0.813523979743819,-0.0,-1.569854036341972,-1.5813722569754745,0.0
2019-05-01,1.0,-0.0,-0.817852355657052,-0.0,-1.5690314253090403,-1.5776200168793129,0.0
2019-05-02,1.0,-0.0,-0.8169496574322312,-0.0,-1.5527256478999105,-1.5950749677291234,0.0
2019-05-03,1.0,-0.0,-0.8227087677489823,-0.0,-1.5491013802005762,-1.592940125111707,0.0
2019-05-06,1.0,-0.0,-0.7709253287025551,-0.0,-1.5696849417018108,-1.6209377325725625,0.0
2019-05-07,1.0,-0.0,-0.7729545117061822,-0.0,-1.5627877047963175,-1.613968222541207,0.0
2019-05-08,1.0,-0.0,-0.7628790108919634,-0.0,-1.5356687273084093,-1.6077421254047688,0.0
2019-05-09,1.0,-0.0,-0.7635525928830507,-0.0,-1.5388687383589845,-1.5990589157925692,0.0
2019-05-10,1.0,-0.0,-0.766467651952628,-0.0,-1.5330331799941275,-1.5943036116276794,0.0
2019-05-13,1.0,-0.0,-0.7611525522890158,-0.0,-1.5185022670762032,-1.5957291209594853,0.0
2019-05-14,1.0,-0.0,-0.705559830704117,-0.0,-1.5283762985763756,-1.5756060023085803,0.0
2019-05-15,1.0,-0.0,-0.7276138900764809,-0.0,-1.507861859294095,-1.5148924041613225,0.0
2019-05-16,1.0,-0.0,-0.7293408054711247,-0.0,-1.504131838905775,-1.5157674772036474,0.0
2019-05-17,1.0,-0.0,-0.7219154607768469,-0.0,-1.4917174409748668,-1.5464584920030466,0.0
2019-05-20,1.0,-0.0,-0.7017198556633395,-0.0,-1.4631894652982802,-1.52139275504944,0.0
2019-05-21,1.0,-0.0,-0.7022382468627083,-0.0,-1.4597771118186929,-1.520509458700131,0.0
2019-05-22,1.0,-0.0,-0.6874883286647993,-0.0,-1.4651727357609712,-1.5159197012138188,0.0
2019-05-23,1.0,-0.0,-0.6772367990271737,-0.0,-1.5074598942986763,-1.492353023712642,0.0
2019-05-24,1.0,-0.0,-0.6473877988535209,-0.0,-1.512932842429044,-1.5001631169315375,0.0
2019-05-28,1.0,-0.0,-0.6441238073074238,-0.0,-1.5078892250407259,-1.5023970211775657,0.0
2019-05-29,1.0,-0.0,-0.649811951525282,-0.0,-1.5059200445744532,-1.487486650879881,0.0
2019-05-30,1.0,-0.0,-0.6475656645203132,-0.0,-1.4985407884374855,-1.4863575299949041,0.0
2019-05-31,1.0,-0.0,-0.6354586285132194,-0.0,-1.5070611659026716,-1.487799231374728,0.0
2019-06-03,1.0,-0.0,-0.6388122816694245,-0.0,-1.50997425997426,-1.4476466262180547,0.0
2019-06-04,1.0,-0.0,-0.6338940981798125,-0.0,-1.5187074829931972,-1.4438775510204083,0.0
2019-06-05,1.0,-0.0,-0.6298698353666833,-0.0,-1.5350809560524288,-1.3704476393487233,0.0
2019-06-06,1.0,-0.0,-0.6479466956758226,-0.0,-1.5006799020940984,-1.3840540295530777,0.0
2019-06-07,1.0,-0.0,-0.6417220326809121,-0.0,-1.4779583408152273,-1.3694559166816305,0.0
2019-06-10,1.0,-0.0,-0.643465399784869,-0.0,-1.4656686984582286,-1.3727590534241663,0.0
2019-06-11,1.0,-0.0,-0.6506685876367566,-0.0,-1.4850749628562423,-1.3664850749628563,0.0
2019-06-12,1.0,-0.0,-0.6505671588044653,-0.0,-1.485190853438963,-1.3655023406553837,0.0
2019-06-13,1.0,-0.0,-0.6798073894064174,-0.0,-1.4725709914045273,-1.3478691328023042,0.0
2019-06-14,1.0,-0.0,-0.6769825918762089,-0.0,-1.4770815527866492,-1.3442040394044352,0.0
2019-06-17,1.0,-0.0,-0.6766041638562884,-0.0,-1.473852241557624,-1.3461936238140202,0.0
2019-06-18,1.0,-0.0,-0.6881609143679971,-0.0,-1.4718534851280205,-1.3398281060162893,0.0
2019-06-19,1.0,-0.0,-0.6770646319569121,-0.010502692998204667,-1.4733393177737881,-1.3274236983842012,0.0
2019-06-20,1.0,-0.0,-0.679136690647482,-0.0029676258992805756,-1.4819694244604318,-1.3323291366906476,0.0
2019-06-21,1.0,-0.0,-0.6882083108472746,-0.0020237452779276847,-1.4714427055225758,-1.3354919949631228,0.0
2019-06-24,1.0,-0.0,-0.6789032199873727,-0.01582934968882475,-1.452827635970055,-1.3621809326237937,0.0
2019-06-25,1.0,-0.0,-0.6838730072709209,-0.012961206701892247,-1.4542744885516867,-1.3649460326062413,0.0
2019-06-26,1.0,-0.0,-0.6819045035268584,-0.006737203834328088,-1.447277988786399,-1.3857388316151205,0.0
2019-06-27,1.0,-0.0,-0.686319689165989,-0.00926176922381856,-1.446236559139785,-1.3761181892111685,0.0
2019-06-28,1.0,-0.0,-0.6279164775306401,-0.027689514298683614,-1.495551520653654,-1.3881525192918749,0.0
2019-07-01,1.0,-0.0,-0.6260684727058929,-0.027859436479580297,-1.4996155759576681,-1.3690470806385961,0.0
2019-07-02,1.0,-0.0,-0.6339854515881264,-0.021958162020512356,-1.4931098359915058,-1.369086883838612,0.0
2019-07-03,1.0,-0.0,-0.6356242374949166,-0.02078532375401021,-1.4917988342144504,-1.3703402467127557,0.0
2019-07-05,1.0,-0.0,-0.6048481571595927,-0.032756600883121566,-1.4922501577002794,-1.3758222943137786,0.0
2019-07-08,1.0,-0.0,-0.6064783529305762,-0.029823850069829256,-1.490741992161103,-1.3780691084380772,0.0
2019-07-09,1.0,-0.0,-0.6013413152090741,-0.02898681190079669,-1.4912004321015437,-1.3795291893594994,0.0
2019-07-10,1.0,-0.0,-0.590898830752562,-0.030698388334612428,-1.5117601914134802,-1.3811114622364677,0.0
2019-07-11,1.0,-0.0,-0.5754267744833783,-0.05669362084456424,-1.5023809523809524,-1.3578616352201258,0.0
2019-07-12,1.0,-0.0,-0.5640853275970243,-0.06260643542170834,-1.5116518777449135,-1.3431477995877026,0.0
2019-07-15,1.0,-0.0,-0.5810398924249216,-0.08144329896907217,-1.5063648588077094,-1.31340206185567,0.0
2019-07-16,1.0,-0.0,-0.5772405131425495,-0.09527227056607158,-1.5052031936843993,-1.3077958195030053,0.0
2019-07-17,1.0,-0.0,-0.585651471643934,-0.09211234745154344,-1.5048905240488155,-1.304064967695621,0.0
2019-07-18,1.0,-0.0,-0.5866182340015248,-0.09897304811874973,-1.503251266872954,-1.2956186376070675,0.0
2019-07-19,1.0,-0.0,-0.7435655122574907,-0.3113569403524376,-1.932403135249319,-1.5715715159263997,0.0
2019-07-22,1.0,-0.0,-0.7353237168735324,-0.3151626970815163,-1.9589064072458908,-1.5815721793581574,0.0
2019-07-23,1.0,-0.0,-0.7396241190289741,-0.313513815863072,-1.9578811947645152,-1.58250363575344,0.0
2019-07-24,1.0,-0.0,-0.7397459571372615,-0.3328297241340719,-1.9545073023333892,-1.5685747859660903,0.0
2019-07-25,1.0,-0.0,-0.7031215036921011,-0.3561758782725442,-1.9813157305884985,-1.5534795256209444,0.0
2019-07-26,1.0,-0.0,-0.6916154276131917,-0.35751816657350477,-1.9862493012856344,-1.5543320290665175,0.0
2019-07-29,1.0,-0.0,-0.6856631025023792,-0.3583944466215081,-1.991490791020545,-1.5626154621284216,0.0
2019-07-30,1.0,-0.0,-0.6869793704925365,-0.3618829317381338,-1.9800413708279756,-1.5616928495555429,0.0
2019-07-31,1.0,-0.0,-0.6977394807520144,-0.3626902417188899,-1.9744292748433305,-1.5604856759176369,0.0
2019-08-01,1.0,-0.0,-0.7199106394861771,-0.35945266685283445,-1.9620217816252445,-1.5435911756492602,0.0
2019-08-02,1.0,-0.0,-0.7042599519848138,-0.3768075484339233,-1.9637094522918876,-1.5383842331528113,0.0
2019-08-05,1.0,-0.0,-0.7001504262075882,-0.36364142849183795,-1.9654019722547214,-1.5421471948297953,0.0
2019-08-06,1.0,-0.0,-0.691554332874828,-0.3419532324621733,-1.9214855570839064,-1.5471251719394774,0.0
2019-08-07,1.0,-0.0,-0.6926492353231376,-0.323466535109357,-1.9159129529134462,-1.549525845529792,0.0
2019-08-08,1.0,-0.0,-0.6905283928962948,-0.3213659285244464,-1.9172878754659066,-1.5520719140539356,0.0
2019-08-09,1.0,-0.0,-0.6641262928688079,-0.3034295046271094,-1.8997822536744693,-1.57632008709853,0.0
2019-08-12,1.0,-0.0,-0.6548557143633498,-0.32221074941579264,-1.903537851203739,-1.553882941144503,0.0
2019-08-13,1.0,-0.0,-0.6357803153887982,-0.31740076128330613,-1.91805328983143,-1.5665035345296356,0.0
2019-08-14,1.0,-0.0,-0.6462978999783503,-0.3094825719852782,-1.8997618532149814,-1.5568304827884822,0.0
2019-08-15,1.0,-0.0,-0.6691765204941937,-0.31756720928999416,-1.8596956360358448,-1.4560687205047989,0.0
2019-08-16,1.0,-0.0,-0.6721198279067297,-0.3157699049237797,-1.855579752483136,-1.4681043182663196,0.0
2019-08-19,1.0,-0.0,-0.640762850652438,-0.3222568545617835,-1.8652860689946642,-1.4545934809023189,0.0
2019-08-20,1.0,-0.0,-0.6388289189616134,-0.3228897899004792,-1.860196935390448,-1.443736506766363,0.0
2019-08-21,1.0,-0.0,-0.6377360475514176,-0.33843564252274994,-1.8520856346325814,-1.4318552417021724,0.0
2019-08-22,1.0,-0.0,-0.6404854470946727,-0.3328780077755595,-1.8535252705684564,-1.4268677104129452,0.0
2019-08-23,1.0,-0.0,-0.6377009561836713,-0.3351896606073342,-1.8534201954397391,-1.4274456236208888,0.0
2019-08-26,1.0,-0.0,-0.6100511865984178,-0.327284008065767,-1.8394085104182825,-1.3936197714699343,0.0
2019-08-27,1.0,-0.0,-0.6035594531854527,-0.3231880319834924,-1.833427908176425,-1.3984524116584989,0.0
2019-08-28,1.0,-0.0,-0.6052605847267037,-0.2803363645252762,-1.7176102473843748,-1.285860956292168,0.0
2019-08-29,1.0,-0.0,-0.5956625799833928,-0.2892101792604894,-1.7223171982611243,-1.277292043178821,0.0
2019-08-30,1.0,-0.0,-0.5884643465563397,-0.29053297639328307,-1.7203212460452664,-1.2680457532246288,0.0
2019-09-03,1.0,-0.0,-0.6006145142411237,-0.3027701911822084,-1.7246390948107686,-1.2491221225126805,0.0
2019-09-04,1.0,-0.0,-0.5860975609756098,-0.3066341463414634,-1.7288292682926831,-1.2564390243902441,0.0
2019-09-05,1.0,-0.0,-0.5989879822896901,-0.2957719067775994,-1.738675619131027,-1.2320342529071182,0.0
2019-09-06,1.0,-0.0,-0.5994648504013621,-0.29365117976161514,-1.7424957431281924,-1.2293845779615664,0.0
2019-09-09,1.0,-0.0,-0.6012451967508148,-0.29286443893185465,-1.7411839097232356,-1.2287076219660489,0.0
2019-09-10,1.0,-0.0,-0.5922613260742757,-0.32301186078164495,-1.741833560178884,-1.2038693369628621,0.0
