Date,IWF,IWM,MGTX,MTUM,SPY,VLUE,VXX
2019-07-16,-0.0,-1.50332192470304,1.0,-0.9205758002818604,-3.658244413126636,-2.9842963559492652,0.0
2019-07-17,-0.0,-1.50784708249497,1.0,-0.9252515090543258,-3.6472837022132794,-2.9799798792756538,0.0
2019-07-18,-0.0,-1.5078918266814116,1.0,-0.9405851010354881,-3.6401930230220167,-2.964712978787574,0.0
2019-07-19,-0.0,-1.523496050232935,1.0,-0.9553372493417055,-3.672270609681993,-2.976402673688475,0.0
2019-07-22,-0.0,-1.5001011736139216,1.0,-0.9418251719951437,-3.6769526507486847,-2.998583569405099,0.0
2019-07-23,-0.0,-1.5071399839098953,1.0,-0.9350362027353177,-3.6453137570394207,-2.9688254223652453,0.0
2019-07-24,-0.0,-1.5041695971064002,1.0,-0.9602130011051945,-3.6365919823168897,-2.9463478348236714,0.0
2019-07-25,-0.0,-1.489816394100532,1.0,-0.9524430621049463,-3.6489415069730113,-2.9419082973813584,0.0
2019-07-26,-0.0,-1.4571825948738328,1.0,-0.9400953705543414,-3.6168289290681503,-2.9204251937214387,0.0
2019-07-29,-0.0,-1.4376552409339294,1.0,-0.9487332339791357,-3.609239940387481,-2.9398907103825134,0.0
2019-07-30,-0.0,-1.4291385470424771,1.0,-0.9532552600238189,-3.5975585549821356,-2.944620881302104,0.0
2019-07-31,-0.0,-1.4185564977322027,1.0,-0.9431078682705581,-3.566554920134096,-2.9317688818773417,0.0
2019-08-01,-0.0,-1.4469771081980043,1.0,-0.9357268636274702,-3.5163373116806884,-2.883877910389356,0.0
2019-08-02,-0.0,-1.428766855579441,1.0,-0.9683408247019738,-3.5059605237443816,-2.86828219659957,0.0
2019-08-05,-0.0,-1.4187651920272242,1.0,-0.9417598444336412,-3.4965483714146814,-2.865824015556636,0.0
2019-08-06,-0.0,-1.3749296303246388,1.0,-0.8784012009757929,-3.338806530305874,-2.790579846124977,0.0
2019-08-07,-0.0,-1.351206434316354,1.0,-0.8373855967458629,-3.288897106406582,-2.7671258204677818,0.0
2019-08-08,-0.0,-1.3285831734721842,1.0,-0.8111811455193204,-3.2443591851648854,-2.750890654973966,0.0
2019-08-09,-0.0,-1.3231033168128097,1.0,-0.8445482272207395,-3.380670987418986,-2.9828440716736564,0.0
2019-08-12,-0.0,-1.3021494176687816,1.0,-0.8724552599185683,-3.3624656755989015,-2.9318246378183885,0.0
2019-08-13,-0.0,-1.2816834953288667,1.0,-0.8613758610927621,-3.3622723412286497,-2.9313013116919886,0.0
2019-08-14,-0.0,-1.2825376062786136,1.0,-0.8360272820704475,-3.3202840325142486,-2.9043258899374007,0.0
2019-08-15,-0.0,-1.3065446224256294,1.0,-0.8477803203661327,-3.2577574370709383,-2.7412356979405037,0.0
2019-08-16,-0.0,-1.3134643644379131,1.0,-0.8478141072740631,-3.258725202057311,-2.764419544452608,0.0
2019-08-19,-0.0,-1.2607699358386801,1.0,-0.8713107241063245,-3.2863428047662695,-2.7474793767186068,0.0
2019-08-20,-0.0,-1.2733291012968169,1.0,-0.8500952208216196,-3.2499319851274144,-2.6953840573138654,0.0
2019-08-21,-0.0,-1.2776468455402465,1.0,-0.8755438723712835,-3.24075416968818,-2.670594633792603,0.0
2019-08-22,-0.0,-1.2747967479674795,1.0,-0.8692863595302619,-3.2357723577235773,-2.65356820234869,0.0
2019-08-23,-0.0,-1.2697796242774566,1.0,-0.8708453757225434,-3.2340137283236996,-2.6571531791907517,0.0
2019-08-26,-0.0,-1.206062217495347,1.0,-0.8513693166710982,-3.2071257644243554,-2.598245147567136,0.0
2019-08-27,-0.0,-1.1939571150097466,1.0,-0.8450292397660818,-3.2061846535530747,-2.6153641679957467,0.0
2019-08-28,-0.0,-1.1881030362043021,1.0,-0.8406656634504736,-3.205718332300611,-2.617332035053554,0.0
2019-08-29,-0.0,-1.1575505876115577,1.0,-0.8553503578686931,-3.214191040028276,-2.609083679420341,0.0
2019-08-30,-0.0,-1.125438904494382,1.0,-0.8603405898876405,-3.2115519662921352,-2.5806706460674156,0.0
2019-09-03,-0.0,-1.1425679838070932,1.0,-0.8818973862536302,-3.213763970782364,-2.5623514916835344,0.0
2019-09-04,-0.0,-1.097282464371072,1.0,-0.9082942374081615,-3.243427458617332,-2.6029919447640966,0.0
2019-09-05,-0.0,-1.1469037619515683,1.0,-0.9233312483245466,-3.291841658475561,-2.5736752747743723,0.0
2019-09-06,-0.0,-1.1234391723153763,1.0,-0.9568319657509811,-3.3135033892258297,-2.5252408134141993,0.0
2019-09-09,-0.0,-1.1499119718309858,1.0,-0.9432218309859154,-3.2466549295774643,-2.4630281690140845,0.0
2019-09-10,-0.0,-1.12143928035982,1.0,-1.0184319604903431,-3.2706587882529323,-2.408589822735691,0.0
2019-09-11,-0.0,-1.1119521211054393,1.0,-1.0535117056856187,-3.264126034148917,-2.3715895088892798,0.0
2019-09-12,-0.0,-1.0959782226905515,1.0,-1.0524236037934669,-3.265454864769933,-2.367316473480857,0.0
2019-09-13,-0.0,-1.1060045782708223,1.0,-1.0343370311674591,-3.268709279802782,-2.39540412044374,0.0
2019-09-16,-0.0,-1.1043554773427189,1.0,-1.0342278926528816,-3.2665200175978883,-2.3939287285525737,0.0
2019-09-17,-0.0,-1.0765306122448979,1.0,-1.040200562983814,-3.2745425756509503,-2.405436312456017,0.0
2019-09-18,-0.0,-1.0948769949739883,1.0,-1.0260999911824356,-3.2790759192311083,-2.4175998589189667,0.0
2019-09-19,-0.0,-1.0948260639237153,1.0,-1.0324033197951616,-3.2825357584319264,-2.419477308846901,0.0
2019-09-20,-0.0,-1.1150371944739637,1.0,-1.0598653914275593,-3.2693057031526744,-2.4116188452001417,0.0
2019-09-23,-0.0,-1.1181930693069306,1.0,-1.0693953323903818,-3.246994342291372,-2.4055869872701554,0.0
2019-09-24,-0.0,-1.1189992043143842,1.0,-1.0725842100610026,-3.245071169657855,-2.4042082928123065,0.0
2019-09-25,-0.0,-1.1030046700149794,1.0,-1.0636179399065997,-3.244250594766059,-2.400475812846947,0.0
2019-09-26,-0.0,-1.0523378168176412,1.0,-1.354835758074847,-3.355384756153353,-2.3874096440662456,0.0
2019-09-27,-0.0,-1.0240710232473,1.0,-1.3315943620721216,-3.374061870766978,-2.422753066080908,0.0
2019-09-30,-0.0,-0.9276997889714653,1.0,-1.419671529498119,-3.3831544178364985,-2.4447196990549593,0.0
2019-10-01,-0.0,-0.8711265038279257,1.0,-1.4529711994166972,-3.3518045935107543,-2.438115202333212,0.0
2019-10-02,-0.0,-0.9254329990884229,1.0,-1.5414767547857793,-3.3095715587967183,-2.339380127620784,0.0
2019-10-03,-0.0,-1.0313721924161137,1.0,-1.5184141129398927,-3.2891697735746113,-2.2544330271892337,0.0
2019-10-04,-0.0,-1.0593826378202227,1.0,-1.5495609667783108,-3.2260342174345973,-2.217344075314565,0.0
2019-10-07,-0.0,-1.0763863718738673,1.0,-1.5203878216745197,-3.2284342152953966,-2.2360456687205508,0.0
2019-10-08,-0.0,-1.076379450937755,1.0,-1.518800398659056,-3.2292289571441515,-2.2361148862915647,0.0
2019-10-09,-0.0,-1.077329275933053,1.0,-1.4947641636086995,-3.1935021927861813,-2.1845520451087443,0.0
2019-10-10,-0.0,-1.1789811840293714,1.0,-1.6233134465351078,-3.1316200091785222,-2.244607618173474,0.0
2019-10-11,-0.0,-1.211144241520686,1.0,-1.7479500559075662,-3.1022176667909056,-2.2567089079388745,0.0
2019-10-14,-0.0,-1.1581675935526439,1.0,-1.8557828259025355,-3.1814497125082473,-2.230558959374116,0.0
2019-10-15,-0.0015092915762663901,-1.1627204980662202,1.0,-1.888123761909254,-3.1756438071880013,-2.205074992925196,0.0
2019-10-16,-0.0,-1.2071489685331305,1.0,-1.9421047628101529,-3.1765376936971195,-2.1808156668884875,0.0
2019-10-17,-0.0,-1.1886610838386755,1.0,-2.010588122052171,-3.222446818750602,-2.2038694773317933,0.0
2019-10-18,-0.0,-1.2647906262005377,1.0,-2.0343834037648865,-3.125912408759124,-2.179216288897426,0.0
2019-10-21,-0.0,-1.2275183326900811,1.0,-2.055094558085681,-3.147143959861058,-2.219027402547279,0.0
2019-10-22,-0.0,-1.2130183220829316,1.0,-2.057666345226615,-3.149855351976856,-2.2226615236258436,0.0
2019-10-23,-0.0,-1.2086413826212192,1.0,-2.028420547287566,-3.147287566010562,-2.2171867498799807,0.0
2019-10-24,-0.03583950136345929,-1.1852356836774447,1.0,-2.153973509933775,-3.157869107908064,-2.206077132839891,0.0
2019-10-25,-0.034573432021815356,-1.1862095831710169,1.0,-2.1491040124659135,-3.159816906895209,-2.2091936112193222,0.0
2019-10-28,-0.03795363396263328,-1.2326127359874792,1.0,-2.178616844370537,-3.1516188985620657,-2.180964491832143,0.0
2019-10-29,-0.09023301933564701,-1.2225086762518593,1.0,-2.2984630639563712,-3.1306891422905307,-2.173822508676252,0.0
2019-10-30,-0.09139571768437749,-1.2227398889770025,1.0,-2.297383029341792,-3.1285685963521015,-2.1726804123711343,0.0
2019-10-31,-0.08966202783300199,-1.2203777335984096,1.0,-2.307157057654076,-3.1165009940357855,-2.206560636182903,0.0
2019-11-01,-0.09930139720558882,-1.2418163672654692,1.0,-2.333233532934132,-3.1241516966067864,-2.1816367265469063,0.0
2019-11-04,-0.075235423762773,-1.243237828090563,1.0,-2.3516329392907234,-3.1492686836305346,-2.1985574033259865,0.0
2019-11-05,-0.2070308496464077,-1.278774213385262,1.0,-2.6373885415599054,-3.086194527006252,-2.0397663216152506,0.0
2019-11-06,-0.18702959067945146,-1.268068873079699,1.0,-2.639034952056913,-3.0875347974017937,-2.1284668522528096,0.0
2019-11-07,-0.1885584469227592,-1.2987401900041304,1.0,-2.6339322593969436,-3.080545229244114,-2.1245353159851303,0.0
2019-11-08,-0.18951612903225806,-1.276985111662531,1.0,-2.644127377998346,-3.091708023159636,-2.1366832092638544,0.0
2019-11-11,-0.19971026490066227,-1.236237582781457,1.0,-2.703538907284768,-3.0676738410596025,-2.140418046357616,0.0
2019-11-12,-0.19485678444490906,-1.2477524566171858,1.0,-2.751829395776709,-3.099728204056032,-2.159418774827514,0.0
2019-11-13,-0.27632276534831934,-1.257766938818789,1.0,-2.9331990244936907,-3.0268264234969777,-2.1091082599936377,0.0
2019-11-14,-0.2746740167497085,-1.2545319622601505,1.0,-2.9355454256334146,-3.01876391391922,-2.1174599809180537,0.0
2019-11-15,-0.27432403661911864,-1.2558015754737066,1.0,-2.9691292314243136,-3.0192676176282736,-2.126570151160315,0.0
2019-11-18,-0.2976241438356165,-1.249892979452055,1.0,-2.987371575342466,-3.03638698630137,-2.130672089041096,0.0
2019-11-19,-0.35953580030654697,-1.4336544777753448,1.0,-2.94952923144296,-3.0293409240201443,-2.176045544120867,0.0
2019-11-20,-0.37244561634805534,-1.4631949022192923,1.0,-3.0047242364315534,-3.024500109865963,-2.121731487585146,0.0
2019-11-21,-0.48371409183442665,-1.4229812259669756,1.0,-3.1535851617281154,-3.041167156751866,-2.2082108120334767,0.0
2019-11-22,-0.48532783127005963,-1.4066941769830352,1.0,-3.1870701513067403,-3.1155433287482803,-2.267996331957818,0.0
2019-11-25,-0.47734312263393375,-1.4056441436273948,1.0,-3.194562349432144,-3.122978088792016,-2.271423654927154,0.0
2019-11-26,-0.4940133548238544,-1.3201703891319363,1.0,-3.2261109831913424,-3.166014275846189,-2.306355054110062,0.0
2019-11-27,-0.49558232931726903,-1.2968445209409063,1.0,-3.2177854274239817,-3.16144578313253,-2.3028112449799196,0.0
2019-11-29,-0.549455694720824,-1.299426430996137,1.0,-3.3474189394826173,-3.2495610441296967,-2.2597448203207304,0.0
2019-12-02,-0.6075750242013552,-1.3412391093901257,1.0,-3.5128267182962243,-3.3315585672797674,-2.3074782187802514,0.0
2019-12-03,-0.6172854102624734,-1.3063371955545047,1.0,-3.4038779853393235,-3.2345708205249464,-2.261172854102625,0.0
2019-12-04,-0.6427342021145808,-1.42451438406688,1.0,-3.600442586673224,-3.33784116056061,-2.2886648635357756,0.0
2019-12-05,-0.6679479231246126,-1.390948543087415,1.0,-3.6669559826410416,-3.304897706137632,-2.368505889646621,0.0
2019-12-06,-0.7960598321780373,-1.4859540313754105,1.0,-3.536908670801411,-3.190806275082087,-2.1511613766265354,0.0
2019-12-09,-0.800178412132025,-1.4404230916273737,1.0,-3.7810628265579207,-3.4171020772269656,-2.3049573085255513,0.0
2019-12-10,-1.0902891434806328,-1.4403982542280416,1.0,-4.275368248772505,-3.6609383524277144,-2.171985815602837,0.0
2019-12-11,-1.1044572053595845,-1.4217938200710967,1.0,-4.295734208367515,-3.6657095980311736,-2.1845775225594752,0.0
2019-12-12,-1.1034861377985177,-1.4370024704913533,1.0,-4.316085643700248,-3.6803458687894595,-2.187894592368927,0.0
2019-12-13,-1.1189330400109994,-1.4372336037398596,1.0,-4.399147531967551,-3.664925065310051,-2.129245153306751,0.0
2019-12-16,-1.12794056954189,-1.4290824047324253,1.0,-4.423442014032191,-3.6703810702985273,-2.1060668592653733,0.0
2019-12-17,-1.3651371012870732,-1.3171516508114156,1.0,-4.554141018466703,-3.7220201454952435,-2.031477336317851,0.0
2019-12-18,-1.6383425912025222,-1.4370214682480107,1.0,-4.835910523945354,-3.918780963819246,-2.182705299504579,0.0
2019-12-19,-1.633137874003909,-1.5002255299954894,1.0,-4.840324763193505,-3.878815215757029,-2.182679296346414,0.0
2019-12-20,-1.6505368214123697,-1.5551187055799185,1.0,-4.876909118403146,-3.8840163314683207,-2.154997731740511,0.0
2019-12-23,-1.662420382165605,-1.59447983014862,1.0,-4.876554443433425,-3.896724294813467,-2.1349711859265996,0.0
2019-12-24,-1.6714048087101165,-1.600635112656888,1.0,-4.838953576289128,-3.888401633146832,-2.1223347951005596,0.0
2019-12-26,-1.6669186573934078,-1.5988811611732687,1.0,-4.839280314484427,-3.8870577562745687,-2.1273057151496824,0.0
2019-12-27,-1.656861258529189,-1.6426080363912055,1.0,-4.875511751326763,-3.870053070507961,-2.117816527672479,0.0
2019-12-30,-1.7246577449623135,-1.6592831872019689,1.0,-4.980310721427473,-3.9323181049069373,-2.0856791262882632,0.0
2019-12-31,-1.6942957638782687,-1.6825202630371616,1.0,-4.945098638935616,-3.9071723505123104,-2.0639241474231533,0.0
2020-01-02,-1.6776584480411434,-1.6850703373165934,1.0,-4.881561034639238,-3.8511571623052485,-2.03100892451974,0.0
2020-01-03,-1.6223260018077734,-1.6863513106357337,1.0,-4.868785778849051,-3.821783669780055,-2.0655317866827363,0.0
2020-01-06,-1.6773361650485437,-1.725424757281553,1.0,-4.881826456310679,-3.81568567961165,-2.069629854368932,0.0
2020-01-07,-1.6720193910013634,-1.7168610816542949,1.0,-4.880927132252689,-3.815482502651113,-2.0639297076200576,0.0
2020-01-08,-1.6722727272727271,-1.708939393939394,1.0,-4.883484848484848,-3.810909090909091,-2.0759090909090907,0.0
2020-01-09,-1.6850166818319685,-1.7408249924173491,1.0,-4.858962693357598,-3.794358507734304,-2.085987261146497,0.0
2020-01-10,-1.7128712871287128,-1.746991622239147,1.0,-4.880426504188881,-3.801066260472201,-2.090936785986291,0.0
