Date,IWF,IWM,MTUM,SPY,SU,VLUE,VXX
2018-10-25,-0.19791793498112747,-0.5308352611713137,-0.0,-0.653171800803604,1.0,-0.6620297089979301,0.0
2018-10-26,-0.18335947870158079,-0.5204838904307952,-0.0,-0.6583202606492096,1.0,-0.6546096295402437,0.0
2018-10-29,-0.15745257452574526,-0.5358928033724781,-0.0,-0.650466726889491,1.0,-0.6673291177356219,0.0
2018-10-30,-0.16902173913043478,-0.5380736714975846,-0.0,-0.6521437198067632,1.0,-0.660084541062802,0.0
2018-10-31,-0.17542489940544112,-0.5173863431625729,-0.0,-0.6529337577322684,1.0,-0.6570776529938142,0.0
2018-11-01,-0.16464237516869093,-0.5253261358524516,-0.0,-0.6520917678812415,1.0,-0.6569200779727095,0.0
2018-11-02,-0.16851652941878506,-0.5052213868003341,-0.0,-0.6570891514500538,1.0,-0.6528225325217806,0.0
2018-11-05,-0.1660701503221188,-0.5118408494392747,-0.0,-0.6575101407778573,1.0,-0.6471605821999522,0.0
2018-11-06,-0.1637851234733793,-0.5104959837558601,-0.0,-0.6605153931141569,1.0,-0.6512884827853922,0.0
2018-11-07,-0.16357720665054776,-0.5103728246918002,-0.0,-0.6599802990955494,1.0,-0.651055192382317,0.0
2018-11-08,-0.1509747485237827,-0.5087089403875257,-0.0,-0.6549360553099315,1.0,-0.6526512566392689,0.0
2018-11-09,-0.15506215634711928,-0.515658618216591,-0.0,-0.6585285680133875,1.0,-0.659036576619651,0.0
2018-11-12,-0.1542700545113342,-0.5064192308837985,-0.0,-0.6610467367668523,1.0,-0.6570254088350064,0.0
2018-11-13,-0.1304849201655825,-0.5021289178001183,-0.0,-0.6669130691898285,1.0,-0.6573329390892962,0.0
2018-11-14,-0.1281288133575404,-0.5109080627399625,-0.0,-0.6730557457067174,1.0,-0.6641864341200631,0.0
2018-11-15,-0.12899550224887557,-0.5241079460269865,-0.0,-0.6920539730134933,1.0,-0.6533433283358321,0.0
2018-11-16,-0.1260881270752939,-0.5165574800323073,-0.0,-0.6909270393969309,1.0,-0.6578419934787161,0.0
2018-11-19,-0.13055713558662396,-0.5161512439002485,-0.0,-0.6893392809029129,1.0,-0.6576954165793492,0.0
2018-11-20,-0.10294205228991721,-0.5092609135846584,-0.0,-0.6933476267047823,1.0,-0.6722351259603359,0.0
2018-11-21,-0.10512934220251294,-0.5034146341463415,-0.0,-0.6917960088691797,1.0,-0.6560236511456023,0.0
2018-11-23,-0.10393814062219026,-0.5370436971767667,-0.0,-0.6931607025115387,1.0,-0.6629203380686927,0.0
2018-11-26,-0.10523780854906682,-0.534587597832631,-0.0,-0.7006321493076461,1.0,-0.6697772426249248,0.0
2018-11-27,-0.09481517042726836,-0.5409565530484878,-0.0,-0.6981817090734518,1.0,-0.6665266442630821,0.0
2018-11-28,-0.09538812374351126,-0.540312659405287,-0.0,-0.6982626699072824,1.0,-0.6666066552645002,0.0
2018-11-29,-0.06322711178553364,-0.5325954357463775,-0.0,-0.7015680323722813,1.0,-0.6780029158856259,0.0
2018-11-30,-0.06368156241626723,-0.5339247968084789,-0.0,-0.7043972729167287,1.0,-0.6751317395575932,0.0
2018-12-03,-0.06068908013459992,-0.5360471695303892,-0.0,-0.7055477799946398,1.0,-0.6755903635984634,0.0
2018-12-04,-0.05441853557106787,-0.5385415119560374,-0.0,-0.7029852963017972,1.0,-0.6744987375612653,0.0
2018-12-06,-0.04804316922452058,-0.48350691926078504,-0.0,-0.7129884824044794,1.0,-0.6565899794017813,0.0
2018-12-07,-0.03038674033149171,-0.49785470788762193,-0.0,-0.7291348301398848,1.0,-0.681380039967086,0.0
2018-12-10,-0.0,-0.5202847812656292,-0.0,-0.7504927774999265,1.0,-0.6711776646759436,0.0
2018-12-11,-0.0,-0.5215061677510524,-0.0,-0.7471369270173992,1.0,-0.6753613801630994,0.0
2018-12-12,-0.0,-0.5246167931716826,-0.0,-0.7476298768421985,1.0,-0.6812073599338433,0.0
2018-12-13,-0.0,-0.5254232280556622,-0.0,-0.7473926788193931,1.0,-0.6816556858805803,0.0
2018-12-14,-0.0,-0.5249194954060681,-0.0,-0.7477030340630446,1.0,-0.6816449525835327,0.0
2018-12-17,-0.0,-0.5265121236344258,-0.0,-0.753678538650561,1.0,-0.6804038250880776,0.0
2018-12-18,-0.0,-0.5148564368086609,-0.0,-0.7472346434455166,1.0,-0.6798070134149212,0.0
2018-12-19,-0.0,-0.5152736904061213,-0.0,-0.7477339611536197,1.0,-0.6799293702177752,0.0
2018-12-20,-0.0,-0.505991620520934,-0.0,-0.7488207201664175,1.0,-0.6750754446104714,0.0
2018-12-21,-0.0,-0.5049203373945642,-0.0,-0.749238519212746,1.0,-0.6746134020618556,0.0
2018-12-24,-0.0,-0.496322456365653,-0.0,-0.7450236413519351,1.0,-0.6773393263674041,0.0
2018-12-26,-0.0,-0.49968143643208807,-0.0,-0.7287576020851433,1.0,-0.6675933970460469,0.0
2018-12-27,-0.0,-0.47727144230225593,-0.0,-0.6868038672471306,1.0,-0.6628597274834624,0.0
2018-12-28,-0.0,-0.47981467355990615,-0.0,-0.6850863067491595,1.0,-0.6601689408706952,0.0
2018-12-31,-0.0,-0.48161858204526836,-0.0,-0.6845629998021985,1.0,-0.6595834863940773,0.0
2019-01-02,-0.0,-0.48099406947190054,-0.0,-0.6834510025416548,1.0,-0.6596159277040383,0.0
2019-01-03,-0.0,-0.48110596475372797,-0.0,-0.6832354270221419,1.0,-0.6598791233619521,0.0
2019-01-04,-0.0,-0.4845717176258993,-0.0,-0.6618424010791367,1.0,-0.6638376798561152,0.0
2019-01-07,-0.0,-0.4693463707325204,-0.0,-0.6556015444873469,1.0,-0.6529070251951443,0.0
2019-01-08,-0.0,-0.4641440341776014,-0.0,-0.6584459178295003,1.0,-0.6515660110411406,0.0
2019-01-09,-0.0,-0.45790042390491237,-0.0,-0.6578560939794421,1.0,-0.6548638240101959,0.0
2019-01-10,-0.0,-0.46331971200622696,-0.0,-0.657659911600367,1.0,-0.6588830511772719,0.0
2019-01-11,-0.0,-0.4590948287852235,-0.0,-0.6594898328187154,1.0,-0.6631617012990626,0.0
2019-01-14,-0.0,-0.4629614175637709,-0.0,-0.6627722607026622,1.0,-0.6559848674511114,0.0
2019-01-15,-0.0,-0.4590209479357671,-0.0,-0.6641106851141857,1.0,-0.655109184864144,0.0
2019-01-16,-0.0,-0.4628409375260656,-0.0,-0.6636917174076237,1.0,-0.6537937553868824,0.0
2019-01-17,-0.0,-0.4559650392473418,-0.0,-0.6691532594778155,1.0,-0.6584089517341201,0.0
2019-01-18,-0.0,-0.45920022371364655,-0.0,-0.6708892617449665,1.0,-0.6663031319910515,0.0
2019-01-22,-0.0,-0.391967305524239,-0.0,-0.7331454340473507,1.0,-0.6933765501691094,0.0
2019-01-23,-0.0,-0.36580129382185933,-0.0,-0.7401339020876295,1.0,-0.7190033616768835,0.0
2019-01-24,-0.0,-0.3740637101105176,-0.0,-0.7285677944543373,1.0,-0.7239040108538964,0.0
2019-01-25,-0.0,-0.3101369391094652,-0.0,-0.7760169953779462,1.0,-0.784686934803204,0.0
2019-01-28,-0.0,-0.3079986248782444,-0.0,-0.7744513837162667,1.0,-0.782386982180714,0.0
2019-01-29,-0.0,-0.2859845770145917,-0.0,-0.7806954677063327,1.0,-0.8000458676145974,0.0
2019-01-30,-0.0,-0.2841984513908804,-0.0,-0.7794665901921422,1.0,-0.8041583022655577,0.0
2019-01-31,-0.0,-0.29071135470171305,-0.0,-0.7536227725329276,1.0,-0.8251599758960084,0.0
2019-02-01,-0.0,-0.2888033770783678,-0.0,-0.761938948396175,1.0,-0.8209229532205727,0.0
2019-02-04,-0.0,-0.28195133136518674,-0.0,-0.7620740061337385,1.0,-0.8222075725873486,0.0
2019-02-05,-0.0,-0.29425624227796454,-0.0,-0.7622618739763815,1.0,-0.8167974025227711,0.0
2019-02-06,-0.0,-0.30652317027792886,-0.0,-0.7515241720811747,1.0,-0.8042476457623723,0.0
2019-02-07,-0.0,-0.3077781593406594,-0.0,-0.7504864926739927,1.0,-0.8034569597069599,0.0
2019-02-08,-0.0,-0.3043752689714532,-0.0,-0.7566776646105292,1.0,-0.8080045904461339,0.0
2019-02-11,-0.0,-0.2958265021428366,-0.0,-0.7543935340984268,1.0,-0.8260706992262778,0.0
2019-02-12,-0.0,-0.2981890421213255,-0.0,-0.7565139780612097,1.0,-0.8244033052140615,0.0
2019-02-13,-0.0,-0.28755499685732244,-0.0,-0.7523570081709617,1.0,-0.8170675961373637,0.0
2019-02-14,-0.0,-0.26740189057576624,-0.0,-0.7776854769407047,1.0,-0.8194213692351761,0.0
2019-02-15,-0.0,-0.3184718819440488,-0.0,-0.7417526066890775,1.0,-0.7886160332744573,0.0
2019-02-19,-0.0,-0.3280186158752047,-0.0,-0.7467608951707891,1.0,-0.7980407365911114,0.0
2019-02-20,-0.0,-0.332307249712313,-0.0,-0.7421173762945915,1.0,-0.8024453394706559,0.0
2019-02-21,-0.0,-0.3240988464083312,-0.0,-0.7451166537211243,1.0,-0.807571703921061,0.0
2019-02-22,-0.0,-0.3244463618061547,-0.0,-0.7451538682772505,1.0,-0.8064423353465631,0.0
2019-02-25,-0.0,-0.31867116922100036,-0.0,-0.7550725892573672,1.0,-0.8125378820677115,0.0
2019-02-26,-0.0,-0.32207207207207206,-0.0,-0.7565257565257565,1.0,-0.8089050589050588,0.0
2019-02-27,-0.0,-0.31687658886064246,-0.0,-0.7674485786919343,1.0,-0.804512364224636,0.0
2019-02-28,-0.0,-0.3251013317892299,-0.0,-0.775940938042849,1.0,-0.794151708164447,0.0
2019-03-01,-0.0,-0.3239558912911349,-0.0,-0.7781250904460073,1.0,-0.7921912535093052,0.0
2019-03-04,-0.0,-0.3166507647381964,-0.0,-0.7798883973747361,1.0,-0.7947205597478821,0.0
2019-03-05,-0.0,-0.3144577615656302,-0.0,-0.7855653986451276,1.0,-0.7950031845289792,0.0
2019-03-06,-0.0,-0.31557849809666627,-0.0,-0.7836255623485985,1.0,-0.7846349059868496,0.0
2019-03-07,-0.0,-0.2794252609842836,-0.0,-0.8022828954915682,1.0,-0.7862510037857061,0.0
2019-03-08,-0.0,-0.26541283873577165,-0.0,-0.8296065175940371,1.0,-0.7940139827815333,0.0
2019-03-11,-0.0,-0.2587373825777467,-0.0,-0.8295991598109576,1.0,-0.8289865219674428,0.0
2019-03-12,-0.0,-0.23596429410382902,-0.0,-0.8428764388066715,1.0,-0.857499412731971,0.0
2019-03-13,-0.0,-0.25117142604544246,-0.0,-0.8470220729083783,1.0,-0.8487902631656499,0.0
2019-03-14,-0.0,-0.253120216649005,-0.0,-0.8412516189803366,1.0,-0.8492287766395854,0.0
2019-03-15,-0.0,-0.2496093404487425,-0.0,-0.8449450128254267,1.0,-0.853819618480408,0.0
2019-03-18,-0.0,-0.2615809478560399,-0.0,-0.8496258463000356,1.0,-0.8582373203468345,0.0
2019-03-19,-0.0,-0.2655347036044087,-0.0,-0.8477509681263032,1.0,-0.865564492106047,0.0
2019-03-20,-0.0,-0.2680138499194078,-0.0,-0.8443675004477346,1.0,-0.8725150737269417,0.0
2019-03-21,-0.0,-0.255945373204615,-0.0,-0.8557511184365435,1.0,-0.8315281375088297,0.0
2019-03-22,-0.0,-0.24989636998874876,-0.0,-0.8953929057855156,1.0,-0.8155681885474033,0.0
2019-03-25,-0.0,-0.21462194763165637,-0.0,-0.9113857016769639,1.0,-0.8160635481023831,0.0
2019-03-26,-0.0,-0.20589716995110385,-0.0,-0.9120462290709733,1.0,-0.8454585864572528,0.0
2019-03-27,-0.0,-0.17471921705037882,-0.0,-0.9234442708486867,1.0,-0.8496890015623618,0.0
2019-03-28,-0.0,-0.16686902188397643,-0.0,-0.9274778643134235,1.0,-0.8669489768722793,0.0
2019-03-29,-0.0,-0.16583345658926193,-0.0,-0.9236503475817187,1.0,-0.8686584824730069,0.0
2019-04-01,-0.0,-0.17433199337904942,-0.0,-0.917592811539371,1.0,-0.8638567037124616,0.0
2019-04-02,-0.0,-0.1817457271895386,-0.0,-0.925672285031142,1.0,-0.8444372287982996,0.0
2019-04-03,-0.0,-0.17883759978790467,-0.0,-0.9306566117771821,1.0,-0.8362741921230152,0.0
2019-04-04,-0.0,-0.17548105300436787,-0.0,-0.9417129028450006,1.0,-0.8340514697202219,0.0
2019-04-05,-0.0,-0.16958217599432657,-0.0,-0.9453046510253532,1.0,-0.8399917262573134,0.0
2019-04-08,-0.0,-0.17117090479006505,-0.0,-0.94387936132466,1.0,-0.8417504435245416,0.0
2019-04-09,-0.0,-0.15687844812244173,-0.0,-0.9749658895414368,1.0,-0.8342824939194401,0.0
2019-04-10,-0.0,-0.15650575257976515,-0.0,-0.9762483691139843,1.0,-0.8324931799312063,0.0
2019-04-11,-0.0,-0.1455014683634422,-0.0,-0.9912491471626472,1.0,-0.8296401767968912,0.0
2019-04-12,-0.0,-0.1423922369160676,-0.0,-0.9921008254193664,1.0,-0.8239697050383125,0.0
2019-04-15,-0.0,-0.14281911747308648,-0.0,-0.9884656335028985,1.0,-0.8262451200757128,0.0
2019-04-16,-0.0,-0.14590357882283347,-0.0,-0.986986098787341,1.0,-0.8248151434486838,0.0
2019-04-17,-0.0,-0.13763097140827563,-0.0,-1.003107796128574,1.0,-0.8190670692002604,0.0
2019-04-18,-0.0,-0.12756689483509645,-0.0,-0.9960589089400539,1.0,-0.8396005570865558,0.0
2019-04-22,-0.0,-0.13048515998692772,-0.0,-0.9983956742624559,1.0,-0.8421224635312992,0.0
2019-04-23,-0.0,-0.12940298507462686,-0.0,-1.0235820895522387,1.0,-0.8321194029850746,0.0
2019-04-24,-0.0,-0.12211486849168007,-0.0,-1.0226635653366731,1.0,-0.837269636786545,0.0
2019-04-25,-0.0,-0.09684610055125463,-0.0,-1.0422327318733622,1.0,-0.8732415579721059,0.0
2019-04-26,-0.0,-0.08959860068156458,-0.0,-1.0676136192285655,1.0,-0.8585602702132151,0.0
2019-04-29,-0.0,-0.08171018512934933,-0.0,-1.065971175300006,1.0,-0.8674546222034614,0.0
2019-04-30,-0.0,-0.10030195222577656,-0.0,-1.0536936829202665,1.0,-0.8356004663816557,0.0
2019-05-01,-0.0,-0.10444145356662181,-0.0,-1.055361148497084,1.0,-0.8310453117990131,0.0
2019-05-02,-0.0,-0.1059277656422993,-0.0,-1.0510188814746102,1.0,-0.8353331936922112,0.0
2019-05-03,-0.0,-0.08263966102713585,-0.0,-1.0751870661417795,1.0,-0.8472819064218529,0.0
2019-05-06,-0.0,-0.08628052447973054,-0.0,-1.0752135209912186,1.0,-0.845873932395044,0.0
2019-05-07,-0.0,-0.08384747344027448,-0.0,-1.0776176001444608,1.0,-0.8481355524121948,0.0
2019-05-08,-0.0,-0.09179669951181527,-0.0,-1.0533409206624935,1.0,-0.8498607325765971,0.0
2019-05-09,-0.0,-0.08793290043290045,-0.0,-1.0813191438191438,1.0,-0.8370310245310246,0.0
2019-05-10,-0.0,-0.08881074745288972,-0.0,-1.0805457878760556,1.0,-0.8360833107925344,0.0
2019-05-13,-0.0,-0.09444062322437871,-0.0,-1.0667484075480727,1.0,-0.8293011154639791,0.0
2019-05-14,-0.0,-0.059259259259259255,-0.0,-1.0777777777777777,1.0,-0.8259555555555556,0.0
2019-05-15,-0.0,-0.05578701651744822,-0.0,-1.0750819962769258,1.0,-0.8239517773247051,0.0
2019-05-16,-0.0,-0.056865874564048007,-0.0,-1.0745699592126265,1.0,-0.8241709522965065,0.0
2019-05-17,-0.0,-0.05952486350892726,-0.0,-1.0717721705769514,1.0,-0.8198612955585067,0.0
2019-05-20,-0.0,-0.0566826654103236,-0.0,-1.0684314360590088,1.0,-0.8194399458202054,0.0
2019-05-21,-0.0,-0.06737120211360634,-0.0,-1.051724644062821,1.0,-0.8164685160722148,0.0
2019-05-22,-0.0,-0.06445077370290983,-0.0,-1.054761135743019,1.0,-0.8170126552544265,0.0
2019-05-23,-0.0,-0.08372855553603842,-0.0,-1.0364775455237427,1.0,-0.807365770829674,0.0
2019-05-24,-0.0,-0.09074330087948937,-0.0,-1.0430626231726328,1.0,-0.8076594993675913,0.0
2019-05-28,-0.0,-0.09769422822734616,-0.0,-1.0396533999118813,1.0,-0.799941254222353,0.0
2019-05-29,-0.0,-0.12450500815280688,-0.0,-1.0328441649196365,1.0,-0.7543966922897739,0.0
2019-05-30,-0.0,-0.12125975084410294,-0.0,-1.0309698451507743,1.0,-0.7584701362207474,0.0
2019-05-31,-0.0,-0.12602986986520714,-0.0,-1.025735829281784,1.0,-0.7595272060321989,0.0
2019-06-03,-0.0,-0.13641625188100476,-0.0,-1.0306169695566618,1.0,-0.7267912952888066,0.0
2019-06-04,-0.0,-0.11977103870949092,-0.0,-1.0562574079962996,1.0,-0.7148969385100171,0.0
2019-06-05,-0.0,-0.11701456589058377,-0.0,-1.0916676224337654,1.0,-0.6586477807087968,0.0
2019-06-06,-0.0,-0.11884082896207755,-0.0,-1.069338148880672,1.0,-0.6782182474847364,0.0
2019-06-07,-0.0,-0.11743455947704924,-0.0,-1.06938272312853,1.0,-0.6802373921270679,0.0
2019-06-10,-0.0,-0.12833813093168409,-0.0,-1.042750876392966,1.0,-0.6789409182888249,0.0
2019-06-11,-0.0,-0.12216796320481518,-0.0,-1.04684572142411,1.0,-0.6701209471353131,0.0
2019-06-12,-0.0,-0.10633860375975873,-0.0,-1.0373157464558496,1.0,-0.6747836870437699,0.0
2019-06-13,-0.0,-0.12920698507631112,-0.0,-1.034981803819787,1.0,-0.6569526335091826,0.0
2019-06-14,-0.0,-0.12781742785410025,-0.0,-1.0414116054049478,1.0,-0.6517250133995317,0.0
2019-06-17,-0.0,-0.12343284421206499,-0.0,-1.030612244897959,1.0,-0.656996682970709,0.0
2019-06-18,-0.0,-0.13286693639020003,-0.0,-1.0248370420319173,1.0,-0.6519442571364351,0.0
2019-06-19,-0.0,-0.12331033709125583,-0.0,-1.0344102305233047,1.0,-0.646699197935947,0.0
2019-06-20,-0.0,-0.12573673870333987,-0.0,-1.0340162784170643,1.0,-0.6468986808868931,0.0
2019-06-21,-0.0,-0.12735292465022197,-0.0,-1.0357644546833737,1.0,-0.6463448895881329,0.0
2019-06-24,-0.0,-0.12043004700121021,-0.0,-1.0315780585967185,1.0,-0.6624074751625342,0.0
2019-06-25,-0.0,-0.11354940355615575,-0.0,-1.0379529597119064,1.0,-0.6619119963988297,0.0
2019-06-26,-0.0,-0.11304347826086956,-0.0,-1.0328127198536654,1.0,-0.6682707190094272,0.0
2019-06-27,-0.0,-0.1113082664413463,-0.0,-1.0358259400084495,1.0,-0.6693705111956063,0.0
2019-06-28,-0.0,-0.07957589600428615,-0.0,-1.0679299551645376,1.0,-0.6723345458647041,0.0
2019-07-01,-0.0,-0.07126178084118723,-0.0,-1.0753973835982558,1.0,-0.6666760444506963,0.0
2019-07-02,-0.0,-0.0718706047819972,-0.0,-1.0779746835443038,1.0,-0.6630942334739803,0.0
2019-07-03,-0.0,-0.08047757159350097,-0.0,-1.0667642835018163,1.0,-0.668628389603807,0.0
2019-07-05,-0.0,-0.0731213059386434,-0.0,-1.068786940613566,1.0,-0.6726146918097382,0.0
2019-07-08,-0.0,-0.07743804674973981,-0.0,-1.0597170262439877,1.0,-0.6757053247447329,0.0
2019-07-09,-0.0,-0.07255298813740373,-0.0,-1.0594816438972283,1.0,-0.6790071400461011,0.0
2019-07-10,-0.0,-0.0634974437194588,-0.0,-1.082507132163941,1.0,-0.6786148066548032,0.0
2019-07-11,-0.0,-0.05958373395169956,-0.0,-1.0924155873536565,1.0,-0.675895028561733,0.0
2019-07-12,-0.0,-0.04965758250429784,-0.0,-1.1091508609756786,1.0,-0.6594425499534989,0.0
2019-07-15,-0.0,-0.08050441929854191,-0.0,-1.1107076507346731,1.0,-0.6236277655801384,0.0
2019-07-16,-0.0,-0.08889889157711135,-0.0,-1.1186631407190681,1.0,-0.6056940302706352,0.0
2019-07-17,-0.0,-0.09158325109262654,-0.0,-1.1245171295643592,1.0,-0.6035809953475257,0.0
2019-07-18,-0.0,-0.09236834694452267,-0.0,-1.1244719797240212,1.0,-0.5992396508025908,0.0
2019-07-19,-0.0,-0.09796090563915062,-0.0,-1.120264379130924,1.0,-0.5943186612290817,0.0
2019-07-22,-0.0,-0.09214671467146714,-0.0,-1.1170679567956796,1.0,-0.6035666066606661,0.0
2019-07-23,-0.0,-0.09076088484133008,-0.0,-1.1152429940692021,1.0,-0.6048289625319729,0.0
2019-07-24,-0.0,-0.09324452901998098,-0.0,-1.1142049588627079,1.0,-0.5910057648178205,0.0
2019-07-25,-0.0,-0.0691829186281103,-0.0,-1.1563830979600986,1.0,-0.5764682806545618,0.0
2019-07-26,-0.0,-0.07806031933767002,-0.0,-1.1583734617442483,1.0,-0.5795950550533638,0.0
2019-07-29,-0.0,-0.07106441709151338,-0.0,-1.1558178182125454,1.0,-0.5897811452553305,0.0
2019-07-30,-0.0,-0.0802009256123716,-0.0,-1.1548989727960266,1.0,-0.5868890393949655,0.0
2019-07-31,-0.0,-0.08696632379878821,-0.0,-1.1499506833873467,1.0,-0.5811751444272227,0.0
2019-08-01,-0.0,-0.07761757924271466,-0.0,-1.1310942578548213,1.0,-0.5692974414534544,0.0
2019-08-02,-0.0,-0.06879893386640014,-0.0,-1.1466766616691655,1.0,-0.5609139874507191,0.0
2019-08-05,-0.0,-0.06820133521704203,-0.0,-1.1485082689271173,1.0,-0.5534502340785064,0.0
2019-08-06,-0.0,-0.07388852387209811,-0.0,-1.113967367498905,1.0,-0.5497426631625054,0.0
2019-08-07,-0.0,-0.0898198689956332,-0.0,-1.0914028384279477,1.0,-0.5480349344978166,0.0
2019-08-08,-0.0,-0.07889218703194358,-0.0,-1.088015032270363,1.0,-0.5563029329266632,0.0
2019-08-09,-0.0,-0.07220020628630366,-0.0,-1.079447369849628,1.0,-0.5626187503392867,0.0
2019-08-12,-0.0,-0.0677097456478117,-0.0,-1.0956939096480287,1.0,-0.5482401431747925,0.0
2019-08-13,-0.0,-0.06455017862942514,-0.0,-1.0978943379885244,1.0,-0.544088989931796,0.0
2019-08-14,-0.0,-0.07283857397119897,-0.0,-1.0834367078366862,1.0,-0.5404239253546195,0.0
2019-08-15,-0.0,-0.09141045452123409,-0.0,-1.065700431608675,1.0,-0.5071401928917781,0.0
2019-08-16,-0.0,-0.09345669795221843,-0.0,-1.0589537116040957,1.0,-0.5139718430034129,0.0
2019-08-19,-0.0,-0.09077848134943861,-0.0,-1.0609535465332836,1.0,-0.5088064704943329,0.0
2019-08-20,-0.0,-0.08575358408718192,-0.0,-1.0543829021848383,1.0,-0.5049463048193408,0.0
2019-08-21,-0.0,-0.08592283077248564,-0.0,-1.0567794144870812,1.0,-0.5018908840874832,0.0
2019-08-22,-0.0,-0.08598204857444562,-0.0,-1.0591605068637804,1.0,-0.4947729672650475,0.0
2019-08-23,-0.0,-0.08697373630724561,-0.0,-1.0592318859707006,1.0,-0.49336148871585056,0.0
2019-08-26,-0.0,-0.07950534654500771,-0.0,-1.0570733875395435,1.0,-0.4778687024497372,0.0
2019-08-27,-0.0,-0.07813275515268671,-0.0,-1.0548052558710588,1.0,-0.4793239466053656,0.0
2019-08-28,-0.0,-0.07181094137615876,-0.0016451233842538192,-1.062122992557775,1.0,-0.47572790181485836,0.0
2019-08-29,-0.0,-0.06415350831329081,-0.0003398515110321028,-1.0641273658893653,1.0,-0.485647809264875,0.0
2019-08-30,-0.0,-0.06520204001569242,-0.0,-1.0638420295540734,1.0,-0.48636066431280234,0.0
2019-09-03,-0.0,-0.06935251798561151,-0.006147809025506868,-1.0563505559189013,1.0,-0.484211903204709,0.0
2019-09-04,-0.0,-0.06868032149338865,-0.0,-1.0485351309307753,1.0,-0.4754731656728027,0.0
2019-09-05,-0.0,-0.06686678397681399,-0.0,-1.0486492081565055,1.0,-0.47220784597867715,0.0
2019-09-06,-0.0,-0.06852641095182746,-0.0,-1.0477334366524602,1.0,-0.4667183262301433,0.0
2019-09-09,-0.0,-0.06904921757992047,-0.0,-1.045421680524712,1.0,-0.46777358880338793,0.0
2019-09-10,-0.0,-0.06680417687250226,-0.0,-1.0461518628335698,1.0,-0.46538610287482274,0.0
2019-09-11,-0.0,-0.08418663434009957,-0.0,-1.0165845606252095,1.0,-0.4784761806504862,0.0
2019-09-12,-0.0,-0.0736511046376737,-0.0,-1.0238457374133176,1.0,-0.4804464953210797,0.0
2019-09-13,-0.0,-0.07574196207749381,-0.0,-1.0233666529266283,1.0,-0.4771485985160759,0.0
2019-09-16,-0.0,-0.07924664230947358,-0.0,-1.018782483404518,1.0,-0.4749138064117738,0.0
2019-09-17,-0.0,-0.18290174568851855,-0.0,-1.034228152523601,1.0,-0.41988819155107854,0.0
2019-09-18,-0.0,-0.17449894514767936,-0.0,-1.0299314345991561,1.0,-0.4327267932489452,0.0
