Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WING
2018-11-26,-0.23618534387561285,-1.134502407350148,-0.0,-1.0656831132117142,-0.9807853703785502,0.0,1.0
2018-11-27,-0.22289050838528404,-1.1369742734217225,-0.0,-1.0577750460971111,-0.9725173412942312,0.0,1.0
2018-11-28,-0.220750066026939,-1.1545030372391938,-0.0,-1.0547583414032926,-0.971784488071133,0.0,1.0
2018-11-29,-0.1843269981775579,-1.1345569730105007,-0.0,-1.0462119239781307,-0.9740952876854986,0.0,1.0
2018-11-30,-0.18458400243045006,-1.1357579966147302,-0.0,-1.0486958031335445,-0.9710516036630354,0.0,1.0
2018-12-03,-0.1836557647262948,-1.135464561464388,-0.0,-1.0481044504207513,-0.9704172811659583,0.0,1.0
2018-12-04,-0.16031415006433866,-1.1924391001464258,-0.0,-1.0801792607711762,-1.0042596618893376,0.0,1.0
2018-12-06,-0.1476472123162564,-1.1035922414542922,-0.0,-1.116508654431591,-0.9812559798208228,0.0,1.0
2018-12-07,-0.15517241379310345,-1.1042319749216303,-0.0,-1.118120863810519,-0.976314872866597,0.0,1.0
2018-12-10,-0.12792746336642175,-1.1013708048644235,-0.0,-1.1121137896953288,-0.9557389024966697,0.0,1.0
2018-12-11,-0.16101437318164055,-1.1042164227712885,-0.0,-1.1381736071909332,-0.9389465456598203,0.0,1.0
2018-12-12,-0.15897034524741283,-1.10661796677972,-0.0,-1.1391860161753196,-0.9434298634663884,0.0,1.0
2018-12-13,-0.15923207227555053,-1.1033748859835817,-0.0,-1.1394692264257482,-0.9414064196672892,0.0,1.0
2018-12-14,-0.1652196561903108,-1.0871679110956762,-0.0,-1.1475516582740057,-0.9410922035075534,0.0,1.0
2018-12-17,-0.15052695231513474,-1.0839668279198342,-0.0,-1.1351503109882515,-0.9495939875604699,0.0,1.0
2018-12-18,-0.1405539833633479,-1.0725066460852415,-0.0,-1.1285052739902237,-0.9462739044678844,0.0,1.0
2018-12-19,-0.14313279876506152,-1.0718236782299215,-0.0,-1.1272672698426311,-0.9457999228163457,0.0,1.0
2018-12-20,-0.1386748844375963,-1.0529447012497861,-0.0,-1.145908234891286,-0.9425612052730697,0.0,1.0
2018-12-21,-0.13207787791191974,-1.0509267131440232,-0.0,-1.1464886923992519,-0.9214844414215269,0.0,1.0
2018-12-24,-0.10604400236027986,-1.023349911489505,-0.0,-1.1409845738851894,-0.944406979684734,0.0,1.0
2018-12-26,-0.10451187445218915,-1.022580241245461,-0.0,-1.1184106181393212,-0.928252431236696,0.0,1.0
2018-12-27,-0.06194196428571429,-0.9702248086734694,-0.0,-1.031967474489796,-0.9217952806122449,0.0,1.0
2018-12-28,-0.05571496891439503,-0.9774828630639248,-0.0,-1.0326398852223817,-0.9194962537860674,0.0,1.0
2018-12-31,-0.04160572078660816,-1.0219811474077685,-0.0,-1.0588737201365188,-0.9405574516496018,0.0,1.0
2019-01-02,-0.03515402747297407,-1.0237746891002195,-0.0,-1.0586848736080632,-0.9464358286596765,0.0,1.0
2019-01-03,-0.06174612291786329,-1.0280626897513745,-0.0,-1.0958398293263314,-0.9170837777960121,0.0,1.0
2019-01-04,-0.02416659874480398,-1.0396120303203196,-0.0,-1.0843997065775532,-0.9271741788246801,0.0,1.0
2019-01-07,-0.000796781004740847,-1.0029082506673042,-0.0,-1.0786422851679216,-0.9015975459145054,0.0,1.0
2019-01-08,-0.0,-1.0351953503390376,-0.0,-1.0813690668388762,-0.9195996125282531,0.0,1.0
2019-01-09,-0.0,-1.0394454997372993,-0.0,-1.0828921311077881,-0.91916905791537,0.0,1.0
2019-01-10,-0.0,-1.036871012034569,-0.0,-1.0839996769243194,-0.9176157014780713,0.0,1.0
2019-01-11,-0.0,-1.032778884867217,-0.0,-1.0979299686851844,-0.9361503111147261,0.0,1.0
2019-01-14,-0.0,-1.032637447605095,-0.0,-1.098929719610955,-0.9378993203923005,0.0,1.0
2019-01-15,-0.0,-1.0378254462092682,-0.0,-1.098575405272638,-0.9572621581791386,0.0,1.0
2019-01-16,-0.0,-1.038212912200311,-0.0,-1.080067097618853,-0.9730382129122004,0.0,1.0
2019-01-17,-0.0,-1.0366387241872828,-0.0,-1.08031077489266,-0.97219382539358,0.0,1.0
2019-01-18,-0.0,-1.0260622529644268,-0.0,-1.0840744400527007,-1.0070816864295125,0.0,1.0
2019-01-22,-0.0,-1.038964864296234,-0.0,-1.2052177572059752,-0.9637281716810436,0.0,1.0
2019-01-23,-0.0,-0.9947141407307172,-0.0,-1.230336603518268,-1.0036366711772666,0.0,1.0
2019-01-24,-0.0,-0.9913275234791438,-0.0,-1.236695151874101,-1.0024959810474658,0.0,1.0
2019-01-25,-0.0,-0.9220948978258029,-0.0,-1.414753169796523,-1.0203041261818657,0.0,1.0
2019-01-28,-0.0,-0.9023548429376556,-0.0,-1.444973568089475,-1.0216261086111231,0.0,1.0
2019-01-29,-0.0,-0.8871356563664257,-0.0,-1.4533859303090073,-1.0425597194827965,0.0,1.0
2019-01-30,-0.0,-0.8852437475362446,-0.0,-1.449388988655775,-1.0454206999255398,0.0,1.0
2019-01-31,-0.0,-0.9082471959533759,-0.0,-1.3882120079173081,-1.1020013195513525,0.0,1.0
2019-02-01,-0.0,-0.9068013408609739,-0.0,-1.3980239943542696,-1.1059015525758644,0.0,1.0
2019-02-04,-0.0,-0.90606394707828,-0.0,-1.4014553472987872,-1.102668136714443,0.0,1.0
2019-02-05,-0.0,-0.9023261903722777,-0.0,-1.3939684895037752,-1.0680399773054599,0.0,1.0
2019-02-06,-0.0,-0.8672765902094264,-0.0,-1.3854225382647531,-1.08320686814378,0.0,1.0
2019-02-07,-0.0,-0.870959366480592,-0.0,-1.3782941711021681,-1.078064823229045,0.0,1.0
2019-02-08,-0.0,-0.8316441202663162,-0.0,-1.3615622747126925,-1.0474534582926933,0.0,1.0
2019-02-11,-0.0,-0.818634121449226,-0.0,-1.3675795203265861,-1.0662102398367068,0.0,1.0
2019-02-12,-0.0,-0.8448774676650783,-0.0,-1.362363852961198,-1.0473110959836622,0.0,1.0
2019-02-13,-0.0,-0.8627959365834998,-0.0,-1.3528286649381562,-1.0348110681344838,0.0,1.0
2019-02-14,-0.0,-0.8709801903781836,-0.0,-1.3865877712031558,-1.0302289683560586,0.0,1.0
2019-02-15,-0.0,-0.9086272661038015,-0.0,-1.365490935584794,-1.0116573093901342,0.0,1.0
2019-02-19,-0.0,-0.8828805630659627,-0.0,-1.3953907557615552,-1.013389983262521,0.0,1.0
2019-02-20,-0.0,-0.8810270061397105,-0.0,-1.4038040444807005,-1.008715812974969,0.0,1.0
2019-02-21,-0.0,-0.8806310178817056,-0.0,-1.4089580467675378,-1.0088978679504814,0.0,1.0
2019-02-22,-0.0,-0.8842684079388264,-0.0,-1.409055760804193,-1.0025775410258615,0.0,1.0
2019-02-25,-0.0,-0.8829910887253002,-0.0,-1.4144388479917345,-1.0075336863403503,0.0,1.0
2019-02-26,-0.0,-0.89417668945228,-0.0,-1.4268408756597732,-1.0053647140261313,0.0,1.0
2019-02-27,-0.0,-0.8914275823272318,-0.0,-1.4368860617075598,-0.9990479899606214,0.0,1.0
2019-02-28,-0.0,-0.8868275384881509,-0.0,-1.4304618578100676,-1.007265179034769,0.0,1.0
2019-03-01,-0.0,-0.8866398512175079,-0.0,-1.4418061502530166,-0.9966264434929285,0.0,1.0
2019-03-04,-0.0,-0.8705129878605926,-0.0,-1.445285645912196,-1.0352434408040725,0.0,1.0
2019-03-05,-0.0,-0.8504868783022576,-0.0,-1.4775337321514346,-1.0386009344570106,0.0,1.0
2019-03-06,-0.0,-0.8452526665500962,-0.0,-1.4911697849274348,-1.0349711488022382,0.0,1.0
2019-03-07,-0.0,-0.8139991277802007,-0.0,-1.5227649367640643,-1.024291321412996,0.0,1.0
2019-03-08,-0.0,-0.7971001718743114,-0.0,-1.579789343792693,-1.030188180335816,0.0,1.0
2019-03-11,-0.0,-0.8012416811827237,-0.0,-1.5812229219706104,-1.084059136182947,0.0,1.0
2019-03-12,-0.0,-0.7462043961024246,-0.0,-1.6237480172218444,-1.162111941989576,0.0,1.0
2019-03-13,-0.0,-0.767482198283732,-0.0,-1.6310023735621693,-1.1661037064086177,0.0,1.0
2019-03-14,-0.0,-0.7653365098272782,-0.0,-1.6427360608420762,-1.1734090804966326,0.0,1.0
2019-03-15,-0.0,-0.7480361982635859,-0.0,-1.649869079884239,-1.1957829941660159,0.0,1.0
2019-03-18,-0.0,-0.7764278732020667,-0.0,-1.665596052692827,-1.2128194386258904,0.0,1.0
2019-03-19,-0.0,-0.7885247441074279,-0.0,-1.6680909005540425,-1.238613954361912,0.0,1.0
2019-03-20,-0.0,-0.8037458130867575,-0.0,-1.66971741284144,-1.2441854979478228,0.0,1.0
2019-03-21,-0.0,-0.8037669939577039,-0.0,-1.7084592145015107,-1.208317598187311,0.0,1.0
2019-03-22,-0.0,-0.8006475265438271,-0.0,-1.752035423510927,-1.208541636909013,0.0,1.0
2019-03-25,-0.0,-0.667216514280328,-0.0,-1.8240644735601845,-1.221698557828259,0.0,1.0
2019-03-26,-0.0,-0.6802124330219546,-0.0,-1.8160178292000568,-1.2455782635497181,0.0,1.0
2019-03-27,-0.0,-0.6579996204213323,-0.0,-1.8386790662364774,-1.2480546593281456,0.0,1.0
2019-03-28,-0.0,-0.6539905880115986,-0.0,-1.8312497029044066,-1.2683367400294718,0.0,1.0
2019-03-29,-0.0,-0.6673025562762304,-0.0,-1.8356066386875238,-1.2662628767645938,0.0,1.0
2019-04-01,-0.0,-0.6696289293311275,-0.0,-1.8211297565587332,-1.2362562042070433,0.0,1.0
2019-04-02,-0.0,-0.7035211601345908,-0.0,-1.8678735604947632,-1.1677645609212832,0.0,1.0
2019-04-03,-0.0,-0.7077325719724007,-0.0,-1.8620033309540802,-1.188722341184868,0.0,1.0
2019-04-04,-0.0,-0.7058935632950593,-0.0,-1.8636905045500025,-1.194816332364572,0.0,1.0
2019-04-05,-0.0,-0.6959343386142394,-0.0,-1.870633708723039,-1.2053349875930521,0.0,1.0
2019-04-08,-0.0,-0.6862016390318277,-0.0,-1.8711644749380598,-1.2072612921669525,0.0,1.0
2019-04-09,-0.0,-0.6735855373284232,-0.0,-1.9051604572193792,-1.203883495145631,0.0,1.0
2019-04-10,-0.0,-0.6572152625035861,-0.0,-1.9310509706416754,-1.1932198527302285,0.0,1.0
2019-04-11,-0.0,-0.6405727923627685,-0.0,-1.963436754176611,-1.1692601431980907,0.0,1.0
2019-04-12,-0.0,-0.6394327189380193,-0.0,-1.9637092923312005,-1.1719511030465095,0.0,1.0
2019-04-15,-0.0,-0.6419894787183166,-0.0,-1.9603538976566235,-1.1801052128168341,0.0,1.0
2019-04-16,-0.0,-0.6460316700952017,-0.0,-1.9579007797923744,-1.1800698464335264,0.0,1.0
2019-04-17,-0.0,-0.648431137724551,-0.0,-1.9800239520958083,-1.1619161676646705,0.0,1.0
2019-04-18,-0.0,-0.6444847847895667,-0.0,-1.952945110590933,-1.179716237519706,0.0,1.0
2019-04-22,-0.0,-0.6309271554362669,-0.0,-1.922540848519094,-1.1552950040024486,0.0,1.0
2019-04-23,-0.0,-0.6338532585646293,-0.0,-1.9197493049337917,-1.158663587955327,0.0,1.0
2019-04-24,-0.0,-0.6092175877977591,-0.0,-1.9225590810658129,-1.1759250541380286,0.0,1.0
2019-04-25,-0.0,-0.6003846514682427,-0.0,-1.9305751008537384,-1.1599118116145979,0.0,1.0
2019-04-26,-0.0,-0.5838733915656993,-0.0,-1.9517234901850289,-1.1605146989762376,0.0,1.0
2019-04-29,-0.0,-0.5655756894694948,-0.0,-1.944186917638245,-1.1725897832092522,0.0,1.0
2019-04-30,-0.0,-0.547909366970334,-0.0,-1.9434711516000935,-1.1804251343144125,0.0,1.0
2019-05-01,-0.0,-0.5550089026333053,-0.0,-1.9647643144972355,-1.165823259300909,0.0,1.0
2019-05-02,-0.0,-0.5587546816479401,-0.0,-1.9453651685393258,-1.1775280898876406,0.0,1.0
2019-05-03,-0.0,-0.5628013669772014,-0.0,-1.9427461261176913,-1.17583446467862,0.0,1.0
2019-05-06,-0.0,-0.528609463309823,-0.0,-1.953243962819375,-1.189079359148022,0.0,1.0
2019-05-07,-0.0,-0.533857089412645,-0.0,-1.9527216610549945,-1.1898148148148147,0.0,1.0
2019-05-08,-0.0,-0.5259300491696818,-0.0,-1.9098710455515353,-1.2028481306243621,0.0,1.0
2019-05-09,-0.0,-0.5204582651391162,-0.0,-1.948842646714987,-1.2069207388356324,0.0,1.0
2019-05-10,-0.0,-0.5210905349794238,-0.0,-1.9536569397680508,-1.2015993265993266,0.0,1.0
2019-05-13,-0.0,-0.5234827264239028,-0.0,-1.946171802054155,-1.1988795518207283,0.0,1.0
2019-05-14,-0.0,-0.4289480988065501,-0.10648533629382921,-1.9092885558331019,-1.1810528263484132,0.0,1.0
2019-05-15,-0.0,-0.4247028664646936,-0.1353530645537171,-1.940573292938709,-1.1603355861104638,0.0,1.0
2019-05-16,-0.0,-0.4271124790151092,-0.14078530124976685,-1.934247341913822,-1.161163961947398,0.0,1.0
2019-05-17,-0.0,-0.40443368107302535,-0.16561102831594635,-1.9020584947839045,-1.1851248137108792,0.0,1.0
2019-05-20,-0.0,-0.38350553849017965,-0.18034999534580656,-1.9022153960718609,-1.1881224983710323,0.0,1.0
2019-05-21,-0.0,-0.38095902516162033,-0.18882842658481,-1.8940049300032555,-1.1872005953211477,0.0,1.0
2019-05-22,-0.0,-0.36448554698392044,-0.2059206245933637,-1.8951110698020261,-1.1817548099265731,0.0,1.0
2019-05-23,-0.0,-0.3705999352421481,-0.23507100235903602,-1.8740459780748417,-1.1457976779684538,0.0,1.0
2019-05-24,-0.0,-0.31517025006920735,-0.2666789701947033,-1.8708590938451604,-1.1611146996401218,0.0,1.0
2019-05-28,-0.0,-0.30105900151285936,-0.2617705038279925,-1.8591665520561134,-1.16238023197176,0.0,1.0
2019-05-29,-0.0,-0.31400018253171486,-0.26485351829880444,-1.853107602445925,-1.131285935931368,0.0,1.0
2019-05-30,-0.0,-0.3138453119299526,-0.2586191171105436,-1.855846406421014,-1.1321141919007662,0.0,1.0
2019-05-31,-0.0,-0.31005522844493133,-0.2663289059290702,-1.8600118672691586,-1.1279382902003743,0.0,1.0
2019-06-03,-0.0,-0.31928011242576726,-0.2984722788884355,-1.8519878507638605,-1.0636021578494037,0.0,1.0
2019-06-04,-0.0,-0.2981099656357388,-0.28495207089889674,-1.8475311991318504,-1.0910200759631037,0.0,1.0
2019-06-05,-0.0,-0.3191173257592309,-0.2865632510377977,-1.7844876556696527,-0.9794625300415118,0.0,1.0
2019-06-06,-0.0,-0.320660505453112,-0.3070824755814463,-1.7898909377600631,-0.9623757172265779,0.0,1.0
2019-06-07,-0.0,-0.3392256994456811,-0.31762035703373925,-1.7560996901051895,-0.9517698921915237,0.0,1.0
2019-06-10,-0.0,-0.34644576484364836,-0.3336080149195472,-1.7119313006895955,-0.9451359673851759,0.0,1.0
2019-06-11,-0.0,-0.3445948887631155,-0.38242849057425227,-1.6954155601027472,-0.931255170011755,0.0,1.0
2019-06-12,-0.0,-0.3476310747256575,-0.38569064622887994,-1.6931719212680716,-0.9281484062010102,0.0,1.0
2019-06-13,-0.0,-0.3586417065737919,-0.39756203744013935,-1.6837178929037875,-0.9135393992163692,0.0,1.0
2019-06-14,-0.0,-0.3545569125124951,-0.39710548046416627,-1.6832109174670782,-0.9112521187361468,0.0,1.0
2019-06-17,-0.0,-0.3496873914553665,-0.39966134074331366,-1.6892150052101425,-0.9032650225772838,0.0,1.0
2019-06-18,-0.0,-0.36012331205766146,-0.3996786939342626,-1.6843385002822284,-0.8978767747818158,0.0,1.0
2019-06-19,-0.0,-0.3444861280753795,-0.4327778747164544,-1.7052870354213925,-0.8796894084801955,0.0,1.0
2019-06-20,-0.0,-0.34887073522345025,-0.4282469092656503,-1.7083133109082171,-0.8830981608492421,0.0,1.0
2019-06-21,-0.0,-0.3587283589900135,-0.4277179364179495,-1.6930356286250055,-0.8814268893637434,0.0,1.0
2019-06-24,-0.0,-0.3343823760818253,-0.43194335169158143,-1.6885217239269166,-0.9161640003496809,0.0,1.0
2019-06-25,-0.0,-0.31588597371982363,-0.4340158030296416,-1.6952023398961016,-0.9203300301217969,0.0,1.0
2019-06-26,-0.0,-0.3126010752218191,-0.4246689103544735,-1.6835963110275798,-0.9499541063857687,0.0,1.0
2019-06-27,-0.0,-0.2971078001752849,-0.43470639789658194,-1.6812007011393515,-0.9691060473269063,0.0,1.0
2019-06-28,-0.0,-0.2993295648744577,-0.43131326409885634,-1.681828140747557,-0.9695017746812147,0.0,1.0
2019-07-01,-0.0,-0.28063896648044695,-0.442213687150838,-1.6873690642458101,-0.9542597765363129,0.0,1.0
2019-07-02,-0.0,-0.29846032372680614,-0.43027591349739,-1.6882923191648023,-0.9695135324823441,0.0,1.0
2019-07-03,-0.0,-0.2995529061102831,-0.4285088103795915,-1.6872534408696414,-0.9680021039712458,0.0,1.0
2019-07-05,-0.0,-0.2844748258183253,-0.436308663073485,-1.6891459620524956,-0.9719556548792779,0.0,1.0
2019-07-08,-0.0,-0.28233645678255537,-0.43904895349855505,-1.6883264734214904,-0.9689114633505561,0.0,1.0
2019-07-09,-0.0,-0.2776562226500963,-0.43864869595659023,-1.6896114125678279,-0.9700245055137406,0.0,1.0
2019-07-10,-0.0,-0.21935119642159204,-0.4236765536109784,-1.7257567203717377,-0.9739002041082208,0.0,1.0
2019-07-11,-0.0,-0.21194353963083606,-0.4373072747014115,-1.727643865363735,-0.9662106406080347,0.0,1.0
2019-07-12,-0.0,-0.20818505338078291,-0.44023956253797414,-1.7329658883777448,-0.9585105459595521,0.0,1.0
2019-07-15,-0.0,-0.23358805140673847,-0.4562348037513026,-1.711358110455019,-0.9406043765196249,0.0,1.0
2019-07-16,-0.0,-0.23106535749816168,-0.429992646740776,-1.7060426489034992,-0.9583892036852805,0.0,1.0
2019-07-17,-0.0,-0.23728740020826103,-0.4297552933009372,-1.7146824019437696,-0.9570461645262062,0.0,1.0
2019-07-18,-0.0,-0.23721030972492962,-0.4353476283300845,-1.7108512020792723,-0.9483647390080139,0.0,1.0
2019-07-19,-0.0,-0.23777979824219594,-0.4338658700264103,-1.7119972290773693,-0.945923713036325,0.0,1.0
2019-07-22,-0.0,-0.3454335092920674,-0.4365825439294237,-1.3196543495552824,-0.5139200231397787,0.0,1.0
2019-07-23,-0.0,-0.353472247300567,-0.4367845148243112,-1.3131342313387022,-0.507890650391824,0.0,1.0
2019-07-24,-0.0,-0.35516755232621194,-0.4560242923760981,-1.3095470484040055,-0.49419802624444203,0.0,1.0
2019-07-25,-0.0,-0.348952133607474,-0.45637196551599757,-1.317029181546009,-0.48472387548245144,0.0,1.0
2019-07-26,-0.0,-0.3264144144144144,-0.45924324324324317,-1.3277477477477477,-0.4902342342342342,0.0,1.0
2019-07-29,-0.0,-0.3222765865592172,-0.46258454453878256,-1.3165923154410708,-0.49618650165491435,0.0,1.0
2019-07-30,-0.0,-0.31567949272229434,-0.4669260700389105,-1.3125090070615364,-0.5077100446750252,0.0,1.0
2019-07-31,-0.0,-0.30629139072847683,-0.46825511085516847,-1.3139216815433343,-0.5107255974661676,0.0,1.0
2019-08-01,-0.0,-0.31570426335671886,-0.47404209390178087,-1.3032919589854293,-0.5047310667386221,0.0,1.0
2019-08-02,-0.0,-0.33489764245066883,-0.43178626856847235,-1.3696696474761656,-0.5589017810952627,0.0,1.0
2019-08-05,-0.0,-0.32155317951603823,-0.4082160945413619,-1.4376289626711685,-0.5842806227724628,0.0,1.0
2019-08-06,-0.0,-0.32265319666691245,-0.4063122188629157,-1.3712484330064154,-0.5868298798023744,0.0,1.0
2019-08-07,-0.0,-0.3382482718046772,-0.39847771731136933,-1.357111339902927,-0.5831739961759083,0.0,1.0
2019-08-08,-0.0,-0.3386715867158671,-0.4050184501845018,-1.3638376383763837,-0.5825461254612546,0.0,1.0
2019-08-09,-0.0,-0.33415215398716774,-0.39560036663611364,-1.3501741521539872,-0.5864344637946838,0.0,1.0
2019-08-12,-0.0,-0.3299165324352028,-0.40104700541807,-1.3563479279543125,-0.5735466393322595,0.0,1.0
2019-08-13,-0.0,-0.32048651817116064,-0.3976406799531067,-1.368515533411489,-0.5768977139507621,0.0,1.0
2019-08-14,-0.0,-0.3357917412099748,-0.3970937237577129,-1.3488991931067216,-0.5693161488188689,0.0,1.0
2019-08-15,-0.0,-0.374757421116941,-0.42632789477467115,-1.3166103644073888,-0.47602961259253934,0.0,1.0
2019-08-16,-0.0,-0.36974185661896886,-0.43010714028906305,-1.3183648522326887,-0.4770619112677069,0.0,1.0
2019-08-19,-0.0,-0.34744640492466267,-0.4369922336351598,-1.3284062846712716,-0.46612504921083714,0.0,1.0
2019-08-20,-0.0,-0.34339515181717867,-0.4495781867369095,-1.3108603566724806,-0.45577190047342747,0.0,1.0
2019-08-21,-0.0,-0.3481405324919346,-0.4999822739036409,-1.2751444676853263,-0.42191654553834157,0.0,1.0
2019-08-22,-0.0,-0.35597634802196254,-0.47965648317612286,-1.2559833873011403,-0.42805856680275944,0.0,1.0
2019-08-23,-0.0,-0.344954128440367,-0.47995765702187726,-1.2576570218772054,-0.4460127028934369,0.0,1.0
2019-08-26,-0.0,-0.3336558396682792,-0.4898756046993781,-1.227608845888044,-0.40428472702142365,0.0,1.0
2019-08-27,-0.0,-0.32671324820156267,-0.489828933328744,-1.2174302137472894,-0.40801294186486764,0.0,1.0
2019-08-28,-0.0,-0.3201884067936464,-0.49353640926906417,-1.217252286323317,-0.4070686928419171,0.0,1.0
2019-08-29,-0.0,-0.3082660250902217,-0.501838803918199,-1.225296442687747,-0.4015810276679842,0.0,1.0
2019-08-30,-0.0,-0.2951701916155349,-0.5081410893634526,-1.234052034415384,-0.39049806327768827,0.0,1.0
2019-09-03,-0.0,-0.31224778394784947,-0.5201945297140689,-1.255165039837202,-0.36150105197806365,0.0,1.0
2019-09-04,-0.0,-0.3167811173608475,-0.5159253252355154,-1.2616722454190967,-0.35636150315745885,0.0,1.0
2019-09-05,-0.0,-0.3141501650165016,-0.5030596809680967,-1.2683580858085808,-0.3522758525852585,0.0,1.0
2019-09-06,-0.0,-0.30466257247744194,-0.5189213298109582,-1.2849692935808144,-0.3223316293272035,0.0,1.0
