Date,IWF,IWM,MTUM,ORCC,SPY,VLUE,VXX
2020-05-27,-0.24744693216727093,-0.49694185370713756,-0.455234826889547,1.0,-0.567929593446434,-0.0,0.0
2020-05-28,-0.2535277516462841,-0.48674672126611696,-0.45960378507000166,1.0,-0.5669581096784904,-0.0,0.0
2020-05-29,-0.25315405046480743,-0.48647078353253653,-0.4597443559096946,1.0,-0.5673417441345728,-0.0,0.0
2020-06-01,-0.25339717156062325,-0.4938145185841198,-0.4503085821824925,1.0,-0.5700329338831539,-0.0,0.0
2020-06-02,-0.2533901588531577,-0.4926385122045719,-0.45035146953008254,1.0,-0.571124149000941,-0.0,0.0
2020-06-03,-0.25548963069757125,-0.49390041033603194,-0.4466285904402795,1.0,-0.5765221248752357,-0.0,0.0
2020-06-04,-0.2564258976847359,-0.4865104672119783,-0.45659226396783587,1.0,-0.5732704838486066,-0.0,0.0
2020-06-05,-0.25521887388761055,-0.4872057885836268,-0.45551828338554523,1.0,-0.5743394971029359,-0.0,0.0
2020-06-08,-0.25375076122460277,-0.47569617450035984,-0.4687205890494381,1.0,-0.5699496207717433,-0.0,0.0
2020-06-09,-0.25366191333241034,-0.4765886750657621,-0.4684757026166413,1.0,-0.5702062854769486,-0.0,0.0
2020-06-10,-0.2519314374325035,-0.4783872843574336,-0.4671171046437571,1.0,-0.5716500983025503,-0.0,0.0
2020-06-11,-0.2500623078840243,-0.48392456592174127,-0.4618260363878043,1.0,-0.5734263797734762,-0.0,0.0
2020-06-12,-0.2526856609061186,-0.464708629832129,-0.47045086133472536,1.0,-0.5596340357721791,-0.0,0.0
2020-06-15,-0.25217749690891605,-0.4654760269267757,-0.4699546641022118,1.0,-0.5600219810413518,-0.0,0.0
2020-06-16,-0.25320002197439984,-0.463192880294457,-0.4686040762511674,1.0,-0.561802999505576,-0.0,0.0
2020-06-17,-0.25175592625109744,-0.4601624231782265,-0.46935359964881473,1.0,-0.562362818261633,-0.0,0.0
2020-06-18,-0.25301832949182307,-0.4574964328833278,-0.47096915816046536,1.0,-0.5624245417627045,-0.0,0.0
2020-06-19,-0.2531555262869059,-0.4574964328833278,-0.4709417188014488,1.0,-0.5623147843266382,-0.0,0.0
2020-06-22,-0.252154344365772,-0.4571601075799989,-0.47510840331522036,1.0,-0.5599374279598222,-0.0,0.0
2020-06-23,-0.2506311052573812,-0.4564262978816815,-0.47505762265393486,1.0,-0.5618208758643398,-0.0,0.0
2020-06-24,-0.24993826313623269,-0.45644121278639044,-0.4758403073123885,1.0,-0.5616133900397859,-0.0,0.0
2020-06-25,-0.2459950160199359,-0.4531040337377112,-0.47933839033874637,1.0,-0.5600679135744996,-0.0,0.0
2020-06-26,-0.24594653812445225,-0.4533030236634531,-0.4794861963190184,1.0,-0.560089833479404,-0.0,0.0
2020-06-29,-0.24112195522020832,-0.4510238114765302,-0.4835561387681457,1.0,-0.5581071106372508,-0.0,0.0
2020-06-30,-0.24230664115878656,-0.4472533479092648,-0.485241869363214,1.0,-0.5581852965291063,-0.0,0.0
2020-07-01,-0.24021736162311244,-0.4475301056770706,-0.4800251221976462,1.0,-0.5629283744299719,-0.0,0.0
2020-07-02,-0.24003276897870016,-0.4487165483342435,-0.4800928454396504,1.0,-0.5619333697433097,-0.0,0.0
2020-07-06,-0.24184738078330692,-0.4486808324684547,-0.47880592123231547,1.0,-0.5618615830010378,-0.0,0.0
2020-07-07,-0.23932976749263182,-0.45120620019648505,-0.47674926318087546,1.0,-0.5617017792817378,-0.0,0.0
2020-07-08,-0.23814072820568807,-0.45622031770293137,-0.47423440144112666,1.0,-0.5608111796495443,-0.0,0.0
2020-07-09,-0.2388854015993013,-0.4580115171529161,-0.47277639802407134,1.0,-0.5594825468737207,-0.0,0.0
2020-07-10,-0.2441762023104023,-0.4532867247453368,-0.4767730835404321,1.0,-0.5567359423218724,-0.0,0.0
2020-07-13,-0.24910555783148985,-0.45068960808411856,-0.4768264372524922,1.0,-0.554499522053803,-0.0,0.0
2020-07-14,-0.24203317690712647,-0.4504256247953726,-0.4726617919895231,1.0,-0.5632434792098657,-0.0,0.0
2020-07-15,-0.2422721196082176,-0.4471939541101683,-0.47682317954874087,1.0,-0.5620003819605489,-0.0,0.0
2020-07-16,-0.24488403819918145,-0.44518417462482945,-0.4748158253751706,1.0,-0.5636016371077762,-0.0,0.0
2020-07-17,-0.2462269042875467,-0.4457574847848039,-0.47561474850577223,1.0,-0.5615840179034415,-0.0,0.0
2020-07-20,-0.25878935686296,-0.4440577645027814,-0.4755432548707972,1.0,-0.561861178856219,-0.0,0.0
2020-07-21,-0.24150126110319117,-0.45704024564096946,-0.4680337756332932,1.0,-0.5749259787257376,-0.0,0.0
2020-07-22,-0.24322026926979076,-0.4554278976665112,-0.4692478543420439,1.0,-0.57418629520963,-0.0,0.0
2020-07-23,-0.2468135369739589,-0.45522470058235365,-0.47003076584990666,1.0,-0.5748818811119657,-0.0,0.0
2020-07-24,-0.2465256797583082,-0.4576764625102994,-0.46775611095852787,1.0,-0.574539961549025,-0.0,0.0
2020-07-27,-0.2483166139892813,-0.45771609179606976,-0.4680500206128899,1.0,-0.5743025972241308,-0.0,0.0
2020-07-28,-0.24800594092084272,-0.4559931789427361,-0.4638318939435613,1.0,-0.5825953022718522,-0.0,0.0
2020-07-29,-0.2554424302623955,-0.45415666473525923,-0.4630135474436443,1.0,-0.5865684408023619,-0.0,0.0
2020-07-30,-0.25521996965935734,-0.4521583229899324,-0.46343952558267826,1.0,-0.5874500068956007,-0.0,0.0
2020-07-31,-0.25795140806184425,-0.45519050248481496,-0.463307564881281,1.0,-0.584428492545555,-0.0,0.0
2020-08-03,-0.2639069279022853,-0.45118412689639925,-0.46171276977920245,1.0,-0.5865918700085665,-0.0,0.0
2020-08-04,-0.2629235237173282,-0.44605172175356106,-0.4600470197759646,1.0,-0.5968469091411976,-0.0,0.0
2020-08-05,-0.2632612966601179,-0.4465812557071308,-0.4604997371260965,1.0,-0.5967514319710009,-0.0,0.0
2020-08-06,-0.2636982510515829,-0.4472824883772415,-0.46009519592649983,1.0,-0.5962475094088997,-0.0,0.0
2020-08-07,-0.2672495142936442,-0.45323341659728006,-0.46275326117124616,1.0,-0.5922286983069663,-0.0,0.0
2020-08-10,-0.26270198234216224,-0.4586317952135044,-0.46146371258815033,1.0,-0.5935920928424676,-0.0,0.0
2020-08-11,-0.26285539760106624,-0.460267658818303,-0.4602398933807197,1.0,-0.5931808085295425,-0.0,0.0
2020-08-12,-0.26059445508284074,-0.46182665889601204,-0.45783032220464576,1.0,-0.5949823772652846,-0.0,0.0
2020-08-13,-0.25889465073070633,-0.46751338010593163,-0.4521227919358864,1.0,-0.5945481267851697,-0.0,0.0
2020-08-14,-0.2580367791861981,-0.46808864726929794,-0.45103042742628907,1.0,-0.5965106925914625,-0.0,0.0
2020-08-17,-0.2591770483615882,-0.47115784800643706,-0.44982103715213223,1.0,-0.5944341167004246,-0.0,0.0
2020-08-18,-0.259736294240111,-0.47103400416377517,-0.44299791811242195,1.0,-0.6020541290770298,-0.0,0.0
2020-08-19,-0.26059192625909267,-0.4761508134821478,-0.43891942917430177,1.0,-0.6006996501749126,-0.0,0.0
2020-08-20,-0.2607996004772078,-0.47754071525677666,-0.4382543073551036,1.0,-0.5978692117748245,-0.0,0.0
2020-08-21,-0.25800011092008207,-0.4815595363540569,-0.43369752093616554,1.0,-0.599744883811214,-0.0,0.0
2020-08-24,-0.2578328619752676,-0.48211612044584934,-0.4324848888149504,1.0,-0.6002606332834248,-0.0,0.0
2020-08-25,-0.2576598579040853,-0.4884269538188278,-0.42520537300177624,1.0,-0.60401865008881,-0.0,0.0
2020-08-26,-0.2576493106604899,-0.48927848206607677,-0.4230353130461317,1.0,-0.6040389469888208,-0.0,0.0
2020-08-27,-0.24754643748267255,-0.49972276129747706,-0.42120876074299973,1.0,-0.6039090657055725,-0.0,0.0
2020-08-28,-0.24804228119206398,-0.49362184897202466,-0.4223691856443178,1.0,-0.6030604056559395,-0.0,0.0
2020-08-31,-0.24809614798814766,-0.49397690454432175,-0.4229736091495666,1.0,-0.6041095511063111,-0.0,0.0
2020-09-01,-0.24430533340687222,-0.4979041420771055,-0.41895096795543546,1.0,-0.5946445314654459,-0.0019028183773647344,0.0
2020-09-02,-0.2372820668190707,-0.4959098796375354,-0.4181287355055499,1.0,-0.5929435095160712,-0.010025614895199273,0.0
2020-09-03,-0.22415725729283428,-0.5000956885474479,-0.4179402356672226,1.0,-0.580009295458895,-0.011783361128578067,0.0
2020-09-04,-0.1911446500054095,-0.5041382667964946,-0.39767932489451474,1.0,-0.5829817158931083,-0.028805582603050956,0.0
2020-09-08,-0.19023942063449173,-0.5059179592498514,-0.3928281900232395,1.0,-0.5773117872777387,-0.0359401178187321,0.0
2020-09-09,-0.1732427770590772,-0.5140416127641225,-0.36804657179818884,1.0,-0.5829829667960328,-0.05681328158689091,0.0
2020-09-10,-0.1654654977679772,-0.5124778142311622,-0.3596245898994245,1.0,-0.5840638950142526,-0.06755230463077502,0.0
2020-09-11,-0.1641722868581562,-0.5150065830131392,-0.3603192089636456,1.0,-0.5812128865840879,-0.06626004245371739,0.0
2020-09-14,-0.16393530707646015,-0.5117135027671808,-0.3600021492665628,1.0,-0.5811079469131158,-0.0698242974584923,0.0
2020-09-15,-0.16537738383024442,-0.5067150147730325,-0.35414987912973406,1.0,-0.584931506849315,-0.07483212463067418,0.0
2020-09-16,-0.16854838709677422,-0.49473118279569894,-0.35537634408602153,1.0,-0.5855913978494623,-0.08395161290322581,0.0
2020-09-17,-0.1673117239154975,-0.49543084448744823,-0.35456646777401496,1.0,-0.5850131699188302,-0.08541633069934958,0.0
2020-09-18,-0.16523305198645233,-0.4939519380678458,-0.355491640234396,1.0,-0.5846997473254125,-0.08865114778775335,0.0
2020-09-21,-0.16279694722132645,-0.49604966139954854,-0.35897022465871226,1.0,-0.5816134580242932,-0.08784800601956357,0.0
2020-09-22,-0.1686977107040056,-0.4882038038361176,-0.3652920130202028,1.0,-0.5799908535765206,-0.08794017162994645,0.0
2020-09-23,-0.1663842491729202,-0.4872374189730762,-0.36657790688291775,1.0,-0.5789827590844294,-0.09053497942386832,0.0
2020-09-24,-0.16046536564443492,-0.48447887625991853,-0.3641432554149689,1.0,-0.5787315033240403,-0.09285867467295732,0.0
2020-09-25,-0.1601823300710551,-0.4856683201501542,-0.3625150824507306,1.0,-0.577181927872369,-0.09577691379541493,0.0
2020-09-28,-0.15800610703380297,-0.48601810681952107,-0.36114533669041626,1.0,-0.5765789896608989,-0.09677505758825736,0.0
2020-09-29,-0.15910247141671352,-0.48164511205719335,-0.3617693522906793,1.0,-0.5780383966583661,-0.09703590649851393,0.0
2020-09-30,-0.1592363509786596,-0.4811363697217982,-0.36265295739952336,1.0,-0.5773422229362465,-0.09722333788523844,0.0
2020-10-01,-0.1591164658634538,-0.4828112449799197,-0.3622757697456493,1.0,-0.5769745649263721,-0.09622489959839357,0.0
2020-10-02,-0.16089029355046067,-0.48409042211270625,-0.3627062352689094,1.0,-0.5764409685022498,-0.09425219627169487,0.0
2020-10-05,-0.15977076136150611,-0.4851503709059746,-0.36190782250073644,1.0,-0.576845826303527,-0.09437347687528454,0.0
2020-10-06,-0.16410599571734477,-0.47591006423982873,-0.3612152034261242,1.0,-0.5809689507494646,-0.09443254817987153,0.0
2020-10-07,-0.16036802268046751,-0.4810505763727299,-0.35957099681724575,1.0,-0.5776565299954532,-0.09591056192997942,0.0
2020-10-08,-0.1604265212859777,-0.47887436863625427,-0.3601111734680243,1.0,-0.5784761752051097,-0.09455089660332985,0.0
2020-10-09,-0.15787787360158068,-0.47617013323365287,-0.358102154700558,1.0,-0.5750674178303474,-0.10282220382879878,0.0
2020-10-12,-0.15637761229882297,-0.475511783702992,-0.3562601756212133,1.0,-0.5726639442709585,-0.10817519417087036,0.0
2020-10-13,-0.152088720641945,-0.47796646317080327,-0.35469595585294983,1.0,-0.5695929194103063,-0.11154061475300579,0.0
2020-10-14,-0.15147556716696436,-0.4783396870251393,-0.3538695316040628,1.0,-0.5702593905787635,-0.11194049745408013,0.0
2020-10-15,-0.15102084332853563,-0.4791566714643638,-0.3545764699610854,1.0,-0.5683671837517992,-0.11226611226611226,0.0
2020-10-16,-0.14905358571047722,-0.48307118101839513,-0.35121300986403625,1.0,-0.5673420421221008,-0.11530258597707277,0.0
2020-10-19,-0.1495760678291473,-0.48328267477203646,-0.3508505305817736,1.0,-0.5674025489255052,-0.1151282461472831,0.0
2020-10-20,-0.1489004398240704,-0.48356657337065173,-0.35201919232307083,1.0,-0.5677195788351327,-0.11336798613887779,0.0
2020-10-21,-0.1493977187933056,-0.4849962690544718,-0.35022918665387487,1.0,-0.5674768148385033,-0.11286110222790746,0.0
2020-10-22,-0.14993071101161923,-0.4836371388977721,-0.349296450271826,1.0,-0.5685960984969619,-0.1135006928898838,0.0
2020-10-23,-0.15283959171708017,-0.4812781494017003,-0.35018521973189776,1.0,-0.5693574607574021,-0.11134504170775257,0.0
2020-10-26,-0.15303022226960183,-0.4817173924630883,-0.3498747401524439,1.0,-0.5698257022546772,-0.11065508235168701,0.0
2020-10-27,-0.14946353930939008,-0.4823354010809084,-0.35563483400335455,1.0,-0.5702989803253374,-0.10460317882910465,0.0
2020-10-28,-0.15165952463336085,-0.4829256607489819,-0.3533310265896569,1.0,-0.569987490351601,-0.10375023289239041,0.0
2020-10-29,-0.13923647932131494,-0.4858695652173913,-0.3538441145281018,1.0,-0.569406150583245,-0.10275715800636269,0.0
2020-10-30,-0.1406795808193077,-0.4826135281041601,-0.34733248650365195,1.0,-0.5680639356409442,-0.10765322324547476,0.0
2020-11-02,-0.13684405221159435,-0.4833800137398932,-0.34571685250753054,1.0,-0.5672197854462823,-0.10915288273529566,0.0
2020-11-03,-0.13616425325018497,-0.48485889440862484,-0.34692421519923894,1.0,-0.5668533981608709,-0.10762604375858789,0.0
2020-11-04,-0.1359712799936647,-0.48174642979700655,-0.3465406646780878,1.0,-0.5676952722857218,-0.107752817886651,0.0
2020-11-05,-0.12827135440002108,-0.4864138312732256,-0.3417231109822629,1.0,-0.5678781329889572,-0.11124581609255989,0.0
2020-11-06,-0.12832068311195446,-0.4865327851570736,-0.3418195235083281,1.0,-0.5679685852835759,-0.11079485557663926,0.0
