Date,IWF,IWM,MTUM,NSTG,SPY,VLUE,VXX
2019-04-02,-0.0,-1.422218814689872,-0.0,1.0,-3.1097140228475046,-2.135014950548187,0.0
2019-04-03,-0.0,-1.4272467351827525,-0.0,1.0,-3.1658295340391005,-2.134379105169616,0.0
2019-04-04,-0.0,-1.4250328972830715,-0.0,1.0,-3.1647960368449572,-2.1506308537812524,0.0
2019-04-05,-0.0,-1.420099487020053,-0.0,1.0,-3.192600652883569,-2.159645577491062,0.0
2019-04-08,-0.0,-1.403856578641679,-0.0,1.0,-3.1832262061488428,-2.157051033841865,0.0
2019-04-09,-0.0,-1.3540013864284064,-0.0,1.0,-3.246168065932373,-2.1022105830701685,0.0
2019-04-10,-0.0,-1.3163815688087532,-0.0,1.0,-3.286561873940515,-2.1024040684234855,0.0
2019-04-11,-0.0,-1.2828805186786043,-0.0,1.0,-3.339456622414325,-2.0960944736029634,0.0
2019-04-12,-0.0,-1.2821304515631031,-0.0,1.0,-3.339560015438055,-2.0973369355461213,0.0
2019-04-15,-0.0,-1.290976629004798,-0.0,1.0,-3.3299024918743227,-2.1178610122272095,0.0
2019-04-16,-0.0,-1.3015515903801398,-0.0,1.0,-3.3321955003878982,-2.124282389449186,0.0
2019-04-17,-0.0,-1.290744780305391,-0.0,1.0,-3.3891399189778744,-2.1106263633530693,0.0
2019-04-18,-0.0,-1.3065232639700726,-0.0,1.0,-3.3719897124152443,-2.115111838516094,0.0
2019-04-22,-0.0,-1.317822169996083,-0.0,1.0,-3.3840971406188793,-2.1320015667841754,0.0
2019-04-23,-0.0,-1.3131020440128438,-0.0,1.0,-3.387735922938367,-2.1306288667867492,0.0
2019-04-24,-0.0,-1.307235969089064,-0.0,1.0,-3.3712434626492858,-2.1273124658496605,0.0
2019-04-25,-0.0,-1.2930705172282069,-0.0,1.0,-3.281152112460845,-2.0657040262816104,0.0
2019-04-26,-0.0,-1.2432928227470763,-0.0,1.0,-3.352747840709317,-2.047466177482229,0.0
2019-04-29,-0.0,-1.2327144930857972,-0.0,1.0,-3.351287340514936,-2.056077622431049,0.0
2019-04-30,-0.0,-1.2313803376365442,-0.0,1.0,-3.3532961576655715,-2.0540829577572377,0.0
2019-05-01,-0.0,-1.2347679840990748,-0.0,1.0,-3.3571592385903215,-2.052748260836327,0.0
2019-05-02,-0.0,-1.2193317058285016,-0.0,1.0,-3.3486420506560877,-2.0609551418980776,0.0
2019-05-03,-0.0,-1.249789223576301,-0.0,1.0,-3.3503487391737563,-2.064382616693493,0.0
2019-05-06,-0.0,-1.1717516697024895,-0.0,1.0,-3.3317395264116576,-2.086065573770492,0.0
2019-05-07,-0.0,-1.1595456596961036,-0.0,1.0,-3.2962238603881446,-2.066420941778246,0.0
2019-05-08,-0.0,-1.1717257482487793,-0.0,1.0,-3.0419585367579423,-1.8619542913747964,0.0
2019-05-09,-0.0,-1.1710831517537077,-0.0,1.0,-3.031840865959092,-1.8260350038658888,0.0
2019-05-10,-0.0,-1.1733118068229678,-0.0,1.0,-3.02527025129861,-1.8210023866348448,0.0
2019-05-13,-0.0,-1.1665484968803177,-0.01006806579693704,1.0,-3.0686330119115146,-1.8449376063528078,0.0
2019-05-14,-0.0,-1.042890635774376,-0.15873672596883187,1.0,-2.9100813680871602,-1.783891876982485,0.0
2019-05-15,-0.0,-1.0661459773292783,-0.1565523914846558,1.0,-2.9252142659662703,-1.7638927287807573,0.0
2019-05-16,-0.0,-1.0722841514920722,-0.16776293013916777,1.0,-2.914699162223915,-1.769092293844769,0.0
2019-05-17,-0.0,-1.0490835878922522,-0.187239655651208,1.0,-2.882532629825049,-1.8236600944182173,0.0
2019-05-20,-0.0,-1.0332580578936563,-0.18004516526380618,1.0,-2.8454116197905974,-1.7845069458701155,0.0
2019-05-21,-0.0,-1.0355995900239152,-0.1918688076528869,1.0,-2.8265801161598905,-1.7788179022890331,0.0
2019-05-22,-0.0,-1.009704756697649,-0.219997266265719,1.0,-2.832558775287042,-1.7720065609622744,0.0
2019-05-23,-0.0,-1.0060696992429925,-0.2481074814158085,1.0,-2.826979472140762,-1.7386619382118256,0.0
2019-05-24,-0.0,-0.9400040813550099,-0.2889599346983198,1.0,-2.8254540507448476,-1.7478402829739474,0.0
2019-05-28,-0.0,-0.9468881928367152,-0.28476099686776524,1.0,-2.8285441917472425,-1.7490126651232465,0.0
2019-05-29,-0.0,-0.9790744466800804,-0.29329309188464114,1.0,-2.7761234071093224,-1.6584171696847751,0.0
2019-05-30,-0.0,-0.9730792296928099,-0.27687079362963946,1.0,-2.758112880655694,-1.655494102752049,0.0
2019-05-31,-0.0,-0.9943469007714818,-0.2681564245810056,1.0,-2.7454775206171855,-1.6427906358073956,0.0
2019-06-03,-0.0,-1.0118658756082928,-0.3363109126058263,1.0,-2.7654156389574025,-1.5526298246783548,0.0
2019-06-04,-0.0,-1.001673808248527,-0.3638859132297804,1.0,-2.820835565077665,-1.508837707552223,0.0
2019-06-05,-0.0,-0.9538893605904253,-0.4117301286656652,1.0,-2.774541179544119,-1.3910913722160538,0.0
2019-06-06,-0.0,-0.9817670892693766,-0.37766305058162336,1.0,-2.753888380603843,-1.421774931381519,0.0
2019-06-07,-0.0,-1.046327459908929,-0.3715435887283047,1.0,-2.7482346730020457,-1.4332475417409094,0.0
2019-06-10,-0.0,-1.0539454617309973,-0.36530101435910944,1.0,-2.724673956000527,-1.4426952970623106,0.0
2019-06-11,-0.0,-1.0518508619537619,-0.41707871174662575,1.0,-2.766537484965923,-1.4463450487772287,0.0
2019-06-12,-0.0,-1.0551207438624657,-0.42430931834905344,1.0,-2.7680781323165426,-1.4419024683925346,0.0
2019-06-13,-0.0,-1.0654562508374648,-0.4382285943990352,1.0,-2.751172450757068,-1.4448613158247352,0.0
2019-06-14,-0.0,-1.0456156778810781,-0.47200856130024743,1.0,-2.7577419570597286,-1.4131496220988562,0.0
2019-06-17,-0.0,-1.0308732922582373,-0.4761585855879989,1.0,-2.7776587195285294,-1.4123359228502543,0.0
2019-06-18,-0.0,-1.039930322926437,-0.4744740720889722,1.0,-2.7772343561570416,-1.4080798606458529,0.0
2019-06-19,-0.0,-1.0440734557595992,-0.4931552587646077,1.0,-2.7745575959933224,-1.3660100166944908,0.0
2019-06-20,-0.0,-1.0615230460921843,-0.48289913159652637,1.0,-2.7694722778891117,-1.366065464261857,0.0
2019-06-21,-0.0,-1.0833277378634258,-0.47720405559658896,1.0,-2.7630430403545287,-1.3909890552608608,0.0
2019-06-24,-0.0,-1.032469706098949,-0.48403293834103234,1.0,-2.733949253531499,-1.4442659168507732,0.0
2019-06-25,-0.0,-1.0278001071811362,-0.4825830653804931,1.0,-2.739549839228296,-1.4488210075026795,0.0
2019-06-26,-0.0,-1.0276228241145238,-0.45856576382821423,1.0,-2.7124806774648835,-1.5222797230996707,0.0
2019-06-27,-0.0,-1.033389093342255,-0.4486450317832051,1.0,-2.6928069588491135,-1.5162930746068919,0.0
2019-06-28,-0.0,-1.0369167550371157,-0.4544671261930011,1.0,-2.6479984093319198,-1.4884013785790033,0.0
2019-07-01,-0.0,-1.0654136351387768,-0.4442198868229588,1.0,-2.6774454324979793,-1.549717057396928,0.0
2019-07-02,-0.0,-1.0821594787465094,-0.3793360223394353,1.0,-2.4317716413279555,-1.3121315544523737,0.0
2019-07-03,-0.0,-1.081171032357473,-0.38077041602465334,1.0,-2.4010477657935287,-1.3004006163328197,0.0
2019-07-05,-0.0,-1.0607741617357003,-0.3823348126232742,1.0,-2.405325443786982,-1.3152120315581854,0.0
2019-07-08,-0.0,-1.0534426431609443,-0.39043333538802927,1.0,-2.4080626271343153,-1.31208777661345,0.0
2019-07-09,-0.0,-1.051458820632771,-0.3866797981041487,1.0,-2.4063769543272193,-1.3108457466453283,0.0
2019-07-10,-0.0,-1.0446005051438427,-0.3864966426415327,1.0,-2.4176677139160967,-1.3115259040226699,0.0
2019-07-11,-0.0,-1.0425676510564685,-0.398554306190535,1.0,-2.424626220190288,-1.3124922772766587,0.0
2019-07-12,-0.0,-1.040610705896897,-0.39337371739399185,1.0,-2.4146989739151934,-1.33255037705526,0.0
2019-07-15,-0.0,-1.0491195551436516,-0.4105035526722274,1.0,-2.410379981464319,-1.3085573061476676,0.0
2019-07-16,-0.0,-1.041705340016088,-0.4278200606398118,1.0,-2.411113173689747,-1.3070354557267496,0.0
2019-07-17,-0.0,-1.0483940837923138,-0.4245931060090352,1.0,-2.4077603812117085,-1.307754192709945,0.0
2019-07-18,-0.0,-1.0473609656956335,-0.4186734002586685,1.0,-2.404631397425633,-1.2881074090041265,0.0
2019-07-19,-0.0,-1.0478601865003396,-0.4277774346940036,1.0,-2.4027666275551165,-1.2971036867782375,0.0
2019-07-22,-0.0,-1.0264507756010135,-0.41184104814288364,1.0,-2.408441999876398,-1.3334157345034299,0.0
2019-07-23,-0.0,-1.033005748192101,-0.4113974905742011,1.0,-2.4053402558872614,-1.3311082267136412,0.0
2019-07-24,-0.0,-1.0334260117392648,-0.4415817114612296,1.0,-2.3954896509113377,-1.3081248069199876,0.0
2019-07-25,-0.0,-1.014090573467881,-0.44646812699975386,1.0,-2.407457543686931,-1.2850726064484372,0.0
2019-07-26,-0.0,-0.9928663673820799,-0.4499723264251891,1.0,-2.4185474448065927,-1.2882971526966362,0.0
2019-07-29,-0.0,-0.9246407917486438,-0.4230608716389435,1.0,-2.3425147558576285,-1.2717462588684196,0.0
2019-07-30,-0.0,-0.9288398449150015,-0.42797494780793316,1.0,-2.33420817178646,-1.2737250223680288,0.0
2019-07-31,-0.0,-0.9637176050044682,-0.42394995531724755,1.0,-2.3112898421209414,-1.2586833482275843,0.0
2019-08-01,-0.0,-0.9973262032085561,-0.42144979203802735,1.0,-2.2906120023767085,-1.2323826500297088,0.0
2019-08-02,-0.0,-1.0343146330926372,-0.3841263963463556,1.0,-2.379867925692773,-1.373387644263408,0.0
2019-08-05,-0.0,-1.034084594010497,-0.3736338376041988,1.0,-2.3823402284655755,-1.3846866316764432,0.0
2019-08-06,-0.0,-1.0348641500360665,-0.36649434960327004,1.0,-2.2678528492426064,-1.3417888915604712,0.0
2019-08-07,-0.0,-1.0648175882106272,-0.33517043071946323,1.0,-2.2421973282214105,-1.3482897022704128,0.0
2019-08-08,-0.0,-1.0715012265900794,-0.33919703225034403,1.0,-2.234607790342847,-1.338060192664393,0.0
2019-08-09,-0.0,-1.0397764433081633,-0.3206492657113978,1.0,-2.210297877400559,-1.37493311136215,0.0
2019-08-12,-0.0,-1.034687574245664,-0.32775005939653123,1.0,-2.217272511285341,-1.359942979330007,0.0
2019-08-13,-0.0,-1.0160332541567696,-0.32185273159144895,1.0,-2.2320071258907364,-1.3683491686460807,0.0
2019-08-14,-0.0,-1.0165352930717715,-0.3157707580157649,1.0,-2.233805488057844,-1.3605168019913472,0.0
2019-08-15,-0.0,-1.0693121078317454,-0.3359284220311411,1.0,-2.175517081106205,-1.2291424587497095,0.0
2019-08-16,-0.0,-1.0564188797402296,-0.34181839267076425,1.0,-2.1705902818044764,-1.2296184622521165,0.0
2019-08-19,-0.0,-1.0342781426431615,-0.34871528977992855,1.0,-2.171160271920728,-1.2068786726581404,0.0
2019-08-20,-0.0,-1.0397795763733424,-0.350783537110384,1.0,-2.1631364445209806,-1.1864990528672292,0.0
2019-08-21,-0.0,-1.036622467137363,-0.371448252109523,1.0,-2.155272372424086,-1.1768555192009644,0.0
2019-08-22,-0.0,-1.043425814234017,-0.36136481130449766,1.0,-2.1652593486127865,-1.174047906255385,0.0
2019-08-23,-0.0,-1.0493848653667595,-0.3725626740947075,1.0,-2.2026462395543174,-1.1785631383472608,0.0
2019-08-26,-0.0,-1.0347840986977381,-0.37485720813342466,1.0,-2.165010281014393,-1.1370230751656385,0.0
2019-08-27,-0.0,-1.0359374136119865,-0.33045834024437437,1.0,-2.0666224360037595,-1.0958146735224192,0.0
2019-08-28,-0.0,-0.9998344096704752,-0.35844786664458794,1.0,-2.077606667770602,-1.0838439035160348,0.0
2019-08-29,-0.0,-0.9771686979540065,-0.36954723432416037,1.0,-2.0871891027408593,-1.0809022224673248,0.0
2019-08-30,-0.0,-0.9814246575342466,-0.36975342465753425,1.0,-2.0635068493150683,-1.0647123287671234,0.0
2019-09-03,-0.0,-0.9874431101606623,-0.3826835554093327,1.0,-2.0502823929374348,-1.0629489499369413,0.0
2019-09-04,-0.0,-0.9954380565021436,-0.3922721776409806,1.0,-2.052105089589975,-1.0565571067384854,0.0
2019-09-05,-0.0,-1.0344979609831366,-0.39336492890995256,1.0,-2.077041772291414,-1.0059517248980492,0.0
2019-09-06,-0.0,-1.0264718804920916,-0.4046572934973638,1.0,-2.083369947275923,-0.9775373462214412,0.0
2019-09-09,-0.0,-1.0070090899134816,-0.40324170408498516,1.0,-2.076716679443653,-0.9888292629503888,0.0
