Date,HTA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.19602225312934635,-0.6829763560500696,-0.0,-0.5334909596662031,-0.36915159944367176,0.0
2018-10-24,1.0,-0.19539011050340438,-0.6796796517468467,-0.0,-0.5389552405402389,-0.37646500725527404,0.0
2018-10-25,1.0,-0.15864302574518307,-0.648405335675468,-0.0,-0.5784981061645716,-0.35911511225778125,0.0
2018-10-26,1.0,-0.1433574977600391,-0.6368005212999918,-0.0,-0.5832858190111591,-0.3516331351307322,0.0
2018-10-29,1.0,-0.13539976198204046,-0.6384561289624581,-0.0,-0.5804662988207292,-0.35042735042735046,0.0
2018-10-30,1.0,-0.1231935047361299,-0.6396752368064952,-0.0,-0.5820027063599459,-0.3615155615696888,0.0
2018-10-31,1.0,-0.12553077129803816,-0.6262295081967213,-0.0,-0.5788228970706799,-0.3568664337543671,0.0
2018-11-01,1.0,-0.09839650145772595,-0.6543839758125473,-0.0,-0.5837922470575532,-0.3629467660079905,0.0
2018-11-02,1.0,-0.1051896422047921,-0.625738691307618,-0.0,-0.5955463629526163,-0.35967551305469,0.0
2018-11-05,1.0,-0.11397598217681901,-0.6157419985871869,-0.0,-0.6033527142313753,-0.3838504591642667,0.0
2018-11-06,1.0,-0.11135614909199815,-0.6145280296223692,-0.0,-0.6073947017343244,-0.3893653516295026,0.0
2018-11-07,1.0,-0.11134705433954045,-0.6144778394860068,-0.0,-0.6072906457584667,-0.3893335511270827,0.0
2018-11-08,1.0,-0.09042610571736784,-0.6143743257820927,-0.0,-0.5997303128371089,-0.39234088457389427,0.0
2018-11-09,1.0,-0.08958687498313501,-0.6148573895679862,-0.0,-0.6013653903235382,-0.39259019401494916,0.0
2018-11-12,1.0,-0.08922043010752688,-0.5991935483870967,-0.0,-0.6093817204301075,-0.3904032258064516,0.0
2018-11-13,1.0,-0.06741752536145058,-0.5957877359746518,-0.0,-0.6137337913038847,-0.38568043240940436,0.0
2018-11-14,1.0,-0.06835672249886826,-0.5952121002316726,-0.0,-0.613958938034245,-0.385375336191516,0.0
2018-11-15,1.0,-0.06755104210974053,-0.5957837090599745,-0.0,-0.616413228413441,-0.3786952360697575,0.0
2018-11-16,1.0,-0.0634739440919589,-0.587167166635695,-0.0,-0.61705912023149,-0.387029122089782,0.0
2018-11-19,1.0,-0.05724618269488347,-0.5971336726493437,-0.0,-0.6290383069916956,-0.39539244575408516,0.0
2018-11-20,1.0,-0.022464732499334575,-0.5906574394463668,-0.0,-0.6353207346286932,-0.4132552568538728,0.0
2018-11-21,1.0,-0.03103585130308242,-0.5891784627596243,-0.0,-0.6401905013890726,-0.3854213520306919,0.0
2018-11-23,1.0,-0.03184208440134239,-0.5827497819940279,-0.0,-0.6421531062547896,-0.38575165816663587,0.0
2018-11-26,1.0,-0.03102618990988134,-0.5878590871851793,-0.0,-0.6402653347075768,-0.3836253600782262,0.0
2018-11-27,1.0,-0.022539582347062225,-0.5914733575298512,-0.0,-0.6369207301036242,-0.379122613223923,0.0
2018-11-28,1.0,-0.024829511045577814,-0.5845335580189052,-0.0,-0.6413807630532663,-0.38226388267200295,0.0
2018-11-29,1.0,-0.005934409161894846,-0.5745705361790734,-0.0,-0.6375065070275898,-0.3848256116605935,0.0
2018-11-30,1.0,-0.005750715586781161,-0.5746552172781682,-0.0,-0.6380431954202447,-0.3837106427270362,0.0
2018-12-03,1.0,-0.005462632989100746,-0.5745389277631819,-0.0,-0.6377754077465339,-0.3834768358348724,0.0
2018-12-04,1.0,-0.0,-0.5770008817884745,-0.0,-0.6349136365994087,-0.38158099486487895,0.0
2018-12-06,1.0,-0.0,-0.5272626486595444,-0.0,-0.6365148155613788,-0.3558758314855876,0.0
2018-12-07,1.0,-0.012296136235015694,-0.5433451664351495,-0.0,-0.6585378402016773,-0.3582085712815764,0.0
2018-12-10,1.0,-0.0,-0.5427436400213909,-0.0,-0.6577198298912629,-0.346074511701342,0.0
2018-12-11,1.0,-0.0,-0.5453849295487032,-0.0,-0.6531039411884827,-0.3540943434755973,0.0
2018-12-12,1.0,-0.0,-0.5467539441049375,-0.0,-0.6528931959395536,-0.3573090592958143,0.0
2018-12-13,1.0,-0.0,-0.5434989089975613,-0.0,-0.6659735592350148,-0.35761776408676677,0.0
2018-12-14,1.0,-0.0,-0.5351791029457046,-0.0,-0.6722262136918813,-0.35856512367853843,0.0
2018-12-17,1.0,-0.0,-0.5312779381337965,-0.0,-0.6592505555697463,-0.36381516769266137,0.0
2018-12-18,1.0,-0.0,-0.5342227229662254,-0.0,-0.6626123473228689,-0.3638132793895476,0.0
2018-12-19,1.0,-0.0,-0.5345339960034842,-0.0,-0.6628580212122765,-0.3644771225085823,0.0
2018-12-20,1.0,-0.0,-0.5227498661772578,-0.0,-0.6665647064821187,-0.35969004103897434,0.0
2018-12-21,1.0,-0.0,-0.5212399249759213,-0.0,-0.6668271911593248,-0.34655548233385713,0.0
2018-12-24,1.0,-0.0,-0.5149119927270891,-0.0,-0.6636278693906412,-0.3467511805853683,0.0
2018-12-26,1.0,-0.0,-0.516276820484105,-0.0,-0.675710758736542,-0.35325409147598563,0.0
2018-12-27,1.0,-0.0,-0.48599370945547476,-0.0,-0.6202820916060546,-0.35099272655789265,0.0
2018-12-28,1.0,-0.0,-0.4864061694132672,-0.0,-0.6196429009995825,-0.34992754868973647,0.0
2018-12-31,1.0,-0.0,-0.48765629222039353,-0.0,-0.6191996855732148,-0.34960328182957084,0.0
2019-01-02,1.0,-0.0,-0.48722103557486923,-0.0,-0.618447865262331,-0.3494635535587145,0.0
2019-01-03,1.0,-0.0,-0.4905520745966747,-0.0,-0.6429769598894863,-0.3332922196457645,0.0
2019-01-04,1.0,-0.0,-0.499852267690944,-0.0,-0.6204018318806324,-0.3419510513615995,0.0
2019-01-07,1.0,-0.0,-0.4762825314742769,-0.0,-0.6149626658289636,-0.32520600246478026,0.0
2019-01-08,1.0,-0.0,-0.47716779075108184,-0.0,-0.6145720018372133,-0.3256460463654604,0.0
2019-01-09,1.0,-0.0,-0.47834183858562895,-0.0,-0.6147725348876582,-0.32544078167702617,0.0
2019-01-10,1.0,-0.0,-0.4754833082998208,-0.0,-0.6216870972430836,-0.3254275885459567,0.0
2019-01-11,1.0,-0.0,-0.46034825629335013,-0.0,-0.6255759809865645,-0.33925886404423533,0.0
2019-01-14,1.0,-0.0,-0.45990731979523014,-0.0,-0.6227770094863769,-0.34352330349127785,0.0
2019-01-15,1.0,-0.0,-0.4601913922082969,-0.0,-0.6223161371806082,-0.34632760128242496,0.0
2019-01-16,1.0,-0.0,-0.4622379144397959,-0.0,-0.6073613697371285,-0.34869773403303433,0.0
2019-01-17,1.0,-0.0,-0.46644651207636306,-0.0,-0.6021790483536614,-0.3418261582220508,0.0
2019-01-18,1.0,-0.0,-0.45935847042267186,-0.0,-0.5998204493618674,-0.3672053185810647,0.0
2019-01-22,1.0,-0.0,-0.4505377899966238,-0.0,-0.712463222881397,-0.2486374379009309,0.0
2019-01-23,1.0,-0.0,-0.4160733679256667,-0.0,-0.7224568601423917,-0.2749125135754797,0.0
2019-01-24,1.0,-0.0,-0.4145599420499819,-0.0,-0.724954726548352,-0.2750452734516479,0.0
2019-01-25,1.0,-0.0,-0.38408591652428603,-0.0,-0.8405174517939956,-0.21620698071759825,0.0
2019-01-28,1.0,-0.0,-0.3859908773291925,-0.0,-0.8275912267080745,-0.21266013198757763,0.0
2019-01-29,1.0,-0.0,-0.36955254336102605,-0.0,-0.831414273915367,-0.228198027498421,0.0
2019-01-30,1.0,-0.0,-0.36575970353032955,-0.0,-0.8305783109030621,-0.24175931343865806,0.0
2019-01-31,1.0,-0.0,-0.38001510316435655,-0.0,-0.7963752405544323,-0.25960390733477867,0.0
2019-02-01,1.0,-0.0,-0.37974837860242844,-0.0,-0.8000926512898034,-0.25835080704149804,0.0
2019-02-04,1.0,-0.0,-0.36853578781639823,-0.0,-0.8001695531064551,-0.25348189415041783,0.0
2019-02-05,1.0,-0.0,-0.364767090139141,-0.0,-0.7972413793103448,-0.2578584392014519,0.0
2019-02-06,1.0,-0.0,-0.37930123029603996,-0.0,-0.779652056901192,-0.24396866589773164,0.0
2019-02-07,1.0,-0.0,-0.38147747747747746,-0.0,-0.781093093093093,-0.23983183183183182,0.0
2019-02-08,1.0,-0.0,-0.38648505559031615,-0.0,-0.7947008711556047,-0.22529720363863887,0.0
2019-02-11,1.0,-0.0,-0.3720924626991588,-0.0,-0.7968761298720081,-0.2414009207703618,0.0
2019-02-12,1.0,-0.0,-0.36225440986662844,-0.0,-0.7850040632917444,-0.24291314116353555,0.0
2019-02-13,1.0,-0.0,-0.3710099047893134,-0.0,-0.7873468115212124,-0.23992133726647003,0.0
2019-02-14,1.0,-0.0,-0.34180288461538466,-0.0,-0.8061057692307694,-0.2559375,0.0
2019-02-15,1.0,-0.0,-0.34798710980712805,-0.0,-0.8034486075705833,-0.2534510124573132,0.0
2019-02-19,1.0,-0.0,-0.3415460795154079,-0.0,-0.8097447238113552,-0.25246382385462235,0.0
2019-02-20,1.0,-0.0,-0.34089924421123574,-0.0,-0.8087421171713283,-0.25735329514273336,0.0
2019-02-21,1.0,-0.0,-0.32978723404255317,-0.0,-0.8127226340618081,-0.2643448541446038,0.0
2019-02-22,1.0,-0.0,-0.322185088120026,-0.0,-0.8242648649948306,-0.25791637613906854,0.0
2019-02-25,1.0,-0.0,-0.3156369957268052,-0.0,-0.8341903865189155,-0.26440694333792036,0.0
2019-02-26,1.0,-0.0,-0.3140659287660662,-0.0,-0.8387229014444525,-0.2586751549350117,0.0
2019-02-27,1.0,-0.0,-0.3113571669802672,-0.0,-0.8460220967819753,-0.25493317894533696,0.0
2019-02-28,1.0,-0.0,-0.31108643703685823,-0.0,-0.8449395351082575,-0.25774216128798666,0.0
2019-03-01,1.0,-0.0,-0.31393889666489694,-0.0,-0.8417153337516289,-0.25758965201023215,0.0
2019-03-04,1.0,-0.0,-0.30422385462980867,-0.0,-0.840687222114827,-0.27148173207036536,0.0
2019-03-05,1.0,-0.0,-0.292377812257564,-0.0,-0.8594598525989139,-0.2724980605120248,0.0
2019-03-06,1.0,-0.0,-0.28826302429590234,-0.0,-0.8552641121721262,-0.2739755832225311,0.0
2019-03-07,1.0,-0.0,-0.28430876076105044,-0.0,-0.8621379825894041,-0.2649931273963684,0.0
2019-03-08,1.0,-0.0,-0.2711027910142954,-0.0,-0.9046241369250217,-0.2554945054945055,0.0
2019-03-11,1.0,-0.0,-0.2705749718151071,-0.0,-0.9063526297730504,-0.27390814175775696,0.0
2019-03-12,1.0,-0.0,-0.24736306554488371,-0.0,-0.9235351053532872,-0.31089767453403816,0.0
2019-03-13,1.0,-0.0,-0.2622979401728561,-0.0,-0.9217913273057858,-0.30663279284664624,0.0
2019-03-14,1.0,-0.0,-0.2534905520745967,-0.0,-0.9223691351324683,-0.29096156692486064,0.0
2019-03-15,1.0,-0.0,-0.24600678536935686,-0.0,-0.9305366385181149,-0.2998439860330353,0.0
2019-03-18,1.0,-0.0,-0.2543449031422738,-0.0,-0.9319754992281262,-0.3035954384741796,0.0
2019-03-19,1.0,-0.0,-0.25050170579971903,-0.0,-0.9448625326108769,-0.31316476018462774,0.0
2019-03-20,1.0,-0.0,-0.25294662295738346,-0.0,-0.9432696879457471,-0.3062235679787793,0.0
2019-03-21,1.0,-0.0,-0.25435941057266515,-0.0,-0.9690775812464036,-0.27837682319681767,0.0
2019-03-22,1.0,-0.0,-0.24931244165215855,-0.0,-0.990285872883708,-0.28355158579971235,0.0
2019-03-25,1.0,-0.0,-0.21262616168681922,-0.0,-1.0059458379134605,-0.27967922454282,0.0
2019-03-26,1.0,-0.0,-0.2310479236419969,-0.0,-0.986457448403378,-0.2811453700464744,0.0
2019-03-27,1.0,-0.0,-0.2359273379681543,-0.0,-0.9813859609777977,-0.27450100919488674,0.0
2019-03-28,1.0,-0.0,-0.2253220482017424,-0.0,-0.9665913772990146,-0.29015363995135146,0.0
2019-03-29,1.0,-0.0,-0.22994625919413558,-0.0,-0.9604497387255753,-0.2861388345427079,0.0
2019-04-01,1.0,-0.0,-0.23915252137281623,-0.0,-0.9633998265394622,-0.2754553339115351,0.0
2019-04-02,1.0,-0.0,-0.24809632120253164,-0.0,-0.973348496835443,-0.2508653085443038,0.0
2019-04-03,1.0,-0.0,-0.24883766940350183,-0.0,-0.9783855969927788,-0.24582055594025126,0.0
2019-04-04,1.0,-0.0,-0.24970452083128142,-0.0,-0.978405397419482,-0.2342164877376145,0.0
2019-04-05,1.0,-0.0,-0.2514821283609259,-0.0,-0.9836658384787582,-0.22484071732552705,0.0
2019-04-08,1.0,-0.0,-0.2504180602006689,-0.0,-0.9845563643517607,-0.2242032264410781,0.0
2019-04-09,1.0,-0.0,-0.2391352577217936,-0.0,-1.0169842482806222,-0.2089382996031257,0.0
2019-04-10,1.0,-0.0,-0.2228408840050038,-0.0,-1.0082170276435527,-0.22178616105374183,0.0
2019-04-11,1.0,-0.0,-0.22576759507362523,-0.0,-1.0157329334546081,-0.21677032375427124,0.0
2019-04-12,1.0,-0.0,-0.22918301294625343,-0.0,-1.0091457434287956,-0.21363770105923893,0.0
2019-04-15,1.0,-0.0,-0.23135553758302085,-0.0,-1.0015930201210694,-0.21785162855672377,0.0
2019-04-16,1.0,-0.0,-0.22735615868432002,-0.0,-0.9977484643058173,-0.2222167837302073,0.0
2019-04-17,1.0,-0.0,-0.24189397838394233,-0.0,-1.0153420091659926,-0.1935641987108791,0.0
2019-04-18,1.0,-0.0,-0.2608994670007123,-0.0,-1.004544003143959,-0.19077444550880554,0.0
2019-04-22,1.0,-0.0,-0.256083115344751,-0.0,-1.0114012141552735,-0.20033562015695178,0.0
2019-04-23,1.0,-0.0,-0.25243944722373574,-0.0,-1.0043092773292388,-0.2198722076378226,0.0
2019-04-24,1.0,-0.0,-0.25420459042342697,-0.0,-0.9986891571032844,-0.22039473684210525,0.0
2019-04-25,1.0,-0.0,-0.2658199643493761,-0.0,-1.0011635967518322,-0.20875420875420878,0.0
2019-04-26,1.0,-0.0,-0.26105810928013873,-0.0,-1.011968777103209,-0.20495601536364763,0.0
2019-04-29,1.0,-0.0,-0.2632713220540514,-0.0,-1.0127077708142387,-0.20116921400084226,0.0
2019-04-30,1.0,-0.0,-0.24961344705471594,-0.0,-1.0345154371789118,-0.20976108534091475,0.0
2019-05-01,1.0,-0.0,-0.2556484214181196,-0.0,-1.0053570099947917,-0.21911658937030332,0.0
2019-05-02,1.0,-0.0,-0.2610652292171505,-0.0,-0.9786360714109095,-0.23300034617476878,0.0
2019-05-03,1.0,-0.0,-0.2745595663422447,-0.0,-0.9631637304422818,-0.22626586177159047,0.0
2019-05-06,1.0,-0.0,-0.26597628769616766,-0.0,-0.9669159246322625,-0.2268903428936882,0.0
2019-05-07,1.0,-0.0,-0.25894310948833077,-0.0,-0.9766862387131792,-0.2314600088814329,0.0
2019-05-08,1.0,-0.0,-0.26254797756126363,-0.0,-0.946683397303415,-0.25118098612341305,0.0
2019-05-09,1.0,-0.0,-0.26320190865041687,-0.0,-0.9367390609243181,-0.2596600831345156,0.0
2019-05-10,1.0,-0.0,-0.2650964547044766,-0.0,-0.9429894799083496,-0.25563576338416816,0.0
2019-05-13,1.0,-0.0,-0.26368698566007986,-0.0,-0.9438476321884394,-0.25636919134676983,0.0
2019-05-14,1.0,-0.0,-0.2052769415277676,-0.0,-0.9731502557701251,-0.2691093325501138,0.0
2019-05-15,1.0,-0.0,-0.20160304970431556,-0.0,-0.9811348418943356,-0.26093543815062803,0.0
2019-05-16,1.0,-0.0,-0.20432104800078207,-0.0,-0.9787858050640336,-0.2609003812689412,0.0
2019-05-17,1.0,-0.0,-0.20070000244756103,-0.0,-0.9776782436302226,-0.2691827593802775,0.0
2019-05-20,1.0,-0.0,-0.19156797494372124,-0.0,-0.9834834100029364,-0.27182636781834196,0.0
2019-05-21,1.0,-0.0,-0.19388605608942927,-0.0,-0.9849235144145911,-0.27265150029417534,0.0
2019-05-22,1.0,-0.0,-0.19063495954890905,-0.0,-0.9875214513361118,-0.273424859034077,0.0
2019-05-23,1.0,-0.0,-0.17725042115286016,-0.0,-0.996313386557289,-0.26790204838985326,0.0
2019-05-24,1.0,-0.0,-0.15755056398288605,-0.0,-1.0051779463243875,-0.26823220536756126,0.0
2019-05-28,1.0,-0.0,-0.16639064783244034,-0.0,-1.000828056502679,-0.2682172430589381,0.0
2019-05-29,1.0,-0.0,-0.16198206929973347,-0.0,-0.9981342379452387,-0.26295129634116793,0.0
2019-05-30,1.0,-0.0,-0.1615650338243055,-0.0,-0.9840474020054695,-0.25325049177181785,0.0
2019-05-31,1.0,-0.0,-0.15544772194865422,-0.0,-0.9745661423722332,-0.26038628866472247,0.0
2019-06-03,1.0,-0.0,-0.16191697539659922,-0.0,-0.9905006174598651,-0.22245179063360881,0.0
2019-06-04,1.0,-0.0,-0.15952115151659105,-0.0,-0.9911878577705993,-0.22453148381273605,0.0
2019-06-05,1.0,-0.0,-0.15456944902672384,-0.0,-1.0269123815808079,-0.17511900834236696,0.0
2019-06-06,1.0,-0.0,-0.13544315720071584,-0.0,-1.0537581237637752,-0.16551285673919186,0.0
2019-06-07,1.0,-0.0,-0.1567528092534571,-0.0,-1.0357605597305002,-0.16325472920445713,0.0
2019-06-10,1.0,-0.0,-0.15724202847393812,-0.0,-1.0274385221790798,-0.16853747499705848,0.0
2019-06-11,1.0,-0.0,-0.15793586889594088,-0.0,-1.0522900582579453,-0.15798323307914555,0.0
2019-06-12,1.0,-0.0,-0.1545011589952221,-0.0,-1.051705378683949,-0.15908983395619472,0.0
2019-06-13,1.0,-0.0,-0.17120382874878576,-0.0,-1.0495415452413106,-0.14852986471438387,0.0
2019-06-14,1.0,-0.0,-0.16998178851020554,-0.0,-1.0451976064899127,-0.14994914973628815,0.0
2019-06-17,1.0,-0.0,-0.16692682465351688,-0.0,-1.0493117638711509,-0.14883401920438957,0.0
2019-06-18,1.0,-0.0,-0.18265800354400472,-0.0,-1.040354400472534,-0.1396574128765505,0.0
2019-06-19,1.0,-0.0,-0.159295150050447,-0.0,-1.0476313381355733,-0.1394448485417302,0.0
2019-06-20,1.0,-0.0,-0.16048832022537857,-0.0,-1.0469773447587745,-0.14022772625895058,0.0
2019-06-21,1.0,-0.0,-0.16498039860090613,-0.0,-1.0387098288692223,-0.14378271790417615,0.0
2019-06-24,1.0,-0.0,-0.16614723520800867,-0.0,-1.0275062567880247,-0.16742220333380553,0.0
2019-06-25,1.0,-0.0,-0.16216407689037923,-0.0,-1.0296368015869268,-0.1696972559391678,0.0
2019-06-26,1.0,-0.0,-0.15899135787853677,-0.0,-1.0295015982005444,-0.17921155439801112,0.0
2019-06-27,1.0,-0.0,-0.17114932039767541,-0.0,-1.0824888333893665,-0.14775947360837616,0.0
2019-06-28,1.0,-0.0,-0.1700324168567655,-0.0,-1.083323328130628,-0.14789290431024132,0.0
2019-07-01,1.0,-0.0,-0.17386915348747778,-0.0,-1.079483728308417,-0.15014661346921118,0.0
2019-07-02,1.0,-0.0,-0.1810978245209624,-0.0,-1.0710032175959276,-0.1491139605244201,0.0
2019-07-03,1.0,-0.0,-0.17549509709671218,-0.0,-1.0791674677946548,-0.148721399730821,0.0
2019-07-05,1.0,-0.0,-0.15309672929714682,-0.0,-1.092721906270247,-0.1538166198737792,0.0
2019-07-08,1.0,-0.0,-0.15309477524179807,-0.0,-1.0919912640698874,-0.15489476084191328,0.0
2019-07-09,1.0,-0.0,-0.1448888888888889,-0.0,-1.0973453453453454,-0.16016816816816815,0.0
2019-07-10,1.0,-0.0,-0.14091750174224402,-0.0,-1.1015788335375964,-0.1605988513205008,0.0
2019-07-11,1.0,-0.0,-0.13883740522325191,-0.0,-1.1074256829943434,-0.16076543507040558,0.0
2019-07-12,1.0,-0.0,-0.15507466647366772,-0.0,-1.1037369424139345,-0.15367542399459605,0.0
2019-07-15,1.0,-0.0,-0.1531305730949053,-0.0,-1.108401214633441,-0.14845519834192897,0.0
2019-07-16,1.0,-0.0,-0.15451916124367318,-0.0065075921908893716,-1.1061942636779947,-0.14299831284646902,0.0
2019-07-17,1.0,-0.0,-0.14852485032099835,-0.008728269494337445,-1.1025511553535792,-0.144653634374474,0.0
2019-07-18,1.0,-0.0,-0.1488370976645945,-0.007704678011665027,-1.10716943090992,-0.13650001200105608,0.0
2019-07-19,1.0,-0.0,-0.14984878306370314,-0.007152801113724737,-1.1090682156401517,-0.13417502760309155,0.0
2019-07-22,1.0,-0.0,-0.1661269818426039,-0.01652634861241035,-1.109184236405939,-0.10676165119570172,0.0
2019-07-23,1.0,-0.0,-0.16882649388048954,-0.01478281737461003,-1.1084713222942164,-0.10775137988960884,0.0
2019-07-24,1.0,-0.0,-0.168909679740914,-0.013338131222262205,-1.1091039942425334,-0.10761664867458318,0.0
2019-07-25,1.0,-0.0,-0.1522963033947438,-0.02261565367384586,-1.1218466256198942,-0.09896744208332335,0.0
2019-07-26,1.0,-0.0,-0.15742121722395958,-0.017392350252585998,-1.1291315852778445,-0.10161173923502526,0.0
2019-07-29,1.0,-0.0,-0.1569644572526417,-0.021181556195965418,-1.1184678194044189,-0.10489913544668587,0.0
2019-07-30,1.0,-0.0,-0.1538239676969668,-0.024924289765899152,-1.1126760563380282,-0.11205114646925925,0.0
2019-07-31,1.0,-0.0,-0.16903337418006198,-0.023402772772051227,-1.1066580167711861,-0.1036545808404815,0.0
2019-08-01,1.0,-0.0,-0.18796635140915355,-0.04203697542892448,-1.0631148709662088,-0.08319471508008174,0.0
2019-08-02,1.0,-0.0,-0.18326108070973396,-0.04036671167649776,-1.0530168431525833,-0.09229384312889395,0.0
2019-08-05,1.0,-0.0,-0.1781922457104939,-0.03564318892786046,-1.071404872499763,-0.0846525737036686,0.0
2019-08-06,1.0,-0.0,-0.1797608482413938,-0.041804848428231116,-1.0233313092624596,-0.0905693867065253,0.0
2019-08-07,1.0,-0.0,-0.19099187219078229,-0.03218519294813573,-1.0137637113113953,-0.09194438622231538,0.0
2019-08-08,1.0,-0.0,-0.18897158638767966,-0.03524785844684736,-1.0220942751486215,-0.09418152881149651,0.0
2019-08-09,1.0,-0.0,-0.1783885682368274,-0.032884937628002237,-1.0115202010798734,-0.10451964252466951,0.0
2019-08-12,1.0,-0.0,-0.17559876414151973,-0.044648872162984646,-1.0145422445234278,-0.0882523753107069,0.0
2019-08-13,1.0,-0.0,-0.16282307085518075,-0.04180780474223934,-1.0239664052712172,-0.09148067375063802,0.0
2019-08-14,1.0,-0.0,-0.17120424893199399,-0.040919062463918715,-1.0144556055882692,-0.08262325366585845,0.0
2019-08-15,1.0,-0.0,-0.19256296026911537,-0.055164105827802526,-0.9868169833621238,-0.038389853623056636,0.0
2019-08-16,1.0,-0.0,-0.1873305847247215,-0.05974806952005649,-0.9942598118493884,-0.036513974624723805,0.0
2019-08-19,1.0,-0.0,-0.17763411591244188,-0.06435295451967789,-0.9988204604740841,-0.02756039469207213,0.0
2019-08-20,1.0,-0.0,-0.1759520212837914,-0.07589114603296283,-0.9842626203413524,-0.018533131918923185,0.0
2019-08-21,1.0,-0.0,-0.17519201747865848,-0.09162781269004663,-0.974255017230894,-0.011307070297542628,0.0
2019-08-22,1.0,-0.0,-0.17746218941303565,-0.08759452646741088,-0.9751305365502341,-0.010442924018725243,0.0
2019-08-23,1.0,-0.0,-0.18259080336375022,-0.08362408302021829,-0.9677267847557702,-0.0025943818214349615,0.0
2019-08-26,1.0,-0.0,-0.1747189641027915,-0.0839227511585109,-0.9586040220837675,-0.0,0.0
2019-08-27,1.0,-0.0,-0.17317953373037837,-0.0845971616445635,-0.956229105320256,-0.0,0.0
2019-08-28,1.0,-0.0,-0.1674449485448711,-0.08759544096492199,-0.9580613035299326,-0.0,0.0
2019-08-29,1.0,-0.0,-0.16196248451601486,-0.09122279242611928,-0.9588125995399045,-0.0,0.0
2019-08-30,1.0,-0.0,-0.16524405037605594,-0.09252519905600035,-0.9478594587441276,-0.0,0.0
2019-09-03,1.0,-0.0,-0.1699748577477835,-0.10297296105156369,-0.9325129019452163,-0.0,0.0
2019-09-04,1.0,-0.0,-0.1443102493074792,-0.11592243767313021,-0.9527313019390583,-0.003102493074792244,0.0
2019-09-05,1.0,-0.0,-0.14148802573310715,-0.1021392848487519,-0.9595276388552293,-0.0,0.0
2019-09-06,1.0,-0.0,-0.1210667138403025,-0.11786038077969174,-0.9723591977533556,-0.0,0.0
2019-09-09,1.0,-0.0,-0.11733463164184389,-0.11744528293535751,-0.9782459556952221,-0.0,0.0
2019-09-10,1.0,-0.0,-0.1071239406779661,-0.14146362994350284,-0.9583333333333334,-0.0,0.0
2019-09-11,1.0,-0.0,-0.07925625152543878,-0.18209855998579957,-0.9574652199960062,-0.0,0.0
2019-09-12,1.0,-0.0,-0.07020184135977336,-0.18603930594900847,-0.9569316572237959,-0.0,0.0
2019-09-13,1.0,-0.0,-0.06929838156175969,-0.18827905329111963,-0.9564283658423185,-0.0,0.0
2019-09-16,1.0,-0.0,-0.05702084347479754,-0.19803513740762047,-0.9576271186440678,-0.0,0.0
2019-09-17,1.0,-0.0,-0.04795477219820419,-0.19840372464250083,-0.9706906107970291,-0.0,0.0
