Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YETI
2019-11-04,-0.0,-0.375334926497212,-1.7093924252299226,-2.3798971685132884,-1.7770294735317547,0.0,1.0
2019-11-05,-0.0,-0.43901734104046247,-1.9553468208092488,-2.2089595375722544,-1.6221098265895955,0.0,1.0
2019-11-06,-0.0,-0.41396163104529876,-1.97497994018528,-2.2086220730906705,-1.6969144357721206,0.0,1.0
2019-11-07,-0.0,-0.42626306938656133,-1.9667324705710316,-2.2193463478833073,-1.6992030416026906,0.0,1.0
2019-11-08,-0.0,-0.41184715255237525,-2.0074505753909704,-2.2491147831218647,-1.7083210386544703,0.0,1.0
2019-11-11,-0.0,-0.37047456874213375,-2.096394462130747,-2.210039238913156,-1.726660250240616,0.0,1.0
2019-11-12,-0.0,-0.36618049900051824,-2.098615532686755,-2.2107055600799583,-1.7280669282594212,0.0,1.0
2019-11-13,-0.0,-0.384963768115942,-2.25973731884058,-2.181763285024155,-1.7217693236714977,0.0,1.0
2019-11-14,-0.0,-0.37846972529843237,-2.1281461239752626,-2.092118509995686,-1.592406155616281,0.0,1.0
2019-11-15,-0.0,-0.3829262990071744,-2.1609536922965433,-2.095441698673817,-1.6075077904195956,0.0,1.0
2019-11-18,-0.0,-0.3740557815223707,-2.1752614758861126,-2.111417780360256,-1.6024840209180709,0.0,1.0
2019-11-19,-0.0,-0.5258136094674557,-2.148224852071006,-2.100443786982249,-1.6218934911242606,0.0,1.0
2019-11-20,-0.0,-0.5222279754419705,-2.1429839485169024,-2.1025223759153784,-1.6292625194171166,0.0,1.0
2019-11-21,-0.0,-0.5051866434466571,-2.25819641099417,-2.127053835087454,-1.681305368365261,0.0,1.0
2019-11-22,-0.0,-0.5059830354438049,-2.2832475007573465,-2.127688579218419,-1.656467737049379,0.0,1.0
2019-11-25,-0.0,-0.5065829297820823,-2.2841253026634383,-2.12590799031477,-1.6499697336561743,0.0,1.0
2019-11-26,-0.0,-0.4888045823104962,-2.2519526891318904,-2.054749683850331,-1.6433087852413897,0.0,1.0
2019-11-27,-0.0,-0.43517491309814366,-2.2628503808889877,-2.0636787219880186,-1.634124694919015,0.0,1.0
2019-11-29,-0.0,-0.4398738818008506,-2.320501539815222,-2.076550813902332,-1.4956005279366478,0.0,1.0
2019-12-02,-0.0,-0.4652287095574563,-2.4116772034213465,-2.074451468947564,-1.4863518036444776,0.0,1.0
2019-12-03,-0.0,-0.4517537368654728,-2.371244635193133,-2.078807162942134,-1.4978540772532187,0.0,1.0
2019-12-04,-0.0,-0.4680771531100479,-2.3610944976076556,-2.1080293062200957,-1.5388008373205744,0.0,1.0
2019-12-05,-0.0,-0.4510383507654995,-2.4204941640139457,-2.1020918599363347,-1.6055782931635592,0.0,1.0
2019-12-06,-0.0,-0.5450153374233129,-2.4531441717791416,-2.142944785276074,-1.5276073619631902,0.0,1.0
2019-12-09,-0.0,-0.4332362892438429,-2.598237469509796,-2.2330631835706978,-1.6039027460854511,0.0,1.0
2019-12-10,-0.0,-0.3890152177715585,-3.123928633898898,-2.6122966590869336,-1.620692670981284,0.0,1.0
2019-12-11,-0.0,-0.3705650459921156,-3.1421813403416556,-2.61305300043802,-1.6346035917652213,0.0,1.0
2019-12-12,-0.0,-0.34052778748689266,-3.1296749388325757,-2.6187521845508566,-1.6493358965396714,0.0,1.0
2019-12-13,-0.0,-0.3287430927111657,-3.173581264801333,-2.6174896938865015,-1.6512586615209193,0.0,1.0
2019-12-16,-0.0,-0.3299173269032036,-3.174388563554943,-2.5615742335514984,-1.5459007922838444,0.0,1.0
2019-12-17,-0.0,-0.2907662082514735,-3.3802464725843904,-2.713877478121093,-1.5452759421325237,0.0,1.0
2019-12-18,-0.0,-0.37413713759779105,-3.487712839392545,-2.7579383341003223,-1.5840773124712382,0.0,1.0
2019-12-19,-0.0,-0.38932496075353223,-3.499215070643642,-2.7544556284052084,-1.591375011543079,0.0,1.0
2019-12-20,-0.0,-0.42259024934871603,-3.529866021585411,-2.7733531819873463,-1.5782471157424636,0.0,1.0
2019-12-23,-0.0,-0.4397808524468382,-3.5229826353421863,-2.7513232426409138,-1.5717336800074289,0.0,1.0
2019-12-24,-0.0,-0.44771695841437437,-3.5039362785959063,-2.747059368343058,-1.5631193850143559,0.0,1.0
2019-12-26,-0.0,-0.45353572750833027,-3.5012958163643098,-2.748889300259163,-1.55211032950759,0.0,1.0
2019-12-27,-0.0,-0.5114085519223859,-3.4146604383758534,-2.5858785483291413,-1.4711642112827883,0.0,1.0
2019-12-30,-0.03686512541283585,-0.5060251718289743,-3.443898955636883,-2.58154065875212,-1.3578505757386414,0.0,1.0
2019-12-31,-0.013461709904609076,-0.5261656414371044,-3.4470000891503965,-2.579120977088348,-1.349380404742801,0.0,1.0
2020-01-02,-0.019937416182387126,-0.5336611533303531,-3.455520786767993,-2.5840858292355833,-1.3473401877514528,0.0,1.0
2020-01-03,-0.0,-0.5263205013428828,-3.463921217547001,-2.576633840644584,-1.3857654431512982,0.0,1.0
2020-01-06,-0.024119241192411923,-0.5384823848238482,-3.479042457091237,-2.5922312556458897,-1.3995483288166215,0.0,1.0
2020-01-07,-0.0,-0.5419548598471059,-3.5289406625409536,-2.587550054605024,-1.4424827084091736,0.0,1.0
2020-01-08,-0.0,-0.5376569037656904,-3.5355648535564854,-2.594051300709478,-1.4285974167727853,0.0,1.0
2020-01-09,-0.008259212198221092,-0.5647122889816664,-3.505627155563623,-2.572789980032674,-1.4245779633327282,0.0,1.0
2020-01-10,-0.037064019670339676,-0.5748110372461523,-3.507057645023222,-2.5588744194517803,-1.4289226846371004,0.0,1.0
2020-01-13,-0.027188689505165852,-0.5727750589088273,-3.482599238716694,-2.5497553017944536,-1.4305782127968099,0.0,1.0
2020-01-14,-0.1420899326415438,-0.53531767704351,-3.5280356817768066,-2.5457855452393954,-1.3512652466775896,0.0,1.0
2020-01-15,-0.15614163168461398,-0.5451724767293302,-3.533126482934842,-2.5417046906369776,-1.3496075926263917,0.0,1.0
2020-01-16,-0.14915717539863324,-0.5344874715261959,-3.521002277904328,-2.5362186788154895,-1.3708428246013666,0.0,1.0
2020-01-17,-0.1633658848224879,-0.5115451309665054,-3.5195765264214653,-2.554896413251803,-1.3771105229533631,0.0,1.0
2020-01-21,-0.15621854122815043,-0.5019676031847716,-3.5450718403953507,-2.5633751258350874,-1.3850096092248558,0.0,1.0
2020-01-22,-0.1610114942528736,-0.48110344827586204,-3.5954942528735634,-2.5752643678160916,-1.382528735632184,0.0,1.0
2020-01-23,-0.20150361982550585,-0.47651754223129755,-3.5765732318544643,-2.632170038982736,-1.3948394282532022,0.0,1.0
2020-01-24,-0.2013179877482829,-0.47401150918878776,-3.575737887506961,-2.631984406905513,-1.3984592537590494,0.0,1.0
2020-01-27,-0.16567937800814514,-0.45584968530174014,-3.602832284339134,-2.617456497593484,-1.4140133283968899,0.0,1.0
2020-01-28,-0.09241443108233117,-0.5282146160962072,-3.68686401480111,-2.603052728954671,-1.3400555041628122,0.0,1.0
2020-01-29,-0.061002580169554,-0.5360302248433468,-3.6897346111315885,-2.591872465904902,-1.3362513822336897,0.0,1.0
2020-01-30,-0.0,-0.3821152046286055,-3.413086020590488,-2.5038713519952354,-1.2093933463796478,0.0,1.0
2020-01-31,-0.0,-0.4003599897145796,-3.443473043627325,-2.514099597154367,-1.2132510499700009,0.0,1.0
2020-02-03,-0.0,-0.36708967140095805,-3.3880157996470293,-2.461971594251618,-1.1869905034036474,0.0,1.0
2020-02-04,-0.0,-0.34929789368104314,-3.3486292209963224,-2.457121364092277,-1.203360080240722,0.0,1.0
2020-02-05,-0.0,-0.35122838944494994,-3.311191992720655,-2.4351890148068494,-1.174290677475391,0.0,1.0
2020-02-06,-0.0,-0.3551681195516812,-3.414528850145288,-2.4262349522623494,-1.1062681610626817,0.0,1.0
2020-02-07,-0.0,-0.37465793183514384,-3.386433369267767,-2.4200182436354587,-1.111534953147027,0.0,1.0
2020-02-10,-0.0,-0.35741476332340283,-3.3846408474015224,-2.421135385633896,-1.1122972525653756,0.0,1.0
2020-02-11,-0.0,-0.3240983606557377,-3.345163934426229,-2.367049180327869,-1.160409836065574,0.0,1.0
2020-02-12,-0.0,-0.3089827287001074,-3.388893479877696,-2.4265763160069413,-1.1392446905214446,0.0,1.0
2020-02-13,-0.0,-0.30379225061830173,-3.3879637262984335,-2.4138499587798847,-1.1384171475680132,0.0,1.0
2020-02-14,-0.0,-0.2907321899736148,-3.3625494722955147,-2.4367579155672825,-1.1553430079155673,0.0,1.0
2020-02-18,-0.0,-0.3028571428571429,-3.3452587991718428,-2.4270807453416148,-1.2063768115942028,0.0,1.0
2020-02-19,-0.0,-0.3653096758146091,-3.3383633197910623,-2.380067987729044,-1.2074454854489678,0.0,1.0
2020-02-20,-0.0,-0.37114683460391124,-3.336675505469009,-2.371561153463706,-1.20707656612529,0.0,1.0
2020-02-21,-0.0,-0.37471377167157344,-3.2929342492639844,-2.32360157016683,-1.1867026496565258,0.0,1.0
2020-02-24,-0.0,-0.4033853953716575,-3.286123149889607,-2.317523918554256,-1.170251042603647,0.0,1.0
2020-02-25,-0.0,-0.5453307704629184,-3.3110683966041967,-2.0919429761332693,-1.0606279032516417,0.0,1.0
2020-02-26,-0.0,-0.48875365891234024,-3.2244646433523343,-2.0414419966106916,-0.9483130488368511,0.0,1.0
2020-02-27,-0.0,-0.4918705363926456,-3.160461935876007,-2.010864610241605,-0.9344324570733932,0.0,1.0
2020-02-28,-0.0,-0.6986340151461533,-2.8519357350130936,-1.6857527071979617,-0.8412484960011324,0.0,1.0
2020-03-02,-0.0,-0.615729537366548,-2.8551601423487543,-1.7781494661921706,-0.8683274021352312,0.0,1.0
2020-03-03,-0.0,-0.858025119700229,-2.597113316216779,-1.671084588161821,-0.8129900770244952,0.0,1.0
2020-03-04,-0.0,-0.9524752475247525,-2.6418572891771936,-1.5444861727552066,-0.6895186070331171,0.0,1.0
2020-03-05,-0.0,-1.1279342723004695,-2.3923448095983306,-1.3904538341158061,-0.6098721961398018,0.0,1.0
2020-03-06,-0.0,-1.2782586558044806,-2.249554480651731,-1.3002800407331976,-0.5364689409368635,0.0,1.0
2020-03-09,-0.0,-1.22298273155416,-2.2241758241758243,-1.2792464678178965,-0.5530298273155415,0.0,1.0
2020-03-10,-0.47368135446060344,-0.778163663989581,-1.6901454308660735,-1.042652485348383,-0.441936184067723,0.0,1.0
2020-03-11,-0.4129052434066507,-0.8298238298759512,-1.6243093922651932,-0.9522568539560096,-0.3928385280934015,0.0,1.0
2020-03-12,-0.4526378896882494,-0.7097821742605915,-1.5151878497202238,-0.9434952038369304,-0.3749000799360511,0.0,1.0
2020-03-13,-0.6394152680021657,-0.47938097816278646,-1.327242375022559,-0.8822865908680744,-0.1834506406785779,0.0,1.0
2020-03-16,-0.4910333048676345,-0.7386421861656705,-1.2561485909479078,-0.7840307429547396,-0.0,0.0,1.0
2020-03-17,-0.5367010778806741,-0.5224305450129042,-0.8282981630484287,-0.7621830879004099,-0.1457416122665857,0.0,1.0
2020-03-18,-0.524004465947153,-0.5745813174544101,-0.7064384071455154,-0.7627837737253442,-0.15385187941942688,0.0,1.0
2020-03-19,-0.5217246730215029,-0.5570457400428581,-0.6951156432424443,-0.7652035764427695,-0.15558264981896106,0.0,1.0
2020-03-20,-0.5258467023172906,-0.6265225787284611,-0.6748366013071895,-0.7647058823529411,-0.12169489007724302,0.0,1.0
2020-03-23,-0.5258396974864684,-0.6293838511158895,-0.66730926076963,-0.7602506117001557,-0.12449024987024543,0.0,1.0
2020-03-24,-0.5286306133017681,-0.634460309240216,-0.6501442627802027,-0.7482429533180438,-0.13753051712658132,0.0,1.0
2020-03-25,-0.5240552928862743,-0.6243548561735303,-0.5954812863175372,-0.7213700508896669,-0.14393474573212545,0.0,1.0
2020-03-26,-0.5024076456533725,-0.629590148869693,-0.655173681308583,-0.7415181032898364,-0.14710531152361697,0.0,1.0
2020-03-27,-0.5027422963123331,-0.6156455221187848,-0.6137692141156095,-0.7491520531139496,-0.1269394529840514,0.0,1.0
2020-03-30,-0.49247458601242855,-0.6145335680160925,-0.6178742052516254,-0.7500628614533568,-0.11710190739609898,0.0,1.0
2020-03-31,-0.4723838253250018,-0.6442577030812325,-0.612260288730877,-0.737089707677943,-0.12518853695324286,0.0,1.0
2020-04-01,-0.47160538116591927,-0.6528430493273543,-0.6110852017937219,-0.7335605381165919,-0.11834977578475336,0.0,1.0
2020-04-02,-0.48137882018479033,-0.6189410092395167,-0.6037668798862829,-0.7430703624733476,-0.10650319829424308,0.0,1.0
2020-04-03,-0.4831700801424755,-0.6411754229741763,-0.6135351736420303,-0.7123063223508459,-0.11173642030276047,0.0,1.0
2020-04-06,-0.49151394138201526,-0.6184839192754761,-0.6115667118305641,-0.7261285031733581,-0.11791342793981317,0.0,1.0
2020-04-07,-0.470559508860053,-0.5829496302497558,-0.5897516394586299,-0.7254778847495466,-0.11947118738663319,0.0,1.0
2020-04-08,-0.46511872610571364,-0.5881589561923469,-0.566693556872786,-0.7319631019606467,-0.1554838483392375,0.0,1.0
2020-04-09,-0.4623535190512947,-0.5876780576801628,-0.5606273243982878,-0.7333871307276683,-0.16451477089327066,0.0,1.0
2020-04-13,-0.46234258252359073,-0.5870838741361771,-0.5618619988073106,-0.733118181499281,-0.16346862174202828,0.0,1.0
2020-04-14,-0.46028792134831464,-0.598876404494382,-0.5517907303370787,-0.7350772471910113,-0.1652387640449438,0.0,1.0
2020-04-15,-0.5091123921372052,-0.5829066561638441,-0.5912492391421104,-0.7563822550037596,-0.14089297862436895,0.0,1.0
2020-04-16,-0.4964735069998228,-0.5945773524720893,-0.5858940279992911,-0.7368066631224526,-0.13042707779549884,0.0,1.0
2020-04-17,-0.496968622584648,-0.5979081723098741,-0.584435383797199,-0.736075163978018,-0.1300833185605389,0.0,1.0
2020-04-20,-0.5279518498849355,-0.5587537617277394,-0.6167109222871305,-0.7281288723667907,-0.10890423083731635,0.0,1.0
2020-04-21,-0.5284193400063666,-0.5616312382838751,-0.6191419375375801,-0.721890142538818,-0.10586071516995013,0.0,1.0
2020-04-22,-0.5183541182272952,-0.5741562742196858,-0.608010991333756,-0.7236313675755655,-0.09871063200169097,0.0,1.0
2020-04-23,-0.5038135742153176,-0.5888017995852519,-0.5996625777652808,-0.7207831007697445,-0.10178904080700152,0.0,1.0
2020-04-24,-0.5047083626141953,-0.5896345748418833,-0.5971187631763879,-0.7193253689388616,-0.10291637385804638,0.0,1.0
2020-04-27,-0.525884306865967,-0.6014346796706597,-0.5788190395420333,-0.7217216156047916,-0.10579879147673063,0.0,1.0
2020-04-28,-0.5285825325042396,-0.6010811192764274,-0.5748657433578293,-0.7227600339174675,-0.10578010175240249,0.0,1.0
2020-04-29,-0.5196566705520823,-0.6135424393345343,-0.5619017343082194,-0.7184486595316308,-0.11864646250573983,0.0,1.0
2020-04-30,-0.5212837242108975,-0.6087462528654558,-0.5665314759301711,-0.7231528830894022,-0.10703579615588078,0.0,1.0
2020-05-01,-0.5143950565269293,-0.596692647988203,-0.5711677550733796,-0.7195070570886876,-0.10922688013482199,0.0,1.0
2020-05-04,-0.5157931638913235,-0.5942857142857143,-0.5723049956178791,-0.7242418930762489,-0.09910604732690623,0.0,1.0
2020-05-05,-0.5084001394214012,-0.5854304635761589,-0.5758800975949808,-0.7161380271871732,-0.09968630184733357,0.0,1.0
2020-05-06,-0.5064799331103679,-0.5852494425863991,-0.573683110367893,-0.7166945373467112,-0.10169314381270902,0.0,1.0
2020-05-07,-0.5176884737374089,-0.5948206754731449,-0.5673207626084835,-0.7128716322191627,-0.09267714614338991,0.0,1.0
2020-05-08,-0.5147832143479018,-0.6036566254570781,-0.5632596204074525,-0.7111614138951767,-0.08967438620929827,0.0,1.0
2020-05-11,-0.5168046760837799,-0.5894857699533783,-0.5688887342564887,-0.7162688748173405,-0.0878157400320089,0.0,1.0
2020-05-12,-0.5009027777777778,-0.5911805555555556,-0.5375694444444445,-0.720138888888889,-0.1224652777777778,0.0,1.0
2020-05-13,-0.5001731901627987,-0.5724627641149982,-0.5394180810529962,-0.7279528922757188,-0.12379632836854866,0.0,1.0
2020-05-14,-0.4942758620689655,-0.5734827586206898,-0.5467931034482758,-0.7234137931034483,-0.11027586206896553,0.0,1.0
2020-05-15,-0.4958452573871668,-0.5816639657966417,-0.5497707133744785,-0.7229596938247768,-0.09767955039133883,0.0,1.0
2020-05-18,-0.499654552991571,-0.5858435815945833,-0.547429874257289,-0.7201879231725853,-0.10135415227304131,0.0,1.0
2020-05-19,-0.5057979017117614,-0.5711968525676421,-0.5669174489232468,-0.7229431253451132,-0.08424213141910547,0.0,1.0
2020-05-20,-0.505480113048873,-0.5605914386158406,-0.5702419521610257,-0.724788033363204,-0.08551044323430068,0.0,1.0
