Date,ETSY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-1.060712321232123,-1.9408003300330032,-0.2848597359735973,-1.4795104510451045,-1.1097359735973595,0.0
2018-11-08,1.0,-1.157650353773585,-2.018646816037736,-0.3717570754716981,-1.5945607311320755,-1.2276680424528301,0.0
2018-11-09,1.0,-1.1676426426426425,-2.0621621621621617,-0.3701201201201201,-1.6424924924924924,-1.265015015015015,0.0
2018-11-12,1.0,-1.1630126771066367,-2.033631618195377,-0.3681580909768829,-1.6401193139448174,-1.2521998508575691,0.0
2018-11-13,1.0,-1.1314838043237658,-2.031358370840404,-0.3264221943481148,-1.6470892053419905,-1.2420866228879213,0.0
2018-11-14,1.0,-1.1376762928139692,-2.0608163569882847,-0.32258786657712113,-1.6724871278262816,-1.2685620476083876,0.0
2018-11-15,1.0,-1.138830897703549,-2.065240083507307,-0.31777512675216224,-1.67998807038473,-1.2541753653444678,0.0
2018-11-16,1.0,-1.1325507095623748,-2.0471803254327963,-0.3096812541793596,-1.6778363920053496,-1.2627981276469278,0.0
2018-11-19,1.0,-1.1375456374338724,-2.046717830266001,-0.3273228522464794,-1.6752104910215335,-1.264212800834513,0.0
2018-11-20,1.0,-1.0894044628343431,-2.039160632481159,-0.2696172602334861,-1.6903354514555935,-1.3002807743460914,0.0
2018-11-21,1.0,-1.0864746627779804,-2.0155304411228583,-0.2743711265038279,-1.668173532628509,-1.246664236237696,0.0
2018-11-23,1.0,-1.0850676757386115,-1.9947605879784602,-0.2797263862610974,-1.67195459176248,-1.2455246688982682,0.0
2018-11-26,1.0,-1.0865251331436494,-2.015393594513752,-0.27402057342963454,-1.6736703873933028,-1.2459327350988545,0.0
2018-11-27,1.0,-1.0781329274479958,-2.0153656592012754,-0.2567224759005581,-1.6650721171269114,-1.232659273755164,0.0
2018-11-28,1.0,-1.07856211045079,-2.011305986374837,-0.25815335555877666,-1.6659660820408755,-1.2334396289317293,0.0
2018-11-29,1.0,-1.035732116111547,-1.985307752656729,-0.218386705655802,-1.6572997646387562,-1.2353612438485129,0.0
2018-11-30,1.0,-1.0400171502072317,-1.9919251107617548,-0.21373445762469628,-1.6662140917536086,-1.2340288695155066,0.0
2018-12-03,1.0,-1.0389091168701365,-1.9929321053758835,-0.207896051974013,-1.6664524880416933,-1.2330977368458629,0.0
2018-12-04,1.0,-1.0277323472943183,-1.9939557704614945,-0.20607267297162765,-1.6586788025314654,-1.2244897959183672,0.0
2018-12-06,1.0,-0.9808816450037824,-1.852554844921257,-0.27061412557595765,-1.6331063888315795,-1.139949109414758,0.0
2018-12-07,1.0,-0.9834960803190759,-1.8518085545317011,-0.2727960390592766,-1.6324439554394168,-1.1361573373676248,0.0
2018-12-10,1.0,-0.9427175240939324,-1.858829917198317,-0.2520700420795439,-1.6310574182163704,-1.1023483100312204,0.0
2018-12-11,1.0,-0.9501629549158067,-1.8551059206952745,-0.25821564367191746,-1.6330798479087454,-1.0932237914177076,0.0
2018-12-12,1.0,-0.9496842534121003,-1.8552318870102533,-0.2580294696815373,-1.6328512256399808,-1.0944523664018468,0.0
2018-12-13,1.0,-0.9482466255171946,-1.8513192701621108,-0.25924167401478665,-1.6325713898121141,-1.091433222546293,0.0
2018-12-14,1.0,-0.948688324045127,-1.8640070680984098,-0.25519913008019574,-1.6318472203343755,-1.0965067282859862,0.0
2018-12-17,1.0,-0.927638258985988,-1.8684085832261557,-0.23163880051445204,-1.6169363027144115,-1.1245515467406755,0.0
2018-12-18,1.0,-0.914912163068258,-1.8496714496446292,-0.21878771623977472,-1.6058066246479819,-1.1158642885879042,0.0
2018-12-19,1.0,-0.9169236958562426,-1.8490009387153012,-0.21885476733270753,-1.6048679093469225,-1.11552903312324,0.0
2018-12-20,1.0,-0.901788682758162,-1.816809628299754,-0.2429682824655895,-1.5927920739410866,-1.0950196156659353,0.0
2018-12-21,1.0,-0.8961579086348033,-1.8132426722999737,-0.23679693688935832,-1.5893847372590442,-1.0659493002376552,0.0
2018-12-24,1.0,-0.8845396033101274,-1.8005385524760278,-0.2368317351898069,-1.5818337055037437,-1.0639038486798895,0.0
2018-12-26,1.0,-0.8897996357012752,-1.8195420244600573,-0.21831902159771013,-1.542024460057247,-1.0355841790268019,0.0
2018-12-27,1.0,-0.797571853320119,-1.742752725470763,-0.20422447968285432,-1.4243062438057483,-1.025396432111001,0.0
2018-12-28,1.0,-0.7930799702896756,-1.7490096558554096,-0.20141124040604108,-1.423743500866551,-1.0223446397623175,0.0
2018-12-31,1.0,-0.7945527700402353,-1.7468895078922935,-0.20142370783039307,-1.4240173320953267,-1.0231507273290004,0.0
2019-01-02,1.0,-0.7930693069306931,-1.7499381188118812,-0.18941831683168317,-1.4259282178217823,-1.0298267326732675,0.0
2019-01-03,1.0,-0.7977486392874815,-1.740722414646215,-0.21233300346363188,-1.4293666501731817,-1.0048861949529937,0.0
2019-01-04,1.0,-0.7485401684184646,-1.7618784190792305,-0.20019669309730162,-1.4156985678283853,-1.020345442252136,0.0
2019-01-07,1.0,-0.70219905326862,-1.7050152795254359,-0.233027742824615,-1.383965486248427,-0.9678231170231888,0.0
2019-01-08,1.0,-0.7026348808030113,-1.6879369062556013,-0.23666128935890543,-1.3869869152177812,-0.9606261576148654,0.0
2019-01-09,1.0,-0.700268416343573,-1.6800477184610798,-0.2353713092752759,-1.3862809424396063,-0.9628392484342381,0.0
2019-01-10,1.0,-0.7042506127817302,-1.6754349255694385,-0.23500926645543133,-1.3986369342978417,-0.9649668201111974,0.0
2019-01-11,1.0,-0.6994778224596363,-1.6523618030130243,-0.2519056479202929,-1.4086789508432866,-0.9895564491927255,0.0
2019-01-14,1.0,-0.7010086455331411,-1.6487752161383282,-0.2570244956772334,-1.406219980787704,-0.9907540826128721,0.0
2019-01-15,1.0,-0.689528732868478,-1.6377735032459724,-0.26893484010579466,-1.4045443616253908,-1.0102789132002885,0.0
2019-01-16,1.0,-0.6853453453453453,-1.6383183183183183,-0.26564564564564563,-1.404084084084084,-1.0126726726726727,0.0
2019-01-17,1.0,-0.6905490549054906,-1.6251425142514253,-0.2713471347134714,-1.4013201320132014,-1.0121812181218122,0.0
2019-01-18,1.0,-0.6837777374690126,-1.6100126972610194,-0.28853014087913414,-1.4073402261321724,-1.0566539694056472,0.0
2019-01-22,1.0,-0.5618040785687477,-1.8202802452145628,-0.10158889027899412,-1.7146878518703867,-1.0571124734142374,0.0
2019-01-23,1.0,-0.5520976831559173,-1.7673763306199122,-0.13099561678146524,-1.7201628052598623,-1.0911709455228553,0.0
2019-01-24,1.0,-0.5538789055162482,-1.7647611295473045,-0.13261536534969634,-1.7193663515121158,-1.0906643290964875,0.0
2019-01-25,1.0,-0.5352239767966483,-1.7731872381566227,-0.08926844988720592,-1.9000966806316466,-1.1475346438930067,0.0
2019-01-28,1.0,-0.5240734772800515,-1.7465678375765388,-0.1263938124395746,-1.9026748308088945,-1.1455365775056396,0.0
2019-01-29,1.0,-0.5184779103514996,-1.7198323121573686,-0.1400193485972267,-1.9054498548855208,-1.1657529829087392,0.0
2019-01-30,1.0,-0.5252544775157841,-1.7194304857621443,-0.1427651075892282,-1.8996263368122666,-1.1554567710346606,0.0
2019-01-31,1.0,-0.47561133393711996,-1.75863630482598,-0.14012161987320482,-1.8828438349074912,-1.2119290982015785,0.0
2019-02-01,1.0,-0.4780642243328811,-1.7526652452025588,-0.13982037862634877,-1.8904180396717711,-1.2002972152225884,0.0
2019-02-04,1.0,-0.49065450574860303,-1.7280493287943992,-0.14914252681610896,-1.8710257563106174,-1.1841479863831974,0.0
2019-02-05,1.0,-0.4631937307297019,-1.7198741007194243,-0.15204265159301128,-1.8736510791366905,-1.214735354573484,0.0
2019-02-06,1.0,-0.4604561516222293,-1.7126244779955024,-0.15496305814327013,-1.8752971410215225,-1.221265660134918,0.0
2019-02-07,1.0,-0.4772727272727273,-1.7216554752066118,-0.14101239669421486,-1.9016658057851241,-1.2150051652892562,0.0
2019-02-08,1.0,-0.47305582445950306,-1.7068086479509517,-0.15850274282026458,-1.9036463375282349,-1.2116811874798321,0.0
2019-02-11,1.0,-0.4715320910973085,-1.6904761904761905,-0.1669254658385093,-1.9184135610766044,-1.222567287784679,0.0
2019-02-12,1.0,-0.48767354353185416,-1.6928117295964706,-0.15479434280524199,-1.9285065524847542,-1.2238224990268587,0.0
2019-02-13,1.0,-0.4335534700498204,-1.6562391379909627,-0.19493685552079712,-1.6385123392422662,-0.8698876144131618,0.0
2019-02-14,1.0,-0.43468167837037897,-1.615054262666125,-0.22842551215831933,-1.650977888688991,-0.8743543613255179,0.0
2019-02-15,1.0,-0.43428937110943044,-1.6381988481005296,-0.216650183256734,-1.6533248007446624,-0.8752108906859037,0.0
2019-02-19,1.0,-0.45732166657008755,-1.5999304630005216,-0.2242568233180738,-1.6534739525989453,-0.8597670510517471,0.0
2019-02-20,1.0,-0.4563213726740479,-1.6120224914497712,-0.22149440612138427,-1.6494695959654515,-0.857457538693409,0.0
2019-02-21,1.0,-0.46035063276442584,-1.6033902240798792,-0.22791129687681413,-1.6514570997329618,-0.8621270172994311,0.0
2019-02-22,1.0,-0.4618378252788104,-1.6036826208178439,-0.22415195167286245,-1.6541008364312269,-0.8648350371747211,0.0
2019-02-25,1.0,-0.46600234466588514,-1.6175263774912074,-0.22321219226260258,-1.6729777256740914,-0.8819460726846425,0.0
2019-02-26,1.0,-0.4703840950532322,-1.6201988118345978,-0.21063466854890892,-1.682724545614964,-0.8981236397858949,0.0
2019-02-27,1.0,-0.48283638185918315,-1.6300425958406415,-0.19349787020796794,-1.8846780255575044,-1.0730393385116512,0.0
2019-02-28,1.0,-0.47787276841840587,-1.6466557706814182,-0.18688710082977117,-1.9035076690973096,-1.0711591651998995,0.0
2019-03-01,1.0,-0.4768370104972028,-1.649192281098749,-0.1872524985857062,-1.9033251618580678,-1.0690803947451128,0.0
2019-03-04,1.0,-0.4661096802562975,-1.6502292857591556,-0.1880143225076952,-1.8991770839876876,-1.078271248193982,0.0
2019-03-05,1.0,-0.47939317319848296,-1.6516434892541088,-0.18040455120101137,-1.911251580278129,-1.0984197218710492,0.0
2019-03-06,1.0,-0.48361589068825916,-1.6473937246963561,-0.18193319838056682,-1.919154858299595,-1.0938765182186234,0.0
2019-03-07,1.0,-0.5062692962006176,-1.5860374267531978,-0.20042845441371054,-1.9316363178123623,-1.0763656984437024,0.0
2019-03-08,1.0,-0.48821806139345314,-1.5762323270920902,-0.24984078461342507,-1.9666284549738888,-1.0877595210801172,0.0
2019-03-11,1.0,-0.473365539452496,-1.583317230273752,-0.2674396135265701,-1.9782930756843802,-1.1388083735909824,0.0
2019-03-12,1.0,-0.4546457305995328,-1.5122631715546326,-0.34044900077861406,-1.9840384116273033,-1.197054243446665,0.0
2019-03-13,1.0,-0.4825777202072539,-1.5064766839378239,-0.4059585492227979,-1.9259067357512953,-1.155764248704663,0.0
2019-03-14,1.0,-0.4823026059898871,-1.5106314015298845,-0.41209646052119797,-1.923181641384675,-1.1543497990405809,0.0
2019-03-15,1.0,-0.4931515741642324,-1.4887374229146382,-0.42706913339824737,-1.9140538786108408,-1.1683868873742294,0.0
2019-03-18,1.0,-0.47244145848281255,-1.5010110234166067,-0.5145783053942992,-1.8762637792707586,-1.1584371534798774,0.0
2019-03-19,1.0,-0.45616098262119426,-1.5045080360642886,-0.5189468182412126,-1.8770416830001306,-1.1766627466353066,0.0
2019-03-20,1.0,-0.4639795851599817,-1.5181574298239875,-0.5112870509716679,-1.868873912190015,-1.1809199764444154,0.0
2019-03-21,1.0,-0.4835524164541234,-1.5113465437185274,-0.5153358184553005,-1.8794715845922438,-1.1500882872277811,0.0
2019-03-22,1.0,-0.467088357382882,-1.5006259471568824,-0.5617711010081045,-1.9131580681294065,-1.1462080780127826,0.0
2019-03-25,1.0,-0.44313088665151024,-1.381357583631049,-0.6460539136083144,-1.907177655082819,-1.117895420591101,0.0
2019-03-26,1.0,-0.4383686786296901,-1.3992169657422513,-0.6573572593800978,-1.9104078303425773,-1.1198694942903753,0.0
2019-03-27,1.0,-0.45615178978939813,-1.3696290017604484,-0.6652539610093238,-1.9136076155701895,-1.115537588837452,0.0
2019-03-28,1.0,-0.440857404260881,-1.3613906678865508,-0.6922624493530257,-1.9100117631682132,-1.1306365181022089,0.0
2019-03-29,1.0,-0.4483723958333334,-1.3545572916666668,-0.6735026041666667,-1.9115885416666667,-1.1223958333333335,0.0
2019-04-01,1.0,-0.4405840557981879,-1.3704452121765205,-0.6716641679160421,-1.9158464246137803,-1.1198748451861027,0.0
2019-04-02,1.0,-0.4484371953993112,-1.368639937617779,-0.7247384495418806,-1.8910260575735915,-1.0652414061992332,0.0
2019-04-03,1.0,-0.45863683662851196,-1.3679110301768989,-0.7194979188345474,-1.8988683662851196,-1.0587278876170654,0.0
2019-04-04,1.0,-0.46516019796822083,-1.3648085438916384,-0.7147694712164626,-1.9050533993227403,-1.0623209169054442,0.0
2019-04-05,1.0,-0.4853804986294218,-1.3493016577470305,-0.7198146456076231,-1.9086281164338859,-1.063372927816212,0.0
2019-04-08,1.0,-0.4872096058470374,-1.336269903419473,-0.7226572696423911,-1.9135343252414514,-1.0659749412685984,0.0
2019-04-09,1.0,-0.5091920183186129,-1.3194635263330061,-0.7335950278050375,-1.925024533856722,-1.055086686293752,0.0
2019-04-10,1.0,-0.509011362152279,-1.3003787384092989,-0.7438944756432022,-1.9240564189630405,-1.0526968786731095,0.0
2019-04-11,1.0,-0.5261851900222019,-1.2796134256236125,-0.757542118323103,-1.9259501110095336,-1.0406164294109965,0.0
2019-04-12,1.0,-0.5263501599947757,-1.2794357735257627,-0.759028276627702,-1.9258146672761707,-1.0397701299549402,0.0
2019-04-15,1.0,-0.512987012987013,-1.2926669290305652,-0.7701036337399974,-1.9196510560146922,-1.0636232454414272,0.0
2019-04-16,1.0,-0.5143663080556284,-1.2909997376016795,-0.7765678299658882,-1.9181973235371295,-1.0598268171083707,0.0
2019-04-17,1.0,-0.5131449550908018,-1.2623090539565986,-0.7949255884088375,-1.9260473349505014,-1.059725955549728,0.0
2019-04-18,1.0,-0.509187557422234,-1.2708360677254233,-0.7932799579997376,-1.9259745373408586,-1.0632628953930963,0.0
2019-04-22,1.0,-0.5276847290640394,-1.2773727422003283,-0.7716256157635468,-1.9263711001642037,-1.0650903119868638,0.0
2019-04-23,1.0,-0.529913968608393,-1.277139292047022,-0.7723780127405268,-1.9242792408222238,-1.0635712878439616,0.0
2019-04-24,1.0,-0.519499246247624,-1.2638788752703676,-0.7829193157239299,-1.9195123549845972,-1.0684931506849313,0.0
2019-04-25,1.0,-0.5064918203064139,-1.2336406128278368,-0.8253700337574655,-1.8941833290054528,-1.0321345105167488,0.0
2019-04-26,1.0,-0.5155855096882899,-1.1973948545136412,-0.840062212429525,-1.9098567818028644,-1.0174972458039013,0.0
2019-04-29,1.0,-0.5183792544570502,-1.1824311183144247,-0.833841166936791,-1.911701782820097,-1.0365640194489465,0.0
2019-04-30,1.0,-0.5161081221235496,-1.1776755039865172,-0.830880923056978,-1.9126207298891553,-1.0447915991443573,0.0
2019-05-01,1.0,-0.543688689664133,-1.18664327941272,-0.8091989865523289,-1.918274540375495,-1.0385889690118886,0.0
2019-05-02,1.0,-0.5409495356238229,-1.1908163928037931,-0.804117685263363,-1.9079041371695786,-1.0509190101967916,0.0
2019-05-03,1.0,-0.5374269005847954,-1.200649772579597,-0.8046133853151396,-1.9058479532163743,-1.0491877842755035,0.0
2019-05-06,1.0,-0.5321231766612642,-1.1631118314424636,-0.8200972447325771,-1.9108589951377635,-1.0567260940032415,0.0
2019-05-07,1.0,-0.5229672821509557,-1.1587301587301588,-0.8318108195659217,-1.9073534175574993,-1.0578555231616458,0.0
2019-05-08,1.0,-0.5185614102811555,-1.1397413626712989,-0.8494499131441806,-1.8740268931351731,-1.0520491539599819,0.0
2019-05-09,1.0,-0.522461063199897,-1.135345604324881,-0.8531342515124213,-1.8792637405071437,-1.045694426567126,0.0
2019-05-10,1.0,-0.5154673174592705,-1.1558604313699625,-0.8432161466921708,-1.9530373985884835,-1.1282896906536508,0.0
2019-05-13,1.0,-0.512172654296618,-1.1514672983287273,-0.8414923016186341,-1.9470983024082116,-1.127648374786156,0.0
2019-05-14,1.0,-0.45560823537052675,-1.0778723127882055,-0.9297915178281484,-1.9263492888224978,-1.1051503539650582,0.0
2019-05-15,1.0,-0.4411210091683464,-1.0828402366863905,-0.9473957994668053,-1.935626503673841,-1.0953898172833083,0.0
2019-05-16,1.0,-0.43373258690274696,-1.0846243978648613,-0.9608774899101679,-1.9412185913292537,-1.0891160005207654,0.0
2019-05-17,1.0,-0.43101659751037347,-1.0510892116182573,-0.9922199170124483,-1.9087136929460582,-1.1002982365145229,0.0
2019-05-20,1.0,-0.4320492068630625,-1.0367756555519585,-1.0056976367756556,-1.9023632243444482,-1.0977662674004531,0.0
2019-05-21,1.0,-0.4152284920173228,-1.030961153125202,-1.0180337405468296,-1.9014284790899103,-1.0981836985327387,0.0
2019-05-22,1.0,-0.40929060602144984,-1.0209975449024422,-1.030624111642331,-1.904380410905802,-1.095425765602791,0.0
2019-05-23,1.0,-0.4114304165321279,-1.0226025185663545,-1.0371972876977722,-1.8990636099451084,-1.087568614788505,0.0
2019-05-24,1.0,-0.3957770052787434,-0.9868031414960732,-1.0696536629329214,-1.8972576284279643,-1.0880005149993561,0.0
2019-05-28,1.0,-0.401334359763921,-0.985309212214524,-1.0573518090839107,-1.886836027713626,-1.084295612009238,0.0
2019-05-29,1.0,-0.4158567774936061,-0.9862531969309463,-1.0545396419437338,-1.8781329923273655,-1.059079283887468,0.0
2019-05-30,1.0,-0.4137688120397054,-0.9888568683957731,-1.0536663464617355,-1.8869676593019533,-1.0608389369196285,0.0
2019-05-31,1.0,-0.29081461615822995,-0.8417700301709687,-1.0065370432450553,-1.6731478377472344,-0.7748910492792491,0.0
2019-06-03,1.0,-0.28432570539880025,-0.8417573872472783,-1.0403799155743167,-1.663074872250611,-0.7247833814707842,0.0
2019-06-04,1.0,-0.31705018020515663,-0.8165234266703632,-1.0337122262267813,-1.6682561685611312,-0.7091766010535071,0.0
2019-06-05,1.0,-0.3005281109032897,-0.8004180877984376,-1.0803718780943998,-1.6973264385520959,-0.622510727252723,0.0
2019-06-06,1.0,-0.2980351147559029,-0.8159502449226704,-1.0505806593648523,-1.687874951841048,-0.6514943034839562,0.0
2019-06-07,1.0,-0.29828231667033694,-0.8307090949130147,-1.050649636643911,-1.6754018938559787,-0.6504073992512662,0.0
2019-06-10,1.0,-0.2899571004289957,-0.8328566714332857,-1.0466945330546695,-1.6765482345176548,-0.6538334616653834,0.0
2019-06-11,1.0,-0.2864399293286219,-0.8348608657243817,-1.0760821554770317,-1.669445671378092,-0.6544280035335689,0.0
2019-06-12,1.0,-0.28662385117927136,-0.832742774886502,-1.0687631491529177,-1.6783301959915846,-0.6699701029786292,0.0
2019-06-13,1.0,-0.2821394884314487,-0.8534095322643289,-1.0876657604172446,-1.671697275703268,-0.653498307717916,0.0
2019-06-14,1.0,-0.2819888156801949,-0.848458003432811,-1.0839931343779414,-1.6701733015890592,-0.6521787276452025,0.0
2019-06-17,1.0,-0.27889307897071874,-0.857198314108252,-1.084460958296362,-1.6686446317657497,-0.6565550133096716,0.0
2019-06-18,1.0,-0.2802950474183351,-0.8604625367422772,-1.0836892019300093,-1.6669624535522156,-0.6545948644001996,0.0
2019-06-19,1.0,-0.27594444444444444,-0.8512222222222222,-1.1146666666666667,-1.6817222222222221,-0.632,0.0
2019-06-20,1.0,-0.27878787878787875,-0.854434250764526,-1.1118154017236586,-1.6806227411731995,-0.6345287739783152,0.0
2019-06-21,1.0,-0.28269572953736655,-0.8626000889679715,-1.1068171708185053,-1.6690947508896796,-0.6392348754448399,0.0
2019-06-24,1.0,-0.26109777206990903,-0.8605170584622257,-1.131665642972807,-1.6626835669216593,-0.6678206488357809,0.0
2019-06-25,1.0,-0.26401921358355673,-0.8560098302055407,-1.1280719392314567,-1.6656613047363715,-0.6715817694369973,0.0
2019-06-26,1.0,-0.2496783216783217,-0.8557202797202799,-1.1264335664335665,-1.6676923076923076,-0.6948811188811189,0.0
2019-06-27,1.0,-0.2566312255176273,-0.8432008953553443,-1.1549524342473418,-1.6649132624510352,-0.6763290430889759,0.0
2019-06-28,1.0,-0.2566728218902132,-0.8413631022326674,-1.1543841978624587,-1.6677298416428852,-0.6755637625202843,0.0
2019-07-01,1.0,-0.2933176628609805,-0.8166554734721289,-1.1525072755764494,-1.680378329975375,-0.6537385269755988,0.0
2019-07-02,1.0,-0.27781814117252557,-0.8261890124629743,-1.151064662158386,-1.6759626669647347,-0.6577432515508859,0.0
2019-07-03,1.0,-0.27590832867523757,-0.826048071548351,-1.1525433202906652,-1.676690888764673,-0.6584684181106764,0.0
2019-07-05,1.0,-0.27751756440281034,-0.8414742946358871,-1.1406267425002787,-1.6640459462473514,-0.6523921043827368,0.0
2019-07-08,1.0,-0.2765601472310524,-0.8406112319446768,-1.1401483464391278,-1.6642685851318946,-0.6553454910490213,0.0
2019-07-09,1.0,-0.2705219718938211,-0.8290207450368056,-1.145717153691724,-1.6662391255855453,-0.6650680347981263,0.0
2019-07-10,1.0,-0.2916713185218265,-0.7924528301886793,-1.1365412526515575,-1.6968851177849726,-0.6646756726582561,0.0
2019-07-11,1.0,-0.2913429832895546,-0.7938299893813223,-1.1408930866819424,-1.696752920136366,-0.6659587548203207,0.0
2019-07-12,1.0,-0.28066248880931066,-0.8159691136974038,-1.1422896150402866,-1.6958370635631157,-0.6605863921217547,0.0
2019-07-15,1.0,-0.2852266368214885,-0.8429770565193061,-1.1660324566312255,-1.6827084499160605,-0.6190263010632344,0.0
2019-07-16,1.0,-0.2871614058652339,-0.8359637340496978,-1.163196776359973,-1.6824490709648534,-0.6277703156480859,0.0
2019-07-17,1.0,-0.2902033271719039,-0.8394667562874587,-1.1615414776228086,-1.6836386041561644,-0.6264493362460091,0.0
2019-07-18,1.0,-0.2886799843321582,-0.8395724917464048,-1.1632253371383807,-1.6841810754854234,-0.6199429242907504,0.0
2019-07-19,1.0,-0.28753850462055447,-0.8399887986558388,-1.1671240548865864,-1.6827779333520023,-0.6231867824138897,0.0
2019-07-22,1.0,-0.2812149742210267,-0.8150638870208475,-1.1510311589329747,-1.6899798251513114,-0.666890831652096,0.0
2019-07-23,1.0,-0.2891011235955056,-0.8085955056179776,-1.1557865168539325,-1.6970786516853935,-0.6673595505617979,0.0
2019-07-24,1.0,-0.2942397218015593,-0.8093555443378765,-1.1696113074204946,-1.6846149531661898,-0.6510180043748949,0.0
2019-07-25,1.0,-0.299535300375119,-0.7822630311852641,-1.1838642853143722,-1.6967694977884777,-0.6363585465539444,0.0
2019-07-26,1.0,-0.29144265232974914,-0.7595206093189963,-1.194388440860215,-1.7115815412186381,-0.6434251792114696,0.0
2019-07-29,1.0,-0.30202834120589056,-0.7229786051681022,-1.1807724367879966,-1.70025006946374,-0.6511253125868297,0.0
2019-07-30,1.0,-0.3064731398064731,-0.7291180068957847,-1.1786230675119562,-1.6971415860304748,-0.6498164831498164,0.0
2019-07-31,1.0,-0.31119777158774375,-0.715041782729805,-1.1800557103064069,-1.7027855153203342,-0.6620055710306407,0.0
2019-08-01,1.0,-0.31542056074766356,-0.7335892300845571,-1.1695594125500668,-1.6957053849577213,-0.64869826435247,0.0
2019-08-02,1.0,-0.31796413854549505,-0.7138322753090545,-1.203697516427219,-1.6920035638712554,-0.6411070275086312,0.0
2019-08-05,1.0,-0.3122678704074053,-0.7324152905548253,-1.231701045654534,-1.7385292269013197,-0.699102908405234,0.0
