Date,EV,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.16004310234240704,-0.5145342124842857,-0.055981732816789385,-0.38461143751443155,-0.45041947815378297,0.0
2018-10-22,1.0,-0.16440573454601512,-0.5067314115410307,-0.0449617183084117,-0.39448127023277324,-0.45866091156672323,0.0
2018-10-23,1.0,-0.1626502915527117,-0.5112234893441354,-0.036663398524175654,-0.40420042313844884,-0.465323288095361,0.0
2018-10-24,1.0,-0.16143753565316601,-0.5201213504122802,-0.040164912098739826,-0.4058237826064409,-0.46540994658507495,0.0
2018-10-25,1.0,-0.14696355242686254,-0.5019766878363559,-0.03764633866401408,-0.40997781008493384,-0.4539750554747877,0.0
2018-10-26,1.0,-0.14746696597112394,-0.5016580786694557,-0.0383398806183358,-0.4097239936737922,-0.45370134176827714,0.0
2018-10-29,1.0,-0.14355565742226298,-0.5039346015738406,-0.034889347289072246,-0.4087656301729187,-0.4555224488756462,0.0
2018-10-30,1.0,-0.13601161665053244,-0.5056045243796811,-0.029474703214958986,-0.4112447139145055,-0.46522647373516074,0.0
2018-10-31,1.0,-0.13522391890157834,-0.5181059925574233,-0.027024252534325676,-0.41568073912485565,-0.4703708456306942,0.0
2018-11-01,1.0,-0.14130658436213994,-0.5120370370370371,-0.032767489711934154,-0.4156893004115227,-0.4702160493827161,0.0
2018-11-02,1.0,-0.1455155973649809,-0.49855176479635,-0.029990003332222594,-0.42080844846589605,-0.4683567016122831,0.0
2018-11-05,1.0,-0.14330010506624297,-0.5047536068472439,-0.02995669220715988,-0.42134126028239755,-0.4632396279117443,0.0
2018-11-06,1.0,-0.15517595684562036,-0.5151554071410224,-0.023400976110968405,-0.41882866683791425,-0.4561777549447727,0.0
2018-11-07,1.0,-0.15228335131247753,-0.5155648019725689,-0.02843273231622746,-0.4166024554374069,-0.4555658293522371,0.0
2018-11-08,1.0,-0.1427220447284345,-0.5184408945686901,-0.01868370607028754,-0.4149009584664537,-0.4611373801916933,0.0
2018-11-09,1.0,-0.14182747603833865,-0.5183130990415336,-0.01939936102236422,-0.41553993610223644,-0.4608051118210863,0.0
2018-11-12,1.0,-0.14145744029393756,-0.5140079608083282,-0.01911104307001429,-0.41699836701367626,-0.4599663196570729,0.0
2018-11-13,1.0,-0.1345767794069067,-0.5142682895840216,-0.012248113231519833,-0.4193327065280919,-0.4607018524635987,0.0
2018-11-14,1.0,-0.1367047391315408,-0.513927399455623,-0.011752435705018952,-0.42067105899112206,-0.4607616188852993,0.0
2018-11-15,1.0,-0.13631848399174754,-0.5146328417513563,-0.011181579684674358,-0.4206209724663152,-0.4643029978859428,0.0
2018-11-16,1.0,-0.13545958594028182,-0.5107329976092375,-0.009868253726028791,-0.4204435627447989,-0.4668599623582075,0.0
2018-11-19,1.0,-0.13623181031851023,-0.508802279434212,-0.016841355449272413,-0.41691258776839324,-0.4651979240866999,0.0
2018-11-20,1.0,-0.1293508339891848,-0.5085429942369697,-0.009520424483992993,-0.419838025844779,-0.47150219604458093,0.0
2018-11-21,1.0,-0.13057638415511627,-0.5052639551617056,-0.012875861546618194,-0.4177585902193946,-0.4582291903355298,0.0
2018-11-23,1.0,-0.13078069355694188,-0.5068572727502336,-0.012426439016997954,-0.4173717576339252,-0.45823756724673553,0.0
2018-11-26,1.0,-0.1306598651481098,-0.5104926892093234,-0.011389176494355918,-0.41604585974393293,-0.45670345210737645,0.0
2018-11-27,1.0,-0.12873007479036033,-0.5144166603711817,-0.003701745108408249,-0.4157286394198081,-0.45559164966885746,0.0
2018-11-28,1.0,-0.12811459699384647,-0.5248915565419147,-0.0010087763542822557,-0.4134469888025825,-0.4545041864218703,0.0
2018-11-29,1.0,-0.09638554216867469,-0.521460843373494,-0.0,-0.4221887550200803,-0.4700050200803213,0.0
2018-11-30,1.0,-0.09644631832555338,-0.5217085780253978,-0.0,-0.4228529839883552,-0.4686543191286453,0.0
2018-12-03,1.0,-0.0953742725265904,-0.5219747140276941,-0.0,-0.422787477423239,-0.4683925346177002,0.0
2018-12-04,1.0,-0.09498482149577259,-0.5221154569858751,-0.0,-0.42309139717504207,-0.4686519982939863,0.0
2018-12-06,1.0,-0.08957135323807851,-0.5262285613841248,-0.0,-0.42435276096728025,-0.47095899354644305,0.0
2018-12-07,1.0,-0.08094218415417558,-0.5300415669479783,-0.0,-0.42829071671495145,-0.479934500566822,0.0
2018-12-10,1.0,-0.0752488187393184,-0.5311903086357695,-0.0,-0.42842062933547803,-0.4784608424650649,0.0
2018-12-11,1.0,-0.07445204102151619,-0.5315202091292982,-0.0,-0.42811180374019703,-0.479489241906294,0.0
2018-12-12,1.0,-0.07310816588285592,-0.5322536025953776,-0.0,-0.4280612629831753,-0.4814777557025376,0.0
2018-12-13,1.0,-0.07364790009064356,-0.5343438412730386,-0.0,-0.4271074629872092,-0.48277772182495715,0.0
2018-12-14,1.0,-0.0732512153958538,-0.5368900979873549,-0.0,-0.4259049346331142,-0.4829088893926799,0.0
2018-12-17,1.0,-0.077477614205494,-0.539535589619062,-0.0,-0.43413264531795415,-0.4783224566196185,0.0
2018-12-18,1.0,-0.06726096043917303,-0.5325980206995542,-0.0,-0.43436327465941427,-0.4839968774395004,0.0
2018-12-19,1.0,-0.06804160056407543,-0.5323713832439374,-0.0,-0.43398554556671953,-0.4838206038629095,0.0
2018-12-20,1.0,-0.06785579701042582,-0.5276221580203492,-0.0,-0.4351463383996985,-0.4815977892224595,0.0
2018-12-21,1.0,-0.06519779669504257,-0.5285678517776665,-0.0,-0.4369554331497246,-0.4730595893840761,0.0
2018-12-24,1.0,-0.052913613478889385,-0.5169233836797766,-0.0,-0.4355465829220876,-0.48703952943522255,0.0
2018-12-26,1.0,-0.05270990946297904,-0.5202282029021456,-0.0,-0.4257224358179338,-0.48180577948654346,0.0
2018-12-27,1.0,-0.03656102429287766,-0.507716274767538,-0.0,-0.40183048537072197,-0.48804829365658925,0.0
2018-12-28,1.0,-0.03868292682926829,-0.5060975609756098,-0.0,-0.40351219512195124,-0.49073170731707316,0.0
2018-12-31,1.0,-0.03697286216321749,-0.5094201483795392,-0.0,-0.40369972666926984,-0.490335806325654,0.0
2019-01-02,1.0,-0.03741056384459476,-0.50982881980904,-0.0,-0.40445898757051113,-0.4902444384752509,0.0
2019-01-03,1.0,-0.046304889366482686,-0.507399990231036,-0.0,-0.4123968153177356,-0.4761393054266595,0.0
2019-01-04,1.0,-0.037916077781568296,-0.5101369462449437,-0.0,-0.4099614990983966,-0.47875140114040643,0.0
2019-01-07,1.0,-0.03373044699501186,-0.5038984938737954,-0.0,-0.40919657126253084,-0.474599254201172,0.0
2019-01-08,1.0,-0.03290175540684706,-0.5079769178547183,-0.0,-0.4077926486276792,-0.4759480166812143,0.0
2019-01-09,1.0,-0.033881427148859694,-0.5127875063755374,-0.0,-0.4083744201296967,-0.4737327860491099,0.0
2019-01-10,1.0,-0.03498591822861027,-0.5101243080508886,-0.0,-0.4104107992619209,-0.47237059337671167,0.0
2019-01-11,1.0,-0.03474312906671846,-0.5095658929785374,-0.0,-0.4106778673400019,-0.47290472953287366,0.0
2019-01-14,1.0,-0.043839611178614825,-0.5115188335358445,-0.0,-0.41348724179829893,-0.4612879708383961,0.0
2019-01-15,1.0,-0.041258997194095405,-0.5057948029766989,-0.0,-0.4224716359643772,-0.47039160668537267,0.0
2019-01-16,1.0,-0.045752749798795206,-0.5023778747896496,-0.0,-0.4253347316050045,-0.4653805819086408,0.0
2019-01-17,1.0,-0.04304255371153423,-0.5071982010607875,-0.0,-0.42661256813237847,-0.4673820057194535,0.0
2019-01-18,1.0,-0.04553818975881444,-0.5039379738449836,-0.0,-0.4280491694678215,-0.47601638982260713,0.0
2019-01-22,1.0,-0.0,-0.5245744602461131,-0.0,-0.4342347653083782,-0.4974086900989856,0.0
2019-01-23,1.0,-0.0,-0.5094919588845719,-0.0,-0.43788422761028867,-0.5116805193527763,0.0
2019-01-24,1.0,-0.0,-0.5038830179405259,-0.0,-0.4463996067829934,-0.5073236667485869,0.0
2019-01-25,1.0,-0.0,-0.5076107405507098,-0.0,-0.42388037821593494,-0.5117642747196365,0.0
2019-01-28,1.0,-0.0,-0.504582447393504,-0.0,-0.42840384192389475,-0.5109856538846934,0.0
2019-01-29,1.0,-0.0,-0.5014188561084202,-0.0,-0.42541220216253245,-0.5194970399726014,0.0
2019-01-30,1.0,-0.0,-0.5039055804500601,-0.0,-0.4282915840250741,-0.5164426161267416,0.0
2019-01-31,1.0,-0.0,-0.5054326546593578,-0.0,-0.3819988253719655,-0.5597102584181676,0.0
2019-02-01,1.0,-0.0,-0.5052561934867309,-0.0,-0.38971795437280987,-0.5554657060942438,0.0
2019-02-04,1.0,-0.0,-0.5007492568845653,-0.0,-0.38516717026555636,-0.5706389564448375,0.0
2019-02-05,1.0,-0.0,-0.5062967335694608,-0.0,-0.3845926800472255,-0.5687967335694609,0.0
2019-02-06,1.0,-0.0,-0.5051424634614439,-0.0,-0.3876531666748683,-0.5677132030903991,0.0
2019-02-07,1.0,-0.0,-0.5010577585358654,-0.0,-0.38558988487651286,-0.573255928367608,0.0
2019-02-08,1.0,-0.0,-0.5060861423220974,-0.0,-0.40040410013798544,-0.557534989158289,0.0
2019-02-11,1.0,-0.0,-0.4952461336047464,-0.0,-0.39078519474716383,-0.5963806072040315,0.0
2019-02-12,1.0,-0.0,-0.4990453519799648,-0.0,-0.3853554514121352,-0.5952044434526024,0.0
2019-02-13,1.0,-0.0,-0.49503651442010155,-0.0,-0.38613689813095686,-0.5943804926352272,0.0
2019-02-14,1.0,-0.0,-0.47348447266593907,-0.0,-0.4038595098720111,-0.6030608195257466,0.0
2019-02-15,1.0,-0.0,-0.459978681738182,-0.0,-0.41020301926080166,-0.6087107409335416,0.0
2019-02-19,1.0,-0.0,-0.46287970989294847,-0.0,-0.4102232930130896,-0.6107150840764014,0.0
2019-02-20,1.0,-0.0,-0.45762585641942216,-0.0,-0.41281898520504423,-0.6119302949061662,0.0
2019-02-21,1.0,-0.0,-0.4611751839331875,-0.0,-0.41198548419168823,-0.612422946907934,0.0
2019-02-22,1.0,-0.0,-0.47011833585551616,-0.0,-0.39651194522315114,-0.6142052643330274,0.0
2019-02-25,1.0,-0.0,-0.4703766188656776,-0.0,-0.3963925966357366,-0.6142261698010223,0.0
2019-02-26,1.0,-0.0,-0.46995931732486607,-0.0,-0.3995336376265132,-0.611157967850764,0.0
2019-02-27,1.0,-0.0,-0.4594406636530724,-0.0,-0.408226118921067,-0.6160647757190404,0.0
2019-02-28,1.0,-0.0,-0.4653047022566856,-0.0,-0.4143801570732677,-0.6056268018689731,0.0
2019-03-01,1.0,-0.0,-0.46572039375559304,-0.0,-0.4127473401610818,-0.6073630307248682,0.0
2019-03-04,1.0,-0.0,-0.4533223913259724,-0.0,-0.41477668357704167,-0.6187207798667065,0.0
2019-03-05,1.0,-0.0,-0.4392793871796791,-0.0,-0.44097612096713823,-0.6149412381166255,0.0
2019-03-06,1.0,-0.0,-0.4411119421590626,-0.0,-0.4388182498130142,-0.6131887309897781,0.0
2019-03-07,1.0,-0.0,-0.4304005579912315,-0.0,-0.44709047429254684,-0.6135412514946194,0.0
2019-03-08,1.0,-0.0,-0.43000298388701014,-0.0,-0.43873085339168494,-0.6178386711756515,0.0
2019-03-11,1.0,-0.0,-0.42873201438848924,-0.0,-0.44109712230215825,-0.6281974420463629,0.0
2019-03-12,1.0,-0.0,-0.42446816488763345,-0.0,-0.4424918131140165,-0.6328525360597955,0.0
2019-03-13,1.0,-0.0,-0.42550897603048843,-0.0,-0.4495537057466653,-0.6322084043726808,0.0
2019-03-14,1.0,-0.0,-0.42380366866578006,-0.0,-0.4529120975634238,-0.6326566460063738,0.0
2019-03-15,1.0,-0.0,-0.4246183923603279,-0.0,-0.4527157430383237,-0.6291199839586936,0.0
2019-03-18,1.0,-0.0,-0.4243618383072714,-0.0,-0.454607063075726,-0.6310082578248538,0.0
2019-03-19,1.0,-0.0,-0.42442560449483296,-0.0,-0.4546754289154209,-0.6291762817297081,0.0
2019-03-20,1.0,-0.0,-0.43277057582152545,-0.0,-0.45384885941111447,-0.625690885338157,0.0
2019-03-21,1.0,-0.0,-0.43457485602192997,-0.0,-0.45331086688630134,-0.6270150642557152,0.0
2019-03-22,1.0,-0.0,-0.4336766816934042,-0.0,-0.46205958647089934,-0.622711360717254,0.0
2019-03-25,1.0,-0.0,-0.4178763373348737,-0.0,-0.47096790396303184,-0.6225827515194133,0.0
2019-03-26,1.0,-0.0,-0.4108427349133036,-0.0,-0.4695237374119785,-0.6435476136392316,0.0
2019-03-27,1.0,-0.0,-0.41305834959081816,-0.0,-0.47036915047252276,-0.6502064911702856,0.0
2019-03-28,1.0,-0.0,-0.4135511651469098,-0.0,-0.4694022289766971,-0.6499746707193516,0.0
2019-03-29,1.0,-0.0,-0.41483864430822226,-0.0,-0.46924869547596126,-0.6489437154871066,0.0
2019-04-01,1.0,-0.0,-0.4190181873448503,-0.0,-0.4697299761892699,-0.6443335528648867,0.0
2019-04-02,1.0,-0.0,-0.41849136071854465,-0.0,-0.4706568898586761,-0.6480856570167204,0.0
2019-04-03,1.0,-0.0,-0.4182810714739114,-0.0,-0.47929414751809063,-0.6414624857179129,0.0
2019-04-04,1.0,-0.0,-0.41788427819988316,-0.0,-0.4753640129087998,-0.6478794501054558,0.0
2019-04-05,1.0,-0.0,-0.41404678868721834,-0.0,-0.4757528701983046,-0.6558307664893211,0.0
2019-04-08,1.0,-0.0,-0.41257762394380537,-0.0,-0.4762292578641963,-0.6562150055991042,0.0
2019-04-09,1.0,-0.0,-0.4074385857503635,-0.0,-0.4951659396443968,-0.6483508073773627,0.0
2019-04-10,1.0,-0.0,-0.4111628382872052,-0.0,-0.48808001227809894,-0.6586688494398117,0.0
2019-04-11,1.0,-0.0,-0.4097479851605475,-0.0,-0.4916719969297685,-0.6571318920301907,0.0
2019-04-12,1.0,-0.0,-0.40691441614731605,-0.0,-0.4935754404862661,-0.6642045600266728,0.0
2019-04-15,1.0,-0.0,-0.40816954893005597,-0.0,-0.489993328885924,-0.6676502283573665,0.0
2019-04-16,1.0,-0.0,-0.4165275244676205,-0.0,-0.48639831488093704,-0.6658532199645508,0.0
2019-04-17,1.0,-0.0,-0.39560185185185187,-0.0,-0.492772633744856,-0.683641975308642,0.0
2019-04-18,1.0,-0.0,-0.39681151967086653,-0.0,-0.4847775777834919,-0.6897660066855232,0.0
2019-04-22,1.0,-0.0,-0.3959498106304589,-0.0,-0.4883157704892691,-0.6921907608275578,0.0
2019-04-23,1.0,-0.0,-0.3880608541200093,-0.0,-0.49064277807810125,-0.6954977218318017,0.0
2019-04-24,1.0,-0.0,-0.387520271835663,-0.0,-0.4911833603624476,-0.6954977218318017,0.0
2019-04-25,1.0,-0.0,-0.3882780109700512,-0.0,-0.49295702109030975,-0.6938943681920016,0.0
2019-04-26,1.0,-0.0,-0.38865405433269756,-0.0,-0.48914892520233005,-0.6996494664673437,0.0
2019-04-29,1.0,-0.0,-0.38995283140449005,-0.0,-0.4893419594298528,-0.6982498646802587,0.0
2019-04-30,1.0,-0.0,-0.3840243399339934,-0.0,-0.49381188118811875,-0.7005466171617162,0.0
2019-05-01,1.0,-0.0,-0.3738768976556852,-0.0,-0.504518227821956,-0.7034493442115046,0.0
2019-05-02,1.0,-0.0,-0.3699509930358525,-0.0,-0.502579313902502,-0.7067835955635801,0.0
2019-05-03,1.0,-0.0,-0.36524813543575313,-0.0,-0.5064904900771633,-0.7089731347905753,0.0
2019-05-06,1.0,-0.0,-0.3649563375187309,-0.0,-0.5043920839146385,-0.7142303518834289,0.0
2019-05-07,1.0,-0.0,-0.3583963143182525,-0.0,-0.5098095040894502,-0.7200279532042655,0.0
2019-05-08,1.0,-0.0,-0.34707859690539117,-0.0,-0.4995252880346925,-0.7194323984501296,0.0
2019-05-09,1.0,-0.0,-0.3484708538587849,-0.0,-0.5013084975369458,-0.7159020935960592,0.0
2019-05-10,1.0,-0.0,-0.3470382917564932,-0.0,-0.5029514423570476,-0.7164818807103993,0.0
2019-05-13,1.0,-0.0,-0.3457218495386434,-0.0,-0.5081090806281646,-0.7164006476983575,0.0
2019-05-14,1.0,-0.0,-0.35527169821117943,-0.0,-0.5179011864890827,-0.7231092764233974,0.0
2019-05-15,1.0,-0.0,-0.35997499088209245,-0.0,-0.5191997082269578,-0.725941749596207,0.0
2019-05-16,1.0,-0.0,-0.35907044525984333,-0.0,-0.5178129960704713,-0.7254534572045698,0.0
2019-05-17,1.0,-0.0,-0.3564155316544702,-0.0,-0.5164978254642049,-0.7312950858095263,0.0
2019-05-20,1.0,-0.0,-0.35858296431362335,-0.0,-0.5153425371190413,-0.7309195102891378,0.0
2019-05-21,1.0,-0.0,-0.35749270529387245,-0.0,-0.5164391413088787,-0.7313203418090871,0.0
2019-05-22,1.0,-0.0,-0.3782870733223427,-0.0,-0.5447690602956676,-0.7795735250398638,0.0
2019-05-23,1.0,-0.0,-0.376095423563778,-0.0,-0.5713783403656821,-0.757275776263118,0.0
2019-05-24,1.0,-0.0,-0.3707664884135473,-0.0,-0.5693836763355481,-0.7606546750931779,0.0
2019-05-28,1.0,-0.0,-0.37797723647570897,-0.0,-0.5658438995377004,-0.7596853118494689,0.0
2019-05-29,1.0,-0.0,-0.38838695757706515,-0.0,-0.5654413549448475,-0.7431160495158985,0.0
2019-05-30,1.0,-0.0,-0.3884397736459176,-0.0,-0.5643761789275128,-0.74184855834007,0.0
2019-05-31,1.0,-0.0,-0.3893275838835737,-0.0,-0.5673089880070071,-0.7383910524188115,0.0
2019-06-03,1.0,-0.0,-0.3874585501307524,-0.0,-0.5674116410104333,-0.7410562639851186,0.0
2019-06-04,1.0,-0.0,-0.38875252865812543,-0.0,-0.5889143627781523,-0.7195684423465948,0.0
2019-06-05,1.0,-0.0,-0.38793988864262935,-0.0,-0.5886804692145522,-0.726228444780799,0.0
2019-06-06,1.0,-0.0,-0.3911645501215888,-0.0,-0.5797081869764928,-0.7310997027830316,0.0
2019-06-07,1.0,-0.0,-0.38417406365014073,-0.0,-0.5881684347261312,-0.7338709677419354,0.0
2019-06-10,1.0,-0.0,-0.38602324952689915,-0.0,-0.5802919708029197,-0.7370911057042444,0.0
2019-06-11,1.0,-0.0,-0.38579711715617204,-0.0,-0.5798742819984827,-0.743768288717893,0.0
2019-06-12,1.0,-0.0,-0.3880791113519372,-0.0,-0.5777837984286102,-0.7434299647791927,0.0
2019-06-13,1.0,-0.0,-0.3957554073833144,-0.0,-0.5789288231148696,-0.7357564915704451,0.0
2019-06-14,1.0,-0.0,-0.3907859078590786,-0.0,-0.5894579945799459,-0.7297831978319783,0.0
2019-06-17,1.0,-0.0,-0.383714626477285,-0.0,-0.5968502656402471,-0.7300498753117207,0.0
2019-06-18,1.0,-0.0,-0.3752171081198437,-0.0,-0.6007381676074686,-0.7378962223187147,0.0
2019-06-19,1.0,-0.0,-0.37647730051348927,-0.0,-0.5995598663297742,-0.7408101719781564,0.0
2019-06-20,1.0,-0.0,-0.37794933130368596,-0.0,-0.5992171360226161,-0.7411112319234533,0.0
2019-06-21,1.0,-0.0,-0.3770947437259871,-0.0,-0.608735932859206,-0.7390392108776807,0.0
2019-06-24,1.0,-0.0,-0.38543938072394246,-0.0,-0.6074193196685564,-0.7328009158307893,0.0
2019-06-25,1.0,-0.0,-0.3812261580381472,-0.0,-0.6110899182561308,-0.7324795640326975,0.0
2019-06-26,1.0,-0.0,-0.37838575052508117,-0.0,-0.6053299146231691,-0.7439786148768446,0.0
2019-06-27,1.0,-0.0,-0.36990792601295047,-0.0,-0.6056391901860605,-0.7566186716209939,0.0
2019-06-28,1.0,-0.0,-0.3727488863990381,-0.0,-0.6033394365042495,-0.7566474462328862,0.0
2019-07-01,1.0,-0.0,-0.36911102007374025,-0.0,-0.6099139696845556,-0.7520688242523557,0.0
2019-07-02,1.0,-0.0,-0.37025204117855876,-0.0,-0.6088309986073565,-0.7515906174053139,0.0
2019-07-03,1.0,-0.0,-0.3745734487182987,-0.0,-0.6030411400180176,-0.7522863148699188,0.0
2019-07-05,1.0,-0.0,-0.37598317675333187,-0.0,-0.6037524579418834,-0.7513109023377759,0.0
2019-07-08,1.0,-0.0,-0.37757080818288585,-0.0,-0.6017807882446126,-0.7519187173954606,0.0
2019-07-09,1.0,-0.0,-0.3794083875553611,-0.0,-0.6024933019847996,-0.7519820657225655,0.0
2019-07-10,1.0,-0.0,-0.3827855853885274,-0.0,-0.6017662820582927,-0.7496308853283754,0.0
2019-07-11,1.0,-0.0,-0.37998138821983796,-0.0,-0.6087694328881104,-0.7482756733085176,0.0
2019-07-12,1.0,-0.0,-0.38013136288998356,-0.0,-0.6115216201423098,-0.7450738916256158,0.0
2019-07-15,1.0,-0.0,-0.39434609578701796,-0.0,-0.6021956909564978,-0.7480444627418691,0.0
2019-07-16,1.0,-0.0,-0.40308842116832444,-0.0,-0.6038632741660713,-0.740753970434687,0.0
2019-07-17,1.0,-0.0,-0.41145275190283853,-0.0,-0.5994284615173249,-0.7368999532877202,0.0
2019-07-18,1.0,-0.0,-0.41244751790565565,-0.0,-0.5943854449658351,-0.7373288329079882,0.0
2019-07-19,1.0,-0.0,-0.4146555989225441,-0.0,-0.5894948051234127,-0.7444890330383157,0.0
2019-07-22,1.0,-0.0,-0.4133164793492896,-0.0,-0.5856118271001072,-0.7490313539061856,0.0
2019-07-23,1.0,-0.0,-0.41342455214858775,-0.0,-0.5845697329376854,-0.7495603912517859,0.0
2019-07-24,1.0,-0.0,-0.41318500206015657,-0.0,-0.5832715286361764,-0.7504188985029528,0.0
2019-07-25,1.0,-0.0,-0.41211205712716287,-0.0,-0.5842351002471848,-0.7501510574018126,0.0
2019-07-26,1.0,-0.0,-0.4131443794457719,-0.0,-0.5833401993902941,-0.7499382054873528,0.0
2019-07-29,1.0,-0.0,-0.4171797691039032,-0.0,-0.5856789444749863,-0.7459043430456295,0.0
2019-07-30,1.0,-0.0,-0.4228758529605987,-0.0,-0.5858738718908211,-0.7427635923398637,0.0
2019-07-31,1.0,-0.0,-0.43187384759336206,-0.0,-0.5816110300795332,-0.7385034537798937,0.0
2019-08-01,1.0,-0.0,-0.44015072336212113,-0.0,-0.5771769624291765,-0.7331261345508554,0.0
2019-08-02,1.0,-0.0,-0.44239707835325365,-0.0,-0.5703297919433378,-0.7539840637450199,0.0
2019-08-05,1.0,-0.0,-0.44089589381999167,-0.0,-0.570468685192866,-0.7537674547214157,0.0
2019-08-06,1.0,-0.0,-0.4427038804158967,-0.0,-0.5649080228357097,-0.7503240574753854,0.0
2019-08-07,1.0,-0.0,-0.44869426136833684,-0.0,-0.5594407522819402,-0.7495243085238397,0.0
2019-08-08,1.0,-0.0,-0.4486391087334197,-0.0,-0.559330447012106,-0.7496897664285911,0.0
2019-08-09,1.0,-0.0,-0.44534368376138966,-0.0,-0.5540507060863821,-0.7533515016379003,0.0
2019-08-12,1.0,-0.0,-0.44498885188141707,-0.0,-0.5565250901483663,-0.7511079303036142,0.0
2019-08-13,1.0,-0.0,-0.4462636787122026,-0.0,-0.5575953030678905,-0.7525290112737396,0.0
2019-08-14,1.0,-0.0,-0.4479900881057268,-0.0,-0.5536068281938326,-0.7517070484581497,0.0
2019-08-15,1.0,-0.0,-0.45727394379659725,-0.0,-0.5516290247699156,-0.7220689843515308,0.0
2019-08-16,1.0,-0.0,-0.4614838092635606,-0.0,-0.5440360705014345,-0.7271211914195929,0.0
2019-08-19,1.0,-0.0,-0.4620171966698512,-0.0,-0.5434147672990309,-0.7241981711478094,0.0
2019-08-20,1.0,-0.0,-0.4647975587161462,-0.0,-0.541687101520353,-0.7181624979565145,0.0
2019-08-21,1.0,-0.0,-0.46526264167393205,-0.0,-0.5442731037489102,-0.7149629468177855,0.0
2019-08-22,1.0,-0.0,-0.4647233821883785,-0.0,-0.5434919075302274,-0.7211168427085892,0.0
2019-08-23,1.0,-0.0,-0.4630843162953255,-0.0,-0.5424311926605504,-0.7249071647007427,0.0
2019-08-26,1.0,-0.0,-0.45865601478220697,-0.0,-0.5385994945789516,-0.7200619548381837,0.0
2019-08-27,1.0,-0.0,-0.4561293999511493,-0.0,-0.5326349499280809,-0.7251608000651342,0.0
2019-08-28,1.0,-0.0,-0.42243241026762524,-0.0,-0.596484513818649,-0.714769962548864,0.0
2019-08-29,1.0,-0.0,-0.4204893803372016,-0.0,-0.5956864462447996,-0.7208780380994088,0.0
2019-08-30,1.0,-0.0,-0.4160649819494584,-0.0,-0.5990591838967291,-0.7198063669182801,0.0
2019-09-03,1.0,-0.0,-0.40832694623891386,-0.0,-0.593698675134129,-0.7352731851527429,0.0
2019-09-04,1.0,-0.0,-0.4186461133358933,-0.0,-0.5940808601678644,-0.7301826759558945,0.0
2019-09-05,1.0,-0.0,-0.43244277940331977,-0.0,-0.5909650250211927,-0.7111487872241516,0.0
2019-09-06,1.0,-0.0,-0.43257213182004656,-0.0,-0.5922330097087379,-0.7100505948311228,0.0
2019-09-09,1.0,-0.0,-0.43857490498455143,-0.0,-0.5913378722008038,-0.7043720777622837,0.0
2019-09-10,1.0,-0.0,-0.4409905595840744,-0.0,-0.5779997263647558,-0.7173347927213025,0.0
