Date,CII,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-04,1.0,-0.03546836684649338,-0.1590191270230505,-0.007690044139283962,-0.48349190779794016,-0.276076508092202,0.0
2019-02-05,1.0,-0.036306157712849514,-0.16130615771284953,-0.0034362236883443294,-0.4852144203581527,-0.2772737983034873,0.0
2019-02-06,1.0,-0.041611001964636546,-0.15854616895874263,-0.0,-0.4875638506876228,-0.2769351669941061,0.0
2019-02-07,1.0,-0.04319667144230957,-0.15367103016505404,-0.0017467077502796692,-0.48419131356348005,-0.2798068808509803,0.0
2019-02-08,1.0,-0.04410987332850403,-0.1544726589267185,-0.0032695733891967035,-0.48003993969888603,-0.2759363314211877,0.0
2019-02-11,1.0,-0.04626230276519294,-0.15862755819403218,-0.00480393688486174,-0.4758631463833776,-0.267243399468833,0.0
2019-02-12,1.0,-0.04813983009471731,-0.15777756078507957,-0.0056635094229079185,-0.4732740943267259,-0.26809881847475836,0.0
2019-02-13,1.0,-0.048698130147948625,-0.15737596127571532,-0.007416949681851895,-0.4704297927157747,-0.267908029823945,0.0
2019-02-14,1.0,-0.053742951584678206,-0.17104802644370992,-0.003577678397822283,-0.4565039860003889,-0.2595177911724674,0.0
2019-02-15,1.0,-0.05361763389817319,-0.177058812085368,-0.0010116534697768526,-0.45621680512052293,-0.2576019921791405,0.0
2019-02-19,1.0,-0.06563736519512763,-0.16964077895880206,-0.0,-0.45013189541469467,-0.25420901543952207,0.0
2019-02-20,1.0,-0.06443413981102424,-0.17333773112667583,-0.0,-0.4483420965833026,-0.2540695756776159,0.0
2019-02-21,1.0,-0.06442788965196136,-0.17683234392581382,-0.0,-0.4475614014666511,-0.25119310906762893,0.0
2019-02-22,1.0,-0.06258849085513683,-0.1805698326189414,-0.0,-0.4437052696910336,-0.25264260361915475,0.0
2019-02-25,1.0,-0.06252422668423908,-0.18007209861229556,-0.0,-0.4431738894487945,-0.2523839057291263,0.0
2019-02-26,1.0,-0.06246124031007752,-0.1786627906976744,-0.0,-0.4445348837209302,-0.25232558139534883,0.0
2019-02-27,1.0,-0.06379474061585566,-0.17663701722768055,-0.0,-0.44454779760866614,-0.25289227370501716,0.0
2019-02-28,1.0,-0.06736593578851624,-0.1777136996110154,-0.0,-0.4426876705436108,-0.24747934124204127,0.0
2019-03-01,1.0,-0.06882755421547027,-0.17408867756774518,-0.0017588619583285014,-0.4437744017936527,-0.24436584328733232,0.0
2019-03-04,1.0,-0.07005040848253086,-0.17102188230295307,-0.002626648898159415,-0.44438650365992627,-0.24327404059717636,0.0
2019-03-05,1.0,-0.07430747520828904,-0.16717248844986562,-0.0,-0.44851249734201926,-0.24308441746728265,0.0
2019-03-06,1.0,-0.07231804470570037,-0.16861319514270245,-0.0,-0.44854590455565013,-0.24416041457189266,0.0
2019-03-07,1.0,-0.07535252076492177,-0.16188912497585473,-0.0,-0.45315819972957305,-0.24124010044427271,0.0
2019-03-08,1.0,-0.06758713913295356,-0.15993048179974897,-0.0,-0.46602297962730516,-0.23752051752437964,0.0
2019-03-11,1.0,-0.07290262965387133,-0.15922303931005274,-0.0,-0.4614022253879028,-0.23154814615177297,0.0
2019-03-12,1.0,-0.06954687106826934,-0.1503203453148288,-0.004916477943595997,-0.46571046977527436,-0.24510771732187442,0.0
2019-03-13,1.0,-0.07227513432777917,-0.15110662813027367,-0.015013675246833355,-0.45727697709153686,-0.2440595115706166,0.0
2019-03-14,1.0,-0.072998080018618,-0.15057308535189962,-0.016077419855322614,-0.45631557512169574,-0.2434109729845044,0.0
2019-03-15,1.0,-0.07244274218508201,-0.15148173939956672,-0.01621015165583411,-0.45796580006190035,-0.2362658619622408,0.0
2019-03-18,1.0,-0.07563138876543449,-0.15191976966628662,-0.014415180382987766,-0.4551216401615427,-0.2352611543738285,0.0
2019-03-19,1.0,-0.07308243311263406,-0.1538312618577458,-0.012970921903434391,-0.4566538893406126,-0.23941998683548224,0.0
2019-03-20,1.0,-0.07676352569445791,-0.15187934944850445,-0.012037916529358171,-0.45424234787834145,-0.2435303467927966,0.0
2019-03-21,1.0,-0.07829332920720268,-0.14972051911881323,-0.011508036284161461,-0.44419085933118,-0.2504110012958629,0.0
2019-03-22,1.0,-0.07248732536088857,-0.14919308022756297,-0.018518518518518517,-0.4480823561283331,-0.24675877549440767,0.0
2019-03-25,1.0,-0.06806040384949182,-0.1354072245472604,-0.03224624404543788,-0.44629804632504677,-0.24661048002931477,0.0
2019-03-26,1.0,-0.06559530248010507,-0.13358572201189833,-0.03428494166731051,-0.44616781271729894,-0.25193154600942597,0.0
2019-03-27,1.0,-0.07091172214182344,-0.1297636275928606,-0.033709599614085865,-0.4451133622768934,-0.25007235890014473,0.0
2019-03-28,1.0,-0.06438099650585896,-0.1285303372521766,-0.0417945599505801,-0.4417675334453003,-0.2539719310438023,0.0
2019-03-29,1.0,-0.059171026467692435,-0.12932682098110002,-0.04841792312592908,-0.4396996081005425,-0.2539238209231839,0.0
2019-04-01,1.0,-0.05809393172465756,-0.1312957632194123,-0.04715905797801433,-0.44050539981839604,-0.25492165916423565,0.0
2019-04-02,1.0,-0.056536420646406176,-0.13196333815726002,-0.05161601543656536,-0.4382633863965268,-0.25119150988904965,0.0
2019-04-03,1.0,-0.05954080648273201,-0.13152614316033184,-0.04966235770789118,-0.4397453212425237,-0.24890989774262015,0.0
2019-04-04,1.0,-0.06492403328249581,-0.1309677793007587,-0.044170736886812494,-0.43757601498098425,-0.2529006351473967,0.0
2019-04-05,1.0,-0.06908803027669969,-0.1283091003881133,-0.04520264921122247,-0.4364054142771631,-0.25190677557010177,0.0
2019-04-08,1.0,-0.06875772558714462,-0.12928770086526575,-0.04488566131025958,-0.4365536155747837,-0.2519120828182942,0.0
2019-04-09,1.0,-0.07813345704786205,-0.12201345395499884,-0.04573571483801129,-0.4397664888270316,-0.24739039665970775,0.0
2019-04-10,1.0,-0.07795870274864307,-0.11838674161209943,-0.04952579629522319,-0.4410577350254003,-0.24463502733190398,0.0
2019-04-11,1.0,-0.081636988682452,-0.1117076750743559,-0.051952566727181425,-0.4437019583606937,-0.24232299432191276,0.0
2019-04-12,1.0,-0.0821605760506554,-0.11260400378371074,-0.05109939962548986,-0.441709619505415,-0.24291036852570413,0.0
2019-04-15,1.0,-0.07899007070277789,-0.11380056407680716,-0.052428234748676736,-0.44113897152571185,-0.2454313642158946,0.0
2019-04-16,1.0,-0.08111761184807585,-0.11481202571974744,-0.05526270057348086,-0.43694606962868565,-0.2427928710730078,0.0
2019-04-17,1.0,-0.07968650464258827,-0.11503194795668205,-0.059262977047661335,-0.4385653340540123,-0.23784336814470206,0.0
2019-04-18,1.0,-0.08120631733405415,-0.11422172452407615,-0.05763215816503843,-0.43732864810595823,-0.2403367185388269,0.0
2019-04-22,1.0,-0.08540925266903913,-0.11430450255299396,-0.05301330651400278,-0.4392310072721646,-0.24210892774253442,0.0
2019-04-23,1.0,-0.08637725998259693,-0.11205646330851785,-0.05128105965387218,-0.43977569370588804,-0.24416513584066518,0.0
2019-04-24,1.0,-0.08306598121448726,-0.11151482354760156,-0.055119632020408954,-0.4373429708940512,-0.2456418383518225,0.0
2019-04-25,1.0,-0.07789294554455446,-0.1118695853960396,-0.06143641707920792,-0.439298422029703,-0.24328975866336633,0.0
2019-04-26,1.0,-0.07761453701913783,-0.10935627295573169,-0.06582254011212062,-0.4421225594432631,-0.23817900637927703,0.0
2019-04-29,1.0,-0.07940403493854835,-0.10394604622400865,-0.06384787817886681,-0.44090592873154516,-0.24431862100950757,0.0
2019-04-30,1.0,-0.07896161131944175,-0.10615842579348203,-0.06218347701704874,-0.44175977113696985,-0.24394015541036843,0.0
2019-05-01,1.0,-0.08335427014282126,-0.10990858666872814,-0.05844268789981254,-0.43808824382042016,-0.24283477958371186,0.0
2019-05-02,1.0,-0.08414483344926192,-0.10957183708169102,-0.05694025813432259,-0.4307713115387588,-0.2507148929592704,0.0
2019-05-03,1.0,-0.0858608342204587,-0.10264202071034549,-0.054311429400948415,-0.4382851059711603,-0.25444691764250454,0.0
2019-05-06,1.0,-0.08347038678095312,-0.09593096375984365,-0.0567111042315655,-0.43846138962521525,-0.2603177060155177,0.0
2019-05-07,1.0,-0.08232970607597878,-0.09410215699182897,-0.05690663362119041,-0.440924756999574,-0.26197575804515355,0.0
2019-05-08,1.0,-0.09053410279251714,-0.10174677563034976,-0.06049808280723499,-0.42478407374414195,-0.2590146791122817,0.0
2019-05-09,1.0,-0.09358537341183762,-0.0995119305856833,-0.06158971180663155,-0.4286876355748373,-0.25340873876665637,0.0
2019-05-10,1.0,-0.09437179114598471,-0.09985469340308051,-0.06071878329942846,-0.4272013949433304,-0.25527462946817786,0.0
2019-05-13,1.0,-0.09268481736265866,-0.09948648386784226,-0.06164131382617963,-0.4280980525142912,-0.25586667958531145,0.0
2019-05-14,1.0,-0.09221108936219695,-0.09920734897963139,-0.06597027074168105,-0.42338029806779204,-0.2572336673191341,0.0
2019-05-15,1.0,-0.0893743216002481,-0.09968599782912078,-0.06842146069158007,-0.4252597301907272,-0.25554349511552177,0.0
2019-05-16,1.0,-0.08309261162055796,-0.1013357631686086,-0.07250731858630116,-0.4250208410073477,-0.2567612105232547,0.0
2019-05-17,1.0,-0.0824027499951448,-0.09782292051038045,-0.07811073779883863,-0.425841409178303,-0.2578897283020334,0.0
2019-05-20,1.0,-0.08100867742123348,-0.09465571797410362,-0.08116397802496457,-0.4259701434589327,-0.2584590297594782,0.0
2019-05-21,1.0,-0.07942084117772645,-0.09574364846767464,-0.08291442656677601,-0.42445121596180346,-0.2583506395202143,0.0
2019-05-22,1.0,-0.07717827833071415,-0.09250528684787458,-0.08773257280329046,-0.4254505946491279,-0.2572415264924432,0.0
2019-05-23,1.0,-0.07806619330306909,-0.09478912039731502,-0.08941527955612462,-0.42164280448531405,-0.25610134637023235,0.0
2019-05-24,1.0,-0.07573173095561155,-0.09158751696065129,-0.09199457259158751,-0.4229695677456871,-0.2560767590618337,0.0
2019-05-28,1.0,-0.07533675743773621,-0.09148173272603934,-0.09268339955422036,-0.4230254869657913,-0.2556643085570307,0.0
2019-05-29,1.0,-0.07595450852965069,-0.08850721442110557,-0.09185331321805731,-0.4228463115546787,-0.2549804649723415,0.0
2019-05-30,1.0,-0.07542423714711403,-0.08894951723070374,-0.09163909367078811,-0.4245080397051141,-0.254445540914456,0.0
2019-05-31,1.0,-0.07550309597523219,-0.088312693498452,-0.09245356037151703,-0.42474845201238387,-0.2539667182662539,0.0
2019-06-03,1.0,-0.07457122991347342,-0.08959749690976514,-0.09651189740420273,-0.42448238566131025,-0.24625309023485786,0.0
2019-06-04,1.0,-0.09379158710871954,-0.09012709984763448,-0.09444733746070319,-0.42319041833015103,-0.22712106308704122,0.0
2019-06-05,1.0,-0.09320892651019622,-0.09016929588303194,-0.09742208541746825,-0.4233551365909965,-0.21966140823393612,0.0
2019-06-06,1.0,-0.09393391545178291,-0.09091433626956957,-0.09372235257914376,-0.42164480516982733,-0.2230834327037735,0.0
2019-06-07,1.0,-0.09429533429533428,-0.0914093314093314,-0.0949110149110149,-0.41956709956709953,-0.2238191438191438,0.0
2019-06-10,1.0,-0.08903359649628306,-0.09500758754490098,-0.10449682091473135,-0.407710482337348,-0.2246681649666724,0.0
2019-06-11,1.0,-0.08571648216482165,-0.09448031980319803,-0.10864468019680196,-0.40997847478474786,-0.22309348093480935,0.0
2019-06-12,1.0,-0.08557866010685321,-0.09438059730176422,-0.1090056501518238,-0.41011646231310295,-0.22273897836030288,0.0
2019-06-13,1.0,-0.08688552932362603,-0.09222582937933418,-0.10755517989895691,-0.4092629233340377,-0.22506099083696718,0.0
2019-06-14,1.0,-0.08741164720344193,-0.09063844499078058,-0.10994161032575292,-0.41026429010448684,-0.2224761831591887,0.0
2019-06-17,1.0,-0.08779644743158904,-0.08883341334613538,-0.10966874699951991,-0.41060009601536246,-0.22340854536725874,0.0
2019-06-18,1.0,-0.08896783485357657,-0.09061929908785406,-0.10901584253480556,-0.4095055208833413,-0.22221795487277962,0.0
2019-06-19,1.0,-0.09248477162237466,-0.08420284006840759,-0.11033608116677235,-0.4068715051593935,-0.2276666474510482,0.0
2019-06-20,1.0,-0.09398373358457189,-0.08615816493299236,-0.10796208348555056,-0.40664115826107017,-0.22797977273164258,0.0
2019-06-21,1.0,-0.09489570316254926,-0.08768624435259059,-0.10739209843314429,-0.4038258194751514,-0.2287032586753821,0.0
2019-06-24,1.0,-0.09340817778119533,-0.09031315480881985,-0.10871027893654242,-0.4033718449028239,-0.22659028431919107,0.0
2019-06-25,1.0,-0.09322424521779211,-0.09330106783437044,-0.10943381731581778,-0.4001498041023277,-0.22445647998770837,0.0
2019-06-26,1.0,-0.09511627459654928,-0.09188482178922465,-0.10892688838023429,-0.403970070591856,-0.2235665236877032,0.0
2019-06-27,1.0,-0.10091071875541521,-0.08639313013843695,-0.10628261162562334,-0.39952249841153703,-0.23230067196796117,0.0
2019-06-28,1.0,-0.09802184255638807,-0.09170406610551457,-0.10717106150201283,-0.39692201013155615,-0.2323131151645896,0.0
2019-07-01,1.0,-0.09810077818013715,-0.09199476076739348,-0.10690345943447108,-0.39689113182833813,-0.232317589953001,0.0
2019-07-02,1.0,-0.10198851593510347,-0.09102470230066668,-0.10628540598867009,-0.39720220432386605,-0.23035569771474818,0.0
2019-07-03,1.0,-0.10453136133418067,-0.08939472721320316,-0.10603347006374332,-0.3971151809270707,-0.22870568297802685,0.0
2019-07-05,1.0,-0.10549408255556626,-0.09419801789666123,-0.10041374001731936,-0.394130664870586,-0.2301549119599731,0.0
2019-07-08,1.0,-0.1046777886817141,-0.09663453212492062,-0.09788527776174258,-0.39304200581115667,-0.23198445226962228,0.0
2019-07-09,1.0,-0.10399553700248157,-0.0951464901987188,-0.09832060481311199,-0.3932631821941789,-0.2329607756381894,0.0
2019-07-10,1.0,-0.10288832945788573,-0.10542498606760574,-0.102388684974153,-0.3821511616734247,-0.2288563906451179,0.0
2019-07-11,1.0,-0.10635800330985644,-0.10220143940268636,-0.1028749567024593,-0.3848092983874072,-0.22809144440595774,0.0
2019-07-12,1.0,-0.11018530990821099,-0.09923605364943137,-0.101737641195374,-0.3851867531317952,-0.22795235437874037,0.0
2019-07-15,1.0,-0.10963966738527872,-0.10525100092392978,-0.10615568216815521,-0.38083230674468743,-0.2229750538959039,0.0
2019-07-16,1.0,-0.10964388835418672,-0.10523580365736286,-0.10612127045235804,-0.3805197305101059,-0.22340712223291628,0.0
2019-07-17,1.0,-0.10970163618864293,-0.10673724735322426,-0.1053897978825794,-0.3803079884504331,-0.22281039461020213,0.0
2019-07-18,1.0,-0.11139537567806718,-0.10666333243565576,-0.10572077097680145,-0.37873658292617246,-0.2210787519716847,0.0
2019-07-19,1.0,-0.11150871522567239,-0.10669898803339875,-0.10637192658432414,-0.37787140713378736,-0.22143983993227903,0.0
2019-07-22,1.0,-0.11117737591381299,-0.10552135436706425,-0.10552135436706425,-0.3780300115429011,-0.2235859946133128,0.0
2019-07-23,1.0,-0.10695794437493987,-0.10776633625252623,-0.10534116061976712,-0.37952073910114525,-0.22513713790780485,0.0
2019-07-24,1.0,-0.1072933299986533,-0.10794744031243388,-0.10617749475749823,-0.37857596336982247,-0.22385963562207817,0.0
2019-07-25,1.0,-0.10850879723103547,-0.10320161522930488,-0.1074704355350447,-0.3831170079800019,-0.22057494471685415,0.0
2019-07-26,1.0,-0.10887507936202552,-0.10291090289935935,-0.10533505204224947,-0.38470862112088045,-0.22207899647921198,0.0
2019-07-29,1.0,-0.10771212674729373,-0.10253994500951757,-0.10719298582937567,-0.3818185314080255,-0.22346132400161509,0.0
2019-07-30,1.0,-0.10439232737556998,-0.10100621428708853,-0.1099524789810878,-0.3817842507262828,-0.22679261981260945,0.0
2019-07-31,1.0,-0.10137423974131958,-0.10726383863268919,-0.1108437908999923,-0.38028331665255216,-0.22492108707367772,0.0
2019-08-01,1.0,-0.09966151242403262,-0.11545118855296561,-0.1141241633971844,-0.3742787906762059,-0.2196899761520117,0.0
