Date,IWF,IWM,MTUM,SC,SPY,VLUE,VXX
2019-01-08,-0.0,-0.7366483084185681,-0.0,1.0,-0.5999370574350905,-0.8105428796223447,0.0
2019-01-09,-0.0,-0.7276412544780341,-0.0,1.0,-0.5993966438313116,-0.8154735717428194,0.0
2019-01-10,-0.0,-0.7246827490890816,-0.0,1.0,-0.6023369770071618,-0.8140784018092726,0.0
2019-01-11,-0.0,-0.7186527030851968,-0.0,1.0,-0.6051514293801302,-0.8211466490549424,0.0
2019-01-14,-0.0,-0.7190459708630943,-0.0,1.0,-0.6077215946634782,-0.8197665271703218,0.0
2019-01-15,-0.0,-0.7140652071192314,-0.0,1.0,-0.6070247283036699,-0.8290124429043945,0.0
2019-01-16,-0.0,-0.6802632798739223,-0.0,1.0,-0.5870955780105682,-0.8228114087945366,0.0
2019-01-17,-0.0,-0.6765904879555281,-0.0,1.0,-0.5875849289684991,-0.8241507103150093,0.0
2019-01-18,-0.0,-0.6747697745806331,-0.0,1.0,-0.5943381600570524,-0.8315711140739821,0.0
2019-01-22,-0.0,-0.6710732902091314,-0.0,1.0,-0.5544495384035671,-0.9145889593669535,0.0
2019-01-23,-0.0,-0.6393179601723976,-0.0,1.0,-0.5597256740176801,-0.9468650706263568,0.0
2019-01-24,-0.0,-0.6473090496596925,-0.0,1.0,-0.5522119989916814,-0.9514746659944543,0.0
2019-01-25,-0.0,-0.5947651694752355,-0.0,1.0,-0.5509707182674441,-1.0579547638879991,0.0
2019-01-28,-0.0,-0.585043187875285,-0.0,1.0,-0.5695661946504833,-1.056385062453842,0.0
2019-01-29,-0.0,-0.584021861437068,-0.0,1.0,-0.5623533194020254,-1.0685420350425976,0.0
2019-01-30,-0.0,-0.5868221048563699,-0.0,1.0,-0.5653420069560737,-1.0682403709905963,0.0
2019-01-31,-0.0,-0.5975692317611786,-0.0,1.0,-0.5331570972629678,-1.093104226441858,0.0
2019-02-01,-0.0,-0.5958477285202287,-0.0,1.0,-0.538923509089148,-1.0940557295534532,0.0
2019-02-04,-0.0,-0.5971522665633475,-0.0,1.0,-0.5400684489216067,-1.0915020018080848,0.0
2019-02-05,-0.0,-0.6042495391481518,-0.0,1.0,-0.543934542867307,-1.085831635458103,0.0
2019-02-06,-0.0,-0.6025367242606613,-0.0,1.0,-0.5408334951142173,-1.0922474600401215,0.0
2019-02-07,-0.0,-0.5970409613645175,-0.0,1.0,-0.5430288150923892,-1.0903540509109704,0.0
2019-02-08,-0.0,-0.5980325534737727,-0.0,1.0,-0.5548005048053586,-1.0830987282788078,0.0
2019-02-11,-0.0,-0.611368407023623,-0.0,1.0,-0.6422217039282977,-1.0782994035917768,0.0
2019-02-12,-0.0,-0.6078601744477492,-0.0,1.0,-0.6581225144537647,-1.0759616348628147,0.0
2019-02-13,-0.0,-0.6209338053570236,-0.0,1.0,-0.6543317079687395,-1.0644913499432236,0.0
2019-02-14,-0.0,-0.6121240507176072,-0.0,1.0,-0.6701013683048409,-1.0632631895888394,0.0
2019-02-15,-0.0,-0.6152069104057855,-0.0,1.0,-0.6699142895406455,-1.0629101379402703,0.0
2019-02-19,-0.0,-0.6055367949446654,-0.0,1.0,-0.6772543381590824,-1.0606840750275837,0.0
2019-02-20,-0.0,-0.6059309284209823,-0.0,1.0,-0.6784460566346829,-1.058874661495771,0.0
2019-02-21,-0.0,-0.6046620514364067,-0.0,1.0,-0.6808802381191265,-1.058860907661951,0.0
2019-02-22,-0.0,-0.6022005217042339,-0.0,1.0,-0.683766972108889,-1.0582904153568322,0.0
2019-02-25,-0.0,-0.5971066058002148,-0.0,1.0,-0.693172663802363,-1.066326530612245,0.0
2019-02-26,-0.0,-0.5989861348910598,-0.0,1.0,-0.6952361768556752,-1.0629469231543962,0.0
2019-02-27,-0.0,-0.5968055835178847,-0.0,1.0,-0.6941480437554526,-1.0644923159519495,0.0
2019-02-28,-0.0,-0.5952324995803256,-0.0,1.0,-0.6935705892227632,-1.068591572939399,0.0
2019-03-01,-0.0,-0.5961959266116816,-0.0,1.0,-0.7157380912304326,-1.0545362733546542,0.0
2019-03-04,-0.0,-0.5868719393573488,-0.0,1.0,-0.7223787482390823,-1.0448782451197425,0.0
2019-03-05,-0.0,-0.5773767516886783,-0.0,1.0,-0.742447155291192,-1.0407299122895455,0.0
2019-03-06,-0.0,-0.573112573885008,-0.0,1.0,-0.746104245029554,-1.0391926383664696,0.0
2019-03-07,-0.0,-0.5527842032920983,-0.0,1.0,-0.7652619933621644,-1.034396057527909,0.0
2019-03-08,-0.0,-0.5454821103699212,-0.0,1.0,-0.7770702782831346,-1.0464928239336972,0.0
2019-03-11,-0.0,-0.5448981673523512,-0.0,1.0,-0.7802182856754276,-1.0749379483866581,0.0
2019-03-12,-0.0,-0.5151494355419827,-0.0,1.0,-0.8001921559208042,-1.1160141371856018,0.0
2019-03-13,-0.0,-0.5255200440832071,-0.0,1.0,-0.8042430086788814,-1.1142374982779997,0.0
2019-03-14,-0.0,-0.5242454486010255,-0.0,1.0,-0.8060364111917955,-1.1111952369480675,0.0
2019-03-15,-0.0,-0.5197252614503158,-0.0,1.0,-0.8099609981707107,-1.121837572912712,0.0
2019-03-18,-0.0,-0.5282019103395384,-0.0,1.0,-0.8224569476399637,-1.1353621975876733,0.0
2019-03-19,-0.0,-0.5288027701024798,-0.0,1.0,-0.8244902241964255,-1.144311146864398,0.0
2019-03-20,-0.0,-0.5406856380925646,-0.0,1.0,-0.8205901961472332,-1.147619214709288,0.0
2019-03-21,-0.0,-0.5408363738422677,-0.0,1.0,-0.824901768172888,-1.1425413976985686,0.0
2019-03-22,-0.0,-0.5397463002114166,-0.0,1.0,-0.8525017618040873,-1.1313601127554616,0.0
2019-03-25,-0.0,-0.4768318213538032,-0.0,1.0,-0.878646196789951,-1.133705512909979,0.0
2019-03-26,-0.0,-0.482614645100172,-0.0,1.0,-0.8720395775586822,-1.1539945966808183,0.0
2019-03-27,-0.0,-0.4747290519448634,-0.0,1.0,-0.876468731366841,-1.1562204061590264,0.0
2019-03-28,-0.0,-0.47665390155640663,-0.0,1.0,-0.8745388750307417,-1.1621403225239786,0.0
2019-03-29,-0.0,-0.4710766966819663,-0.0,1.0,-0.8719736519393154,-1.1606811253985494,0.0
2019-04-01,-0.0,-0.4768230441166189,-0.0,1.0,-0.8603789414808083,-1.158568132559603,0.0
2019-04-02,-0.0,-0.4851543942992875,-0.0,1.0,-0.8702668715942434,-1.1376274975548415,0.0
2019-04-03,-0.0,-0.4847193601341203,-0.0,1.0,-0.8734937654989346,-1.1345045579965771,0.0
2019-04-04,-0.0,-0.4838123208167261,-0.0,1.0,-0.8593804629046919,-1.1530662191455143,0.0
2019-04-05,-0.0,-0.4810379241516966,-0.0,1.0,-0.8716251707112092,-1.1491052981755787,0.0
2019-04-08,-0.0,-0.4758671380070701,-0.0,1.0,-0.8746631199467991,-1.1495222428336425,0.0
2019-04-09,-0.0,-0.3245987744382842,-0.0,1.0,-0.7511817916545083,-0.8422235191129267,0.0
2019-04-10,-0.0,-0.32875915804163275,-0.0,1.0,-0.7563670194208629,-0.8221886265844865,0.0
2019-04-11,-0.0,-0.32335486123232676,-0.0,1.0,-0.7692732879501949,-0.8165182987141444,0.0
2019-04-12,-0.0,-0.3234412731663321,-0.0,1.0,-0.7706496755986151,-0.8153385121177736,0.0
2019-04-15,-0.0,-0.32199632470903944,-0.0,1.0,-0.7788991628503923,-0.8160021001662631,0.0
2019-04-16,-0.0,-0.3239095550692925,-0.0,1.0,-0.778001458789205,-0.8156673960612691,0.0
2019-04-17,-0.0,-0.29249854057209573,-0.0,1.0,-0.7877408056042031,-0.8385872737886748,0.0
2019-04-18,-0.0,-0.2891685602750102,-0.0,1.0,-0.7898386063042592,-0.8342364388510167,0.0
2019-04-22,-0.0,-0.2952433822240402,-0.0,1.0,-0.7917372757552738,-0.8347747326593818,0.0
2019-04-23,-0.0,-0.2948560393258427,-0.0,1.0,-0.7859316479400749,-0.8452130149812734,0.0
2019-04-24,-0.0,-0.2678592272674215,-0.0,1.0,-0.7926345278393836,-0.8576514532508462,0.0
2019-04-25,-0.0,-0.26823213294780807,-0.0,1.0,-0.7971611320424078,-0.8552527819153596,0.0
2019-04-26,-0.0,-0.26088354822676374,-0.0,1.0,-0.8110399672543344,-0.8517966260269567,0.0
2019-04-29,-0.0,-0.25688234262668774,-0.0,1.0,-0.8100414986264539,-0.8555146414167982,0.0
2019-04-30,-0.0,-0.256745300944196,-0.0,1.0,-0.8170364523955684,-0.8494255897570815,0.0
2019-05-01,-0.0,-0.26542665726375175,-0.0,1.0,-0.8453220498354489,-0.8276622002820874,0.0
2019-05-02,-0.0,-0.2681780805826383,-0.0,1.0,-0.8291436626336192,-0.8393633266768472,0.0
2019-05-03,-0.0,-0.2735976505139501,-0.0,1.0,-0.825726872246696,-0.837533039647577,0.0
2019-05-06,-0.0,-0.2551182026162961,-0.0,1.0,-0.8280342582272541,-0.8499149410453453,0.0
2019-05-07,-0.0,-0.2563794215991083,-0.0,1.0,-0.8270663459846307,-0.8496216343051562,0.0
2019-05-08,-0.0,-0.2676109813084112,-0.0,1.0,-0.8145443925233645,-0.8384053738317757,0.0
2019-05-09,-0.0,-0.26524354631468283,-0.0,1.0,-0.818625160612078,-0.8363216913911925,0.0
2019-05-10,-0.0,-0.27070665929654086,-0.0,1.0,-0.8087452360864633,-0.829779187152707,0.0
2019-05-13,-0.0,-0.2729780746333672,-0.0,1.0,-0.8033396253811529,-0.8277043705532162,0.0
2019-05-14,-0.0,-0.27342047930283225,-0.0,1.0,-0.7891583533998394,-0.8040362343767917,0.0
2019-05-15,-0.0,-0.3084900976443979,-0.0,1.0,-0.7335190599657969,-0.716307166105809,0.0
2019-05-16,-0.0,-0.31312629399585923,-0.0,1.0,-0.7288060731538992,-0.718592132505176,0.0
2019-05-17,-0.0,-0.31606631416611586,-0.0,1.0,-0.7191286627010354,-0.7187155761180877,0.0
2019-05-20,-0.0,-0.3080018615346711,-0.0,1.0,-0.7156779545019025,-0.7138711708505571,0.0
2019-05-21,-0.0,-0.3205355438606059,-0.0,1.0,-0.6961797507703215,-0.7100864396149755,0.0
2019-05-22,-0.0,-0.3167788160296401,-0.0,1.0,-0.6997847821941319,-0.7077124254229439,0.0
2019-05-23,-0.0,-0.3164846537215065,-0.0,1.0,-0.7024973446989297,-0.7044037146981127,0.0
2019-05-24,-0.0,-0.3085143991515514,-0.0,1.0,-0.7039403910477796,-0.7069317162048242,0.0
2019-05-28,-0.0,-0.3711119469922746,-0.0,1.0,-0.7725181563033477,-0.7498046931512399,0.0
2019-05-29,-0.0,-0.376786900395645,-0.0,1.0,-0.7750021659398735,-0.7361018858116498,0.0
2019-05-30,-0.0,-0.37220714739333755,-0.0,1.0,-0.7721263206512325,-0.7423070261532244,0.0
2019-05-31,-0.0,-0.37633942754816163,-0.0,1.0,-0.7656182306559224,-0.7462669323859862,0.0
2019-06-03,-0.0,-0.3791965566714491,-0.0,1.0,-0.7719942611190819,-0.7182496413199426,0.0
2019-06-04,-0.0,-0.3785761427874544,-0.0,1.0,-0.7718155470745214,-0.719131108496657,0.0
2019-06-05,-0.0,-0.37880557058639247,-0.0,1.0,-0.7804232050807394,-0.6887192777603737,0.0
2019-06-06,-0.0,-0.383152560708287,-0.0,1.0,-0.7662197170267885,-0.6974407151194237,0.0
2019-06-07,-0.0,-0.3915642076502732,-0.0,1.0,-0.7599328324225866,-0.6945867486338797,0.0
2019-06-10,-0.0,-0.3980075497403003,-0.0,1.0,-0.7437629495075639,-0.6964493514602788,0.0
2019-06-11,-0.0,-0.3967915956842703,-0.0,1.0,-0.750709823963657,-0.6918228279386711,0.0
2019-06-12,-0.0,-0.39721046501718604,-0.0,1.0,-0.7488850382069709,-0.6945714853847683,0.0
2019-06-13,-0.0,-0.4132579095483101,-0.0,1.0,-0.7435401802211548,-0.685806873418801,0.0
2019-06-14,-0.0,-0.4067945734233979,-0.0,1.0,-0.747403076573764,-0.6839984106260998,0.0
2019-06-17,-0.0,-0.40763553789384044,-0.0,1.0,-0.7461822310530798,-0.6846437695146183,0.0
2019-06-18,-0.0,-0.40010219724067453,-0.0,1.0,-0.7491057741440981,-0.68963265769602,0.0
2019-06-19,-0.0,-0.39150395329724824,-0.0,1.0,-0.7567942868478477,-0.6856065973304616,0.0
2019-06-20,-0.0,-0.3973620763012339,-0.0,1.0,-0.7533399517798894,-0.6857750673663311,0.0
2019-06-21,-0.0,-0.4012196851510424,-0.0,1.0,-0.7495107077010353,-0.685718337824422,0.0
2019-06-24,-0.0,-0.39232954545454546,-0.0,1.0,-0.7476420454545455,-0.7009375000000001,0.0
2019-06-25,-0.0,-0.3910139820393315,-0.0,1.0,-0.7484938047061498,-0.70234170740025,0.0
2019-06-26,-0.0,-0.38541548255086955,-0.0,1.0,-0.719478231215187,-0.7369841991588041,0.0
2019-06-27,-0.0,-0.3801410774219239,-0.0,1.0,-0.7267762671369248,-0.7373855168098299,0.0
2019-06-28,-0.0,-0.3610297255013512,-0.0,1.0,-0.7445313611150618,-0.7389844972265681,0.0
2019-07-01,-0.0,-0.35743690202424555,-0.0,1.0,-0.7403685092127303,-0.7412486159611618,0.0
2019-07-02,-0.0,-0.3486862795551362,-0.0,1.0,-0.7653600937759099,-0.7449752694627898,0.0
2019-07-03,-0.0,-0.34207740938867753,-0.0,1.0,-0.7762107732356897,-0.7423978030151328,0.0
2019-07-05,-0.0,-0.34751529707782924,-0.0,1.0,-0.77165894664608,-0.7400926402470407,0.0
2019-07-08,-0.0,-0.3468991694968464,-0.0,1.0,-0.7717971403293473,-0.735294957047861,0.0
2019-07-09,-0.0,-0.3456420776704562,-0.0,1.0,-0.7704362196199105,-0.7331395845798786,0.0
2019-07-10,-0.0,-0.3373518011855905,-0.0,1.0,-0.7777872777017782,-0.7348381212950297,0.0
2019-07-11,-0.0,-0.34381640458988527,-0.0,1.0,-0.7539878169712425,-0.7354582802096614,0.0
2019-07-12,-0.0,-0.35446783329106435,-0.0,1.0,-0.7158114239017105,-0.7476822498379688,0.0
2019-07-15,-0.0,-0.36163079003719145,-0.0,1.0,-0.720894849543559,-0.7350107066381156,0.0
2019-07-16,-0.0,-0.37424904808912707,-0.0,1.0,-0.7269214497250036,-0.7192779579748979,0.0
2019-07-17,-0.0,-0.39215410573678283,-0.0,1.0,-0.7147075365579302,-0.7052587176602925,0.0
2019-07-18,-0.0,-0.38935103492703693,-0.0,1.0,-0.7120690138083634,-0.6994650309497801,0.0
2019-07-19,-0.0,-0.3883840933310898,-0.0,1.0,-0.7120702226709295,-0.7039654495484885,0.0
2019-07-22,-0.0,-0.3995181127952259,-0.0,1.0,-0.7136973636287227,-0.6884543187739892,0.0
2019-07-23,-0.0,-0.4044049653935607,-0.0,1.0,-0.7107350015411773,-0.687000868663659,0.0
2019-07-24,-0.0,-0.40400022410219055,-0.0,1.0,-0.7089192671858368,-0.6883298784245615,0.0
2019-07-25,-0.0,-0.4461247094608166,-0.0,1.0,-0.6863898533673849,-0.7370082355304313,0.0
2019-07-26,-0.0,-0.43188006994009226,-0.0,1.0,-0.6927222174448935,-0.7417949379425001,0.0
2019-07-29,-0.0,-0.42089423903697337,-0.0,1.0,-0.6910862711378619,-0.754170249355116,0.0
2019-07-30,-0.0,-0.42252350378353587,-0.0,1.0,-0.6908965833524421,-0.7528949782160055,0.0
2019-07-31,-0.0,-0.42921406263430845,-0.0,1.0,-0.687430159594281,-0.7485745394114782,0.0
2019-08-01,-0.0,-0.4304715493765229,-0.0,1.0,-0.6875161244087716,-0.7485738856241937,0.0
2019-08-02,-0.0,-0.4295485636114911,-0.0,1.0,-0.6898084815321477,-0.7306201550387595,0.0
2019-08-05,-0.0,-0.4271026174133463,-0.0,1.0,-0.6887300276266698,-0.7322776337899805,0.0
2019-08-06,-0.0,-0.4283663993246095,-0.0,1.0,-0.6573800478401576,-0.7283804699591951,0.0
2019-08-07,-0.0,-0.4365021362716438,-0.0,1.0,-0.6464189341128851,-0.7279626714639081,0.0
2019-08-08,-0.0,-0.4393022928681953,-0.0,1.0,-0.6502743001828668,-0.7237586158390772,0.0
2019-08-09,-0.0,-0.4319589651596267,-0.0,1.0,-0.6396558006558848,-0.7313114891947192,0.0
2019-08-12,-0.0,-0.4309751112853103,-0.0,1.0,-0.6496822419440633,-0.719001091855875,0.0
2019-08-13,-0.0,-0.4256981988290989,-0.0,1.0,-0.6515868791842909,-0.7239418471105634,0.0
2019-08-14,-0.0,-0.43319091899137135,-0.0,1.0,-0.6398592611208846,-0.7193878975733714,0.0
2019-08-15,-0.0,-0.45233103448275863,-0.0,1.0,-0.631448275862069,-0.6748689655172414,0.0
2019-08-16,-0.0,-0.452248275862069,-0.0,1.0,-0.6331034482758621,-0.6732965517241379,0.0
2019-08-19,-0.0,-0.4377027547149062,-0.0,1.0,-0.6414471875515478,-0.670066531038654,0.0
2019-08-20,-0.0,-0.4435636503277834,-0.0,1.0,-0.6382862001810351,-0.6610801766464602,0.0
2019-08-21,-0.0,-0.44382284382284387,-0.0,1.0,-0.6381735911147677,-0.6603592485945428,0.0
2019-08-22,-0.0,-0.4451628811748268,-0.0,1.0,-0.6430587139373681,-0.6515794953286392,0.0
2019-08-23,-0.0,-0.4489572499863156,-0.0,1.0,-0.6418249493677816,-0.6461218457496306,0.0
2019-08-26,-0.0,-0.4422167889160555,-0.0,1.0,-0.6377343113284434,-0.636674816625917,0.0
2019-08-27,-0.0,-0.4408351409978308,-0.0,1.0,-0.6307212581344902,-0.6399403470715834,0.0
2019-08-28,-0.0,-0.4360329592887733,-0.0,1.0,-0.6360925895809617,-0.6383422778771616,0.0
2019-08-29,-0.0,-0.42612112179921424,-0.0,1.0,-0.6424603712234115,-0.6410784446551958,0.0
2019-08-30,-0.0,-0.4210070852939586,-0.0,1.0,-0.6467899832332739,-0.6365136026826762,0.0
2019-09-03,-0.0,-0.42113799162048926,-0.0,1.0,-0.649358021354237,-0.6325449385052034,0.0
2019-09-04,-0.0,-0.42668832047638383,-0.0,1.0,-0.6500744349709027,-0.6299634591961023,0.0
2019-09-05,-0.0,-0.42464231519618467,-0.0,1.0,-0.6511218296119662,-0.633969217429005,0.0
2019-09-06,-0.0,-0.4219481186940409,-0.0,1.0,-0.6617436230355161,-0.6213043360653521,0.0
2019-09-09,-0.0,-0.42949480744266555,-0.0,1.0,-0.6608610990913025,-0.6141010385114669,0.0
2019-09-10,-0.0,-0.4183123391575241,-0.0,1.0,-0.7348503318434242,-0.5557903291344982,0.0
2019-09-11,-0.0,-0.40647208810285906,-0.010687354201703466,1.0,-0.7655020886453644,-0.5298649161829329,0.0
2019-09-12,-0.0,-0.3664336419336554,-0.024831979270695567,1.0,-0.7674970984372048,-0.5403654619557883,0.0
2019-09-13,-0.0,-0.36254346478341737,-0.023504676675921186,1.0,-0.7665166176985904,-0.5429256853284455,0.0
2019-09-16,-0.0,-0.3655378486055777,-0.030068913535048994,1.0,-0.7556530634219878,-0.5406751372886831,0.0
2019-09-17,-0.0,-0.34434609486399953,-0.03336113427856547,1.0,-0.7632704673249213,-0.5494363582555355,0.0
2019-09-18,-0.0,-0.33750336292709177,-0.03349475383373689,1.0,-0.7660478880817864,-0.5532956685499059,0.0
2019-09-19,-0.0,-0.3386602098466505,-0.03540489642184558,1.0,-0.7624966370729084,-0.5537799300511165,0.0
