Date,IWF,IWM,MTUM,SPY,SRE,VLUE,VXX
2018-11-07,-0.13648126365316754,-0.6410351201478743,-0.0,-0.885531843387666,1.0,-0.6977314737018988,0.0
2018-11-08,-0.12861628916950624,-0.6366673348032338,-0.0,-0.8800026725462684,1.0,-0.6953631322242266,0.0
2018-11-09,-0.1280526509203889,-0.6367554204389804,-0.0,-0.8808338622924532,1.0,-0.6951525072662279,0.0
2018-11-12,-0.12679282868525896,-0.6209827357237716,-0.0,-0.8823373173970783,1.0,-0.6899734395750332,0.0
2018-11-13,-0.10107498689040377,-0.6100222863135815,-0.0,-0.8834556895647615,1.0,-0.6828788673308862,0.0
2018-11-14,-0.1022816679779701,-0.6094282717020719,-0.0,-0.8839496459480725,1.0,-0.682599003409389,0.0
2018-11-15,-0.10184667039731393,-0.6128246486059449,-0.0,-0.8868626353731196,1.0,-0.6902136344185128,0.0
2018-11-16,-0.0958036421219319,-0.6039192399049881,-0.0,-0.892385853787279,1.0,-0.706914753233043,0.0
2018-11-19,-0.08910494136513981,-0.6203267515285156,-0.0,-0.9109952891650797,1.0,-0.7205906919247602,0.0
2018-11-20,-0.039276828661469566,-0.6096533421794659,-0.0,-0.9203184607729309,1.0,-0.7480510864156577,0.0
2018-11-21,-0.043092439176135436,-0.5975310259013066,-0.0,-0.9148957071285896,1.0,-0.7190150299616883,0.0
2018-11-23,-0.046212967220652955,-0.5795506798922683,-0.0,-0.9316494777639099,1.0,-0.7271234316494777,0.0
2018-11-26,-0.045372467907679175,-0.5836370202567386,-0.0,-0.9293804786762533,1.0,-0.7247119078104993,0.0
2018-11-27,-0.03375224416517056,-0.5872041782275175,-0.0,-0.9244981230618574,1.0,-0.7187857026277134,0.0
2018-11-28,-0.035194253999347044,-0.5836108390466862,-0.0,-0.9260855370551747,1.0,-0.719915115899445,0.0
2018-11-29,-0.0035061760164693777,-0.5682900154400412,-0.0,-0.9206124549665466,1.0,-0.7242344312918167,0.0
2018-11-30,-0.0030553500787958705,-0.5681986299167016,-0.0,-0.9210754832277361,1.0,-0.7238285144566302,0.0
2018-12-03,-0.004708614183893959,-0.5703228303286354,-0.0,-0.9236623988131711,1.0,-0.7263843648208469,0.0
2018-12-04,-0.0,-0.570203334297003,-0.0,-0.9189875044168193,1.0,-0.7230734637499598,0.0
2018-12-06,-0.0,-0.4905009172600354,-0.0,-0.9269923198905506,1.0,-0.6918628152109698,0.0
2018-12-07,-0.0,-0.49066525608314143,-0.0,-0.9272512290746157,1.0,-0.6936648204617586,0.0
2018-12-10,-0.0,-0.4866293723489272,-0.0,-0.9192537038175447,1.0,-0.6678244298272575,0.0
2018-12-11,-0.0,-0.4865371611237474,-0.0,-0.9214360361468001,1.0,-0.6657343087231818,0.0
2018-12-12,-0.0,-0.4871755443473982,-0.0,-0.9232070365358593,1.0,-0.6650264485176528,0.0
2018-12-13,-0.0,-0.4825308053959377,-0.0,-0.9277263927726394,1.0,-0.6626002519743108,0.0
2018-12-14,-0.0,-0.47005684436933476,-0.0,-0.9383008142571823,1.0,-0.6643109540636042,0.0
2018-12-17,-0.0,-0.46521313081822635,-0.0,-0.9163706516413522,1.0,-0.6806406173444389,0.0
2018-12-18,-0.0,-0.4572760227861212,-0.0,-0.911597160873671,1.0,-0.6773997014652573,0.0
2018-12-19,-0.0,-0.4584070256754284,-0.0,-0.9128804049521254,1.0,-0.678081356345673,0.0
2018-12-20,-0.0,-0.44314497803363123,-0.0,-0.9158915315861232,1.0,-0.6707771549765187,0.0
2018-12-21,-0.0,-0.4389774436090226,-0.0,-0.9153684210526316,1.0,-0.6531729323308271,0.0
2018-12-24,-0.0,-0.4152517128388442,-0.0,-0.9031575811736671,1.0,-0.6604408698242478,0.0
2018-12-26,-0.0,-0.41308150739763394,-0.0,-0.8967592729860349,1.0,-0.6551724137931034,0.0
2018-12-27,-0.0,-0.3680378491699246,-0.0,-0.8086860445351011,1.0,-0.6562978072412035,0.0
2018-12-28,-0.0,-0.37146416739813687,-0.0,-0.8069201800832461,1.0,-0.653113231588187,0.0
2018-12-31,-0.0,-0.37327932929247154,-0.0,-0.8064351668271681,1.0,-0.6526652693593157,0.0
2019-01-02,-0.0,-0.3720719701256082,-0.0,-0.8045433970804571,1.0,-0.6524272943306552,0.0
2019-01-03,-0.0,-0.3735264112446157,-0.0,-0.8218657900702788,1.0,-0.6384039900249376,0.0
2019-01-04,-0.0,-0.3769822268540686,-0.0,-0.7972284032335296,1.0,-0.6424527504717911,0.0
2019-01-07,-0.0,-0.35116503515786573,-0.0,-0.7839790431545568,1.0,-0.6223355852750586,0.0
2019-01-08,-0.0,-0.3385956709480458,-0.0,-0.7920184823565004,1.0,-0.6197365164058417,0.0
2019-01-09,-0.0,-0.34640865676585875,-0.0,-0.7948986915475073,1.0,-0.6191133440070667,0.0
2019-01-10,-0.0,-0.34338747099767986,-0.0,-0.8003535520936914,1.0,-0.6183847088719479,0.0
2019-01-11,-0.0,-0.32910761736049604,-0.0,-0.8054694419840567,1.0,-0.633359167404783,0.0
2019-01-14,-0.0,-0.3330749210919763,-0.0,-0.8067445594994185,1.0,-0.6289107924026801,0.0
2019-01-15,-0.0,-0.3312340472755521,-0.0,-0.7998279880146488,1.0,-0.6433248252136279,0.0
2019-01-16,-0.0,-0.33203211517165004,-0.0,-0.7887320044296787,1.0,-0.64781284606866,0.0
2019-01-17,-0.0,-0.3309627251847137,-0.0,-0.7889697539917535,1.0,-0.6473143869164567,0.0
2019-01-18,-0.0,-0.33203986488372744,-0.0,-0.7910722760391949,1.0,-0.6685463834063817,0.0
2019-01-22,-0.0,-0.21137454134913913,-0.0,-0.9489415749364946,1.0,-0.6621789443974033,0.0
2019-01-23,-0.0,-0.16264771413261134,-0.0,-0.9581464872944693,1.0,-0.6994951631553713,0.0
2019-01-24,-0.0,-0.15719440685611186,-0.0,-0.9668752819124944,1.0,-0.695055254848895,0.0
2019-01-25,-0.0,-0.0353529547022304,-0.0,-1.111261209473442,1.0,-0.727609795355254,0.0
2019-01-28,-0.0,-0.027401583840238723,-0.0,-1.1172959944909906,1.0,-0.7245782164581659,0.0
2019-01-29,-0.0,-0.014506101772967994,-0.0,-1.1223808427354363,1.0,-0.741307851715404,0.0
2019-01-30,-0.0,-0.012528801843317972,-0.0,-1.1211693548387096,1.0,-0.7464861751152074,0.0
2019-01-31,-0.0,-0.027566184713558883,-0.0,-1.08220989393199,1.0,-0.7646957371582972,0.0
2019-02-01,-0.0,-0.02730983729086414,-0.0,-1.0827344333927442,1.0,-0.764675444144196,0.0
2019-02-04,-0.0,-0.024556969296607983,-0.0,-1.0848723324812592,1.0,-0.7627595714737053,0.0
2019-02-05,-0.0,-0.020087812437225586,-0.0,-1.0809251872471088,1.0,-0.7686744913478921,0.0
2019-02-06,-0.0,-0.02799725180350395,-0.0,-1.0713958548036184,1.0,-0.7633402038245735,0.0
2019-02-07,-0.0,-0.02940671663138623,-0.0,-1.0667658332856569,1.0,-0.7644316036386521,0.0
2019-02-08,-0.0,-0.03672792751593449,-0.0,-1.0772286849401205,1.0,-0.7442478634921542,0.0
2019-02-11,-0.0,-0.022860089377793054,-0.0,-1.0817577632634354,1.0,-0.7600550017188037,0.0
2019-02-12,-0.0,-0.0165606936416185,-0.0,-1.10742774566474,1.0,-0.766184971098266,0.0
2019-02-13,-0.0,-0.027588201272411798,-0.0,-1.1053788316946211,1.0,-0.758877964141122,0.0
2019-02-14,-0.0,-0.016738222325365513,-0.0,-1.1196043165467626,1.0,-0.7645625435135762,0.0
2019-02-15,-0.0,-0.036861811743534666,-0.0,-1.1097437088207123,1.0,-0.7558993411313963,0.0
2019-02-19,-0.0,-0.030329189686924496,-0.0,-1.1009726058931861,1.0,-0.7462016574585635,0.0
2019-02-20,-0.0,-0.04551335499266841,-0.0,-1.0870590264799747,1.0,-0.742531842097697,0.0
2019-02-21,-0.0,-0.05266940746916597,-0.0,-1.085242791018601,1.0,-0.7370554581260961,0.0
2019-02-22,-0.0,-0.056053553984945124,-0.0,-1.0854450382118026,1.0,-0.7315980003447681,0.0
2019-02-25,-0.0,-0.05114013087722333,-0.0,-1.0960246764103896,1.0,-0.7355934157802186,0.0
2019-02-26,-0.0,-0.05286229271809661,-0.0,-1.0997837058399424,1.0,-0.7312761355443403,0.0
2019-02-27,-0.0,-0.0452080087704114,-0.0,-1.1158329005827707,1.0,-0.7239628411516935,0.0
2019-02-28,-0.0,-0.047277854511970537,-0.0,-1.11216620626151,1.0,-0.7181169429097606,0.0
2019-03-01,-0.0,-0.046129069366156676,-0.0,-1.1169331646152076,1.0,-0.7128149085471069,0.0
2019-03-04,-0.0,-0.04281855279039025,-0.0,-1.117765388815449,1.0,-0.7131444335881372,0.0
2019-03-05,-0.0,-0.035108958837772396,-0.0,-1.1323071601521966,1.0,-0.7150928167877321,0.0
2019-03-06,-0.0,-0.0285500919117647,-0.0,-1.1309742647058822,1.0,-0.7127182904411764,0.0
2019-03-07,-0.0,-0.007507808694157091,-0.0,-1.1517895521104966,1.0,-0.7062784766598847,0.0
2019-03-08,-0.0,-0.0,-0.0,-1.193043277286647,1.0,-0.6959611717802046,0.0
2019-03-11,-0.0,-0.0,-0.0,-1.1949650595011843,1.0,-0.7289260547937195,0.0
2019-03-12,-0.0,-0.0,-0.0,-1.200741070105232,1.0,-0.7635393508225878,0.0
2019-03-13,-0.0,-0.0,-0.0,-1.2092898774830498,1.0,-0.7643927679314856,0.0
2019-03-14,-0.0,-0.0,-0.0,-1.2054709079568744,1.0,-0.7646202738424069,0.0
2019-03-15,-0.0,-0.0,-0.0,-1.208022666269013,1.0,-0.7743811512078735,0.0
2019-03-18,-0.0,-0.0,-0.0,-1.2234662160123126,1.0,-0.7943084769291124,0.0
2019-03-19,-0.0,-0.0,-0.0,-1.2158517040128216,1.0,-0.8081284586773111,0.0
2019-03-20,-0.0,-0.0,-0.0,-1.2190629362141165,1.0,-0.8154700491594344,0.0
2019-03-21,-0.0,-0.0,-0.0,-1.2509033492241823,1.0,-0.7855646312209638,0.0
2019-03-22,-0.0,-0.0,-0.0,-1.2786830015313937,1.0,-0.784104134762634,0.0
2019-03-25,-0.0,-0.0,-0.0,-1.2824728508159922,1.0,-0.7509555299399381,0.0
2019-03-26,-0.0,-0.0,-0.0,-1.2790839694656488,1.0,-0.7743511450381679,0.0
2019-03-27,-0.0,-0.0,-0.0,-1.2818448023426061,1.0,-0.7684236212786724,0.0
2019-03-28,-0.0,-0.0,-0.0,-1.2701070546253088,1.0,-0.7798822704120535,0.0
2019-03-29,-0.0,-0.0,-0.0,-1.2687000061061244,1.0,-0.7843622153019479,0.0
2019-04-01,-0.0,-0.0,-0.0,-1.269333007424608,1.0,-0.7860612912096305,0.0
2019-04-02,-0.0,-0.0,-0.0,-1.2873202534730686,1.0,-0.7592310504508896,0.0
2019-04-03,-0.0,-0.0,-0.0,-1.287201339217775,1.0,-0.7564754223101506,0.0
2019-04-04,-0.0,-0.0,-0.0,-1.29126065773447,1.0,-0.7538367844092569,0.0
2019-04-05,-0.0,-0.0,-0.0,-1.2963381141287764,1.0,-0.7552334452242905,0.0
2019-04-08,-0.0,-0.0,-0.0,-1.2945769535777467,1.0,-0.7555358994692858,0.0
2019-04-09,-0.0,-0.0,-0.0,-1.3239789679628269,1.0,-0.733003179261433,0.0
2019-04-10,-0.0,-0.0,-0.0,-1.324198126163518,1.0,-0.727622302926725,0.0
2019-04-11,-0.0,-0.0,-0.0,-1.3370611421761849,1.0,-0.7185198765545269,0.0
2019-04-12,-0.0,-0.0,-0.0,-1.3330687749931316,1.0,-0.7195274581031167,0.0
2019-04-15,-0.0,-0.0,-0.0,-1.3360046493133086,1.0,-0.7227235187960726,0.0
2019-04-16,-0.0,-0.0,-0.0,-1.3358030739085176,1.0,-0.7258587961545527,0.0
2019-04-17,-0.0,-0.0,-0.0,-1.3578356147566142,1.0,-0.7113436866981769,0.0
2019-04-18,-0.0,-0.0,-0.0,-1.349511880641002,1.0,-0.720421194817953,0.0
2019-04-22,-0.0,-0.0,-0.0,-1.3541884978117487,1.0,-0.7278246933366208,0.0
2019-04-23,-0.0,-0.0,-0.0,-1.354744120007408,1.0,-0.7318352984752146,0.0
2019-04-24,-0.0,-0.0,-0.0,-1.310423166631327,1.0,-0.7186865780147215,0.0
2019-04-25,-0.0,-0.0,-0.0,-1.3164530172935058,1.0,-0.7068871689442496,0.0
2019-04-26,-0.0,-0.0,-0.0,-1.3346258709481975,1.0,-0.6947591638897304,0.0
2019-04-29,-0.0,-0.0,-0.0,-1.3340401041982188,1.0,-0.6949778881686558,0.0
2019-04-30,-0.0,-0.0,-0.0,-1.3441870363614254,1.0,-0.6960659126839353,0.0
2019-05-01,-0.0,-0.0,-0.0,-1.3403645674571725,1.0,-0.7078888008291165,0.0
2019-05-02,-0.0,-0.0,-0.0,-1.313990895295903,1.0,-0.7208801213960546,0.0
2019-05-03,-0.0,-0.0,-0.0,-1.3091349795485532,1.0,-0.7207089834873504,0.0
2019-05-06,-0.0,-0.0,-0.0,-1.305372375824309,1.0,-0.7196140117369472,0.0
2019-05-07,-0.0,-0.0,-0.0,-1.3082096334444109,1.0,-0.7212056952438655,0.0
2019-05-08,-0.0,-0.0,-0.0,-1.27859784144545,1.0,-0.7277756065297778,0.0
2019-05-09,-0.0,-0.0,-0.0,-1.2730546469405515,1.0,-0.7278756414488491,0.0
2019-05-10,-0.0,-0.0,-0.0,-1.2766110644425777,1.0,-0.7235089403576144,0.0
2019-05-13,-0.0,-0.0,-0.0,-1.2884870403857747,1.0,-0.7253767329716697,0.0
2019-05-14,-0.0,-0.0,-0.0,-1.2755472281703546,1.0,-0.698518915060671,0.0
2019-05-15,-0.0,-0.0,-0.0,-1.2932153919466285,1.0,-0.6850726709554443,0.0
2019-05-16,-0.0,-0.0,-0.0,-1.2924547972952847,1.0,-0.6863066337017067,0.0
2019-05-17,-0.0,-0.0,-0.0,-1.262710861201539,1.0,-0.6967445989937852,0.0
2019-05-20,-0.0,-0.0,-0.0,-1.2591313077627186,1.0,-0.6935955354770129,0.0
2019-05-21,-0.0,-0.0,-0.0,-1.254564762101413,1.0,-0.6952007315418425,0.0
2019-05-22,-0.0,-0.0,-0.0,-1.245126734180179,1.0,-0.6817303752268337,0.0
2019-05-23,-0.0,-0.0,-0.0,-1.2845886987710942,1.0,-0.6553771976245076,0.0
2019-05-24,-0.0,-0.0,-0.0,-1.2851267589083752,1.0,-0.6525366469845186,0.0
2019-05-28,-0.0,-0.0,-0.0,-0.8730278798357467,1.0,-0.28819969742813917,0.0
2019-05-29,-0.0,-0.0,-0.0,-0.8748974215004535,1.0,-0.2846499373731266,0.0
2019-05-30,-0.0,-0.0,-0.0,-0.8697274462290652,1.0,-0.2746981751120451,0.0
2019-05-31,-0.0,-0.0,-0.0,-0.8747776134439371,1.0,-0.26870726427025055,0.0
2019-06-03,-0.0,-0.0,-0.0,-0.8807704586570182,1.0,-0.2475683728849633,0.0
2019-06-04,-0.0,-0.0,-0.0,-0.8752872584900843,1.0,-0.25257468720742193,0.0
2019-06-05,-0.0,-0.0,-0.0,-0.8873251306253159,1.0,-0.2195137367267824,0.0
2019-06-06,-0.0,-0.0,-0.0,-0.8952583753241551,1.0,-0.21306740317513861,0.0
2019-06-07,-0.0,-0.0,-0.0,-0.8922385603679247,1.0,-0.21742157338452775,0.0
2019-06-10,-0.0,-0.0,-0.0,-0.8746720399638981,1.0,-0.2242721910878828,0.0
2019-06-11,-0.0,-0.0,-0.0,-0.8839064533736407,1.0,-0.21543435361296553,0.0
2019-06-12,-0.0,-0.0,-0.0,-0.8818753933291378,1.0,-0.21588000839102162,0.0
2019-06-13,-0.0,-0.0,-0.0,-0.8881721333865648,1.0,-0.2130654955768948,0.0
2019-06-14,-0.0,-0.0,-0.0,-0.8936335566804595,1.0,-0.20680963683337183,0.0
2019-06-17,-0.0,-0.0,-0.0,-0.8858225674741933,1.0,-0.20802361858497873,0.0
2019-06-18,-0.0,-0.0,-0.0,-0.8844495604855589,1.0,-0.20847634993721223,0.0
2019-06-19,-0.0,-0.0,-0.0,-0.891403376797058,1.0,-0.1981987629555333,0.0
2019-06-20,-0.0,-0.0,-0.0,-0.8940260066587098,1.0,-0.199907866909563,0.0
2019-06-21,-0.0,-0.0,-0.0,-0.894036543458218,1.0,-0.20134523510183555,0.0
2019-06-24,-0.0,-0.0,-0.0,-0.8690985780209225,1.0,-0.21897642563320877,0.0
2019-06-25,-0.0,-0.0,-0.0,-0.8644269021682531,1.0,-0.218429109995626,0.0
2019-06-26,-0.0,-0.0,-0.0,-0.8582258500010386,1.0,-0.2187259850042578,0.0
2019-06-27,-0.0,-0.0,-0.01572920598968164,-0.8868336059729038,1.0,-0.1946646533283,0.0
2019-06-28,-0.0,-0.0,-0.018426023084994754,-0.8953830010493179,1.0,-0.18482686253934943,0.0
2019-07-01,-0.0,-0.0,-0.017989618140932688,-0.8917680684277999,1.0,-0.19183321774583362,0.0
2019-07-02,-0.0,-0.0,-0.015298617240364814,-0.8897574916992392,1.0,-0.1964023031984197,0.0
2019-07-03,-0.0,-0.0,-0.02032460579083293,-0.8868708925609422,1.0,-0.19245386020534572,0.0
2019-07-05,-0.0,-0.0,-0.024001173856537963,-0.882278958621557,1.0,-0.18987129501530206,0.0
2019-07-08,-0.0,-0.0,-0.024411179734114937,-0.8811682194075159,1.0,-0.18800376844970168,0.0
2019-07-09,-0.0,-0.0,-0.02385781495033978,-0.8791845269210664,1.0,-0.18791427077888134,0.0
2019-07-10,-0.0,-0.0,-0.026021527850350088,-0.8760372034695371,1.0,-0.18802382694116418,0.0
2019-07-11,-0.0,-0.0,-0.02618928183262269,-0.8764108352144471,1.0,-0.18752612657804532,0.0
2019-07-12,-0.0,-0.0,-0.026630434782608695,-0.8785744147157191,1.0,-0.18509615384615385,0.0
2019-07-15,-0.0,-0.0,-0.030296065690227955,-0.8819916006769604,1.0,-0.17709617433818767,0.0
2019-07-16,-0.0,-0.0,-0.030840594245596438,-0.8806076182118305,1.0,-0.17802294239328026,0.0
2019-07-17,-0.0,-0.0,-0.03182890917065224,-0.8792214030617573,1.0,-0.1774607882040893,0.0
2019-07-18,-0.0,-0.0,-0.036864822035488645,-0.8759565462165599,1.0,-0.17229300027106484,0.0
2019-07-19,-0.0,-0.0,-0.03615739099610068,-0.8758888170652877,1.0,-0.173175970139917,0.0
2019-07-22,-0.0,-0.0,-0.0372572334522394,-0.8787575359325782,1.0,-0.17005653253228192,0.0
2019-07-23,-0.0,-0.0,-0.040858783390197224,-0.8739077972871765,1.0,-0.16559873512523926,0.0
2019-07-24,-0.0,-0.0,-0.053178420471817936,-0.8718221000687114,1.0,-0.15716159660191145,0.0
2019-07-25,-0.0,-0.0,-0.055309504501694626,-0.8680473249745285,1.0,-0.15594785103861267,0.0
2019-07-26,-0.0,-0.0,-0.056378711996841295,-0.8694956463913883,1.0,-0.15219966334864196,0.0
2019-07-29,-0.0,-0.0,-0.05718087871415798,-0.8624747884307487,1.0,-0.15962822032312396,0.0
2019-07-30,-0.0,-0.0,-0.05972571951803217,-0.8588849811666285,1.0,-0.1624248225917216,0.0
2019-07-31,-0.0,-0.0,-0.0589468827982469,-0.8674062113364229,1.0,-0.17065447606265857,0.0
2019-08-01,-0.0,-0.0,-0.06366342445077981,-0.8624643635753815,1.0,-0.17013248364916986,0.0
2019-08-02,-0.0,-0.0,-0.07201052895462522,-0.8620790507228212,1.0,-0.1550096097601738,0.0
2019-08-05,-0.0,-0.0,-0.07014579813528565,-0.8651106522328599,1.0,-0.15053292451452766,0.0
2019-08-06,-0.0,-0.0,-0.07736895684873164,-0.8428105457794028,1.0,-0.1573972118920491,0.0
2019-08-07,-0.0,-0.0,-0.07636756038847846,-0.8393790985307547,1.0,-0.15947953847430896,0.0
2019-08-08,-0.0,-0.0,-0.08216960969435395,-0.837673521050775,1.0,-0.15514701305168802,0.0
2019-08-09,-0.0,-0.0,-0.07910784050271824,-0.8308080286086363,1.0,-0.15718213200487835,0.0
2019-08-12,-0.0,-0.0,-0.08534142765698238,-0.83821677094303,1.0,-0.14134093208614673,0.0
2019-08-13,-0.0,-0.0,-0.08209862550744947,-0.839264739217343,1.0,-0.13936571393244998,0.0
2019-08-14,-0.0,-0.0,-0.08283877856952174,-0.8322483931248331,1.0,-0.13842741852680862,0.0
2019-08-15,-0.0,-0.0,-0.0935633440644678,-0.8144526109052623,1.0,-0.11672639656603698,0.0
2019-08-16,-0.0,-0.0,-0.09694695202353179,-0.8195760219089157,1.0,-0.1120803326909423,0.0
2019-08-19,-0.0,-0.0,-0.09987069139693701,-0.8192508182810038,1.0,-0.10130520871216712,0.0
2019-08-20,-0.0,-0.0,-0.09668447042225134,-0.822412576841681,1.0,-0.09644260808223319,0.0
2019-08-21,-0.0,-0.0,-0.12135278514588858,-0.8045977011494252,1.0,-0.08353428181014388,0.0
2019-08-22,-0.0,-0.0,-0.12100630952859383,-0.8038821685488085,1.0,-0.08451553269300326,0.0
2019-08-23,-0.0,-0.0,-0.12081803038513256,-0.8057880265719389,1.0,-0.08033796937403416,0.0
2019-08-26,-0.0,-0.0,-0.12062310997930926,-0.7991405379595734,1.0,-0.06971192105682,0.0
2019-08-27,-0.0,-0.0,-0.12406472595223368,-0.8040463696402561,1.0,-0.06716015882200363,0.0
2019-08-28,-0.0,-0.0,-0.1232496908285794,-0.8058204013244505,1.0,-0.06556428770894004,0.0
2019-08-29,-0.0,-0.0,-0.12472595368118947,-0.8059752062821383,1.0,-0.06238290748196278,0.0
2019-08-30,-0.0,-0.0,-0.12634697204660225,-0.8069108115630841,1.0,-0.05489283868145851,0.0
2019-09-03,-0.0,-0.0,-0.13362772009388552,-0.8049886621315193,1.0,-0.050483351235230935,0.0
2019-09-04,-0.0,-0.0,-0.14580022250476796,-0.7904084551811824,1.0,-0.050421169739351554,0.0
2019-09-05,-0.0,-0.0,-0.13193539470046994,-0.7951269596809225,1.0,-0.04742724005844489,0.0
2019-09-06,-0.0,-0.0,-0.14352318299452774,-0.812283925008396,1.0,-0.01971591694818151,0.0
2019-09-09,-0.0,-0.0,-0.1439486673247779,-0.8114116485686081,1.0,-0.01895360315893386,0.0
2019-09-10,-0.0,-0.0,-0.1652406522294998,-0.8007120237603509,1.0,-0.0009441199032277098,0.0
2019-09-11,-0.0,-0.0,-0.15885370599681586,-0.7968630225838789,1.0,-0.009827623484089078,0.0
2019-09-12,-0.0,-0.0,-0.15998901228269827,-0.7923713848447984,1.0,-0.009712357257779696,0.0
2019-09-13,-0.0,-0.0,-0.15835294117647059,-0.7911372549019607,1.0,-0.011294117647058824,0.0
2019-09-16,-0.0,-0.0,-0.16376572974244386,-0.7896036692931906,1.0,-0.006703516405974362,0.0
2019-09-17,-0.0,-0.0,-0.1636744933558073,-0.7907177296068363,1.0,-0.0055466269452393085,0.0
2019-09-18,-0.0,-0.0,-0.17470891615222317,-0.778873954833164,1.0,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.1767767020796104,-0.7659014590656481,1.0,-0.02107102880820062,0.0
2019-09-20,-0.0,-0.0,-0.19011728589420657,-0.7562972292191437,1.0,-0.021489294710327456,0.0
2019-09-23,-0.0,-0.0,-0.19942156727723456,-0.7400397426564621,1.0,-0.02799693076514451,0.0
2019-09-24,-0.0,-0.0,-0.20378130594739224,-0.7362135788624603,1.0,-0.02738594109661807,0.0
2019-09-25,-0.0,-0.0,-0.20582903085957513,-0.7480195483387853,1.0,-0.016750088676940056,0.0
2019-09-26,-0.0,-0.0,-0.23588966836734696,-0.7570950255102041,1.0,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.23707993507404365,-0.7668076067571088,1.0,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.2520232142498544,-0.7561298873426109,1.0,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.2619172658964208,-0.7579583097681182,1.0,-0.0,0.0
