Date,CBB,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-15,1.0,-0.0,-1.9694935481464908,-0.0,-2.2210039531587977,-2.2683672708286715,0.0
2019-02-19,1.0,-0.0,-1.9407816229116945,-0.0,-2.2473896181384245,-2.27013723150358,0.0
2019-02-20,1.0,-0.0,-2.1138329695205758,-0.0,-2.453795779772011,-2.517099199611933,0.0
2019-02-21,1.0,-0.0,-2.1211704793468593,-0.0,-2.4511357206369735,-2.511114703742624,0.0
2019-02-22,1.0,-0.0,-2.1189206656972046,-0.0,-2.452657941509129,-2.507351753110357,0.0
2019-02-25,1.0,-0.0,-2.0960360941024816,-0.0,-2.455526909442475,-2.505156300354496,0.0
2019-02-26,1.0,-0.0,-2.12229630834282,-0.0,-2.488128150918848,-2.5208977069442184,0.0
2019-02-27,1.0,-0.0,-2.1340777569484066,-0.0,-2.495639416415356,-2.520824843100497,0.0
2019-02-28,1.0,-0.0,-2.1436622018948057,-0.0,-2.504410323423718,-2.5191930741587716,0.0
2019-03-01,1.0,-0.0,-2.14593711719069,-0.0,-2.50837076357697,-2.5122907309105758,0.0
2019-03-04,1.0,-0.0,-2.1210616298949767,-0.0,-2.5065537735081005,-2.513718147032484,0.0
2019-03-05,1.0,-0.0,-2.1164929990231194,-0.0,-2.5132692933897753,-2.510908498860306,0.0
2019-03-06,1.0,-0.0,-2.1084955608047564,-0.0,-2.527816241752871,-2.509000570171866,0.0
2019-03-07,1.0,-0.0,-2.1044363044363044,-0.0,-2.528856328856329,-2.5067155067155067,0.0
2019-03-08,1.0,-0.0,-2.1146792797278233,-0.0,-2.622935855945564,-2.5604514148203465,0.0
2019-03-11,1.0,-0.0,-2.1192252871635784,-0.0,-2.636622788630838,-2.6284899807160222,0.0
2019-03-12,1.0,-0.0,-2.054224035356111,-0.0,-2.703807581166072,-2.741033486316505,0.0
2019-03-13,1.0,-0.0,-2.0876161254581094,-0.0,-2.706554163470553,-2.7288843433052077,0.0
2019-03-14,1.0,-0.0,-2.088641008174387,-0.0,-2.7018903269754766,-2.7244550408719346,0.0
2019-03-15,1.0,-0.0,-2.0776798699632133,-0.0,-2.7221319188981092,-2.755239969201814,0.0
2019-03-18,1.0,-0.0,-2.1344998694176023,-0.0,-2.769826760685993,-2.8011665360842692,0.0
2019-03-19,1.0,-0.0,-2.148024875186126,-0.0,-2.7808531137777,-2.8300779539283525,0.0
2019-03-20,1.0,-0.0,-2.1583766176600054,-0.0,-2.79285148340523,-2.852275728497227,0.0
2019-03-21,1.0,-0.0,-2.1678012554150827,-0.0,-2.861639112368491,-2.8115109185748386,0.0
2019-03-22,1.0,-0.0,-2.1325142606406318,-0.0,-2.8752084247476963,-2.7680561649846425,0.0
2019-03-25,1.0,-0.0,-1.9455488331892827,-0.0,-2.929472774416595,-2.768020743301642,0.0
2019-03-26,1.0,-0.0,-1.9752893065344121,-0.0,-2.929000261028452,-2.7966588358131035,0.0
2019-03-27,1.0,-0.0,-1.9491054368594753,-0.0,-2.9402466562445717,-2.795813791905506,0.0
2019-03-28,1.0,-0.0,-1.937700650759219,-0.0,-2.927288503253796,-2.8118004338394793,0.0
2019-03-29,1.0,-0.0,-1.9229362591431558,-0.0,-2.9458376872169976,-2.8389933820968305,0.0
2019-04-01,1.0,-0.0,-1.9434126776528033,-0.0,-2.9496032784026505,-2.82614002964513,0.0
2019-04-02,1.0,-0.0,-1.9691932816987208,-0.0,-2.968148986163084,-2.7651205291097383,0.0
2019-04-03,1.0,-0.0,-1.9722730839654723,-0.0,-2.984654285465167,-2.762141424710088,0.0
2019-04-04,1.0,-0.0,-1.970498385266649,-0.0,-2.9827179890023565,-2.7750720083791567,0.0
2019-04-05,1.0,-0.0,-1.9571790614349382,-0.0,-2.9914358122869875,-2.7903521803722797,0.0
2019-04-08,1.0,-0.0,-1.9434737026035296,-0.0,-2.9993884326402234,-2.793727066224008,0.0
2019-04-09,1.0,-0.0,-1.9108669108669107,-0.0,-3.0440432583289727,-2.766527123669981,0.0
2019-04-10,1.0,-0.0,-1.89343192692475,-0.0,-3.0518486298390606,-2.7541539799913006,0.0
2019-04-11,1.0,-0.0,-1.8705504427852058,-0.0,-3.0791804132661915,-2.732332002083695,0.0
2019-04-12,1.0,-0.0,-1.8704636221566242,-0.0,-3.078572668866123,-2.7330265671123457,0.0
2019-04-15,1.0,-0.0,-1.872937293729373,-0.0,-3.072867813097099,-2.7392739273927393,0.0
2019-04-16,1.0,-0.0,-1.8810331333159405,-0.0,-3.074267327593704,-2.741107922428037,0.0
2019-04-17,1.0,-0.0,-1.8650959860383947,-0.0,-3.1235602094240837,-2.737347294938918,0.0
2019-04-18,1.0,-0.0,-1.8664804956802512,-0.0,-3.1152805654943716,-2.745091194694127,0.0
2019-04-22,1.0,-0.0,-1.894644115574348,-0.0,-3.144203664552502,-2.7701726568005642,0.0
2019-04-23,1.0,-0.0,-1.9003260773772803,-0.0,-3.144531594253988,-2.768044417026527,0.0
2019-04-24,1.0,-0.0,-1.8710046667253677,-0.0,-3.144844589240116,-2.789380998503126,0.0
2019-04-25,1.0,-0.0,-1.8716934704279813,-0.0,-3.1330521135424902,-2.7833728798664206,0.0
2019-04-26,1.0,-0.0,-1.8554206265399507,-0.0,-3.157602956705385,-2.7866948257655757,0.0
2019-04-29,1.0,-0.0,-1.8548912564937923,-0.0,-3.161838513691996,-2.788412432860791,0.0
2019-04-30,1.0,-0.0,-1.856425614375055,-0.0,-3.162424028891042,-2.78948295604686,0.0
2019-05-01,1.0,-0.0,-1.8377428144502066,-0.0,-3.176056957018546,-2.7758635844247164,0.0
2019-05-02,1.0,-0.0,-1.8408392590641733,-0.0,-3.1487138969361776,-2.789219559301203,0.0
2019-05-03,1.0,-0.0,-1.8517250460890178,-0.0,-3.1417785971380914,-2.785444649284523,0.0
2019-05-06,1.0,-0.0,-1.8056648308418568,-0.0,-3.14249497333683,-2.7939505201503625,0.0
2019-05-07,1.0,-0.0,-1.8098486836350913,-0.0,-3.139945771013732,-2.7968162337094373,0.0
2019-05-08,1.0,-0.0,-1.7855409153952841,-0.0,-3.1002947295423025,-2.7826803051317617,0.0
2019-05-09,1.0,-0.0,-1.818656056587091,-0.0,-3.1658709106984966,-2.857294429708223,0.0
2019-05-10,1.0,-0.0,-1.8193867632764866,-0.0,-3.1652381373155425,-2.8516391269771137,0.0
2019-05-13,1.0,-0.0,-1.6988738371144116,-0.0,-2.876530112616289,-2.585115064468745,0.0
2019-05-14,1.0,-0.0,-1.578943056124539,-0.0,-2.9862351495288815,-2.6282671036460465,0.0
2019-05-15,1.0,-0.0,-1.5928226927164228,-0.0,-2.9904357066950054,-2.591351262977193,0.0
2019-05-16,1.0,-0.0,-1.596334778695901,-0.0,-2.991573263519594,-2.5934713245520737,0.0
2019-05-17,1.0,-0.0,-1.5889621087314663,-0.0,-2.9897858319604613,-2.6585667215815487,0.0
2019-05-20,1.0,-0.0,-1.5793892501440447,-0.0,-2.992098115071199,-2.6596427689521773,0.0
2019-05-21,1.0,-0.0,-1.5806345553180996,-0.0,-2.983478546769686,-2.655515370705244,0.0
2019-05-22,1.0,-0.0,-1.561065573770492,-0.0,-2.987295081967213,-2.6478688524590166,0.0
2019-05-23,1.0,-0.0,-1.5484055600981195,-0.008503679476696646,-2.9873262469337694,-2.6323793949304988,0.0
2019-05-24,1.0,-0.0,-1.4970293806462114,-0.02710181492634492,-2.9810368682347197,-2.6335150972572636,0.0
2019-05-28,1.0,-0.0,-1.4821777343749998,-0.028157552083333332,-2.986165364583333,-2.6415201822916665,0.0
2019-05-29,1.0,-0.0,-1.4727199354318,-0.02179176755447942,-2.964326069410815,-2.612187247780468,0.0
2019-05-30,1.0,-0.0,-1.468188049350859,-0.015966454318200145,-2.962906217240545,-2.616724457705024,0.0
2019-05-31,1.0,-0.0,-1.4671609315819163,-0.014908534128455154,-2.957933757756467,-2.6186638729954064,0.0
2019-06-03,1.0,-0.0,-1.4501469770398028,-0.03598951298959244,-2.9150711051084452,-2.5435767061253673,0.0
2019-06-04,1.0,-0.0,-1.4288092595528776,-0.04106548279689234,-2.922863485016648,-2.53496115427303,0.0
2019-06-05,1.0,-0.0,-1.369220044922934,-0.07644644101928588,-2.883432731779103,-2.416156765548757,0.0
2019-06-06,1.0,-0.0,-1.4013045503960242,-0.03393384065848734,-2.871796862866905,-2.45822332660351,0.0
2019-06-07,1.0,-0.0,-1.4319701446120354,-0.040273674389675,-2.8520447830819466,-2.4505520136837196,0.0
2019-06-10,1.0,-0.0,-1.4437183975106962,-0.03298327499027616,-2.8343057176196034,-2.467989109295994,0.0
2019-06-11,1.0,-0.0,-1.4459225440806047,-0.11405856423173805,-2.8480793450881614,-2.4634760705289676,0.0
2019-06-12,1.0,-0.0,-1.445546112684923,-0.12000314762354422,-2.84466477809254,-2.4587661315706644,0.0
2019-06-13,1.0,-0.0,-1.4663765822784807,-0.13662974683544302,-2.842009493670886,-2.466376582278481,0.0
2019-06-14,1.0,-0.0,-1.4481805983108376,-0.14389454574157393,-2.8454495224563896,-2.455758149814508,0.0
2019-06-17,1.0,-0.0,-1.4388994008199305,-0.14624724061810154,-2.843818984547461,-2.454903815830968,0.0
2019-06-18,1.0,-0.0,-1.4392398075861526,-0.15006702941408404,-2.840391136345714,-2.45619430644271,0.0
2019-06-19,1.0,-0.0,-1.3801123946300342,-0.19356852950359035,-2.804402123009678,-2.4270995941305027,0.0
2019-06-20,1.0,-0.0,-1.3866322297879001,-0.18940283321593487,-2.8139625890271587,-2.4365657039993738,0.0
2019-06-21,1.0,-0.0,-1.3982778864970646,-0.18927592954990216,-2.8017221135029353,-2.438512720156556,0.0
2019-06-24,1.0,-0.0,-1.3818381602699945,-0.20006278941998273,-2.795306490856291,-2.471470057295346,0.0
2019-06-25,1.0,-0.0,-1.3229611236129433,-0.20307286412663922,-2.778070924187165,-2.4556529836269108,0.0
2019-06-26,1.0,-0.0,-1.3175009701202949,-0.18377958866899496,-2.7650756693830036,-2.494606131160264,0.0
2019-06-27,1.0,-0.0,-1.304408677396781,-0.20488297955057924,-2.7673586812845037,-2.498717051551201,0.0
2019-06-28,1.0,-0.0,-1.2602920615193414,-0.2164828336181451,-2.7905856765574026,-2.50015535187199,0.0
2019-07-01,1.0,-0.0,-1.232176069435834,-0.2352758834469932,-2.8035492870427774,-2.4784562926224427,0.0
2019-07-02,1.0,-0.0,-1.2409322426300355,-0.22557493440345733,-2.785074857231054,-2.465658280598858,0.0
2019-07-03,1.0,-0.0,-1.2615087040618955,-0.21106382978723404,-2.7839845261121856,-2.4803868471953576,0.0
2019-07-05,1.0,-0.0,-1.2863073729530252,-0.1906665641577612,-2.7500576612593224,-2.461213192896133,0.0
2019-07-08,1.0,-0.0,-1.2767658135423872,-0.2025209438167704,-2.751287372223503,-2.4552301898393667,0.0
2019-07-09,1.0,-0.0,-1.2696879073690668,-0.199447895100069,-2.7474120082815734,-2.4515757994018865,0.0
2019-07-10,1.0,-0.0,-1.2791465193030933,-0.2034691841277151,-2.7449535651239545,-2.4476936065699597,0.0
2019-07-11,1.0,-0.0,-1.262105424456022,-0.2265553171927674,-2.7437174379405453,-2.4292828685258967,0.0
2019-07-12,1.0,-0.0,-1.2552198852772465,-0.2325812619502868,-2.746156787762906,-2.414225621414914,0.0
2019-07-15,1.0,-0.0,-1.278177641653905,-0.2610260336906585,-2.7394333843797853,-2.3783307810107197,0.0
2019-07-16,1.0,-0.0,-1.2737083811710679,-0.3078453884424034,-2.7303482587064676,-2.342058936088787,0.0
2019-07-17,1.0,-0.0,-1.2889841537166042,-0.3016918012707648,-2.7277807548036437,-2.3367526601852564,0.0
2019-07-18,1.0,-0.0,-1.2999843431971194,-0.30233286362924694,-2.813684045717865,-2.412478471896039,0.0
2019-07-19,1.0,-0.0,-1.3096418732782371,-0.30672963400236125,-2.8388036206218024,-2.4157418339236525,0.0
2019-07-22,1.0,-0.0,-1.2929029195347732,-0.2869689057678613,-2.857188068676319,-2.4750375820871904,0.0
2019-07-23,1.0,-0.0,-1.2995643564356436,-0.2800792079207921,-2.855762376237624,-2.4853069306930693,0.0
2019-07-24,1.0,-0.0,-1.2908135247509218,-0.30595434219816425,-2.811641954969797,-2.4365733113673804,0.0
2019-07-25,1.0,-0.0,-1.1347282109281118,-0.13479889729271222,-2.583727998869018,-2.2153813529370185,0.0
2019-07-26,1.0,-0.0,-0.9381195933573278,-0.0,-2.344509692492265,-2.031697922586348,0.0
2019-07-29,1.0,-0.0,-0.9359556227937469,-0.0,-2.334467977811397,-2.03315683308119,0.0
2019-07-30,1.0,-0.0,-0.9262577532736044,-0.0,-2.306685044796692,-2.0323288014535428,0.0
2019-07-31,1.0,-0.0,-1.0354890092386109,-0.0,-2.319974514176489,-2.0159286396941702,0.0
2019-08-01,1.0,-0.0,-1.0408787010506209,-0.0,-2.3155682903533905,-2.0109519261381728,0.0
2019-08-02,1.0,-0.0,-1.03253326542306,-0.0,-2.3201120519513596,-2.0139428280384544,0.0
2019-08-05,1.0,-0.0,-1.0256166381332827,-0.0,-2.321159089468011,-1.9940396931076025,0.0
2019-08-06,1.0,-0.0,-1.015328285962517,-0.0,-2.220305324562492,-1.9702122378056346,0.0
2019-08-07,1.0,-0.0,-1.0236943307281974,-0.0,-2.210395732539387,-1.9686143158417069,0.0
2019-08-08,1.0,-0.0,-1.0153731713364742,-0.0,-2.207785767418795,-1.9757004711133153,0.0
2019-08-09,1.0,-0.0,-1.0356763511402687,-0.0,-2.2422368009996876,-1.9701343330209309,0.0
2019-08-12,1.0,-0.0,-1.0256410256410255,-0.0,-2.3932899604541396,-1.959497384870519,0.0
2019-08-13,1.0,-0.0,-1.0586876783045782,-0.028800434723542996,-2.5958429561200926,-2.1092922157315583,0.0
2019-08-14,1.0,-0.0,-1.0858034321372854,-0.025164484840263176,-2.5743742793189988,-2.0975378145560604,0.0
2019-08-15,1.0,-0.0,-1.1191881674073092,-0.03906612721363667,-2.509783113351463,-1.964515487165882,0.0
2019-08-16,1.0,-0.0,-1.1723284280016504,-0.0486177967267226,-2.570554256635951,-2.0851327190207676,0.0
2019-08-19,1.0,-0.0,-1.2706085455330167,-0.16084016688246297,-2.5832254351891812,-2.1784635304272766,0.0
2019-08-20,1.0,-0.0,-1.2747938329150235,-0.1409107206884188,-2.5868053065614918,-2.1684474722122626,0.0
2019-08-21,1.0,-0.0,-1.3027516239690535,-0.18903729654769724,-2.6395883512152403,-2.1673600467119187,0.0
2019-08-22,1.0,-0.0,-1.3102346190164889,-0.16110990048667104,-2.624827486017288,-2.1675019975303265,0.0
2019-08-23,1.0,-0.0,-1.327278097769901,-0.18047555752473785,-2.689189189189189,-2.187490769457982,0.0
2019-08-26,1.0,-0.0,-1.2833866744253712,-0.17202502182135584,-2.6740616816991567,-2.1443846377654934,0.0
2019-08-27,1.0,-0.0,-1.2855168400378263,-0.16578162508183603,-2.6787662762784605,-2.1443223976140247,0.0
2019-08-28,1.0,-0.0,-1.279674560511405,-0.1678773790498329,-2.6810983582740087,-2.135696643905274,0.0
2019-08-29,1.0,-0.0,-1.269820507230579,-0.16692100864762735,-2.689266768403459,-2.1408327883148024,0.0
2019-08-30,1.0,-0.0,-1.2451249458327314,-0.1684963166257403,-2.690307670085223,-2.1184457605084503,0.0
2019-09-03,1.0,-0.0,-1.256375063208842,-0.19063786751426715,-2.6665462688723545,-2.1103084591490284,0.0
2019-09-04,1.0,-0.0,-1.2022676066574607,-0.21498655425539648,-2.6954720546551347,-2.1552438403953778,0.0
2019-09-05,1.0,-0.0,-1.2468238231622235,-0.21583314973929643,-2.756921495189836,-2.124256444150694,0.0
2019-09-06,1.0,-0.0,-1.2378686964795433,-0.21796091634340922,-2.763887872355998,-2.0993193295762276,0.0
2019-09-09,1.0,-0.0,-1.2286824547254196,-0.21592492118190482,-2.7729305667570934,-2.1143045677835617,0.0
2019-09-10,1.0,-0.0,-1.3319148936170213,-0.07249240121580547,-2.8247720364741644,-2.369528875379939,0.0
2019-09-11,1.0,-0.0,-1.345726039920768,-0.017903397836355327,-2.8329270150845653,-2.4219107115648333,0.0
2019-09-12,1.0,-0.0,-1.2837600305693542,-0.04837600305693542,-2.8688574703859384,-2.4413450515857855,0.0
2019-09-13,1.0,-0.0,-1.2851783800336853,-0.03238401469912724,-2.8737559332414633,-2.4644771091716424,0.0
