Date,GD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.19734345351043645,-0.48028970788678943,-0.0,-0.5419461741988935,-0.4530026458561617,0.0
2018-11-01,1.0,-0.18862786972770956,-0.48667912439935934,-0.0,-0.5412973838761346,-0.45290977042178326,0.0
2018-11-02,1.0,-0.1874547453672665,-0.4972243825256778,-0.0,-0.5408029177505431,-0.4562739681943737,0.0
2018-11-05,1.0,-0.18705421783664933,-0.4982302783289537,-0.0,-0.5408108542929158,-0.45527430685901216,0.0
2018-11-06,1.0,-0.1870206489675516,-0.49801555376776613,-0.0,-0.5409493161705551,-0.4556717618664521,0.0
2018-11-07,1.0,-0.188486611712731,-0.5008350843165777,-0.0,-0.545768008189214,-0.4587306718388018,0.0
2018-11-08,1.0,-0.1751854132640767,-0.500468553374923,-0.0,-0.5409247904897052,-0.46086909957428585,0.0
2018-11-09,1.0,-0.17506425358749197,-0.5003748125937032,-0.0,-0.5410687513386164,-0.46072499464553435,0.0
2018-11-12,1.0,-0.1748912434279004,-0.48664229096052736,-0.0,-0.5482398782993941,-0.4590995222717446,0.0
2018-11-13,1.0,-0.16268272623564056,-0.4835645875892075,-0.0,-0.5500225506062134,-0.4567691613827501,0.0
2018-11-14,1.0,-0.16260744985673353,-0.483630478616152,-0.0,-0.5500371431603523,-0.45680781067600557,0.0
2018-11-15,1.0,-0.1621177592877206,-0.48439238963379083,-0.0,-0.5527054957867401,-0.45065981239069375,0.0
2018-11-16,1.0,-0.1617643165391438,-0.4824336130894072,-0.0,-0.5519578512615498,-0.45135156601625587,0.0
2018-11-19,1.0,-0.1613842772791061,-0.48264357772658667,-0.0,-0.5522546138162947,-0.4515052823893876,0.0
2018-11-20,1.0,-0.1478403124092984,-0.47932663130953324,-0.0,-0.5541571017704953,-0.45724161587376977,0.0
2018-11-21,1.0,-0.14935712411440566,-0.475780635003936,-0.0,-0.5532143794279717,-0.4456310679611651,0.0
2018-11-23,1.0,-0.14999606722424685,-0.4708056946592905,-0.0,-0.5550457512912613,-0.44600298890957235,0.0
2018-11-26,1.0,-0.14891495447269676,-0.47841717179668847,-0.0,-0.5530714529376264,-0.44364848198588264,0.0
2018-11-27,1.0,-0.14368627450980392,-0.4798954248366013,-0.0,-0.5503267973856208,-0.4404705882352941,0.0
2018-11-28,1.0,-0.1431522790867962,-0.4833808415492037,-0.0,-0.5488375742043463,-0.43976045398676744,0.0
2018-11-29,1.0,-0.1305996312358792,-0.4774456592307892,-0.0,-0.5469654867946088,-0.44191965097255037,0.0
2018-11-30,1.0,-0.13073847112588283,-0.4777212297465725,-0.0,-0.5479331117573744,-0.4402264229331117,0.0
2018-12-03,1.0,-0.1317752879091169,-0.47812410637689445,-0.0,-0.5487040840200692,-0.44105337042140014,0.0
2018-12-04,1.0,-0.11995623746385684,-0.49053114173330903,-0.0,-0.5499492041991195,-0.4444762822683581,0.0
2018-12-06,1.0,-0.11499290963001162,-0.4759056336212453,-0.0,-0.5507283743715354,-0.4367152249581024,0.0
2018-12-07,1.0,-0.1108501522737831,-0.47731378722964946,-0.0,-0.5522892685696588,-0.4404583698962473,0.0
2018-12-10,1.0,-0.09882304674478833,-0.47855073207005305,-0.0,-0.553527013513167,-0.43326751967999183,0.0
2018-12-11,1.0,-0.12196570602210517,-0.4763712426402231,-0.0,-0.5677874186550976,-0.4162534862101023,0.0
2018-12-12,1.0,-0.12251116907264417,-0.47625442243627814,-0.0,-0.567853730341141,-0.4158252201533972,0.0
2018-12-13,1.0,-0.12185047501032631,-0.47248038000826104,-0.0,-0.5730586534489881,-0.4141883519206939,0.0
2018-12-14,1.0,-0.12461292320396368,-0.46498245251857967,-0.0,-0.5768734516928159,-0.4140431461601982,0.0
2018-12-17,1.0,-0.11653458213256483,-0.46444009880609305,-0.0,-0.5711198023878139,-0.4210065870728695,0.0
2018-12-18,1.0,-0.1146642655003859,-0.4647028556727554,-0.0,-0.5724980704913816,-0.42081296629791615,0.0
2018-12-19,1.0,-0.11354397159471004,-0.4651108938403746,-0.0,-0.5731230381310143,-0.42116502855966653,0.0
2018-12-20,1.0,-0.11383722125166994,-0.4624910081183846,-0.0,-0.5729370054465113,-0.4198694892611243,0.0
2018-12-21,1.0,-0.11182723911257189,-0.4626129827444535,-0.0,-0.5743118323746919,-0.419063270336894,0.0
2018-12-24,1.0,-0.10682545780509667,-0.4581380458445384,-0.0,-0.5739787424766295,-0.4222307593802023,0.0
2018-12-26,1.0,-0.10744453490738855,-0.4625483411357622,-0.0,-0.560553633217993,-0.4137237940158763,0.0
2018-12-27,1.0,-0.08279385867003994,-0.4463377731478037,-0.0,-0.5269241262990798,-0.4242875213929608,0.0
2018-12-28,1.0,-0.08472512178148922,-0.4450243562978427,-0.0,-0.5286062232826324,-0.42698081320210757,0.0
2018-12-31,1.0,-0.0844083215271046,-0.4458280515994333,-0.0,-0.5284716526234683,-0.42681380955931697,0.0
2019-01-02,1.0,-0.0843939544595804,-0.4459083225614,-0.0,-0.5287362036392562,-0.42679228398130653,0.0
2019-01-03,1.0,-0.08793420464145504,-0.4446156139740595,-0.0,-0.5310092928489788,-0.4211598668190628,0.0
2019-01-04,1.0,-0.08087469628601181,-0.4464223731839143,-0.0,-0.5293053007388309,-0.42269549263648537,0.0
2019-01-07,1.0,-0.07426398429833168,-0.43535328753680075,-0.0,-0.5285819430814523,-0.4151864573110893,0.0
2019-01-08,1.0,-0.0759639410121993,-0.42807799715839495,-0.0,-0.5322620155798343,-0.41335554357944243,0.0
2019-01-09,1.0,-0.07399432318684546,-0.42084271312518357,-0.0,-0.5331065870607811,-0.4189585984144074,0.0
2019-01-10,1.0,-0.0733774185647808,-0.42267940240019597,-0.0,-0.5328434974283615,-0.42025471467058534,0.0
2019-01-11,1.0,-0.07540227629513344,-0.41446722919937207,-0.0,-0.5348802982731554,-0.42815443485086346,0.0
2019-01-14,1.0,-0.07553471011467722,-0.4140903175109889,-0.0,-0.5338260933624733,-0.43218819831544825,0.0
2019-01-15,1.0,-0.0725175822554468,-0.40945753209068997,-0.0,-0.5352136920277382,-0.4418678994737618,0.0
2019-01-16,1.0,-0.061968228987360444,-0.409973933998918,-0.0,-0.5315251069689667,-0.45558943589239165,0.0
2019-01-17,1.0,-0.06668630917305049,-0.40291691219799647,-0.0,-0.5297092909055195,-0.4560007857002554,0.0
2019-01-18,1.0,-0.0677593196875309,-0.4035647186789281,-0.0,-0.5310491446652823,-0.46969247503213685,0.0
2019-01-22,1.0,-0.0,-0.3850175075208364,-0.0,-0.6167825615229078,-0.46402327760516837,0.0
2019-01-23,1.0,-0.0,-0.363315304635598,-0.0,-0.6237929416413525,-0.48257637499691286,0.0
2019-01-24,1.0,-0.0,-0.35277853210556204,-0.0,-0.6406300145653838,-0.4753252524255067,0.0
2019-01-25,1.0,-0.0,-0.3209787782625942,-0.0,-0.6846489488298295,-0.4735719952399841,0.0
2019-01-28,1.0,-0.0,-0.3201282683769117,-0.0,-0.676245683275777,-0.4703009373458313,0.0
2019-01-29,1.0,-0.0,-0.30164646639184417,-0.0,-0.676162030065908,-0.4906321739774382,0.0
2019-01-30,1.0,-0.0,-0.2986797453617696,-0.0,-0.6774169577171733,-0.5009288845953779,0.0
2019-01-31,1.0,-0.0,-0.3009735260517558,-0.0,-0.6226344807033228,-0.5599016540008941,0.0
2019-02-01,1.0,-0.0,-0.2981802939145872,-0.0,-0.6039550251504093,-0.5635910839333268,0.0
2019-02-04,1.0,-0.0,-0.3028186395498075,-0.0,-0.6107463718037318,-0.5545710336657123,0.0
2019-02-05,1.0,-0.0,-0.3265565122181855,-0.0,-0.626387299059374,-0.5354849947742994,0.0
2019-02-06,1.0,-0.0,-0.32865616588575414,-0.0,-0.618582394576812,-0.5450603130296082,0.0
2019-02-07,1.0,-0.0,-0.3268276876293028,-0.0,-0.6166903462199955,-0.5490665270819313,0.0
2019-02-08,1.0,-0.0,-0.3296782895394145,-0.0,-0.6319062843440904,-0.5361674492956339,0.0
2019-02-11,1.0,-0.0,-0.3340555348026398,-0.0,-0.6229610260241564,-0.5333333333333333,0.0
2019-02-12,1.0,-0.0,-0.32946606786427146,-0.0,-0.6308383233532935,-0.5347055888223553,0.0
2019-02-13,1.0,-0.0,-0.3383651878836269,-0.0,-0.6271271021508059,-0.5296421977144568,0.0
2019-02-14,1.0,-0.0,-0.3353810808111078,-0.0,-0.6303566077314953,-0.531515333133553,0.0
2019-02-15,1.0,-0.0,-0.32089068422102535,-0.0,-0.6361210851785358,-0.5365050867743866,0.0
2019-02-19,1.0,-0.0,-0.3194905731052566,-0.0,-0.6400299662879261,-0.5376701211137471,0.0
2019-02-20,1.0,-0.0,-0.3243668514910835,-0.0,-0.6388930516009791,-0.5343673510165343,0.0
2019-02-21,1.0,-0.0,-0.3146830449654209,-0.0,-0.641300277132799,-0.5406835942376351,0.0
2019-02-22,1.0,-0.0,-0.31349851238842913,-0.0,-0.6412230917318799,-0.5454909118183864,0.0
2019-02-25,1.0,-0.0,-0.3118233761026463,-0.0,-0.6457748596631916,-0.5484161988773055,0.0
2019-02-26,1.0,-0.0,-0.31638714185884,-0.0,-0.6315264051113108,-0.5478436657681941,0.0
2019-02-27,1.0,-0.0,-0.32668734677540406,-0.0,-0.6291839695802272,-0.5457547405813779,0.0
2019-02-28,1.0,-0.0,-0.3264769912168756,-0.0,-0.6286565072692241,-0.5471811425568651,0.0
2019-03-01,1.0,-0.0,-0.3305307409353653,-0.0,-0.6326101644020719,-0.5391487125591172,0.0
2019-03-04,1.0,-0.0,-0.32456645229098374,-0.0,-0.6282125071945146,-0.5496609193964115,0.0
2019-03-05,1.0,-0.0,-0.3174977425504164,-0.0,-0.6368014447677336,-0.553978127821812,0.0
2019-03-06,1.0,-0.0,-0.31591359542386915,-0.0,-0.6443212323440126,-0.5485837577460548,0.0
2019-03-07,1.0,-0.0,-0.30932999373825926,-0.0,-0.6533249843456481,-0.542041327489042,0.0
2019-03-08,1.0,-0.0,-0.3015314205245555,-0.0,-0.6693992506349485,-0.5437422988910403,0.0
2019-03-11,1.0,-0.0,-0.29750183502493105,-0.0,-0.660659596547622,-0.57290743881141,0.0
2019-03-12,1.0,-0.0,-0.2829076620825148,-0.0,-0.6714974612813513,-0.5970709055188427,0.0
2019-03-13,1.0,-0.0,-0.2931515974481822,-0.0,-0.6733109579564961,-0.5956291153185929,0.0
2019-03-14,1.0,-0.0,-0.29375144108830986,-0.0,-0.6698947044808239,-0.598288627571542,0.0
2019-03-15,1.0,-0.0,-0.29542772104479914,-0.0,-0.668086416585416,-0.6023246266741931,0.0
2019-03-18,1.0,-0.0,-0.30737027082902624,-0.0,-0.6701984701261112,-0.6066776927847839,0.0
2019-03-19,1.0,-0.0,-0.31062825731843285,-0.0,-0.6664505924754323,-0.6158114450177612,0.0
2019-03-20,1.0,-0.0,-0.3172687636250389,-0.0,-0.6583878334890482,-0.6195889131111804,0.0
2019-03-21,1.0,-0.0,-0.3166878518249501,-0.0,-0.6580196632856883,-0.6193934991828582,0.0
2019-03-22,1.0,-0.0,-0.3157990535129232,-0.0,-0.6708357168859536,-0.6136044516095481,0.0
2019-03-25,1.0,-0.0,-0.283896990381632,-0.0,-0.687299617333747,-0.6143861826455683,0.0
2019-03-26,1.0,-0.0,-0.2970826411960133,-0.0,-0.67906457641196,-0.6193677325581396,0.0
2019-03-27,1.0,-0.0,-0.2797304302747538,-0.0,-0.6901762571280456,-0.6221358216692587,0.0
2019-03-28,1.0,-0.0,-0.2807472083322538,-0.0,-0.6883954711506076,-0.6217322589838589,0.0
2019-03-29,1.0,-0.0,-0.28354108896778707,-0.0,-0.6871744369865499,-0.6208308497680566,0.0
2019-04-01,1.0,-0.0,-0.28473591366607864,-0.0,-0.6846529002801701,-0.6247794956936806,0.0
2019-04-02,1.0,-0.0,-0.2864252572643148,-0.0,-0.685113662873584,-0.6205189351719848,0.0
2019-04-03,1.0,-0.0,-0.28408061887143926,-0.0,-0.681586504876976,-0.6215880572300846,0.0
2019-04-04,1.0,-0.0,-0.2804906511760587,-0.0,-0.694769326521615,-0.6180337646845259,0.0
2019-04-05,1.0,-0.0,-0.27850205162831765,-0.0,-0.6947748402846309,-0.6237209785487976,0.0
2019-04-08,1.0,-0.0,-0.2829797167609068,-0.0,-0.6935985889920631,-0.6171862841728485,0.0
2019-04-09,1.0,-0.0,-0.2811356499623699,-0.0,-0.69478109672229,-0.6192614122959541,0.0
2019-04-10,1.0,-0.0,-0.25932403930243325,-0.0,-0.668424301661608,-0.644374710633263,0.0
2019-04-11,1.0,-0.0,-0.24564424114714498,-0.0,-0.6972811841496634,-0.6268438094259136,0.0
2019-04-12,1.0,-0.0,-0.23482822726462424,-0.0,-0.6896630758652303,-0.6221763822038862,0.0
2019-04-15,1.0,-0.0,-0.23254268479705553,-0.0,-0.7022032512013087,-0.6212299355894081,0.0
2019-04-16,1.0,-0.0,-0.24485838224036743,-0.0,-0.6934422046440418,-0.6133707578463894,0.0
2019-04-17,1.0,-0.0,-0.24391053464739826,-0.0,-0.6889138538528315,-0.6204105601797477,0.0
2019-04-18,1.0,-0.0,-0.23734096367073731,-0.0,-0.6862960502784732,-0.6311890041387768,0.0
2019-04-22,1.0,-0.0,-0.23112638842572403,-0.0,-0.6945591668163045,-0.6395351820024113,0.0
2019-04-23,1.0,-0.0,-0.22805262752942987,-0.0,-0.6965453566207587,-0.6400964325100664,0.0
2019-04-24,1.0,-0.0,-0.23438424913138592,-0.0,-0.7067816239866168,-0.6325054690516021,0.0
2019-04-25,1.0,-0.0,-0.22869365770687833,-0.0,-0.7111305826869058,-0.6372960853542252,0.0
2019-04-26,1.0,-0.0,-0.2287214777254618,-0.0,-0.7002897500905468,-0.6580690226108552,0.0
2019-04-29,1.0,-0.0,-0.23049682055523962,-0.0,-0.699245204983715,-0.6551724137931035,0.0
2019-04-30,1.0,-0.0,-0.22832325112455404,-0.0,-0.6977405511607465,-0.6591437878082829,0.0
2019-05-01,1.0,-0.0,-0.23163637303823978,-0.0,-0.6973912144168369,-0.6564883522506917,0.0
2019-05-02,1.0,-0.0,-0.23886964165675578,-0.0,-0.6825327059310202,-0.6640467449195926,0.0
2019-05-03,1.0,-0.0,-0.2286734456260188,-0.0,-0.6910916194468162,-0.6675981267303165,0.0
2019-05-06,1.0,-0.0,-0.2159772492244054,-0.0,-0.691028955532575,-0.6783092037228542,0.0
2019-05-07,1.0,-0.0,-0.2149498915177188,-0.0,-0.6908254985019113,-0.6771618968901746,0.0
2019-05-08,1.0,-0.0,-0.224031007751938,-0.0,-0.6860981912144702,-0.6738501291989665,0.0
2019-05-09,1.0,-0.0,-0.22488495941264672,-0.0,-0.680652499870741,-0.6796442789928132,0.0
2019-05-10,1.0,-0.0,-0.22341473531394204,-0.0,-0.698683050759579,-0.6702960543371183,0.0
2019-05-13,1.0,-0.0,-0.22259386019498026,-0.0,-0.6992843808338518,-0.6709707529558183,0.0
2019-05-14,1.0,-0.0,-0.23426609266092663,-0.0,-0.6795817958179582,-0.6487033620336203,0.0
2019-05-15,1.0,-0.0,-0.2345191716218987,-0.0,-0.6887943407832683,-0.639737543571868,0.0
2019-05-16,1.0,-0.0,-0.23607943625880848,-0.0,-0.6847661755285075,-0.6416143497757848,0.0
2019-05-17,1.0,-0.0,-0.23349419858301673,-0.0,-0.689521511448814,-0.6439829551288633,0.0
2019-05-20,1.0,-0.0,-0.23902815271885844,-0.0,-0.6876719372670008,-0.6443244632986245,0.0
2019-05-21,1.0,-0.0,-0.24407399773265998,-0.0,-0.6840152530145316,-0.6484592394104916,0.0
2019-05-22,1.0,-0.0,-0.24155884323934224,-0.0,-0.6863755863704314,-0.6495437909170576,0.0
2019-05-23,1.0,-0.0,-0.24682484478450165,-0.0,-0.6849576216606126,-0.6444083777726253,0.0
2019-05-24,1.0,-0.0,-0.2551353029440679,-0.0,-0.6890619340818543,-0.6428571428571428,0.0
2019-05-28,1.0,-0.0,-0.25338851526125195,-0.0,-0.6884376616658044,-0.6448008277289188,0.0
2019-05-29,1.0,-0.0,-0.2678516228748068,-0.0,-0.6866821226172076,-0.6214322514167955,0.0
2019-05-30,1.0,-0.0,-0.26727244645799014,-0.0,-0.6848743822075783,-0.6219882619439868,0.0
2019-05-31,1.0,-0.0,-0.27888905985536233,-0.0,-0.6810791403805713,-0.6045289018823409,0.0
2019-06-03,1.0,-0.0,-0.2841042678251981,-0.0,-0.6884487605417838,-0.5830564784053156,0.0
2019-06-04,1.0,-0.0,-0.28182818537758786,-0.0,-0.6738746577270517,-0.603372828006244,0.0
2019-06-05,1.0,-0.0,-0.2948432196950509,-0.0,-0.6658477280786181,-0.5721088090775543,0.0
2019-06-06,1.0,-0.0,-0.2876862345600408,-0.0,-0.7038074621163886,-0.5553037055902204,0.0
2019-06-07,1.0,-0.0,-0.29337098087098085,-0.0,-0.6974969474969475,-0.5529100529100529,0.0
2019-06-10,1.0,-0.0,-0.2955504703788457,-0.0,-0.6942028985507247,-0.5528349860157641,0.0
2019-06-11,1.0,-0.0,-0.29793577981651376,-0.0,-0.7028797145769622,-0.547604485219164,0.0
2019-06-12,1.0,-0.0,-0.3077395106236097,-0.0,-0.7105417913119071,-0.5385441435913171,0.0
2019-06-13,1.0,-0.0,-0.31296656099805703,-0.0,-0.7106043562736476,-0.5329532672052356,0.0
2019-06-14,1.0,-0.0,-0.3133210652762869,-0.0,-0.7076368655114247,-0.5348872872258856,0.0
2019-06-17,1.0,-0.0,-0.3119554385875259,-0.0,-0.7115006260060812,-0.5316707974550936,0.0
2019-06-18,1.0,-0.0,-0.31325054933823904,-0.0,-0.7111502887219583,-0.530660738923808,0.0
2019-06-19,1.0,-0.0,-0.2974323669649915,-0.0,-0.7165914480226422,-0.5357352303730335,0.0
2019-06-20,1.0,-0.0,-0.30185501773366336,-0.0,-0.7134035875583681,-0.5363221147712485,0.0
2019-06-21,1.0,-0.0,-0.29932827402317713,-0.0,-0.7300276894677469,-0.5344836427033125,0.0
2019-06-24,1.0,-0.0,-0.2975100648767854,-0.0,-0.7304151601405237,-0.5363745929174039,0.0
2019-06-25,1.0,-0.0,-0.2918493449221855,-0.0,-0.7354562469553624,-0.5365997487372767,0.0
2019-06-26,1.0,-0.0,-0.2899245883137537,-0.0,-0.7202585543528446,-0.5548145488123942,0.0
2019-06-27,1.0,-0.0,-0.28703418540190945,-0.0,-0.71720049276255,-0.5622369366594805,0.0
2019-06-28,1.0,-0.0,-0.2590565746878372,-0.0,-0.7446945172396074,-0.5654642618570475,0.0
2019-07-01,1.0,-0.0,-0.26226764842181144,-0.0,-0.7381957674682045,-0.5740950517481077,0.0
2019-07-02,1.0,-0.0,-0.2645295736962618,-0.0,-0.7337209601481901,-0.574493812549847,0.0
2019-07-03,1.0,-0.0,-0.25968653648509765,-0.0,-0.7400308324768756,-0.569655704008222,0.0
2019-07-05,1.0,-0.0,-0.2627958314081832,-0.0,-0.7336362236254429,-0.5704348272498588,0.0
2019-07-08,1.0,-0.0,-0.26326190170665986,-0.0,-0.7308353650712178,-0.5723084819709996,0.0
2019-07-09,1.0,-0.0,-0.260014865315119,-0.0,-0.7281441422969475,-0.5748519875951508,0.0
2019-07-10,1.0,-0.0,-0.2846383619699252,-0.0,-0.7011667390027828,-0.5672598228190662,0.0
2019-07-11,1.0,-0.0,-0.29156223893065997,-0.0,-0.672413356623883,-0.5676058833953571,0.0
2019-07-12,1.0,-0.0,-0.29768851837817356,-0.0,-0.6519388657319692,-0.5766073007452318,0.0
2019-07-15,1.0,-0.0,-0.3041983671612365,-0.0,-0.6495462932537978,-0.5738948006976216,0.0
2019-07-16,1.0,-0.0,-0.2980222777904069,-0.0,-0.6435553534894295,-0.5842742037331717,0.0
2019-07-17,1.0,-0.0,-0.2937542550240803,-0.0,-0.6409390050177766,-0.586827706195315,0.0
2019-07-18,1.0,-0.0,-0.29456037455634704,-0.0,-0.634203438467541,-0.5884159387821885,0.0
2019-07-19,1.0,-0.0,-0.29808490827188766,-0.0,-0.6326345723129577,-0.5858268112841936,0.0
2019-07-22,1.0,-0.0,-0.2847505412072698,-0.0,-0.6279011226904294,-0.6045914514423804,0.0
2019-07-23,1.0,-0.0,-0.28686873772720406,-0.0,-0.6287447761945522,-0.6018830874578319,0.0
2019-07-24,1.0,-0.0,-0.28803637825344186,-0.0,-0.626117978092654,-0.598155964224701,0.0
2019-07-25,1.0,-0.0,-0.28240787227633296,-0.0,-0.6325936338989858,-0.5953157947585099,0.0
2019-07-26,1.0,-0.0,-0.28153734372259664,-0.0,-0.6324505800115251,-0.5914363741136973,0.0
2019-07-29,1.0,-0.0,-0.2806089180919898,-0.0,-0.6344735918142148,-0.5927922957315545,0.0
2019-07-30,1.0,-0.0,-0.2799337731731179,-0.0,-0.6336201490103606,-0.5950630910869729,0.0
2019-07-31,1.0,-0.0,-0.27552710843373496,-0.0,-0.6362449799196787,-0.5982429718875503,0.0
2019-08-01,1.0,-0.0,-0.27843363809906563,-0.0,-0.6356374962322918,-0.5977343514518236,0.0
2019-08-02,1.0,-0.0,-0.2745841917491583,-0.0,-0.6318526707200643,-0.6059996985076127,0.0
2019-08-05,1.0,-0.0,-0.2731495430350507,-0.0,-0.6323440795420308,-0.6053028020488098,0.0
2019-08-06,1.0,-0.0,-0.2755956534742299,-0.0,-0.6146196789951152,-0.6020586182833217,0.0
2019-08-07,1.0,-0.0,-0.28021264912893723,-0.0,-0.6154345330205161,-0.6002346128887336,0.0
2019-08-08,1.0,-0.0,-0.28629464396979293,-0.0,-0.6138872965630686,-0.5921541260623583,0.0
2019-08-09,1.0,-0.0,-0.28165162701668034,-0.0,-0.6074775648196484,-0.5967633678872398,0.0
2019-08-12,1.0,-0.0,-0.27850365144815936,-0.0,-0.6212678225445875,-0.584206865716131,0.0
2019-08-13,1.0,-0.0,-0.2796269656232948,-0.0,-0.6194503695619823,-0.5812044248226599,0.0
2019-08-14,1.0,-0.0,-0.2839610036126095,-0.0,-0.6120156381451972,-0.5783886771910725,0.0
2019-08-15,1.0,-0.0,-0.3029917561584188,-0.0,-0.6071087844614594,-0.5361432520364979,0.0
2019-08-16,1.0,-0.0,-0.30293024165932886,-0.0,-0.6118041287545251,-0.5312347128461011,0.0
2019-08-19,1.0,-0.0,-0.29300124411484885,-0.0,-0.6183494743004903,-0.5280901617349304,0.0
2019-08-20,1.0,-0.0,-0.29245329040441,-0.0,-0.6185911507878433,-0.5280989316552027,0.0
2019-08-21,1.0,-0.0,-0.2967185558722502,-0.0,-0.621647299568808,-0.5177470827547564,0.0
2019-08-22,1.0,-0.0,-0.29859100090039664,-0.0,-0.6126347553111234,-0.5222787336042635,0.0
2019-08-23,1.0,-0.0,-0.29995618945626246,-0.0,-0.6138830745266027,-0.5201041717373315,0.0
2019-08-26,1.0,-0.0,-0.29399816220921793,-0.0,-0.61041253566765,-0.513735067949896,0.0
2019-08-27,1.0,-0.0,-0.2923441161549054,-0.0,-0.6072524339864227,-0.516246708380644,0.0
2019-08-28,1.0,-0.0,-0.2885743956335885,-0.0,-0.6125775835003743,-0.5138744656700558,0.0
2019-08-29,1.0,-0.0,-0.2911319116086075,-0.0,-0.6118160764257454,-0.5094567210267297,0.0
2019-08-30,1.0,-0.0,-0.28841191366212465,-0.0,-0.6143976847944048,-0.5088870131436151,0.0
2019-09-03,1.0,-0.0,-0.29638112688960144,-0.0,-0.6076861875256165,-0.5069074426790751,0.0
2019-09-04,1.0,-0.0,-0.296117791647589,-0.0,-0.6074655999228861,-0.5062293659782635,0.0
2019-09-05,1.0,-0.0,-0.2990375360923965,-0.0,-0.6078440808469683,-0.4992540904716073,0.0
2019-09-06,1.0,-0.0,-0.2978820478340217,-0.0,-0.6173038132744214,-0.4861204495245414,0.0
2019-09-09,1.0,-0.0,-0.30149246568768595,-0.0,-0.614454362222862,-0.4835396871100873,0.0
2019-09-10,1.0,-0.0,-0.27917139477051595,-0.06125208237765277,-0.6590936526714793,-0.41485791544943146,0.0
2019-09-11,1.0,-0.0,-0.26973509454009803,-0.07539059670135954,-0.6639298737050543,-0.4057376059501099,0.0
2019-09-12,1.0,-0.0,-0.2548030507820042,-0.08054161034948831,-0.6681309133037265,-0.4101419192894381,0.0
