Date,COKE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.4794579249022444,-1.5411109325620014,-0.0,-1.1838877283196743,-1.1520702769296696,0.0
2018-10-22,1.0,-0.48060518268147434,-1.5269596008369546,-0.0,-1.195021192124041,-1.1625087182788776,0.0
2018-10-23,1.0,-0.4908034849951597,-1.5317844465956763,-0.0,-1.1926427879961279,-1.1627944498225236,0.0
2018-10-24,1.0,-0.48752688172043007,-1.525967741935484,-0.0,-1.195215053763441,-1.1676344086021506,0.0
2018-10-25,1.0,-0.4201894079678324,-1.4715094439447647,-0.0,-1.2582403047457806,-1.1407332945346806,0.0
2018-10-26,1.0,-0.3833683105981112,-1.4535152151101784,-0.0,-1.2792759706190977,-1.1304302203567682,0.0
2018-10-29,1.0,-0.3461418306779131,-1.4644902634593358,-0.0,-1.2612725190044778,-1.134801624492346,0.0
2018-10-30,1.0,-0.3233651688325244,-1.4698084651114243,-0.0,-1.2668441104326498,-1.1589687385835812,0.0
2018-10-31,1.0,-0.3238036367382682,-1.4348117241024057,-0.0,-1.2511203832483389,-1.141503116468346,0.0
2018-11-01,1.0,-0.2924027813546227,-1.4623229461756375,-0.0,-1.2517640999227402,-1.14421838784445,0.0
2018-11-02,1.0,-0.30130825838103026,-1.4093417825020442,-0.0,-1.2654333605887162,-1.134249795584628,0.0
2018-11-05,1.0,-0.2953325494606615,-1.4284545779868105,-0.0,-1.2674709881907877,-1.1210060835335616,0.0
2018-11-06,1.0,-0.29783863880230954,-1.4292064789739922,-0.0,-1.2648306167288335,-1.117725205661438,0.0
2018-11-07,1.0,-0.2979408308211129,-1.4291553829645904,-0.0,-1.264779520719432,-1.117725205661438,0.0
2018-11-08,1.0,-0.24566634659119627,-1.432253499772578,-0.0,-1.2485470258250366,-1.127406883307222,0.0
2018-11-09,1.0,-0.24493722154718509,-1.4349939246658567,-0.0,-1.253442689347914,-1.1294552450384772,0.0
2018-11-12,1.0,-0.2622043544092309,-1.440400981569467,-0.0,-1.3405732783375972,-1.17788336030909,0.0
2018-11-13,1.0,-0.214190162584894,-1.427145503189957,-0.0,-1.338547026137065,-1.1652088907182547,0.0
2018-11-14,1.0,-0.21529992797612924,-1.42612408684021,-0.0,-1.3385636382343862,-1.1645745447062454,0.0
2018-11-15,1.0,-0.21307182831031474,-1.427119166196026,-0.0,-1.34260923140114,-1.1514093546234019,0.0
2018-11-16,1.0,-0.20891635175160864,-1.4113982228577266,-0.0,-1.3350015320192012,-1.1514145643958738,0.0
2018-11-19,1.0,-0.21015010721944247,-1.4107015214949452,-0.0,-1.3339630348207903,-1.1508220157255182,0.0
2018-11-20,1.0,-0.1177767522945188,-1.414654155770907,-0.0,-1.3709172947751627,-1.2240168179254471,0.0
2018-11-21,1.0,-0.12037364301943954,-1.3957081545064378,-0.0,-1.3582428679626357,-1.1748548346377177,0.0
2018-11-23,1.0,-0.12149297335415302,-1.381957386792928,-0.0,-1.3598952299400593,-1.1736765224399335,0.0
2018-11-26,1.0,-0.12018746220520056,-1.3913525498891353,-0.0,-1.357186051199355,-1.1705805281193307,0.0
2018-11-27,1.0,-0.10082686043598095,-1.3985968428965172,-0.0,-1.3498872463041844,-1.1619143071911802,0.0
2018-11-28,1.0,-0.10886548057053576,-1.386674058767199,-0.0,-1.3685802126908926,-1.1759487929035835,0.0
2018-11-29,1.0,-0.07832782192389318,-1.3525985884211045,-0.0,-1.342529983712551,-1.1621341493509698,0.0
2018-11-30,1.0,-0.07733438954351916,-1.3571640756510546,-0.0,-1.346519457372017,-1.169967323497376,0.0
2018-12-03,1.0,-0.07715530040582005,-1.356676234781748,-0.0,-1.345837869939622,-1.1694051271899437,0.0
2018-12-04,1.0,-0.06666994928356887,-1.3559013245359202,-0.0,-1.3379782362499386,-1.1633758432222168,0.0
2018-12-06,1.0,-0.041394953218032327,-1.2445421037709101,-0.0,-1.3308288441546168,-1.108685379453738,0.0
2018-12-07,1.0,-0.04873432694582446,-1.2455642299503193,-0.0,-1.332907499408564,-1.1042819966879582,0.0
2018-12-10,1.0,-0.0,-1.2678176600649198,-0.0,-1.3511313920120431,-1.0853836383309028,0.0
2018-12-11,1.0,-0.0,-1.2673598042905534,-0.0,-1.3552879187053068,-1.0817651486639066,0.0
2018-12-12,1.0,-0.0,-1.273560394917096,-0.0,-1.3593462138032029,-1.0909820964618073,0.0
2018-12-13,1.0,-0.0,-1.2683076342717026,-0.0,-1.3594567831376432,-1.0876597349931627,0.0
2018-12-14,1.0,-0.002308054639660857,-1.256052755534621,-0.0,-1.36481394253415,-1.0871408384361754,0.0
2018-12-17,1.0,-0.0,-1.2459537842641968,-0.0,-1.340911217139115,-1.0907942744877912,0.0
2018-12-18,1.0,-0.0,-1.2238053383910812,-0.0,-1.3226627191562197,-1.079520747559791,0.0
2018-12-19,1.0,-0.0,-1.2253195036117799,-0.0,-1.3245508427486572,-1.0806630857566215,0.0
2018-12-20,1.0,-0.0,-1.2150493042115933,-0.0,-1.3190028568795504,-1.073818081282831,0.0
2018-12-21,1.0,-0.0,-1.2133473703483315,-0.0,-1.3199066233350116,-1.0439877328695015,0.0
2018-12-24,1.0,-0.0,-1.1880128757310604,-0.0,-1.302216983270617,-1.0434329237883666,0.0
2018-12-26,1.0,-0.0,-1.1832744194371114,-0.0,-1.2709740928005728,-1.0201798738198578,0.0
2018-12-27,1.0,-0.0,-1.1052116986906988,-0.0,-1.137859207617752,-1.0079493283455194,0.0
2018-12-28,1.0,-0.0,-1.1073794157608694,-0.0,-1.134765625,-1.0037788722826086,0.0
2018-12-31,1.0,-0.0,-1.1129251700680272,-0.0,-1.1349489795918368,-1.0037840136054421,0.0
2019-01-02,1.0,-0.0,-1.1135551395507148,-0.0,-1.1324455411844794,-1.0085942818243703,0.0
2019-01-03,1.0,-0.0,-1.1129066553263873,-0.0,-1.133871996597916,-1.00586859451414,0.0
2019-01-04,1.0,-0.0,-1.1123244929797191,-0.0,-1.100771598431505,-1.0033309440485727,0.0
2019-01-07,1.0,-0.0,-1.0616969746726324,-0.0,-1.0782808587496409,-0.9649439678174131,0.0
2019-01-08,1.0,-0.0,-1.0491078736290718,-0.0,-1.082378458012768,-0.960795547552791,0.0
2019-01-09,1.0,-0.0,-1.0480690558010144,-0.0,-1.0819423989527082,-0.9609720176730486,0.0
2019-01-10,1.0,-0.0,-1.0452446151959784,-0.0,-1.082764539992643,-0.9591694936036294,0.0
2019-01-11,1.0,-0.0,-1.044146662282144,-0.0,-1.0926504439329168,-0.9736928641894115,0.0
2019-01-14,1.0,-0.0,-1.0467688483844242,-0.0,-1.0933719966859983,-1.002361226180613,0.0
2019-01-15,1.0,-0.0,-1.0494608434988968,-0.0,-1.0920521254007245,-1.0218160622840253,0.0
2019-01-16,1.0,-0.0,-1.047825002079348,-0.0,-1.079555851285037,-1.0312733926640605,0.0
2019-01-17,1.0,-0.0,-1.041918161761645,-0.0,-1.085085126753528,-1.0356741456104566,0.0
2019-01-18,1.0,-0.0,-1.0423875068400892,-0.0,-1.0958875278865177,-1.0710527423496232,0.0
2019-01-22,1.0,-0.0,-1.0670755578755056,-0.0,-1.19435382139284,-1.0884770977423985,0.0
2019-01-23,1.0,-0.0,-1.002523275036979,-0.0,-1.2094753328112764,-1.1384755938397284,0.0
2019-01-24,1.0,-0.0,-0.9893148414671378,-0.0,-1.237995551485019,-1.1339788041345022,0.0
2019-01-25,1.0,-0.0,-0.927041529512558,-0.0,-1.379311899715922,-1.202822744284619,0.0
2019-01-28,1.0,-0.0,-0.8954893000950097,-0.0,-1.42650318961227,-1.2022802334524725,0.0
2019-01-29,1.0,-0.0,-0.8688680527245549,-0.0,-1.4328486660325226,-1.2278842233999185,0.0
2019-01-30,1.0,-0.0,-0.8691182464562293,-0.0,-1.4329966939903083,-1.2266654589918935,0.0
2019-01-31,1.0,-0.0,-0.8918600435097898,-0.0,-1.3793509789702683,-1.2610587382160985,0.0
2019-02-01,1.0,-0.0,-0.8913694527634087,-0.0,-1.384426898992649,-1.2618204918776659,0.0
2019-02-04,1.0,-0.0,-0.8898112865178733,-0.0,-1.3846851751043368,-1.2618853202685536,0.0
2019-02-05,1.0,-0.0,-0.8823289533303126,-0.0,-1.3802899864068872,-1.2684186678749434,0.0
2019-02-06,1.0,-0.0,-0.8864286038386496,-0.0,-1.3736104178955488,-1.2773719315758427,0.0
2019-02-07,1.0,-0.0,-0.8845228912382594,-0.0,-1.373202050909751,-1.279686011162031,0.0
2019-02-08,1.0,-0.0,-0.8857181867831786,-0.0,-1.399235390496996,-1.266293464409248,0.0
2019-02-11,1.0,-0.0,-0.8779229082937524,-0.0,-1.4088417975886007,-1.28032517354768,0.0
2019-02-12,1.0,-0.0,-0.8948237885462555,-0.0,-1.4141428046989721,-1.279873348017621,0.0
2019-02-13,1.0,-0.0,-0.9263574712120523,-0.0,-1.3826407537208139,-1.2425014792226117,0.0
2019-02-14,1.0,-0.0,-0.8981456106695899,-0.0,-1.4123047410249383,-1.2570110532566001,0.0
2019-02-15,1.0,-0.0,-0.8983244304433182,-0.0,-1.4111765511573755,-1.2560379856640644,0.0
2019-02-19,1.0,-0.0,-0.8585281856081204,-0.0,-1.4302610114192498,-1.2427043683161139,0.0
2019-02-20,1.0,-0.0,-0.8613403464224176,-0.0,-1.434161603337263,-1.2388228892717874,0.0
2019-02-21,1.0,-0.0,-0.8799674487996745,-0.0,-1.423617704236177,-1.217414892174149,0.0
2019-02-22,1.0,-0.0,-0.8864652486112993,-0.0,-1.4204940613286365,-1.2091405861897664,0.0
2019-02-25,1.0,-0.0,-0.8767955050070234,-0.0,-1.434863383025964,-1.2195840318999502,0.0
2019-02-26,1.0,-0.0,-0.8917104361726421,-0.0,-1.4533911852021009,-1.2221511760675954,0.0
2019-02-27,1.0,-0.0,-0.9084025515120921,-0.0,-1.459134505070901,-1.2215134688632923,0.0
2019-02-28,1.0,-0.0,-0.97129801513637,-0.0,-1.553667475843686,-1.2348993288590604,0.0
2019-03-01,1.0,-0.0,-1.003404045387272,-0.0,-1.672471632955106,-1.257474099654662,0.0
2019-03-04,1.0,-0.0,-0.9919144110831731,-0.0,-1.6712517872109647,-1.267070946112508,0.0
2019-03-05,1.0,-0.0,-0.9848529848529848,-0.0,-1.6893871893871892,-1.2757647757647759,0.0
2019-03-06,1.0,-0.0,-0.9803717472118958,-0.0,-1.702998760842627,-1.273258983890954,0.0
2019-03-07,1.0,-0.0,-0.9387028150200365,-0.0,-1.751595507841488,-1.2570128135358432,0.0
2019-03-08,1.0,-0.0,-0.9236125025045081,-0.0,-1.8143658585453815,-1.2710378681626926,0.0
2019-03-11,1.0,-0.0,-0.9330750802793211,-0.0,-1.8352107650746723,-1.3287629338906162,0.0
2019-03-12,1.0,-0.0,-0.8811239566592358,-0.0,-1.884752968012857,-1.4184250090725283,0.0
2019-03-13,1.0,-0.0,-0.9125797343929729,-0.0,-1.8936003346230261,-1.422304716093276,0.0
2019-03-14,1.0,-0.0,-0.9113071622468156,-0.0,-1.8921486740446858,-1.416840676550428,0.0
2019-03-15,1.0,-0.0,-0.8926107859531772,-0.0,-1.8923494983277591,-1.4407922240802675,0.0
2019-03-18,1.0,-0.0,-0.9291932059447983,-0.0,-1.9114118895966028,-1.4672505307855626,0.0
2019-03-19,1.0,-0.0,-0.9336467571321722,-0.0,-1.9199166577625815,-1.4888877016775295,0.0
2019-03-20,1.0,-0.0,-0.939275167785235,-0.0,-1.9259060402684565,-1.5038926174496645,0.0
2019-03-21,1.0,-0.0,-0.9412300439301404,-0.0,-1.9526947390978249,-1.4634094074788386,0.0
2019-03-22,1.0,-0.0,-0.9388738494856524,-0.0,-2.0125609095831076,-1.4627504060638874,0.0
2019-03-25,1.0,-0.0,-0.7852180418982471,-0.0,-2.0864685763146644,-1.4725309961522017,0.0
2019-03-26,1.0,-0.0,-0.813320421777491,-0.0,-2.078599096191091,-1.4878954163976759,0.0
2019-03-27,1.0,-0.0,-0.8207377540456601,-0.0,-2.1071759385386586,-1.5207867923500247,0.0
2019-03-28,1.0,-0.0,-0.8095859855285349,-0.0,-2.0927044230455363,-1.5381644089004949,0.0
2019-03-29,1.0,-0.0,-0.8135989983123741,-0.0,-2.092275028580761,-1.5380804616473407,0.0
2019-04-01,1.0,-0.0,-0.823279385319601,-0.0,-2.090076835049861,-1.5359925889597297,0.0
2019-04-02,1.0,-0.0,-0.86525484171833,-0.0,-2.1501069841444016,-1.4710045536840952,0.0
2019-04-03,1.0,-0.0,-0.8664911414623444,-0.0,-2.153145740771214,-1.4655806044649222,0.0
2019-04-04,1.0,-0.0,-0.8655038121880314,-0.0,-2.1579178322637267,-1.461740990620372,0.0
2019-04-05,1.0,-0.0,-0.8571979292873666,-0.0,-2.1637294856261704,-1.4862319638726733,0.0
2019-04-08,1.0,-0.0,-0.8468265317346826,-0.0,-2.165823341766582,-1.4872951270487293,0.0
2019-04-09,1.0,-0.0,-0.8385292651863337,-0.0,-2.2139099617919045,-1.4849659449581927,0.0
2019-04-10,1.0,-0.0,-0.8134460280631974,-0.0,-2.2275439177991383,-1.4832615180643025,0.0
2019-04-11,1.0,-0.0,-0.797766475011057,-0.0,-2.2502764263600175,-1.4804842989827507,0.0
2019-04-12,1.0,-0.0,-0.7968387310710734,-0.0,-2.250856637559412,-1.4789432961202609,0.0
2019-04-15,1.0,-0.0,-0.8030151867863874,-0.0,-2.244540516572442,-1.4950670657355059,0.0
2019-04-16,1.0,-0.0,-0.8040284887602938,-0.0,-2.2609614956599153,-1.4992210104607169,0.0
2019-04-17,1.0,-0.0,-0.8122775800711743,-0.0,-2.2697953736654806,-1.4783696619217082,0.0
2019-04-18,1.0,-0.0,-0.8120656102307479,-0.0,-2.261551292743953,-1.4865721434528771,0.0
2019-04-22,1.0,-0.0,-0.8115608880915003,-0.0,-2.2835837631756,-1.511493608432384,0.0
2019-04-23,1.0,-0.0,-0.8190075693860387,-0.0,-2.287188113260443,-1.5007569386038688,0.0
2019-04-24,1.0,-0.0,-0.7939255206297806,-0.0,-2.283568756630004,-1.5056669086036514,0.0
2019-04-25,1.0,-0.0,-0.5244990250176327,-0.0,-1.7855038791851638,-0.8388582334149277,0.0
2019-04-26,1.0,-0.0,-0.5104288825598928,-0.0,-1.869115429720221,-0.8087619366728095,0.0
2019-04-29,1.0,-0.0,-0.4856064955302223,-0.0,-1.8197736406134668,-0.7953333880095137,0.0
2019-04-30,1.0,-0.0,-0.45809213208316346,-0.0,-1.813819812474521,-0.8047289033836119,0.0
2019-05-01,1.0,-0.0,-0.4617614633947164,-0.0,-1.8234045159446328,-0.7979665999755012,0.0
2019-05-02,1.0,-0.0,-0.4643061107938321,-0.0,-1.7938728889614097,-0.8211226238068042,0.0
2019-05-03,1.0,-0.0,-0.45211662803464686,-0.0,-1.7965515839128137,-0.8178601927534463,0.0
2019-05-06,1.0,-0.0,-0.42857142857142855,-0.0,-1.80510262026446,-0.8224628863470431,0.0
2019-05-07,1.0,-0.0,-0.4379977246871445,-0.0,-1.803388590931253,-0.8216317243620999,0.0
2019-05-08,1.0,-0.0,-0.4390981689118335,-0.0,-1.7515931273695249,-0.8425425506170848,0.0
2019-05-09,1.0,-0.0,-0.4323912326961108,-0.0,-1.8355306526038235,-0.8520929466051418,0.0
2019-05-10,1.0,-0.0,-0.438048336368151,-0.0,-1.851224962754511,-0.8491557689124318,0.0
2019-05-13,1.0,-0.0,-0.43506059339740905,-0.0,-1.8836606769745088,-0.860091934809862,0.0
2019-05-14,1.0,-0.0,-0.34149722735674676,-0.0,-1.9625693160813307,-0.8969080826751806,0.0
2019-05-15,1.0,-0.0,-0.3404457733079641,-0.0,-2.2098849324997736,-0.9799311407085259,0.0
2019-05-16,1.0,-0.0,-0.3773519679984197,-0.0,-2.385253592770013,-1.1759593066324263,0.0
2019-05-17,1.0,-0.0,-0.3587816455696202,-0.0,-2.3612539556962027,-1.2246340981012658,0.0
2019-05-20,1.0,-0.0,-0.36484475746453726,-0.0,-2.3669278841384784,-1.2280527725424064,0.0
2019-05-21,1.0,-0.0,-0.3731513083048919,-0.0,-2.3503981797497158,-1.2227828065489441,0.0
2019-05-22,1.0,-0.0,-0.34961159764484684,-0.0,-2.377616149621493,-1.2206224333283855,0.0
2019-05-23,1.0,-0.0,-0.35578258282086883,-0.0,-2.42853600476096,-1.1750148780003966,0.0
2019-05-24,1.0,-0.0,-0.3492590573425187,-0.0,-2.4370818258413043,-1.1697972939485553,0.0
2019-05-28,1.0,-0.0,-0.3450121413350513,-0.0,-2.4391198770999556,-1.1715149412755836,0.0
2019-05-29,1.0,-0.0,-0.34616899743943275,-0.0,-2.4340161512704355,-1.1439334252511324,0.0
2019-05-30,1.0,-0.0,-0.3404297163085697,-0.0,-2.4293721421898815,-1.1468607109494076,0.0
2019-05-31,1.0,-0.0,-0.34096166149908946,-0.0,-2.4394409173679805,-1.1410502485358531,0.0
2019-06-03,1.0,-0.0,-0.3444135305315566,-0.0,-2.4359837946014546,-1.1007956264948504,0.0
2019-06-04,1.0,-0.0,-0.3589019760537331,-0.0,-2.4527888640124598,-1.055436581329699,0.0
2019-06-05,1.0,-0.0,-0.34874740551238115,-0.0,-2.5270068060047306,-0.9511994979968144,0.0
2019-06-06,1.0,-0.0,-0.35829420591509753,-0.0,-2.549155331816642,-0.9330558110266711,0.0
2019-06-07,1.0,-0.0,-0.3855840208423795,-0.0,-2.513822550296714,-0.9252183142760649,0.0
2019-06-10,1.0,-0.0,-0.395394673589078,-0.0,-2.4793769829824055,-0.9325064897605999,0.0
2019-06-11,1.0,-0.0,-0.4022478413969418,-0.0,-2.4970816651391634,-0.9244127152573441,0.0
2019-06-12,1.0,-0.0,-0.4073484738897729,-0.0,-2.489801822652973,-0.9246829644630888,0.0
2019-06-13,1.0,-0.0,-0.40130371801062287,-0.0,-2.482327378078223,-0.944954128440367,0.0
2019-06-14,1.0,-0.0,-0.3940486491683492,-0.0,-2.473464089991347,-0.9396692625709067,0.0
2019-06-17,1.0,-0.0,-0.4024960246711319,-0.0,-2.4685587625885415,-0.947573844745338,0.0
2019-06-18,1.0,-0.0,-0.4225987615801853,-0.0,-2.4454471271540346,-0.9320309124946,0.0
2019-06-19,1.0,-0.0,-0.4159548284349211,-0.004632981033733893,-2.492833357463443,-0.9125524829882727,0.0
2019-06-20,1.0,-0.0,-0.4224300877235496,-0.0,-2.500993554015412,-0.9231813114913003,0.0
2019-06-21,1.0,-0.0,-0.43165641795380816,-0.0,-2.4807534014428896,-0.9294533481818622,0.0
2019-06-24,1.0,-0.0,-0.4043676157272903,-0.0,-2.4661533991865197,-0.9716250242107302,0.0
2019-06-25,1.0,-0.0,-0.40880228781930106,-0.0,-2.4649314138917164,-0.9733410886529978,0.0
2019-06-26,1.0,-0.0,-0.4038704658173684,-0.0,-2.4274044539531263,-1.031070699212292,0.0
2019-06-27,1.0,-0.0,-0.4037512821765252,-0.018756410882625897,-2.457334049724027,-1.0045914130806428,0.0
2019-06-28,1.0,-0.0,-0.4082270750891592,-0.015193707557770286,-2.4565440422101714,-1.0054716888954027,0.0
2019-07-01,1.0,-0.0,-0.3867892240747079,-0.027673201975260357,-2.4861878453038675,-0.9885591355791328,0.0
2019-07-02,1.0,-0.0,-0.38394825812141703,-0.027585868979371844,-2.4990935371649767,-0.9892694399529619,0.0
2019-07-03,1.0,-0.0,-0.3845589314545722,-0.02764323107784138,-2.4917070306766473,-0.9887470032780469,0.0
2019-07-05,1.0,-0.0,-0.3612169157144252,-0.034915519093661494,-2.489256763355797,-0.997949018458834,0.0
2019-07-08,1.0,-0.0,-0.3678430224044516,-0.026797481329623663,-2.484795236003319,-1.0017084004490653,0.0
2019-07-09,1.0,-0.0,-0.3683413156094224,-0.023262633173687812,-2.493891115238002,-1.0016127455771675,0.0
2019-07-10,1.0,-0.0,-0.34332518337408313,-0.015354523227383864,-2.5198533007334967,-1.0114914425427874,0.0
2019-07-11,1.0,-0.0,-0.3333333333333333,-0.03274682306940371,-2.5215542521994134,-0.9999511241446725,0.0
2019-07-12,1.0,-0.0,-0.35407988238176913,-0.03170791472678265,-2.52570448419505,-0.9893163440333251,0.0
2019-07-15,1.0,-0.0,-0.3955888106416276,-0.06836854460093897,-2.494718309859155,-0.9317781690140845,0.0
2019-07-16,1.0,-0.0,-0.40521061602142683,-0.11419527635743851,-2.4667640613586554,-0.8835646457268078,0.0
2019-07-17,1.0,-0.0,-0.41070732657833203,-0.11199337490257211,-2.466971940763835,-0.8817225253312548,0.0
2019-07-18,1.0,-0.0,-0.40933572710951527,-0.10573050608957252,-2.4695521374156923,-0.8676306468047941,0.0
2019-07-19,1.0,-0.0,-0.4147669275263695,-0.1105818305546104,-2.4730958051815484,-0.8622952413357313,0.0
2019-07-22,1.0,-0.0,-0.4071080817916261,-0.10783836416747809,-2.484031158714703,-0.8696202531645569,0.0
2019-07-23,1.0,-0.0,-0.4085199610516066,-0.10764362220058424,-2.482278481012658,-0.8701071080817916,0.0
2019-07-24,1.0,-0.0,-0.4098152931429407,-0.13192650713972415,-2.4787757687996486,-0.8530142794483161,0.0
2019-07-25,1.0,-0.0,-0.38381773039287276,-0.1430796942699966,-2.5053308018110116,-0.8360839297015724,0.0
2019-07-26,1.0,-0.0,-0.3315425581612632,-0.12744090441932168,-2.4288050079416985,-0.7837989348780716,0.0
2019-07-29,1.0,-0.0,-0.3297827805944463,-0.13433182938741337,-2.4023442950834926,-0.7849202288478535,0.0
2019-07-30,1.0,-0.0,-0.33499377334993774,-0.14067616807342834,-2.3605922236059222,-0.7760250910935843,0.0
2019-07-31,1.0,-0.0,-0.3504545664313074,-0.14024643499930778,-2.3533157967603486,-0.7708708292953067,0.0
2019-08-01,1.0,-0.0,-0.3828422162137391,-0.14614362311534762,-2.3149259887264564,-0.7388295678474864,0.0
2019-08-02,1.0,-0.0,-0.3715071003206597,-0.14970224461749887,-2.3165826843792945,-0.7430600091617041,0.0
2019-08-05,1.0,-0.0,-0.363778226546723,-0.13585459886175877,-2.342803378006242,-0.7472461905636131,0.0
2019-08-06,1.0,-0.0,-0.3688057040998218,-0.14946524064171124,-2.2063279857397506,-0.7317290552584671,0.0
2019-08-07,1.0,-0.0,-0.37698925689831947,-0.14648063121294522,-2.2054116703071367,-0.728836981233005,0.0
2019-08-08,1.0,-0.0,-0.38421127360499785,-0.1919636518529036,-2.339391357849401,-0.8173126981873255,0.0
2019-08-09,1.0,-0.0,-0.3666042154566745,-0.18618266978922718,-2.311662763466042,-0.8193911007025761,0.0
2019-08-12,1.0,-0.0,-0.3597327352583871,-0.204233249229044,-2.31623212783852,-0.7922624053826746,0.0
2019-08-13,1.0,-0.0,-0.3283300292646087,-0.20074577551213066,-2.365854809780043,-0.8251675634853205,0.0
2019-08-14,1.0,-0.0,-0.34159689414846345,-0.19668833902427613,-2.3312128724449224,-0.807989148229571,0.0
2019-08-15,1.0,-0.0,-0.3821934660773682,-0.22454093953615528,-2.261129083701645,-0.6885679136100606,0.0
2019-08-16,1.0,-0.0,-0.3639595296691277,-0.23703399872390848,-2.2701668033907576,-0.6863093610427491,0.0
2019-08-19,1.0,-0.0,-0.3416776062649948,-0.2428590828844326,-2.2744556606762933,-0.6677379928477661,0.0
2019-08-20,1.0,-0.0,-0.34873760144274124,-0.24431920649233546,-2.2701082055906223,-0.6454012623985572,0.0
2019-08-21,1.0,-0.0,-0.34850251076040173,-0.29304160688665715,-2.2307657819225253,-0.6111908177905309,0.0
2019-08-22,1.0,-0.0,-0.35959137343927355,-0.276049943246311,-2.2770942111237233,-0.6275595913734393,0.0
2019-08-23,1.0,-0.0,-0.3534627802282752,-0.2759765358555773,-2.2791596562230008,-0.6386703651493792,0.0
2019-08-26,1.0,-0.0,-0.3405576905889713,-0.27692376441147554,-2.2440343194208596,-0.6071141299490571,0.0
2019-08-27,1.0,-0.0,-0.3334226389819156,-0.27095333779861575,-2.2414824737664656,-0.6194239785666443,0.0
2019-08-28,1.0,-0.0,-0.32422222222222224,-0.27906666666666663,-2.2431555555555556,-0.5980444444444445,0.0
2019-08-29,1.0,-0.0,-0.30022153300841825,-0.2844483828090385,-2.243376163048294,-0.6026140894993354,0.0
2019-08-30,1.0,-0.0,-0.28383392226148413,-0.2928003533568905,-2.2531802120141347,-0.5871466431095407,0.0
2019-09-03,1.0,-0.0,-0.30475683351082716,-0.31305466808661697,-2.262069577564785,-0.5575079872204473,0.0
2019-09-04,1.0,-0.0,-0.2891234918381831,-0.32305713271823994,-2.262952448545067,-0.5605926188786373,0.0
2019-09-05,1.0,-0.0,-0.33416799453676305,-0.3218757113589802,-2.363760528112907,-0.5328932392442522,0.0
2019-09-06,1.0,-0.0,-0.31397475763672944,-0.3550850557892811,-2.416178891531004,-0.48765319187854395,0.0
2019-09-09,1.0,-0.0,-0.3263707571801566,-0.3588017039989006,-2.420044890293619,-0.4754248545646099,0.0
2019-09-10,1.0,-0.0,-0.3080340784170026,-0.42570538658849394,-2.4248351044338587,-0.42185782337852695,0.0
2019-09-11,1.0,-0.0,-0.2997985163476509,-0.4548951369173001,-2.4254968403699975,-0.39898342339042037,0.0
2019-09-12,1.0,-0.0,-0.29605082731511106,-0.4558003473809306,-2.4228448669896703,-0.3961056769357345,0.0
2019-09-13,1.0,-0.0,-0.29527162977867205,-0.4593012621181635,-2.42491311505396,-0.3934058898847631,0.0
2019-09-16,1.0,-0.0,-0.28532059525996695,-0.4755649458019474,-2.4333547675914016,-0.39876906117949656,0.0
