Date,IWF,IWM,MTUM,NVRO,SPY,VLUE,VXX
2018-11-07,-1.5635027429872683,-2.7261153089742263,-0.5913466514853535,1.0,-2.340854983956112,-2.1290756650450264,0.0
2018-11-08,-1.5065816119886595,-2.6924868367760224,-0.5370595382746051,1.0,-2.293438639125152,-2.0959902794653704,0.0
2018-11-09,-1.5098657445077297,-2.705655004068348,-0.5399715215622457,1.0,-2.308380797396257,-2.107099267697315,0.0
2018-11-12,-1.5014132848778519,-2.6633353523117305,-0.532404603270745,1.0,-2.3069856652533822,-2.0907530789420554,0.0
2018-11-13,-1.4566128067025732,-2.6548972671055258,-0.4746658687412727,1.0,-2.308398164771594,-2.0793935767005784,0.0
2018-11-14,-1.4566583541147131,-2.6554613466334165,-0.47451371571072315,1.0,-2.308728179551122,-2.079700748129676,0.0
2018-11-15,-1.453641066454437,-2.6532033426183843,-0.4687624353362515,1.0,-2.3084958217270195,-2.064066852367688,0.0
2018-11-16,-1.441874258600237,-2.62860814551206,-0.45907473309608543,1.0,-2.296164491894029,-2.059707394226967,0.0
2018-11-19,-1.4423685251087388,-2.6275207591933567,-0.4626334519572954,1.0,-2.2943851324634243,-2.0584223013048635,0.0
2018-11-20,-1.3826451110245426,-2.600895987534087,-0.39725360342812627,1.0,-2.286618620958317,-2.071484222828204,0.0
2018-11-21,-1.3994742478823874,-2.605977996300263,-0.4049264920650375,1.0,-2.298120922987051,-2.027553305423036,0.0
2018-11-23,-1.3959021169159058,-2.5891435230141773,-0.40590405904059035,1.0,-2.296756651777044,-2.022917071275976,0.0
2018-11-26,-1.3948747815958067,-2.5961949136090077,-0.40341681226946224,1.0,-2.2932440302853814,-2.019122500485343,0.0
2018-11-27,-1.3759738386072904,-2.594883139367125,-0.3694334904299317,1.0,-2.27738770799269,-2.000577089545061,0.0
2018-11-28,-1.3844667697063369,-2.589258114374034,-0.37316460587326117,1.0,-2.2968508500772797,-2.016228748068006,0.0
2018-11-29,-1.3309380090064196,-2.582063811440069,-0.3042061895180607,1.0,-2.3145539906103285,-2.0493436811344257,0.0
2018-11-30,-1.3311943300450149,-2.582128148644766,-0.3023656737860358,1.0,-2.3151996935159467,-2.0467388181208697,0.0
2018-12-03,-1.3306505700871898,-2.5885790936092747,-0.29107981220657275,1.0,-2.320302768994922,-2.0505892497844207,0.0
2018-12-04,-1.3124166825366597,-2.5839840030470387,-0.2829937154827652,1.0,-2.306036945343744,-2.036659683869739,0.0
2018-12-06,-1.2456091954022988,-2.420413793103448,-0.3193563218390804,1.0,-2.2687816091954023,-1.9412413793103447,0.0
2018-12-07,-1.247264367816092,-2.4201379310344824,-0.32045977011494253,1.0,-2.2685977011494254,-1.938942528735632,0.0
2018-12-10,-1.194439396692713,-2.4314010539705615,-0.2840268944212248,1.0,-2.2693076503725242,-1.9066872614937307,0.0
2018-12-11,-1.1987459105779716,-2.4290258087968013,-0.2879861868411487,1.0,-2.270174482006543,-1.9017629952744457,0.0
2018-12-12,-1.1985267369952708,-2.4313386686067657,-0.28719534376136774,1.0,-2.271735176427792,-1.9054201527828303,0.0
2018-12-13,-1.1945553539019964,-2.42059891107078,-0.2898366606170599,1.0,-2.271234119782214,-1.8981851179673321,0.0
2018-12-14,-1.194852274787022,-2.407286568787385,-0.2958129418162045,1.0,-2.2706180895414176,-1.8943266267899224,0.0
2018-12-17,-1.1680619317670358,-2.403816725177784,-0.26780088216761183,1.0,-2.248987307588442,-1.9130434782608696,0.0
2018-12-18,-1.1422478898267439,-2.371123944913372,-0.24015992892047977,1.0,-2.2302976454908934,-1.9011106175033319,0.0
2018-12-19,-1.1398738114280635,-2.3721674220207944,-0.24055807340264818,1.0,-2.2316715542521997,-1.9022482893450634,0.0
2018-12-20,-1.1190308370044053,-2.329867841409692,-0.26687224669603526,1.0,-2.2191189427312774,-1.8757709251101322,0.0
2018-12-21,-1.1077608809648662,-2.324331410592554,-0.2532773990561091,1.0,-2.214822583464429,-1.8395385422129,0.0
2018-12-24,-1.0631735739945676,-2.2960658897748183,-0.26075527906772983,1.0,-2.234206606501358,-1.90782441075966,0.0
2018-12-26,-1.0563575071311262,-2.301495375572651,-0.23502463479989627,1.0,-2.1829890223874147,-1.8679228973982192,0.0
2018-12-27,-0.921333659411429,-2.189532893127904,-0.18138094073530608,1.0,-2.029347028613353,-1.830520909757887,0.0
2018-12-28,-0.9163002768278782,-2.1941866145578897,-0.1782283015795473,1.0,-2.0270314281061714,-1.8262497964500897,0.0
2018-12-31,-0.9148468057366362,-2.199397001303781,-0.1786994784876141,1.0,-2.028357235984355,-1.8273305084745763,0.0
2019-01-02,-0.9111093038386467,-2.198601171112557,-0.16867273910214706,1.0,-2.0263500325309045,-1.827992843201041,0.0
2019-01-03,-0.9273830013933285,-2.2026883042373577,-0.20539300057372348,1.0,-2.052946479796738,-1.8075567576428164,0.0
2019-01-04,-0.871153690021921,-2.2163676219858734,-0.18543476495899974,1.0,-2.030445725420151,-1.815539498254445,0.0
2019-01-07,-0.7990099787852597,-2.129645635263613,-0.20649013907440875,1.0,-1.98067101437888,-1.7414944605955842,0.0
2019-01-08,-0.8025127601099333,-2.1005104043973306,-0.21334903808402042,1.0,-1.9977228111503733,-1.7382803297997647,0.0
2019-01-09,-0.8009739239710966,-2.103125981778197,-0.20986490732013827,1.0,-2.000628338045869,-1.739632422243167,0.0
2019-01-10,-0.8001572327044024,-2.1074685534591193,-0.2070754716981132,1.0,-2.0040880503144654,-1.7429245283018868,0.0
2019-01-11,-0.7986593059936908,-2.0809148264984225,-0.2251577287066246,1.0,-2.01403785488959,-1.7676656151419559,0.0
2019-01-14,-0.8101435557658936,-2.07816690329705,-0.23386969553557344,1.0,-2.013330178261555,-1.7520902350528473,0.0
2019-01-15,-0.8031608060055314,-2.0705649940734885,-0.2456736467799289,1.0,-2.013512445673647,-1.769182141446069,0.0
2019-01-16,-0.7965258586656138,-2.0760363205684955,-0.23395183576786416,1.0,-2.013738649822345,-1.775444137386498,0.0
2019-01-17,-0.7957040195846167,-2.07818052594172,-0.2336729053146964,1.0,-2.013898760167417,-1.775487641159283,0.0
2019-01-18,-0.7922851019922217,-2.0588141916025084,-0.2598618938010953,1.0,-2.0111913643939996,-1.815064687673625,0.0
2019-01-22,-0.6924366929397954,-2.2890323662585947,-0.09911118564480965,1.0,-2.327687405668288,-1.9767734361898373,0.0
2019-01-23,-0.6800554016620499,-2.306786703601108,-0.15070983379501385,1.0,-2.4330851800554014,-2.0857860110803323,0.0
2019-01-24,-0.6856227819613954,-2.3018263654462046,-0.1514758071496581,1.0,-2.4336535964684503,-2.0830952999220984,0.0
2019-01-25,-0.7115608489298827,-2.298110504164055,-0.1673681382645294,1.0,-2.5802811856362498,-2.197546341900242,0.0
2019-01-28,-0.7125839677563816,-2.2657411553963276,-0.2084191670398567,1.0,-2.5827138378862515,-2.187192118226601,0.0
2019-01-29,-0.7112985730952167,-2.2467019653594185,-0.21915103652517276,1.0,-2.5908642196894913,-2.206228125280445,0.0
2019-01-30,-0.7063056580012593,-2.2510569398218943,-0.21633534226859763,1.0,-2.600701628137087,-2.2209229108572455,0.0
2019-01-31,-0.6749212066636651,-2.2804142278253043,-0.22224223322827558,1.0,-2.5764970733903647,-2.25087798289059,0.0
2019-02-01,-0.6738108156990414,-2.288117200217038,-0.22363899439319948,1.0,-2.5931452342195698,-2.2646048109965635,0.0
2019-02-04,-0.6767073722297603,-2.28955223880597,-0.2224332881049299,1.0,-2.594934418815016,-2.262143826322931,0.0
2019-02-05,-0.658465991316932,-2.2827424023154848,-0.22449348769898694,1.0,-2.596418234442836,-2.2826519536903036,0.0
2019-02-06,-0.652507215007215,-2.2612734487734487,-0.23196248196248195,1.0,-2.5886544011544013,-2.2842712842712842,0.0
2019-02-07,-0.6529252925292528,-2.251215121512151,-0.23438343834383438,1.0,-2.5819081908190817,-2.2805580558055802,0.0
2019-02-08,-0.6573546695597143,-2.253684115360275,-0.26706446071783746,1.0,-2.587198264171413,-2.2754723804357657,0.0
2019-02-11,-0.6591383219954648,-2.241814058956916,-0.2705668934240363,1.0,-2.5983673469387756,-2.300408163265306,0.0
2019-02-12,-0.6728631310369966,-2.262802988882814,-0.2638964825952251,1.0,-2.6079825041006015,-2.3049936212866777,0.0
2019-02-13,-0.6595686595686596,-2.2800982800982803,-0.27300027300027296,1.0,-2.5970515970515966,-2.29029029029029,0.0
2019-02-14,-0.6705903823341546,-2.2453691030203484,-0.30577607445934846,1.0,-2.606715941235514,-2.2965599051008305,0.0
2019-02-15,-0.6685526555940866,-2.2796130680781164,-0.2925716371600657,1.0,-2.5978280708158423,-2.287187442964045,0.0
2019-02-19,-0.6966620941929583,-2.2512117055326932,-0.29977137631458617,1.0,-2.6102423411065385,-2.287059899405578,0.0
2019-02-20,-0.7,-2.2664527956003666,-0.298166819431714,1.0,-2.6142988084326304,-2.2869844179651695,0.0
2019-02-21,-0.6987079629799321,-2.26188948959956,-0.29570237331622834,1.0,-2.6166040502153396,-2.2905708787684413,0.0
2019-02-22,-0.6971334371279421,-2.2592728271819764,-0.29966114113014014,1.0,-2.6155325579265503,-2.2867478706841284,0.0
2019-02-25,-0.700198544010589,-2.310485014654439,-0.32608490120071854,1.0,-2.719958400302543,-2.3977498345466577,0.0
2019-02-26,-0.7016747090547828,-2.3106254139464473,-0.3240609329170215,1.0,-2.7234364651338816,-2.401930173147885,0.0
2019-02-27,-0.710803376648013,-2.3006734326093143,-0.3322583704827848,1.0,-2.7376458313572987,-2.40349046760884,0.0
2019-02-28,-0.7079142152211045,-2.302429303473145,-0.33364964888973236,1.0,-2.739229455304612,-2.406244069083318,0.0
2019-03-01,-0.7055139033880611,-2.306538863054,-0.3409888962702856,1.0,-2.739489418240486,-2.397836196260795,0.0
2019-03-04,-0.6975332068311196,-2.3012333965844403,-0.3425996204933587,1.0,-2.738140417457306,-2.408159392789374,0.0
2019-03-05,-0.730827928271652,-2.2866272415108737,-0.3414727203357497,1.0,-2.7609690957649753,-2.418447157573445,0.0
2019-03-06,-0.7338801983975581,-2.280141167493323,-0.3484357115604731,1.0,-2.7617321632964518,-2.4140595192674548,0.0
2019-03-07,-0.7421252371916509,-2.232258064516129,-0.3581593927893738,1.0,-2.7629981024667933,-2.3921252371916513,0.0
2019-03-08,-0.7408326967150497,-2.2043544690603514,-0.44967532467532473,1.0,-2.767857142857143,-2.386459129106188,0.0
2019-03-11,-0.7261824810515206,-2.198983018324858,-0.485656720713806,1.0,-2.760529598004413,-2.4229108701909237,0.0
2019-03-12,-0.7270425552634142,-2.148602590320382,-0.5679228746713408,1.0,-2.795890544356802,-2.498685363716038,0.0
2019-03-13,-0.758742286218043,-2.1548633558624744,-0.6258203545890881,1.0,-2.7743167793123713,-2.4815358996963464,0.0
2019-03-14,-0.7582826896686924,-2.1597725936090963,-0.628798274848069,1.0,-2.773475789060968,-2.4816702607331895,0.0
2019-03-15,-0.7705546813532651,-2.1460464201416207,-0.6445712037765539,1.0,-2.775570416994493,-2.497934697088906,0.0
2019-03-18,-0.7738913801694072,-2.1743896362730446,-0.725759840558047,1.0,-2.7764823119083206,-2.514598903836572,0.0
2019-03-19,-0.773889501654467,-2.190213576656974,-0.7311741702597012,1.0,-2.790534442996089,-2.541261405795648,0.0
2019-03-20,-0.7853619248968086,-2.1983288029799657,-0.7322057787174067,1.0,-2.7948253297090506,-2.5568307661330913,0.0
2019-03-21,-1.3332914256977622,-2.646718632134775,-1.1599195373397033,1.0,-3.3713854664319842,-3.0609756097560976,0.0
2019-03-22,-1.3400152245622938,-2.645775183963461,-1.2198680537934534,1.0,-3.412966252220249,-3.068510530322253,0.0
2019-03-25,-1.317346424974824,-2.46852970795569,-1.331067472306143,1.0,-3.42245720040282,-3.048590130916415,0.0
2019-03-26,-1.3118184123763632,-2.495815369008369,-1.3723053512553893,1.0,-3.425944712148111,-3.0748161298503676,0.0
2019-03-27,-1.3226051697921946,-2.471996958945768,-1.3778509883426253,1.0,-3.4285352255448553,-3.0699442473390772,0.0
2019-03-28,-1.3111364789446982,-2.465372907153729,-1.4057584982242517,1.0,-3.421486555048199,-3.080035514967022,0.0
2019-03-29,-1.3023078873953842,-2.4551103220897796,-1.4244230281511538,1.0,-3.4173218361653563,-3.0816637078366726,0.0
2019-04-01,-1.2983881203198375,-2.4689681431653763,-1.4218809493590558,1.0,-3.4202309937809368,-3.082624698565808,0.0
2019-04-02,-1.3151415154207386,-2.4664297499682704,-1.4885137707830942,1.0,-3.4023353217413375,-3.0196725472775734,0.0
2019-04-03,-1.3167512690355332,-2.4662436548223354,-1.488071065989848,1.0,-3.4013959390862945,-3.0178934010152285,0.0
2019-04-04,-1.3250762195121952,-2.4672256097560976,-1.477388211382114,1.0,-3.404598577235773,-3.0289634146341466,0.0
2019-04-05,-1.3432171035886995,-2.4572410282514636,-1.476457113769407,1.0,-3.4109188088572155,-3.038050394502418,0.0
2019-04-08,-1.3419748379717882,-2.445672893633245,-1.4768077265217945,1.0,-3.409454822722074,-3.0341847757021223,0.0
2019-04-09,-1.3809159331547392,-2.4199515244291363,-1.5045286388569972,1.0,-3.430029340477102,-3.021303737721648,0.0
2019-04-10,-1.3861284966151488,-2.3962191850811085,-1.528036786307319,1.0,-3.4443734832034743,-3.018265423425725,0.0
2019-04-11,-1.4104887074135513,-2.359321168814598,-1.5522521372974352,1.0,-3.446089064693122,-2.9918336097996687,0.0
2019-04-12,-1.410213958227203,-2.356469689251146,-1.5504330106979112,1.0,-3.434411614875191,-2.984080489047376,0.0
2019-04-15,-1.405539954046464,-2.3659688537145773,-1.5528465662496806,1.0,-3.4424304314526415,-2.9979576206280316,0.0
2019-04-16,-1.4082779764946347,-2.3663771078180886,-1.559529892692897,1.0,-3.4436637710781803,-2.9968063362289215,0.0
2019-04-17,-1.408841190749968,-2.3454708061837226,-1.574038584387377,1.0,-3.451641752906605,-2.9962948767088284,0.0
2019-04-18,-1.4095262418592773,-2.341591112246201,-1.5627633763248627,1.0,-3.4503894777167665,-3.00549099731835,0.0
2019-04-22,-1.4310677116793011,-2.3582166259796997,-1.5622510600025699,1.0,-3.46935628934858,-3.0274958242323016,0.0
2019-04-23,-1.430682256199409,-2.366568161377361,-1.568546832840807,1.0,-3.4648593087498396,-3.0176024669150716,0.0
2019-04-24,-1.367845738147875,-2.2576762466224514,-1.5512159174649962,1.0,-3.2552198477032666,-2.8500368459837877,0.0
2019-04-25,-1.3637590479695743,-2.2335909704330756,-1.564470617102196,1.0,-3.2577597840755734,-2.848975585817691,0.0
2019-04-26,-1.3783883686545098,-2.2246180384425824,-1.5863725973385905,1.0,-3.2788319369147367,-2.8531296205027106,0.0
2019-04-29,-1.3782517568733819,-2.214400197262976,-1.5790901245222537,1.0,-3.286277894217729,-2.8709160399457527,0.0
2019-04-30,-1.3784516765285997,-2.21215483234714,-1.5804980276134122,1.0,-3.2862426035502956,-2.8699457593688362,0.0
2019-05-01,-1.3919832780031969,-2.192302963236198,-1.5788761834501415,1.0,-3.2810770933234967,-2.851592278372064,0.0
2019-05-02,-1.374283973187081,-2.1851310176721515,-1.5563680682510665,1.0,-3.234978671541743,-2.8370505789152953,0.0
2019-05-03,-1.3737964655697745,-2.186106032906764,-1.55551492992078,1.0,-3.2351005484460695,-2.837294332723949,0.0
2019-05-06,-1.3658092695947588,-2.141713176413492,-1.5644261101674353,1.0,-3.230162581897598,-2.8308662945886924,0.0
2019-05-07,-1.3590925633871163,-2.1423025597476646,-1.5739415261433942,1.0,-3.225646002668931,-2.8304015528327064,0.0
2019-05-08,-1.337149054102904,-2.113869140860345,-1.5821183275093387,1.0,-3.2021930353054584,-2.814194481262803,0.0
2019-05-09,-1.3440145102781138,-2.1159613059250306,-1.5910519951632407,1.0,-3.2200725513905684,-2.820918984280532,0.0
2019-05-10,-1.3438897618759822,-2.114952254321286,-1.5932551674120634,1.0,-3.2190257464039647,-2.816390668439502,0.0
2019-05-13,-1.3553588748787586,-2.1239088263821535,-1.5838991270611058,1.0,-3.2275703200775947,-2.8332929194956353,0.0
2019-05-14,-1.2483221476510067,-1.963617096432356,-1.6701989874013894,1.0,-3.1529494878134936,-2.7393147297774636,0.0
2019-05-15,-1.2289752650176677,-1.9713780918727912,-1.6951707891637218,1.0,-3.1625441696113077,-2.7204946996466433,0.0
2019-05-16,-1.2183772292429433,-1.97602456596197,-1.704617928428015,1.0,-3.1809377583559706,-2.730719263021141,0.0
2019-05-17,-1.2116788321167882,-1.9497292206263246,-1.7169766894278313,1.0,-3.1565811160819406,-2.7381681186720037,0.0
2019-05-20,-1.209698250557708,-1.9274392391687214,-1.7285429141716566,1.0,-3.14641305624046,-2.7290125631090763,0.0
2019-05-21,-1.199062683069713,-1.9271236086701815,-1.7321616871704746,1.0,-3.13626244874048,-2.721851200937317,0.0
2019-05-22,-1.1942429206646386,-1.906739995319448,-1.75087760355722,1.0,-3.1362040720805053,-2.7133161713082146,0.0
2019-05-23,-1.195489600373919,-1.9006777284412244,-1.761275999065202,1.0,-3.130988548726338,-2.696424398223884,0.0
2019-05-24,-1.1803602556653108,-1.8547356188262636,-1.7821034282393955,1.0,-3.1171411969785012,-2.6869262056943635,0.0
2019-05-28,-1.1815752788104088,-1.848164498141264,-1.7822955390334572,1.0,-3.117681226765799,-2.6872676579925647,0.0
2019-05-29,-1.1887447892542844,-1.8478462251042147,-1.778022232515053,1.0,-3.1050254747568315,-2.6599119962945807,0.0
2019-05-30,-1.189942196531792,-1.841734104046243,-1.7701734104046245,1.0,-3.0987283236994223,-2.660231213872833,0.0
2019-05-31,-1.191654144029592,-1.843948676453589,-1.7689284475783145,1.0,-3.0954802912958037,-2.6593457403768346,0.0
2019-06-03,-1.1850615721026587,-1.8378409483254692,-1.7965243411209575,1.0,-3.082633214409023,-2.6067441592818508,0.0
2019-06-04,-1.191758747697974,-1.8343692449355435,-1.7981123388581952,1.0,-3.0839088397790055,-2.601864640883978,0.0
2019-06-05,-1.1599324704558245,-1.7663477771525042,-1.803376477208779,1.0,-3.0380416432189086,-2.487113111986494,0.0
2019-06-06,-1.1533438414771449,-1.7881107858590408,-1.7815807250619229,1.0,-3.030173384372889,-2.5055167755010133,0.0
2019-06-07,-1.1550169109357384,-1.805186020293123,-1.7843291995490416,1.0,-3.02423900789177,-2.5050732807215335,0.0
2019-06-10,-1.1346869712351946,-1.8180485053581499,-1.7812746756909192,1.0,-3.0247038917089677,-2.5214890016920473,0.0
2019-06-11,-1.1534614072979426,-1.830965101739229,-1.8315334773218144,1.0,-3.0247811754007046,-2.526770489939752,0.0
2019-06-12,-1.156374388718299,-1.8320254748095077,-1.8306607528716026,1.0,-3.0241100875696576,-2.529512111907199,0.0
2019-06-13,-1.1696581685149192,-1.8585800846004341,-1.8519492397393391,1.0,-3.02469418086201,-2.5274951411912654,0.0
2019-06-14,-1.1752942520854759,-1.844132099188664,-1.868015083990401,1.0,-3.0275397097474572,-2.512170037709976,0.0
2019-06-17,-1.1771689497716895,-1.8373287671232879,-1.8675799086757991,1.0,-3.0253424657534245,-2.50810502283105,0.0
2019-06-18,-1.1750224820143884,-1.8254271582733814,-1.840714928057554,1.0,-2.9523381294964026,-2.447504496402878,0.0
2019-06-19,-1.180280112044818,-1.7968627450980394,-1.8605042016806723,1.0,-2.942745098039216,-2.424313725490196,0.0
2019-06-20,-1.1826836917562724,-1.8061155913978495,-1.848230286738351,1.0,-2.939404121863799,-2.4243951612903225,0.0
2019-06-21,-1.1879699248120301,-1.8201099764336215,-1.8461452137807204,1.0,-2.935809673437325,-2.432050274941084,0.0
2019-06-24,-1.1934068406840683,-1.8062556255625561,-1.852160216021602,1.0,-2.940481548154816,-2.458820882088209,0.0
2019-06-25,-1.170881971465629,-1.6907695633376567,-1.7951794206658018,1.0,-2.810419368785127,-2.341223519239083,0.0
2019-06-26,-1.1317031317031316,-1.6857571857571856,-1.7658730158730158,1.0,-2.774989274989275,-2.3667953667953667,0.0
2019-06-27,-1.1427803461993333,-1.6793893129770994,-1.7846468121707344,1.0,-2.778948500161273,-2.3656596064939257,0.0
2019-06-28,-1.1368192621680273,-1.5824119045158622,-1.7170610726464814,1.0,-2.6531983052598944,-2.244187248114085,0.0
2019-07-01,-1.1535128443206437,-1.568141958114103,-1.7161869390281645,1.0,-2.6517074177241304,-2.227174249458372,0.0
2019-07-02,-1.1429455445544554,-1.5782797029702968,-1.7121493399339933,1.0,-2.6492367986798677,-2.231023102310231,0.0
2019-07-03,-1.1394603535614598,-1.5927840380440403,-1.708777008167063,1.0,-2.654088700506565,-2.2429442778869015,0.0
2019-07-05,-1.1379737684601878,-1.592068573789115,-1.7021584219766601,1.0,-2.6505215325828773,-2.244552308168956,0.0
2019-07-08,-1.1364105741429162,-1.595311854605535,-1.6985749690210656,1.0,-2.6494217265592734,-2.246489054109872,0.0
2019-07-09,-1.1344130389931917,-1.5876831029502785,-1.6986795956261607,1.0,-2.6480297090984113,-2.2468537239529605,0.0
2019-07-10,-1.0323260073260072,-1.2869047619047618,-1.4952380952380953,1.0,-2.389102564102564,-1.9538461538461538,0.0
2019-07-11,-0.6066484045309839,-0.9578736951210484,-1.1359295180276894,1.0,-2.1381505885836973,-1.5648922780780337,0.0
2019-07-12,-0.5894783508201568,-0.965420422639279,-1.1339589182798877,1.0,-2.131668390719669,-1.5683463868774938,0.0
2019-07-15,-0.5967133022429492,-0.9777185579983716,-1.148419572137094,1.0,-2.12880302020875,-1.5508179732030498,0.0
2019-07-16,-0.6147644056513055,-0.9721133219912715,-1.1719062060803314,1.0,-2.1166506398402247,-1.5214882757600414,0.0
2019-07-17,-0.6175534670317472,-0.9808332716643232,-1.168208391918893,1.0,-2.115222378450381,-1.5184637016206617,0.0
2019-07-18,-0.6102930348991312,-0.9762185245177442,-1.1619790899720217,1.0,-2.1077160948313947,-1.5064791635988808,0.0
2019-07-19,-0.6162576461050925,-0.977374898666077,-1.1647873830053799,1.0,-2.1054609772275037,-1.5057852457808238,0.0
2019-07-22,-0.614359351988218,-0.9666421207658321,-1.1589101620029454,1.0,-2.1078055964653903,-1.5161266568483063,0.0
2019-07-23,-0.6133012118557454,-0.9578770623448679,-1.1472477733975766,1.0,-2.0803766973280773,-1.5015330705212442,0.0
2019-07-24,-0.6119011157295996,-0.9555895865237365,-1.149857799168672,1.0,-2.0786844600014587,-1.4962444395828776,0.0
2019-07-25,-0.6154405879356764,-0.9328385359819545,-1.1594993815033108,1.0,-2.0853525431128577,-1.4833005893909628,0.0
2019-07-26,-0.6116172290649369,-0.9173529626120546,-1.1701042198090519,1.0,-2.0988994971212014,-1.4900517454995992,0.0
2019-07-29,-0.6108847497089639,-0.8990832363213038,-1.1680005820721768,1.0,-2.0970605355064027,-1.5009458672875435,0.0
2019-07-30,-0.6121542940320234,-0.9010917030567687,-1.1701601164483262,1.0,-2.0924308588064044,-1.5021834061135373,0.0
2019-07-31,-0.6040508920737058,-0.9399678268499562,-1.1723457151213805,1.0,-2.092936531149459,-1.5027054694355075,0.0
2019-08-01,-0.6051746820640257,-0.9581932466013741,-1.165253617892121,1.0,-2.08712176582371,-1.4931296594065195,0.0
2019-08-02,-0.5978522901599824,-0.9455767404485352,-1.1801446416831032,1.0,-2.0882460369639855,-1.4933158010081085,0.0
2019-08-05,-0.59127331002331,-0.9420891608391607,-1.1715472027972027,1.0,-2.086465617715618,-1.493006993006993,0.0
2019-08-06,-0.5353743429464414,-0.9113510441824123,-1.1442676516550647,1.0,-2.0470947577780936,-1.4651228867736896,0.0
2019-08-07,-0.5170434412869392,-0.9323931684501451,-1.122953724045071,1.0,-2.040535752250017,-1.4737438877471476,0.0
