Date,IWF,IWM,MTUM,SITC,SPY,VLUE,VXX
2018-11-26,-0.07825112973620178,-0.9867135297979993,-0.0,1.0,-0.960642694372562,-0.8367386350469276,0.0
2018-11-27,-0.0684426701470193,-0.9869870638363211,-0.0,1.0,-0.9536678054585236,-0.8295266976315687,0.0
2018-11-28,-0.07073732718894009,-0.9804915514592932,-0.0,1.0,-0.9571812596006144,-0.8318356374807987,0.0
2018-11-29,-0.03224093460779852,-0.9654073736913975,-0.0,1.0,-0.954976483082992,-0.8404642694583523,0.0
2018-11-30,-0.03252248491518348,-0.9669841751736176,-0.0,1.0,-0.9580661075481006,-0.8373875754240825,0.0
2018-12-03,-0.042958129418162044,-0.9911830964033246,-0.0,1.0,-0.9866387011574613,-0.8633185737590304,0.0
2018-12-04,-0.03348171085736404,-0.9943487516934391,-0.0,1.0,-0.9821559899361332,-0.8607315657054383,0.0
2018-12-06,-0.02074813341837692,-0.9155817356395153,-0.0,1.0,-0.9882940006753461,-0.8272614715041459,0.0
2018-12-07,-0.05025763285395678,-0.9410520649080981,-0.0,1.0,-1.0209182496346998,-0.8330385295700992,0.0
2018-12-10,-0.016182950919313176,-0.9457149369396749,-0.0,1.0,-1.0235526515727094,-0.8133642303601277,0.0
2018-12-11,-0.023899992400638344,-0.9433087620639866,-0.0,1.0,-1.0256478455809712,-0.8067862299566835,0.0
2018-12-12,-0.023185100722158878,-0.9438616495629039,-0.0,1.0,-1.025465602432535,-0.8083238312428734,0.0
2018-12-13,-0.0213774905350109,-0.9419098244674748,-0.0,1.0,-1.0492561857049982,-0.8116945198669165,0.0
2018-12-14,-0.027023927834263432,-0.9269551257549117,-0.0,1.0,-1.0568763855974315,-0.8114823025762555,0.0
2018-12-17,-0.001295781089218339,-0.9294561530546134,-0.0,1.0,-1.042379663859141,-0.8379892526392011,0.0
2018-12-18,-0.0004591895304787051,-0.9360578578808403,-0.0,1.0,-1.0490567481728084,-0.8410056250717484,0.0
2018-12-19,-0.0059341500765696786,-0.9351071975497703,-0.0,1.0,-1.0470137825421133,-0.8404287901990811,0.0
2018-12-20,-0.0064729848075238934,-0.9232380154590109,-0.0,1.0,-1.0444732132658112,-0.8334158321593116,0.0
2018-12-21,-0.001212534576181274,-0.9213368193702399,-0.0,1.0,-1.0444848622636507,-0.8221363343564094,0.0
2018-12-24,-0.0,-0.8879193621182488,-0.0,1.0,-1.0303520385136153,-0.8428238302993832,0.0
2018-12-26,-0.0,-0.8891742982652073,-0.0,1.0,-1.006775370411734,-0.8267813267813268,0.0
2018-12-27,-0.0,-0.8395238265470275,-0.0,1.0,-0.9238193972759446,-0.8115325492439138,0.0
2018-12-28,-0.0,-0.8433782287163731,-0.0,1.0,-0.9214747597442035,-0.8077239112571899,0.0
2018-12-31,-0.0,-0.8451313203501877,-0.0,1.0,-0.920993389315705,-0.8072181525817402,0.0
2019-01-02,-0.0,-0.8514164509634743,-0.0,1.0,-0.9232815645671555,-0.8203911417888984,0.0
2019-01-03,-0.0,-0.8506808464772033,-0.0,1.0,-0.9278194948442496,-0.8143929867423562,0.0
2019-01-04,-0.0,-0.8647096820498098,-0.0,1.0,-0.8959664106796813,-0.8279265054187899,0.0
2019-01-07,-0.0,-0.8295458536756699,-0.0,1.0,-0.8812124618032383,-0.8015875803449123,0.0
2019-01-08,-0.0,-0.8393316648454299,-0.0,1.0,-0.8797278719729281,-0.8059149071169234,0.0
2019-01-09,-0.0,-0.8397024606923782,-0.0,1.0,-0.8797856588874003,-0.8058591271240216,0.0
2019-01-10,-0.0,-0.8360644158779488,-0.0,1.0,-0.88949710411075,-0.806010735979658,0.0
2019-01-11,-0.0,-0.8115670983450369,-0.0,1.0,-0.8932919298493243,-0.8238469953068212,0.0
2019-01-14,-0.0,-0.8123720798927235,-0.0,1.0,-0.8937469122732725,-0.822711553391206,0.0
2019-01-15,-0.0,-0.8095288549834004,-0.0,1.0,-0.8935508935508936,-0.8287419651056015,0.0
2019-01-16,-0.0,-0.810066309255079,-0.0,1.0,-0.8799379232505644,-0.8370838036117382,0.0
2019-01-17,-0.0,-0.81255479572155,-0.0,1.0,-0.8698229002279502,-0.8245484832544274,0.0
2019-01-18,-0.0,-0.8062442607897153,-0.0,1.0,-0.8738786466059194,-0.8516988062442608,0.0
2019-01-22,-0.0,-0.8038310306266008,-0.0,1.0,-0.9625193896324086,-0.8410591248511958,0.0
2019-01-23,-0.0,-0.7386502626088208,-0.0,1.0,-0.966688250953306,-0.8920785668033672,0.0
2019-01-24,-0.0,-0.7412690428283989,-0.0,1.0,-0.958896234550158,-0.892821212992239,0.0
2019-01-25,-0.0,-0.6622976098689283,-0.0,1.0,-1.0661967177001872,-0.942981973051364,0.0
2019-01-28,-0.0,-0.6290375681311043,-0.0,1.0,-1.1007425833119948,-0.9282657204521344,0.0
2019-01-29,-0.0,-0.624585574301923,-0.0,1.0,-1.0975097620275547,-0.9616518087379357,0.0
2019-01-30,-0.0,-0.6213617272124383,-0.0,1.0,-1.0940977083486847,-0.968904281187827,0.0
2019-01-31,-0.0,-0.640694715881854,-0.0,1.0,-1.0396769792396474,-1.0070799070762197,0.0
2019-02-01,-0.0,-0.6388847858197932,-0.0,1.0,-1.0350812407680945,-1.0187961595273265,0.0
2019-02-04,-0.0,-0.6173665168292951,-0.0,1.0,-1.0274823666995578,-1.0097211563059605,0.0
2019-02-05,-0.0,-0.6108007448789572,-0.0,1.0,-1.0239894840617811,-1.0165772081644575,0.0
2019-02-06,-0.0,-0.6206168299166152,-0.0,1.0,-1.0146742890434404,-1.0059716709754944,0.0
2019-02-07,-0.0,-0.6269619748432232,-0.0,1.0,-1.0052198499293146,-0.9927139594736651,0.0
2019-02-08,-0.0,-0.6351832993890021,-0.0,1.0,-1.0284768693628163,-0.9732688391038697,0.0
2019-02-11,-0.0,-0.6361454545454546,-0.0,1.0,-1.0293090909090907,-0.9709090909090908,0.0
2019-02-12,-0.0,-0.6299688653971471,-0.0,1.0,-1.0211063644920715,-0.9692274274129317,0.0
2019-02-13,-0.0,-0.6647118083039504,-0.0,1.0,-0.9965819961142692,-0.9366050226667625,0.0
2019-02-14,-0.0,-0.6230902277313347,-0.0,1.0,-1.0317814932257134,-0.9485082156240993,0.0
2019-02-15,-0.0,-0.6418421811886901,-0.0,1.0,-1.0234420080784765,-0.94117859203693,0.0
2019-02-19,-0.0,-0.6183562726848025,-0.0,1.0,-1.0406439788694433,-0.9346318323929995,0.0
2019-02-20,-0.0,-0.6366769584260789,-0.0,1.0,-1.028254469735047,-0.9251813025059237,0.0
2019-02-21,-0.0,-0.6071518690746549,-0.0,1.0,-1.0472585703471398,-0.9503622796582676,0.0
2019-02-22,-0.0,-0.6015116447273253,-0.0,1.0,-1.074822797627658,-0.9400766671488501,0.0
2019-02-25,-0.0,-0.582796852646638,-0.0,1.0,-1.0701716738197424,-0.9235693848354792,0.0
2019-02-26,-0.0,-0.5825853745753621,-0.0,1.0,-1.0719113177185768,-0.9214375111746826,0.0
2019-02-27,-0.0,-0.5793447293447294,-0.0,1.0,-1.0546652421652423,-0.9272079772079772,0.0
2019-02-28,-0.0,-0.57984,-0.0,1.0,-1.0527644444444446,-0.922951111111111,0.0
2019-03-01,-0.0,-0.5655720338983051,-0.0,1.0,-1.056391242937853,-0.9090748587570622,0.0
2019-03-04,-0.0,-0.5439311273294126,-0.0,1.0,-1.0650464111103237,-0.9338198823779493,0.0
2019-03-05,-0.0,-0.5348746359826692,-0.0,1.0,-1.0814688543220399,-0.935009588749201,0.0
2019-03-06,-0.0,-0.5277284669459632,-0.0,1.0,-1.0917773201732586,-0.9308741035290775,0.0
2019-03-07,-0.0,-0.5139425291428977,-0.0,1.0,-1.1062254189845162,-0.923006058888141,0.0
2019-03-08,-0.0,-0.48360510142456214,-0.0,1.0,-1.1529361611424918,-0.9160183310241927,0.0
2019-03-11,-0.0,-0.47898226124350474,-0.0,1.0,-1.145565310876187,-0.9590395986382368,0.0
2019-03-12,-0.0,-0.43855517716107534,-0.0,1.0,-1.1711832475907544,-1.0131512209260198,0.0
2019-03-13,-0.0,-0.4521352248276868,-0.0,1.0,-1.1819043798548556,-1.0128004084460815,0.0
2019-03-14,-0.0,-0.43955845095910245,-0.0,1.0,-1.1846181686572566,-0.9950778139703222,0.0
2019-03-15,-0.0,-0.4353065385175477,-0.0,1.0,-1.1856705985146354,-1.0195864278433087,0.0
2019-03-18,-0.0,-0.4619655134379941,-0.0,1.0,-1.190154049781242,-1.0244861943453802,0.0
2019-03-19,-0.0,-0.459196507842557,-0.0,1.0,-1.201760875998816,-1.0383249482095294,0.0
2019-03-20,-0.0,-0.46034393299236526,-0.0,1.0,-1.2025794974427395,-1.0432881180045956,0.0
2019-03-21,-0.0,-0.4599643467280695,-0.0,1.0,-1.2532867860060908,-1.0005942211988412,0.0
2019-03-22,-0.0,-0.45831771497113727,-0.0,1.0,-1.2833045955468925,-1.0067846165379712,0.0
2019-03-25,-0.0,-0.36465705710156743,-0.0,1.0,-1.3308259532367437,-1.0100418720124504,0.0
2019-03-26,-0.0,-0.3801125983371239,-0.0,1.0,-1.3282875358860595,-1.0200216248462026,0.0
2019-03-27,-0.0,-0.37083348885819867,-0.0,1.0,-1.3360083610167595,-1.0257549176962413,0.0
2019-03-28,-0.0,-0.3567659953927324,-0.0,1.0,-1.3132570409452329,-1.0455153451735155,0.0
2019-03-29,-0.0,-0.3665102770330652,-0.0,1.0,-1.3147899910634495,-1.0422252010723858,0.0
2019-04-01,-0.0,-0.383613148196404,-0.0,1.0,-1.3095335591706065,-1.0294457059896513,0.0
2019-04-02,-0.0,-0.39903435468895077,-0.0,1.0,-1.3268337975858868,-0.9881522748375117,0.0
2019-04-03,-0.0,-0.4006238859180036,-0.0,1.0,-1.3326648841354722,-0.9803178847296493,0.0
2019-04-04,-0.0,-0.39833209785025947,-0.0,1.0,-1.3532987398072647,-0.9548183839881395,0.0
2019-04-05,-0.0,-0.4019002550926097,-0.0,1.0,-1.3528041702096196,-0.9422899182964249,0.0
2019-04-08,-0.0,-0.39588024659455867,-0.0,1.0,-1.350880431171324,-0.9447746317693527,0.0
2019-04-09,-0.0,-0.38329875518672196,-0.0,1.0,-1.3925237107291049,-0.9289789567279193,0.0
2019-04-10,-0.0,-0.38827094342411583,-0.0,1.0,-1.3938139758323786,-0.9132330660359926,0.0
2019-04-11,-0.0,-0.40516171424399505,-0.0,1.0,-1.3262758268233918,-0.9189968606264144,0.0
2019-04-12,-0.0,-0.4104591281642127,-0.0,1.0,-1.3060491767607167,-0.9101327337346777,0.0
2019-04-15,-0.0,-0.41141946235780014,-0.0,1.0,-1.2992899065285124,-0.9122165060502863,0.0
2019-04-16,-0.0,-0.4081381457481085,-0.0,1.0,-1.2973608949064188,-0.9146725554791297,0.0
2019-04-17,-0.0,-0.4259474372005227,-0.0,1.0,-1.3257586757659359,-0.8783577755190939,0.0
2019-04-18,-0.0,-0.42915758896151057,-0.0,1.0,-1.3206971677559913,-0.8812273057371097,0.0
2019-04-22,-0.0,-0.42509117432530996,-0.0,1.0,-1.3301604668125455,-0.8917213712618527,0.0
2019-04-23,-0.0,-0.41664831534904206,-0.0,1.0,-1.320891139983851,-0.9327240695881965,0.0
2019-04-24,-0.0,-0.43510751309571777,-0.0,1.0,-1.3043334920693066,-0.9236968387120407,0.0
2019-04-25,-0.0,-0.4500054878718033,-0.0,1.0,-1.2997109720850253,-0.9088647422529542,0.0
2019-04-26,-0.0,-0.4387134588614551,-0.0,1.0,-1.3032456590226391,-0.921312916697194,0.0
2019-04-29,-0.0,-0.4453574966066253,-0.0,1.0,-1.3079349939469533,-0.9152206610660699,0.0
2019-04-30,-0.0,-0.4312371436967382,-0.0,1.0,-1.3193505730238027,-0.9226785189538644,0.0
2019-05-01,-0.0,-0.4421870989035169,-0.0,1.0,-1.3045949613113794,-0.9203857860574278,0.0
2019-05-02,-0.0,-0.44547019819027733,-0.0,1.0,-1.2750851741949665,-0.9428508627321683,0.0
2019-05-03,-0.0,-0.45753886770313873,-0.0,1.0,-1.2692871809914932,-0.9399383983572895,0.0
2019-05-06,-0.0,-0.4256299601360494,-0.0,1.0,-1.2720257469919174,-0.9596240354021139,0.0
2019-05-07,-0.0,-0.42877498081911514,-0.0,1.0,-1.2693361587081218,-0.9553907420262322,0.0
2019-05-08,-0.0,-0.44319623120130464,-0.0,1.0,-1.2364921181373438,-0.9441565500996558,0.0
2019-05-09,-0.0,-0.44119032947914016,-0.0,1.0,-1.2442640182681501,-0.9391786581608611,0.0
2019-05-10,-0.0,-0.44647765080283525,-0.0,1.0,-1.2383191089252135,-0.9315781860263272,0.0
2019-05-13,-0.0,-0.44421487603305787,-0.0,1.0,-1.2477163984341018,-0.93283311584747,0.0
2019-05-14,-0.0,-0.3792435225723103,-0.0,1.0,-1.2762865140314361,-0.9330725615445346,0.0
2019-05-15,-0.0,-0.3764190257220865,-0.0,1.0,-1.2967739617761174,-0.9192771949992815,0.0
2019-05-16,-0.0,-0.38056403808155204,-0.0,1.0,-1.2931201724447638,-0.9189150350278427,0.0
2019-05-17,-0.0,-0.37068779258192297,-0.0,1.0,-1.2772056175729203,-0.9531148721642061,0.0
2019-05-20,-0.0,-0.36254493170381025,-0.0,1.0,-1.2791876347951114,-0.9528037383177569,0.0
2019-05-21,-0.0,-0.3513930223385564,-0.0,1.0,-1.2846642045250813,-0.9495858582236724,0.0
2019-05-22,-0.0,-0.34918207681365576,-0.0,1.0,-1.2736486486486487,-0.9333570412517782,0.0
2019-05-23,-0.0,-0.3542946419060469,-0.0,1.0,-1.286368639704577,-0.9100592976600503,0.0
2019-05-24,-0.0,-0.33361620876206644,-0.0,1.0,-1.2877196704501255,-0.914606979951204,0.0
2019-05-28,-0.0,-0.33684694563333445,-0.0,1.0,-1.285486894697747,-0.9148243783382265,0.0
2019-05-29,-0.0,-0.3381140319966171,-0.0,1.0,-1.2857495242793715,-0.9000281908520686,0.0
2019-05-30,-0.0,-0.3423195931287122,-0.0,1.0,-1.31002596294057,-0.9042216452679875,0.0
2019-05-31,-0.0,-0.33926921163005613,-0.0,1.0,-1.3072794483543044,-0.9078694817658349,0.0
2019-06-03,-0.0,-0.34949602122015916,-0.0,1.0,-1.3218390804597702,-0.8653580901856764,0.0
2019-06-04,-0.0,-0.34692794736655935,-0.0,1.0,-1.3353966962611863,-0.854904318913374,0.0
2019-06-05,-0.0,-0.3402083478990422,-0.0,1.0,-1.3549954554988466,-0.8005663147591414,0.0
2019-06-06,-0.0,-0.31910939691444595,-0.0,1.0,-1.3994740532959327,-0.7877279102384291,0.0
2019-06-07,-0.0,-0.34559775949588656,-0.0,1.0,-1.3755995098897251,-0.7795904078417644,0.0
2019-06-10,-0.0,-0.35,-0.0,1.0,-1.3584733893557421,-0.7929621848739495,0.0
2019-06-11,-0.0,-0.35131241435046906,-0.0,1.0,-1.3737657682982536,-0.7887487262377455,0.0
2019-06-12,-0.0,-0.35602517669397665,-0.0,1.0,-1.376103238510496,-0.7841696262175183,0.0
2019-06-13,-0.0,-0.3763418153662056,-0.0,1.0,-1.3712737127371275,-0.7719001865343329,0.0
2019-06-14,-0.0,-0.3830305168460046,-0.0,1.0,-1.3611218909860645,-0.7838066678426531,0.0
2019-06-17,-0.0,-0.3773638159751623,-0.0,1.0,-1.370589895568727,-0.7801298334744566,0.0
2019-06-18,-0.0,-0.4194660075886796,-0.0,1.0,-1.319559995822745,-0.7420545131757579,0.0
2019-06-19,-0.0,-0.39751552795031053,-0.0,1.0,-1.3368610985807974,-0.7355564037614074,0.0
2019-06-20,-0.0,-0.3992362437076897,-0.0,1.0,-1.33646936295782,-0.7359139038361396,0.0
2019-06-21,-0.0,-0.40588010691103477,-0.0,1.0,-1.3254885626019646,-0.7397688222430491,0.0
2019-06-24,-0.0,-0.3902768633701791,-0.0,1.0,-1.302470633078069,-0.772376035205655,0.0
2019-06-25,-0.0,-0.4005141924052392,-0.0,1.0,-1.2989264496404127,-0.7748323663273461,0.0
2019-06-26,-0.0,-0.4005442936394404,-0.0,1.0,-1.2658316178779527,-0.8226509891490179,0.0
2019-06-27,-0.0,-0.42210842309729824,-0.0,1.0,-1.3275295779622107,-0.7820589793395726,0.0
2019-06-28,-0.0,-0.41987994350282487,-0.0,1.0,-1.3289901129943502,-0.7822033898305084,0.0
2019-07-01,-0.0,-0.41522613419882876,-0.0,1.0,-1.337543215974035,-0.7750652649403796,0.0
2019-07-02,-0.0,-0.4254845884969813,-0.0,1.0,-1.3250361896691736,-0.7801786533912368,0.0
2019-07-03,-0.0,-0.4158440189706657,-0.0,1.0,-1.3236255050061478,-0.7736167222905321,0.0
2019-07-05,-0.0,-0.3872119896351285,-0.0,1.0,-1.3335667763849008,-0.7809020239512572,0.0
2019-07-08,-0.0,-0.38554887165756807,-0.0,1.0,-1.3262978545846518,-0.7653256371918356,0.0
2019-07-09,-0.0,-0.37871587637448406,-0.0,1.0,-1.3254015054285615,-0.7646120226161157,0.0
2019-07-10,-0.0,-0.35884005688716225,-0.0,1.0,-1.3411495369246245,-0.7687398106073746,0.0
2019-07-11,-0.0,-0.3598100058939777,-0.0,1.0,-1.3384876746524286,-0.7687480497867767,0.0
2019-07-12,-0.0,-0.3847060046429438,-0.0,1.0,-1.3163438550292785,-0.7638335470011435,0.0
2019-07-15,-0.0,-0.35014755335941256,-0.0,1.0,-1.320190789925194,-0.7611351314254341,0.0
2019-07-16,-0.0,-0.36719016729259135,-0.0031751451007169685,1.0,-1.3286787299419598,-0.7150904745646979,0.0
2019-07-17,-0.0,-0.3667167133010305,-0.003071043472326486,1.0,-1.3269296389817784,-0.7155531290520712,0.0
2019-07-18,-0.0,-0.3674144279285422,-0.006000272739669985,1.0,-1.3277989908632208,-0.7080321832810582,0.0
2019-07-19,-0.0,-0.37032491220892566,-0.010909958746718488,1.0,-1.3233098087347857,-0.7047833350380143,0.0
2019-07-22,-0.0,-0.3782540547907864,-0.01485620825950661,1.0,-1.3226454954341011,-0.6915973831266186,0.0
2019-07-23,-0.0,-0.38682959945689077,-0.019076714188730484,1.0,-1.3103869653767821,-0.6781398506449424,0.0
2019-07-24,-0.0,-0.3841632206691501,-0.007791941492088446,1.0,-1.3297221557704795,-0.695840880352688,0.0
2019-07-25,-0.0,-0.37899590163934427,-0.009596994535519125,1.0,-1.3347677595628415,-0.691974043715847,0.0
2019-07-26,-0.0,-0.37399706374406777,-0.009047765372665507,1.0,-1.338796135067773,-0.6924101198402132,0.0
2019-07-29,-0.0,-0.3546579181190623,-0.011653338801175585,1.0,-1.3368532567835418,-0.7142368942656004,0.0
2019-07-30,-0.0,-0.3382797471832921,-0.018136850783182192,1.0,-1.3435353118988733,-0.7350233580654026,0.0
2019-07-31,-0.0,-0.35129494679941153,-0.016866810359574397,1.0,-1.331759553867734,-0.721338396797701,0.0
2019-08-01,-0.0,-0.37712820512820516,-0.011897435897435898,1.0,-1.3255384615384616,-0.7042735042735043,0.0
2019-08-02,-0.0,-0.3675666438824333,-0.019719753930280245,1.0,-1.3235475051264525,-0.706766917293233,0.0
2019-08-05,-0.0,-0.3655013393916788,-0.02332915126648808,1.0,-1.3189786714590892,-0.6830558475467092,0.0
2019-08-06,-0.0,-0.36900123222433145,-0.023612082459120127,1.0,-1.2622639624338097,-0.6754587537882573,0.0
2019-08-07,-0.0,-0.39532648326151804,-0.008352668213457076,1.0,-1.2367915147497515,-0.6740802121312561,0.0
2019-08-08,-0.0,-0.3968117190866006,-0.008749544294567991,1.0,-1.2360057004606768,-0.6726543598581514,0.0
2019-08-09,-0.0,-0.3856521452580241,-0.0014169907071772227,1.0,-1.2228300270216832,-0.6854610162789165,0.0
2019-08-12,-0.0,-0.3793625707888845,-0.01303832477281707,1.0,-1.234031344659555,-0.6660740155406296,0.0
2019-08-13,-0.0,-0.35150104876769794,-0.010651546932354483,1.0,-1.236300471945464,-0.6789459884635554,0.0
2019-08-14,-0.0,-0.36551025741539267,-0.009473409120606298,1.0,-1.2206977655821247,-0.6710113680909447,0.0
2019-08-15,-0.0,-0.3881956696070569,-0.03284683239775461,1.0,-1.181074578989575,-0.6055813953488371,0.0
2019-08-16,-0.0,-0.3941799788712105,-0.03217338412779717,1.0,-1.1722636616832602,-0.6027147293274002,0.0
2019-08-19,-0.0,-0.3762950683796104,-0.036086582294622076,1.0,-1.180305397048041,-0.5951735790111256,0.0
2019-08-20,-0.0,-0.37523398584980483,-0.048129699546305395,1.0,-1.1653288492655223,-0.5839969542180906,0.0
2019-08-21,-0.0,-0.373152748330749,-0.08332014809657921,1.0,-1.1397424132147715,-0.5682415113445777,0.0
2019-08-22,-0.0,-0.38042349683793225,-0.06528647390114212,1.0,-1.1264827108831765,-0.5741434099990561,0.0
2019-08-23,-0.0,-0.3739678537661519,-0.06498581783800819,1.0,-1.127481878348566,-0.5851244878663724,0.0
2019-08-26,-0.0,-0.3627606845599925,-0.06608684809376851,1.0,-1.1186757691948004,-0.5697808535178777,0.0
2019-08-27,-0.0,-0.3588365082817987,-0.06709344603623481,1.0,-1.111532365828646,-0.5701544485534044,0.0
2019-08-28,-0.0,-0.3510902652668199,-0.07277753618686711,1.0,-1.1170404423184443,-0.5652295458781139,0.0
2019-08-29,-0.0,-0.34687985097795715,-0.07572182552002484,1.0,-1.1191555417572183,-0.5628686743247439,0.0
2019-08-30,-0.0,-0.3709031811478617,-0.08140969693321697,1.0,-1.028470821921931,-0.5288169259939206,0.0
2019-09-03,-0.0,-0.3872371065974618,-0.10386727070894962,1.0,-1.0006000420029402,-0.5085055953916774,0.0
2019-09-04,-0.0,-0.3671030506846024,-0.10584314196492912,1.0,-1.008257266394427,-0.521438866202258,0.0
2019-09-05,-0.0,-0.3645324624741588,-0.09596428678431256,1.0,-1.01486053270216,-0.5207178596039189,0.0
2019-09-06,-0.0,-0.3568547784781764,-0.10862486182893676,1.0,-1.025303976339139,-0.4966689570698772,0.0
2019-09-09,-0.0,-0.36072963935992364,-0.10840100310484835,1.0,-1.0224504418438023,-0.49387986625268687,0.0
2019-09-10,-0.0,-0.3750295998105613,-0.09344660194174759,1.0,-0.9798129291972532,-0.5116919251716789,0.0
2019-09-11,-0.0,-0.383791958249318,-0.07167002728027518,1.0,-0.9777606452378128,-0.5320246708575496,0.0
2019-09-12,-0.0,-0.3637953003229917,-0.07861439535366108,1.0,-0.983139242006697,-0.5376774231783567,0.0
2019-09-13,-0.0,-0.3617494440326168,-0.07033358042994811,1.0,-0.9845515196441809,-0.548524833209785,0.0
