Date,GBDC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.05126659694031306,-0.2230416053606566,-0.0,-0.257201609615146,-0.241176366311535,0.0
2018-11-13,1.0,-0.051365363445900356,-0.22396221725080784,-0.0,-0.25810518092397283,-0.24207236958914807,0.0
2018-11-14,1.0,-0.05219506997229523,-0.2235206364992541,-0.0,-0.2583824678553669,-0.24184840519997156,0.0
2018-11-15,1.0,-0.051880099326002134,-0.22346576800283788,-0.0,-0.25913444483859527,-0.2391805604824406,0.0
2018-11-16,1.0,-0.049112363133836504,-0.21815314836469296,-0.0,-0.2598065270543212,-0.24465823323057295,0.0
2018-11-19,1.0,-0.04944723974204521,-0.21803911841825524,-0.0,-0.25960243781447095,-0.2445786974700588,0.0
2018-11-20,1.0,-0.03588930019390093,-0.21434866913449674,-0.0,-0.26099065750044065,-0.2515071390798519,0.0
2018-11-21,1.0,-0.038321487342880156,-0.21119708693673192,-0.0,-0.2598473442806625,-0.24129057105843638,0.0
2018-11-23,1.0,-0.038649287026506864,-0.2087131484559531,-0.0,-0.26079958008923104,-0.24148368471699763,0.0
2018-11-26,1.0,-0.03835726654189915,-0.21032655274342785,-0.0,-0.2598779144001539,-0.24051562800622672,0.0
2018-11-27,1.0,-0.03432474343561061,-0.21183768055337757,-0.0,-0.25785374523025456,-0.23835659400972242,0.0
2018-11-28,1.0,-0.03422676100519327,-0.212906486354606,-0.0,-0.2574152173155345,-0.23814088041546128,0.0
2018-11-29,1.0,-0.0376513401917559,-0.21513051998040453,-0.0,-0.2585205402757366,-0.23831268808174122,0.0
2018-11-30,1.0,-0.036626497558233495,-0.21693075220461652,-0.0,-0.2594947827003478,-0.24361451709236553,0.0
2018-12-03,1.0,-0.034032748826002074,-0.2191638672458976,-0.0,-0.26111120882213273,-0.24449056404664332,0.0
2018-12-04,1.0,-0.03145294344788851,-0.2201355004036929,-0.0,-0.2597676132972935,-0.2438480710499526,0.0
2018-12-06,1.0,-0.03003612592465164,-0.19556167211422673,-0.0,-0.26076036469981073,-0.2339239635300189,0.0
2018-12-07,1.0,-0.021506121106128033,-0.20029090405360947,-0.0,-0.2660040518778896,-0.24378798635521465,0.0
2018-12-10,1.0,-0.0023244602086848723,-0.20859878094975723,-0.0,-0.27407968593959847,-0.23680223148180038,0.0
2018-12-11,1.0,-0.0,-0.21074964639321073,-0.0,-0.2714492703625763,-0.24271225031910856,0.0
2018-12-12,1.0,-0.0,-0.211235023996133,-0.0,-0.273158857853123,-0.24194662155163485,0.0
2018-12-13,1.0,-0.0,-0.20822964191898244,-0.0,-0.2791545693349924,-0.24080602792755423,0.0
2018-12-14,1.0,-0.0,-0.20854579710645946,-0.0,-0.2790866506490588,-0.24088638445715868,0.0
2018-12-17,1.0,-0.0005388867642457324,-0.21152174668845392,-0.0,-0.28820011820741925,-0.2380662656885582,0.0
2018-12-18,1.0,-0.0014686598478888017,-0.21612029023516044,-0.0,-0.29193111285951573,-0.23888451787743686,0.0
2018-12-19,1.0,-0.005757586363795457,-0.21544573168597528,-0.0,-0.2903293549403241,-0.23849357740366106,0.0
2018-12-20,1.0,-0.0060355837021745596,-0.21493675757946853,-0.0,-0.29025034551529894,-0.23822186455800287,0.0
2018-12-21,1.0,-0.004787732099005353,-0.21809798067240252,-0.0,-0.2942070208292847,-0.24959807784039711,0.0
2018-12-24,1.0,-0.0,-0.20617379387891352,-0.0,-0.29071646930672196,-0.2600056221230542,0.0
2018-12-26,1.0,-0.0,-0.21453130181335847,-0.0,-0.277466534024469,-0.25329423879086166,0.0
2018-12-27,1.0,-0.0,-0.20837434170767502,-0.0,-0.2654925321591988,-0.25280151946818613,0.0
2018-12-28,1.0,-0.0,-0.20850667173016174,-0.0,-0.26522932454126463,-0.2524555074139925,0.0
2018-12-31,1.0,-0.0,-0.20574792243767312,-0.0,-0.26916551246537396,-0.25637119113573403,0.0
2019-01-02,1.0,-0.0,-0.20816006959547628,-0.0,-0.2690561113527621,-0.2626707264027838,0.0
2019-01-03,1.0,-0.0,-0.20861555605857465,-0.0,-0.2671379568525709,-0.26546638574985637,0.0
2019-01-04,1.0,-0.0,-0.21210334662736258,-0.0,-0.2526616958557309,-0.26922143228715106,0.0
2019-01-07,1.0,-0.0,-0.20211854238798804,-0.0,-0.24954578176956563,-0.2623667340852216,0.0
2019-01-08,1.0,-0.0,-0.20510883746480807,-0.0,-0.24824898715923913,-0.263304264231271,0.0
2019-01-09,1.0,-0.0,-0.2047752278617896,-0.0,-0.24821915927152882,-0.26347860416416347,0.0
2019-01-10,1.0,-0.0,-0.20278759998626797,-0.0,-0.25098698891139415,-0.262710700676302,0.0
2019-01-11,1.0,-0.0,-0.1981892212276874,-0.0,-0.2526156647825863,-0.2672015393337571,0.0
2019-01-14,1.0,-0.0,-0.197920969296434,-0.0,-0.2514112625636789,-0.27173688558446923,0.0
2019-01-15,1.0,-0.0,-0.1956016325968278,-0.0,-0.2518470043225929,-0.27469991561472096,0.0
2019-01-16,1.0,-0.0,-0.19766035388443462,-0.0,-0.25990116118330103,-0.27038982582250487,0.0
2019-01-17,1.0,-0.0,-0.20127551904613358,-0.0,-0.26007764028976466,-0.27168902291081765,0.0
2019-01-18,1.0,-0.0,-0.20272322597538622,-0.0,-0.2627738500480056,-0.28016060050624075,0.0
2019-01-22,1.0,-0.0,-0.16496294189489885,-0.0,-0.23566612571313852,-0.2724230814274481,0.0
2019-01-23,1.0,-0.0,-0.1724802371541502,-0.0,-0.2296113306982872,-0.2448122529644269,0.0
2019-01-24,1.0,-0.0,-0.16995155070696416,-0.0,-0.23476483965591113,-0.2432187469101216,0.0
2019-01-25,1.0,-0.0,-0.15283185551156628,-0.0,-0.23656054706671464,-0.24657265320812746,0.0
2019-01-28,1.0,-0.0,-0.1438001638001638,-0.0,-0.24968058968058968,-0.2445208845208845,0.0
2019-01-29,1.0,-0.0,-0.14885402922347651,-0.0,-0.24541856032839757,-0.23468373812898075,0.0
2019-01-30,1.0,-0.0,-0.14915453034893952,-0.0,-0.24572378066660153,-0.23415762551721894,0.0
2019-01-31,1.0,-0.0,-0.1520296165826769,-0.0,-0.24104245152241627,-0.2377970220330414,0.0
2019-02-01,1.0,-0.0,-0.15161163907122563,-0.0,-0.24911008784820876,-0.23216093530583587,0.0
2019-02-04,1.0,-0.0,-0.15240397177946172,-0.0,-0.2512248497517638,-0.22948784949046253,0.0
2019-02-05,1.0,-0.0,-0.15599836668027767,-0.0,-0.2543732135565537,-0.2229481420988159,0.0
2019-02-06,1.0,-0.0,-0.15317937982467617,-0.0,-0.2596820620175324,-0.2226383618997776,0.0
2019-02-07,1.0,-0.0,-0.15636566113130915,-0.0,-0.26707281124103366,-0.2142576397759654,0.0
2019-02-08,1.0,-0.0,-0.15259388244570754,-0.0,-0.2698196274271446,-0.22032394782665835,0.0
2019-02-11,1.0,-0.0,-0.14683114829698923,-0.0,-0.26698069701561367,-0.23318400421635155,0.0
2019-02-12,1.0,-0.0,-0.13841537802103598,-0.0,-0.27355006759207356,-0.23662171519008207,0.0
2019-02-13,1.0,-0.0,-0.14077149966220112,-0.0,-0.2724801028226803,-0.23454776146456405,0.0
2019-02-14,1.0,-0.0,-0.13656132691703463,-0.0,-0.2858891038679698,-0.23123480676688002,0.0
2019-02-15,1.0,-0.0,-0.14352773354564755,-0.0,-0.2849323248407643,-0.23026141188959662,0.0
2019-02-19,1.0,-0.0,-0.14287822636187728,-0.0,-0.27362172444327837,-0.2233117969236824,0.0
2019-02-20,1.0,-0.0,-0.14903664835615316,-0.0,-0.26904976633598426,-0.22166106419611378,0.0
2019-02-21,1.0,-0.0,-0.15084495488105001,-0.0,-0.2684987694831829,-0.2213289581624282,0.0
2019-02-22,1.0,-0.0,-0.15125967720771552,-0.0,-0.26845230284739535,-0.22050911953811836,0.0
2019-02-25,1.0,-0.0,-0.1501555376335237,-0.0,-0.27353226788682783,-0.22222953733726153,0.0
2019-02-26,1.0,-0.0,-0.15113312815786442,-0.0,-0.2724444956468787,-0.22221490758874937,0.0
2019-02-27,1.0,-0.0,-0.1415418124216223,-0.0,-0.2888753217609399,-0.21963896772490266,0.0
2019-02-28,1.0,-0.0,-0.14035666562185525,-0.0,-0.28754309847072607,-0.22180246465512973,0.0
2019-03-01,1.0,-0.0,-0.13435855263157895,-0.0,-0.2875328947368421,-0.2228618421052632,0.0
2019-03-04,1.0,-0.0,-0.12876932936749214,-0.0,-0.28879430759370944,-0.2257407194386472,0.0
2019-03-05,1.0,-0.0,-0.12093429022912826,-0.0,-0.29931524888069533,-0.22577034500921783,0.0
2019-03-06,1.0,-0.0,-0.11891447368421053,-0.0,-0.2998190789473684,-0.22601973684210525,0.0
2019-03-07,1.0,-0.0,-0.11871207511798852,-0.0,-0.29987995592902594,-0.22584729736396372,0.0
2019-03-08,1.0,-0.0,-0.10839593824816313,-0.0,-0.31952447783373233,-0.22319821679187649,0.0
2019-03-11,1.0,-0.0,-0.11018416236624734,-0.0,-0.3169670090514896,-0.22157189256920515,0.0
2019-03-12,1.0,-0.0,-0.09768535381966291,-0.0,-0.32299082751084474,-0.23502433855425678,0.0
2019-03-13,1.0,-0.0,-0.10451037786056411,-0.0,-0.323459952102182,-0.23514835018626926,0.0
2019-03-14,1.0,-0.0,-0.10692931171937287,-0.0,-0.31886128089290466,-0.23510164762157856,0.0
2019-03-15,1.0,-0.0,-0.10495583171133402,-0.0,-0.31995807755652045,-0.23867511769892363,0.0
2019-03-18,1.0,-0.0,-0.11245437192324437,-0.0,-0.32259468872442315,-0.23939251866983693,0.0
2019-03-19,1.0,-0.0,-0.11077728729921617,-0.0,-0.3256013024723476,-0.24204837274878732,0.0
2019-03-20,1.0,-0.0,-0.11087778244435113,-0.0,-0.32549349013019746,-0.2436119277614448,0.0
2019-03-21,1.0,-0.0,-0.11050484361096655,-0.0,-0.33270654601010696,-0.2356832261638937,0.0
2019-03-22,1.0,-0.0,-0.10970080067425199,-0.0,-0.3406152549515381,-0.2352970922882427,0.0
2019-03-25,1.0,-0.0,-0.08807161056725225,-0.0,-0.3517667962987797,-0.236422153681105,0.0
2019-03-26,1.0,-0.0,-0.09539595463265237,-0.0,-0.3475414801601992,-0.2398445125029448,0.0
2019-03-27,1.0,-0.0,-0.0895635354469767,-0.0,-0.3518291144563115,-0.24056849718274323,0.0
2019-03-28,1.0,-0.0,-0.08676044961970789,-0.0,-0.34758026519485763,-0.24836777276704583,0.0
2019-03-29,1.0,-0.0,-0.08804618595569919,-0.0,-0.3475223860499562,-0.24759307883929174,0.0
2019-04-01,1.0,-0.0,-0.09476464452743852,-0.0,-0.35076208741294035,-0.23680226102755628,0.0
2019-04-02,1.0,-0.0,-0.09882870922748585,-0.0,-0.35634463172399883,-0.22530122506595862,0.0
2019-04-03,1.0,-0.0,-0.09865734594767178,-0.0,-0.3580130736527248,-0.2237308642390227,0.0
2019-04-04,1.0,-0.0,-0.09878388819834046,-0.0,-0.35882016998689825,-0.2220915779218598,0.0
2019-04-05,1.0,-0.0,-0.09777433844186867,-0.0,-0.35825917265279345,-0.22623353464663626,0.0
2019-04-08,1.0,-0.0,-0.098129268867131,-0.0,-0.35831566905555,-0.22588405504525422,0.0
2019-04-09,1.0,-0.0,-0.09444772095374505,-0.0,-0.3672086949195383,-0.2234055101524981,0.0
2019-04-10,1.0,-0.0,-0.09044972208185952,-0.0,-0.36872157655381504,-0.22518106787940037,0.0
2019-04-11,1.0,-0.0,-0.08520390967307044,-0.0,-0.3773677114930906,-0.22263228850690933,0.0
2019-04-12,1.0,-0.0,-0.08738142175942308,-0.0,-0.3764006133212017,-0.2211663212522536,0.0
2019-04-15,1.0,-0.0,-0.08711571558735194,-0.0,-0.3784800728917086,-0.22171228022812406,0.0
2019-04-16,1.0,-0.0,-0.08918025041341837,-0.0,-0.3775775370389119,-0.22066416928217067,0.0
2019-04-17,1.0,-0.0,-0.0814598194665134,-0.0,-0.378427262584942,-0.23050136921464554,0.0
2019-04-18,1.0,-0.0,-0.08582304178649974,-0.0,-0.37898832684824907,-0.22696667230587042,0.0
2019-04-22,1.0,-0.0,-0.08640430245733904,-0.0,-0.37810549814811684,-0.22670770687818162,0.0
2019-04-23,1.0,-0.0,-0.07951054852320674,-0.0,-0.373957805907173,-0.234295358649789,0.0
2019-04-24,1.0,-0.0,-0.07947411057854586,-0.0,-0.37379328967798553,-0.2344393438196179,0.0
2019-04-25,1.0,-0.0,-0.08028963002970564,-0.0,-0.3745949230353767,-0.2329361328652444,0.0
2019-04-26,1.0,-0.0,-0.07626015985400227,-0.0,-0.3783774649791311,-0.23515098261207523,0.0
2019-04-29,1.0,-0.0,-0.07637058068005137,-0.0,-0.3787095247752315,-0.23490840262286217,0.0
2019-04-30,1.0,-0.0,-0.07844662821575359,-0.0,-0.3772812610997412,-0.2356443346920826,0.0
2019-05-01,1.0,-0.0,-0.07480574881925753,-0.0,-0.3837624633927514,-0.23425253499906895,0.0
2019-05-02,1.0,-0.0,-0.07877750859776035,-0.0,-0.3781659240686466,-0.23719653717790165,0.0
2019-05-03,1.0,-0.0,-0.0760059612518629,-0.0,-0.38021609538002976,-0.23733233979135615,0.0
2019-05-06,1.0,-0.0,-0.06630011842327864,-0.0,-0.38299780071053974,-0.2424632041955676,0.0
2019-05-07,1.0,-0.0,-0.06521775927148395,-0.0,-0.3838758272821137,-0.24353831310617985,0.0
2019-05-08,1.0,-0.0,-0.06851284827364539,-0.0,-0.3762116624092839,-0.24695075533300626,0.0
2019-05-09,1.0,-0.0,-0.0682786608048698,-0.0,-0.3740108217788299,-0.24859655055799798,0.0
2019-05-10,1.0,-0.0,-0.06780149051490515,-0.0,-0.37393292682926826,-0.25204945799457995,0.0
2019-05-13,1.0,-0.0,-0.06836824622059522,-0.0,-0.371381601247373,-0.2550505050505051,0.0
2019-05-14,1.0,-0.0,-0.054570534602832815,-0.0,-0.37613968980250984,-0.2514887460888874,0.0
2019-05-15,1.0,-0.0,-0.05499074229927622,-0.0,-0.3844470627840431,-0.24378050833193066,0.0
2019-05-16,1.0,-0.0,-0.05551537982879534,-0.0,-0.3815946586838432,-0.24464775230823566,0.0
2019-05-17,1.0,-0.0,-0.053340290518590835,-0.0,-0.379744491760785,-0.25010519937385334,0.0
2019-05-20,1.0,-0.0,-0.04924376251282828,-0.0,-0.3818536651020374,-0.2513164757145982,0.0
2019-05-21,1.0,-0.0,-0.053523399677245835,-0.0,-0.37599179666487365,-0.25149610005379236,0.0
2019-05-22,1.0,-0.0,-0.04737488021787738,-0.0,-0.38474858362893605,-0.2490291343745272,0.0
2019-05-23,1.0,-0.0,-0.05252019684576496,-0.0,-0.38294227313189677,-0.24410890340785033,0.0
2019-05-24,1.0,-0.0,-0.04268578704013938,-0.0,-0.38521074850901293,-0.24736983180325675,0.0
2019-05-28,1.0,-0.0,-0.04057155300936395,-0.0,-0.3865855905656901,-0.24796890966045193,0.0
2019-05-29,1.0,-0.0,-0.044555531406216035,-0.0,-0.3872903883771086,-0.24001471252068945,0.0
2019-05-30,1.0,-0.0,-0.044010229495044045,-0.0,-0.3868821769435205,-0.24057699700803986,0.0
2019-05-31,1.0,-0.0,-0.040725341882482585,-0.0,-0.38542971163318807,-0.24358396366611565,0.0
2019-06-03,1.0,-0.0,-0.0401784222660296,-0.0,-0.384710481472819,-0.24574827090781518,0.0
2019-06-04,1.0,-0.0,-0.03979683897483878,-0.0,-0.3920707053830989,-0.2388812777759214,0.0
2019-06-05,1.0,-0.0,-0.036898839137645106,-0.001890547263681592,-0.4020398009950249,-0.21754560530679934,0.0
2019-06-06,1.0,-0.0,-0.04227779711297834,-0.00048061784252307797,-0.39587994497754353,-0.21866454531894797,0.0
2019-06-07,1.0,-0.0,-0.03683913577378779,-0.002439348179615678,-0.39855962297965547,-0.22158242341774254,0.0
2019-06-10,1.0,-0.0,-0.0355718747923174,-0.0008141157705854988,-0.4043497042599854,-0.220725061474048,0.0
2019-06-11,1.0,-0.0,-0.03488623691350011,-0.009470548093407234,-0.3997769677601904,-0.22028594730447232,0.0
2019-06-12,1.0,-0.0,-0.03598714982439203,-0.010453251660369192,-0.3990878372754964,-0.21901892571200293,0.0
2019-06-13,1.0,-0.0,-0.040123199866810955,-0.014500957296262383,-0.3966369766086739,-0.21361857987180555,0.0
2019-06-14,1.0,-0.0,-0.042800713345222424,-0.011750195836597276,-0.39510658510975183,-0.2170202836713945,0.0
2019-06-17,1.0,-0.0,-0.04001532643643694,-0.011628100688023724,-0.3958718576640512,-0.21838506005630803,0.0
2019-06-18,1.0,-0.0,-0.02619795495555704,-0.014201697520550692,-0.4010559379803515,-0.2293490610171757,0.0
2019-06-19,1.0,-0.0,-0.018396824337847756,-0.022399759823870838,-0.3985589432250317,-0.22853425845620123,0.0
2019-06-20,1.0,-0.0,-0.01949330752027771,-0.023064855302246404,-0.39774358289662537,-0.2286458159484629,0.0
2019-06-21,1.0,-0.0,-0.02442974985806366,-0.02097318237985506,-0.39042514110142607,-0.234027986507698,0.0
2019-06-24,1.0,-0.0,-0.010745838292736083,-0.018557945382307088,-0.3970427989472096,-0.25007124775779116,0.0
2019-06-25,1.0,-0.0,-0.007175790091373962,-0.018459217034118534,-0.3993125995473216,-0.25165562913907286,0.0
2019-06-26,1.0,-0.0,-0.00494916619132302,-0.014713283897594201,-0.39157131832365866,-0.2664664631077408,0.0
2019-06-27,1.0,-0.0,-0.003662511340344747,-0.02570478142535533,-0.39417358287691945,-0.2565101979100165,0.0
2019-06-28,1.0,-0.0,-0.009055323152394872,-0.02580515095005292,-0.38924449372511466,-0.25593468071165765,0.0
2019-07-01,1.0,-0.0,-0.011729465021961193,-0.024148898574625984,-0.3869377177187284,-0.2600339935715127,0.0
2019-07-02,1.0,-0.0,-0.013779659877663508,-0.02194662902466895,-0.38351146064394703,-0.26120857699805067,0.0
2019-07-03,1.0,-0.0,-0.015842977005911807,-0.01989583158881948,-0.3807673627974745,-0.2582103799969855,0.0
2019-07-05,1.0,-0.0,-0.02135487215505276,-0.016455124667636583,-0.37719694309269386,-0.2572785498085252,0.0
2019-07-08,1.0,-0.0,-0.022460447536542125,-0.015118573769943472,-0.37672676188246307,-0.2580860955948758,0.0
2019-07-09,1.0,-0.0,-0.020054055857719643,-0.015532717141045748,-0.37303546998565185,-0.2597684273749541,0.0
2019-07-10,1.0,-0.0,-0.01690502811941992,-0.014318375248235236,-0.3765499057123308,-0.26101830682709476,0.0
2019-07-11,1.0,-0.0,-0.015134051616136308,-0.01600267268019711,-0.3788357136891339,-0.26045268520838555,0.0
2019-07-12,1.0,-0.0,-0.017086165717435237,-0.01648489302356655,-0.38097305964291084,-0.2556411070098375,0.0
2019-07-15,1.0,-0.0,-0.02923252076078221,-0.022418296276453253,-0.36810206268416823,-0.25450375033485134,0.0
2019-07-16,1.0,-0.0,-0.027281862334617317,-0.023496901691508962,-0.36821302964327585,-0.2557695528387205,0.0
2019-07-17,1.0,-0.0,-0.029513249137382333,-0.022562058222505108,-0.36826236976985693,-0.2546480854912733,0.0
2019-07-18,1.0,-0.0,-0.029320212872778396,-0.021621983465542057,-0.3698497171737457,-0.2527362184958329,0.0
2019-07-19,1.0,-0.0,-0.030086511269891737,-0.01887518615819682,-0.37482639179397936,-0.24954401700105422,0.0
2019-07-22,1.0,-0.0,-0.030232013123974687,-0.019367906525159864,-0.3764605443771134,-0.2479326391911346,0.0
2019-07-23,1.0,-0.0,-0.030343118375002094,-0.02044643903746002,-0.3766766582380227,-0.24709881608252257,0.0
2019-07-24,1.0,-0.0,-0.029762403796173644,-0.018176025754959007,-0.37914787303610054,-0.24965207330773487,0.0
2019-07-25,1.0,-0.0,-0.03801853003985136,-0.015251130803248643,-0.3706007970271225,-0.2576213616720755,0.0
2019-07-26,1.0,-0.0,-0.03607389601438921,-0.015280135823429542,-0.3716485400662307,-0.2579804669770882,0.0
2019-07-29,1.0,-0.0,-0.03080054502329806,-0.01586286944673406,-0.37145692801991687,-0.26403350883980686,0.0
2019-07-30,1.0,-0.0,-0.031069169694522943,-0.01759520925851164,-0.3679181805948055,-0.2655598169829094,0.0
2019-07-31,1.0,-0.0,-0.051345483919826324,-0.01583615220208344,-0.3590986351626529,-0.25662644519614275,0.0
2019-08-01,1.0,-0.0,-0.04822090249225927,-0.02324755088574184,-0.3581713280205742,-0.26232170955789047,0.0
2019-08-02,1.0,-0.0,-0.042132314403097365,-0.03300251914720949,-0.3560789220078786,-0.2594721625779836,0.0
2019-08-05,1.0,-0.0,-0.04021628928692126,-0.028286583305170667,-0.36056100033795196,-0.2606961811422778,0.0
2019-08-06,1.0,-0.0,-0.042031053294167016,-0.030633655056651277,-0.3453462022660512,-0.2605455308434746,0.0
2019-08-07,1.0,-0.0,-0.0433209973709329,-0.02481705377028317,-0.34228109248622673,-0.26416263375588195,0.0
2019-08-08,1.0,-0.0,-0.045180622049616655,-0.02591315410626402,-0.34063745019920316,-0.26224513709866415,0.0
2019-08-09,1.0,-0.0,-0.04685900340701207,-0.025477065605961434,-0.34541731701995537,-0.2605608982427874,0.0
2019-08-12,1.0,-0.0,-0.0469224955915694,-0.026820052061466117,-0.34464690570157025,-0.2610294735074314,0.0
2019-08-13,1.0,-0.0,-0.04100292998349779,-0.02544370727107399,-0.3519684774189203,-0.26548344727713596,0.0
2019-08-14,1.0,-0.0,-0.04019338645284099,-0.024948200057274734,-0.35355356029850243,-0.26587268163670974,0.0
2019-08-15,1.0,-0.0,-0.044951544213809064,-0.026742899299151603,-0.3462157539988599,-0.25876060494282555,0.0
2019-08-16,1.0,-0.0,-0.04241367165881228,-0.028292552031797678,-0.34694014456538147,-0.2594629949519513,0.0
2019-08-19,1.0,-0.0,-0.04553700406490409,-0.027463298283333895,-0.3465078778513119,-0.26020425303188094,0.0
2019-08-20,1.0,-0.0,-0.0459194813483599,-0.025865399150136886,-0.3479232099968088,-0.2598464871764726,0.0
2019-08-21,1.0,-0.0,-0.05111032781106803,-0.02027628111519546,-0.35282071940513954,-0.25427597898517884,0.0
2019-08-22,1.0,-0.0,-0.0525,-0.01684563758389262,-0.3516275167785235,-0.2568791946308725,0.0
2019-08-23,1.0,-0.0,-0.05567842900707081,-0.01596796354009584,-0.351445997118059,-0.25245467645186154,0.0
2019-08-26,1.0,-0.0,-0.05308436145381794,-0.01662220740246749,-0.34869956652217404,-0.24881627209069693,0.0
2019-08-27,1.0,-0.0,-0.05277106425535462,-0.016584715392949412,-0.34839569964163686,-0.24903741978498206,0.0
2019-08-28,1.0,-0.0,-0.05364137954026437,-0.015418979513593703,-0.34846893700721776,-0.2494040772782584,0.0
2019-08-29,1.0,-0.0,-0.05475509117529615,-0.017686010914415014,-0.34821309729801675,-0.2431119393052043,0.0
2019-08-30,1.0,-0.0,-0.0581792837940991,-0.019199495536158774,-0.3401646145166108,-0.24186054229862927,0.0
2019-09-03,1.0,-0.0,-0.062355734900944884,-0.021853567810823826,-0.3426659360002657,-0.23373021803749644,0.0
2019-09-04,1.0,-0.0,-0.06602676940449698,-0.018814972267428343,-0.3448470556976319,-0.23096084227307448,0.0
2019-09-05,1.0,-0.0,-0.06983180048057004,-0.014185102328279062,-0.35002071422653075,-0.22308393404590268,0.0
2019-09-06,1.0,-0.0,-0.06747350495180464,-0.01830266355835524,-0.35256187689102725,-0.21501909627498636,0.0
2019-09-09,1.0,-0.0,-0.06949794184258816,-0.0183828999355276,-0.3519531831181498,-0.2133044585144898,0.0
2019-09-10,1.0,-0.0,-0.06768569776088575,-0.02668759811616955,-0.35184664959101053,-0.20627943485086342,0.0
