Date,EVOP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-15,1.0,-0.0,-0.8609527230278813,-0.0,-1.5624747452072014,-1.0663134737125666,0.0
2019-02-19,1.0,-0.0,-0.837519588090441,-0.0,-1.5789567942690843,-1.0608014327289008,0.0
2019-02-20,1.0,-0.0,-0.8401925066342824,-0.0,-1.5798137903116989,-1.0778122610533891,0.0
2019-02-21,1.0,-0.0,-0.8341740226986128,-0.0,-1.5869212754458657,-1.0825977301387137,0.0
2019-02-22,1.0,-0.0,-0.8335888878867143,-0.0,-1.58821141877875,-1.0879859294669432,0.0
2019-02-25,1.0,-0.0,-0.8280771310145972,-0.0,-1.5877185078392504,-1.0895206343485313,0.0
2019-02-26,1.0,-0.0,-0.8280320778518653,-0.0,-1.5878987204901784,-1.0894305280230672,0.0
2019-02-27,1.0,-0.0,-0.8195790327669356,-0.0,-1.594447198810114,-1.093117591382341,0.0
2019-02-28,1.0,-0.0,-0.8447899618112386,-0.0,-1.6257046735770142,-1.0757865066375705,0.0
2019-03-01,1.0,-0.0,-0.8452733822791736,-0.0,-1.623466642345752,-1.091431437822062,0.0
2019-03-04,1.0,-0.0,-0.8359460444768502,-0.0,-1.6215366387167334,-1.0996172074371127,0.0
2019-03-05,1.0,-0.0,-0.8279755942081777,-0.0,-1.631363263819324,-1.0939805117930972,0.0
2019-03-06,1.0,-0.0,-0.8278013021900469,-0.0,-1.631653234986113,-1.093657514911442,0.0
2019-03-07,1.0,-0.0,-0.811304466354673,-0.0,-1.64619019492026,-1.0861011404425462,0.0
2019-03-08,1.0,-0.0,-0.8089255748560026,-0.0,-1.6445643793369313,-1.0818631230441291,0.0
2019-03-11,1.0,-0.0,-0.807348199282438,-0.0,-1.651074072392025,-1.0831100413279442,0.0
2019-03-12,1.0,-0.0,-0.7913675560973408,-0.0,-1.6481105241771636,-1.0753984378527248,0.0
2019-03-13,1.0,-0.0,-0.7970818087365045,-0.0,-1.643899354022677,-1.0763427745403622,0.0
2019-03-14,1.0,-0.0,-0.7980947221093504,-0.0,-1.6416091019910606,-1.0751726940268183,0.0
2019-03-15,1.0,-0.0,-0.7996206476087251,-0.0,-1.6399313552815789,-1.0765478932393986,0.0
2019-03-18,1.0,-0.0,-0.8041702396533827,-0.0,-1.63903055467798,-1.070045583788419,0.0
2019-03-19,1.0,-0.0,-0.8036729537045392,-0.0,-1.6390217489396264,-1.069578557891887,0.0
2019-03-20,1.0,-0.0,-0.7831802055853726,-0.0,-1.6633766942599835,-1.1017920494860367,0.0
2019-03-21,1.0,-0.0,-0.7815068804214542,-0.0,-1.6813660929197511,-1.0786593396612016,0.0
2019-03-22,1.0,-0.0,-0.7787274453941121,-0.0,-1.6845746845746847,-1.05892461448017,0.0
2019-03-25,1.0,-0.0,-0.6716131050820184,-0.0,-1.7345908014124165,-1.0634693603897554,0.0
2019-03-26,1.0,-0.0,-0.697838177251525,-0.0,-1.7442142088266954,-1.0430570505920345,0.0
2019-03-27,1.0,-0.0,-0.6972497644578043,-0.0,-1.7462874063439364,-1.0429808425680829,0.0
2019-03-28,1.0,-0.0,-0.6983365466529167,-0.0,-1.7438461193561403,-1.0415190781509214,0.0
2019-03-29,1.0,-0.0,-0.6802623304285329,-0.0,-1.7524481178690143,-1.0592489443895425,0.0
2019-04-01,1.0,-0.0,-0.6834500089750493,-0.0,-1.7518398851193682,-1.0522796625381439,0.0
2019-04-02,1.0,-0.0,-0.6981814932308655,-0.0,-1.7659622000804251,-1.0039765872838569,0.0
2019-04-03,1.0,-0.0,-0.700488942717445,-0.0,-1.759790068631409,-1.025433992733145,0.0
2019-04-04,1.0,-0.0,-0.6940203562340966,-0.0,-1.836922937113777,-1.0129043984005817,0.0
2019-04-05,1.0,-0.0,-0.6960619166856362,-0.0,-1.8344639198725246,-1.0221716366947415,0.0
2019-04-08,1.0,-0.0,-0.6981278185213866,-0.0,-1.834282330433198,-1.0227759303967567,0.0
2019-04-09,1.0,-0.0,-0.7029468114223154,-0.0,-1.8359638719094973,-1.022716905391844,0.0
2019-04-10,1.0,-0.0,-0.6838476990504018,-0.0,-1.8739499634769905,-1.0075785244704163,0.0
2019-04-11,1.0,-0.0,-0.657351598173516,-0.008401826484018266,-1.8916438356164385,-1.0088584474885844,0.0
2019-04-12,1.0,-0.0,-0.6570423500388323,-0.00603042624149116,-1.8928685641189638,-1.0126090730503907,0.0
2019-04-15,1.0,-0.0,-0.6597495200658196,-0.013346741018374622,-1.8763141054941035,-1.0213913520431483,0.0
2019-04-16,1.0,-0.0,-0.6606628571428572,-0.012982857142857143,-1.8754742857142859,-1.0223542857142858,0.0
2019-04-17,1.0,-0.0,-0.6595501508640396,-0.03273292493371126,-1.8792630520252356,-1.0000914327512116,0.0
2019-04-18,1.0,-0.0,-0.6325101363803908,-0.005344636933284187,-1.9164670106892736,-1.0531238481385918,0.0
2019-04-22,1.0,-0.0,-0.6484263067892961,-0.0,-1.9209224938762304,-1.052364006100661,0.0
2019-04-23,1.0,-0.0,-0.649057127010538,-0.0,-1.9190700684045112,-1.0537992235163616,0.0
2019-04-24,1.0,-0.0,-0.6460969976905312,-0.0018475750577367207,-1.916120092378753,-1.0548267898383372,0.0
2019-04-25,1.0,-0.0,-0.6409485946745561,-0.0,-1.9211353550295858,-1.0606971153846152,0.0
2019-04-26,1.0,-0.0,-0.6231367465975374,-0.02703453383945931,-1.9488936209610221,-1.0301823905193963,0.0
2019-04-29,1.0,-0.0,-0.6375330887475039,-0.02944318023498816,-1.9581572470162079,-1.018901221381136,0.0
2019-04-30,1.0,-0.0,-0.629300725311512,-0.03831132601822578,-1.9646643109540636,-1.017109912590664,0.0
2019-05-01,1.0,-0.0,-0.6377930777819129,-0.030377744696687754,-1.9711109043542983,-1.0127930777819127,0.0
2019-05-02,1.0,-0.0,-0.6321855104791114,-0.027510572052604675,-1.9714670756076027,-1.0158929318276873,0.0
2019-05-03,1.0,-0.0,-0.6281556557720025,-0.027337393649170115,-1.975219675484681,-1.0184573899297968,0.0
2019-05-06,1.0,-0.0,-0.5862020970585505,-0.04709102718752899,-1.9805140577155051,-1.0257028857752621,0.0
2019-05-07,1.0,-0.0,-0.5852436194895592,-0.04269141531322506,-1.9883526682134571,-1.0240371229698375,0.0
2019-05-08,1.0,-0.0,-0.5755319637851004,-0.09517900638816121,-1.8951698147892826,-1.0299646123443174,0.0
2019-05-09,1.0,-0.0,-0.5776908923643055,-0.09397424103035878,-1.8931002759889604,-1.035050597976081,0.0
2019-05-10,1.0,-0.0,-0.5727990452584228,-0.09827412099513448,-1.8985587074267878,-1.0204259616267328,0.0
2019-05-13,1.0,-0.0,-0.5671279325513197,-0.09897360703812318,-1.8951154692082113,-1.0208944281524928,0.0
2019-05-14,1.0,-0.0,-0.47475793740148614,-0.21814906552578248,-1.8146813780680027,-0.995901823913533,0.0
2019-05-15,1.0,-0.0,-0.4663842826243691,-0.23873467916366256,-1.8235400144196106,-0.9774693583273252,0.0
2019-05-16,1.0,-0.0,-0.46863452206046036,-0.2659276078536129,-1.7739637594051914,-0.9436356351008415,0.0
2019-05-17,1.0,-0.0,-0.46357615894039733,-0.2627528190442098,-1.7577411848935027,-0.9906031859674242,0.0
2019-05-20,1.0,-0.0,-0.45159572107062007,-0.2843446224865729,-1.7251098584047229,-0.9776732211815883,0.0
2019-05-21,1.0,-0.0,-0.45867457612112084,-0.29850812342290495,-1.6982602151489663,-0.9714905484970561,0.0
2019-05-22,1.0,-0.0,-0.44418419657062047,-0.31381474279653526,-1.6947145129927523,-0.966590065405692,0.0
2019-05-23,1.0,-0.0,-0.4394808863776816,-0.3198110708925576,-1.6968747241105322,-0.9580648009181603,0.0
2019-05-24,1.0,-0.0,-0.42239107519325375,-0.32905832747716096,-1.6922874209416725,-0.9484364019676739,0.0
2019-05-28,1.0,-0.0,-0.44751015362881863,-0.3146742009535582,-1.6989669786332333,-0.9534698922832421,0.0
2019-05-29,1.0,-0.0,-0.4830777484687262,-0.3225734340769884,-1.750212366432691,-0.915008718200921,0.0
2019-05-30,1.0,-0.0,-0.4857582417582417,-0.3042197802197802,-1.7168351648351647,-0.8887472527472527,0.0
2019-05-31,1.0,-0.0,-0.47025136612021856,-0.3057486338797814,-1.7026448087431694,-0.8929398907103825,0.0
2019-06-03,1.0,-0.0,-0.46055014227817537,-0.3265068552211779,-1.6715961024402863,-0.8528498749676641,0.0
2019-06-04,1.0,-0.0,-0.47208144005592445,-0.377883607130374,-1.7674764068507516,-0.7516602586508214,0.0
2019-06-05,1.0,-0.0,-0.4461690601083498,-0.41142832573738064,-1.746581821308797,-0.6953306389199415,0.0
2019-06-06,1.0,-0.0,-0.4638618739557003,-0.4274881110492266,-1.7215629150422005,-0.6713936849320937,0.0
2019-06-07,1.0,-0.0,-0.47269086571233804,-0.4244205862304022,-1.6984918200408998,-0.66483469665985,0.0
2019-06-10,1.0,-0.0,-0.4750532141336739,-0.4077479778629204,-1.6983397190293743,-0.6759472115793955,0.0
2019-06-11,1.0,-0.0,-0.4733313404791391,-0.4422428150488961,-1.6886877055130889,-0.6660972797540249,0.0
2019-06-12,1.0,-0.0,-0.4750597881790229,-0.443372053296891,-1.686795353604373,-0.6653143149982917,0.0
2019-06-13,1.0,-0.0,-0.49726074302345497,-0.4634908406094847,-1.673814415339839,-0.6455230268789591,0.0
2019-06-14,1.0,-0.0,-0.47986993539554185,-0.49112223505754504,-1.6868181234758055,-0.6206734266033458,0.0
2019-06-17,1.0,-0.0,-0.48046891712659906,-0.4913361571043512,-1.6843366277328542,-0.6222992341590724,0.0
2019-06-18,1.0,-0.0,-0.49273076103176294,-0.4969942442975911,-1.6607972713707098,-0.6129183542954594,0.0
2019-06-19,1.0,-0.0,-0.4989169675090253,-0.5032915693353154,-1.6566574644298153,-0.5883627097048205,0.0
2019-06-20,1.0,-0.0,-0.5012538785225485,-0.5009563480256727,-1.6575423980958046,-0.5906405406554172,0.0
2019-06-21,1.0,-0.0,-0.5132852292020373,-0.498981324278438,-1.6405348047538202,-0.5916808149405772,0.0
2019-06-24,1.0,-0.0,-0.493541924208193,-0.4886397544652372,-1.667803401679526,-0.6127712178694744,0.0
2019-06-25,1.0,-0.0,-0.48531480455262377,-0.48834136152436164,-1.6726203162965174,-0.6165224434119102,0.0
2019-06-26,1.0,-0.0,-0.47915158226500276,-0.468674134332808,-1.6363984837514374,-0.6749435665914221,0.0
2019-06-27,1.0,-0.0,-0.4704249412769592,-0.4651718983557549,-1.6358317317958573,-0.6993807388426222,0.0
2019-06-28,1.0,-0.0,-0.4395271423694094,-0.4766985319221577,-1.6519716626835097,-0.6995134858313418,0.0
2019-07-01,1.0,-0.0,-0.43258905743991816,-0.4806971194818476,-1.6535708198397818,-0.6942219192091359,0.0
2019-07-02,1.0,-0.0,-0.46346882760423475,-0.45902496405698595,-1.6823073236613948,-0.7519278525682916,0.0
2019-07-03,1.0,-0.0,-0.47766457680250785,-0.44566353187042845,-1.676332288401254,-0.754266805990944,0.0
2019-07-05,1.0,-0.0,-0.45974161555526555,-0.44956283439906036,-1.6771934403410327,-0.7634085867153856,0.0
2019-07-08,1.0,-0.0,-0.4568196649989123,-0.45251250815749405,-1.6786599956493367,-0.7626713073743746,0.0
2019-07-09,1.0,-0.0,-0.44390243902439025,-0.45496515679442506,-1.6842334494773519,-0.7722996515679443,0.0
2019-07-10,1.0,-0.0,-0.41758098223615464,-0.448798328108673,-1.7102925809822362,-0.7772117729014281,0.0
2019-07-11,1.0,-0.0,-0.4209494773519164,-0.44734320557491286,-1.7084059233449478,-0.7787456445993031,0.0
2019-07-12,1.0,-0.0,-0.4057764538272245,-0.4581876268186332,-1.7155808833052715,-0.7376419289383932,0.0
2019-07-15,1.0,-0.0,-0.3969682614874467,-0.45958399724387405,-1.720683863744025,-0.7292106283105809,0.0
2019-07-16,1.0,-0.0,-0.38469413872536473,-0.41080112618377274,-1.706808292807781,-0.7635440662059552,0.0
2019-07-17,1.0,-0.0,-0.4267494404324507,-0.39309092444782295,-1.6765066092318088,-0.7268043413995524,0.0
2019-07-18,1.0,-0.0,-0.42689245545305193,-0.3917182695143014,-1.680736341042167,-0.7131724166982603,0.0
2019-07-19,1.0,-0.0,-0.4279748597460665,-0.4024549711055806,-1.669675623233644,-0.7181001391993926,0.0
2019-07-22,1.0,-0.0,-0.4096776915288559,-0.3922544718191022,-1.6747384407694903,-0.7420688491393858,0.0
2019-07-23,1.0,-0.0,-0.40666303025217143,-0.38266269458314106,-1.6611840725045106,-0.7453530818612848,0.0
2019-07-24,1.0,-0.0,-0.4053806047966632,-0.3937851929092805,-1.6428362877997915,-0.729051094890511,0.0
2019-07-25,1.0,-0.0,-0.37544340535311194,-0.41809093840696554,-1.5634875846501128,-0.6739358271525315,0.0
2019-07-26,1.0,-0.0,-0.35151686072277505,-0.4213770597477942,-1.575883324604166,-0.6800692961605093,0.0
2019-07-29,1.0,-0.0,-0.3347841857091041,-0.421754725345585,-1.5752629669931084,-0.6983436102043283,0.0
2019-07-30,1.0,-0.0,-0.324090541632983,-0.42756669361358124,-1.5751818916734033,-0.7151980598221502,0.0
2019-07-31,1.0,-0.0,-0.3124139048699457,-0.4299894660076169,-1.5814763795478486,-0.7276962968965237,0.0
2019-08-01,1.0,-0.0,-0.34915730337078654,-0.44065008025682184,-1.5331861958266453,-0.6898475120385232,0.0
2019-08-02,1.0,-0.0,-0.3348162398300669,-0.4545709590797964,-1.524347721534207,-0.6941204761332211,0.0
2019-08-05,1.0,-0.0,-0.3302943058221369,-0.4510556621880997,-1.5336292386436339,-0.6837012156110044,0.0
2019-08-06,1.0,-0.0,-0.3321683813712401,-0.4533102960810492,-1.4594753789366215,-0.6818503102175449,0.0
2019-08-07,1.0,-0.0,-0.3449613922314114,-0.4318974640379414,-1.4497315094265666,-0.6929408536824363,0.0
2019-08-08,1.0,-0.0,-0.3423819237407814,-0.4262513729797584,-1.454534756001883,-0.6995920288718029,0.0
2019-08-09,1.0,-0.0,-0.3225119950472063,-0.40581953258009595,-1.4177371923850797,-0.7233013465407832,0.0
2019-08-12,1.0,-0.0,-0.3239495959247769,-0.4322264353288139,-1.3804435252211882,-0.6934390440078134,0.0
2019-08-13,1.0,-0.0,-0.32401252960501187,-0.42749637099854837,-1.3843685537474215,-0.6841240736496295,0.0
2019-08-14,1.0,-0.0,-0.3499598362850476,-0.42711242015070955,-1.371992502773209,-0.676050950541254,0.0
2019-08-15,1.0,-0.0,-0.37627627627627624,-0.44902402402402397,-1.327927927927928,-0.6005255255255255,0.0
2019-08-16,1.0,-0.0,-0.37031754372794834,-0.452706253284288,-1.3279033105622702,-0.6025823887095563,0.0
2019-08-19,1.0,-0.0,-0.342108215233893,-0.46086826459260366,-1.3433795759638036,-0.5929028156900872,0.0
2019-08-20,1.0,-0.0,-0.35533598306155045,-0.44612012926711486,-1.3406634226068868,-0.5724155863452323,0.0
2019-08-21,1.0,-0.0,-0.357968009478673,-0.48696682464454977,-1.3117965047393365,-0.5459123222748815,0.0
2019-08-22,1.0,-0.0,-0.35930223963338015,-0.48817355310813815,-1.3140660802720083,-0.5341858230467884,0.0
2019-08-23,1.0,-0.0,-0.35176622896245613,-0.488773811725541,-1.3131866099500649,-0.5452191603476975,0.0
2019-08-26,1.0,-0.0,-0.330150018294914,-0.49619465788510797,-1.3124405415294549,-0.5201975850713502,0.0
2019-08-27,1.0,-0.0,-0.32802338326635,-0.4940080379978078,-1.3089879430032882,-0.5226160029229083,0.0
2019-08-28,1.0,-0.0,-0.33833701775654285,-0.4913000071311417,-1.26495756970691,-0.471011909006632,0.0
2019-08-29,1.0,-0.0,-0.341231217363504,-0.4976732620510817,-1.2610564455969593,-0.45231075272636856,0.0
2019-08-30,1.0,-0.0,-0.33171595537453513,-0.5019656454754737,-1.265379847706747,-0.4426066938197273,0.0
2019-09-03,1.0,-0.0,-0.3406418248795693,-0.5133182204590535,-1.2556319070558233,-0.43248795692830827,0.0
2019-09-04,1.0,-0.0,-0.3420372925733291,-0.5291724162332379,-1.2409510667657362,-0.4260340374341011,0.0
2019-09-05,1.0,-0.0,-0.33749999999999997,-0.5019257703081232,-1.2464635854341735,-0.41547619047619044,0.0
2019-09-06,1.0,-0.0,-0.3349294002516427,-0.5063260170557808,-1.2517824688941703,-0.40203411156158253,0.0
2019-09-09,1.0,-0.0,-0.3570779129948245,-0.5082529025038467,-1.2500699398517277,-0.38155686109945447,0.0
2019-09-10,1.0,-0.0,-0.3481815323341369,-0.5435838311847117,-1.2499039234182303,-0.3520245956049331,0.0
2019-09-11,1.0,-0.0,-0.3524510145736001,-0.5582595355972387,-1.242033331008995,-0.33376333589010526,0.0
2019-09-12,1.0,-0.0,-0.3102535525215938,-0.5731053218166621,-1.2531694065199221,-0.3463360267483979,0.0
2019-09-13,1.0,-0.0,-0.3064342137314264,-0.5684657410307269,-1.252496781153217,-0.35247242231269793,0.0
2019-09-16,1.0,-0.0,-0.31394377957138886,-0.5621694962426942,-1.2500695797383803,-0.35283885332591153,0.0
2019-09-17,1.0,-0.0,-0.34356999097786106,-0.5547921437990145,-1.2395030883475606,-0.33218821569852175,0.0
2019-09-18,1.0,-0.0,-0.32936563020544135,-0.5579886174347584,-1.2449333703498056,-0.3380066629650194,0.0
2019-09-19,1.0,-0.0,-0.32229802264778196,-0.5534854728676801,-1.2561900474426013,-0.33099006129445574,0.0
2019-09-20,1.0,-0.0,-0.33528515002425335,-0.5784075947612779,-1.2309957729887049,-0.32004019125493727,0.0
2019-09-23,1.0,-0.0,-0.34744861192134796,-0.5992244603822793,-1.1754915754435333,-0.30939226519337015,0.0
2019-09-24,1.0,-0.0,-0.3409547824309129,-0.5597505707568065,-1.188366783657614,-0.31839711043718266,0.0
2019-09-25,1.0,-0.0,-0.3336391437308868,-0.5630648997621475,-1.1936799184505607,-0.3075093442065919,0.0
2019-09-26,1.0,-0.0,-0.3156367655694104,-0.6442264515906186,-1.2256571448309213,-0.26862629960968537,0.0
2019-09-27,1.0,-0.0,-0.30753130777549104,-0.6252834269368961,-1.2582411832420555,-0.29724072975895627,0.0
2019-09-30,1.0,-0.0,-0.25094080821580556,-0.6998558013575774,-1.2496746737945346,-0.3165687757183554,0.0
2019-10-01,1.0,-0.0,-0.2385460454272493,-0.7076194849694443,-1.2584690381150871,-0.3278109435161962,0.0
2019-10-02,1.0,-0.0,-0.23784931022285105,-0.7204810753448886,-1.2662893526706758,-0.3126989741775734,0.0
2019-10-03,1.0,-0.0,-0.26775687815833804,-0.7132930937675463,-1.2439289724873668,-0.28432060640089835,0.0
2019-10-04,1.0,-0.0,-0.27952298870791853,-0.7243465719210609,-1.2272135645688957,-0.28669926478348046,0.0
2019-10-07,1.0,-0.0,-0.2960936952100428,-0.7290833859316923,-1.202924468756575,-0.2784206466091591,0.0
2019-10-08,1.0,-0.0,-0.29631837307152875,-0.7229312762973352,-1.2085904628330995,-0.2785063113604488,0.0
2019-10-09,1.0,-0.0,-0.3025984911986588,-0.7168552668343112,-1.2107781503213186,-0.26239871472478343,0.0
2019-10-10,1.0,-0.0,-0.3396019266185012,-0.7846012183028758,-1.1245927185153703,-0.2927822637767389,0.0
2019-10-11,1.0,-0.0,-0.34986676141410555,-0.857132705631551,-1.0399360454787707,-0.306093444661574,0.0
2019-10-14,1.0,-0.0,-0.3198433885032924,-0.8934329951948746,-1.05766150560598,-0.28837871507385654,0.0
2019-10-15,1.0,-0.0,-0.3148266326313551,-0.8724739417145289,-1.054598312415798,-0.303446075303127,0.0
2019-10-16,1.0,-0.0,-0.33763097140827564,-0.8809802876931273,-1.0382170129639496,-0.29493873201917953,0.0
2019-10-17,1.0,-0.0,-0.3324914627205464,-0.8897623790552078,-1.03827546955037,-0.2966704610130905,0.0
2019-10-18,1.0,-0.0,-0.3147984597449394,-0.8696788780160385,-1.0573709683117252,-0.29084678701381284,0.0
2019-10-21,1.0,-0.0,-0.28294477659461564,-0.8758623129444228,-1.0575936604521174,-0.321293380974281,0.0
2019-10-22,1.0,-0.0,-0.25493032280825545,-0.876486152760628,-1.0540483330393366,-0.34249426706650204,0.0
2019-10-23,1.0,-0.0,-0.254037815868528,-0.8877893620781057,-1.0612475702420923,-0.33115391411910233,0.0
2019-10-24,1.0,-0.0,-0.26530330247340056,-0.833425452535581,-1.03824098383308,-0.31750034544700845,0.0
2019-10-25,1.0,-0.0,-0.26415811478525275,-0.8442693756262741,-1.031339621989565,-0.31553850938115474,0.0
2019-10-28,1.0,-0.0,-0.2647231529135436,-0.844012296639149,-1.0310179268419053,-0.3143932852060378,0.0
2019-10-29,1.0,-0.0,-0.2633993743482794,-0.8726451164407368,-1.0229753215154676,-0.3167883211678832,0.0
2019-10-30,1.0,-0.0,-0.26446769316325464,-0.8724757568384832,-1.0218275346703276,-0.3169510965903166,0.0
2019-10-31,1.0,-0.0,-0.2470883292678737,-0.8851822585632322,-0.9547187961658709,-0.3486446559246917,0.0
2019-11-01,1.0,-0.0,-0.25614265473269515,-0.9008535784635588,-0.9486125030238104,-0.35017451705429037,0.0
2019-11-04,1.0,-0.0,-0.24834642414220753,-0.8940677966101694,-0.9681342152404575,-0.334401267741491,0.0
2019-11-05,1.0,-0.0,-0.2499743387963185,-0.8856536763951143,-0.9751257398980395,-0.3107400691141753,0.0
2019-11-06,1.0,-0.0,-0.24962297778996437,-0.8888812722785852,-0.9737455442829723,-0.31522484233616666,0.0
2019-11-07,1.0,-0.0,-0.2318568354905912,-0.8820736996687272,-0.9819336771285133,-0.3193196953655954,0.0
2019-11-08,1.0,-0.0,-0.21675095680699835,-0.885832422088573,-0.9868780754510661,-0.32770639693821757,0.0
2019-11-11,1.0,-0.0,-0.2096613374591714,-0.9107099879663056,-0.9804022692109335,-0.337424789410349,0.0
2019-11-12,1.0,-0.0,-0.19826015197881927,-0.9129388302444729,-0.9848708867723414,-0.3423649554722691,0.0
2019-11-13,1.0,-0.0,-0.20158432353554304,-0.9459384337433118,-0.9807171148634564,-0.3461885900910291,0.0
2019-11-14,1.0,-0.0,-0.20360887588393076,-0.930992440868081,-0.9862402898247814,-0.3626293238582924,0.0
2019-11-15,1.0,-0.0,-0.19893602127957444,-0.9417261654766904,-0.9932451350972981,-0.3660226795464091,0.0
2019-11-18,1.0,-0.0,-0.18785631842188102,-0.9419047952152775,-1.0027281312301073,-0.3651498723374489,0.0
2019-11-19,1.0,-0.0,-0.23370794585472693,-0.9511687192560411,-1.028724282790564,-0.37693440091917707,0.0
2019-11-20,1.0,-0.0,-0.2375008940705243,-0.9349831914741435,-1.0283241542092842,-0.3754380945568987,0.0
2019-11-21,1.0,-0.0,-0.22176613752769808,-0.9867775800065386,-1.0177267608703549,-0.406262486832068,0.0
2019-11-22,1.0,-0.0,-0.22656136264376184,-1.0047677973504148,-1.0165235114281554,-0.39168729072645214,0.0
2019-11-25,1.0,-0.0,-0.22727768288694258,-1.0053421521241412,-1.0149362212450483,-0.3865973761674601,0.0
2019-11-26,1.0,-0.0,-0.2576377722555182,-1.0111825756468353,-1.0027773717292794,-0.3828387662622424,0.0
2019-11-27,1.0,-0.0,-0.23741506539051657,-1.0256447724117776,-1.0127493241762255,-0.37732885219551404,0.0
2019-11-29,1.0,-0.0,-0.23337372847122764,-1.066431640409827,-1.0357680584627815,-0.33667511292277186,0.0
2019-12-02,1.0,-0.0,-0.24313477760023783,-1.1042324699936827,-1.0310653636059603,-0.3375199732451413,0.0
2019-12-03,1.0,-0.0,-0.23983335176787224,-1.0791579102606643,-1.034361980606865,-0.33355454780075944,0.0
2019-12-04,1.0,-0.0,-0.2711971230489749,-1.0963556148741331,-1.0247655062469876,-0.31509287064842617,0.0
2019-12-05,1.0,-0.0,-0.2522899764459566,-1.1351553445246196,-0.9912139679216362,-0.3600777657307362,0.0
2019-12-06,1.0,-0.0,-0.2859899360599297,-1.1508077636109115,-1.0125231735462148,-0.33411524346411414,0.0
2019-12-09,1.0,-0.0,-0.2531874735179692,-1.1989137552482572,-1.0388659912946343,-0.36100304302607755,0.0
2019-12-10,1.0,-0.0,-0.23931838115524368,-1.404711189074051,-1.1962160130309485,-0.3363404752954935,0.0
2019-12-11,1.0,-0.0,-0.22042509950038108,-1.438352104327208,-1.2186044542298247,-0.3566771106782962,0.0
2019-12-12,1.0,-0.0,-0.21106246842902845,-1.4246085199528542,-1.216618959420778,-0.35717292473480383,0.0
2019-12-13,1.0,-0.0,-0.2200135340889866,-1.4714515310438165,-1.2088056166469294,-0.32917442057181523,0.0
2019-12-16,1.0,-0.0,-0.2122300620055591,-1.5071627111396193,-1.2373316228351507,-0.31947829805430833,0.0
2019-12-17,1.0,-0.0,-0.1881520778072502,-1.6054818744473915,-1.314367816091954,-0.3128205128205128,0.0
2019-12-18,1.0,-0.0,-0.2023969274906298,-1.7030678820970802,-1.3742075794734165,-0.3476470316042756,0.0
2019-12-19,1.0,-0.0,-0.21790989144108466,-1.7190047989563435,-1.3671434561804037,-0.35507617760797655,0.0
2019-12-20,1.0,-0.019340877327442406,-0.2953428610071683,-1.6682295658446418,-1.2628375636806277,-0.26265722916009193,0.0
2019-12-23,1.0,-0.025792754539705483,-0.31524979672960524,-1.6582347095491914,-1.2788418104616495,-0.2390008130815792,0.0
2019-12-24,1.0,-0.04204149902807287,-0.31960580443922065,-1.636318430450703,-1.2897246959902355,-0.23290086343293706,0.0
2019-12-26,1.0,-0.04626656415358871,-0.3175794853240469,-1.6339830853421373,-1.2929311202568858,-0.23192076342092172,0.0
2019-12-27,1.0,-0.046748889090414435,-0.3283758048426589,-1.6462319760587647,-1.2853904053686405,-0.22757776367098936,0.0
2019-12-30,1.0,-0.06265675589402162,-0.3277851247206895,-1.667791508960737,-1.2980072050709106,-0.2039308678006293,0.0
