Date,IMKTA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-22,1.0,-0.0,-1.376514565609693,-0.0,-0.9925668127524275,-0.9276016155366503,0.0
2019-01-23,1.0,-0.0,-1.3627337201805287,-0.0,-1.002922845476037,-0.9326026219643241,0.0
2019-01-24,1.0,-0.0,-1.3606310721348123,-0.0,-1.005846444845671,-0.9323789871894076,0.0
2019-01-25,1.0,-0.0,-1.3425365551972437,-0.0,-1.1109245924813358,-0.9640853469982772,0.0
2019-01-28,1.0,-0.0,-1.3282348804500703,-0.0,-1.1112429676511955,-0.9557401547116737,0.0
2019-01-29,1.0,-0.0,-1.27219037693243,-0.0,-1.1058711134271322,-0.9645214521452145,0.0
2019-01-30,1.0,-0.0,-1.274965265717263,-0.0,-1.1081972907259465,-0.9586227856894755,0.0
2019-01-31,1.0,-0.0,-1.3046279253221142,-0.0,-1.0390919449557368,-1.0388289946533438,0.0
2019-02-01,1.0,-0.0,-1.3053093462044758,-0.0,-1.0436156208863536,-1.038964458095656,0.0
2019-02-04,1.0,-0.0,-1.3094496820872614,-0.0,-1.0417890813418111,-1.033764525323394,0.0
2019-02-05,1.0,-0.0,-1.290962559803362,-0.0,-1.0366940262476407,-1.0615810033797128,0.0
2019-02-06,1.0,-0.0,-1.2623173781424122,-0.0,-1.0535252051068311,-1.0714693107533015,0.0
2019-02-07,1.0,-0.0,-1.261077476528911,-0.0,-1.0608932175133807,-1.0651925945424234,0.0
2019-02-08,1.0,-0.0,-1.3129938342087235,-0.0,-1.1864809317195706,-1.0677780315140442,0.0
2019-02-11,1.0,-0.0,-1.3070560510142786,-0.0,-1.1899172866318564,-1.1238852178734808,0.0
2019-02-12,1.0,-0.0,-1.319139066703776,-0.0,-1.1996938491511273,-1.1198626959829299,0.0
2019-02-13,1.0,-0.0,-1.3435988090807591,-0.0,-1.1998976553777445,-1.1085318198734648,0.0
2019-02-14,1.0,-0.0,-1.2686233403214535,-0.0,-1.2429070580013977,-1.1472163987887258,0.0
2019-02-15,1.0,-0.0,-1.3068965517241378,-0.0,-1.223112767940354,-1.12977632805219,0.0
2019-02-19,1.0,-0.0,-1.2810156068017702,-0.0,-1.2490100163056137,-1.128721174004193,0.0
2019-02-20,1.0,-0.0,-1.278256415032832,-0.0,-1.2539002468215898,-1.1248544684021795,0.0
2019-02-21,1.0,-0.0,-1.2884821887109577,-0.0,-1.2609832391801672,-1.119286614687894,0.0
2019-02-22,1.0,-0.0,-1.2615434590932293,-0.0,-1.2731449255185856,-1.1059445913963526,0.0
2019-02-25,1.0,-0.0,-1.2591174410459958,-0.0,-1.2903572262432874,-1.1201494279710484,0.0
2019-02-26,1.0,-0.0,-1.2582422714112265,-0.0,-1.290884468104978,-1.1207154198188103,0.0
2019-02-27,1.0,-0.0,-1.2504906083543594,-0.0,-1.2987571255022896,-1.1232127838519765,0.0
2019-02-28,1.0,-0.0,-1.2587111277632073,-0.0,-1.307886849007119,-1.1168508804795805,0.0
2019-03-01,1.0,-0.0,-1.2643726591760298,-0.0,-1.3105805243445694,-1.106694756554307,0.0
2019-03-04,1.0,-0.0,-1.2590651756889533,-0.0,-1.3035605670706032,-1.1161746128292704,0.0
2019-03-05,1.0,-0.0,-1.2390428919273273,-0.0,-1.3226727851657614,-1.1208091402884435,0.0
2019-03-06,1.0,-0.0,-1.2315065930982887,-0.0,-1.3281118488730945,-1.1163377910782755,0.0
2019-03-07,1.0,-0.0,-1.2093532895043595,-0.0,-1.3451298549913742,-1.1081736373385556,0.0
2019-03-08,1.0,-0.0,-1.1955536675162846,-0.0,-1.4061172472387427,-1.1184272632870764,0.0
2019-03-11,1.0,-0.0,-1.1903669724770642,-0.0,-1.4092603211009176,-1.1786601681957187,0.0
2019-03-12,1.0,-0.0,-1.128600622810432,-0.0,-1.4637504865706499,-1.2733067341377966,0.0
2019-03-13,1.0,-0.0,-1.152977563945211,-0.0,-1.4780794344346802,-1.2783641808630761,0.0
2019-03-14,1.0,-0.0,-1.152790709070417,-0.0,-1.4764051550938404,-1.2710834517567502,0.0
2019-03-15,1.0,-0.0,-1.1435963139999015,-0.0,-1.4846498792687133,-1.2995614251219634,0.0
2019-03-18,1.0,-0.0,-1.18655513001411,-0.0,-1.524390243902439,-1.3283108244305584,0.0
2019-03-19,1.0,-0.0,-1.1928643724696357,-0.0,-1.516093117408907,-1.3517712550607288,0.0
2019-03-20,1.0,-0.0,-1.1976519617808499,-0.0,-1.5204309819068915,-1.3642508639967474,0.0
2019-03-21,1.0,-0.0,-1.2005278384002436,-0.0,-1.539613256864437,-1.335228137847028,0.0
2019-03-22,1.0,-0.0,-1.1861805201427844,-0.0,-1.5979602243753188,-1.3152983171851096,0.0
2019-03-25,1.0,-0.0,-1.042883027984699,-0.0,-1.666398228306825,-1.3239379907388766,0.0
2019-03-26,1.0,-0.0,-1.0622190798444522,-0.0,-1.6451189333872027,-1.3429624766425938,0.0
2019-03-27,1.0,-0.0,-1.0304067660088603,-0.0,-1.6605416834474425,-1.3433346757954088,0.0
2019-03-28,1.0,-0.0,-1.0278394190034295,-0.0,-1.6587149485575954,-1.356818640306637,0.0
2019-03-29,1.0,-0.0,-1.0123774881277154,-0.0,-1.6672223906234214,-1.3724360917449732,0.0
2019-04-01,1.0,-0.0,-1.0177084909943999,-0.0,-1.6647495080974724,-1.3627465819080773,0.0
2019-04-02,1.0,-0.0,-1.0425638961561683,-0.0,-1.6918394043067018,-1.2967900986113905,0.0
2019-04-03,1.0,-0.0,-1.045573440643863,-0.0,-1.6806338028169014,-1.30397384305835,0.0
2019-04-04,1.0,-0.0,-1.0413126430933604,-0.0,-1.733095904350038,-1.3133553803103535,0.0
2019-04-05,1.0,-0.0,-1.0357962368058742,-0.0,-1.7411656723267552,-1.3222681148335116,0.0
2019-04-08,1.0,-0.0,-1.0355977152182783,-0.0,-1.740922072623419,-1.323388412892697,0.0
2019-04-09,1.0,-0.0,-1.0057600163115508,-0.0,-1.7956978285248242,-1.295901722907534,0.0
2019-04-10,1.0,-0.0,-0.9892538833715304,-0.0,-1.8198115609880317,-1.2838808250572955,0.0
2019-04-11,1.0,-0.0,-0.9738705241175571,-0.0,-1.851372688840218,-1.2682218713390718,0.0
2019-04-12,1.0,-0.0,-0.9729027657515408,-0.0,-1.8514236234910608,-1.2691896297050884,0.0
2019-04-15,1.0,-0.0,-0.9781632653061224,-0.0,-1.842142857142857,-1.2816836734693877,0.0
2019-04-16,1.0,-0.0,-0.9769592316338,-0.0,-1.8501583733524065,-1.2817002145703484,0.0
2019-04-17,1.0,-0.0,-0.976707360678347,-0.0,-1.8541656024927209,-1.2771619757879142,0.0
2019-04-18,1.0,-0.0,-0.9484169334756315,-0.0,-1.8510443665192864,-1.2826142196473038,0.0
2019-04-22,1.0,-0.0,-0.9516687016687017,-0.0,-1.849308099308099,-1.2865282865282863,0.0
2019-04-23,1.0,-0.0,-0.9766924515900702,-0.0,-1.8293139188027705,-1.2498104049749734,0.0
2019-04-24,1.0,-0.0,-0.9636409480584972,-0.0,-1.8226928895612706,-1.256530509329299,0.0
2019-04-25,1.0,-0.0,-0.9598383430159132,-0.0,-1.8372316241475122,-1.254710785551907,0.0
2019-04-26,1.0,-0.0,-0.8772129129982014,-0.0,-1.7090315251349046,-1.1472119662974534,0.0
2019-04-29,1.0,-0.0,-0.8508987701040681,-0.0,-1.7040208136234625,-1.1754020813623463,0.0
2019-04-30,1.0,-0.0,-0.8414513157273114,-0.0,-1.6985874238200975,-1.1842963102943262,0.0
2019-05-01,1.0,-0.0,-0.8434897804693414,-0.0,-1.7128595760787284,-1.1749148372445117,0.0
2019-05-02,1.0,-0.0,-0.833529939130845,-0.0,-1.709432359741424,-1.1755768414098995,0.0
2019-05-03,1.0,-0.0,-0.8145732917493621,-0.0,-1.726868915981476,-1.1840090728664587,0.0
2019-05-06,1.0,-0.0,-0.8009811783574696,-0.0,-1.728524930421246,-1.1876975329024952,0.0
2019-05-07,1.0,-0.0,-0.8114010209869541,-0.0,-1.728634902628096,-1.186802798260541,0.0
2019-05-08,1.0,-0.0,-0.8022744290527892,-0.0,-1.6871958068139272,-1.190378135529764,0.0
2019-05-09,1.0,-0.0,-0.799569771791994,-0.0,-1.6890665918443697,-1.1877104377104377,0.0
2019-05-10,1.0,-0.0,-0.8050694312345444,-0.0,-1.7493817766787143,-1.2011603576184138,0.0
2019-05-13,1.0,-0.0,-0.8022077797954698,-0.0,-1.768756570773201,-1.2077320080282903,0.0
2019-05-14,1.0,-0.0,-0.7321454027084818,-0.0,-1.8124019957234496,-1.2071751009741032,0.0
2019-05-15,1.0,-0.0,-0.7451763140385895,-0.0,-1.8236859614105125,-1.1835376865316987,0.0
2019-05-16,1.0,-0.0,-0.7466084811687695,-0.0,-1.811355658855896,-1.1854188407171995,0.0
2019-05-17,1.0,-0.0,-0.73460368751188,-0.0,-1.7998004181714502,-1.217544193119179,0.0
2019-05-20,1.0,-0.0,-0.7130902001806856,-0.0,-1.8153202415481908,-1.2264752032713613,0.0
2019-05-21,1.0,-0.0,-0.7214451661846285,-0.0,-1.7992034517092599,-1.2207102555592435,0.0
2019-05-22,1.0,-0.0,-0.7091750047196526,-0.0,-1.7972909193883329,-1.2131867094581839,0.0
2019-05-23,1.0,-0.0,-0.7106366935293841,-0.0,-1.8115368301993497,-1.1905839106461191,0.0
2019-05-24,1.0,-0.0,-0.6752277209127617,-0.0,-1.8211569161423606,-1.19884496196826,0.0
2019-05-28,1.0,-0.0,-0.6794072128687333,-0.0,-1.8179430661726772,-1.1924213290812737,0.0
2019-05-29,1.0,-0.0,-0.7017396184062851,-0.0,-1.8230920314253647,-1.1515619154508043,0.0
2019-05-30,1.0,-0.0,-0.6967331868953591,-0.0,-1.819694349675188,-1.1571715661073982,0.0
2019-05-31,1.0,-0.0,-0.7032010482965182,-0.0,-1.8120554099588169,-1.164638712092849,0.0
2019-06-03,1.0,-0.0,-0.7070505069295879,-0.0,-1.809273555948284,-1.134406101757976,0.0
2019-06-04,1.0,-0.0,-0.6944780143162591,-0.0,-1.8234173096588269,-1.1302407734498465,0.0
2019-06-05,1.0,-0.0,-0.6778401058056278,-0.0,-1.8282938842522918,-1.0544078077256351,0.0
2019-06-06,1.0,-0.0,-0.6874685225035484,-0.0,-1.7909894235611923,-1.1000412069044458,0.0
2019-06-07,1.0,-0.0,-0.7102441250285193,-0.0,-1.7632215377595253,-1.0896646132785763,0.0
2019-06-10,1.0,-0.0,-0.7160600545950865,-0.0,-1.7401728844404003,-1.0933575978161967,0.0
2019-06-11,1.0,-0.0,-0.7251344698696326,-0.0,-1.748245054243778,-1.0849211413984867,0.0
2019-06-12,1.0,-0.0,-0.7176724137931035,-0.0,-1.7601338958180486,-1.1076669112252384,0.0
2019-06-13,1.0,-0.0,-0.7583697904674188,-0.0,-1.7662905825466266,-1.0804513009440477,0.0
2019-06-14,1.0,-0.0,-0.7494359777153644,-0.0,-1.7848888070353148,-1.069938763294811,0.0
2019-06-17,1.0,-0.0,-0.7436582109479306,-0.0,-1.7926430643156395,-1.0675383269646885,0.0
2019-06-18,1.0,-0.0,-0.742469533226029,-0.0,-1.7912623591630261,-1.0649804552770752,0.0
2019-06-19,1.0,-0.0,-0.7329936656568439,-0.0,-1.8093270907922518,-1.0477829798953457,0.0
2019-06-20,1.0,-0.0,-0.7366846199880311,-0.0,-1.8124108088201445,-1.05427427150946,0.0
2019-06-21,1.0,-0.0,-0.7478496849270964,-0.0,-1.795777563129571,-1.0559771859620073,0.0
2019-06-24,1.0,-0.0,-0.7190773754824481,-0.0,-1.7796360963058262,-1.0959841940819701,0.0
2019-06-25,1.0,-0.0,-0.69824,-0.0,-1.7768685714285712,-1.0963657142857142,0.0
2019-06-26,1.0,-0.0,-0.698271130625686,-0.0,-1.7501372118551042,-1.1253201609952435,0.0
2019-06-27,1.0,-0.0,-0.6813917478823208,-0.0,-1.749430731396302,-1.1233263503051278,0.0
2019-06-28,1.0,-0.0,-0.6630281529994997,-0.0,-1.762677946059035,-1.1224359849001684,0.0
2019-07-01,1.0,-0.0,-0.6474262526786121,-0.0,-1.8052705968175808,-1.106642958099667,0.0
2019-07-02,1.0,-0.0,-0.6519324441207266,-0.0,-1.7945554695679884,-1.1058405790503938,0.0
2019-07-03,1.0,-0.0,-0.6532921343208979,-0.0,-1.7853864679420184,-1.1053301222338348,0.0
2019-07-05,1.0,-0.0,-0.6449064826584346,-0.0,-1.783684401670601,-1.1110404939168332,0.0
2019-07-08,1.0,-0.0,-0.6484240167135981,-0.0,-1.7809065310200747,-1.1124534471795804,0.0
2019-07-09,1.0,-0.0,-0.6372313956118526,-0.0,-1.771228228907487,-1.115403754806605,0.0
2019-07-10,1.0,-0.0,-0.6194117647058824,-0.0,-1.7865158371040724,-1.1190045248868778,0.0
2019-07-11,1.0,-0.0,-0.6138739309471017,-0.0,-1.7995836915697543,-1.1116340105887144,0.0
2019-07-12,1.0,-0.0,-0.605371433738753,-0.0,-1.810552968304924,-1.105484468960528,0.0
2019-07-15,1.0,-0.0,-0.6329159698051802,-0.0,-1.8147177145956697,-1.0725941328029651,0.0
2019-07-16,1.0,-0.0,-0.6488309352517987,-0.0,-1.8223471223021583,-1.025224820143885,0.0
2019-07-17,1.0,-0.0,-0.6587330153873842,-0.0,-1.817915954287771,-1.02258616035274,0.0
2019-07-18,1.0,-0.0,-0.6605073598496712,-0.0,-1.8023354659746766,-1.011274663326026,0.0
2019-07-19,1.0,-0.0,-0.6653395365482688,-0.0,-1.8005726044555785,-1.007560168202559,0.0
2019-07-22,1.0,-0.0,-0.6531352101329276,-0.0,-1.79738620597055,-1.0251532918587478,0.0
2019-07-23,1.0,-0.0,-0.6654775344321517,-0.0,-1.8083088733348385,-1.0419507789568752,0.0
2019-07-24,1.0,-0.0,-0.6711976156069365,-0.0,-1.8174223265895952,-1.0272760115606936,0.0
2019-07-25,1.0,-0.0,-0.6617209344277082,-0.0,-1.8283575358528006,-1.0197077658518987,0.0
2019-07-26,1.0,-0.0,-0.6364333393469241,-0.0,-1.8465181309760057,-1.0272415659390222,0.0
2019-07-29,1.0,-0.0,-0.5396262124438136,-0.0,-1.5371816102831006,-0.8660988881003074,0.0
2019-07-30,1.0,-0.0,-0.5357868416940147,-0.0,-1.5156665103922486,-0.8554070948585716,0.0
2019-07-31,1.0,-0.0,-0.5410558328134748,-0.0,-1.5088505926388023,-0.8490330630068622,0.0
2019-08-01,1.0,-0.0,-0.5503324390528403,-0.0,-1.499591741514056,-0.8382518760449474,0.0
2019-08-02,1.0,-0.0,-0.5407905476310778,-0.0,-1.5083368961094483,-0.8375374091492089,0.0
2019-08-05,1.0,-0.0,-0.5357808134119838,-0.0,-1.5130394287488356,-0.8319621235641104,0.0
2019-08-06,1.0,-0.0,-0.5355127088147278,-0.0,-1.4187658623432704,-0.8337058221902345,0.0
2019-08-07,1.0,-0.0,-0.5299547852298417,-0.0,-1.4006782215523736,-0.8372645064054257,0.0
2019-08-08,1.0,-0.0,-0.5124047592238111,-0.0,-1.3937994970536352,-0.8471268250572384,0.0
2019-08-09,1.0,-0.0,-0.5124566963956659,-0.0,-1.339721382767008,-0.8332350556497383,0.0
2019-08-12,1.0,-0.0,-0.5090628331923968,-0.0,-1.3632118827898083,-0.8043310415824111,0.0
2019-08-13,1.0,-0.0,-0.49790178900095705,-0.0,-1.3739969078995802,-0.8091732312449385,0.0
2019-08-14,1.0,-0.0,-0.5051482173610349,-0.0,-1.3577369828881316,-0.8012898024989924,0.0
2019-08-15,1.0,-0.0,-0.5409549620226081,-0.0,-1.3270691438148556,-0.6979281817209285,0.0
2019-08-16,1.0,-0.0,-0.5310307993590885,-0.0,-1.3312444365319567,-0.6983443119102725,0.0
2019-08-19,1.0,-0.0,-0.5280363868950324,-0.0,-1.3316750763982659,-0.6936607206310852,0.0
2019-08-20,1.0,-0.0,-0.5228742094167251,-0.0,-1.3113492621222766,-0.6794799718903723,0.0
2019-08-21,1.0,-0.0,-0.5249754454889856,-0.0,-1.3077031008839626,-0.6750736635330434,0.0
2019-08-22,1.0,-0.0,-0.523970671178793,-0.0,-1.3119712351945856,-0.689156796390299,0.0
2019-08-23,1.0,-0.0,-0.5153886832363828,-0.0,-1.3097831835007931,-0.7002996650802045,0.0
2019-08-26,1.0,-0.0,-0.49536300089971624,-0.0,-1.2870786905668212,-0.67800539829746,0.0
2019-08-27,1.0,-0.0,-0.49614984391259104,-0.0,-1.2966007630939993,-0.6758584807492195,0.0
2019-08-28,1.0,-0.0,-0.49755759570413993,-0.0,-1.2962757664992204,-0.6705698943357007,0.0
2019-08-29,1.0,-0.0,-0.46929945054945055,-0.0,-1.2785370879120879,-0.6862293956043956,0.0
2019-08-30,1.0,-0.0,-0.44461134059331575,-0.0,-1.300788584303417,-0.6683508005325505,0.0
2019-09-03,1.0,-0.0,-0.45444926101648636,-0.0,-1.2960030037205175,-0.6628665051029116,0.0
2019-09-04,1.0,-0.0,-0.42955772780094326,-0.0,-1.3084284640098434,-0.6799166040057419,0.0
2019-09-05,1.0,-0.0,-0.42435875658229993,-0.0,-1.3001868523866145,-0.6727365381348734,0.0
2019-09-06,1.0,-0.0,-0.4204468517264726,-0.0,-1.3193297224102911,-0.6454299255247122,0.0
2019-09-09,1.0,-0.0,-0.415216949840926,-0.0,-1.3193664116970147,-0.6499356934948893,0.0
2019-09-10,1.0,-0.0,-0.4150783709671959,-0.0,-1.318189512170351,-0.6521209248789736,0.0
2019-09-11,1.0,-0.0,-0.4190972457196995,-0.0,-1.3158624890031805,-0.6486769980374906,0.0
2019-09-12,1.0,-0.0,-0.4313626240129581,-0.0,-1.3031990281433488,-0.6399406087602079,0.0
2019-09-13,1.0,-0.0,-0.4302989359905422,-0.0,-1.2956932950515117,-0.6517817936159432,0.0
2019-09-16,1.0,-0.0,-0.43062782996553356,-0.0,-1.297256200581199,-0.6511792930999527,0.0
2019-09-17,1.0,-0.0,-0.3884208033025412,-0.0,-1.3175988901295976,-0.6777315331776808,0.0
2019-09-18,1.0,-0.0,-0.3652787627055685,-0.0,-1.3199608280147233,-0.6916556917569986,0.0
2019-09-19,1.0,-0.0,-0.39269606193200945,-0.0,-1.2666442275328174,-0.7065297879501852,0.0
2019-09-20,1.0,-0.0,-0.4053753287920685,-0.0,-1.2624940986038982,-0.7043569164362311,0.0
2019-09-23,1.0,-0.0,-0.4078672154375548,-0.0,-1.2598340192969435,-0.7058902908035894,0.0
