Date,IWF,IWM,MTUM,NUAN,SDY,SPY,USMV,VLUE,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-07-10,-0.0,-0.0,-0.09057927488527424,1.0,-0.0,-0.0,-0.022704884553470604,-0.0,-0.0,-0.4859085557771317,-0.0,-0.0,-0.0,-0.0,-0.011268350111722447,-0.0,-0.0,-0.15799716489272242,-0.6341750558612239
2020-07-13,-0.0,-0.0,-0.09607532305327376,1.0,-0.0,-0.0,-0.02262573857904597,-0.0,-0.0,-0.4761493010520248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17533746457222463,-0.6316952490752751
2020-07-14,-0.0,-0.0,-0.09488262685420767,1.0,-0.0,-0.0,-0.018794104939753253,-0.0,-0.0,-0.47777351063319096,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1730353799625558,-0.6357832077192646
2020-07-15,-0.0,-0.0,-0.09877490350267316,1.0,-0.0,-0.0,-0.014648414087410995,-0.0,-0.0,-0.4805447004387332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16384167246050202,-0.6396633981443743
2020-07-16,-0.0,-0.0,-0.09998083281422207,1.0,-0.0,-0.0,-0.01799319564904883,-0.0,-0.0,-0.4764004025109013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15951890363697352,-0.6420048876323734
2020-07-17,-0.0,-0.0,-0.09976019184652278,1.0,-0.0,-0.0,-0.011007194244604317,-0.0,-0.0,-0.47486810551558756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1660191846522782,-0.6464508393285372
2020-07-20,-0.0,-0.0,-0.09670361376259287,1.0,-0.0,-0.0,-0.019403236277079176,-0.0,-0.0,-0.47349186121997544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17657666322040827,-0.6381909547738693
2020-07-21,-0.0,-0.0,-0.1222893451105923,1.0,-0.0,-0.0,-0.004789525620351873,-0.0,-0.0,-0.47365760908806465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16320489061108567,-0.6428554237165756
2020-07-22,-0.0,-0.0,-0.11631768953068593,1.0,-0.0,-0.0,-0.008206979542719615,-0.0,-0.0,-0.47256317689530686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16430806257521058,-0.6453429602888087
2020-07-23,-0.0,-0.0,-0.1228567993266803,1.0,-0.0,-0.0,-0.011326199350727425,-0.0,-0.0,-0.470313815077552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15714801009979562,-0.64304436695924
2020-07-24,-0.0,-0.0,-0.1187214611872146,1.0,-0.0,-0.0,-0.015188656572939196,-0.0,-0.0,-0.46683489545782264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15657293919730833,-0.645974525354482
2020-07-27,-0.0,-0.0,-0.12289185612895465,1.0,-0.0,-0.0,-0.012702995308552869,-0.0,-0.0,-0.4676771322025743,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16136172260315168,-0.641236617346325
2020-07-28,-0.0,-0.0,-0.1272022720708578,1.0,-0.0,-0.0,-0.010036584191778185,-0.0,-0.0,-0.46707422739963417,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16193318571291038,-0.6406084528737845
2020-07-29,-0.0,-0.0,-0.12321544646941282,1.0,-0.0,-0.0,-0.012880082817728771,-0.0,-0.0,-0.4656089751306064,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16621325565158773,-0.6395502804728315
2020-07-30,-0.0,-0.028667635323692892,-0.14702829862312325,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3432966627459121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11478585760741715,-0.6725477986115916
2020-07-31,-0.0,-0.027832222657781264,-0.14748541517743907,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3442479304540319,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11363479143127263,-0.6727234994350543
2020-08-03,-0.0,-0.04025487083937157,-0.14266326225473283,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3336553723000483,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1224668184850367,-0.6612150070158489
2020-08-04,-0.0,-0.05673300892507092,-0.1528793155139411,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3245312608104057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.132008025645165,-0.6400682641083001
2020-08-05,-0.0,-0.05499677032389038,-0.14623512042078068,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.33104180123650456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13292424102611425,-0.6417135738673064
2020-08-06,-0.0,-0.05297768753316874,-0.13745125637416644,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.33062599506218415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1393202427374882,-0.6469923163893953
2020-08-07,-0.0,-0.04825991444097583,-0.1287778933980807,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3580529540987398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13284772806104753,-0.6444906925656145
2020-08-10,-0.0,-0.04567107575617427,-0.13287392470631765,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3560031449449635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13206456387013227,-0.6458468226806031
2020-08-11,-0.0,-0.04343698626965199,-0.1406608164115863,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3643288800388988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13505753779897658,-0.631943318900646
2020-08-12,-0.0,-0.04068150208623088,-0.14608252202132593,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3737366713027353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1337737598516458,-0.6237598516458044
2020-08-13,-0.0,-0.04420862392548484,-0.1355916494821474,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3794110150837601,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1315368752751454,-0.6262888389443685
2020-08-14,-0.009804378202142526,-0.03765719608756404,-0.11609222170470423,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3854680950163018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1444573823940382,-0.6353516534699581
2020-08-17,-0.010611007462686567,-0.03976212686567164,-0.11625466417910447,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3865438432835821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14701492537313432,-0.6319029850746268
2020-08-18,-0.006130107451693355,-0.04256112626156679,-0.12022469291191758,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.38470503228212477,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14355639465771625,-0.6336852900729553
2020-08-19,-0.014353618844685882,-0.048259067600159224,-0.11976959280679983,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.381131898751961,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1506310440911326,-0.6273912941672326
2020-08-20,-0.00886304485451007,-0.04968463504419799,-0.12293371474126005,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3755070458861872,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15667424793078386,-0.631058172524561
2020-08-21,-0.024184423910993777,-0.04308881765038657,-0.1352300584574769,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.384947199698284,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1558787478785593,-0.6138506505751461
2020-08-24,-0.02433487052146151,-0.045287927160931774,-0.12602577746245713,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3992668795080998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16310748492373184,-0.6068582239564858
2020-08-25,-0.02470431133155284,-0.034171117893933615,-0.12120850820297596,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.40108737123235405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19794448683708507,-0.6054702403662725
2020-08-26,-0.028763228935234954,-0.034162306791848826,-0.11899472037076853,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4017773955421773,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1975919157170501,-0.6076590458443822
2020-08-27,-0.03169897922593292,-0.030910090602663098,-0.12050871363342976,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.40864430685376874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1946642442207932,-0.6040974396978317
2020-08-28,-0.0372896006915264,-0.03861022402574015,-0.12216966408144644,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4164525656109684,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18940139745960094,-0.5972098830648066
2020-08-31,-0.06068460960779089,-0.014486785048087406,-0.10654327866469633,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4279900191380605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19053271639332348,-0.6223018968482764
2020-09-01,-0.06673973937401047,-0.01994884910485933,-0.119814882474729,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4206308610400682,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18843015467056387,-0.6201924247960053
2020-09-02,-0.07617008259406546,-0.021974100132558374,-0.1055623534210258,1.0,-0.0,-0.0,-0.015652085245232997,-0.0,-0.0,-0.46122667482410523,-0.0,-0.0,-0.0,-0.0,-0.04094014479453452,-0.0,-0.0,-0.1468338941572346,-0.6808402161721219
2020-09-03,-0.18486000321216337,-0.0,-0.07409390224316076,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5640023555864875,-0.0,-0.0,-0.0,-0.0,-0.16756785695165693,-0.0,-0.0,-0.10594785588093579,-0.5803308528293806
2020-09-04,-0.09292776487114376,-0.0,-0.03425360635366578,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.645956021394997,-0.0,-0.0,-0.0,-0.0,-0.13536657842130856,-0.0,-0.0,-0.10970338754119617,-0.6831541412285915
2020-09-08,-0.1118258848867855,-0.0,-0.08779437186499277,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5985207016748377,-0.0,-0.0,-0.0,-0.0,-0.3676141355173293,-0.0,-0.0,-0.0820982231416669,-0.5860515203899453
2020-09-09,-0.10598261267444521,-0.0,-0.10792724776938917,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5811313200640585,-0.0,-0.0,-0.0,-0.0,-0.3652768245252803,-0.0,-0.0,-0.07218027911233127,-0.6272306108442004
2020-09-10,-0.17642074187464124,-0.0,-0.19861684388923817,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.44255528524177895,-0.0,-0.0,-0.0,-0.0,-0.46723888144766695,-0.0,-0.0,-0.08829237624033022,-0.360358636525162
2020-09-11,-0.1505175585513852,-0.0,-0.1999395952884325,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.45336481700118064,-0.0,-0.0,-0.0,-0.0,-0.48979984075121497,-0.0,-0.0,-0.08953625655528405,-0.36248318277916586
2020-09-14,-0.1373386984875815,-0.0,-0.2500624392951297,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.39472734841126683,-0.0,-0.0,-0.0,-0.0,-0.5156653253781046,-0.0,-0.0,-0.1746357707784099,-0.3026224503954488
2020-09-15,-0.06017849553761156,-0.0,-0.3378382207111489,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.381867119988667,-0.0,-0.0,-0.0,-0.0,-0.5553761155971101,-0.0,-0.0,-0.14817962884261227,-0.3498229210936393
2020-09-16,-0.035184655024334384,-0.0,-0.3618379616375608,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4260521042084169,-0.0,-0.0,-0.0,-0.0,-0.562496421414257,-0.0,-0.0,-0.13810478099055254,-0.3391640423704552
2020-09-17,-0.0,-0.0,-0.4566400095133335,1.0,-0.0,-0.0,-0.14382971132978564,-0.0,-0.0,-0.491423135237982,-0.0,-0.0,-0.0,-0.0,-0.5692838243600796,-0.0,-0.0,-0.2563248803401017,-0.05541516782114933
2020-09-18,-0.014795629781786787,-0.0,-0.4178202494715847,1.0,-0.0,-0.0,-0.14920663272900478,-0.0,-0.0,-0.52228275430919,-0.0,-0.0,-0.0,-0.0,-0.5214491977017655,-0.0,-0.0,-0.280015480336995,-0.07135839957131375
2020-09-21,-0.0,-0.0,-0.3844557981111627,1.0,-0.0,-0.0,-0.11608608143675492,-0.0,-0.0,-0.5811425917324663,-0.0,-0.0,-0.0,-0.0,-0.6167208546214584,-0.0,-0.0,-0.3980492336274965,-0.0
2020-09-22,-0.0,-0.0,-0.518912602251061,1.0,-0.0,-0.0,-0.20127314102958357,-0.0,-0.0,-0.4668183775139922,-0.0,-0.0,-0.0,-0.0,-0.6310351190110092,-0.0,-0.0,-0.25714988621686447,-0.0
2020-09-23,-0.0,-0.0,-0.561892901618929,1.0,-0.0,-0.0,-0.24190535491905357,-0.0,-0.0,-0.465068493150685,-0.0,-0.0,-0.0,-0.0,-0.5571917808219178,-0.0,-0.0,-0.27506226650062265,-0.012204234122042341
2020-09-24,-0.0,-0.0,-0.5230522643703448,1.0,-0.0,-0.0,-0.23328828687262332,-0.0,-0.0,-0.4484741820924605,-0.0,-0.0,-0.0,-0.0,-0.5999245733681134,-0.0,-0.0,-0.338005594141865,-0.0
2020-09-25,-0.0,-0.0,-0.5130505966436826,1.0,-0.0,-0.0,-0.2146657850823337,-0.0,-0.0,-0.4426183054689714,-0.0,-0.0,-0.0,-0.0,-0.6179906174238846,-0.0,-0.0,-0.3601901703346872,-0.0
2020-09-28,-0.0,-0.0,-0.5618747745088393,1.0,-0.0,-0.0,-0.28964544589852076,-0.0,-0.0,-0.46472498278067503,-0.0,-0.0,-0.0,-0.0,-0.6095641050870806,-0.0,-0.0,-0.35406212076486604,-0.0
2020-09-29,-0.0,-0.0,-0.54156016436406,1.0,-0.0,-0.0,-0.30808554696347107,-0.0,-0.0,-0.4829973792344776,-0.0,-0.0,-0.0,-0.0,-0.5547287022357394,-0.0,-0.0,-0.3481411977869091,-0.0
2020-09-30,-0.0,-0.0,-0.5131262590161804,1.0,-0.0,-0.0,-0.45249853791669375,-0.0,-0.0,-0.4451231399051271,-0.0,-0.0,-0.0,-0.0,-0.3824485021768796,-0.0,-0.0,-0.4539606212229515,-0.0018844629280655013
2020-10-01,-0.0,-0.0,-0.5102867325449538,1.0,-0.0,-0.0,-0.49314757816296784,-0.0,-0.0,-0.4539445974404666,-0.0,-0.0,-0.0,-0.0,-0.35729791025433344,-0.0,-0.0,-0.42520654462983964,-0.0
2020-10-02,-0.0,-0.0,-0.4906077348066299,1.0,-0.0,-0.0,-0.55937601559961,-0.0,-0.0,-0.44101397465063374,-0.0,-0.0,-0.0,-0.0,-0.3385765355866103,-0.0,-0.0,-0.4203444913877154,-0.0
2020-10-05,-0.0,-0.0,-0.5148849797023004,1.0,-0.0,-0.0,-0.49939106901217867,-0.0,-0.0,-0.4372462787550745,-0.0,-0.0,-0.0,-0.0,-0.48092016238159685,-0.0,-0.0,-0.4504736129905278,-0.0
2020-10-06,-0.0,-0.0,-0.5325940407172711,1.0,-0.0,-0.0,-0.624578670621545,-0.0,-0.0,-0.38509505190777943,-0.0,-0.0,-0.0,-0.0,-0.4670351894296885,-0.0,-0.0,-0.3376702170688958,-0.02359444519347445
2020-10-07,-0.0,-0.0,-0.5494786411032627,1.0,-0.0,-0.0,-0.5905819038008746,-0.0,-0.0,-0.34295324587958287,-0.0,-0.0,-0.0,-0.0,-0.4782711066263034,-0.0,-0.0,-0.38012108980827447,-0.022166162125798857
2020-10-08,-0.0,-0.0,-0.5417156286721504,1.0,-0.0,-0.0,-0.6152089978176934,-0.0,-0.0,-0.3599798556320295,-0.0,-0.0,-0.0,-0.0,-0.47157965418834985,-0.0,-0.004767500419674333,-0.3641094510659728,-0.0
2020-10-09,-0.0,-0.0,-0.5658666303013773,1.0,-0.0,-0.0,-0.637017591708714,-0.0,-0.0,-0.31426428474021545,-0.0,-0.0,-0.0,-0.0,-0.5101595527069411,-0.0,-0.0277853538797218,-0.32919678167189415,-0.024955679803627437
2020-10-12,-0.0,-0.0,-0.5962761126248864,1.0,-0.0,-0.0,-0.6336896527632222,-0.0,-0.0,-0.329700272479564,-0.0,-0.0,-0.0,-0.0,-0.5325228812967232,-0.0,-0.022531963948857682,-0.36494794941661424,-0.013693844756515056
2020-10-13,-0.0,-0.0,-0.642876656194509,1.0,-0.0,-0.0,-0.6094795792924464,-0.0,-0.0,-0.3170673405272504,-0.0,-0.0,-0.0,-0.0,-0.347869143559623,-0.0,-0.11897281792104905,-0.34401038109547877,-0.0345581204753449
2020-10-14,-0.0,-0.0,-0.6795386674904748,1.0,-0.0,-0.0,-0.6124326365290221,-0.0,-0.0,-0.29104451996018266,-0.0,-0.0,-0.0,-0.0,-0.3932310438334535,-0.0,-0.12926921360656302,-0.2901177359008684,-0.036865410359386265
2020-10-15,-0.0,-0.0,-0.6801041202863307,1.0,-0.0,-0.0,-0.6158509435900948,-0.0,-0.0,-0.2905777990889475,-0.0,-0.0,-0.0,-0.0,-0.38829331780662396,-0.0,-0.12963660650066788,-0.2865362879747919,-0.03397609343425694
2020-10-16,-0.0,-0.0,-0.6781573712012073,1.0,-0.0,-0.0,-0.6182342045688414,-0.0,-0.0,-0.2775948411881731,-0.0,-0.0,-0.0,-0.0,-0.3852644577073472,-0.0,-0.13195444878918844,-0.2847636687933045,-0.05409206283871852
2020-10-19,-0.0,-0.0,-0.6803098861922392,1.0,-0.0,-0.0,-0.6214520773344303,-0.0,-0.0,-0.2724873166049637,-0.0,-0.0,-0.0,-0.0,-0.3881804470039764,-0.0,-0.13002193884546825,-0.2766008501302619,-0.05885780885780886
2020-10-20,-0.0,-0.0,-0.7020650961570959,1.0,-0.0,-0.0,-0.6030351167742589,-0.0,-0.0,-0.18525027883867912,-0.0,-0.0,-0.0,-0.0,-0.4131544259303072,-0.0,-0.14786899651874133,-0.2523743536012438,-0.0761145097509041
2020-10-21,-0.0,-0.0,-0.7229593751065935,1.0,-0.0,-0.0,-0.6360473445441212,-0.0,-0.0,-0.1641368489272436,-0.0,-0.0,-0.0,-0.0,-0.4364361974281134,-0.0,-0.1610669577378313,-0.2275812668417642,-0.06276221987242897
