Date,AXNX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-25,1.0,-0.0,-0.7362020579981292,-1.8839101964452762,-3.375678203928906,-2.3587464920486436,0.0
2019-07-26,1.0,-0.0,-0.7140323032396603,-1.8849780599383812,-3.3802632807394266,-2.3569227896554943,0.0
2019-07-29,1.0,-0.0,-0.6871268656716418,-1.885167910447761,-3.377238805970149,-2.378731343283582,0.0
2019-07-30,1.0,-0.0,-0.6799104644655849,-1.8858421936205931,-3.377541503450849,-2.3832307405334823,0.0
2019-07-31,1.0,-0.0,-0.6910599422019204,-1.8825393865945745,-3.3722382772443367,-2.3764332991516732,0.0
2019-08-01,1.0,-0.0,-0.709510618651893,-1.8236380424746077,-3.363065558633426,-2.3373961218836565,0.0
2019-08-02,1.0,-0.0,-0.6625659050966608,-1.9022292109888077,-3.3775783923781333,-2.307464619369161,0.0
2019-08-05,1.0,-0.0,-0.6533259729505935,-1.8822338761615607,-3.372619376207563,-2.2922991995583772,0.0
2019-08-06,1.0,-0.0,-0.66751269035533,-1.7700857692980922,-3.1248906003850863,-2.1894801330299316,0.0
2019-08-07,1.0,-0.0,-0.7499087258123402,-1.760770354143848,-3.2473530485578674,-2.3692953632712666,0.0
2019-08-08,1.0,-0.0,-0.7486410496719775,-1.8362699156513589,-3.3529522024367386,-2.434208059981256,0.0
2019-08-09,1.0,-0.0,-0.6850661625708885,-1.8305293005671077,-3.375330812854442,-2.560775047258979,0.0
2019-08-12,1.0,-0.0,-0.6556134533396494,-1.8823306489815252,-3.4148744670772144,-2.521364282330649,0.0
2019-08-13,1.0,-0.0,-0.6402066697980272,-1.8573978393612025,-3.3991545326444337,-2.497416627524659,0.0
2019-08-14,1.0,-0.0,-0.6469768737809974,-1.8281786941580755,-3.3529302498374665,-2.459459459459459,0.0
2019-08-15,1.0,-0.0,-0.7152235628105039,-1.781582682753726,-3.1658977998580555,-2.2088360539389638,0.0
2019-08-16,1.0,-0.0,-0.7182648806883705,-1.7800940299831456,-3.1624234897542802,-2.209970726514681,0.0
2019-08-19,1.0,-0.0,-0.656335299815092,-1.7949282380910452,-3.176543101171084,-2.1772475125473276,0.0
2019-08-20,1.0,-0.0,-0.6682169182169182,-1.8087048087048085,-3.159178659178659,-2.1389961389961387,0.0
2019-08-21,1.0,-0.0,-0.6766739606126915,-1.8144420131291028,-3.1487089715536105,-2.1129978118161925,0.0
2019-08-22,1.0,-0.0,-0.6779823719347238,-1.8058294790121303,-3.151322104895715,-2.09171830002618,0.0
2019-08-23,1.0,-0.0,-0.6830739639797168,-1.8116803636999474,-3.1604301451302677,-2.0876027277496068,0.0
2019-08-26,1.0,-0.0,-0.6169052488070893,-1.775988411724608,-3.1124744376278115,-2.0153374233128836,0.0
2019-08-27,1.0,-0.0,-0.6091749342830494,-1.7559569235987451,-3.0974306792164845,-2.017044009157975,0.0
2019-08-28,1.0,-0.0,-0.5997796796881619,-1.7601898144225063,-3.1010931277010423,-2.012795525802898,0.0
2019-08-29,1.0,-0.0,-0.582874565935462,-1.7848733801981878,-3.1132379097145764,-1.9886508003726604,0.0
2019-08-30,1.0,-0.0,-0.5550508873748843,-1.7869459163933048,-3.110942888384221,-1.95828076373118,0.0
2019-09-03,1.0,-0.0,-0.5691969940048974,-1.8036814996200288,-3.135185341551972,-1.9358270708435363,0.0
2019-09-04,1.0,-0.0,-0.5276042546007091,-1.8082897180482864,-3.1483201080533516,-1.957453992908999,0.0
2019-09-05,1.0,-0.0,-0.571079258010118,-1.8040472175379427,-3.1612984822934234,-1.895193929173693,0.0
2019-09-06,1.0,-0.0,-0.5550623900845826,-1.8068838455740726,-3.1559333389163386,-1.856628423080144,0.0
2019-09-09,1.0,-0.0,-0.556271981242673,-1.8071512309495896,-3.154245520013398,-1.8562217384022777,0.0
2019-09-10,1.0,-0.0,-0.5031018951304496,-2.0048440554091953,-3.2258009688110816,-1.7646808872269908,0.0
2019-09-11,1.0,-0.0,-0.4464486061965996,-2.169413998446535,-3.3012859238802106,-1.7132993872443256,0.0
2019-09-12,1.0,-0.0,-0.42288471480268824,-2.174651042564191,-3.304325348957436,-1.7143718766155438,0.0
2019-09-13,1.0,-0.0,-0.4268461007591443,-2.154934437543133,-3.306590752242926,-1.7381815044858524,0.0
2019-09-16,1.0,-0.0,-0.427659390906738,-2.1569321024933137,-3.3045466310068154,-1.7383314640669485,0.0
2019-09-17,1.0,-0.0,-0.4286207193996377,-2.155697403605624,-3.3051841628568965,-1.736392650737514,0.0
2019-09-18,1.0,-0.0,-0.41680381117366827,-2.1863144218276314,-3.3242962321351235,-1.7343438718059765,0.0
2019-09-19,1.0,-0.0,-0.4225303292894281,-2.1858752166377813,-3.3189774696707106,-1.7381282495667245,0.0
2019-09-20,1.0,-0.0,-0.4406557948896834,-2.1922037150082847,-3.337141362169705,-1.7505886456789048,0.0
2019-09-23,1.0,-0.0,-0.44614169080853305,-2.2068299534720395,-3.3470283557194276,-1.778948292511632,0.0
2019-09-24,1.0,-0.0,-0.4473129610115912,-2.207060063224447,-3.34703196347032,-1.779768177028451,0.0
2019-09-25,1.0,-0.0,-0.4217204865669029,-2.2060908374901547,-3.35512382952656,-1.7682681368688193,0.0
2019-09-26,1.0,-0.0,-0.39116635810632105,-2.2589262099973553,-3.3899321167239704,-1.7759851891034117,0.0
2019-09-27,1.0,-0.0,-0.4160092190408652,-2.25210530981296,-3.4100700292527257,-1.786277812250687,0.0
2019-09-30,1.0,-0.0,-0.4005149604901003,-2.2255171801473854,-3.442333303737903,-1.8101749089940515,0.0
2019-10-01,1.0,-0.0,-0.4217705268788446,-2.2249264509227062,-3.4586787911206205,-1.8096639030043684,0.0
2019-10-02,1.0,-0.0,-0.3911350968769353,-2.2178182783331857,-3.458727771388127,-1.7794390869680614,0.0
2019-10-03,1.0,-0.0,-0.5157001661856031,-2.1746698154465145,-3.40234409166448,-1.6538966150616636,0.0
2019-10-04,1.0,-0.0,-0.5172865374541644,-2.1643094115592807,-3.399336476340143,-1.6496420464466561,0.0
2019-10-07,1.0,-0.0,-0.5508676120849114,-2.142165066502246,-3.4234123139258346,-1.6917995243547959,0.0
2019-10-08,1.0,-0.0,-0.5399040170636331,-2.167881265552791,-3.466850337717739,-1.7125844294347674,0.0
2019-10-09,1.0,-0.0,-0.5366839469290924,-2.127317458922766,-3.4477638168877958,-1.6748967577541518,0.0
2019-10-10,1.0,-0.0,-0.5810154525386313,-2.117880794701987,-3.463664459161148,-1.6674613686534216,0.0
2019-10-11,1.0,-0.0,-0.5972479491929082,-2.129840345770486,-3.4551468642498016,-1.638440504542648,0.0
2019-10-14,1.0,-0.0,-0.5552582285255553,-2.203996075283204,-3.5524930871465528,-1.607974310944608,0.0
2019-10-15,1.0,-0.0,-0.552007136485281,-2.2037466547725244,-3.552988403211418,-1.6118644067796608,0.0
2019-10-16,1.0,-0.0,-0.5493333333333333,-2.2180444444444443,-3.538222222222222,-1.5832,0.0
2019-10-17,1.0,-0.0,-0.5528209684584628,-2.2150155486450465,-3.536294980008885,-1.5808085295424257,0.0
2019-10-18,1.0,-0.0,-0.6566848687687159,-2.25480007045975,-3.35229874933944,-1.5436850449180906,0.0
2019-10-21,1.0,-0.0,-0.5539095371669004,-2.2525420757363253,-3.3235448807854135,-1.6357819074333801,0.0
2019-10-22,1.0,-0.0,-0.5074692059054774,-2.254739232986809,-3.317812527299729,-1.6558923735476543,0.0
2019-10-23,1.0,-0.0,-0.5026338893766462,-2.2846356453028975,-3.3513608428446005,-1.6410008779631255,0.0
2019-10-24,1.0,-0.0,-0.48108059754897575,-2.4327757402272114,-3.383307988192146,-1.6481796225064853,0.0
2019-10-25,1.0,-0.0,-0.4750357909806729,-2.4544559770937724,-3.380189692197566,-1.6379742304939156,0.0
2019-10-28,1.0,-0.0,-0.5444344703770198,-2.4930879712746856,-3.35951526032316,-1.5796229802513464,0.0
2019-10-29,1.0,-0.0,-0.5432444645277903,-2.6334387708992315,-3.267148666967917,-1.5936737460460912,0.0
2019-10-30,1.0,-0.0,-0.5642980306742899,-2.6452491151647157,-3.2719847536074056,-1.5937925401579092,0.0
2019-10-31,1.0,-0.0,-0.562488613590818,-2.656039351430133,-3.2577883038804885,-1.6328110766988522,0.0
2019-11-01,1.0,-0.0,-0.5922963780106637,-2.703989703989704,-3.30152601581173,-1.595146166574738,0.0
2019-11-04,1.0,-0.0,-0.5643564356435643,-2.7314814814814814,-3.31041437477081,-1.5614228089475615,0.0
2019-11-05,1.0,-0.0,-0.641325356649793,-3.048688449148642,-3.1410032213529684,-1.3729406350667281,0.0
2019-11-06,1.0,-0.0,-0.6302489431658055,-3.108031939877877,-3.198027242837013,-1.4578675434476278,0.0
2019-11-07,1.0,-0.0,-0.626266416510319,-3.09953095684803,-3.195590994371482,-1.4594746716697935,0.0
2019-11-08,1.0,-0.0,-0.6015639900820141,-3.177760823955751,-3.2653061224489797,-1.4917985885943164,0.0
2019-11-11,1.0,-0.0,-0.5554594386774317,-3.2908496732026147,-3.2446174548250672,-1.5206651287966166,0.0
2019-11-12,1.0,-0.0,-0.5264640186462076,-3.3458288821986986,-3.288821986986501,-1.5504515878411185,0.0
2019-11-13,1.0,-0.0,-0.5569970428312505,-3.568539540207955,-3.016693694553086,-1.396928360202232,0.0
2019-11-14,1.0,-0.0,-0.5613099771515613,-3.5611195734958114,-3.0112338156892617,-1.3864242193450116,0.0
2019-11-15,1.0,-0.0,-0.5501726689689196,-3.6971879625061668,-3.1541193882585103,-1.4654168722249632,0.0
2019-11-18,1.0,-0.0,-0.5799655626455991,-3.8216347614706776,-3.2442013572369084,-1.4827306796313178,0.0
2019-11-19,1.0,-0.0,-0.8422829412385272,-3.8433379048422833,-3.309420824981538,-1.5545943664943558,0.0
2019-11-20,1.0,-0.0,-0.8224308925933742,-3.809347963705423,-3.3227474150664693,-1.5962228318210594,0.0
2019-11-21,1.0,-0.0,-0.7223457182174234,-3.9621043717582305,-3.2070498570974917,-1.6938710701810098,0.0
2019-11-22,1.0,-0.0,-0.7143309079405251,-3.899715279974692,-3.1983549509648848,-1.7327849836549616,0.0
2019-11-25,1.0,-0.0,-0.7156821526171957,-3.894471305444608,-3.18730292200967,-1.7132646626024806,0.0
2019-11-26,1.0,-0.0,-0.6804566401340595,-3.888039379974864,-3.190092165898618,-1.7149141181399246,0.0
2019-11-27,1.0,-0.0,-0.6669110715407982,-3.89975908662407,-3.197129988478056,-1.7106944589923536,0.0
2019-11-29,1.0,-0.0,-0.6616494198808403,-3.986098045364273,-3.2268213651092292,-1.5779241141423643,0.0
2019-12-02,1.0,-0.0,-0.700053447354356,-4.148797434526991,-3.255799037947622,-1.5848209513629077,0.0
2019-12-03,1.0,-0.0,-0.6832819640769476,-4.114358592836647,-3.2467849930917208,-1.5836964608353705,0.0
2019-12-04,1.0,-0.0,-0.7574518454750887,-4.174862799956957,-3.2580436887980198,-1.5704293554288173,0.0
2019-12-05,1.0,-0.0,-0.7341605358515428,-4.289557483254639,-3.2748435269572855,-1.6818930493027342,0.0
2019-12-06,1.0,-0.0,-0.8718320866361506,-4.358267276990063,-3.3510103829407165,-1.5833426370436532,0.0
2019-12-09,1.0,-0.0,-0.718482112241399,-4.519602240256029,-3.5000571493885015,-1.6916218996456738,0.0
2019-12-10,1.0,-0.0,-0.7215901987748468,-5.259657457182147,-3.945118139767471,-1.575321915239405,0.0
2019-12-11,1.0,-0.0,-0.7214870825456837,-5.305356017643352,-3.9793320730938873,-1.5960932577189666,0.0
2019-12-12,1.0,-0.0,-0.7375235700817097,-5.291137649277185,-3.960025141420491,-1.5820238843494656,0.0
2019-12-13,1.0,-0.0,-0.743625347134562,-5.373895480939157,-3.9563241605655137,-1.5491037616763443,0.0
2019-12-16,1.0,-0.0,-0.7509732512872033,-5.302649755117418,-3.9235212859475066,-1.5809368328519402,0.0
2019-12-17,1.0,-0.19330031282586027,-0.6412930135557873,-5.5521376433785194,-4.084593326381648,-1.5630865484880083,0.0
2019-12-18,1.0,-0.41867384528194956,-0.6953811277982431,-5.959903655426467,-4.363559081892887,-1.7308019268914707,0.0
2019-12-19,1.0,-0.40417725091730167,-0.7974880045159468,-5.941857183178097,-4.252610781823313,-1.716200959638724,0.0
2019-12-20,1.0,-0.42060027285129603,-0.9121418826739427,-5.76493860845839,-4.024010914051842,-1.5208731241473397,0.0
2019-12-23,1.0,-0.4574424622089065,-0.9479776658041673,-5.7089745335693864,-4.035544055563121,-1.4683371918834265,0.0
2019-12-24,1.0,-0.47420851528384284,-0.9544213973799127,-5.693094978165939,-4.057041484716158,-1.4676582969432315,0.0
2019-12-26,1.0,-0.45571000272553824,-0.9487598800763151,-5.692150449713819,-4.046334150994822,-1.484736985554647,0.0
2019-12-27,1.0,-0.44466909286965894,-1.00633508559105,-5.6588489014692,-3.938670979916431,-1.4302466639708853,0.0
2019-12-30,1.0,-0.5187035786630655,-1.0029709655638082,-5.713841998649561,-3.9501688048615797,-1.3185685347738014,0.0
2019-12-31,1.0,-0.485749020667297,-1.0334999324598135,-5.728893691746589,-3.9512359854113197,-1.308658651897879,0.0
2020-01-02,1.0,-0.4836220898754737,-1.044937736870601,-5.742826204656199,-3.9557390362750406,-1.308202490525176,0.0
2020-01-03,1.0,-0.4273457714830451,-1.0537927277679424,-5.798992237505107,-3.9689500204276182,-1.3694675200871578,0.0
2020-01-06,1.0,-0.4957370737073707,-1.08512101210121,-5.816831683168316,-3.9719471947194713,-1.3818756875687568,0.0
2020-01-07,1.0,-0.49237113402061855,-1.0783505154639177,-5.81979381443299,-3.976494845360825,-1.3786941580756014,0.0
2020-01-08,1.0,-0.4876407580335073,-1.0714089535841804,-5.82147761603955,-3.973221642405932,-1.3787421038176326,0.0
2020-01-09,1.0,-0.5033723331039228,-1.105712319339298,-5.804955264969029,-3.957329662766689,-1.393255333792154,0.0
2020-01-10,1.0,-0.8677504393673111,-1.1467486818980668,-5.983157586408905,-4.11672524897481,-1.5310486233157587,0.0
2020-01-13,1.0,-0.8823960164030463,-1.1473345049794963,-5.993702401874635,-4.10456942003515,-1.5175746924428823,0.0
2020-01-14,1.0,-1.049371633752244,-1.0861759425493716,-6.166666666666667,-4.192698982645123,-1.4661879114302814,0.0
2020-01-15,1.0,-1.072278271344677,-1.105405812377654,-6.196657129950309,-4.20599307333233,-1.4776389098027405,0.0
2020-01-16,1.0,-1.0805257591781237,-1.0778063151533464,-6.17736818250491,-4.234627587248829,-1.5376945157878834,0.0
2020-01-17,1.0,-1.0965994583207943,-1.0643996388805295,-6.136322600060186,-4.230063195907312,-1.519259705085766,0.0
2020-01-21,1.0,-1.1287425149700598,-1.069311377245509,-6.067065868263473,-4.211676646706587,-1.4932634730538923,0.0
2020-01-22,1.0,-1.137941352483543,-1.066427289048474,-6.06508078994614,-4.212896469180132,-1.478755236385398,0.0
2020-01-23,1.0,-1.1854025583145225,-1.0454477050413846,-6.033860045146727,-4.251015801354402,-1.5331828442437925,0.0
2020-01-24,1.0,-1.185296776137391,-1.0507683037059357,-6.041880084362761,-4.257005122024706,-1.5296776137390782,0.0
2020-01-27,1.0,-1.138514525306978,-1.0278526504941599,-6.056454028152141,-4.212788259958071,-1.538933812518718,0.0
2020-01-28,1.0,-1.0669863629551926,-1.1356211598980968,-6.1655926869474005,-4.1826764573655035,-1.4350367151206354,0.0
2020-01-29,1.0,-1.0165474060822899,-1.146988670244484,-6.159063804412642,-4.158020274299344,-1.4269528920691712,0.0
2020-01-30,1.0,-1.0446627958910228,-1.135626023522406,-6.136965907399137,-4.170463004317404,-1.3998808992109575,0.0
2020-01-31,1.0,-1.0347117416239058,-1.2038937518865076,-6.187141563537579,-4.222607908240265,-1.44370661032297,0.0
2020-02-03,1.0,-1.0352736246189576,-1.1318043257366814,-5.962984467992451,-4.036144578313253,-1.3495427493104948,0.0
2020-02-04,1.0,-0.89850136239782,-0.9904632152588555,-5.684332425068119,-3.8002724795640326,-1.250408719346049,0.0
2020-02-05,1.0,-0.812883435582822,-0.9983995732195251,-5.5865564150440115,-3.7464657241931176,-1.1927180581488395,0.0
2020-02-06,1.0,-0.9109760929863955,-1.001320829480914,-5.608241975960903,-3.6404702152952053,-1.0472856954167218,0.0
2020-02-07,1.0,-0.9076862123613313,-1.0026413100898046,-5.610670892762811,-3.6402535657686212,-1.045430533544638,0.0
2020-02-10,1.0,-0.919582728113033,-0.9700250891324441,-5.622078436550905,-3.6500726264360224,-1.043047669351644,0.0
2020-02-11,1.0,-0.890189374013677,-0.9706733298264072,-5.590741714886902,-3.6391372961599164,-1.0602314571278275,0.0
2020-02-12,1.0,-0.8954145315990015,-0.9688608592826173,-5.570358691367757,-3.6343450269347004,-1.0698988306398634,0.0
2020-02-13,1.0,-0.8964699683877765,-0.9835353003161222,-5.584167544783983,-3.6514752370916757,-1.0562434141201265,0.0
2020-02-14,1.0,-0.8969072164948454,-0.9986782976473698,-5.6123446999735656,-3.634020618556701,-1.0750726936293946,0.0
2020-02-18,1.0,-0.8981909415027068,-1.0001320480654958,-5.598970025089132,-3.6272283111052417,-1.0802852238214709,0.0
2020-02-19,1.0,-0.9007440871644965,-1.066967844804677,-5.621312782354504,-3.6155992559128363,-1.0825139516343345,0.0
2020-02-20,1.0,-0.9404305904107779,-1.0603619072777706,-5.549597147008321,-3.5882974507991023,-1.06973979659226,0.0
2020-02-21,1.0,-0.899893927340228,-1.1006364359586316,-5.58499071864227,-3.597852028639618,-1.0755767700875098,0.0
2020-02-24,1.0,-0.8378741108576029,-1.16011273654543,-5.67145349617501,-3.658166689035028,-1.0934102804992618,0.0
2020-02-25,1.0,-0.6904367757544887,-1.265758308926525,-5.530243219151917,-3.311473322297211,-0.9359480453329937,0.0
2020-02-26,1.0,-0.7170377783337504,-1.1692519389542158,-5.521766324743558,-3.316362271703778,-0.7849637227920941,0.0
2020-02-27,1.0,-0.784257289450632,-1.1305218370667,-5.498185458640971,-3.348892504067076,-0.7522212489050182,0.0
2020-02-28,1.0,-0.6550698100251774,-1.3720531013962005,-4.951934081025406,-2.844014648661021,-0.6211947814145113,0.0
2020-03-02,1.0,-0.742905982905983,-1.286837606837607,-4.874757834757835,-2.867920227920228,-0.6235897435897436,0.0
2020-03-03,1.0,-0.6229887475023662,-1.517299400567883,-4.305184561993901,-2.5729309075612576,-0.49794931117888325,0.0
2020-03-04,1.0,-0.4127161749745677,-1.6362156663275689,-4.340793489318413,-2.3853509664292982,-0.3977619532044761,0.0
2020-03-05,1.0,-0.3676114926961401,-1.8814936635387443,-3.975911773241753,-2.165038212247267,-0.28402824804101773,0.0
2020-03-06,1.0,-0.3870506341184323,-2.0368074759225707,-3.8735577381519977,-2.041289215218842,-0.19691046057022982,0.0
2020-03-09,1.0,-0.37128852860778583,-2.0106513337732115,-3.8753888208125176,-2.0155528325007066,-0.15307757564332172,0.0
2020-03-10,1.0,-1.0130729126138043,-1.1550852073768576,-3.0251342307991593,-1.5882810676211967,-0.0,0.0
2020-03-11,1.0,-0.7512172854534388,-1.423158855751674,-3.085438222763238,-1.3482197200243458,-0.0,0.0
2020-03-12,1.0,-0.8053724928366762,-1.1443409742120343,-2.8968481375358164,-1.31676217765043,-0.0,0.0
2020-03-13,1.0,-0.9334552102376601,-0.7263254113345522,-2.343814747105424,-1.0902498476538698,-0.0,0.0
2020-03-16,1.0,-0.6767718880285885,-1.063013698630137,-2.302322811197141,-0.9138177486599167,-0.0,0.0
2020-03-17,1.0,-0.7835148982738895,-0.8159478684773418,-1.421976819380192,-0.9529423469133961,-0.0,0.0
2020-03-18,1.0,-0.7622126087590532,-0.8727944393136635,-1.2779857094249745,-0.9477470471005687,-0.0,0.0
2020-03-19,1.0,-0.746054519368723,-0.8519368723098995,-1.2515064562410327,-0.9329029172644667,-0.0,0.0
2020-03-20,1.0,-0.7427623352890257,-0.9091083966528807,-1.232230451091661,-0.9249302683466384,-0.0,0.0
2020-03-23,1.0,-0.7407019381875327,-1.0022382018191343,-1.1127672746321253,-0.9064241154340683,-0.0,0.0
2020-03-24,1.0,-0.7649959694627532,-1.033382332021433,-1.0517805491014274,-0.8916022571008583,-0.0,0.0
2020-03-25,1.0,-0.732968451030125,-0.9987095625862145,-0.8859520313264806,-0.8321541405241846,-0.0,0.0
2020-03-26,1.0,-0.7283424359486702,-0.9973358199014254,-0.8833533146840727,-0.831268593756938,-0.0,0.0
2020-03-27,1.0,-0.7224907467885914,-0.9733072066187677,-0.8308730677117353,-0.8278249510124103,-0.0,0.0
2020-03-30,1.0,-0.6964463489590096,-0.95489763234212,-0.8591092065965458,-0.8179890057568281,-0.0,0.0
2020-03-31,1.0,-0.6821248979240985,-0.9658314350797267,-0.8442858984828299,-0.8056474835604075,-0.0,0.0
2020-04-01,1.0,-0.70300280838194,-1.0062216461438758,-0.7866061784402679,-0.8247569669475049,-0.0,0.0
2020-04-02,1.0,-0.7150340715502556,-0.9441226575809198,-0.7710817717206132,-0.8286626916524701,-0.0,0.0
2020-04-03,1.0,-0.712609845576316,-0.9659585359610955,-0.780479481272929,-0.8067144441600547,-0.0,0.0
2020-04-06,1.0,-0.7175979201295657,-0.9522652687209648,-0.7781187401440566,-0.8140050291949026,-0.0,0.0
2020-04-07,1.0,-0.6819275109894667,-0.9125819026291782,-0.7513062950982832,-0.801152857261342,-0.0,0.0
2020-04-08,1.0,-0.6877376227282223,-0.9311886358888656,-0.7368706914560267,-0.8221850846041362,-0.0,0.0
2020-04-09,1.0,-0.6917156335347182,-0.8879417363237606,-0.7433584374741371,-0.8150293801208308,-0.0,0.0
2020-04-13,1.0,-0.7065060439787121,-0.8497875324889641,-0.7511861050373365,-0.8181030570568093,-0.0,0.0
2020-04-14,1.0,-0.6964241575348109,-0.8502101013430007,-0.7552937299167833,-0.817747384032298,-0.0,0.0
2020-04-15,1.0,-0.676929358922009,-0.8574520212331564,-0.7412821559820335,-0.8076357697019191,-0.0,0.0
2020-04-16,1.0,-0.7011189153871284,-0.8126020908199935,-0.7610258085592944,-0.8089268213002286,-0.0,0.0
2020-04-17,1.0,-0.7012949875403406,-0.8155970423628416,-0.7595490011846889,-0.8087340169124556,-0.0,0.0
2020-04-20,1.0,-0.69765528589058,-0.8385849444672975,-0.7513368983957219,-0.8259563965446318,-0.0,0.0
2020-04-21,1.0,-0.7021092882693968,-0.842070638542823,-0.7461864232556227,-0.8213478064224332,-0.0,0.0
2020-04-22,1.0,-0.6889261470516072,-0.8519260652653962,-0.732231945693956,-0.8161854911261961,-0.0,0.0
2020-04-23,1.0,-0.6435024050682414,-0.8333268155332213,-0.6814751085213718,-0.7523757381408628,-0.0,0.0
2020-04-24,1.0,-0.6437793427230047,-0.8423708920187793,-0.6754694835680751,-0.7507433489827856,-0.0,0.0
2020-04-27,1.0,-0.6611771164176764,-0.8474689252244835,-0.6560796769007569,-0.7564208132376584,-0.0,0.0
2020-04-28,1.0,-0.6746615541122154,-0.8064011268487363,-0.6667579622818688,-0.7648094530088427,-0.0,0.0
2020-04-29,1.0,-0.6905808477237048,-0.7876373626373626,-0.6771585557299842,-0.7692307692307692,-0.0,0.0
2020-04-30,1.0,-0.6881456359879936,-0.7406541145285153,-0.6909523252641017,-0.7784274743694696,-0.0,0.0
2020-05-01,1.0,-0.6881506608960113,-0.7466370335711779,-0.6870979061878583,-0.7772059110227318,-0.0,0.0
2020-05-04,1.0,-0.6937531544822766,-0.7306363318709477,-0.6821834841014093,-0.7758279302713825,-0.0,0.0
2020-05-05,1.0,-0.6941057699774793,-0.7332841500349461,-0.6774481633920943,-0.7780538945406539,-0.0,0.0
2020-05-06,1.0,-0.6974943584156875,-0.7322776437631312,-0.6824760719010193,-0.7784997276476537,-0.0,0.0
2020-05-07,1.0,-0.7126059611703582,-0.7311223094652135,-0.6892847376850658,-0.7733895855306848,-0.0,0.0
2020-05-08,1.0,-0.7107428348605965,-0.7222850458178982,-0.6952232403977383,-0.7711444726067459,-0.0,0.0
2020-05-11,1.0,-0.7087096399085236,-0.6922361331834568,-0.7019264312570255,-0.7732470250784914,-0.0,0.0
2020-05-12,1.0,-0.706889870572735,-0.6957296752693172,-0.6960009300162753,-0.7764473378284119,-0.0,0.0
2020-05-13,1.0,-0.7079029824764999,-0.6765308885536342,-0.7020231325674055,-0.7818266217941279,-0.0,0.0
2020-05-14,1.0,-0.7150928792569659,-0.6546826625386996,-0.7133513931888544,-0.7868421052631578,-0.0,0.0
2020-05-15,1.0,-0.7212677037381008,-0.6514588654128938,-0.7137218481541676,-0.7832598096122592,-0.0,0.0
2020-05-18,1.0,-0.7289850017439833,-0.6539162112932605,-0.7053830949889548,-0.7872340425531915,-0.0,0.0
2020-05-19,1.0,-0.7251840715469721,-0.6228364365290467,-0.7311977178983077,-0.7756832812921631,-0.0,0.0
2020-05-20,1.0,-0.7363924539972165,-0.6040668006803773,-0.7454770372661202,-0.779843822483377,-0.0,0.0
2020-05-21,1.0,-0.740164790530347,-0.5838072028161386,-0.762214227689451,-0.782136087578817,-0.0,0.0
2020-05-22,1.0,-0.73923805840263,-0.5817443434538774,-0.7641461999613227,-0.7826339199381164,-0.0,0.0
2020-05-26,1.0,-0.7390497545134728,-0.5810492132833339,-0.7621680132987977,-0.7837012409633897,-0.0,0.0
2020-05-27,1.0,-0.7499612823292551,-0.5601285426668731,-0.785000774353415,-0.7766764751432553,-0.0,0.0
2020-05-28,1.0,-0.7609626287168807,-0.5257433761425431,-0.7983339118361679,-0.7716842145859847,-0.0,0.0
2020-05-29,1.0,-0.7573501041747047,-0.5382359749980709,-0.7949687475885484,-0.7677675746585384,-0.0,0.0
2020-06-01,1.0,-0.7544217949211977,-0.5331971792994489,-0.7973873839158413,-0.7684096951947902,-0.0,0.0
