Date,IWF,IWM,MTUM,SPY,TEL,VLUE,VXX
2018-11-26,-0.1334084449338079,-0.4652139400302154,-0.0,-0.4723068650295752,1.0,-0.4896934934576089,0.0
2018-11-27,-0.12808472629832846,-0.46721959933648083,-0.0,-0.4696950363659564,1.0,-0.48702309557228535,0.0
2018-11-28,-0.12511518378212347,-0.4833111497901095,-0.0,-0.46590560049145074,1.0,-0.48530766868024977,0.0
2018-11-29,-0.11958684009181332,-0.4801581229278245,-0.0,-0.4646773782198419,1.0,-0.48594746238204534,0.0
2018-11-30,-0.11946654426764586,-0.48021215830273356,-0.0,-0.4650142798857609,1.0,-0.48528661770705833,0.0
2018-12-03,-0.12083056648107472,-0.48074270828012466,-0.0,-0.46605710783061755,1.0,-0.4863870868876743,0.0
2018-12-04,-0.11843179267421691,-0.4815324966840118,-0.0,-0.46492704826038156,1.0,-0.48586878889909196,0.0
2018-12-06,-0.11395319418089817,-0.46990512333965845,-0.0,-0.46494623655913975,1.0,-0.48123972169512963,0.0
2018-12-07,-0.12522538537725067,-0.4714935114406887,-0.0,-0.4679127409401427,1.0,-0.4748711176575158,0.0
2018-12-10,-0.11904701622908069,-0.4720611692027243,-0.0,-0.46828873078968025,1.0,-0.47244094488188976,0.0
2018-12-11,-0.1294442614226705,-0.46922277691898323,-0.0,-0.47231443703910186,1.0,-0.4631915055371126,0.0
2018-12-12,-0.12932410856838744,-0.4692972452418967,-0.0,-0.4722116627385387,1.0,-0.46344306748777214,0.0
2018-12-13,-0.12964230486475525,-0.46982026516591885,-0.0,-0.4718229523157655,1.0,-0.46376150277587647,0.0
2018-12-14,-0.12824481717374203,-0.4755005201857444,-0.0,-0.4694359156537847,1.0,-0.46428480803877287,0.0
2018-12-17,-0.11865479022217724,-0.47553013816488693,-0.0,-0.46219444303861534,1.0,-0.4740877574776051,0.0
2018-12-18,-0.11202075671318455,-0.4697969671016172,-0.0,-0.46085445110584916,1.0,-0.4763464154365459,0.0
2018-12-19,-0.1210025492819102,-0.4688659481561877,-0.0,-0.45818925263131327,1.0,-0.47598374517277064,0.0
2018-12-20,-0.12022943973433294,-0.4618480968074668,-0.0,-0.46079146645198615,1.0,-0.4729175576744069,0.0
2018-12-21,-0.11773405188620127,-0.46256423110665496,-0.0,-0.46306554706103514,1.0,-0.4631908760496303,0.0
2018-12-24,-0.09806664335314984,-0.44532147674476696,-0.0,-0.46477993705350457,1.0,-0.489683768796523,0.0
2018-12-26,-0.09850724025732098,-0.4489207918332878,-0.0,-0.45306872655920116,1.0,-0.48329649040013906,0.0
2018-12-27,-0.08004767348527231,-0.4355556636586968,-0.0,-0.42636149149903924,1.0,-0.49033152530829666,0.0
2018-12-28,-0.08356552769223248,-0.43376350393508334,-0.0,-0.4306105489563475,1.0,-0.49623600723468736,0.0
2018-12-31,-0.08485100349573423,-0.43190651966656074,-0.0,-0.4309531376048109,1.0,-0.4968587283350038,0.0
2019-01-02,-0.08480833170350087,-0.4319626442401721,-0.0,-0.4311069822022296,1.0,-0.4968707216898103,0.0
2019-01-03,-0.09152898621566134,-0.42990517157102354,-0.0,-0.43657737804281943,1.0,-0.4860201388209991,0.0
2019-01-04,-0.09563939245467908,-0.4288829005389515,-0.0,-0.43993140617344434,1.0,-0.48532582067613916,0.0
2019-01-07,-0.08837434840586739,-0.4177233604073221,-0.0,-0.4399078676203176,1.0,-0.4785064856346224,0.0
2019-01-08,-0.08795128105590061,-0.41995826863354035,-0.0,-0.4390770574534161,1.0,-0.47923136645962733,0.0
2019-01-09,-0.08532919616018618,-0.41144671773489766,-0.0,-0.44077862891496167,1.0,-0.48659458935324346,0.0
2019-01-10,-0.08386375783489627,-0.4153831203537243,-0.0,-0.4406977309168651,1.0,-0.489480588892668,0.0
2019-01-11,-0.08390860476421974,-0.4184491978609626,-0.0,-0.4404472532814779,1.0,-0.4879436071949441,0.0
2019-01-14,-0.08560727661851258,-0.4181623619825867,-0.0,-0.4402451481103166,1.0,-0.4880101172236004,0.0
2019-01-15,-0.08585956887742689,-0.4177898885698993,-0.0,-0.44007590871490443,1.0,-0.48924626538854554,0.0
2019-01-16,-0.0748947970129649,-0.4210308676509937,-0.0,-0.4345309041375788,1.0,-0.5019824377903724,0.0
2019-01-17,-0.07573656424105296,-0.4201883074228159,-0.0,-0.4337882879595163,1.0,-0.5031749507335231,0.0
2019-01-18,-0.0763904181653576,-0.41946218405148156,-0.0,-0.4364922068071154,1.0,-0.5144730724999388,0.0
2019-01-22,-0.0,-0.41712293451840216,-0.0,-0.4743057772103415,1.0,-0.5638488546244691,0.0
2019-01-23,-0.0,-0.3965653180899818,-0.0,-0.4766175528507367,1.0,-0.5907209382545705,0.0
2019-01-24,-0.0,-0.4139617275018089,-0.0,-0.47374067513285595,1.0,-0.607245328210374,0.0
2019-01-25,-0.0,-0.40109432915605536,-0.0,-0.4337981290501525,1.0,-0.6866032930734511,0.0
2019-01-28,-0.0,-0.39982824813093554,-0.0,-0.4389523135987068,1.0,-0.6869822186300263,0.0
2019-01-29,-0.0,-0.40212320649570066,-0.0,-0.43233224903547923,1.0,-0.6871674609778854,0.0
2019-01-30,-0.0,-0.40474687539452087,-0.0,-0.4353490720868577,1.0,-0.6848377730084586,0.0
2019-01-31,-0.0,-0.41076810089396515,-0.0,-0.43535847240864084,1.0,-0.6863777952237445,0.0
2019-02-01,-0.0,-0.4103174201387131,-0.0,-0.4336556472434567,1.0,-0.68728800688503,0.0
2019-02-04,-0.0,-0.40730898691569867,-0.0,-0.43297142712524994,1.0,-0.6905069217725813,0.0
2019-02-05,-0.0,-0.3982079125218316,-0.0,-0.4236464424026122,1.0,-0.709317336168274,0.0
2019-02-06,-0.0,-0.3915323806628155,-0.0,-0.4314127901084423,1.0,-0.7107530151008412,0.0
2019-02-07,-0.0,-0.3857200852532223,-0.0,-0.42395717040495273,1.0,-0.7275956561453364,0.0
2019-02-08,-0.0,-0.380326532691475,-0.0,-0.4255367922365706,1.0,-0.7411935508519905,0.0
2019-02-11,-0.0,-0.3823215103557071,-0.0,-0.42114905093888355,1.0,-0.7409292147982292,0.0
2019-02-12,-0.0,-0.3830112680365064,-0.0,-0.4316779686942334,1.0,-0.7346402896038341,0.0
2019-02-13,-0.0,-0.38814916845219877,-0.0,-0.4312315069890827,1.0,-0.7313794510764208,0.0
2019-02-14,-0.0,-0.40444783326979283,-0.0,-0.42190875587749394,1.0,-0.7152624221629178,0.0
2019-02-15,-0.0,-0.40112836412615316,-0.0,-0.4234923377976569,1.0,-0.7167399425652494,0.0
2019-02-19,-0.0,-0.3964548205793342,-0.0,-0.42984664682993823,1.0,-0.7168688487067979,0.0
2019-02-20,-0.0,-0.39999491327127523,-0.0,-0.42865862963528156,1.0,-0.7147108194719975,0.0
2019-02-21,-0.0,-0.3990637799882973,-0.0,-0.42849874068232124,1.0,-0.7165135980868548,0.0
2019-02-22,-0.0,-0.4029596480968243,-0.0,-0.4272419842864045,1.0,-0.7124513717612958,0.0
2019-02-25,-0.0,-0.4036170591074196,-0.0,-0.4250552465137545,1.0,-0.7113972922858086,0.0
2019-02-26,-0.0,-0.4036032831042106,-0.0,-0.42311894900007624,1.0,-0.7144055091098519,0.0
2019-02-27,-0.0,-0.40531747242133087,-0.0,-0.4236693609882568,1.0,-0.712800569366072,0.0
2019-02-28,-0.0,-0.40164372407826765,-0.0,-0.42128699015292226,1.0,-0.7215338032111142,0.0
2019-03-01,-0.0,-0.40579304732599236,-0.0,-0.4177453398774254,1.0,-0.719502581186583,0.0
2019-03-04,-0.0,-0.41063293716438043,-0.0,-0.414577660143028,1.0,-0.7197719695620085,0.0
2019-03-05,-0.0,-0.4037104049336154,-0.0,-0.42684946866797485,1.0,-0.7177951632221401,0.0
2019-03-06,-0.0,-0.4052740092142439,-0.0,-0.425356988316746,1.0,-0.7147402448647135,0.0
2019-03-07,-0.0,-0.39104568682785446,-0.0,-0.4392749091093992,1.0,-0.7120738311341621,0.0
2019-03-08,-0.0,-0.3876438675657861,-0.0,-0.42858591492166503,1.0,-0.7188815088982407,0.0
2019-03-11,-0.0,-0.3888564982635808,-0.0,-0.42870541712083954,1.0,-0.7173819361707521,0.0
2019-03-12,-0.0,-0.37380314055917274,-0.0,-0.4379675730882165,1.0,-0.7415294267841185,0.0
2019-03-13,-0.0,-0.382752434648898,-0.0,-0.442157867760123,1.0,-0.7378780112762686,0.0
2019-03-14,-0.0,-0.3846271980342471,-0.0,-0.4362282116255855,1.0,-0.7387186772121119,0.0
2019-03-15,-0.0,-0.38986409246792836,-0.0,-0.42946780134637363,1.0,-0.7209704051822685,0.0
2019-03-18,-0.0,-0.39325098688399335,-0.0,-0.4326754106710812,1.0,-0.7208710047115753,0.0
2019-03-19,-0.0,-0.3911734693877551,-0.0,-0.43658163265306116,1.0,-0.723265306122449,0.0
2019-03-20,-0.0,-0.3919809874271696,-0.0,-0.43345599509352956,1.0,-0.7300419094347337,0.0
2019-03-21,-0.0,-0.3926298842350055,-0.0,-0.44115918325624187,1.0,-0.7217551302036749,0.0
2019-03-22,-0.0,-0.3923464558872432,-0.0,-0.448238815133144,1.0,-0.7174174404624869,0.0
2019-03-25,-0.0,-0.36664036047962123,-0.0,-0.46060436343270283,1.0,-0.7185407703469872,0.0
2019-03-26,-0.0,-0.3613731722822632,-0.0,-0.4600381436745073,1.0,-0.7215257469802925,0.0
2019-03-27,-0.0,-0.36033583513547895,-0.0,-0.46055209260908275,1.0,-0.7232922020099224,0.0
2019-03-28,-0.0,-0.35703182733226313,-0.0,-0.46020946410824864,1.0,-0.730958387483118,0.0
2019-03-29,-0.0,-0.34345860051605653,-0.0,-0.4652683749329382,1.0,-0.7460082262473494,0.0
2019-04-01,-0.0,-0.344466039279869,-0.0,-0.4635842880523732,1.0,-0.7492072422258592,0.0
2019-04-02,-0.0,-0.33977658807783384,-0.0,-0.4630907031813034,1.0,-0.7710027797796767,0.0
2019-04-03,-0.0,-0.3371581465949729,-0.0,-0.47626643340451263,1.0,-0.7593197663948135,0.0
2019-04-04,-0.0,-0.33891838944166625,-0.0,-0.4687065010053101,1.0,-0.7700675362169408,0.0
2019-04-05,-0.0,-0.3363176634501264,-0.0,-0.4714123535786161,1.0,-0.7723824758759482,0.0
2019-04-08,-0.0,-0.33173424120499334,-0.0,-0.47389868977612704,1.0,-0.7735737129887547,0.0
2019-04-09,-0.0,-0.3347745521927115,-0.0,-0.46124150710315004,1.0,-0.7775890467366687,0.0
2019-04-10,-0.0,-0.31021479348740033,-0.0,-0.4349631818992535,1.0,-0.8027874742018499,0.0
2019-04-11,-0.0,-0.3047944332577167,-0.0,-0.45357224785257305,1.0,-0.7905079907220962,0.0
2019-04-12,-0.0,-0.30239498048817814,-0.0,-0.4543066289183054,1.0,-0.7938633407299718,0.0
2019-04-15,-0.0,-0.30111505192518695,-0.0,-0.45798780332219136,1.0,-0.7924778648159017,0.0
2019-04-16,-0.0,-0.30231193222415026,-0.0,-0.4579973461263652,1.0,-0.7914667755435337,0.0
2019-04-17,-0.0,-0.2930474998083655,-0.0,-0.45895188696118766,1.0,-0.8031274752791476,0.0
2019-04-18,-0.0,-0.2873686632410461,-0.0,-0.4562466446813406,1.0,-0.8128179563872485,0.0
2019-04-22,-0.0,-0.28576919134980017,-0.0,-0.4607973762426975,1.0,-0.8156964230808651,0.0
2019-04-23,-0.0,-0.28532615660643346,-0.0,-0.45746507753428167,1.0,-0.8202998846597462,0.0
2019-04-24,-0.0,-0.2862451626130859,-0.0,-0.45634178220866756,1.0,-0.8202670493861965,0.0
2019-04-25,-0.0,-0.34329550902988654,-0.0,-0.5227744925683235,1.0,-0.7976133397261733,0.0
2019-04-26,-0.0,-0.33800677026414694,-0.0,-0.5346909401071515,1.0,-0.7927606151877816,0.0
2019-04-29,-0.0,-0.3240804996530187,-0.0,-0.53445790850371,1.0,-0.8105482303955587,0.0
2019-04-30,-0.0,-0.32385832866255637,-0.0,-0.5384738569941548,1.0,-0.8066832145621481,0.0
2019-05-01,-0.0,-0.31236285790741236,-0.0,-0.5474712336098475,1.0,-0.8161091784854161,0.0
2019-05-02,-0.0,-0.31593744979381994,-0.0,-0.540566593477213,1.0,-0.8211588925186097,0.0
2019-05-03,-0.0,-0.31749176684784064,-0.0,-0.5393450962542505,1.0,-0.8206109936008996,0.0
2019-05-06,-0.0,-0.3067519126852496,-0.0,-0.5419453212776203,1.0,-0.8263870311914825,0.0
2019-05-07,-0.0,-0.2962734253342641,-0.0,-0.5518176448477689,1.0,-0.8367609944692047,0.0
2019-05-08,-0.0,-0.29776754644252906,-0.0,-0.550939557792173,1.0,-0.8280957224690829,0.0
2019-05-09,-0.0,-0.29842553419375567,-0.0,-0.5498580838644032,1.0,-0.829379317731484,0.0
2019-05-10,-0.0,-0.2989425779681435,-0.0,-0.5506893320840583,1.0,-0.8273858921161826,0.0
2019-05-13,-0.0,-0.29896410503493137,-0.0,-0.5484622179394524,1.0,-0.8293048529136219,0.0
2019-05-14,-0.0,-0.28831873952040027,-0.0,-0.5530833311154286,1.0,-0.8200835706491364,0.0
2019-05-15,-0.0,-0.2905914622779686,-0.0,-0.5605975872812974,1.0,-0.8118558760086283,0.0
2019-05-16,-0.0,-0.29041541208132376,-0.0,-0.5625782728023662,1.0,-0.8116123531135923,0.0
2019-05-17,-0.0,-0.2903603867565192,-0.0,-0.558159976560211,1.0,-0.8150920278081134,0.0
2019-05-20,-0.0,-0.2867337700378122,-0.0,-0.5592213878681366,1.0,-0.8168770304095436,0.0
2019-05-21,-0.0,-0.28424137471693084,-0.0,-0.5623284934061542,1.0,-0.8176102304515784,0.0
2019-05-22,-0.0,-0.28303490781573776,-0.0,-0.5609956962966899,1.0,-0.81257637745072,0.0
2019-05-23,-0.0,-0.2833395294492538,-0.0,-0.5651388815125604,1.0,-0.8070263954538213,0.0
2019-05-24,-0.0,-0.2747541157445455,-0.0,-0.5655735531931816,1.0,-0.8107155165557648,0.0
2019-05-28,-0.0,-0.2695601452925736,-0.0,-0.5680462390964286,1.0,-0.8137179521170825,0.0
2019-05-29,-0.0,-0.2740842684734279,-0.0,-0.5696061825111158,1.0,-0.8029059919542663,0.0
2019-05-30,-0.0,-0.2717074977512038,-0.0,-0.567463886978147,1.0,-0.8064447854383829,0.0
2019-05-31,-0.0,-0.25990503824848327,-0.0,-0.5668425217620681,1.0,-0.8110788710102875,0.0
2019-06-03,-0.0,-0.25825017160356933,-0.0,-0.5659749722794234,1.0,-0.8158297692592006,0.0
2019-06-04,-0.0,-0.2624868004223865,-0.0,-0.5547518479408658,1.0,-0.8226504751847941,0.0
2019-06-05,-0.0,-0.2685552259182441,-0.0,-0.5551734096458295,1.0,-0.8016750242852267,0.0
2019-06-06,-0.0,-0.2720947329727459,-0.0,-0.5552959092579951,1.0,-0.7982460746731083,0.0
2019-06-07,-0.0,-0.26888304862023654,-0.0,-0.5606044678055191,1.0,-0.7986333771353482,0.0
2019-06-10,-0.0,-0.267192429022082,-0.0,-0.5634069400630914,1.0,-0.798186119873817,0.0
2019-06-11,-0.0,-0.2669176891884775,-0.0,-0.5662752119648218,1.0,-0.7999104744852283,0.0
2019-06-12,-0.0,-0.2693016642089741,-0.0,-0.5662260374973668,1.0,-0.7977143459026753,0.0
2019-06-13,-0.0,-0.27204838285564026,-0.0,-0.569261109650276,1.0,-0.7881935314225611,0.0
2019-06-14,-0.0,-0.26829013104548666,-0.0,-0.5868797572650467,1.0,-0.7604823310925689,0.0
2019-06-17,-0.0,-0.2730770237378628,-0.0,-0.577062995629302,1.0,-0.7670444136198279,0.0
2019-06-18,-0.0,-0.270476140617229,-0.0,-0.5780174331858755,1.0,-0.7691019029919117,0.0
2019-06-19,-0.0,-0.2740465213746857,-0.0,-0.5757020117351216,1.0,-0.7696982397317687,0.0
2019-06-20,-0.0,-0.2740795055779605,-0.0,-0.5758131252291416,1.0,-0.7688419839731839,0.0
2019-06-21,-0.0,-0.27116680707666385,-0.0,-0.5956455349620893,1.0,-0.7659014321819714,0.0
2019-06-24,-0.0,-0.27357720365542126,-0.0,-0.5948487003239314,1.0,-0.765162887466751,0.0
2019-06-25,-0.0,-0.2729450161871924,-0.0,-0.5952675492853947,1.0,-0.7638512357539547,0.0
2019-06-26,-0.0,-0.2756918552749042,-0.0,-0.5929737961455653,1.0,-0.7569710654833798,0.0
2019-06-27,-0.0,-0.2728252016499829,-0.0,-0.5917343212211975,1.0,-0.762828091747458,0.0
2019-06-28,-0.0,-0.25227971513415504,-0.0,-0.611042493364518,1.0,-0.7646177699524348,0.0
2019-07-01,-0.0,-0.24715767362478666,-0.0,-0.6185637390048575,1.0,-0.7599579887094656,0.0
2019-07-02,-0.0,-0.24387361122054999,-0.0,-0.6215165602920705,1.0,-0.7611430672655162,0.0
2019-07-03,-0.0,-0.2512881177707676,-0.0,-0.6120662460567823,1.0,-0.7654574132492113,0.0
2019-07-05,-0.0,-0.2499474458692453,-0.0,-0.6090498213159554,1.0,-0.7687092705486651,0.0
2019-07-08,-0.0,-0.24775946805435098,-0.0,-0.6124733895765986,1.0,-0.7679571079397619,0.0
2019-07-09,-0.0,-0.24810033392054268,-0.0,-0.6125995845712934,1.0,-0.768569400257671,0.0
2019-07-10,-0.0,-0.28348657402570265,-0.0,-0.5726151917250026,1.0,-0.7559554905443527,0.0
2019-07-11,-0.0,-0.28239905919247354,-0.0,-0.5771331503985365,1.0,-0.7537958970338429,0.0
2019-07-12,-0.0,-0.2936715481171548,-0.0,-0.5757060669456067,1.0,-0.7456851464435147,0.0
2019-07-15,-0.0,-0.30905614917242824,-0.0,-0.5684841818562749,1.0,-0.7413576367064739,0.0
2019-07-16,-0.0,-0.31143762604436764,-0.0,-0.5626096749692255,1.0,-0.7450302506482281,0.0
2019-07-17,-0.0,-0.30302709287851903,-0.0,-0.5919383458248365,1.0,-0.7534097830980694,0.0
2019-07-18,-0.0,-0.3022078507249065,-0.0,-0.5906597047364096,1.0,-0.7575870020408704,0.0
2019-07-19,-0.0,-0.3045990722332671,-0.0,-0.58831013916501,1.0,-0.7578528827037774,0.0
2019-07-22,-0.0,-0.30212032865094085,-0.0,-0.5850516830108666,1.0,-0.7632388020143122,0.0
2019-07-23,-0.0,-0.29917022348294053,-0.0,-0.5881869515654411,1.0,-0.7636860104451102,0.0
2019-07-24,-0.0,-0.29806595389064283,-0.0,-0.5875361472952537,1.0,-0.7674369246279151,0.0
2019-07-25,-0.0,-0.2841343093570974,-0.0,-0.6086622109060047,1.0,-0.7594419690218545,0.0
2019-07-26,-0.0,-0.27705031013094417,-0.0,-0.615013518528336,1.0,-0.7586280019084982,0.0
2019-07-29,-0.0,-0.28840033945051446,-0.0,-0.6159966054948551,1.0,-0.7475601994271771,0.0
2019-07-30,-0.0,-0.28633204223483844,-0.0,-0.615588687854831,1.0,-0.7510479121345572,0.0
2019-07-31,-0.0,-0.2775948156804419,-0.0,-0.6210294273876553,1.0,-0.7572771698714543,0.0
2019-08-01,-0.0,-0.2843798099888541,-0.0,-0.6173239212356032,1.0,-0.752083222758877,0.0
2019-08-02,-0.0,-0.2803366163158034,-0.0,-0.6133425363030608,1.0,-0.7610236534020015,0.0
2019-08-05,-0.0,-0.2780239314425194,-0.0,-0.6118436762091746,1.0,-0.7632856650128678,0.0
2019-08-06,-0.0,-0.28132070507761114,-0.0,-0.5923704288345173,1.0,-0.7572217837411208,0.0
2019-08-07,-0.0,-0.2917476493144928,-0.0,-0.577323107632505,1.0,-0.7573672322319693,0.0
2019-08-08,-0.0,-0.29935504168633004,-0.0,-0.5754286613182319,1.0,-0.7469980598814955,0.0
2019-08-09,-0.0,-0.2919757601086616,-0.0,-0.5655887577055689,1.0,-0.7544927384808274,0.0
2019-08-12,-0.0,-0.28920378924293433,-0.0,-0.5760327774733162,1.0,-0.7444348756491559,0.0
2019-08-13,-0.0,-0.2869998434973134,-0.0,-0.5751995409254526,1.0,-0.7461787260681308,0.0
2019-08-14,-0.0,-0.28842746977907463,-0.0,-0.5706283868278449,1.0,-0.7461963318049187,0.0
2019-08-15,-0.0,-0.30639800046380994,-0.0,-0.5655904558221031,1.0,-0.7047334381200238,0.0
2019-08-16,-0.0,-0.31016800659657806,-0.0,-0.5596526489383632,1.0,-0.7069676355390642,0.0
2019-08-19,-0.0,-0.3102434495564267,-0.0,-0.5594181968227769,1.0,-0.709253146276047,0.0
2019-08-20,-0.0,-0.3100087435066605,-0.0,-0.5563956179601913,1.0,-0.7052409607570848,0.0
2019-08-21,-0.0,-0.31178677906857205,-0.0,-0.5577516192042768,1.0,-0.700627120386553,0.0
2019-08-22,-0.0,-0.3124149441520092,-0.0,-0.5593786108614712,1.0,-0.6959301579150083,0.0
2019-08-23,-0.0,-0.3080220767552304,-0.0,-0.5578744705429342,1.0,-0.7011680143755615,0.0
2019-08-26,-0.0,-0.29882364923358967,-0.0,-0.553877883587106,1.0,-0.6935122472882823,0.0
2019-08-27,-0.0,-0.2947132753269221,-0.0,-0.5493308909581234,1.0,-0.7000966773520582,0.0
2019-08-28,-0.0,-0.2773603647199654,-0.0,-0.5761403866235387,1.0,-0.6934263810712376,0.0
2019-08-29,-0.0,-0.273049013367282,-0.0,-0.5914449395289625,1.0,-0.6816549968173139,0.0
2019-08-30,-0.0,-0.2757530158892091,-0.0,-0.5896605371215792,1.0,-0.6850212961309904,0.0
2019-09-03,-0.0,-0.2867204246197816,-0.0,-0.5960242931509646,1.0,-0.6690313361233031,0.0
2019-09-04,-0.0,-0.29476956001120985,-0.008815062036636009,-0.5814883697230644,1.0,-0.6626327991643525,0.0
2019-09-05,-0.0,-0.3067167207792208,-0.022575081168831168,-0.5614092938311689,1.0,-0.6458248782467533,0.0
2019-09-06,-0.0,-0.3108239012949934,-0.01409707351891506,-0.563169164882227,1.0,-0.6611094116447436,0.0
2019-09-09,-0.0,-0.31026922292473996,-0.013996532735060168,-0.5630736283907812,1.0,-0.6620946359371813,0.0
2019-09-10,-0.0,-0.3027406315147201,-0.05420247114455687,-0.5564397213606549,1.0,-0.6289723902984695,0.0
2019-09-11,-0.0,-0.3047198314164572,-0.06860131515474649,-0.5529235534567243,1.0,-0.6126640769797141,0.0
