Date,BHE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.21770214900911447,-1.238523287900326,-0.0,-0.7801655656827493,-0.9446023915043064,0.0
2018-10-18,1.0,-0.21985306536058097,-1.2448066205032935,-0.0,-0.8004137814558351,-0.9571440635027867,0.0
2018-10-19,1.0,-0.1966008268259072,-1.2297991397669854,-0.0,-0.7961748862070406,-0.9533135674614774,0.0
2018-10-22,1.0,-0.19757322175732217,-1.2168619246861925,-0.0,-0.8068200836820084,-0.962887029288703,0.0
2018-10-23,1.0,-0.2065003145313483,-1.220675193960998,-0.0,-0.8040260012581254,-0.9625498007968127,0.0
2018-10-24,1.0,-0.2028475711892797,-1.2164154103852596,-0.0,-0.8037688442211055,-0.9645309882747068,0.0
2018-10-25,1.0,-0.15314015470321832,-1.146847821730592,-0.0,-0.7926335617810909,-0.9151937798084244,0.0
2018-10-26,1.0,-0.1267644726407613,-1.129936558287074,-0.0,-0.804242664551943,-0.9041633624107852,0.0
2018-10-29,1.0,-0.12347639655377775,-1.13332274586096,-0.0,-0.8074006431889468,-0.9061023543891691,0.0
2018-10-30,1.0,-0.12968631972329348,-1.1346956625452234,-0.0,-0.8085715421619688,-0.9026756251739356,0.0
2018-10-31,1.0,-0.13073630815566298,-1.1276056114765793,-0.0,-0.8054212570341602,-0.899183641119125,0.0
2018-11-01,1.0,-0.07982885085574572,-1.2171964140179299,-0.0,-0.8422575387123065,-0.9356968215158924,0.0
2018-11-02,1.0,-0.0819140308191403,-1.2021086780210866,-0.0,-0.8410381184103811,-0.9300892133008921,0.0
2018-11-05,1.0,-0.07377928076542395,-1.2673210161662818,-0.0,-0.866999340151765,-0.9159930715935335,0.0
2018-11-06,1.0,-0.07289387873034217,-1.2662318900400378,-0.0,-0.8694019069633054,-0.9190985264374458,0.0
2018-11-07,1.0,-0.07195282863269009,-1.265668810819726,-0.0,-0.8676397822859969,-0.9181510803232723,0.0
2018-11-08,1.0,-0.03691781101014629,-1.2641701642149872,-0.0,-0.8524510003667333,-0.9212338535512001,0.0
2018-11-09,1.0,-0.03642883338087283,-1.2639256754003505,-0.0,-0.8534697037610529,-0.9209486166007905,0.0
2018-11-12,1.0,-0.03479214030529392,-1.2548717115946735,-0.0,-0.8528743098408573,-0.9172215004871711,0.0
2018-11-13,1.0,-0.0010833801460556937,-1.2502206885482707,-0.0,-0.850292913891341,-0.9109220768798652,0.0
2018-11-14,1.0,-0.0028502609393817745,-1.2496186270574068,-0.0,-0.851184263348053,-0.9107988759534323,0.0
2018-11-15,1.0,-0.0008819049146155697,-1.2496191774232344,-0.0,-0.8512787621261926,-0.9068788583340014,0.0
2018-11-16,1.0,-0.0008802816901408451,-1.2446382842509602,-0.0,-0.849031690140845,-0.9066901408450704,0.0
2018-11-19,1.0,-0.0021603456553048487,-1.244119059049448,-0.0,-0.8480956953112498,-0.9062650024003841,0.0
2018-11-20,1.0,-0.0,-1.2279405924866968,-0.0,-0.8338098641887062,-0.9093400047653086,0.0
2018-11-21,1.0,-0.0,-1.22758267313074,-0.0,-0.8388711521027945,-0.8750147806550787,0.0
2018-11-23,1.0,-0.0,-1.214434693636614,-0.0,-0.8444374483491401,-0.8763921136515682,0.0
2018-11-26,1.0,-0.0,-1.227301412005995,-0.0,-0.8428255896505482,-0.8740632641792223,0.0
2018-11-27,1.0,-0.0,-1.2278823529411764,-0.0,-0.8303137254901961,-0.8633725490196078,0.0
2018-11-28,1.0,-0.0,-1.2318465340708484,-0.0,-0.8286454042603271,-0.8624612608371581,0.0
2018-11-29,1.0,-0.0,-1.205208575187679,-0.0,-0.807909604519774,-0.856551350514666,0.0
2018-11-30,1.0,-0.0,-1.2054238074973886,-0.0,-0.808232426786336,-0.8549653758365895,0.0
2018-12-03,1.0,-0.0,-1.2047773654916512,-0.0,-0.8067795299938156,-0.853586889301175,0.0
2018-12-04,1.0,-0.0,-1.2045524572484978,-0.0,-0.798528732090587,-0.8484054845170237,0.0
2018-12-06,1.0,-0.0,-1.144568868980963,-0.0,-0.776782381485629,-0.811384845091452,0.0
2018-12-07,1.0,-0.0,-1.1448512671220095,-0.0,-0.7767700518792222,-0.8106595006158325,0.0
2018-12-10,1.0,-0.0,-1.1438955097221708,-0.0,-0.7629413718038593,-0.7827915728886101,0.0
2018-12-11,1.0,-0.0,-1.1448772383237955,-0.0,-0.7603839763706849,-0.7868192726601441,0.0
2018-12-12,1.0,-0.0,-1.144766475909175,-0.0,-0.7606793428096733,-0.7865977478309027,0.0
2018-12-13,1.0,-0.0,-1.141661134469278,-0.0,-0.7615991738585233,-0.7848712842074206,0.0
2018-12-14,1.0,-0.0,-1.1469187313074622,-0.0,-0.7597385813979248,-0.7856589004172359,0.0
2018-12-17,1.0,-0.0,-1.142547325859217,-0.0,-0.7440176438154751,-0.7892666789193162,0.0
2018-12-18,1.0,-0.0,-1.1266496536638717,-0.0,-0.7318264673714912,-0.7871308786000729,0.0
2018-12-19,1.0,-0.0,-1.1298687049701934,-0.0,-0.7359470431188969,-0.7914274220092894,0.0
2018-12-20,1.0,-0.0,-1.1143781347677546,-0.0,-0.7366068183470234,-0.7835283855491749,0.0
2018-12-21,1.0,-0.0,-1.116394272490599,-0.0,-0.7383207983800985,-0.7611006653167487,0.0
2018-12-24,1.0,-0.0,-1.1078667866786678,-0.0,-0.7306570657065707,-0.7618361836183619,0.0
2018-12-26,1.0,-0.0,-1.1198132040496223,-0.0,-0.7006630543276772,-0.7443319549408243,0.0
2018-12-27,1.0,-0.0,-1.0663934426229509,-0.0,-0.6120218579234973,-0.7368510928961749,0.0
2018-12-28,1.0,-0.0,-1.0678677449073601,-0.0,-0.6099566656430204,-0.7342955607875252,0.0
2018-12-31,1.0,-0.0,-1.0719286860890058,-0.0,-0.6097544315038081,-0.7337340756173366,0.0
2019-01-02,1.0,-0.0,-1.0707511769120557,-0.0,-0.6068431466193627,-0.7337449682745446,0.0
2019-01-03,1.0,-0.0,-1.069889540433656,-0.0,-0.6115846174826127,-0.7277376244374744,0.0
2019-01-04,1.0,-0.0,-1.0693351424694708,-0.0,-0.5974219810040705,-0.7253731343283581,0.0
2019-01-07,1.0,-0.0,-1.039956121397467,-0.0,-0.5821892763354719,-0.7019911577967624,0.0
2019-01-08,1.0,-0.0,-1.0631341979705666,-0.0,-0.5827565351790874,-0.7141321147772327,0.0
2019-01-09,1.0,-0.0,-1.0480572253752898,-0.0,-0.5844443698156295,-0.725795076737079,0.0
2019-01-10,1.0,-0.0,-1.0468949311849614,-0.0,-0.5848606915072172,-0.7250755287009063,0.0
2019-01-11,1.0,-0.0,-1.0355329949238579,-0.0,-0.589202272498067,-0.7369818805257673,0.0
2019-01-14,1.0,-0.0,-1.0340408355477817,-0.0,-0.5918463453193851,-0.7378317467792391,0.0
2019-01-15,1.0,-0.0,-1.0203047388911264,-0.0,-0.5817223788427978,-0.7541280708819976,0.0
2019-01-16,1.0,-0.0,-1.0212487850655225,-0.0,-0.5673492643362268,-0.7629453363273787,0.0
2019-01-17,1.0,-0.0,-1.0221014857296173,-0.0,-0.567662742730657,-0.7640607707012778,0.0
2019-01-18,1.0,-0.0,-1.0136921464552555,-0.0,-0.5805132019338044,-0.7865715541431422,0.0
2019-01-22,1.0,-0.0,-1.1203397991470627,-0.0,-0.5019947723208144,-0.8169280506259458,0.0
2019-01-23,1.0,-0.0,-1.0978200883002207,-0.0,-0.5056567328918322,-0.8457505518763797,0.0
2019-01-24,1.0,-0.0,-1.0989443179465948,-0.0,-0.5044504243427861,-0.8465466087076519,0.0
2019-01-25,1.0,-0.0,-1.0365583330491424,-0.0,-0.4484875353817822,-0.9252463936159329,0.0
2019-01-28,1.0,-0.0,-1.0238485718190515,-0.0,-0.4695571955719557,-0.9232608992756595,0.0
2019-01-29,1.0,-0.0,-1.0059560484699115,-0.0,-0.4710755117409461,-0.9459848018073526,0.0
2019-01-30,1.0,-0.0,-1.0021213261710062,-0.0,-0.46641803811544125,-0.9529544599171998,0.0
2019-01-31,1.0,-0.0,-1.0148419825872352,-0.0,-0.4441283334475903,-0.9687735655035306,0.0
2019-02-01,1.0,-0.0,-1.0157237022795935,-0.0,-0.44922411425432573,-0.9681749519362812,0.0
2019-02-04,1.0,-0.0,-1.017644433764718,-0.0,-0.44969276715526413,-0.9654320140056983,0.0
2019-02-05,1.0,-0.0,-1.0193718713570596,-0.0,-0.43989576904614963,-0.9694164438044298,0.0
2019-02-06,1.0,-0.0,-1.0186723415940138,-0.0,-0.4472780943227844,-0.9664309741195853,0.0
2019-02-07,1.0,-0.0,-1.016836173721825,-0.0,-0.44179494227597577,-0.9773227047828478,0.0
2019-02-08,1.0,-0.0,-1.025186567164179,-0.0,-0.4714275843007186,-0.9583333333333335,0.0
2019-02-11,1.0,-0.0,-1.0258357608544875,-0.0,-0.48949230129005405,-0.9525593008739075,0.0
2019-02-12,1.0,-0.0,-1.0221990257480862,-0.0,-0.5078636047320808,-0.9493736951983298,0.0
2019-02-13,1.0,-0.0,-1.036649396710595,-0.0,-0.5037727320143259,-0.9367502347091344,0.0
2019-02-14,1.0,-0.0,-1.022175732217573,-0.0,-0.5191422594142259,-0.9453974895397489,0.0
2019-02-15,1.0,-0.0,-1.0298325191905093,-0.0,-0.516503838101884,-0.9428820655966504,0.0
2019-02-19,1.0,-0.0,-1.0138452953895516,-0.0,-0.5320848155123109,-0.9415498360884424,0.0
2019-02-20,1.0,-0.0,-1.0164409382853952,-0.0,-0.5372800893605139,-0.9369240435632504,0.0
2019-02-21,1.0,-0.0,-1.0151874869073387,-0.0,-0.5372529851267369,-0.9389358285035961,0.0
2019-02-22,1.0,-0.0,-1.0209887734467609,-0.0,-0.5310299142319225,-0.9344885293912557,0.0
2019-02-25,1.0,-0.0,-1.0176532399299476,-0.0,-0.5434325744308232,-0.9415411558669002,0.0
2019-02-26,1.0,-0.0,-1.0165610447813451,-0.0,-0.5476698995133225,-0.9370470221630895,0.0
2019-02-27,1.0,-0.0,-1.014250201323483,-0.0,-0.5498757046321908,-0.9371520605020833,0.0
2019-02-28,1.0,-0.0,-1.0104093649235946,-0.0,-0.5490326650778073,-0.945394644609561,0.0
2019-03-01,1.0,-0.0,-1.016206377542091,-0.0,-0.5425111134446428,-0.9415800343029158,0.0
2019-03-04,1.0,-0.0,-1.0082167832167832,-0.0,-0.5426223776223776,-0.9456293706293708,0.0
2019-03-05,1.0,-0.0,-0.9958638578288759,-0.0,-0.564513302253847,-0.9448631217357778,0.0
2019-03-06,1.0,-0.0,-0.9938317036413977,-0.0,-0.5677636420986227,-0.9431184943749344,0.0
2019-03-07,1.0,-0.0,-0.9766758750917928,-0.0,-0.584676714340665,-0.935517711648075,0.0
2019-03-08,1.0,-0.0,-0.97521041092015,-0.0,-0.6106513897729684,-0.9504915482000142,0.0
2019-03-11,1.0,-0.0,-0.973716163131205,-0.0,-0.6189915006070995,-0.9784658238697237,0.0
2019-03-12,1.0,-0.0,-0.9369424681281374,-0.0,-0.6428184477590378,-1.031745458485319,0.0
2019-03-13,1.0,-0.0,-0.9480892182505085,-0.0,-0.6517727404824178,-1.032802964254577,0.0
2019-03-14,1.0,-0.0,-0.9510433678098349,-0.0,-0.6468154599891126,-1.0312828887679186,0.0
2019-03-15,1.0,-0.0,-0.9488803932277444,-0.0,-0.6500637174585836,-1.0420535226652103,0.0
2019-03-18,1.0,-0.0,-0.9631319449554786,-0.0,-0.6641033188608433,-1.052211347413349,0.0
2019-03-19,1.0,-0.0,-0.9620557156580212,-0.0,-0.6696224044927215,-1.0629941624177937,0.0
2019-03-20,1.0,-0.0,-0.9674086144957595,-0.0,-0.6660123699122255,-1.0701455501648087,0.0
2019-03-21,1.0,-0.0,-0.9691214039764522,-0.0,-0.6933614721018919,-1.03998667110963,0.0
2019-03-22,1.0,-0.0,-0.9634837747109287,-0.0,-0.7298396120850429,-1.0366654233494965,0.0
2019-03-25,1.0,-0.0,-0.8849446494464944,-0.0,-0.763690036900369,-1.0414022140221402,0.0
2019-03-26,1.0,-0.0,-0.8947329349318882,-0.0,-0.7642997661556736,-1.0527448869752423,0.0
2019-03-27,1.0,-0.0,-0.8708304024286402,-0.0,-0.7755729147384399,-1.0557920847062308,0.0
2019-03-28,1.0,-0.0,-0.8690670424206468,-0.0,-0.7717665381192526,-1.0672649065559183,0.0
2019-03-29,1.0,-0.0,-0.8696843976885464,-0.0,-0.7671506889909617,-1.067417395169655,0.0
2019-04-01,1.0,-0.0,-0.8761396486546587,-0.0,-0.7658068341857535,-1.0642650655992885,0.0
2019-04-02,1.0,-0.0,-0.8811225056458479,-0.0,-0.7724630706008663,-1.0486098256265965,0.0
2019-04-03,1.0,-0.0,-0.881200947726936,-0.0,-0.774655708573967,-1.046201688138605,0.0
2019-04-04,1.0,-0.0,-0.8814979606970709,-0.0,-0.7710789766407119,-1.0552094920281796,0.0
2019-04-05,1.0,-0.0,-0.8759848372231307,-0.0,-0.7752712947822209,-1.0651107477330164,0.0
2019-04-08,1.0,-0.0,-0.8754458977407847,-0.0,-0.7730380499405469,-1.0672934007134363,0.0
2019-04-09,1.0,-0.0,-0.8615522254529188,-0.0,-0.8051144412137479,-1.0610601655110714,0.0
2019-04-10,1.0,-0.0,-0.8527922561429635,-0.0,-0.8169024571854058,-1.05331347728965,0.0
2019-04-11,1.0,-0.0,-0.8092671659550641,-0.0,-0.7858542731154197,-0.904563589276965,0.0
2019-04-12,1.0,-0.0,-0.8009093748915346,-0.0,-0.7757106660650447,-0.8942764916177849,0.0
2019-04-15,1.0,-0.0,-0.8009388038942976,-0.0,-0.7797287899860917,-0.8963490959666203,0.0
2019-04-16,1.0,-0.0,-0.7965401049084656,-0.0,-0.7795185326709972,-0.8977316149650884,0.0
2019-04-17,1.0,-0.0,-0.7961559849854025,-0.0,-0.7759974975670791,-0.9034825524815795,0.0
2019-04-18,1.0,-0.0,-0.7894645401160569,-0.0,-0.7663921609506933,-0.9188991973313876,0.0
2019-04-22,1.0,-0.0,-0.7936900819243508,-0.0,-0.7706466794491895,-0.921805821858114,0.0
2019-04-23,1.0,-0.0,-0.8027614099926781,-0.0,-0.7673721278895436,-0.9164952407517171,0.0
2019-04-24,1.0,-0.0,-0.7911429864568464,-0.0,-0.7680952546739548,-0.9222574243637505,0.0
2019-04-25,1.0,-0.0,-0.8010396315936367,-0.0,-0.7750488417527212,-0.9126081495953111,0.0
2019-04-26,1.0,-0.0,-0.8280863627975641,-0.0,-0.7957925816571323,-1.066801992987636,0.0
2019-04-29,1.0,-0.0,-0.8269805542230916,-0.0,-0.7952843068521458,-1.067635880594812,0.0
2019-04-30,1.0,-0.0,-0.821346821236063,-0.0,-0.8013734032341432,-1.0692239533338255,0.0
2019-05-01,1.0,-0.0,-0.8211276973100798,-0.0,-0.8110774460537985,-1.0627032219923145,0.0
2019-05-02,1.0,-0.0,-0.8147792706333973,-0.0,-0.806289679610217,-1.0700575815738964,0.0
2019-05-03,1.0,-0.0,-0.8068501257582483,-0.0,-0.8154312768160971,-1.0764906051191006,0.0
2019-05-06,1.0,-0.0,-0.7914466152084795,-0.0,-0.8177419950511504,-1.083945784244931,0.0
2019-05-07,1.0,-0.0,-0.7940296301769681,-0.0,-0.8140540141131266,-1.0864521372889495,0.0
2019-05-08,1.0,-0.0,-0.7934199897187338,-0.0,-0.8055371961518689,-1.072923551443049,0.0
2019-05-09,1.0,-0.0,-0.7936263171421228,-0.0,-0.8079450747145427,-1.0698681940008077,0.0
2019-05-10,1.0,-0.0,-0.7935325209220379,-0.0,-0.8091322860079283,-1.0678681544560271,0.0
2019-05-13,1.0,-0.0,-0.7922030293028203,-0.0,-0.802691898632046,-1.0725419004657644,0.0
2019-05-14,1.0,-0.0,-0.7581920903954803,-0.0,-0.8146528157463095,-1.0721341352287226,0.0
2019-05-15,1.0,-0.0,-0.7655081871558295,-0.0,-0.8276868093796724,-1.0536450165931222,0.0
2019-05-16,1.0,-0.0,-0.7676616552328127,-0.0,-0.8278353525032842,-1.053605313092979,0.0
2019-05-17,1.0,-0.0,-0.7634416462590007,-0.0,-0.8156730874666471,-1.0759896195036367,0.0
2019-05-20,1.0,-0.0,-0.7673924977127172,-0.0,-0.8147849954254346,-1.0774748398902105,0.0
2019-05-21,1.0,-0.0,-0.7601577045230533,-0.0,-0.815025736502026,-1.0753842222465593,0.0
2019-05-22,1.0,-0.0,-0.7536099766627772,-0.0,-0.8208503500583432,-1.0720172112018669,0.0
2019-05-23,1.0,-0.0,-0.7513755784717414,-0.0,-0.826039427176329,-1.066501475786175,0.0
2019-05-24,1.0,-0.0,-0.7374273255813953,-0.0,-0.8243459302325582,-1.0719113372093023,0.0
2019-05-28,1.0,-0.0,-0.7235302666957343,-0.0,-0.8344960395320108,-1.0754305646391977,0.0
2019-05-29,1.0,-0.0,-0.736664856056491,-0.0,-0.8315770414629731,-1.05297845373891,0.0
2019-05-30,1.0,-0.0,-0.7354686934491496,-0.0,-0.8292073832790445,-1.054578356858487,0.0
2019-05-31,1.0,-0.0,-0.7370611653999276,-0.0,-0.8277596815056099,-1.0544335866811436,0.0
2019-06-03,1.0,-0.0,-0.7420250153191795,-0.0,-0.8278124211512814,-1.0346754136178495,0.0
2019-06-04,1.0,-0.0,-0.7462600483039545,-0.0,-0.8169496413251145,-1.041563029450993,0.0
2019-06-05,1.0,-0.0,-0.7389986448898082,-0.0,-0.8291847942372156,-0.9978960131231724,0.0
2019-06-06,1.0,-0.0,-0.7454538971689368,-0.0,-0.8081009769664124,-1.0120159737573986,0.0
2019-06-07,1.0,-0.0,-0.7553931182028883,-0.0,-0.8025316455696203,-1.0077732216081299,0.0
2019-06-10,1.0,-0.0,-0.7688284149142959,-0.0,-0.7645873829298463,-1.0008128644636862,0.0
2019-06-11,1.0,-0.0,-0.769506185969017,-0.0,-0.7661030167676982,-1.0093587153036263,0.0
2019-06-12,1.0,-0.0,-0.7626932738916605,-0.0,-0.7644623712981637,-1.01103916781658,0.0
2019-06-13,1.0,-0.0,-0.7757545699305655,-0.0,-0.7644891596995891,-1.0023381040102028,0.0
2019-06-14,1.0,-0.0,-0.7747725422168725,-0.0,-0.7734980705915672,-0.9919283463730661,0.0
2019-06-17,1.0,-0.0,-0.7779942612207306,-0.0,-0.7703071309646109,-0.9941195224768855,0.0
2019-06-18,1.0,-0.0,-0.7803953521326343,-0.0,-0.7687402578999576,-0.9934462236077655,0.0
2019-06-19,1.0,-0.0,-0.7803523418706665,-0.0,-0.7692443752653177,-0.9879722654591764,0.0
2019-06-20,1.0,-0.0,-0.7801082304672303,-0.0,-0.7692851837442083,-0.9875853287588867,0.0
2019-06-21,1.0,-0.0,-0.7837130324041319,-0.0,-0.7665911985283713,-0.9872647516626575,0.0
2019-06-24,1.0,-0.0,-0.7723825051392925,-0.0,-0.7649039483944141,-1.0070177925852413,0.0
2019-06-25,1.0,-0.0,-0.7616903605488,-0.0,-0.7748076718545042,-1.0087212394086575,0.0
2019-06-26,1.0,-0.0,-0.7622538603201586,-0.0,-0.7605539028190962,-1.0187703640742316,0.0
2019-06-27,1.0,-0.0,-0.7511194825502878,-0.0,-0.7602885777240742,-1.0425047977823583,0.0
2019-06-28,1.0,-0.0,-0.734316163410302,-0.0,-0.7746358792184725,-1.0434813499111901,0.0
2019-07-01,1.0,-0.0,-0.7301604202157864,-0.0,-0.7804514480408858,-1.038507950028393,0.0
2019-07-02,1.0,-0.0,-0.7328414854751178,-0.0,-0.7761855779803497,-1.0379172134927108,0.0
2019-07-03,1.0,-0.0,-0.7390964902941908,-0.0,-0.7680542247773166,-1.0415557684800738,0.0
2019-07-05,1.0,-0.0,-0.7381129667056696,-0.0,-0.7648831684572563,-1.0427259511399496,0.0
2019-07-08,1.0,-0.0,-0.7380048937905599,-0.0,-0.7644597326146317,-1.043760417036065,0.0
2019-07-09,1.0,-0.0,-0.7354098012118635,-0.0,-0.763261401084299,-1.0447893412706848,0.0
2019-07-10,1.0,-0.0,-0.7308264814289764,-0.0,-0.7670825063793592,-1.046179472639637,0.0
2019-07-11,1.0,-0.0,-0.7086071625025332,-0.0,-0.422338669986393,-0.7641643264526216,0.0
2019-07-12,1.0,-0.0,-0.7156550445963163,-0.0,-0.4253156492528669,-0.7549229699988416,0.0
2019-07-15,1.0,-0.0,-0.7227177942539389,-0.0,-0.42849281742354034,-0.7449895736793328,0.0
2019-07-16,1.0,-0.0,-0.7218809758358927,-0.0,-0.43515674798632437,-0.7403372544474707,0.0
2019-07-17,1.0,-0.0,-0.7319695169656052,-0.0,-0.4298339659818609,-0.7358233606676133,0.0
2019-07-18,1.0,-0.0,-0.7314983647361871,-0.0,-0.4295678851552777,-0.7332059853549825,0.0
2019-07-19,1.0,-0.0,-0.7340012741066775,-0.0,-0.4322406903341635,-0.7294550298256791,0.0
2019-07-22,1.0,-0.0,-0.7362907659808433,-0.0,-0.4286541077061088,-0.7288537778163614,0.0
2019-07-23,1.0,-0.0,-0.7346247394023627,-0.0,-0.43233148019457956,-0.7285730831596016,0.0
2019-07-24,1.0,-0.0,-0.7362665897287939,-0.0,-0.4255049047893826,-0.7233698788228505,0.0
2019-07-25,1.0,-0.0,-0.7340330440298724,-0.0,-0.42916870909143334,-0.7202214469017617,0.0
2019-07-26,1.0,-0.0,-0.7019699401721873,-0.0,-0.4783598424047862,-0.7381001021450461,0.0
2019-07-29,1.0,-0.0,-0.705983956906142,-0.0,-0.48729433807599976,-0.734293576907313,0.0
2019-07-30,1.0,-0.0,-0.7115593210401336,-0.0,-0.48878660842543453,-0.7312597109436838,0.0
2019-07-31,1.0,-0.0,-0.7258916001877054,-0.0,-0.48213866729235105,-0.7248650868137025,0.0
2019-08-01,1.0,-0.0,-0.7363532479709338,-0.0,-0.4762518679129186,-0.7174543643235958,0.0
2019-08-02,1.0,-0.0,-0.7268225503984999,-0.0,-0.4827121425222691,-0.7206399437412097,0.0
2019-08-05,1.0,-0.0,-0.7288862768145754,-0.0,-0.4844548927416985,-0.725242433147223,0.0
2019-08-06,1.0,-0.0,-0.7275364841732672,-0.0,-0.4518234833318827,-0.7219949516929237,0.0
2019-08-07,1.0,-0.0,-0.7301991662806855,-0.0,-0.43388142658638257,-0.7307781380268642,0.0
2019-08-08,1.0,-0.0,-0.7336753325797756,-0.0,-0.43874445700373876,-0.7258789090803698,0.0
2019-08-09,1.0,-0.0,-0.7282771751673206,-0.0,-0.4280521578582968,-0.7285079621509346,0.0
2019-08-12,1.0,-0.0,-0.7285833741818287,-0.0,-0.43210980075545685,-0.7227011908537815,0.0
2019-08-13,1.0,-0.0,-0.7238073302047044,-0.0,-0.4291307978003627,-0.7261681973915296,0.0
2019-08-14,1.0,-0.0,-0.7312568117937246,-0.0,-0.41762748809728667,-0.7192106923650546,0.0
2019-08-15,1.0,-0.0,-0.7452581440843752,-0.0,-0.4107340307901675,-0.6791698562558476,0.0
2019-08-16,1.0,-0.0,-0.7471798650870132,-0.0,-0.40814012811065126,-0.6789864520151918,0.0
2019-08-19,1.0,-0.0,-0.7504251218682689,-0.0,-0.4060480671125723,-0.6776725994785172,0.0
2019-08-20,1.0,-0.0,-0.7563982919035095,-0.0,-0.4025338649925059,-0.669013885353921,0.0
2019-08-21,1.0,-0.0,-0.7586694175168868,-0.0,-0.40352711754232257,-0.6640194443659385,0.0
2019-08-22,1.0,-0.0,-0.7573984567116085,-0.0,-0.4073037677718421,-0.6618332909353006,0.0
2019-08-23,1.0,-0.0,-0.7547969593353491,-0.0,-0.40670302653516827,-0.6644247887642354,0.0
2019-08-26,1.0,-0.0,-0.7500772059855695,-0.0,-0.4004323535191892,-0.6569808248406749,0.0
2019-08-27,1.0,-0.0,-0.7469859249705603,-0.0,-0.3959232882857624,-0.6609095497112096,0.0
2019-08-28,1.0,-0.0,-0.745396451694274,-0.0,-0.39841363266907703,-0.6589590515429244,0.0
2019-08-29,1.0,-0.0,-0.7383507523326516,-0.0,-0.4053069573257867,-0.6583260948751716,0.0
2019-08-30,1.0,-0.0,-0.7390829999720255,-0.0,-0.4024393655411643,-0.6558872073180966,0.0
2019-09-03,1.0,-0.0,-0.7377305757406372,-0.0,-0.407769703745109,-0.649357182783678,0.0
2019-09-04,1.0,-0.0,-0.738636998937776,-0.0,-0.4064963381226589,-0.6501928775088053,0.0
2019-09-05,1.0,-0.0,-0.7378684173767287,-0.0,-0.40536387763654147,-0.6504539740187177,0.0
2019-09-06,1.0,-0.0,-0.7402066474393078,-0.0,-0.4026824965698765,-0.6572116596197463,0.0
2019-09-09,1.0,-0.0,-0.7435746682345036,-0.0,-0.40192619967523374,-0.6541799652836106,0.0
2019-09-10,1.0,-0.0,-0.7423432998629484,-0.0,-0.3942606214863088,-0.6603361955640086,0.0
2019-09-11,1.0,-0.0,-0.7398687334171204,-0.0,-0.4450216450216451,-0.6080156402737048,0.0
2019-09-12,1.0,-0.0,-0.730993336864702,-0.0,-0.4464300649585993,-0.6104993169589339,0.0
2019-09-13,1.0,-0.0,-0.7266681507039903,-0.0,-0.44740942734709777,-0.6084924035839502,0.0
2019-09-16,1.0,-0.0,-0.7307905994777488,-0.0,-0.4414967498194344,-0.6056447580421134,0.0
2019-09-17,1.0,-0.0,-0.7711873789094934,-0.0,-0.41835040132853585,-0.5782452255743149,0.0
2019-09-18,1.0,-0.0,-0.7757884817914751,-0.0,-0.4293830718918021,-0.5662657280638546,0.0
2019-09-19,1.0,-0.0,-0.7757268368393337,-0.0,-0.42961669576785566,-0.5661982761009949,0.0
2019-09-20,1.0,-0.0,-0.7787485438508903,-0.0,-0.43021578742996613,-0.564653020469296,0.0
2019-09-23,1.0,-0.0,-0.7788725748702434,-0.0,-0.43254045352355047,-0.5641288961669766,0.0
