Date,HSBC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.1253479971469986,-0.33640107677794906,-0.017739226468490438,-0.4040448197317258,-0.41729747141246576,0.0
2018-10-16,1.0,-0.12530198099532935,-0.33667717368796446,-0.017578169937648113,-0.4039988035800566,-0.41727446333663115,0.0
2018-10-17,1.0,-0.1159634445757934,-0.31438119487132854,-0.007138310448304083,-0.4069518959716286,-0.4289124306629081,0.0
2018-10-18,1.0,-0.11613577973307869,-0.3148034467862583,-0.006820817133892641,-0.40679353386535705,-0.4290293977218471,0.0
2018-10-19,1.0,-0.119115794296186,-0.32328484709655253,-0.004581376703699462,-0.41051425953499027,-0.4331920742183026,0.0
2018-10-22,1.0,-0.12087786084483787,-0.3160803559143237,-0.0,-0.4172590927853965,-0.43899922029078564,0.0
2018-10-23,1.0,-0.12188746732700508,-0.31604530655294166,-0.0,-0.41638006144815887,-0.43852891273444305,0.0
2018-10-24,1.0,-0.1222663098643536,-0.32502076220356185,-0.0,-0.41971947956076405,-0.4399049552459168,0.0
2018-10-25,1.0,-0.10665552141695284,-0.3029775890113863,-0.0,-0.4226685342490512,-0.4268705946141334,0.0
2018-10-26,1.0,-0.10229086576291001,-0.2988916616083272,-0.0,-0.42330433218677643,-0.4236640363301185,0.0
2018-10-29,1.0,-0.09528291316526612,-0.29969747899159666,-0.0,-0.42066106442577034,-0.42523249299719895,0.0
2018-10-30,1.0,-0.055751846923323994,-0.3206534208232001,-0.0,-0.4413573165695407,-0.47655210388656905,0.0
2018-10-31,1.0,-0.05703248222735273,-0.31410153839120397,-0.0,-0.4401216083388575,-0.47459254348869634,0.0
2018-11-01,1.0,-0.057519089204883175,-0.31386310639659826,-0.0,-0.4401490558273513,-0.47460106990992645,0.0
2018-11-02,1.0,-0.05899785711029043,-0.3062508548762139,-0.0,-0.441617653763735,-0.4728035380476907,0.0
2018-11-05,1.0,-0.05374600274097761,-0.3235952489721334,-0.0,-0.4449748743718593,-0.46180904522613064,0.0
2018-11-06,1.0,-0.05856545483627722,-0.32785686538857023,-0.0,-0.44185727669492486,-0.45675570687567124,0.0
2018-11-07,1.0,-0.05830763960260363,-0.32782916523923716,-0.0,-0.44122416352632177,-0.4565262076053443,0.0
2018-11-08,1.0,-0.04840321628128833,-0.3270567391995639,-0.0,-0.43758233770953525,-0.45834279743787765,0.0
2018-11-09,1.0,-0.049112520169996135,-0.3274698302311311,-0.0,-0.43737642326310766,-0.4587168473443785,0.0
2018-11-12,1.0,-0.04856000726810211,-0.3264059235032252,-0.0,-0.4377214499863723,-0.4585945307531571,0.0
2018-11-13,1.0,-0.034729269557765605,-0.3225086259387051,-0.0,-0.4397086349592946,-0.45822339489885666,0.0
2018-11-14,1.0,-0.038569870979465744,-0.32561784481192074,-0.0,-0.44587043430855894,-0.4614301290205342,0.0
2018-11-15,1.0,-0.03802264116699562,-0.3261870732094648,-0.0,-0.4482633453571995,-0.4562036343837201,0.0
2018-11-16,1.0,-0.038922699609410485,-0.32761831228994465,-0.0,-0.4485648106095014,-0.4557634662548824,0.0
2018-11-19,1.0,-0.040832084298496614,-0.32713357859835585,-0.0,-0.4475632465821865,-0.45542081119135214,0.0
2018-11-20,1.0,-0.02235432394557208,-0.3224537769540256,-0.0,-0.45016048099091366,-0.4653044618236065,0.0
2018-11-21,1.0,-0.0215961806963023,-0.32004684051704724,-0.0,-0.44975904157095886,-0.4605458721794352,0.0
2018-11-23,1.0,-0.02092476134461385,-0.3316518119712256,-0.0,-0.4481065918653576,-0.4614758177622947,0.0
2018-11-26,1.0,-0.02062415196743555,-0.3331071913161465,-0.0,-0.4471732247851651,-0.4605156037991859,0.0
2018-11-27,1.0,-0.02417256334170281,-0.33588221867153617,-0.0,-0.4551015749828806,-0.4674275279616526,0.0
2018-11-28,1.0,-0.023230315904885904,-0.3416021380113753,-0.0,-0.45307110715183074,-0.4662966262363233,0.0
2018-11-29,1.0,-0.010271177217485944,-0.3361826591692364,-0.0,-0.4519544712497733,-0.4689597315436242,0.0
2018-11-30,1.0,-0.009598584038666636,-0.33651773355419906,-0.0,-0.45199573396264947,-0.4710567519117747,0.0
2018-12-03,1.0,-0.007442704787837531,-0.3378488767869299,-0.0,-0.4526435216700703,-0.47118221012026323,0.0
2018-12-04,1.0,-0.008988712907336611,-0.3378845803750228,-0.0,-0.45564809757873653,-0.4731021299836155,0.0
2018-12-06,1.0,-0.00433635835307792,-0.31022844114622916,-0.0,-0.45717287317269434,-0.4634762394385087,0.0
2018-12-07,1.0,-0.0,-0.31887275445710533,-0.0,-0.46510205468590715,-0.4814126815123576,0.0
2018-12-10,1.0,-0.0,-0.31768750280861,-0.0,-0.460612052307554,-0.4685885049206849,0.0
2018-12-11,1.0,-0.0,-0.31890967974091405,-0.0,-0.4571113709967614,-0.4729668945663908,0.0
2018-12-12,1.0,-0.0,-0.31902116461618046,-0.0,-0.4568723150626392,-0.4732687074064911,0.0
2018-12-13,1.0,-0.0,-0.3286128608329179,-0.0,-0.45731182308424345,-0.47990211628223134,0.0
2018-12-14,1.0,-0.0,-0.32303510758776893,-0.0,-0.4616761041902605,-0.4802718006795017,0.0
2018-12-17,1.0,-0.0,-0.32058551130588,-0.0,-0.4544941155210192,-0.48383744832727194,0.0
2018-12-18,1.0,-0.0,-0.3117081498786953,-0.0,-0.4498382604007548,-0.4848144487375326,0.0
2018-12-19,1.0,-0.0,-0.31179510222421924,-0.0,-0.44985396540103345,-0.4850146034598966,0.0
2018-12-20,1.0,-0.0,-0.3065104924861705,-0.0,-0.4508521645651833,-0.4822288414593178,0.0
2018-12-21,1.0,-0.0,-0.31204657411553965,-0.0,-0.461038961038961,-0.4660322436184505,0.0
2018-12-24,1.0,-0.0,-0.30039657784511187,-0.0,-0.4552401746724891,-0.47232866945904994,0.0
2018-12-26,1.0,-0.0,-0.30617977528089885,-0.0,-0.4408342917809431,-0.46478810935149956,0.0
2018-12-27,1.0,-0.0,-0.28794026243093923,-0.0,-0.40454506215469616,-0.46566384668508287,0.0
2018-12-28,1.0,-0.0,-0.29344163138339235,-0.0,-0.40361185518016074,-0.46312537803508164,0.0
2018-12-31,1.0,-0.0,-0.29717572769343886,-0.0,-0.4030535011461442,-0.4623069936421435,0.0
2019-01-02,1.0,-0.0,-0.296542783059637,-0.0,-0.40149092480553156,-0.46274848746758857,0.0
2019-01-03,1.0,-0.0,-0.2964587429509755,-0.0,-0.40993453319793444,-0.45420564786206596,0.0
2019-01-04,1.0,-0.0,-0.29659357448731466,-0.0,-0.4003356932280347,-0.4549503991736782,0.0
2019-01-07,1.0,-0.0,-0.2895029277257768,-0.0,-0.3974441167671069,-0.4500790699662349,0.0
2019-01-08,1.0,-0.0,-0.27554814719835874,-0.0,-0.4119758943454289,-0.449502072915331,0.0
2019-01-09,1.0,-0.0,-0.27102723934762185,-0.0,-0.41164289983775937,-0.45207497224831356,0.0
2019-01-10,1.0,-0.0,-0.27111841683922894,-0.0,-0.4116089917383601,-0.4520846231027048,0.0
2019-01-11,1.0,-0.0,-0.26749278923191966,-0.0,-0.4130755261190044,-0.45595556030338635,0.0
2019-01-14,1.0,-0.0,-0.2692307692307692,-0.0,-0.41374450091829323,-0.45259044120787595,0.0
2019-01-15,1.0,-0.0,-0.2700425550114407,-0.0,-0.4134892970938563,-0.4549323182858243,0.0
2019-01-16,1.0,-0.0,-0.2689636010002779,-0.0,-0.41274285592151666,-0.45566076046765125,0.0
2019-01-17,1.0,-0.0,-0.2688130665298443,-0.0,-0.41273302548315377,-0.45630237728749784,0.0
2019-01-18,1.0,-0.0,-0.2688707599828252,-0.0,-0.41479175611850577,-0.463160154572778,0.0
2019-01-22,1.0,-0.0,-0.20667416254746804,-0.0,-0.4191187389948448,-0.4956827969535609,0.0
2019-01-23,1.0,-0.0,-0.1983651804670913,-0.0,-0.42108280254777075,-0.5036942675159236,0.0
2019-01-24,1.0,-0.0,-0.1997793197105693,-0.0,-0.4180406136609586,-0.5040847072803276,0.0
2019-01-25,1.0,-0.0,-0.14619445572488085,-0.0,-0.45251886207707265,-0.538632526129053,0.0
2019-01-28,1.0,-0.0,-0.14510366075440212,-0.0,-0.45582917905817405,-0.5386294101285863,0.0
2019-01-29,1.0,-0.0,-0.13525161345654924,-0.0,-0.46070884881751323,-0.5481892836467334,0.0
2019-01-30,1.0,-0.0,-0.13323745331215386,-0.0,-0.4601811703086764,-0.553149014725454,0.0
2019-01-31,1.0,-0.0,-0.12423564504101417,-0.0,-0.4556301267710664,-0.5507403856397145,0.0
2019-02-01,1.0,-0.0,-0.12288478751971357,-0.0,-0.45241038318912236,-0.5558799710157282,0.0
2019-02-04,1.0,-0.0,-0.12417603515583334,-0.0,-0.4592870704183288,-0.549779209420398,0.0
2019-02-05,1.0,-0.0,-0.11868340542251293,-0.0,-0.4574111193163836,-0.5338326827724444,0.0
2019-02-06,1.0,-0.0,-0.1107590926371816,-0.0,-0.4648755966713133,-0.536476154268576,0.0
2019-02-07,1.0,-0.0,-0.11157592275675562,-0.0,-0.46964991231962133,-0.5315543723986393,0.0
2019-02-08,1.0,-0.0,-0.10964847304818946,-0.0,-0.47605341685890246,-0.5306342722905336,0.0
2019-02-11,1.0,-0.0,-0.10069532773679302,-0.0,-0.4789069787161876,-0.5402993301110829,0.0
2019-02-12,1.0,-0.0,-0.0974649794743747,-0.0,-0.4780566253332769,-0.5405222396208049,0.0
2019-02-13,1.0,-0.0,-0.09991539763113366,-0.0,-0.4770304568527919,-0.5381133671742808,0.0
2019-02-14,1.0,-0.0,-0.08213195386702848,-0.0,-0.49145607191316143,-0.5464933853459973,0.0
2019-02-15,1.0,-0.0,-0.09536536218050695,-0.0,-0.48490826174567825,-0.5408420829356241,0.0
2019-02-19,1.0,-0.0,-0.09022029797529607,-0.0,-0.49148945201409233,-0.5406214185661531,0.0
2019-02-20,1.0,-0.0,-0.09573327615780447,-0.0,-0.5136363636363637,-0.53471269296741,0.0
2019-02-21,1.0,-0.0,-0.10222461042450295,-0.0,-0.5129715206878023,-0.5342074153680817,0.0
2019-02-22,1.0,-0.0,-0.09784407712314339,-0.0,-0.5175719536573308,-0.5340584227156461,0.0
2019-02-25,1.0,-0.0,-0.09379646189316727,-0.0,-0.5221831972246762,-0.5387748066107867,0.0
2019-02-26,1.0,-0.0,-0.09593173590760214,-0.0,-0.5218496810894674,-0.5370194794001034,0.0
2019-02-27,1.0,-0.0,-0.09162805732140933,-0.0,-0.5242323025536041,-0.5390798405344251,0.0
2019-02-28,1.0,-0.0,-0.09807094769549456,-0.0,-0.5306188503366132,-0.529086828931469,0.0
2019-03-01,1.0,-0.0,-0.10291835503060609,-0.0,-0.5222864040003449,-0.5301319079230968,0.0
2019-03-04,1.0,-0.0,-0.0954032397036016,-0.0,-0.5231992073065656,-0.5354557987247975,0.0
2019-03-05,1.0,-0.0,-0.08751672637803774,-0.0,-0.5365390426037036,-0.5341865584667846,0.0
2019-03-06,1.0,-0.0,-0.08473185165986306,-0.0,-0.5446337933864662,-0.5305082183200501,0.0
2019-03-07,1.0,-0.0,-0.06919161418341817,-0.0,-0.56194461219912,-0.5257096022776292,0.0
2019-03-08,1.0,-0.0,-0.05967929652140178,-0.0,-0.5673520410362515,-0.5282339756023967,0.0
2019-03-11,1.0,-0.0,-0.06054564760439465,-0.0,-0.5665373697098404,-0.539883416040046,0.0
2019-03-12,1.0,-0.0,-0.04530814763231198,-0.0,-0.5742078690807799,-0.5566678272980502,0.0
2019-03-13,1.0,-0.0,-0.050914407926323596,-0.0,-0.575705992754572,-0.5557592422853651,0.0
2019-03-14,1.0,-0.0,-0.05110810574993456,-0.0,-0.5762804292819125,-0.5539219963353983,0.0
2019-03-15,1.0,-0.0,-0.043772957845023615,-0.0,-0.5786907468952248,-0.563997726080112,0.0
2019-03-18,1.0,-0.0,-0.052237326224415605,-0.0,-0.5812201194121923,-0.5697195355702923,0.0
2019-03-19,1.0,-0.0,-0.053479125248508945,-0.0,-0.5785288270377734,-0.5769383697813122,0.0
2019-03-20,1.0,-0.0,-0.05778977888935615,-0.0,-0.576503397445829,-0.5790265819702973,0.0
2019-03-21,1.0,-0.0,-0.05811277330264672,-0.0,-0.5863946180401877,-0.5684695051783659,0.0
2019-03-22,1.0,-0.0,-0.056769432527951275,-0.0,-0.6076818777923493,-0.558336482251217,0.0
2019-03-25,1.0,-0.0,-0.038375764534434406,-0.0,-0.6118704321137584,-0.5578175715957517,0.0
2019-03-26,1.0,-0.0,-0.04334152769472682,-0.0,-0.6116315637942109,-0.559719177020353,0.0
2019-03-27,1.0,-0.0,-0.0327121420034527,-0.0,-0.6186755787703068,-0.5618830507724315,0.0
2019-03-28,1.0,-0.0,-0.035071823204419886,-0.0,-0.6166187845303867,-0.5582541436464088,0.0
2019-03-29,1.0,-0.0,-0.0311643532844134,-0.0,-0.6168773760056583,-0.5621960922995314,0.0
2019-04-01,1.0,-0.0,-0.03572138644045331,-0.0,-0.6119910751761769,-0.5614023460799258,0.0
2019-04-02,1.0,-0.0,-0.034113429379411704,-0.0,-0.6154445656772585,-0.5771671602574094,0.0
2019-04-03,1.0,-0.0,-0.03461264152625479,-0.0,-0.6234510118570027,-0.5706962645983774,0.0
2019-04-04,1.0,-0.0,-0.03245165592353856,-0.0,-0.5985330073349633,-0.5917314958879751,0.0
2019-04-05,1.0,-0.0,-0.024680642720434413,-0.0,-0.6067788311746116,-0.5940267948546757,0.0
2019-04-08,1.0,-0.0,-0.02526240882405266,-0.0,-0.6075431417897171,-0.5909980430528375,0.0
2019-04-09,1.0,-0.0,-0.01622211823428482,-0.0,-0.6291641598146044,-0.5829489493504468,0.0
2019-04-10,1.0,-0.0,-0.009442155661953012,-0.0,-0.6402405077385591,-0.5772408417770849,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.6601751375921923,-0.5680385035317186,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.6584627035213935,-0.568857607412522,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.6618385520119623,-0.5699555872966278,0.0
2019-04-16,1.0,-0.0,-0.0013837741323513,-0.0,-0.6613993973886843,-0.5691105903359,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.6582835937674647,-0.5772248675474482,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.6540310857654031,-0.5823772783182377,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.6506341550553768,-0.5823061807788495,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.6537542700216571,-0.5789367925160195,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.6483550797368127,-0.5820452771272444,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.6421150979912353,-0.5824305385624986,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.6483208332406027,-0.5772149645027039,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.6515863297339418,-0.5748191027496382,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.6508028416809567,-0.5762198516802887,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.6544489777718325,-0.5750562950081377,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.6514117489629332,-0.5788393773138856,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.6503502744188121,-0.5807192896345545,0.0
2019-05-06,1.0,-0.0,-0.00836443764896344,-0.0,-0.649165804739848,-0.5909520169087557,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.6598942325076841,-0.6001175194359067,0.0
2019-05-08,1.0,-0.0,-0.016288552954693943,-0.0,-0.6484781580192398,-0.5881451776421025,0.0
2019-05-09,1.0,-0.0,-0.017804554548928805,-0.0,-0.6513724344131466,-0.5788728278218646,0.0
2019-05-10,1.0,-0.0,-0.019807316580206156,-0.0,-0.6488355902894742,-0.5771070538300882,0.0
2019-05-13,1.0,-0.0,-0.01966859760204769,-0.0,-0.6479410840181418,-0.577664017243702,0.0
2019-05-14,1.0,-0.0,-0.02284100260213954,-0.0,-0.6377465916420169,-0.5634632920401219,0.0
2019-05-15,1.0,-0.0,-0.022302270251039515,-0.0,-0.6447201654325928,-0.5565561559157717,0.0
2019-05-16,1.0,-0.0,-0.02210547405445115,-0.0,-0.6476703546225595,-0.5563544889917856,0.0
2019-05-17,1.0,-0.0,-0.020268614829498634,-0.0,-0.6448983228278059,-0.5621311000735015,0.0
2019-05-20,1.0,-0.0,-0.023637498885023638,-0.0,-0.6444117384711444,-0.5619257871733119,0.0
2019-05-21,1.0,-0.0,-0.028240534521158128,-0.0,-0.6379510022271714,-0.5609799554565701,0.0
2019-05-22,1.0,-0.0,-0.026387159879068114,-0.0,-0.6388271385381469,-0.5577983282945046,0.0
2019-05-23,1.0,-0.0,-0.025108321297633594,-0.0,-0.6493056327074769,-0.547561382068659,0.0
2019-05-24,1.0,-0.0,-0.006653802648213455,-0.0,-0.6556213542706323,-0.5556590591523055,0.0
2019-05-28,1.0,-0.0,-0.008251996450754216,-0.0,-0.6540816326530613,-0.5559671694764863,0.0
2019-05-29,1.0,-0.0,-0.009219449492487035,-0.0,-0.6546695625193919,-0.5523248082975045,0.0
2019-05-30,1.0,-0.0,-0.007221816087370683,-0.0,-0.6530648412751158,-0.5550165038435125,0.0
2019-05-31,1.0,-0.0,-0.011389824499202268,-0.0,-0.648244992022691,-0.5562843467470306,0.0
2019-06-03,1.0,-0.0,-0.016147177552776122,-0.0,-0.6466150486400635,-0.5431363465907837,0.0
2019-06-04,1.0,-0.0,-0.013170086035737922,-0.0,-0.6505184204720935,-0.542378116037944,0.0
2019-06-05,1.0,-0.0,-0.015291389569478472,-0.0,-0.6624737486874344,-0.5098223661183059,0.0
2019-06-06,1.0,-0.0,-0.016420325345460906,-0.0,-0.6530523001574252,-0.5170106699317825,0.0
2019-06-07,1.0,-0.0,-0.021366589630663235,-0.0,-0.6454018227009114,-0.5134958356952862,0.0
2019-06-10,1.0,-0.0,-0.0262379253328692,-0.0,-0.6362805674005744,-0.5130754503524497,0.0
2019-06-11,1.0,-0.0,-0.02316274821113987,-0.0,-0.6392266034494009,-0.5125165836577569,0.0
2019-06-12,1.0,-0.0,-0.019761299158677362,-0.0,-0.6391443292245483,-0.5150546751016326,0.0
2019-06-13,1.0,-0.0,-0.008661673721914684,-0.0,-0.635927493758819,-0.5262563768587865,0.0
2019-06-14,1.0,-0.0,-0.003232384588684485,-0.0,-0.6428323498785143,-0.523320895522388,0.0
2019-06-17,1.0,-0.0,-0.004967893092676154,-0.0,-0.6376475182228394,-0.5267702186740716,0.0
2019-06-18,1.0,-0.0,-0.012427470338616091,-0.0,-0.6295791114575214,-0.5230362864813372,0.0
2019-06-19,1.0,-0.0,-0.0024256600177592967,-0.0,-0.6322092998072467,-0.5311329131743661,0.0
2019-06-20,1.0,-0.0,-0.0037268157392962385,-0.0,-0.6319769457444965,-0.531049575316346,0.0
2019-06-21,1.0,-0.0,-0.006133905542189566,-0.0,-0.6306218436395951,-0.5307237141556668,0.0
2019-06-24,1.0,-0.0,-0.015729752012323447,-0.0,-0.6297324857347422,-0.5241587294699616,0.0
2019-06-25,1.0,-0.0,-0.004098094061016067,-0.0,-0.6365922938485223,-0.5276350311151586,0.0
2019-06-26,1.0,-0.0,-0.005262018189692508,-0.0,-0.6291251624079689,-0.5310740580337808,0.0
2019-06-27,1.0,-0.0,-0.007282235235646218,-0.0,-0.6221449099984874,-0.5314735181623701,0.0
2019-06-28,1.0,-0.0,-0.006439205687244755,-0.0,-0.6227662654767822,-0.5316018064348841,0.0
2019-07-01,1.0,-0.0,-0.006848723156029901,-0.0,-0.623125783174178,-0.5304843797260511,0.0
2019-07-02,1.0,-0.0,-0.010502706549634455,-0.0,-0.6189480040544328,-0.527162543940995,0.0
2019-07-03,1.0,-0.0,-0.006985468500711483,-0.0,-0.6243585873830365,-0.5246647406321417,0.0
2019-07-05,1.0,-0.0,-0.009628225563261966,-0.0,-0.6193296859518373,-0.5250075388790764,0.0
2019-07-08,1.0,-0.0,-0.010830480373791529,-0.0,-0.615550244385591,-0.5267962879228301,0.0
2019-07-09,1.0,-0.0,-0.010540807985199845,-0.0,-0.6154110915114228,-0.5252334036053865,0.0
2019-07-10,1.0,-0.0,-0.025796205682891236,-0.0,-0.6002875783329041,-0.5200231779551893,0.0
2019-07-11,1.0,-0.0,-0.025897055981446884,-0.0,-0.6021387618372737,-0.519315424423973,0.0
2019-07-12,1.0,-0.0,-0.03280727335105927,-0.0,-0.5888798353203534,-0.5225791234239644,0.0
2019-07-15,1.0,-0.0,-0.04956055734190783,-0.0,-0.5919185423365487,-0.5021436227224009,0.0
2019-07-16,1.0,-0.0,-0.04974271012006861,-0.0,-0.5943825042881647,-0.49997855917667244,0.0
2019-07-17,1.0,-0.0,-0.04910369671498414,-0.0,-0.5949481087571833,-0.5002144266232095,0.0
2019-07-18,1.0,-0.0,-0.05161606685996929,-0.0,-0.5837881630564558,-0.4965887770765819,0.0
2019-07-19,1.0,-0.0,-0.05658733531661708,-0.0,-0.5726306842328942,-0.49575010624734384,0.0
2019-07-22,1.0,-0.0,-0.06318937722721873,-0.0,-0.5690013575428474,-0.4889487527575089,0.0
2019-07-23,1.0,-0.0,-0.07002706359945872,-0.0,-0.563937753721245,-0.4803788903924222,0.0
2019-07-24,1.0,-0.0,-0.07071496462139615,-0.0,-0.5633541028619707,-0.47806526560354845,0.0
2019-07-25,1.0,-0.0,-0.049713354911044824,-0.0,-0.6012565843751982,-0.4644919718220473,0.0
2019-07-26,1.0,-0.0,-0.048316840057515006,-0.0,-0.6021314387211368,-0.46407426203163327,0.0
2019-07-29,1.0,-0.0,-0.05027036160865157,-0.0,-0.5988509631632307,-0.46309986481919563,0.0
2019-07-30,1.0,-0.0,-0.05587147236021561,-0.0,-0.5988373322058979,-0.4592326392558926,0.0
2019-07-31,1.0,-0.0,-0.05445890193589337,-0.0,-0.5995345392996932,-0.4617158573997673,0.0
2019-08-01,1.0,-0.0,-0.05512806999051333,-0.0,-0.5957415410561822,-0.4572572994624223,0.0
2019-08-02,1.0,-0.0,-0.05277695778686796,-0.0,-0.5963606460591238,-0.45941044996415464,0.0
2019-08-05,1.0,-0.0,-0.051759397862157656,-0.0,-0.5927347093672914,-0.46385275452762964,0.0
2019-08-06,1.0,-0.0,-0.055953361637412075,-0.0,-0.5924635109731111,-0.463848932260313,0.0
2019-08-07,1.0,-0.0,-0.05907920833860827,-0.0,-0.5865299404987974,-0.464362577541461,0.0
2019-08-08,1.0,-0.0,-0.05660934697752928,-0.0,-0.5862221753349509,-0.4671167844709358,0.0
2019-08-09,1.0,-0.0,-0.04764300236852585,-0.0,-0.5750277725376762,-0.47339076484520737,0.0
2019-08-12,1.0,-0.0,-0.047509128299827924,-0.0,-0.5748730431863013,-0.4760775590716414,0.0
2019-08-13,1.0,-0.0,-0.05226751886970965,-0.0,-0.5775077265942014,-0.4727203919012678,0.0
2019-08-14,1.0,-0.0,-0.056152701824962806,-0.0,-0.5669956209273577,-0.4720807928426258,0.0
2019-08-15,1.0,-0.0,-0.06318160018349772,-0.0,-0.5611068248639406,-0.4609129011406051,0.0
2019-08-16,1.0,-0.0,-0.06729629090303925,-0.0,-0.557799920950261,-0.4551600757213288,0.0
2019-08-19,1.0,-0.0,-0.06829177135026267,-0.0,-0.5570897614252196,-0.45100807707481155,0.0
2019-08-20,1.0,-0.0,-0.06917951804728201,-0.0,-0.5567570933394217,-0.44967724527283676,0.0
2019-08-21,1.0,-0.0,-0.06788945140675574,-0.0,-0.5544236036185576,-0.45254792928873766,0.0
2019-08-22,1.0,-0.0,-0.0684869075240305,-0.0,-0.5570931388796818,-0.4460142525687769,0.0
2019-08-23,1.0,-0.0,-0.07161479887435855,-0.0,-0.5560337692435028,-0.4415452739612647,0.0
2019-08-26,1.0,-0.0,-0.06721790283434119,-0.0,-0.5533135875601629,-0.436319881525361,0.0
2019-08-27,1.0,-0.0,-0.06484354132851185,-0.0,-0.5501222493887531,-0.4396457849643525,0.0
2019-08-28,1.0,-0.0,-0.05992647813854148,-0.0,-0.557883063273982,-0.43587373955188635,0.0
2019-08-29,1.0,-0.0,-0.06400835158536834,-0.0,-0.5594743413915215,-0.4234949747200786,0.0
2019-08-30,1.0,-0.0,-0.06369921859018943,-0.0,-0.5592398641737921,-0.42263633760176733,0.0
2019-09-03,1.0,-0.0,-0.06909604288578794,-0.0,-0.5607275852191349,-0.4162540410033965,0.0
2019-09-04,1.0,-0.0,-0.060977355943297805,-0.0,-0.562930840509747,-0.4216253809806288,0.0
2019-09-05,1.0,-0.0,-0.06636146252733552,-0.0,-0.5591980216231683,-0.41821823458480656,0.0
2019-09-06,1.0,-0.0,-0.06244144841350657,-0.0,-0.5703026353305364,-0.4038328377662824,0.0
2019-09-09,1.0,-0.0,-0.06309058325187358,-0.0,-0.569485174323884,-0.40391821440208536,0.0
2019-09-10,1.0,-0.0,-0.06625621789121748,-0.0,-0.5535961836418495,-0.4187800701296583,0.0
2019-09-11,1.0,-0.0,-0.07009049866192724,-0.0,-0.5311842454699597,-0.44160487017629874,0.0
2019-09-12,1.0,-0.0,-0.07921844342707653,-0.0,-0.5262630804447351,-0.4383379659908437,0.0
2019-09-13,1.0,-0.0,-0.07879456983971213,-0.0,-0.5295428524697416,-0.43615063788027475,0.0
2019-09-16,1.0,-0.0,-0.08786193125089145,-0.0,-0.5155979379342666,-0.4341544919208591,0.0
2019-09-17,1.0,-0.0,-0.07437712228449864,-0.0,-0.5243832590107598,-0.44679458331628685,0.0
2019-09-18,1.0,-0.0,-0.061714519260243184,-0.0,-0.5244099315418412,-0.45740267702053744,0.0
2019-09-19,1.0,-0.0,-0.05643548189574234,-0.0,-0.5317998122219048,-0.4528309588929257,0.0
