Date,IWF,IWM,MTUM,PEG,SPY,VLUE,VXX
2018-10-26,-0.12071656879506429,-0.3602666072003766,-0.0,1.0,-0.6071508213781313,-0.3896280879109988,0.0
2018-10-29,-0.12177910299416077,-0.360293204124736,-0.0,1.0,-0.6129208597341285,-0.38978755124860237,0.0
2018-10-30,-0.10282333558001946,-0.36541101874734766,-0.0,1.0,-0.6181881724456427,-0.409895404278689,0.0
2018-10-31,-0.11109726617987889,-0.34640017943030876,-0.0,1.0,-0.6239439778702619,-0.41064619832033294,0.0
2018-11-01,-0.08401063616295404,-0.37625426449929766,-0.0,1.0,-0.6303933373469798,-0.4178958458759783,0.0
2018-11-02,-0.088715100495629,-0.35234489801001223,-0.0,1.0,-0.6364225050434609,-0.4131154890289158,0.0
2018-11-05,-0.08881914867119978,-0.3522628209918055,-0.0,1.0,-0.6364043936337145,-0.41323569702856855,0.0
2018-11-06,-0.0900443249165795,-0.3529558244932517,-0.0,1.0,-0.6352158972060361,-0.4119478061656457,0.0
2018-11-07,-0.08934750678383828,-0.35383006796285693,-0.0,1.0,-0.6342453135502502,-0.41205905051158853,0.0
2018-11-08,-0.06695251472363914,-0.3536137601340528,-0.0,1.0,-0.627091496020305,-0.41652497474187433,0.0
2018-11-09,-0.0668457103434682,-0.35357019661952394,-0.0,1.0,-0.627112797516385,-0.4163751047159119,0.0
2018-11-12,-0.06718569070437803,-0.3372095888048486,-0.0,1.0,-0.6418734139791569,-0.4174530045086107,0.0
2018-11-13,-0.0470576773187841,-0.3296960249415433,-0.0,1.0,-0.6459713561964147,-0.4129725253312549,0.0
2018-11-14,-0.046782485806876044,-0.3302063789868668,-0.0,1.0,-0.6462074510854999,-0.41336712068419385,0.0
2018-11-15,-0.04621940825520516,-0.3321319858760502,-0.0,1.0,-0.6513819554365031,-0.4054060635577742,0.0
2018-11-16,-0.04543245869776482,-0.3284013605442177,-0.0,1.0,-0.6494897959183673,-0.40621963070942657,0.0
2018-11-19,-0.04732865229961855,-0.32789912291357903,-0.0,1.0,-0.6484851429820938,-0.4059136519351782,0.0
2018-11-20,-0.012740697842768206,-0.3199169924231456,-0.0,1.0,-0.6556392066019979,-0.42471405820182423,0.0
2018-11-21,-0.012454791501999952,-0.3142439702043065,-0.0,1.0,-0.6540921175540706,-0.41438528418480997,0.0
2018-11-23,-0.013489918438613696,-0.3057714846085771,-0.0,1.0,-0.6573943409313784,-0.41517376641393,0.0
2018-11-26,-0.013342579087061523,-0.3062576217689677,-0.0,1.0,-0.6568709500011956,-0.4146481432773009,0.0
2018-11-27,-0.007582600427858331,-0.3062039458046113,-0.0,1.0,-0.6530544330877109,-0.4101497504159734,0.0
2018-11-28,-0.01056044244201292,-0.29798088154664,-0.0,1.0,-0.6601349257431643,-0.41517080264130257,0.0
2018-11-29,-0.0,-0.2869958324503779,-0.0,1.0,-0.6528219255491984,-0.41473005109368744,0.0
2018-11-30,-0.0,-0.2867737075054148,-0.0,1.0,-0.6529805066390432,-0.4145164328091157,0.0
2018-12-03,-0.0,-0.29272925867882416,-0.0,1.0,-0.6605404378591442,-0.4212375931994111,0.0
2018-12-04,-0.0,-0.29477523565913505,-0.0,1.0,-0.6552981857799252,-0.41838378096726825,0.0
2018-12-06,-0.0,-0.24077941750246726,-0.0,1.0,-0.6592228776020748,-0.39507929586192647,0.0
2018-12-07,-0.0,-0.24048831979439167,-0.0,1.0,-0.6595070907338565,-0.3947404653724356,0.0
2018-12-10,-0.0,-0.23700982059830802,-0.0,1.0,-0.6545780317978726,-0.37642602798757113,0.0
2018-12-11,-0.0,-0.2372354662372128,-0.0,1.0,-0.6543198675346474,-0.3766870052396398,0.0
2018-12-12,-0.0,-0.23788446260356375,-0.0,1.0,-0.6559754851889684,-0.3760299625468165,0.0
2018-12-13,-0.0,-0.23493798326568557,-0.0,1.0,-0.6582163669758054,-0.3743679281648942,0.0
2018-12-14,-0.0,-0.23030028328611898,-0.0,1.0,-0.6612804532577904,-0.37468555240793205,0.0
2018-12-17,-0.0,-0.22567988093627384,-0.0,1.0,-0.6491679069138141,-0.380147025661841,0.0
2018-12-18,-0.0,-0.23979930811702446,-0.0,1.0,-0.66409310637128,-0.38711081582625034,0.0
2018-12-19,-0.0,-0.24009991749931248,-0.0,1.0,-0.6643367861398844,-0.3872261435511963,0.0
2018-12-20,-0.0,-0.23339186754544003,-0.0,1.0,-0.6637095486784191,-0.3834523022189788,0.0
2018-12-21,-0.0,-0.23109348441926347,-0.0,1.0,-0.665042492917847,-0.37015297450424933,0.0
2018-12-24,-0.0,-0.21465509488263335,-0.0,1.0,-0.6576355787390953,-0.37609047576220883,0.0
2018-12-26,-0.0,-0.2185510830242249,-0.0,1.0,-0.6805650959380867,-0.3905756285204012,0.0
2018-12-27,-0.0,-0.191024368728636,-0.0,1.0,-0.6267945749255706,-0.3874958650347337,0.0
2018-12-28,-0.0,-0.19065598021682012,-0.0,1.0,-0.6282263584376587,-0.38906184451657067,0.0
2018-12-31,-0.0,-0.19022699169757995,-0.0,1.0,-0.6284225401872461,-0.38944091149973503,0.0
2019-01-02,-0.0,-0.19083193351604633,-0.0,1.0,-0.6296967553708779,-0.3896870303244629,0.0
2019-01-03,-0.0,-0.19528364849833146,-0.0,1.0,-0.655194660734149,-0.37421579532814236,0.0
2019-01-04,-0.0,-0.19608753315649866,-0.0,1.0,-0.6390141467727675,-0.3753315649867374,0.0
2019-01-07,-0.0,-0.17616816347780817,-0.0,1.0,-0.6322833962427871,-0.36083994967243693,0.0
2019-01-08,-0.0,-0.16923543163910296,-0.0,1.0,-0.636267209282189,-0.3591869425924322,0.0
2019-01-09,-0.0,-0.1646672286708601,-0.0,1.0,-0.6354970494779846,-0.36139031191232734,0.0
2019-01-10,-0.0,-0.16224220675342646,-0.0,1.0,-0.6390246011500713,-0.36054304120368375,0.0
2019-01-11,-0.0,-0.15793812643728034,-0.0,1.0,-0.6430121056970538,-0.3685295266195166,0.0
2019-01-14,-0.0,-0.1607627063493785,-0.0,1.0,-0.6422048200611726,-0.3662552333022408,0.0
2019-01-15,-0.0,-0.16553817927660316,-0.0,1.0,-0.6407478595142407,-0.377883103267517,0.0
2019-01-16,-0.0,-0.16862822021707857,-0.0,1.0,-0.6341266727692777,-0.37672725687633496,0.0
2019-01-17,-0.0,-0.1697843595739153,-0.0,1.0,-0.6275006495193556,-0.3677795098293929,0.0
2019-01-18,-0.0,-0.1752872307893932,-0.0,1.0,-0.6272115678650998,-0.38174391682320563,0.0
2019-01-22,-0.0,-0.06407771172568277,-0.0,1.0,-0.7907943482381321,-0.2990006030843456,0.0
2019-01-23,-0.0,-0.007920368190088838,-0.0,1.0,-0.7986728031681473,-0.33406828641763886,0.0
2019-01-24,-0.0,-0.0037514201804969022,-0.0,1.0,-0.8079058500718128,-0.33201140431734866,0.0
2019-01-25,-0.0,-0.0,-0.0,1.0,-0.9181477713073409,-0.24668239776589526,0.0
2019-01-28,-0.0,-0.0,-0.0,1.0,-0.9306107384007469,-0.2405175969951584,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-0.9328689595124076,-0.24388332607749239,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-0.93187951597458,-0.24449377557238616,0.0
2019-01-31,-0.0,-0.0,-0.0,1.0,-0.9151329243353783,-0.26036635774267936,0.0
2019-02-01,-0.0,-0.0,-0.0,1.0,-0.9209153038275945,-0.2625384833729994,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.9166684793248211,-0.25852130598394707,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.9154583061180057,-0.26176790768560854,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.9098367772182671,-0.26065723215836084,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.9064232501732501,-0.2591822591822592,0.0
2019-02-08,-0.0,-0.0,-0.0,1.0,-0.920120572720422,-0.23298525137259124,0.0
2019-02-11,-0.0,-0.0,-0.0,1.0,-0.9193819861033188,-0.23848776487851192,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.8998590767391211,-0.23534184566767732,0.0
2019-02-13,-0.0,-0.0,-0.0,1.0,-0.8975063938618926,-0.23378090366581414,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.9027973822661363,-0.23589546173916762,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.8995327601288643,-0.23398263318469842,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.9020072097438195,-0.2310530918709072,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.8927753266587476,-0.22838537247581875,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.8946208299775337,-0.2248315035394854,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.8957164333961505,-0.221716391047494,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.903270421516267,-0.22450369172500373,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.9039568421723339,-0.21995199966017456,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.9045251752708732,-0.2199702570639473,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.9105330218730091,-0.2130600976852835,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.9138271447678491,-0.20917988238541071,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.9180553496940309,-0.19937747474961354,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.9267189192633659,-0.1973491365577009,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.9249925693176511,-0.19805953038087554,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.9259455114645908,-0.18929266435400627,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.9616,-0.17173333333333335,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.9600826766567627,-0.19295525987167897,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.9652681058495822,-0.2109157381615599,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.9678894089474257,-0.20909981495591598,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.9681779596456478,-0.2084321877108591,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.9682988345799269,-0.20599234649504264,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.9745215941011237,-0.22002282303370788,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.9757267665764399,-0.22492902885059748,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.9785475995846498,-0.23076243289220777,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.9817269874939237,-0.22782712448627868,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.9931473323543808,-0.23174476037912162,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.9950392450833406,-0.20974071787635595,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9884490274612201,-0.22438096081078093,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9906215439062154,-0.2212563592125636,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9840928728094468,-0.23138445178013606,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.9815348466040078,-0.23517024295087782,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9807909855156045,-0.23736219861144997,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-1.0114590273151232,-0.20928270042194094,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-1.0140720024859058,-0.20548674923425223,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-1.0198797452907635,-0.1988640145548135,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-1.0170537815872451,-0.20349069591863925,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-1.0161634103019537,-0.20406305506216696,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.0437391652220296,-0.17877939280792993,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.0532481363152288,-0.16542421015264466,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.0491331399597017,-0.16506875096871335,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-1.04726604854949,-0.16554181142262842,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-1.042517457791921,-0.16735171926102715,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-1.0422205538135407,-0.16596740714569624,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.076427174106349,-0.1465854526053708,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-1.0656725042225974,-0.15674726642368209,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-1.0679557518176546,-0.16231767697042687,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-1.0679494620295549,-0.1642930487968213,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-1.0531881804043546,-0.16856254165740947,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-1.064123358588664,-0.15775323838514008,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-1.0724998333592553,-0.14937676361454882,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.0693095708984244,-0.15286326970511765,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.0690275710381907,-0.15265157405967428,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-1.0597949632271007,-0.16886561176732784,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.056627366916756,-0.17631296891747053,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.0546213796029567,-0.17846854692838482,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.050915089502664,-0.1783142736128759,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.0538080578235847,-0.17704011065006917,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-1.020495985093829,-0.19768421986602192,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.009366795710408,-0.2155475459440217,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-1.0143317409176758,-0.20764359515609376,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-1.0204363620155557,-0.2081745448062223,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.0134750049702888,-0.1955422032737635,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.0375335715712606,-0.1820744456528977,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-1.0368405867862136,-0.18247187021460753,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-1.0321039768940237,-0.1896245278826927,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-1.032701358671521,-0.18735014652339935,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-1.0288798262334322,-0.1875526397446695,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.0202240267599745,-0.1804317686670628,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.0309758832193814,-0.16747642183480993,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.0317679558011048,-0.16063755152152942,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.0317749221525372,-0.16113328362791107,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.0212989514699122,-0.1676772541207889,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.028751537515375,-0.16769899841855562,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.0216321869372336,-0.17455088505292746,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.033080769482717,-0.1504683712906959,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.016348237147922,-0.17219267721532838,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-1.0286307862104784,-0.1354498041507066,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-1.041690165285671,-0.12739143638020042,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-1.0377317528548478,-0.13325517780382962,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-1.028422034670543,-0.14119893254648413,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-1.0354003377646908,-0.1297362837223401,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-1.0378032155454093,-0.12609006123817973,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-1.0492956217847142,-0.1213614361067095,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-1.0572327726532826,-0.11314161692892025,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-1.0721393576483396,-0.105323897659227,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-1.070514216049114,-0.10650063134061914,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-1.0779683090948557,-0.09266333839808986,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-1.0772590950580259,-0.0959925240144304,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-1.0772559252011307,-0.09712981082844098,0.0
2019-06-24,-0.0,-0.0,-0.007955805818616159,1.0,-1.01273355515741,-0.11223445098541081,0.0
2019-06-25,-0.0,-0.0,-0.009620296271071003,1.0,-1.008087859696918,-0.1106759747999319,0.0
2019-06-26,-0.0,-0.0,-0.005655505047271486,1.0,-1.0062317263162388,-0.12226561666346544,0.0
2019-06-27,-0.0,-0.0,-0.02484192476690601,1.0,-1.0158611081341764,-0.10268995820383667,0.0
2019-06-28,-0.0,-0.0,-0.02398749223619113,1.0,-1.0226381957979054,-0.09511469019725428,0.0
2019-07-01,-0.0,-0.0,-0.025752358137445724,1.0,-1.0243834620238275,-0.08876435736744166,0.0
2019-07-02,-0.0,-0.0,-0.02257119017564879,1.0,-1.023063263515971,-0.09381485205708051,0.0
2019-07-03,-0.0,-0.0,-0.024398073836276086,1.0,-1.0236276083467095,-0.09217763509898341,0.0
2019-07-05,-0.0,-0.0,-0.030569648705927686,1.0,-1.0214073170209579,-0.08875473636889088,0.0
2019-07-08,-0.0,-0.0,-0.03453786167810116,1.0,-1.0156176758852857,-0.08047470916606299,0.0
2019-07-09,-0.0,-0.0,-0.033914893617021276,1.0,-1.0137659574468085,-0.07997872340425533,0.0
2019-07-10,-0.0,-0.0,-0.03248398152287289,1.0,-1.0185197011303404,-0.07767630968346212,0.0
2019-07-11,-0.0,-0.0,-0.0345855694692904,1.0,-1.0194224380270893,-0.0756239884146861,0.0
2019-07-12,-0.0,-0.0,-0.03620429261236732,1.0,-1.0237178532683842,-0.0672395822254366,0.0
2019-07-15,-0.0,-0.0,-0.03902096712456939,1.0,-1.0207119465827414,-0.06677157317228766,0.0
2019-07-16,-0.0,-0.0,-0.037085106382978725,1.0,-1.0194255319148937,-0.07117021276595745,0.0
2019-07-17,-0.0,-0.0,-0.038660397029724035,1.0,-1.018659971488755,-0.07036319921700462,0.0
2019-07-18,-0.0,-0.0,-0.050088652482269506,1.0,-0.9998733535967579,-0.06081138129010469,0.0
2019-07-19,-0.0,-0.0,-0.046364172564880346,1.0,-1.0022750252780588,-0.05786568924839906,0.0
2019-07-22,-0.0,-0.0,-0.048409580534786466,1.0,-1.0105394331094495,-0.0531407088243991,0.0
2019-07-23,-0.0,-0.0,-0.04659081295998647,1.0,-1.0118010320615853,-0.05648845275357415,0.0
2019-07-24,-0.0,-0.0,-0.05528785188942429,1.0,-1.0086651449826698,-0.04947586440104827,0.0
2019-07-25,-0.0,-0.0,-0.058396471308275126,1.0,-1.0109744001013021,-0.0410906865331448,0.0
2019-07-26,-0.0,-0.0,-0.056529148170744545,1.0,-1.0112553383964824,-0.03603812088443818,0.0
2019-07-29,-0.0,-0.0,-0.05989167856243177,1.0,-0.9985305231337644,-0.040830464354689726,0.0
2019-07-30,-0.0,-0.0,-0.06324649971661873,1.0,-0.9912676588509415,-0.04458531875144314,0.0
2019-07-31,-0.0,-0.0,-0.061721848686024566,1.0,-1.0058752412666765,-0.053428638089380025,0.0
2019-08-01,-0.0,-0.0,-0.077868505669318,1.0,-0.9857632425114233,-0.051785412083262816,0.0
2019-08-02,-0.0,-0.0,-0.08548085606872073,1.0,-0.9848780795160986,-0.029928800957721633,0.0
2019-08-05,-0.0,-0.0,-0.08278222166236275,1.0,-0.986227456908316,-0.03044235896789906,0.0
2019-08-06,-0.0,-0.0,-0.09168869554357555,1.0,-0.9504818600004162,-0.03927731407280977,0.0
2019-08-07,-0.0,-0.0,-0.09443300684176596,1.0,-0.9453282591968722,-0.03980285732110549,0.0
2019-08-08,-0.0,-0.0,-0.10106128891565766,1.0,-0.9416810317971297,-0.034144011298261646,0.0
2019-08-09,-0.0,-0.0,-0.09794230172681212,1.0,-0.934587943335746,-0.03552890083755558,0.0
2019-08-12,-0.0,-0.0,-0.09912831529372883,1.0,-0.9387341981326943,-0.02774105593654466,0.0
2019-08-13,-0.0,-0.0,-0.0954856812742428,1.0,-0.9426632004621607,-0.025068086159940578,0.0
2019-08-14,-0.0,-0.0,-0.09654988513291762,1.0,-0.9306900229734165,-0.023937479488021003,0.0
2019-08-15,-0.0,-0.0,-0.10714357886228149,1.0,-0.910316257451753,-0.0033747600282914014,0.0
2019-08-16,-0.0,-0.0,-0.1096707652483417,1.0,-0.9107547322439734,-0.0019009868953243812,0.0
2019-08-19,-0.0,-0.0,-0.11005807388288433,1.0,-0.9063961929343443,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.10571871414480967,1.0,-0.9072243805229574,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.11942009169146627,1.0,-0.8913576771495215,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.11399722986129233,1.0,-0.8933697332235984,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.11233162283515073,1.0,-0.8921584348941629,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.11208646841036664,1.0,-0.8784386321111508,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.11261009923877086,1.0,-0.8801562313180025,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.11362912853163548,1.0,-0.876024671707123,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.11560176533736233,1.0,-0.8723907598107431,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.11696092045229121,1.0,-0.8667724657805991,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.12583110052595017,1.0,-0.858886573384936,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.1342531017369727,1.0,-0.8508585607940446,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.11770726714431934,1.0,-0.8506416817573419,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.1252458887402628,1.0,-0.8418837044614053,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.12549914432401596,1.0,-0.8415720833251372,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.1251106521097669,1.0,-0.8420379659683289,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.11021209740769836,1.0,-0.8536724273369993,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.11034767074343824,1.0,-0.8527847032725416,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.10214368368407632,1.0,-0.8591405652421205,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.10374258773208904,1.0,-0.840458831534947,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.10402208355203048,1.0,-0.8399331272720203,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.10968431277319086,1.0,-0.8329868868382709,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.11731218279009628,1.0,-0.8124819081803971,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.1323589040566894,1.0,-0.7984785001255045,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.13844402423493996,1.0,-0.7910894145795546,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.15610159389359943,1.0,-0.7665686104862434,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.15379744406493456,1.0,-0.7650727251794143,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.2052735816084812,1.0,-0.7363985864626615,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.20808619046692986,1.0,-0.7366445615604521,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.22732766687461012,1.0,-0.7221420773549595,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.2292544064888473,1.0,-0.7205194197473093,-0.0,0.0
2019-10-02,-0.0,-0.0,-0.24567385893742527,1.0,-0.7140729417759226,-0.0,0.0
2019-10-03,-0.0,-0.0,-0.24285128725626065,1.0,-0.7090156734916949,-0.0,0.0
2019-10-04,-0.0,-0.0,-0.2571378250914855,1.0,-0.6997710416625899,-0.0,0.0
2019-10-07,-0.0,-0.0,-0.2849873761895514,1.0,-0.6571373082151873,-0.0,0.0
2019-10-08,-0.0,-0.0,-0.2865267775685696,1.0,-0.6545606304714948,-0.0,0.0
