Date,CCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.15805478891955432,-0.43688030256567517,-0.0,-0.5544822651538382,-0.40601042624961664,0.0
2018-10-29,1.0,-0.16482412060301507,-0.43880943177425585,-0.0,-0.5657260662285788,-0.4076278830047674,0.0
2018-10-30,1.0,-0.1378798917568693,-0.44897481265611994,-0.0,-0.5760043713572024,-0.4391392589508743,0.0
2018-10-31,1.0,-0.13751044713748434,-0.4544765984120351,-0.0,-0.5781184705390723,-0.4416788549937318,0.0
2018-11-01,1.0,-0.11859979101358413,-0.47110762800417977,-0.0,-0.5790752351097179,-0.4435475444096134,0.0
2018-11-02,1.0,-0.12247494417614374,-0.45082307732253213,-0.0,-0.5838396427273199,-0.4393207664745287,0.0
2018-11-05,1.0,-0.12014326870668846,-0.4571361831347816,-0.0,-0.5842352513690986,-0.4339328817254535,0.0
2018-11-06,1.0,-0.11715274345032131,-0.4559408902880037,-0.0,-0.5886775762936753,-0.43988864895803526,0.0
2018-11-07,1.0,-0.11664846877762179,-0.45596110851141264,-0.0,-0.5875838402745281,-0.4395050174179795,0.0
2018-11-08,1.0,-0.09634363163183798,-0.4560282408719627,-0.0,-0.5808446494369863,-0.4435311396840939,0.0
2018-11-09,1.0,-0.09641596454613383,-0.45595320914173815,-0.0,-0.5807889515858906,-0.4434309860606529,0.0
2018-11-12,1.0,-0.09580008723093106,-0.44508299766528975,-0.0,-0.5839341149908921,-0.4408240757369731,0.0
2018-11-13,1.0,-0.07991761594792514,-0.4398138730675346,-0.0,-0.5859692839707078,-0.43701688364524,0.0
2018-11-14,1.0,-0.08149241575893312,-0.4395296752519597,-0.0,-0.586989718008755,-0.4370609793342156,0.0
2018-11-15,1.0,-0.08075212806504892,-0.43938508448735863,-0.0,-0.5884639817049929,-0.4323719984754161,0.0
2018-11-16,1.0,-0.07841050204009224,-0.43290504067513114,-0.0,-0.5871157403887579,-0.435870143693454,0.0
2018-11-19,1.0,-0.07553207700513029,-0.4355920150353025,-0.0,-0.5906435719002388,-0.4380047747244375,0.0
2018-11-20,1.0,-0.04223894162795395,-0.4288527570187841,-0.0,-0.5971268430620077,-0.45652393455867507,0.0
2018-11-21,1.0,-0.04114926348599869,-0.42584585993665475,-0.0,-0.5966517520486652,-0.4500276506962948,0.0
2018-11-23,1.0,-0.04230904434289158,-0.4165620448952945,-0.0,-0.6008637573444484,-0.4512378847988751,0.0
2018-11-26,1.0,-0.042752238205411935,-0.41519967810079467,-0.0,-0.6033346745800222,-0.45355095060859074,0.0
2018-11-27,1.0,-0.036312220025526164,-0.41665206837007934,-0.0,-0.5999899897394829,-0.44963587677369304,0.0
2018-11-28,1.0,-0.04033879561676887,-0.405524278676988,-0.0,-0.6105107067457525,-0.4569468181361214,0.0
2018-11-29,1.0,-0.026687246384027485,-0.39776942418282757,-0.0,-0.6068859070427444,-0.4581144663795464,0.0
2018-11-30,1.0,-0.02702702702702703,-0.3989039730975215,-0.0,-0.6093909577780546,-0.4556482750031137,0.0
2018-12-03,1.0,-0.02835675594718055,-0.3999151294276228,-0.0,-0.6108185017847781,-0.45710291804997377,0.0
2018-12-04,1.0,-0.01856797025131648,-0.40814594823928724,-0.0,-0.6105218498090793,-0.45848411490179447,0.0
2018-12-06,1.0,-0.014007174406403282,-0.3547670758193221,-0.0,-0.6290295029161278,-0.44244613094511825,0.0
2018-12-07,1.0,-0.02446205559781142,-0.35763181784724096,-0.0,-0.6336825575974679,-0.4377652918517065,0.0
2018-12-10,1.0,-0.011085450346420323,-0.3567278473319558,-0.0,-0.6344961711437949,-0.4287103439893035,0.0
2018-12-11,1.0,-0.014586118876868847,-0.3556338884161906,-0.0,-0.6351525464932539,-0.4256715692232892,0.0
2018-12-12,1.0,-0.014853892157339428,-0.35564253415665875,-0.0,-0.6350464336072349,-0.4255360529002772,0.0
2018-12-13,1.0,-0.014290575025518884,-0.35206338404705195,-0.0,-0.6400379137704758,-0.42395372575706025,0.0
2018-12-14,1.0,-0.018223788118090146,-0.34153808771716676,-0.0,-0.6460454379783744,-0.4240311019317215,0.0
2018-12-17,1.0,-0.008203862349353856,-0.34023038575093173,-0.0,-0.6389332558927447,-0.43262668796282855,0.0
2018-12-18,1.0,-0.007108199902959728,-0.3426977195536147,-0.0,-0.6427947598253274,-0.4334061135371179,0.0
2018-12-19,1.0,-0.006138541793036516,-0.3431032391119738,-0.0,-0.6433580007278903,-0.43372558534514133,0.0
2018-12-20,1.0,-0.005359988410835869,-0.3340576560915544,-0.0,-0.6454681539427303,-0.4295475397170313,0.0
2018-12-21,1.0,-0.0019933714395504107,-0.3335895095825928,-0.0,-0.6487823622652386,-0.417287093520342,0.0
2018-12-24,1.0,-0.002725124198138234,-0.3394106014566151,-0.0,-0.654222736699947,-0.4152076399942121,0.0
2018-12-26,1.0,-0.002061905104413915,-0.3395430242873241,-0.0,-0.6467189335634994,-0.4092162363039152,0.0
2018-12-27,1.0,-0.0,-0.31983654407472273,-0.0,-0.608849970811442,-0.4063981319322825,0.0
2018-12-28,1.0,-0.0,-0.3210527543806435,-0.0,-0.6076903334188852,-0.40451247112625116,0.0
2018-12-31,1.0,-0.0,-0.32168941780422355,-0.0,-0.607420371018551,-0.40434021701085054,0.0
2019-01-02,1.0,-0.0,-0.32093066629365413,-0.0,-0.605935562083275,-0.40446216254021544,0.0
2019-01-03,1.0,-0.001078799249530957,-0.32481238273921204,-0.0,-0.6320825515947467,-0.387265478424015,0.0
2019-01-04,1.0,-0.0,-0.328867832053586,-0.0,-0.6137419189208112,-0.39127593530468874,0.0
2019-01-07,1.0,-0.0,-0.3101065295252089,-0.0,-0.6080448158692259,-0.3777665534025163,0.0
2019-01-08,1.0,-0.0,-0.3034650288752406,-0.0,-0.6119717664313868,-0.3762489687414061,0.0
2019-01-09,1.0,-0.0,-0.2921984190628938,-0.0,-0.6132661244128766,-0.38574865391224655,0.0
2019-01-10,1.0,-0.0,-0.2896592919337423,-0.0,-0.6215222735313713,-0.38622004732694654,0.0
2019-01-11,1.0,-0.0,-0.2926857274084281,-0.0,-0.6205304857044437,-0.38325869789872546,0.0
2019-01-14,1.0,-0.0,-0.2936905473094067,-0.0,-0.6187675198750057,-0.38525343504434545,0.0
2019-01-15,1.0,-0.0,-0.2920743076816832,-0.0,-0.6158928201468659,-0.39398264312515824,0.0
2019-01-16,1.0,-0.0,-0.2942495082117206,-0.0,-0.5991582414566082,-0.39397959650487213,0.0
2019-01-17,1.0,-0.0,-0.2912969907619135,-0.0,-0.6003384249519802,-0.39501966523369614,0.0
2019-01-18,1.0,-0.0,-0.29109991023959125,-0.0,-0.5999217473359572,-0.4105042693732882,0.0
2019-01-22,1.0,-0.0,-0.22167861080485113,-0.0,-0.7339902609334803,-0.3412807791253215,0.0
2019-01-23,1.0,-0.0,-0.17512113348795552,-0.0,-0.7466185959997244,-0.3746297104278136,0.0
2019-01-24,1.0,-0.0,-0.17066219229089571,-0.0,-0.7555106074884501,-0.37233088928218444,0.0
2019-01-25,1.0,-0.0,-0.1195649685174585,-0.0,-0.8383056668574699,-0.3317687464224384,0.0
2019-01-28,1.0,-0.0,-0.11349326715382141,-0.0,-0.8525207959924629,-0.3318856565099499,0.0
2019-01-29,1.0,-0.0,-0.11032577414527454,-0.0,-0.8496373892022562,-0.34232761597789796,0.0
2019-01-30,1.0,-0.0,-0.1095061756790947,-0.0,-0.8490696230190675,-0.34149090323619385,0.0
2019-01-31,1.0,-0.0,-0.12196299275945295,-0.0,-0.816342949086312,-0.3602804275370647,0.0
2019-02-01,1.0,-0.0,-0.12163216597053288,-0.0,-0.8129159590581538,-0.3603984027172167,0.0
2019-02-04,1.0,-0.0,-0.11624871178289248,-0.0,-0.813649375930379,-0.36026565899461815,0.0
2019-02-05,1.0,-0.0,-0.11508418279693047,-0.0,-0.8103768182338792,-0.3652273508189211,0.0
2019-02-06,1.0,-0.0,-0.12165656103420662,-0.0,-0.8117606681157762,-0.35467337833199863,0.0
2019-02-07,1.0,-0.0,-0.13047856636074429,-0.0,-0.8209781887258828,-0.3372164877669192,0.0
2019-02-08,1.0,-0.0,-0.13803203661327232,-0.0,-0.8327002288329519,-0.3176201372997712,0.0
2019-02-11,1.0,-0.0,-0.1351252262780413,-0.0,-0.8343301024266171,-0.3219678742466946,0.0
2019-02-12,1.0,-0.0,-0.1372868519496018,-0.0,-0.8336584582195397,-0.3240768365731072,0.0
2019-02-13,1.0,-0.0,-0.1480486068040337,-0.0,-0.8309328555348816,-0.3181264787632371,0.0
2019-02-14,1.0,-0.0,-0.17164399427701948,-0.0,-0.7970385846978403,-0.3023187155088229,0.0
2019-02-15,1.0,-0.0,-0.20280892513308416,-0.0,-0.7774606410692038,-0.2849926378978367,0.0
2019-02-19,1.0,-0.0,-0.2018807792440973,-0.0,-0.7654187988149744,-0.27706706167519524,0.0
2019-02-20,1.0,-0.0,-0.20702116675271037,-0.0,-0.7630805144665663,-0.2745168458620457,0.0
2019-02-21,1.0,-0.0,-0.20753912125906468,-0.0,-0.7646887137693362,-0.2729170876271301,0.0
2019-02-22,1.0,-0.0,-0.21923274113372418,-0.0,-0.7429615924745324,-0.26689106350727804,0.0
2019-02-25,1.0,-0.0,-0.2168397028550971,-0.0,-0.7499328738924192,-0.2707643426116531,0.0
2019-02-26,1.0,-0.0,-0.22058955491744436,-0.0,-0.7560346374730796,-0.2667354630294329,0.0
2019-02-27,1.0,-0.0,-0.21942736615357,-0.0,-0.762330027375129,-0.26212807970201496,0.0
2019-02-28,1.0,-0.0,-0.21924173382118567,-0.0,-0.7609149475858044,-0.2645850636377921,0.0
2019-03-01,1.0,-0.0,-0.21476404846693095,-0.0,-0.7676767676767677,-0.2572286053439047,0.0
2019-03-04,1.0,-0.0,-0.2151122451263457,-0.0,-0.7600662503637056,-0.2629870856554533,0.0
2019-03-05,1.0,-0.0,-0.20944309927360777,-0.0,-0.7689444892834724,-0.26356380593668727,0.0
2019-03-06,1.0,-0.0,-0.2094154025409487,-0.0,-0.770127047435524,-0.261153061910417,0.0
2019-03-07,1.0,-0.0,-0.19276839188343614,-0.0,-0.795566282291946,-0.24642442120318228,0.0
2019-03-08,1.0,-0.0,-0.17505386963548214,-0.0,-0.8369545699407434,-0.23255970551265934,0.0
2019-03-11,1.0,-0.0,-0.17222109097490892,-0.0,-0.8271680354759157,-0.2630828751781714,0.0
2019-03-12,1.0,-0.0,-0.15894570519132564,-0.0,-0.8413519888250246,-0.2896333783690948,0.0
2019-03-13,1.0,-0.0,-0.16737249125391274,-0.0,-0.8422942367888051,-0.2919582029092248,0.0
2019-03-14,1.0,-0.0,-0.16616015103375234,-0.0,-0.844568771008887,-0.291637887369342,0.0
2019-03-15,1.0,-0.0,-0.15384083841990095,-0.0,-0.8433721064148335,-0.3061384314177128,0.0
2019-03-18,1.0,-0.0,-0.16239336107301425,-0.0,-0.8451614402938237,-0.3169994653525186,0.0
2019-03-19,1.0,-0.0,-0.16221116741829,-0.0,-0.8346971035380538,-0.3277000325445163,0.0
2019-03-20,1.0,-0.0,-0.16289940002790568,-0.0,-0.8347286172736151,-0.32784521650155807,0.0
2019-03-21,1.0,-0.0,-0.1620181906999465,-0.0,-0.861452929819256,-0.3027053432273372,0.0
2019-03-22,1.0,-0.0,-0.16118259732374302,-0.0,-0.8741271805889633,-0.29996964106396395,0.0
2019-03-25,1.0,-0.0,-0.1213425925925926,-0.0,-0.8921990740740741,-0.30127314814814815,0.0
2019-03-26,1.0,-0.0,-0.1331552242826995,-0.0,-0.8184859233981411,-0.2934309191325042,0.0
2019-03-27,1.0,-0.0,-0.11542424513932444,-0.0,-0.8290923752351941,-0.29542603709345044,0.0
2019-03-28,1.0,-0.0,-0.11098669772024902,-0.0,-0.8200385183858109,-0.30843821382183007,0.0
2019-03-29,1.0,-0.0,-0.11211666405322461,-0.0,-0.8202549226047804,-0.30774400215048947,0.0
2019-04-01,1.0,-0.0,-0.11429147801138656,-0.0,-0.8192271484287443,-0.3079302461110862,0.0
2019-04-02,1.0,-0.0,-0.12490779444307844,-0.0,-0.8327111786664282,-0.27766725529204017,0.0
2019-04-03,1.0,-0.0,-0.12394750985309926,-0.0,-0.8461348978860623,-0.26925833034754565,0.0
2019-04-04,1.0,-0.0,-0.12465142832048832,-0.0,-0.8432031267154118,-0.2278725599982434,0.0
2019-04-05,1.0,-0.0,-0.12049252418645559,-0.0,-0.8473614775725594,-0.2309146877748461,0.0
2019-04-08,1.0,-0.0,-0.12445143119145871,-0.0,-0.8423833540752386,-0.21650182310429905,0.0
2019-04-09,1.0,-0.0,-0.11596708539414366,-0.0,-0.8668315314920996,-0.2056725171794984,0.0
2019-04-10,1.0,-0.0,-0.10388842667600824,-0.0,-0.8835880369575688,-0.20197486535008977,0.0
2019-04-11,1.0,-0.0,-0.09761226725082146,-0.0,-0.8992552026286965,-0.19373493975903613,0.0
2019-04-12,1.0,-0.0,-0.0914626274796678,-0.0,-0.8868712078832997,-0.17324325487327336,0.0
2019-04-15,1.0,-0.0,-0.09250769462559996,-0.0,-0.8839241514388411,-0.17591097910075115,0.0
2019-04-16,1.0,-0.0,-0.09622022782188472,-0.0,-0.8818605453917846,-0.17930186399723855,0.0
2019-04-17,1.0,-0.0,-0.0934559127165243,-0.0,-0.9214318315185499,-0.15850557475386318,0.0
2019-04-18,1.0,-0.0,-0.09699643571242286,-0.0,-0.9118708163087891,-0.16447883160914545,0.0
2019-04-22,1.0,-0.0,-0.1057227472671051,-0.0,-0.9088236575062061,-0.16305910021340533,0.0
2019-04-23,1.0,-0.0,-0.11522150453448163,-0.0,-0.9071355559905178,-0.152432526478328,0.0
2019-04-24,1.0,-0.0,-0.11114974249766402,-0.0,-0.9067124448597319,-0.15515330624307352,0.0
2019-04-25,1.0,-0.0,-0.11004607894279256,-0.0,-0.9083854981742306,-0.15510346026777955,0.0
2019-04-26,1.0,-0.0,-0.11059897814979888,-0.0,-0.9064463528644418,-0.15712577454071094,0.0
2019-04-29,1.0,-0.0,-0.11292457948996203,-0.0,-0.9055887140531742,-0.15186109603906675,0.0
2019-04-30,1.0,-0.0,-0.108354496320896,-0.0,-0.908792950011938,-0.1533936749799223,0.0
2019-05-01,1.0,-0.0,-0.09467274830317977,-0.0,-0.9171777132755724,-0.17057680975971715,0.0
2019-05-02,1.0,-0.0,-0.09938403739460923,-0.0,-0.9114717574592635,-0.17340876326940718,0.0
2019-05-03,1.0,-0.0,-0.10409035409035408,-0.0,-0.9050889586603872,-0.17118001046572476,0.0
2019-05-06,1.0,-0.0,-0.09223565283676358,-0.0,-0.9079385821626919,-0.17774147881955787,0.0
2019-05-07,1.0,-0.0,-0.09244612937664771,-0.0,-0.9087304181101161,-0.17761509466849684,0.0
2019-05-08,1.0,-0.0,-0.09923863389166848,-0.0,-0.8799216880574289,-0.1961496628235806,0.0
2019-05-09,1.0,-0.0,-0.09829041238907256,-0.0,-0.8825039150861319,-0.1942535235775187,0.0
2019-05-10,1.0,-0.0,-0.09933904422315955,-0.0,-0.8826368656781318,-0.19222072444231855,0.0
2019-05-13,1.0,-0.0,-0.09640914036996735,-0.0,-0.8866158868335147,-0.19323177366702937,0.0
2019-05-14,1.0,-0.0,-0.05856332132145092,-0.0,-0.8986470448611441,-0.20063440001726257,0.0
2019-05-15,1.0,-0.0,-0.061205537438178956,-0.0,-0.9054272941278103,-0.1930760425890331,0.0
2019-05-16,1.0,-0.0,-0.06312242120498585,-0.0,-0.9038906050852218,-0.19323410598172433,0.0
2019-05-17,1.0,-0.0,-0.05629783370086911,-0.0,-0.8966575863709084,-0.20901976045315,0.0
2019-05-20,1.0,-0.0,-0.05222332656324273,-0.0,-0.8991616611209542,-0.20928222635149735,0.0
2019-05-21,1.0,-0.0,-0.05898778359511345,-0.0,-0.9069808027923212,-0.2155104712041885,0.0
2019-05-22,1.0,-0.0,-0.05765073264472736,-0.0,-0.9080863887493721,-0.21800275151223986,0.0
2019-05-23,1.0,-0.0,-0.052821364570129814,-0.0,-0.9289304602473885,-0.20365837667730233,0.0
2019-05-24,1.0,-0.0,-0.03063896648044693,-0.0,-0.940664280726257,-0.2109375,0.0
2019-05-28,1.0,-0.0,-0.028346353598393926,-0.0,-0.9420198140793437,-0.2118011609130188,0.0
2019-05-29,1.0,-0.0,-0.02101683090607831,-0.0,-0.9422691200837184,-0.21688323013865876,0.0
2019-05-30,1.0,-0.0,-0.02185043165313511,-0.0,-0.92022450247424,-0.20014566954435423,0.0
2019-05-31,1.0,-0.0,-0.013331615894892767,-0.0,-0.9337068761941564,-0.19975955861832076,0.0
2019-06-03,1.0,-0.0,-0.023426940982129447,-0.006564692253234076,-0.9551198163602429,-0.16021281616716365,0.0
2019-06-04,1.0,-0.0,-0.024906358978774704,-0.0,-0.9407155465621906,-0.18704524906358977,0.0
2019-06-05,1.0,-0.0,-0.014637888053182196,-0.015362325016512902,-0.9453689301770608,-0.15532780772590715,0.0
2019-06-06,1.0,-0.0,-0.0059623028593409405,-0.02645638329700389,-0.9585203231183484,-0.14606573492328073,0.0
2019-06-07,1.0,-0.0,-0.013721173780162006,-0.030498621470858536,-0.9460770693966531,-0.1469576182436043,0.0
2019-06-10,1.0,-0.0,-0.016303535989415505,-0.03068649836751243,-0.9364503531721473,-0.1505089520069994,0.0
2019-06-11,1.0,-0.0,-0.014467975979313145,-0.0511401277968927,-0.9309084692154809,-0.14055521124954587,0.0
2019-06-12,1.0,-0.0,-0.0046218397904198,-0.045536836276117654,-0.9323337096121489,-0.14736640327149583,0.0
2019-06-13,1.0,-0.0,-0.010114157686973222,-0.05042142323695722,-0.9228422063373519,-0.15041075429424944,0.0
2019-06-14,1.0,-0.0,-0.001237887907115721,-0.05425363896358902,-0.9324070516924915,-0.14639091646390917,0.0
2019-06-17,1.0,-0.0,-0.0,-0.05430327868852459,-0.9364540642076502,-0.1437841530054645,0.0
2019-06-18,1.0,-0.0,-0.014906805653861828,-0.049331874825729795,-0.9438474572635824,-0.1367565364734144,0.0
2019-06-19,1.0,-0.0,-0.0025245501807834663,-0.0627072591514944,-0.9396033460987142,-0.13459275582465072,0.0
2019-06-20,1.0,-0.0,-0.0,-0.06587452268703202,-0.9346587878917165,-0.1327090044158116,0.0
2019-06-21,1.0,-0.0,-0.0036476109215017065,-0.06576365187713311,-0.9285196245733789,-0.13517491467576792,0.0
2019-06-24,1.0,-0.0,-0.0,-0.07548697838966796,-0.9029453134989983,-0.15276416180043476,0.0
2019-06-25,1.0,-0.0,-0.0008096475902330933,-0.07551029104700217,-0.9003281203391997,-0.15400349426854731,0.0
2019-06-26,1.0,-0.0,-0.0,-0.07367521367521367,-0.9025854700854701,-0.16049145299145298,0.0
2019-06-27,1.0,-0.0,-0.0017195795627968963,-0.09214796982137867,-0.9177826021537735,-0.13780280721363627,0.0
2019-06-28,1.0,-0.0,-0.0,-0.09331156135186817,-0.9202457942118042,-0.1349934469200524,0.0
2019-07-01,1.0,-0.0,-0.0,-0.09543328039830036,-0.923365809691403,-0.1272157603330615,0.0
2019-07-02,1.0,-0.0,-0.0,-0.09282573726541554,-0.9214584450402145,-0.1305093833780161,0.0
2019-07-03,1.0,-0.0,-0.0,-0.10289104638619202,-0.9318446601941748,-0.12276159654800431,0.0
2019-07-05,1.0,-0.0,-0.0,-0.10682857389353809,-0.9293417306530929,-0.12067552411353637,0.0
2019-07-08,1.0,-0.0,-0.0,-0.10873079161188819,-0.9286191512748119,-0.11786891958878425,0.0
2019-07-09,1.0,-0.0,-0.0,-0.10874328678839956,-0.9218259935553168,-0.11765843179377013,0.0
2019-07-10,1.0,-0.0,-0.0,-0.10069981109393784,-0.9343551433968744,-0.11160484286450284,0.0
2019-07-11,1.0,-0.0,-0.0,-0.1015202267456841,-0.935218586275015,-0.11047410461221335,0.0
2019-07-12,1.0,-0.0,-0.0,-0.10359817508823277,-0.9456184901437549,-0.10280192820865973,0.0
2019-07-15,1.0,-0.0,-0.0,-0.11226337803458238,-0.955780259583459,-0.08798671898581346,0.0
2019-07-16,1.0,-0.0,-0.0,-0.1311531915810336,-0.9487709774014952,-0.0743876429910166,0.0
2019-07-17,1.0,-0.0,-0.0,-0.13200766135106634,-0.9462414186411863,-0.07381582628532075,0.0
2019-07-18,1.0,-0.0,-0.0,-0.12756342665318154,-0.9524219405650836,-0.07189429967076241,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1211443604077606,-0.9970185246081333,-0.07412035514633344,0.0
2019-07-22,1.0,-0.0,-0.0,-0.12556142234296605,-0.9991455425804614,-0.06618758626733563,0.0
2019-07-23,1.0,-0.0,-0.0,-0.13027799632835038,-0.9945362356849375,-0.06069149401171431,0.0
2019-07-24,1.0,-0.0,-0.0,-0.12919308987535535,-0.9961513229827247,-0.061403892411983386,0.0
2019-07-25,1.0,-0.0,-0.0,-0.13006228827450553,-0.9873237897497541,-0.0681674133974429,0.0
2019-07-26,1.0,-0.0,-0.0,-0.12794576093828344,-0.9880316539861786,-0.06404918140001307,0.0
2019-07-29,1.0,-0.0,-0.0,-0.1306166920897799,-0.9826541730224451,-0.06585312704292874,0.0
2019-07-30,1.0,-0.0,-0.0,-0.1332141455544412,-0.9776086861727641,-0.06944141629965553,0.0
2019-07-31,1.0,-0.0,-0.0,-0.1341805433829974,-0.983501314636284,-0.0733786152497809,0.0
2019-08-01,1.0,-0.0,-0.014602050407677007,-0.13596519990381883,-0.9730036942313158,-0.06234288587229764,0.0
2019-08-02,1.0,-0.0,-0.0072300736113234745,-0.1455844127476464,-0.9744872326947861,-0.05701055022826064,0.0
2019-08-05,1.0,-0.0,-0.003688265205909954,-0.1419872984002968,-0.9859453089194911,-0.050784574758298597,0.0
2019-08-06,1.0,-0.0,-0.006820634578027196,-0.14627671055471617,-0.9504640621627456,-0.05486725663716815,0.0
2019-08-07,1.0,-0.0,-0.019542637500269928,-0.1478546286898875,-0.9436394653307132,-0.04837072707249131,0.0
2019-08-08,1.0,-0.0,-0.025146236698396256,-0.15698590515659738,-0.9382891925144078,-0.03803233395929116,0.0
2019-08-09,1.0,-0.0,-0.022748815165876776,-0.15588108573890563,-0.9370960792761741,-0.03849633778543731,0.0
2019-08-12,1.0,-0.0,-0.019965576592082618,-0.15972461273666094,-0.9433519793459553,-0.028442340791738383,0.0
2019-08-13,1.0,-0.0,-0.005582034436858602,-0.1582292069217227,-0.9505131177809266,-0.03261196272918545,0.0
2019-08-14,1.0,-0.0,-0.012385154867728251,-0.15719127709918781,-0.9420391805759842,-0.020080578116006904,0.0
2019-08-15,1.0,-0.0,-0.019725702675245513,-0.1650016931933627,-0.9240179478496444,-0.007746359634270234,0.0
2019-08-16,1.0,-0.0,-0.010222118108056306,-0.17185936069169666,-0.9429478033094107,-0.004599953148625338,0.0
2019-08-19,1.0,-0.0,-0.0005518880940756936,-0.1744815435885462,-0.9476130839931227,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.17552830348807602,-0.9461724518373928,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.18769080732700136,-0.9324118046132972,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.18519460158054196,-0.9335155405834868,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.18335308056872038,-0.9324432972241029,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.18434242811903614,-0.9128410544638551,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.1853193717277487,-0.9089214659685865,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.18013256145649803,-0.9173798137427636,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1820752345844504,-0.9124497319034853,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.18543890060775672,-0.9030721998287421,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.20037992651970607,-0.8871075484301937,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.20796117723345953,-0.8838036270838999,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.20398737748427412,-0.8858331069361142,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.21399133909332443,-0.8780151042865213,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.21487430459697995,-0.876563349646547,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.25895847287340923,-0.8341426657736101,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.30537988025971835,-0.8027025887511594,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.3109151743439742,-0.7934176469350391,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.3127183934660885,-0.792278870037469,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.3184483157164772,-0.7829449219324606,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.31873397503257533,-0.7829010970535076,-0.0,0.0
