Date,GMHI,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-09,1.0,-0.0,-0.002169327209347556,-0.1908559117906674,-0.2379228317948565,-0.06512469891234422,0.0
2020-01-10,1.0,-0.0,-0.0022886375875067312,-0.1906450068808712,-0.23767426554179383,-0.06523365045174416,0.0
2020-01-13,1.0,-0.0,-0.002231641379723516,-0.19452723650905387,-0.23652403133284408,-0.06446298321026855,0.0
2020-01-14,1.0,-0.0,-0.0026534742523049246,-0.19560752567273818,-0.2370137171126602,-0.06387826999475302,0.0
2020-01-15,1.0,-0.0,-0.005209506222882794,-0.19620471708027445,-0.2326412346679878,-0.06725817832425048,0.0
2020-01-16,1.0,-0.0,-0.006867120467625359,-0.19839516747058558,-0.23231002719800445,-0.06507986596342545,0.0
2020-01-17,1.0,-0.0,-0.004021367264870056,-0.19790228677750435,-0.23214392893583816,-0.06642758537902886,0.0
2020-01-21,1.0,-0.0,-0.0021183257714611943,-0.20006910850034557,-0.23318109431807937,-0.06700519816111294,0.0
2020-01-22,1.0,-0.0,-0.0,-0.20431723889122724,-0.2318110757020023,-0.06708856953881306,0.0
2020-01-23,1.0,-0.0,-0.0,-0.204338088294978,-0.231665338884964,-0.06716070166999864,0.0
2020-01-24,1.0,-0.0,-0.0,-0.2042786054692785,-0.23179036937925643,-0.06730610219943772,0.0
2020-01-27,1.0,-0.0,-0.0,-0.2038408491244903,-0.22860698009114894,-0.0667126409210842,0.0
2020-01-28,1.0,-0.0,-0.004687151253626962,-0.20680008927907148,-0.21965627557473402,-0.056841008853507916,0.0
2020-01-29,1.0,-0.0,-0.005536999925777481,-0.2062346916054331,-0.2167000668002672,-0.055963779410673195,0.0
2020-01-30,1.0,-0.0,-0.005275280481462218,-0.2079203506947024,-0.2134779701315105,-0.05932090051266809,0.0
2020-01-31,1.0,-0.0,-0.004937316895438931,-0.2093600820903291,-0.21362818434632602,-0.05923293130883512,0.0
2020-02-03,1.0,-0.0,-0.001575707595794186,-0.2039436868612494,-0.20905369186817072,-0.05806556121697641,0.0
2020-02-04,1.0,-0.0,-0.0,-0.2016203737740593,-0.20844300019115117,-0.0603155464717905,0.0
2020-02-05,1.0,-0.0,-0.0,-0.20118525021949077,-0.20545800409716125,-0.056643254316652035,0.0
2020-02-06,1.0,-0.0,-0.0,-0.2033139798470246,-0.2044400895037805,-0.054726004358190625,0.0
2020-02-07,1.0,-0.0,-0.0,-0.20298904698536183,-0.20429054004650277,-0.055072167059064384,0.0
2020-02-10,1.0,-0.0,-0.0,-0.20258859964355624,-0.20413708475764747,-0.054109328892394885,0.0
2020-02-11,1.0,-0.0,-0.0,-0.20038226411240312,-0.2030376865726083,-0.055588788864733944,0.0
2020-02-12,1.0,-0.0,-0.0,-0.20047858059997667,-0.2037031633010389,-0.054890860277810205,0.0
2020-02-13,1.0,-0.0,-0.0,-0.20129207256606196,-0.20286705944117134,-0.054162048649594584,0.0
2020-02-14,1.0,-0.0,-0.0,-0.19769018767225163,-0.20556454788048473,-0.05496011782376015,0.0
2020-02-18,1.0,-0.0,-0.0,-0.1979581419091373,-0.20565886385181945,-0.05485305914096113,0.0
2020-02-19,1.0,-0.0,-0.0,-0.19791286579581113,-0.2056629935050719,-0.05597314456688317,0.0
2020-02-20,1.0,-0.0,-0.0,-0.19773780122462703,-0.2071636294553479,-0.05646728726124889,0.0
2020-02-21,1.0,-0.0,-0.0,-0.19691705835985168,-0.20623011123113302,-0.05657898578226725,0.0
2020-02-24,1.0,-0.0,-0.0,-0.19471496264426288,-0.2033198639495334,-0.055481263990232274,0.0
2020-02-25,1.0,-0.0,-0.005206958256329021,-0.20594619965384728,-0.1947109038106134,-0.06088474287893455,0.0
2020-02-26,1.0,-0.0,-0.0,-0.1949146469062191,-0.19193338015450986,-0.046453295876392096,0.0
2020-02-27,1.0,-0.0,-0.0,-0.19547136260647602,-0.19144176441907823,-0.047093240026385985,0.0
2020-02-28,1.0,-0.0,-0.019560822586266992,-0.1746392471244336,-0.15754618333914255,-0.04246775880097595,0.0
2020-03-02,1.0,-0.0,-0.011897473004564178,-0.17161582990092397,-0.16407380607814762,-0.04393020149170656,0.0
2020-03-03,1.0,-0.0,-0.028298564074776482,-0.14153345976700082,-0.148184773774045,-0.03662963966404769,0.0
2020-03-04,1.0,-0.0,-0.035794844253490866,-0.14346133190118152,-0.13611707841031148,-0.02725563909774436,0.0
2020-03-05,1.0,-0.0,-0.05155223054937239,-0.12269009391093608,-0.12374379305348841,-0.01913781067660656,0.0
2020-03-06,1.0,-0.0,-0.05180032947206025,-0.12338205684700468,-0.1150537353241116,-0.01719268885809168,0.0
2020-03-09,1.0,-0.0,-0.04937371422619203,-0.12230150256503736,-0.11404650920548944,-0.01632769979948439,0.0
2020-03-10,1.0,-0.0033025614354440258,-0.027759719152255884,-0.1419321284618385,-0.116629827070602,-0.010609803666623327,0.0
2020-03-11,1.0,-0.0,-0.053740914374768474,-0.13971104837576484,-0.08395181584762976,-0.0,0.0
2020-03-12,1.0,-0.0,-0.04300237505811981,-0.12759968332558402,-0.08605501589655302,-0.0,0.0
2020-03-13,1.0,-0.016096804219671114,-0.023257834315854795,-0.12111697176543593,-0.08059571827489917,-0.0,0.0
2020-03-16,1.0,-0.0,-0.03911570819827366,-0.11485838462565708,-0.060057544524165056,-0.0,0.0
2020-03-17,1.0,-0.056559700323320375,-0.09172613197738182,-0.18510447378541212,-0.09094275662664332,-0.0,0.0
2020-03-18,1.0,-0.05780767912238601,-0.0915466803793852,-0.18712147183179065,-0.09194663467032338,-0.0,0.0
2020-03-19,1.0,-0.052812022341899634,-0.09701012813736554,-0.18909189606159732,-0.08959616016456437,-0.0,0.0
2020-03-20,1.0,-0.05479706643411629,-0.07948648300904945,-0.1994596062845788,-0.0958555519021001,-0.0,0.0
2020-03-23,1.0,-0.05637279239662387,-0.10616355769912761,-0.16489112703028583,-0.09111284488261578,-0.0,0.0
2020-03-24,1.0,-0.061572510853219076,-0.10996509945237351,-0.15698152824674402,-0.09020230967851771,-0.0,0.0
2020-03-25,1.0,-0.06421473096432669,-0.10917609984658126,-0.12190570966538126,-0.08685436275932605,-0.0,0.0
2020-03-26,1.0,-0.05770646662499132,-0.10967562686670836,-0.13156907689101896,-0.09022713065221921,-0.0,0.0
2020-03-27,1.0,-0.05638752007467091,-0.10563737938039613,-0.12249323981167556,-0.08810893168435067,-0.0,0.0
2020-03-30,1.0,-0.05438935217516329,-0.10510892932944446,-0.1231154746744444,-0.08671897465390462,-0.0,0.0
2020-03-31,1.0,-0.051193467336683424,-0.10812213240113612,-0.12240550578981867,-0.08380216298885733,-0.0,0.0
2020-04-01,1.0,-0.057841848748699416,-0.12265210010404688,-0.0998576200646186,-0.08868627128853843,-0.0,0.0
2020-04-02,1.0,-0.06190650853812609,-0.10889676814606511,-0.09687410848922036,-0.0908016464930513,-0.0,0.0
2020-04-03,1.0,-0.061165522667462495,-0.11185870479394451,-0.09785941018475813,-0.08562359260967471,-0.0,0.0
2020-04-06,1.0,-0.06102113679866418,-0.11290607224793993,-0.09829901035798162,-0.08532098882749821,-0.0,0.0
2020-04-07,1.0,-0.05302827460640463,-0.10477133983078077,-0.09459676555638857,-0.08637678055049802,-0.0,0.0
2020-04-08,1.0,-0.052911256859858126,-0.10614375585597643,-0.09312006424842727,-0.0863338241199304,-0.0,0.0
2020-04-09,1.0,-0.05270062244829664,-0.10679338732347234,-0.09348771835887826,-0.08561675925306204,-0.0,0.0
2020-04-13,1.0,-0.05569159541300362,-0.1004777006141865,-0.09541969411103528,-0.08650796836738789,-0.0,0.0
2020-04-14,1.0,-0.056416432490298415,-0.09847450822962667,-0.09706945002007225,-0.08619028502609394,-0.0,0.0
2020-04-15,1.0,-0.05159757627525825,-0.10251448095454181,-0.09354563168993406,-0.0869924992659424,-0.0,0.0
2020-04-16,1.0,-0.05202350652292685,-0.09984941966605812,-0.09365297229588368,-0.0870434284343643,-0.0,0.0
2020-04-17,1.0,-0.05299161255050471,-0.0997693118024349,-0.09423546197645113,-0.086461403064286,-0.0,0.0
2020-04-20,1.0,-0.055871577965763,-0.09477119829481115,-0.0964897089189369,-0.08504629321254911,-0.0,0.0
2020-04-21,1.0,-0.05707771689132435,-0.09555617775288988,-0.09663613455461782,-0.08400997293441595,-0.0,0.0
2020-04-22,1.0,-0.05427067549246351,-0.09768189914134566,-0.0941329717946673,-0.08310072573570461,-0.0,0.0
2020-04-23,1.0,-0.061520549228483865,-0.09157822892549819,-0.09877815398204035,-0.0863857179181778,-0.0,0.0
2020-04-24,1.0,-0.06131627203490784,-0.0912850851949512,-0.09930264619667786,-0.08660036674652995,-0.0,0.0
2020-04-27,1.0,-0.06529352566252936,-0.09219724924521971,-0.09580677624958069,-0.08853404897685341,-0.0,0.0
2020-04-28,1.0,-0.06794866637164582,-0.0872457121401081,-0.09590859717584584,-0.08991430985235548,-0.0,0.0
2020-04-29,1.0,-0.07054971890136726,-0.08407465550322692,-0.09703605308000912,-0.09009915603322197,-0.0,0.0
2020-04-30,1.0,-0.07034220532319392,-0.069030150484657,-0.10240721897927489,-0.0970518931076956,-0.0,0.0
2020-05-01,1.0,-0.07666260690338209,-0.06314493354925921,-0.10015123733554612,-0.09843810645502363,-0.0,0.0
2020-05-04,1.0,-0.07543670016146896,-0.05971682880286107,-0.10111160041101193,-0.09817580100617852,-0.0,0.0
2020-05-05,1.0,-0.07556991084298756,-0.0602744114035556,-0.09979445838449628,-0.09903368746996957,-0.0,0.0
2020-05-06,1.0,-0.07520913663593548,-0.06066630198396285,-0.09875785513201958,-0.09957172019052447,-0.0,0.0
2020-05-07,1.0,-0.07636635553953185,-0.0615577721694775,-0.09787819305906076,-0.0994939176648106,-0.0,0.0
2020-05-08,1.0,-0.07571146350579315,-0.0614688451065193,-0.09857707298841369,-0.09905761119120081,-0.0,0.0
2020-05-11,1.0,-0.07703595011005136,-0.057480157406789835,-0.09991329287000598,-0.09952644567464816,-0.0,0.0
2020-05-12,1.0,-0.077232029675887,-0.05751037455132567,-0.10004937085518327,-0.09955566230335054,-0.0,0.0
2020-05-13,1.0,-0.0766054923687505,-0.055283275177796125,-0.10060464001278534,-0.09932610606504541,-0.0,0.0
2020-05-14,1.0,-0.07736305834153609,-0.049668786081034345,-0.10370055069302189,-0.09943068450876585,-0.0,0.0
2020-05-15,1.0,-0.08084421629385323,-0.04836822086868633,-0.1038247732531851,-0.09685613213820252,-0.0,0.0
2020-05-18,1.0,-0.08322567756542584,-0.049130984883798356,-0.10153825664247186,-0.0979290137843777,-0.0,0.0
2020-05-19,1.0,-0.08450160942778856,-0.04016918943364103,-0.1093878853981006,-0.09604692612593439,-0.0,0.0
2020-05-20,1.0,-0.08471376532213035,-0.038926852615065545,-0.10997367651360047,-0.09585471562657874,-0.0,0.0
2020-05-21,1.0,-0.08512617437178585,-0.036450374071465584,-0.1118094959669382,-0.09546463263923033,-0.0,0.0
2020-05-22,1.0,-0.08349040324935622,-0.03776314741564681,-0.11180280867556876,-0.09429504366986116,-0.0,0.0
2020-05-26,1.0,-0.08355562633541691,-0.03755756393412164,-0.11115977226579607,-0.09486270918766838,-0.0,0.0
2020-05-27,1.0,-0.08497252528470176,-0.03411111995965066,-0.11564598762974171,-0.09255129940803271,-0.0,0.0
2020-05-28,1.0,-0.08613551315056131,-0.03244512858621513,-0.11625839326946043,-0.09216008917434114,-0.0,0.0
2020-05-29,1.0,-0.08609666808149405,-0.03319980899830221,-0.11613964346349745,-0.09096455857385399,-0.0,0.0
2020-06-01,1.0,-0.0860056762420095,-0.03387178058937429,-0.11506326092146098,-0.09128405082093313,-0.0,0.0
2020-06-02,1.0,-0.08692132087492037,-0.035132193671692506,-0.11424930983223615,-0.09094287534508388,-0.0,0.0
2020-06-03,1.0,-0.08700440528634362,-0.034937105249190595,-0.11413937689082321,-0.09082585850007961,-0.0,0.0
2020-06-04,1.0,-0.08711518046709128,-0.03423566878980892,-0.11479564755838641,-0.09081740976645435,-0.0,0.0
2020-06-05,1.0,-0.08567523817105857,-0.03551999575405355,-0.11523764031526151,-0.09042539075975904,-0.0,0.0
2020-06-08,1.0,-0.08641323012707053,-0.037856973027236944,-0.11505032626211925,-0.0815787388053787,-0.0,0.0
2020-06-09,1.0,-0.08238580218448201,-0.03960526489150054,-0.11463919155720101,-0.08091015691906349,-0.0,0.0
2020-06-10,1.0,-0.07995735607675906,-0.039616731159019716,-0.11712601016083603,-0.07947037300271131,-0.0,0.0
2020-06-11,1.0,-0.0826528999631249,-0.03638782068166254,-0.1252172996891956,-0.07270979297265975,-0.0,0.0
2020-06-12,1.0,-0.08308953374976936,-0.03210247489523207,-0.12880525025697792,-0.07383832793020742,-0.0,0.0
2020-06-15,1.0,-0.08412757082134276,-0.03483644428017003,-0.12635636402038175,-0.07474192781899305,-0.0,0.0
2020-06-16,1.0,-0.08470684490426107,-0.03363728737513031,-0.12541733197851648,-0.07586534528035471,-0.0,0.0
2020-06-17,1.0,-0.08422024398285526,-0.03291790306627102,-0.1258160237388724,-0.07588526211671613,-0.0,0.0
2020-06-18,1.0,-0.08628631006585633,-0.028744506473452905,-0.12851882646395058,-0.07621649443718574,-0.0,0.0
2020-06-19,1.0,-0.08622646988937878,-0.02879055891438076,-0.1286400718113895,-0.07641840694880798,-0.0,0.0
2020-06-22,1.0,-0.08651916781075088,-0.028844122927447462,-0.12737617488647165,-0.07735769352624354,-0.0,0.0
2020-06-23,1.0,-0.08595224581919934,-0.028430764357272018,-0.12734448213507912,-0.07816480340007656,-0.0,0.0
2020-06-24,1.0,-0.08729068723258149,-0.027692673392847707,-0.1264856584438223,-0.07911626432835032,-0.0,0.0
2020-06-25,1.0,-0.08619485124500745,-0.026626945942027073,-0.12762479733203275,-0.07770586451893545,-0.0,0.0
2020-06-26,1.0,-0.08665225757136456,-0.025382851419383748,-0.12724373336144865,-0.07862621576741612,-0.0,0.0
2020-06-29,1.0,-0.08639763986934992,-0.025168580760720684,-0.1272784743441155,-0.07817932778421663,-0.0,0.0
2020-06-30,1.0,-0.08657227527164965,-0.024748106684227857,-0.12740204148831083,-0.0783536384590056,-0.0,0.0
2020-07-01,1.0,-0.08662714097496707,-0.02472990777338603,-0.128300395256917,-0.07785243741765481,-0.0,0.0
2020-07-02,1.0,-0.08338383705304207,-0.029551263471318277,-0.1268082527469632,-0.07773181207346315,-0.0,0.0
2020-07-06,1.0,-0.08300259300418056,-0.0286818013441287,-0.13076149653384134,-0.08051542572895168,-0.0,0.0
2020-07-07,1.0,-0.08046159336955229,-0.031288416544394654,-0.1289870589945936,-0.08112252316558935,-0.0,0.0
2020-07-08,1.0,-0.08025425520668147,-0.03196690982133418,-0.12879268421609052,-0.08049212390316102,-0.0,0.0
2020-07-09,1.0,-0.07926208819526119,-0.03245543324567547,-0.12840775441703117,-0.08135001916139177,-0.0,0.0
2020-07-10,1.0,-0.0839442136184402,-0.0272712837748432,-0.1326514409717628,-0.07933945536824834,-0.0,0.0
2020-07-13,1.0,-0.08202581926514399,-0.028626282687851706,-0.1328037073816617,-0.08059582919563059,-0.0,0.0
2020-07-14,1.0,-0.08914539283403108,-0.01916295777810061,-0.13414070444670426,-0.07823663809611854,-0.0,0.0
2020-07-15,1.0,-0.0882802011214363,-0.02115197304340959,-0.13005765130176114,-0.07674994076921052,-0.0,0.0
2020-07-16,1.0,-0.08862810178599652,-0.02121858700806069,-0.12984036668247195,-0.0774063537221432,-0.0,0.0
2020-07-17,1.0,-0.08774819167577966,-0.021212400690391178,-0.13025204548149513,-0.07831460230042556,-0.0,0.0
2020-07-20,1.0,-0.09040834701551824,-0.0209337429161591,-0.13251416768179652,-0.08022615327577988,-0.0,0.0
2020-07-21,1.0,-0.08221789728720658,-0.02642623558538878,-0.12900663303809032,-0.08629569315910024,-0.0,0.0
2020-07-22,1.0,-0.08095156144508135,-0.027839923747997722,-0.12801334410039847,-0.08700141648684785,-0.0,0.0
2020-07-23,1.0,-0.08200023856542657,-0.027779618560390185,-0.1282156631456177,-0.08738121429802123,-0.0,0.0
2020-07-24,1.0,-0.08715809609840987,-0.024243792924797745,-0.1297076132151919,-0.08731750733955922,-0.0,0.0
2020-07-27,1.0,-0.09017985420103229,-0.02180333102751024,-0.12733464587878465,-0.09096472090672057,-0.0,0.0
2020-07-28,1.0,-0.09060782304324101,-0.021214581364707136,-0.1265554919680051,-0.09252432223804517,-0.0,0.0
2020-07-29,1.0,-0.09350777783717326,-0.021208638477575238,-0.1270647351258887,-0.09461698829315231,-0.0,0.0
2020-07-30,1.0,-0.09407800612389523,-0.01708807444945112,-0.12829426787361775,-0.09763467889662918,-0.0,0.0
2020-07-31,1.0,-0.09119180708033404,-0.018377769734990147,-0.12907333681854133,-0.10182169139823864,-0.0,0.0
2020-08-03,1.0,-0.08243742030736192,-0.025783504462787734,-0.1338567881350245,-0.1001006643849406,-0.0,0.0
2020-08-04,1.0,-0.08237236713159979,-0.025493012578700784,-0.13364030554026662,-0.10093836839349722,-0.0,0.0
2020-08-05,1.0,-0.08310952355374121,-0.025017457162808187,-0.1336010098297255,-0.10111725841972391,-0.0,0.0
2020-08-06,1.0,-0.08361708140990269,-0.029904579895831934,-0.13147517596866884,-0.1008438421059715,-0.0,0.0
2020-08-07,1.0,-0.08738953001270236,-0.02963433420718359,-0.13096943325856059,-0.10332153185049052,-0.0,0.0
2020-08-10,1.0,-0.08687130827352228,-0.030209642755768214,-0.13105713474717165,-0.10351026587188948,-0.0,0.0
2020-08-11,1.0,-0.08781865859263063,-0.027722959638831066,-0.13319456083912304,-0.10295747614284556,-0.0,0.0
2020-08-12,1.0,-0.08593349001809979,-0.029581003322797634,-0.12863008887808303,-0.10657265580679147,-0.0,0.0
2020-08-13,1.0,-0.08486427385500046,-0.03288203771445541,-0.12425252757042778,-0.10782500708664607,-0.0,0.0
2020-08-14,1.0,-0.08513539051321509,-0.03290947868578062,-0.12425420480008639,-0.10755649145541427,-0.0,0.0
2020-08-17,1.0,-0.08660576741169157,-0.03329639739466501,-0.12419934596362261,-0.10721331855895785,-0.0,0.0
2020-08-18,1.0,-0.08669262173195989,-0.03309270824884419,-0.1207045718766053,-0.11134993376051046,-0.0,0.0
2020-08-19,1.0,-0.08426068827335986,-0.037892941272033145,-0.11963555627758374,-0.11201364633254812,-0.0,0.0
2020-08-20,1.0,-0.08429559637746883,-0.03776854245915177,-0.11964099578995817,-0.11199252751418012,-0.0,0.0
2020-08-21,1.0,-0.08962942853264559,-0.03131532509841184,-0.1273517035428261,-0.10909461110356997,-0.0,0.0
2020-08-24,1.0,-0.08933322473801378,-0.03166911006135636,-0.12810175381441058,-0.10832383124287343,-0.0,0.0
2020-08-25,1.0,-0.10665947847799562,-0.03643276679056834,-0.11413614051017222,-0.16149306245211814,-0.0,0.0
2020-08-26,1.0,-0.10613154012030418,-0.03647429349676541,-0.11443082510498241,-0.16163034842810126,-0.0,0.0
2020-08-27,1.0,-0.09672699377787879,-0.047163110492371506,-0.11211182771258915,-0.16457368525726623,-0.0,0.0
2020-08-28,1.0,-0.09916614491433776,-0.046189310717741475,-0.11360919801923841,-0.16399624338323182,-0.0,0.0
2020-08-31,1.0,-0.09917343594128546,-0.04678637594413567,-0.11376656690893544,-0.16536981616075247,-0.0,0.0
2020-09-01,1.0,-0.09877845403879869,-0.048847584702880684,-0.10888435936542326,-0.1688641190472797,-0.0,0.0
2020-09-02,1.0,-0.11093632742596547,-0.04921203024880217,-0.11171563816890841,-0.17128961496276626,-0.0,0.0
2020-09-03,1.0,-0.11391980884666938,-0.04614196631505332,-0.11016084853429688,-0.18675330730229034,-0.0,0.0
2020-09-04,1.0,-0.127490274666981,-0.03944654013910173,-0.12109513143934929,-0.18550335966049747,-0.0,0.0
2020-09-08,1.0,-0.12002913761577,-0.044747052789629385,-0.12135222322981551,-0.20046976972363864,-0.0,0.0
2020-09-09,1.0,-0.11671461193985587,-0.04866692369287346,-0.11545419496426347,-0.20200777009994364,-0.0,0.0
2020-09-10,1.0,-0.12172161718633447,-0.04587498135163359,-0.12227360883186633,-0.20198418618529018,-0.0,0.0
2020-09-11,1.0,-0.11882531917432289,-0.04869645627013483,-0.12307600524997017,-0.20088593246629283,-0.0,0.0
2020-09-14,1.0,-0.11802094834531944,-0.04753662976336128,-0.12301930709319327,-0.20347050222315058,-0.0,0.0
2020-09-15,1.0,-0.11756994982597298,-0.05638174448914403,-0.13360153083517906,-0.19917431330892435,-0.0,0.0
2020-09-16,1.0,-0.12116483083589642,-0.052802230269238346,-0.14169482280571508,-0.1994818260329389,-0.0,0.0
2020-09-17,1.0,-0.14514333426106318,-0.033645669047839936,-0.1570801249342858,-0.21034728020533752,-0.0,0.0
2020-09-18,1.0,-0.14721598389220167,-0.03257182684116782,-0.15811972430883606,-0.21093471695190896,-0.0,0.0
2020-09-21,1.0,-0.1536640448563196,-0.028097500194688887,-0.15447395062689823,-0.22127560158866133,-0.0,0.0
2020-09-22,1.0,-0.15666765435179264,-0.023673252966954137,-0.15850786769177985,-0.22065405548711073,-0.0,0.0
2020-09-23,1.0,-0.14953300270655046,-0.024656205510098717,-0.1660382671819021,-0.22423692485802343,-0.0,0.0
2020-09-24,1.0,-0.14925956621682904,-0.0240973275578977,-0.16555380068492082,-0.22483541572190338,-0.0,0.0
2020-09-25,1.0,-0.1494240246084309,-0.026130763677453785,-0.16770771210646912,-0.22615273549075615,-0.0,0.0
2020-09-28,1.0,-0.14842512895285578,-0.026386341188090873,-0.16543593120423938,-0.2275527961996143,-0.0,0.0
2020-09-29,1.0,-0.15013134920010696,-0.029368737317330227,-0.16422582624152524,-0.22931839989932515,-0.0,0.0
2020-09-30,1.0,-0.15063189537134675,-0.02831331937864933,-0.16838477155762602,-0.22650655502919465,-0.0,0.0
2020-10-01,1.0,-0.1544474393530997,-0.03234501347708895,-0.16779768511178053,-0.2309338829871571,-0.0,0.0
2020-10-02,1.0,-0.15566749013442843,-0.023356540152074175,-0.16816388077897912,-0.25697006641214026,-0.0,0.0
2020-10-05,1.0,-0.15195858443390178,-0.027743941530965505,-0.16434799333247851,-0.2587190665469932,-0.0,0.0
2020-10-06,1.0,-0.15387942080984113,-0.023273321373654537,-0.16281714505381856,-0.2617728088159918,-0.0,0.0
2020-10-07,1.0,-0.15609951845906903,-0.02027287319422151,-0.16385232744783307,-0.26491171749598713,-0.0,0.0
2020-10-08,1.0,-0.15607909803858674,-0.018908472727855917,-0.16416210928102898,-0.26462239186566805,-0.0,0.0
2020-10-09,1.0,-0.15701525089404558,-0.018329938900203666,-0.16460060618695577,-0.2637394358291772,-0.0,0.0
2020-10-12,1.0,-0.15703976908274533,-0.01864977549711353,-0.16425593329057087,-0.26364656831302113,-0.0,0.0
2020-10-13,1.0,-0.15417027139607165,-0.02013842160915121,-0.16487231247396586,-0.262904931269826,-0.0,0.0
2020-10-14,1.0,-0.15402980291619933,-0.019836564653100467,-0.16458900817176736,-0.26383592373017145,-0.0,0.0
2020-10-15,1.0,-0.15347272290314828,-0.01961067051189618,-0.1648321717535849,-0.26426339822158135,-0.0,0.0
2020-10-16,1.0,-0.15456381648552467,-0.018819531275047287,-0.1649834888269052,-0.26465967747106534,-0.0,0.0
2020-10-19,1.0,-0.15311012453320086,-0.018319362749026333,-0.16700591412498197,-0.26432452358437647,-0.0,0.0
2020-10-20,1.0,-0.15356111645813283,-0.017452678857876165,-0.16758100737888995,-0.26551170997754253,-0.0,0.0
2020-10-21,1.0,-0.15330188679245282,-0.01750417147991272,-0.16896098061866258,-0.26464831215505075,-0.0,0.0
2020-10-22,1.0,-0.15332531087043724,-0.01760128359406338,-0.16893702366626553,-0.26462896109105494,-0.0,0.0
2020-10-23,1.0,-0.15534011749221535,-0.014975442200892426,-0.17041186478764725,-0.26435748451093066,-0.0,0.0
2020-10-26,1.0,-0.15525737123412997,-0.014894948878866186,-0.17045728135081778,-0.264449544965732,-0.0,0.0
2020-10-27,1.0,-0.15438759640205874,-0.01382096875050105,-0.17059757251198512,-0.2645384726386506,-0.0,0.0
2020-10-28,1.0,-0.15414709230547227,-0.013804935144061954,-0.1708380766085716,-0.2645705398515288,-0.0,0.0
