Date,FIS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.25021245320287555,-0.36992122005558237,-0.16775764257332504,-0.33480327981809416,-0.17409678678885598,0.0
2018-10-29,1.0,-0.24702728709876967,-0.37173230691685566,-0.16541801269273948,-0.3331042225124292,-0.1738263798199189,0.0
2018-10-30,1.0,-0.25703909715677936,-0.3727676006159928,-0.17068517709793826,-0.3331417932746455,-0.16484703610913187,0.0
2018-10-31,1.0,-0.25654462510235115,-0.39728623230787224,-0.1650953327874605,-0.3438998713299801,-0.1766288454790034,0.0
2018-11-01,1.0,-0.250356549998831,-0.40574220850576326,-0.15805101587524256,-0.3456080054242361,-0.1782749994154918,0.0
2018-11-02,1.0,-0.25776317935099125,-0.38595755585063013,-0.15256132504018452,-0.3560696065413377,-0.177184522561558,0.0
2018-11-05,1.0,-0.2568354371419256,-0.3882574875401742,-0.15259210955330943,-0.35616470259443855,-0.17508966416693839,0.0
2018-11-06,1.0,-0.2573478038101449,-0.3885369602682939,-0.15242908379523964,-0.355838651078299,-0.17478690204480882,0.0
2018-11-07,1.0,-0.25714884500745155,-0.388459388971684,-0.15273379284649777,-0.3556026453055142,-0.17466933681073024,0.0
2018-11-08,1.0,-0.2549844309150904,-0.38859971185574194,-0.15071803690105498,-0.354858948738207,-0.17458288794906354,0.0
2018-11-09,1.0,-0.2540667410299312,-0.3885480572597137,-0.1513060048336122,-0.3554796430563302,-0.17445157092396357,0.0
2018-11-12,1.0,-0.25434999189082735,-0.37874470007645794,-0.15090011816222978,-0.3601631102152406,-0.17274854614119228,0.0
2018-11-13,1.0,-0.2497637214448722,-0.3776768631428506,-0.14649270417924898,-0.3620709527212374,-0.16915239390516587,0.0
2018-11-14,1.0,-0.24918675741146612,-0.3789364401891798,-0.14615295881877957,-0.3627177298419656,-0.17010035759603184,0.0
2018-11-15,1.0,-0.24937201852833407,-0.37930080888622586,-0.14555343027677276,-0.3641370727997604,-0.16613278639411888,0.0
2018-11-16,1.0,-0.25028867026927165,-0.3823610918664265,-0.14620571798069373,-0.3649715948455037,-0.16553507921112187,0.0
2018-11-19,1.0,-0.2502197344682426,-0.38509043808113985,-0.14074570939538328,-0.3689688670953416,-0.1679696535134385,0.0
2018-11-20,1.0,-0.25428008803428703,-0.38704969303834125,-0.14351905478976024,-0.36881732885439594,-0.163025599443994,0.0
2018-11-21,1.0,-0.2549580957218387,-0.38526539376168817,-0.14508346223997412,-0.3677417865306028,-0.15572691801537644,0.0
2018-11-23,1.0,-0.2548820460735885,-0.38412354000277,-0.14551498084114306,-0.3679423849314436,-0.15583306403213149,0.0
2018-11-26,1.0,-0.2547883878709558,-0.38602483038722485,-0.14501315364379008,-0.3670328148797711,-0.15479761849817694,0.0
2018-11-27,1.0,-0.2536533726094861,-0.387821324189354,-0.14070374887809817,-0.3662347824085794,-0.1529238487561273,0.0
2018-11-28,1.0,-0.25344688686845435,-0.3898031994475774,-0.14024628841063413,-0.36551962251122105,-0.15274484981010472,0.0
2018-11-29,1.0,-0.25465022473205023,-0.3904575314048634,-0.14129307364296415,-0.3655180361876224,-0.15304828857900196,0.0
2018-11-30,1.0,-0.25356316520129574,-0.3927348449791763,-0.14116149930587693,-0.36665895418787603,-0.1596251735307728,0.0
2018-12-03,1.0,-0.25396604508767046,-0.3931255218480379,-0.14393728546247334,-0.3674737916318768,-0.16082196864273124,0.0
2018-12-04,1.0,-0.25150532654006486,-0.3937471051412691,-0.14509031959240387,-0.36600277906438167,-0.1595414543770264,0.0
2018-12-06,1.0,-0.24471071550838755,-0.37158507360492987,-0.16085815360036518,-0.36165696679219445,-0.14351249572064365,0.0
2018-12-07,1.0,-0.2438306129437279,-0.37217212646958114,-0.15977628124643306,-0.3623787238899669,-0.14468667960278508,0.0
2018-12-10,1.0,-0.23374297115907855,-0.37538545256666067,-0.15760475240341013,-0.3647968438236895,-0.13583801922728098,0.0
2018-12-11,1.0,-0.23810063720265764,-0.37291095036168626,-0.16093335449783444,-0.36581328374793076,-0.12986689040567814,0.0
2018-12-12,1.0,-0.23819674361649054,-0.3728286997142728,-0.1610503877726881,-0.3657989024445553,-0.12977912830513857,0.0
2018-12-13,1.0,-0.23804557306427843,-0.37233873710463666,-0.16136492461172203,-0.365899557873257,-0.12966783811359256,0.0
2018-12-14,1.0,-0.2380563680475251,-0.37212888012153367,-0.16150828741808948,-0.36580277985624565,-0.12990046028614835,0.0
2018-12-17,1.0,-0.23438525053726952,-0.372423933944124,-0.15833050559891415,-0.3621309806582966,-0.134916864608076,0.0
2018-12-18,1.0,-0.23378970674619312,-0.3717861822782522,-0.15767475486873617,-0.36229723012968235,-0.13374903980841354,0.0
2018-12-19,1.0,-0.23057275891686635,-0.37290357578771305,-0.15790425387640705,-0.36417883459156464,-0.13473622349803355,0.0
2018-12-20,1.0,-0.22499437063724387,-0.36467011934249044,-0.1671245215041657,-0.3642422877730241,-0.13071380319747805,0.0
2018-12-21,1.0,-0.2246986326016553,-0.36483447283195397,-0.1668990644116589,-0.36481198272759985,-0.12776628283555236,0.0
2018-12-24,1.0,-0.21541630286341146,-0.3558107775315109,-0.17187185170259925,-0.36190028432623633,-0.1338124342355654,0.0
2018-12-26,1.0,-0.2164911654470819,-0.3573085846867749,-0.17109137961806173,-0.3567731572371943,-0.12928341959664466,0.0
2018-12-27,1.0,-0.20183767899826757,-0.3467687112124734,-0.17284708668669546,-0.3362864849455055,-0.13517247428784457,0.0
2018-12-28,1.0,-0.2026905435951456,-0.3459521144688042,-0.17295411152807955,-0.33684464634494254,-0.13617310773147234,0.0
2018-12-31,1.0,-0.20284861519554054,-0.34571829873151033,-0.17291401483562305,-0.33683009261291313,-0.13632971952771802,0.0
2019-01-02,1.0,-0.2029437609841828,-0.3460676625659051,-0.17438488576449915,-0.3375659050966608,-0.1358523725834798,0.0
2019-01-03,1.0,-0.2045489472875365,-0.3422468111264792,-0.18566818151880393,-0.3403806889284068,-0.12259325122395662,0.0
2019-01-04,1.0,-0.20713375236253354,-0.34180915124609906,-0.1853544899125313,-0.3422486923651708,-0.12115950947211111,0.0
2019-01-07,1.0,-0.20262852894224673,-0.336854075094579,-0.1906230182160117,-0.3400905333595749,-0.11659996938485426,0.0
2019-01-08,1.0,-0.20308371006136844,-0.331171242001354,-0.19218589617593743,-0.3424184847889231,-0.11504946602895891,0.0
2019-01-09,1.0,-0.20225626254691453,-0.32746355939600247,-0.19195688225538973,-0.3426726019027669,-0.11772278956096709,0.0
2019-01-10,1.0,-0.20321567258606396,-0.32483965268990794,-0.1919586369387844,-0.3450194162048955,-0.11656267725467952,0.0
2019-01-11,1.0,-0.20450973544049592,-0.3268794202392386,-0.18968829127739456,-0.3456299659477866,-0.1161267790098664,0.0
2019-01-14,1.0,-0.20671806407932383,-0.326948697228471,-0.18994474414135018,-0.3460589250223863,-0.11437744337912507,0.0
2019-01-15,1.0,-0.20120231719313583,-0.3224614711990381,-0.19422887747294784,-0.3451524756804022,-0.12298611870149742,0.0
2019-01-16,1.0,-0.1997596941561988,-0.321398143091207,-0.19486619333697433,-0.3443801201529219,-0.12419442927362097,0.0
2019-01-17,1.0,-0.20048504446240906,-0.31634949419913044,-0.19958924162642838,-0.3442504752124801,-0.12421071030610238,0.0
2019-01-18,1.0,-0.19796831804818113,-0.314186669006977,-0.20038176313133527,-0.34494712361226904,-0.13657905129667822,0.0
2019-01-22,1.0,-0.161500249463112,-0.33848890431462725,-0.19651185492093104,-0.4420703269051389,-0.030673116553504413,0.0
2019-01-23,1.0,-0.1555142369143623,-0.2948781700646445,-0.22742308607009276,-0.4283830238038614,-0.055801785830108315,0.0
2019-01-24,1.0,-0.16559423043703575,-0.28469942995335984,-0.22508205216790467,-0.4351571946795647,-0.04875626187597167,0.0
2019-01-25,1.0,-0.12257884214373241,-0.2825633639314659,-0.23713911043274505,-0.5074918846873187,-0.0,0.0
2019-01-28,1.0,-0.11668166430989417,-0.28169859022153665,-0.24135492993958094,-0.5027852765993915,-0.0,0.0
2019-01-29,1.0,-0.11759909010922981,-0.27219468228931953,-0.24725852486104852,-0.5089165003540849,-0.0,0.0
2019-01-30,1.0,-0.11979066126160907,-0.27220470583188555,-0.2463161958689917,-0.5065525598953307,-0.0,0.0
2019-01-31,1.0,-0.10863635387357976,-0.28194334070748944,-0.25915505058098326,-0.49805622973002,-0.0,0.0
2019-02-01,1.0,-0.09787545472157048,-0.2842198161740965,-0.2609079363712681,-0.5095034117571088,-0.0,0.0
2019-02-04,1.0,-0.08638986750815915,-0.28460890051224413,-0.2692199623922018,-0.5211489830764908,-0.0,0.0
2019-02-05,1.0,-0.09694540727902945,-0.2904896013864818,-0.2555675909878683,-0.5233752166377816,-0.0,0.0
2019-02-06,1.0,-0.10254909611132787,-0.2880088438028352,-0.251506481120215,-0.5255343130879612,-0.0,0.0
2019-02-07,1.0,-0.10182858133287112,-0.29018979114307997,-0.25103995146893143,-0.5235072363289713,-0.0,0.0
2019-02-08,1.0,-0.10180912143863069,-0.290174412306359,-0.25072039865670026,-0.5239085689524429,-0.0,0.0
2019-02-11,1.0,-0.10070709699809127,-0.2849210480652438,-0.252147319104633,-0.5312337324310255,-0.0,0.0
2019-02-12,1.0,-0.10363368311508109,-0.28260775301361546,-0.2531870609660914,-0.5286401873211344,-0.0,0.0
2019-02-13,1.0,-0.0839099969534752,-0.2877660268964617,-0.2700961831396614,-0.5343169256212734,-0.0,0.0
2019-02-14,1.0,-0.08569314150142568,-0.2860283394641186,-0.2713797531724093,-0.533530679320027,-0.0,0.0
2019-02-15,1.0,-0.08589651494372973,-0.28326694094342497,-0.2715775267202159,-0.5360804545157709,-0.0,0.0
2019-02-19,1.0,-0.07822929576239862,-0.29365338203639685,-0.2727154132150545,-0.5295371034722675,-0.0,0.0
2019-02-20,1.0,-0.07896395123965146,-0.3057734512505161,-0.27078942222029073,-0.5173942330675126,-0.0,0.0
2019-02-21,1.0,-0.08015757285568155,-0.3048947700611574,-0.275426034343918,-0.5159422813241343,-0.0,0.0
2019-02-22,1.0,-0.07641275503545483,-0.3068908513507635,-0.27933179623265325,-0.5125070692130335,-0.0,0.0
2019-02-25,1.0,-0.06848330392733451,-0.30547387222548955,-0.28312531311943195,-0.5211396458210809,-0.0,0.0
2019-02-26,1.0,-0.06659987803815663,-0.30433835699973866,-0.28556494468159244,-0.5213868803902779,-0.0,0.0
2019-02-27,1.0,-0.0677364570632294,-0.3026040759449573,-0.2859693433199791,-0.521011147883644,-0.0,0.0
2019-02-28,1.0,-0.06655628417681532,-0.30411102154637154,-0.285222544171151,-0.5227119234875057,-0.0,0.0
2019-03-01,1.0,-0.06075530083462267,-0.3034278367364728,-0.2927063130597746,-0.5222820283728126,-0.0,0.0
2019-03-04,1.0,-0.0598750244943282,-0.299200940582203,-0.29563021184872307,-0.5225674410503168,-0.0,0.0
2019-03-05,1.0,-0.06634378340641839,-0.29844885136461813,-0.2904640356044244,-0.5264087963871982,-0.0,0.0
2019-03-06,1.0,-0.06622155309724859,-0.3012371538914708,-0.28576727542493074,-0.5287032794396805,-0.0,0.0
2019-03-07,1.0,-0.06706466794491894,-0.29035210040090637,-0.28913195049677537,-0.5322903956771832,-0.0,0.0
2019-03-08,1.0,-0.05484377042750686,-0.2890356037826295,-0.2920861114742668,-0.5429685797707761,-0.0,0.0
2019-03-11,1.0,-0.05877229275090913,-0.2893974696775036,-0.2905515754632754,-0.5388585240511291,-0.0,0.0
2019-03-12,1.0,-0.04826711009977245,-0.27612462804130933,-0.3120077017328899,-0.5515928583931384,-0.0,0.0
2019-03-13,1.0,-0.05301004077695445,-0.27741482878063756,-0.3185863989126146,-0.5432981102293156,-0.0,0.0
2019-03-14,1.0,-0.056571140836744964,-0.2730039188212886,-0.32329180988243533,-0.5363968737001117,-0.0,0.0
2019-03-15,1.0,-0.05816476363716058,-0.26890793135944246,-0.3260426483157641,-0.5384952552105021,-0.0,0.0
2019-03-18,1.0,-0.0478803102414948,-0.27152741054115986,-0.34353516657852984,-0.5351665785298784,-0.005310241494799929,0.0
2019-03-19,1.0,-0.038758148270909294,-0.27068832173240526,-0.3490664015025964,-0.5389680698265384,-0.012219644238205723,0.0
2019-03-20,1.0,-0.032935592618878635,-0.28382274662881474,-0.34350603264726753,-0.547263129879347,-0.010335344215755856,0.0
2019-03-21,1.0,-0.04341188184533687,-0.28005310321938265,-0.3411881845336873,-0.5479588450049784,-0.0,0.0
2019-03-22,1.0,-0.04898160388984741,-0.28205875103632166,-0.33074906450962377,-0.5558717425888996,-0.023034349862197222,0.0
2019-03-25,1.0,-0.027792588643028526,-0.2233626588465298,-0.3882075890873545,-0.5559184217541989,-0.026348529281080602,0.0
2019-03-26,1.0,-0.016763407364245534,-0.21220949777010825,-0.39566571793550126,-0.5588175970955379,-0.0576410210439031,0.0
2019-03-27,1.0,-0.012250392640789769,-0.21397801211577294,-0.3963428315010097,-0.5620821180166031,-0.05900830154812654,0.0
2019-03-28,1.0,-0.000583679425300258,-0.21171848692333595,-0.41124705354136265,-0.5555954652598496,-0.0657986305982714,0.0
2019-03-29,1.0,-0.0,-0.21638018200202225,-0.4106729580945961,-0.5567913717559825,-0.06309403437815976,0.0
2019-04-01,1.0,-0.003558638708079011,-0.2113335885943377,-0.4083425302371675,-0.5565665893375977,-0.07252415594945832,0.0
2019-04-02,1.0,-0.008995030245789203,-0.2125075895567699,-0.4230137848838517,-0.5481571431783939,-0.056106501158110146,0.0
2019-04-03,1.0,-0.012388982574480047,-0.21238898257448005,-0.4211804384485666,-0.5485328836424959,-0.05394041596402474,0.0
2019-04-04,1.0,-0.01516583412087665,-0.21326672967013188,-0.4173304531749246,-0.5455875073129022,-0.058750731290220966,0.0
2019-04-05,1.0,-0.016483022262199234,-0.21158084101641556,-0.4245333932988532,-0.543377557904205,-0.05273217899707668,0.0
2019-04-08,1.0,-0.01720338220743006,-0.20416929027615363,-0.42601421246739224,-0.54682018530179,-0.054578573356121256,0.0
2019-04-09,1.0,-0.02586090479405807,-0.19745667341886114,-0.4270762997974342,-0.5502138194913347,-0.05014629754670268,0.0
2019-04-10,1.0,-0.024572289292057285,-0.18700119151997482,-0.4327915289674243,-0.5497853015894427,-0.05400058451923293,0.0
2019-04-11,1.0,-0.0324963405021957,-0.16326990203805877,-0.43909469654318206,-0.5655219006868596,-0.05161580903051458,0.0
2019-04-12,1.0,-0.03315763391449295,-0.1618461954318151,-0.4369284137496058,-0.5672162904897058,-0.053385592647655085,0.0
2019-04-15,1.0,-0.027928679304826093,-0.1638753014899804,-0.43935261366454026,-0.566102382616144,-0.05687171742217613,0.0
2019-04-16,1.0,-0.028483873101258845,-0.14493264842699355,-0.42930840626997946,-0.5474327035428471,-0.054498555964637665,0.0
2019-04-17,1.0,-0.024789564144374422,-0.1505883389890265,-0.4405711515578864,-0.5502401833325988,-0.037327574809395796,0.0
2019-04-18,1.0,-0.02561220216447354,-0.1521082677599242,-0.431748550772554,-0.5485463642575327,-0.046154863453018585,0.0
2019-04-22,1.0,-0.027064584436209634,-0.1544247397211929,-0.4294379742368096,-0.5480412916887242,-0.04678401270513499,0.0
2019-04-23,1.0,-0.036413762681958534,-0.14541243934715484,-0.4212174680194089,-0.5551610057344507,-0.04730921923246581,0.0
2019-04-24,1.0,-0.04004052506387103,-0.13602325786274339,-0.41894987225795083,-0.556779138401903,-0.050678354330014976,0.0
2019-04-25,1.0,-0.040245355456511187,-0.12867922863068706,-0.41856052248356207,-0.5620007943162261,-0.0569480605445479,0.0
2019-04-26,1.0,-0.04034983104750547,-0.13134123986837165,-0.41374588661410366,-0.5600388701163895,-0.06307559795931889,0.0
2019-04-29,1.0,-0.04142247384833138,-0.12099431629696795,-0.4076342968352611,-0.5639029568525111,-0.07758144060862066,0.0
2019-04-30,1.0,-0.040385040938260675,-0.12179685771188314,-0.40564284133657885,-0.5648373533967691,-0.08019473334808586,0.0
2019-05-01,1.0,-0.0,-0.0935292264770733,-0.44876929307474234,-0.5859019934302299,-0.12172073977410791,0.0
2019-05-02,1.0,-0.0,-0.09475815523059616,-0.4479865016872891,-0.5818897637795275,-0.1251068616422947,0.0
2019-05-03,1.0,-0.0,-0.11929816638063409,-0.44397525065486404,-0.5734125191942914,-0.12146599223195735,0.0
2019-05-06,1.0,-0.0,-0.10019619782152764,-0.45166091604086334,-0.5735967345466026,-0.1296935254718896,0.0
2019-05-07,1.0,-0.0,-0.09789452305192607,-0.453478663146255,-0.5741655947464626,-0.13113533274659805,0.0
2019-05-08,1.0,-0.0,-0.09694567078115146,-0.45659518875574373,-0.5538111541580323,-0.14508063789530587,0.0
2019-05-09,1.0,-0.0,-0.09614215255725965,-0.45760421593135603,-0.5553003175461118,-0.1430533972929757,0.0
2019-05-10,1.0,-0.0,-0.09613782231730661,-0.4577412453552528,-0.5553428667942799,-0.1427767143339714,0.0
2019-05-13,1.0,-0.0,-0.09606160913328379,-0.4576099439302844,-0.5557206872480804,-0.14238104888648698,0.0
2019-05-14,1.0,-0.0,-0.08007065715627305,-0.48346488384052944,-0.5337969277552936,-0.13865348925608748,0.0
2019-05-15,1.0,-0.0,-0.08447074116407809,-0.4812523812725521,-0.5378874470517044,-0.1375647145834734,0.0
2019-05-16,1.0,-0.0,-0.08486043281509027,-0.48140597697029436,-0.5358887046910704,-0.1380662216049106,0.0
2019-05-17,1.0,-0.0,-0.08133037096882785,-0.48659081218160194,-0.5369734509302274,-0.13932090037927244,0.0
2019-05-20,1.0,-0.0,-0.0782259511844939,-0.4895010768126346,-0.5362302584350322,-0.13942480258435033,0.0
2019-05-21,1.0,-0.0,-0.07504707253653725,-0.48901640814130726,-0.5386443109477271,-0.13884156729131175,0.0
2019-05-22,1.0,-0.0,-0.07973206084638304,-0.4840603087125031,-0.5378273629500191,-0.1386741940542599,0.0
2019-05-23,1.0,-0.0,-0.0730812262251063,-0.48174088162899975,-0.5449317520698143,-0.13786081897516222,0.0
2019-05-24,1.0,-0.0,-0.06379368091995087,-0.488645751925868,-0.5423021100815004,-0.13812660489003012,0.0
2019-05-28,1.0,-0.0,-0.04894807520143241,-0.4912712623097583,-0.5510519247985677,-0.14684422560429725,0.0
2019-05-29,1.0,-0.0,-0.05042523270608719,-0.49277885667090787,-0.5529810933279761,-0.1360298220942432,0.0
2019-05-30,1.0,-0.0,-0.049177767365062366,-0.4927148180377981,-0.5521788607001807,-0.13722471383626747,0.0
2019-05-31,1.0,-0.0,-0.047622234118486796,-0.4911447180585296,-0.551191113490364,-0.14059154175588867,0.0
2019-06-03,1.0,-0.0,-0.05217429949114504,-0.5068773192898252,-0.5497189076283804,-0.1133257782814479,0.0
2019-06-04,1.0,-0.002325581395348837,-0.04769677996422182,-0.523412343470483,-0.5941413237924866,-0.06855992844364937,0.0
2019-06-05,1.0,-0.005225738443941059,-0.04364500863480387,-0.5223495637741943,-0.5915849911409156,-0.07997846906048849,0.0
2019-06-06,1.0,-0.004146587470581643,-0.05067802308640592,-0.52385968844559,-0.5843998655160821,-0.07831446822817438,0.0
2019-06-07,1.0,-0.0030934074555602877,-0.06404250072851987,-0.5243998117056331,-0.5736477550379951,-0.07641613055076103,0.0
2019-06-10,1.0,-0.0,-0.06659351978324637,-0.5283817371638416,-0.5659105667390671,-0.0783044850981885,0.0
2019-06-11,1.0,-0.0,-0.06522567770577815,-0.5425009529361645,-0.5621874929931164,-0.07231103836408888,0.0
2019-06-12,1.0,-0.0,-0.07034804240155981,-0.5455054794827547,-0.557607404585285,-0.06761390376728446,0.0
2019-06-13,1.0,-0.0,-0.06904446589302148,-0.5428834369598886,-0.5571816569773966,-0.0755314134362865,0.0
2019-06-14,1.0,-0.0,-0.0672830917007047,-0.545334171192603,-0.558575340006284,-0.07307329772431438,0.0
2019-06-17,1.0,-0.0,-0.06329398033846569,-0.5454953539525071,-0.5635857610988912,-0.07209229249898999,0.0
2019-06-18,1.0,-0.0,-0.06295165851250056,-0.5450199739665156,-0.5640737914628126,-0.0722204766820773,0.0
2019-06-19,1.0,-0.0,-0.05704479687745351,-0.5500572018214854,-0.5623948495928576,-0.07373426949909151,0.0
2019-06-20,1.0,-0.0,-0.05754992147184205,-0.5495624859771147,-0.5623962306484183,-0.0741754543414853,0.0
2019-06-21,1.0,-0.0,-0.06040689980036339,-0.5485296426728876,-0.5579282654045445,-0.07624324263699783,0.0
2019-06-24,1.0,-0.0,-0.05563169838452378,-0.5546992607904374,-0.5477565326802525,-0.08872761588064798,0.0
2019-06-25,1.0,-0.0,-0.059494610832339506,-0.5512927251862019,-0.5485250106883283,-0.09086204180824013,0.0
2019-06-26,1.0,-0.0,-0.058367861646550175,-0.5450819672131147,-0.5347685101783463,-0.11360565663844353,0.0
2019-06-27,1.0,-0.0,-0.05427824362095393,-0.5475610855648725,-0.533495627085024,-0.11874492832025967,0.0
2019-06-28,1.0,-0.0,-0.04515751047816485,-0.5486952994727117,-0.5402451665239533,-0.11924827617287846,0.0
2019-07-01,1.0,-0.0,-0.04569740965349325,-0.5485492706900827,-0.5375476249520933,-0.12261875239533783,0.0
2019-07-02,1.0,-0.0,-0.04392455894960069,-0.5494743491404593,-0.5405405405405406,-0.12205026395343592,0.0
2019-07-03,1.0,-0.0,-0.04538277619885415,-0.5480443903099201,-0.5400144358731448,-0.12214102043578291,0.0
2019-07-05,1.0,-0.0,-0.041756009479742694,-0.5502990633111386,-0.5416092991761652,-0.12343979234849341,0.0
2019-07-08,1.0,-0.0,-0.04365787038082124,-0.5483193751551954,-0.5410957357953904,-0.1243368924806429,0.0
2019-07-09,1.0,-0.0,-0.04054419926898606,-0.5493885654979468,-0.5409277559676909,-0.12535535400027073,0.0
2019-07-10,1.0,-0.0,-0.02811689044341645,-0.5458422655985558,-0.5542141487081125,-0.12839896197675732,0.0
2019-07-11,1.0,-0.0,-0.027404681821260074,-0.5487031309961851,-0.5540982866430394,-0.12718120047856613,0.0
2019-07-12,1.0,-0.0,-0.02475102188297464,-0.5486100133239991,-0.5540976942706805,-0.13084618685214877,0.0
2019-07-15,1.0,-0.0,-0.02237692690203879,-0.5450250892816781,-0.5529135210885584,-0.1399801093983093,0.0
2019-07-16,1.0,-0.0,-0.016029259041856685,-0.5315618368176277,-0.5549961620083984,-0.1550548607034813,0.0
2019-07-17,1.0,-0.0,-0.03365049373551971,-0.5259239264907664,-0.5485525339091707,-0.14123760037789324,0.0
2019-07-18,1.0,-0.0,-0.034633883220209466,-0.5312851170944397,-0.5456466040364993,-0.13592843978963456,0.0
2019-07-19,1.0,-0.0,-0.03560750814881421,-0.5346970889063729,-0.5416657300213555,-0.13597841969203103,0.0
2019-07-22,1.0,-0.0,-0.0416647939233224,-0.538473639264686,-0.5414625376421413,-0.1256910422940357,0.0
2019-07-23,1.0,-0.0011242523721725053,-0.04018077978144534,-0.5398435040697935,-0.5422718891936862,-0.1250618338804695,0.0
2019-07-24,1.0,-0.0012582290426225086,-0.040645291751859255,-0.5447682387040241,-0.5394432336486396,-0.12072258296447749,0.0
2019-07-25,1.0,-0.004783399582294684,-0.02670170001572009,-0.5481147117608749,-0.5550090951963889,-0.1111410541444901,0.0
2019-07-26,1.0,-0.0,-0.005199072719497648,-0.55483783844613,-0.5712903153203844,-0.11935360446535077,0.0
2019-07-29,1.0,-0.00042963096960926193,-0.014765738060781476,-0.5517818379160636,-0.5811776410998553,-0.11308339363241678,0.0
2019-07-30,1.0,-0.0018549937789842778,-0.009682162651283792,-0.5516796742449949,-0.5802963465671305,-0.11867435810428685,0.0
2019-07-31,1.0,-0.002775755369493993,-0.0,-0.5512832180560611,-0.5918274481252276,-0.12930014561339642,0.0
2019-08-01,1.0,-0.007476423133734803,-0.0,-0.5470514714237018,-0.5913873423474606,-0.1265538007044654,0.0
2019-08-02,1.0,-0.0,-0.0,-0.5417693220184323,-0.5997810019162332,-0.1396797153024911,0.0
2019-08-05,1.0,-0.0,-0.0,-0.5421310541310541,-0.6005242165242165,-0.13654700854700855,0.0
2019-08-06,1.0,-0.0009546539379474941,-0.0,-0.5420615979088532,-0.5887259915899534,-0.1412433231048983,0.0
2019-08-07,1.0,-0.0,-0.0,-0.5511921137093077,-0.6038285190279689,-0.13748280605226962,0.0
2019-08-08,1.0,-0.0010372487553014936,-0.0,-0.5545823345011986,-0.6114466162640605,-0.13790798451041858,0.0
2019-08-09,1.0,-0.0,-0.0,-0.5530844342331993,-0.6030097645031591,-0.14143595634692704,0.0
2019-08-12,1.0,-0.0,-0.0,-0.5608787475322529,-0.603989715807355,-0.13071025205454295,0.0
2019-08-13,1.0,-0.0,-0.0,-0.5605445316105214,-0.6092985694508538,-0.1374942316566682,0.0
