Date,BOH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-27,1.0,-0.0,-0.5377041843812934,-0.0,-0.2803535466547326,-0.41957932423360933,0.0
2018-11-28,1.0,-0.0,-0.5477354260089686,-0.0,-0.27679372197309415,-0.41762331838565026,0.0
2018-11-29,1.0,-0.0,-0.5376640711902113,-0.0,-0.26976640711902117,-0.4172636262513904,0.0
2018-11-30,1.0,-0.0,-0.5377291332977399,-0.0,-0.2695319451859762,-0.41733404520377293,0.0
2018-12-03,1.0,-0.0,-0.538454683183317,-0.0,-0.2709651546208003,-0.4185455841725336,0.0
2018-12-04,1.0,-0.0,-0.5422665272245834,-0.0,-0.26599319107273983,-0.4168799092143032,0.0
2018-12-06,1.0,-0.0,-0.5296356595969375,-0.0,-0.26027457537622106,-0.4102349731584969,0.0
2018-12-07,1.0,-0.0,-0.5297740821399503,-0.0,-0.2602564948635034,-0.4097758419674872,0.0
2018-12-10,1.0,-0.0,-0.5307262569832403,-0.0,-0.2541026536312849,-0.3974336592178771,0.0
2018-12-11,1.0,-0.0,-0.5337814169366845,-0.0,-0.2482704264821788,-0.4072817234433838,0.0
2018-12-12,1.0,-0.0,-0.5374320368046842,-0.0,-0.24957626185916482,-0.41422879658367995,0.0
2018-12-13,1.0,-0.0,-0.5361040218252222,-0.0,-0.2505500308017249,-0.4134691542726393,0.0
2018-12-14,1.0,-0.0,-0.544654670547764,-0.0,-0.24653788480197583,-0.41395430890006174,0.0
2018-12-17,1.0,-0.0,-0.5442633781105484,-0.0,-0.24283197533582912,-0.41508478308742564,0.0
2018-12-18,1.0,-0.0,-0.5375550347184194,-0.0,-0.23724618316430465,-0.4156353361224892,0.0
2018-12-19,1.0,-0.0,-0.5395734024559014,-0.0,-0.24016431254530674,-0.41697603409265643,0.0
2018-12-20,1.0,-0.0,-0.5396176664469348,-0.0,-0.24062843331136013,-0.41707317073170735,0.0
2018-12-21,1.0,-0.0,-0.5397190629588237,-0.0,-0.23897179672605348,-0.4127276313194399,0.0
2018-12-24,1.0,-0.0,-0.5327977996551047,-0.0,-0.23341555521599613,-0.41666848573486714,0.0
2018-12-26,1.0,-0.0,-0.5332984201798028,-0.0,-0.23201972593174477,-0.4167539495504931,0.0
2018-12-27,1.0,-0.0,-0.5241477579395065,-0.0,-0.2193700209417302,-0.41542347632720916,0.0
2018-12-28,1.0,-0.0,-0.526714427517155,-0.0,-0.21788010875663547,-0.41327521470804024,0.0
2018-12-31,1.0,-0.0,-0.529213628708382,-0.0,-0.21742885520576932,-0.4125318478213931,0.0
2019-01-02,1.0,-0.0,-0.5291095520777118,-0.0,-0.2169886670264436,-0.4125634106853751,0.0
2019-01-03,1.0,-0.0,-0.5302768166089966,-0.0,-0.21247837370242217,-0.41985294117647065,0.0
2019-01-04,1.0,-0.0,-0.5359320792121878,-0.0,-0.19352683862348355,-0.42536686275777363,0.0
2019-01-07,1.0,-0.0,-0.5240935622683311,-0.0,-0.18908440202803461,-0.4171104767585531,0.0
2019-01-08,1.0,-0.0,-0.519275775498915,-0.0,-0.19222586272924558,-0.416067401387175,0.0
2019-01-09,1.0,-0.0,-0.5158156540963394,-0.0,-0.19201989711321796,-0.41790315037625947,0.0
2019-01-10,1.0,-0.0,-0.5175899716942984,-0.0,-0.1915423414987124,-0.41911592568157147,0.0
2019-01-11,1.0,-0.0,-0.5056208482370976,-0.0,-0.19421733946516778,-0.4292922841083291,0.0
2019-01-14,1.0,-0.0,-0.5046987874784239,-0.0,-0.19613442154836233,-0.4301361689432523,0.0
2019-01-15,1.0,-0.0,-0.5026748225665508,-0.0,-0.1969777701997059,-0.43170144291225304,0.0
2019-01-16,1.0,-0.0,-0.5014694607717864,-0.0,-0.19147712752363916,-0.4367280006814891,0.0
2019-01-17,1.0,-0.0,-0.5059492021447034,-0.0,-0.19180569499925235,-0.43842522376263005,0.0
2019-01-18,1.0,-0.0,-0.5007732955277742,-0.0,-0.19796365511019462,-0.4492847016368089,0.0
2019-01-22,1.0,-0.0,-0.5459868881675259,-0.0,-0.05299896038868732,-0.522691108140793,0.0
2019-01-23,1.0,-0.0,-0.5374458690668252,-0.0,-0.051286405706037194,-0.5340494183578162,0.0
2019-01-24,1.0,-0.0,-0.5338898447290724,-0.0,-0.05866734637524161,-0.5315321056097199,0.0
2019-01-25,1.0,-0.0,-0.5403566949386731,-0.0,-0.0,-0.5853580766532747,0.0
2019-01-28,1.0,-0.0,-0.5415098752046261,-0.0,-0.0,-0.5844760507685439,0.0
2019-01-29,1.0,-0.0,-0.5490587749962004,-0.0,-0.0,-0.6221638404585623,0.0
2019-01-30,1.0,-0.0,-0.554745319982586,-0.0,-0.0,-0.6220069656073139,0.0
2019-01-31,1.0,-0.0,-0.5453081476323121,-0.0,-0.0,-0.63085393454039,0.0
2019-02-01,1.0,-0.0,-0.5446210801393728,-0.0,-0.0,-0.633079268292683,0.0
2019-02-04,1.0,-0.0,-0.5416557563061883,-0.0,-0.0,-0.6403945186348957,0.0
2019-02-05,1.0,-0.0,-0.5417611159546644,-0.0,-0.0,-0.6378378378378379,0.0
2019-02-06,1.0,-0.0,-0.5354347873476772,-0.0,-0.0,-0.6444749634861465,0.0
2019-02-07,1.0,-0.0,-0.5266520350290097,-0.0,-0.0,-0.6463634585714596,0.0
2019-02-08,1.0,-0.0,-0.54102106545961,-0.0,-0.0,-0.6351627785515321,0.0
2019-02-11,1.0,-0.0,-0.5367283345318254,-0.0,-0.0,-0.6423481728443485,0.0
2019-02-12,1.0,-0.0,-0.5412992229110276,-0.0,-0.0,-0.6415349690037544,0.0
2019-02-13,1.0,-0.0,-0.5431305030075843,-0.0,-0.0,-0.636278441286723,0.0
2019-02-14,1.0,-0.0,-0.5329158393157172,-0.0,-0.0,-0.6491304632437975,0.0
2019-02-15,1.0,-0.0,-0.5230133752950432,-0.0,-0.0,-0.6625142057872192,0.0
2019-02-19,1.0,-0.0,-0.5198385865416075,-0.0,-0.0,-0.6614243647071654,0.0
2019-02-20,1.0,-0.0,-0.5188111033519553,-0.0,-0.0,-0.6634296438547487,0.0
2019-02-21,1.0,-0.0,-0.5111756231719562,-0.0,-0.0,-0.6715632776007334,0.0
2019-02-22,1.0,-0.0,-0.5038467406228886,-0.0,-0.006799904103916483,-0.6688315934006058,0.0
2019-02-25,1.0,-0.0,-0.5016758803813173,-0.0,-0.00452705349758412,-0.670265093805772,0.0
2019-02-26,1.0,-0.0,-0.49977153549903175,-0.0,-0.007615483365608478,-0.6684436127853086,0.0
2019-02-27,1.0,-0.0,-0.5016837211323296,-0.0,-0.0,-0.6708596754220166,0.0
2019-02-28,1.0,-0.0,-0.5080492732842339,-0.0,-0.005735514566903474,-0.6587586087032089,0.0
2019-03-01,1.0,-0.0,-0.5109672935759892,-0.0,-0.004408634843417453,-0.6563653737566781,0.0
2019-03-04,1.0,-0.0,-0.5099865398810299,-0.0,-0.0058182449741652565,-0.6551821458034823,0.0
2019-03-05,1.0,-0.0,-0.5020988755247189,-0.0,-0.020053505013376254,-0.6528699132174782,0.0
2019-03-06,1.0,-0.0,-0.49712112982074963,-0.0,-0.02500814774579033,-0.6506029331884845,0.0
2019-03-07,1.0,-0.0,-0.48988276161528443,-0.0,-0.02857142857142857,-0.6526487190620929,0.0
2019-03-08,1.0,-0.0,-0.49297965179072883,-0.0,-0.002743336069469046,-0.6644057545254245,0.0
2019-03-11,1.0,-0.0,-0.49362134578792594,-0.0,-0.0049515654731015395,-0.6637043764054662,0.0
2019-03-12,1.0,-0.0,-0.4853986987441368,-0.0,-0.005922659576767611,-0.6702332317402676,0.0
2019-03-13,1.0,-0.0,-0.488860474188375,-0.0,-0.011551298166529408,-0.6668328204239089,0.0
2019-03-14,1.0,-0.0,-0.4894935228109701,-0.0,-0.012022875958580651,-0.6647675577314675,0.0
2019-03-15,1.0,-0.0,-0.4864132202728199,-0.0,-0.01698076380906942,-0.6652859404480492,0.0
2019-03-18,1.0,-0.0,-0.4890909486415349,-0.0,-0.022971003458702226,-0.663244219181658,0.0
2019-03-19,1.0,-0.0,-0.49034833249721904,-0.0,-0.022073418108055055,-0.6687460466333675,0.0
2019-03-20,1.0,-0.0,-0.506711188242789,-0.0,-0.02357153841084335,-0.6665055688583291,0.0
2019-03-21,1.0,-0.0,-0.509202725422529,-0.0,-0.006260507919653128,-0.6967303778426688,0.0
2019-03-22,1.0,-0.0,-0.5067509145327569,-0.0,-0.028533422015297637,-0.6817647710896796,0.0
2019-03-25,1.0,-0.0,-0.4945725465920898,-0.0,-0.035062896557822826,-0.681139875754427,0.0
2019-03-26,1.0,-0.0,-0.5063117027176928,-0.0,-0.03629506378258458,-0.6758957293399889,0.0
2019-03-27,1.0,-0.0,-0.5123784458916941,-0.0,-0.03541796770452315,-0.6825541975198502,0.0
2019-03-28,1.0,-0.0,-0.5166022136284838,-0.0,-0.03182646575098902,-0.6740898786504868,0.0
2019-03-29,1.0,-0.0,-0.5136592618894388,-0.0,-0.03089145824548945,-0.6746632342824171,0.0
2019-04-01,1.0,-0.0,-0.5190109426675249,-0.0,-0.03278361041440082,-0.6678356602224047,0.0
2019-04-02,1.0,-0.0,-0.5233368860467182,-0.0,-0.04176658673061551,-0.6553423927524648,0.0
2019-04-03,1.0,-0.0,-0.5248335552596538,-0.0,-0.03637372392365734,-0.6580337328007102,0.0
2019-04-04,1.0,-0.0,-0.5210160333067588,-0.0,-0.02630879617326601,-0.6672424484010984,0.0
2019-04-05,1.0,-0.0,-0.5107768646301752,-0.0,-0.026626498017411335,-0.677801652526416,0.0
2019-04-08,1.0,-0.0,-0.5089898587307913,-0.0,-0.028054559142642044,-0.6772065010406979,0.0
2019-04-09,1.0,-0.0,-0.49580018173356083,-0.0,-0.05704660800957426,-0.6634161476917622,0.0
2019-04-10,1.0,-0.0,-0.49637576751712364,-0.0,-0.05674639239243678,-0.6635116263604726,0.0
2019-04-11,1.0,-0.0,-0.48663208300079813,-0.0,-0.07823445951937573,-0.6520351157222666,0.0
2019-04-12,1.0,-0.0,-0.4873925374457148,-0.0,-0.07529025968270851,-0.6530399716387485,0.0
2019-04-15,1.0,-0.0,-0.4849070433797561,-0.0,-0.0863374869505342,-0.6499411385797739,0.0
2019-04-16,1.0,-0.0,-0.48483500844970207,-0.0,-0.08609801654362714,-0.652672774170595,0.0
2019-04-17,1.0,-0.0,-0.48175671152172456,-0.0,-0.07716855236437482,-0.6726696570038606,0.0
2019-04-18,1.0,-0.0,-0.48624815823547796,-0.0,-0.0827342947716212,-0.6634593918828414,0.0
2019-04-22,1.0,-0.0,-0.4929369361302022,-0.0,-0.08477915332781125,-0.6609505473594663,0.0
2019-04-23,1.0,-0.0,-0.49174303703869676,-0.0,-0.09251831768580968,-0.6564341571623832,0.0
2019-04-24,1.0,-0.0,-0.4817318886003403,-0.0,-0.09328826005193874,-0.6637413808543029,0.0
2019-04-25,1.0,-0.0,-0.4769206661891117,-0.0,-0.09965974212034383,-0.6619582736389684,0.0
2019-04-26,1.0,-0.0,-0.4681843669395537,-0.0,-0.12288886396770213,-0.651833576314904,0.0
2019-04-29,1.0,-0.0,-0.47453781701372505,-0.0,-0.12595188355010445,-0.6458431610396028,0.0
2019-04-30,1.0,-0.0,-0.4727656611486714,-0.0,-0.12589564475191484,-0.6474472720738528,0.0
2019-05-01,1.0,-0.0,-0.46999977519501834,-0.0,-0.14176202144639527,-0.6362880201425264,0.0
2019-05-02,1.0,-0.0,-0.47416911979506077,-0.0,-0.12885103705534706,-0.6441203568459135,0.0
2019-05-03,1.0,-0.0,-0.48572265009232984,-0.0,-0.12435256496869791,-0.6418502004233662,0.0
2019-05-06,1.0,-0.0,-0.48594684534784366,-0.0,-0.12458964788415704,-0.6379682511130098,0.0
2019-05-07,1.0,-0.0,-0.4836218315709122,-0.0,-0.12348173592869492,-0.6380413551559238,0.0
2019-05-08,1.0,-0.0,-0.4827269262671778,-0.0,-0.13764655771515683,-0.6214047122648911,0.0
2019-05-09,1.0,-0.0,-0.4839173082534623,-0.0,-0.13622589840856547,-0.6244753204192948,0.0
2019-05-10,1.0,-0.0,-0.4856604704352311,-0.0,-0.13393277574724757,-0.6227100477610602,0.0
2019-05-13,1.0,-0.0,-0.4859435950320585,-0.0,-0.13251580504864816,-0.6233914719992826,0.0
2019-05-14,1.0,-0.0,-0.4806440103469807,-0.0,-0.13723129069663723,-0.612055124431362,0.0
2019-05-15,1.0,-0.0,-0.47908084878982876,-0.0,-0.13609138073077864,-0.6114314978513059,0.0
2019-05-16,1.0,-0.0,-0.482040953340047,-0.0,-0.13483271791428889,-0.6209913841333781,0.0
2019-05-17,1.0,-0.0,-0.48134227583723443,-0.0,-0.1549108750450126,-0.6143545192653943,0.0
2019-05-20,1.0,-0.0,-0.4775191362320142,-0.0,-0.15376327190284855,-0.613436889716941,0.0
2019-05-21,1.0,-0.0,-0.47935311665881614,-0.0,-0.1500347666150775,-0.613619541080681,0.0
2019-05-22,1.0,-0.0,-0.47915592133294466,-0.0,-0.149978696207925,-0.613347386361088,0.0
2019-05-23,1.0,-0.0,-0.4794539003907127,-0.0,-0.1460906273858176,-0.6199308393586922,0.0
2019-05-24,1.0,-0.0,-0.4758478470401004,-0.0,-0.14206621388384552,-0.6235850536839037,0.0
2019-05-28,1.0,-0.0,-0.4771308844507846,-0.0,-0.12825427960057062,-0.6235734664764623,0.0
2019-05-29,1.0,-0.0,-0.4861256137388638,-0.0,-0.12272555597520605,-0.612827975383795,0.0
2019-05-30,1.0,-0.0,-0.48394261093590374,-0.0,-0.12006396304357482,-0.6169324390352242,0.0
2019-05-31,1.0,-0.0,-0.4892007918677847,-0.0,-0.11270769846742443,-0.6224392196988233,0.0
2019-06-03,1.0,-0.0,-0.49424854274252533,-0.0,-0.1117710942175137,-0.6103415412575633,0.0
2019-06-04,1.0,-0.0,-0.4938718415560193,-0.0,-0.09598561214974022,-0.630489808606066,0.0
2019-06-05,1.0,-0.0,-0.4866992459589147,-0.0,-0.10063463281958296,-0.6239303009530549,0.0
2019-06-06,1.0,-0.0,-0.49370110064978123,-0.0,-0.08509039473102595,-0.6313486275029838,0.0
2019-06-07,1.0,-0.0,-0.4902759934434945,-0.0,-0.09309794887697692,-0.631661719753688,0.0
2019-06-10,1.0,-0.0,-0.48900199159105995,-0.0,-0.09044036291214869,-0.6334366010179243,0.0
2019-06-11,1.0,-0.0,-0.49258404014387847,-0.0,-0.08701540921000045,-0.6407700164305697,0.0
2019-06-12,1.0,-0.0,-0.4970805674577626,-0.0,-0.08618431276779966,-0.6368359123504207,0.0
2019-06-13,1.0,-0.0,-0.4985233707116687,-0.0,-0.09024092372599091,-0.6317308759853447,0.0
2019-06-14,1.0,-0.0,-0.4956485058389947,-0.0,-0.09788641712179744,-0.6266151591847609,0.0
2019-06-17,1.0,-0.0,-0.4905170116372035,-0.0,-0.10489029048591987,-0.6254330638713689,0.0
2019-06-18,1.0,-0.0,-0.475109891335877,-0.0,-0.11569270589285316,-0.6404712497489792,0.0
2019-06-19,1.0,-0.0,-0.4670491583694245,-0.0,-0.11838639103451355,-0.6470062954860026,0.0
2019-06-20,1.0,-0.0,-0.4676927902495855,-0.0,-0.12170094546758077,-0.6510507684724649,0.0
2019-06-21,1.0,-0.0,-0.4692281841604122,-0.0,-0.12008513498375714,-0.6510809902542847,0.0
2019-06-24,1.0,-0.0,-0.47242034656232534,-0.0,-0.11966461710452767,-0.6437786472889884,0.0
2019-06-25,1.0,-0.0,-0.4599074011943904,-0.0,-0.1294817598246438,-0.6472969648169272,0.0
2019-06-26,1.0,-0.0,-0.45695482831176965,-0.0,-0.10997448180149527,-0.6714867708286699,0.0
2019-06-27,1.0,-0.0,-0.4477380845525537,-0.0,-0.10939323220536756,-0.6868324207880802,0.0
2019-06-28,1.0,-0.0,-0.4412640820623082,-0.0,-0.11202938475665748,-0.6863983515868217,0.0
2019-07-01,1.0,-0.0,-0.44493204666054675,-0.0,-0.10847905425072207,-0.6855786669054923,0.0
2019-07-02,1.0,-0.0,-0.45089794914230763,-0.0,-0.1000603851228949,-0.685550063739852,0.0
2019-07-03,1.0,-0.0,-0.45480782137903264,-0.0,-0.09492594746968545,-0.6874804241800528,0.0
2019-07-05,1.0,-0.0,-0.4592461772333006,-0.0,-0.09096396315836537,-0.6853035857998748,0.0
2019-07-08,1.0,-0.0,-0.4638951629134334,-0.0,-0.08388308696916162,-0.6884853635082854,0.0
2019-07-09,1.0,-0.0,-0.4692658387046062,-0.0,-0.08794663911783862,-0.6886158959732297,0.0
2019-07-10,1.0,-0.0,-0.447386134170967,-0.0,-0.10435270361229528,-0.691945254655598,0.0
2019-07-11,1.0,-0.0,-0.44451918118427836,-0.0,-0.11275531938745768,-0.6848052734243626,0.0
2019-07-12,1.0,-0.0,-0.4362603050520026,-0.0,-0.11728103870431521,-0.6927915178471146,0.0
2019-07-15,1.0,-0.0,-0.450750764251034,-0.0,-0.1144578313253012,-0.682588563208056,0.0
2019-07-16,1.0,-0.0,-0.4504860471903554,-0.0,-0.09952181038547023,-0.6950138068832364,0.0
2019-07-17,1.0,-0.0,-0.4583342684651121,-0.0,-0.09572008887492425,-0.690261911708598,0.0
2019-07-18,1.0,-0.0,-0.45828947663090946,-0.0,-0.09497682126620832,-0.6862024947931831,0.0
2019-07-19,1.0,-0.0,-0.4583809459792521,-0.0,-0.0945979252089355,-0.6875938249198987,0.0
2019-07-22,1.0,-0.0,-0.46049979846835953,-0.0,-0.09232388373863587,-0.6864167674324869,0.0
2019-07-23,1.0,-0.0,-0.4573861716268277,-0.0,-0.10937887219230857,-0.6861468447969,0.0
2019-07-24,1.0,-0.0,-0.4602541570907125,-0.0,-0.1149339822450543,-0.678000090126628,0.0
2019-07-25,1.0,-0.0,-0.45807366076450606,-0.0,-0.11841069138524536,-0.6733862802888835,0.0
2019-07-26,1.0,-0.0,-0.45368496784927376,-0.0,-0.1209586761994694,-0.6736364045145915,0.0
2019-07-29,1.0,-0.0,-0.4558085072845594,-0.0,-0.1259204215361751,-0.6700668783354725,0.0
2019-07-30,1.0,-0.0,-0.4557432432432432,-0.0,-0.12817567567567567,-0.6683558558558559,0.0
2019-07-31,1.0,-0.0,-0.4588256476042581,-0.0,-0.12641505187585803,-0.6653388247473725,0.0
2019-08-01,1.0,-0.0,-0.4679000134873893,-0.0,-0.12230814188733535,-0.6576675808119409,0.0
2019-08-02,1.0,-0.0,-0.47058557846480437,-0.0,-0.11731894040333327,-0.6704003974616654,0.0
2019-08-05,1.0,-0.0,-0.46899259794186676,-0.0,-0.11680808810254559,-0.6709243545766383,0.0
2019-08-06,1.0,-0.0,-0.4685896142898765,-0.0,-0.10674824626280284,-0.6658598354960891,0.0
2019-08-07,1.0,-0.0,-0.46547595067033726,-0.0,-0.10506054298439983,-0.667673851250028,0.0
2019-08-08,1.0,-0.0,-0.4695096044187035,-0.0,-0.10384847603926743,-0.6628278807665646,0.0
2019-08-09,1.0,-0.0,-0.4686515824975989,-0.0,-0.10093587366822274,-0.6640012508096759,0.0
2019-08-12,1.0,-0.0,-0.46743568575827216,-0.0,-0.11280929962739018,-0.6509292933800398,0.0
2019-08-13,1.0,-0.0,-0.4635377126780691,-0.0,-0.11126244808645559,-0.6580181306658331,0.0
2019-08-14,1.0,-0.0,-0.46333348220267073,-0.0,-0.10973158858469921,-0.6599526595507124,0.0
2019-08-15,1.0,-0.0,-0.4725630010186457,-0.0,-0.10653704769918952,-0.6353470038531379,0.0
2019-08-16,1.0,-0.0,-0.4734965902045878,-0.0,-0.10634576211141618,-0.6343105127978036,0.0
2019-08-19,1.0,-0.0,-0.4734209710972425,-0.0,-0.1055194086664011,-0.6341344664276547,0.0
2019-08-20,1.0,-0.0,-0.477256158179609,-0.0,-0.10215398210537945,-0.6298022754887882,0.0
2019-08-21,1.0,-0.0,-0.4760609478316637,-0.0,-0.10360689090868884,-0.6317919458634645,0.0
2019-08-22,1.0,-0.0,-0.4766384031089913,-0.0,-0.10799770358593888,-0.6234543366896308,0.0
2019-08-23,1.0,-0.0,-0.4712780759292387,-0.0,-0.10651737008326155,-0.6307338942997858,0.0
2019-08-26,1.0,-0.0,-0.47135318923453956,-0.0,-0.10621950411763408,-0.6302519153070011,0.0
2019-08-27,1.0,-0.0,-0.47096859620859355,-0.0,-0.10495884183346943,-0.6309447619888332,0.0
2019-08-28,1.0,-0.0,-0.4676100420992308,-0.0,-0.10366109017170315,-0.6328770746544998,0.0
2019-08-29,1.0,-0.0,-0.45941952273830006,-0.0,-0.10429623748401042,-0.6417670151294607,0.0
2019-08-30,1.0,-0.0,-0.4574017727212594,-0.0,-0.10570181240904883,-0.6417736032103012,0.0
2019-09-03,1.0,-0.0,-0.4539341696245508,-0.0,-0.10505081681694922,-0.645649154522807,0.0
2019-09-04,1.0,-0.0,-0.4641012054576765,-0.0,-0.10188987503863646,-0.6418068618360048,0.0
2019-09-05,1.0,-0.0,-0.4712777912434171,-0.0,-0.10074256880329638,-0.631447898993015,0.0
2019-09-06,1.0,-0.0,-0.4717421971433609,-0.0,-0.10088608710985716,-0.6315685064362546,0.0
2019-09-09,1.0,-0.0,-0.47963301942968045,-0.0,-0.10246344529475333,-0.6232935624021348,0.0
2019-09-10,1.0,-0.0,-0.47943543940897565,-0.0,-0.10435549674716066,-0.6215018193847172,0.0
2019-09-11,1.0,-0.0,-0.4765926481289554,-0.0,-0.12167853756422413,-0.6068491036186023,0.0
2019-09-12,1.0,-0.0,-0.4709225482421359,-0.0,-0.12342497136311571,-0.6084897347783945,0.0
2019-09-13,1.0,-0.0,-0.4684531811270027,-0.0,-0.13282059192983228,-0.6025078784406196,0.0
2019-09-16,1.0,-0.0,-0.4695910944560785,-0.0,-0.1316874242257247,-0.6030860795767662,0.0
2019-09-17,1.0,-0.0,-0.4657893576687387,-0.0,-0.13371247189525196,-0.6047700921394877,0.0
2019-09-18,1.0,-0.0,-0.4757073859250601,-0.0,-0.12484837791941425,-0.6048563174029068,0.0
2019-09-19,1.0,-0.0,-0.46125079742185265,-0.0,-0.14646164675861767,-0.592049979102048,0.0
2019-09-20,1.0,-0.0,-0.4708512278383438,-0.0,-0.14745072128620196,-0.5840766435414602,0.0
2019-09-23,1.0,-0.0,-0.47276131732569665,-0.0,-0.1447295957704593,-0.5853948672761317,0.0
2019-09-24,1.0,-0.0,-0.47736869886513594,-0.0,-0.14374945016275184,-0.5782308436702736,0.0
