Date,IWF,IWM,MTUM,PCRX,SPY,VLUE,VXX
2018-10-15,-0.98830690373218,-2.5170591061989427,-0.0,1.0,-1.7646964600352395,-1.738907576485664,0.0
2018-10-16,-0.9774991963998715,-2.550064288010286,-0.0,1.0,-1.7671166827386695,-1.741321118611379,0.0
2018-10-17,-0.9091690096844737,-2.430099968759763,-0.0,1.0,-1.7321930646672916,-1.7385973133395816,0.0
2018-10-18,-0.9094965943787676,-2.430047756987395,-0.0,1.0,-1.7443826822203083,-1.7450872935097468,0.0
2018-10-19,-0.8647406945958572,-2.4088148263510356,-0.0,1.0,-1.759616882105591,-1.7537766703005762,0.0
2018-10-22,-0.8659713574097135,-2.4042652552926524,-0.0,1.0,-1.759417808219178,-1.7536581569115814,0.0
2018-10-23,-0.8678129619544075,-2.403563370419357,-0.0,1.0,-1.7568661012993076,-1.7519645219015014,0.0
2018-10-24,-0.8627283326855811,-2.3954916439953364,-0.0,1.0,-1.7583365720948312,-1.7564710454722117,0.0
2018-10-25,-0.763578516779032,-2.2985379895462463,-0.0,1.0,-1.8149382622528598,-1.6982046814635257,0.0
2018-10-26,-0.713498414615733,-2.284085761739393,-0.0,1.0,-1.8578438773969501,-1.6939453419900348,0.0
2018-10-29,-0.6582145536384095,-2.306451612903226,-0.0,1.0,-1.832933233308327,-1.7042760690172543,0.0
2018-10-30,-0.6250564673994881,-2.3169703357928024,-0.0,1.0,-1.843924107815088,-1.7431109772624607,0.0
2018-10-31,-0.6252411336993619,-2.2574565959341144,-0.0,1.0,-1.8211900875500815,-1.7156106247217686,0.0
2018-11-01,-0.5853712761227212,-2.2894619831036014,-0.0,1.0,-1.819178894323403,-1.716763005780347,0.0
2018-11-02,-0.5858252711814717,-2.2392993257109355,-0.0,1.0,-1.809293462327763,-1.6948109058927001,0.0
2018-11-05,-0.5891205403024519,-2.2362355013948023,-0.0,1.0,-1.8125091763324035,-1.7032007047423285,0.0
2018-11-06,-0.6117838157117543,-2.2646928529238037,-0.0,1.0,-1.812536916715889,-1.6942557590076788,0.0
2018-11-07,-0.6095097677847402,-2.2625138223368966,-0.0,1.0,-1.8084039808330263,-1.6914854404718025,0.0
2018-11-08,-0.5427037225165082,-2.2514331325738337,-0.0,1.0,-1.7735287714969887,-1.6886292721863436,0.0
2018-11-09,-0.5423286180631121,-2.250417120058034,-0.0,1.0,-1.7736670293797605,-1.6877765687341313,0.0
2018-11-12,-0.5363027991652874,-2.211340577102972,-0.0,1.0,-1.7746276174713966,-1.6735266604303085,0.0
2018-11-13,-0.471761033063715,-2.1971761033063713,-0.0,1.0,-1.7694763729246488,-1.6568043138924364,0.0
2018-11-14,-0.47190692395005673,-2.1966515323496028,-0.0,1.0,-1.7692962542565267,-1.6563564131668558,0.0
2018-11-15,-0.46853988251114725,-2.1971830985915495,-0.0,1.0,-1.7725953712223088,-1.6393233774506335,0.0
2018-11-16,-0.4589491549395375,-2.176861608089951,-0.0,1.0,-1.7759705819956153,-1.6597836079485184,0.0
2018-11-19,-0.46581740976645436,-2.1765746638358103,-0.0,1.0,-1.7745222929936306,-1.6602264685067232,0.0
2018-11-20,-0.37215172123676643,-2.1563485942648812,-0.0,1.0,-1.7806211876884244,-1.702026221692491,0.0
2018-11-21,-0.38358447330046525,-2.145267689743768,-0.0,1.0,-1.7775154503159503,-1.6375946114853137,0.0
2018-11-23,-0.3851749220644267,-2.1228264634568754,-0.0,1.0,-1.7825424315898855,-1.6371319709040526,0.0
2018-11-26,-0.3834544825199031,-2.1288335064036,-0.0,1.0,-1.7779854620976117,-1.6324679820006922,0.0
2018-11-27,-0.36454046639231824,-2.1218106995884773,-0.0,1.0,-1.758641975308642,-1.6137174211248284,0.0
2018-11-28,-0.36352391423859265,-2.138949972512369,-0.0,1.0,-1.755978559648158,-1.6133864760857612,0.0
2018-11-29,-0.2897481040086674,-2.108003791982665,-0.0,1.0,-1.7482394366197185,-1.625406283856988,0.0
2018-11-30,-0.28919577579203903,-2.108583807202816,-0.0,1.0,-1.7495938261575956,-1.6222583265637693,0.0
2018-12-03,-0.28496077901000805,-2.1086015688395996,-0.0,1.0,-1.7481741952934813,-1.6204354882337029,0.0
2018-12-04,-0.2650943396226415,-2.1175202156334234,-0.0,1.0,-1.739757412398922,-1.6162398921832883,0.0
2018-12-06,-0.23765816560676586,-1.9819707598505214,-0.0,1.0,-1.7688323608470464,-1.5676260407788631,0.0
2018-12-07,-0.23861029170763687,-1.9820386758439859,-0.0,1.0,-1.7690593248115374,-1.5655195018026877,0.0
2018-12-10,-0.18281300289668492,-1.9766977792082396,-0.0,1.0,-1.7540392661731576,-1.5235275185065982,0.0
2018-12-11,-0.1891091658084449,-1.9741889804325436,-0.0,1.0,-1.7548918640576725,-1.5184088568486096,0.0
2018-12-12,-0.19251577998196573,-1.9744943964961998,-0.0,1.0,-1.7570526858173385,-1.5167461033105758,0.0
2018-12-13,-0.19186981411204734,-1.9648806843764068,-0.0,1.0,-1.7634270277223902,-1.5119315623592975,0.0
2018-12-14,-0.1944569481062311,-1.9620603176644589,-0.0,1.0,-1.762651919490708,-1.5112854478811653,0.0
2018-12-17,-0.15879307038291887,-1.9599181742632483,-0.0,1.0,-1.7368791152592211,-1.5369813974301603,0.0
2018-12-18,-0.1260701376117699,-1.9367746845075784,-0.0,1.0,-1.7330838987887627,-1.5456274969877608,0.0
2018-12-19,-0.11632341723874906,-1.9442537503178234,-0.0,1.0,-1.7433892702771423,-1.5525044495296214,0.0
2018-12-20,-0.1108433734939759,-1.9166772352568164,-0.0,1.0,-1.766582117945466,-1.5470513633481293,0.0
2018-12-21,-0.09744910781603418,-1.9107187735611963,-0.0,1.0,-1.7613722040713746,-1.5134455893440564,0.0
2018-12-24,-0.056287276341948314,-1.8676068588469186,-0.0,1.0,-1.7478876739562623,-1.5409418489065607,0.0
2018-12-26,-0.05259600614439324,-1.8887250384024576,-0.0,1.0,-1.6951766513056836,-1.5078955453149,0.0
2018-12-27,-0.0,-1.779467900520532,-0.0,1.0,-1.5253903990746094,-1.4788316946211681,0.0
2018-12-28,-0.0,-1.8186874304783092,-0.0,1.0,-1.5447573327088577,-1.4909548621275102,0.0
2018-12-31,-0.0,-1.8245428973277076,-0.0,1.0,-1.5448898265353963,-1.4907993436474452,0.0
2019-01-02,-0.0,-1.8214473761188792,-0.0,1.0,-1.5386415491721759,-1.49025917042064,0.0
2019-01-03,-0.0,-1.8284472122671993,-0.0,1.0,-1.5788144057340934,-1.4678338523001,0.0
2019-01-04,-0.0,-1.8291221060054061,-0.0,1.0,-1.5792690092842872,-1.4677400399576919,0.0
2019-01-07,-0.0,-1.7654854508787092,-0.0,1.0,-1.5688850475367329,-1.4276001152405646,0.0
2019-01-08,-0.0,-1.7347996315062184,-0.0,1.0,-1.596441731920774,-1.4264739751266697,0.0
2019-01-09,-0.0,-1.7274085996780868,-0.0,1.0,-1.5938146700390894,-1.4271671648654862,0.0
2019-01-10,-0.0,-1.7254256854256853,-0.0,1.0,-1.6140259740259741,-1.4325541125541126,0.0
2019-01-11,-0.0,-1.7213266308430115,-0.0,1.0,-1.618015831744381,-1.438724215635292,0.0
2019-01-14,-0.0,-1.7132509341764877,-0.0,1.0,-1.605978729519977,-1.4294912331129634,0.0
2019-01-15,-0.0,-1.7091745757837216,-0.0,1.0,-1.6064423353465629,-1.4365257405809606,0.0
2019-01-16,-0.0,-1.7088869715271786,-0.0,1.0,-1.58521714121369,-1.457981018119068,0.0
2019-01-17,-0.0,-1.67135963667329,-0.0,1.0,-1.5633267101901789,-1.4422934998580756,0.0
2019-01-18,-0.0,-1.6572262272571234,-0.0,1.0,-1.572147843002632,-1.4920471449822637,0.0
2019-01-22,-0.0,-1.7382422802850355,-0.0,1.0,-1.7229216152019005,-1.4770783847980997,0.0
2019-01-23,-0.0,-1.6822966507177033,-0.0,1.0,-1.7617822966507177,-1.5367822966507179,0.0
2019-01-24,-0.0,-1.6796290756805266,-0.0,1.0,-1.7672150762787915,-1.5358061621298236,0.0
2019-01-25,-0.0,-1.645012180648385,-0.0,1.0,-1.9990630270472856,-1.6024111437316506,0.0
2019-01-28,-0.0,-1.6234197020903742,-0.0,1.0,-2.030291651020153,-1.6049568156214795,0.0
2019-01-29,-0.0,-1.5746366415070798,-0.0,1.0,-2.026074480693656,-1.6372029193437716,0.0
2019-01-30,-0.0,-1.5686201085938962,-0.0,1.0,-2.021718779254821,-1.6506272233664105,0.0
2019-01-31,-0.0,-1.5973166926677065,-0.0,1.0,-1.957940717628705,-1.6849921996879873,0.0
2019-02-01,-0.0,-1.5939882514685666,-0.0,1.0,-1.9737532808398952,-1.6815398075240595,0.0
2019-02-04,-0.0,-1.547099794473624,-0.0,1.0,-1.7492578214204155,-1.4127083809088832,0.0
2019-02-05,-0.0,-1.5360480262785299,-0.0,1.0,-1.7108229030979216,-1.4166619471031316,0.0
2019-02-06,-0.0,-1.5533106960950764,-0.0,1.0,-1.6895868704018109,-1.416355404640634,0.0
2019-02-07,-0.0,-1.559461142242599,-0.0,1.0,-1.695534046527424,-1.40521876945718,0.0
2019-02-08,-0.0,-1.5548926014319808,-0.0,1.0,-1.7143993635640415,-1.4132287759972724,0.0
2019-02-11,-0.0,-1.5416595380667237,-0.0,1.0,-1.727516395779869,-1.4337610493299118,0.0
2019-02-12,-0.0,-1.54744316555002,-0.0,1.0,-1.7430567485540858,-1.4358930309797857,0.0
2019-02-13,-0.0,-1.5806046059774843,-0.0,1.0,-1.7244985427738726,-1.4094519686839246,0.0
2019-02-14,-0.0,-1.4773835166080942,-0.0,1.0,-1.770150776555946,-1.4208139666704456,0.0
2019-02-15,-0.0,-1.5327690724007779,-0.0,1.0,-1.767185176712799,-1.4189065538144803,0.0
2019-02-19,-0.0,-1.4859575907963005,-0.0,1.0,-1.7664674035641776,-1.3871531694112338,0.0
2019-02-20,-0.0,-1.5162290093542206,-0.0,1.0,-1.751042488448101,-1.3678011946354107,0.0
2019-02-21,-0.0,-1.5155783424418277,-0.0,1.0,-1.7515916389655755,-1.366893909516029,0.0
2019-02-22,-0.0,-1.5117746478873242,-0.0,1.0,-1.7567887323943663,-1.3652394366197182,0.0
2019-02-25,-0.0,-1.500934367744493,-0.0,1.0,-1.7790361855144685,-1.382864261849482,0.0
2019-02-26,-0.0,-1.5011041277390862,-0.0,1.0,-1.782288658626352,-1.3788007474095465,0.0
2019-02-27,-0.0,-1.485142889608545,-0.0,1.0,-1.80705641724902,-1.3892960627237088,0.0
2019-02-28,-0.0,-1.4882442921080958,-0.0,1.0,-1.8034672256529376,-1.3736898759277094,0.0
2019-03-01,-0.0,-1.4898236861500087,-0.0,1.0,-1.8183570497193722,-1.3611315834230966,0.0
2019-03-04,-0.0,-1.4836919592298978,-0.0,1.0,-1.8192525481313704,-1.3595696489241222,0.0
2019-03-05,-0.0,-1.4744567072476962,-0.0,1.0,-1.8398566389805437,-1.374615997269314,0.0
2019-03-06,-0.0,-1.475658419792498,-0.0,1.0,-1.8371907422186753,-1.3877551020408163,0.0
2019-03-07,-0.0,-1.3941173181233575,-0.0,1.0,-1.8319073980875693,-1.365878208354303,0.0
2019-03-08,-0.0,-1.3767730997456908,-0.0,1.0,-1.8996891777338232,-1.3748516530093247,0.0
2019-03-11,-0.0,-1.3660506113164628,-0.0,1.0,-1.883309638896787,-1.437361387546204,0.0
2019-03-12,-0.0,-1.2671033893477641,-0.0,1.0,-1.9009399031614924,-1.5283964682426658,0.0
2019-03-13,-0.0,-1.296810463515374,-0.0,1.0,-1.9102225791647545,-1.5295433685176685,0.0
2019-03-14,-0.0,-1.2973438127474042,-0.0,1.0,-1.9089553095060525,-1.5306063909127416,0.0
2019-03-15,-0.0,-1.278450363196126,-0.0,1.0,-1.9278796264268419,-1.558687881932434,0.0
2019-03-18,-0.0,-1.2811404265103177,-0.0,1.0,-1.927976087831235,-1.5390009771799733,0.0
2019-03-19,-0.0,-1.2876292829490956,-0.0,1.0,-1.9271970878835154,-1.563182527301092,0.0
2019-03-20,-0.0,-1.277667638483965,-0.0,1.0,-1.951545189504373,-1.601690962099125,0.0
2019-03-21,-0.0,-1.2791741995684376,-0.0,1.0,-1.9629672829066307,-1.5897824692366012,0.0
2019-03-22,-0.0,-1.1610795303617913,-0.0,1.0,-1.8211762205812037,-1.3303936673218932,0.0
2019-03-25,-0.0,-1.0534837563982034,-0.0,1.0,-1.8469131933563145,-1.3225739057766637,0.0
2019-03-26,-0.0,-1.0532879224521876,-0.0,1.0,-1.853445113963846,-1.3329840188629816,0.0
2019-03-27,-0.0,-1.0556831228473018,-0.0,1.0,-1.8453188602442334,-1.31765995198831,0.0
2019-03-28,-0.0,-1.0373347161005964,-0.0,1.0,-1.8122374902774179,-1.3358050298159192,0.0
2019-03-29,-0.0,-1.0195134575569358,-0.0,1.0,-1.8144409937888197,-1.342080745341615,0.0
2019-04-01,-0.0,-1.0260059383638782,-0.0,1.0,-1.7963550732056925,-1.2969181939182963,0.0
2019-04-02,-0.0,-1.060601403616618,-0.0,1.0,-1.8459607602069568,-1.2161262230418524,0.0
2019-04-03,-0.0,-1.0605703149040928,-0.0,1.0,-1.8601395014873323,-1.208021335521592,0.0
2019-04-04,-0.0,-1.0608615194818547,-0.0,1.0,-1.8506219800555157,-1.2288475377814332,0.0
2019-04-05,-0.0,-1.040515559207148,-0.0,1.0,-1.853651021875321,-1.2408852829413577,0.0
2019-04-08,-0.0,-1.0325507484109082,-0.0,1.0,-1.8509842116054953,-1.2425671519376666,0.0
2019-04-09,-0.0,-1.013624678663239,-0.0,1.0,-1.897120822622108,-1.2306426735218507,0.0
2019-04-10,-0.0,-0.9908299180327869,-0.0,1.0,-1.8896004098360655,-1.242469262295082,0.0
2019-04-11,-0.0,-0.9437490341523722,-0.0,1.0,-1.96708391284191,-1.2403028898161026,0.0
2019-04-12,-0.0,-0.9400061690314622,-0.0,1.0,-1.966481595722805,-1.2343717869627802,0.0
2019-04-15,-0.0,-0.9439266773080687,-0.0,1.0,-1.9608156119664282,-1.2443231553473046,0.0
2019-04-16,-0.0,-0.9346317899172619,-0.0,1.0,-1.959196258800555,-1.2451821779125338,0.0
2019-04-17,-0.0,-0.9066145860101763,-0.0,1.0,-1.9823713830498022,-1.2506038957701597,0.0
2019-04-18,-0.0,-0.9286632721287867,-0.0,1.0,-1.988736306125598,-1.2257882014092476,0.0
2019-04-22,-0.0,-0.9294385040549615,-0.0,1.0,-1.9979854331318767,-1.2381321349243244,0.0
2019-04-23,-0.0,-0.9429183204512219,-0.0,1.0,-2.0574472529768117,-1.2221119699185292,0.0
2019-04-24,-0.0,-0.9330665696616951,-0.0,1.0,-2.0358052278750716,-1.2277711375565141,0.0
2019-04-25,-0.0,-0.9630842822232621,-0.0,1.0,-2.0321842666250713,-1.2041283211147507,0.0
2019-04-26,-0.0,-0.9446555943145728,-0.0,1.0,-2.0576352371531215,-1.2041963867340033,0.0
2019-04-29,-0.0,-0.9282997238288782,-0.0,1.0,-2.0588296597363347,-1.2236465009639936,0.0
2019-04-30,-0.0,-0.9277748827514332,-0.0,1.0,-2.066284523189161,-1.2169880145909329,0.0
2019-05-01,-0.0,-0.939135853759867,-0.0,1.0,-2.0364561695056085,-1.2175945159950146,0.0
2019-05-02,-0.0,-0.9651639344262295,-0.0,1.0,-2.3101873536299764,-1.5794496487119438,0.0
2019-05-03,-0.0,-0.9882415191957199,-0.0,1.0,-2.3101299312128876,-1.5808689517314365,0.0
2019-05-06,-0.0,-0.9153887145479305,-0.0,1.0,-2.37225412990704,-1.6333708330866243,0.0
2019-05-07,-0.0,-0.9115200849407186,-0.0,1.0,-2.35840264260013,-1.6287382764112546,0.0
2019-05-08,-0.0,-0.9073987356590962,-0.0,1.0,-2.3157340201357997,-1.6302388199484898,0.0
2019-05-09,-0.0,-0.9042752014951524,-0.0,1.0,-2.307966359070202,-1.6281976404625624,0.0
2019-05-10,-0.0,-0.9041384147767126,-0.0,1.0,-2.3201426233341125,-1.6208791208791207,0.0
2019-05-13,-0.0,-0.8996725912067353,-0.0,1.0,-2.323608512628625,-1.6233044901777363,0.0
2019-05-14,-0.0,-0.8019198712421681,-0.07087428867046042,1.0,-2.2852215899292982,-1.5901017416795997,0.0
2019-05-15,-0.0,-0.8063197881892482,-0.09842293081616209,1.0,-2.3001611603545524,-1.550880626223092,0.0
2019-05-16,-0.0,-0.8124494745351657,-0.10318743503868807,1.0,-2.295472918350849,-1.5632290102783233,0.0
2019-05-17,-0.0,-0.7915022057116323,-0.11887624796842351,1.0,-2.26619456698398,-1.6279312746691432,0.0
2019-05-20,-0.0,-0.7757171834250941,-0.1330049261083744,1.0,-2.259634888438134,-1.6270646189510285,0.0
2019-05-21,-0.0,-0.7627920392269973,-0.13417940582636284,1.0,-2.253417940582636,-1.6182867032016153,0.0
2019-05-22,-0.0,-0.7473431607816249,-0.14821163295623357,1.0,-2.2305450805622216,-1.587532853388184,0.0
2019-05-23,-0.0,-0.7318308576631951,-0.1475157930681236,1.0,-2.233452848443458,-1.5783962210460416,0.0
2019-05-24,-0.0,-0.6766507828454731,-0.17636714318130248,1.0,-2.2298048559110506,-1.5898570456092582,0.0
2019-05-28,-0.0,-0.6649274047186933,-0.18148820326678766,1.0,-2.2329287658802177,-1.5921619782214154,0.0
2019-05-29,-0.0,-0.666365535542883,-0.18056575009880868,1.0,-2.2290666817232228,-1.5701541414939868,0.0
2019-05-30,-0.0,-0.6598281903470103,-0.1777438679778456,1.0,-2.231603933536792,-1.582457330168419,0.0
2019-05-31,-0.0,-0.6519493785823732,-0.19754837977413314,1.0,-2.2506668180012483,-1.5749389932466942,0.0
2019-06-03,-0.0,-0.6589835844389476,-0.22200359793118954,1.0,-2.230380031481898,-1.510456487519676,0.0
2019-06-04,-0.0,-0.6578043147637019,-0.24418408156367938,1.0,-2.2623218610938998,-1.4684841998535458,0.0
2019-06-05,-0.0,-0.6210956935153962,-0.2924429211122782,1.0,-2.248825252916137,-1.3658577035767594,0.0
2019-06-06,-0.0,-0.6130592503022975,-0.2652522809717489,1.0,-2.235352313949654,-1.382653622073211,0.0
2019-06-07,-0.0,-0.6124786236202518,-0.20298491993574133,1.0,-2.106389594237446,-1.2603513499507695,0.0
2019-06-10,-0.0,-0.6085918854415274,-0.19435508975822352,1.0,-2.1243125453979457,-1.2610770986821624,0.0
2019-06-11,-0.0,-0.6029604058789685,-0.21345258643234477,1.0,-2.1584810921073276,-1.2555572990219155,0.0
2019-06-12,-0.0,-0.6059734281828644,-0.21508525996443142,1.0,-2.1555078983157236,-1.2541060780416362,0.0
2019-06-13,-0.0,-0.6083693782896451,-0.22346135806972744,1.0,-2.137839387148887,-1.2415967481369534,0.0
2019-06-14,-0.0,-0.6018017079775048,-0.23026452822328683,1.0,-2.1408039991668404,-1.2344303270152053,0.0
2019-06-17,-0.0,-0.5999585234342597,-0.22905433430111985,1.0,-2.1177416009954375,-1.2378681045209456,0.0
2019-06-18,-0.0,-0.5772585669781932,-0.2339563862928349,1.0,-2.126220145379024,-1.2546728971962617,0.0
2019-06-19,-0.0,-0.5569751202606942,-0.2549526715977862,1.0,-2.1160709667408057,-1.244504215589924,0.0
2019-06-20,-0.0,-0.5612789552780225,-0.24812146965849613,1.0,-2.122609732082707,-1.250142509198321,0.0
2019-06-21,-0.0,-0.5737084823047827,-0.24669672003730764,1.0,-2.107414891963314,-1.2537437172910515,0.0
2019-06-24,-0.0,-0.5502001767794935,-0.24998700150782507,1.0,-2.110019237768419,-1.2891904539073467,0.0
2019-06-25,-0.0,-0.5521852237252861,-0.24906347554630592,1.0,-2.1106659729448487,-1.29105098855359,0.0
2019-06-26,-0.0,-0.5411661597154198,-0.21513636129298347,1.0,-2.03815022941692,-1.3610352116306645,0.0
2019-06-27,-0.0,-0.5393717061072647,-0.2329234266818229,1.0,-2.0436602252764287,-1.350935207192312,0.0
2019-06-28,-0.0,-0.5227941556094791,-0.23646032319686097,1.0,-2.052816356032836,-1.3508183179307138,0.0
2019-07-01,-0.0,-0.506769326167838,-0.24669284828441504,1.0,-2.0821103761885076,-1.3318003307151716,0.0
2019-07-02,-0.0,-0.5253305677988074,-0.23463831993777548,1.0,-2.0802177858439204,-1.3451905626134302,0.0
2019-07-03,-0.0,-0.5263976765895655,-0.23379317498184837,1.0,-2.079504200809045,-1.3464889534280677,0.0
2019-07-05,-0.0,-0.5193224202237878,-0.2350290095317033,1.0,-2.076253626191463,-1.3496684624948199,0.0
2019-07-08,-0.0,-0.5228131959190014,-0.23004816406856907,1.0,-2.0735408358796414,-1.3525299083329017,0.0
2019-07-09,-0.0,-0.5127860026917901,-0.23045863961072574,1.0,-2.0760948338337304,-1.3571798322807747,0.0
2019-07-10,-0.0,-0.47965672336245674,-0.2228196246704234,1.0,-2.104430543349015,-1.3628702889934345,0.0
2019-07-11,-0.0,-0.46836292320396367,-0.24504541701073496,1.0,-2.1007947976878616,-1.3468208092485552,0.0
2019-07-12,-0.0,-0.4103568320278503,-0.251861522096509,1.0,-2.016777874480224,-1.1561260999903298,0.0
2019-07-15,-0.0,-0.44687863512989534,-0.28955021326095387,1.0,-2.0125533152384643,-1.0979061651803024,0.0
2019-07-16,-0.0,-0.4508236434108527,-0.2811046511627907,1.0,-2.009593023255814,-1.1034399224806202,0.0
2019-07-17,-0.0,-0.4641403372746657,-0.2752471409187827,1.0,-2.0078503585966274,-1.0986625314983525,0.0
2019-07-18,-0.0,-0.4631232770711418,-0.272863568215892,1.0,-2.0106882042849543,-1.0896164820815397,0.0
2019-07-19,-0.0,-0.4607693043727873,-0.25294230217204094,1.0,-2.0047363888623098,-1.065783178643192,0.0
2019-07-22,-0.0,-0.48926003028009085,-0.2610238455715367,1.0,-1.964988644965935,-1.015991672975019,0.0
2019-07-23,-0.0,-0.4954093705631803,-0.25982016090866067,1.0,-1.9625177472787507,-1.0148130619971605,0.0
2019-07-24,-0.0,-0.49466427424686,-0.2707526678628766,1.0,-1.9540088771366513,-1.002455378222684,0.0
2019-07-25,-0.0,-0.5233373063170441,-0.25592371871275327,1.0,-1.9560429082240762,-1.0322765196662693,0.0
2019-07-26,-0.0,-0.5093863159900895,-0.25728987993138935,1.0,-1.9637411854392985,-1.034162378502001,0.0
2019-07-29,-0.0,-0.5062117737003059,-0.25539946483180426,1.0,-1.975487385321101,-1.0411888379204894,0.0
2019-07-30,-0.0,-0.5032882195958825,-0.26158025162028214,1.0,-1.9557281738467402,-1.0449390011437285,0.0
2019-07-31,-0.0,-0.5372586412395709,-0.25854588796185934,1.0,-1.939594755661502,-1.032181168057211,0.0
2019-08-01,-0.0,-0.5630081300813008,-0.27505199470599356,1.0,-1.8890149366609945,-0.9997163925127623,0.0
2019-08-02,-0.0,-0.5395993259689197,-0.29039505710541097,1.0,-1.8500280846283468,-1.0007021157086688,0.0
2019-08-05,-0.0,-0.5350914106700332,-0.27970262308879223,1.0,-1.8584654229204656,-1.002431383550755,0.0
2019-08-06,-0.0,-0.5308918215443628,-0.27987579341522445,1.0,-1.7553769578519567,-1.0002739851134754,0.0
2019-08-07,-0.0,-0.5490124692818786,-0.25916992809684175,1.0,-1.738873213798125,-1.0037771912259943,0.0
2019-08-08,-0.0,-0.5474944244686177,-0.2584315688862592,1.0,-1.74052159665013,-1.0050521141504711,0.0
2019-08-09,-0.0,-0.5072550006865931,-0.23920904472009888,1.0,-1.7437634457820297,-1.0871057811141118,0.0
2019-08-12,-0.0,-0.49700461883203,-0.2658343622810628,1.0,-1.754698861297846,-1.0555631773905885,0.0
2019-08-13,-0.0,-0.4594693336986802,-0.26327807462209435,1.0,-1.7657213316892724,-1.07841256793168,0.0
2019-08-14,-0.0,-0.47800546448087433,-0.2605646630236794,1.0,-1.7462659380692167,-1.0688979963570129,0.0
2019-08-15,-0.0,-0.5143824027072758,-0.2747350610027607,1.0,-1.6919137946388814,-0.9717249977736219,0.0
2019-08-16,-0.0,-0.5165026056745802,-0.27513251080130063,1.0,-1.6864282214600688,-0.9760812435971672,0.0
2019-08-19,-0.0,-0.46269187986651833,-0.2889432703003337,1.0,-1.7257397107897663,-0.9720133481646273,0.0
2019-08-20,-0.0,-0.4699897818650317,-0.3005020214136568,1.0,-1.7202452352392374,-0.9519303389755208,0.0
2019-08-21,-0.0,-0.4758354413526827,-0.318155594017663,1.0,-1.7110904007455732,-0.9328540363023121,0.0
2019-08-22,-0.0,-0.47356046490994586,-0.3247715375743057,1.0,-1.7094756454618047,-0.9283559577677225,0.0
2019-08-23,-0.0,-0.48121877230549603,-0.32918451106352603,1.0,-1.7271591720199857,-0.9235367594575303,0.0
2019-08-26,-0.0,-0.4631736132460802,-0.3309324080987307,1.0,-1.7078044709912599,-0.8899819930607404,0.0
2019-08-27,-0.0,-0.46077744703204343,-0.32310453510768694,1.0,-1.6989581509367886,-0.8946331640693398,0.0
2019-08-28,-0.0,-0.4502880586592179,-0.33279504189944137,1.0,-1.703474162011173,-0.8780115223463687,0.0
2019-08-29,-0.0,-0.43554388268767785,-0.3533377106587875,1.0,-1.7275114904793172,-0.8609323703217334,0.0
2019-08-30,-0.0,-0.4368271954674221,-0.35489213336238834,1.0,-1.714970581826106,-0.851601656134234,0.0
2019-09-03,-0.0,-0.44559246664922836,-0.36729444589763716,1.0,-1.7039410585055366,-0.8427936175778185,0.0
2019-09-04,-0.0,-0.44636723335797207,-0.3548849949997826,1.0,-1.7096830296969434,-0.8370798730379582,0.0
2019-09-05,-0.0,-0.49755129612429283,-0.38047791944608633,1.0,-1.6162289960314111,-0.727687241408427,0.0
2019-09-06,-0.0,-0.4861848201499453,-0.39878695981804396,1.0,-1.6332659422121136,-0.6937494735068654,0.0
2019-09-09,-0.0,-0.49144058885383807,-0.4010515247108307,1.0,-1.630157728706625,-0.6834490010515247,0.0
