Date,IWF,IWM,MTUM,PGR,SPY,VLUE,VXX
2018-12-11,-0.16407111541461578,-0.46843648296081125,-0.03074316146211571,1.0,-0.579520697167756,-0.4469458565319132,0.0
2018-12-12,-0.16377478277244234,-0.468727302074086,-0.03042530869179243,1.0,-0.5794259274204395,-0.4477712318080327,0.0
2018-12-13,-0.16332840435542412,-0.4671864497916387,-0.03142895550477215,1.0,-0.579809114128243,-0.4467804812474795,0.0
2018-12-14,-0.16335540838852097,-0.47402142895601135,-0.028266838959780327,1.0,-0.5782856835190868,-0.44817746190706936,0.0
2018-12-17,-0.1598591927769119,-0.4739076691567689,-0.02523243940452518,1.0,-0.5759929058956307,-0.4521685387219863,0.0
2018-12-18,-0.15551454856653832,-0.468255241762944,-0.020699614890885752,1.0,-0.5758718442447582,-0.4540275994865212,0.0
2018-12-19,-0.15535408643560122,-0.4682819854514335,-0.020806589644843818,1.0,-0.5758985879332478,-0.4540543431750107,0.0
2018-12-20,-0.14724906172642338,-0.4560675024621363,-0.03470946791237456,1.0,-0.5760866671990205,-0.4476563123852112,0.0
2018-12-21,-0.14563982803460537,-0.45576137147709783,-0.03351732922880951,1.0,-0.5775967305344727,-0.44129823257788864,0.0
2018-12-24,-0.12807725797514447,-0.439853294282171,-0.04089817673289533,1.0,-0.5741312435684319,-0.4556056888044539,0.0
2018-12-26,-0.12672634608782907,-0.4401225276611476,-0.03961023528479759,1.0,-0.5773587895112097,-0.4568644537748554,0.0
2018-12-27,-0.10451722627361042,-0.42301646610147653,-0.04347153863993609,1.0,-0.5435617285541268,-0.46228773159481534,0.0
2018-12-28,-0.10488194659243219,-0.4226208887514176,-0.04348386431590885,1.0,-0.5438705021136199,-0.4627538921538302,0.0
2018-12-31,-0.10758318287335568,-0.4198349239102399,-0.042274954862006706,1.0,-0.5451637864328088,-0.4644828475625484,0.0
2019-01-02,-0.10739241420209886,-0.4198231183766083,-0.04130675811566924,1.0,-0.5450841863703169,-0.4648428435139107,0.0
2019-01-03,-0.11081004361177775,-0.4143376945111094,-0.06154679879228923,1.0,-0.5524244535624887,-0.44145957523676804,0.0
2019-01-04,-0.09721543722520763,-0.4187385904918623,-0.06067929961689764,1.0,-0.5487619880184095,-0.44573573650785486,0.0
2019-01-07,-0.07849102525098875,-0.40084677010445185,-0.07935300679444275,1.0,-0.5434793631477538,-0.43309502078896667,0.0
2019-01-08,-0.07914652357690653,-0.39325217039155635,-0.08150041762636362,1.0,-0.5463059049836746,-0.43083854311675823,0.0
2019-01-09,-0.078553363682347,-0.390161861406171,-0.08148710166919575,1.0,-0.546206373292868,-0.4326504805260496,0.0
2019-01-10,-0.07871845445809944,-0.3897739341526324,-0.08160117331714965,1.0,-0.5461993627674101,-0.43240782885753304,0.0
2019-01-11,-0.08026249369005553,-0.36564866229177184,-0.09018172640080767,1.0,-0.5433114588591621,-0.44459868753154974,0.0
2019-01-14,-0.0850043920190739,-0.3627807755050822,-0.09173045551512109,1.0,-0.5342452001505835,-0.4359894591542226,0.0
2019-01-15,-0.07565261044176708,-0.3561997991967872,-0.1017570281124498,1.0,-0.5291666666666667,-0.4472389558232932,0.0
2019-01-16,-0.07186034262208733,-0.36145877749630034,-0.09302967217637763,1.0,-0.5260478065665053,-0.4558428854498483,0.0
2019-01-17,-0.07492918202100725,-0.35822616630317616,-0.09154947231205034,1.0,-0.5254318016595222,-0.45669449249204086,0.0
2019-01-18,-0.07264203256540808,-0.35491757826284215,-0.0956545848666633,1.0,-0.5247013157231436,-0.47260170388667644,0.0
2019-01-22,-0.0,-0.3514570552147239,-0.0,1.0,-0.7022750511247443,-0.5024795501022495,0.0
2019-01-23,-0.0,-0.3383795691487999,-0.0,1.0,-0.7078050154973232,-0.5153564384333615,0.0
2019-01-24,-0.0,-0.3265867709083427,-0.0014144635325583788,1.0,-0.7335407879847752,-0.5101841374344203,0.0
2019-01-25,-0.0,-0.2815516440406752,-0.0,1.0,-0.8066897228100964,-0.49264440200278736,0.0
2019-01-28,-0.0,-0.2754594427404181,-0.0,1.0,-0.8114544939041679,-0.4906049436812125,0.0
2019-01-29,-0.0,-0.26409978308026033,-0.0,1.0,-0.8150242743518232,-0.5032537960954447,0.0
2019-01-30,-0.0,-0.262913463026988,-0.0,1.0,-0.8143867072604365,-0.502786521492337,0.0
2019-01-31,-0.0,-0.23906447534766118,-0.0,1.0,-0.8036409608091024,-0.48573957016434893,0.0
2019-02-01,-0.0,-0.23835311384973554,-0.0,1.0,-0.8084368752688715,-0.48376648024900676,0.0
2019-02-04,-0.0,-0.23386953768207727,-0.0,1.0,-0.8047118429385687,-0.494692843571881,0.0
2019-02-05,-0.0,-0.22786507755763052,-0.0,1.0,-0.8015891090361599,-0.5009742149345884,0.0
2019-02-06,-0.0,-0.2143597784578033,-0.0,1.0,-0.8062011582913938,-0.508459573607142,0.0
2019-02-07,-0.0,-0.20866151703178423,-0.0,1.0,-0.7993161960238065,-0.5246296061795619,0.0
2019-02-08,-0.0,-0.21261818458340723,-0.0,1.0,-0.81037236064992,-0.5117994474157815,0.0
2019-02-11,-0.0,-0.2162415699001065,-0.0,1.0,-0.8163632675827798,-0.5027635515440394,0.0
2019-02-12,-0.0,-0.22926730055422787,-0.0,1.0,-0.8131133370620837,-0.49994915340417956,0.0
2019-02-13,-0.0,-0.23099756444083622,-0.0,1.0,-0.8106352750152223,-0.49540795615993505,0.0
2019-02-14,-0.0,-0.20235030207244642,-0.0,1.0,-0.8267098320120319,-0.5200744347294094,0.0
2019-02-15,-0.0,-0.22110604013156218,-0.0,1.0,-0.8170367915147497,-0.5115116901659825,0.0
2019-02-19,-0.0,-0.21518665446038043,-0.0,1.0,-0.8191689553453363,-0.5086206896551724,0.0
2019-02-20,-0.0,-0.22426554750095384,-0.0,1.0,-0.8116240620628259,-0.5076688286913391,0.0
2019-02-21,-0.0,-0.23132695634476444,-0.0,1.0,-0.8097842678335199,-0.502900172992775,0.0
2019-02-22,-0.0,-0.23415291515166928,-0.0,1.0,-0.8061481349640215,-0.5023519540288337,0.0
2019-02-25,-0.0,-0.23085731735246964,-0.0,1.0,-0.8083059775555386,-0.5055856681171591,0.0
2019-02-26,-0.0,-0.23252855725443305,-0.0,1.0,-0.8041061388556746,-0.5074414226473657,0.0
2019-02-27,-0.0,-0.23549027593931368,-0.0,1.0,-0.8073006822115874,-0.5027746665309031,0.0
2019-02-28,-0.0,-0.23271381120210957,-0.0,1.0,-0.7992849717284921,-0.5035624635513071,0.0
2019-03-01,-0.0,-0.23506743737957608,-0.0,1.0,-0.8015667782172193,-0.49860561809147147,0.0
2019-03-04,-0.0,-0.23043588443993918,-0.0,1.0,-0.8004054738976178,-0.5033705017739483,0.0
2019-03-05,-0.0,-0.2231249682628345,-0.0,1.0,-0.8105418168892501,-0.5052810643375819,0.0
2019-03-06,-0.0,-0.22375634517766496,-0.0,1.0,-0.8103045685279188,-0.5040101522842639,0.0
2019-03-07,-0.0,-0.2186905938711885,-0.0,1.0,-0.8175043722910805,-0.4984665297949459,0.0
2019-03-08,-0.0,-0.20862705178775923,-0.0,1.0,-0.839216185265301,-0.49700979768418374,0.0
2019-03-11,-0.0,-0.20877938841366595,-0.0,1.0,-0.836193208011064,-0.5161348153460021,0.0
2019-03-12,-0.0,-0.18487199979375596,-0.0,1.0,-0.8485137538993013,-0.5446905050400886,0.0
2019-03-13,-0.0,-0.18865288593382143,-0.014462008123560915,1.0,-0.8410472667063359,-0.5429591493545133,0.0
2019-03-14,-0.0,-0.1952364891160522,-0.015255688451858962,1.0,-0.8400228316425811,-0.5439638844926447,0.0
2019-03-15,-0.0,-0.18630229595153283,-0.02207545698016069,1.0,-0.8409735042512806,-0.5507943524272602,0.0
2019-03-18,-0.0,-0.1894929430214323,-0.03972817564035546,1.0,-0.8285938316779927,-0.5559069524307371,0.0
2019-03-19,-0.0,-0.18597584933336825,-0.044477041150430885,1.0,-0.8298451947507661,-0.559106268171936,0.0
2019-03-20,-0.0,-0.19509440899183275,-0.03870899971112687,1.0,-0.8331363743795792,-0.5591796003046299,0.0
2019-03-21,-0.0,-0.19653497834361466,-0.04123900774379839,1.0,-0.8411865074156714,-0.5460559128494553,0.0
2019-03-22,-0.0,-0.19412896255500803,-0.04964557695854963,1.0,-0.8464254657566734,-0.5449155445466284,0.0
2019-03-25,-0.0,-0.1252705980543022,-0.10101457969275711,1.0,-0.8385279465845962,-0.5433608930387835,0.0
2019-03-26,-0.0,-0.128372896438012,-0.11335025779266665,1.0,-0.8239158313486351,-0.5515454474076789,0.0
2019-03-27,-0.0,-0.12492809705590127,-0.1152277362338545,1.0,-0.8250274538513831,-0.5494953720650526,0.0
2019-03-28,-0.0,-0.12144520314993591,-0.1217853125081757,1.0,-0.8187740365748372,-0.5542474426392486,0.0
2019-03-29,-0.0,-0.11322432962720733,-0.12371484630477436,1.0,-0.8194375408763899,-0.5597122302158274,0.0
2019-04-01,-0.0,-0.12220449373545028,-0.12288457011325889,1.0,-0.8227093196620543,-0.5478799926761005,0.0
2019-04-02,-0.0,-0.12346064724413548,-0.13590564711395767,1.0,-0.8118409747715379,-0.5323491889921633,0.0
2019-04-03,-0.0,-0.12517511544647952,-0.14092253411508326,1.0,-0.7962434493851502,-0.5319618118611529,0.0
2019-04-04,-0.0,-0.12540577037941153,-0.1361051237437349,1.0,-0.7967901939907029,-0.5386812787285429,0.0
2019-04-05,-0.0,-0.11872383577316103,-0.1419433682623053,1.0,-0.8004888322629294,-0.5390155750279519,0.0
2019-04-08,-0.0,-0.11530665280665281,-0.1442047817047817,1.0,-0.8011434511434512,-0.5380977130977131,0.0
2019-04-09,-0.0,-0.11165238231693023,-0.14979029358897544,1.0,-0.8114726339646234,-0.5321332742855654,0.0
2019-04-10,-0.0,-0.10161067887902996,-0.1529754625172387,1.0,-0.8082017121594546,-0.539278186880383,0.0
2019-04-11,-0.0,-0.09719908371511869,-0.16123490212411495,1.0,-0.8116149521032904,-0.5330070803831737,0.0
2019-04-12,-0.0,-0.09851639770952629,-0.16246746486205102,1.0,-0.8099687662675691,-0.5318844351900053,0.0
2019-04-15,-0.0,-0.09806986012346645,-0.16053241645177255,1.0,-0.8143575317131619,-0.5318173530254486,0.0
2019-04-16,-0.0,-0.09951013601542551,-0.1592318515816353,1.0,-0.8140861952160091,-0.5328052530095367,0.0
2019-04-17,-0.0,-0.13085582530855824,-0.06648582666485828,1.0,-0.8697138206971383,-0.6455716804557169,0.0
2019-04-18,-0.0,-0.14411477013368112,-0.06670470601021629,1.0,-0.8651505271166179,-0.6411259645690687,0.0
2019-04-22,-0.0,-0.15665282936421238,-0.05811667030806205,1.0,-0.8736890976622242,-0.6425879396984925,0.0
2019-04-23,-0.0,-0.15100982532751092,-0.054066593886462885,1.0,-0.8722161572052402,-0.6519377729257642,0.0
2019-04-24,-0.0,-0.14829467939972715,-0.052360163710777625,1.0,-0.8754979536152797,-0.6523328785811733,0.0
2019-04-25,-0.0,-0.1426424785530845,-0.05259275449428993,1.0,-0.8800065570187421,-0.6568493524943991,0.0
2019-04-26,-0.0,-0.13232157506152584,-0.06393218485097074,1.0,-0.892616899097621,-0.645611156685808,0.0
2019-04-29,-0.0,-0.13246355406033752,-0.06260769672601953,1.0,-0.8943956675145648,-0.6457153797762644,0.0
2019-04-30,-0.0,-0.12669856459330142,-0.05995898838004101,1.0,-0.8913465481886534,-0.6561038961038961,0.0
2019-05-01,-0.0,-0.1129389866695864,-0.07226343306052063,1.0,-0.8920428106095859,-0.660006021952755,0.0
2019-05-02,-0.0,-0.12193451157692835,-0.06699547883271681,1.0,-0.8842855185641869,-0.6668858747773668,0.0
2019-05-03,-0.0,-0.12323741204172714,-0.059441995454918815,1.0,-0.8866193905210416,-0.6687019138624977,0.0
2019-05-06,-0.0,-0.07440802455601843,-0.07649090111817584,1.0,-0.8946228897171673,-0.6951052400789302,0.0
2019-05-07,-0.0,-0.07493285095653127,-0.07696102614701529,1.0,-0.8942059968206983,-0.6946500027407773,0.0
2019-05-08,-0.0,-0.08745288687387337,-0.09537335445458021,1.0,-0.862757415196373,-0.6856120609602883,0.0
2019-05-09,-0.0,-0.08466562815993003,-0.0981115574868137,1.0,-0.8695580880544397,-0.6805771911125686,0.0
2019-05-10,-0.0,-0.08312376995407829,-0.09657227203148917,1.0,-0.8727585829870982,-0.6810080909687295,0.0
2019-05-13,-0.0,-0.08260441723157665,-0.09588891318609229,1.0,-0.8738246227859174,-0.681117428383993,0.0
2019-05-14,-0.0,-0.04997701273764773,-0.14944424912783622,1.0,-0.8373042702220299,-0.6676853179003164,0.0
2019-05-15,-0.0,-0.04950387974153081,-0.1509719631221781,1.0,-0.8374834401276124,-0.6657203882445184,0.0
2019-05-16,-0.0,-0.045216287795188694,-0.1384352240123593,1.0,-0.8940079452659457,-0.6811134407415581,0.0
2019-05-17,-0.0,-0.03754935254976669,-0.1464424749440901,1.0,-0.8813882216516193,-0.6956017559844281,0.0
2019-05-20,-0.0,-0.029357393151781035,-0.15252600502165936,1.0,-0.8803079215296747,-0.6969897635405458,0.0
2019-05-21,-0.0,-0.028273522191266928,-0.15937991338647833,1.0,-0.8733070366590351,-0.6974319366673103,0.0
2019-05-22,-0.0,-0.027203932832523196,-0.1602408307556341,1.0,-0.8721000883782589,-0.7022757401679187,0.0
2019-05-23,-0.0,-0.02356967405403914,-0.1725774846134739,1.0,-0.8770457869897608,-0.6867220489608921,0.0
2019-05-24,-0.0,-0.010301895107977082,-0.17871308946672543,1.0,-0.876046716615249,-0.6894281621859851,0.0
2019-05-28,-0.0,-0.011431877031568508,-0.17690485372706738,1.0,-0.8759021541512864,-0.6904302793234531,0.0
2019-05-29,-0.0,-0.020917975183924454,-0.17953222795651697,1.0,-0.871335236631163,-0.6733282090699462,0.0
2019-05-30,-0.0,-0.01824366958382486,-0.17538613481111628,1.0,-0.871361553866835,-0.6784450358014869,0.0
2019-05-31,-0.0,-0.025424657534246577,-0.17706849315068496,1.0,-0.8682191780821918,-0.668986301369863,0.0
2019-06-03,-0.0,-0.025157575922944694,-0.18928210865235068,1.0,-0.8648257796938525,-0.649321946028541,0.0
2019-06-04,-0.0,-0.03492141320040315,-0.1899975484187301,1.0,-0.8526327258859743,-0.6464002615020021,0.0
2019-06-05,-0.0,-0.024685015951981828,-0.20475314984048018,1.0,-0.8489969177526632,-0.6252906505164116,0.0
2019-06-06,-0.0,-0.03046522315032574,-0.21641932257454116,1.0,-0.8437001594896332,-0.6126564485172871,0.0
2019-06-07,-0.0,-0.046205423527185235,-0.21515667667018143,1.0,-0.8337253629653663,-0.6085922080731068,0.0
2019-06-10,-0.0,-0.0470324445525029,-0.20398735716022368,1.0,-0.8354539806035064,-0.6149606937353108,0.0
2019-06-11,-0.0,-0.043588979492319775,-0.22081651450708423,1.0,-0.8360198304120499,-0.608647360008669,0.0
2019-06-12,-0.0,-0.04958722425226688,-0.22384625795100824,1.0,-0.8298822574096629,-0.6034104750304506,0.0
2019-06-13,-0.0,-0.04204644097222222,-0.21739366319444445,1.0,-0.8338487413194444,-0.6193576388888888,0.0
2019-06-14,-0.0,-0.0400552860511125,-0.21634732648581262,1.0,-0.8343586547060896,-0.6193663784926421,0.0
2019-06-17,-0.0,-0.03594647307400586,-0.21760212374038357,1.0,-0.8419926319211182,-0.6133113013327555,0.0
2019-06-18,-0.0,-0.027796591801901874,-0.2189049334886619,1.0,-0.8439218661103736,-0.6185960824686408,0.0
2019-06-19,-0.0,-0.027964841108857334,-0.22782961460446244,1.0,-0.8460851926977687,-0.6026504394861393,0.0
2019-06-20,-0.0,-0.03587371154938722,-0.22276330384438492,1.0,-0.8441955468982495,-0.6025755485214944,0.0
2019-06-21,-0.0,-0.04195860949546869,-0.22177735695928583,1.0,-0.837062085756797,-0.6044636818612201,0.0
2019-06-24,-0.0,-0.0468151048038496,-0.23176467389826824,1.0,-0.8269309191746187,-0.6131365032759699,0.0
2019-06-25,-0.0,-0.03719614987220621,-0.23378106476698027,1.0,-0.8323998042307902,-0.6156397846538691,0.0
2019-06-26,-0.0,-0.03581732077731206,-0.23142452778836206,1.0,-0.8296227750258559,-0.6248162865385661,0.0
2019-06-27,-0.0,-0.030546404944052707,-0.2556968228471863,1.0,-0.8303068252974326,-0.6059459312297514,0.0
2019-06-28,-0.0,-0.034232026143790846,-0.2535130718954248,1.0,-0.8292755991285402,-0.6063180827886709,0.0
2019-07-01,-0.0,-0.028792249496543843,-0.2564360746747945,1.0,-0.8364719969520491,-0.5996843193817014,0.0
2019-07-02,-0.0,-0.023850363473004982,-0.25647308666176594,1.0,-0.841433199923766,-0.6008875820196575,0.0
2019-07-03,-0.0,-0.018115055079559364,-0.2607915136678907,1.0,-0.8446348429212566,-0.596436828505372,0.0
2019-07-05,-0.0,-0.030466777092893804,-0.2557362804464116,1.0,-0.837537676161512,-0.5916311401960518,0.0
2019-07-08,-0.0,-0.03350893390539293,-0.25213164611958944,1.0,-0.8361483734318146,-0.5936838103513822,0.0
2019-07-09,-0.0,-0.03080221450282241,-0.25203538862353453,1.0,-0.8353506296135476,-0.5956632653061225,0.0
2019-07-10,-0.0,-0.017673408443056874,-0.24778064340980047,1.0,-0.8491108999592778,-0.6002443328356183,0.0
2019-07-11,-0.0,-0.014802542234776467,-0.2545494051822478,1.0,-0.849693084904123,-0.5970177630506818,0.0
2019-07-12,-0.0,-0.010830030942945549,-0.2569350198143423,1.0,-0.8562238749253569,-0.5903045437272678,0.0
2019-07-15,-0.0,-0.021198056618624977,-0.26458214586217194,1.0,-0.8494422278316099,-0.5789702250088212,0.0
2019-07-16,-0.0,-0.025548436142484796,-0.26205473501303217,1.0,-0.8488814074717637,-0.5785458297132928,0.0
2019-07-17,-0.0,-0.02687296416938111,-0.2610749185667752,1.0,-0.8477470141150922,-0.5787459283387623,0.0
2019-07-18,-0.0,-0.021424435437174292,-0.24485069071056334,1.0,-0.8862050900267462,-0.6048473819174456,0.0
2019-07-19,-0.0,-0.02038792153405334,-0.24225810006612297,1.0,-0.8876460216001764,-0.6048600396737933,0.0
2019-07-22,-0.0,-0.01040430522975024,-0.24034773009521182,1.0,-0.8973644266593073,-0.6116186008003311,0.0
2019-07-23,-0.0,-0.011046977270844265,-0.24413819768565825,1.0,-0.8981192521196387,-0.608467508078102,0.0
2019-07-24,-0.0,-0.012312619054192089,-0.25588714352759295,1.0,-0.8936587251193993,-0.5988184302791044,0.0
2019-07-25,-0.0,-0.004772940462395851,-0.25917342603321747,1.0,-0.900982177343707,-0.5940241681840754,0.0
2019-07-26,-0.0,-0.0,-0.2588131528899424,1.0,-0.9039993384967338,-0.5934786803009839,0.0
2019-07-29,-0.0,-0.0,-0.25825933484088026,1.0,-0.9012740610004963,-0.5981743974408471,0.0
2019-07-30,-0.0,-0.0,-0.25982623086470835,1.0,-0.9000413736036409,-0.5983726382567922,0.0
2019-07-31,-0.0,-0.0,-0.2601722519737205,1.0,-0.8999061447579086,-0.6003422955888036,0.0
2019-08-01,-0.0,-0.01598073555166375,-0.2739984676007005,1.0,-0.8655319614711035,-0.5809161558669003,0.0
2019-08-02,-0.0,-0.011896947817525434,-0.27647412755716005,1.0,-0.8670550268023192,-0.579504430587463,0.0
2019-08-05,-0.0,-0.010416666666666668,-0.27778686736474695,1.0,-0.8686463787085515,-0.5700261780104712,0.0
2019-08-06,-0.0,-0.015182623730278798,-0.2789334341906203,1.0,-0.8414469418629783,-0.5659714717959801,0.0
2019-08-07,-0.0,-0.013935490853988527,-0.2807121982898582,1.0,-0.846033120467583,-0.5652397445610997,0.0
2019-08-08,-0.0,-0.01665944305991982,-0.27998699750785566,1.0,-0.8467602123740383,-0.5654458771264492,0.0
2019-08-09,-0.0,-0.00901508812653513,-0.2769575427137035,1.0,-0.8390509865313505,-0.5741045642257551,0.0
2019-08-12,-0.0,-0.002240034545111057,-0.2936874207216689,1.0,-0.8490810460691441,-0.5538283000026988,0.0
2019-08-13,-0.0,-0.0,-0.2911973638008805,1.0,-0.8533884342165681,-0.556437889960295,0.0
2019-08-14,-0.0,-0.0,-0.29252268504806267,1.0,-0.8431837152319663,-0.5568809068634051,0.0
2019-08-15,-0.0,-0.0039798854438379,-0.2967703767445613,1.0,-0.8350229919057737,-0.5533385322827871,0.0
2019-08-16,-0.0,-0.0,-0.3015979950955294,1.0,-0.8459403379234148,-0.5472257403864292,0.0
2019-08-19,-0.0,-0.0,-0.30357478580828834,1.0,-0.8482797518330514,-0.533934950178605,0.0
2019-08-20,-0.0,-0.0,-0.3004526341162922,1.0,-0.8510592709644589,-0.5267964753461714,0.0
2019-08-21,-0.0,-0.0,-0.320500120478702,1.0,-0.8374340713769377,-0.5193702979839897,0.0
2019-08-22,-0.0,-0.0,-0.31728788162577265,1.0,-0.8382254568806358,-0.5202151285687528,0.0
