Date,AMOM,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-02-13,1.0,-0.27336906785200676,-0.045430775264740486,-0.6395389375517496,-0.22059528478668233,-0.0,0.0
2020-02-14,1.0,-0.27126917712691767,-0.04637377963737797,-0.6429349721059973,-0.2186192468619247,-0.0,0.0
2020-02-18,1.0,-0.271395881006865,-0.04642039882314482,-0.6427372779775526,-0.2188078892884385,-0.0,0.0
2020-02-19,1.0,-0.27214693450695016,-0.04629831365201099,-0.6432088544163144,-0.21709006928406469,-0.0,0.0
2020-02-20,1.0,-0.273597036068432,-0.04644219243761578,-0.641974501471069,-0.21734771711888418,-0.0,0.0
2020-02-21,1.0,-0.27408036959553694,-0.0451534170153417,-0.6429349721059973,-0.2170284170153417,-0.0,0.0
2020-02-24,1.0,-0.27711762782077837,-0.04395508557723755,-0.6443693448163088,-0.21484792325302518,-0.0,0.0
2020-02-25,1.0,-0.281524734286839,-0.06110309233258977,-0.6109434457420286,-0.23336832436688099,-0.0,0.0
2020-02-26,1.0,-0.2831305705549412,-0.05328215470691563,-0.6064450371912476,-0.22572810270422658,-0.0,0.0
2020-02-27,1.0,-0.29263536498169135,-0.04660585444066475,-0.5998743310294022,-0.2275908391653847,-0.0,0.0
2020-02-28,1.0,-0.2918283766108455,-0.06209661856465896,-0.5724639234942213,-0.2178313356347964,-0.0,0.0
2020-03-02,1.0,-0.27155813101828913,-0.0800930613300015,-0.5894745912410331,-0.21307167014928588,-0.0,0.0
2020-03-03,1.0,-0.27381625288056005,-0.07902517500760903,-0.5965694160615679,-0.22459672159659116,-0.0,0.0
2020-03-04,1.0,-0.270629856318097,-0.07893822980422799,-0.6008377826973998,-0.2200373312497287,-0.0,0.0
2020-03-05,1.0,-0.270947196281792,-0.0875543314541464,-0.5842836855015708,-0.20893402762835137,-0.0,0.0
2020-03-06,1.0,-0.2718043576452369,-0.0894973436861463,-0.5789473684210527,-0.21063385886047362,-0.0,0.0
2020-03-09,1.0,-0.27259084574981246,-0.08354593203987566,-0.581562868474649,-0.20615285668346017,-0.0,0.0
2020-03-10,1.0,-0.3070290099510879,-0.07075392140327205,-0.5015390453702142,-0.22893826952268512,-0.0,0.0
2020-03-11,1.0,-0.29812856663309834,-0.07873867069486405,-0.5015944947969116,-0.21953675730110775,-0.0,0.0
2020-03-12,1.0,-0.3038156199343281,-0.06234673095307369,-0.4922482231181678,-0.21981379109688684,-0.0,0.0
2020-03-13,1.0,-0.30627496191378106,-0.0730431918310207,-0.44869683369703955,-0.23067896405484414,-0.0,0.0
2020-03-16,1.0,-0.2789266619590437,-0.0984767477050338,-0.4317966306869767,-0.2083728437405427,-0.0,0.0
2020-03-17,1.0,-0.27092033079505445,-0.1347948906902481,-0.36475476950790137,-0.23464750675509702,-0.041881601572095306,0.0
2020-03-18,1.0,-0.2699830366449345,-0.13648347605714403,-0.35972531627460197,-0.23423736434425393,-0.04332808763718858,0.0
2020-03-19,1.0,-0.26985814153141735,-0.13967131351948,-0.3642328604717714,-0.23425043947508278,-0.036077838191406725,0.0
2020-03-20,1.0,-0.2723227103072064,-0.17983265657684264,-0.35051884664287764,-0.23210696854107707,-0.015975554735244656,0.0
2020-03-23,1.0,-0.27213774138603297,-0.17927722711321797,-0.3507767448541936,-0.2324283281003099,-0.01756654148453693,0.0
2020-03-24,1.0,-0.2847128274504981,-0.19095642192432255,-0.32511376214487764,-0.22672488008855,-0.022260484565244126,0.0
2020-03-25,1.0,-0.28504105820961934,-0.18985882448121028,-0.30277901379394034,-0.22513247845960924,-0.01974030176772784,0.0
2020-03-26,0.9984070974896663,-0.28591591894344187,-0.1881439661256175,-0.299526161911483,-0.2234902711966932,-0.01925597338441375,0.001592902510333703
2020-03-27,0.9966012235595186,-0.2843176456475669,-0.18371386300931666,-0.2945539605741933,-0.22142028869606944,-0.015274501179575354,0.003398776440481427
2020-03-30,0.9960476675250014,-0.2849072798770385,-0.1830648541828852,-0.2950875301914286,-0.22081162544663352,-0.012236261652394354,0.003952332474998503
2020-03-31,0.9955856912767692,-0.276848740331272,-0.19047145612535046,-0.2933129188125112,-0.21403432025610947,-0.013779801554950191,0.004414308723230798
2020-04-01,0.9884674525884162,-0.2818870007491227,-0.2091235263967196,-0.26024129637661153,-0.22012380238930723,-0.0,0.011532547411583802
2020-04-02,0.9862781405321118,-0.2950394698372478,-0.16914530747490497,-0.25588149303186825,-0.22908098625864926,-0.0,0.01372185946788812
2020-04-03,0.9996596119576316,-0.3104739402919328,-0.2040125743347416,-0.264841919788559,-0.2216126384077849,-0.0013415293434515347,0.0003403880423682999
2020-04-06,0.9935239830474908,-0.30544223076009036,-0.18774507862320278,-0.2636352834000079,-0.22149166237572782,-0.002119063651126867,0.00647601695250921
2020-04-07,0.9826257047520425,-0.2801557166417367,-0.15174701798795692,-0.257699535918383,-0.22809036167683047,-0.0,0.01737429524795766
2020-04-08,1.0,-0.2982463196846593,-0.17900812484916742,-0.23626417826401738,-0.2607996138685544,-0.036762931381224356,0.0
2020-04-09,1.0,-0.300611896880329,-0.17161199719129303,-0.23984351489617817,-0.26020664058581605,-0.03394523021366236,0.0
2020-04-13,1.0,-0.308144197610073,-0.15183655465554577,-0.2454888122543909,-0.2617090384152699,-0.03779372844654744,0.0
2020-04-14,0.9997194276323701,-0.31011262976472004,-0.14579742675057117,-0.25069141047737387,-0.26083209747885683,-0.03665477574251473,0.00028057236762996514
2020-04-15,1.0,-0.296137939301912,-0.15436255019879722,-0.23931589778426005,-0.2616730934446864,-0.046452618329304106,0.0
2020-04-16,1.0,-0.3186591195471728,-0.13144788687321238,-0.2558553513210793,-0.26787607256435386,-0.026281576894613676,0.0
2020-04-17,1.0,-0.32228807111680613,-0.12765787050014013,-0.26102190365594846,-0.26800945020622274,-0.02316501821967725,0.0
2020-04-20,1.0,-0.33222710915633746,-0.11423430627748901,-0.2692123150739704,-0.26611355457816877,-0.01741303478608557,0.0
2020-04-21,1.0,-0.3350249750249751,-0.11906093906093906,-0.2734065934065934,-0.2625974025974026,-0.007912087912087912,0.0
2020-04-22,1.0,-0.32959659113535905,-0.12888773844132054,-0.26520250089602165,-0.2651825893034925,-0.0022898331408546056,0.0
2020-04-23,1.0,-0.32168986083499007,-0.13713717693836977,-0.26037773359840954,-0.2641153081510934,-0.004751491053677933,0.0
2020-04-24,1.0,-0.3216962563868069,-0.13700073560110537,-0.26044255352989126,-0.2641404401677966,-0.00481122885146822,0.0
2020-04-27,1.0,-0.3206302529356832,-0.13485266943511692,-0.26086351805122293,-0.2654135786524668,-0.005185876929801903,0.0
2020-04-28,1.0,-0.3174874691701806,-0.14241387540774922,-0.25976609117670457,-0.26360490094677386,-0.00574826955207256,0.0
2020-04-29,1.0,-0.3206049149338374,-0.13986667993234503,-0.2617848970251716,-0.2647895731767983,-0.0027857924584618445,0.0
2020-04-30,1.0,-0.32086316626889416,-0.13842482100238662,-0.26221161495624506,-0.26547334924423227,-0.0018894192521877486,0.0
2020-05-01,1.0,-0.32311241026864723,-0.13631211596969517,-0.2622839984887351,-0.2666189425122791,-0.0,0.0
2020-05-04,1.0,-0.3240895024994049,-0.12657700547488693,-0.26475839085931924,-0.26824962310560974,-0.0,0.0
2020-05-05,1.0,-0.32398004809125414,-0.12779952703642614,-0.2558176506826176,-0.279644681147036,-0.0,0.0
2020-05-06,1.0,-0.3252789213054114,-0.12761768390907466,-0.25678658791241576,-0.2790406300340075,-0.0,0.0
2020-05-07,1.0,-0.3285262466930559,-0.12444055457203669,-0.26189008016231374,-0.27430230939072664,-0.0,0.0
2020-05-08,1.0,-0.33074394980579624,-0.1254855094114132,-0.25947614779404443,-0.2761278757095907,-0.0,0.0
2020-05-11,1.0,-0.3339704535499542,-0.11458208895791024,-0.26358857962011706,-0.2788595548122486,-0.0,0.0
2020-05-12,1.0,-0.3371225718958159,-0.10909018387778709,-0.274620078975709,-0.27350325076781945,-0.0,0.0
2020-05-13,1.0,-0.3374173240895689,-0.10875368555263368,-0.2726312853613834,-0.27338831779424655,-0.0,0.0
2020-05-14,1.0,-0.33933945905004886,-0.10986426421637999,-0.26896015626557174,-0.2750194335373024,-0.0,0.0
2020-05-15,1.0,-0.3299900497512438,-0.11480597014925374,-0.2687164179104478,-0.27653731343283583,-0.0,0.0
2020-05-18,1.0,-0.32887535574263144,-0.11628554938603301,-0.27036439986466854,-0.2746432622843155,-0.0,0.0
2020-05-19,1.0,-0.3303248379786092,-0.10924018925688839,-0.275396604508767,-0.2730308934038408,-0.0,0.0
2020-05-20,1.0,-0.33142550527633696,-0.10711659611677497,-0.2764363361752022,-0.27234245513623084,-0.0,0.0
2020-05-21,1.0,-0.33065236818588023,-0.10453778174957798,-0.2783040413067222,-0.27240591798232544,-0.0,0.0
2020-05-22,1.0,-0.3303550154872528,-0.10449924549281234,-0.2784528631562227,-0.272238106584068,-0.0,0.0
2020-05-26,1.0,-0.3303351600349456,-0.10447939004050513,-0.27841315225160834,-0.272337383845604,-0.0,0.0
2020-05-27,1.0,-0.33495540945835905,-0.09601366516376349,-0.2867499553101476,-0.26849663336445073,-0.0,0.0
2020-05-28,1.0,-0.3380063542494043,-0.09162033359809371,-0.28844320889594915,-0.2676330420969023,-0.0,0.0
2020-05-29,1.0,-0.3398395615742028,-0.08637464755172551,-0.2898415471982844,-0.2695683253246495,-0.0,0.0
2020-06-01,1.0,-0.3401160480089023,-0.08302201732771639,-0.2946109212304268,-0.269374453541054,-0.0,0.0
2020-06-02,1.0,-0.3402957192257244,-0.08340951548153742,-0.2945466830955126,-0.26912834373385275,-0.0,0.0
2020-06-03,1.0,-0.3403473215704976,-0.08307502781751709,-0.2948656811317756,-0.26867747575902085,-0.0,0.0
2020-06-04,1.0,-0.34073794432633275,-0.07995390331617953,-0.29887341294283615,-0.26738063541894336,-0.0,0.0
2020-06-05,1.0,-0.3448303282110411,-0.07729161282627278,-0.29970379500228617,-0.2661471482814146,-0.0,0.0
2020-06-08,1.0,-0.34424177396280403,-0.07496820855189955,-0.30144253695755846,-0.2662931171514863,-0.0,0.0
2020-06-09,1.0,-0.3446398410332837,-0.07461500248385494,-0.3016592151018381,-0.2661897665176354,-0.0,0.0
2020-06-10,1.0,-0.34633720006356267,-0.07357381217225488,-0.3005720641983156,-0.26587080883521375,-0.0,0.0
2020-06-11,1.0,-0.3501172356237332,-0.06334697770536103,-0.30848865397607594,-0.26507173230536896,-0.0,0.0
2020-06-12,1.0,-0.34699964210442596,-0.06617091501968424,-0.30979838549329936,-0.26533980196444906,-0.0,0.0
2020-06-15,1.0,-0.34726336507684047,-0.0650311139386469,-0.31054295314022146,-0.2652736634923159,-0.0,0.0
2020-06-16,1.0,-0.34690022666719683,-0.06599196723267188,-0.31081242295303607,-0.26460412772895375,-0.0,0.0
2020-06-17,1.0,-0.34711450503122143,-0.06618144215089687,-0.31070278009784036,-0.26462633735035596,-0.0,0.0
2020-06-18,1.0,-0.34736004772795065,-0.06564581883265387,-0.311047031918067,-0.2646315998806801,-0.0,0.0
2020-06-19,1.0,-0.34769463340891915,-0.06591876516688548,-0.3108763973425628,-0.2646099375422684,-0.0,0.0
2020-06-22,1.0,-0.3472164210275076,-0.06583527258985221,-0.3118523380472184,-0.26407701334606276,-0.0,0.0
2020-06-23,1.0,-0.34789528129227343,-0.06570780615898782,-0.31194795894008115,-0.263805999840853,-0.0,0.0
2020-06-24,1.0,-0.34766953788617244,-0.06554735522886869,-0.3121605761005789,-0.2639002168334361,-0.0,0.0
2020-06-25,1.0,-0.3481762857483791,-0.06481444652161807,-0.31205998170319393,-0.26373254842687244,-0.0,0.0
2020-06-26,1.0,-0.3481278211935016,-0.06478553958122055,-0.3118375787945674,-0.2637554932490207,-0.0,0.0
2020-06-29,1.0,-0.34729064039408863,-0.06401954552677579,-0.3124106149690132,-0.26261322103924994,-0.0,0.0
2020-06-30,1.0,-0.34842707340324125,-0.06124880838894185,-0.3136121703209406,-0.26275023832221167,-0.0,0.0
2020-07-01,1.0,-0.3492445328031809,-0.06101391650099403,-0.3163220675944334,-0.26147117296222666,-0.0,0.0
2020-07-02,1.0,-0.3487794211195928,-0.0615656806615776,-0.31605836513994906,-0.2615298982188295,-0.0,0.0
2020-07-06,1.0,-0.34857222398981863,-0.061247216035634745,-0.316934457524658,-0.26179207763283485,-0.0,0.0
2020-07-07,1.0,-0.35059816469932525,-0.05951788522403806,-0.31805243147480944,-0.26239624181380256,-0.0,0.0
2020-07-08,1.0,-0.35084681672537665,-0.058232332278544,-0.3196011702191176,-0.26146834636893745,-0.0,0.0
2020-07-09,1.0,-0.35125291085325316,-0.05933164818979758,-0.31893000019903267,-0.2607925482156718,-0.0,0.0
2020-07-10,1.0,-0.35549714240197544,-0.05300993687396698,-0.3237549037178645,-0.25911543899476275,-0.0,0.0
2020-07-13,1.0,-0.3571769858650209,-0.05116464264383835,-0.32392992235715706,-0.2585904837746367,-0.0,0.0
2020-07-14,1.0,-0.36568564811117327,-0.05027553709767591,-0.3301852887149589,-0.25049916140883316,-0.0,0.0
2020-07-15,1.0,-0.3652578596252946,-0.050613190588423285,-0.33072344505253065,-0.25076898493987937,-0.0,0.0
2020-07-16,1.0,-0.36427572427572436,-0.05300699300699301,-0.3296303696303696,-0.2510889110889111,-0.0,0.0
2020-07-17,1.0,-0.36596629415645426,-0.05327762339817276,-0.3298414665840347,-0.2500749685132244,-0.0,0.0
2020-07-20,1.0,-0.3644367958697697,-0.05490965121165429,-0.33093870690172694,-0.2507954295319472,-0.0,0.0
2020-07-21,1.0,-0.3774293286219081,-0.04645840025698683,-0.338218760038548,-0.24560311596530676,-0.0,0.0
2020-07-22,1.0,-0.38198002692547267,-0.04197560632547672,-0.34161191150762554,-0.2437759961420218,-0.0,0.0
2020-07-23,1.0,-0.3818116058511493,-0.04181401703906124,-0.34144430155923483,-0.24423324224401222,-0.0,0.0
2020-07-24,1.0,-0.38328107412767326,-0.0418676636115131,-0.3408104196816208,-0.2440303907380608,-0.0,0.0
2020-07-27,1.0,-0.382533998551541,-0.0431117727528768,-0.3420576164802446,-0.24402510662267643,-0.0,0.0
2020-07-28,1.0,-0.3872593488559621,-0.04191109767160568,-0.3445015623425058,-0.2422739643181131,-0.0,0.0
2020-07-29,1.0,-0.38684348633482696,-0.04376084938032376,-0.3449194622744338,-0.24298574946510032,-0.0,0.0
2020-07-30,1.0,-0.3875422032630451,-0.047611345854477086,-0.34460101490002626,-0.24195863574793278,-0.0,0.0
2020-07-31,1.0,-0.39031690496895666,-0.046999817986935505,-0.3447731914979675,-0.2402774688049831,-0.0,0.0
2020-08-03,1.0,-0.3855302279484638,-0.05101029509920916,-0.34661515746040733,-0.23945713072146596,-0.0,0.0
2020-08-04,1.0,-0.38679894715529456,-0.053107916582304106,-0.3479854221502328,-0.23680907066207732,-0.0,0.0
2020-08-05,1.0,-0.3864814514822615,-0.05347885954965171,-0.3481289486473351,-0.23685809168961608,-0.0,0.0
2020-08-06,1.0,-0.3865823759447247,-0.05705833485299779,-0.3463821854801126,-0.23617611897959595,-0.0,0.0
2020-08-07,1.0,-0.3820040153312649,-0.06108170590740403,-0.3490499077284987,-0.2358297337308106,-0.0,0.0
2020-08-10,1.0,-0.3846902960092516,-0.05851204122623709,-0.3501998417496805,-0.23544807157783684,-0.0,0.0
2020-08-11,1.0,-0.3883246668833279,-0.056284530386740333,-0.3535505362365941,-0.23303948651283718,-0.0,0.0
2020-08-12,1.0,-0.38932585411458653,-0.055504745645590714,-0.35579131353779236,-0.23177448529561204,-0.0,0.0
2020-08-13,1.0,-0.38994183918330827,-0.054825720909423684,-0.3572823036564038,-0.23154512547281084,-0.0,0.0
2020-08-14,1.0,-0.3916829427083333,-0.054300944010416664,-0.35888671875,-0.22963460286458331,-0.0,0.0
2020-08-17,1.0,-0.392087429024971,-0.0546227893440788,-0.3587927630909498,-0.22962329812564872,-0.0,0.0
2020-08-18,1.0,-0.39227194913181707,-0.054271623053721366,-0.36512594766446566,-0.22629819841852122,-0.0,0.0
2020-08-19,1.0,-0.39277923878254134,-0.055205593949401666,-0.3643406111756671,-0.22626546796322344,-0.0,0.0
2020-08-20,1.0,-0.39295906718851925,-0.055242987606001305,-0.36433871493803,-0.22592547292889759,-0.0,0.0
2020-08-21,1.0,-0.39309951293077094,-0.057082883286800216,-0.3611445107909271,-0.22661965803256637,-0.0,0.0
2020-08-24,1.0,-0.3921365015372712,-0.061755543338830855,-0.3554456050332906,-0.22676277156760938,-0.0,0.0
2020-08-25,1.0,-0.3921776329191281,-0.06209003870442045,-0.36090853534324707,-0.22189855367691994,-0.0,0.0
2020-08-26,1.0,-0.3931700558294959,-0.061758832878275396,-0.36091527772117854,-0.22170830107176331,-0.0,0.0
2020-08-27,1.0,-0.3931256494366456,-0.061918053829384076,-0.3605061021576577,-0.2218984943257065,-0.0,0.0
2020-08-28,1.0,-0.3938671556642217,-0.06230643846780766,-0.36065607171964137,-0.22063977180114097,-0.0,0.0
2020-08-31,1.0,-0.39375916571614794,-0.06301939058171745,-0.35935717777415677,-0.22071044484275704,-0.0,0.0
2020-09-01,1.0,-0.3958252565855251,-0.0579893488951009,-0.3709318696565937,-0.21567467199902057,-0.0,0.0
2020-09-02,1.0,-0.39460639317843377,-0.05793435466432754,-0.37106546174088656,-0.21631545664103138,-0.0,0.0
2020-09-03,1.0,-0.39465033180193976,-0.057355793772332825,-0.3698825931597754,-0.21996937212863707,-0.0,0.0
2020-09-04,1.0,-0.40775502659629087,-0.050728060627220635,-0.37963894764946293,-0.21562506418023863,-0.0,0.0
2020-09-08,1.0,-0.4098198865038243,-0.05074430463031499,-0.38021218850234395,-0.21533432025660004,-0.0,0.0
2020-09-09,1.0,-0.40829994863893165,-0.05269645608628659,-0.3774216743708269,-0.2160246533127889,-0.0,0.0
2020-09-10,1.0,-0.4088359190383232,-0.05274838179389704,-0.3776636186170759,-0.21561697318401313,-0.0,0.0
2020-09-11,1.0,-0.4088854183790892,-0.05287276015124116,-0.37777412460956766,-0.21537481505835934,-0.0,0.0
2020-09-14,1.0,-0.4095075633015456,-0.05372410391318645,-0.3779390003288392,-0.21407431765866491,-0.0,0.0
2020-09-15,1.0,-0.40889464594127806,-0.054815363105518544,-0.37825890287030184,-0.21412122707459494,-0.0,0.0
2020-09-16,1.0,-0.40812717214716104,-0.05566866144323113,-0.37765027659530714,-0.21502457482468587,-0.0,0.0
2020-09-17,1.0,-0.4096276486319687,-0.05406295001028596,-0.37850236576836044,-0.21499691421518208,-0.0,0.0
2020-09-18,1.0,-0.4086056891338777,-0.054526008350644806,-0.3784117320389148,-0.21528620498159154,-0.0,0.0
2020-09-21,1.0,-0.4082467866323907,-0.054910025706940875,-0.37863239074550126,-0.21476606683804625,-0.0,0.0
2020-09-22,1.0,-0.4102579928403901,-0.05077562440850924,-0.38143439081594865,-0.2149117392914455,-0.0,0.0
2020-09-23,1.0,-0.4105386609604543,-0.050718077445372614,-0.3813011810213572,-0.2150117279124316,-0.0,0.0
2020-09-24,1.0,-0.4108079208735169,-0.04986531224938825,-0.38113548970821076,-0.21451337624149203,-0.0,0.0
2020-09-25,1.0,-0.41068564142639735,-0.05017891662896393,-0.3809895940443384,-0.21467938962694852,-0.0,0.0
2020-09-28,1.0,-0.41033072290394856,-0.05015313148753366,-0.3797866436455571,-0.2151651559063534,-0.0,0.0
2020-09-29,1.0,-0.4111284750781379,-0.05093354170093766,-0.37851620332291497,-0.21566047047211714,-0.0,0.0
2020-09-30,1.0,-0.41104988279804255,-0.05111650285808282,-0.37924086030349136,-0.21478800838919274,-0.0,0.0
2020-10-01,1.0,-0.410914399687455,-0.05165217033701396,-0.3791664096395452,-0.21448399235087287,-0.0,0.0
2020-10-02,1.0,-0.4110788970452162,-0.05122036477289084,-0.3788991014331832,-0.21501860876359674,-0.0,0.0
2020-10-05,1.0,-0.4109096142774899,-0.05162842339008142,-0.3785261945883708,-0.2150259067357513,-0.0,0.0
2020-10-06,1.0,-0.4101636378587287,-0.05254502096867034,-0.3776210837924513,-0.21544280897952472,-0.0,0.0
2020-10-07,1.0,-0.4105589934417466,-0.052075409633847984,-0.377459344997019,-0.21578503731419996,-0.0,0.0
2020-10-08,1.0,-0.4104213771839671,-0.05216855087358684,-0.3768345323741007,-0.21605344295991777,-0.0,0.0
2020-10-09,1.0,-0.410880914210548,-0.05197928227894932,-0.3769268713774818,-0.21554240144695197,-0.0,0.0
2020-10-12,1.0,-0.4111070004521725,-0.05226702840465327,-0.3765980186623916,-0.21537797508940684,-0.0,0.0
2020-10-13,1.0,-0.4112086150557964,-0.05230276002383937,-0.37635380916171723,-0.21525308781520375,-0.0,0.0
2020-10-14,1.0,-0.41150360643610134,-0.05205186692148038,-0.37693935844481435,-0.21447506318969237,-0.0,0.0
2020-10-15,1.0,-0.411751407784948,-0.0521599736939455,-0.37669036951785934,-0.21455875703892474,-0.0,0.0
2020-10-16,1.0,-0.4121975785730437,-0.05278628543238299,-0.3758145080063311,-0.2147628933791034,-0.0,0.0
2020-10-19,1.0,-0.4124961463364505,-0.05312917480217861,-0.3740006165861679,-0.21566128866509093,-0.0,0.0
2020-10-20,1.0,-0.41270754561893797,-0.05309879993424297,-0.37358211408844316,-0.21551865855663324,-0.0,0.0
2020-10-21,1.0,-0.4132650963949521,-0.05329469313931024,-0.3720557405352078,-0.21673449253915406,-0.0,0.0
2020-10-22,1.0,-0.4131551901336074,-0.05358684480986639,-0.3721891058581706,-0.2165673175745118,-0.0,0.0
2020-10-23,1.0,-0.4140766321328729,-0.05208847229074166,-0.37335553362933727,-0.2160828811050814,-0.0,0.0
2020-10-26,1.0,-0.4143332922166029,-0.052341597796143245,-0.3731343283582089,-0.216027301508984,-0.0,0.0
2020-10-27,1.0,-0.4149904460561731,-0.051303651044769985,-0.3738160300795135,-0.21450144850116087,-0.0,0.0
2020-10-28,1.0,-0.4159304762296092,-0.051362123515634635,-0.37290956157291366,-0.2142827793072277,-0.0,0.0
2020-10-29,1.0,-0.41709934943665733,-0.04999281712397644,-0.3733864182075646,-0.2117922301803928,-0.0,0.0
2020-10-30,1.0,-0.41745679924475637,-0.04980913680581209,-0.3731683290235192,-0.21185814554857776,-0.0,0.0
2020-11-02,1.0,-0.4253516492555729,-0.04945710290367689,-0.37416714649995886,-0.20745249650407172,-0.0,0.0
2020-11-03,1.0,-0.4256985997162421,-0.049205272140316246,-0.3747044188102729,-0.206629243517776,-0.0,0.0
