Date,IWF,IWM,MTUM,NPO,SPY,VLUE,VXX
2018-12-27,-0.0,-1.0299664429530202,-0.0,1.0,-0.6117114093959732,-0.7140604026845638,0.0
2018-12-28,-0.0,-1.0304270522325472,-0.0,1.0,-0.611023516387668,-0.7132409674930389,0.0
2018-12-31,-0.0,-1.0332594979191836,-0.0,1.0,-0.6104846288092362,-0.7124446234393879,0.0
2019-01-02,-0.0,-1.0334777206944024,-0.0,1.0,-0.6077364762768208,-0.7166314092878009,0.0
2019-01-03,-0.0,-1.0351148632740237,-0.0,1.0,-0.6028051528707409,-0.7255726346237933,0.0
2019-01-04,-0.0,-1.0358040832746658,-0.0,1.0,-0.5919407288209461,-0.724730966509102,0.0
2019-01-07,-0.0,-1.0147433142706026,-0.0,1.0,-0.5824600839641665,-0.7085055039502826,0.0
2019-01-08,-0.0,-0.995804565425655,-0.0,1.0,-0.6002444583925209,-0.7074427670047241,0.0
2019-01-09,-0.0,-0.984856483008908,-0.0,1.0,-0.6001319696469812,-0.7142197294622238,0.0
2019-01-10,-0.0,-0.9836092606028627,-0.0,1.0,-0.6008508673570345,-0.7135083437767957,0.0
2019-01-11,-0.0,-0.9827534939042522,-0.0,1.0,-0.6033303597977996,-0.7178445171308686,0.0
2019-01-14,-0.0,-0.9820031040517782,-0.0,1.0,-0.6054221840636661,-0.7147904765049699,0.0
2019-01-15,-0.0,-0.9789752066115703,-0.0,1.0,-0.6051570247933884,-0.7216859504132231,0.0
2019-01-16,-0.0,-0.9771398368075056,-0.0,1.0,-0.5951570810346536,-0.7311948729807407,0.0
2019-01-17,-0.0,-0.9748001849527711,-0.0,1.0,-0.5956139771451219,-0.7323138912741926,0.0
2019-01-18,-0.0,-0.9719190843758317,-0.0,1.0,-0.6049707213202022,-0.7502328985893,0.0
2019-01-22,-0.0,-1.0691464316943566,-0.0,1.0,-0.5424429945516916,-0.7515302347480998,0.0
2019-01-23,-0.0,-1.0461901550910317,-0.0,1.0,-0.5457855697909643,-0.7795347269049225,0.0
2019-01-24,-0.0,-1.0438771036390004,-0.0,1.0,-0.5505716501972953,-0.7781187818286062,0.0
2019-01-25,-0.0,-1.0502791382676302,-0.0,1.0,-0.5703325684145631,-0.8043977120937083,0.0
2019-01-28,-0.0,-1.0345075978458478,-0.0,1.0,-0.5945871779919734,-0.8010839364730902,0.0
2019-01-29,-0.0,-1.0378624490774024,-0.0,1.0,-0.5873814658861388,-0.7981239943856766,0.0
2019-01-30,-0.0,-1.033828015217466,-0.0,1.0,-0.5850155944751003,-0.8085478287692361,0.0
2019-01-31,-0.0,-1.0675521326240904,-0.0,1.0,-0.4269490585125478,-0.7688868583363249,0.0
2019-02-01,-0.0,-1.066697151816044,-0.0,1.0,-0.4336294747844264,-0.7659393781029527,0.0
2019-02-04,-0.0,-1.063877730968943,-0.0,1.0,-0.4335586688873649,-0.7683289245942327,0.0
2019-02-05,-0.0,-1.0524444734353087,-0.0,1.0,-0.4317536936172989,-0.7772740615113662,0.0
2019-02-06,-0.0,-1.0463295269168025,-0.0,1.0,-0.4293964110929853,-0.7869168026101142,0.0
2019-02-07,-0.0,-1.0487216279676492,-0.0,1.0,-0.42724367336290103,-0.7851878424210801,0.0
2019-02-08,-0.0,-1.0378277643366245,-0.0,1.0,-0.43307395540443333,-0.798567972274897,0.0
2019-02-11,-0.0,-1.0275776234770078,-0.0,1.0,-0.4368531376916023,-0.8108214332503604,0.0
2019-02-12,-0.0,-1.0311135908628442,-0.0,1.0,-0.4445830188059995,-0.8063277429518527,0.0
2019-02-13,-0.0,-1.024998351032254,-0.0,1.0,-0.4551810566585318,-0.8177560846909835,0.0
2019-02-14,-0.0,-1.0105277097265444,-0.0,1.0,-0.4861947957359465,-0.8139111434814276,0.0
2019-02-15,-0.0,-1.0400638361538717,-0.0,1.0,-0.4785051700635037,-0.8062306746018554,0.0
2019-02-19,-0.0,-1.0380666666666667,-0.0,1.0,-0.48619999999999997,-0.8090333333333334,0.0
2019-02-20,-0.0,-1.0218943995727923,-0.0,1.0,-0.5131833655964222,-0.8024831453174021,0.0
2019-02-21,-0.0,-1.045442395081529,-0.0,1.0,-0.5069165998396151,-0.7889935846030474,0.0
2019-02-22,-0.0,-1.0434215804251905,-0.0,1.0,-0.5084235860409146,-0.7908477069126889,0.0
2019-02-25,-0.0,-1.0342326078962323,-0.0,1.0,-0.509410624143349,-0.7993848828268646,0.0
2019-02-26,-0.0,-1.0340297509610563,-0.0,1.0,-0.5127862276449942,-0.7960220625104463,0.0
2019-02-27,-0.0,-1.023952897096213,-0.0,1.0,-0.5219456710825638,-0.7994781212364511,0.0
2019-02-28,-0.0,-1.0218365436062067,-0.0,1.0,-0.5192281968967363,-0.8030029427501338,0.0
2019-03-01,-0.0,-1.0228460404663005,-0.0,1.0,-0.513533431595873,-0.8134798338469784,0.0
2019-03-04,-0.0,-1.015630229600375,-0.0,1.0,-0.5146930852132003,-0.816654394537787,0.0
2019-03-05,-0.0,-1.001509307395606,-0.0,1.0,-0.5376823746436358,-0.8148582928056347,0.0
2019-03-06,-0.0,-1.0012402788951462,-0.0,1.0,-0.5403928667203004,-0.81047197640118,0.0
2019-03-07,-0.0,-0.9492428303403914,-0.0,1.0,-0.5956848030018762,-0.8053805950147412,0.0
2019-03-08,-0.0,-0.9465938760977926,-0.0,1.0,-0.6269031229866738,-0.8173680105794988,0.0
2019-03-11,-0.0,-0.9446058162184329,-0.0,1.0,-0.6270717288042921,-0.845572907767488,0.0
2019-03-12,-0.0,-0.9150686817915791,-0.0,1.0,-0.6435432230522946,-0.8840844149137603,0.0
2019-03-13,-0.0,-0.9294774050457445,-0.0,1.0,-0.6489118380925978,-0.8870945383975603,0.0
2019-03-14,-0.0,-0.9319520476751438,-0.0,1.0,-0.647945395329499,-0.8848659136580972,0.0
2019-03-15,-0.0,-0.9292269187986653,-0.0,1.0,-0.6487068965517242,-0.898150723025584,0.0
2019-03-18,-0.0,-0.9407705779334502,-0.0,1.0,-0.6566374781085815,-0.9052189141856393,0.0
2019-03-19,-0.0,-0.9515245733667809,-0.0,1.0,-0.6537116206762533,-0.9279228350351552,0.0
2019-03-20,-0.0,-0.956915778666761,-0.0,1.0,-0.6498743229369491,-0.9334088575777959,0.0
2019-03-21,-0.0,-0.9558220147142049,-0.0,1.0,-0.6638016411997736,-0.9174448217317487,0.0
2019-03-22,-0.0,-0.9491073333807526,-0.0,1.0,-0.695782061313038,-0.911551319439505,0.0
2019-03-25,-0.0,-0.9340690536176858,-0.0,1.0,-0.7040559242042511,-0.9104006245342607,0.0
2019-03-26,-0.0,-0.9478862194339487,-0.0,1.0,-0.6998645469451771,-0.9167676623654379,0.0
2019-03-27,-0.0,-0.9420145319846132,-0.0,1.0,-0.706047870066961,-0.9136985325544948,0.0
2019-03-28,-0.0,-0.9387878787878787,-0.0,1.0,-0.7028877005347594,-0.9234224598930479,0.0
2019-03-29,-0.0,-0.9457173447537474,-0.0,1.0,-0.7032119914346895,-0.9199500356887937,0.0
2019-04-01,-0.0,-0.9562486617657553,-0.0,1.0,-0.7072300335450716,-0.9051102705017486,0.0
2019-04-02,-0.0,-0.9629972907457579,-0.0,1.0,-0.7172750606017396,-0.8845002138884929,0.0
2019-04-03,-0.0,-0.9605164603916253,-0.0,1.0,-0.7341370332061206,-0.8720262510254307,0.0
2019-04-04,-0.0,-0.9586307824100513,-0.0,1.0,-0.7304754426042261,-0.8802826956025128,0.0
2019-04-05,-0.0,-0.9518425760286224,-0.0,1.0,-0.7317710196779963,-0.8942039355992843,0.0
2019-04-08,-0.0,-0.9510982328110467,-0.0,1.0,-0.7318451742147815,-0.8943621664162553,0.0
2019-04-09,-0.0,-0.9462673735492191,-0.0,1.0,-0.7421192147872188,-0.8938243301332568,0.0
2019-04-10,-0.0,-0.9412564882763559,-0.0,1.0,-0.7471988544836228,-0.8912475389296581,0.0
2019-04-11,-0.0,-0.9304462880846802,-0.0,1.0,-0.7759619510799599,-0.8696180803890717,0.0
2019-04-12,-0.0,-0.9268214170750028,-0.0,1.0,-0.7771737186594657,-0.8726706963768376,0.0
2019-04-15,-0.0,-0.9269183922046286,-0.0,1.0,-0.7809342982016192,-0.8745432399512789,0.0
2019-04-16,-0.0,-0.9318271330874718,-0.0,1.0,-0.7791184790003223,-0.8695979089834939,0.0
2019-04-17,-0.0,-0.935180214037725,-0.0,1.0,-0.7828483481871219,-0.8611976090769174,0.0
2019-04-18,-0.0,-0.9193681602312616,-0.0,1.0,-0.7444077362516347,-0.7775827655034758,0.0
2019-04-22,-0.0,-0.9124844891768924,-0.0,1.0,-0.7508961808906659,-0.783468909416793,0.0
2019-04-23,-0.0,-0.9054035426287133,-0.0,1.0,-0.7567371976014887,-0.7839961403266938,0.0
2019-04-24,-0.0,-0.9064537270187301,-0.0,1.0,-0.7631678796867993,-0.7797247421613605,0.0
2019-04-25,-0.0,-0.9068498826128988,-0.0,1.0,-0.7689545642867007,-0.7767228283386273,0.0
2019-04-26,-0.0,-0.9100784340945374,-0.0,1.0,-0.7536961199416949,-0.8067606024849031,0.0
2019-04-29,-0.0,-0.9031754294638208,-0.0,1.0,-0.7527329515877147,-0.8145410376539997,0.0
2019-04-30,-0.0,-0.9083150451109485,-0.0,1.0,-0.7506531507994566,-0.8245375692339847,0.0
2019-05-01,-0.0,-0.9076429791238281,-0.0,1.0,-0.7570836092426724,-0.8204440107343254,0.0
2019-05-02,-0.0,-0.913330078125,-0.0,1.0,-0.7490234375000001,-0.8253696986607143,0.0
2019-05-03,-0.0,-0.827575938058368,-0.0,1.0,-0.9474017272185826,-0.9474389517569983,0.0
2019-05-06,-0.0,-0.826154992548435,-0.0,1.0,-0.9464605067064081,-0.9531669150521609,0.0
2019-05-07,-0.0,-0.8285991202564676,-0.0,1.0,-0.9451278610303436,-0.9539998508909266,0.0
2019-05-08,-0.0,-0.823116883116883,-0.0,1.0,-0.9346196660482374,-0.9528385899814471,0.0
2019-05-09,-0.0,-0.8238263128595287,-0.0,1.0,-0.9352755613286323,-0.9521989237335312,0.0
2019-05-10,-0.0,-0.8231931400571662,-0.0,1.0,-0.9433535023571773,-0.9455065147184378,0.0
2019-05-13,-0.0,-0.8225578978622328,-0.0,1.0,-0.9402835510688836,-0.9485599762470307,0.0
2019-05-14,-0.0,-0.7901494189263973,-0.0,1.0,-0.950156797638812,-0.9490499907766096,0.0
2019-05-15,-0.0,-0.7923929098966027,-0.0,1.0,-0.9670974889217135,-0.9332717872968982,0.0
2019-05-16,-0.0,-0.7897702165267343,-0.0,1.0,-0.9620341729267932,-0.9306230667255855,0.0
2019-05-17,-0.0,-0.7739063247360095,-0.0,1.0,-0.9448471246182715,-0.9605577835829134,0.0
2019-05-20,-0.0,-0.7761864437980929,-0.0,1.0,-0.9442214940539745,-0.9613784470380324,0.0
2019-05-21,-0.0,-0.771012574454004,-0.0,1.0,-0.9452165600411794,-0.9605485697477755,0.0
2019-05-22,-0.0,-0.7624315483847256,-0.0,1.0,-0.9544635966040648,-0.9583593663861222,0.0
2019-05-23,-0.0,-0.7660739216694835,-0.0,1.0,-0.9547358365787346,-0.9532662208832392,0.0
2019-05-24,-0.0,-0.7438689101506654,-0.0,1.0,-0.9594926500238279,-0.9624619670809048,0.0
2019-05-28,-0.0,-0.7359216893972723,-0.0,1.0,-0.9646942366915969,-0.965610793371462,0.0
2019-05-29,-0.0,-0.7401419269880751,-0.0,1.0,-0.9660911551686298,-0.9516789816372815,0.0
2019-05-30,-0.0,-0.7389285061254341,-0.0,1.0,-0.9647467544340829,-0.9532638507953922,0.0
2019-05-31,-0.0,-0.7436807257563011,-0.0,1.0,-0.9587006621063028,-0.9557010644913487,0.0
2019-06-03,-0.0,-0.7463662259878752,-0.0,1.0,-0.9577459645022276,-0.9478854722080199,0.0
2019-06-04,-0.0,-0.7546393267923419,-0.0,1.0,-0.9140851798772646,-1.005989784294271,0.0
2019-06-05,-0.0,-0.757352404582938,-0.0,1.0,-0.9174268408377726,-0.9740567758884916,0.0
2019-06-06,-0.0,-0.7690204513142066,-0.0,1.0,-0.9029200539535562,-0.9736065035908278,0.0
2019-06-07,-0.0,-0.7741019761982749,-0.0,1.0,-0.8961313098227608,-0.9691742184372383,0.0
2019-06-10,-0.0,-0.7675516652743979,-0.0,1.0,-0.8952529691642754,-0.9691642755965568,0.0
2019-06-11,-0.0,-0.776441958448351,-0.0,1.0,-0.8917986343164318,-0.9638965567339822,0.0
2019-06-12,-0.0,-0.769041056143914,-0.0,1.0,-0.8909038154649643,-0.9669229653271434,0.0
2019-06-13,-0.0,-0.7698784249682452,-0.0,1.0,-0.8909090909090909,-0.9683179096352749,0.0
2019-06-14,-0.0,-0.7685440557410363,-0.0,1.0,-0.8965742488024386,-0.9638554216867469,0.0
2019-06-17,-0.0,-0.7665989405703506,-0.0,1.0,-0.9008054567883318,-0.9607430520281547,0.0
2019-06-18,-0.0,-0.7634014444888034,-0.0,1.0,-0.9017529851558813,-0.9642144231118209,0.0
2019-06-19,-0.0,-0.7522672857868388,-0.0,1.0,-0.9059711238482188,-0.9694188493071175,0.0
2019-06-20,-0.0,-0.7533565570796139,-0.0,1.0,-0.9059438275636839,-0.9694462587996227,0.0
2019-06-21,-0.0,-0.7553933318805841,-0.0,1.0,-0.9092031669935354,-0.9672768213844702,0.0
2019-06-24,-0.0,-0.7500363636363636,-0.0,1.0,-0.9087636363636362,-0.9775636363636363,0.0
2019-06-25,-0.0,-0.7304180157892822,-0.0,1.0,-0.9244006257503546,-0.9832648160948813,0.0
2019-06-26,-0.0,-0.7263786697748961,-0.0,1.0,-0.9158228309171704,-1.000254971953085,0.0
2019-06-27,-0.0,-0.7170004012109275,-0.0,1.0,-0.919684867053288,-1.0106868001604843,0.0
2019-06-28,-0.0,-0.6824684329610978,-0.0,1.0,-0.9529961316692213,-1.0138676009050436,0.0
2019-07-01,-0.0,-0.6690369397950626,-0.0,1.0,-0.9750209678007513,-1.0025161360901433,0.0
2019-07-02,-0.0,-0.6762734096043139,-0.0,1.0,-0.9652044013699628,-1.0020039349996357,0.0
2019-07-03,-0.0,-0.681472034979049,-0.0,1.0,-0.9586445618509746,-1.0035343414100928,0.0
2019-07-05,-0.0,-0.6702616046054071,-0.0,1.0,-0.9659695401880057,-1.0072870363623114,0.0
2019-07-08,-0.0,-0.6722894199941708,-0.0,1.0,-0.961490819003206,-1.009472457009618,0.0
2019-07-09,-0.0,-0.6662786044311856,-0.0,1.0,-0.9577618510568632,-1.0140793829810455,0.0
2019-07-10,-0.0,-0.6696737113964571,-0.0,1.0,-0.9533665563275254,-1.0145138408933834,0.0
2019-07-11,-0.0,-0.6716265499635302,-0.0,1.0,-0.9592268417213712,-1.0160831509846828,0.0
2019-07-12,-0.0,-0.6809442154036995,-0.0,1.0,-0.9723083658652268,-0.9951475792622861,0.0
2019-07-15,-0.0,-0.7059940826241005,-0.0,1.0,-0.9617196917120211,-0.9849873981809548,0.0
2019-07-16,-0.0,-0.7114794800642618,-0.0,1.0,-0.9739301884036803,-0.9657879363224771,0.0
2019-07-17,-0.0,-0.7101058008026268,-0.0,1.0,-0.969573148485954,-0.9685881065304633,0.0
2019-07-18,-0.0,-0.7116267210606833,-0.0,1.0,-0.9642310774386246,-0.9665622495811175,0.0
2019-07-19,-0.0,-0.7289649772209568,-0.0,1.0,-0.8941842255125285,-0.9360763097949887,0.0
2019-07-22,-0.0,-0.7459141347892367,-0.0,1.0,-0.878469883362286,-0.9207998014677209,0.0
2019-07-23,-0.0,-0.7366449971735443,-0.0,1.0,-0.8746466930469191,-0.9217778405879028,0.0
2019-07-24,-0.0,-0.7387886052742912,-0.0,1.0,-0.8721266394020589,-0.914680581018192,0.0
2019-07-25,-0.0,-0.7427304090685067,-0.0,1.0,-0.8584806026895727,-0.9191368020840668,0.0
2019-07-26,-0.0,-0.7285860258623726,-0.0,1.0,-0.8742820901307212,-0.9206511398470808,0.0
2019-07-29,-0.0,-0.7214877489864269,-0.0,1.0,-0.8763969680944826,-0.927586814736471,0.0
2019-07-30,-0.0,-0.7380048937905599,-0.0,1.0,-0.8862016383559701,-0.9220185112947268,0.0
2019-07-31,-0.0,-0.8849419704104714,-0.0,1.0,-0.92298565019096,-0.9000333716489303,0.0
2019-08-01,-0.0,-0.9048817498797144,-0.0,1.0,-0.910396387727155,-0.8858210888633925,0.0
2019-08-02,-0.0,-0.9050637603795967,-0.0,1.0,-0.9081034994068802,-0.8938315539739027,0.0
2019-08-05,-0.0,-0.9041126343090033,-0.0,1.0,-0.9081141163393851,-0.8928121526491294,0.0
2019-08-06,-0.0,-0.9027258738184216,-0.0,1.0,-0.8697149556679123,-0.8913680662416648,0.0
2019-08-07,-0.0,-0.9051676845993489,-0.0,1.0,-0.8587572687708005,-0.8932816442965292,0.0
2019-08-08,-0.0,-0.9094630651705107,-0.0,1.0,-0.8573778281369934,-0.8882269088782485,0.0
2019-08-09,-0.0,-0.9000800523979332,-0.0,1.0,-0.8432428498653664,-0.8954224583363656,0.0
2019-08-12,-0.0,-0.9002219715439759,-0.0,1.0,-0.8429096466649686,-0.8957461518867581,0.0
2019-08-13,-0.0,-0.8918495868370281,-0.0,1.0,-0.8450729860580248,-0.9032798223581231,0.0
2019-08-14,-0.0,-0.8999854893709642,-0.0,1.0,-0.8277225567728361,-0.8999492127983747,0.0
2019-08-15,-0.0,-0.9125714491138514,-0.0,1.0,-0.8154366035158357,-0.8669159147284036,0.0
2019-08-16,-0.0,-0.913160733549083,-0.0,1.0,-0.8124775260697591,-0.870190578928443,0.0
2019-08-19,-0.0,-0.9081973094170404,-0.0,1.0,-0.8145291479820628,-0.8647533632286996,0.0
2019-08-20,-0.0,-0.9091984090013259,-0.0,1.0,-0.8125201562332032,-0.8615759486867094,0.0
2019-08-21,-0.0,-0.9137313860252004,-0.0,1.0,-0.8143613974799542,-0.851553550973654,0.0
2019-08-22,-0.0,-0.9139611553071025,-0.0,1.0,-0.8107217085931342,-0.8587758904895005,0.0
2019-08-23,-0.0,-0.9170308805617252,-0.0,1.0,-0.8109192519882497,-0.8544457978075518,0.0
2019-08-26,-0.0,-0.9111269360868792,-0.0,1.0,-0.8036318319387574,-0.845896385971159,0.0
2019-08-27,-0.0,-0.9069411848374936,-0.0,1.0,-0.798271815660337,-0.8507218547756205,0.0
2019-08-28,-0.0,-0.9095752237533741,-0.0,1.0,-0.7968106265094475,-0.84525500781361,0.0
2019-08-29,-0.0,-0.9082269503546101,-0.0,1.0,-0.8067375886524824,-0.8310992907801419,0.0
2019-08-30,-0.0,-0.8971777754229806,-0.0,1.0,-0.8119458867577973,-0.8230723040514288,0.0
2019-09-03,-0.0,-0.896183745583039,-0.0,1.0,-0.81,-0.8273498233215548,0.0
2019-09-04,-0.0,-0.9033433575092871,-0.0,1.0,-0.8101892800283036,-0.8243764372899345,0.0
2019-09-05,-0.0,-0.9124554154748032,-0.0,1.0,-0.8089486880672389,-0.8100434368047463,0.0
2019-09-06,-0.0,-0.9148748367051515,-0.0,1.0,-0.8077534159517001,-0.8080711789005403,0.0
2019-09-09,-0.0,-0.9095498676081201,-0.0,1.0,-0.8081553398058252,-0.8127096204766108,0.0
2019-09-10,-0.0,-0.9110248721114836,-0.0,1.0,-0.8038454753924855,-0.8130887281707533,0.0
2019-09-11,-0.0,-0.9227089092068892,-0.0,1.0,-0.7623148345027997,-0.8587780849103409,0.0
2019-09-12,-0.0,-0.9145265842513549,-0.0,1.0,-0.7675250611030427,-0.8601183096595941,0.0
2019-09-13,-0.0,-0.9127847249282653,-0.0,1.0,-0.765347692089695,-0.8643593467710511,0.0
2019-09-16,-0.0,-0.9168348380244292,-0.0,1.0,-0.7602053460789521,-0.8634094530005312,0.0
2019-09-17,-0.0,-0.8817154796897687,-0.0,1.0,-0.7750469242483266,-0.884690299961044,0.0
2019-09-18,-0.0,-0.8982798895731579,-0.0,1.0,-0.7756069937000071,-0.8654703758759821,0.0
2019-09-19,-0.0,-0.8913942392648878,-0.0,1.0,-0.782753136596572,-0.8600106025799612,0.0
2019-09-20,-0.0,-0.9106972470579919,-0.0,1.0,-0.7790931900908223,-0.8441530904336149,0.0
