Date,FPF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.06281953935712478,-0.23642959588289883,-0.0,-0.21852695520121485,-0.16954357546612672,0.0
2018-11-01,1.0,-0.060691399662731876,-0.2378920741989882,-0.0,-0.21829679595278248,-0.16944350758853288,0.0
2018-11-02,1.0,-0.062296293807331746,-0.22986458788347167,-0.0,-0.2201538926783374,-0.1677530996942307,0.0
2018-11-05,1.0,-0.06004502536877122,-0.2363159840059138,-0.0,-0.22092671617217166,-0.16276334800577938,0.0
2018-11-06,1.0,-0.06051848989398344,-0.2366135183722845,-0.0,-0.2206186259849796,-0.16236831936020432,0.0
2018-11-07,1.0,-0.060471679096956256,-0.2365786467782033,-0.0,-0.22043606799704366,-0.1622992676207754,0.0
2018-11-08,1.0,-0.05202562904625242,-0.23620102783154243,-0.0,-0.21684575852632984,-0.16348528332109724,0.0
2018-11-09,1.0,-0.05245759316147989,-0.2364765593695739,-0.0,-0.21677574462401497,-0.16385067450247096,0.0
2018-11-12,1.0,-0.05227594241491221,-0.23123907797287177,-0.0,-0.2182741116751269,-0.1625364067570941,0.0
2018-11-13,1.0,-0.04753791951304233,-0.22910498370742838,-0.0,-0.21746034371536793,-0.15999801511818315,0.0
2018-11-14,1.0,-0.04817283991463879,-0.22870518949858562,-0.0,-0.21762146602921473,-0.15978758953828848,0.0
2018-11-15,1.0,-0.04796670080274851,-0.2288659112682105,-0.0,-0.2187076740114301,-0.15622212678801495,0.0
2018-11-16,1.0,-0.045494284347524866,-0.22394140837635879,-0.0,-0.2191247546310806,-0.16097850650743115,0.0
2018-11-19,1.0,-0.046299503521533315,-0.22366272452867536,-0.0,-0.218648456958121,-0.1608194368845564,0.0
2018-11-20,1.0,-0.03949011104540377,-0.22143373414810436,-0.0,-0.21872330639332413,-0.16303633615874896,0.0
2018-11-21,1.0,-0.04106213177092683,-0.2187913110179035,-0.0,-0.21720823201083678,-0.15497853867119285,0.0
2018-11-23,1.0,-0.0420379255197624,-0.21049968993766113,-0.0,-0.22241261137765592,-0.1569405006690819,0.0
2018-11-26,1.0,-0.04166734643935068,-0.21259482828942003,-0.0,-0.22135573864099845,-0.15582021372053184,0.0
2018-11-27,1.0,-0.04049037804044153,-0.2124808700465631,-0.0,-0.2203933444042851,-0.1547165510729055,0.0
2018-11-28,1.0,-0.04221906951714691,-0.2065619751153727,-0.0,-0.22449977985421452,-0.1574286972261631,0.0
2018-11-29,1.0,-0.03413085383830366,-0.20298705716553544,-0.0,-0.2236567152090454,-0.15910453080200215,0.0
2018-11-30,1.0,-0.03443024028257101,-0.20351917561852914,-0.0,-0.22495503815680745,-0.15734214747484568,0.0
2018-12-03,1.0,-0.0342286010496987,-0.2035411131989892,-0.0,-0.22487526728439058,-0.1572604159917061,0.0
2018-12-04,1.0,-0.03308044452352836,-0.20370759798767366,-0.0,-0.22413820993545672,-0.15668322036914217,0.0
2018-12-06,1.0,-0.03275423259931393,-0.17619627246715883,-0.0,-0.22687680804312432,-0.14495961049020695,0.0
2018-12-07,1.0,-0.02250063922270519,-0.18307338276655585,-0.0,-0.2346586550754283,-0.15784006647916135,0.0
2018-12-10,1.0,-0.015812094587093397,-0.18308407212979555,-0.0,-0.23448527429305505,-0.15258591978177088,0.0
2018-12-11,1.0,-0.008081193725939361,-0.1872832553848112,-0.0,-0.23398873723394104,-0.16143298017880436,0.0
2018-12-12,1.0,-0.007796216448425641,-0.1874433183242908,-0.0,-0.23391831474439548,-0.16190673179424353,0.0
2018-12-13,1.0,-0.007584309859602818,-0.18572814144658387,-0.0,-0.2356860063918083,-0.16101950932536213,0.0
2018-12-14,1.0,-0.007207178540745219,-0.1875616508098132,-0.0,-0.23492538263276802,-0.16129442835778152,0.0
2018-12-17,1.0,-0.004428009141696293,-0.18696038598273237,-0.0,-0.23254189944134082,-0.16318562722194008,0.0
2018-12-18,1.0,-0.007198540923543749,-0.19833110060203046,-0.0,-0.24192585180044227,-0.16658327549752247,0.0
2018-12-19,1.0,-0.010611321973673586,-0.19772268432528467,-0.0,-0.24055560041993054,-0.1662278930792215,0.0
2018-12-20,1.0,-0.009176822887318276,-0.1909906138811521,-0.0,-0.24560075990533384,-0.16421683061516912,0.0
2018-12-21,1.0,-0.008242648011400441,-0.19262534006995727,-0.0,-0.2477328669516777,-0.17076369996113488,0.0
2018-12-24,1.0,-0.008823147787725446,-0.19496885947839626,-0.0,-0.24917282989490072,-0.1689535487219411,0.0
2018-12-26,1.0,-0.010578427103994325,-0.20473126602486574,-0.0,-0.23532162611065424,-0.1619337880766936,0.0
2018-12-27,1.0,-0.01284002590673575,-0.20626619170984456,-0.0,-0.23724093264248705,-0.16282383419689117,0.0
2018-12-28,1.0,-0.013717065261451156,-0.20549655451965948,-0.0,-0.2380867450344548,-0.16410214835832995,0.0
2018-12-31,1.0,-0.0011299435028248588,-0.23225324027916253,-0.0,-0.2534230641409106,-0.1748753738783649,0.0
2019-01-02,1.0,-0.0,-0.23206043499916987,-0.0,-0.25258176988211856,-0.1756433670928109,0.0
2019-01-03,1.0,-0.0,-0.23848662094930748,-0.0,-0.24420129084308187,-0.1980973510824257,0.0
2019-01-04,1.0,-0.0,-0.2387924831406148,-0.0,-0.23641627202597099,-0.19817935373751236,0.0
2019-01-07,1.0,-0.0,-0.22444638646594225,-0.0,-0.23513116889541116,-0.1892921331640477,0.0
2019-01-08,1.0,-0.0,-0.22451066075227147,-0.0,-0.23513018815032236,-0.18935408868294773,0.0
2019-01-09,1.0,-0.0,-0.22549990100970105,-0.0,-0.2353329373721375,-0.1890054774632086,0.0
2019-01-10,1.0,-0.0,-0.22403812853538269,-0.0,-0.2368191038474859,-0.18830087240463744,0.0
2019-01-11,1.0,-0.0,-0.21604000924305947,-0.0,-0.23891658138843958,-0.19558974020400755,0.0
2019-01-14,1.0,-0.0,-0.2139274025098271,-0.0,-0.23371326129504447,-0.19706912715251393,0.0
2019-01-15,1.0,-0.0,-0.20805170457348662,-0.0,-0.22985840446001285,-0.20663739372111764,0.0
2019-01-16,1.0,-0.0,-0.20985628978279416,-0.0,-0.22158606207756415,-0.20908524181376734,0.0
2019-01-17,1.0,-0.0,-0.2145521777545077,-0.0,-0.21756274747210316,-0.2040642691187539,0.0
2019-01-18,1.0,-0.0,-0.2141302196714823,-0.0,-0.22019922158453722,-0.21485586120456496,0.0
2019-01-22,1.0,-0.0,-0.20157189089227923,-0.0,-0.2101168555805315,-0.1825210834250004,0.0
2019-01-23,1.0,-0.0,-0.18711005441286763,-0.0,-0.21482710750131645,-0.19376406197641577,0.0
2019-01-24,1.0,-0.0,-0.17832195649752575,-0.0,-0.22629560679109587,-0.1865323722691616,0.0
2019-01-25,1.0,-0.0,-0.16461567588034837,-0.0,-0.23957150069418154,-0.1734980436703269,0.0
2019-01-28,1.0,-0.0,-0.15504745061504208,-0.0,-0.2534857648154874,-0.17050640306968373,0.0
2019-01-29,1.0,-0.0,-0.16216427844334824,-0.0,-0.2378044005950983,-0.1660793986375382,0.0
2019-01-30,1.0,-0.0,-0.16235434156120787,-0.0,-0.2379557699536399,-0.16590966044355343,0.0
2019-01-31,1.0,-0.0,-0.1670906350103637,-0.0,-0.23589912693926263,-0.1672633628540921,0.0
2019-02-01,1.0,-0.0,-0.16769090164192746,-0.0,-0.2472345655667959,-0.16082064857710127,0.0
2019-02-04,1.0,-0.0,-0.16581616581616582,-0.0,-0.24809424809424807,-0.16109116109116106,0.0
2019-02-05,1.0,-0.0,-0.1593827509340366,-0.0,-0.24641298546356472,-0.16401368873818717,0.0
2019-02-06,1.0,-0.0,-0.15395121032306677,-0.0,-0.24685253210260275,-0.16900568271011898,0.0
2019-02-07,1.0,-0.0,-0.15378454773869346,-0.0,-0.2529993718592965,-0.16358354271356784,0.0
2019-02-08,1.0,-0.0,-0.1501160202680305,-0.0,-0.2532556707865701,-0.17511957190888858,0.0
2019-02-11,1.0,-0.0,-0.1549275863152273,-0.0,-0.24735320913574818,-0.1685306776412931,0.0
2019-02-12,1.0,-0.0,-0.16276909025054723,-0.0,-0.24346073290184406,-0.16854852679485363,0.0
2019-02-13,1.0,-0.0,-0.16454360799256795,-0.0,-0.24262702923995022,-0.167409343557606,0.0
2019-02-14,1.0,-0.0,-0.1544900344293882,-0.0,-0.24970782399949462,-0.17514766732998516,0.0
2019-02-15,1.0,-0.0,-0.16887940572151097,-0.0,-0.2426584479216058,-0.1689900426742532,0.0
2019-02-19,1.0,-0.0,-0.16422551216894474,-0.0,-0.2463935098961457,-0.1677136273240948,0.0
2019-02-20,1.0,-0.0,-0.16630880959898958,-0.0,-0.24733185980423114,-0.1651562993369119,0.0
2019-02-21,1.0,-0.0,-0.17580128458030206,-0.0,-0.24443322233970366,-0.15785819117206118,0.0
2019-02-22,1.0,-0.0,-0.17813145732447908,-0.0,-0.24450683786299035,-0.154707636008013,0.0
2019-02-25,1.0,-0.0,-0.17398592551593264,-0.0,-0.2479481299913023,-0.15946864869138927,0.0
2019-02-26,1.0,-0.0,-0.17136228567796474,-0.0,-0.24973383547059474,-0.16792995503011232,0.0
2019-02-27,1.0,-0.0,-0.17187301385534512,-0.0,-0.255402313461294,-0.16164039659336468,0.0
2019-02-28,1.0,-0.0,-0.17343402225755167,-0.0,-0.25691573926868044,-0.15947535771065183,0.0
2019-03-01,1.0,-0.0,-0.17251954490561242,-0.0,-0.26102777601220367,-0.15546939553804107,0.0
2019-03-04,1.0,-0.0,-0.16703181558392075,-0.0,-0.26227217882771325,-0.15831586968946468,0.0
2019-03-05,1.0,-0.0,-0.1693565024200587,-0.0,-0.25854161707529955,-0.15902562881853527,0.0
2019-03-06,1.0,-0.0,-0.16565724005277632,-0.0,-0.26814186020633635,-0.15584911059182602,0.0
2019-03-07,1.0,-0.0,-0.15434675640069206,-0.0,-0.2806304661830765,-0.15229916985444675,0.0
2019-03-08,1.0,-0.0,-0.15036779925484828,-0.0,-0.2921695379422348,-0.1496672292456135,0.0
2019-03-11,1.0,-0.0,-0.14839827395370472,-0.0,-0.28859943213718536,-0.1671184972489132,0.0
2019-03-12,1.0,-0.0,-0.12475951822811414,-0.0,-0.2979872281949721,-0.19393743432220514,0.0
2019-03-13,1.0,-0.0,-0.12706704320997733,-0.0,-0.3098973212099447,-0.19544883200835797,0.0
2019-03-14,1.0,-0.0,-0.12479187750971238,-0.0,-0.3135385720348666,-0.19401913094577386,0.0
2019-03-15,1.0,-0.0,-0.12560425921087015,-0.0,-0.31251633133002354,-0.19501241181081788,0.0
2019-03-18,1.0,-0.0,-0.12975633768151612,-0.0,-0.31413569611945197,-0.19693165969316595,0.0
2019-03-19,1.0,-0.0,-0.1306450021379469,-0.0,-0.3097556162220833,-0.20417393020425614,0.0
2019-03-20,1.0,-0.0,-0.13122514052792478,-0.0,-0.3095558988856382,-0.20282042010453305,0.0
2019-03-21,1.0,-0.0,-0.13256555168561476,-0.0,-0.3184924755207991,-0.19182493264112507,0.0
2019-03-22,1.0,-0.0,-0.1294148742855255,-0.0,-0.33733108666204115,-0.18521822446889352,0.0
2019-03-25,1.0,-0.0,-0.08721407239670508,-0.0,-0.3637557021430212,-0.18991828295756621,0.0
2019-03-26,1.0,-0.0,-0.08782238022350598,-0.0,-0.3630244079066476,-0.19499991770766473,0.0
2019-03-27,1.0,-0.0,-0.08577770470240054,-0.0,-0.3650115093719172,-0.19342321604735285,0.0
2019-03-28,1.0,-0.0,-0.0867786249507033,-0.0,-0.3636946233732089,-0.1927500985934008,0.0
2019-03-29,1.0,-0.0,-0.08912371811727583,-0.0,-0.364005390481199,-0.190293846962924,0.0
2019-04-01,1.0,-0.0,-0.09507835495699934,-0.0,-0.3660072681827899,-0.18329962343577855,0.0
2019-04-02,1.0,-0.0,-0.0951554519760004,-0.0,-0.3692831523445893,-0.1884266375762384,0.0
2019-04-03,1.0,-0.0,-0.09472813043118432,-0.0,-0.3779193908797484,-0.18257055367044608,0.0
2019-04-04,1.0,-0.0,-0.09463706742539536,-0.0,-0.38002051214186466,-0.1795474095149871,0.0
2019-04-05,1.0,-0.0,-0.09225061693635203,-0.0,-0.3841070570893853,-0.17986385995130758,0.0
2019-04-08,1.0,-0.0,-0.08441096117228247,-0.0,-0.38774733007699314,-0.18359135690040568,0.0
2019-04-09,1.0,-0.0,-0.07501907827067919,-0.0,-0.4084574803410863,-0.17552009024851523,0.0
2019-04-10,1.0,-0.0,-0.06357473544973545,-0.0,-0.40625,-0.183614417989418,0.0
2019-04-11,1.0,-0.0,-0.07462215054121012,-0.0,-0.404801888831618,-0.1832798496915684,0.0
2019-04-12,1.0,-0.0,-0.07380061528228153,-0.0,-0.40490562900141347,-0.1842188409412156,0.0
2019-04-15,1.0,-0.0,-0.07552221926556678,-0.0,-0.3992482703565726,-0.18834819052687599,0.0
2019-04-16,1.0,-0.0,-0.07549397910983967,-0.0,-0.3995742132925288,-0.18816113365710863,0.0
2019-04-17,1.0,-0.0,-0.07763050672697942,-0.0,-0.4054481049708137,-0.17995709367880128,0.0
2019-04-18,1.0,-0.0,-0.07922784031391848,-0.0,-0.40624844121510395,-0.17724423457426466,0.0
2019-04-22,1.0,-0.0,-0.08108828576664834,-0.0,-0.40637443561420167,-0.17862081604771662,0.0
2019-04-23,1.0,-0.0,-0.08084311632870865,-0.0,-0.40301494130202775,-0.18369797225186765,0.0
2019-04-24,1.0,-0.0,-0.0851376637262764,-0.0,-0.40406976744186046,-0.18146885859395884,0.0
2019-04-25,1.0,-0.0,-0.08450233242488589,-0.0,-0.40898526977545185,-0.17851828320152485,0.0
2019-04-26,1.0,-0.0,-0.07964512889186473,-0.0,-0.41325744894543015,-0.18100100435219282,0.0
2019-04-29,1.0,-0.0,-0.07819246861924685,-0.0,-0.4129539748953974,-0.18249372384937237,0.0
2019-04-30,1.0,-0.0,-0.07748175915389251,-0.0,-0.4143851663431288,-0.18160519445746034,0.0
2019-05-01,1.0,-0.0,-0.07647472615817505,-0.0,-0.4166750410344019,-0.18172377985462096,0.0
2019-05-02,1.0,-0.0,-0.07793490084511756,-0.0,-0.4054221404066605,-0.19014308426073132,0.0
2019-05-03,1.0,-0.0,-0.08027964074860765,-0.0,-0.402752922680671,-0.18945995216671405,0.0
2019-05-06,1.0,-0.0,-0.07084983043485525,-0.0,-0.40575352077381854,-0.1939892079720677,0.0
2019-05-07,1.0,-0.0,-0.07174011129493157,-0.0,-0.40519042128306676,-0.19416453602045422,0.0
2019-05-08,1.0,-0.0,-0.07661898221045932,-0.0,-0.3985728165097659,-0.19992294549231132,0.0
2019-05-09,1.0,-0.0,-0.0756961431491472,-0.0,-0.40321013302952124,-0.19652849914552828,0.0
2019-05-10,1.0,-0.0,-0.07574283989536522,-0.0,-0.402307331142263,-0.1988060902810383,0.0
2019-05-13,1.0,-0.0,-0.07437324038074809,-0.0,-0.401377530500067,-0.20006032980292263,0.0
2019-05-14,1.0,-0.0,-0.06764426837996637,-0.0,-0.40000665790043105,-0.19682418149436573,0.0
2019-05-15,1.0,-0.0,-0.06838617290528841,-0.0,-0.4059710936459305,-0.19073864393232984,0.0
2019-05-16,1.0,-0.0,-0.0673749979117593,-0.0,-0.412218713977848,-0.19098214136554237,0.0
2019-05-17,1.0,-0.0,-0.06527240125349823,-0.0,-0.41916779783151514,-0.19135957635781678,0.0
2019-05-20,1.0,-0.0,-0.06529198118733996,-0.0,-0.41737660468308035,-0.19105561785528982,0.0
2019-05-21,1.0,-0.0,-0.06657745065239211,-0.0,-0.4155403144864503,-0.19066577450652392,0.0
2019-05-22,1.0,-0.0,-0.06569599304592033,-0.0,-0.41624178800086925,-0.1897159860249745,0.0
2019-05-23,1.0,-0.0,-0.07041266025641026,-0.0,-0.41708400106837606,-0.1818409455128205,0.0
2019-05-24,1.0,-0.0,-0.05906422048868116,-0.003243459024300993,-0.41817335041000653,-0.1828146571081652,0.0
2019-05-28,1.0,-0.0,-0.05842352902056628,-0.0018787304437461554,-0.4179593329675628,-0.1843483465509502,0.0
2019-05-29,1.0,-0.0,-0.06280385617336187,-0.002953523487148854,-0.41938374234655773,-0.1741251431131465,0.0
2019-05-30,1.0,-0.0,-0.06338425772168715,-0.0028229823978744603,-0.42125539687811364,-0.17311524410494852,0.0
2019-05-31,1.0,-0.0,-0.0611478515170649,-0.0064637266956897406,-0.42333255790768004,-0.17066564753580804,0.0
2019-06-03,1.0,-0.0,-0.05199066400568278,-0.0,-0.43481717011128773,-0.20447857118695664,0.0
2019-06-04,1.0,-0.0,-0.055116239606312574,-0.0005939249957576786,-0.4670965552350246,-0.1741218394705583,0.0
2019-06-05,1.0,-0.0,-0.052699207060374995,-0.0054102490405261465,-0.465450487767765,-0.16712597426750297,0.0
2019-06-06,1.0,-0.0,-0.0465757596264465,-0.009508019219056642,-0.47242336062800294,-0.1633112269066793,0.0
2019-06-07,1.0,-0.0,-0.04426037908430307,-0.011856971052052105,-0.4718905093415994,-0.1658451479580602,0.0
2019-06-10,1.0,-0.0,-0.04470209884901828,-0.010003385240352066,-0.4707515233581584,-0.16716316858496955,0.0
2019-06-11,1.0,-0.0,-0.04433145713945619,-0.009658714098661725,-0.47412722975156024,-0.17236043328175218,0.0
2019-06-12,1.0,-0.0,-0.04386934417030827,-0.00962404992263352,-0.4742990256924725,-0.1725697573583173,0.0
2019-06-13,1.0,-0.0,-0.04348417829193603,-0.01008846546444369,-0.4723035045933991,-0.1753997958489282,0.0
2019-06-14,1.0,-0.0,-0.04259117572047947,-0.009657400323046843,-0.4725155147496387,-0.17548244495451842,0.0
2019-06-17,1.0,-0.0,-0.04260093497662558,-0.010029749256268592,-0.4734551636209094,-0.17387165320866976,0.0
2019-06-18,1.0,-0.0,-0.04661089004523348,-0.008485528687548888,-0.474356358194742,-0.1710539740842771,0.0
2019-06-19,1.0,-0.0,-0.04371779829617916,-0.010780662823717459,-0.4734989542416977,-0.1724395925793671,0.0
2019-06-20,1.0,-0.0,-0.04686302233275982,-0.01229920106297804,-0.47156022690492816,-0.1727680016353508,0.0
2019-06-21,1.0,-0.0,-0.048373630492937345,-0.012506602600146535,-0.4696961951984188,-0.17332038371756206,0.0
2019-06-24,1.0,-0.0,-0.04759545571025882,-0.017852566840351924,-0.4619800119586572,-0.1809344836422653,0.0
2019-06-25,1.0,-0.0,-0.04009845144087786,-0.020254332888934468,-0.46651625474310326,-0.18235736505657538,0.0
2019-06-26,1.0,-0.0,-0.03932670760704083,-0.01919293864075677,-0.46492413486375056,-0.18715681075625648,0.0
2019-06-27,1.0,-0.0,-0.032679177959995885,-0.01854393248018664,-0.4629635983120047,-0.20125570384602187,0.0
2019-06-28,1.0,-0.0,-0.023138142773832804,-0.020445267743816678,-0.4698466604919214,-0.20177695447840555,0.0
2019-07-01,1.0,-0.0,-0.01587573721025922,-0.024276505280482787,-0.47901522424907417,-0.19525785214648197,0.0
2019-07-02,1.0,-0.0,-0.013556933967937593,-0.02551590233509167,-0.48464750253440775,-0.19452224265021736,0.0
2019-07-03,1.0,-0.0,-0.009560163692011417,-0.029161938168437703,-0.48674301041989065,-0.19400598369957703,0.0
2019-07-05,1.0,-0.0,-0.005998624957029908,-0.029907184599518733,-0.48652457889309036,-0.1963733241663802,0.0
2019-07-08,1.0,-0.0,-0.006376980989377429,-0.029031592698270825,-0.48607721131699266,-0.19737701536663346,0.0
2019-07-09,1.0,-0.0,-0.0055679670046399725,-0.02868190410723492,-0.48657844990548205,-0.19769719883141434,0.0
2019-07-10,1.0,-0.0,-0.00448569218870843,-0.028340637621380085,-0.4880639340036092,-0.1977657471857008,0.0
2019-07-11,1.0,-0.0,-0.0026149637861923036,-0.030106490959450862,-0.4905293581296128,-0.19712009909336456,0.0
2019-07-12,1.0,-0.0,-0.0025113094930938984,-0.030737740165471213,-0.49262947864526885,-0.19419646696595969,0.0
2019-07-15,1.0,-0.0,-0.007604039430901303,-0.03650627075197413,-0.4933851738434807,-0.18289263165138406,0.0
2019-07-16,1.0,-0.0,-0.010253234241673547,-0.04373107624552711,-0.4904004954582989,-0.17595650977153865,0.0
2019-07-17,1.0,-0.0,-0.0077295681747913,-0.044367721323302065,-0.48795905046549176,-0.1776082998385379,0.0
2019-07-18,1.0,-0.0,-0.00809744381540573,-0.0465946131411906,-0.4860181849373821,-0.17484988848859154,0.0
2019-07-19,1.0,-0.0,-0.008904673666872556,-0.047405806053119205,-0.48572507034520623,-0.17370118728982223,0.0
2019-07-22,1.0,-0.0,-0.015540494283562674,-0.049445471349353044,-0.4805401519819265,-0.16598206339426302,0.0
2019-07-23,1.0,-0.0,-0.016434697755636586,-0.05093044356564463,-0.4802355640011641,-0.16434697755636588,0.0
2019-07-24,1.0,-0.0,-0.016696604225472585,-0.05270721067487811,-0.4789667265417843,-0.16234710461038404,0.0
2019-07-25,1.0,-0.0,-0.00687337972438259,-0.059609087187883755,-0.4817676354209306,-0.15732023468413156,0.0
2019-07-26,1.0,-0.0,-0.004874224555184403,-0.060552866589406236,-0.4824118890176563,-0.1564353398322994,0.0
2019-07-29,1.0,-0.0,-0.009732733346969388,-0.06149860230449308,-0.4803981727688007,-0.15286016226903934,0.0
2019-07-30,1.0,-0.0,-0.007417638633108246,-0.0637746402018962,-0.4765363890594093,-0.15745856353591162,0.0
2019-07-31,1.0,-0.0,-0.015921721045992293,-0.06288568408850703,-0.4732876478810814,-0.1525860011591831,0.0
2019-08-01,1.0,-0.0,-0.011696609529044005,-0.07249836831438287,-0.47281096492734714,-0.1605578647246745,0.0
2019-08-02,1.0,-0.0,-0.008845461558241192,-0.07686637524642152,-0.473180766263821,-0.1553441330247707,0.0
2019-08-05,1.0,-0.0,-0.008174527008500137,-0.07423910063065532,-0.474088291746641,-0.1572353989580477,0.0
2019-08-06,1.0,-0.0,-0.009559477392434505,-0.08008413708187975,-0.4582392776523702,-0.16222039811204597,0.0
2019-08-07,1.0,-0.0,-0.017710590523639713,-0.07486904741592589,-0.4504768892149669,-0.16316606664505454,0.0
2019-08-08,1.0,-0.0,-0.011656441717791411,-0.0666496250852079,-0.4543456032719837,-0.17150647580095432,0.0
2019-08-09,1.0,-0.0,-0.011884463238303096,-0.06614036284272268,-0.45633269676715316,-0.1707304596917201,0.0
2019-08-12,1.0,-0.0,-0.009023580488635396,-0.06989018472801567,-0.46173491104111686,-0.1619307057120967,0.0
2019-08-13,1.0,-0.0,-0.0021603783213690335,-0.06906406287211239,-0.4648555778586738,-0.16498826251148233,0.0
2019-08-14,1.0,-0.0,-0.006156507581153963,-0.06931583053492078,-0.45793901156677175,-0.16259624843119297,0.0
2019-08-15,1.0,-0.0,-0.015821296607322805,-0.07406785354383608,-0.4446758481692979,-0.14497816593886462,0.0
2019-08-16,1.0,-0.0,-0.020297245613446504,-0.07261717046331399,-0.43941020565638944,-0.1451336934277183,0.0
2019-08-19,1.0,-0.0,-0.020879028882377564,-0.0739891167852658,-0.43787358727501047,-0.1416157388028464,0.0
2019-08-20,1.0,-0.0,-0.023121290646158994,-0.07265736019393129,-0.4382345565493605,-0.1378082420797459,0.0
2019-08-21,1.0,-0.0,-0.027363640916907354,-0.06586306492812662,-0.4428435480908893,-0.13344574853498506,0.0
2019-08-22,1.0,-0.0,-0.028415063487561107,-0.06428845544191013,-0.4434284951529207,-0.1323811589608396,0.0
2019-08-23,1.0,-0.0,-0.025306095177643775,-0.06395844121135182,-0.4435331651828219,-0.13757161708453738,0.0
2019-08-26,1.0,-0.0,-0.019885987007821824,-0.06618719342436698,-0.4408723319634098,-0.13022007158955323,0.0
2019-08-27,1.0,-0.0,-0.019009769829441962,-0.06660043053485676,-0.4397747971518463,-0.1305182977314125,0.0
2019-08-28,1.0,-0.0,-0.016700044687929294,-0.06833942964961354,-0.441831212035949,-0.1282212549032589,0.0
2019-08-29,1.0,-0.0,-0.009132117923435793,-0.0707904575985177,-0.44462826324322535,-0.1298183502630447,0.0
2019-08-30,1.0,-0.0,-0.00789365040046239,-0.07216579968623565,-0.4439765502435802,-0.12735529683758565,0.0
2019-09-03,1.0,-0.0,-0.015316997405859123,-0.07937740618958708,-0.44161530708349167,-0.11602584226962542,0.0
2019-09-04,1.0,-0.0,-0.005699558903702235,-0.08534469941021955,-0.4395598949298706,-0.12145842626092415,0.0
2019-09-05,1.0,-0.0,-0.007802962816325183,-0.08358903296050678,-0.4415025240027714,-0.11679699099277442,0.0
2019-09-06,1.0,-0.0,-0.007908003558601601,-0.0839236877656595,-0.44406734983030743,-0.1116017002207651,0.0
