Date,IWF,IWM,MTUM,SJM,SPY,VLUE,VXX
2018-10-17,-0.16301296618099184,-0.6976005881566635,-0.0,1.0,-0.6918526934901751,-0.7892995588825024,0.0
2018-10-18,-0.16438447889115804,-0.7017978506143493,-0.0,1.0,-0.6911848404700525,-0.7905855569319361,0.0
2018-10-19,-0.14548228738224758,-0.6870439166777232,-0.0,1.0,-0.6929149528990314,-0.7915284595993101,0.0
2018-10-22,-0.14677338669334666,-0.6745706186426547,-0.0,1.0,-0.7082541270635317,-0.8054027013506753,0.0
2018-10-23,-0.14876308595052345,-0.6744015469760619,-0.0,1.0,-0.7064746282589852,-0.804360872174435,0.0
2018-10-24,-0.14688699716241027,-0.669404106159239,-0.0,1.0,-0.7105992321816058,-0.8114505090969789,0.0
2018-10-25,-0.10143840307903064,-0.6242212727094818,-0.0,1.0,-0.7467953945007991,-0.7892625330245605,0.0
2018-10-26,-0.07864877969936965,-0.6124777759818975,-0.0,1.0,-0.760012930337805,-0.7814449652497172,0.0
2018-10-29,-0.06010472549712487,-0.6155032285007549,-0.0,1.0,-0.7518069966911882,-0.7850236114234315,0.0
2018-10-30,-0.03493859082094376,-0.6236910148674855,-0.0,1.0,-0.7601486748545572,-0.8132837750484809,0.0
2018-10-31,-0.03725194755233546,-0.606674574423749,-0.0,1.0,-0.755073253614593,-0.806847690186901,0.0
2018-11-01,-0.012612728264706828,-0.6295452357264354,-0.0,1.0,-0.7571488173561411,-0.8100067396257904,0.0
2018-11-02,-0.016251354279523296,-0.6066534956344402,-0.0,1.0,-0.7598304760690842,-0.8038047288254413,0.0
2018-11-05,-0.025953116950025758,-0.5972758887171561,-0.0,1.0,-0.7683217413704275,-0.8284389489953632,0.0
2018-11-06,-0.02251801117823797,-0.5965173004232223,-0.0,1.0,-0.7750137304946207,-0.8366878816269827,0.0
2018-11-07,-0.023231734938199702,-0.5976832977415388,-0.0,1.0,-0.7768718048275416,-0.8378631980845144,0.0
2018-11-08,-0.0,-0.5948455258524091,-0.0,1.0,-0.7653273571314231,-0.8413958700176084,0.0
2018-11-09,-0.0,-0.594730439236778,-0.0,1.0,-0.7658150851581508,-0.8408887181457292,0.0
2018-11-12,-0.0,-0.5747362344867395,-0.0,1.0,-0.7875444953981335,-0.8445948112753744,0.0
2018-11-13,-0.0,-0.5647941270347909,-0.0,1.0,-0.7864985636769868,-0.840536227258219,0.0
2018-11-14,-0.0,-0.5645305419033637,-0.0,1.0,-0.7865258185996042,-0.8403970128295143,0.0
2018-11-15,-0.0,-0.5652686595703996,-0.0,1.0,-0.7900758493211804,-0.83160175919434,0.0
2018-11-16,-0.0,-0.5545139661253932,-0.0,1.0,-0.7870602815469192,-0.8361879945343035,0.0
2018-11-19,-0.0,-0.554298786299803,-0.0,1.0,-0.7867446146025291,-0.8361504734066213,0.0
2018-11-20,-0.0,-0.5361253902677474,-0.0,1.0,-0.7754265350531395,-0.8421268409599798,0.0
2018-11-21,-0.0,-0.5326304592666751,-0.0,1.0,-0.7811913402577901,-0.8146977850081342,0.0
2018-11-23,-0.0,-0.5151695979899498,-0.0,1.0,-0.8010678391959799,-0.8244974874371858,0.0
2018-11-26,-0.0,-0.5225658432333898,-0.0,1.0,-0.7985417059526053,-0.8217361242064241,0.0
2018-11-27,-0.0,-0.5318058960336915,-0.0,1.0,-0.7937016782953045,-0.8173675278144447,0.0
2018-11-28,-0.0,-0.5307539994342647,-0.0,1.0,-0.7944180783857685,-0.8177703743281892,0.0
2018-11-29,-0.0,-0.5787960827567766,-0.0,1.0,-0.8618603562953306,-0.9017012600688527,0.0
2018-11-30,-0.0,-0.5873570948217889,-0.0,1.0,-0.8738735709482179,-0.9012441156691324,0.0
2018-12-03,-0.0,-0.5869601747605445,-0.0,1.0,-0.8731977818853974,-0.9006217442446648,0.0
2018-12-04,-0.0,-0.5943475484759888,-0.0,1.0,-0.8669892798333165,-0.8992169909601102,0.0
2018-12-06,-0.0,-0.5122694414729814,-0.0,1.0,-0.8626535706181725,-0.8666407338973711,0.0
2018-12-07,-0.0,-0.5126549419170614,-0.0,1.0,-0.8628723473294827,-0.8693296125640858,0.0
2018-12-10,-0.0,-0.5023217087776604,-0.0,1.0,-0.849745412623691,-0.8502898133025907,0.0
2018-12-11,-0.0,-0.5031751122514432,-0.0,1.0,-0.8597819114817189,-0.8442270686337395,0.0
2018-12-12,-0.0,-0.5069837796086509,-0.0,1.0,-0.8670185375901132,-0.8443292996910403,0.0
2018-12-13,-0.0,-0.5043235076665917,-0.0,1.0,-0.8677231669291846,-0.8424571667363142,0.0
2018-12-14,-0.0,-0.4852309778222552,-0.0,1.0,-0.8934693482261034,-0.8494689608419149,0.0
2018-12-17,-0.0,-0.4788795734155665,-0.0,1.0,-0.8802801066461085,-0.8530725000803058,0.0
2018-12-18,-0.0,-0.46754075350113244,-0.0,1.0,-0.872619389415255,-0.8499058921108877,0.0
2018-12-19,-0.0,-0.47007289934774277,-0.0,1.0,-0.8756554546617215,-0.8516114592658908,0.0
2018-12-20,-0.0,-0.4547533589556268,-0.0,1.0,-0.8779023600038116,-0.8436616586729346,0.0
2018-12-21,-0.0,-0.44989749250906796,-0.0,1.0,-0.8759817063554644,-0.8281974451979183,0.0
2018-12-24,-0.0,-0.41758586111807466,-0.0,1.0,-0.8641263474555027,-0.8519365755828529,0.0
2018-12-26,-0.0,-0.4155368721496603,-0.0,1.0,-0.8462135078956349,-0.8406291688642074,0.0
2018-12-27,-0.0,-0.36832445233866196,-0.0,1.0,-0.7584665482534044,-0.8335405565423327,0.0
2018-12-28,-0.0,-0.3717565608449954,-0.0,1.0,-0.75650167164709,-0.8304091837036598,0.0
2018-12-31,-0.0,-0.37087229257900345,-0.0,1.0,-0.7571014321221446,-0.830956326192449,0.0
2019-01-02,-0.0,-0.36977472949801926,-0.0,1.0,-0.7539762313013658,-0.8325252764145924,0.0
2019-01-03,-0.0,-0.36929803828882063,-0.0,1.0,-0.7579472937839754,-0.8271389742377688,0.0
2019-01-04,-0.0,-0.37516174567697913,-0.0,1.0,-0.7310610516409835,-0.8345782849076578,0.0
2019-01-07,-0.0,-0.3424893690380416,-0.0,1.0,-0.7185668313986897,-0.8121767612918054,0.0
2019-01-08,-0.0,-0.3373583823318514,-0.0,1.0,-0.720493331421196,-0.8103542234332425,0.0
2019-01-09,-0.0,-0.3439468461472086,-0.0,1.0,-0.7228693876377025,-0.8094745016826301,0.0
2019-01-10,-0.0,-0.3415152908714647,-0.0,1.0,-0.7246780869165326,-0.8080305817429294,0.0
2019-01-11,-0.0,-0.34036353144835546,-0.0,1.0,-0.7293710328909406,-0.815406809001731,0.0
2019-01-14,-0.0,-0.34235586079529057,-0.0,1.0,-0.7283141917238991,-0.8149997114330236,0.0
2019-01-15,-0.0,-0.33844820112700474,-0.0,1.0,-0.7296633434474786,-0.8216442710590955,0.0
2019-01-16,-0.0,-0.3365950813993765,-0.0,1.0,-0.7242523957972521,-0.825655236115922,0.0
2019-01-17,-0.0,-0.33577589937397223,-0.0,1.0,-0.724172749040764,-0.8249718720249257,0.0
2019-01-18,-0.0,-0.3392065411412449,-0.0,1.0,-0.7215408533425463,-0.8182472505326194,0.0
2019-01-22,-0.0,-0.20348701827919433,-0.0,1.0,-0.7899930143206427,-0.9172196996157878,0.0
2019-01-23,-0.0,-0.18560484693134485,-0.0,1.0,-0.8011126969794063,-0.9261017739069646,0.0
2019-01-24,-0.0,-0.1874653840548025,-0.0,1.0,-0.8014866637516397,-0.9260749161929747,0.0
2019-01-25,-0.0,-0.05237325671874066,-0.0,1.0,-0.9313760699108158,-1.0089782725803556,0.0
2019-01-28,-0.0,-0.0369459605349967,-0.0,1.0,-0.9558867630300486,-1.0060277094704013,0.0
2019-01-29,-0.0,-0.02213443502910045,-0.0,1.0,-0.9564548716866198,-1.0370012967039595,0.0
2019-01-30,-0.0,-0.020693191758921297,-0.0,1.0,-0.9552954662001146,-1.0405417634460497,0.0
2019-01-31,-0.0,-0.028968433771333634,-0.0,1.0,-0.9210693248753965,-1.0706539797613652,0.0
2019-02-01,-0.0,-0.028777196114624624,-0.0,1.0,-0.9273459012920992,-1.0699004448210125,0.0
2019-02-04,-0.0,-0.024236197153304523,-0.0,1.0,-0.9337584237405941,-1.0640053186667071,0.0
2019-02-05,-0.0,-0.029025423728813556,-0.0,1.0,-0.9323849878934624,-1.0652239709443099,0.0
2019-02-06,-0.0,-0.03773072747014115,-0.0,1.0,-0.9242671009771987,-1.0540173724212811,0.0
2019-02-07,-0.0,-0.04199885676464394,-0.0,1.0,-0.9205752278949426,-1.045940010228948,0.0
2019-02-08,-0.0,-0.040728896397755385,-0.0,1.0,-0.9311832498642371,-1.0450431424606288,0.0
2019-02-11,-0.0,-0.03900066461241013,-0.0,1.0,-0.9340221134674643,-1.047972932149115,0.0
2019-02-12,-0.0,-0.04741117982296593,-0.0,1.0,-0.9421001576330786,-1.041894022068631,0.0
2019-02-13,-0.0,-0.06290508207644316,-0.0,1.0,-0.935217154279484,-1.030498515960991,0.0
2019-02-14,-0.0,-0.027585579024034964,-0.0,1.0,-0.9702294246176256,-1.036902160718621,0.0
2019-02-15,-0.0,-0.020827640647296353,-0.0,1.0,-0.9745574885387255,-1.0406837295442817,0.0
2019-02-19,-0.0,-0.01667780545598153,-0.0,1.0,-0.9803450999453187,-1.040828725925026,0.0
2019-02-20,-0.0,-0.024100413323608072,-0.0,1.0,-0.9750790177486021,-1.0399647459275467,0.0
2019-02-21,-0.0,-0.03947690799950999,-0.0,1.0,-0.9798480950630897,-1.0432745314222713,0.0
2019-02-22,-0.0,-0.04043217433888344,-0.0,1.0,-0.9809928991185113,-1.039299706170421,0.0
2019-02-25,-0.0,-0.030566443292451638,-0.0,1.0,-1.0356555822480717,-1.0947338475154889,0.0
2019-02-26,-0.0,-0.0318298195151247,-0.0,1.0,-1.0381199228751146,-1.090906217403673,0.0
2019-02-27,-0.0,-0.00889967637540453,-0.0,1.0,-1.1103559870550161,-1.116990291262136,0.0
2019-02-28,-0.0,-0.019586188975866437,-0.0,1.0,-1.12186962029428,-1.1067008802416607,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-1.1040829346092504,-1.0857097288676236,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-1.0989413940437471,-1.0896626490657484,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-1.1103829349781547,-1.1021588280647647,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-1.1103477060391047,-1.1002343724917327,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-1.113443515704154,-1.052716565349544,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-1.1500625661757629,-1.0584271825969775,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-1.1399591691240805,-1.1005865387731295,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-1.1529121421520236,-1.137643961829549,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-1.1668760745933078,-1.1395648723713796,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-1.1669637551990493,-1.1340199379415066,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-1.172822299651568,-1.1455782312925171,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-1.1912836181714401,-1.1663365006883122,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-1.194698632449772,-1.1819685969947662,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-1.197656699739257,-1.1886153533574886,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-1.230268951968024,-1.157035431203848,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-1.2733519803860631,-1.1798059325252943,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-1.3130151693565146,-1.1503082357830574,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-1.3214298181310433,-1.1693371033616085,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-1.3271223699361456,-1.1621829093827418,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-1.3120705890559063,-1.1755658633557702,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-1.3130583472920156,-1.176647124511446,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-1.3011813759555246,-1.173453787352328,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-1.3464034144141017,-1.1235296158784136,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-1.3495836224843858,-1.120229007633588,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-1.3614862525105618,-1.1013574347253965,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-1.3653252920176078,-1.100759072475824,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-1.3638126904959824,-1.0997506234413967,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.3985797333518988,-1.0824659727782224,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.4240881511960388,-1.0629053629960248,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.4500768049155148,-1.0410557184750735,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-1.4478606826272074,-1.042053465484749,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-1.4424825174825175,-1.0540209790209791,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-1.443896639742648,-1.052764082660233,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.4577659537228271,-1.0427766303777086,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-1.4522297438760556,-1.03719729220462,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-1.4624508702975856,-1.0468135878719822,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-1.4698123136291878,-1.0383441501490966,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-1.4615734743181261,-1.039704492139631,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-1.4757942776900121,-1.0348253466736879,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-1.4806237020872197,-1.039139769807469,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.481847604305917,-1.0360585379582072,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.4758877454251695,-1.0364932738576094,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-1.4802236051049467,-1.0355799317934113,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.470536561368987,-1.0432903475174813,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.4679311556023884,-1.0445381102915348,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.4597074052194459,-1.0153247385064461,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.4664434212362216,-1.021801311566904,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-1.4315771290378305,-1.023250993263085,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.4298242585367538,-1.022856748265028,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-1.4382022471910112,-1.0190146931719966,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-1.4372882527829633,-1.0198091682223605,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.4219883518953715,-0.9838901944756652,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.4448498073579052,-0.9647106958982578,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-1.443516213727964,-0.9663109080369625,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-1.4119310438811665,-0.9949918233851185,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-1.4165728900255754,-0.9934867860187553,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-1.4086036143348195,-0.9947248408943947,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.4205846279640229,-0.9863041700735895,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.3503044265262465,-0.9407602435412209,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.3374975472561974,-0.9328275230557918,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.3201653800187345,-0.9098808101036856,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.3217700258397933,-0.908204134366925,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.3237981467729958,-0.9048203273819133,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.3247239620326725,-0.9037902757151159,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.3406983436720599,-0.856813966873441,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.317747724650686,-0.8869696192795796,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-1.3417345714105235,-0.8166256079843346,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-1.3274369708224483,-0.8201189764250417,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-1.3350574347908866,-0.8381354318715492,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-1.333291042882517,-0.8384610504947981,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-1.3444564047362757,-0.8214715380231749,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-1.3426699582225596,-0.8222876313457399,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-1.3515815470347974,-0.8147104454928283,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-1.3690833781262846,-0.7927719986087837,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-1.3721934914228051,-0.7811869323915237,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-1.3576289791437979,-0.7786106319586011,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-1.369301482083672,-0.7574260521543369,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-1.3590078328981723,-0.7492540096978739,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-1.3513345555106733,-0.7558959699220085,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-1.3335095466135953,-0.7761365756576902,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-1.329233533676188,-0.7688828304108062,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-1.2999783207903621,-0.7970516274892377,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-1.3840179332554543,-0.7732137782969721,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-1.3812704814721455,-0.7697252331736829,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-1.3968478226743273,-0.7428024237857523,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-1.3812763301607116,-0.7393353097207052,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-1.374735663639756,-0.7351038686403781,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-1.3788392718220008,-0.7330325190602146,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-1.378369125427949,-0.7340180516651106,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-1.3739162860072713,-0.7334762748205463,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-1.3786660873343473,-0.724899909996586,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-1.3825019425019425,-0.7255011655011655,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-1.4203921568627451,-0.7168627450980393,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-1.4362523540489642,-0.7024482109227872,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-1.450101960784314,-0.6871529411764706,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-1.4502055804902545,-0.6883964721760145,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-1.4482402627874238,-0.6801814484592523,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-1.4426989361040252,-0.6681391152865053,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-1.4379292291583259,-0.6417418619691417,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-1.437833502976466,-0.6465562444094877,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-1.4341378039793662,-0.636391549987718,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-1.4498758011591892,-0.6167929099328406,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-1.4545148041439344,-0.6105253478820573,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-1.4513347652654187,-0.6170911322491561,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-1.4469201730963999,-0.622164932633582,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-1.448739237392374,-0.6262607626076261,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-1.4416679441974551,-0.6244059481833513,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-1.4520077302984753,-0.6155710297861897,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-1.452764555108019,-0.5986207738313194,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-1.3880975086422696,-0.591995470258672,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.2539995493465523,-0.562584497521406,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.249077387609036,-0.5467177365242675,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.2321874826456378,-0.5445104681512745,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-1.2359035609132827,-0.5416921282150992,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.2441468778708833,-0.5397399849670109,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-1.2239284136102517,-0.5379197967300045,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-1.2147897796403948,-0.48900905772610515,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-1.2189664502164503,-0.48666125541125543,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-1.219477409111703,-0.47154274642770644,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-1.219186546314206,-0.4672523103374167,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-1.2122659027004086,-0.44039471590004775,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-1.191347446679497,-0.4449922227202025,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-1.1903581412521758,-0.44691175694920615,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-1.1757556790026864,-0.4323083744099314,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-1.1752786748619648,-0.42915928742577353,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-1.2400501322935527,-0.5450772872858933,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-1.2432718265564553,-0.5398402493668419,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-1.2616031405741013,-0.5225937578305538,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-1.2563098102859702,-0.54183222340366,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-1.2576764532682763,-0.5465073890244245,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-1.2642759314643486,-0.5308158873018979,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-1.3051450005598477,-0.4940936065390214,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-1.3042602026535295,-0.49482169848289753,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-1.3233189872002682,-0.4713822592364875,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-1.310594821553534,-0.488593421973408,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-1.299902574808629,-0.4836743215031315,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-1.2725133571408798,-0.4958059961797193,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-1.271939298274764,-0.4972999916922821,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-1.275709219858156,-0.49468085106382975,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-1.2873949113509615,-0.4872228850475847,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-1.270193984005313,-0.497052882087611,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-1.2727297941975924,-0.50088755755256,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-1.2639492703458588,-0.5051366543903857,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-1.2640690246398054,-0.5013688780730621,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-1.2709948853324535,-0.4788263762855415,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-1.3674394040471425,-0.4121636646653324,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-1.389490257823263,-0.4221047600303653,0.0
2019-09-30,-0.0,-0.0,-0.0025654036986919263,1.0,-1.3963689670726207,-0.42019057284618855,0.0
2019-10-01,-0.0,-0.0,-0.017621517988045562,1.0,-1.3830495094169393,-0.4188000451110861,0.0
2019-10-02,-0.0,-0.0,-0.04085807643131127,1.0,-1.3896860349481461,-0.4107401619548231,0.0
2019-10-03,-0.0,-0.0,-0.031658927817644573,1.0,-1.391557619248628,-0.39091037005768964,0.0
2019-10-04,-0.0,-0.0,-0.045381333182627374,1.0,-1.3769532905705164,-0.40340218712029163,0.0
2019-10-07,-0.0,-0.0,-0.0665431786927114,1.0,-1.3393674047879653,-0.400634279138952,0.0
2019-10-08,-0.0,-0.0,-0.060981085480159396,1.0,-1.3445585676601,-0.4007689285513835,0.0
2019-10-09,-0.0,-0.0,-0.06284343532955845,1.0,-1.3390421466625757,-0.38743689157903544,0.0
2019-10-10,-0.0,-0.0,-0.13392680514342237,1.0,-1.2553624417125901,-0.4367952522255193,0.0
2019-10-11,-0.0,-0.0,-0.1928090653488967,1.0,-1.194456277867712,-0.4527846411632728,0.0
