Date,CHWY,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-05-08,1.0,-0.6617312072892939,-0.4405965261958998,-0.5952804669703873,-0.8616173120728929,-0.0,0.0
2020-05-11,1.0,-0.6713381233549122,-0.41356619477840223,-0.6050366365511844,-0.8670057622536814,-0.0,0.0
2020-05-12,1.0,-0.669643174783877,-0.4182646127574798,-0.597744494645843,-0.8718915649791881,-0.0,0.0
2020-05-13,1.0,-0.6768868765374879,-0.3856108952190809,-0.612036079717637,-0.8906556383471781,-0.0,0.0
2020-05-14,1.0,-0.6853016871604232,-0.3534815556191021,-0.6362953960537604,-0.8994137832427795,-0.0,0.0
2020-05-15,1.0,-0.6839207835847573,-0.3588689497390434,-0.6383784943161507,-0.8935797526274398,-0.0,0.0
2020-05-18,1.0,-0.6841089427407249,-0.35810279505325615,-0.6377510901422547,-0.8943098148545287,-0.0,0.0
2020-05-19,1.0,-0.7050970005011096,-0.28015605984680364,-0.7034862910730904,-0.8906149330660749,-0.0,0.0
2020-05-20,1.0,-0.7048757786210353,-0.2799097873559104,-0.7030142478699792,-0.8920670151070381,-0.0,0.0
2020-05-21,1.0,-0.7051534577230241,-0.2603588439637575,-0.7197292554524944,-0.8960355262686674,-0.0,0.0
2020-05-22,1.0,-0.704668410304181,-0.2676364157500627,-0.7160259395937085,-0.8944860449285227,-0.0,0.0
2020-05-26,1.0,-0.7105234715567245,-0.27121086572756425,-0.723781388478582,-0.8972151169074468,-0.0,0.0
2020-05-27,1.0,-0.7209251975607116,-0.25183127052285936,-0.7460758488795872,-0.8895464222567027,-0.0,0.0
2020-05-28,1.0,-0.742929567264168,-0.22270505160239,-0.7629187036031142,-0.8926670287887017,-0.0,0.0
2020-05-29,1.0,-0.7549945513984745,-0.20079912822375592,-0.7730839084634944,-0.9035234289865601,-0.0,0.0
2020-06-01,1.0,-0.7599650540570055,-0.19536966255323795,-0.7855556768956353,-0.8993120017472971,-0.0,0.0
2020-06-02,1.0,-0.7398988993654322,-0.19019108736959092,-0.7800164915928728,-0.8750224070555337,-0.0,0.0
2020-06-03,1.0,-0.7425421530479898,-0.19559734832108375,-0.7790027381467071,-0.885682374981986,-0.0,0.0
2020-06-04,1.0,-0.7459173005515699,-0.17664659865171778,-0.8008219474386242,-0.881646778903349,-0.0,0.0
2020-06-05,1.0,-0.7390336707588485,-0.1750305118816857,-0.7857706942350492,-0.8898341589489555,-0.0,0.0
2020-06-08,1.0,-0.7372270624932774,-0.1467498476210964,-0.8163565307805386,-0.8850525259044136,-0.0,0.0
2020-06-09,1.0,-0.746755109358193,-0.13908210828253856,-0.8175690211545358,-0.8821082825385443,-0.0,0.0
2020-06-10,1.0,-0.7603904055319456,-0.12054311027875818,-0.841568825181877,-0.8790607217460202,-0.0,0.0
2020-06-11,1.0,-0.7537073786758073,-0.140754104275663,-0.8204582356124842,-0.8932707919898972,-0.0,0.0
2020-06-12,1.0,-0.7492633746316874,-0.09265504632752317,-0.8457524228762114,-0.8623309311654656,-0.0,0.0
2020-06-15,1.0,-0.7564216120460584,-0.07178033658104517,-0.8551638618246236,-0.85955713020372,-0.0,0.0
2020-06-16,1.0,-0.7676043846890631,-0.050409734293518756,-0.8530632516229736,-0.8764056901628295,-0.0,0.0
2020-06-17,1.0,-0.7651850540109792,-0.04607756330795113,-0.8536922259606872,-0.8767487161324597,-0.0,0.0
2020-06-18,1.0,-0.7770863705863529,-0.02787753795825481,-0.8685417629698112,-0.8822671834441561,-0.0,0.0
2020-06-19,1.0,-0.7777421652421652,-0.029985754985754988,-0.8700498575498575,-0.8834757834757835,-0.0,0.0
2020-06-22,1.0,-0.7767761704553552,-0.028183567305636714,-0.8858048884771609,-0.872265374474453,-0.0,0.0
2020-06-23,1.0,-0.776341098525326,-0.026465769038968443,-0.8856237087696801,-0.8736197193132437,-0.0,0.0
2020-06-24,1.0,-0.7740540926792668,-0.02651041480581657,-0.8947086355353887,-0.8775590410518417,-0.0,0.0
2020-06-25,1.0,-0.7712042818911685,-0.012310437109723462,-0.9086529884032114,-0.8760749330954505,-0.0,0.0
2020-06-26,1.0,-0.7723774230330673,-0.005558722919042189,-0.9080316419612314,-0.8773517673888255,-0.0,0.0
2020-06-29,1.0,-0.7716605533990955,-0.0026352337879705138,-0.9087995441757771,-0.8780314091378512,-0.0,0.0
2020-06-30,1.0,-0.7780392995970187,-0.0,-0.9216504404265183,-0.8665168859883742,-0.0,0.0
2020-07-01,1.0,-0.77701836821871,-0.0,-0.9083724903887228,-0.8743770468460771,-0.0,0.0
2020-07-02,1.0,-0.7713668402224346,-0.0,-0.9017107639995748,-0.868912265788262,-0.0,0.0
2020-07-06,1.0,-0.7723427600608784,-0.0,-0.9013556082539907,-0.8657487700421195,-0.0,0.0
2020-07-07,1.0,-0.7656327280435243,-0.0,-0.8917190701618033,-0.8755034268353,-0.0,0.0
2020-07-08,1.0,-0.7443203562606547,-0.0,-0.8877291862366489,-0.8470236231430261,-0.0,0.0
2020-07-09,1.0,-0.7516610428914321,-0.0,-0.8846836191602602,-0.8423139805892789,-0.0,0.0
2020-07-10,1.0,-0.7599180157020774,-0.0,-0.8875842423400264,-0.8264086708816786,-0.0,0.0
2020-07-13,1.0,-0.7844866655046192,-0.0,-0.8891058044274011,-0.8125849747254663,-0.0,0.0
2020-07-14,1.0,-0.7726560050172468,-0.0,-0.8799344970558517,-0.8315738127591373,-0.0,0.0
2020-07-15,1.0,-0.7785492481071841,-0.0,-0.879383133875301,-0.8311294093018389,-0.0,0.0
2020-07-16,1.0,-0.782147097855696,-0.0,-0.8819585108612139,-0.8282461409513167,-0.0,0.0
2020-07-17,1.0,-0.7777428371767995,-0.0,-0.8828441649196366,-0.8334730957372467,-0.0,0.0
2020-07-20,1.0,-0.794547053649956,-0.0,-0.8836587510993844,-0.8398240985048372,-0.0,0.0
2020-07-21,1.0,-0.7986816130851664,-0.0,-0.8898054145516074,-0.8366116751269036,-0.0,0.0
2020-07-22,1.0,-0.7990626211368361,-0.0,-0.8892060471508615,-0.8357120202981287,-0.0,0.0
2020-07-23,1.0,-0.7993302784631653,-0.0,-0.8898484314416637,-0.8356714839619317,-0.0,0.0
2020-07-24,1.0,-0.7938743179017778,-0.0,-0.8861820102094701,-0.8404506248899841,-0.0,0.0
2020-07-27,1.0,-0.7949079624797236,-0.0,-0.8895197122505112,-0.8419140983144086,-0.0,0.0
2020-07-28,1.0,-0.7967957746478873,-0.0,-0.8825000000000002,-0.8417957746478875,-0.0,0.0
2020-07-29,1.0,-0.8025450689289502,-0.0,-0.8827854365500177,-0.8494874513962531,-0.0,0.0
2020-07-30,1.0,-0.7984269187358917,-0.0,-0.8827595936794582,-0.8459367945823928,-0.0,0.0
2020-07-31,1.0,-0.8047073791348601,-0.0,-0.884082555838281,-0.8452784845914617,-0.0,0.0
2020-08-03,1.0,-0.8249537761342626,-0.0,-0.879746835443038,-0.8509813682264258,-0.0,0.0
2020-08-04,1.0,-0.8368553008595988,-0.0,-0.8895057306590257,-0.8553008595988539,-0.0,0.0
2020-08-05,1.0,-0.8371277205040092,-0.0,-0.8893184421534936,-0.8532001718213059,-0.0,0.0
2020-08-06,1.0,-0.8353665080671127,-0.0,-0.8889564626337065,-0.8531463528064966,-0.0,0.0
2020-08-07,1.0,-0.8374779573181703,-0.0,-0.9001331557922769,-0.8611940835642566,-0.0,0.0
2020-08-10,1.0,-0.841661866359447,-0.0,-0.9016057027649769,-0.8569628456221198,-0.0,0.0
2020-08-11,1.0,-0.8444796771403864,-0.0,-0.9058806572499281,-0.8529835687518017,-0.0,0.0
2020-08-12,1.0,-0.8448107932614264,-0.0,-0.9097074420114715,-0.8528552361025936,-0.0,0.0
2020-08-13,1.0,-0.8433682845097827,-0.0,-0.9077937520268079,-0.8520520304111268,-0.0,0.0
2020-08-14,1.0,-0.8457360716469445,-0.0,-0.9077437686580585,-0.8432543250728338,-0.0,0.0
2020-08-17,1.0,-0.8495861820798849,-0.0,-0.9064771500539764,-0.8423533645196114,-0.0,0.0
2020-08-18,1.0,-0.8498668202433229,-0.0,-0.9086098912965228,-0.8409401770930819,-0.0,0.0
2020-08-19,1.0,-0.8559132814750793,-0.0,-0.9046744454047825,-0.8406799193316048,-0.0,0.0
2020-08-20,1.0,-0.8517826336975273,-0.0,-0.9029255319148937,-0.8392754456584245,-0.0,0.0
2020-08-21,1.0,-0.8508598714680645,-0.0,-0.9150540336768032,-0.8243277205327971,-0.0,0.0
2020-08-24,1.0,-0.8431950561159257,-0.0,-0.8811620968887627,-0.8272481886631624,-0.0,0.0
2020-08-25,1.0,-0.8433649373246688,-0.0,-0.8817868683640495,-0.8258584567309398,-0.0,0.0
2020-08-26,1.0,-0.8371276595744682,-0.0,-0.8859574468085107,-0.8230141843971631,-0.0,0.0
2020-08-27,1.0,-0.8338117005067148,-0.0,-0.8850855745721271,-0.824598703093441,-0.0,0.0
2020-08-28,1.0,-0.8350687066156679,-0.0,-0.8869882419606177,-0.8194857628559287,-0.0,0.0
2020-08-31,1.0,-0.8365709009552896,-0.0,-0.890940729429312,-0.8237508434248375,-0.0,0.0
2020-09-01,1.0,-0.8277115235339778,-0.0,-0.8891045092089478,-0.811516477312822,-0.0,0.0
2020-09-02,1.0,-0.8653430383395792,-0.0,-0.9058446238108966,-0.8321562409916403,-0.0,0.0
2020-09-03,1.0,-0.8606298080379611,-0.0,-0.907577827306061,-0.826623049823855,-0.0,0.0
2020-09-04,1.0,-0.8603666630789654,-0.0,-0.9054999461844797,-0.8218706274889679,-0.0,0.0
2020-09-08,1.0,-0.8497463017222897,-0.0,-0.9028800114342886,-0.8205888658615021,-0.0,0.0
2020-09-09,1.0,-0.8332682545880515,-0.0,-0.8783855738170459,-0.8380959142380462,-0.0,0.0
2020-09-10,1.0,-0.8234857324705633,-0.0,-0.8677557370672889,-0.8447013896255436,-0.0,0.0
2020-09-11,1.0,-0.8223282105635046,-0.0,-0.8680091856562444,-0.8426073131955484,-0.0,0.0
2020-09-14,1.0,-0.8444571143498557,-0.0,-0.8782026155435984,-0.8407511670170688,-0.0,0.0
2020-09-15,1.0,-0.8454842606409436,-0.0,-0.8637817096567897,-0.8436722802529667,-0.0,0.0
2020-09-16,1.0,-0.8442585173893006,-0.0,-0.8605310738469175,-0.8404296805757436,-0.0,0.0
2020-09-17,1.0,-0.8381981725743947,-0.0,-0.8571479361467629,-0.8599566253066449,-0.0,0.0
2020-09-18,1.0,-0.8375452544899553,-0.0,-0.854475757790871,-0.8573152551998297,-0.0,0.0
2020-09-21,1.0,-0.8361573909961006,-0.0,-0.8538461538461538,-0.8548387096774193,-0.0,0.0
2020-09-22,1.0,-0.8381246450880181,-0.0,-0.8583901192504259,-0.8526050539466212,-0.0,0.0
2020-09-23,1.0,-0.8356048001699174,-0.0,-0.8579418740486388,-0.8464016425360189,-0.0,0.0
2020-09-24,1.0,-0.8282938890851289,-0.0,-0.8507594489579654,-0.8533027198869657,-0.0,0.0
2020-09-25,1.0,-0.8281465258398389,-0.0,-0.8511074216680207,-0.8531915645201172,-0.0,0.0
2020-09-28,1.0,-0.8257052186177715,-0.0,-0.8448871650211565,-0.8555007052186178,-0.0,0.0
2020-09-29,1.0,-0.8215856705493192,-0.0,-0.847626420804448,-0.8498082133933914,-0.0,0.0
2020-09-30,1.0,-0.822385799316733,-0.0,-0.8465114640932624,-0.8531328144260909,-0.0,0.0
2020-10-01,1.0,-0.8231668662393462,-0.0,-0.8451785588504613,-0.8535606113967739,-0.0,0.0
2020-10-02,1.0,-0.834785071878762,-0.0,-0.852595425253169,-0.853445223426103,-0.0,0.0
2020-10-05,1.0,-0.8336988821282015,-0.0,-0.851634356869959,-0.8522003679071742,-0.0,0.0
2020-10-06,1.0,-0.8349346520664076,-0.0,-0.8511480042387849,-0.8462380784175203,-0.0,0.0
2020-10-07,1.0,-0.8308714918759232,-0.0,-0.8432158683266513,-0.842829007526201,-0.0,0.0
2020-10-08,1.0,-0.8299561018437226,-0.0,-0.8451975417032485,-0.8366988586479367,-0.0,0.0
2020-10-09,1.0,-0.8279249254516751,-0.0,-0.8443430977021574,-0.835853359059814,-0.0,0.0
2020-10-12,1.0,-0.833959218053557,-0.0,-0.8420313761274698,-0.8336433509984907,-0.0,0.0
2020-10-13,1.0,-0.8224302329642695,-0.0,-0.8418846704620866,-0.8284027802032762,-0.0,0.0
2020-10-14,1.0,-0.8246294742729307,-0.0,-0.8498671700223714,-0.8210290827740492,-0.0,0.0
2020-10-15,1.0,-0.827363044847128,-0.0,-0.8490519834884209,-0.8218008815504092,-0.0,0.0
2020-10-16,1.0,-0.8259488146363605,-0.0,-0.8391815928214797,-0.8263677944205858,-0.0,0.0
2020-10-19,1.0,-0.8238441631111422,-0.0,-0.8391270895992164,-0.8342659299153669,-0.0,0.0
2020-10-20,1.0,-0.8220273857761633,-0.0,-0.8423920637138467,-0.8286293139583625,-0.0,0.0
2020-10-21,1.0,-0.8168194333112605,-0.0,-0.8465479385215906,-0.8218032272679747,-0.0,0.0
2020-10-22,1.0,-0.8182389717439139,-0.0,-0.8500925570186162,-0.824386154867102,-0.0,0.0
2020-10-23,1.0,-0.8205961491421184,-0.0,-0.8533738686794564,-0.8204913163504212,-0.0,0.0
2020-10-26,1.0,-0.8201069294475313,-0.0,-0.8539679211657406,-0.8203515392948248,-0.0,0.0
2020-10-27,1.0,-0.8169667783361252,-0.0,-0.8584589614740369,-0.8142797319932998,-0.0,0.0
2020-10-28,1.0,-0.834016608851046,-0.0,-0.857388135533831,-0.8126073092960511,-0.0,0.0
2020-10-29,1.0,-0.8195123667452415,-0.0,-0.8694719065545509,-0.8293283608345355,-0.0,0.0
2020-10-30,1.0,-0.8168450145276734,-0.0,-0.8876408475657288,-0.8388845581461271,-0.0,0.0
2020-11-02,1.0,-0.8332445391582312,-0.0,-0.8910317883146864,-0.8274906766116142,-0.0,0.0
2020-11-03,1.0,-0.8384694492712508,-0.0,-0.884818610589028,-0.8229724458314124,-0.0,0.0
