Date,BYSI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-2.1046363925055576,-4.801841854557003,-0.0,-4.029850746268657,-3.9417275325500163,0.0
2018-10-22,1.0,-2.105747856462369,-4.772626230549381,-0.0,-4.0442997777072085,-3.955382661162274,0.0
2018-10-23,1.0,-2.114769820971867,-4.804987212276214,-0.0,-4.078324808184143,-3.9865728900255752,0.0
2018-10-24,1.0,-2.1190552699228795,-4.814749357326479,-0.0,-4.109415167095116,-4.023778920308484,0.0
2018-10-25,1.0,-1.929177135678392,-4.6369346733668335,-0.0,-4.2143530150753765,-3.9232097989949746,0.0
2018-10-26,1.0,-1.8557677134290675,-4.650465519962128,-0.0,-4.3244437430961025,-3.9498185261164593,0.0
2018-10-29,1.0,-1.741460357254779,-4.6892823566280155,-0.0,-4.271544970228769,-3.9669382638671262,0.0
2018-10-30,1.0,-1.6994621955077507,-4.739955710218285,-0.0,-4.319835495096489,-4.058367605188232,0.0
2018-10-31,1.0,-1.7525921199553358,-4.703142446961238,-0.0,-4.391130961875898,-4.104801403732653,0.0
2018-11-01,1.0,-1.6711526282457254,-4.726250791640279,-0.0,-4.357029765674477,-4.0783723875870805,0.0
2018-11-02,1.0,-1.650685987359334,-4.4988438415292125,-0.0,-4.297518113149375,-3.968552489594574,0.0
2018-11-05,1.0,-1.6444099378881987,-4.590683229813665,-0.0,-4.334316770186335,-3.9585403726708073,0.0
2018-11-06,1.0,-1.6561675717610553,-4.597672614429791,-0.0,-4.32133436772692,-3.9407292474786657,0.0
2018-11-07,1.0,-1.7516701971647384,-4.845201238390093,-0.0,-4.543751018412905,-4.153984031285645,0.0
2018-11-08,1.0,-1.5624012638230649,-4.750236966824645,-0.0,-4.39873617693523,-4.086413902053713,0.0
2018-11-09,1.0,-1.5707494850261448,-4.764221201077484,-0.0,-4.410711456187609,-4.099508794168911,0.0
2018-11-12,1.0,-1.9692480780048753,-5.515844740296268,-0.0,-5.357959872492031,-4.90811925745359,0.0
2018-11-13,1.0,-1.8182500938790835,-5.560833646263612,-0.0,-5.4440480660908745,-4.952684941794968,0.0
2018-11-14,1.0,-1.8233746711762495,-5.562382562946261,-0.0,-5.449079293498684,-4.955092070650132,0.0
2018-11-15,1.0,-1.8516042780748663,-5.676279602750191,-0.0,-5.572956455309397,-4.99751718869366,0.0
2018-11-16,1.0,-1.8216185410334347,-5.606193009118541,-0.0,-5.553381458966565,-5.015767477203648,0.0
2018-11-19,1.0,-1.8309885931558936,-5.608365019011407,-0.0,-5.553802281368821,-5.018060836501902,0.0
2018-11-20,1.0,-1.613882863340564,-5.818181818181819,-0.0,-5.861960165647802,-5.426148688621574,0.0
2018-11-21,1.0,-1.6571992110453648,-5.842209072978304,-0.0,-5.91499013806706,-5.309467455621301,0.0
2018-11-23,1.0,-1.6373198285936892,-5.725749902610051,-0.0,-5.863848850798598,-5.250876509544215,0.0
2018-11-26,1.0,-1.6475216365066876,-5.817466561762392,-0.0,-5.91266719118804,-5.291896144767899,0.0
2018-11-27,1.0,-1.5966303270564914,-5.926065411298315,-0.0,-5.965510406342914,-5.333201189296333,0.0
2018-11-28,1.0,-1.5985329103885804,-5.931007137192704,-0.0,-5.963322759714512,-5.332474226804123,0.0
2018-11-29,1.0,-1.3597608024691359,-5.770833333333333,-0.0,-5.86400462962963,-5.2955246913580245,0.0
2018-11-30,1.0,-1.3559876780901041,-5.761262995764343,-0.0,-5.856372737774355,-5.2793608009241435,0.0
2018-12-03,1.0,-1.3337791364157432,-5.7212457011845625,-0.0,-5.812762705387849,-5.238058846006878,0.0
2018-12-04,1.0,-1.2742672249714502,-5.744575561476969,-0.0,-5.78911305671869,-5.225542443852303,0.0
2018-12-06,1.0,-1.106177606177606,-5.088627588627588,-0.0,-5.536679536679536,-4.818532818532819,0.0
2018-12-07,1.0,-1.1227112676056337,-5.104049295774647,-0.0,-5.556338028169014,-4.822535211267605,0.0
2018-12-10,1.0,-0.9394044924255615,-5.148180393522549,-0.0,-5.580706947588369,-4.744036218004528,0.0
2018-12-11,1.0,-0.9344033496161899,-5.161374738311235,-0.0,-5.5877529658060014,-4.7623866015352405,0.0
2018-12-12,1.0,-0.947163120567376,-5.250177304964539,-0.0,-5.67872340425532,-4.8546099290780145,0.0
2018-12-13,1.0,-0.9567006620146716,-5.277151547682948,-0.0,-5.7640007156915365,-4.894435498300233,0.0
2018-12-14,1.0,-0.9709550962223805,-5.210263720598717,-0.0,-5.762829650748396,-4.874910905203135,0.0
2018-12-17,1.0,-0.8628287135749823,-5.221570717839375,-0.0,-5.7107320540156365,-4.97316986496091,0.0
2018-12-18,1.0,-0.7627029858564692,-5.106163785577091,-0.0,-5.6462371224026535,-4.946045049764274,0.0
2018-12-19,1.0,-0.7677261613691931,-5.105658400279427,-0.0,-5.644952846664339,-4.94586098498079,0.0
2018-12-20,1.0,-0.7340136054421769,-4.92295918367347,-0.0,-5.541496598639457,-4.808333333333334,0.0
2018-12-21,1.0,-0.6803713527851459,-4.827420424403183,-0.0,-5.4423076923076925,-4.628149867374005,0.0
2018-12-24,1.0,-0.5493095044679123,-4.656376929325751,-0.0,-5.365069049553209,-4.676198212835094,0.0
2018-12-26,1.0,-0.5245168503433957,-4.677846989298834,-0.0,-5.205558217537135,-4.563967417345472,0.0
2018-12-27,1.0,-0.17989903625516293,-4.529753709652746,-0.0,-4.917393299678752,-4.670338075569834,0.0
2018-12-28,1.0,-0.16067035670356702,-4.579950799507995,-0.0,-4.945725707257073,-4.688806888068881,0.0
2018-12-31,1.0,-0.15425531914893617,-4.683041301627034,-0.0,-5.035826032540676,-4.771433041301626,0.0
2019-01-02,1.0,-0.13561470215462612,-4.749841571609633,-0.0,-5.102503168567808,-4.854721166032953,0.0
2019-01-03,1.0,-0.17129262490087235,-4.744647105471849,-0.0,-5.133386201427439,-4.810943695479778,0.0
2019-01-04,1.0,-0.0,-4.783004076513013,-0.0,-5.055503292568203,-4.840232047663844,0.0
2019-01-07,1.0,-0.0,-4.536006051437216,-0.0,-4.937065052950076,-4.655521936459909,0.0
2019-01-08,1.0,-0.0,-4.450413844996238,-0.0,-4.967193378480061,-4.63130173062453,0.0
2019-01-09,1.0,-0.0,-4.363568662496276,-0.0,-4.91897527554364,-4.611706881143879,0.0
2019-01-10,1.0,-0.0,-4.333975689297361,-0.0,-4.90364660539579,-4.5859768751852945,0.0
2019-01-11,1.0,-0.0,-4.23234556980687,-0.0,-4.893262568185168,-4.616983635559487,0.0
2019-01-14,1.0,-0.0,-4.219906048150323,-0.0,-4.874486200822079,-4.585584263065178,0.0
2019-01-15,1.0,-0.0,-4.221023063276167,-0.0,-4.900798344175044,-4.662329982259018,0.0
2019-01-16,1.0,-0.0,-4.189945771654698,-0.0,-4.803605452147149,-4.662758317455665,0.0
2019-01-17,1.0,-0.0,-4.11814649589869,-0.0,-4.70772773060872,-4.564685566268528,0.0
2019-01-18,1.0,-0.0,-4.059314713504175,-0.0,-4.688453786351857,-4.6490066225165565,0.0
2019-01-22,1.0,-0.0,-4.199197035206918,-0.0,-5.307906114885732,-4.934527486102533,0.0
2019-01-23,1.0,-0.0,-3.8145636792452833,-0.0,-5.084021226415095,-4.841981132075472,0.0
2019-01-24,1.0,-0.0,-3.7649127949582297,-0.0,-5.091455371537447,-4.799941374761835,0.0
2019-01-25,1.0,-0.0,-3.739088881809493,-0.0,-5.832908569608155,-5.356642242752469,0.0
2019-01-28,1.0,-0.0,-3.7016752577319587,-0.0,-5.991301546391752,-5.4152706185567006,0.0
2019-01-29,1.0,-0.0,-3.5992317541613317,-0.0,-5.961747759282971,-5.444142125480154,0.0
2019-01-30,1.0,-0.0,-3.5999038615606476,-0.0,-5.965710623297548,-5.45729850985419,0.0
2019-01-31,1.0,-0.0,-3.7041343669250644,-0.0,-5.846091731266149,-5.599644702842377,0.0
2019-02-01,1.0,-0.0,-3.679433537174123,-0.0,-5.8496942388155775,-5.563566140971999,0.0
2019-02-04,1.0,-0.0,-3.6806628056628057,-0.0,-5.851029601029602,-5.55582368082368,0.0
2019-02-05,1.0,-0.0,-3.6531894329896906,-0.0,-5.839400773195876,-5.615657216494845,0.0
2019-02-06,1.0,-0.0,-3.6292478660009664,-0.0,-5.839426638750202,-5.636978579481398,0.0
2019-02-07,1.0,-0.0,-3.622887493964269,-0.0,-5.8374376307741835,-5.634958957025592,0.0
2019-02-08,1.0,-0.0,-3.5503802281368824,-0.0,-5.778833967046895,-5.513466413181242,0.0
2019-02-11,1.0,-0.0,-3.3882863340563993,-0.0,-5.692903625658507,-5.413232104121475,0.0
2019-02-12,1.0,-0.0,-3.52099886492622,-0.0,-6.019620561050754,-5.674720285389979,0.0
2019-02-13,1.0,-0.0,-3.634210526315789,-0.0,-6.091611842105263,-5.721546052631579,0.0
2019-02-14,1.0,-0.0,-3.5586332725161713,-0.0,-6.22806435561453,-5.799800962016918,0.0
2019-02-15,1.0,-0.0,-3.6533244012728185,-0.0,-6.261765198459219,-5.832523865349188,0.0
2019-02-19,1.0,-0.0,-3.118486451819785,-0.0,-6.245310245310245,-5.669552669552669,0.0
2019-02-20,1.0,-0.0,-3.1026378896882494,-0.0,-6.239648281374901,-5.6449240607514,0.0
2019-02-21,1.0,-0.0,-3.209625322997416,-0.0,-6.278585271317829,-5.661498708010336,0.0
2019-02-22,1.0,-0.0,-3.1675249436755712,-0.0,-6.282909559060187,-5.642420341165111,0.0
2019-02-25,1.0,-0.0,-3.263599731363331,-0.0,-6.603425117528542,-5.922766957689725,0.0
2019-02-26,1.0,-0.0,-3.1930807248764417,-0.0,-6.489621087314663,-5.79176276771005,0.0
2019-02-27,1.0,-0.0,-3.1873861943386856,-0.0,-6.541963251117365,-5.824201291176958,0.0
2019-02-28,1.0,-0.0,-3.2182969505082486,-0.0,-6.588735210798201,-5.856857190468255,0.0
2019-03-01,1.0,-0.0,-3.2241608507809905,-0.0,-6.574609504818877,-5.818045862412762,0.0
2019-03-04,1.0,-0.0,-3.1671304632509414,-0.0,-6.427238500572925,-5.774922245866754,0.0
2019-03-05,1.0,-0.0,-3.1181713153985804,-0.0,-6.5680805413434555,-5.818121802277604,0.0
2019-03-06,1.0,-0.0,-3.112413337735226,-0.0,-6.587652690656983,-5.807032023770221,0.0
2019-03-07,1.0,-0.0,-2.9496824621397164,-0.0,-6.625956684579059,-5.708353688324377,0.0
2019-03-08,1.0,-0.0,-2.8846470297844333,-0.0,-6.814711206187264,-5.755965114365641,0.0
2019-03-11,1.0,-0.0,-2.9684246458440002,-0.0,-7.006827103601297,-6.092507253797576,0.0
2019-03-12,1.0,-0.0,-2.826539773747531,-0.0,-7.460764948823846,-6.669240438139702,0.0
2019-03-13,1.0,-0.0,-2.990077177508269,-0.0,-7.612642410878353,-6.772693862550533,0.0
2019-03-14,1.0,-0.0,-2.991573548268914,-0.0,-7.583806557977652,-6.742810038468583,0.0
2019-03-15,1.0,-0.0,-2.885709110668357,-0.0,-7.499728310088751,-6.727404455714543,0.0
2019-03-18,1.0,-0.0,-2.920077628793225,-0.0,-7.218419195483415,-6.504410726887791,0.0
2019-03-19,1.0,-0.0,-2.965535810446957,-0.0,-7.324717285945072,-6.660025130138216,0.0
2019-03-20,1.0,-0.0,-3.024799416484318,-0.0,-7.419948942377826,-6.7901167031363965,0.0
2019-03-21,1.0,-0.0,-3.0742180270220247,-0.0,-7.682028502683694,-6.751989635387748,0.0
2019-03-22,1.0,-0.0,-3.08234630569656,-0.0,-7.948298552359465,-6.76969355141944,0.0
2019-03-25,1.0,-0.0,-2.5112600037223154,-0.0,-8.245858924250884,-6.854457472547925,0.0
2019-03-26,1.0,-0.0,-2.61224876753887,-0.0,-8.32973075464543,-7.019150549867273,0.0
2019-03-27,1.0,-0.0,-2.523917564757043,-0.0,-8.370958593306863,-7.0121005861221395,0.0
2019-03-28,1.0,-0.0,-2.4962207105064245,-0.0,-8.34145880574452,-7.058956916099773,0.0
2019-03-29,1.0,-0.0,-2.471812334468407,-0.0,-8.35546727203935,-7.090616723420355,0.0
2019-04-01,1.0,-0.0,-2.5779445727482684,-0.0,-8.49364896073903,-7.173979984603541,0.0
2019-04-02,1.0,-0.0,-2.595804457763626,-0.0,-8.33751638883686,-6.796778422925641,0.0
2019-04-03,1.0,-0.0,-2.595732734418866,-0.0,-8.331274564851206,-6.7890698109676215,0.0
2019-04-04,1.0,-0.0,-2.5592654424040067,-0.0,-8.225561120385828,-6.764607679465777,0.0
2019-04-05,1.0,-0.0,-2.190252888963323,-0.0,-7.426561714955619,-6.130798861162285,0.0
2019-04-08,1.0,-0.0,-2.146065546498087,-0.0,-7.3899517551156215,-6.100316087173516,0.0
2019-04-09,1.0,-0.0,-2.091273821464393,-0.0,-7.544466733533935,-6.081076563022401,0.0
2019-04-10,1.0,-0.0,-2.036508463325589,-0.0,-7.564387653501494,-5.993693992698307,0.0
2019-04-11,1.0,-0.0,-1.9851301115241635,-0.0,-7.820716458262926,-6.091753970936127,0.0
2019-04-12,1.0,-0.0,-1.9624979072492885,-0.0,-7.748200234388079,-6.031140130587644,0.0
2019-04-15,1.0,-0.0,-1.993404363267377,-0.0,-7.796719093522746,-6.121765601217656,0.0
2019-04-16,1.0,-0.0,-2.002026000337667,-0.0,-7.778828296471382,-6.102481850413642,0.0
2019-04-17,1.0,-0.0,-1.9448765640852215,-0.0,-7.855089617855936,-6.109232330064255,0.0
2019-04-18,1.0,-0.0,-1.9532282663955263,-0.0,-7.849686493814608,-6.1433655312658875,0.0
2019-04-22,1.0,-0.0,-1.9941328731665227,-0.0,-7.993787748058671,-6.268334771354616,0.0
2019-04-23,1.0,-0.0,-2.0190231362467865,-0.0,-7.932133676092545,-6.186803770351328,0.0
2019-04-24,1.0,-0.0,-1.9586805555555558,-0.0,-8.056423611111112,-6.346006944444445,0.0
2019-04-25,1.0,-0.0,-1.902959394356504,-0.0,-8.017721954576738,-6.285099793530627,0.0
2019-04-26,1.0,-0.0,-1.8539930555555555,-0.0,-8.184027777777779,-6.322916666666667,0.0
2019-04-29,1.0,-0.0,-1.8221488178025034,-0.0,-8.19645340751043,-6.366655076495132,0.0
2019-04-30,1.0,-0.0,-1.8660049627791564,-0.0,-8.3512938674229,-6.506912442396314,0.0
2019-05-01,1.0,-0.0,-1.883841083199715,-0.0,-8.420452520933548,-6.511313023338679,0.0
2019-05-02,1.0,-0.0,-1.9165777303450728,-0.0,-8.344539309854145,-6.526147278548559,0.0
2019-05-03,1.0,-0.0,-2.018471104608632,-0.0,-8.568763716166789,-6.700987564008779,0.0
2019-05-06,1.0,-0.0,-1.8473199783432595,-0.0,-8.516332791914817,-6.683811586356254,0.0
2019-05-07,1.0,-0.0,-1.8341735685992078,-0.0,-8.493338134677709,-6.677529708318329,0.0
2019-05-08,1.0,-0.0,-1.7229639519359146,-0.0,-7.811915887850467,-6.154205607476635,0.0
2019-05-09,1.0,-0.0,-1.6496385542168674,-0.0,-7.557429718875501,-5.8570281124497985,0.0
2019-05-10,1.0,-0.0,-1.650819145518792,-0.0,-7.568904593639576,-5.841792483135238,0.0
2019-05-13,1.0,-0.0,-1.6423638991488678,-0.0,-7.5704191424441944,-5.846475028103421,0.0
2019-05-14,1.0,-0.0,-1.3059598590470354,-0.0,-7.390684847556305,-5.624329707369389,0.0
2019-05-15,1.0,-0.0,-1.3288212927756653,-0.0,-7.39041825095057,-5.489885931558935,0.0
2019-05-16,1.0,-0.0,-1.3538861689106487,-0.0,-7.41906364749082,-5.527080783353734,0.0
2019-05-17,1.0,-0.0,-1.3300477437240106,-0.0,-7.444940705375019,-5.626212844601879,0.0
2019-05-20,1.0,-0.0,-1.2649208282582216,-0.0,-7.382308160779537,-5.578105968331303,0.0
2019-05-21,1.0,-0.0,-1.2756880733944955,-0.0,-7.4065749235474,-5.608256880733945,0.0
2019-05-22,1.0,-0.0,-1.2235276397047747,-0.0,-7.320379575237234,-5.518602199126374,0.0
2019-05-23,1.0,-0.0,-1.2345642540620385,-0.0,-7.180502215657312,-5.355982274741507,0.0
2019-05-24,1.0,-0.0,-1.1095712429623215,-0.0,-7.063230835859679,-5.263461816081998,0.0
2019-05-28,1.0,-0.0,-1.0866685862366832,-0.0,-7.04866109991362,-5.2615894039735105,0.0
2019-05-29,1.0,-0.0,-1.1504112808460634,-0.0,-7.245005875440658,-5.2930376028202115,0.0
2019-05-30,1.0,-0.0,-1.140232974910394,-0.0,-7.373655913978494,-5.420400238948625,0.0
2019-05-31,1.0,-0.0,-1.1515739221244217,-0.0,-7.368491720125316,-5.398627480232731,0.0
2019-06-03,1.0,-0.0,-1.1820086813351296,-0.06750486454123635,-7.463553360275409,-5.254602604400539,0.0
2019-06-04,1.0,-0.0,-1.1604734791729099,-0.0896014384177405,-7.5086904405154336,-5.224752771950855,0.0
2019-06-05,1.0,-0.0,-1.1224426534407936,-0.2737135771853689,-7.948233106013641,-5.15468071915685,0.0
2019-06-06,1.0,-0.0,-1.1699610894941634,-0.19750972762645913,-7.950350194552529,-5.246225680933851,0.0
2019-06-07,1.0,-0.0,-1.229260700389105,-0.22428015564202333,-7.88295719844358,-5.227548638132296,0.0
2019-06-10,1.0,-0.0,-1.2324290998766956,-0.19327990135635023,-7.787762022194822,-5.199753390875463,0.0
2019-06-11,1.0,-0.0,-1.2348027842227378,-0.33286929621036354,-7.718638824439289,-5.181593194122197,0.0
2019-06-12,1.0,-0.0,-1.239333540952974,-0.3263780753659296,-7.7748364995328565,-5.2309249454998445,0.0
2019-06-13,1.0,-0.0,-1.5393867524987297,-0.6032525834321532,-8.260714890733526,-5.537184482466542,0.0
2019-06-14,1.0,-0.0,-1.5006738544474394,-0.6463948787061995,-8.236354447439354,-5.462938005390836,0.0
2019-06-17,1.0,-0.0,-1.4787072883352972,-0.6549402457498738,-8.251472816024238,-5.447062784043091,0.0
2019-06-18,1.0,-0.0,-1.51698620921628,-0.6528758829465187,-8.226538849646822,-5.421459804910864,0.0
2019-06-19,1.0,-0.0,-1.411253280839895,-0.7240813648293963,-8.020341207349082,-5.248523622047244,0.0
2019-06-20,1.0,-0.0,-1.4489528795811517,-0.6938808900523561,-7.985111256544502,-5.2331479057591626,0.0
2019-06-21,1.0,-0.0,-1.505874565613106,-0.6940261459539964,-8.035578355121629,-5.312593082905842,0.0
2019-06-24,1.0,-0.0,-1.4611277944611278,-0.7263930597263931,-8.058725392058726,-5.437103770437104,0.0
2019-06-25,1.0,-0.0,-1.4165,-0.7368333333333333,-8.071333333333333,-5.441833333333334,0.0
2019-06-26,1.0,-0.0,-1.406686626746507,-0.6681636726546906,-7.9750499001996005,-5.583499667332003,0.0
2019-06-27,1.0,-0.0,-1.3084625322997414,-0.7212532299741602,-7.703972868217054,-5.416182170542635,0.0
2019-06-28,1.0,-0.0,-1.2504804612427929,-0.7315823190262651,-7.664317745035233,-5.368994234465086,0.0
2019-07-01,1.0,-0.0,-1.2188541501348993,-0.7287732106014919,-7.628154261228377,-5.2947151245834005,0.0
2019-07-02,1.0,-0.0,-1.2413685361662241,-0.697078581471645,-7.4819559443836905,-5.202155913138572,0.0
2019-07-03,1.0,-0.0,-1.255868544600939,-0.6876369327073553,-7.487636932707355,-5.218153364632238,0.0
2019-07-05,1.0,-0.0,-1.2257277606114816,-0.7220686290453733,-7.821434379573914,-5.493576191250609,0.0
2019-07-08,1.0,-0.0,-1.218780567329638,-0.7199217476361265,-7.846918813172481,-5.516954678839257,0.0
2019-07-09,1.0,-0.0,-1.1820546163849157,-0.72074122236671,-7.828511053315995,-5.523732119635891,0.0
2019-07-10,1.0,-0.0,-1.1204858299595142,-0.7067206477732794,-7.848259109311741,-5.519028340080972,0.0
2019-07-11,1.0,-0.0,-1.0918482647296208,-0.7554479418886199,-7.8240516545601295,-5.470863599677159,0.0
2019-07-12,1.0,-0.0,-1.1177896267571499,-0.7540798190337696,-7.825658426240103,-5.460171271610923,0.0
2019-07-15,1.0,-0.0,-1.1843042071197412,-0.8135922330097087,-7.797734627831715,-5.385598705501618,0.0
2019-07-16,1.0,-0.0,-1.2215743440233235,-0.9021703919663103,-7.779721412374474,-5.293326854551344,0.0
2019-07-17,1.0,-0.0,-1.257096512570965,-0.8898621248986212,-7.784103811841037,-5.289537712895377,0.0
2019-07-18,1.0,-0.0,-1.2568554275515171,-0.8888528314132729,-7.78857699172481,-5.291578776569853,0.0
2019-07-19,1.0,-0.0,-1.2830748927746618,-0.9130649950511383,-7.9364896073903,-5.36357637743319,0.0
2019-07-22,1.0,-0.0,-1.232311516155758,-0.8740679370339685,-7.984258492129246,-5.479370339685169,0.0
2019-07-23,1.0,-0.0,-1.2491292088240171,-0.8741084757007794,-7.984574556311162,-5.47868634931166,0.0
2019-07-24,1.0,-0.0,-1.2426191654296552,-0.9242949035131123,-7.92297542470724,-5.403760514596733,0.0
2019-07-25,1.0,-0.0,-1.1599343185550082,-0.9623973727422003,-7.95632183908046,-5.341707717569786,0.0
2019-07-26,1.0,-0.0,-1.1008527386028206,-0.9731059363725811,-7.977533617579534,-5.3471630042636935,0.0
2019-07-29,1.0,-0.0,-1.0559210526315788,-0.9868421052631579,-7.991447368421052,-5.413157894736843,0.0
2019-07-30,1.0,-0.0,-1.06760098928277,-1.006760098928277,-7.984666117065127,-5.4290189612530915,0.0
2019-07-31,1.0,-0.0,-1.1177117711771176,-0.9218921892189218,-7.548011944051547,-5.128084236995127,0.0
2019-08-01,1.0,-0.0,-1.2095087163232963,-0.8957210776545166,-7.612519809825673,-5.13026941362916,0.0
2019-08-02,1.0,-0.0,-1.1391456805865476,-0.9834236531718201,-7.654128147912017,-5.162256933375836,0.0
2019-08-05,1.0,-0.0,-1.1187539531941808,-0.9381720430107526,-7.621916508538899,-5.13393421884883,0.0
2019-08-06,1.0,-0.0,-1.083430063842136,-0.8412652350551364,-6.850696459663379,-4.734184561810796,0.0
2019-08-07,1.0,-0.0,-1.0417193426042983,-0.7619047619047619,-6.641944093271526,-4.60134850400337,0.0
2019-08-08,1.0,-0.0,-1.0324119545390769,-0.7510874140592114,-6.640101024273888,-4.607548758243301,0.0
2019-08-09,1.0,-0.0,-0.9440120169329509,-0.6790932677864263,-6.449405981155264,-4.583094360234876,0.0
2019-08-12,1.0,-0.0,-0.9077153762268266,-0.7524536532170121,-6.472328244274809,-4.498773173391494,0.0
2019-08-13,1.0,-0.0,-0.8351200977066087,-0.7311711222689645,-6.489075858325417,-4.514995250373184,0.0
2019-08-14,1.0,-0.0,-0.8648177920685959,-0.7039121114683816,-6.382502679528403,-4.446409431939979,0.0
2019-08-15,1.0,-0.0,-0.9192259675405743,-0.7131086142322096,-5.921598002496879,-3.930586766541823,0.0
2019-08-16,1.0,-0.0,-0.9067182817182816,-0.7260239760239761,-5.922327672327673,-3.9325674325674322,0.0
2019-08-19,1.0,-0.0,-0.818058968058968,-0.735995085995086,-5.882800982800983,-3.848034398034398,0.0
2019-08-20,1.0,-0.0,-0.8112133688544441,-0.7475175587309276,-5.792443690966335,-3.7584160813756355,0.0
2019-08-21,1.0,-0.0,-0.817457442955451,-0.7911384763974406,-5.760352529276832,-3.7040927200289753,0.0
2019-08-22,1.0,-0.0,-0.828288918364886,-0.7740262872301941,-5.763535511877487,-3.692511756903412,0.0
2019-08-23,1.0,-0.0,-0.8228902571532053,-0.7809972232282989,-5.773149824942654,-3.6958831341301464,0.0
2019-08-26,1.0,-0.0,-0.70982645931936,-0.6958530538652242,-5.439373450529637,-3.423822402524228,0.0
2019-08-27,1.0,-0.0,-0.6976692809013586,-0.6524908869987849,-5.32442284325638,-3.3712581464707836,0.0
2019-08-28,1.0,-0.0,-0.6499227202472952,-0.6891145948332966,-5.348200485758445,-3.352726871274012,0.0
2019-08-29,1.0,-0.0,-0.599092619232046,-0.7275644572313821,-5.3911696359411305,-3.347681752794069,0.0
2019-08-30,1.0,-0.0,-0.597433929158899,-0.7301239170961729,-5.329970391490296,-3.3085864678144534,0.0
2019-09-03,1.0,-0.0,-0.6190737489025461,-0.7642669007901667,-5.298726953467955,-3.2924714661984193,0.0
2019-09-04,1.0,-0.0,-0.5973286621414494,-0.7818042478651193,-5.284760236479088,-3.284212831180206,0.0
2019-09-05,1.0,-0.0,-0.6248913987836664,-0.7578192875760208,-5.27128583840139,-3.206125108601216,0.0
2019-09-06,1.0,-0.0,-0.6035275253874934,-0.7599144842330305,-5.221058257616248,-3.1048637092463927,0.0
2019-09-09,1.0,-0.0,-0.6482122260668973,-0.9642445213379469,-5.471741637831603,-3.449826989619377,0.0
2019-09-10,1.0,-0.0,-0.5723707878642523,-1.2868449454371027,-5.751768797217892,-3.3807410960546824,0.0
2019-09-11,1.0,-0.0,-0.5664151395376692,-1.2601509162773985,-5.746556473829202,-3.4043598035692897,0.0
2019-09-12,1.0,-0.0,-0.5274070543374643,-1.2658484270734034,-5.732364156339371,-3.3906101048617736,0.0
2019-09-13,1.0,-0.0,-0.5161328448173974,-1.2435882283418034,-5.682070677224914,-3.3772603711145255,0.0
2019-09-16,1.0,-0.0,-0.5164913110296725,-1.2473105568034049,-5.680695117626197,-3.377231351223549,0.0
2019-09-17,1.0,-0.0,-0.5389786531430593,-1.2364665644533552,-5.662814011086213,-3.3557023233871917,0.0
2019-09-18,1.0,-0.0,-0.5244878737932658,-1.2121497527666587,-5.658347068518954,-3.3781492818460084,0.0
