Date,FN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.6875471698113207,-1.4472237196765498,-0.041455525606469,-1.0619407008086252,-1.152722371967655,0.0
2018-10-25,1.0,-0.6364249053864897,-1.3709368033594276,-0.026595468920109906,-1.0519467053761211,-1.0983980507024729,0.0
2018-10-26,1.0,-0.6174451956566278,-1.35300143413235,-0.0021511985248924403,-1.061821348084409,-1.0874308543331284,0.0
2018-10-29,1.0,-0.5946234916755766,-1.3591975968637033,-0.0,-1.048419123262563,-1.0892011608370247,0.0
2018-10-30,1.0,-0.5934636530238241,-1.358939116269599,-0.0,-1.0482590103848504,-1.089951130116066,0.0
2018-10-31,1.0,-0.5933899332929048,-1.3386901152213464,-0.0,-1.0406812209419851,-1.0808065494238932,0.0
2018-11-01,1.0,-0.5665522116744092,-1.36083619470814,-0.0,-1.039991920824076,-1.0821046253282165,0.0
2018-11-02,1.0,-0.5668562226360022,-1.3489507322228373,-0.0,-1.0390518846560313,-1.0776005233757737,0.0
2018-11-05,1.0,-0.5602458190610518,-1.3714487205319363,-0.0,-1.0421116260326415,-1.0634696755994357,0.0
2018-11-06,1.0,-0.5775560844685268,-1.3921101939535119,-0.0,-1.0401579986833442,-1.054236086494151,0.0
2018-11-07,1.0,-0.601544036552702,-1.4444619505278085,-0.0,-1.1012551861771966,-1.104511317682895,0.0
2018-11-08,1.0,-0.5759987515605494,-1.4388784852268,-0.0,-1.0860382854764876,-1.100915522263837,0.0
2018-11-09,1.0,-0.5773694894082132,-1.4394420444490708,-0.0,-1.0862436891687919,-1.1018060688075781,0.0
2018-11-12,1.0,-0.5752679819791828,-1.4170679923359744,-0.0,-1.0903112215835533,-1.0957485371032054,0.0
2018-11-13,1.0,-0.5537054167951485,-1.4124267653407339,-0.0,-1.085003597492034,-1.0881385548360571,0.0
2018-11-14,1.0,-0.5579598145285934,-1.4140133951571354,-0.0,-1.0895929933024215,-1.090417310664606,0.0
2018-11-15,1.0,-0.5568532619880634,-1.4158263017081703,-0.0,-1.0935377649722164,-1.0789257048775467,0.0
2018-11-16,1.0,-0.5544605276665641,-1.4085822810799713,-0.0,-1.0905451185709887,-1.0793039728980598,0.0
2018-11-19,1.0,-0.5544833957809372,-1.408612636657599,-0.0,-1.0903351639891188,-1.079197248883642,0.0
2018-11-20,1.0,-0.4996687222873452,-1.397278426176036,-0.0,-1.0940828703939656,-1.1055501758320168,0.0
2018-11-21,1.0,-0.5057802009187743,-1.3877025594426777,-0.0,-1.087586450603261,-1.0671411984451513,0.0
2018-11-23,1.0,-0.5084275333064191,-1.3674303593056116,-0.0,-1.0990109002825998,-1.071558336697618,0.0
2018-11-26,1.0,-0.5070450987323873,-1.3782637240543407,-0.0,-1.0964597747588507,-1.0684813898287966,0.0
2018-11-27,1.0,-0.4892994144962649,-1.3952654956591966,-0.0,-1.0962043206137695,-1.0666767615586514,0.0
2018-11-28,1.0,-0.48965273571572787,-1.395517867958813,-0.0,-1.0958509993943064,-1.0664748637189583,0.0
2018-11-29,1.0,-0.44889420203227737,-1.3752739589559675,-0.0,-1.0877166766288107,-1.0692368997808328,0.0
2018-11-30,1.0,-0.4490710763560293,-1.3760023907954375,-0.0,-1.0891069382875926,-1.0665936145838522,0.0
2018-12-03,1.0,-0.44521912350597603,-1.3780876494023906,-0.0,-1.0899900398406375,-1.0667828685258964,0.0
2018-12-04,1.0,-0.4326364403833739,-1.3843174256344044,-0.0,-1.0847196702587278,-1.0643591398917416,0.0
2018-12-06,1.0,-0.4181001159644375,-1.2962408194820256,-0.0,-1.090307305759567,-1.0272516428295324,0.0
2018-12-07,1.0,-0.3990559543711279,-1.3253515586586686,-0.0,-1.1220867341921525,-1.0704100698200414,0.0
2018-12-10,1.0,-0.35899431016874966,-1.3331712298789087,-0.0,-1.1228419977629724,-1.0481447259641103,0.0
2018-12-11,1.0,-0.3473874049522324,-1.3408071748878923,-0.0,-1.1227334763111716,-1.0633164359524274,0.0
2018-12-12,1.0,-0.35037564640452723,-1.3413015903990635,-0.0,-1.1251341594301882,-1.061713337886623,0.0
2018-12-13,1.0,-0.3505461283401599,-1.3397698459137897,-0.0,-1.1250731421884141,-1.060756777842793,0.0
2018-12-14,1.0,-0.3538154176006237,-1.33115680732872,-0.0,-1.1279115095994543,-1.0599844069778774,0.0
2018-12-17,1.0,-0.3240758754863813,-1.3361381322957198,-0.0,-1.111624513618677,-1.0919747081712061,0.0
2018-12-18,1.0,-0.3029380496762346,-1.320914274668986,-0.0,-1.1093070455204406,-1.0991591765729196,0.0
2018-12-19,1.0,-0.3209060418995771,-1.3244543819569339,-0.0,-1.1115053711174843,-1.1039226170223109,0.0
2018-12-20,1.0,-0.3183904159219361,-1.3045746582290711,-0.0,-1.1135210859378775,-1.0941983479058983,0.0
2018-12-21,1.0,-0.31066512657618633,-1.3104726152661468,-0.0,-1.1224853210126096,-1.0691596881316776,0.0
2018-12-24,1.0,-0.29055054194719,-1.2886405959031657,-0.0,-1.1140715274793487,-1.081650193382037,0.0
2018-12-26,1.0,-0.28779358253390674,-1.291574122205945,-0.0,-1.084542318415954,-1.0617645668919238,0.0
2018-12-27,1.0,-0.22335944930030344,-1.240387663602192,-0.0,-0.9995018341560618,-1.065531452379874,0.0
2018-12-28,1.0,-0.2178164041281912,-1.2465598406663045,-0.0,-0.9991852254209668,-1.0629187036031142,0.0
2018-12-31,1.0,-0.21531490711372903,-1.2524241051200724,-0.0,-1.0001359311282283,-1.063162664250113,0.0
2019-01-02,1.0,-0.21121469949312094,-1.2519007965242577,-0.0,-0.9979634322954382,-1.0646270818247647,0.0
2019-01-03,1.0,-0.22473741398044186,-1.2483701557406737,-0.0,-1.0091452372328866,-1.0450923578413618,0.0
2019-01-04,1.0,-0.22116124360772954,-1.2495813911390685,-0.0,-1.0091415124225007,-1.0455717970765261,0.0
2019-01-07,1.0,-0.19389021902988382,-1.2142413762525495,-0.0,-1.0039904229848364,-1.0216369601844464,0.0
2019-01-08,1.0,-0.1960897067280046,-1.201707435749989,-0.0,-1.00796213562171,-1.0176051665413368,0.0
2019-01-09,1.0,-0.19296154015984457,-1.1900030909171193,-0.0,-1.0082130083454761,-1.0244182452421955,0.0
2019-01-10,1.0,-0.190324154139506,-1.1997694115560287,-0.0,-1.01179548578777,-1.032504101813667,0.0
2019-01-11,1.0,-0.1917844758602294,-1.1974304258913486,-0.0,-1.0161820930025784,-1.0402774073086156,0.0
2019-01-14,1.0,-0.19417691181039454,-1.1927122631041676,-0.0,-1.0095867915316674,-1.041853446362789,0.0
2019-01-15,1.0,-0.19217527386541472,-1.2034428794992176,-0.0,-1.0153364632237873,-1.0602727475966913,0.0
2019-01-16,1.0,-0.18003931379556826,-1.204029664045747,-0.0,-1.0102751965689778,-1.0730879199428163,0.0
2019-01-17,1.0,-0.19023411371237456,-1.1880936454849498,-0.0,-1.0077591973244147,-1.0732664437012263,0.0
2019-01-18,1.0,-0.1962406691249213,-1.178882993074917,-0.0,-1.017852324849357,-1.103831279791348,0.0
2019-01-22,1.0,-0.0,-1.2980992118683357,-0.0,-1.166759388038943,-1.171210013908206,0.0
2019-01-23,1.0,-0.0,-1.283197986960997,-0.0,-0.8341911624537725,-0.6952228449426208,0.0
2019-01-24,1.0,-0.0,-1.3009161651397247,-0.0,-0.8208686318856135,-0.7115421474297543,0.0
2019-01-25,1.0,-0.0,-1.3406007559180424,-0.0,-0.8427292619852794,-0.7951859956236323,0.0
2019-01-28,1.0,-0.0,-1.3319636160536186,-0.0,-0.8611665203861805,-0.7963376685550149,0.0
2019-01-29,1.0,-0.0,-1.288416451420624,-0.0,-0.8730776872640572,-0.8122789588714485,0.0
2019-01-30,1.0,-0.0,-1.2917645185686422,-0.0,-0.877044938900609,-0.8116068940811209,0.0
2019-01-31,1.0,-0.0,-1.3108016439886676,-0.0,-0.8186026096324968,-0.8608196001755716,0.0
2019-02-01,1.0,-0.0,-1.311732469298772,-0.0,-0.8345533821352855,-0.8538741549661987,0.0
2019-02-04,1.0,-0.0,-1.3187826989895763,-0.0,-0.8310236031790407,-0.8439634170693718,0.0
2019-02-05,1.0,-0.0,-1.2978349444755133,-0.0,-0.8258368618678598,-0.8708955820084684,0.0
2019-02-06,1.0,-0.0,-1.3409382103740441,-0.0,-0.8367017978921265,-0.9554453399462698,0.0
2019-02-07,1.0,-0.0,-1.3302410337115878,-0.0,-0.82763190590574,-0.9835997680775282,0.0
2019-02-08,1.0,-0.0,-1.3268911055694097,-0.0,-0.8341645885286783,-0.9952202826267663,0.0
2019-02-11,1.0,-0.0,-1.325782451473461,-0.0,-0.8272579907726839,-1.003408287958768,0.0
2019-02-12,1.0,-0.0,-1.3537083333333335,-0.0,-0.8268333333333334,-0.986125,0.0
2019-02-13,1.0,-0.0,-1.3790362849533955,-0.0,-0.8160369507323568,-0.9660036617842875,0.0
2019-02-14,1.0,-0.0,-1.3501606241395137,-0.0,-0.8455505027326964,-0.976386165463724,0.0
2019-02-15,1.0,-0.0,-1.367051057073619,-0.0,-0.8399348207570819,-0.9711707194785661,0.0
2019-02-19,1.0,-0.0,-1.3436156446967484,-0.0,-0.8621697207496766,-0.9683599782944442,0.0
2019-02-20,1.0,-0.0,-1.3339029676558853,-0.0,-0.8679976658886295,-0.9661553851283762,0.0
2019-02-21,1.0,-0.0,-1.3352381746892465,-0.0,-0.8679402686243429,-0.9680070075915574,0.0
2019-02-22,1.0,-0.0,-1.3401958741404458,-0.0,-0.8613044384246717,-0.9660762658887267,0.0
2019-02-25,1.0,-0.0,-1.3391249738329496,-0.0,-0.8739376177517271,-0.9736654804270461,0.0
2019-02-26,1.0,-0.0,-1.341789552611847,-0.0,-0.8492460218278763,-0.9745896859118554,0.0
2019-02-27,1.0,-0.0,-1.3296762890038378,-0.0,-0.8656349073919574,-0.9762639746370766,0.0
2019-02-28,1.0,-0.0,-1.320510673922143,-0.0,-0.8633737965676015,-1.0019254918375888,0.0
2019-03-01,1.0,-0.0,-1.3290276732714656,-0.0,-0.8618426552963799,-0.9894239612072571,0.0
2019-03-04,1.0,-0.0,-1.3152055597421084,-0.0,-0.8589550364230093,-1.012392196265595,0.0
2019-03-05,1.0,-0.0,-1.298686033331934,-0.0,-0.8859829562151043,-1.0133075857436715,0.0
2019-03-06,1.0,-0.0,-1.3059883769898089,-0.0,-0.880990482607597,-1.0242146045649794,0.0
2019-03-07,1.0,-0.0,-1.2878762401210695,-0.0,-0.896670590213553,-1.0192534050781907,0.0
2019-03-08,1.0,-0.0,-1.2796894225465654,-0.0,-0.93729050871908,-1.025881454452883,0.0
2019-03-11,1.0,-0.0,-1.2783854501780123,-0.0,-0.9426929181143567,-1.0683738686569726,0.0
2019-03-12,1.0,-0.0,-1.1884256484889992,-0.0,-0.9421282424449962,-1.1499015495248694,0.0
2019-03-13,1.0,-0.0,-1.2069619162502154,-0.0,-0.9523953127692573,-1.1487592624504568,0.0
2019-03-14,1.0,-0.0,-1.2117349128680575,-0.0,-0.9352304918877157,-1.1452055970469568,0.0
2019-03-15,1.0,-0.0,-1.2119789872545643,-0.0,-0.9370478815018947,-1.1568635893902859,0.0
2019-03-18,1.0,-0.0,-1.2399146118323603,-0.0,-0.9528622462315937,-1.1637623072231418,0.0
2019-03-19,1.0,-0.0,-1.2366311916962291,-0.0,-0.9601891998423334,-1.1828055884027502,0.0
2019-03-20,1.0,-0.0,-1.2415715539947323,-0.0,-0.9557945566286217,-1.192449517120281,0.0
2019-03-21,1.0,-0.0,-1.2450357252443782,-0.0,-0.9788278613071494,-1.1595581466707578,0.0
2019-03-22,1.0,-0.0,-1.2370082564351625,-0.0,-1.022120181906486,-1.156077531016822,0.0
2019-03-25,1.0,-0.0,-1.18008400420021,-0.0,-1.041302065103255,-1.1537889394469723,0.0
2019-03-26,1.0,-0.0,-1.1918392472409094,-0.0,-1.0434419381787803,-1.1616761201248735,0.0
2019-03-27,1.0,-0.0,-1.1355666739177726,-0.0,-1.0561235588427236,-1.1589732434196216,0.0
2019-03-28,1.0,-0.0,-1.1267832289491997,-0.0,-1.0441457898399442,-1.178366388308977,0.0
2019-03-29,1.0,-0.0,-1.123912665274878,-0.0,-1.0434933890048712,-1.1819328462073764,0.0
2019-04-01,1.0,-0.0,-1.127684080625257,-0.0,-0.8837515425750719,-1.102097902097902,0.0
2019-04-02,1.0,-0.0,-1.1310172477364906,-0.0,-0.8832397886025647,-1.0825924863779752,0.0
2019-04-03,1.0,-0.0,-1.1311024430301786,-0.0,-0.902935742147403,-1.071853828782591,0.0
2019-04-04,1.0,-0.0,-1.128508789902881,-0.0,-0.9230832274720321,-1.0462648035077655,0.0
2019-04-05,1.0,-0.0,-1.1183060445648159,-0.0,-0.9295005950182609,-1.055767573556568,0.0
2019-04-08,1.0,-0.0,-1.1029520295202953,-0.0,-0.9347683476834768,-1.062320623206232,0.0
2019-04-09,1.0,-0.0,-1.086886796332086,-0.0,-0.9713804021546939,-1.0537439861836424,0.0
2019-04-10,1.0,-0.0,-1.045789709536807,-0.0,-0.9606876604065671,-1.0673402045056424,0.0
2019-04-11,1.0,-0.0,-1.0486530612244898,-0.0,-0.9775102040816327,-1.055469387755102,0.0
2019-04-12,1.0,-0.0,-1.0453248553028451,-0.0,-0.9777044102062444,-1.0529469307899242,0.0
2019-04-15,1.0,-0.0,-1.0460577354946714,-0.0,-0.9803601322934956,-1.0567147115266833,0.0
2019-04-16,1.0,-0.0,-1.0261062840977977,-0.0,-0.9591028490604163,-1.056011315417256,0.0
2019-04-17,1.0,-0.0,-0.9762269938650306,-0.0,-0.9729577010009687,-1.087019696480465,0.0
2019-04-18,1.0,-0.0,-0.9771958098307816,-0.0,-0.953505237711523,-1.0983078162771958,0.0
2019-04-22,1.0,-0.0,-0.9798281357163029,-0.0,-0.9557025860330011,-1.0988421349901158,0.0
2019-04-23,1.0,-0.0,-0.9767226077134097,-0.0,-0.959778925286429,-1.0976682265612394,0.0
2019-04-24,1.0,-0.0,-0.9264028352037802,-0.0,-0.9362472927741681,-1.0751329001772,0.0
2019-04-25,1.0,-0.0,-0.9155452069931725,-0.0,-0.946525119381191,-1.0844153281502822,0.0
2019-04-26,1.0,-0.0,-0.8968454258675079,-0.0,-0.9544558359621451,-1.091916403785489,0.0
2019-04-29,1.0,-0.0,-0.8850538440298213,-0.0,-0.9536901897361051,-1.1058735355607272,0.0
2019-04-30,1.0,-0.0,-0.8896682165655292,-0.0,-0.9572070297107731,-1.0935455906690834,0.0
2019-05-01,1.0,-0.0,-0.8848413167750838,-0.0,-0.9586043761088114,-1.0989946777054997,0.0
2019-05-02,1.0,-0.0,-0.8788713549250324,-0.0,-0.9589154303254496,-1.0975168234229271,0.0
2019-05-03,1.0,-0.0,-0.8921734344903495,-0.0,-0.9463815401548803,-1.0924564644836667,0.0
2019-05-06,1.0,-0.0,-0.8770166830225713,-0.0,-0.9505004906771345,-1.0978999018645732,0.0
2019-05-07,1.0,-0.0,-0.8609234901449618,-0.0,-0.9716396097483904,-1.1173124777817276,0.0
2019-05-08,1.0,-0.0,-0.8518358361506407,-0.0,-0.9630867206541396,-1.116204104096234,0.0
2019-05-09,1.0,-0.0,-0.8526266121421832,-0.0,-0.9634712173639509,-1.1159562755583516,0.0
2019-05-10,1.0,-0.0,-0.8551902910333451,-0.0,-0.9587211814147127,-1.1136247594360003,0.0
2019-05-13,1.0,-0.0,-0.8537169322552791,-0.0,-0.953528534421854,-1.117748645890572,0.0
2019-05-14,1.0,-0.0,-0.7856145251396649,-0.0,-0.9754034761018001,-1.1185599006828058,0.0
2019-05-15,1.0,-0.0,-0.812234591988982,-0.0,-0.9607100501166839,-1.0527564176135276,0.0
2019-05-16,1.0,-0.0,-0.8124832881317086,-0.0,-0.9544291225791665,-1.0529050001909928,0.0
2019-05-17,1.0,-0.0,-0.8110712335179839,-0.0,-0.9475306233908091,-1.1424670359678553,0.0
2019-05-20,1.0,-0.0,-0.8736367363673636,-0.0,-1.0273062730627307,-1.1990979909799098,0.0
2019-05-21,1.0,-0.0,-0.8711821033514942,-0.0,-1.047383192999835,-1.2089318144295855,0.0
2019-05-22,1.0,-0.0,-0.8637263800643618,-0.0,-1.0534697582308772,-1.2085568116181205,0.0
2019-05-23,1.0,-0.0,-0.8677161460479684,-0.0,-1.0630511827248004,-1.190183796258139,0.0
2019-05-24,1.0,-0.0,-0.8544527588191762,-0.0,-1.0634405065372914,-1.193610722802401,0.0
2019-05-28,1.0,-0.0,-0.843026840396235,-0.0,-1.0713551728389987,-1.1959390028361214,0.0
2019-05-29,1.0,-0.0,-0.8489016629028947,-0.0,-1.0691849722849518,-1.187846438103059,0.0
2019-05-30,1.0,-0.0,-0.8455891399745725,-0.0,-1.0647582331952592,-1.1908706885945126,0.0
2019-05-31,1.0,-0.0,-0.8374953868864559,-0.0,-1.070980440398573,-1.1920695452495182,0.0
2019-06-03,1.0,-0.0,-0.847364986131506,-0.0,-1.0704437918094305,-1.1611600587371511,0.0
2019-06-04,1.0,-0.0,-0.8474029948182301,-0.0,-1.0918030111387653,-1.1409278224325758,0.0
2019-06-05,1.0,-0.0,-0.8534444399498402,-0.0,-1.0893572266494074,-1.1023421382630152,0.0
2019-06-06,1.0,-0.0,-0.8532395618608788,-0.0,-1.066529242957035,-1.122105007881654,0.0
2019-06-07,1.0,-0.0,-0.8410622918866238,-0.0,-1.0871030618045967,-1.1325834483878827,0.0
2019-06-10,1.0,-0.0,-0.839051094890511,-0.0,-1.0776966747769667,-1.1384022708840225,0.0
2019-06-11,1.0,-0.0,-0.8381064416680188,-0.0,-1.0842122343014766,-1.1341878955054359,0.0
2019-06-12,1.0,-0.0,-0.8304020100502513,-0.0,-1.0832792997244285,-1.1388798832874047,0.0
2019-06-13,1.0,-0.0,-0.8482610283673553,-0.0,-1.077716001785642,-1.1322998254940952,0.0
2019-06-14,1.0,-0.0,-0.855991533702377,-0.0,-1.073184630413546,-1.1411592315206773,0.0
2019-06-17,1.0,-0.0,-0.8549134357473787,-0.0,-1.062179956108266,-1.1469153864910997,0.0
2019-06-18,1.0,-0.0,-0.8719440263596795,-0.0,-1.058780458040109,-1.1371272830818047,0.0
2019-06-19,1.0,-0.0,-0.8884929953842416,-0.0,-1.0493967122843955,-1.11106162442303,0.0
2019-06-20,1.0,-0.0,-0.8833468395461913,-0.0,-1.0541734197730956,-1.1143030794165316,0.0
2019-06-21,1.0,-0.0,-0.8838557930167484,-0.0,-1.0575043594630764,-1.1139137840139501,0.0
2019-06-24,1.0,-0.0,-0.876290335690482,-0.0,-1.053035844915874,-1.1347232382345769,0.0
2019-06-25,1.0,-0.0,-0.8842666016022123,-0.0,-1.0482696921638,-1.133951445650848,0.0
2019-06-26,1.0,-0.0,-0.8771486761710795,-0.0,-1.0390631364562117,-1.1571486761710794,0.0
2019-06-27,1.0,-0.0,-0.8668381722405978,-0.0,-1.0327493976887583,-1.1839193107109316,0.0
2019-06-28,1.0,-0.0,-0.8553302598833177,-0.0,-1.0403084329484722,-1.1841622128840112,0.0
2019-07-01,1.0,-0.0,-0.8438022937839272,-0.0,-1.0726092812538262,-1.1650544875719357,0.0
2019-07-02,1.0,-0.0,-0.8347361938000412,-0.0,-1.100677478957093,-1.1705194005337713,0.0
2019-07-03,1.0,-0.0,-0.8460241756434504,-0.0,-1.0884384507852973,-1.1770413617301207,0.0
2019-07-05,1.0,-0.0,-0.8436383057392877,-0.0,-1.085041699190666,-1.1796146419621216,0.0
2019-07-08,1.0,-0.0,-0.8427778919252106,-0.0,-1.0855557838504213,-1.1809739058968562,0.0
2019-07-09,1.0,-0.0,-0.8413526728849078,-0.0,-1.084973497144266,-1.1826437112215968,0.0
2019-07-10,1.0,-0.0,-0.8185853438000905,-0.0,-1.1057909662570384,-1.1855657391804693,0.0
2019-07-11,1.0,-0.0,-0.8177931261305706,-0.0,-1.1084114454859397,-1.1849613550402893,0.0
2019-07-12,1.0,-0.0,-0.8275607050412918,-0.0,-1.0964295985866306,-1.184641932700604,0.0
2019-07-15,1.0,-0.0,-0.8277561075754466,-0.0,-1.100677478957093,-1.177499486758366,0.0
2019-07-16,1.0,-0.0,-0.8285972404730617,-0.0,-1.1044678055190538,-1.173414914586071,0.0
2019-07-17,1.0,-0.0,-0.8328679369250986,-0.0,-1.1013469119579502,-1.172224047306176,0.0
2019-07-18,1.0,-0.0,-0.8344069256964673,-0.0,-1.105649694333894,-1.1628031017929676,0.0
2019-07-19,1.0,-0.0,-0.8397554269768969,-0.0,-1.1061184291517914,-1.1577003570109565,0.0
2019-07-22,1.0,-0.0,-0.8293313631326191,-0.0,-1.1010138324508474,-1.1742396256618644,0.0
2019-07-23,1.0,-0.0,-0.8312328092286219,-0.0,-1.1013588406749046,-1.1727082392544852,0.0
2019-07-24,1.0,-0.0,-0.8321549715967143,-0.0,-1.0879071478196902,-1.166741591401365,0.0
2019-07-25,1.0,-0.0,-0.8170532505717086,-0.0,-1.108828814113035,-1.157750735053904,0.0
2019-07-26,1.0,-0.0,-0.8034847186518137,-0.0,-1.1147835312359733,-1.162198555514751,0.0
2019-07-29,1.0,-0.0,-0.7801322880940715,-0.0,-1.1178752245631225,-1.1849583537481625,0.0
2019-07-30,1.0,-0.0,-0.7747405409822669,-0.0,-1.1197597450355479,-1.1914684971806815,0.0
2019-07-31,1.0,-0.0,-0.7509501818627652,-0.0,-1.1325759123789285,-1.203277616576076,0.0
2019-08-01,1.0,-0.0,-0.7625963852963976,-0.0,-1.1250458977601894,-1.1921178246501571,0.0
2019-08-02,1.0,-0.0,-0.755604467269911,-0.0,-1.131776310426347,-1.1885954186027552,0.0
2019-08-05,1.0,-0.0,-0.7556426268315579,-0.0,-1.1291375862209705,-1.1966450348965347,0.0
2019-08-06,1.0,-0.0,-0.7561730877503419,-0.0,-1.0737151130057108,-1.191667336925923,0.0
2019-08-07,1.0,-0.0,-0.7204130262112788,-0.0,-1.063542494042891,-1.187450357426529,0.0
2019-08-08,1.0,-0.0,-0.7103133677112258,-0.0,-1.060293534311781,-1.1960729869099564,0.0
2019-08-09,1.0,-0.0,-0.7115010520465282,-0.0,-1.0605423002104093,-1.1979435467862956,0.0
2019-08-12,1.0,-0.0,-0.706774078336442,-0.0,-1.090757569744831,-1.170879796817334,0.0
2019-08-13,1.0,-0.0,-0.6936219130296905,-0.0,-1.0917271177706425,-1.1786577872913941,0.0
2019-08-14,1.0,-0.0,-0.6980788995177485,-0.0,-1.0779903549687724,-1.1767728674203497,0.0
2019-08-15,1.0,-0.0,-0.7232118495419997,-0.0,-1.0571428571428572,-1.1174819723250828,0.0
2019-08-16,1.0,-0.0,-0.7195164749463833,-0.0,-1.0632871904854746,-1.116591928251121,0.0
2019-08-19,1.0,-0.0,-0.7210507853607202,-0.0,-1.0620493432591496,-1.1144716841407802,0.0
2019-08-20,1.0,-0.0,-0.7194918864490144,-0.0,-1.050075519925642,-1.1032492932109523,0.0
2019-08-21,1.0,-0.0,-0.6844951923076923,-0.0,-1.3074347527472527,-1.3006095467032965,0.0
2019-08-22,1.0,-0.0,-0.6848797250859107,-0.0,-1.304639175257732,-1.3060137457044672,0.0
2019-08-23,1.0,-0.0,-0.6817341984273622,-0.0,-1.3043870579641645,-1.310746358441112,0.0
2019-08-26,1.0,-0.0,-0.6579171275419042,-0.0,-1.3044329107461925,-1.2918829235088913,0.0
2019-08-27,1.0,-0.0,-0.6557572151145492,-0.0,-1.3024184978960345,-1.2922599566455562,0.0
2019-08-28,1.0,-0.0,-0.6435126178944685,-0.0,-1.3196108420426544,-1.2853258560625371,0.0
2019-08-29,1.0,-0.0,-0.6244849411664755,-0.0,-1.3415317955906714,-1.2818911685994647,0.0
2019-08-30,1.0,-0.0,-0.6253448202690659,-0.0,-1.337987522811187,-1.28060943003862,0.0
2019-09-03,1.0,-0.0,-0.6342871699074467,-0.0,-1.3431264328776427,-1.2681073278424047,0.0
2019-09-04,1.0,-0.0,-0.6169255581020286,-0.0,-1.347508700449877,-1.2796876326288091,0.0
2019-09-05,1.0,-0.0,-0.619251291606674,-0.0,-1.3461505886338614,-1.2693741001101042,0.0
2019-09-06,1.0,-0.0,-0.6191685716704767,-0.0,-1.3492083650833968,-1.26496486326306,0.0
2019-09-09,1.0,-0.0,-0.6206400270910938,-0.0,-1.349094141550965,-1.26320690822892,0.0
2019-09-10,1.0,-0.0,-0.6123778501628665,-0.0,-1.3828842167604385,-1.2350776259571048,0.0
2019-09-11,1.0,-0.0,-0.6024539877300613,-0.0,-1.4134546223820603,-1.2151470277131373,0.0
2019-09-12,1.0,-0.0,-0.5762267343485618,-0.0071912013536379014,-1.4258037225042302,-1.2209813874788495,0.0
2019-09-13,1.0,-0.0,-0.5763113367174281,-0.006937394247038917,-1.4256768189509306,-1.221150592216582,0.0
2019-09-16,1.0,-0.0,-0.5792724196277496,-0.004145516074450084,-1.4252115059221657,-1.2214890016920474,0.0
